ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
749,2500,2191180,6212,2191180
749,2500,2192180,6212,2192180
749,2500,2193180,6212,2193180
749,2500,2194180,6212,2194180
749,2500,2194640,6212,2194640
749,2500,2195640,6212,2195640
749,2500,2195910,6212,2195910
750,2508,2196910,6212,2196910
750,2508,2197370,6212,2197370
750,2508,2198370,6212,2198370
750,2508,2198840,6212,2198840
750,2508,2199840,6212,2199840
750,2508,2200310,6212,2200310
750,2508,2201310,6212,2201310
750,2508,2201960,6212,2201960
750,2508,2202960,6212,2202960
750,2508,2203960,6212,2203960
750,2508,2204960,6212,2204960
750,2508,2205960,6212,2205960
751,2516,2206770,6212,2206770
751,2516,2207580,6212,2207580
752,2524,2208580,6212,2208580
752,2524,2209580,6212,2209580
752,2524,2210390,6212,2210390
752,2524,2211390,6212,2211390
752,2524,2212390,6212,2212390
752,2524,2212390,6212,2212390
752,2524,2212620,6212,2212620
752,2524,2213090,6212,2213090
752,2524,2213900,6212,2213900
752,2524,2214710,6212,2214710
752,2524,2215710,6212,2215710
752,2524,2216710,6212,2216710
752,2524,2217710,6212,2217710
752,2524,2218710,6212,2218710
752,2524,2219710,6212,2219710
753,2532,2220710,6212,2220710
753,2532,2221030,6212,2221030
753,2532,2221030,6212,2221030
753,2532,2221500,6212,2221500
753,2532,2222500,6212,2222500
753,2532,2223310,6212,2223310
753,2532,2224310,6212,2224310
753,2532,2225310,6212,2225310
753,2532,2226120,6212,2226120
754,2540,2226930,6212,2226930
754,2540,2227740,6212,2227740
754,2540,2228110,6212,2228110
754,2540,2228920,6212,2228920
754,2540,2229920,6212,2229920
754,2540,2229920,6212,2229920
754,2540,2230920,6212,2230920
754,2540,2231920,6212,2231920
755,2548,2232920,6212,2232920
755,2548,2233570,6212,2233570
755,2548,2233680,6212,2233680
755,2548,2234680,6212,2234680
755,2548,2235000,6212,2235000
755,2548,2236000,6212,2236000
755,2548,2237000,6212,2237000
755,2548,2237000,6212,2237000
755,2548,2238000,6212,2238000
755,2548,2239000,6212,2239000
755,2548,2239550,6212,2239550
755,2548,2240550,6212,2240550
755,2548,2241550,6212,2241550
755,2548,2242550,6212,2242550
756,2556,2243550,6212,2243550
756,2556,2244550,6212,2244550
756,2556,2245550,6212,2245550
756,2556,2246020,6212,2246020
756,2556,2246830,6212,2246830
756,2556,2247830,6212,2247830
756,2556,2248640,6212,2248640
756,2556,2249110,6212,2249110
756,2556,2249110,6212,2249110
756,2556,2250110,6212,2250110
757,2564,2250660,6212,2250660
757,2564,2251130,6212,2251130
757,2564,2252130,6212,2252130
757,2564,2252940,6212,2252940
757,2564,2253410,6212,2253410
757,2564,2253880,6212,2253880
757,2564,2253880,6212,2253880
757,2564,2254880,6212,2254880
757,2564,2255040,6212,2255040
757,2564,2255510,6212,2255510
757,2564,2255880,6212,2255880
757,2564,2256470,6212,2256470
757,2564,2257280,6212,2257280
757,2564,2258280,6212,2258280
757,2564,2259090,6212,2259090
758,2572,2260090,6212,2260090
758,2572,2260090,6212,2260090
758,2572,2261090,6212,2261090
758,2572,2261560,6212,2261560
758,2572,2262560,6212,2262560
758,2572,2263370,6212,2263370
758,2572,2264370,6212,2264370
758,2572,2265370,6212,2265370
758,2572,2266370,6212,2266370
759,2580,2274370,6212,2274370
759,2580,2275370,6212,2275370
760,2588,2276370,6212,2276370
760,2588,2277370,6212,2277370
761,2596,2277840,6212,2277840
761,2596,2278840,6212,2278840
761,2596,2279160,6212,2279160
761,2596,2279630,6212,2279630
761,2596,2280630,6212,2280630
761,2596,2281100,6212,2281100
761,2596,2282100,6212,2282100
761,2596,2282910,6212,2282910
761,2596,2283910,6212,2283910
761,2596,2284910,6212,2284910
761,2596,2285720,6212,2285720
761,2596,2286720,6212,2286720
761,2596,2287040,6212,2287040
761,2596,2287510,6212,2287510
761,2596,2288320,6212,2288320
762,2604,2289320,6212,2289320
762,2604,2290130,6212,2290130
762,2604,2290500,6212,2290500
762,2604,2290720,6212,2290720
762,2604,2290720,6212,2290720
762,2604,2291720,6212,2291720
762,2604,2292720,6212,2292720
762,2604,2293190,6212,2293190
762,2604,2293780,6212,2293780
762,2604,2294780,6212,2294780
762,2604,2295100,6212,2295100
762,2604,2296100,6212,2296100
762,2604,2297100,6212,2297100
762,2604,2298100,6212,2298100
762,2604,2299100,6212,2299100
762,2604,2300100,6212,2300100
763,2612,2301100,6212,2301100
763,2612,2303100,6212,2303100
764,2620,2303910,6212,2303910
764,2620,2303910,6212,2303910
764,2620,2304380,6212,2304380
764,2620,2305190,6212,2305190
764,2620,2306000,6212,2306000
764,2620,2307000,6212,2307000
764,2620,2308000,6212,2308000
764,2620,2308470,6212,2308470
765,2628,2316470,6212,2316470
765,2628,2317470,6212,2317470
765,2628,2318470,6212,2318470
765,2628,2319470,6212,2319470
765,2628,2320470,6212,2320470
765,2628,2321470,6212,2321470
765,2628,2321940,6212,2321940
765,2628,2322260,6212,2322260
765,2628,2322260,6212,2322260
765,2628,2323070,6212,2323070
765,2628,2323390,6212,2323390
766,2636,2324390,6212,2324390
766,2636,2325390,6212,2325390
766,2636,2326390,6212,2326390
766,2636,2326980,6212,2326980
766,2636,2327630,6212,2327630
766,2636,2328630,6212,2328630
766,2636,2329630,6212,2329630
766,2636,2330630,6212,2330630
766,2636,2331440,6212,2331440
766,2636,2331440,6212,2331440
767,2644,2332250,6212,2332250
767,2644,2332250,6212,2332250
767,2644,2333250,6212,2333250
767,2644,2334250,6212,2334250
767,2644,2335060,6212,2335060
767,2644,2335060,6212,2335060
768,2652,2336060,6212,2336060
768,2652,2336530,6212,2336530
768,2652,2337530,6212,2337530
768,2652,2338530,6212,2338530
768,2652,2338850,6212,2338850
768,2652,2339850,6212,2339850
768,2652,2340850,6212,2340850
768,2652,2340850,6212,2340850
768,2652,2341660,6212,2341660
768,2652,2342470,6212,2342470
768,2652,2343470,6212,2343470
768,2652,2344470,6212,2344470
768,2652,2344940,6212,2344940
768,2652,2345410,6212,2345410
768,2652,2346410,6212,2346410
768,2652,2346730,6212,2346730
768,2652,2347200,6212,2347200
768,2652,2349200,6212,2349200
769,2660,2350200,6212,2350200
769,2660,2351200,6212,2351200
769,2660,2351200,6212,2351200
769,2660,2352200,6212,2352200
769,2660,2353200,6212,2353200
769,2660,2353670,6212,2353670
769,2660,2353670,6212,2353670
769,2660,2354260,6212,2354260
769,2660,2355260,6212,2355260
769,2660,2356260,6212,2356260
769,2660,2357260,6212,2357260
770,2668,2357720,6212,2357720
770,2668,2358530,6212,2358530
770,2668,2359340,6212,2359340
771,2676,2360340,6212,2360340
771,2676,2360340,6212,2360340
771,2676,2361340,6212,2361340
771,2676,2362340,6212,2362340
771,2676,2362660,6212,2362660
771,2676,2362660,6212,2362660
771,2676,2363310,6212,2363310
771,2676,2364310,6212,2364310
771,2676,2364310,6212,2364310
771,2676,2365310,6212,2365310
771,2676,2366310,6212,2366310
771,2676,2367310,6212,2367310
771,2676,2368310,6212,2368310
771,2676,2368960,6212,2368960
771,2676,2369420,6212,2369420
771,2676,2369890,6212,2369890
771,2676,2370210,6212,2370210
771,2676,2371210,6212,2371210
772,2684,2372210,6212,2372210
772,2684,2373210,6212,2373210
772,2684,2374020,6212,2374020
772,2684,2374020,6212,2374020
772,2684,2374670,6212,2374670
772,2684,2375670,6212,2375670
772,2684,2376670,6212,2376670
773,2692,2377480,6212,2377480
773,2692,2378480,6212,2378480
773,2692,2379480,6212,2379480
773,2692,2379480,6212,2379480
773,2692,2380480,6212,2380480
773,2692,2381480,6212,2381480
773,2692,2382130,6212,2382130
774,2700,2383130,6212,2383130
774,2700,2384130,6212,2384130
774,2700,2385130,6212,2385130
774,2700,2386130,6212,2386130
774,2700,2387130,6212,2387130
774,2700,2388130,6212,2388130
774,2700,2389130,6212,2389130
775,2708,2390130,6212,2390130
775,2708,2390940,6212,2390940
775,2708,2391750,6212,2391750
775,2708,2392750,6212,2392750
775,2708,2392980,6212,2392980
775,2708,2392980,6212,2392980
775,2708,2392980,6212,2392980
775,2708,2393300,6212,2393300
775,2708,2393300,6212,2393300
775,2708,2393300,6212,2393300
775,2708,2393780,6212,2393780
775,2708,2394590,6212,2394590
775,2708,2395590,6212,2395590
775,2708,2395590,6212,2395590
775,2708,2396240,6212,2396240
775,2708,2397240,6212,2397240
775,2708,2398050,6212,2398050
775,2708,2399050,6212,2399050
775,2708,2399210,6212,2399210
775,2708,2399320,6212,2399320
775,2708,2399320,6212,2399320
775,2708,2400130,6212,2400130
775,2708,2401130,6212,2401130
775,2708,2401360,6212,2401360
775,2708,2402360,6212,2402360
775,2708,2403360,6212,2403360
776,2716,2404360,6212,2404360
777,2724,2404830,6212,2404830
777,2724,2405830,6212,2405830
777,2724,2406830,6212,2406830
777,2724,2407300,6212,2407300
777,2724,2408300,6212,2408300
777,2724,2409300,6212,2409300
777,2724,2410110,6212,2410110
778,2732,2418110,6212,2418110
778,2732,2419110,6212,2419110
778,2732,2419920,6212,2419920
778,2732,2420920,6212,2420920
778,2732,2421390,6212,2421390
778,2732,2421850,6212,2421850
778,2732,2422850,6212,2422850
779,2740,2423850,6212,2423850
779,2740,2424850,6212,2424850
779,2740,2425330,6212,2425330
779,2740,2426330,6212,2426330
779,2740,2426650,6212,2426650
779,2740,2427460,6212,2427460
779,2740,2428460,6212,2428460
779,2740,2428460,6212,2428460
779,2740,2429460,6212,2429460
779,2740,2430460,6212,2430460
779,2740,2431460,6212,2431460
780,2748,2432460,6212,2432460
780,2748,2432780,6212,2432780
780,2748,2433100,6212,2433100
780,2748,2433100,6212,2433100
780,2748,2433650,6212,2433650
780,2748,2433970,6212,2433970
780,2748,2434970,6212,2434970
780,2748,2434970,6212,2434970
780,2748,2435290,6212,2435290
780,2748,2435610,6212,2435610
780,2748,2436610,6212,2436610
781,2756,2437080,6212,2437080
781,2756,2437730,6212,2437730
781,2756,2438730,6212,2438730
781,2756,2439730,6212,2439730
781,2756,2440730,6212,2440730
781,2756,2441730,6212,2441730
781,2756,2441730,6212,2441730
781,2756,2441730,6212,2441730
781,2756,2442540,6212,2442540
781,2756,2443350,6212,2443350
781,2756,2444160,6212,2444160
781,2756,2444160,6212,2444160
781,2756,2445160,6212,2445160
781,2756,2445160,6212,2445160
782,2764,2446160,6212,2446160
782,2764,2446480,6212,2446480
782,2764,2446950,6212,2446950
782,2764,2447950,6212,2447950
782,2764,2448950,6212,2448950
782,2764,2449500,6212,2449500
782,2764,2450500,6212,2450500
782,2764,2451310,6212,2451310
782,2764,2452310,6212,2452310
782,2764,2453310,6212,2453310
782,2764,2454310,6212,2454310
782,2764,2455120,6212,2455120
783,2772,2455930,6212,2455930
784,2780,2456930,6212,2456930
784,2780,2457930,6212,2457930
784,2780,2458930,6212,2458930
784,2780,2459930,6212,2459930
784,2780,2460930,6212,2460930
784,2780,2461930,6212,2461930
784,2780,2462480,6212,2462480
784,2780,2463480,6212,2463480
784,2780,2464290,6212,2464290
784,2780,2464940,6212,2464940
784,2780,2465260,6212,2465260
784,2780,2466260,6212,2466260
785,2788,2467260,6212,2467260
785,2788,2468260,6212,2468260
785,2788,2469260,6212,2469260
786,2796,2477260,6212,2477260
786,2796,2477730,6212,2477730
786,2796,2478200,6212,2478200
786,2796,2479200,6212,2479200
786,2796,2480200,6212,2480200
786,2796,2481200,6212,2481200
786,2796,2482200,6212,2482200
786,2796,2483200,6212,2483200
786,2796,2484200,6212,2484200
787,2804,2485200,6212,2485200
787,2804,2485670,6212,2485670
787,2804,2485670,6212,2485670
787,2804,2486480,6212,2486480
787,2804,2486480,6212,2486480
787,2804,2487480,6212,2487480
787,2804,2488030,6212,2488030
787,2804,2489030,6212,2489030
787,2804,2490030,6212,2490030
787,2804,2490400,6212,2490400
787,2804,2491400,6212,2491400
787,2804,2491400,6212,2491400
788,2812,2492210,6212,2492210
788,2812,2492530,6212,2492530
788,2812,2493530,6212,2493530
788,2812,2493760,6212,2493760
788,2812,2494760,6212,2494760
788,2812,2495760,6212,2495760
788,2812,2496760,6212,2496760
788,2812,2496760,6212,2496760
789,2820,2497760,6212,2497760
789,2820,2498760,6212,2498760
789,2820,2499760,6212,2499760
789,2820,2500570,6212,2500570
789,2820,2501040,6212,2501040
789,2820,2502040,6212,2502040
789,2820,2503040,6212,2503040
789,2820,2503850,6212,2503850
789,2820,2504850,6212,2504850
789,2820,2505850,6212,2505850
789,2820,2506500,6212,2506500
789,2820,2507310,6212,2507310
789,2820,2507310,6212,2507310
789,2820,2508310,6212,2508310
790,2828,2509310,6212,2509310
790,2828,2510120,6212,2510120
790,2828,2511120,6212,2511120
790,2828,2512120,6212,2512120
790,2828,2512590,6212,2512590
790,2828,2513590,6212,2513590
790,2828,2514400,6212,2514400
790,2828,2515400,6212,2515400
790,2828,2516400,6212,2516400
790,2828,2517400,6212,2517400
790,2828,2518400,6212,2518400
790,2828,2518720,6212,2518720
791,2836,2519720,6212,2519720
792,2844,2527720,6212,2527720
792,2844,2528720,6212,2528720
792,2844,2529720,6212,2529720
793,2852,2530530,6212,2530530
793,2852,2531340,6212,2531340
793,2852,2531660,6212,2531660
793,2852,2532210,6212,2532210
793,2852,2533210,6212,2533210
793,2852,2533530,6212,2533530
793,2852,2534340,6212,2534340
793,2852,2534340,6212,2534340
793,2852,2535340,6212,2535340
793,2852,2535810,6212,2535810
793,2852,2536810,6212,2536810
793,2852,2537620,6212,2537620
793,2852,2538430,6212,2538430
793,2852,2539430,6212,2539430
793,2852,2540080,6212,2540080
793,2852,2540550,6212,2540550
794,2860,2541360,6212,2541360
795,2868,2545360,6212,2545360
795,2868,2546360,6212,2546360
796,2876,2547360,6212,2547360
796,2876,2547680,6212,2547680
796,2876,2548000,6212,2548000
796,2876,2548320,6212,2548320
796,2876,2549320,6212,2549320
796,2876,2550130,6212,2550130
796,2876,2551130,6212,2551130
796,2876,2552130,6212,2552130
796,2876,2552130,6212,2552130
796,2876,2553130,6212,2553130
796,2876,2554130,6212,2554130
796,2876,2555130,6212,2555130
796,2876,2556130,6212,2556130
796,2876,2556940,6212,2556940
796,2876,2556940,6212,2556940
797,2884,2557940,6212,2557940
798,2892,2559940,6212,2559940
798,2892,2560940,6212,2560940
798,2892,2561940,6212,2561940
798,2892,2562410,6212,2562410
798,2892,2562880,6212,2562880
798,2892,2563880,6212,2563880
798,2892,2564530,6212,2564530
798,2892,2565530,6212,2565530
798,2892,2566340,6212,2566340
798,2892,2566800,6212,2566800
798,2892,2567800,6212,2567800
798,2892,2568610,6212,2568610
799,2900,2569080,6212,2569080
800,2908,2570080,6212,2570080
800,2908,2571080,6212,2571080
800,2908,2571890,6212,2571890
800,2908,2572890,6212,2572890
800,2908,2573890,6212,2573890
800,2908,2573890,6212,2573890
800,2908,2574890,6212,2574890
800,2908,2575890,6212,2575890
800,2908,2576890,6212,2576890
800,2908,2576890,6212,2576890
801,2916,2577890,6212,2577890
801,2916,2578700,6212,2578700
801,2916,2579700,6212,2579700
801,2916,2580700,6212,2580700
801,2916,2581170,6212,2581170
801,2916,2581720,6212,2581720
801,2916,2582720,6212,2582720
801,2916,2583190,6212,2583190
801,2916,2584190,6212,2584190
801,2916,2584650,6212,2584650
801,2916,2585120,6212,2585120
801,2916,2586120,6212,2586120
801,2916,2587120,6212,2587120
801,2916,2588120,6212,2588120
801,2916,2588350,6212,2588350
801,2916,2588350,6212,2588350
802,2924,2589350,6212,2589350
802,2924,2589820,6212,2589820
802,2924,2590820,6212,2590820
802,2924,2591820,6212,2591820
802,2924,2592820,6212,2592820
802,2924,2593820,6212,2593820
802,2924,2594140,6212,2594140
802,2924,2594140,6212,2594140
802,2924,2594140,6212,2594140
802,2924,2595140,6212,2595140
802,2924,2596140,6212,2596140
802,2924,2596790,6212,2596790
802,2924,2597010,6212,2597010
802,2924,2597380,6212,2597380
803,2932,2597850,6212,2597850
803,2932,2598660,6212,2598660
803,2932,2599660,6212,2599660
804,2940,2600660,6212,2600660
804,2940,2600980,6212,2600980
804,2940,2601450,6212,2601450
804,2940,2602260,6212,2602260
804,2940,2602730,6212,2602730
804,2940,2602730,6212,2602730
804,2940,2603730,6212,2603730
804,2940,2604540,6212,2604540
804,2940,2605540,6212,2605540
804,2940,2606540,6212,2606540
804,2940,2607350,6212,2607350
804,2940,2608350,6212,2608350
804,2940,2609160,6212,2609160
804,2940,2610160,6212,2610160
804,2940,2610970,6212,2610970
804,2940,2611440,6212,2611440
804,2940,2612440,6212,2612440
804,2940,2613440,6212,2613440
805,2948,2614440,6212,2614440
805,2948,2615440,6212,2615440
805,2948,2616440,6212,2616440
805,2948,2617440,6212,2617440
805,2948,2617760,6212,2617760
805,2948,2618080,6212,2618080
806,2956,2618300,6212,2618300
806,2956,2619110,6212,2619110
806,2956,2620110,6212,2620110
806,2956,2621110,6212,2621110
806,2956,2622110,6212,2622110
806,2956,2622340,6212,2622340
806,2956,2622340,6212,2622340
806,2956,2622990,6212,2622990
806,2956,2623800,6212,2623800
806,2956,2624800,6212,2624800
806,2956,2625270,6212,2625270
806,2956,2626270,6212,2626270
806,2956,2626500,6212,2626500
807,2964,2627500,6212,2627500
807,2964,2628310,6212,2628310
807,2964,2629310,6212,2629310
807,2964,2630310,6212,2630310
807,2964,2631120,6212,2631120
807,2964,2631590,6212,2631590
807,2964,2632590,6212,2632590
807,2964,2633060,6212,2633060
807,2964,2633060,6212,2633060
807,2964,2633530,6212,2633530
807,2964,2634530,6212,2634530
808,2972,2635180,6212,2635180
808,2972,2636180,6212,2636180
808,2972,2636550,6212,2636550
809,2980,2637550,6212,2637550
809,2980,2638550,6212,2638550
809,2980,2639020,6212,2639020
809,2980,2640020,6212,2640020
809,2980,2641020,6212,2641020
809,2980,2641830,6212,2641830
809,2980,2642830,6212,2642830
809,2980,2643830,6212,2643830
809,2980,2644830,6212,2644830
809,2980,2645300,6212,2645300
809,2980,2646300,6212,2646300
809,2980,2647300,6212,2647300
810,2988,2648300,6212,2648300
810,2988,2649300,6212,2649300
810,2988,2650300,6212,2650300
810,2988,2651110,6212,2651110
810,2988,2651110,6212,2651110
810,2988,2652110,6212,2652110
811,2996,2660110,6212,2660110
811,2996,2660580,6212,2660580
811,2996,2661390,6212,2661390
811,2996,2662390,6212,2662390
811,2996,2663390,6212,2663390
811,2996,2663620,6212,2663620
811,2996,2664090,6212,2664090
811,2996,2665090,6212,2665090
811,2996,2665560,6212,2665560
811,2996,2666040,6212,2666040
811,2996,2667040,6212,2667040
812,3004,2668040,6212,2668040
812,3004,2668850,6212,2668850
812,3004,2669850,6212,2669850
812,3004,2670850,6212,2670850
812,3004,2671850,6212,2671850
813,3012,2672660,6212,2672660
813,3012,2673660,6212,2673660
813,3012,2674130,6212,2674130
813,3012,2674780,6212,2674780
813,3012,2675780,6212,2675780
813,3012,2676780,6212,2676780
813,3012,2677250,6212,2677250
813,3012,2678250,6212,2678250
813,3012,2679250,6212,2679250
813,3012,2679570,6212,2679570
813,3012,2680570,6212,2680570
813,3012,2680890,6212,2680890
813,3012,2680890,6212,2680890
814,3020,2681890,6212,2681890
814,3020,2682700,6212,2682700
814,3020,2683700,6212,2683700
814,3020,2684170,6212,2684170
814,3020,2684640,6212,2684640
814,3020,2685640,6212,2685640
814,3020,2686110,6212,2686110
814,3020,2686110,6212,2686110
814,3020,2687110,6212,2687110
814,3020,2687580,6212,2687580
814,3020,2688580,6212,2688580
814,3020,2689580,6212,2689580
814,3020,2690580,6212,2690580
814,3020,2691390,6212,2691390
814,3020,2691710,6212,2691710
815,3028,2692710,6212,2692710
815,3028,2692710,6212,2692710
815,3028,2693710,6212,2693710
815,3028,2694710,6212,2694710
815,3028,2695710,6212,2695710
816,3036,2696360,6212,2696360
816,3036,2696680,6212,2696680
816,3036,2697050,6212,2697050
816,3036,2698050,6212,2698050
816,3036,2699050,6212,2699050
816,3036,2700050,6212,2700050
816,3036,2700640,6212,2700640
816,3036,2701640,6212,2701640
816,3036,2702110,6212,2702110
816,3036,2702110,6212,2702110
816,3036,2703110,6212,2703110
816,3036,2703580,6212,2703580
817,3044,2704580,6212,2704580
817,3044,2704580,6212,2704580
817,3044,2705050,6212,2705050
817,3044,2705050,6212,2705050
817,3044,2705050,6212,2705050
817,3044,2705050,6212,2705050
817,3044,2705700,6212,2705700
817,3044,2706700,6212,2706700
817,3044,2707510,6212,2707510
817,3044,2708510,6212,2708510
817,3044,2708510,6212,2708510
817,3044,2709510,6212,2709510
817,3044,2710510,6212,2710510
817,3044,2711100,6212,2711100
817,3044,2711570,6212,2711570
817,3044,2712570,6212,2712570
817,3044,2713040,6212,2713040
818,3052,2713690,6212,2713690
818,3052,2714340,6212,2714340
818,3052,2715150,6212,2715150
818,3052,2715620,6212,2715620
818,3052,2716620,6212,2716620
818,3052,2716620,6212,2716620
