ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961194.33,98.51
965821.7,98.99,85.4,961230.14,98.52
965821.7,98.99,85.4,961230.14,98.52
965821.7,98.99,85.4,961230.14,98.52
965821.7,98.99,85.4,961230.14,98.52
965828.99,98.99,85.4,961238.11,98.52
965789.92,98.99,85.4,961203.64,98.52
965789.92,98.99,85.4,961203.64,98.52
965789.92,98.99,85.4,961203.64,98.52
965690.48,98.99,85.4,961095.87,98.52
965690.48,98.99,85.4,961095.87,98.52
965690.48,98.99,85.4,961095.87,98.52
965690.48,98.99,85.4,961095.87,98.52
965690.48,98.99,85.4,961095.87,98.52
965690.48,98.99,85.4,961095.87,98.52
965705.06,98.99,85.4,961099.19,98.52
965705.06,98.99,85.4,961099.19,98.52
965705.06,98.99,85.4,961052.02,98.52
965705.06,98.99,85.4,961052.02,98.52
965705.06,98.99,85.4,961052.02,98.52
965705.06,98.99,85.4,961052.02,98.52
965705.06,98.99,85.4,961052.02,98.52
965705.06,98.99,85.4,961052.02,98.52
965705.06,98.99,85.4,961052.02,98.52
965708.06,98.99,85.4,961056.84,98.52
965708.06,98.99,85.4,961056.84,98.52
965708.06,98.99,85.4,961056.84,98.52
965708.06,98.99,85.4,961056.84,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965558.63,98.99,85.4,960913.66,98.52
965564.64,98.99,85.4,961070.41,98.53
965564.64,98.99,85.4,961070.41,98.53
965564.64,98.99,85.4,961070.41,98.53
965519.6,99.0,85.4,961064.18,98.54
965519.6,99.0,85.4,961064.18,98.54
965519.6,99.0,85.4,961064.18,98.54
965519.6,99.0,85.4,961064.18,98.54
965519.6,99.0,85.4,961064.18,98.54
965519.6,99.0,85.4,961064.18,98.54
965519.6,99.0,85.4,961064.18,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965530.53,99.0,85.41,961120.94,98.54
965534.56,99.0,85.41,961125.06,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965534.56,99.0,85.41,961116.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961066.2,98.54
965484.56,99.0,85.41,961036.24,98.54
965484.56,99.0,85.41,961036.24,98.54
965484.56,99.0,85.41,961070.39,98.54
965488.52,99.0,85.41,961064.01,98.54
965488.52,99.0,85.41,961064.01,98.54
965488.52,99.0,85.41,961064.01,98.54
965488.52,99.0,85.41,961064.01,98.54
965488.52,99.0,85.41,961036.91,98.54
965489.52,99.0,85.41,961038.05,98.54
965489.52,99.0,85.41,961038.05,98.54
965489.52,99.0,85.41,961038.05,98.54
965489.52,99.0,85.41,961038.05,98.54
965489.52,99.0,85.41,961038.05,98.54
965489.52,99.0,85.41,961050.57,98.54
965489.52,99.0,85.41,961092.07,98.55
965489.52,99.0,85.41,961092.07,98.55
965489.52,99.0,85.41,961092.07,98.55
965390.08,99.0,85.41,960984.29,98.55
965390.08,99.0,85.41,960984.29,98.55
965390.08,99.0,85.41,960984.29,98.55
965390.08,99.0,85.41,960984.29,98.55
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960960.25,98.54
965390.08,99.0,85.41,960944.46,98.54
965390.08,99.0,85.41,960944.46,98.54
965390.08,99.0,85.41,960944.46,98.54
965390.08,99.0,85.41,960944.46,98.54
965390.08,99.0,85.41,960944.46,98.54
965390.08,99.0,85.41,960944.46,98.54
965392.09,99.0,85.41,960983.93,98.55
965392.09,99.0,85.41,960983.93,98.55
965392.09,99.0,85.41,960946.25,98.54
965392.09,99.0,85.41,960946.25,98.54
965392.09,99.0,85.41,960946.25,98.54
965242.65,99.0,85.41,960788.47,98.54
965242.65,99.0,85.41,960788.47,98.54
965242.65,99.0,85.41,960788.47,98.54
965242.65,99.0,85.41,960788.47,98.54
965242.65,99.0,85.41,960788.47,98.54
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960828.7,98.55
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960800.04,98.54
965242.65,99.0,85.41,960832.58,98.55
965242.65,99.0,85.41,960832.58,98.55
965242.65,99.0,85.41,960832.58,98.55
965242.65,99.0,85.41,960832.58,98.55
965242.65,99.0,85.41,960832.58,98.55
965093.22,99.0,85.41,960685.65,98.55
965093.22,99.0,85.41,960685.65,98.55
965093.22,99.0,85.41,960685.65,98.55
965093.22,99.0,85.41,960685.65,98.55
965094.22,99.0,85.41,960685.3,98.55
965094.22,99.0,85.41,960685.3,98.55
965094.22,99.0,85.41,960685.3,98.55
965094.22,99.0,85.41,960685.3,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965094.22,99.0,85.41,960714.2,98.55
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960791.17,98.56
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965108.79,99.0,85.41,960954.34,98.58
965109.8,99.0,85.41,960956.5,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964793.0,99.0,85.41,960638.44,98.58
964654.86,99.0,85.41,960501.64,98.58
964654.86,99.0,85.41,960501.64,98.58
964654.86,99.0,85.41,960501.64,98.58
964654.86,99.0,85.41,960501.64,98.58
964654.86,99.0,85.41,960501.64,98.58
964654.86,99.0,85.41,960501.64,98.58
964673.08,99.01,85.42,960505.96,98.58
964673.08,99.01,85.42,960505.96,98.58
964673.08,99.01,85.42,960488.16,98.58
964673.08,99.01,85.42,960488.16,98.58
964673.08,99.01,85.42,960488.16,98.58
964673.08,99.01,85.42,960488.16,98.58
964673.08,99.01,85.42,960488.16,98.58
964673.08,99.01,85.42,960511.36,98.58
964673.08,99.01,85.42,960511.36,98.58
964673.08,99.01,85.42,960511.36,98.58
964673.08,99.01,85.42,960511.36,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960498.06,98.58
964673.08,99.01,85.42,960509.45,98.58
964673.08,99.01,85.42,960509.45,98.58
964673.08,99.01,85.42,960509.45,98.58
964673.08,99.01,85.42,960509.45,98.58
964673.08,99.01,85.42,960509.45,98.58
964673.08,99.01,85.42,960509.45,98.58
964673.08,99.01,85.42,960509.45,98.58
964673.08,99.01,85.42,960509.45,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964515.72,99.01,85.42,960352.51,98.58
964366.65,99.01,85.42,960207.28,98.58
964217.08,99.01,85.42,960049.5,98.58
964217.08,99.01,85.42,960049.5,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960022.4,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964217.08,99.01,85.42,960074.14,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960077.35,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964228.01,99.01,85.42,960073.71,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959938.56,98.58
964073.66,99.01,85.42,959912.74,98.58
963926.86,99.01,85.42,959767.75,98.58
963930.5,99.01,85.42,959775.91,98.58
963930.5,99.01,85.42,959775.91,98.58
963930.5,99.01,85.42,959775.91,98.58
963930.5,99.01,85.42,959775.91,98.58
963930.5,99.01,85.42,959775.91,98.58
963930.5,99.01,85.42,959775.91,98.58
963930.5,99.01,85.42,959775.91,98.58
963930.5,99.01,85.42,959743.38,98.58
963930.5,99.01,85.42,959743.38,98.58
963930.5,99.01,85.42,959743.38,98.58
963930.5,99.01,85.42,959776.91,98.58
963930.5,99.01,85.42,959776.91,98.58
963930.5,99.01,85.42,959776.91,98.58
963930.5,99.01,85.42,959776.91,98.58
963930.5,99.01,85.42,959776.91,98.58
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959813.51,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959807.17,98.59
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959762.96,98.58
963930.5,99.01,85.42,959735.32,98.58
963930.5,99.01,85.42,959790.92,98.59
963930.5,99.01,85.42,959790.92,98.59
963930.5,99.01,85.42,959790.92,98.59
963937.79,99.01,85.42,959794.26,98.59
963937.79,99.01,85.42,959794.26,98.59
963945.08,99.01,85.42,959797.39,98.59
963945.08,99.01,85.42,959797.39,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963946.08,99.01,85.42,959806.77,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959886.71,98.6
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963968.71,99.01,85.42,959860.5,98.59
963866.63,99.02,85.42,959762.46,98.59
963866.63,99.02,85.42,959762.46,98.59
963866.63,99.02,85.42,959762.46,98.59
963866.63,99.02,85.42,959762.46,98.59
963866.63,99.02,85.42,959789.97,98.6
963866.63,99.02,85.42,959789.97,98.6
963866.63,99.02,85.42,959789.97,98.6
963866.63,99.02,85.42,959789.97,98.6
963866.63,99.02,85.42,959789.97,98.6
963866.63,99.02,85.42,959789.97,98.6
963866.63,99.02,85.42,959789.97,98.6
963866.63,99.02,85.42,959776.75,98.6
963866.63,99.02,85.42,959776.75,98.6
963866.63,99.02,85.42,959776.75,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959792.36,98.6
963866.63,99.02,85.42,959765.25,98.59
963866.63,99.02,85.42,959765.25,98.59
963866.63,99.02,85.42,959765.25,98.59
963866.63,99.02,85.42,959765.25,98.59
963866.63,99.02,85.42,959817.62,98.6
963866.63,99.02,85.42,959817.62,98.6
963866.63,99.02,85.42,959765.25,98.59
963866.63,99.02,85.42,959816.26,98.6
963866.63,99.02,85.42,959816.26,98.6
963866.63,99.02,85.42,959779.43,98.6
963866.63,99.02,85.42,959779.43,98.6
963866.63,99.02,85.42,959779.43,98.6
963866.63,99.02,85.42,959779.43,98.6
963866.63,99.02,85.42,959754.17,98.59
963866.63,99.02,85.42,959754.17,98.59
963866.63,99.02,85.42,959754.17,98.59
963866.63,99.02,85.42,959754.17,98.59
963866.63,99.02,85.42,959754.17,98.59
963866.63,99.02,85.42,959783.33,98.6
963866.63,99.02,85.42,959783.33,98.6
963866.63,99.02,85.42,959783.33,98.6
963866.63,99.02,85.42,959783.33,98.6
963866.63,99.02,85.42,959783.33,98.6
963866.63,99.02,85.42,959783.33,98.6
963866.63,99.02,85.42,959783.33,98.6
963866.63,99.02,85.42,959783.33,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959828.08,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959798.12,98.6
963873.92,99.02,85.43,959788.2,98.6
