ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
615619.35,16.04,10.87,261326.55,6.81
615567.62,16.05,10.87,261326.55,6.81
615704.45,16.05,10.88,261330.05,6.81
615652.73,16.06,10.88,261331.71,6.82
615601.0,16.06,10.89,261331.71,6.82
616054.38,16.07,10.9,261339.41,6.82
616054.38,16.07,10.9,261111.25,6.81
616002.65,16.07,10.9,261111.25,6.81
615950.93,16.08,10.9,261096.59,6.82
615899.2,16.08,10.91,261096.59,6.82
616317.38,16.09,10.92,261535.4,6.83
616265.66,16.1,10.92,261535.4,6.83
616636.38,16.11,10.94,261535.42,6.83
616584.65,16.11,10.94,261807.86,6.84
616857.06,16.12,10.95,261821.64,6.84
617227.78,16.13,10.96,261860.88,6.84
617176.05,16.13,10.96,261860.88,6.85
617124.33,16.14,10.97,261860.85,6.85
617072.61,16.14,10.97,261884.66,6.85
617020.88,16.14,10.97,261882.8,6.85
617346.25,16.15,10.98,261883.07,6.85
617294.52,16.16,10.98,261878.01,6.85
617688.98,16.17,11.0,261758.11,6.85
617310.83,16.16,10.99,261254.09,6.84
617259.1,16.17,10.99,261254.09,6.84
617629.82,16.18,11.01,261254.09,6.84
617151.93,16.17,11.0,260712.52,6.83
617288.76,16.18,11.0,260835.14,6.84
617237.03,16.18,11.01,260835.14,6.84
617185.31,16.18,11.01,260835.14,6.84
617322.13,16.19,11.02,261656.36,6.86
617270.41,16.19,11.02,261653.99,6.86
617218.69,16.19,11.02,261867.52,6.87
617166.96,16.2,11.02,261866.41,6.87
617115.24,16.2,11.03,262190.25,6.88
617063.51,16.2,11.03,262191.78,6.88
617434.23,16.21,11.04,262196.91,6.89
617571.06,16.22,11.05,262375.47,6.89
617941.78,16.23,11.06,262854.37,6.91
617890.05,16.24,11.06,262854.37,6.91
617838.33,16.24,11.07,262854.37,6.91
618209.04,16.25,11.08,262854.37,6.91
618345.87,16.26,11.09,262854.37,6.91
618294.15,16.26,11.09,262859.4,6.91
618664.86,16.27,11.1,262880.22,6.91
618613.14,16.28,11.1,262898.01,6.92
618991.83,16.29,11.12,263028.75,6.92
618940.1,16.29,11.12,263028.75,6.92
618888.38,16.29,11.12,263698.55,6.94
618836.66,16.3,11.12,263693.42,6.94
619109.06,16.31,11.13,264168.61,6.96
619057.34,16.31,11.14,264166.24,6.96
619329.75,16.32,11.15,264166.24,6.96
619783.12,16.33,11.16,264169.5,6.96
619731.4,16.34,11.16,264165.63,6.96
619679.67,16.34,11.17,264611.99,6.98
619627.95,16.34,11.17,264611.99,6.98
619576.22,16.34,11.17,264611.99,6.98
619524.5,16.35,11.17,264611.99,6.98
619472.78,16.35,11.18,264611.93,6.98
619609.6,16.36,11.18,264611.95,6.99
619746.43,16.36,11.19,264611.95,6.99
619883.25,16.37,11.2,264611.95,6.99
620336.63,16.38,11.21,264615.5,6.99
620284.9,16.39,11.22,264615.63,6.99
620805.13,16.4,11.23,264615.63,6.99
620941.96,16.41,11.24,264609.64,6.99
620890.23,16.41,11.24,264601.32,6.99
621027.06,16.42,11.25,264608.61,7.0
620975.33,16.42,11.25,264605.12,7.0
620923.61,16.43,11.25,264604.49,7.0
621322.73,16.44,11.27,264309.67,6.99
621271.01,16.44,11.27,264310.82,7.0
621407.83,16.45,11.28,264310.82,7.0
621778.55,16.46,11.29,264311.77,7.0
621726.83,16.46,11.29,264312.93,7.0
621432.7,16.46,11.29,264017.57,6.99
621380.97,16.46,11.29,263882.61,6.99
621329.25,16.46,11.29,263429.32,6.98
621699.96,16.48,11.3,263431.14,6.98
621648.24,16.48,11.31,263431.14,6.98
621596.52,16.48,11.31,263321.66,6.98
621544.79,16.49,11.31,263321.66,6.98
621681.62,16.49,11.32,263321.66,6.99
621629.89,16.5,11.32,263320.36,6.99
621578.17,16.5,11.33,263435.29,6.99
621972.63,16.51,11.34,263434.19,6.99
621920.91,16.51,11.34,263933.71,7.01
621869.18,16.52,11.34,263933.71,7.01
621817.46,16.52,11.35,263933.71,7.01
622188.18,16.53,11.36,263934.57,7.01
622632.43,16.54,11.37,263936.91,7.01
622500.7,16.54,11.37,263936.86,7.01
622637.53,16.55,11.38,263928.59,7.02
622585.8,16.55,11.38,263928.59,7.02
622956.52,16.56,11.39,264230.83,7.03
623327.24,16.58,11.4,264199.63,7.03
623275.51,16.58,11.41,264201.16,7.03
623223.79,16.58,11.41,264201.16,7.03
623594.51,16.59,11.42,264200.82,7.03
623542.78,16.6,11.42,264207.51,7.03
623064.89,16.59,11.42,263665.94,7.02
623013.17,16.59,11.42,263666.56,7.02
623149.99,16.6,11.43,263951.78,7.03
623098.27,16.6,11.43,263895.32,7.03
623046.54,16.6,11.43,263792.66,7.03
622994.82,16.61,11.43,263792.66,7.03
622943.1,16.61,11.44,263790.88,7.03
623215.5,16.62,11.45,263818.04,7.04
623199.39,16.62,11.45,263769.32,7.04
623147.67,16.63,11.46,263992.39,7.04
623095.94,16.63,11.46,263988.45,7.05
623067.96,16.63,11.46,264004.63,7.05
623307.39,16.64,11.47,263378.87,7.03
623255.66,16.65,11.48,263378.87,7.03
623255.66,16.65,11.48,265067.97,7.08
623693.0,16.66,11.49,265068.05,7.08
623829.83,16.67,11.5,265078.67,7.08
624155.19,16.68,11.51,265078.67,7.08
624292.02,16.69,11.51,265078.67,7.09
624662.73,16.7,11.53,265079.61,7.09
624622.88,16.7,11.53,265713.43,7.11
624571.16,16.71,11.53,265713.43,7.11
624519.43,16.71,11.54,265674.91,7.11
624656.26,16.72,11.54,265674.06,7.11
624604.54,16.72,11.55,265617.06,7.11
624552.81,16.72,11.55,266014.11,7.12
624501.09,16.72,11.55,266014.11,7.12
624449.36,16.73,11.56,266014.11,7.13
624397.64,16.73,11.56,266014.61,7.13
624534.46,16.74,11.57,266013.64,7.13
624842.48,16.75,11.58,267947.63,7.18
625718.4,16.78,11.6,268036.95,7.19
625666.68,16.78,11.61,268007.46,7.19
625939.09,16.79,11.62,268007.46,7.19
625887.36,16.79,11.62,268034.07,7.19
626266.05,16.81,11.63,268034.07,7.19
626214.33,16.81,11.64,268053.04,7.2
626585.04,16.82,11.65,268214.04,7.2
626533.32,16.82,11.65,268214.04,7.2
626986.69,16.84,11.67,268285.21,7.2
627123.52,16.85,11.67,268811.42,7.22
627494.24,16.86,11.69,269380.63,7.24
627631.06,16.86,11.69,269380.63,7.24
627579.34,16.87,11.7,269380.63,7.24
627234.54,16.86,11.69,268922.62,7.23
627182.81,16.87,11.69,268922.15,7.23
627182.81,16.87,11.69,268924.54,7.23
627131.09,16.87,11.7,268986.96,7.24
627079.37,16.87,11.7,269520.42,7.25
627027.64,16.87,11.7,269520.42,7.25
626549.75,16.87,11.69,268978.84,7.24
626498.03,16.87,11.7,268950.44,7.24
626048.65,16.86,11.69,268950.44,7.24
626185.47,16.87,11.69,268955.96,7.24
626181.66,16.87,11.7,270608.58,7.29
626129.93,16.87,11.7,270604.83,7.29
626492.09,16.89,11.71,270836.71,7.3
626492.09,16.89,11.71,270948.31,7.3
626440.36,16.89,11.72,271152.54,7.31
626388.64,16.89,11.72,271151.87,7.31
626525.46,16.9,11.73,271151.87,7.31
626473.74,16.9,11.73,271274.0,7.32
626422.02,16.91,11.73,271272.61,7.32
626358.42,16.91,11.74,271244.45,7.32
626306.7,16.91,11.74,271243.59,7.32
626254.97,16.92,11.74,271186.59,7.33
626095.03,16.92,11.74,270920.35,7.32
626231.86,16.92,11.75,270919.98,7.32
626231.86,16.92,11.75,270936.66,7.32
626368.68,16.93,11.76,270936.66,7.32
626316.96,16.93,11.76,270922.6,7.33
626770.33,16.95,11.78,271299.74,7.34
626907.16,16.96,11.78,271299.48,7.34
626855.44,16.96,11.79,271292.73,7.34
626803.71,16.96,11.79,271292.73,7.34
627174.43,16.97,11.8,271604.15,7.35
627694.66,16.99,11.82,271611.55,7.35
627642.93,16.99,11.82,271611.55,7.35
628013.65,17.0,11.83,271611.55,7.35
627977.49,17.0,11.83,271610.29,7.35
628356.18,17.02,11.84,272244.46,7.37
628304.46,17.02,11.85,272244.46,7.37
628252.73,17.02,11.85,272253.86,7.38
628201.01,17.03,11.85,272233.54,7.38
627986.97,17.02,11.85,272046.39,7.37
627935.24,17.03,11.85,272045.25,7.38
627883.52,17.03,11.86,272030.1,7.38
627831.79,17.03,11.86,272540.43,7.39
628359.45,17.05,11.87,272540.53,7.39
628307.72,17.05,11.88,272470.39,7.39
628444.55,17.06,11.89,272630.28,7.4
627776.66,17.04,11.87,271898.7,7.38
627615.27,17.04,11.87,271624.85,7.38
627563.54,17.05,11.88,271624.85,7.38
627349.5,17.04,11.87,271437.58,7.37
627297.77,17.05,11.87,271437.58,7.38
627246.05,17.05,11.88,271437.58,7.38
627699.42,17.06,11.89,272131.19,7.4
627647.7,17.07,11.89,272082.57,7.4
627595.98,17.07,11.9,272140.65,7.4
627544.25,17.07,11.9,272146.59,7.4
627681.08,17.08,11.91,272146.59,7.41
627817.9,17.09,11.92,272145.11,7.41
627954.73,17.1,11.92,272144.5,7.41
628325.45,17.11,11.94,272144.5,7.41
628273.72,17.11,11.94,272904.87,7.43
628644.44,17.12,11.95,273638.58,7.45
628781.27,17.13,11.96,273628.92,7.45
628553.16,17.13,11.95,273447.8,7.45
628825.57,17.14,11.96,273543.13,7.45
628773.84,17.14,11.97,273627.77,7.46
629320.11,17.16,11.98,274518.29,7.48
629978.11,17.17,12.0,274738.27,7.49
629564.32,17.2,12.03,274738.27,7.51
629512.59,17.2,12.03,274738.27,7.51
629649.42,17.21,12.04,275046.87,7.52
629597.69,17.21,12.04,275495.51,7.53
629545.97,17.22,12.05,275495.51,7.53
629494.25,17.22,12.05,275495.51,7.54
629442.52,17.22,12.05,275496.3,7.54
629390.8,17.23,12.05,276501.79,7.57
632335.12,17.31,12.14,278889.11,7.64
632283.39,17.32,12.14,278889.11,7.64
632231.67,17.32,12.15,278885.91,7.64
632602.39,17.33,12.16,280349.82,7.68
632973.1,17.34,12.17,280552.12,7.69
632921.38,17.35,12.18,280552.12,7.69
632232.57,17.33,12.16,279812.9,7.67
632594.73,17.35,12.17,279812.9,7.67
632965.44,17.36,12.19,279811.57,7.67
632956.64,17.36,12.19,279752.35,7.67
633087.78,17.37,12.2,279806.09,7.68
633224.61,17.38,12.2,279806.09,7.68
633595.33,17.39,12.22,279806.09,7.68
633515.06,17.39,12.22,278824.57,7.65
633463.33,17.39,12.22,278989.06,7.66
633600.16,17.4,12.23,278986.81,7.66
633736.98,17.41,12.24,279051.91,7.67
633685.26,17.41,12.24,279072.75,7.67
633822.09,17.42,12.25,279072.75,7.67
633408.29,17.45,12.27,279072.75,7.69
633404.05,17.45,12.28,281710.86,7.76
633352.33,17.46,12.28,281712.62,7.76
633300.6,17.46,12.29,281712.62,7.77
633248.88,17.46,12.29,281712.35,7.77
633197.16,17.47,12.29,281712.35,7.77
633145.43,17.47,12.3,281708.11,7.77
633093.71,17.47,12.3,281718.44,7.77
633366.12,17.48,12.31,281886.66,7.78
633314.39,17.49,12.31,281886.66,7.78
633314.39,17.49,12.31,281884.76,7.78
633262.67,17.49,12.32,281884.55,7.79
635022.5,17.54,12.37,282070.47,7.79
634850.8,17.54,12.37,281993.98,7.79
634799.07,17.54,12.37,281993.98,7.79
634175.8,17.53,12.36,281365.53,7.78
634124.08,17.53,12.36,281289.87,7.78
634072.36,17.54,12.36,281319.6,7.78
634020.63,17.54,12.37,281321.84,7.78
634480.69,17.55,12.38,281748.17,7.79
634428.97,17.56,12.38,281748.17,7.8
634377.25,17.56,12.39,281748.17,7.8
634325.52,17.56,12.39,281758.96,7.8
634273.8,17.57,12.4,281758.04,7.8
633618.77,17.55,12.38,280990.05,7.78
634072.15,17.57,12.4,281698.6,7.81
634020.42,17.57,12.4,281698.95,7.81
634489.05,17.59,12.42,281614.92,7.81
634761.45,17.6,12.43,281842.7,7.81
634709.73,17.6,12.43,282066.92,7.82
635080.45,17.62,12.44,282065.53,7.82
635028.72,17.62,12.45,282065.53,7.83
635399.44,17.63,12.46,282084.59,7.83
635347.72,17.64,12.46,282112.93,7.83
635295.99,17.64,12.47,282164.63,7.83
635244.27,17.64,12.47,282081.02,7.83
635614.99,17.66,12.48,282082.95,7.84
635563.26,17.66,12.49,282196.61,7.84
636083.49,17.67,12.5,282196.61,7.84
636031.77,17.68,12.51,282196.61,7.84
635980.04,17.68,12.51,282195.54,7.85
635928.32,17.68,12.51,282195.54,7.85
635876.59,17.69,12.52,282212.41,7.85
635824.87,17.69,12.52,282212.14,7.85
635773.14,17.7,12.52,282189.83,7.85
636135.3,17.71,12.54,282194.5,7.86
636083.57,17.71,12.54,282192.57,7.86
636031.85,17.72,12.54,282191.27,7.86
635980.13,17.72,12.55,282191.27,7.86
636350.84,17.73,12.56,283378.94,7.9
636299.12,17.73,12.56,283378.14,7.9
636247.4,17.74,12.57,283481.15,7.9
636419.83,17.75,12.57,283059.0,7.89
636006.04,17.78,12.6,283059.0,7.91
635954.32,17.78,12.61,283058.11,7.91
636481.97,17.79,12.62,283216.1,7.92
636430.25,17.8,12.63,283207.56,7.92
636883.62,17.81,12.64,283418.98,7.93
636831.9,17.82,12.64,283413.73,7.93
637202.62,17.83,12.66,283425.24,7.93
637386.93,17.84,12.67,283197.31,7.93
637757.64,17.85,12.68,283498.24,7.93
637705.92,17.85,12.68,283497.9,7.94
637654.2,17.86,12.69,283496.14,7.94
638024.91,17.87,12.7,283499.36,7.94
638161.74,17.88,12.71,283499.36,7.94
638110.02,17.88,12.71,283500.65,7.94
638246.84,17.89,12.72,283914.52,7.96
638195.12,17.89,12.72,283937.91,7.96
638143.39,17.9,12.72,283936.46,7.96
638091.67,17.9,12.73,283975.35,7.97
638228.49,17.91,12.74,283978.29,7.97
638176.77,17.91,12.74,283977.86,7.97
639773.22,17.96,12.78,286495.89,8.04
639721.5,17.96,12.79,286495.89,8.04
639669.78,17.96,12.79,286495.89,8.05
639806.6,17.97,12.8,286495.77,8.05
639754.88,17.98,12.8,286495.86,8.05
639703.15,17.98,12.81,286465.48,8.05
639839.98,17.99,12.81,286462.6,8.05
640284.23,18.0,12.83,286463.6,8.05
640152.5,18.0,12.83,286360.28,8.05
640100.78,18.0,12.83,286359.99,8.05
640049.05,18.0,12.83,286345.78,8.06
639997.33,18.01,12.84,286338.03,8.06
639945.61,18.01,12.84,286339.81,8.06
639893.88,18.02,12.84,286337.34,8.06
639686.99,18.03,12.86,287133.3,8.09
639635.26,18.03,12.86,287442.77,8.1
639907.67,18.04,12.87,287443.32,8.11
639855.94,18.05,12.88,287773.09,8.12
640226.66,18.06,12.89,287783.44,8.12
640597.38,18.07,12.9,287836.78,8.12
640545.66,18.08,12.91,287844.91,8.12
640258.57,18.07,12.9,287844.91,8.12
640222.41,18.07,12.9,287843.65,8.12
640140.91,18.07,12.9,287876.99,8.13
640594.28,18.08,12.91,287884.32,8.13
640542.56,18.09,12.92,287887.02,8.13
640490.83,18.09,12.92,287832.97,8.13
640439.11,18.1,12.92,287698.87,8.13
640809.83,18.11,12.94,288807.65,8.16
640758.1,18.11,12.94,288807.65,8.16
640894.93,18.12,12.95,288805.83,8.17
640843.21,18.12,12.95,288805.83,8.17
640980.03,18.13,12.96,288805.83,8.17
640928.31,18.14,12.96,288805.78,8.17
640876.58,18.14,12.97,288692.12,8.17
640398.69,18.13,12.96,288150.55,8.16
640346.97,18.13,12.96,288152.13,8.16
640295.24,18.14,12.96,288152.13,8.16
640081.2,18.13,12.96,287964.86,8.16
640081.2,18.13,12.96,287881.25,8.16
640406.56,18.14,12.97,288181.69,8.17
640044.12,18.14,12.96,287846.67,8.16
640414.84,18.15,12.98,288147.59,8.17
640363.11,18.15,12.98,288142.81,8.17
640741.8,18.17,12.99,288145.64,8.17
641112.52,18.18,13.01,288540.67,8.18
641060.8,18.18,13.01,288570.91,8.19
641009.07,18.19,13.01,288608.38,8.19
640957.35,18.19,13.02,288606.77,8.19
640663.22,18.18,13.01,288352.47,8.18
640611.49,18.19,13.02,288295.47,8.19
640883.9,18.2,13.03,288295.88,8.19
640832.18,18.2,13.03,288424.57,8.19
640780.45,18.21,13.03,288423.56,8.19
641105.82,18.22,13.05,288423.29,8.2
640743.37,18.21,13.04,288088.27,8.19
640691.65,18.21,13.04,288105.4,8.19
640639.93,18.22,13.05,287995.93,8.19
641160.15,18.23,13.06,287996.18,8.19
641296.98,18.24,13.07,287996.18,8.19
641245.25,18.25,13.07,287922.15,8.19
641038.94,18.24,13.07,287880.49,8.19
641621.48,18.26,13.09,287136.84,8.17
641462.93,18.26,13.09,286988.12,8.17
641411.2,18.26,13.09,286805.03,8.17
641359.48,18.27,13.09,286953.32,8.17
641307.75,18.27,13.1,286953.32,8.18
641256.03,18.27,13.1,286953.23,8.18
644119.99,18.36,13.19,289657.46,8.26
644068.27,18.36,13.19,289657.46,8.26
644068.27,18.36,13.19,289655.42,8.26
644016.54,18.37,13.19,289633.2,8.26
643964.82,18.37,13.2,289520.1,8.26
644101.64,18.38,13.21,289520.03,8.26
644049.92,18.38,13.21,289520.03,8.26
644186.75,18.39,13.22,289520.03,8.27
644186.75,18.39,13.22,289520.03,8.27
644640.12,18.4,13.23,289921.25,8.28
644588.4,18.41,13.24,289899.26,8.28
644536.67,18.41,13.24,289894.45,8.28
644536.67,18.41,13.24,289990.07,8.28
644673.5,18.42,13.25,289990.07,8.29
644621.78,18.42,13.25,290187.49,8.29
644570.05,18.43,13.26,290186.37,8.3
644975.26,18.44,13.27,290393.23,8.3
644975.26,18.44,13.27,290157.28,8.3
644947.28,18.45,13.27,291485.01,8.34
645084.1,18.45,13.28,292280.41,8.36
645032.38,18.46,13.28,292283.66,8.36
645016.27,18.46,13.29,291788.86,8.35
645386.99,18.48,13.3,291788.46,8.35
645523.81,18.48,13.31,291788.46,8.35
645102.89,18.48,13.3,291511.25,8.35
645473.61,18.49,13.32,291510.42,8.35
645421.88,18.49,13.32,291510.42,8.35
645558.71,18.5,13.33,291510.42,8.35
646012.08,18.52,13.34,291600.41,8.36
645960.36,18.52,13.35,291601.8,8.36
645908.63,18.52,13.35,291832.08,8.37
646279.35,18.54,13.36,291813.24,8.37
646650.07,18.55,13.38,291820.99,8.37
646598.35,18.55,13.38,291820.99,8.37
646546.62,18.56,13.38,291820.8,8.38
646573.78,18.56,13.39,292320.54,8.39
646710.61,18.57,13.4,292320.54,8.39
646658.88,18.57,13.4,292320.24,8.4
646607.16,18.58,13.41,292320.24,8.4
646743.98,18.59,13.41,292323.3,8.4
646743.98,18.59,13.41,292336.49,8.4
647016.39,18.6,13.43,292333.08,8.4
646964.67,18.6,13.43,292333.08,8.41
647335.38,18.61,13.44,292333.08,8.41
647283.66,18.62,13.45,292333.08,8.41
647420.49,18.63,13.45,292329.87,8.41
647368.76,18.63,13.46,292330.86,8.41
647831.54,18.65,13.48,293449.27,8.45
648284.92,18.66,13.49,293422.21,8.45
648124.98,18.66,13.49,293155.97,8.44
648578.35,18.68,13.51,293196.54,8.44
648727.05,18.69,13.52,293109.36,8.44
648762.66,18.69,13.52,293072.1,8.44
649133.38,18.7,13.53,293033.22,8.44
649081.66,18.71,13.53,293033.65,8.45
649029.93,18.71,13.54,293073.24,8.45
648978.21,18.71,13.54,293072.28,8.45
649348.93,18.73,13.56,293073.05,8.45
649485.75,18.74,13.56,293073.05,8.45
649622.58,18.74,13.57,293448.4,8.47
649947.94,18.76,13.58,293448.4,8.47
649791.13,18.75,13.58,293035.21,8.46
649927.96,18.76,13.59,292762.99,8.45
649876.24,18.77,13.59,292705.99,8.45
650013.06,18.77,13.6,292705.99,8.45
649961.34,18.78,13.61,292596.13,8.45
650414.71,18.79,13.62,292596.13,8.45
650362.99,18.8,13.62,292779.52,8.46
650271.77,18.8,13.62,293289.03,8.48
650408.59,18.8,13.63,293289.03,8.48
650356.87,18.81,13.64,293289.03,8.48
650305.14,18.81,13.64,293282.95,8.48
650253.42,18.82,13.64,293169.85,8.48
650201.7,18.82,13.65,293169.09,8.49
650043.62,18.82,13.64,293040.77,8.48
650414.34,18.83,13.66,293042.7,8.48
650252.95,18.83,13.66,292791.58,8.48
650201.23,18.84,13.66,292791.58,8.48
650149.5,18.84,13.67,292791.58,8.48
650097.78,18.84,13.67,292775.99,8.49
650046.05,18.85,13.67,292777.15,8.49
649994.33,18.85,13.68,293510.88,8.51
650365.05,18.86,13.69,293919.31,8.53
650313.32,18.87,13.7,293930.1,8.53
650473.89,18.88,13.71,293603.1,8.52
651001.55,18.89,13.72,294379.58,8.54
650949.82,18.9,13.73,294888.1,8.56
650949.82,18.9,13.73,294890.21,8.56
650500.44,18.89,13.72,295322.06,8.58
650305.42,18.9,13.73,295891.04,8.6
650253.69,18.91,13.74,296121.31,8.61
650390.52,18.92,13.74,296136.56,8.61
650338.8,18.92,13.75,296136.56,8.62
650287.07,18.93,13.75,296284.99,8.62
649992.94,18.92,13.75,296144.97,8.62
650129.77,18.93,13.75,296144.97,8.62
650266.59,18.94,13.76,296141.06,8.62
650214.87,18.94,13.77,296155.14,8.63
650351.69,18.95,13.78,296155.03,8.63
650299.97,18.95,13.78,296154.86,8.63
650248.25,18.96,13.78,296147.32,8.63
650610.4,18.97,13.8,297261.92,8.67
650558.68,18.97,13.8,297261.67,8.67
650489.62,18.97,13.8,297528.93,8.68
650437.9,18.98,13.81,297529.63,8.68
650926.88,18.99,13.82,299583.59,8.74
650875.16,19.0,13.83,299583.26,8.74
650823.44,19.0,13.83,299591.85,8.75
650960.26,19.01,13.84,299591.85,8.75
651330.98,19.02,13.85,299589.87,8.75
651279.26,19.03,13.86,299588.0,8.75
651227.53,19.03,13.86,299896.7,8.76
651175.81,19.04,13.86,300385.45,8.78
651312.63,19.04,13.87,300573.42,8.79
652106.74,19.07,13.9,300661.89,8.79
652634.4,19.09,13.91,300671.66,8.79
652427.5,19.1,13.93,300764.83,8.81
652375.78,19.11,13.94,300764.83,8.81
652094.54,19.1,13.93,300764.83,8.81
652547.92,19.12,13.94,300785.69,8.81
652547.92,19.12,13.94,300903.83,8.82
652918.63,19.13,13.96,301541.42,8.84
652527.81,19.12,13.95,301128.71,8.82
653921.93,19.17,13.99,301858.89,8.85
653870.21,19.17,14.0,301853.59,8.85
653830.35,19.17,14.0,301999.72,8.86
653802.37,19.18,14.01,303685.31,8.91
653640.98,19.18,14.01,303526.61,8.91
653601.13,19.18,14.01,304148.46,8.93
653601.13,19.18,14.01,304282.23,8.93
653909.15,19.2,14.02,306207.21,8.99
653857.43,19.2,14.03,306207.21,8.99
653994.25,19.21,14.04,306207.7,8.99
654131.08,19.22,14.05,306215.55,9.0
654658.73,19.24,14.06,306215.62,9.0
654607.01,19.24,14.07,306254.62,9.0
655058.67,19.26,14.09,306542.65,9.01
655006.95,19.26,14.09,306542.38,9.01
655143.78,19.27,14.1,306542.38,9.02
655847.36,19.29,14.12,306632.01,9.02
655795.64,19.3,14.13,306634.84,9.02
657152.12,19.34,14.17,307621.56,9.05
657288.95,19.35,14.18,307590.51,9.05
657757.57,19.37,14.2,307506.47,9.05
657705.85,19.37,14.2,307525.28,9.06
657882.2,19.38,14.21,307782.0,9.07
657830.47,19.38,14.21,307790.59,9.07
657778.75,19.39,14.21,307790.23,9.07
657727.03,19.39,14.22,307791.75,9.07
657059.14,19.38,14.2,307060.17,9.06
657007.41,19.38,14.21,307060.17,9.06
656955.69,19.38,14.21,307062.81,9.06
657092.51,19.39,14.22,307062.9,9.06
657463.23,19.41,14.23,307062.87,9.06
657411.51,19.41,14.24,307054.74,9.07
657359.78,19.42,14.24,307070.85,9.07
657308.06,19.42,14.25,307070.85,9.07
657256.33,19.42,14.25,307075.41,9.08
657709.71,19.44,14.27,307075.41,9.08
658163.08,19.45,14.28,307496.3,9.09
658533.8,19.47,14.3,307801.64,9.1
658670.63,19.48,14.3,307794.1,9.1
658923.11,19.49,14.32,307954.7,9.11
659293.83,19.5,14.33,307947.87,9.11
659664.55,19.51,14.34,307958.2,9.11
659612.83,19.52,14.35,308125.18,9.12
660001.76,19.53,14.36,308205.86,9.12
660138.58,19.54,14.37,308191.46,9.12
660086.86,19.55,14.37,308195.43,9.13
660035.14,19.55,14.38,308185.37,9.13
660171.96,19.56,14.39,308134.0,9.13
660550.65,19.57,14.4,308134.0,9.13
660498.93,19.58,14.4,308135.48,9.13
660447.2,19.58,14.41,308136.21,9.14
660584.03,19.59,14.42,308136.21,9.14
660532.3,19.59,14.42,308134.77,9.14
660669.13,19.6,14.43,308139.58,9.14
661039.85,19.62,14.44,308139.58,9.14
660988.12,19.62,14.45,308211.12,9.15
660936.4,19.63,14.45,308097.35,9.15
661073.22,19.63,14.46,308097.35,9.15
661526.6,19.65,14.48,308099.0,9.15
661474.88,19.65,14.48,309300.57,9.19
661423.15,19.66,14.49,309300.57,9.19
661371.43,19.66,14.49,309508.59,9.2
661371.43,19.66,14.49,309525.06,9.2
661824.8,19.68,14.51,309525.35,9.2
662195.52,19.69,14.52,309549.77,9.21
662566.24,19.71,14.53,310183.44,9.23
662703.06,19.71,14.54,310006.94,9.22
662651.34,19.72,14.55,310041.0,9.23
662599.62,19.72,14.55,309931.14,9.23
663127.27,19.74,14.57,309931.14,9.23
663075.55,19.74,14.57,309929.06,9.23
663023.82,19.75,14.58,310113.18,9.24
663385.98,19.76,14.59,310104.59,9.24
663334.25,19.77,14.59,310104.32,9.24
663282.53,19.77,14.6,310020.71,9.24
663230.8,19.78,14.6,310074.05,9.25
663278.29,19.78,14.6,310198.38,9.25
663226.56,19.78,14.61,310307.49,9.26
663363.39,19.79,14.62,310330.02,9.26
663311.66,19.79,14.62,310315.71,9.26
663765.04,19.81,14.64,310319.97,9.26
663713.32,19.81,14.64,310467.59,9.27
663661.59,19.82,14.65,310466.48,9.27
663609.87,19.82,14.65,310466.48,9.27
663980.59,19.84,14.66,310466.48,9.28
663928.86,19.84,14.67,310463.78,9.28
664065.69,19.85,14.68,310463.78,9.28
664013.96,19.85,14.68,310453.43,9.28
663962.24,19.86,14.69,310452.7,9.29
663910.51,19.86,14.69,310475.28,9.29
663858.79,19.87,14.7,310474.67,9.29
663995.62,19.88,14.7,310496.25,9.29
665811.05,19.94,14.76,310596.8,9.3
665947.87,19.95,14.77,310596.8,9.3
666084.7,19.96,14.78,310531.99,9.3
666032.98,19.96,14.79,310503.14,9.31
665981.25,19.96,14.79,310484.55,9.31
666118.08,19.97,14.8,310484.67,9.31
666254.9,19.98,14.81,310492.99,9.31
666563.82,20.0,14.82,310575.11,9.32
666512.1,20.0,14.83,310575.09,9.32
666512.1,20.0,14.83,310596.16,9.32
666460.38,20.01,14.83,310899.0,9.33
666408.65,20.01,14.84,311013.62,9.34
666545.48,20.02,14.85,311013.62,9.34
666505.62,20.02,14.85,311238.15,9.35
666143.18,20.02,14.84,311140.0,9.35
666091.46,20.02,14.85,311140.0,9.35
666039.73,20.03,14.85,311148.93,9.36
666176.56,20.03,14.86,311144.66,9.36
666313.39,20.04,14.87,311144.66,9.36
666154.84,20.04,14.87,310995.94,9.36
