ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
318057.24,98.82,78.32,314895.91,97.83
318057.24,98.82,78.32,314895.91,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.23,97.83
318057.24,98.82,78.32,314894.28,97.83
318057.24,98.82,78.32,314894.28,97.83
318057.24,98.82,78.32,314894.28,97.83
318057.24,98.82,78.32,314894.28,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314735.5,97.83
317898.46,98.82,78.32,314704.79,97.82
317898.46,98.82,78.32,314704.79,97.82
317898.46,98.82,78.32,314704.79,97.82
317898.46,98.82,78.32,314704.79,97.82
317898.46,98.82,78.32,314704.79,97.82
317898.46,98.82,78.32,314704.79,97.82
317898.46,98.82,78.32,314704.79,97.82
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317898.46,98.82,78.32,314739.28,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314630.31,97.83
317790.9,98.82,78.32,314663.3,97.84
317790.9,98.82,78.32,314663.3,97.84
317790.9,98.82,78.32,314663.3,97.84
317790.9,98.82,78.32,314663.3,97.84
317790.9,98.82,78.32,314663.3,97.84
317790.9,98.82,78.32,314663.3,97.84
317790.9,98.82,78.32,314639.26,97.84
317790.9,98.82,78.32,314639.26,97.84
317790.9,98.82,78.32,314639.26,97.84
317790.9,98.82,78.32,314639.26,97.84
317790.9,98.82,78.32,314639.26,97.84
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314480.61,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314478.58,97.83
317632.12,98.82,78.32,314521.47,97.85
317632.12,98.82,78.32,314521.47,97.85
317632.12,98.82,78.32,314521.47,97.85
317632.12,98.82,78.32,314521.47,97.85
317632.12,98.82,78.32,314521.47,97.85
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314549.97,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314590.4,97.87
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314559.69,97.86
317632.12,98.82,78.32,314521.97,97.85
317632.12,98.82,78.32,314521.97,97.85
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314559.49,97.86
317632.12,98.82,78.32,314604.07,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314598.39,97.87
317632.12,98.82,78.32,314630.66,97.88
317632.12,98.82,78.32,314630.66,97.88
317632.12,98.82,78.32,314630.66,97.88
317632.12,98.82,78.32,314630.66,97.88
317632.12,98.82,78.32,314630.66,97.88
317632.12,98.82,78.32,314630.66,97.88
317632.12,98.82,78.32,314630.66,97.88
317632.12,98.82,78.32,314631.18,97.88
317632.12,98.82,78.32,314631.18,97.88
317632.12,98.82,78.32,314609.36,97.87
