ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
659,3404,933400,6212,933400
659,3404,933400,6212,933400
659,3404,934050,6212,934050
660,3406,934700,6212,934700
661,3408,935700,6212,935700
661,3408,936700,6212,936700
661,3408,937700,6212,937700
662,3416,945700,6212,945700
662,3416,949700,6212,949700
662,3416,949920,6212,949920
662,3416,950140,6212,950140
663,3418,951140,6212,951140
664,3426,959140,6212,959140
665,3428,959140,6212,959140
665,3428,959610,6212,959610
665,3428,960610,6212,960610
666,3436,968610,6212,968610
667,3444,972610,6212,972610
667,3444,973610,6212,973610
668,3446,974420,6212,974420
669,3448,974420,6212,974420
670,3456,975420,6212,975420
670,3456,975420,6212,975420
671,3458,975890,6212,975890
672,3460,976350,6212,976350
672,3460,984350,6212,984350
672,3460,985350,6212,985350
672,3460,985350,6212,985350
672,3460,985820,6212,985820
672,3460,986820,6212,986820
673,3462,987820,6212,987820
674,3464,988470,6212,988470
674,3464,988790,6212,988790
675,3466,989790,6212,989790
676,3474,990600,6212,990600
677,3482,991600,6212,991600
677,3482,992600,6212,992600
678,3484,993600,6212,993600
678,3484,994410,6212,994410
679,3488,995410,6212,995410
680,3496,996410,6212,996410
681,3504,1000410,6212,1000410
681,3504,1001220,6212,1001220
681,3504,1002030,6212,1002030
682,3512,1002840,6212,1002840
683,3514,1003840,6212,1003840
684,3522,1004840,6212,1004840
684,3522,1005840,6212,1005840
685,3530,1006310,6212,1006310
685,3530,1006310,6212,1006310
685,3530,1006780,6212,1006780
685,3530,1007780,6212,1007780
685,3530,1008250,6212,1008250
685,3530,1008250,6212,1008250
686,3538,1016250,6212,1016250
687,3546,1016900,6212,1016900
688,3548,1017900,6212,1017900
689,3556,1018710,6212,1018710
689,3556,1019710,6212,1019710
689,3556,1020710,6212,1020710
690,3558,1021030,6212,1021030
691,3560,1023030,6212,1023030
691,3560,1023030,6212,1023030
692,3562,1024030,6212,1024030
692,3562,1024500,6212,1024500
693,3564,1025500,6212,1025500
693,3564,1026500,6212,1026500
693,3564,1027310,6212,1027310
693,3564,1027310,6212,1027310
693,3564,1028310,6212,1028310
694,3572,1036310,6212,1036310
694,3572,1036780,6212,1036780
694,3572,1037430,6212,1037430
695,3580,1039430,6212,1039430
695,3580,1040430,6212,1040430
695,3580,1044430,6212,1044430
695,3580,1045240,6212,1045240
695,3580,1046240,6212,1046240
696,3588,1046240,6212,1046240
697,3590,1046470,6212,1046470
697,3590,1047470,6212,1047470
697,3590,1047470,6212,1047470
698,3598,1048280,6212,1048280
699,3600,1049280,6212,1049280
699,3600,1050280,6212,1050280
699,3600,1050280,6212,1050280
700,3608,1050510,6212,1050510
700,3608,1050510,6212,1050510
700,3608,1051510,6212,1051510
700,3608,1051980,6212,1051980
700,3608,1052790,6212,1052790
701,3616,1060790,6212,1060790
702,3620,1061790,6212,1061790
703,3628,1063790,6212,1063790
704,3636,1064160,6212,1064160
704,3636,1064160,6212,1064160
704,3636,1065160,6212,1065160
704,3636,1065630,6212,1065630
704,3636,1065630,6212,1065630
704,3636,1066440,6212,1066440
704,3636,1067440,6212,1067440
704,3636,1067910,6212,1067910
704,3636,1068720,6212,1068720
704,3636,1069720,6212,1069720
705,3638,1070720,6212,1070720
705,3638,1071720,6212,1071720
705,3638,1072720,6212,1072720
706,3646,1073190,6212,1073190
706,3646,1074190,6212,1074190
706,3646,1075190,6212,1075190
707,3654,1083190,6212,1083190
708,3656,1084190,6212,1084190
708,3656,1085190,6212,1085190
709,3660,1086190,6212,1086190
710,3662,1087000,6212,1087000
711,3670,1087590,6212,1087590
712,3678,1087910,6212,1087910
712,3678,1088910,6212,1088910
713,3680,1089720,6212,1089720
714,3688,1093720,6212,1093720
715,3690,1094180,6212,1094180
716,3698,1102180,6212,1102180
717,3700,1103180,6212,1103180
717,3700,1103830,6212,1103830
718,3708,1111830,6212,1111830
718,3708,1112640,6212,1112640
719,3710,1113110,6212,1113110
720,3711,1114110,6212,1114110
721,3713,1114660,6212,1114660
722,3715,1115310,6212,1115310
723,3723,1123310,6212,1123310
723,3723,1124310,6212,1124310
723,3723,1125310,6212,1125310
724,3731,1126310,6212,1126310
724,3731,1126310,6212,1126310
724,3731,1126310,6212,1126310
725,3739,1127310,6212,1127310
725,3739,1127630,6212,1127630
726,3747,1128630,6212,1128630
727,3755,1129630,6212,1129630
727,3755,1130630,6212,1130630
727,3755,1131630,6212,1131630
728,3763,1135630,6212,1135630
729,3771,1136630,6212,1136630
730,3779,1137440,6212,1137440
730,3779,1138250,6212,1138250
730,3779,1139250,6212,1139250
731,3787,1140250,6212,1140250
732,3789,1141250,6212,1141250
733,3797,1142250,6212,1142250
734,3799,1143250,6212,1143250
735,3807,1151250,6212,1151250
735,3807,1152250,6212,1152250
736,3815,1160250,6212,1160250
737,3823,1161060,6212,1161060
738,3831,1162060,6212,1162060
739,3839,1163060,6212,1163060
740,3841,1163060,6212,1163060
741,3843,1163710,6212,1163710
742,3851,1164520,6212,1164520
742,3851,1165520,6212,1165520
742,3851,1165990,6212,1165990
742,3851,1165990,6212,1165990
743,3859,1173990,6212,1173990
743,3859,1174990,6212,1174990
743,3859,1174990,6212,1174990
743,3859,1175990,6212,1175990
743,3859,1176800,6212,1176800
744,3861,1176800,6212,1176800
745,3869,1177450,6212,1177450
745,3869,1178260,6212,1178260
746,3871,1179260,6212,1179260
747,3875,1180260,6212,1180260
748,3883,1181260,6212,1181260
749,3891,1182260,6212,1182260
750,3899,1190260,6212,1190260
751,3907,1191260,6212,1191260
751,3907,1191730,6212,1191730
751,3907,1192730,6212,1192730
751,3907,1192730,6212,1192730
751,3907,1193540,6212,1193540
752,3915,1201540,6212,1201540
752,3915,1202540,6212,1202540
752,3915,1203350,6212,1203350
753,3923,1203820,6212,1203820
753,3923,1204630,6212,1204630
754,3931,1205630,6212,1205630
754,3931,1206630,6212,1206630
754,3931,1210630,6212,1210630
755,3933,1210630,6212,1210630
756,3941,1210850,6212,1210850
757,3943,1211660,6212,1211660
758,3951,1212130,6212,1212130
759,3959,1212940,6212,1212940
760,3961,1213940,6212,1213940
760,3961,1214940,6212,1214940
761,3963,1214940,6212,1214940
762,3965,1215940,6212,1215940
762,3965,1216750,6212,1216750
763,3973,1217220,6212,1217220
763,3973,1218220,6212,1218220
763,3973,1219220,6212,1219220
764,3981,1227220,6212,1227220
764,3981,1228030,6212,1228030
764,3981,1232030,6212,1232030
764,3981,1233030,6212,1233030
764,3981,1234030,6212,1234030
764,3981,1234840,6212,1234840
765,3989,1235840,6212,1235840
766,3991,1236840,6212,1236840
767,3999,1237840,6212,1237840
768,4007,1237840,6212,1237840
769,4015,1238650,6212,1238650
770,4023,1242650,6212,1242650
770,4023,1242650,6212,1242650
770,4023,1243650,6212,1243650
770,4023,1244130,6212,1244130
770,4023,1245130,6212,1245130
770,4023,1245130,6212,1245130
771,4031,1245130,6212,1245130
771,4031,1246130,6212,1246130
772,4033,1247130,6212,1247130
772,4033,1248130,6212,1248130
773,4041,1248130,6212,1248130
774,4043,1248590,6212,1248590
774,4043,1249590,6212,1249590
775,4045,1250050,6212,1250050
775,4045,1250050,6212,1250050
775,4045,1251050,6212,1251050
776,4053,1251050,6212,1251050
776,4053,1251860,6212,1251860
776,4053,1252330,6212,1252330
776,4053,1253330,6212,1253330
776,4053,1253560,6212,1253560
777,4061,1254560,6212,1254560
778,4063,1255560,6212,1255560
779,4071,1263560,6212,1263560
779,4071,1263560,6212,1263560
780,4073,1263560,6212,1263560
781,4081,1264560,6212,1264560
782,4083,1265030,6212,1265030
783,4091,1273030,6212,1273030
783,4091,1273840,6212,1273840
783,4091,1273840,6212,1273840
783,4091,1274840,6212,1274840
784,4093,1274840,6212,1274840
785,4101,1274840,6212,1274840
785,4101,1275840,6212,1275840
785,4101,1276840,6212,1276840
785,4101,1276840,6212,1276840
785,4101,1277160,6212,1277160
785,4101,1278160,6212,1278160
786,4109,1278630,6212,1278630
787,4113,1279630,6212,1279630
788,4121,1280630,6212,1280630
788,4121,1281440,6212,1281440
788,4121,1282440,6212,1282440
789,4123,1283440,6212,1283440
789,4123,1284250,6212,1284250
790,4131,1292250,6212,1292250
791,4139,1296250,6212,1296250
791,4139,1297250,6212,1297250
792,4147,1297250,6212,1297250
793,4149,1297900,6212,1297900
793,4149,1298900,6212,1298900
794,4151,1299370,6212,1299370
794,4151,1299370,6212,1299370
794,4151,1299370,6212,1299370
795,4159,1307370,6212,1307370
795,4159,1308180,6212,1308180
795,4159,1308990,6212,1308990
796,4163,1309800,6212,1309800
796,4163,1310800,6212,1310800
796,4163,1311800,6212,1311800
796,4163,1312610,6212,1312610
797,4171,1320610,6212,1320610
798,4173,1321610,6212,1321610
799,4181,1322610,6212,1322610
800,4183,1323080,6212,1323080
800,4183,1324080,6212,1324080
801,4191,1324310,6212,1324310
801,4191,1325310,6212,1325310
802,4199,1325780,6212,1325780
802,4199,1326430,6212,1326430
802,4199,1326720,6212,1326720
802,4199,1334720,6212,1334720
802,4199,1334720,6212,1334720
802,4199,1335720,6212,1335720
803,4201,1335940,6212,1335940
803,4201,1336940,6212,1336940
804,4203,1338940,6212,1338940
804,4203,1339750,6212,1339750
804,4203,1340750,6212,1340750
804,4203,1341560,6212,1341560
804,4203,1342030,6212,1342030
804,4203,1343030,6212,1343030
805,4211,1351030,6212,1351030
806,4219,1351490,6212,1351490
807,4227,1359490,6212,1359490
807,4227,1363490,6212,1363490
808,4229,1364490,6212,1364490
808,4229,1364490,6212,1364490
809,4237,1365490,6212,1365490
810,4245,1366490,6212,1366490
811,4253,1367490,6212,1367490
812,4261,1367960,6212,1367960
813,4269,1375960,6212,1375960
813,4269,1376120,6212,1376120
813,4269,1376280,6212,1376280
813,4269,1377280,6212,1377280
814,4273,1378280,6212,1378280
815,4275,1379280,6212,1379280
815,4275,1379750,6212,1379750
815,4275,1380750,6212,1380750
815,4275,1384750,6212,1384750
816,4283,1385750,6212,1385750
816,4283,1386400,6212,1386400
816,4283,1387400,6212,1387400
816,4283,1388400,6212,1388400
816,4283,1389400,6212,1389400
817,4287,1389720,6212,1389720
817,4287,1390530,6212,1390530
818,4295,1391530,6212,1391530
819,4303,1392530,6212,1392530
819,4303,1393530,6212,1393530
819,4303,1394340,6212,1394340
820,4311,1402340,6212,1402340
821,4319,1403150,6212,1403150
821,4319,1403960,6212,1403960
821,4319,1404960,6212,1404960
822,4327,1405280,6212,1405280
823,4335,1413280,6212,1413280
823,4335,1413930,6212,1413930
824,4343,1414930,6212,1414930
824,4343,1415930,6212,1415930
825,4351,1416930,6212,1416930
826,4359,1417930,6212,1417930
827,4361,1418250,6212,1418250
828,4369,1418250,6212,1418250
828,4369,1418570,6212,1418570
829,4371,1419570,6212,1419570
830,4373,1420040,6212,1420040
830,4373,1420270,6212,1420270
831,4375,1420740,6212,1420740
831,4375,1420960,6212,1420960
832,4379,1421960,6212,1421960
832,4379,1422770,6212,1422770
832,4379,1422770,6212,1422770
832,4379,1423580,6212,1423580
833,4387,1431580,6212,1431580
834,4395,1439580,6212,1439580
835,4403,1440580,6212,1440580
836,4405,1441050,6212,1441050
836,4405,1441280,6212,1441280
836,4405,1441280,6212,1441280
836,4405,1441280,6212,1441280
836,4405,1442280,6212,1442280
837,4413,1443280,6212,1443280
838,4415,1444280,6212,1444280
839,4423,1444750,6212,1444750
839,4423,1445750,6212,1445750
840,4431,1446750,6212,1446750
840,4431,1447750,6212,1447750
840,4431,1448750,6212,1448750
841,4433,1448980,6212,1448980
842,4435,1449450,6212,1449450
843,4437,1450100,6212,1450100
844,4445,1458100,6212,1458100
844,4445,1459100,6212,1459100
844,4445,1460100,6212,1460100
844,4445,1460750,6212,1460750
845,4447,1461070,6212,1461070
845,4447,1461180,6212,1461180
845,4447,1462180,6212,1462180
845,4447,1463180,6212,1463180
845,4447,1464180,6212,1464180
845,4447,1464650,6212,1464650
846,4449,1465460,6212,1465460
847,4451,1466460,6212,1466460
848,4459,1467460,6212,1467460
848,4459,1468270,6212,1468270
849,4467,1476270,6212,1476270
850,4475,1476730,6212,1476730
851,4477,1476730,6212,1476730
852,4479,1477730,6212,1477730
853,4487,1485730,6212,1485730
853,4487,1486730,6212,1486730
853,4487,1487730,6212,1487730
853,4487,1488730,6212,1488730
853,4487,1489730,6212,1489730
853,4487,1489950,6212,1489950
853,4487,1490500,6212,1490500
853,4487,1491500,6212,1491500
853,4487,1491500,6212,1491500
854,4495,1492500,6212,1492500
854,4495,1493500,6212,1493500
855,4503,1494500,6212,1494500
855,4503,1495310,6212,1495310
855,4503,1495780,6212,1495780
856,4511,1503780,6212,1503780
857,4519,1504590,6212,1504590
858,4521,1505060,6212,1505060
859,4529,1505870,6212,1505870
859,4529,1506680,6212,1506680
859,4529,1507680,6212,1507680
860,4531,1509680,6212,1509680
860,4531,1513680,6212,1513680
860,4531,1514000,6212,1514000
861,4533,1514550,6212,1514550
862,4535,1515550,6212,1515550
862,4535,1516550,6212,1516550
862,4535,1517550,6212,1517550
862,4535,1518020,6212,1518020
863,4543,1519020,6212,1519020
864,4551,1520020,6212,1520020
864,4551,1521020,6212,1521020
864,4551,1522020,6212,1522020
865,4553,1522340,6212,1522340
866,4555,1522660,6212,1522660
867,4563,1530660,6212,1530660
867,4563,1530660,6212,1530660
867,4563,1530660,6212,1530660
867,4563,1531130,6212,1531130
868,4571,1532130,6212,1532130
868,4571,1532450,6212,1532450
869,4579,1532450,6212,1532450
870,4581,1533450,6212,1533450
871,4583,1533450,6212,1533450
871,4583,1534450,6212,1534450
872,4591,1535260,6212,1535260
873,4599,1543260,6212,1543260
873,4599,1544070,6212,1544070
873,4599,1544720,6212,1544720
873,4599,1545040,6212,1545040
874,4607,1545850,6212,1545850
875,4615,1546170,6212,1546170
875,4615,1546170,6212,1546170
876,4616,1546980,6212,1546980
877,4618,1547980,6212,1547980
877,4618,1548790,6212,1548790
877,4618,1549790,6212,1549790
878,4626,1550790,6212,1550790
878,4626,1551790,6212,1551790
878,4626,1552790,6212,1552790
878,4626,1553790,6212,1553790
879,4628,1553790,6212,1553790
879,4628,1554260,6212,1554260
880,4630,1555070,6212,1555070
881,4632,1556070,6212,1556070
882,4634,1556880,6212,1556880
882,4634,1556880,6212,1556880
883,4642,1564880,6212,1564880
884,4650,1564880,6212,1564880
884,4650,1565880,6212,1565880
884,4650,1565880,6212,1565880
884,4650,1565880,6212,1565880
885,4652,1566530,6212,1566530
885,4652,1566760,6212,1566760
885,4652,1567760,6212,1567760
886,4660,1568760,6212,1568760
887,4662,1569760,6212,1569760
887,4662,1573760,6212,1573760
887,4662,1574570,6212,1574570
888,4670,1575380,6212,1575380
889,4672,1577380,6212,1577380
889,4672,1578380,6212,1578380
889,4672,1579380,6212,1579380
889,4672,1580380,6212,1580380
890,4680,1581190,6212,1581190
890,4680,1582190,6212,1582190
890,4680,1583190,6212,1583190
890,4680,1584190,6212,1584190
891,4682,1584190,6212,1584190
891,4682,1584510,6212,1584510
892,4690,1592510,6212,1592510
892,4690,1593510,6212,1593510
892,4690,1593510,6212,1593510
892,4690,1594510,6212,1594510
892,4690,1595510,6212,1595510
893,4698,1596160,6212,1596160
893,4698,1596970,6212,1596970
893,4698,1597970,6212,1597970
893,4698,1598970,6212,1598970
893,4698,1598970,6212,1598970
893,4698,1599440,6212,1599440
894,4706,1603440,6212,1603440
894,4706,1604250,6212,1604250
894,4706,1604250,6212,1604250
894,4706,1604480,6212,1604480
894,4706,1605480,6212,1605480
895,4714,1606480,6212,1606480
895,4714,1608480,6212,1608480
895,4714,1609480,6212,1609480
896,4716,1610480,6212,1610480
896,4716,1611480,6212,1611480
896,4716,1612480,6212,1612480
896,4716,1612800,6212,1612800
897,4724,1613800,6212,1613800
897,4724,1614800,6212,1614800
897,4724,1615800,6212,1615800
897,4724,1616800,6212,1616800
898,4726,1617800,6212,1617800
898,4726,1618800,6212,1618800
898,4726,1619800,6212,1619800
898,4726,1620800,6212,1620800
898,4726,1621120,6212,1621120
898,4726,1621230,6212,1621230
899,4734,1622230,6212,1622230
899,4734,1622460,6212,1622460
900,4742,1623460,6212,1623460
900,4742,1624460,6212,1624460
900,4742,1625460,6212,1625460
900,4742,1626270,6212,1626270
900,4742,1627270,6212,1627270
900,4742,1627270,6212,1627270
900,4742,1628270,6212,1628270
900,4742,1629080,6212,1629080
901,4750,1630080,6212,1630080
901,4750,1631080,6212,1631080
901,4750,1631550,6212,1631550
901,4750,1632550,6212,1632550
901,4750,1633020,6212,1633020
901,4750,1633570,6212,1633570
901,4750,1634570,6212,1634570
902,4752,1635570,6212,1635570
902,4752,1635570,6212,1635570
902,4752,1636570,6212,1636570
902,4752,1637380,6212,1637380
903,4754,1637700,6212,1637700
903,4754,1638510,6212,1638510
903,4754,1638970,6212,1638970
903,4754,1639780,6212,1639780
904,4756,1640250,6212,1640250
904,4756,1641060,6212,1641060
904,4756,1641870,6212,1641870
905,4760,1642870,6212,1642870
906,4762,1643870,6212,1643870
906,4762,1644870,6212,1644870
906,4762,1645100,6212,1645100
906,4762,1646100,6212,1646100
906,4762,1646100,6212,1646100
906,4762,1646420,6212,1646420
906,4762,1646650,6212,1646650
906,4762,1646650,6212,1646650
906,4762,1647460,6212,1647460
906,4762,1648270,6212,1648270
907,4770,1656270,6212,1656270
908,4772,1657080,6212,1657080
908,4772,1658080,6212,1658080
908,4772,1659080,6212,1659080
908,4772,1659890,6212,1659890
908,4772,1660700,6212,1660700
908,4772,1660700,6212,1660700
908,4772,1661510,6212,1661510
908,4772,1661980,6212,1661980
908,4772,1662300,6212,1662300
909,4780,1670300,6212,1670300
910,4788,1678300,6212,1678300
910,4788,1679300,6212,1679300
910,4788,1680300,6212,1680300
910,4788,1681110,6212,1681110
910,4788,1681580,6212,1681580
911,4790,1681900,6212,1681900
911,4790,1682710,6212,1682710
911,4790,1683710,6212,1683710
912,4792,1683940,6212,1683940
913,4800,1684940,6212,1684940
913,4800,1684940,6212,1684940
913,4800,1685750,6212,1685750
913,4800,1686750,6212,1686750
914,4808,1694750,6212,1694750
914,4808,1695750,6212,1695750
915,4810,1696750,6212,1696750
915,4810,1697750,6212,1697750
916,4812,1698750,6212,1698750
917,4820,1699750,6212,1699750
917,4820,1700750,6212,1700750
918,4828,1700750,6212,1700750
918,4828,1700750,6212,1700750
918,4828,1700980,6212,1700980
918,4828,1702980,6212,1702980
918,4828,1702980,6212,1702980
918,4828,1703980,6212,1703980
918,4828,1704980,6212,1704980
918,4828,1705450,6212,1705450
918,4828,1706000,6212,1706000
919,4836,1714000,6212,1714000
920,4840,1714000,6212,1714000
920,4840,1715000,6212,1715000
920,4840,1716000,6212,1716000
920,4840,1717000,6212,1717000
920,4840,1718000,6212,1718000
920,4840,1718470,6212,1718470
920,4840,1719470,6212,1719470
920,4840,1721470,6212,1721470
920,4840,1721790,6212,1721790
920,4840,1722440,6212,1722440
920,4840,1722440,6212,1722440
920,4840,1723440,6212,1723440
920,4840,1723440,6212,1723440
920,4840,1723440,6212,1723440
920,4840,1724440,6212,1724440
920,4840,1725440,6212,1725440
920,4840,1726440,6212,1726440
920,4840,1727440,6212,1727440
920,4840,1728440,6212,1728440
921,4848,1729440,6212,1729440
921,4848,1730440,6212,1730440
921,4848,1731440,6212,1731440
921,4848,1731440,6212,1731440
922,4850,1732440,6212,1732440
922,4850,1733440,6212,1733440
922,4850,1733660,6212,1733660
922,4850,1734130,6212,1734130
923,4858,1738130,6212,1738130
923,4858,1738130,6212,1738130
924,4860,1738600,6212,1738600
924,4860,1739600,6212,1739600
924,4860,1740070,6212,1740070
925,4868,1740070,6212,1740070
926,4876,1741070,6212,1741070
927,4878,1741540,6212,1741540
928,4880,1742540,6212,1742540
928,4880,1742760,6212,1742760
929,4888,1750760,6212,1750760
930,4892,1750760,6212,1750760
930,4892,1751760,6212,1751760
931,4894,1752220,6212,1752220
932,4902,1753220,6212,1753220
932,4902,1754220,6212,1754220
932,4902,1754220,6212,1754220
933,4904,1754220,6212,1754220
933,4904,1755220,6212,1755220
933,4904,1755690,6212,1755690
933,4904,1756010,6212,1756010
933,4904,1756330,6212,1756330
933,4904,1757330,6212,1757330
933,4904,1758330,6212,1758330
934,4906,1760330,6212,1760330
935,4914,1761330,6212,1761330
936,4916,1761800,6212,1761800
937,4918,1762800,6212,1762800
937,4918,1763270,6212,1763270
937,4918,1763430,6212,1763430
938,4920,1765430,6212,1765430
939,4928,1766430,6212,1766430
939,4928,1766900,6212,1766900
940,4930,1767710,6212,1767710
940,4930,1767870,6212,1767870
940,4930,1768520,6212,1768520
941,4938,1769330,6212,1769330
942,4940,1770140,6212,1770140
942,4940,1771140,6212,1771140
942,4940,1772140,6212,1772140
942,4940,1772460,6212,1772460
942,4940,1773460,6212,1773460
943,4948,1774460,6212,1774460
943,4948,1775460,6212,1775460
944,4956,1776460,6212,1776460
944,4956,1777460,6212,1777460
945,4958,1778270,6212,1778270
945,4958,1778740,6212,1778740
945,4958,1779550,6212,1779550
945,4958,1780360,6212,1780360
945,4958,1781360,6212,1781360
945,4958,1785360,6212,1785360
946,4966,1786360,6212,1786360
947,4968,1786680,6212,1786680
947,4968,1787680,6212,1787680
947,4968,1788490,6212,1788490
947,4968,1788490,6212,1788490
948,4976,1788600,6212,1788600
948,4976,1789600,6212,1789600
948,4976,1789600,6212,1789600
949,4984,1790070,6212,1790070
949,4984,1794070,6212,1794070
950,4992,1795070,6212,1795070
950,4992,1795070,6212,1795070
950,4992,1796070,6212,1796070
950,4992,1797070,6212,1797070
950,4992,1798070,6212,1798070
950,4992,1799070,6212,1799070
950,4992,1799880,6212,1799880
950,4992,1800690,6212,1800690
950,4992,1801690,6212,1801690
951,4994,1802500,6212,1802500
952,4996,1803500,6212,1803500
952,4996,1804500,6212,1804500
952,4996,1804500,6212,1804500
952,4996,1804500,6212,1804500
953,5004,1812500,6212,1812500
953,5004,1813310,6212,1813310
953,5004,1814310,6212,1814310
954,5012,1815310,6212,1815310
