ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
815,3028,2829400,6212,2829400
815,3028,2829720,6212,2829720
815,3028,2830720,6212,2830720
815,3028,2831530,6212,2831530
815,3028,2832340,6212,2832340
815,3028,2833150,6212,2833150
815,3028,2834150,6212,2834150
816,3036,2835150,6212,2835150
816,3036,2836150,6212,2836150
816,3036,2836150,6212,2836150
816,3036,2837150,6212,2837150
816,3036,2838150,6212,2838150
816,3036,2839150,6212,2839150
817,3044,2847150,6212,2847150
817,3044,2848150,6212,2848150
817,3044,2849150,6212,2849150
818,3052,2850150,6212,2850150
818,3052,2850150,6212,2850150
818,3052,2851150,6212,2851150
819,3060,2859150,6212,2859150
819,3060,2860150,6212,2860150
819,3060,2861150,6212,2861150
819,3060,2861150,6212,2861150
819,3060,2862150,6212,2862150
819,3060,2862370,6212,2862370
819,3060,2863370,6212,2863370
819,3060,2863840,6212,2863840
819,3060,2864840,6212,2864840
819,3060,2865300,6212,2865300
819,3060,2865620,6212,2865620
820,3068,2866080,6212,2866080
820,3068,2866890,6212,2866890
820,3068,2867700,6212,2867700
821,3076,2875700,6212,2875700
821,3076,2875700,6212,2875700
821,3076,2876700,6212,2876700
821,3076,2877510,6212,2877510
821,3076,2878510,6212,2878510
821,3076,2879510,6212,2879510
821,3076,2880510,6212,2880510
822,3084,2881510,6212,2881510
822,3084,2882510,6212,2882510
822,3084,2883510,6212,2883510
822,3084,2884510,6212,2884510
822,3084,2885510,6212,2885510
822,3084,2886510,6212,2886510
822,3084,2886980,6212,2886980
823,3092,2890980,6212,2890980
823,3092,2891980,6212,2891980
823,3092,2892980,6212,2892980
823,3092,2892980,6212,2892980
824,3100,2900980,6212,2900980
824,3100,2901980,6212,2901980
825,3108,2902980,6212,2902980
825,3108,2903440,6212,2903440
825,3108,2904440,6212,2904440
825,3108,2905440,6212,2905440
826,3116,2913440,6212,2913440
826,3116,2914440,6212,2914440
827,3124,2922440,6212,2922440
827,3124,2923440,6212,2923440
827,3124,2924440,6212,2924440
827,3124,2925440,6212,2925440
827,3124,2926440,6212,2926440
827,3124,2927250,6212,2927250
827,3124,2927720,6212,2927720
828,3132,2928720,6212,2928720
828,3132,2929720,6212,2929720
828,3132,2930200,6212,2930200
828,3132,2931200,6212,2931200
828,3132,2932200,6212,2932200
828,3132,2932670,6212,2932670
828,3132,2933480,6212,2933480
828,3132,2933480,6212,2933480
828,3132,2933800,6212,2933800
829,3140,2941800,6212,2941800
829,3140,2942270,6212,2942270
829,3140,2942590,6212,2942590
829,3140,2943050,6212,2943050
829,3140,2944050,6212,2944050
829,3140,2944050,6212,2944050
829,3140,2944050,6212,2944050
830,3148,2945050,6212,2945050
830,3148,2945050,6212,2945050
830,3148,2945400,6212,2945400
830,3148,2946210,6212,2946210
831,3156,2950210,6212,2950210
831,3156,2951210,6212,2951210
831,3156,2952020,6212,2952020
831,3156,2952020,6212,2952020
831,3156,2953020,6212,2953020
831,3156,2954020,6212,2954020
831,3156,2958020,6212,2958020
832,3164,2958830,6212,2958830
832,3164,2960830,6212,2960830
832,3164,2961150,6212,2961150
832,3164,2962150,6212,2962150
832,3164,2963150,6212,2963150
832,3164,2963150,6212,2963150
832,3164,2964150,6212,2964150
832,3164,2964620,6212,2964620
832,3164,2965430,6212,2965430
833,3172,2966430,6212,2966430
833,3172,2967430,6212,2967430
833,3172,2968430,6212,2968430
834,3180,2976430,6212,2976430
834,3180,2977430,6212,2977430
834,3180,2978430,6212,2978430
834,3180,2978900,6212,2978900
834,3180,2978900,6212,2978900
834,3180,2979900,6212,2979900
834,3180,2980900,6212,2980900
834,3180,2981900,6212,2981900
835,3188,2983900,6212,2983900
835,3188,2984900,6212,2984900
835,3188,2985710,6212,2985710
835,3188,2986180,6212,2986180
835,3188,2987180,6212,2987180
836,3196,2991180,6212,2991180
836,3196,2991730,6212,2991730
836,3196,2991730,6212,2991730
836,3196,2992730,6212,2992730
836,3196,2993540,6212,2993540
836,3196,2993540,6212,2993540
836,3196,2993540,6212,2993540
837,3204,3001540,6212,3001540
837,3204,3002190,6212,3002190
837,3204,3003190,6212,3003190
837,3204,3004190,6212,3004190
838,3212,3005190,6212,3005190
838,3212,3005300,6212,3005300
838,3212,3006300,6212,3006300
838,3212,3007300,6212,3007300
838,3212,3007300,6212,3007300
838,3212,3009300,6212,3009300
838,3212,3010300,6212,3010300
838,3212,3011300,6212,3011300
838,3212,3011770,6212,3011770
838,3212,3011770,6212,3011770
838,3212,3011880,6212,3011880
838,3212,3011880,6212,3011880
839,3220,3012880,6212,3012880
839,3220,3013880,6212,3013880
839,3220,3014100,6212,3014100
839,3220,3015100,6212,3015100
839,3220,3015470,6212,3015470
839,3220,3016470,6212,3016470
839,3220,3017470,6212,3017470
839,3220,3017470,6212,3017470
839,3220,3018280,6212,3018280
839,3220,3019280,6212,3019280
839,3220,3019600,6212,3019600
839,3220,3019760,6212,3019760
839,3220,3020760,6212,3020760
840,3228,3021760,6212,3021760
840,3228,3022760,6212,3022760
840,3228,3023760,6212,3023760
840,3228,3024080,6212,3024080
840,3228,3024890,6212,3024890
840,3228,3025050,6212,3025050
840,3228,3026050,6212,3026050
840,3228,3027050,6212,3027050
840,3228,3027280,6212,3027280
840,3228,3028280,6212,3028280
840,3228,3029280,6212,3029280
841,3236,3030280,6212,3030280
841,3236,3030930,6212,3030930
841,3236,3031580,6212,3031580
841,3236,3032390,6212,3032390
841,3236,3032860,6212,3032860
842,3244,3040860,6212,3040860
842,3244,3041860,6212,3041860
842,3244,3042510,6212,3042510
842,3244,3043510,6212,3043510
843,3252,3044160,6212,3044160
844,3260,3052160,6212,3052160
844,3260,3052480,6212,3052480
844,3260,3053290,6212,3053290
844,3260,3053610,6212,3053610
844,3260,3053610,6212,3053610
844,3260,3054420,6212,3054420
844,3260,3055420,6212,3055420
844,3260,3056420,6212,3056420
844,3260,3057230,6212,3057230
844,3260,3057460,6212,3057460
844,3260,3058270,6212,3058270
844,3260,3058490,6212,3058490
844,3260,3058960,6212,3058960
844,3260,3059280,6212,3059280
845,3268,3060280,6212,3060280
846,3276,3068280,6212,3068280
847,3284,3076280,6212,3076280
847,3284,3077280,6212,3077280
847,3284,3078090,6212,3078090
847,3284,3078740,6212,3078740
847,3284,3079740,6212,3079740
847,3284,3080740,6212,3080740
847,3284,3081740,6212,3081740
847,3284,3082060,6212,3082060
847,3284,3082060,6212,3082060
847,3284,3083060,6212,3083060
848,3292,3083530,6212,3083530
848,3292,3084340,6212,3084340
849,3300,3092340,6212,3092340
849,3300,3093340,6212,3093340
849,3300,3094340,6212,3094340
849,3300,3094340,6212,3094340
849,3300,3095340,6212,3095340
849,3300,3096340,6212,3096340
849,3300,3097340,6212,3097340
849,3300,3098340,6212,3098340
850,3308,3099340,6212,3099340
850,3308,3100340,6212,3100340
850,3308,3101340,6212,3101340
850,3308,3102340,6212,3102340
850,3308,3103340,6212,3103340
851,3316,3111340,6212,3111340
852,3324,3119340,6212,3119340
852,3324,3119660,6212,3119660
852,3324,3120660,6212,3120660
852,3324,3120890,6212,3120890
852,3324,3121890,6212,3121890
853,3332,3129890,6212,3129890
854,3340,3130890,6212,3130890
854,3340,3131120,6212,3131120
854,3340,3132120,6212,3132120
854,3340,3133120,6212,3133120
854,3340,3134120,6212,3134120
854,3340,3135120,6212,3135120
855,3348,3139120,6212,3139120
855,3348,3140120,6212,3140120
855,3348,3140120,6212,3140120
855,3348,3140590,6212,3140590
855,3348,3141590,6212,3141590
855,3348,3142590,6212,3142590
855,3348,3143590,6212,3143590
855,3348,3144060,6212,3144060
855,3348,3144870,6212,3144870
856,3356,3145870,6212,3145870
856,3356,3145870,6212,3145870
856,3356,3146680,6212,3146680
856,3356,3147490,6212,3147490
856,3356,3148490,6212,3148490
856,3356,3152490,6212,3152490
857,3364,3152960,6212,3152960
857,3364,3153960,6212,3153960
858,3372,3161960,6212,3161960
858,3372,3162420,6212,3162420
858,3372,3162420,6212,3162420
858,3372,3162420,6212,3162420
858,3372,3163420,6212,3163420
858,3372,3164420,6212,3164420
858,3372,3164420,6212,3164420
858,3372,3165230,6212,3165230
858,3372,3165880,6212,3165880
858,3372,3166200,6212,3166200
858,3372,3166470,6212,3166470
858,3372,3166790,6212,3166790
859,3380,3167790,6212,3167790
859,3380,3168340,6212,3168340
860,3388,3176340,6212,3176340
860,3388,3177340,6212,3177340
860,3388,3177500,6212,3177500
861,3396,3185500,6212,3185500
861,3396,3186500,6212,3186500
861,3396,3186730,6212,3186730
861,3396,3186730,6212,3186730
861,3396,3187730,6212,3187730
861,3396,3188200,6212,3188200
861,3396,3188420,6212,3188420
861,3396,3188650,6212,3188650
861,3396,3189650,6212,3189650
861,3396,3189810,6212,3189810
861,3396,3189810,6212,3189810
861,3396,3189810,6212,3189810
861,3396,3190810,6212,3190810
862,3404,3194810,6212,3194810
862,3404,3195810,6212,3195810
863,3412,3196280,6212,3196280
863,3412,3196870,6212,3196870
863,3412,3197340,6212,3197340
863,3412,3198340,6212,3198340
863,3412,3199340,6212,3199340
863,3412,3199800,6212,3199800
863,3412,3200270,6212,3200270
863,3412,3200270,6212,3200270
863,3412,3201080,6212,3201080
863,3412,3201890,6212,3201890
863,3412,3202700,6212,3202700
863,3412,3203700,6212,3203700
864,3420,3211700,6212,3211700
864,3420,3212700,6212,3212700
864,3420,3213700,6212,3213700
865,3428,3214700,6212,3214700
865,3428,3215350,6212,3215350
866,3436,3223350,6212,3223350
866,3436,3224350,6212,3224350
866,3436,3226350,6212,3226350
866,3436,3227160,6212,3227160
866,3436,3228160,6212,3228160
866,3436,3229160,6212,3229160
866,3436,3229160,6212,3229160
867,3444,3229970,6212,3229970
867,3444,3229970,6212,3229970
867,3444,3233970,6212,3233970
867,3444,3234970,6212,3234970
868,3452,3235970,6212,3235970
868,3452,3236970,6212,3236970
868,3452,3237970,6212,3237970
868,3452,3238970,6212,3238970
868,3452,3239970,6212,3239970
868,3452,3239970,6212,3239970
868,3452,3240780,6212,3240780
868,3452,3241780,6212,3241780
868,3452,3242780,6212,3242780
868,3452,3243780,6212,3243780
868,3452,3244000,6212,3244000
868,3452,3244160,6212,3244160
868,3452,3244620,6212,3244620
869,3460,3245080,6212,3245080
869,3460,3245550,6212,3245550
869,3460,3246550,6212,3246550
869,3460,3247550,6212,3247550
869,3460,3248550,6212,3248550
869,3460,3249550,6212,3249550
869,3460,3250360,6212,3250360
869,3460,3251360,6212,3251360
869,3460,3251360,6212,3251360
870,3468,3255360,6212,3255360
870,3468,3255830,6212,3255830
870,3468,3256640,6212,3256640
870,3468,3256640,6212,3256640
870,3468,3256640,6212,3256640
870,3468,3257450,6212,3257450
870,3468,3258450,6212,3258450
870,3468,3258450,6212,3258450
870,3468,3259260,6212,3259260
871,3476,3261260,6212,3261260
871,3476,3262260,6212,3262260
871,3476,3263260,6212,3263260
871,3476,3263630,6212,3263630
871,3476,3264630,6212,3264630
871,3476,3265630,6212,3265630
871,3476,3266630,6212,3266630
871,3476,3267630,6212,3267630
871,3476,3268440,6212,3268440
872,3484,3269250,6212,3269250
872,3484,3269250,6212,3269250
872,3484,3270250,6212,3270250
872,3484,3270570,6212,3270570
872,3484,3271040,6212,3271040
872,3484,3271270,6212,3271270
872,3484,3272080,6212,3272080
872,3484,3272890,6212,3272890
872,3484,3273890,6212,3273890
872,3484,3274890,6212,3274890
873,3492,3275890,6212,3275890
873,3492,3276210,6212,3276210
873,3492,3276680,6212,3276680
873,3492,3277160,6212,3277160
873,3492,3277530,6212,3277530
873,3492,3277860,6212,3277860
873,3492,3278860,6212,3278860
873,3492,3279860,6212,3279860
873,3492,3280860,6212,3280860
873,3492,3281670,6212,3281670
873,3492,3282670,6212,3282670
873,3492,3283130,6212,3283130
874,3500,3283780,6212,3283780
874,3500,3283780,6212,3283780
874,3500,3283780,6212,3283780
875,3508,3291780,6212,3291780
875,3508,3292780,6212,3292780
875,3508,3293590,6212,3293590
875,3508,3294060,6212,3294060
876,3516,3298060,6212,3298060
876,3516,3298870,6212,3298870
877,3524,3306870,6212,3306870
877,3524,3306870,6212,3306870
877,3524,3307870,6212,3307870
877,3524,3308870,6212,3308870
877,3524,3310870,6212,3310870
878,3532,3318870,6212,3318870
878,3532,3319870,6212,3319870
879,3540,3320870,6212,3320870
879,3540,3324870,6212,3324870
879,3540,3325870,6212,3325870
880,3548,3333870,6212,3333870
880,3548,3334240,6212,3334240
881,3556,3342240,6212,3342240
881,3556,3343240,6212,3343240
881,3556,3344240,6212,3344240
882,3564,3345240,6212,3345240
882,3564,3346050,6212,3346050
882,3564,3347050,6212,3347050
882,3564,3347700,6212,3347700
882,3564,3347700,6212,3347700
882,3564,3348700,6212,3348700
883,3572,3356700,6212,3356700
883,3572,3357510,6212,3357510
883,3572,3358510,6212,3358510
883,3572,3359510,6212,3359510
884,3580,3360510,6212,3360510
884,3580,3361320,6212,3361320
884,3580,3362320,6212,3362320
884,3580,3362320,6212,3362320
884,3580,3362320,6212,3362320
884,3580,3363320,6212,3363320
884,3580,3364320,6212,3364320
884,3580,3365130,6212,3365130
884,3580,3365130,6212,3365130
885,3588,3373130,6212,3373130
885,3588,3373130,6212,3373130
885,3588,3373130,6212,3373130
885,3588,3374130,6212,3374130
885,3588,3375130,6212,3375130
886,3596,3376130,6212,3376130
886,3596,3377130,6212,3377130
886,3596,3378130,6212,3378130
886,3596,3378590,6212,3378590
886,3596,3379590,6212,3379590
887,3604,3387590,6212,3387590
887,3604,3388400,6212,3388400
887,3604,3388400,6212,3388400
887,3604,3389400,6212,3389400
887,3604,3390050,6212,3390050
888,3612,3390700,6212,3390700
888,3612,3391700,6212,3391700
888,3612,3392700,6212,3392700
888,3612,3393510,6212,3393510
889,3620,3401510,6212,3401510
889,3620,3401510,6212,3401510
889,3620,3402510,6212,3402510
889,3620,3402980,6212,3402980
889,3620,3403980,6212,3403980
889,3620,3404440,6212,3404440
889,3620,3404440,6212,3404440
890,3628,3412440,6212,3412440
890,3628,3412440,6212,3412440
891,3636,3420440,6212,3420440
892,3644,3421250,6212,3421250
892,3644,3421900,6212,3421900
892,3644,3422900,6212,3422900
892,3644,3423900,6212,3423900
892,3644,3424710,6212,3424710
892,3644,3425180,6212,3425180
892,3644,3425180,6212,3425180
892,3644,3426180,6212,3426180
892,3644,3426650,6212,3426650
892,3644,3427650,6212,3427650
893,3652,3428650,6212,3428650
893,3652,3430650,6212,3430650
893,3652,3430650,6212,3430650
893,3652,3434650,6212,3434650
893,3652,3435650,6212,3435650
894,3660,3443650,6212,3443650
895,3668,3444650,6212,3444650
895,3668,3445650,6212,3445650
895,3668,3445970,6212,3445970
895,3668,3446430,6212,3446430
895,3668,3446900,6212,3446900
895,3668,3447710,6212,3447710
895,3668,3448710,6212,3448710
895,3668,3449710,6212,3449710
896,3676,3457710,6212,3457710
896,3676,3458520,6212,3458520
896,3676,3459520,6212,3459520
896,3676,3460520,6212,3460520
897,3684,3461330,6212,3461330
897,3684,3462330,6212,3462330
897,3684,3462330,6212,3462330
897,3684,3462330,6212,3462330
897,3684,3466330,6212,3466330
897,3684,3467330,6212,3467330
897,3684,3468140,6212,3468140
898,3692,3468950,6212,3468950
898,3692,3469950,6212,3469950
898,3692,3470950,6212,3470950
898,3692,3470950,6212,3470950
898,3692,3471950,6212,3471950
898,3692,3472270,6212,3472270
898,3692,3473080,6212,3473080
898,3692,3473730,6212,3473730
898,3692,3474730,6212,3474730
898,3692,3475540,6212,3475540
898,3692,3475860,6212,3475860
899,3700,3476410,6212,3476410
899,3700,3477410,6212,3477410
899,3700,3478410,6212,3478410
899,3700,3479410,6212,3479410
899,3700,3479880,6212,3479880
899,3700,3480530,6212,3480530
899,3700,3481530,6212,3481530
899,3700,3482530,6212,3482530
900,3708,3483340,6212,3483340
900,3708,3483660,6212,3483660
900,3708,3484660,6212,3484660
900,3708,3485660,6212,3485660
900,3708,3486470,6212,3486470
900,3708,3487470,6212,3487470
900,3708,3488120,6212,3488120
900,3708,3489120,6212,3489120
900,3708,3490120,6212,3490120
900,3708,3490120,6212,3490120
901,3716,3491120,6212,3491120
901,3716,3492120,6212,3492120
901,3716,3493120,6212,3493120
901,3716,3493120,6212,3493120
901,3716,3494120,6212,3494120
901,3716,3495120,6212,3495120
901,3716,3496120,6212,3496120
901,3716,3496120,6212,3496120
901,3716,3496120,6212,3496120
901,3716,3496930,6212,3496930
901,3716,3496930,6212,3496930
901,3716,3496930,6212,3496930
901,3716,3497390,6212,3497390
902,3724,3499390,6212,3499390
902,3724,3500390,6212,3500390
902,3724,3501390,6212,3501390
902,3724,3502390,6212,3502390
902,3724,3503390,6212,3503390
902,3724,3504390,6212,3504390
903,3732,3505390,6212,3505390
903,3732,3505390,6212,3505390
903,3732,3509390,6212,3509390
903,3732,3510200,6212,3510200
903,3732,3510310,6212,3510310
903,3732,3510310,6212,3510310
903,3732,3510310,6212,3510310
903,3732,3511310,6212,3511310
904,3740,3519310,6212,3519310
904,3740,3520310,6212,3520310
904,3740,3520310,6212,3520310
904,3740,3520780,6212,3520780
904,3740,3521590,6212,3521590
905,3748,3522400,6212,3522400
905,3748,3522400,6212,3522400
905,3748,3523400,6212,3523400
905,3748,3524400,6212,3524400
905,3748,3525400,6212,3525400
905,3748,3526400,6212,3526400
905,3748,3527400,6212,3527400
905,3748,3528400,6212,3528400
905,3748,3529210,6212,3529210
906,3756,3530210,6212,3530210
906,3756,3530860,6212,3530860
906,3756,3531670,6212,3531670
906,3756,3532480,6212,3532480
906,3756,3532480,6212,3532480
906,3756,3532950,6212,3532950
906,3756,3533950,6212,3533950
906,3756,3534000,6212,3534000
907,3764,3538000,6212,3538000
907,3764,3538320,6212,3538320
907,3764,3539320,6212,3539320
907,3764,3540320,6212,3540320
907,3764,3541320,6212,3541320
907,3764,3541320,6212,3541320
907,3764,3541790,6212,3541790
907,3764,3541790,6212,3541790
907,3764,3542340,6212,3542340
907,3764,3543340,6212,3543340
907,3764,3543810,6212,3543810
908,3772,3544810,6212,3544810
908,3772,3545810,6212,3545810
908,3772,3546810,6212,3546810
908,3772,3547810,6212,3547810
908,3772,3548810,6212,3548810
908,3772,3549810,6212,3549810
908,3772,3549810,6212,3549810
908,3772,3550810,6212,3550810
908,3772,3551810,6212,3551810
908,3772,3552280,6212,3552280
909,3780,3552750,6212,3552750
909,3780,3552750,6212,3552750
909,3780,3553750,6212,3553750
909,3780,3553750,6212,3553750
910,3788,3561750,6212,3561750
910,3788,3561750,6212,3561750
910,3788,3565750,6212,3565750
910,3788,3566750,6212,3566750
910,3788,3566750,6212,3566750
911,3796,3568750,6212,3568750
911,3796,3569070,6212,3569070
911,3796,3573070,6212,3573070
911,3796,3573880,6212,3573880
912,3804,3581880,6212,3581880
912,3804,3581990,6212,3581990
912,3804,3582800,6212,3582800
913,3812,3583800,6212,3583800
914,3820,3591800,6212,3591800
914,3820,3592800,6212,3592800
914,3820,3593800,6212,3593800
914,3820,3594610,6212,3594610
914,3820,3595610,6212,3595610
914,3820,3596610,6212,3596610
914,3820,3597610,6212,3597610
914,3820,3598610,6212,3598610
914,3820,3599080,6212,3599080
915,3828,3600080,6212,3600080
915,3828,3602080,6212,3602080
915,3828,3603080,6212,3603080
915,3828,3604080,6212,3604080
915,3828,3605080,6212,3605080
915,3828,3605730,6212,3605730
915,3828,3606730,6212,3606730
915,3828,3607730,6212,3607730
916,3836,3608730,6212,3608730
916,3836,3609540,6212,3609540
916,3836,3610350,6212,3610350
916,3836,3610820,6212,3610820
916,3836,3611290,6212,3611290
916,3836,3611610,6212,3611610
916,3836,3612610,6212,3612610
916,3836,3613610,6212,3613610
916,3836,3613610,6212,3613610
916,3836,3614610,6212,3614610
916,3836,3615420,6212,3615420
916,3836,3615420,6212,3615420
916,3836,3615420,6212,3615420
917,3844,3623420,6212,3623420
917,3844,3623880,6212,3623880
918,3852,3624880,6212,3624880
918,3852,3625880,6212,3625880
918,3852,3626880,6212,3626880
918,3852,3627880,6212,3627880
918,3852,3627880,6212,3627880
918,3852,3628100,6212,3628100
918,3852,3628580,6212,3628580
918,3852,3629580,6212,3629580
918,3852,3630580,6212,3630580
918,3852,3631580,6212,3631580
918,3852,3631580,6212,3631580
919,3860,3632390,6212,3632390
920,3868,3640390,6212,3640390
920,3868,3640860,6212,3640860
920,3868,3641860,6212,3641860
920,3868,3642330,6212,3642330
920,3868,3642800,6212,3642800
921,3876,3650800,6212,3650800
921,3876,3650800,6212,3650800
921,3876,3651450,6212,3651450
921,3876,3651770,6212,3651770
921,3876,3652580,6212,3652580
922,3884,3660580,6212,3660580
922,3884,3661580,6212,3661580
922,3884,3662580,6212,3662580
923,3892,3663390,6212,3663390
923,3892,3664390,6212,3664390
923,3892,3664850,6212,3664850
923,3892,3666850,6212,3666850
