ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
837679.72,50.5,36.88,703559.82,42.41
837901.04,50.53,36.91,703559.82,42.43
837603.52,50.52,36.9,703559.82,42.44
837824.84,50.55,36.93,703559.82,42.45
837688.63,50.57,36.95,703527.34,42.47
837391.11,50.57,36.95,703528.16,42.49
837612.43,50.6,36.98,703527.34,42.5
837314.9,50.59,36.97,703527.34,42.51
837178.7,50.62,36.99,703516.22,42.53
837085.83,50.64,37.02,703841.55,42.58
837085.83,50.64,37.02,703841.55,42.58
836906.29,50.66,37.04,703441.07,42.58
836958.22,50.69,37.07,703441.07,42.6
837186.29,50.72,37.1,703561.81,42.62
837238.22,50.74,37.12,703612.69,42.65
837290.15,50.77,37.15,703842.05,42.68
837153.94,50.79,37.17,703841.79,42.71
837205.88,50.82,37.2,704312.92,42.76
837257.81,50.85,37.23,704312.92,42.78
837069.79,50.85,37.23,704065.42,42.77
837069.79,50.85,37.23,704066.08,42.77
837121.72,50.87,37.25,704066.08,42.79
836127.66,50.85,37.22,703067.97,42.75
835991.45,50.87,37.25,703067.97,42.78
835922.35,50.87,37.25,703417.22,42.81
836094.16,50.9,37.28,703417.22,42.82
835816.14,50.89,37.27,703254.02,42.82
835538.12,50.89,37.27,703288.51,42.83
835379.99,50.88,37.26,703135.94,42.83
835431.92,50.91,37.29,703135.94,42.85
835295.71,50.93,37.31,703178.9,42.88
835347.65,50.96,37.34,703342.85,42.91
835519.46,50.99,37.37,703424.33,42.93
835361.32,50.99,37.37,703271.75,42.93
835361.32,50.99,37.37,703271.75,42.93
835582.64,51.02,37.4,703316.93,42.94
835446.43,51.04,37.42,703299.57,42.97
835241.27,51.03,37.41,702957.83,42.95
835066.04,51.03,37.41,702630.17,42.94
835066.04,51.03,37.41,702630.17,42.94
834929.83,51.05,37.43,702604.64,42.96
834632.3,51.05,37.43,703604.59,43.04
834371.04,51.04,37.42,703344.25,43.03
834371.04,51.04,37.42,703344.25,43.03
834234.84,51.07,37.45,703631.13,43.07
834103.53,51.09,37.47,703386.46,43.08
834155.46,51.12,37.5,703668.93,43.12
833877.45,51.11,37.49,703129.86,43.1
833736.34,51.13,37.51,703087.55,43.12
833957.66,51.16,37.54,703087.29,43.13
833412.84,51.25,37.63,703087.03,43.24
833276.64,51.28,37.66,703086.77,43.27
832979.11,51.27,37.65,703086.77,43.28
832820.97,51.27,37.65,702933.36,43.27
833049.04,51.3,37.68,702933.36,43.29
832771.02,51.29,37.67,702954.61,43.3
832634.82,51.31,37.69,702954.61,43.32
832486.57,51.32,37.69,702998.24,43.33
832756.01,51.34,37.72,702962.88,43.34
832390.37,51.34,37.72,703113.94,43.37
832618.43,51.37,37.75,702974.73,43.37
832470.19,51.37,37.75,702954.61,43.38
832470.19,51.37,37.75,702999.64,43.38
832333.98,51.39,37.77,703015.27,43.41
832505.8,51.42,37.8,703807.43,43.47
832369.59,51.45,37.83,703815.61,43.5
832589.87,51.48,37.86,703305.07,43.49
832431.73,51.47,37.85,703151.6,43.48
832431.73,51.47,37.85,703101.02,43.48
832431.73,51.47,37.85,703191.72,43.48
832215.7,51.47,37.85,703091.28,43.48
832079.5,51.49,37.87,703556.72,43.54
832131.43,51.52,37.9,703667.5,43.57
832352.75,51.55,37.93,705121.86,43.67
832216.54,51.57,37.95,704768.4,43.68
831930.68,51.57,37.95,704407.88,43.67
831982.62,51.6,37.98,704408.0,43.69
831982.62,51.6,37.98,704372.06,43.69
831982.62,51.6,37.98,704372.06,43.69
831753.83,51.6,37.98,704108.51,43.68
831975.15,51.62,38.0,704108.13,43.69
832230.2,51.66,38.04,704108.13,43.71
832094.0,51.68,38.06,704214.95,43.74
831796.47,51.68,38.06,704247.75,43.75
831660.27,51.7,38.08,704005.15,43.77
831712.2,51.73,38.11,703989.77,43.79
831933.52,51.76,38.14,703973.41,43.8
831933.52,51.76,38.14,703944.84,43.8
831625.99,51.76,38.14,704327.53,43.83
831854.06,51.79,38.16,704125.27,43.83
831559.79,51.78,38.16,704075.38,43.84
831308.33,51.78,38.16,705057.65,43.91
831355.36,51.81,38.19,704952.74,43.93
831402.39,51.84,38.21,704972.26,43.95
831574.2,51.87,38.25,704972.0,43.97
831795.52,51.9,38.28,704972.0,43.98
831659.32,51.92,38.3,704971.74,44.01
831361.79,51.92,38.3,704971.74,44.02
831589.86,51.95,38.32,705030.45,44.04
831311.84,51.94,38.32,704984.05,44.05
831363.77,51.97,38.35,704971.74,44.07
831363.77,51.97,38.35,704971.74,44.07
831415.71,52.0,38.38,704971.74,44.09
831467.64,52.03,38.41,704971.74,44.11
831150.07,52.02,38.4,704659.03,44.1
830855.8,52.01,38.39,704803.71,44.12
831123.93,52.04,38.42,705375.6,44.17
830935.62,52.05,38.42,705346.45,44.18
830987.55,52.07,38.45,705665.82,44.22
831255.68,52.1,38.48,705665.55,44.23
831119.48,52.13,38.51,705665.55,44.26
831106.4,52.13,38.51,705665.55,44.26
831327.72,52.16,38.54,705676.43,44.28
831016.46,52.15,38.53,705665.55,44.29
831016.46,52.15,38.53,705739.67,44.29
830880.26,52.18,38.56,705778.4,44.32
830883.98,52.18,38.56,705791.19,44.32
830747.78,52.2,38.58,705758.9,44.35
830919.59,52.24,38.61,705758.9,44.37
830928.8,52.24,38.62,705760.57,44.37
830980.74,52.27,38.65,705857.84,44.4
831032.67,52.3,38.68,705849.39,44.42
831084.6,52.33,38.71,705878.06,44.44
831090.19,52.33,38.71,705879.97,44.44
831142.12,52.36,38.74,706114.29,44.48
831005.91,52.38,38.76,706245.68,44.52
831057.85,52.41,38.79,706922.17,44.58
830779.83,52.4,38.78,707285.59,44.61
830831.76,52.43,38.81,707285.71,44.64
830534.24,52.43,38.81,706993.16,44.63
830855.88,52.46,38.84,706994.04,44.64
830719.67,52.48,38.86,706923.35,44.66
830771.61,52.51,38.89,706922.58,44.68
830599.4,52.52,38.9,706922.09,44.7
830651.33,52.55,38.93,706922.09,44.72
830515.13,52.57,38.95,706854.95,44.74
830378.92,52.6,38.98,706854.95,44.77
830550.73,52.63,39.01,707110.33,44.81
830335.09,52.62,39.0,706861.26,44.8
830198.88,52.65,39.03,706861.0,44.83
830062.68,52.67,39.05,706871.07,44.86
829784.66,52.67,39.05,706864.76,44.86
829626.53,52.66,39.04,706712.18,44.86
829490.32,52.69,39.07,706707.01,44.89
829542.25,52.72,39.1,707417.95,44.96
829763.57,52.75,39.13,707395.33,44.97
829564.48,52.75,39.13,706782.57,44.94
829616.41,52.78,39.16,707911.57,45.03
829480.21,52.8,39.18,707915.24,45.06
829532.14,52.83,39.21,707915.35,45.09
829395.93,52.86,39.24,708037.22,45.12
829717.58,52.89,39.27,708045.37,45.13
829559.44,52.88,39.26,707891.9,45.13
829392.0,52.89,39.26,707883.37,45.14
829443.94,52.92,39.3,707883.37,45.16
829615.75,52.95,39.33,707943.47,45.18
829885.19,52.98,39.36,707889.93,45.19
829937.12,53.01,39.39,707883.37,45.21
829800.91,53.03,39.41,707875.05,45.24
829972.72,53.07,39.45,709315.34,45.35
829735.41,53.07,39.45,708808.57,45.33
829907.22,53.1,39.48,709531.29,45.4
829771.02,53.13,39.51,709446.58,45.42
829992.34,53.16,39.54,709446.32,45.44
829694.81,53.15,39.53,709446.32,45.45
829558.61,53.18,39.56,709408.92,45.48
829422.4,53.2,39.58,709408.66,45.51
829422.4,53.2,39.58,709408.66,45.51
829286.2,53.23,39.61,709423.82,45.54
829070.17,53.22,39.6,709333.45,45.54
828789.75,53.22,39.6,709411.03,45.55
829010.03,53.25,39.63,709444.81,45.57
828832.02,53.25,39.63,708945.35,45.54
828554.0,53.24,39.62,708931.38,45.55
828417.79,53.26,39.64,708926.67,45.58
828469.73,53.3,39.68,708922.4,45.61
828469.73,53.3,39.68,708922.4,45.61
828521.66,53.33,39.71,708921.71,45.63
828521.66,53.33,39.71,708921.71,45.63
828521.66,53.33,39.71,708921.71,45.63
828742.98,53.36,39.74,708899.83,45.64
828998.04,53.39,39.77,708892.89,45.66
828810.02,53.39,39.77,708667.82,45.65
828861.95,53.42,39.8,710045.06,45.76
827772.31,53.63,40.01,710044.8,46.0
827824.24,53.66,40.04,710597.58,46.06
827688.04,53.68,40.06,710587.33,46.09
827859.85,53.72,40.1,710587.07,46.11
827681.6,53.71,40.09,710170.09,46.09
827394.07,53.71,40.09,709828.47,46.08
827257.87,53.74,40.12,709926.75,46.12
827121.66,53.76,40.14,709892.77,46.14
827349.73,53.79,40.17,709892.77,46.16
827055.46,53.79,40.17,709931.07,46.17
827276.78,53.82,40.2,709912.32,46.19
827140.57,53.85,40.23,709885.22,46.21
827140.57,53.85,40.23,709932.35,46.22
827004.37,53.87,40.25,709894.95,46.25
827056.3,53.91,40.29,709887.89,46.27
826920.09,53.93,40.31,709887.63,46.3
826972.03,53.96,40.34,709881.99,46.32
826983.2,53.97,40.34,709926.42,46.33
826847.0,53.99,40.37,709926.42,46.36
827018.81,54.03,40.41,709919.57,46.38
826721.28,54.02,40.4,710904.6,46.45
826410.02,54.02,40.4,710875.57,46.46
826684.36,54.05,40.43,710484.08,46.45
826684.36,54.05,40.43,710484.08,46.45
826496.34,54.04,40.42,711362.32,46.51
826360.14,54.07,40.45,711396.62,46.55
826417.45,54.09,40.47,711590.39,46.57
826281.25,54.12,40.5,711559.0,46.6
826070.81,54.13,40.51,711221.56,46.61
826122.75,54.16,40.54,711221.67,46.63
826390.87,54.19,40.57,711221.3,46.64
826072.95,54.18,40.56,710903.2,46.63
826124.88,54.21,40.59,710903.2,46.65
826124.88,54.21,40.59,711038.47,46.66
825850.55,54.22,40.6,711038.47,46.68
825560.55,54.21,40.59,710748.47,46.67
825781.87,54.24,40.62,710748.79,46.68
825781.87,54.24,40.62,710705.58,46.68
825833.8,54.27,40.65,710705.26,46.71
825833.8,54.27,40.65,710705.26,46.71
825654.51,54.27,40.65,710859.04,46.73
825875.83,54.3,40.68,710832.61,46.74
825578.31,54.3,40.68,710725.74,46.75
825587.62,54.3,40.68,710820.36,46.75
825451.41,54.33,40.71,711158.72,46.81
825451.41,54.33,40.71,711158.72,46.81
825325.01,54.36,40.73,710906.51,46.82
825376.94,54.39,40.77,710886.03,46.84
825376.94,54.39,40.77,710886.03,46.84
825376.94,54.39,40.77,710886.03,46.84
825428.88,54.42,40.8,712195.05,46.95
825480.81,54.45,40.83,712195.16,46.98
825748.94,54.48,40.86,712194.79,46.99
825552.54,54.49,40.87,712194.79,47.0
825604.48,54.52,40.9,712212.46,47.03
825825.8,54.55,40.93,712201.0,47.04
825528.27,54.55,40.93,712202.15,47.06
825392.07,54.57,40.95,712152.45,47.09
825444.0,54.61,40.99,712145.09,47.11
825444.0,54.61,40.99,712145.09,47.11
825307.79,54.63,41.01,712124.81,47.14
825529.11,54.67,41.05,712858.97,47.2
825231.59,54.66,41.04,712694.43,47.21
825283.52,54.7,41.08,713071.51,47.26
825552.96,54.73,41.11,713062.35,47.27
825426.68,54.76,41.13,713306.49,47.32
825270.74,54.78,41.16,712973.28,47.33
825033.43,54.78,41.16,713291.71,47.36
824897.23,54.81,41.19,714792.82,47.49
824897.23,54.81,41.19,714906.91,47.5
825125.29,54.84,41.22,714906.65,47.52
825177.23,54.87,41.25,714906.65,47.54
825041.02,54.9,41.28,713841.26,47.5
824919.52,54.93,41.31,714975.27,47.61
824850.41,54.93,41.31,714975.27,47.62
825071.73,54.97,41.35,714998.16,47.63
825123.67,55.0,41.38,714991.53,47.66
824826.14,55.0,41.38,714981.92,47.67
825094.27,55.03,41.41,714975.27,47.68
824879.1,55.02,41.4,715157.26,47.7
824791.59,55.03,41.41,715047.89,47.7
824791.59,55.03,41.41,715174.94,47.71
824514.77,55.02,41.4,715102.33,47.72
824566.7,55.05,41.43,715788.1,47.79
824834.83,55.08,41.46,715606.05,47.79
824886.76,55.12,41.5,716075.17,47.85
824690.37,55.12,41.5,716127.43,47.86
825158.32,55.19,41.57,716048.6,47.89
825022.11,55.22,41.6,716048.34,47.92
825025.84,55.22,41.6,716061.13,47.92
825035.15,55.22,41.6,716063.25,47.92
825356.79,55.25,41.63,716062.99,47.93
825184.59,55.25,41.63,716062.99,47.95
825405.91,55.28,41.66,716062.99,47.96
825190.27,55.28,41.66,716094.57,47.97
825410.54,55.32,41.69,716063.0,47.99
825462.48,55.35,41.73,716062.99,48.01
825326.27,55.38,41.76,716062.99,48.05
825326.27,55.38,41.76,716062.99,48.05
825013.23,55.39,41.77,715150.31,48.02
824877.02,55.42,41.8,715183.78,48.05
824740.82,55.45,41.83,715156.64,48.08
824792.75,55.48,41.86,715156.64,48.11
824614.5,55.48,41.86,715321.11,48.13
824464.92,55.48,41.86,715173.25,48.13
824516.85,55.52,41.89,715166.43,48.15
824380.65,55.54,41.92,715160.1,48.18
824244.44,55.57,41.95,715489.17,48.24
824244.44,55.57,41.95,715489.17,48.24
824465.76,55.6,41.98,715479.38,48.25
824637.57,55.64,42.02,717163.87,48.39
824689.5,55.67,42.05,717163.99,48.42
824741.44,55.71,42.09,717163.61,48.44
824793.37,55.74,42.12,717163.61,48.47
824515.35,55.74,42.11,716394.6,48.43
824567.28,55.77,42.15,716394.6,48.45
824740.51,55.82,42.2,716528.48,48.5
824541.41,55.82,42.2,716828.42,48.53
824593.35,55.85,42.23,716828.42,48.55
824593.35,55.85,42.23,716828.42,48.55
824862.78,55.89,42.27,716990.67,48.58
824862.78,55.89,42.27,716966.92,48.58
824726.58,55.91,42.29,716966.65,48.61
824778.51,55.95,42.33,717087.42,48.64
824668.03,55.95,42.33,718168.8,48.73
824839.84,55.99,42.37,718442.9,48.77
824703.64,56.02,42.4,718442.9,48.8
824755.57,56.05,42.43,718443.02,48.83
824807.5,56.09,42.47,718442.64,48.85
825076.94,56.12,42.5,718442.64,48.87
824940.74,56.15,42.53,718457.31,48.9
824693.52,56.15,42.53,718472.43,48.92
824115.3,56.15,42.53,717894.2,48.91
824115.3,56.15,42.53,717893.93,48.91
824336.62,56.18,42.56,717891.46,48.93
824039.09,56.18,42.56,717878.81,48.94
824260.41,56.21,42.59,717878.81,48.96
824260.41,56.21,42.59,717827.8,48.95
823962.89,56.21,42.59,718550.12,49.02
823826.68,56.24,42.62,718613.43,49.06
823878.61,56.27,42.65,718582.4,49.08
824104.83,56.31,42.69,718509.78,49.09
823832.14,56.31,42.69,718000.82,49.07
824080.01,56.34,42.72,719249.2,49.17
823943.8,56.37,42.75,719295.44,49.21
823807.6,56.4,42.78,719627.51,49.27
823611.73,56.4,42.78,719388.34,49.26
823512.29,56.43,42.81,719070.79,49.27
823564.22,56.47,42.85,719070.91,49.3
823792.29,56.5,42.88,719070.53,49.32
823619.32,56.53,42.91,718931.8,49.34
823671.25,56.56,42.94,718931.8,49.37
823225.62,56.57,42.95,718468.85,49.37
823089.41,56.6,42.98,718468.59,49.4
822953.21,56.63,43.01,718468.59,49.44
822817.0,56.66,43.04,718472.78,49.47
822680.8,56.69,43.07,718473.54,49.51
822465.63,56.68,43.06,718002.87,49.48
822720.69,56.72,43.1,718003.58,49.5
822772.62,56.76,43.14,718002.87,49.53
822772.62,56.76,43.14,717993.39,49.53
822772.62,56.76,43.14,718039.7,49.53
822478.35,56.75,43.13,718039.7,49.55
822478.35,56.75,43.13,717999.24,49.54
822487.66,56.75,43.13,718031.06,49.55
822491.39,56.76,43.13,718080.7,49.55
822333.25,56.75,43.13,717922.56,49.55
822197.04,56.78,43.16,717922.3,49.58
822075.54,56.81,43.19,718185.06,49.63
822127.47,56.85,43.23,718766.3,49.7
821849.46,56.84,43.22,718836.44,49.72
821849.46,56.84,43.22,718836.44,49.72
821691.32,56.84,43.21,718684.16,49.71
821555.11,56.87,43.24,718684.64,49.74
821607.05,56.9,43.28,719115.38,49.8
821828.37,56.93,43.31,719505.66,49.85
821692.16,56.96,43.34,719507.0,49.88
821580.72,57.0,43.38,720117.55,49.96
821319.46,56.99,43.37,720194.15,49.97
821371.39,57.03,43.41,720194.27,50.0
821591.67,57.07,43.44,720193.89,50.02
821294.14,57.06,43.44,719899.73,50.02
821346.08,57.1,43.48,719899.73,50.05
821209.87,57.13,43.51,721503.48,50.19
821431.19,57.16,43.54,721531.96,50.21
821133.66,57.16,43.54,721532.3,50.23
821354.99,57.2,43.57,721510.42,50.24
821222.65,57.23,43.61,720911.44,50.24
820956.17,57.22,43.6,720904.5,50.25
820884.28,57.22,43.6,721347.04,50.29
820878.09,57.26,43.64,721520.28,50.33
821099.41,57.3,43.68,721522.57,50.35
821099.41,57.3,43.68,721636.19,50.36
820811.69,57.3,43.68,721485.27,50.36
821164.33,57.36,43.74,720550.01,50.33
821211.36,57.4,43.78,720344.1,50.35
821475.9,57.43,43.81,721788.1,50.46
821527.83,57.47,43.85,721788.22,50.49
821417.35,57.47,43.85,721579.7,50.49
821417.35,57.47,43.85,721645.68,50.49
821685.48,57.5,43.88,721645.3,50.5
821737.41,57.54,43.92,721645.3,50.53
821541.02,57.54,43.92,721645.3,50.55
821404.81,57.58,43.96,721645.04,50.58
821456.75,57.61,43.99,721654.1,50.61
821711.8,57.65,44.03,721651.63,50.63
821933.12,57.69,44.07,721645.04,50.65
821671.86,57.68,44.06,722024.64,50.69
821671.86,57.68,44.06,722024.64,50.69
821843.67,57.72,44.1,722281.34,50.73
821843.67,57.72,44.1,722281.34,50.73
821843.67,57.72,44.1,722404.07,50.74
821707.47,57.75,44.13,722414.81,50.77
821716.78,57.75,44.13,722416.97,50.77
821580.57,57.78,44.16,722449.2,50.81
821752.38,57.82,44.2,722965.01,50.87
821464.86,57.82,44.2,723420.64,50.92
821186.84,57.81,44.19,723050.86,50.9
821186.84,57.81,44.19,723050.86,50.9
821238.77,57.85,44.23,723050.98,50.93
821102.57,57.88,44.26,723046.7,50.97
820907.35,57.88,44.26,722883.21,50.97
821079.16,57.92,44.29,722882.84,50.99
821131.09,57.95,44.33,722894.35,51.02
820994.88,57.98,44.36,722967.88,51.06
820716.87,57.98,44.36,722766.33,51.06
821176.82,58.05,44.43,723807.57,51.17
821228.75,58.09,44.47,723816.71,51.2
821092.55,58.12,44.5,723816.45,51.23
821313.87,58.15,44.53,723802.02,51.25
821016.34,58.15,44.53,723795.8,51.27
821068.27,58.19,44.57,723884.66,51.3
821289.59,58.22,44.6,725004.18,51.4
821341.53,58.26,44.64,725364.83,51.45
821153.51,58.26,44.64,724845.49,51.42
821017.3,58.29,44.67,724845.49,51.46
821189.12,58.33,44.71,724846.14,51.48
821052.91,58.36,44.74,724861.76,51.52
821104.84,58.4,44.78,724861.62,51.55
820817.32,58.4,44.78,725007.4,51.58
820817.32,58.4,44.78,725007.4,51.58
820681.11,58.43,44.81,725015.59,51.62
820041.08,58.41,44.79,724367.48,51.59
820262.4,58.44,44.82,724366.94,51.61
820314.33,58.48,44.86,724366.82,51.64
820366.26,58.52,44.9,724366.77,51.67
820418.2,58.56,44.94,724787.21,51.73
820130.67,58.56,44.94,724514.49,51.73
820182.6,58.59,44.97,724812.53,51.78
820046.4,58.63,45.0,724789.35,51.82
820046.4,58.63,45.0,724789.35,51.82
820098.33,58.66,45.04,725503.93,51.9
819971.93,58.7,45.08,725868.47,51.96
819693.91,58.69,45.07,725933.46,51.98
819845.98,58.74,45.12,726190.63,52.03
819855.29,58.74,45.12,726352.7,52.04
820110.35,58.78,45.16,726352.7,52.06
820162.28,58.82,45.2,726352.7,52.09
820214.21,58.86,45.24,726352.7,52.12
820266.14,58.9,45.28,726386.01,52.16
820487.47,58.93,45.31,726377.67,52.17
820539.4,58.97,45.35,726445.03,52.21
820591.33,59.01,45.39,726684.33,52.26
820643.26,59.05,45.43,727494.05,52.35
820815.07,59.09,45.47,727493.79,52.37
820678.87,59.12,45.5,727493.53,52.41
820730.8,59.16,45.54,727493.53,52.44
820469.54,59.15,45.53,727937.97,52.48
820311.4,59.15,45.53,727785.39,52.48
820363.33,59.19,45.57,727785.39,52.51
820227.13,59.22,45.6,727785.39,52.55
820227.13,59.22,45.6,727618.84,52.53
820047.84,59.22,45.6,727466.55,52.54
820059.01,59.22,45.6,727657.82,52.55
819922.81,59.26,45.64,727808.44,52.6
820144.13,59.29,45.67,727808.44,52.62
819945.03,59.29,45.67,727835.64,52.63
819808.83,59.33,45.71,727813.98,52.67
819808.83,59.33,45.71,727813.98,52.67
820030.15,59.36,45.74,727805.71,52.69
820155.65,59.42,45.8,727650.35,52.71
820155.65,59.42,45.8,727650.35,52.71
820155.65,59.42,45.8,727650.35,52.71
820207.58,59.45,45.83,727631.42,52.74
820259.51,59.49,45.87,728785.57,52.86
820123.31,59.53,45.91,728819.59,52.9
820175.24,59.57,45.94,729243.37,52.96
820048.84,59.6,45.98,729349.62,53.01
819751.31,59.6,45.98,728902.33,52.99
819972.63,59.63,46.01,728902.07,53.01
819694.61,59.63,46.01,728841.11,53.02
819746.55,59.67,46.05,728841.11,53.05
819596.96,59.67,46.05,728841.11,53.06
819818.28,59.71,46.09,728866.09,53.08
819970.35,59.76,46.14,729031.0,53.13
819834.15,59.79,46.17,729030.74,53.17
819886.08,59.83,46.21,729005.76,53.2
819749.87,59.87,46.25,729005.76,53.24
819315.59,59.88,46.26,728571.62,53.25
819315.59,59.88,46.26,728571.62,53.25
819367.52,59.92,46.3,728571.62,53.28
819587.8,59.96,46.34,729023.88,53.34
819408.26,59.99,46.37,728744.6,53.35
819091.77,59.98,46.36,728297.64,53.34
818794.25,59.98,46.36,728292.34,53.35
818966.06,60.02,46.4,729514.91,53.47
819017.99,60.06,46.44,729401.71,53.49
818881.79,60.1,46.48,729448.35,53.53
818447.5,60.11,46.49,728826.02,53.53
818499.44,60.15,46.53,728826.14,53.56
818363.23,60.18,46.56,728813.56,53.6
818415.16,60.22,46.6,728813.18,53.63
818227.15,60.22,46.6,728889.32,53.65
818090.94,60.25,46.63,728911.79,53.69
818142.87,60.29,46.67,728911.79,53.72
818194.8,60.33,46.71,728911.79,53.75
818416.13,60.37,46.75,728911.79,53.77
818344.24,60.38,46.76,728926.67,53.78
818208.04,60.41,46.79,729221.08,53.84
818076.73,60.45,46.83,728912.44,53.86
817531.91,60.58,46.96,728912.18,54.02
817759.98,60.62,47.0,728897.3,54.03
817759.98,60.62,47.0,728897.3,54.03
817457.78,60.61,46.99,728579.2,54.02
817509.71,60.65,47.03,728579.2,54.06
817764.77,60.7,47.08,730522.34,54.22
817623.66,60.73,47.11,730480.03,54.26
817795.47,60.78,47.15,730479.77,54.29
817847.4,60.82,47.2,730479.77,54.32
818067.68,60.86,47.24,730479.77,54.34
817931.48,60.89,47.27,730479.51,54.38
817795.27,60.93,47.31,730501.19,54.43
817501.0,60.93,47.31,730190.07,54.42
817552.93,60.97,47.35,730216.75,54.46
817337.29,60.96,47.34,729713.95,54.43
817337.29,60.96,47.34,729713.95,54.43
817389.22,61.0,47.38,729743.44,54.46
817610.54,61.04,47.42,729757.11,54.48
817313.01,61.04,47.42,729687.28,54.5
817176.81,61.08,47.46,729667.28,54.54
817404.87,61.11,47.49,730907.97,54.65
817404.87,61.11,47.49,730907.97,54.65
817456.81,61.16,47.54,731404.19,54.72
817508.74,61.2,47.58,731404.31,54.75
817680.55,61.24,47.62,731403.93,54.78
817570.55,61.24,47.62,731293.93,54.77
817434.34,61.27,47.65,731292.24,54.81
817298.14,61.31,47.69,731566.32,54.88
817350.07,61.35,47.73,731566.32,54.91
817402.0,61.39,47.77,731566.32,54.94
817265.8,61.43,47.81,731459.52,54.98
816971.53,61.43,47.8,731106.75,54.97
817192.85,61.46,47.84,731173.91,54.99
817076.38,61.5,47.88,731075.86,55.03
817248.19,61.54,47.92,731084.01,55.06
817300.12,61.59,47.97,731279.97,55.1
817300.12,61.59,47.97,731279.97,55.1
817002.59,61.59,47.96,731008.7,55.1
816741.33,61.58,47.96,731088.83,55.12
816962.65,61.62,48.0,732892.69,55.28
816665.13,61.62,48.0,732573.74,55.27
816717.06,61.66,48.04,732573.86,55.31
816561.12,61.69,48.07,732504.63,55.34
816424.91,61.73,48.11,732504.37,55.39
816288.71,61.77,48.15,732504.37,55.43
816288.71,61.77,48.15,732504.37,55.43
816152.5,61.8,48.18,732524.4,55.47
816016.3,61.84,48.22,732512.63,55.51
815699.81,61.83,48.21,732352.45,55.52
815421.8,61.83,48.21,732049.08,55.51
815473.73,61.87,48.25,732048.71,55.54
815525.66,61.91,48.29,732048.71,55.57
815525.66,61.91,48.29,732048.71,55.57
815389.46,61.95,48.33,732040.45,55.62
815389.46,61.95,48.33,732040.45,55.62
815610.78,61.99,48.37,732045.01,55.64
815313.25,61.99,48.37,732043.72,55.66
815035.24,61.98,48.36,731637.61,55.64
815256.56,62.02,48.4,731640.15,55.66
815256.56,62.02,48.4,731640.15,55.66
815120.35,62.06,48.44,731856.39,55.72
814984.15,62.09,48.47,731794.74,55.76
814713.58,62.09,48.47,731655.95,55.76
814765.51,62.13,48.51,731650.13,55.79
814817.44,62.17,48.55,731650.13,55.83
814869.38,62.22,48.59,733167.8,55.98
814869.38,62.22,48.59,733167.8,55.98
814719.79,62.22,48.6,732854.26,55.97
814771.72,62.26,48.64,732854.38,56.0
814943.53,62.31,48.68,732854.0,56.03
814665.52,62.3,48.68,732854.0,56.04
814717.45,62.34,48.72,732870.46,56.08
814769.38,62.38,48.76,732854.0,56.11
814633.18,62.42,48.8,732699.41,56.14
814853.45,62.47,48.85,732699.41,56.17
814853.45,62.47,48.85,732699.41,56.17
814586.97,62.46,48.84,732833.6,56.19
814808.29,62.5,48.88,732799.7,56.21
814808.29,62.5,48.88,732846.47,56.21
814860.22,62.54,48.92,733041.2,56.26
814912.16,62.59,48.97,733607.58,56.34
