ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1176881.0,20.2,1.63,180129.59,3.09
1176676.28,20.2,1.62,179947.95,3.09
1176509.25,20.2,1.62,179930.45,3.09
1176342.22,20.2,1.62,179908.95,3.09
1176149.63,20.2,1.62,179975.23,3.09
1175982.59,20.2,1.62,179915.11,3.09
1175982.59,20.2,1.62,179915.11,3.09
1175790.0,20.2,1.62,179874.44,3.09
1175597.41,20.2,1.62,179836.44,3.09
1175414.24,20.2,1.62,180055.51,3.09
1175212.23,20.2,1.62,179828.18,3.09
1175233.16,20.2,1.63,179925.5,3.09
1175066.13,20.2,1.63,179908.0,3.09
1174899.1,20.2,1.63,179899.06,3.09
1173903.36,20.19,1.61,178903.32,3.08
1173705.11,20.19,1.61,178679.26,3.07
1173707.39,20.19,1.61,178683.1,3.07
1173540.36,20.19,1.61,178610.42,3.07
1173561.29,20.19,1.61,178707.74,3.07
1173394.26,20.19,1.61,178712.25,3.08
1173227.22,20.19,1.61,178710.24,3.08
1172942.91,20.19,1.61,178413.19,3.07
1172744.64,20.19,1.61,178357.94,3.07
1172744.64,20.19,1.61,178348.52,3.07
1172577.61,20.19,1.61,178268.9,3.07
1172598.54,20.19,1.61,178366.22,3.07
1172845.55,20.2,1.62,178781.13,3.08
1172845.55,20.2,1.62,178811.43,3.08
1172687.59,20.2,1.62,178653.46,3.08
1172393.7,20.19,1.61,178442.23,3.07
1172414.63,20.19,1.62,178539.55,3.08
1172676.62,20.2,1.62,178841.1,3.08
1172478.35,20.2,1.62,180926.95,3.12
1172505.74,20.2,1.63,180088.96,3.1
1172824.86,20.21,1.63,179458.98,3.09
1173539.47,20.22,1.65,181641.3,3.13
1173372.43,20.23,1.65,181632.35,3.13
1173205.4,20.23,1.65,181559.67,3.13
1173038.37,20.23,1.65,181550.73,3.13
1172822.4,20.22,1.65,181335.15,3.13
1172824.33,20.22,1.65,181350.14,3.13
1172657.3,20.22,1.65,181277.46,3.13
1171149.62,20.23,1.65,181218.63,3.13
1170757.72,20.22,1.64,180200.18,3.11
1170542.89,20.22,1.64,179837.47,3.11
1170543.87,20.22,1.64,179850.69,3.11
1170376.84,20.22,1.64,179889.85,3.11
1170209.81,20.22,1.64,179769.06,3.11
1170080.02,20.22,1.64,179764.88,3.11
1170236.88,20.23,1.65,179802.5,3.11
1170069.85,20.23,1.65,179997.75,3.11
1169902.81,20.23,1.65,179920.45,3.11
1169735.78,20.23,1.65,179916.13,3.11
1169892.63,20.23,1.65,179953.74,3.11
1169913.57,20.24,1.66,180258.17,3.12
1169746.53,20.24,1.66,180256.16,3.12
1169903.39,20.24,1.66,180491.04,3.12
1170165.38,20.25,1.67,180586.38,3.12
1170165.38,20.25,1.67,180586.38,3.12
1170186.31,20.25,1.67,180889.91,3.13
1169817.29,20.25,1.66,180650.81,3.13
1170079.28,20.25,1.67,180746.15,3.13
1169710.26,20.25,1.67,180573.56,3.13
1169972.24,20.25,1.67,181051.53,3.13
1169993.18,20.26,1.67,181148.85,3.14
1169826.14,20.26,1.67,181131.36,3.14
1169532.26,20.25,1.67,180846.86,3.13
1169365.23,20.26,1.67,180844.85,3.13
1169386.16,20.26,1.67,180926.69,3.13
1169017.14,20.25,1.67,180564.34,3.13
1168850.1,20.25,1.67,180555.39,3.13
1168556.22,20.25,1.66,180270.9,3.12
1168577.15,20.25,1.67,180359.67,3.13
1168421.22,20.25,1.67,180203.74,3.12
1168254.19,20.25,1.67,180201.73,3.12
1168411.04,20.26,1.67,180436.61,3.13
1168411.04,20.26,1.67,180436.61,3.13
1168251.5,20.26,1.67,180437.7,3.13
1168513.49,20.26,1.68,180533.04,3.13
1168346.45,20.26,1.68,180778.0,3.14
1168052.57,20.26,1.67,180493.51,3.13
1167885.53,20.26,1.67,180491.5,3.13
1167718.5,20.26,1.67,180411.88,3.13
1167447.77,20.26,1.67,180144.44,3.13
1167280.73,20.26,1.67,180135.5,3.13
1167113.7,20.26,1.67,180062.82,3.13
1166946.67,20.26,1.67,179985.32,3.12
1166779.64,20.26,1.67,179981.19,3.13
1165783.9,20.25,1.66,178987.37,3.11
1165591.31,20.25,1.66,178964.47,3.11
1165424.27,20.25,1.66,178942.96,3.11
1165424.27,20.25,1.66,178942.96,3.11
1165424.27,20.25,1.66,178942.96,3.11
1165205.04,20.24,1.65,178696.08,3.1
1165038.0,20.25,1.66,178635.96,3.1
1165038.0,20.25,1.66,178635.96,3.1
1164744.12,20.24,1.65,178424.72,3.1
1165006.11,20.25,1.66,178520.06,3.1
1164807.84,20.25,1.66,178491.63,3.1
1164640.8,20.25,1.66,178736.6,3.11
1164473.77,20.25,1.66,178659.16,3.11
1164494.7,20.25,1.66,178839.85,3.11
1164515.64,20.26,1.66,178937.17,3.11
1164136.61,20.25,1.66,178565.24,3.11
1163969.58,20.25,1.66,178569.75,3.11
1163802.55,20.25,1.66,178567.74,3.11
1163635.52,20.25,1.66,178488.12,3.11
1163635.52,20.25,1.66,178488.12,3.11
1163468.48,20.25,1.66,178410.98,3.11
1163301.45,20.25,1.66,178406.5,3.11
1163322.38,20.26,1.66,178503.82,3.11
1163155.35,20.26,1.66,178508.33,3.11
1163417.34,20.26,1.67,178603.68,3.11
1163250.31,20.26,1.67,178780.41,3.11
1163271.24,20.27,1.67,178877.73,3.12
1163292.17,20.27,1.67,179021.68,3.12
1163125.14,20.27,1.67,178944.54,3.12
1162932.55,20.27,1.68,178928.18,3.12
1162765.52,20.27,1.68,178923.7,3.12
1162786.45,20.28,1.68,179021.02,3.12
1162647.01,20.27,1.68,178949.83,3.12
1162479.98,20.27,1.68,178939.96,3.12
1162479.98,20.27,1.68,178939.96,3.12
1162312.95,20.28,1.68,178862.46,3.12
1162103.36,20.27,1.67,178659.96,3.12
1162365.35,20.28,1.68,179009.53,3.12
1162386.28,20.28,1.68,179106.85,3.13
1162219.25,20.28,1.68,179089.35,3.13
1162052.22,20.28,1.68,179080.41,3.13
1161885.19,20.28,1.68,179007.73,3.13
1161906.12,20.29,1.69,179105.05,3.13
1162116.33,20.29,1.69,179481.07,3.13
1161949.29,20.29,1.69,179459.56,3.13
1160361.07,20.29,1.69,179403.74,3.14
1160608.08,20.3,1.7,179752.26,3.14
1160629.01,20.3,1.7,179675.55,3.14
1160629.01,20.3,1.7,179675.55,3.14
1160461.98,20.3,1.7,179854.1,3.15
1160294.95,20.3,1.7,179845.15,3.15
1160294.95,20.3,1.7,179845.15,3.15
1160127.91,20.31,1.7,179772.47,3.15
1159960.88,20.31,1.7,179770.47,3.15
1159821.44,20.3,1.7,179699.27,3.15
1159654.41,20.3,1.7,179619.65,3.15
1159495.95,20.3,1.7,179461.2,3.14
1159328.92,20.3,1.7,179384.05,3.14
1159161.89,20.3,1.7,179379.57,3.14
1158994.86,20.3,1.7,179302.08,3.14
1159256.85,20.31,1.71,179719.88,3.15
1158887.82,20.31,1.7,179357.94,3.14
1159149.81,20.31,1.71,179453.29,3.14
1158982.78,20.31,1.71,179698.25,3.15
1159003.71,20.32,1.71,179795.58,3.15
1158836.68,20.32,1.71,179800.57,3.15
1158669.65,20.32,1.71,179723.43,3.15
1158448.38,20.31,1.71,179479.94,3.15
1158469.31,20.32,1.71,179646.94,3.15
1158185.0,20.31,1.71,179349.88,3.15
1158446.99,20.32,1.71,179445.23,3.15
1158467.92,20.32,1.72,179748.75,3.15
1158467.92,20.32,1.72,179748.75,3.15
1158300.89,20.32,1.72,179671.26,3.15
1157931.86,20.32,1.71,179432.16,3.15
1157931.86,20.32,1.71,179432.16,3.15
1157647.55,20.32,1.71,179110.22,3.14
1157480.52,20.32,1.71,179106.09,3.14
1157287.93,20.32,1.71,179132.62,3.14
1157308.86,20.32,1.71,179229.95,3.15
1157116.27,20.32,1.71,179204.68,3.15
1157356.39,20.33,1.72,179347.08,3.15
1157069.15,20.32,1.71,179062.48,3.14
1156696.44,20.32,1.71,178918.52,3.14
1156691.81,20.32,1.71,178903.32,3.14
1156931.94,20.33,1.72,179570.6,3.15
1156764.91,20.33,1.72,179553.1,3.16
1156597.87,20.33,1.72,179475.8,3.15
1156430.84,20.33,1.72,179471.48,3.15
1156430.84,20.33,1.72,179471.48,3.15
1156587.69,20.33,1.72,179509.09,3.16
1156420.66,20.33,1.72,179704.35,3.16
1156441.59,20.34,1.73,179801.67,3.16
1156441.59,20.34,1.73,179680.37,3.16
1156462.53,20.34,1.73,179824.33,3.16
1156295.49,20.34,1.73,179747.18,3.16
1156128.46,20.34,1.73,179742.7,3.16
1155755.75,20.34,1.73,179498.24,3.16
1155755.75,20.34,1.73,179498.24,3.16
1155755.75,20.34,1.73,179498.24,3.16
1155588.71,20.34,1.73,179496.23,3.16
1155421.68,20.34,1.73,179416.62,3.16
1155254.65,20.34,1.73,179339.12,3.16
1155087.62,20.34,1.73,179334.99,3.16
1154920.58,20.34,1.73,179257.85,3.16
1154626.7,20.34,1.72,178973.35,3.15
1154459.66,20.34,1.72,178968.87,3.15
1154292.63,20.34,1.72,178891.72,3.15
1154292.63,20.34,1.72,178891.72,3.15
1154292.63,20.34,1.72,178891.72,3.15
1154125.6,20.34,1.72,178887.24,3.15
1153958.57,20.34,1.72,178885.24,3.15
1154220.56,20.34,1.73,179159.32,3.16
1154053.52,20.34,1.73,179081.82,3.16
1154053.52,20.34,1.73,179081.82,3.16
1154210.38,20.35,1.73,179392.19,3.16
1154043.35,20.35,1.73,179390.18,3.16
1153674.32,20.35,1.73,179096.48,3.16
1153674.32,20.35,1.73,179096.48,3.16
1153566.36,20.34,1.73,178989.8,3.16
1153828.35,20.35,1.73,179263.88,3.16
1153661.32,20.35,1.73,179254.94,3.16
1153661.32,20.35,1.73,179254.94,3.16
1153494.28,20.35,1.73,179182.26,3.16
1153327.25,20.35,1.73,179160.75,3.16
1153160.22,20.35,1.74,179100.63,3.16
1152993.19,20.35,1.74,179098.63,3.16
1152826.15,20.35,1.74,179019.01,3.16
1152659.12,20.36,1.74,179017.0,3.16
1152492.09,20.36,1.74,178937.38,3.16
1152272.51,20.35,1.73,178724.88,3.16
1152105.47,20.35,1.73,178647.58,3.16
1151938.44,20.35,1.73,178643.25,3.16
1151959.37,20.36,1.74,178740.58,3.16
1151792.34,20.36,1.74,178745.09,3.16
1151625.31,20.36,1.74,178743.08,3.16
1151266.29,20.35,1.73,178459.38,3.16
1151099.26,20.35,1.73,178379.77,3.15
1151369.34,20.36,1.74,178370.45,3.15
1151202.31,20.36,1.74,178730.17,3.16
1151223.24,20.36,1.74,178827.49,3.16
1151223.24,20.36,1.74,178827.49,3.16
1150229.0,20.35,1.73,177830.59,3.15
1150061.97,20.35,1.73,177813.09,3.15
1149894.94,20.35,1.73,177735.59,3.15
1149915.87,20.36,1.73,177914.92,3.15
1150126.08,20.36,1.74,177839.13,3.15
1149758.96,20.36,1.73,177477.11,3.14
1149591.93,20.36,1.73,177840.89,3.15
1148923.8,20.36,1.73,177801.46,3.15
1148923.8,20.36,1.73,177801.46,3.15
1149185.79,20.37,1.74,177896.8,3.15
1149185.79,20.37,1.74,177896.8,3.15
1148891.9,20.36,1.73,177612.31,3.15
1148912.83,20.37,1.74,177915.83,3.15
1148745.8,20.37,1.74,177838.69,3.15
1148578.77,20.37,1.74,177834.21,3.15
1148578.77,20.37,1.74,177834.21,3.15
1148411.74,20.37,1.74,177832.2,3.15
1148212.57,20.36,1.74,177615.53,3.15
1148045.54,20.37,1.74,177535.92,3.15
1147878.5,20.37,1.74,177458.77,3.15
1147711.47,20.37,1.74,177454.29,3.15
1147711.47,20.37,1.74,177454.29,3.15
1147544.44,20.37,1.74,177377.15,3.15
1147806.43,20.37,1.74,177795.59,3.16
1147963.28,20.38,1.75,177833.2,3.16
1147796.25,20.38,1.75,178028.46,3.16
1147629.22,20.38,1.75,177951.14,3.16
1147629.22,20.38,1.75,177951.14,3.16
1147462.19,20.38,1.75,177946.84,3.16
1147093.16,20.38,1.74,177583.91,3.15
1147093.16,20.38,1.74,177583.91,3.15
1147114.1,20.38,1.75,177681.23,3.16
1147135.03,20.38,1.75,177825.19,3.16
1147135.03,20.38,1.75,177825.19,3.16
1146968.0,20.38,1.75,177803.69,3.16
1146968.0,20.38,1.75,177803.69,3.16
1146800.96,20.38,1.75,177743.56,3.16
1146633.93,20.38,1.75,177741.56,3.16
1146466.9,20.39,1.75,177661.94,3.16
1146299.87,20.39,1.75,177659.93,3.16
1146105.71,20.38,1.75,177472.24,3.16
1145938.68,20.38,1.75,177392.62,3.16
1145771.65,20.38,1.75,177315.47,3.15
1145604.61,20.39,1.75,177310.99,3.16
1145625.55,20.39,1.75,177408.32,3.16
1145625.55,20.39,1.75,177408.32,3.16
1145266.52,20.38,1.75,177178.87,3.15
1145694.13,20.39,1.75,177794.07,3.16
1145527.1,20.39,1.75,177792.06,3.17
1145328.83,20.39,1.76,177675.97,3.16
1145590.82,20.4,1.76,177950.05,3.17
1145392.55,20.4,1.76,178358.01,3.18
1145194.28,20.4,1.76,178092.97,3.17
1144996.01,20.4,1.76,178042.06,3.17
1143488.33,20.4,1.76,177983.23,3.18
1143833.54,20.41,1.77,178915.47,3.19
1143438.63,20.4,1.77,177988.05,3.18
1143724.55,20.41,1.78,178758.2,3.19
1143724.55,20.41,1.78,178758.2,3.19
1143557.52,20.41,1.78,178681.06,3.19
1143044.67,20.41,1.77,178098.79,3.18
1142675.65,20.4,1.76,177805.09,3.17
1142696.58,20.41,1.77,177972.08,3.18
1142529.55,20.41,1.77,177970.08,3.18
1142957.16,20.41,1.78,178507.66,3.19
1142790.12,20.42,1.78,178498.72,3.19
1142494.72,20.41,1.77,178137.49,3.18
1142515.65,20.42,1.78,178248.27,3.19
1142348.62,20.42,1.78,178246.27,3.19
1142348.62,20.42,1.78,178246.27,3.19
1142699.99,20.42,1.78,178587.44,3.19
1142699.99,20.42,1.78,178587.44,3.19
1142720.92,20.43,1.79,178684.77,3.19
1142741.85,20.43,1.79,178828.72,3.2
1142741.85,20.43,1.79,178828.72,3.2
1142741.85,20.43,1.79,178828.72,3.2
1142762.79,20.43,1.79,178926.05,3.2
1142595.75,20.43,1.79,178908.55,3.2
1142616.69,20.44,1.8,179005.87,3.2
1142431.42,20.44,1.79,178909.85,3.2
1142452.35,20.44,1.8,179053.81,3.2
1142285.32,20.44,1.8,179044.86,3.2
1142306.25,20.44,1.8,179133.63,3.21
1142139.22,20.44,1.8,179131.63,3.21
1141972.19,20.44,1.8,179052.01,3.21
1141679.05,20.44,1.8,178767.23,3.2
1141512.02,20.44,1.8,178690.09,3.2
1141782.1,20.45,1.8,179117.63,3.21
1141615.07,20.45,1.8,179040.14,3.21
1141636.0,20.45,1.81,179219.56,3.21
1141468.97,20.45,1.81,179217.56,3.21
1141301.93,20.45,1.81,179137.94,3.21
1141142.39,20.45,1.81,179128.02,3.21
1141142.39,20.45,1.81,179128.02,3.21
1141163.32,20.46,1.81,179051.31,3.21
1140965.05,20.46,1.81,178946.37,3.21
1140965.05,20.46,1.81,178946.37,3.21
1140766.78,20.46,1.81,178905.07,3.21
1140787.71,20.46,1.81,179268.21,3.22
1140620.68,20.46,1.81,179190.72,3.21
1140453.65,20.46,1.81,179186.59,3.21
1140261.06,20.46,1.81,179162.46,3.21
1140281.99,20.46,1.82,179259.78,3.22
1140302.92,20.47,1.82,179403.74,3.22
1140093.69,20.47,1.82,179237.76,3.22
1139926.65,20.47,1.82,179160.27,3.22
1139569.54,20.46,1.81,178808.24,3.21
1139590.47,20.46,1.82,178987.66,3.21
1139423.44,20.47,1.82,178910.52,3.21
1139256.4,20.47,1.82,178906.04,3.21
1139089.37,20.47,1.82,178828.74,3.21
1138922.34,20.47,1.82,178824.41,3.21
1138755.31,20.47,1.82,178802.91,3.21
1138588.27,20.47,1.82,178742.79,3.21
1138588.27,20.47,1.82,178742.79,3.21
1138588.27,20.47,1.82,178742.79,3.21
1138421.24,20.47,1.82,178733.84,3.21
1138254.21,20.47,1.82,178661.16,3.21
1138087.18,20.47,1.82,178583.67,3.21
1137920.14,20.47,1.82,178579.54,3.21
1137753.11,20.47,1.82,178570.59,3.21
1137753.11,20.47,1.82,178570.59,3.21
1137753.11,20.47,1.82,178570.59,3.21
1137586.08,20.47,1.82,178497.91,3.21
1137607.01,20.48,1.82,178595.24,3.21
1137439.98,20.48,1.82,178577.74,3.21
1137460.91,20.48,1.83,178675.06,3.22
1137460.91,20.48,1.83,178675.06,3.22
1137293.88,20.48,1.83,178657.56,3.22
1137126.85,20.48,1.83,178580.08,3.22
1136959.81,20.48,1.83,178575.94,3.22
1136792.78,20.48,1.83,178554.44,3.22
1136792.78,20.48,1.83,178554.44,3.22
1136625.75,20.48,1.83,178494.31,3.22
1136646.68,20.49,1.83,178591.64,3.22
1136479.65,20.49,1.83,178596.15,3.22
1136312.62,20.49,1.83,178594.14,3.22
1136145.58,20.49,1.83,178514.52,3.22
1135978.55,20.49,1.83,178493.02,3.22
1135811.52,20.49,1.83,178432.9,3.22
1135346.61,20.48,1.82,177910.67,3.21
1135179.58,20.48,1.82,177908.67,3.21
1135012.55,20.49,1.82,177829.05,3.21
1134845.51,20.49,1.83,177827.04,3.21
1134866.45,20.49,1.83,177908.88,3.21
1134699.41,20.49,1.83,177831.44,3.21
1135050.78,20.5,1.84,178353.69,3.22
1134883.75,20.5,1.84,178351.68,3.22
1134716.72,20.5,1.84,178272.07,3.22
1134549.69,20.5,1.84,178270.06,3.22
1134549.69,20.5,1.84,178270.06,3.22
1134382.66,20.5,1.84,178190.44,3.22
1134215.62,20.5,1.84,178112.95,3.22
1134048.59,20.5,1.84,178108.81,3.22
1133881.56,20.5,1.84,178099.87,3.22
1133714.53,20.5,1.84,178027.19,3.22
1133735.46,20.51,1.84,178124.51,3.22
1133735.46,20.51,1.84,178124.51,3.22
1133735.46,20.51,1.84,178124.51,3.22
1133568.43,20.51,1.84,178129.02,3.22
1133080.02,20.5,1.83,177632.58,3.21
1132912.99,20.5,1.83,177611.08,3.21
1132745.96,20.5,1.84,177550.96,3.21
1132956.16,20.51,1.84,177475.17,3.21
1132956.16,20.51,1.84,177475.17,3.21
1132756.99,20.51,1.84,177715.62,3.22
1132589.96,20.51,1.84,177622.29,3.22
1132860.05,20.51,1.84,177612.98,3.22
1132693.01,20.51,1.84,177972.69,3.22
1132693.01,20.51,1.84,177972.69,3.22
1132525.98,20.51,1.85,177895.55,3.22
1132257.04,20.51,1.84,177627.67,3.22
1132090.01,20.51,1.84,177623.18,3.22
1132110.94,20.51,1.84,177720.51,3.22
1131943.91,20.52,1.84,177713.04,3.22
1131776.88,20.52,1.85,177635.74,3.22
1131609.85,20.52,1.85,177631.41,3.22
1131871.84,20.52,1.85,177726.75,3.22
1131704.8,20.52,1.85,177903.48,3.23
1131512.21,20.52,1.85,178024.77,3.23
1131319.62,20.52,1.85,177975.11,3.23
1131127.03,20.52,1.85,177915.68,3.23
1130953.29,20.53,1.85,178528.4,3.24
1131144.97,20.53,1.86,178513.64,3.24
1131144.97,20.53,1.86,178513.64,3.24
1131054.27,20.53,1.86,178397.06,3.24
1130887.24,20.53,1.86,178319.58,3.24
1130887.24,20.53,1.86,178319.58,3.24
1130727.69,20.53,1.86,178318.68,3.24
1130560.66,20.53,1.86,178314.54,3.24
1130560.66,20.53,1.86,178314.54,3.24
1130560.66,20.53,1.86,178314.54,3.24
1130393.62,20.54,1.86,178312.54,3.24
1130393.62,20.54,1.86,178292.85,3.24
1130226.59,20.54,1.86,178213.23,3.24
1130226.59,20.54,1.86,178235.74,3.24
1130068.14,20.53,1.86,178077.29,3.24
1129869.87,20.53,1.86,180430.62,3.28
1129890.8,20.54,1.86,180527.94,3.28
1130058.09,20.54,1.87,180858.7,3.29
1130058.53,20.54,1.87,180860.34,3.29
1129891.5,20.55,1.87,180864.86,3.29
1130527.36,20.56,1.89,179797.14,3.27
1130684.21,20.57,1.89,179834.76,3.27
1130349.2,20.56,1.89,179486.39,3.26
1130651.57,20.57,1.89,180339.88,3.28
1130484.54,20.57,1.89,180535.14,3.28
1130148.45,20.56,1.89,179812.88,3.27
1129954.3,20.56,1.89,179625.19,3.27
1129585.28,20.56,1.88,179331.49,3.26
1129832.29,20.56,1.89,179255.86,3.26
1129665.26,20.56,1.89,179658.52,3.27
1129498.23,20.57,1.89,179581.19,3.27
1129331.19,20.57,1.89,179576.89,3.27
1129046.88,20.56,1.89,179279.83,3.27
1129046.88,20.56,1.89,179279.83,3.27
1128879.85,20.56,1.89,179277.83,3.27
1129141.84,20.57,1.89,179551.91,3.27
1128531.05,20.56,1.88,178923.32,3.26
1128364.02,20.56,1.88,178846.18,3.26
1127995.0,20.56,1.88,178552.48,3.25
1128015.93,20.56,1.88,178719.48,3.26
1127848.9,20.56,1.88,178642.33,3.26
1128110.88,20.57,1.89,179060.18,3.26
1127943.85,20.57,1.89,178983.03,3.26
1127785.23,20.57,1.89,178824.41,3.26
1127806.17,20.57,1.89,179003.39,3.26
1127827.1,20.57,1.89,179100.72,3.27
1127827.1,20.57,1.89,179085.5,3.27
1127660.07,20.57,1.89,179090.02,3.27
1127493.03,20.57,1.89,179012.52,3.27
1127326.0,20.57,1.89,179008.39,3.27
1127158.97,20.58,1.89,178999.44,3.27
1126960.7,20.58,1.89,178916.27,3.27
1126793.67,20.58,1.89,178843.59,3.27
1126626.63,20.58,1.89,178766.44,3.27
1126459.6,20.58,1.89,178761.96,3.27
1126480.53,20.58,1.9,178859.29,3.27
1126313.5,20.58,1.9,178851.82,3.27
1126146.47,20.58,1.9,178842.87,3.27
1125979.44,20.58,1.9,178770.19,3.27
1125812.4,20.58,1.9,178692.7,3.27
1125645.37,20.58,1.9,178688.56,3.27
1125478.34,20.59,1.9,178611.42,3.27
1125119.32,20.58,1.89,178259.1,3.26
1125140.25,20.58,1.9,178426.09,3.26
1124973.22,20.58,1.9,178348.95,3.26
1124973.22,20.58,1.9,178364.61,3.26
1125183.42,20.59,1.9,178730.69,3.27
1125016.39,20.59,1.9,178728.68,3.27
1124846.78,20.59,1.9,178734.95,3.27
1124679.75,20.59,1.91,178655.33,3.27
1124512.71,20.59,1.91,178646.38,3.27
1124533.65,20.6,1.91,178735.16,3.27
1124366.61,20.6,1.91,178733.15,3.27
1124523.47,20.6,1.91,178968.6,3.28
1124523.47,20.6,1.91,178955.61,3.28
1124356.43,20.6,1.91,178878.46,3.28
1124377.37,20.61,1.92,179045.46,3.28
1124639.36,20.61,1.92,179140.8,3.28
1124886.37,20.62,1.93,179801.79,3.3
1124907.3,20.62,1.93,179899.11,3.3
1124740.27,20.62,1.93,179903.62,3.3
1124573.23,20.63,1.93,179826.3,3.3
1124594.17,20.63,1.94,180005.94,3.3
1124615.1,20.63,1.94,180103.27,3.3
1124448.07,20.63,1.94,180108.16,3.3
1124281.03,20.63,1.94,180106.16,3.31
1123912.01,20.63,1.94,179684.41,3.3
1123753.56,20.63,1.93,179525.95,3.3
1124015.55,20.63,1.94,179800.03,3.3
1124015.55,20.63,1.94,179815.51,3.3
1124015.55,20.63,1.94,179815.51,3.3
1124036.48,20.64,1.94,179912.83,3.3
1123869.45,20.64,1.94,179917.83,3.3
1123702.41,20.64,1.94,179908.88,3.3
1123499.75,20.64,1.94,179883.95,3.3
1123130.73,20.63,1.94,179590.25,3.3
1123392.72,20.64,1.94,179871.27,3.3
1123225.69,20.64,1.94,179862.32,3.31
1123058.66,20.64,1.94,179789.64,3.3
1123079.59,20.64,1.95,179886.97,3.31
1122912.56,20.65,1.95,179869.47,3.31
1122745.52,20.65,1.95,179791.97,3.31
1122578.49,20.65,1.95,179787.84,3.31
1122599.42,20.65,1.95,179885.17,3.31
1122809.63,20.66,1.96,180261.18,3.32
1122830.56,20.66,1.96,180358.5,3.32
1122663.53,20.66,1.96,180364.43,3.32
1122684.46,20.66,1.96,180461.75,3.32
1122684.46,20.66,1.96,180461.75,3.32
1122705.4,20.67,1.97,180605.71,3.32
1122538.36,20.67,1.97,180603.7,3.33
1122371.33,20.67,1.97,180524.08,3.32
1122392.26,20.67,1.97,180621.41,3.33
1122413.19,20.68,1.97,180765.36,3.33
1122434.13,20.68,1.98,180862.69,3.33
1122455.06,20.68,1.98,181006.64,3.34
1122611.91,20.69,1.99,181044.26,3.34
1122444.88,20.69,1.99,181239.51,3.34
1122444.88,20.69,1.99,181239.51,3.34
1122277.85,20.69,1.99,181230.57,3.34
1122434.7,20.69,1.99,181472.38,3.35
1122075.68,20.69,1.99,181188.68,3.34
1121908.65,20.69,1.99,181111.54,3.34
1121741.62,20.69,1.99,181107.06,3.34
1121574.58,20.69,1.99,181085.56,3.34
1121407.55,20.69,1.99,181025.43,3.34
1121407.55,20.69,1.99,181025.43,3.34
1119821.39,20.69,1.99,180848.23,3.34
1119654.36,20.7,1.99,180839.28,3.34
1119487.32,20.7,1.99,180766.6,3.34
1119749.31,20.7,2.0,180861.95,3.34
1119455.43,20.7,1.99,180577.45,3.34
1119171.11,20.69,1.99,180346.57,3.33
1119192.05,20.7,1.99,180650.1,3.34
1119025.01,20.7,1.99,180648.09,3.34
1118857.98,20.7,1.99,180568.47,3.34
1118858.25,20.7,1.99,180568.74,3.34
1118691.22,20.7,1.99,180566.74,3.34
1118712.15,20.7,2.0,180648.57,3.34
1118545.12,20.7,2.0,180571.43,3.34
1118545.12,20.7,2.0,180571.43,3.34
1118566.05,20.71,2.0,180738.42,3.35
1118586.98,20.71,2.0,180835.75,3.35
1118419.95,20.71,2.0,180818.25,3.35
1118252.92,20.71,2.0,180816.24,3.35
1118085.88,20.71,2.0,180736.62,3.35
1117918.85,20.71,2.0,180659.48,3.35
1117751.82,20.71,2.0,180655.0,3.35
1117382.8,20.71,2.0,180415.9,3.34
1117215.76,20.71,2.0,180338.41,3.34
1117023.17,20.71,2.0,180313.16,3.34
1116856.14,20.71,2.0,180309.03,3.34
1117013.0,20.72,2.0,180346.64,3.34
1116845.96,20.72,2.0,180541.99,3.35
1116678.93,20.72,2.0,180464.67,3.35
1116511.9,20.72,2.0,180460.37,3.35
1116307.76,20.72,2.0,180248.88,3.35
1116464.62,20.72,2.01,180286.49,3.35
1116297.59,20.72,2.01,180481.75,3.35
1116130.55,20.72,2.01,180404.26,3.35
1115963.52,20.72,2.01,180400.12,3.35
1115796.49,20.72,2.01,180398.12,3.35
1115817.42,20.73,2.01,180479.95,3.35
1115650.39,20.73,2.01,180402.65,3.35
1115650.39,20.73,2.01,180402.65,3.35
1115483.36,20.73,2.01,180398.32,3.35
1115745.35,20.74,2.02,180493.67,3.35
1115766.28,20.74,2.02,180797.19,3.36
1115472.39,20.74,2.02,180512.7,3.36
1115472.39,20.74,2.02,180512.7,3.36
1115472.39,20.74,2.02,180512.7,3.36
1115305.36,20.74,2.02,180435.55,3.35
1115111.2,20.73,2.01,180232.07,3.35
1114944.17,20.73,2.01,180227.59,3.35
1114745.0,20.73,2.01,180009.98,3.35
1114765.93,20.74,2.02,180107.31,3.35
1114765.93,20.74,2.02,180107.31,3.35
1114573.34,20.74,2.02,180164.75,3.35
