ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
782027.48,99.51,73.93,784182.86,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781870.91,99.51,73.93,784026.29,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781764.34,99.51,73.94,783920.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781474.34,99.51,73.94,783630.08,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781316.63,99.51,73.94,783472.37,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781158.92,99.51,73.94,783314.83,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
781002.35,99.51,73.94,783158.56,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780893.49,99.51,73.94,783049.89,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780734.63,99.51,73.94,782891.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
780364.63,99.51,73.94,782521.39,99.78
