ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
704571.74,15.37,5.14,261781.0,5.71
704469.51,15.37,5.15,261781.0,5.71
704469.51,15.37,5.15,261781.0,5.71
704367.29,15.37,5.15,261799.88,5.71
704265.07,15.37,5.15,261812.0,5.71
703447.3,15.38,5.16,261812.0,5.72
703345.08,15.38,5.16,261793.44,5.72
703265.34,15.38,5.16,262433.52,5.74
703351.75,15.39,5.16,262433.52,5.74
703330.87,15.39,5.17,261970.05,5.73
703417.28,15.39,5.17,261970.05,5.73
703503.69,15.4,5.18,261970.05,5.73
703297.64,15.4,5.17,261781.0,5.73
703097.5,15.39,5.17,261705.33,5.73
702995.28,15.39,5.17,261705.33,5.73
702893.05,15.4,5.17,261705.33,5.73
702790.83,15.4,5.17,261705.33,5.73
702688.61,15.4,5.18,261822.18,5.74
702586.39,15.4,5.18,261991.76,5.74
702657.3,15.4,5.18,261978.54,5.74
701839.54,15.41,5.19,261978.54,5.75
701737.31,15.41,5.19,261978.54,5.75
701369.15,15.41,5.19,261507.48,5.74
701696.95,15.42,5.2,262014.61,5.76
701594.73,15.42,5.2,262014.61,5.76
701299.22,15.41,5.19,261589.01,5.75
701197.0,15.41,5.19,261589.01,5.75
701094.78,15.42,5.19,261832.2,5.76
701181.18,15.42,5.2,261910.67,5.76
701078.96,15.42,5.2,261938.91,5.76
700976.74,15.42,5.2,261765.2,5.76
700965.9,15.43,5.2,262003.02,5.77
701189.19,15.43,5.21,261951.84,5.77
701086.97,15.43,5.21,261951.84,5.77
701086.97,15.43,5.21,261951.84,5.77
700381.59,15.42,5.2,261171.5,5.75
700187.99,15.42,5.2,260835.96,5.74
700274.39,15.43,5.2,261003.49,5.75
700172.17,15.43,5.21,261003.49,5.75
700069.95,15.43,5.21,261130.78,5.75
700293.24,15.44,5.21,262719.6,5.79
700191.02,15.44,5.21,262716.33,5.79
700525.04,15.45,5.22,262716.33,5.79
700422.82,15.45,5.22,262683.15,5.79
700343.08,15.45,5.23,262730.8,5.8
700343.08,15.45,5.23,262730.8,5.8
700429.49,15.45,5.23,262731.53,5.8
700063.24,15.45,5.22,262730.8,5.8
700286.53,15.45,5.23,262730.8,5.8
700372.93,15.46,5.24,262730.8,5.8
700339.62,15.46,5.24,262733.73,5.8
700146.01,15.46,5.24,262592.31,5.8
699807.17,15.45,5.23,262502.82,5.8
699704.95,15.46,5.23,262502.82,5.8
699704.95,15.46,5.23,262502.82,5.8
699500.51,15.46,5.24,262512.13,5.8
699398.29,15.46,5.24,262512.13,5.8
699296.07,15.46,5.24,262576.79,5.8
699296.07,15.46,5.24,262576.79,5.8
699193.84,15.46,5.24,262578.11,5.81
699417.13,15.47,5.25,262698.16,5.81
699314.91,15.47,5.25,262632.48,5.81
699314.91,15.47,5.25,262632.48,5.81
699212.69,15.47,5.25,262895.83,5.82
699538.64,15.48,5.26,262905.43,5.82
699447.66,15.48,5.26,262805.61,5.82
699447.66,15.48,5.26,262805.61,5.82
699334.2,15.48,5.26,262641.78,5.81
699420.6,15.49,5.26,262975.83,5.82
699052.43,15.48,5.26,263842.99,5.84
698950.21,15.48,5.26,263842.99,5.84
698847.99,15.48,5.26,263842.99,5.85
698745.77,15.48,5.26,263860.16,5.85
699079.8,15.49,5.27,264129.92,5.85
698977.58,15.49,5.27,264115.19,5.85
698782.07,15.49,5.27,264017.22,5.85
698679.85,15.49,5.27,264038.79,5.85
698679.85,15.49,5.27,264038.79,5.85
698600.1,15.49,5.27,264666.04,5.87
698304.59,15.49,5.27,264328.93,5.86
698009.09,15.48,5.26,263910.67,5.85
698340.37,15.49,5.27,263907.91,5.85
697782.17,15.48,5.26,263259.42,5.84
697679.95,15.48,5.26,263259.42,5.84
697679.95,15.48,5.26,263259.42,5.84
696679.95,15.47,5.24,262259.42,5.82
696577.72,15.47,5.25,262259.42,5.82
696577.72,15.47,5.25,262259.42,5.82
696211.48,15.46,5.24,261917.76,5.82
696109.25,15.46,5.24,261950.72,5.82
696007.03,15.46,5.24,261922.89,5.82
695904.81,15.46,5.24,262083.77,5.82
696230.76,15.47,5.25,262083.77,5.82
696230.76,15.47,5.25,262083.77,5.82
696128.54,15.47,5.25,261978.29,5.82
696117.7,15.48,5.26,262059.18,5.83
695924.1,15.48,5.25,261917.76,5.82
696010.5,15.48,5.26,261917.76,5.83
695908.28,15.48,5.26,261917.76,5.83
695612.77,15.48,5.25,261718.13,5.82
695699.18,15.48,5.26,261718.13,5.82
695596.96,15.48,5.26,261718.13,5.83
695494.74,15.48,5.26,261772.61,5.83
695208.94,15.48,5.26,261456.76,5.82
695208.94,15.48,5.26,261456.76,5.82
695106.72,15.48,5.26,261495.76,5.82
695004.5,15.48,5.26,261403.74,5.82
694595.61,15.49,5.26,261411.64,5.83
694227.44,15.48,5.26,261434.89,5.83
694227.44,15.48,5.26,261429.46,5.83
694125.22,15.48,5.26,261485.27,5.83
694211.63,15.49,5.26,261465.81,5.83
694211.63,15.49,5.26,261465.81,5.83
694298.03,15.49,5.27,261462.02,5.83
694298.03,15.49,5.27,261498.45,5.83
694623.98,15.5,5.28,261498.45,5.83
694587.19,15.5,5.28,261744.22,5.84
694419.54,15.5,5.28,261441.18,5.84
694317.32,15.5,5.28,261441.18,5.84
694215.1,15.5,5.28,261441.18,5.84
694112.88,15.5,5.28,261638.01,5.84
694010.66,15.51,5.28,261611.41,5.84
693908.43,15.51,5.28,261615.73,5.85
694013.87,15.51,5.29,262629.69,5.87
694159.97,15.52,5.3,262070.63,5.86
694057.75,15.52,5.3,262070.63,5.86
693499.55,15.51,5.29,261441.18,5.85
693397.33,15.51,5.29,261441.18,5.85
693295.11,15.51,5.29,261441.18,5.85
693381.51,15.52,5.3,262661.71,5.88
693279.29,15.52,5.3,262779.72,5.88
693177.07,15.52,5.3,262761.42,5.88
693263.48,15.53,5.3,263123.56,5.89
693161.26,15.53,5.3,263070.59,5.89
693070.28,15.53,5.31,263229.38,5.9
692956.82,15.53,5.31,263023.85,5.89
692854.59,15.53,5.31,263023.85,5.9
692752.37,15.53,5.31,263023.85,5.9
692384.2,15.53,5.3,262563.28,5.89
691975.32,15.53,5.31,262555.38,5.89
691873.1,15.53,5.31,262607.32,5.89
691770.88,15.53,5.31,262561.91,5.9
691857.28,15.54,5.31,262561.91,5.9
691755.06,15.54,5.32,262556.13,5.9
691652.84,15.54,5.32,262561.76,5.9
691561.86,15.54,5.32,262759.72,5.9
691648.27,15.55,5.32,262759.72,5.91
691534.81,15.55,5.32,262555.38,5.9
691432.58,15.55,5.33,262555.38,5.9
691432.58,15.55,5.33,262530.87,5.9
691432.58,15.55,5.33,262518.96,5.9
691330.36,15.55,5.33,262518.96,5.9
691416.77,15.55,5.33,262518.96,5.91
691314.55,15.56,5.33,262518.96,5.91
691400.96,15.56,5.34,262518.96,5.91
691726.9,15.57,5.35,262593.85,5.91
691624.68,15.57,5.35,262730.41,5.91
691522.46,15.57,5.35,262637.17,5.91
691608.87,15.58,5.35,262787.83,5.92
691506.65,15.58,5.36,262752.91,5.92
691415.66,15.58,5.36,262790.91,5.92
691302.2,15.58,5.36,262744.5,5.92
690934.04,15.57,5.35,262518.96,5.92
690831.81,15.57,5.35,262518.96,5.92
691157.76,15.58,5.36,263693.4,5.95
691244.17,15.59,5.37,264091.57,5.96
691141.95,15.59,5.37,264091.57,5.96
691039.73,15.59,5.37,264091.57,5.96
691039.73,15.59,5.37,264127.89,5.96
690937.51,15.59,5.37,264245.9,5.96
690835.28,15.59,5.37,264136.66,5.96
690835.28,15.59,5.37,264100.34,5.96
690733.06,15.59,5.37,264172.28,5.96
690722.23,15.6,5.38,264427.11,5.97
690808.63,15.6,5.38,264427.11,5.97
690895.04,15.61,5.38,264427.11,5.97
690701.43,15.61,5.38,264091.57,5.97
690333.26,15.6,5.38,263641.05,5.96
690659.21,15.61,5.39,263641.48,5.96
690659.21,15.61,5.39,263680.27,5.96
690659.21,15.61,5.39,263680.27,5.96
690291.04,15.6,5.38,263679.98,5.96
690377.45,15.61,5.38,263679.85,5.96
690275.23,15.61,5.39,263679.85,5.96
690361.64,15.61,5.39,263679.85,5.96
690361.64,15.61,5.39,263679.85,5.96
690259.41,15.61,5.39,263679.85,5.96
690345.82,15.62,5.4,264338.56,5.98
690432.23,15.62,5.4,264685.27,5.99
690330.01,15.62,5.4,264789.31,5.99
690330.01,15.62,5.4,264769.53,5.99
690655.95,15.63,5.41,264984.88,6.0
690742.36,15.64,5.42,264984.88,6.0
690640.14,15.64,5.42,264901.45,6.0
690537.92,15.64,5.42,264880.84,6.0
690458.18,15.64,5.42,265655.47,6.02
690090.01,15.64,5.41,265686.45,6.02
690176.41,15.64,5.42,265686.45,6.02
690502.36,15.65,5.43,265686.45,6.02
690833.64,15.66,5.44,265470.8,6.02
690731.42,15.66,5.44,265470.8,6.02
690817.83,15.67,5.44,265493.46,6.02
690715.61,15.67,5.45,265493.46,6.02
690446.28,15.66,5.44,265477.39,6.02
690150.77,15.66,5.44,265346.26,6.02
690476.72,15.67,5.44,265343.63,6.02
690563.13,15.67,5.45,265367.95,6.02
690004.93,15.66,5.44,264808.97,6.01
689902.7,15.66,5.44,264808.97,6.01
689084.94,15.67,5.45,264808.97,6.02
689087.68,15.67,5.45,264831.54,6.02
689174.09,15.68,5.46,266011.35,6.05
689071.87,15.68,5.46,266011.35,6.05
688969.65,15.68,5.46,266018.8,6.05
688867.42,15.68,5.46,266011.35,6.06
688765.2,15.68,5.46,266184.39,6.06
688662.98,15.68,5.46,266011.35,6.06
688560.76,15.69,5.46,266011.35,6.06
688291.44,15.68,5.46,264985.4,6.04
687995.93,15.68,5.45,264667.47,6.03
688082.33,15.68,5.46,265785.54,6.06
687980.11,15.68,5.46,265785.54,6.06
688306.06,15.69,5.47,265785.54,6.06
688306.06,15.69,5.47,265785.54,6.06
688203.84,15.69,5.47,265785.54,6.06
687835.67,15.69,5.46,265785.54,6.06
688058.96,15.69,5.47,265820.61,6.06
687956.74,15.69,5.47,265832.88,6.06
688043.14,15.7,5.48,265811.08,6.07
688129.55,15.7,5.48,265801.74,6.07
688027.33,15.71,5.48,265796.29,6.07
687731.82,15.7,5.48,265384.39,6.06
687629.6,15.7,5.48,265380.91,6.06
687527.38,15.7,5.48,265536.63,6.06
687425.16,15.7,5.48,265377.56,6.06
687322.94,15.7,5.48,265377.56,6.06
687220.71,15.71,5.48,265377.56,6.06
687118.49,15.71,5.49,265398.23,6.07
687341.78,15.71,5.49,265394.31,6.07
687183.15,15.71,5.49,265260.57,6.06
687509.1,15.72,5.5,266380.4,6.09
687406.88,15.72,5.5,266372.52,6.09
687406.88,15.72,5.5,266372.52,6.09
687406.88,15.72,5.5,266372.52,6.09
687304.66,15.72,5.5,266389.71,6.09
687202.44,15.72,5.5,266359.73,6.09
687043.81,15.72,5.5,266204.46,6.09
686832.09,15.72,5.5,265986.89,6.09
686832.09,15.72,5.5,265986.89,6.09
686741.1,15.72,5.5,266196.18,6.09
686627.64,15.72,5.5,265986.89,6.09
686627.64,15.72,5.5,265986.89,6.09
686525.42,15.72,5.5,265986.89,6.09
686179.73,15.71,5.49,265859.24,6.09
685884.22,15.71,5.49,265556.17,6.08
685782.0,15.71,5.49,265556.17,6.08
685679.78,15.71,5.49,265556.99,6.09
686466.75,15.73,5.51,266042.31,6.1
686134.55,15.73,5.5,266459.08,6.11
686220.96,15.73,5.51,266459.08,6.11
686118.73,15.73,5.51,266458.67,6.11
686205.14,15.74,5.52,266458.67,6.11
686102.92,15.74,5.52,266458.26,6.11
686102.92,15.74,5.52,266458.26,6.11
685782.92,15.73,5.51,266138.26,6.11
685869.33,15.74,5.52,266138.26,6.11
685869.33,15.74,5.52,266138.26,6.11
685767.1,15.74,5.52,266233.19,6.11
685664.88,15.74,5.52,266237.88,6.11
685888.17,15.75,5.53,266244.59,6.11
686214.12,15.76,5.53,266241.53,6.11
686111.9,15.76,5.54,266141.91,6.11
686111.9,15.76,5.54,266141.91,6.11
686009.68,15.76,5.54,266141.91,6.11
685779.72,15.76,5.53,265847.64,6.11
685575.28,15.76,5.54,265856.88,6.11
685473.05,15.76,5.54,265856.88,6.11
685473.05,15.76,5.54,265856.88,6.11
685370.83,15.76,5.54,265856.88,6.11
685268.61,15.76,5.54,265892.24,6.12
685166.39,15.76,5.54,265859.07,6.12
684970.88,15.76,5.54,266009.25,6.12
685194.17,15.77,5.54,265977.97,6.12
685470.79,15.78,5.55,267461.73,6.16
685557.2,15.78,5.56,267841.13,6.17
685557.2,15.78,5.56,267841.13,6.17
685643.6,15.79,5.56,267841.13,6.17
685275.43,15.78,5.56,267309.63,6.15
685173.21,15.78,5.56,267311.82,6.16
685082.23,15.78,5.56,267353.85,6.16
684968.77,15.78,5.56,267307.44,6.16
684866.55,15.78,5.56,267307.44,6.16
684764.33,15.78,5.56,267307.44,6.16
684662.11,15.79,5.56,267457.19,6.17
684559.89,15.79,5.57,267343.42,6.17
684646.29,15.79,5.57,267343.42,6.17
684732.7,15.8,5.58,267343.42,6.17
684574.07,15.79,5.57,267188.02,6.16
684660.48,15.8,5.58,267188.02,6.17
684746.88,15.8,5.58,267280.03,6.17
684780.73,15.81,5.59,267600.92,6.18
684867.14,15.81,5.59,267783.54,6.18
684953.55,15.82,5.6,268274.4,6.2
684953.55,15.82,5.6,268274.4,6.2
685849.85,15.84,5.62,269256.56,6.22
685936.26,15.85,5.63,269844.72,6.23
686159.55,15.86,5.63,269844.72,6.24
686057.33,15.86,5.63,269844.72,6.24
686057.33,15.86,5.63,269844.72,6.24
685505.28,15.85,5.63,269323.41,6.23
685403.06,15.85,5.63,269323.41,6.23
685300.84,15.85,5.63,269356.37,6.23
685198.62,15.85,5.63,269323.48,6.23
685285.02,15.86,5.63,269323.48,6.23
685182.8,15.86,5.64,269357.84,6.23
685103.06,15.86,5.64,269403.15,6.24
685545.66,15.87,5.65,270082.89,6.25
685443.44,15.87,5.65,270082.89,6.26
685341.22,15.88,5.65,270082.89,6.26
685045.71,15.87,5.65,269981.28,6.25
684845.57,15.87,5.64,269694.94,6.25
685171.52,15.88,5.65,269694.94,6.25
684384.52,15.86,5.64,268877.21,6.23
683715.0,15.85,5.63,268117.73,6.22
683612.78,15.85,5.63,268260.04,6.22
683510.56,15.85,5.63,268122.09,6.22
683510.56,15.85,5.63,268122.09,6.22
683152.39,15.85,5.62,268149.52,6.22
683375.68,15.85,5.63,268122.09,6.22
683273.45,15.85,5.63,268355.59,6.23
683193.71,15.86,5.63,268887.92,6.24
682898.2,15.85,5.63,268887.92,6.24
682692.69,15.85,5.62,269226.18,6.25
682692.69,15.85,5.62,269226.18,6.25
683104.89,15.86,5.64,269035.41,6.25
683002.67,15.86,5.64,269035.41,6.25
683002.67,15.86,5.64,269035.41,6.25
683445.27,15.87,5.65,269003.17,6.25
683531.67,15.88,5.66,268863.32,6.25
683429.45,15.88,5.66,268863.32,6.25
683515.86,15.88,5.66,268855.68,6.25
683413.64,15.89,5.66,268990.47,6.25
683311.42,15.89,5.66,269055.59,6.26
682838.24,15.88,5.66,270037.29,6.28
683239.19,15.89,5.67,270261.83,6.28
683239.19,15.89,5.67,270261.83,6.28
683239.19,15.89,5.67,270261.83,6.28
683170.69,15.89,5.67,270181.54,6.28
684830.31,15.93,5.71,272061.92,6.33
684731.7,15.93,5.71,272103.08,6.33
684818.11,15.94,5.71,272103.08,6.33
684532.3,15.93,5.71,271798.82,6.33
684430.08,15.93,5.71,271803.47,6.33
684764.11,15.94,5.72,271803.47,6.33
684397.86,15.94,5.71,271806.16,6.33
684295.64,15.94,5.71,271803.48,6.33
684193.42,15.94,5.72,271805.45,6.33
684587.76,15.95,5.73,271802.77,6.33
683587.76,15.93,5.71,270802.77,6.31
682918.24,15.92,5.69,270064.81,6.29
682816.02,15.92,5.7,270103.95,6.3
682816.02,15.92,5.7,270103.95,6.3
682478.3,15.91,5.69,270103.95,6.3
682564.71,15.92,5.69,270141.51,6.3
682462.49,15.92,5.7,270123.86,6.3
682360.26,15.92,5.7,270101.02,6.3
682840.54,15.93,5.71,270068.46,6.3
682738.32,15.93,5.71,270240.16,6.31
682636.1,15.93,5.71,270065.87,6.3
682533.88,15.94,5.71,270065.87,6.31
682431.66,15.94,5.71,270065.87,6.31
682329.44,15.94,5.72,270098.78,6.31
682038.15,15.93,5.71,270093.78,6.31
681935.93,15.93,5.71,270069.15,6.31
681777.3,15.93,5.71,269913.77,6.31
682103.25,15.94,5.72,270772.65,6.33
681735.08,15.93,5.71,270243.02,6.32
681632.86,15.94,5.71,270234.74,6.32
681553.11,15.94,5.72,270805.29,6.33
681639.52,15.94,5.72,270707.55,6.33
681606.21,15.95,5.72,270278.42,6.32
681692.61,15.95,5.73,271258.01,6.35
681590.39,15.95,5.73,271258.01,6.35
681916.34,15.96,5.74,271258.01,6.35
681814.12,15.96,5.74,271289.84,6.35
681900.52,15.97,5.75,271289.84,6.35
681986.93,15.97,5.75,271289.84,6.35
682073.34,15.98,5.76,271312.51,6.36
681879.73,15.98,5.75,271171.09,6.35
681777.51,15.98,5.76,271181.01,6.36
681675.29,15.98,5.76,271146.43,6.36
681573.07,15.98,5.76,271139.25,6.36
681886.65,15.99,5.77,271118.95,6.36
681784.43,15.99,5.77,271176.21,6.36
681870.83,16.0,5.77,271179.09,6.36
681870.83,16.0,5.77,271179.09,6.36
681585.03,15.99,5.77,271173.85,6.36
681216.86,15.98,5.76,271793.13,6.38
681303.27,15.99,5.77,272135.86,6.39
681768.35,16.0,5.78,272748.12,6.4
681854.76,16.01,5.79,272970.55,6.41
681752.53,16.01,5.79,272970.55,6.41
681650.31,16.01,5.79,272970.55,6.41
681976.26,16.02,5.8,272970.55,6.41
682062.67,16.03,5.8,272970.55,6.41
682062.67,16.03,5.8,272970.55,6.41
682149.07,16.03,5.81,272970.55,6.42
681479.55,16.02,5.8,272301.02,6.4
681377.33,16.02,5.8,272360.95,6.4
681009.16,16.01,5.79,272384.19,6.41
681335.11,16.02,5.8,272374.2,6.41
681421.52,16.03,5.81,272360.95,6.41
681644.8,16.04,5.81,272360.95,6.41
681286.64,16.03,5.81,272530.62,6.41
681184.41,16.03,5.81,272542.04,6.41
681082.19,16.03,5.81,272489.44,6.41
681168.6,16.04,5.82,272615.51,6.42
681066.38,16.04,5.82,272596.77,6.42
680975.4,16.04,5.82,272797.89,6.43
680975.4,16.04,5.82,272797.89,6.43
680873.18,16.04,5.82,272804.63,6.43
680759.72,16.04,5.82,272603.51,6.42
680657.49,16.04,5.82,272596.77,6.43
680555.27,16.05,5.82,272613.36,6.43
680453.05,16.05,5.82,272629.16,6.43
680779.0,16.06,5.83,273983.32,6.46
680676.78,16.06,5.84,273981.61,6.46
680763.19,16.06,5.84,273981.61,6.46
680751.68,16.07,5.84,274139.96,6.47
681142.1,16.08,5.86,274719.6,6.49
681142.1,16.08,5.86,274719.6,6.49
681228.51,16.08,5.86,274719.6,6.49
681126.28,16.09,5.86,274719.6,6.49
681024.06,16.09,5.87,274719.6,6.49
681110.47,16.09,5.87,274719.6,6.49
680742.3,16.09,5.86,274308.93,6.48
680640.08,16.09,5.86,274324.13,6.48
680537.86,16.09,5.87,274445.38,6.49
680624.26,16.09,5.87,274445.38,6.49
680710.67,16.1,5.88,274523.85,6.49
680608.45,16.1,5.88,274489.92,6.49
679922.87,16.09,5.87,273721.25,6.48
679911.37,16.09,5.87,274483.71,6.5
679911.37,16.09,5.87,274483.71,6.5
680134.65,16.1,5.88,274432.53,6.5
680525.07,16.11,5.89,274313.42,6.49
680525.07,16.11,5.89,274313.42,6.49
680525.07,16.11,5.89,274313.42,6.49
680422.85,16.11,5.89,274318.63,6.5
680320.63,16.11,5.89,274321.88,6.5
680654.66,16.12,5.9,274294.59,6.5
680552.44,16.13,5.9,274300.26,6.5
680450.22,16.13,5.9,274376.48,6.5
680348.0,16.13,5.91,274384.88,6.5
680245.77,16.13,5.91,274385.75,6.51
679560.2,16.12,5.9,273639.88,6.49
679544.54,16.12,5.9,273873.14,6.5
679355.76,16.12,5.9,273540.26,6.49
678989.51,16.11,5.89,274781.8,6.52
678887.29,16.11,5.89,274781.8,6.52
679110.57,16.12,5.9,275090.92,6.53
679436.52,16.13,5.91,275050.43,6.53
679659.81,16.14,5.92,275029.36,6.53
679557.59,16.14,5.92,275029.36,6.53
679644.0,16.15,5.92,275029.36,6.53
679541.77,16.15,5.93,275034.0,6.54
679173.6,16.14,5.92,277245.67,6.59
679578.32,16.15,5.93,277555.62,6.6
681546.31,16.2,5.98,278105.38,6.61
681444.09,16.2,5.98,278336.81,6.62
681341.87,16.2,5.98,278245.7,6.62
681553.92,16.21,5.99,278844.32,6.63
681879.87,16.22,6.0,278844.32,6.63
681511.7,16.22,5.99,278844.32,6.63
681517.19,16.22,5.99,278895.24,6.64
681414.97,16.22,5.99,278842.19,6.64
681501.38,16.22,6.0,278842.19,6.64
681205.87,16.22,5.99,278575.88,6.63
681292.27,16.22,6.0,278599.13,6.63
681378.68,16.23,6.0,278579.68,6.63
681465.09,16.23,6.01,278575.88,6.64
681844.94,16.24,6.02,279186.38,6.65
681623.73,16.24,6.02,279092.97,6.65
681710.13,16.25,6.02,279092.97,6.65
681710.13,16.25,6.02,279092.97,6.65
681607.91,16.25,6.02,279092.97,6.65
681505.69,16.25,6.03,279092.97,6.65
681403.47,16.25,6.03,279950.04,6.68
681346.21,16.25,6.03,279957.5,6.68
682645.24,16.29,6.06,280900.7,6.7
682543.02,16.29,6.07,280900.7,6.7
682440.8,16.29,6.07,280900.7,6.71
682338.58,16.29,6.07,280970.28,6.71
682236.36,16.29,6.07,281015.87,6.71
682134.14,16.29,6.07,281097.44,6.71
682054.39,16.3,6.07,281030.29,6.71
682188.59,16.3,6.08,281374.34,6.72
682275.0,16.31,6.09,282575.56,6.75
681913.88,16.3,6.08,282101.92,6.74
681913.88,16.3,6.08,282063.59,6.74
681811.66,16.31,6.08,282063.59,6.75
681709.44,16.31,6.08,282063.59,6.75
681607.22,16.31,6.09,282106.54,6.75
681693.62,16.31,6.09,282278.78,6.76
681591.4,16.31,6.09,282264.84,6.76
681489.18,16.32,6.09,282287.19,6.76
681575.59,16.32,6.1,282287.19,6.76
680991.3,16.31,6.09,281584.79,6.74
681077.7,16.32,6.09,281584.79,6.75
680975.48,16.32,6.1,281840.68,6.75
680884.5,16.32,6.1,281579.99,6.75
680771.04,16.32,6.1,281533.42,6.75
680668.82,16.32,6.1,281533.42,6.75
680566.6,16.32,6.1,281533.42,6.75
680566.6,16.32,6.1,281570.53,6.75
680184.87,16.32,6.1,281532.25,6.75
680082.65,16.32,6.1,281675.0,6.76
679711.5,16.32,6.09,280905.55,6.74
679797.9,16.32,6.1,280905.55,6.74
679884.31,16.33,6.1,280905.55,6.75
680218.34,16.34,6.11,280982.19,6.75
680441.63,16.34,6.12,280936.65,6.75
680339.4,16.35,6.12,280842.29,6.75
680180.78,16.34,6.12,280686.89,6.74
680180.78,16.34,6.12,280686.89,6.74
680078.56,16.34,6.12,280774.92,6.75
679919.93,16.34,6.12,280619.53,6.74
680000.47,16.35,6.12,281647.03,6.77
680613.27,16.36,6.14,281483.11,6.77
680511.04,16.37,6.14,281483.11,6.77
680597.45,16.37,6.15,281652.67,6.78
680495.23,16.37,6.15,281652.67,6.78
680393.01,16.37,6.15,281656.88,6.78
680290.79,16.38,6.15,281653.53,6.78
680188.57,16.38,6.16,281653.08,6.78
680274.97,16.38,6.16,282884.88,6.81
680172.75,16.38,6.16,282983.01,6.82
680259.16,16.39,6.17,282983.01,6.82
679892.91,16.38,6.16,283066.05,6.82
679790.69,16.38,6.16,282968.51,6.82
679688.47,16.39,6.16,282967.5,6.82
679392.96,16.38,6.16,282631.04,6.81
679718.91,16.39,6.17,282631.04,6.81
679616.69,16.39,6.17,282631.04,6.82
679703.09,16.4,6.17,282631.04,6.82
679600.87,16.4,6.18,282631.04,6.82
679687.28,16.4,6.18,282637.71,6.82
679687.28,16.4,6.18,282637.71,6.82
679585.06,16.4,6.18,282637.71,6.82
679671.46,16.41,6.19,282632.11,6.82
679303.29,16.4,6.18,282631.04,6.82
679526.58,16.41,6.19,283411.66,6.84
679852.53,16.42,6.2,283668.78,6.85
679750.31,16.42,6.2,283690.1,6.85
679648.09,16.42,6.2,283694.03,6.86
679545.87,16.42,6.2,284114.52,6.87
679177.7,16.42,6.2,284084.01,6.87
679264.1,16.42,6.2,284292.91,6.87
679350.51,16.43,6.21,284292.91,6.87
679676.46,16.44,6.22,284292.91,6.88
679380.95,16.43,6.21,284172.85,6.87
679382.56,16.44,6.21,284051.92,6.87
679176.51,16.44,6.21,283727.12,6.87
678981.0,16.43,6.21,283630.44,6.86
678878.78,16.43,6.21,283630.44,6.87
679102.07,16.44,6.22,283630.44,6.87
678999.84,16.44,6.22,283630.44,6.87
678999.84,16.44,6.22,283630.44,6.87
678897.62,16.44,6.22,283645.65,6.87
678795.4,16.45,6.22,283765.63,6.87
678589.89,16.44,6.22,283442.64,6.87
678676.3,16.45,6.22,283452.4,6.87
678308.13,16.44,6.22,283446.57,6.87
678634.08,16.45,6.23,283442.64,6.87
678531.86,16.45,6.23,283398.3,6.87
678612.4,16.46,6.23,283792.66,6.88
678316.9,16.45,6.23,284075.97,6.89
678716.68,16.46,6.24,284408.49,6.9
678614.46,16.47,6.24,284408.49,6.9
678700.87,16.47,6.25,284413.03,6.9
678481.18,16.47,6.25,284125.18,6.9
678378.96,16.47,6.25,284125.18,6.9
678276.74,16.47,6.25,284154.64,6.9
678757.01,16.48,6.26,285429.97,6.93
678590.32,16.48,6.26,285003.63,6.92
678488.1,16.48,6.26,284978.47,6.92
678488.1,16.48,6.26,284978.47,6.92
678385.88,16.48,6.26,284974.22,6.92
678283.66,16.48,6.26,285220.79,6.93
678506.94,16.49,6.27,285791.99,6.95
678211.43,16.49,6.26,285699.1,6.95
678154.57,16.49,6.27,285536.25,6.94
678006.99,16.49,6.27,285452.49,6.94
677904.77,16.49,6.27,285452.49,6.94
678238.8,16.5,6.28,285460.5,6.95
678136.58,16.5,6.28,285460.5,6.95
678359.86,16.51,6.29,285456.76,6.95
678257.64,16.51,6.29,285456.76,6.95
677470.65,16.5,6.28,284639.04,6.93
677557.06,16.5,6.28,284636.66,6.93
676739.29,16.52,6.29,284636.66,6.95
676637.07,16.52,6.29,284637.08,6.95
676534.84,16.52,6.3,284636.66,6.95
676199.04,16.51,6.29,284282.27,6.94
676096.82,16.51,6.29,284282.27,6.94
676373.44,16.52,6.3,284280.38,6.94
676373.44,16.52,6.3,284280.38,6.94
676459.85,16.53,6.31,284402.2,6.95
676357.63,16.53,6.31,284526.48,6.95
676255.41,16.53,6.31,284402.2,6.95
676341.81,16.54,6.31,284606.2,6.96
676428.22,16.54,6.32,285088.57,6.97
676326.0,16.54,6.32,285088.57,6.97
676412.4,16.55,6.33,285868.08,6.99
676635.69,16.56,6.33,285868.08,6.99
676533.47,16.56,6.34,285868.08,7.0
676533.47,16.56,6.34,285868.08,7.0
