ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,4497250,6212,4807470
1213,6212,4497250,6212,4807470
1213,6212,4498250,6212,4808470
1213,6212,4499250,6212,4809470
1213,6212,4500060,6212,4810280
1213,6212,4500060,6212,4810280
1213,6212,4501060,6212,4811280
1213,6212,4501870,6212,4812090
1213,6212,4502190,6212,4812410
1213,6212,4503190,6212,4813410
1213,6212,4504190,6212,4814410
1213,6212,4505000,6212,4815220
1213,6212,4505000,6212,4815690
1213,6212,4506000,6212,4816690
1213,6212,4506000,6212,4817280
1213,6212,4506470,6212,4817750
1213,6212,4507280,6212,4818560
1213,6212,4508280,6212,4819560
1213,6212,4508280,6212,4820030
1213,6212,4508280,6212,4821030
1213,6212,4509280,6212,4822030
1213,6212,4509440,6212,4822190
1213,6212,4510440,6212,4823190
1213,6212,4511250,6212,4824000
1213,6212,4512250,6212,4825000
1213,6212,4512250,6212,4825000
1213,6212,4513060,6212,4825810
1213,6212,4513530,6212,4826280
1213,6212,4513850,6212,4826600
1213,6212,4514660,6212,4827410
1213,6212,4514890,6212,4827640
1213,6212,4515890,6212,4828640
1213,6212,4516890,6212,4829640
1213,6212,4517210,6212,4829960
1213,6212,4518020,6212,4830770
1213,6212,4519020,6212,4831770
1213,6212,4519830,6212,4832580
1213,6212,4520830,6212,4833580
1213,6212,4520830,6212,4833580
1213,6212,4521480,6212,4834230
1213,6212,4521710,6212,4834460
1213,6212,4522710,6212,4835460
1213,6212,4523710,6212,4836460
1213,6212,4524710,6212,4837460
1213,6212,4524710,6212,4837460
1213,6212,4525520,6212,4838270
1213,6212,4526520,6212,4839270
1213,6212,4526520,6212,4839270
1213,6212,4527520,6212,4840270
1213,6212,4528520,6212,4841270
1213,6212,4529330,6212,4842080
1213,6212,4529550,6212,4842300
1213,6212,4530140,6212,4842890
1213,6212,4531140,6212,4843890
1213,6212,4531140,6212,4844890
1213,6212,4532140,6212,4845890
1213,6212,4533140,6212,4846890
1213,6212,4533490,6212,4847240
1213,6212,4534140,6212,4847890
1213,6212,4535140,6212,4848890
1213,6212,4536140,6212,4849890
1213,6212,4536140,6212,4849890
1213,6212,4536140,6212,4850700
1213,6212,4536140,6212,4850700
1213,6212,4536950,6212,4851510
1213,6212,4537950,6212,4852510
1213,6212,4538760,6212,4853320
1213,6212,4539760,6212,4854320
1213,6212,4539760,6212,4855320
1213,6212,4540760,6212,4856320
1213,6212,4541760,6212,4857320
1213,6212,4542080,6212,4857640
1213,6212,4543080,6212,4858640
1213,6212,4543080,6212,4859640
1213,6212,4544080,6212,4860640
1213,6212,4545080,6212,4861640
1213,6212,4545080,6212,4861870
1213,6212,4546080,6212,4862870
1213,6212,4547080,6212,4863870
1213,6212,4547080,6212,4863870
1213,6212,4547400,6212,4864190
1213,6212,4547990,6212,4864780
1213,6212,4548640,6212,4865430
1213,6212,4549640,6212,4866430
1213,6212,4550640,6212,4867430
1213,6212,4550640,6212,4867430
1213,6212,4551640,6212,4868430
1213,6212,4552640,6212,4869430
1213,6212,4552640,6212,4869800
1213,6212,4552960,6212,4870120
1213,6212,4553960,6212,4871120
1213,6212,4554420,6212,4871580
1213,6212,4554420,6212,4872580
1213,6212,4555420,6212,4873580
1213,6212,4556420,6212,4874580
1213,6212,4556420,6212,4875390
1213,6212,4557420,6212,4876390
1213,6212,4558420,6212,4877390
1213,6212,4559230,6212,4878200
1213,6212,4560230,6212,4879200
1213,6212,4561230,6212,4880200
1213,6212,4562230,6212,4881200
1213,6212,4563040,6212,4882010
1213,6212,4563850,6212,4882820
1213,6212,4564850,6212,4883820
1213,6212,4564850,6212,4883820
1213,6212,4565080,6212,4884050
1213,6212,4565550,6212,4884520
1213,6212,4566550,6212,4885520
1213,6212,4566550,6212,4885520
1213,6212,4567550,6212,4886520
1213,6212,4568550,6212,4887520
1213,6212,4569550,6212,4888520
1213,6212,4570550,6212,4889520
1213,6212,4571100,6212,4890070
1213,6212,4571420,6212,4890390
1213,6212,4572230,6212,4891200
1213,6212,4572340,6212,4891310
1213,6212,4572990,6212,4891960
1213,6212,4573990,6212,4892960
1213,6212,4574990,6212,4893960
1213,6212,4575990,6212,4894960
1213,6212,4576800,6212,4895770
1213,6212,4577170,6212,4896140
1213,6212,4577640,6212,4896610
1213,6212,4578110,6212,4897080
1213,6212,4579110,6212,4898080
1213,6212,4580110,6212,4899080
1213,6212,4581110,6212,4900080
1213,6212,4582110,6212,4901080
1213,6212,4582110,6212,4901080
1213,6212,4583110,6212,4902080
1213,6212,4583920,6212,4902890
1213,6212,4584470,6212,4903440
1213,6212,4584470,6212,4903440
1213,6212,4585470,6212,4904440
1213,6212,4585470,6212,4904440
1213,6212,4586470,6212,4905440
1213,6212,4587280,6212,4906250
1213,6212,4587750,6212,4906720
1213,6212,4587750,6212,4907190
1213,6212,4588750,6212,4908190
1213,6212,4589750,6212,4909190
1213,6212,4590750,6212,4910190
1213,6212,4591750,6212,4911190
1213,6212,4592750,6212,4912190
1213,6212,4593560,6212,4913000
1213,6212,4594560,6212,4914000
1213,6212,4595030,6212,4914470
1213,6212,4596030,6212,4915470
1213,6212,4597030,6212,4916470
1213,6212,4598030,6212,4917470
1213,6212,4599030,6212,4918470
1213,6212,4599030,6212,4918470
1213,6212,4599840,6212,4919280
1213,6212,4599840,6212,4920280
1213,6212,4600840,6212,4921280
1213,6212,4600840,6212,4921280
1213,6212,4600840,6212,4922280
1213,6212,4601840,6212,4923280
1213,6212,4602310,6212,4923750
1213,6212,4602470,6212,4923910
1213,6212,4603280,6212,4924720
1213,6212,4603500,6212,4924940
1213,6212,4603500,6212,4925750
1213,6212,4603970,6212,4926220
1213,6212,4603970,6212,4926220
1213,6212,4604970,6212,4927220
1213,6212,4605970,6212,4928220
1213,6212,4606970,6212,4929220
1213,6212,4607970,6212,4930220
1213,6212,4608440,6212,4930690
1213,6212,4609440,6212,4931690
1213,6212,4610440,6212,4932690
1213,6212,4611440,6212,4933690
1213,6212,4611910,6212,4934160
1213,6212,4612910,6212,4935160
1213,6212,4613720,6212,4935970
1213,6212,4614190,6212,4936440
1213,6212,4614660,6212,4936910
1213,6212,4615660,6212,4937910
1213,6212,4615980,6212,4938230
1213,6212,4616450,6212,4938700
1213,6212,4617450,6212,4939700
1213,6212,4617450,6212,4940700
1213,6212,4617770,6212,4941020
1213,6212,4617770,6212,4942020
1213,6212,4617880,6212,4942130
1213,6212,4618880,6212,4943130
1213,6212,4619880,6212,4944130
1213,6212,4620200,6212,4944450
1213,6212,4620200,6212,4944450
1213,6212,4620850,6212,4945100
1213,6212,4621850,6212,4946100
1213,6212,4622660,6212,4946910
1213,6212,4623660,6212,4947910
1213,6212,4623660,6212,4947910
1213,6212,4624660,6212,4948910
1213,6212,4624660,6212,4948910
1213,6212,4625660,6212,4949910
1213,6212,4626660,6212,4950910
1213,6212,4627660,6212,4951910
1213,6212,4627660,6212,4952910
1213,6212,4627660,6212,4952910
1213,6212,4627660,6212,4952910
1213,6212,4628130,6212,4953380
1213,6212,4629130,6212,4954380
1213,6212,4629480,6212,4954730
1213,6212,4629640,6212,4954890
1213,6212,4630640,6212,4955890
1213,6212,4631640,6212,4956890
1213,6212,4632640,6212,4957890
1213,6212,4633450,6212,4958700
1213,6212,4634450,6212,4959700
1213,6212,4634450,6212,4959700
1213,6212,4635450,6212,4960700
1213,6212,4635920,6212,4961170
1213,6212,4636730,6212,4961980
1213,6212,4637280,6212,4962530
1213,6212,4638090,6212,4963340
1213,6212,4639090,6212,4964340
1213,6212,4640090,6212,4965340
1213,6212,4640090,6212,4965340
1213,6212,4641090,6212,4966340
1213,6212,4642090,6212,4967340
1213,6212,4643090,6212,4968340
1213,6212,4643900,6212,4969150
1213,6212,4644900,6212,4970150
1213,6212,4645710,6212,4970960
1213,6212,4646190,6212,4971440
1213,6212,4646420,6212,4971670
1213,6212,4647420,6212,4972670
1213,6212,4648070,6212,4973320
1213,6212,4649070,6212,4974320
1213,6212,4650070,6212,4975320
1213,6212,4651070,6212,4976320
1213,6212,4652070,6212,4977320
1213,6212,4653070,6212,4978320
1213,6212,4654070,6212,4979320
1213,6212,4654300,6212,4979550
1213,6212,4654950,6212,4980200
1213,6212,4655760,6212,4981010
1213,6212,4656080,6212,4981330
1213,6212,4656080,6212,4981330
1213,6212,4657080,6212,4982330
1213,6212,4657550,6212,4982800
1213,6212,4658550,6212,4983800
1213,6212,4659550,6212,4984800
1213,6212,4659550,6212,4984800
1213,6212,4659550,6212,4985270
1213,6212,4660550,6212,4986270
1213,6212,4660550,6212,4986270
1213,6212,4661020,6212,4986740
1213,6212,4662020,6212,4987740
1213,6212,4662020,6212,4987740
1213,6212,4662610,6212,4988330
1213,6212,4663610,6212,4989330
1213,6212,4663610,6212,4989330
1213,6212,4664610,6212,4990330
1213,6212,4665260,6212,4990980
1213,6212,4666070,6212,4991790
1213,6212,4667070,6212,4992790
1213,6212,4668070,6212,4993790
1213,6212,4668070,6212,4994790
1213,6212,4668530,6212,4995250
1213,6212,4669340,6212,4996060
1213,6212,4670340,6212,4997060
1213,6212,4671340,6212,4998060
1213,6212,4672340,6212,4999060
1213,6212,4673340,6212,5000060
1213,6212,4674340,6212,5001060
1213,6212,4675150,6212,5001870
1213,6212,4675150,6212,5001870
1213,6212,4675380,6212,5002100
1213,6212,4675930,6212,5002650
1213,6212,4676930,6212,5003650
1213,6212,4676930,6212,5003650
1213,6212,4677930,6212,5004650
1213,6212,4678930,6212,5005650
1213,6212,4679930,6212,5006650
1213,6212,4680580,6212,5007300
1213,6212,4681580,6212,5008300
1213,6212,4682580,6212,5009300
1213,6212,4683390,6212,5010110
1213,6212,4683390,6212,5010920
1213,6212,4683390,6212,5010920
1213,6212,4684390,6212,5011920
1213,6212,4684860,6212,5012390
1213,6212,4685860,6212,5013390
1213,6212,4686330,6212,5013860
1213,6212,4686980,6212,5014510
1213,6212,4687980,6212,5015510
1213,6212,4688980,6212,5016510
1213,6212,4689440,6212,5016970
1213,6212,4690440,6212,5017970
1213,6212,4691250,6212,5018780
1213,6212,4692250,6212,5019780
1213,6212,4692720,6212,5020250
1213,6212,4693530,6212,5021060
1213,6212,4693530,6212,5021060
1213,6212,4694340,6212,5021870
1213,6212,4695150,6212,5022680
1213,6212,4695150,6212,5022680
1213,6212,4695620,6212,5023150
1213,6212,4695620,6212,5023150
1213,6212,4695620,6212,5023960
1213,6212,4696430,6212,5024770
1213,6212,4697240,6212,5025580
1213,6212,4698050,6212,5026390
1213,6212,4698050,6212,5027390
1213,6212,4699050,6212,5028390
1213,6212,4700050,6212,5029390
1213,6212,4700860,6212,5030200
1213,6212,4701860,6212,5031200
1213,6212,4702670,6212,5032010
1213,6212,4703670,6212,5033010
1213,6212,4703670,6212,5034010
1213,6212,4704670,6212,5035010
1213,6212,4705140,6212,5035480
1213,6212,4705140,6212,5043480
1213,6212,4705610,6212,5043950
1213,6212,4706610,6212,5044950
1213,6212,4706720,6212,5045060
1213,6212,4707720,6212,5046060
1213,6212,4707720,6212,5046520
1213,6212,4708530,6212,5047330
1213,6212,4709530,6212,5048330
1213,6212,4710530,6212,5049330
1213,6212,4711530,6212,5050330
1213,6212,4712180,6212,5050980
1213,6212,4713180,6212,5051980
1213,6212,4713990,6212,5052790
1213,6212,4714990,6212,5053790
1213,6212,4715450,6212,5054250
1213,6212,4715920,6212,5054720
1213,6212,4716920,6212,5055720
1213,6212,4716920,6212,5056530
1213,6212,4717920,6212,5057530
1213,6212,4718920,6212,5058530
1213,6212,4719920,6212,5059530
1213,6212,4720380,6212,5059990
1213,6212,4721380,6212,5060990
1213,6212,4721380,6212,5060990
1213,6212,4721380,6212,5060990
1213,6212,4722380,6212,5061990
1213,6212,4723380,6212,5062990
1213,6212,4723700,6212,5063310
1213,6212,4723700,6212,5064120
1213,6212,4724700,6212,5065120
1213,6212,4725510,6212,5065930
1213,6212,4725830,6212,5066250
1213,6212,4725830,6212,5066250
1213,6212,4726830,6212,5067250
1213,6212,4727310,6212,5067730
1213,6212,4728310,6212,5068730
1213,6212,4728310,6212,5068730
1213,6212,4728310,6212,5069190
1213,6212,4729310,6212,5070190
1213,6212,4729310,6212,5071190
1213,6212,4729310,6212,5072190
1213,6212,4729960,6212,5072840
1213,6212,4730960,6212,5073840
1213,6212,4731960,6212,5074840
1213,6212,4732120,6212,5075000
1213,6212,4732710,6212,5075590
1213,6212,4732710,6212,5075590
1213,6212,4733710,6212,5076590
1213,6212,4733710,6212,5077590
1213,6212,4734030,6212,5077910
1213,6212,4734840,6212,5078720
1213,6212,4735650,6212,5079530
1213,6212,4736650,6212,5080530
1213,6212,4736970,6212,5080850
1213,6212,4737970,6212,5081850
1213,6212,4738970,6212,5082850
1213,6212,4739290,6212,5083170
1213,6212,4739290,6212,5084170
1213,6212,4740290,6212,5085170
1213,6212,4740340,6212,5085220
1213,6212,4741340,6212,5086220
1213,6212,4742340,6212,5087220
1213,6212,4743340,6212,5088220
1213,6212,4743340,6212,5089220
1213,6212,4743340,6212,5090220
1213,6212,4743340,6212,5091220
1213,6212,4744150,6212,5092030
1213,6212,4744310,6212,5092190
1213,6212,4744310,6212,5093000
1213,6212,4744780,6212,5093470
1213,6212,4744780,6212,5094280
1213,6212,4745780,6212,5095280
1213,6212,4745780,6212,5095280
1213,6212,4746780,6212,5096280
1213,6212,4746780,6212,5096280
1213,6212,4746780,6212,5097280
1213,6212,4746780,6212,5097750
1213,6212,4746780,6212,5097750
1213,6212,4746780,6212,5097750
1213,6212,4747250,6212,5098220
1213,6212,4748250,6212,5099220
1213,6212,4748250,6212,5099220
1213,6212,4748620,6212,5099590
1213,6212,4748940,6212,5099910
1213,6212,4748940,6212,5099910
1213,6212,4749170,6212,5100140
1213,6212,4749170,6212,5101140
1213,6212,4749170,6212,5102140
1213,6212,4749170,6212,5102140
1213,6212,4749640,6212,5102610
1213,6212,4749640,6212,5103610
1213,6212,4750640,6212,5104610
1213,6212,4751640,6212,5105610
1213,6212,4752640,6212,5106610
1213,6212,4753640,6212,5107610
1213,6212,4754230,6212,5108200
1213,6212,4755040,6212,5109010
1213,6212,4755040,6212,5109010
1213,6212,4755040,6212,5110010
1213,6212,4756040,6212,5111010
1213,6212,4757040,6212,5112010
1213,6212,4758040,6212,5113010
1213,6212,4759040,6212,5114010
1213,6212,4759040,6212,5115010
1213,6212,4759500,6212,5115470
1213,6212,4760310,6212,5116280
1213,6212,4760310,6212,5116280
1213,6212,4760310,6212,5116280
1213,6212,4761310,6212,5117280
1213,6212,4762310,6212,5118280
1213,6212,4763310,6212,5119280
1213,6212,4763310,6212,5119280
1213,6212,4765310,6212,5121280
1213,6212,4766310,6212,5122280
1213,6212,4766630,6212,5122600
1213,6212,4767100,6212,5123070
1213,6212,4768100,6212,5124070
1213,6212,4769100,6212,5125070
1213,6212,4769570,6212,5125540
1213,6212,4770040,6212,5126010
1213,6212,4771040,6212,5127010
1213,6212,4771040,6212,5127010
1213,6212,4772040,6212,5128010
1213,6212,4773040,6212,5129010
1213,6212,4774040,6212,5130010
1213,6212,4775040,6212,5131010
1213,6212,4777040,6212,5133010
1213,6212,4778040,6212,5134010
1213,6212,4778040,6212,5134010
1213,6212,4778040,6212,5135010
1213,6212,4778360,6212,5135330
1213,6212,4779170,6212,5136140
1213,6212,4779640,6212,5136610
1213,6212,4780110,6212,5137080
1213,6212,4780110,6212,5137080
1213,6212,4781110,6212,5138080
1213,6212,4782110,6212,5139080
1213,6212,4782580,6212,5139550
1213,6212,4783050,6212,5140020
1213,6212,4784050,6212,5141020
1213,6212,4784050,6212,5142020
1213,6212,4784050,6212,5142020
1213,6212,4784860,6212,5142830
1213,6212,4784860,6212,5142830
1213,6212,4785450,6212,5143420
1213,6212,4786450,6212,5144420
1213,6212,4786910,6212,5144880
1213,6212,4787910,6212,5145880
1213,6212,4788910,6212,5146880
1213,6212,4789720,6212,5147690
1213,6212,4790040,6212,5148010
1213,6212,4790510,6212,5148480
1213,6212,4791510,6212,5149480
1213,6212,4791510,6212,5150480
1213,6212,4792510,6212,5151480
1213,6212,4792510,6212,5152290
1213,6212,4792510,6212,5153100
1213,6212,4792510,6212,5161100
1213,6212,4792830,6212,5161420
1213,6212,4793640,6212,5162230
1213,6212,4794110,6212,5162700
1213,6212,4794580,6212,5163170
1213,6212,4794580,6212,5163170
1213,6212,4795050,6212,5163640
1213,6212,4796050,6212,5164640
1213,6212,4797050,6212,5165640
1213,6212,4797520,6212,5166110
1213,6212,4797990,6212,5166580
1213,6212,4798310,6212,5166900
1213,6212,4799310,6212,5167900
1213,6212,4799630,6212,5168220
1213,6212,4799630,6212,5168220
1213,6212,4799630,6212,5168220
1213,6212,4800630,6212,5169220
1213,6212,4801630,6212,5170220
1213,6212,4801950,6212,5170540
1213,6212,4802950,6212,5171540
1213,6212,4803420,6212,5172010
1213,6212,4804420,6212,5173010
1213,6212,4804890,6212,5173480
1213,6212,4805890,6212,5174480
1213,6212,4806440,6212,5175030
1213,6212,4807250,6212,5175840
1213,6212,4807250,6212,5176840
1213,6212,4808250,6212,5177840
1213,6212,4808250,6212,5178310
1213,6212,4809250,6212,5179310
1213,6212,4810250,6212,5180310
1213,6212,4810720,6212,5180780
1213,6212,4811190,6212,5181250
1213,6212,4811190,6212,5181250
1213,6212,4811240,6212,5181300
1213,6212,4812240,6212,5182300
1213,6212,4813240,6212,5183300
1213,6212,4813710,6212,5183770
1213,6212,4814710,6212,5184770
1213,6212,4815180,6212,5185240
1213,6212,4815990,6212,5186050
1213,6212,4815990,6212,5187050
1213,6212,4815990,6212,5187700
1213,6212,4815990,6212,5188700
1213,6212,4816990,6212,5189700
1213,6212,4816990,6212,5189700
1213,6212,4817990,6212,5190700
1213,6212,4817990,6212,5191700
1213,6212,4818800,6212,5192510
1213,6212,4819800,6212,5193510
1213,6212,4820800,6212,5194510
1213,6212,4821800,6212,5195510
1213,6212,4822800,6212,5196510
1213,6212,4823800,6212,5197510
1213,6212,4824800,6212,5198510
1213,6212,4825800,6212,5199510
1213,6212,4826800,6212,5200510
1213,6212,4826800,6212,5200730
1213,6212,4827800,6212,5201730
1213,6212,4828800,6212,5202730
1213,6212,4828800,6212,5202730
1213,6212,4829800,6212,5203730
1213,6212,4830030,6212,5203960
1213,6212,4830030,6212,5203960
1213,6212,4830030,6212,5204770
1213,6212,4830030,6212,5204770
1213,6212,4830840,6212,5205580
1213,6212,4831840,6212,5206580
1213,6212,4832160,6212,5206900
1213,6212,4832630,6212,5207370
1213,6212,4833440,6212,5208180
1213,6212,4834440,6212,5209180
1213,6212,4835250,6212,5209990
1213,6212,4835250,6212,5209990
1213,6212,4836250,6212,5210990
1213,6212,4837250,6212,5211990
1213,6212,4837250,6212,5212990
1213,6212,4838250,6212,5213990
1213,6212,4838250,6212,5214640
1213,6212,4839250,6212,5215640
1213,6212,4839250,6212,5215640
1213,6212,4839720,6212,5216110
1213,6212,4839720,6212,5217110
1213,6212,4840720,6212,5218110
1213,6212,4841720,6212,5219110
1213,6212,4842720,6212,5220110
1213,6212,4842720,6212,5221110
1213,6212,4843720,6212,5222110
1213,6212,4844720,6212,5223110
1213,6212,4845720,6212,5224110
1213,6212,4846720,6212,5225110
1213,6212,4847720,6212,5226110
1213,6212,4848720,6212,5227110
1213,6212,4849370,6212,5227760
1213,6212,4850370,6212,5228760
1213,6212,4851370,6212,5229760
1213,6212,4851370,6212,5229760
1213,6212,4851740,6212,5230130
1213,6212,4852740,6212,5231130
1213,6212,4856740,6212,5235130
1213,6212,4856740,6212,5236130
1213,6212,4856740,6212,5237130
1213,6212,4857740,6212,5238130
1213,6212,4858740,6212,5239130
1213,6212,4859390,6212,5239780
1213,6212,4859860,6212,5240250
1213,6212,4860180,6212,5240570
1213,6212,4861180,6212,5241570
1213,6212,4861180,6212,5242380
1213,6212,4862180,6212,5243380
1213,6212,4862180,6212,5243380
1213,6212,4862180,6212,5244380
1213,6212,4863180,6212,5245380
1213,6212,4864180,6212,5246380
1213,6212,4865180,6212,5247380
1213,6212,4866180,6212,5248380
1213,6212,4866650,6212,5248850
1213,6212,4867020,6212,5249220
1213,6212,4867670,6212,5249870
1213,6212,4868480,6212,5250680
1213,6212,4868940,6212,5251140
1213,6212,4869940,6212,5252140
1213,6212,4870940,6212,5253140
1213,6212,4871940,6212,5254140
1213,6212,4871940,6212,5254140
1213,6212,4871940,6212,5255140
1213,6212,4871940,6212,5256140
1213,6212,4872310,6212,5256510
1213,6212,4873310,6212,5257510
1213,6212,4874310,6212,5258510
1213,6212,4874630,6212,5258830
1213,6212,4875630,6212,5259830
1213,6212,4875630,6212,5260830
1213,6212,4876440,6212,5261640
1213,6212,4877250,6212,5262450
1213,6212,4877840,6212,5263040
1213,6212,4878650,6212,5263850
1213,6212,4879650,6212,5264850
1213,6212,4879650,6212,5264850
1213,6212,4880240,6212,5265440
1213,6212,4881240,6212,5266440
1213,6212,4881790,6212,5266990
1213,6212,4882380,6212,5267580
1213,6212,4882380,6212,5267580
1213,6212,4883190,6212,5268390
1213,6212,4884000,6212,5269200
1213,6212,4885000,6212,5270200
1213,6212,4885810,6212,5271010
1213,6212,4886810,6212,5272010
1213,6212,4887810,6212,5273010
1213,6212,4887810,6212,5274010
1213,6212,4888620,6212,5274820
1213,6212,4889620,6212,5275820
1213,6212,4890430,6212,5276630
1213,6212,4890430,6212,5276630
1213,6212,4890430,6212,5277630
1213,6212,4891430,6212,5278630
1213,6212,4892430,6212,5279630
1213,6212,4893240,6212,5280440
1213,6212,4893240,6212,5280440
1213,6212,4893240,6212,5281090
1213,6212,4894240,6212,5282090
1213,6212,4894240,6212,5282090
1213,6212,4895240,6212,5283090
1213,6212,4895710,6212,5283560
1213,6212,4896520,6212,5284370
1213,6212,4897520,6212,5285370
1213,6212,4898170,6212,5286020
1213,6212,4899170,6212,5287020
1213,6212,4899980,6212,5287830
1213,6212,4900450,6212,5288300
1213,6212,4901450,6212,5289300
1213,6212,4902450,6212,5290300
1213,6212,4903450,6212,5291300
1213,6212,4904450,6212,5292300
1213,6212,4905450,6212,5293300
1213,6212,4906450,6212,5294300
1213,6212,4907000,6212,5294850
