ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1578015.38,27.18,1.64,211731.5,3.65
1578353.21,27.18,1.64,211714.63,3.65
1578970.79,27.2,1.66,211751.24,3.65
1578952.62,27.2,1.66,211847.63,3.65
1579180.14,27.21,1.66,211911.36,3.65
1578968.14,27.21,1.67,211886.42,3.65
1578877.04,27.21,1.67,211363.2,3.64
1579104.56,27.21,1.67,211426.92,3.64
1579323.4,27.22,1.68,211426.4,3.64
1579117.21,27.22,1.68,211424.23,3.64
1578911.01,27.22,1.68,211353.15,3.64
1578704.81,27.22,1.68,211342.05,3.64
1579099.85,27.23,1.69,211884.56,3.65
1579099.85,27.23,1.69,212217.73,3.66
1578853.63,27.23,1.69,212213.83,3.66
1576769.19,27.23,1.69,212184.66,3.66
1576536.65,27.23,1.69,212182.05,3.67
1576518.49,27.24,1.69,212278.44,3.67
1576518.49,27.24,1.69,212267.08,3.67
1575860.91,27.23,1.69,211550.08,3.66
1575628.37,27.23,1.69,211555.41,3.66
1575480.16,27.23,1.69,211771.92,3.66
1575598.7,27.24,1.69,211760.47,3.66
1575726.4,27.24,1.7,211577.0,3.66
1575520.2,27.24,1.7,211505.92,3.66
1575314.0,27.24,1.7,211500.76,3.66
1575408.46,27.25,1.7,211501.09,3.66
1575390.3,27.25,1.71,211597.48,3.66
1575157.77,27.25,1.71,211602.8,3.66
1575220.21,27.26,1.71,211576.27,3.66
1575430.69,27.26,1.72,211581.83,3.66
1575447.22,27.26,1.72,211569.05,3.66
1575429.06,27.27,1.72,211665.44,3.66
1575927.86,27.28,1.73,211818.14,3.67
1576106.33,27.28,1.74,211900.4,3.67
1576316.81,27.29,1.74,211905.56,3.67
1576527.3,27.3,1.75,211910.71,3.67
1576483.07,27.3,1.75,211920.68,3.67
1576276.87,27.3,1.75,211918.51,3.67
1576553.15,27.31,1.76,211948.44,3.67
1576346.96,27.31,1.76,211946.41,3.67
1576270.71,27.31,1.76,211923.14,3.67
1576481.19,27.32,1.77,211928.7,3.67
1576232.13,27.32,1.77,211913.39,3.67
1576550.09,27.32,1.77,212259.88,3.68
1576020.58,27.32,1.77,211722.19,3.67
1576352.88,27.32,1.78,212254.57,3.68
1576097.87,27.32,1.78,212331.29,3.68
1576160.31,27.33,1.78,212298.15,3.68
1576160.31,27.33,1.78,212236.58,3.68
1575905.31,27.33,1.78,212241.2,3.68
1576132.83,27.33,1.79,212325.59,3.68
1575926.63,27.34,1.79,212254.59,3.68
1576234.93,27.34,1.79,212258.51,3.68
1576002.4,27.34,1.79,212263.84,3.68
1575747.39,27.34,1.8,212272.61,3.68
1575999.52,27.35,1.8,212316.75,3.68
1575766.99,27.35,1.8,212319.35,3.69
1575560.79,27.35,1.8,212308.25,3.69
1575311.73,27.35,1.8,212295.25,3.69
1575105.53,27.35,1.8,212284.15,3.69
1574826.12,27.35,1.8,212055.06,3.68
1574561.56,27.35,1.8,212030.44,3.68
1574329.03,27.35,1.8,212031.47,3.68
1574329.03,27.35,1.8,212005.52,3.68
1574345.55,27.35,1.8,211992.64,3.68
1574732.89,27.36,1.81,212006.01,3.68
1574467.17,27.36,1.81,211976.7,3.68
1575935.21,27.39,1.84,213836.31,3.72
1576243.51,27.4,1.84,213833.0,3.72
1576742.31,27.41,1.86,213985.69,3.72
1576509.78,27.41,1.86,213988.3,3.72
1576222.75,27.41,1.86,213954.59,3.72
1576016.56,27.41,1.86,213883.59,3.72
1575972.33,27.41,1.86,213893.56,3.72
1575896.07,27.41,1.86,213927.65,3.72
1576115.41,27.42,1.87,214267.09,3.73
1575909.21,27.42,1.87,214196.02,3.73
1575703.02,27.42,1.87,214194.0,3.73
1575470.48,27.42,1.87,214189.84,3.73
1575470.48,27.42,1.87,214437.61,3.73
1575237.94,27.42,1.87,214436.49,3.73
1575031.74,27.42,1.87,214431.08,3.73
1574962.21,27.43,1.87,213992.69,3.73
1574756.01,27.43,1.87,213969.41,3.73
1574983.53,27.43,1.88,213961.69,3.73
1574718.97,27.43,1.88,213992.71,3.73
1574700.81,27.44,1.88,214578.97,3.74
1574540.89,27.44,1.88,214456.35,3.74
1574276.34,27.44,1.88,214423.97,3.74
1573998.09,27.44,1.88,214395.25,3.74
1573791.9,27.44,1.88,214342.3,3.74
1573773.74,27.44,1.89,214756.45,3.75
1574118.47,27.45,1.89,214317.3,3.74
1573912.27,27.45,1.89,214246.23,3.74
1573912.27,27.45,1.89,214221.82,3.74
1573647.71,27.45,1.9,214194.88,3.74
1574035.55,27.46,1.9,214178.06,3.74
1574246.04,27.47,1.91,214183.63,3.74
1574169.79,27.47,1.91,214159.68,3.74
1573906.65,27.47,1.91,214069.54,3.74
1573700.45,27.47,1.91,214067.37,3.74
1573494.26,27.47,1.91,214470.17,3.74
1573476.1,27.48,1.92,214566.56,3.75
1573592.79,27.48,1.92,214534.49,3.75
1573328.23,27.48,1.92,214594.25,3.75
1571064.06,27.48,1.92,214542.11,3.75
1571249.98,27.48,1.93,214536.1,3.75
1571173.73,27.49,1.93,214568.45,3.75
1571190.25,27.49,1.93,214562.62,3.75
1570925.7,27.49,1.93,214592.43,3.75
1570659.72,27.49,1.93,214585.78,3.76
1570691.74,27.49,1.93,214598.52,3.76
1570427.18,27.49,1.93,214564.65,3.76
1570220.98,27.49,1.93,214548.91,3.76
1570568.85,27.5,1.94,214515.56,3.76
1570362.65,27.5,1.94,214444.93,3.76
1570700.49,27.51,1.95,214438.66,3.76
1570445.48,27.51,1.95,214447.43,3.76
1570212.95,27.51,1.95,214444.98,3.76
1569951.88,27.51,1.95,214706.63,3.76
1570179.4,27.51,1.96,214770.35,3.76
1570406.92,27.52,1.96,214854.74,3.76
1570634.44,27.53,1.97,214918.47,3.77
1570369.88,27.53,1.97,215011.92,3.77
1570293.63,27.53,1.97,214991.88,3.77
1570061.09,27.53,1.97,214989.27,3.77
1569796.53,27.53,1.97,214967.97,3.77
1570104.83,27.54,1.98,214971.88,3.77
1570028.58,27.54,1.98,214951.85,3.77
1570346.54,27.55,1.99,215036.28,3.77
1570557.03,27.55,1.99,215041.84,3.77
1570538.87,27.56,2.0,215220.29,3.78
1570749.36,27.56,2.0,215225.86,3.78
1570543.16,27.56,2.0,215236.77,3.78
1570770.68,27.57,2.01,215321.17,3.78
1570770.68,27.57,2.01,215260.55,3.78
1571088.64,27.58,2.02,215247.66,3.78
1570856.1,27.58,2.02,215252.99,3.78
1570590.12,27.58,2.02,215237.37,3.78
1570520.59,27.58,2.02,214798.98,3.77
1570314.39,27.58,2.02,214728.15,3.77
1570541.91,27.59,2.03,214969.02,3.78
1570859.87,27.59,2.03,215236.34,3.78
1571087.39,27.6,2.04,215300.06,3.78
1571069.23,27.6,2.04,215450.47,3.79
1571712.67,27.62,2.05,215780.16,3.79
1571506.47,27.62,2.05,215777.99,3.79
1571273.93,27.62,2.06,215774.03,3.79
1571009.37,27.62,2.06,215790.08,3.79
1571025.9,27.62,2.06,215784.25,3.79
1571144.44,27.63,2.06,215772.8,3.79
1570938.24,27.63,2.06,215770.77,3.79
1570894.01,27.63,2.06,215780.74,3.8
1570894.01,27.63,2.06,215714.86,3.79
1570804.08,27.63,2.07,215646.53,3.79
1570539.52,27.63,2.07,215648.01,3.79
1570306.98,27.63,2.07,215645.56,3.79
1569960.92,27.63,2.06,215867.35,3.8
1569960.92,27.63,2.06,215798.31,3.8
1569960.92,27.63,2.06,216132.63,3.8
1569754.73,27.63,2.06,216130.6,3.8
1569476.48,27.63,2.06,216104.01,3.8
1569243.94,27.63,2.07,216100.1,3.81
1569011.41,27.63,2.07,216095.94,3.81
1568724.38,27.63,2.07,216115.81,3.81
1569019.0,27.64,2.07,216119.73,3.81
1568812.8,27.64,2.07,216117.7,3.81
1568580.26,27.64,2.07,216116.58,3.81
1568596.79,27.64,2.07,216103.69,3.81
1569278.01,27.65,2.09,216645.24,3.82
1569071.81,27.65,2.09,216639.84,3.82
1568839.27,27.65,2.09,216645.16,3.82
1569066.79,27.66,2.09,216708.89,3.82
1568898.55,27.66,2.1,216794.53,3.82
1568898.55,27.66,2.1,216680.2,3.82
1569017.09,27.67,2.1,216990.23,3.83
1568784.56,27.67,2.1,216995.55,3.83
1568995.04,27.67,2.11,217001.12,3.83
1569010.54,27.68,2.11,217643.9,3.84
1569379.53,27.68,2.11,217647.54,3.84
1569607.05,27.69,2.12,217711.27,3.84
1569395.04,27.69,2.12,217519.33,3.84
1569395.04,27.69,2.12,217497.17,3.84
1569162.5,27.69,2.12,217502.5,3.84
1568929.97,27.69,2.12,217503.53,3.84
1568723.77,27.69,2.12,217501.36,3.84
1568517.57,27.69,2.12,217427.15,3.84
1568259.73,27.69,2.12,216758.76,3.83
1568053.53,27.7,2.12,216753.16,3.83
1567788.97,27.7,2.13,216724.51,3.83
1567866.32,27.7,2.13,216897.53,3.83
1567660.12,27.7,2.13,216826.46,3.83
1567427.58,27.7,2.13,216829.07,3.83
1567383.35,27.7,2.13,216839.03,3.83
1567118.8,27.7,2.13,216802.61,3.83
1566912.6,27.7,2.13,216800.58,3.83
1567076.96,27.71,2.14,216842.65,3.83
1566811.24,27.71,2.14,216659.16,3.83
1567046.94,27.72,2.14,216656.63,3.83
1566840.74,27.72,2.14,216667.55,3.83
1566767.08,27.72,2.15,217031.69,3.84
1566767.08,27.72,2.15,217005.74,3.84
1566502.52,27.72,2.15,216999.22,3.84
1566269.98,27.72,2.15,217004.54,3.84
1566037.44,27.72,2.15,217000.38,3.84
1566019.28,27.73,2.15,217178.76,3.85
1566168.0,27.73,2.16,217172.56,3.85
1566378.49,27.74,2.16,217177.72,3.85
1566145.95,27.74,2.17,217173.76,3.85
1565051.57,27.74,2.17,217831.67,3.86
1565051.57,27.74,2.17,217769.61,3.86
1565279.09,27.74,2.17,218078.16,3.87
1565279.09,27.74,2.17,218009.26,3.86
1565555.37,27.75,2.18,217981.44,3.86
1565537.21,27.75,2.18,218077.83,3.87
1565271.23,27.76,2.18,218000.39,3.87
1565022.17,27.76,2.18,217993.18,3.87
1565022.17,27.76,2.18,217975.12,3.87
1564757.61,27.76,2.18,217952.56,3.87
1565137.49,27.76,2.19,217953.78,3.87
1565531.42,27.78,2.2,218025.77,3.87
1565298.89,27.78,2.2,218023.32,3.87
1565092.69,27.78,2.2,218017.72,3.87
1565109.22,27.78,2.2,218004.94,3.87
1564876.68,27.78,2.21,218002.48,3.87
1565107.7,27.79,2.21,217946.68,3.87
1565179.69,27.79,2.22,217972.95,3.87
1564947.15,27.79,2.22,217969.04,3.87
1564667.75,27.79,2.22,217343.7,3.86
1564684.27,27.79,2.22,217337.88,3.86
1564026.69,27.78,2.21,216620.88,3.85
1564254.21,27.79,2.22,216926.17,3.85
1564572.17,27.8,2.22,217010.6,3.86
1564554.01,27.8,2.23,217106.99,3.86
1564535.85,27.81,2.23,217427.53,3.86
1564746.33,27.81,2.24,217433.1,3.86
1564488.49,27.81,2.24,216764.71,3.85
1564488.49,27.81,2.24,216753.03,3.85
1564255.95,27.81,2.24,216743.86,3.85
1564049.76,27.81,2.24,216741.84,3.85
1563843.56,27.81,2.24,216935.41,3.86
1563579.0,27.82,2.24,216919.45,3.86
1563950.31,27.82,2.25,216979.54,3.86
1563692.47,27.82,2.25,216311.15,3.85
1563459.93,27.82,2.25,216308.7,3.85
1563227.39,27.82,2.25,216311.31,3.85
1563128.16,27.83,2.25,215797.76,3.84
1563160.18,27.83,2.25,215810.49,3.84
1563519.38,27.84,2.26,216631.64,3.86
1563871.94,27.84,2.27,216089.28,3.85
1563639.4,27.84,2.27,216094.6,3.85
1563032.71,27.84,2.26,215523.29,3.84
1563260.23,27.85,2.27,215941.44,3.85
1563027.7,27.85,2.27,215942.46,3.85
1562748.29,27.85,2.27,215324.08,3.84
1562483.73,27.85,2.27,215290.37,3.84
1560399.29,27.85,2.27,215235.25,3.84
1561016.86,27.86,2.29,215271.86,3.84
1560622.47,27.86,2.28,214858.83,3.84
1561157.65,27.87,2.3,215250.5,3.84
1561157.65,27.87,2.3,215227.37,3.84
1560951.45,27.87,2.3,215156.73,3.84
1560933.29,27.88,2.3,215253.12,3.84
1561162.89,27.88,2.31,215209.42,3.84
1561093.35,27.89,2.31,214771.02,3.84
1560828.8,27.89,2.31,214743.85,3.84
1560903.27,27.89,2.31,214751.36,3.84
1560670.73,27.89,2.31,214753.97,3.84
1560898.25,27.9,2.32,214817.69,3.84
1560880.09,27.9,2.32,214747.6,3.84
1560673.9,27.9,2.32,214742.44,3.84
1560629.67,27.9,2.33,214752.4,3.84
1560905.95,27.91,2.33,214733.95,3.84
1560905.95,27.91,2.33,214706.72,3.84
1560839.25,27.91,2.34,214719.28,3.84
1560821.09,27.92,2.34,214815.67,3.84
1560837.62,27.92,2.34,214809.85,3.84
1560837.62,27.92,2.34,214785.2,3.84
1560819.46,27.92,2.34,214881.59,3.84
1560613.26,27.92,2.34,214879.57,3.84
1560069.5,27.92,2.34,214325.03,3.84
1560361.27,27.92,2.34,214306.47,3.84
1560317.04,27.93,2.35,214316.44,3.84
1560052.49,27.93,2.35,214291.97,3.84
1560034.33,27.93,2.35,214388.36,3.84
1559779.32,27.93,2.35,214465.07,3.84
1559521.48,27.93,2.35,213796.68,3.83
1559839.44,27.94,2.36,213881.12,3.83
1559633.24,27.94,2.36,213810.29,3.83
1559873.59,27.95,2.36,213794.89,3.83
1559641.05,27.95,2.37,213790.98,3.83
1559564.8,27.95,2.37,213767.0,3.83
1559332.27,27.95,2.37,213772.33,3.83
1559067.71,27.95,2.37,213836.96,3.83
1558835.17,27.95,2.37,213827.79,3.83
1558835.17,27.95,2.37,213827.79,3.83
1558817.01,27.96,2.37,214289.8,3.84
1558610.81,27.96,2.37,214655.79,3.85
1558642.84,27.96,2.37,214668.53,3.85
1558378.28,27.96,2.37,214657.66,3.85
1558302.03,27.96,2.38,214638.6,3.85
1558095.83,27.96,2.38,214567.53,3.85
1557863.29,27.96,2.38,214572.86,3.85
1557630.76,27.96,2.38,214571.73,3.85
1557586.53,27.97,2.38,214581.7,3.85
1557542.3,27.97,2.39,214591.67,3.85
1557930.13,27.98,2.39,214583.52,3.85
1557697.6,27.98,2.39,214579.62,3.85
1557916.44,27.99,2.4,214579.09,3.85
1557840.19,27.99,2.4,214556.22,3.85
1557633.99,27.99,2.4,214509.55,3.85
1557427.8,27.99,2.4,214507.53,3.86
1557221.6,27.99,2.4,214840.86,3.86
1556957.04,27.99,2.41,214812.82,3.86
1556692.48,27.99,2.41,214776.32,3.86
1556459.95,27.99,2.41,214772.42,3.86
1556459.95,27.99,2.41,214711.8,3.86
1556459.95,27.99,2.41,214647.9,3.86
1556253.75,27.99,2.41,214645.73,3.86
1556047.55,28.0,2.41,214643.7,3.86
1555841.35,28.0,2.41,214572.63,3.86
1555635.16,28.0,2.41,214501.8,3.86
1555286.93,28.0,2.41,214242.18,3.86
1555286.93,28.0,2.41,214242.18,3.86
1555286.93,28.0,2.41,214181.08,3.86
1555080.73,28.0,2.41,214106.87,3.85
1555036.5,28.0,2.41,214116.83,3.86
1554803.97,28.0,2.41,214119.44,3.86
1554785.81,28.01,2.41,214206.89,3.86
1554817.83,28.01,2.42,214219.63,3.86
1554945.52,28.01,2.42,214036.16,3.86
1554739.32,28.02,2.42,213965.1,3.86
1554533.13,28.02,2.42,213962.93,3.86
1554268.57,28.02,2.42,213934.21,3.86
1554285.1,28.02,2.42,213928.39,3.86
1554005.69,28.02,2.42,213310.0,3.85
1553987.53,28.02,2.43,213397.45,3.85
1553781.33,28.02,2.43,213323.39,3.85
1553516.77,28.02,2.43,213364.79,3.85
1553310.58,28.02,2.43,213362.62,3.85
1553104.38,28.03,2.43,213309.67,3.85
1552839.82,28.03,2.43,213286.16,3.85
1552958.36,28.03,2.43,213274.71,3.85
1552671.34,28.03,2.43,213247.56,3.85
1552465.14,28.03,2.43,213461.8,3.85
1552592.84,28.04,2.44,213278.33,3.85
1552548.61,28.04,2.45,213288.3,3.85
1552342.41,28.05,2.45,213217.3,3.85
1552596.22,28.05,2.45,213235.95,3.85
1552330.25,28.05,2.45,213229.11,3.85
1552097.71,28.05,2.45,213231.72,3.85
1551891.51,28.05,2.45,213229.69,3.85
1551908.04,28.05,2.45,213216.81,3.85
1551643.48,28.05,2.45,213184.68,3.85
1551378.92,28.05,2.45,213144.37,3.85
1551172.73,28.06,2.45,213256.99,3.86
1550908.17,28.06,2.46,213232.51,3.86
1550701.97,28.06,2.46,213227.13,3.86
1550632.43,28.06,2.46,212788.74,3.85
1550648.96,28.06,2.46,212782.92,3.85
1550648.96,28.06,2.46,212897.7,3.85
1550416.42,28.06,2.46,212889.77,3.85
1550510.88,28.07,2.46,212869.42,3.85
1550223.86,28.07,2.47,212840.7,3.85
1550017.66,28.07,2.47,212914.08,3.86
1549810.98,28.07,2.46,212906.17,3.86
1549843.52,28.07,2.47,213573.27,3.87
1550223.4,28.08,2.47,213574.49,3.87
1549990.86,28.08,2.47,213573.8,3.87
1550226.57,28.08,2.48,214000.66,3.88
1550020.37,28.08,2.48,213926.6,3.88
1550020.37,28.08,2.48,213760.12,3.87
1549818.82,28.09,2.48,213744.08,3.87
1550117.03,28.09,2.49,214174.3,3.88
1550560.8,28.11,2.5,214385.13,3.89
1550542.64,28.11,2.5,214481.52,3.89
1550336.44,28.11,2.51,214410.88,3.89
1550073.3,28.11,2.51,214213.37,3.88
1550463.1,28.12,2.52,214281.23,3.89
1550690.62,28.13,2.52,214589.78,3.89
1550484.42,28.13,2.52,214536.83,3.89
1550235.36,28.13,2.53,214529.63,3.89
1549970.8,28.13,2.53,214595.08,3.9
1549738.27,28.13,2.53,214600.41,3.9
1549473.71,28.13,2.53,214658.86,3.9
1549267.51,28.14,2.53,214656.69,3.9
1549275.64,28.14,2.53,214913.79,3.9
1549455.4,28.14,2.53,214904.65,3.9
1549249.2,28.14,2.53,214833.59,3.9
1549249.2,28.14,2.53,214954.23,3.9
1549002.98,28.14,2.53,214953.11,3.91
1548796.78,28.14,2.53,214947.51,3.91
1548796.78,28.14,2.53,214947.3,3.91
1548796.78,28.14,2.53,215872.69,3.92
1548564.25,28.15,2.54,215878.02,3.92
1548564.25,28.15,2.54,215935.56,3.92
1548331.71,28.15,2.54,215933.11,3.93
1548331.71,28.15,2.54,216084.16,3.93
1548669.55,28.15,2.54,216077.89,3.93
1548463.35,28.15,2.54,216007.06,3.93
1548445.19,28.16,2.55,216103.45,3.93
1548212.65,28.16,2.55,216102.33,3.93
1548229.18,28.16,2.55,216089.45,3.93
1548022.98,28.16,2.55,216164.24,3.93
1547816.79,28.16,2.55,216341.63,3.94
1547935.33,28.17,2.55,216593.48,3.94
1548219.48,28.18,2.56,216584.39,3.94
1548528.02,28.18,2.57,216876.53,3.95
1548263.46,28.18,2.57,216941.71,3.95
1548187.21,28.18,2.57,216917.96,3.95
1548544.44,28.19,2.58,217951.83,3.97
1548754.93,28.2,2.59,217957.39,3.97
1548940.84,28.2,2.59,217951.38,3.97
1548676.29,28.21,2.59,217928.83,3.97
1548411.73,28.21,2.59,217893.09,3.97
1548179.19,28.21,2.59,217898.42,3.97
1548497.15,28.21,2.6,217982.85,3.97
1548497.15,28.21,2.6,217953.42,3.97
1548232.59,28.21,2.6,217927.31,3.97
1548443.08,28.22,2.61,217932.87,3.97
1548366.83,28.22,2.61,217919.91,3.97
1548102.27,28.22,2.61,217968.58,3.97
1548329.79,28.23,2.62,218052.98,3.98
1548285.56,28.23,2.62,218062.94,3.98
1548079.36,28.23,2.62,217988.73,3.98
1548289.85,28.24,2.63,217994.3,3.98
1548083.65,28.24,2.63,217989.13,3.98
1548298.45,28.25,2.63,218907.68,3.99
1548280.29,28.25,2.63,219004.07,4.0
1548262.13,28.26,2.64,219100.46,4.0
1548262.13,28.26,2.64,218929.26,4.0
1548055.93,28.26,2.64,218940.17,4.0
1547849.73,28.26,2.64,218929.07,4.0
1547617.2,28.26,2.64,218931.67,4.0
1547411.0,28.26,2.64,218929.5,4.0
1547178.46,28.26,2.64,218925.6,4.0
1546945.92,28.26,2.64,218928.21,4.0
1546696.86,28.26,2.64,218910.31,4.0
1546464.32,28.26,2.64,218915.64,4.0
1546388.07,28.27,2.65,218909.41,4.0
1546123.51,28.27,2.65,218884.34,4.0
1545858.96,28.27,2.65,218855.1,4.0
1545652.76,28.27,2.65,218784.03,4.0
1545388.2,28.27,2.65,218765.33,4.0
1545155.66,28.27,2.65,218762.16,4.0
1544949.47,28.27,2.65,218986.07,4.01
1545185.17,28.28,2.66,218983.55,4.01
1545167.01,28.28,2.66,219079.94,4.01
1544960.81,28.28,2.66,219443.93,4.02
1544960.81,28.28,2.66,219381.86,4.02
1545083.32,28.29,2.66,218694.21,4.0
1544818.77,28.29,2.66,219121.91,4.01
1544540.52,28.29,2.67,219097.43,4.01
1544334.32,28.29,2.67,219026.36,4.01
1544101.79,28.29,2.67,219028.97,4.01
1544083.63,28.29,2.67,219125.36,4.02
1543851.09,28.3,2.67,219130.69,4.02
1543969.63,28.3,2.68,219439.53,4.02
1543969.63,28.3,2.68,219427.42,4.02
1544112.56,28.31,2.68,219214.2,4.02
1544045.87,28.31,2.69,219226.75,4.02
1544256.35,28.32,2.69,219232.32,4.02
1544410.25,28.32,2.7,219278.33,4.02
1544392.09,28.33,2.7,219374.72,4.02
1544127.53,28.33,2.7,219338.29,4.02
1543878.46,28.33,2.7,219324.1,4.02
1543834.23,28.33,2.71,219334.07,4.03
1543816.07,28.34,2.71,219430.46,4.03
1543609.88,28.34,2.71,219356.39,4.03
1543345.32,28.34,2.71,219331.77,4.03
1543028.99,28.33,2.71,218983.63,4.02
1543045.42,28.34,2.71,219327.32,4.03
1543272.93,28.34,2.71,219411.71,4.03
1543272.93,28.34,2.71,219389.69,4.03
1543272.93,28.34,2.71,219360.56,4.03
1543254.77,28.35,2.72,219456.95,4.03
1542990.22,28.35,2.72,219429.54,4.03
1542725.66,28.35,2.72,219402.41,4.03
1542519.46,28.35,2.72,219328.2,4.03
1542746.98,28.35,2.72,219412.59,4.03
1542925.45,28.36,2.73,219490.29,4.03
1542660.89,28.36,2.73,219486.0,4.04
1542396.33,28.36,2.73,219448.62,4.04
1542378.17,28.37,2.73,219810.69,4.04
1542113.61,28.37,2.73,219782.04,4.04
1541849.06,28.37,2.73,219825.33,4.04
1541583.08,28.37,2.74,220003.4,4.05
1541564.92,28.37,2.74,220099.79,4.05
1541737.33,28.38,2.74,220447.36,4.06
1541362.0,28.37,2.74,220277.46,4.05
1541129.46,28.37,2.74,220274.3,4.06
1541062.76,28.38,2.75,220283.11,4.06
1541079.29,28.38,2.75,220270.33,4.06
1541003.04,28.38,2.75,220249.24,4.06
1540683.51,28.38,2.75,220417.93,4.06
1540450.97,28.38,2.75,220420.54,4.06
1540359.87,28.38,2.75,219897.32,4.05
1540341.71,28.39,2.76,220597.9,4.07
1540323.55,28.39,2.76,221371.57,4.08
1540247.3,28.39,2.76,221347.62,4.08
1540309.74,28.4,2.77,221455.34,4.08
1540103.54,28.4,2.77,221564.76,4.09
1541497.47,28.43,2.79,222636.75,4.11
1541264.94,28.43,2.79,222639.36,4.11
1541268.41,28.43,2.8,222689.74,4.11
1541487.25,28.44,2.8,222689.21,4.11
1541254.71,28.44,2.8,222686.76,4.11
1541022.18,28.44,2.81,222683.59,4.11
1540815.98,28.44,2.81,222853.72,4.11
1541259.75,28.45,2.82,222996.61,4.12
1541259.75,28.45,2.82,222970.66,4.12
1539175.31,28.46,2.82,222915.55,4.12
1538969.11,28.46,2.82,223129.79,4.13
1538704.55,28.46,2.82,223107.85,4.13
1538932.07,28.47,2.83,223387.84,4.13
1539250.03,28.47,2.84,223472.27,4.13
1539535.87,28.48,2.85,223479.17,4.13
1539491.64,28.48,2.85,223489.13,4.14
1539279.63,28.49,2.85,223505.52,4.14
1539047.09,28.49,2.85,223497.6,4.14
1539433.1,28.49,2.86,223839.37,4.14
1539200.56,28.49,2.86,223844.69,4.14
1539156.33,28.5,2.86,223854.66,4.14
1538954.78,28.5,2.86,223838.93,4.15
1538936.62,28.5,2.87,223935.32,4.15
1538918.46,28.51,2.87,224031.71,4.15
1538848.93,28.51,2.87,223593.32,4.14
1538591.08,28.51,2.87,222924.94,4.13
1538326.52,28.51,2.87,222902.38,4.13
1538071.52,28.51,2.88,222904.24,4.13
1537865.32,28.51,2.88,222915.47,4.13
1537659.13,28.51,2.88,222841.26,4.13
1537886.65,28.52,2.88,223258.46,4.14
1537631.64,28.52,2.88,223249.08,4.14
1537191.23,28.52,2.88,223178.24,4.14
1536985.03,28.52,2.88,223104.18,4.14
1537103.57,28.53,2.89,223707.34,4.15
1536854.51,28.53,2.89,223693.13,4.15
1536621.97,28.53,2.89,223690.52,4.15
1536357.41,28.53,2.89,223655.98,4.15
1536744.75,28.54,2.9,223669.35,4.15
1536805.0,28.54,2.9,224352.36,4.17
1536526.76,28.54,2.9,224326.52,4.17
1536320.56,28.54,2.9,224434.68,4.17
1536056.0,28.54,2.9,224425.04,4.17
1535768.98,28.54,2.9,224406.34,4.17
1535225.21,28.54,2.9,223851.8,4.16
1534960.65,28.54,2.9,223896.97,4.16
1534992.68,28.54,2.9,223909.71,4.16
1534760.14,28.54,2.9,223905.75,4.16
1534938.6,28.54,2.9,223940.33,4.16
1534920.44,28.55,2.91,224036.72,4.17
1535212.22,28.56,2.92,224025.13,4.17
1535212.22,28.56,2.92,223995.7,4.17
1535221.52,28.56,2.92,224010.46,4.17
1534956.96,28.56,2.92,223976.32,4.17
1535290.31,28.56,2.92,223996.82,4.17
1535025.75,28.56,2.92,223969.64,4.17
1535413.08,28.57,2.93,223902.54,4.17
1535394.92,28.58,2.94,223998.93,4.17
1535394.92,28.58,2.94,224117.63,4.17
1535188.73,28.58,2.94,224046.63,4.17
1534924.17,28.58,2.94,224029.18,4.17
1535242.13,28.59,2.94,224113.62,4.17
1534955.11,28.59,2.94,224085.07,4.17
1534722.57,28.59,2.94,224075.14,4.17
1534516.37,28.59,2.95,224069.54,4.17
1534238.13,28.59,2.95,224116.28,4.18
1534161.88,28.59,2.95,224091.1,4.18
1534085.63,28.59,2.95,224055.87,4.18
1534433.49,28.6,2.96,224018.65,4.18
1534227.29,28.6,2.96,224007.54,4.18
1533994.75,28.6,2.96,224005.09,4.18
1533730.2,28.61,2.96,224068.41,4.18
1533524.0,28.61,2.96,224237.31,4.18
1533259.44,28.61,2.96,224290.27,4.18
1532538.7,28.6,2.95,223561.35,4.17
1531881.12,28.59,2.95,222844.35,4.16
1532112.89,28.6,2.95,223157.98,4.17
1532080.22,28.6,2.96,223934.23,4.18
1531847.69,28.6,2.96,223931.62,4.18
1531847.69,28.6,2.96,223931.62,4.18
1531641.49,28.61,2.96,223929.6,4.18
1531408.95,28.61,2.96,223930.62,4.18
1530879.84,28.61,2.96,223922.66,4.18
1531267.67,28.62,2.97,223905.85,4.18
1531267.67,28.62,2.97,223836.95,4.18
1531001.7,28.62,2.97,223824.14,4.18
1530723.45,28.62,2.97,223799.44,4.18
