ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
999,4500,4117460,6212,4117460
999,4500,4118460,6212,4118460
999,4500,4119050,6212,4119050
999,4500,4119860,6212,4119860
999,4500,4120860,6212,4120860
999,4500,4121860,6212,4121860
999,4500,4122860,6212,4122860
999,4500,4123410,6212,4123410
999,4500,4123730,6212,4123730
999,4500,4124730,6212,4124730
999,4500,4124730,6212,4124730
1000,4508,4125730,6212,4125730
1000,4508,4125730,6212,4125730
1000,4508,4127730,6212,4127730
1000,4508,4128200,6212,4128200
1000,4508,4129010,6212,4129010
1000,4508,4130010,6212,4130010
1000,4508,4130240,6212,4130240
1000,4508,4131050,6212,4131050
1000,4508,4132050,6212,4132050
1001,4516,4133050,6212,4133050
1001,4516,4134050,6212,4134050
1001,4516,4134520,6212,4134520
1001,4516,4135520,6212,4135520
1001,4516,4136520,6212,4136520
1001,4516,4137520,6212,4137520
1001,4516,4137520,6212,4137520
1001,4516,4138520,6212,4138520
1001,4516,4138520,6212,4138520
1001,4516,4139520,6212,4139520
1001,4516,4139840,6212,4139840
1001,4516,4140060,6212,4140060
1001,4516,4140060,6212,4140060
1002,4524,4141060,6212,4141060
1002,4524,4141530,6212,4141530
1002,4524,4142530,6212,4142530
1002,4524,4143530,6212,4143530
1002,4524,4144530,6212,4144530
1002,4524,4145000,6212,4145000
1002,4524,4146000,6212,4146000
1002,4524,4146000,6212,4146000
1002,4524,4147000,6212,4147000
1002,4524,4147320,6212,4147320
1002,4524,4147320,6212,4147320
1003,4532,4148320,6212,4148320
1003,4532,4149130,6212,4149130
1003,4532,4149600,6212,4149600
1003,4532,4150410,6212,4150410
1003,4532,4151220,6212,4151220
1003,4532,4152220,6212,4152220
1003,4532,4153220,6212,4153220
1003,4532,4154030,6212,4154030
1003,4532,4154030,6212,4154030
1004,4540,4155030,6212,4155030
1004,4540,4155840,6212,4155840
1004,4540,4156840,6212,4156840
1004,4540,4157840,6212,4157840
1004,4540,4157840,6212,4157840
1004,4540,4157840,6212,4157840
1004,4540,4158840,6212,4158840
1004,4540,4158840,6212,4158840
1004,4540,4159840,6212,4159840
1004,4540,4160840,6212,4160840
1004,4540,4161650,6212,4161650
1004,4540,4161970,6212,4161970
1004,4540,4162290,6212,4162290
1005,4548,4163290,6212,4163290
1005,4548,4164290,6212,4164290
1005,4548,4164750,6212,4164750
1005,4548,4165750,6212,4165750
1005,4548,4166750,6212,4166750
1005,4548,4167750,6212,4167750
1005,4548,4168750,6212,4168750
1005,4548,4168750,6212,4168750
1005,4548,4169750,6212,4169750
1005,4548,4170560,6212,4170560
1006,4556,4171110,6212,4171110
1006,4556,4171430,6212,4171430
1006,4556,4172240,6212,4172240
1006,4556,4173240,6212,4173240
1006,4556,4174240,6212,4174240
1006,4556,4174240,6212,4174240
1006,4556,4175240,6212,4175240
1007,4564,4179240,6212,4179240
1007,4564,4180050,6212,4180050
1007,4564,4181050,6212,4181050
1007,4564,4181050,6212,4181050
1007,4564,4181520,6212,4181520
1007,4564,4181520,6212,4181520
1007,4564,4181980,6212,4181980
1007,4564,4182790,6212,4182790
1007,4564,4183440,6212,4183440
1007,4564,4183760,6212,4183760
1007,4564,4184570,6212,4184570
1007,4564,4185570,6212,4185570
1008,4572,4186160,6212,4186160
1008,4572,4186160,6212,4186160
1008,4572,4187160,6212,4187160
1008,4572,4187160,6212,4187160
1008,4572,4188160,6212,4188160
1008,4572,4188630,6212,4188630
1008,4572,4189100,6212,4189100
1008,4572,4189100,6212,4189100
1008,4572,4189100,6212,4189100
1008,4572,4190100,6212,4190100
1008,4572,4191100,6212,4191100
1008,4572,4191910,6212,4191910
1008,4572,4192910,6212,4192910
1009,4580,4193910,6212,4193910
1009,4580,4194720,6212,4194720
1009,4580,4195530,6212,4195530
1009,4580,4196340,6212,4196340
1009,4580,4197150,6212,4197150
1009,4580,4197150,6212,4197150
1009,4580,4197620,6212,4197620
1009,4580,4198620,6212,4198620
1009,4580,4199210,6212,4199210
1010,4588,4200210,6212,4200210
1010,4588,4201210,6212,4201210
1010,4588,4202210,6212,4202210
1010,4588,4202210,6212,4202210
1010,4588,4202760,6212,4202760
1010,4588,4202760,6212,4202760
1010,4588,4202760,6212,4202760
1010,4588,4203760,6212,4203760
1010,4588,4203760,6212,4203760
1010,4588,4204230,6212,4204230
1010,4588,4205230,6212,4205230
1010,4588,4206040,6212,4206040
1011,4596,4206690,6212,4206690
1011,4596,4207690,6212,4207690
1011,4596,4208160,6212,4208160
1011,4596,4208970,6212,4208970
1011,4596,4208970,6212,4208970
1011,4596,4209970,6212,4209970
1011,4596,4210970,6212,4210970
1011,4596,4211440,6212,4211440
1011,4596,4211660,6212,4211660
1011,4596,4212470,6212,4212470
1011,4596,4213470,6212,4213470
1012,4604,4214470,6212,4214470
1012,4604,4214470,6212,4214470
1012,4604,4215060,6212,4215060
1012,4604,4215380,6212,4215380
1012,4604,4216190,6212,4216190
1012,4604,4216190,6212,4216190
1012,4604,4217190,6212,4217190
1012,4604,4218190,6212,4218190
1012,4604,4218740,6212,4218740
1012,4604,4219740,6212,4219740
1012,4604,4219900,6212,4219900
1012,4604,4220900,6212,4220900
1013,4612,4221900,6212,4221900
1013,4612,4222900,6212,4222900
1013,4612,4223900,6212,4223900
1013,4612,4224900,6212,4224900
1013,4612,4225220,6212,4225220
1013,4612,4226030,6212,4226030
1013,4612,4227030,6212,4227030
1013,4612,4228030,6212,4228030
1013,4612,4228500,6212,4228500
1013,4612,4228500,6212,4228500
1014,4620,4228970,6212,4228970
1014,4620,4229780,6212,4229780
1014,4620,4230780,6212,4230780
1014,4620,4231780,6212,4231780
1015,4628,4239780,6212,4239780
1015,4628,4240780,6212,4240780
1015,4628,4241780,6212,4241780
1015,4628,4242780,6212,4242780
1015,4628,4243590,6212,4243590
1015,4628,4244400,6212,4244400
1016,4636,4245210,6212,4245210
1016,4636,4246210,6212,4246210
1016,4636,4247210,6212,4247210
1016,4636,4248210,6212,4248210
1016,4636,4248440,6212,4248440
1016,4636,4248440,6212,4248440
1016,4636,4249440,6212,4249440
1016,4636,4250440,6212,4250440
1016,4636,4251440,6212,4251440
1016,4636,4252440,6212,4252440
1016,4636,4252440,6212,4252440
1017,4644,4253440,6212,4253440
1017,4644,4254440,6212,4254440
1017,4644,4255090,6212,4255090
1017,4644,4256090,6212,4256090
1017,4644,4256410,6212,4256410
1017,4644,4256640,6212,4256640
1017,4644,4257640,6212,4257640
1017,4644,4257870,6212,4257870
1017,4644,4258680,6212,4258680
1017,4644,4258680,6212,4258680
1017,4644,4258680,6212,4258680
1017,4644,4259680,6212,4259680
1017,4644,4259680,6212,4259680
1017,4644,4259680,6212,4259680
1018,4652,4260680,6212,4260680
1018,4652,4260680,6212,4260680
1018,4652,4261680,6212,4261680
1018,4652,4261680,6212,4261680
1018,4652,4262680,6212,4262680
1018,4652,4263680,6212,4263680
1018,4652,4263680,6212,4263680
1018,4652,4264490,6212,4264490
1018,4652,4265490,6212,4265490
1019,4660,4269490,6212,4269490
1019,4660,4269490,6212,4269490
1019,4660,4270490,6212,4270490
1019,4660,4270490,6212,4270490
1019,4660,4270490,6212,4270490
1019,4660,4271490,6212,4271490
1019,4660,4271960,6212,4271960
1019,4660,4272960,6212,4272960
1019,4660,4272960,6212,4272960
1019,4660,4273430,6212,4273430
1020,4668,4274430,6212,4274430
1020,4668,4275430,6212,4275430
1020,4668,4276240,6212,4276240
1020,4668,4276610,6212,4276610
1020,4668,4277080,6212,4277080
1020,4668,4278080,6212,4278080
1020,4668,4279080,6212,4279080
1020,4668,4279080,6212,4279080
1020,4668,4279890,6212,4279890
1020,4668,4280890,6212,4280890
1020,4668,4281890,6212,4281890
1020,4668,4282360,6212,4282360
1021,4676,4283360,6212,4283360
1021,4676,4284360,6212,4284360
1021,4676,4284360,6212,4284360
1021,4676,4285360,6212,4285360
1021,4676,4286170,6212,4286170
1021,4676,4287170,6212,4287170
1021,4676,4287980,6212,4287980
1021,4676,4288980,6212,4288980
1021,4676,4288980,6212,4288980
1021,4676,4289790,6212,4289790
1022,4684,4290790,6212,4290790
1022,4684,4291790,6212,4291790
1022,4684,4292260,6212,4292260
1022,4684,4292260,6212,4292260
1022,4684,4293260,6212,4293260
1022,4684,4294260,6212,4294260
1022,4684,4295260,6212,4295260
1022,4684,4296260,6212,4296260
1022,4684,4296260,6212,4296260
1022,4684,4297260,6212,4297260
1023,4692,4297580,6212,4297580
1023,4692,4298580,6212,4298580
1023,4692,4298900,6212,4298900
1023,4692,4299900,6212,4299900
1023,4692,4300380,6212,4300380
1023,4692,4300380,6212,4300380
1023,4692,4301380,6212,4301380
1023,4692,4302380,6212,4302380
1023,4692,4303380,6212,4303380
1023,4692,4304190,6212,4304190
1023,4692,4304510,6212,4304510
1023,4692,4304510,6212,4304510
1024,4700,4305510,6212,4305510
1024,4700,4306510,6212,4306510
1024,4700,4307320,6212,4307320
1024,4700,4307640,6212,4307640
1024,4700,4308450,6212,4308450
1024,4700,4309450,6212,4309450
1024,4700,4310450,6212,4310450
1024,4700,4310670,6212,4310670
1024,4700,4311480,6212,4311480
1024,4700,4311480,6212,4311480
1024,4700,4312480,6212,4312480
1025,4708,4313480,6212,4313480
1025,4708,4313950,6212,4313950
1025,4708,4314760,6212,4314760
1025,4708,4315760,6212,4315760
1025,4708,4316760,6212,4316760
1025,4708,4316760,6212,4316760
1025,4708,4317570,6212,4317570
1025,4708,4318040,6212,4318040
1025,4708,4318040,6212,4318040
1025,4708,4318040,6212,4318040
1025,4708,4319040,6212,4319040
1025,4708,4319360,6212,4319360
1025,4708,4319360,6212,4319360
1025,4708,4319830,6212,4319830
1026,4716,4320830,6212,4320830
1026,4716,4320830,6212,4320830
1026,4716,4321830,6212,4321830
1026,4716,4321830,6212,4321830
1026,4716,4322830,6212,4322830
1026,4716,4323640,6212,4323640
1026,4716,4324640,6212,4324640
1026,4716,4325640,6212,4325640
1026,4716,4325960,6212,4325960
1026,4716,4326960,6212,4326960
1027,4724,4330960,6212,4330960
1027,4724,4331770,6212,4331770
1027,4724,4332580,6212,4332580
1027,4724,4333050,6212,4333050
1027,4724,4333370,6212,4333370
1027,4724,4333370,6212,4333370
1028,4732,4334370,6212,4334370
1028,4732,4335180,6212,4335180
1028,4732,4336180,6212,4336180
1028,4732,4336990,6212,4336990
1028,4732,4337580,6212,4337580
1028,4732,4337580,6212,4337580
1028,4732,4337900,6212,4337900
1028,4732,4338900,6212,4338900
1028,4732,4339900,6212,4339900
1028,4732,4340900,6212,4340900
1028,4732,4341900,6212,4341900
1029,4740,4342900,6212,4342900
1029,4740,4343900,6212,4343900
1029,4740,4344900,6212,4344900
1029,4740,4345900,6212,4345900
1029,4740,4346120,6212,4346120
1029,4740,4347120,6212,4347120
1029,4740,4347590,6212,4347590
1029,4740,4348590,6212,4348590
1030,4748,4349590,6212,4349590
1030,4748,4350060,6212,4350060
1030,4748,4350060,6212,4350060
1030,4748,4350870,6212,4350870
1030,4748,4351190,6212,4351190
1030,4748,4352190,6212,4352190
1030,4748,4353190,6212,4353190
1030,4748,4353510,6212,4353510
1030,4748,4354510,6212,4354510
1030,4748,4355510,6212,4355510
1030,4748,4355740,6212,4355740
1030,4748,4356740,6212,4356740
1030,4748,4357220,6212,4357220
1030,4748,4357220,6212,4357220
1031,4756,4358220,6212,4358220
1031,4756,4358220,6212,4358220
1031,4756,4358220,6212,4358220
1031,4756,4359220,6212,4359220
1031,4756,4359540,6212,4359540
1031,4756,4360010,6212,4360010
1031,4756,4361010,6212,4361010
1031,4756,4361010,6212,4361010
1031,4756,4362010,6212,4362010
1031,4756,4362010,6212,4362010
1031,4756,4362480,6212,4362480
1031,4756,4362480,6212,4362480
1032,4764,4363480,6212,4363480
1032,4764,4364290,6212,4364290
1032,4764,4365290,6212,4365290
1032,4764,4365450,6212,4365450
1032,4764,4366450,6212,4366450
1032,4764,4366450,6212,4366450
1032,4764,4367260,6212,4367260
1032,4764,4368070,6212,4368070
1032,4764,4368620,6212,4368620
1032,4764,4368620,6212,4368620
1032,4764,4369620,6212,4369620
1032,4764,4370620,6212,4370620
1032,4764,4371620,6212,4371620
1033,4772,4372620,6212,4372620
1033,4772,4373620,6212,4373620
1033,4772,4373620,6212,4373620
1033,4772,4374620,6212,4374620
1033,4772,4374620,6212,4374620
1033,4772,4375620,6212,4375620
1033,4772,4376620,6212,4376620
1033,4772,4377430,6212,4377430
1033,4772,4378430,6212,4378430
1033,4772,4379430,6212,4379430
1034,4780,4380430,6212,4380430
1034,4780,4380430,6212,4380430
1034,4780,4381430,6212,4381430
1034,4780,4382430,6212,4382430
1034,4780,4382430,6212,4382430
1034,4780,4382430,6212,4382430
1034,4780,4382900,6212,4382900
1034,4780,4383370,6212,4383370
1034,4780,4383830,6212,4383830
1034,4780,4384830,6212,4384830
1034,4780,4385830,6212,4385830
1034,4780,4386640,6212,4386640
1035,4788,4387640,6212,4387640
1035,4788,4388640,6212,4388640
1035,4788,4389450,6212,4389450
1035,4788,4390450,6212,4390450
1035,4788,4391450,6212,4391450
1035,4788,4392000,6212,4392000
1035,4788,4392000,6212,4392000
1035,4788,4392320,6212,4392320
1035,4788,4392320,6212,4392320
1035,4788,4392970,6212,4392970
1035,4788,4393970,6212,4393970
1036,4796,4394970,6212,4394970
1036,4796,4395430,6212,4395430
1036,4796,4396430,6212,4396430
1036,4796,4396900,6212,4396900
1036,4796,4397900,6212,4397900
1036,4796,4397900,6212,4397900
1036,4796,4397900,6212,4397900
1036,4796,4398710,6212,4398710
1036,4796,4399710,6212,4399710
1036,4796,4400710,6212,4400710
1036,4796,4401180,6212,4401180
1036,4796,4401180,6212,4401180
1037,4804,4402180,6212,4402180
1037,4804,4402650,6212,4402650
1037,4804,4402650,6212,4402650
1037,4804,4403120,6212,4403120
1037,4804,4403120,6212,4403120
1037,4804,4403120,6212,4403120
1037,4804,4403930,6212,4403930
1037,4804,4404930,6212,4404930
1037,4804,4405930,6212,4405930
1037,4804,4406930,6212,4406930
1037,4804,4407400,6212,4407400
1037,4804,4408400,6212,4408400
1037,4804,4408400,6212,4408400
1037,4804,4409400,6212,4409400
1038,4812,4410400,6212,4410400
1038,4812,4411400,6212,4411400
1038,4812,4411400,6212,4411400
1038,4812,4411990,6212,4411990
1038,4812,4412990,6212,4412990
1038,4812,4413990,6212,4413990
1038,4812,4414990,6212,4414990
1038,4812,4414990,6212,4414990
1038,4812,4414990,6212,4414990
1038,4812,4414990,6212,4414990
1038,4812,4415800,6212,4415800
1038,4812,4416800,6212,4416800
1039,4820,4417800,6212,4417800
1039,4820,4418450,6212,4418450
1039,4820,4419260,6212,4419260
1039,4820,4420260,6212,4420260
1039,4820,4420260,6212,4420260
1039,4820,4421260,6212,4421260
1039,4820,4421260,6212,4421260
1039,4820,4421730,6212,4421730
1039,4820,4422540,6212,4422540
1039,4820,4423540,6212,4423540
1040,4828,4424540,6212,4424540
1040,4828,4424760,6212,4424760
1040,4828,4425760,6212,4425760
1040,4828,4425760,6212,4425760
1040,4828,4426760,6212,4426760
1040,4828,4427570,6212,4427570
1040,4828,4427570,6212,4427570
1040,4828,4427570,6212,4427570
1040,4828,4428570,6212,4428570
1040,4828,4429570,6212,4429570
1040,4828,4429570,6212,4429570
1040,4828,4429570,6212,4429570
1040,4828,4430040,6212,4430040
1040,4828,4431040,6212,4431040
1040,4828,4431850,6212,4431850
1040,4828,4431850,6212,4431850
1040,4828,4431850,6212,4431850
1041,4836,4432320,6212,4432320
1041,4836,4433320,6212,4433320
1041,4836,4433460,6212,4433460
1041,4836,4434270,6212,4434270
1041,4836,4434270,6212,4434270
1041,4836,4435270,6212,4435270
1041,4836,4435270,6212,4435270
1041,4836,4435270,6212,4435270
1041,4836,4435620,6212,4435620
1041,4836,4436430,6212,4436430
1041,4836,4437240,6212,4437240
1041,4836,4438050,6212,4438050
1041,4836,4439050,6212,4439050
1042,4844,4440050,6212,4440050
1042,4844,4440050,6212,4440050
1042,4844,4440050,6212,4440050
1042,4844,4440700,6212,4440700
1042,4844,4441700,6212,4441700
1042,4844,4442700,6212,4442700
1042,4844,4443700,6212,4443700
1042,4844,4444700,6212,4444700
1042,4844,4445700,6212,4445700
1042,4844,4445700,6212,4445700
1043,4852,4446700,6212,4446700
1043,4852,4447700,6212,4447700
1043,4852,4447860,6212,4447860
1043,4852,4448860,6212,4448860
1043,4852,4448860,6212,4448860
1043,4852,4449860,6212,4449860
1043,4852,4450230,6212,4450230
1043,4852,4450230,6212,4450230
1043,4852,4451230,6212,4451230
1043,4852,4452040,6212,4452040
1043,4852,4452850,6212,4452850
1043,4852,4453850,6212,4453850
1044,4860,4454850,6212,4454850
1044,4860,4455850,6212,4455850
1044,4860,4456850,6212,4456850
1044,4860,4457850,6212,4457850
1044,4860,4458850,6212,4458850
1044,4860,4459080,6212,4459080
1044,4860,4460080,6212,4460080
1044,4860,4460080,6212,4460080
1044,4860,4461080,6212,4461080
1044,4860,4462080,6212,4462080
1045,4868,4462890,6212,4462890
1045,4868,4463890,6212,4463890
1045,4868,4464890,6212,4464890
1045,4868,4465700,6212,4465700
1045,4868,4466170,6212,4466170
1045,4868,4466980,6212,4466980
1045,4868,4467980,6212,4467980
1045,4868,4468980,6212,4468980
1045,4868,4468980,6212,4468980
1046,4876,4469980,6212,4469980
1046,4876,4470450,6212,4470450
1046,4876,4471450,6212,4471450
1046,4876,4472450,6212,4472450
1046,4876,4472450,6212,4472450
1046,4876,4472450,6212,4472450
1046,4876,4473450,6212,4473450
1046,4876,4474450,6212,4474450
1046,4876,4474770,6212,4474770
1046,4876,4475770,6212,4475770
1046,4876,4476770,6212,4476770
1047,4884,4477770,6212,4477770
1047,4884,4478770,6212,4478770
1047,4884,4478770,6212,4478770
1047,4884,4478770,6212,4478770
1047,4884,4479770,6212,4479770
1047,4884,4480230,6212,4480230
1047,4884,4481040,6212,4481040
1047,4884,4482040,6212,4482040
1047,4884,4482040,6212,4482040
1047,4884,4482630,6212,4482630
1047,4884,4482950,6212,4482950
1047,4884,4483500,6212,4483500
1047,4884,4483960,6212,4483960
1048,4892,4484960,6212,4484960
1048,4892,4484960,6212,4484960
1048,4892,4485960,6212,4485960
1048,4892,4486960,6212,4486960
1048,4892,4487960,6212,4487960
1048,4892,4488960,6212,4488960
1048,4892,4489960,6212,4489960
1048,4892,4490960,6212,4490960
1048,4892,4491960,6212,4491960
1049,4900,4492960,6212,4492960
1049,4900,4492960,6212,4492960
1049,4900,4493430,6212,4493430
1049,4900,4493430,6212,4493430
1049,4900,4493750,6212,4493750
1049,4900,4494750,6212,4494750
1049,4900,4495750,6212,4495750
1049,4900,4495860,6212,4495860
1049,4900,4496330,6212,4496330
1049,4900,4496650,6212,4496650
1049,4900,4497650,6212,4497650
1049,4900,4497650,6212,4497650
1049,4900,4497650,6212,4497650
1049,4900,4498240,6212,4498240
1049,4900,4498240,6212,4498240
1049,4900,4498240,6212,4498240
1049,4900,4498240,6212,4498240
1050,4908,4498890,6212,4498890
1050,4908,4499120,6212,4499120
1050,4908,4500120,6212,4500120
1050,4908,4500120,6212,4500120
1050,4908,4501120,6212,4501120
1050,4908,4501120,6212,4501120
1050,4908,4501930,6212,4501930
1050,4908,4501930,6212,4501930
1050,4908,4502930,6212,4502930
1050,4908,4502930,6212,4502930
1050,4908,4502930,6212,4502930
1050,4908,4503400,6212,4503400
1050,4908,4504400,6212,4504400
1050,4908,4504400,6212,4504400
1050,4908,4505400,6212,4505400
1050,4908,4505400,6212,4505400
1050,4908,4506400,6212,4506400
1051,4916,4507400,6212,4507400
1051,4916,4508400,6212,4508400
1051,4916,4509400,6212,4509400
1051,4916,4510400,6212,4510400
1051,4916,4511400,6212,4511400
1051,4916,4512400,6212,4512400
1051,4916,4513400,6212,4513400
1052,4924,4514400,6212,4514400
1052,4924,4515210,6212,4515210
1052,4924,4516210,6212,4516210
1052,4924,4517020,6212,4517020
1052,4924,4517490,6212,4517490
1052,4924,4517490,6212,4517490
1052,4924,4518300,6212,4518300
1052,4924,4518300,6212,4518300
1052,4924,4518300,6212,4518300
1052,4924,4519300,6212,4519300
1052,4924,4519300,6212,4519300
1052,4924,4519770,6212,4519770
1052,4924,4520770,6212,4520770
1052,4924,4521770,6212,4521770
1052,4924,4521770,6212,4521770
1052,4924,4521770,6212,4521770
1053,4932,4522580,6212,4522580
1053,4932,4523390,6212,4523390
1053,4932,4524390,6212,4524390
1053,4932,4524860,6212,4524860
1053,4932,4525860,6212,4525860
1053,4932,4526180,6212,4526180
1053,4932,4527180,6212,4527180
1053,4932,4528180,6212,4528180
1053,4932,4529180,6212,4529180
1053,4932,4529650,6212,4529650
1054,4940,4530650,6212,4530650
1054,4940,4531650,6212,4531650
1054,4940,4532650,6212,4532650
1054,4940,4533650,6212,4533650
1054,4940,4534650,6212,4534650
1054,4940,4535650,6212,4535650
1054,4940,4535650,6212,4535650
1054,4940,4536300,6212,4536300
1054,4940,4536620,6212,4536620
1054,4940,4537090,6212,4537090
1055,4948,4537900,6212,4537900
1055,4948,4538450,6212,4538450
1055,4948,4539450,6212,4539450
1055,4948,4539920,6212,4539920
1055,4948,4539920,6212,4539920
1055,4948,4539920,6212,4539920
1055,4948,4540920,6212,4540920
1055,4948,4541920,6212,4541920
1055,4948,4542390,6212,4542390
1055,4948,4543200,6212,4543200
