ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
526393.49,16.61,3.92,321854.03,10.15
526242.52,16.61,3.92,321544.77,10.15
526407.78,16.62,3.92,321331.26,10.14
525392.4,16.63,3.93,320847.79,10.15
525094.4,16.62,3.93,320522.82,10.14
525175.95,16.63,3.93,320404.04,10.14
524855.95,16.62,3.93,320084.04,10.13
524855.95,16.62,3.93,320084.04,10.13
524863.47,16.62,3.93,319979.36,10.13
525534.38,16.65,3.96,320231.38,10.14
525658.18,16.66,3.97,320164.71,10.15
525677.96,16.66,3.97,321603.78,10.19
525469.96,16.66,3.97,320697.03,10.17
525465.22,16.66,3.97,321324.2,10.19
525247.78,16.66,3.96,321266.61,10.19
524869.26,16.65,3.95,321342.51,10.19
524571.26,16.64,3.95,320946.34,10.18
524043.86,16.63,3.93,320538.05,10.17
523028.47,16.64,3.94,320054.58,10.18
522013.09,16.65,3.96,319571.11,10.19
521013.09,16.62,3.93,318571.11,10.16
521325.65,16.63,3.94,318461.16,10.16
521490.91,16.64,3.95,318727.76,10.17
521328.17,16.64,3.95,318925.44,10.18
521186.46,16.64,3.95,318705.81,10.18
521019.52,16.64,3.95,318486.74,10.17
520721.52,16.64,3.94,318262.55,10.17
520721.52,16.64,3.94,318262.55,10.17
520719.71,16.64,3.95,319928.26,10.22
520995.5,16.65,3.96,319718.28,10.22
521021.52,16.66,3.97,320106.42,10.23
520006.14,16.67,3.98,319622.95,10.25
520738.23,16.7,4.01,319460.45,10.24
520862.03,16.71,4.01,319533.45,10.25
520862.03,16.71,4.01,319533.45,10.25
520699.29,16.71,4.01,319340.18,10.25
520557.58,16.71,4.02,319177.09,10.24
520390.63,16.71,4.02,319686.14,10.26
520266.6,16.71,4.02,319483.29,10.26
520288.23,16.72,4.02,320244.04,10.29
520412.03,16.72,4.03,320246.99,10.29
520846.64,16.74,4.05,319979.92,10.29
520683.9,16.74,4.05,319767.23,10.28
520542.2,16.74,4.05,320111.87,10.3
519526.81,16.76,4.06,319628.4,10.31
518511.43,16.77,4.07,319144.93,10.32
518298.37,16.76,4.07,319124.59,10.32
518131.42,16.76,4.07,318949.8,10.32
518608.94,16.78,4.09,318761.37,10.31
518484.91,16.78,4.09,318480.77,10.31
517469.52,16.79,4.1,317997.3,10.32
517369.76,16.79,4.1,318827.13,10.35
517215.0,16.79,4.1,319133.86,10.36
517474.13,16.8,4.11,318844.17,10.35
517597.93,16.81,4.12,318827.83,10.36
517435.19,16.81,4.12,318575.6,10.35
517293.48,16.81,4.12,319117.6,10.37
516929.06,16.82,4.13,318816.33,10.38
516762.11,16.82,4.13,318630.8,10.37
516762.11,16.82,4.13,318630.8,10.37
516385.31,16.81,4.12,318367.6,10.37
515667.77,16.79,4.1,317575.41,10.34
515574.02,16.8,4.1,317301.88,10.34
516198.06,16.82,4.13,318593.04,10.38
516455.33,16.83,4.14,318339.12,10.38
516475.11,16.84,4.15,319439.85,10.41
516598.9,16.85,4.16,319512.85,10.42
516598.9,16.85,4.16,319512.85,10.42
516594.16,16.85,4.16,319696.26,10.43
516906.73,16.87,4.18,319796.49,10.44
516708.65,16.87,4.17,319207.48,10.42
516057.69,16.87,4.18,319025.29,10.43
515679.16,16.86,4.17,318584.84,10.41
515516.42,16.86,4.17,318391.58,10.41
514501.04,16.87,4.18,317933.61,10.42
514785.1,16.88,4.19,318004.51,10.43
514785.1,16.88,4.19,318004.51,10.43
514785.1,16.88,4.19,318004.51,10.43
514622.36,16.88,4.19,317820.39,10.43
514476.44,16.88,4.19,317851.96,10.43
514476.44,16.88,4.19,317851.96,10.43
514502.47,16.89,4.19,317678.43,10.43
514667.73,16.9,4.2,317458.83,10.42
514369.73,16.89,4.2,317789.88,10.43
514202.65,16.88,4.19,317804.1,10.44
514609.86,16.9,4.21,317564.61,10.43
514485.82,16.9,4.21,317847.31,10.44
514084.57,16.89,4.2,318208.67,10.45
513069.19,16.9,4.21,317725.2,10.47
512969.43,16.9,4.21,317514.04,10.46
512810.66,16.9,4.21,317388.73,10.46
511795.28,16.91,4.22,316905.25,10.47
511977.85,16.92,4.23,317356.26,10.49
511754.96,16.92,4.22,317032.59,10.48
511754.96,16.92,4.22,317032.59,10.48
511878.75,16.93,4.23,317013.51,10.48
512136.03,16.94,4.24,316777.53,10.48
511999.34,16.93,4.24,317779.59,10.51
511777.5,16.93,4.24,317008.37,10.49
511614.76,16.93,4.24,316758.88,10.48
511455.8,16.92,4.23,316601.12,10.48
511455.8,16.92,4.23,316601.12,10.48
511455.8,16.92,4.23,316601.12,10.48
511293.06,16.92,4.23,316733.33,10.48
510945.47,16.93,4.24,316459.87,10.49
510799.55,16.94,4.24,316370.74,10.49
511162.36,16.95,4.26,316453.95,10.49
511282.3,16.96,4.26,317517.9,10.53
510909.52,16.95,4.26,317100.94,10.52
510785.48,16.95,4.26,317011.89,10.52
510604.23,16.95,4.26,317057.41,10.52
511174.83,16.97,4.28,317064.45,10.53
510798.03,16.96,4.27,316827.17,10.52
510798.03,16.96,4.27,316827.17,10.52
510824.06,16.97,4.27,317200.01,10.53
510850.08,16.97,4.28,317028.22,10.53
510876.11,16.98,4.28,316891.57,10.53
510784.88,16.98,4.29,317075.12,10.54
509769.5,16.99,4.3,316591.65,10.55
509498.22,16.99,4.29,316193.64,10.54
508795.1,16.97,4.28,315490.52,10.52
508918.9,16.98,4.29,315474.18,10.53
509139.68,16.99,4.3,315373.32,10.52
508124.3,17.0,4.31,314889.84,10.54
507961.56,17.0,4.31,314637.62,10.53
507922.62,17.01,4.32,314453.47,10.53
507930.13,17.02,4.32,315008.42,10.55
507788.43,17.02,4.33,315269.77,10.57
507621.48,17.02,4.33,315255.93,10.57
507621.48,17.02,4.33,315255.93,10.57
507641.26,17.02,4.33,314642.02,10.55
507641.26,17.02,4.33,314642.02,10.55
507293.66,17.03,4.34,314368.56,10.56
506667.1,17.02,4.33,313635.37,10.54
506573.35,17.02,4.33,313470.79,10.53
507197.39,17.05,4.36,314791.58,10.58
507321.18,17.06,4.37,314864.59,10.59
507158.44,17.06,4.37,314606.92,10.58
506995.7,17.06,4.37,314487.2,10.58
506995.7,17.06,4.37,314487.2,10.58
506990.96,17.06,4.37,315837.66,10.63
506845.05,17.06,4.37,315835.05,10.63
506646.97,17.06,4.37,315216.42,10.62
506522.93,17.06,4.37,315202.93,10.62
506324.93,17.06,4.37,314855.88,10.61
506166.17,17.06,4.36,314701.03,10.6
506736.76,17.08,4.38,314708.07,10.61
506369.96,17.07,4.37,314471.15,10.6
506645.75,17.08,4.39,314866.03,10.61
506464.5,17.08,4.39,314917.5,10.62
506305.6,17.08,4.39,314981.71,10.63
505305.6,17.05,4.36,313981.71,10.6
505102.0,17.05,4.36,313703.05,10.59
505128.02,17.06,4.36,313525.54,10.59
505251.82,17.07,4.37,313463.16,10.59
505251.82,17.07,4.37,313463.16,10.59
504904.23,17.08,4.38,313189.7,10.59
504525.7,17.07,4.37,312932.92,10.59
504568.56,17.07,4.38,312903.68,10.59
504568.56,17.07,4.38,312903.68,10.59
504568.56,17.07,4.38,312903.68,10.59
504633.28,17.08,4.39,313281.45,10.6
504043.86,17.07,4.37,312411.13,10.58
504043.86,17.07,4.37,312411.13,10.58
504051.38,17.07,4.38,312243.0,10.57
503725.9,17.07,4.38,312382.49,10.59
503563.16,17.07,4.38,312176.3,10.58
503421.45,17.07,4.38,312587.82,10.6
503762.59,17.09,4.39,312361.7,10.59
503595.65,17.09,4.39,312149.64,10.59
503471.61,17.09,4.4,311898.27,10.59
503310.55,17.09,4.4,312541.78,10.61
503554.42,17.1,4.41,312436.45,10.61
503549.68,17.11,4.41,313848.62,10.66
503862.24,17.12,4.43,313948.84,10.67
503862.24,17.12,4.43,313948.84,10.67
503986.04,17.13,4.44,313996.55,10.67
503777.75,17.13,4.43,313702.09,10.66
504053.53,17.14,4.45,313481.69,10.66
503831.69,17.13,4.44,313357.84,10.66
503857.72,17.14,4.45,313206.23,10.65
503883.74,17.14,4.45,313567.67,10.67
503257.18,17.13,4.44,312866.5,10.65
503094.44,17.13,4.44,312659.28,10.65
502285.79,17.11,4.41,311850.62,10.62
502055.9,17.1,4.41,311644.49,10.62
502387.21,17.12,4.42,311511.65,10.61
501998.69,17.1,4.41,311803.62,10.62
502327.57,17.12,4.43,311504.89,10.62
502109.54,17.11,4.42,312219.68,10.64
501967.83,17.11,4.42,312540.94,10.66
501800.89,17.11,4.42,312397.39,10.65
501799.08,17.12,4.43,312285.51,10.65
501818.86,17.12,4.43,312456.72,10.66
502550.95,17.16,4.46,313811.86,10.71
502804.24,17.17,4.47,314001.36,10.72
503256.04,17.19,4.49,314028.45,10.72
503256.04,17.19,4.49,314028.45,10.72
503256.04,17.19,4.49,314028.45,10.72
502240.65,17.2,4.51,313544.98,10.74
502364.45,17.21,4.52,313533.45,10.74
502390.48,17.21,4.52,313349.74,10.74
502013.68,17.2,4.51,313415.53,10.74
501666.08,17.22,4.52,313142.07,10.75
501692.11,17.22,4.53,313288.02,10.75
500676.72,17.23,4.54,312804.55,10.77
500676.72,17.23,4.54,312804.55,10.77
500513.98,17.23,4.54,312555.71,10.76
500351.24,17.23,4.54,312909.44,10.78
500062.78,17.24,4.54,312588.28,10.77
499047.4,17.25,4.56,312104.81,10.79
498649.32,17.24,4.55,311359.89,10.77
498503.41,17.24,4.55,311087.3,10.76
498138.98,17.25,4.56,310855.65,10.77
498014.95,17.26,4.56,310841.44,10.77
496999.56,17.27,4.58,310357.97,10.78
497346.95,17.28,4.59,310077.15,10.77
496331.57,17.3,4.6,309619.18,10.79
496631.81,17.31,4.62,310739.02,10.83
496787.82,17.32,4.63,310329.15,10.82
496911.62,17.33,4.64,310290.3,10.82
496993.17,17.34,4.65,310752.49,10.84
496830.43,17.34,4.65,310947.17,10.85
496977.18,17.35,4.66,310702.48,10.85
496977.18,17.35,4.66,310702.48,10.85
496814.44,17.35,4.66,310513.9,10.84
495799.06,17.36,4.67,310030.42,10.86
495818.83,17.37,4.68,310022.61,10.86
495672.92,17.37,4.68,309898.82,10.86
495548.88,17.37,4.68,309892.71,10.86
495367.63,17.37,4.68,309750.26,10.86
495362.89,17.38,4.68,310905.41,10.91
495271.66,17.38,4.69,310917.67,10.91
495271.66,17.38,4.69,310917.67,10.91
495271.66,17.38,4.69,310917.67,10.91
495000.39,17.38,4.68,310727.04,10.91
495124.19,17.39,4.69,310710.7,10.91
495436.75,17.4,4.71,310810.92,10.92
495436.75,17.4,4.71,310810.92,10.92
494421.37,17.42,4.72,310327.45,10.93
494421.37,17.42,4.72,310327.45,10.93
494421.37,17.42,4.72,310327.45,10.93
494258.63,17.42,4.72,310075.22,10.93
494116.92,17.42,4.73,310306.81,10.94
493949.97,17.42,4.73,310081.76,10.93
493856.22,17.42,4.73,310224.39,10.94
493664.88,17.42,4.73,310684.07,10.96
493323.64,17.41,4.72,310896.92,10.97
493567.51,17.43,4.73,310775.04,10.97
492552.13,17.44,4.75,310317.08,10.99
492578.15,17.45,4.75,310138.16,10.98
492578.15,17.45,4.75,310138.16,10.98
492701.95,17.46,4.76,310141.11,10.99
492867.21,17.47,4.77,310321.36,11.0
493032.47,17.48,4.78,310131.19,10.99
492405.9,17.46,4.77,309429.33,10.97
492243.16,17.46,4.77,309166.38,10.97
492324.72,17.47,4.78,309065.1,10.97
491309.33,17.48,4.79,308581.63,10.98
491309.33,17.48,4.79,308581.63,10.98
491167.63,17.48,4.79,309049.02,11.0
491424.9,17.49,4.8,308961.89,11.0
491257.95,17.49,4.8,308599.73,10.99
490889.43,17.48,4.79,309395.77,11.02
490894.36,17.48,4.79,309421.91,11.02
489878.98,17.5,4.81,308938.44,11.04
489878.98,17.5,4.81,308938.44,11.04
488863.59,17.51,4.82,308454.97,11.05
488883.37,17.52,4.83,308244.65,11.05
489017.86,17.53,4.83,308975.69,11.07
488893.82,17.53,4.84,308966.04,11.08
489194.06,17.55,4.85,310057.01,11.12
489506.63,17.56,4.87,310157.23,11.13
489782.41,17.57,4.88,309955.7,11.12
489784.88,17.58,4.88,309966.61,11.12
489908.67,17.59,4.89,309985.0,11.13
489530.15,17.58,4.88,309826.71,11.12
489686.16,17.59,4.89,309416.68,11.11
489523.42,17.59,4.9,309213.62,11.11
489160.92,17.59,4.89,309095.97,11.11
489160.92,17.59,4.89,309095.97,11.11
488509.96,17.59,4.9,308844.15,11.12
488368.25,17.59,4.9,309144.5,11.13
487352.87,17.6,4.91,308661.03,11.15
487185.92,17.6,4.91,308418.26,11.14
487061.88,17.61,4.91,308351.91,11.15
486763.88,17.6,4.91,307797.56,11.13
487047.94,17.61,4.92,308062.0,11.14
486692.18,17.6,4.91,307894.96,11.14
486714.0,17.61,4.91,307754.21,11.13
485714.0,17.58,4.89,306754.21,11.1
485614.24,17.58,4.89,307422.04,11.13
484598.85,17.59,4.9,306938.57,11.14
484663.58,17.6,4.91,307373.97,11.16
484787.38,17.61,4.92,307376.92,11.17
485046.51,17.63,4.94,307122.18,11.16
485054.03,17.63,4.94,306929.84,11.16
484891.29,17.63,4.94,306702.74,11.15
484891.29,17.63,4.94,306702.74,11.15
484891.29,17.63,4.94,306702.74,11.15
484543.69,17.65,4.96,306429.28,11.16
483840.57,17.63,4.94,305726.15,11.14
483860.34,17.63,4.94,305907.35,11.15
483855.6,17.64,4.95,306403.16,11.17
483692.86,17.64,4.95,306711.54,11.19
483546.95,17.64,4.95,306473.27,11.18
483546.95,17.64,4.95,306473.27,11.18
483422.91,17.64,4.95,306310.44,11.18
483124.91,17.63,4.94,306267.08,11.18
483437.47,17.65,4.96,306367.3,11.19
483602.73,17.66,4.97,306110.46,11.18
483421.48,17.66,4.97,306300.97,11.19
483447.51,17.67,4.97,306179.35,11.19
483149.51,17.66,4.97,306173.47,11.19
483406.05,17.67,4.98,306377.71,11.2
483237.06,17.67,4.98,306187.08,11.2
483043.55,17.67,4.98,306020.59,11.19
483167.35,17.68,4.99,306196.36,11.21
483498.66,17.7,5.0,306183.93,11.21
483645.41,17.71,5.01,306007.45,11.2
483482.67,17.71,5.01,305784.04,11.2
483319.93,17.71,5.02,305582.01,11.2
483339.7,17.71,5.02,307259.34,11.26
483041.71,17.7,5.01,306837.41,11.25
482878.97,17.71,5.01,307045.63,11.26
482771.75,17.71,5.02,306906.22,11.26
482767.01,17.71,5.02,307225.17,11.27
482585.76,17.71,5.02,307056.73,11.27
483037.56,17.73,5.04,307083.82,11.27
482868.57,17.73,5.04,307163.81,11.28
482675.06,17.73,5.04,306975.16,11.28
482675.06,17.73,5.04,306975.16,11.28
482798.86,17.74,5.05,307070.94,11.29
482636.12,17.74,5.05,306776.76,11.28
482473.38,17.75,5.05,306994.84,11.29
482473.38,17.75,5.05,306994.84,11.29
482310.63,17.75,5.05,306836.93,11.29
482203.42,17.75,5.06,306706.57,11.29
482022.17,17.75,5.06,306783.9,11.3
482022.17,17.75,5.06,306783.9,11.3
482022.17,17.75,5.06,306783.9,11.3
482048.2,17.75,5.06,306600.19,11.29
482048.2,17.75,5.06,306600.19,11.29
482048.2,17.75,5.06,306600.19,11.29
481679.68,17.74,5.05,306314.96,11.28
481640.73,17.76,5.06,306175.74,11.29
481471.74,17.76,5.06,306067.26,11.29
481278.23,17.76,5.06,305909.04,11.29
481402.03,17.77,5.07,305869.87,11.29
481239.29,17.77,5.07,305640.47,11.28
481097.58,17.77,5.08,306124.1,11.31
480930.64,17.77,5.08,305691.5,11.29
480930.64,17.77,5.08,305691.5,11.29
480566.21,17.78,5.09,305459.85,11.3
480592.24,17.79,5.1,305338.22,11.3
480482.24,17.78,5.09,305228.22,11.3
480482.24,17.78,5.09,305228.22,11.3
480482.24,17.78,5.09,305228.22,11.3
480480.44,17.79,5.1,305467.34,11.31
479465.05,17.81,5.11,304983.87,11.33
480197.14,17.84,5.15,305876.9,11.36
480197.14,17.84,5.15,305876.9,11.36
480472.93,17.85,5.16,306298.12,11.38
480554.48,17.86,5.17,306167.47,11.38
480562.0,17.87,5.18,305997.13,11.38
480562.0,17.87,5.18,305997.13,11.38
480685.8,17.88,5.19,306070.13,11.38
480523.06,17.88,5.19,305876.86,11.38
480360.32,17.88,5.19,305692.74,11.38
480214.4,17.88,5.19,305840.59,11.39
480090.37,17.88,5.19,305883.35,11.39
479909.12,17.88,5.19,305767.87,11.39
479928.89,17.89,5.2,305630.85,11.39
479530.81,17.88,5.19,305232.77,11.38
479665.3,17.89,5.2,307071.66,11.45
479977.87,17.91,5.22,307195.93,11.46
480003.9,17.91,5.22,307017.54,11.46
480003.9,17.91,5.22,307017.54,11.46
479625.37,17.9,5.21,306375.67,11.44
479466.48,17.9,5.21,306408.55,11.44
479416.48,17.9,5.21,306358.55,11.44
478765.52,17.9,5.21,306106.73,11.45
478467.52,17.9,5.2,305927.01,11.44
478591.31,17.91,5.21,305887.83,11.44
478387.71,17.91,5.21,305600.75,11.44
478250.21,17.91,5.22,305396.59,11.44
478250.21,17.91,5.22,305396.59,11.44
478525.99,17.92,5.23,305204.44,11.43
478525.99,17.92,5.23,305247.47,11.43
478782.53,17.93,5.24,305644.51,11.45
478615.58,17.93,5.24,306359.52,11.48
478237.06,17.92,5.23,306131.52,11.47
478127.32,17.93,5.23,305866.82,11.47
478068.31,17.93,5.24,305566.16,11.46
477936.7,17.93,5.24,306278.2,11.49
478060.5,17.94,5.25,306240.31,11.49
478261.46,17.96,5.27,305873.81,11.49
478098.72,17.96,5.27,305673.43,11.48
478098.72,17.96,5.27,305673.43,11.48
477935.98,17.96,5.27,305940.37,11.5
477200.64,17.94,5.25,305205.03,11.47
477531.95,17.95,5.26,305064.43,11.47
477153.43,17.94,5.25,305361.57,11.48
477153.43,17.94,5.25,305318.54,11.48
476990.69,17.94,5.25,305119.85,11.48
476990.69,17.94,5.25,305169.05,11.48
475975.31,17.96,5.27,304685.58,11.5
478542.13,18.06,5.36,307710.19,11.61
478177.71,18.07,5.38,307478.53,11.62
478070.5,18.07,5.38,307353.58,11.62
478070.5,18.07,5.38,307352.61,11.62
477745.02,18.07,5.38,307432.0,11.63
477447.02,18.07,5.37,307188.74,11.62
477099.42,18.08,5.39,306915.28,11.63
477106.94,18.09,5.39,306851.88,11.63
476091.55,18.1,5.41,306393.92,11.65
475982.79,18.1,5.41,306289.07,11.65
476002.56,18.1,5.41,306503.64,11.66
475821.31,18.1,5.41,306669.51,11.67
474805.93,18.12,5.43,306186.03,11.69
474636.94,18.12,5.43,306017.33,11.68
474443.43,18.12,5.43,305857.18,11.68
474438.69,18.13,5.43,306392.06,11.71
474562.48,18.14,5.45,306465.07,11.71
474399.74,18.14,5.45,306254.66,11.71
474237.0,18.14,5.45,306087.68,11.71
474091.09,18.14,5.45,306099.41,11.71
474653.41,18.17,5.47,306163.3,11.72
474529.37,18.17,5.48,306466.5,11.73
474240.91,18.17,5.48,306161.49,11.73
474059.66,18.17,5.48,305979.92,11.73
473900.77,18.17,5.48,305783.92,11.73
474024.57,18.18,5.49,305721.54,11.73
473374.57,18.16,5.47,305071.54,11.71
473211.83,18.16,5.47,304867.36,11.7
473049.09,18.16,5.47,305141.14,11.72
472886.34,18.17,5.47,304845.78,11.71
472912.37,18.17,5.48,304661.71,11.71
472938.4,18.18,5.49,304510.09,11.7
472559.87,18.17,5.47,304856.44,11.72
472852.48,18.18,5.49,304712.27,11.72
472554.49,18.17,5.48,304634.62,11.71
472447.27,18.18,5.48,304639.43,11.72
472266.02,18.18,5.48,304834.99,11.73
472266.02,18.18,5.48,304834.99,11.73
472097.03,18.18,5.48,304659.23,11.73
472161.76,18.18,5.49,304471.37,11.73
472161.76,18.18,5.49,304471.37,11.73
472161.76,18.18,5.49,304471.37,11.73
471146.38,18.2,5.51,303987.9,11.74
470777.85,18.19,5.5,304377.81,11.76
470574.25,18.19,5.5,304261.37,11.76
470698.05,18.2,5.51,304165.18,11.76
470535.31,18.2,5.51,303993.68,11.76
470393.6,18.2,5.51,303998.85,11.76
470393.6,18.2,5.51,303998.85,11.76
470181.5,18.2,5.5,303793.12,11.76
470430.5,18.21,5.52,304031.25,11.77
470263.55,18.21,5.52,304491.84,11.79
470139.51,18.21,5.52,304153.08,11.78
470039.75,18.22,5.52,304756.21,11.81
470039.75,18.22,5.52,304756.21,11.81
470059.53,18.22,5.53,304835.72,11.82
469044.14,18.24,5.55,304352.24,11.84
468663.89,18.23,5.54,303615.5,11.81
468846.46,18.24,5.55,303274.62,11.8
469091.48,18.25,5.56,304464.49,11.85
468712.95,18.24,5.55,304049.09,11.83
467697.57,18.26,5.57,303565.62,11.85
467697.57,18.26,5.57,303565.62,11.85
468149.37,18.28,5.59,303592.71,11.86
467860.09,18.27,5.58,303555.96,11.86
467886.11,18.28,5.59,303372.25,11.85
466870.73,18.3,5.61,302888.78,11.87
466677.22,18.3,5.61,302668.84,11.87
466801.02,18.31,5.62,302741.84,11.87
466827.04,18.32,5.62,302620.22,11.87
466664.3,18.32,5.63,302409.82,11.87
466948.36,18.33,5.64,302694.18,11.88
466585.86,18.33,5.64,302575.55,11.89
466546.92,18.35,5.65,302436.33,11.89
465920.36,18.33,5.64,301831.3,11.87
465543.56,18.32,5.62,301528.39,11.86
464892.6,18.32,5.63,301276.57,11.87
465223.91,18.34,5.64,301787.55,11.89
465061.17,18.34,5.64,301620.57,11.89
464898.43,18.34,5.65,301866.73,11.91
464791.22,18.34,5.65,301731.6,11.91
464609.97,18.34,5.65,301757.9,11.91
464440.98,18.34,5.65,301619.97,11.91
464247.47,18.34,5.65,301441.48,11.91
463921.99,18.34,5.65,301533.03,11.92
464045.78,18.35,5.66,301590.31,11.93
463045.78,18.32,5.63,300590.31,11.89
462883.04,18.32,5.63,300375.06,11.89
462504.52,18.31,5.62,300072.13,11.88
462341.78,18.31,5.62,300248.01,11.89
462349.3,18.32,5.63,300056.63,11.89
461984.87,18.33,5.64,299842.3,11.9
462143.88,18.34,5.65,299798.75,11.9
461981.14,18.35,5.65,299587.85,11.9
461976.4,18.35,5.66,300976.86,11.96
461976.4,18.35,5.66,300976.86,11.96
461976.4,18.35,5.66,300976.86,11.96
461976.4,18.35,5.66,300976.86,11.96
461869.19,18.35,5.66,300876.83,11.96
461687.94,18.35,5.66,300981.71,11.97
461518.95,18.35,5.66,300778.47,11.96
461325.44,18.35,5.66,300711.89,11.96
461449.24,18.37,5.67,300784.89,11.97
461160.77,18.37,5.68,300657.38,11.98
461473.34,18.39,5.7,300781.64,11.98
461310.6,18.39,5.7,300588.37,11.98
460659.64,18.39,5.7,300344.73,11.99
460517.93,18.39,5.7,300181.65,11.99
460517.93,18.39,5.7,300181.65,11.99
460543.96,18.4,5.71,300003.26,11.99
460377.01,18.4,5.71,300024.57,11.99
460079.01,18.39,5.7,299549.0,11.97
460079.01,18.39,5.7,299549.0,11.97
460105.04,18.4,5.71,299366.12,11.97
460270.3,18.41,5.72,299698.35,11.99
460146.26,18.41,5.72,299744.46,11.99
460227.81,18.42,5.73,299634.04,11.99
460029.81,18.42,5.72,299608.37,11.99
460287.09,18.43,5.74,299418.19,11.99
460286.37,18.44,5.74,300281.73,12.03
460306.14,18.44,5.75,300217.58,12.03
460763.11,18.47,5.78,300086.5,12.03
460758.37,18.48,5.78,301765.46,12.1
460882.17,18.49,5.8,301838.46,12.11
460534.57,18.5,5.81,301565.0,12.12
460371.83,18.5,5.81,301331.29,12.11
460209.09,18.5,5.81,301187.61,12.11
460521.66,18.52,5.83,301287.83,12.12
459506.27,18.54,5.85,300804.36,12.14
459506.27,18.54,5.85,300804.36,12.14
459360.36,18.54,5.85,300816.09,12.14
459236.32,18.55,5.85,301062.07,12.16
459075.26,18.55,5.86,300945.88,12.16
459075.26,18.55,5.86,300945.88,12.16
459319.13,18.56,5.87,301229.6,12.18
459484.39,18.58,5.88,300972.76,12.17
458857.83,18.56,5.87,300368.44,12.15
458862.76,18.56,5.87,300369.76,12.15
458484.24,18.55,5.85,299914.86,12.13
458186.24,18.54,5.84,299568.26,12.12
457978.24,18.53,5.84,299172.68,12.11
458262.3,18.55,5.85,299475.92,12.12
457885.5,18.53,5.84,299284.54,12.11
458009.3,18.55,5.85,299357.55,12.12
457846.56,18.55,5.85,299099.88,12.12
457889.41,18.56,5.86,299024.14,12.12
457889.41,18.56,5.86,299024.14,12.12
457726.67,18.56,5.86,298904.42,12.12
457580.76,18.56,5.87,299106.34,12.13
457903.52,18.57,5.88,299462.71,12.15
457809.77,18.58,5.89,299504.81,12.15
457809.77,18.58,5.89,299504.81,12.15
457809.77,18.58,5.89,299504.81,12.15
457679.72,18.58,5.89,299912.09,12.18
457938.85,18.6,5.91,299784.83,12.18
458176.88,18.61,5.92,299382.17,12.16
458176.88,18.61,5.92,299382.17,12.16
458300.68,18.62,5.93,299429.87,12.17
458137.94,18.63,5.93,299244.77,12.17
458157.72,18.63,5.94,299126.51,12.17
457780.92,18.62,5.93,300433.14,12.22
457780.92,18.62,5.93,300433.14,12.22
457780.92,18.62,5.93,300433.14,12.22
457639.21,18.62,5.93,300774.96,12.24
457472.26,18.62,5.93,300297.08,12.22
457467.52,18.63,5.94,300419.69,12.23
456764.4,18.61,5.92,299716.57,12.21
457076.96,18.63,5.93,299816.79,12.22
457352.75,18.64,5.95,299596.39,12.21
457228.71,18.64,5.95,299915.13,12.23
457128.95,18.65,5.96,300344.24,12.25
457252.75,18.66,5.97,300305.39,12.26
457090.0,18.66,5.97,300075.67,12.25
456948.3,18.66,5.97,300766.96,12.28
456750.3,18.66,5.96,300724.37,12.28
456371.78,18.65,5.95,300584.93,12.28
456169.93,18.64,5.95,300256.64,12.27
456002.98,18.64,5.95,299885.01,12.26
455909.23,18.64,5.95,299654.5,12.25
455935.26,18.65,5.96,299970.91,12.27
456211.04,18.67,5.97,299798.09,12.27
455195.66,18.69,5.99,299340.13,12.29
454833.16,18.69,5.99,299031.85,12.28
453817.78,18.71,6.01,298548.38,12.31
453817.78,18.71,6.01,298548.38,12.31
453649.39,18.71,6.01,297815.53,12.28
453373.78,18.7,6.01,297590.52,12.28
453997.82,18.74,6.04,298875.48,12.33
453799.75,18.74,6.04,298286.48,12.31
453640.98,18.73,6.04,298131.92,12.31
453423.54,18.72,6.03,298045.4,12.31
453547.34,18.74,6.04,298048.35,12.31
453628.9,18.75,6.05,297906.89,12.31
453466.16,18.75,6.05,297679.79,12.31
453324.45,18.75,6.06,298065.68,12.33
453157.5,18.75,6.06,297707.86,12.32
452859.5,18.74,6.05,297238.92,12.3
451844.12,18.76,6.07,296755.45,12.32
451990.87,18.77,6.08,297526.78,12.36
451701.59,18.76,6.07,297424.04,12.35
451721.37,18.77,6.08,297552.82,12.36
451597.33,18.77,6.08,297532.98,12.37
451596.61,18.78,6.09,298211.75,12.4
451596.61,18.78,6.09,298211.75,12.4
451596.61,18.78,6.09,298211.75,12.4
451771.13,18.79,6.1,297982.98,12.4
451894.92,18.81,6.11,298030.68,12.4
451732.18,18.81,6.12,297823.46,12.4
451452.62,18.8,6.11,297007.47,12.37
