ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
318090.29,7.04,1.86,197123.96,4.36
318227.12,7.04,1.87,197123.96,4.36
318099.93,7.04,1.87,196644.93,4.35
318048.2,7.04,1.87,196644.93,4.35
317826.14,7.04,1.86,196248.73,4.34
317976.82,7.04,1.87,195881.3,4.34
318003.98,7.04,1.87,196179.12,4.34
318003.98,7.04,1.87,196179.12,4.34
318003.98,7.04,1.87,196179.12,4.34
318140.81,7.05,1.87,196179.12,4.35
318140.81,7.05,1.87,196179.12,4.35
318511.52,7.06,1.88,196187.14,4.35
318459.8,7.06,1.88,196211.73,4.35
318459.8,7.06,1.88,196199.57,4.35
318097.36,7.05,1.88,196167.93,4.35
318468.08,7.06,1.89,197074.73,4.37
318416.35,7.06,1.89,197045.24,4.37
318364.63,7.06,1.89,196961.63,4.37
318312.9,7.06,1.89,196961.63,4.37
318312.9,7.06,1.89,196961.63,4.37
318461.6,7.06,1.89,196869.87,4.37
318247.56,7.06,1.89,196101.18,4.35
318183.96,7.06,1.89,196892.59,4.37
318132.24,7.06,1.89,196892.59,4.37
318080.51,7.06,1.89,196892.59,4.37
318217.34,7.06,1.89,196895.39,4.37
318165.61,7.07,1.89,196894.65,4.37
318113.89,7.07,1.89,196892.59,4.37
318476.64,7.07,1.9,197413.26,4.39
318424.91,7.08,1.9,197431.61,4.39
318561.74,7.08,1.91,197554.23,4.39
318698.56,7.08,1.91,197675.95,4.39
318835.39,7.09,1.92,197675.95,4.39
318783.67,7.09,1.92,197675.95,4.4
319056.07,7.1,1.92,197675.95,4.4
318851.94,7.09,1.92,197686.01,4.4
318635.94,7.09,1.91,197535.56,4.39
318772.77,7.09,1.92,197528.76,4.39
318721.05,7.09,1.92,197525.5,4.4
318669.32,7.09,1.92,197961.92,4.41
319106.66,7.1,1.93,197667.02,4.4
319054.93,7.1,1.93,198541.06,4.42
319054.93,7.1,1.93,198578.98,4.42
319003.21,7.1,1.93,198575.74,4.42
318951.49,7.1,1.93,198465.88,4.42
318830.32,7.1,1.93,198321.85,4.42
318542.43,7.1,1.92,198003.93,4.41
318891.53,7.1,1.93,197318.88,4.4
318571.53,7.1,1.93,196998.88,4.39
318519.81,7.1,1.93,196998.88,4.39
318468.08,7.1,1.93,196998.88,4.39
318604.91,7.1,1.93,196998.88,4.39
318741.74,7.11,1.93,197001.15,4.39
319112.45,7.12,1.94,197000.73,4.39
319060.73,7.12,1.94,196998.88,4.39
319060.73,7.12,1.94,196998.88,4.39
319197.56,7.12,1.95,197830.7,4.41
319145.83,7.12,1.95,197948.68,4.42
319282.66,7.13,1.95,197948.68,4.42
319230.93,7.13,1.95,197948.68,4.42
319179.21,7.13,1.95,197948.68,4.42
319127.48,7.13,1.95,197957.76,4.42
319075.76,7.13,1.96,197952.96,4.42
319024.04,7.13,1.96,197952.58,4.42
319160.86,7.13,1.96,197970.28,4.42
319297.69,7.14,1.96,198516.59,4.44
318945.25,7.13,1.96,198204.59,4.43
318893.52,7.13,1.96,198204.59,4.43
318720.29,7.13,1.95,200281.58,4.48
319098.98,7.14,1.96,200281.58,4.48
318738.57,7.13,1.96,200289.52,4.48
319052.06,7.14,1.96,198981.53,4.45
319000.34,7.14,1.96,198973.85,4.45
319371.05,7.15,1.97,198973.59,4.45
319319.33,7.15,1.97,199735.01,4.47
319267.61,7.15,1.97,199201.04,4.46
319132.5,7.15,1.97,199444.55,4.47
318952.93,7.14,1.97,199462.73,4.47
318791.54,7.14,1.97,199154.07,4.46
318666.61,7.14,1.97,199350.9,4.47
318451.6,7.13,1.96,200517.08,4.49
318399.87,7.13,1.96,200452.08,4.49
318348.15,7.14,1.96,200403.98,4.49
318186.76,7.13,1.96,200091.51,4.49
318135.03,7.13,1.96,200071.2,4.49
318083.31,7.13,1.96,199978.41,4.49
318031.59,7.13,1.96,199975.17,4.49
318031.59,7.13,1.96,199975.17,4.49
318303.99,7.14,1.97,200171.34,4.49
318576.4,7.15,1.98,200235.23,4.49
318524.67,7.15,1.98,200383.52,4.5
318472.95,7.15,1.98,200383.52,4.5
318421.23,7.15,1.98,200383.52,4.5
318369.5,7.15,1.98,200397.08,4.5
318641.91,7.16,1.99,200393.01,4.5
318590.19,7.16,1.99,200383.52,4.5
318296.05,7.15,1.98,200107.5,4.5
318244.33,7.15,1.98,200486.14,4.51
318192.61,7.15,1.98,200486.14,4.51
318343.28,7.16,1.99,200187.3,4.5
318291.56,7.16,1.99,200187.3,4.5
318590.19,7.17,1.99,200258.1,4.5
318296.06,7.16,1.99,199962.81,4.5
318244.33,7.16,1.99,200049.42,4.5
318192.61,7.16,1.99,200019.09,4.5
318140.89,7.16,1.99,200004.36,4.5
318413.29,7.17,2.0,200068.25,4.5
318254.74,7.16,1.99,199918.18,4.5
317879.07,7.16,1.98,199648.29,4.5
317879.07,7.16,1.98,199653.58,4.5
317827.35,7.16,1.99,199801.88,4.5
317775.62,7.16,1.99,199717.69,4.5
317723.9,7.16,1.99,199734.11,4.5
317860.72,7.16,1.99,199734.11,4.5
317997.55,7.17,1.99,199734.11,4.5
317945.83,7.17,2.0,199734.11,4.5
318316.54,7.18,2.0,199737.88,4.5
318264.82,7.18,2.0,199735.5,4.5
318213.09,7.18,2.01,199734.11,4.51
318161.37,7.18,2.01,200444.14,4.52
318161.37,7.18,2.01,200456.89,4.52
318109.65,7.18,2.01,200514.88,4.52
318057.92,7.18,2.01,200514.88,4.53
317695.48,7.17,2.0,200178.95,4.52
317401.35,7.17,1.99,199898.08,4.51
317349.63,7.17,1.99,199908.13,4.51
317297.9,7.17,1.99,199923.06,4.52
317570.31,7.17,2.0,199981.32,4.52
317518.58,7.17,2.0,199898.08,4.52
317466.86,7.17,2.0,199932.56,4.52
317615.56,7.18,2.01,200509.95,4.53
317321.43,7.17,2.0,200214.65,4.53
317709.33,7.18,2.01,200556.24,4.53
317657.61,7.18,2.01,200526.75,4.53
317605.89,7.18,2.01,200443.14,4.53
317742.71,7.19,2.02,200565.76,4.54
317632.71,7.19,2.01,200455.76,4.53
317905.12,7.19,2.02,200692.2,4.54
317853.39,7.19,2.02,200671.88,4.54
317990.22,7.2,2.03,200757.82,4.54
317938.5,7.2,2.03,200728.33,4.54
318309.21,7.21,2.03,201039.74,4.55
318257.49,7.21,2.04,201039.74,4.55
317963.36,7.2,2.03,200785.23,4.55
317911.64,7.2,2.03,200785.23,4.55
317859.91,7.2,2.03,200949.07,4.55
317808.19,7.2,2.03,200934.79,4.55
317756.46,7.2,2.03,200800.16,4.55
317704.74,7.2,2.03,200800.16,4.55
317841.56,7.21,2.04,200815.56,4.55
317841.56,7.21,2.04,200811.88,4.55
317789.84,7.21,2.04,200811.88,4.56
317738.12,7.21,2.04,201057.96,4.56
317686.39,7.21,2.04,200874.26,4.56
317634.67,7.21,2.04,200853.94,4.56
317272.23,7.2,2.03,200518.91,4.55
317220.5,7.2,2.03,200426.13,4.55
317168.78,7.2,2.03,200426.13,4.55
317168.78,7.2,2.03,200426.32,4.55
317117.05,7.2,2.03,200426.32,4.55
317253.88,7.21,2.04,200895.51,4.56
317202.16,7.21,2.04,200769.17,4.56
317474.56,7.22,2.04,200769.17,4.56
317270.43,7.21,2.04,200771.04,4.56
317407.26,7.22,2.04,200752.84,4.56
317355.53,7.22,2.04,200751.97,4.57
317303.81,7.22,2.04,201286.83,4.58
317665.96,7.23,2.05,200858.41,4.57
317614.24,7.23,2.05,200858.41,4.57
317304.1,7.22,2.05,201495.12,4.59
317440.93,7.22,2.05,201495.12,4.59
317577.75,7.23,2.06,201495.12,4.59
317419.2,7.23,2.05,201336.57,4.58
317367.48,7.23,2.05,201339.57,4.58
316953.69,7.23,2.06,201339.57,4.59
317090.51,7.23,2.06,201341.21,4.59
317038.79,7.24,2.06,201344.92,4.59
316987.06,7.24,2.06,201336.57,4.6
316935.34,7.24,2.06,201904.22,4.61
316883.62,7.24,2.06,201923.17,4.61
317254.33,7.25,2.07,202186.15,4.62
317202.61,7.25,2.07,202186.15,4.62
317150.89,7.25,2.07,202186.15,4.62
317513.04,7.26,2.08,202191.23,4.62
317461.32,7.26,2.08,202192.34,4.62
317222.3,7.25,2.08,201832.39,4.61
316938.43,7.25,2.07,201826.2,4.61
316886.7,7.25,2.07,201937.57,4.62
316834.98,7.25,2.07,201842.79,4.62
316783.25,7.25,2.08,201872.82,4.62
316420.81,7.24,2.07,201537.8,4.61
316815.27,7.25,2.08,201624.45,4.61
316952.1,7.25,2.08,201896.36,4.62
316900.37,7.25,2.08,201893.12,4.62
316848.65,7.26,2.08,201783.26,4.62
316796.92,7.26,2.08,201670.16,4.62
316745.2,7.26,2.08,201670.16,4.62
316693.48,7.26,2.08,201666.92,4.62
316830.3,7.26,2.09,201743.23,4.62
316778.58,7.26,2.09,201713.74,4.62
317149.3,7.27,2.1,202025.16,4.63
316786.85,7.26,2.09,201690.13,4.62
316735.13,7.26,2.09,201690.13,4.63
316683.41,7.26,2.09,201690.13,4.63
316631.68,7.26,2.09,201694.97,4.63
316579.96,7.27,2.09,201696.21,4.63
317107.61,7.28,2.11,201824.61,4.63
317107.61,7.28,2.11,201824.61,4.63
317055.89,7.28,2.11,201816.44,4.63
316891.78,7.28,2.1,201724.2,4.63
316891.78,7.28,2.1,201724.2,4.63
316891.78,7.28,2.1,201724.2,4.63
316840.06,7.28,2.1,201724.2,4.63
316788.34,7.28,2.1,201724.2,4.63
316736.61,7.28,2.1,201815.18,4.64
316684.89,7.28,2.1,201743.77,4.64
316633.16,7.28,2.11,201724.41,4.64
316581.44,7.28,2.11,201870.87,4.64
316529.71,7.28,2.11,201875.58,4.64
316477.99,7.28,2.11,201742.75,4.64
316426.27,7.28,2.11,201728.9,4.64
316698.67,7.29,2.11,201726.43,4.64
316646.95,7.29,2.11,201730.28,4.64
316595.22,7.29,2.12,201726.0,4.64
316745.9,7.29,2.12,201366.64,4.64
316585.96,7.29,2.12,201100.39,4.63
316534.24,7.29,2.12,201181.57,4.63
316482.51,7.29,2.12,201181.57,4.64
316430.79,7.29,2.12,201181.57,4.64
316430.79,7.29,2.12,201194.19,4.64
316379.06,7.29,2.12,201698.34,4.65
316527.76,7.3,2.12,202343.71,4.66
316527.76,7.3,2.12,202343.71,4.66
316464.16,7.3,2.13,202247.57,4.66
316412.44,7.3,2.13,202247.57,4.66
316783.16,7.31,2.13,202264.93,4.67
316731.43,7.31,2.14,202312.51,4.67
316679.71,7.31,2.14,202385.4,4.67
316627.99,7.31,2.14,202320.4,4.67
316576.26,7.31,2.14,202272.3,4.67
316524.54,7.31,2.14,202272.3,4.67
316796.94,7.32,2.14,202274.63,4.67
316458.24,7.31,2.14,202529.93,4.68
316606.94,7.31,2.14,202516.37,4.68
316731.9,7.32,2.15,202591.19,4.68
316406.62,7.31,2.14,202285.76,4.67
316354.9,7.31,2.14,202288.79,4.68
316733.59,7.32,2.15,202629.7,4.68
317005.99,7.33,2.16,202605.91,4.68
316954.27,7.33,2.16,202585.59,4.69
317079.22,7.33,2.16,202224.61,4.68
317015.63,7.33,2.16,202440.51,4.68
316963.9,7.34,2.16,202347.72,4.68
316912.18,7.34,2.16,202347.72,4.68
316860.46,7.34,2.16,202347.72,4.68
316643.77,7.33,2.16,202258.06,4.68
316643.77,7.33,2.16,202258.06,4.68
316592.04,7.33,2.16,202263.31,4.68
316728.87,7.34,2.16,202260.22,4.69
316677.15,7.34,2.17,202261.92,4.69
316677.15,7.34,2.17,202261.92,4.69
316625.42,7.34,2.17,202258.06,4.69
316762.25,7.34,2.17,202733.09,4.7
316899.07,7.35,2.17,202811.6,4.7
316847.35,7.35,2.18,202811.6,4.7
316795.63,7.35,2.18,202811.6,4.7
316501.5,7.34,2.17,202571.91,4.7
316449.77,7.34,2.17,202605.72,4.7
316398.05,7.34,2.17,202614.92,4.7
316534.87,7.35,2.18,202594.62,4.7
316483.15,7.35,2.18,203006.85,4.71
316431.42,7.35,2.18,203006.85,4.71
316379.7,7.35,2.18,203006.85,4.72
316270.84,7.35,2.17,205307.46,4.77
316419.54,7.35,2.18,205372.69,4.77
316355.95,7.35,2.18,205237.15,4.77
316301.03,7.35,2.18,206437.75,4.8
316364.65,7.35,2.18,205983.97,4.79
316391.81,7.36,2.18,205872.32,4.79
316340.09,7.36,2.18,205872.32,4.79
316395.58,7.36,2.19,207240.34,4.82
316292.13,7.36,2.19,207251.17,4.82
316240.41,7.36,2.19,207240.73,4.82
316188.68,7.36,2.19,207240.34,4.82
316136.96,7.36,2.19,207240.34,4.83
316657.19,7.37,2.2,207240.34,4.83
316498.64,7.37,2.2,207082.25,4.82
316446.91,7.37,2.2,207082.25,4.82
316395.19,7.37,2.2,207082.93,4.82
316113.95,7.37,2.19,207082.29,4.82
316062.23,7.37,2.19,207082.37,4.83
316010.5,7.37,2.19,207196.0,4.83
315799.79,7.36,2.19,207311.35,4.83
315748.07,7.36,2.19,207311.35,4.83
315696.34,7.36,2.19,207311.35,4.84
315644.62,7.36,2.19,207294.84,4.84
316015.33,7.37,2.2,207378.37,4.84
316287.74,7.38,2.21,207392.52,4.84
316093.61,7.38,2.2,207913.57,4.85
316041.89,7.38,2.2,207913.57,4.85
315726.93,7.37,2.2,208127.23,4.86
315675.2,7.37,2.2,208127.23,4.86
315947.61,7.38,2.21,208151.76,4.86
315895.89,7.38,2.21,208172.46,4.86
315844.16,7.38,2.21,208199.14,4.86
316238.62,7.39,2.22,209566.41,4.9
316397.35,7.39,2.22,209002.6,4.88
316333.76,7.39,2.22,208274.01,4.87
316282.04,7.4,2.22,208274.01,4.87
316554.44,7.4,2.23,208274.01,4.87
316703.14,7.41,2.24,208159.05,4.87
316828.09,7.41,2.24,208500.49,4.88
316776.37,7.41,2.24,208517.72,4.88
316724.65,7.41,2.24,208563.63,4.88
316672.92,7.41,2.24,208554.35,4.88
316945.33,7.42,2.25,208554.35,4.88
316945.33,7.42,2.25,208554.35,4.88
317082.15,7.43,2.25,208535.66,4.88
317030.43,7.43,2.25,209083.03,4.9
317167.26,7.43,2.26,209188.42,4.9
317304.08,7.44,2.26,209188.42,4.9
317304.08,7.44,2.26,209188.42,4.9
317440.91,7.44,2.27,209188.42,4.9
317389.18,7.44,2.27,209192.97,4.9
317337.46,7.44,2.27,209205.08,4.91
317474.28,7.45,2.27,209188.42,4.91
317422.56,7.45,2.27,210096.3,4.93
317264.01,7.44,2.27,209936.33,4.92
317212.29,7.44,2.27,209845.61,4.92
317160.56,7.44,2.27,209845.61,4.93
317108.84,7.44,2.27,209845.61,4.93
317057.11,7.44,2.27,209853.23,4.93
316762.98,7.44,2.27,209556.63,4.92
316899.81,7.44,2.27,209549.06,4.92
316848.09,7.44,2.27,209553.84,4.92
316984.91,7.45,2.28,209550.17,4.92
316933.19,7.45,2.28,209549.01,4.92
316838.83,7.45,2.27,208607.33,4.9
316749.8,7.45,2.27,208957.91,4.91
316569.42,7.44,2.27,208619.84,4.91
316918.53,7.45,2.28,209389.78,4.92
316866.81,7.45,2.28,209768.2,4.93
316815.08,7.45,2.28,209768.2,4.94
316527.99,7.45,2.28,209420.15,4.93
316476.27,7.45,2.28,209420.15,4.93
316748.68,7.46,2.28,209527.16,4.93
317119.39,7.47,2.29,209589.75,4.93
317119.39,7.47,2.29,209589.75,4.93
317256.22,7.47,2.3,209420.15,4.93
317204.5,7.47,2.3,209420.15,4.93
317152.77,7.47,2.3,209420.15,4.93
317101.05,7.47,2.3,209420.15,4.93
316748.61,7.46,2.29,210270.98,4.96
316696.88,7.47,2.29,210283.05,4.96
316696.88,7.47,2.29,210283.05,4.96
316833.71,7.47,2.3,209932.65,4.95
316833.71,7.47,2.3,209932.65,4.95
316781.98,7.47,2.3,209937.98,4.95
316930.68,7.48,2.3,210021.99,4.95
317297.5,7.48,2.31,210857.12,4.97
317569.9,7.49,2.32,210907.22,4.98
317518.18,7.49,2.32,210903.79,4.98
317466.46,7.49,2.32,210793.57,4.98
317172.32,7.49,2.31,210575.08,4.97
317309.15,7.49,2.32,211080.29,4.98
317257.43,7.49,2.32,210987.22,4.98
317205.7,7.49,2.32,210987.22,4.98
317342.53,7.5,2.33,210987.22,4.98
317290.8,7.5,2.33,210987.22,4.99
317427.63,7.5,2.33,210989.49,4.99
317375.91,7.5,2.33,210987.75,4.99
317324.18,7.5,2.33,210991.57,4.99
316967.33,7.5,2.32,210588.71,4.98
316967.33,7.5,2.32,210588.71,4.98
316673.99,7.49,2.32,210312.0,4.97
316622.26,7.49,2.32,210307.65,4.98
316570.54,7.49,2.32,210685.73,4.99
316707.37,7.5,2.32,210685.73,4.99
316545.98,7.49,2.32,209869.42,4.97
316573.13,7.5,2.32,209741.91,4.97
316709.96,7.5,2.33,209741.91,4.97
317080.68,7.51,2.34,209741.91,4.97
317028.95,7.51,2.34,209745.98,4.97
316977.23,7.51,2.34,209748.56,4.97
317249.64,7.52,2.35,209744.0,4.97
317611.79,7.53,2.36,211113.97,5.0
317748.62,7.53,2.36,211488.24,5.01
317696.89,7.53,2.36,211458.75,5.01
317645.17,7.53,2.36,211375.14,5.01
317593.44,7.53,2.36,211375.14,5.01
317231.0,7.53,2.35,210889.86,5.0
317601.72,7.54,2.36,210889.86,5.0
317550.0,7.54,2.36,211251.76,5.01
317686.82,7.54,2.37,211493.82,5.02
317324.38,7.53,2.36,211125.02,5.01
317272.66,7.53,2.36,211060.02,5.01
317220.93,7.54,2.36,211011.92,5.01
317591.65,7.54,2.37,211011.92,5.01
317297.52,7.54,2.37,210750.53,5.01
317245.79,7.54,2.37,210753.06,5.01
316883.35,7.53,2.36,210751.43,5.01
316883.35,7.53,2.36,210751.43,5.01
316831.63,7.53,2.36,210754.76,5.01
317202.35,7.54,2.37,211075.61,5.02
316998.22,7.54,2.36,210983.53,5.02
317360.37,7.55,2.37,210374.95,5.0
317308.64,7.55,2.37,210470.13,5.01
317256.92,7.55,2.38,210470.13,5.01
317038.2,7.54,2.37,210257.99,5.0
316847.21,7.54,2.37,210001.57,5.0
316795.48,7.54,2.37,209916.71,5.0
316743.76,7.54,2.37,209916.71,5.0
316692.04,7.54,2.37,209916.71,5.0
317062.75,7.55,2.38,210023.3,5.0
316802.62,7.55,2.37,210694.3,5.02
316750.89,7.55,2.37,210609.65,5.02
316699.17,7.55,2.37,210606.7,5.02
316508.87,7.54,2.37,211129.32,5.03
316445.27,7.54,2.37,210842.69,5.03
316383.28,7.54,2.37,210797.71,5.03
316331.55,7.54,2.37,210797.71,5.03
316482.23,7.55,2.38,210438.34,5.02
316482.23,7.55,2.38,210438.34,5.02
316648.53,7.55,2.38,210505.08,5.02
316785.36,7.56,2.39,210505.08,5.02
316489.12,7.55,2.38,210202.1,5.02
316942.49,7.56,2.39,210204.76,5.02
317079.32,7.57,2.4,210202.8,5.02
317216.14,7.57,2.4,210203.75,5.02
317164.42,7.57,2.4,210202.1,5.02
317112.69,7.57,2.4,211097.15,5.04
316737.59,7.57,2.39,210325.97,5.02
316685.87,7.57,2.39,210900.16,5.04
316634.15,7.57,2.39,210900.16,5.04
316582.42,7.57,2.4,210900.16,5.04
316530.7,7.57,2.4,210900.16,5.04
316803.1,7.58,2.4,210914.33,5.04
316751.38,7.58,2.4,210922.02,5.05
316699.66,7.58,2.4,210902.79,5.05
316647.93,7.58,2.41,211297.11,5.06
316425.05,7.57,2.4,211133.2,5.05
316795.77,7.58,2.41,211458.51,5.06
316744.04,7.58,2.41,211458.51,5.06
316880.87,7.59,2.42,211458.51,5.06
316676.74,7.58,2.41,211304.57,5.06
316625.02,7.58,2.41,211304.57,5.06
316761.84,7.59,2.42,211307.63,5.06
316710.12,7.59,2.42,211304.87,5.06
316658.39,7.59,2.42,211310.09,5.06
316606.67,7.59,2.42,211348.73,5.07
316554.94,7.59,2.42,211682.16,5.08
316503.22,7.59,2.42,211682.16,5.08
316451.5,7.59,2.42,211682.16,5.08
316399.77,7.59,2.42,211696.93,5.08
316348.05,7.59,2.42,211682.18,5.08
315995.61,7.59,2.41,211303.85,5.07
316268.01,7.59,2.42,211312.32,5.07
316216.29,7.59,2.42,211330.45,5.08
316587.01,7.6,2.43,212014.15,5.09
316537.01,7.6,2.43,211964.15,5.09
316284.23,7.6,2.42,211841.22,5.09
316389.62,7.6,2.43,211853.98,5.09
316337.9,7.6,2.43,211853.98,5.09
316286.17,7.6,2.43,211853.98,5.09
316558.58,7.61,2.44,211882.58,5.09
316506.85,7.61,2.44,211886.12,5.09
316212.72,7.6,2.43,211853.98,5.09
315651.81,7.59,2.42,211343.83,5.08
315788.64,7.6,2.42,211343.83,5.08
315736.91,7.6,2.42,211323.51,5.08
316009.32,7.6,2.43,211909.13,5.1
316146.15,7.61,2.44,211347.89,5.09
316418.55,7.62,2.44,212407.47,5.11
316366.83,7.62,2.45,212314.69,5.11
316716.36,7.63,2.46,211774.94,5.1
316392.23,7.62,2.45,211430.21,5.09
316481.15,7.62,2.45,212001.56,5.11
316429.42,7.62,2.45,211936.56,5.11
316225.29,7.62,2.45,211723.28,5.1
316497.7,7.63,2.46,212000.47,5.11
316648.37,7.63,2.46,211641.1,5.1
316488.43,7.63,2.46,211374.86,5.1
316074.64,7.64,2.46,211374.86,5.11
315870.51,7.63,2.46,211169.57,5.1
315672.05,7.63,2.45,210953.59,5.1
316021.58,7.64,2.46,210440.11,5.09
315926.12,7.64,2.46,210769.29,5.09
315874.39,7.64,2.46,210657.05,5.09
316025.07,7.64,2.47,210297.69,5.09
315863.68,7.64,2.47,210028.04,5.08
316000.5,7.64,2.47,210213.38,5.09
315948.78,7.64,2.47,210213.38,5.09
315897.06,7.65,2.47,210213.38,5.09
315845.33,7.65,2.47,210216.68,5.09
315793.61,7.65,2.47,210215.98,5.09
315930.43,7.65,2.48,210215.34,5.09
315878.71,7.65,2.48,210224.09,5.09
315826.99,7.65,2.48,210532.44,5.1
316205.67,7.66,2.49,210767.59,5.11
316478.08,7.67,2.5,210831.48,5.11
316426.36,7.67,2.5,210960.51,5.11
316065.94,7.66,2.49,210664.32,5.11
316014.22,7.66,2.49,210664.32,5.11
315962.5,7.66,2.49,210664.32,5.11
315910.77,7.67,2.49,210664.32,5.11
315859.05,7.67,2.49,210746.61,5.11
316184.41,7.67,2.5,210676.89,5.11
316321.24,7.68,2.51,210664.32,5.11
316321.24,7.68,2.51,210664.32,5.11
316269.51,7.68,2.51,211261.55,5.13
316217.79,7.68,2.51,211193.43,5.13
316166.07,7.68,2.51,211193.43,5.13
316114.34,7.68,2.51,211193.43,5.13
316062.62,7.68,2.51,211193.43,5.13
316010.89,7.68,2.51,211202.19,5.13
316147.72,7.69,2.52,211197.81,5.14
316095.99,7.69,2.52,211196.89,5.14
316044.27,7.69,2.52,211209.91,5.14
315992.55,7.69,2.52,211379.85,5.14
316129.37,7.69,2.52,211379.85,5.15
316077.65,7.7,2.52,211379.85,5.15
316439.8,7.71,2.53,211379.85,5.15
316388.08,7.71,2.53,211383.26,5.15
316096.82,7.7,2.53,211082.63,5.14
316045.09,7.7,2.53,211079.25,5.14
315993.37,7.7,2.53,211079.22,5.14
315941.64,7.7,2.53,211709.15,5.16
315889.92,7.7,2.53,211643.61,5.16
315838.2,7.7,2.53,211530.51,5.16
315786.47,7.7,2.53,211530.51,5.16
316165.16,7.71,2.54,211547.62,5.16
316113.44,7.71,2.54,211868.44,5.17
316061.71,7.71,2.54,211760.12,5.17
316009.99,7.71,2.54,211755.34,5.17
315958.26,7.72,2.54,211755.34,5.17
315906.54,7.72,2.54,211755.34,5.17
315546.13,7.71,2.54,211374.3,5.16
315494.4,7.71,2.54,211377.37,5.16
315442.68,7.71,2.54,211377.55,5.17
315390.96,7.71,2.54,211378.93,5.17
315541.63,7.72,2.54,211019.57,5.16
315568.79,7.72,2.55,210936.5,5.16
315568.79,7.72,2.55,210936.5,5.16
315517.07,7.72,2.55,211157.85,5.17
315465.34,7.72,2.55,211154.61,5.17
315413.62,7.72,2.55,211044.75,5.17
315361.89,7.72,2.55,211044.75,5.17
315732.61,7.73,2.56,211044.75,5.17
315869.44,7.73,2.56,211092.95,5.17
315817.71,7.74,2.56,211001.09,5.17
315765.99,7.74,2.56,211015.29,5.17
315714.27,7.74,2.56,211015.76,5.17
315662.54,7.74,2.57,211006.76,5.17
315300.1,7.73,2.56,211067.34,5.17
315702.53,7.74,2.57,211777.87,5.19
315650.81,7.74,2.57,211777.87,5.19
316001.09,7.75,2.58,211302.25,5.18
315806.96,7.75,2.57,211126.22,5.18
316079.36,7.75,2.58,211126.22,5.18
316027.64,7.75,2.58,211154.83,5.18
315975.92,7.76,2.58,211158.37,5.18
315924.19,7.76,2.58,211126.22,5.18
316049.15,7.76,2.59,211968.37,5.2
315698.73,7.75,2.58,211534.4,5.19
315647.01,7.75,2.58,212129.16,5.21
315919.42,7.76,2.59,212129.16,5.21
315867.69,7.76,2.59,212129.16,5.21
315815.97,7.76,2.59,212129.27,5.21
316186.69,7.77,2.6,212129.17,5.21
315824.24,7.76,2.59,212129.16,5.22
315487.16,7.76,2.58,211828.21,5.21
315435.43,7.76,2.59,211299.63,5.2
315383.71,7.76,2.59,211369.69,5.2
315331.98,7.76,2.59,211335.28,5.2
315468.81,7.76,2.59,211189.77,5.2
315617.51,7.77,2.6,211171.98,5.2
315553.91,7.77,2.6,211515.09,5.21
315270.03,7.76,2.59,211269.24,5.2
315218.31,7.76,2.59,211253.11,5.2
315166.58,7.76,2.59,211621.52,5.21
315114.86,7.76,2.59,211601.2,5.21
315485.58,7.78,2.6,211903.44,5.22
315485.58,7.78,2.6,211903.44,5.22
315071.78,7.78,2.61,211903.44,5.23
315020.06,7.78,2.61,211873.95,5.23
314667.62,7.77,2.6,211548.92,5.23
314940.03,7.78,2.61,211790.6,5.23
314888.3,7.78,2.61,211790.6,5.23
314836.58,7.78,2.61,211790.6,5.24
314784.85,7.78,2.61,211886.84,5.24
314733.13,7.78,2.61,211902.0,5.24
315103.85,7.79,2.62,211971.17,5.24
315466.0,7.8,2.63,212754.39,5.26
315414.28,7.8,2.63,212724.9,5.26
315362.55,7.8,2.63,212641.29,5.26
315095.93,7.8,2.63,212511.69,5.26
315044.2,7.8,2.63,212511.69,5.26
315192.9,7.81,2.63,212495.03,5.26
315129.3,7.81,2.63,212411.44,5.26
315279.98,7.81,2.64,212052.08,5.25
314866.19,7.82,2.64,212052.08,5.26
314704.8,7.81,2.64,211784.38,5.26
314977.2,7.82,2.65,211784.38,5.26
314925.48,7.82,2.65,211808.27,5.26
314643.05,7.82,2.64,211558.93,5.26
314591.33,7.82,2.64,211555.07,5.26
314539.6,7.82,2.65,211552.55,5.26
314487.88,7.82,2.65,211523.06,5.26
314436.15,7.82,2.65,211439.45,5.26
314380.05,7.82,2.65,210771.71,5.24
314328.33,7.82,2.65,210706.71,5.24
314185.17,7.82,2.65,211026.09,5.25
314133.44,7.82,2.65,210977.98,5.25
314527.9,7.83,2.66,211045.1,5.25
314476.18,7.83,2.66,211045.1,5.26
314476.18,7.83,2.66,211045.1,5.26
314372.73,7.83,2.66,211045.79,5.26
