ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008059.6,99.11,78.62,1004429.42,98.76
1008060.82,99.11,78.62,1004437.75,98.76
1008060.82,99.11,78.62,1004437.75,98.76
1008060.82,99.11,78.62,1004468.46,98.76
1008060.82,99.11,78.62,1004507.01,98.76
1007060.82,99.11,78.62,1003507.01,98.76
1007060.82,99.11,78.62,1003507.01,98.76
1007062.04,99.11,78.62,1003547.18,98.77
1007062.04,99.11,78.62,1003547.18,98.77
1007062.04,99.11,78.62,1003547.18,98.77
1007062.04,99.11,78.62,1003547.18,98.77
1007062.04,99.11,78.62,1003547.18,98.77
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003512.68,98.76
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1007062.04,99.11,78.62,1003546.78,98.77
1006905.7,99.11,78.62,1003390.45,98.77
1006905.7,99.11,78.62,1003390.45,98.77
1006905.7,99.11,78.62,1003384.86,98.77
1006905.7,99.11,78.62,1003384.86,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003382.88,98.77
1006905.7,99.11,78.62,1003361.83,98.76
1006905.7,99.11,78.62,1003361.83,98.76
1006905.7,99.11,78.62,1003361.83,98.76
1006535.7,99.11,78.62,1002991.83,98.76
1006535.7,99.11,78.62,1002978.26,98.76
1006535.7,99.11,78.62,1002978.26,98.76
1006535.7,99.11,78.62,1002978.26,98.76
1006535.7,99.11,78.62,1002978.26,98.76
1006535.7,99.11,78.62,1002978.26,98.76
1006535.7,99.11,78.62,1002955.07,98.76
1006535.7,99.11,78.62,1002933.97,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002913.13,98.76
1006535.7,99.11,78.62,1002898.12,98.76
1006535.7,99.11,78.62,1002898.12,98.76
1006535.7,99.11,78.62,1002899.55,98.76
1006535.7,99.11,78.62,1002899.55,98.76
1006535.7,99.11,78.62,1002899.55,98.76
1006535.7,99.11,78.62,1002899.55,98.76
1006535.7,99.11,78.62,1002899.55,98.76
1006535.7,99.11,78.62,1002899.55,98.76
1006771.04,99.17,78.67,1003702.18,98.87
1006771.04,99.17,78.67,1003702.18,98.87
1006771.04,99.17,78.67,1003702.18,98.87
1006771.04,99.17,78.67,1003702.18,98.87
1006771.04,99.17,78.67,1003702.18,98.87
1006771.04,99.17,78.67,1003702.18,98.87
1006771.04,99.17,78.67,1003702.18,98.87
1006771.04,99.17,78.67,1003735.18,98.87
1006771.04,99.17,78.67,1003735.18,98.87
1006771.04,99.17,78.67,1003735.18,98.87
1006771.04,99.17,78.67,1003735.18,98.87
1006771.04,99.17,78.67,1003735.18,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003766.24,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006771.04,99.17,78.67,1003762.0,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.64,98.87
1006773.49,99.17,78.67,1003778.69,98.87
1006773.49,99.17,78.67,1003778.74,98.87
1006773.49,99.17,78.67,1003778.74,98.87
1006773.49,99.17,78.67,1003778.74,98.87
1006453.49,99.17,78.67,1003458.74,98.87
1006454.84,99.17,78.67,1003460.14,98.87
1006454.84,99.17,78.67,1003503.99,98.88
1006454.84,99.17,78.67,1003503.99,98.88
1006454.84,99.17,78.67,1003503.99,98.88
1006454.84,99.17,78.67,1003503.99,98.88
1006454.84,99.17,78.67,1003503.99,98.88
1006454.84,99.17,78.67,1003503.99,98.88
1006454.84,99.17,78.67,1003503.99,98.88
1006454.84,99.17,78.67,1003502.0,98.88
1006454.84,99.17,78.67,1003502.0,98.88
1006454.84,99.17,78.67,1003502.0,98.88
1006454.84,99.17,78.67,1003502.0,98.88
1006454.84,99.17,78.67,1003502.0,98.88
1006454.84,99.17,78.67,1003502.0,98.88
1006454.84,99.17,78.67,1003502.0,98.88
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003470.65,98.87
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003509.6,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.1,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006454.84,99.17,78.67,1003483.53,98.88
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006134.84,99.17,78.67,1003163.53,98.87
1006136.06,99.17,78.67,1003182.89,98.88
1006136.06,99.17,78.67,1003182.89,98.88
1006136.06,99.17,78.67,1003182.89,98.88
1006136.06,99.17,78.67,1003182.89,98.88
1006136.06,99.17,78.67,1003182.89,98.88
1006136.06,99.17,78.67,1003176.87,98.88
1006136.06,99.17,78.67,1003176.87,98.88
1006136.06,99.17,78.67,1003176.87,98.88
1006136.06,99.17,78.67,1003176.87,98.88
1006136.06,99.17,78.67,1003176.87,98.88
1006136.06,99.17,78.67,1003176.87,98.88
1006136.06,99.17,78.67,1003170.12,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1006136.06,99.17,78.67,1003205.84,98.88
1005977.28,99.17,78.67,1003047.06,98.88
1005977.28,99.17,78.67,1003047.06,98.88
1005977.28,99.17,78.67,1003047.06,98.88
1005977.28,99.17,78.67,1003047.06,98.88
1005977.28,99.17,78.67,1003047.06,98.88
1005977.28,99.17,78.67,1003047.06,98.88
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003149.24,98.89
1005977.28,99.17,78.67,1003227.14,98.9
1005977.28,99.17,78.67,1003227.14,98.9
1005977.28,99.17,78.67,1003227.14,98.9
1005977.28,99.17,78.67,1003227.14,98.9
1005977.28,99.17,78.67,1003227.14,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003237.58,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003213.38,98.9
1005977.28,99.17,78.67,1003199.9,98.89
1005977.28,99.17,78.67,1003199.9,98.89
1005977.28,99.17,78.67,1003199.9,98.89
1005977.28,99.17,78.67,1003199.9,98.89
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003186.26,98.9
1005928.5,99.17,78.67,1003168.33,98.9
1005928.5,99.17,78.67,1003168.33,98.9
1005928.5,99.17,78.67,1003168.33,98.9
1005928.5,99.17,78.67,1003168.33,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003196.83,98.9
1005928.5,99.17,78.67,1003233.39,98.9
1005928.5,99.17,78.67,1003259.09,98.9
1005929.72,99.17,78.67,1003294.96,98.91
1005929.72,99.17,78.67,1003294.96,98.91
1005929.72,99.17,78.67,1003294.96,98.91
1005929.72,99.17,78.67,1003294.96,98.91
1005929.72,99.17,78.67,1003276.41,98.91
1005929.72,99.17,78.67,1003276.41,98.91
1005929.72,99.17,78.67,1003276.41,98.91
1005929.72,99.17,78.67,1003276.41,98.91
1005929.72,99.17,78.67,1003276.41,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003289.55,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005930.94,99.17,78.67,1003332.16,98.91
1005772.16,99.17,78.67,1003173.54,98.91
1005772.16,99.17,78.67,1003173.54,98.91
1005772.16,99.17,78.67,1003173.54,98.91
1005772.16,99.17,78.67,1003173.54,98.91
1005772.16,99.17,78.67,1003173.54,98.91
1005773.38,99.17,78.67,1003175.15,98.91
1005773.38,99.17,78.67,1003175.15,98.91
1005773.38,99.17,78.67,1003175.15,98.91
1005773.38,99.17,78.67,1003175.15,98.91
1005773.38,99.17,78.67,1003175.15,98.91
1005773.38,99.17,78.67,1003175.15,98.91
1005773.38,99.17,78.67,1003175.15,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005773.38,99.17,78.67,1003131.3,98.91
1005557.15,99.17,78.67,1002913.46,98.91
1005557.15,99.17,78.67,1002913.46,98.91
1005557.15,99.17,78.67,1002913.46,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002913.51,98.91
1005557.15,99.17,78.67,1002962.65,98.91
1005557.15,99.17,78.67,1002973.1,98.91
1005557.15,99.17,78.67,1002973.1,98.91
1005557.15,99.17,78.67,1002977.86,98.91
1005557.15,99.17,78.67,1002977.86,98.91
1005557.15,99.17,78.67,1002977.86,98.91
1005557.15,99.17,78.67,1002977.86,98.91
1005557.15,99.17,78.67,1002977.86,98.91
1005557.15,99.17,78.67,1002977.86,98.91
1005557.15,99.17,78.67,1002977.86,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002960.06,98.91
1005557.15,99.17,78.67,1002939.22,98.91
1005557.15,99.17,78.67,1002939.22,98.91
1005558.5,99.17,78.67,1002962.87,98.91
1005558.5,99.17,78.67,1002962.87,98.91
1005558.5,99.17,78.67,1002962.87,98.91
1005558.5,99.17,78.67,1002962.87,98.91
1005559.72,99.17,78.67,1002984.26,98.91
