ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1072,5084,4778200,6212,4778200
1072,5084,4778670,6212,4778670
1072,5084,4779140,6212,4779140
1072,5084,4779790,6212,4779790
1072,5084,4780600,6212,4780600
1072,5084,4781600,6212,4781600
1072,5084,4782410,6212,4782410
1073,5092,4783410,6212,4783410
1073,5092,4784220,6212,4784220
1073,5092,4785220,6212,4785220
1073,5092,4786220,6212,4786220
1073,5092,4787220,6212,4787220
1073,5092,4788030,6212,4788030
1073,5092,4789030,6212,4789030
1073,5092,4790030,6212,4790030
1074,5100,4790840,6212,4790840
1074,5100,4791840,6212,4791840
1074,5100,4792650,6212,4792650
1075,5108,4796650,6212,4796650
1075,5108,4797300,6212,4797300
1075,5108,4798300,6212,4798300
1076,5116,4806300,6212,4806300
1076,5116,4806890,6212,4806890
1076,5116,4807210,6212,4807210
1076,5116,4808020,6212,4808020
1076,5116,4809020,6212,4809020
1076,5116,4810020,6212,4810020
1076,5116,4810480,6212,4810480
1076,5116,4811480,6212,4811480
1077,5124,4812480,6212,4812480
1077,5124,4813480,6212,4813480
1077,5124,4813950,6212,4813950
1077,5124,4814760,6212,4814760
1077,5124,4814990,6212,4814990
1077,5124,4815990,6212,4815990
1077,5124,4816990,6212,4816990
1077,5124,4817800,6212,4817800
1077,5124,4818800,6212,4818800
1077,5124,4819800,6212,4819800
1077,5124,4820120,6212,4820120
1078,5132,4821120,6212,4821120
1078,5132,4822120,6212,4822120
1078,5132,4822440,6212,4822440
1078,5132,4823440,6212,4823440
1078,5132,4824440,6212,4824440
1078,5132,4825440,6212,4825440
1078,5132,4825440,6212,4825440
1078,5132,4826250,6212,4826250
1078,5132,4826720,6212,4826720
1079,5140,4828720,6212,4828720
1079,5140,4829720,6212,4829720
1079,5140,4830720,6212,4830720
1079,5140,4831720,6212,4831720
1079,5140,4832720,6212,4832720
1079,5140,4833190,6212,4833190
1079,5140,4834190,6212,4834190
1080,5148,4842190,6212,4842190
1080,5148,4842190,6212,4842190
1080,5148,4842190,6212,4842190
1080,5148,4842840,6212,4842840
1080,5148,4843160,6212,4843160
1080,5148,4843710,6212,4843710
1080,5148,4844180,6212,4844180
1080,5148,4844650,6212,4844650
1081,5156,4845240,6212,4845240
1081,5156,4846240,6212,4846240
1081,5156,4847240,6212,4847240
1081,5156,4848240,6212,4848240
1081,5156,4849240,6212,4849240
1081,5156,4849240,6212,4849240
1081,5156,4850050,6212,4850050
1081,5156,4851050,6212,4851050
1081,5156,4851050,6212,4851050
1081,5156,4851050,6212,4851050
1081,5156,4851370,6212,4851370
1081,5156,4851370,6212,4851370
1082,5164,4859370,6212,4859370
1082,5164,4860020,6212,4860020
1083,5172,4861020,6212,4861020
1083,5172,4861020,6212,4861020
1083,5172,4861490,6212,4861490
1083,5172,4861950,6212,4861950
1083,5172,4862950,6212,4862950
1083,5172,4863420,6212,4863420
1083,5172,4863890,6212,4863890
1083,5172,4864890,6212,4864890
1083,5172,4865890,6212,4865890
1083,5172,4866890,6212,4866890
1084,5180,4867890,6212,4867890
1084,5180,4868890,6212,4868890
1084,5180,4868890,6212,4868890
1084,5180,4869890,6212,4869890
1084,5180,4870360,6212,4870360
1084,5180,4871360,6212,4871360
1084,5180,4872010,6212,4872010
1084,5180,4872660,6212,4872660
1084,5180,4872660,6212,4872660
1084,5180,4872890,6212,4872890
1085,5188,4873890,6212,4873890
1085,5188,4874890,6212,4874890
1085,5188,4875700,6212,4875700
1085,5188,4876700,6212,4876700
1085,5188,4877700,6212,4877700
1085,5188,4878700,6212,4878700
1085,5188,4878700,6212,4878700
1085,5188,4879020,6212,4879020
1085,5188,4880020,6212,4880020
1085,5188,4880490,6212,4880490
1086,5196,4881490,6212,4881490
1086,5196,4881490,6212,4881490
1086,5196,4882490,6212,4882490
1086,5196,4883300,6212,4883300
1086,5196,4884300,6212,4884300
1086,5196,4885300,6212,4885300
1086,5196,4886300,6212,4886300
1086,5196,4887110,6212,4887110
1086,5196,4887110,6212,4887110
1086,5196,4887110,6212,4887110
1086,5196,4888110,6212,4888110
1087,5204,4889110,6212,4889110
1087,5204,4890110,6212,4890110
1087,5204,4891110,6212,4891110
1087,5204,4891660,6212,4891660
1087,5204,4892660,6212,4892660
1087,5204,4893660,6212,4893660
1087,5204,4893660,6212,4893660
1087,5204,4893660,6212,4893660
1087,5204,4893660,6212,4893660
1087,5204,4894130,6212,4894130
1087,5204,4894600,6212,4894600
1087,5204,4894970,6212,4894970
1087,5204,4895970,6212,4895970
1088,5212,4896970,6212,4896970
1088,5212,4897970,6212,4897970
1088,5212,4899970,6212,4899970
1088,5212,4899970,6212,4899970
1088,5212,4900970,6212,4900970
1088,5212,4901440,6212,4901440
1088,5212,4902440,6212,4902440
1089,5220,4910440,6212,4910440
1089,5220,4911440,6212,4911440
1089,5220,4912440,6212,4912440
1090,5228,4913440,6212,4913440
1090,5228,4914440,6212,4914440
1090,5228,4915440,6212,4915440
1090,5228,4915440,6212,4915440
1090,5228,4916090,6212,4916090
1091,5236,4924090,6212,4924090
1091,5236,4925090,6212,4925090
1091,5236,4925900,6212,4925900
1091,5236,4926900,6212,4926900
1091,5236,4927370,6212,4927370
1091,5236,4928370,6212,4928370
1091,5236,4928370,6212,4928370
1092,5244,4930370,6212,4930370
1093,5252,4938370,6212,4938370
1093,5252,4938840,6212,4938840
1093,5252,4939840,6212,4939840
1093,5252,4940070,6212,4940070
1093,5252,4940660,6212,4940660
1093,5252,4941130,6212,4941130
1093,5252,4942130,6212,4942130
1093,5252,4942130,6212,4942130
1093,5252,4943130,6212,4943130
1093,5252,4944130,6212,4944130
1093,5252,4944130,6212,4944130
1094,5260,4945130,6212,4945130
1094,5260,4945600,6212,4945600
1094,5260,4945920,6212,4945920
1094,5260,4946920,6212,4946920
1094,5260,4946920,6212,4946920
1094,5260,4947380,6212,4947380
1094,5260,4947850,6212,4947850
1094,5260,4948850,6212,4948850
1094,5260,4949320,6212,4949320
1094,5260,4949540,6212,4949540
1094,5260,4951540,6212,4951540
1094,5260,4952350,6212,4952350
1095,5268,4952820,6212,4952820
1095,5268,4953820,6212,4953820
1095,5268,4954820,6212,4954820
1095,5268,4955280,6212,4955280
1095,5268,4956280,6212,4956280
1095,5268,4957090,6212,4957090
1095,5268,4958090,6212,4958090
1095,5268,4959090,6212,4959090
1095,5268,4960090,6212,4960090
1095,5268,4960090,6212,4960090
1096,5276,4960900,6212,4960900
1096,5276,4961900,6212,4961900
1096,5276,4961900,6212,4961900
1096,5276,4962900,6212,4962900
1096,5276,4963900,6212,4963900
1096,5276,4964710,6212,4964710
1096,5276,4965520,6212,4965520
1096,5276,4966330,6212,4966330
1096,5276,4967140,6212,4967140
1097,5284,4969140,6212,4969140
1097,5284,4969950,6212,4969950
1097,5284,4970950,6212,4970950
1097,5284,4971760,6212,4971760
1097,5284,4971760,6212,4971760
1097,5284,4972760,6212,4972760
1097,5284,4973760,6212,4973760
1097,5284,4974230,6212,4974230
1098,5292,4975230,6212,4975230
1098,5292,4976040,6212,4976040
1098,5292,4977040,6212,4977040
1098,5292,4977040,6212,4977040
1098,5292,4977850,6212,4977850
1098,5292,4977850,6212,4977850
1098,5292,4978850,6212,4978850
1098,5292,4978850,6212,4978850
1098,5292,4979850,6212,4979850
1098,5292,4980310,6212,4980310
1098,5292,4980770,6212,4980770
1098,5292,4981770,6212,4981770
1099,5300,4982240,6212,4982240
1099,5300,4982240,6212,4982240
1099,5300,4983050,6212,4983050
1099,5300,4983210,6212,4983210
1099,5300,4984210,6212,4984210
1099,5300,4984530,6212,4984530
1099,5300,4984530,6212,4984530
1099,5300,4985530,6212,4985530
1099,5300,4985530,6212,4985530
1099,5300,4986340,6212,4986340
1099,5300,4987340,6212,4987340
1099,5300,4988150,6212,4988150
1099,5300,4988960,6212,4988960
1100,5308,4989960,6212,4989960
1100,5308,4990960,6212,4990960
1100,5308,4991330,6212,4991330
1100,5308,4992330,6212,4992330
1100,5308,4992980,6212,4992980
1100,5308,4993300,6212,4993300
1100,5308,4994300,6212,4994300
1100,5308,4995300,6212,4995300
1100,5308,4995950,6212,4995950
1101,5316,4996950,6212,4996950
1102,5324,5004950,6212,5004950
1102,5324,5005420,6212,5005420
1102,5324,5006420,6212,5006420
1102,5324,5007420,6212,5007420
1102,5324,5008420,6212,5008420
1102,5324,5009420,6212,5009420
1102,5324,5010230,6212,5010230
1102,5324,5010230,6212,5010230
1102,5324,5010690,6212,5010690
1102,5324,5010690,6212,5010690
1102,5324,5011500,6212,5011500
1103,5332,5012500,6212,5012500
1103,5332,5012820,6212,5012820
1103,5332,5013820,6212,5013820
1103,5332,5013930,6212,5013930
1103,5332,5014250,6212,5014250
1103,5332,5015060,6212,5015060
1103,5332,5016060,6212,5016060
1103,5332,5017060,6212,5017060
1103,5332,5017060,6212,5017060
1103,5332,5018060,6212,5018060
1103,5332,5018060,6212,5018060
1103,5332,5018380,6212,5018380
1104,5340,5022380,6212,5022380
1104,5340,5023190,6212,5023190
1104,5340,5024190,6212,5024190
1104,5340,5024660,6212,5024660
1105,5348,5025660,6212,5025660
1105,5348,5026660,6212,5026660
1105,5348,5027660,6212,5027660
1105,5348,5028120,6212,5028120
1105,5348,5029120,6212,5029120
1105,5348,5029670,6212,5029670
1105,5348,5030670,6212,5030670
1105,5348,5031670,6212,5031670
1105,5348,5032670,6212,5032670
1106,5356,5033670,6212,5033670
1106,5356,5034670,6212,5034670
1106,5356,5034990,6212,5034990
1106,5356,5035990,6212,5035990
1106,5356,5036990,6212,5036990
1106,5356,5037990,6212,5037990
1106,5356,5038990,6212,5038990
1106,5356,5039990,6212,5039990
1106,5356,5040580,6212,5040580
1107,5364,5041580,6212,5041580
1107,5364,5042390,6212,5042390
1107,5364,5044390,6212,5044390
1107,5364,5044860,6212,5044860
1107,5364,5045860,6212,5045860
1107,5364,5046330,6212,5046330
1107,5364,5047330,6212,5047330
1107,5364,5048140,6212,5048140
1108,5372,5049140,6212,5049140
1108,5372,5049460,6212,5049460
1108,5372,5050460,6212,5050460
1108,5372,5051460,6212,5051460
1108,5372,5052460,6212,5052460
1108,5372,5052460,6212,5052460
1108,5372,5053460,6212,5053460
1108,5372,5053780,6212,5053780
1108,5372,5054250,6212,5054250
1108,5372,5054480,6212,5054480
1108,5372,5055480,6212,5055480
1108,5372,5055800,6212,5055800
1109,5380,5056800,6212,5056800
1109,5380,5056800,6212,5056800
1109,5380,5056800,6212,5056800
1109,5380,5057800,6212,5057800
1109,5380,5057800,6212,5057800
1109,5380,5057800,6212,5057800
1109,5380,5057800,6212,5057800
1109,5380,5057800,6212,5057800
1109,5380,5058270,6212,5058270
1109,5380,5058500,6212,5058500
1109,5380,5059500,6212,5059500
1109,5380,5059500,6212,5059500
1109,5380,5060500,6212,5060500
1109,5380,5060500,6212,5060500
1109,5380,5062500,6212,5062500
1109,5380,5062500,6212,5062500
1110,5388,5063500,6212,5063500
1110,5388,5064500,6212,5064500
1110,5388,5065500,6212,5065500
1110,5388,5066310,6212,5066310
1110,5388,5067310,6212,5067310
1110,5388,5068310,6212,5068310
1110,5388,5069310,6212,5069310
1110,5388,5070120,6212,5070120
1110,5388,5070120,6212,5070120
1110,5388,5071120,6212,5071120
1111,5396,5072120,6212,5072120
1111,5396,5072120,6212,5072120
1111,5396,5072120,6212,5072120
1111,5396,5073120,6212,5073120
1111,5396,5074120,6212,5074120
1111,5396,5075120,6212,5075120
1111,5396,5076120,6212,5076120
1111,5396,5076930,6212,5076930
1111,5396,5077930,6212,5077930
1111,5396,5078400,6212,5078400
1112,5404,5079400,6212,5079400
1112,5404,5081400,6212,5081400
1112,5404,5082210,6212,5082210
1113,5412,5090210,6212,5090210
1113,5412,5091210,6212,5091210
1113,5412,5091680,6212,5091680
1113,5412,5092490,6212,5092490
1113,5412,5093490,6212,5093490
1114,5420,5095490,6212,5095490
1114,5420,5095810,6212,5095810
1114,5420,5096280,6212,5096280
1115,5428,5104280,6212,5104280
1115,5428,5105280,6212,5105280
1115,5428,5105830,6212,5105830
1115,5428,5106830,6212,5106830
1115,5428,5106830,6212,5106830
1115,5428,5107830,6212,5107830
1115,5428,5108640,6212,5108640
1115,5428,5109640,6212,5109640
1116,5436,5110640,6212,5110640
1116,5436,5110640,6212,5110640
1116,5436,5110860,6212,5110860
1116,5436,5111860,6212,5111860
1116,5436,5112860,6212,5112860
1116,5436,5113670,6212,5113670
1116,5436,5114670,6212,5114670
1116,5436,5114670,6212,5114670
1116,5436,5115670,6212,5115670
1116,5436,5116670,6212,5116670
1117,5444,5117670,6212,5117670
1117,5444,5118670,6212,5118670
1117,5444,5119130,6212,5119130
1117,5444,5120130,6212,5120130
1117,5444,5120450,6212,5120450
1117,5444,5121450,6212,5121450
1117,5444,5122450,6212,5122450
1117,5444,5123450,6212,5123450
1117,5444,5123450,6212,5123450
1118,5452,5131450,6212,5131450
1118,5452,5132260,6212,5132260
1118,5452,5132730,6212,5132730
1119,5460,5133730,6212,5133730
1119,5460,5133730,6212,5133730
1119,5460,5133960,6212,5133960
1119,5460,5134960,6212,5134960
1119,5460,5135960,6212,5135960
1119,5460,5136770,6212,5136770
1119,5460,5137420,6212,5137420
1119,5460,5138420,6212,5138420
1119,5460,5139230,6212,5139230
1119,5460,5140040,6212,5140040
1120,5468,5141040,6212,5141040
1120,5468,5142040,6212,5142040
1120,5468,5143040,6212,5143040
1120,5468,5144040,6212,5144040
1120,5468,5144040,6212,5144040
1120,5468,5144850,6212,5144850
1120,5468,5145070,6212,5145070
1120,5468,5146070,6212,5146070
1120,5468,5146300,6212,5146300
1120,5468,5147110,6212,5147110
1121,5476,5148110,6212,5148110
1121,5476,5149110,6212,5149110
1121,5476,5150110,6212,5150110
1121,5476,5151110,6212,5151110
1121,5476,5151700,6212,5151700
1121,5476,5152700,6212,5152700
1121,5476,5153510,6212,5153510
1121,5476,5154510,6212,5154510
1121,5476,5155510,6212,5155510
1122,5484,5156160,6212,5156160
1122,5484,5157160,6212,5157160
1122,5484,5158160,6212,5158160
1122,5484,5158160,6212,5158160
1122,5484,5158970,6212,5158970
1122,5484,5159440,6212,5159440
1122,5484,5159910,6212,5159910
1122,5484,5160720,6212,5160720
1122,5484,5161370,6212,5161370
1122,5484,5162370,6212,5162370
1123,5492,5163180,6212,5163180
1123,5492,5164180,6212,5164180
1123,5492,5164650,6212,5164650
1123,5492,5164650,6212,5164650
1123,5492,5164650,6212,5164650
1123,5492,5165650,6212,5165650
1123,5492,5165650,6212,5165650
1123,5492,5166650,6212,5166650
1123,5492,5167460,6212,5167460
1123,5492,5168460,6212,5168460
1123,5492,5169460,6212,5169460
1124,5500,5170110,6212,5170110
1125,5508,5178110,6212,5178110
1125,5508,5178110,6212,5178110
1125,5508,5179110,6212,5179110
1125,5508,5179580,6212,5179580
1125,5508,5180230,6212,5180230
1125,5508,5180230,6212,5180230
1125,5508,5180550,6212,5180550
1125,5508,5181140,6212,5181140
1125,5508,5182140,6212,5182140
1125,5508,5182950,6212,5182950
1125,5508,5183950,6212,5183950
1125,5508,5184110,6212,5184110
1125,5508,5184430,6212,5184430
1125,5508,5184430,6212,5184430
1126,5516,5185430,6212,5185430
1126,5516,5186430,6212,5186430
1126,5516,5187430,6212,5187430
1126,5516,5188240,6212,5188240
1126,5516,5189240,6212,5189240
1126,5516,5189400,6212,5189400
1126,5516,5190400,6212,5190400
1126,5516,5190400,6212,5190400
1126,5516,5191400,6212,5191400
1126,5516,5192400,6212,5192400
1126,5516,5192400,6212,5192400
1127,5524,5193210,6212,5193210
1128,5532,5201210,6212,5201210
1128,5532,5202210,6212,5202210
1128,5532,5203210,6212,5203210
1128,5532,5203210,6212,5203210
1128,5532,5203210,6212,5203210
1128,5532,5204210,6212,5204210
1128,5532,5205210,6212,5205210
1128,5532,5206210,6212,5206210
1128,5532,5207210,6212,5207210
1128,5532,5207680,6212,5207680
1128,5532,5208680,6212,5208680
1129,5540,5209680,6212,5209680
1129,5540,5209680,6212,5209680
1129,5540,5210680,6212,5210680
1129,5540,5210680,6212,5210680
1129,5540,5211680,6212,5211680
1129,5540,5212490,6212,5212490
1130,5548,5220490,6212,5220490
1130,5548,5220810,6212,5220810
1130,5548,5221810,6212,5221810
1130,5548,5222810,6212,5222810
1130,5548,5223810,6212,5223810
1131,5556,5227810,6212,5227810
1131,5556,5228280,6212,5228280
1131,5556,5229280,6212,5229280
1131,5556,5229280,6212,5229280
1131,5556,5230280,6212,5230280
1131,5556,5230500,6212,5230500
1131,5556,5231500,6212,5231500
1131,5556,5231500,6212,5231500
1131,5556,5231970,6212,5231970
1132,5564,5232970,6212,5232970
1132,5564,5232970,6212,5232970
1132,5564,5233440,6212,5233440
1132,5564,5233810,6212,5233810
1132,5564,5233810,6212,5233810
1132,5564,5234810,6212,5234810
1132,5564,5235810,6212,5235810
1132,5564,5235920,6212,5235920
1132,5564,5235920,6212,5235920
1132,5564,5236920,6212,5236920
1132,5564,5237730,6212,5237730
1132,5564,5238200,6212,5238200
1132,5564,5239200,6212,5239200
1132,5564,5240200,6212,5240200
1133,5572,5240670,6212,5240670
1133,5572,5241670,6212,5241670
1133,5572,5241670,6212,5241670
1133,5572,5242670,6212,5242670
1133,5572,5243670,6212,5243670
1133,5572,5244670,6212,5244670
1133,5572,5245670,6212,5245670
1133,5572,5246670,6212,5246670
1133,5572,5247670,6212,5247670
1133,5572,5248130,6212,5248130
1134,5580,5249130,6212,5249130
1134,5580,5249720,6212,5249720
1134,5580,5250720,6212,5250720
1134,5580,5251720,6212,5251720
1134,5580,5252720,6212,5252720
1134,5580,5253720,6212,5253720
1134,5580,5254530,6212,5254530
1134,5580,5255530,6212,5255530
1135,5588,5256530,6212,5256530
1135,5588,5257530,6212,5257530
1135,5588,5257850,6212,5257850
1135,5588,5258170,6212,5258170
1136,5596,5266170,6212,5266170
1136,5596,5266720,6212,5266720
1136,5596,5267720,6212,5267720
1136,5596,5268530,6212,5268530
1136,5596,5269530,6212,5269530
1136,5596,5270000,6212,5270000
1136,5596,5270160,6212,5270160
1136,5596,5270480,6212,5270480
1136,5596,5271480,6212,5271480
1137,5604,5271800,6212,5271800
1137,5604,5272270,6212,5272270
1137,5604,5272590,6212,5272590
1137,5604,5273590,6212,5273590
1137,5604,5274400,6212,5274400
1137,5604,5275400,6212,5275400
1137,5604,5276400,6212,5276400
1137,5604,5277400,6212,5277400
1137,5604,5278050,6212,5278050
1137,5604,5279050,6212,5279050
1138,5612,5279520,6212,5279520
1138,5612,5280520,6212,5280520
1138,5612,5281110,6212,5281110
1138,5612,5281110,6212,5281110
1138,5612,5281110,6212,5281110
1138,5612,5282110,6212,5282110
1138,5612,5283110,6212,5283110
1138,5612,5284110,6212,5284110
1138,5612,5285110,6212,5285110
1138,5612,5286110,6212,5286110
1138,5612,5286580,6212,5286580
1139,5620,5287580,6212,5287580
1139,5620,5287580,6212,5287580
1139,5620,5288580,6212,5288580
1139,5620,5289580,6212,5289580
1139,5620,5290580,6212,5290580
1139,5620,5291050,6212,5291050
1139,5620,5291050,6212,5291050
1139,5620,5291520,6212,5291520
1139,5620,5291840,6212,5291840
1139,5620,5292650,6212,5292650
1139,5620,5293650,6212,5293650
1139,5620,5294300,6212,5294300
1140,5628,5295300,6212,5295300
1140,5628,5295300,6212,5295300
1140,5628,5296110,6212,5296110
1140,5628,5297110,6212,5297110
1140,5628,5297660,6212,5297660
1140,5628,5298660,6212,5298660
1140,5628,5298980,6212,5298980
1140,5628,5299980,6212,5299980
1140,5628,5300980,6212,5300980
1140,5628,5301980,6212,5301980
1140,5628,5301980,6212,5301980
1141,5636,5303980,6212,5303980
1141,5636,5304980,6212,5304980
1141,5636,5305980,6212,5305980
1141,5636,5306980,6212,5306980
1141,5636,5307980,6212,5307980
1141,5636,5308210,6212,5308210
1141,5636,5308680,6212,5308680
1141,5636,5309150,6212,5309150
1142,5644,5317150,6212,5317150
1142,5644,5318150,6212,5318150
1143,5652,5318960,6212,5318960
1143,5652,5318960,6212,5318960
1143,5652,5319960,6212,5319960
1143,5652,5320960,6212,5320960
1143,5652,5322960,6212,5322960
1143,5652,5323960,6212,5323960
1143,5652,5324960,6212,5324960
1143,5652,5325960,6212,5325960
1144,5660,5326960,6212,5326960
1144,5660,5327770,6212,5327770
1144,5660,5327930,6212,5327930
1144,5660,5328300,6212,5328300
1144,5660,5332300,6212,5332300
1144,5660,5333300,6212,5333300
1145,5668,5334300,6212,5334300
1145,5668,5335300,6212,5335300
1145,5668,5339300,6212,5339300
1145,5668,5340300,6212,5340300
1145,5668,5341300,6212,5341300
1146,5676,5342110,6212,5342110
1146,5676,5342920,6212,5342920
1146,5676,5343920,6212,5343920
1146,5676,5344570,6212,5344570
1147,5684,5352570,6212,5352570
1147,5684,5353570,6212,5353570
1147,5684,5354570,6212,5354570
1147,5684,5355570,6212,5355570
1147,5684,5356570,6212,5356570
1148,5692,5357570,6212,5357570
1148,5692,5358570,6212,5358570
1148,5692,5359570,6212,5359570
1148,5692,5360570,6212,5360570
1148,5692,5361030,6212,5361030
1148,5692,5361030,6212,5361030
1148,5692,5361840,6212,5361840
1149,5700,5369840,6212,5369840
1149,5700,5370840,6212,5370840
1149,5700,5371840,6212,5371840
1149,5700,5372840,6212,5372840
1150,5708,5373840,6212,5373840
1150,5708,5374840,6212,5374840
1150,5708,5375840,6212,5375840
1150,5708,5376840,6212,5376840
1150,5708,5377490,6212,5377490
1150,5708,5377960,6212,5377960
1150,5708,5378430,6212,5378430
1150,5708,5379430,6212,5379430
1151,5716,5380240,6212,5380240
1151,5716,5381050,6212,5381050
1151,5716,5382050,6212,5382050
1151,5716,5382050,6212,5382050
1151,5716,5382050,6212,5382050
1151,5716,5382530,6212,5382530
1151,5716,5382850,6212,5382850
1151,5716,5383850,6212,5383850
1151,5716,5384850,6212,5384850
1151,5716,5385850,6212,5385850
1151,5716,5386660,6212,5386660
