ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
865045.66,15.15,2.09,380281.89,6.66
864669.82,15.15,2.08,379906.05,6.65
864939.38,15.15,2.09,380303.37,6.66
864563.54,15.15,2.08,379927.53,6.66
864596.88,15.15,2.09,379971.92,6.66
864596.88,15.15,2.09,379971.92,6.66
864430.61,15.15,2.09,379909.29,6.66
864463.95,15.15,2.09,379769.55,6.66
864297.68,15.15,2.09,379912.47,6.66
864142.29,15.15,2.09,379767.58,6.66
863983.56,15.15,2.09,379608.85,6.66
863983.56,15.15,2.09,379608.85,6.66
863817.28,15.15,2.09,379571.6,6.66
863850.63,15.15,2.09,379616.0,6.66
863512.25,15.15,2.08,379336.41,6.65
863345.97,15.15,2.08,379273.78,6.65
863190.59,15.15,2.08,379215.4,6.65
863024.31,15.15,2.08,379091.64,6.65
863057.65,15.15,2.08,379136.03,6.66
862891.38,15.15,2.08,379073.4,6.66
862891.38,15.15,2.08,379073.4,6.66
862735.99,15.15,2.08,378998.87,6.65
862758.45,15.15,2.09,379055.17,6.66
863038.9,15.16,2.09,379109.24,6.66
862663.06,15.15,2.09,378910.8,6.66
862496.78,15.15,2.09,378933.03,6.66
861879.19,15.15,2.09,378678.62,6.66
861723.8,15.15,2.09,378532.1,6.66
861557.53,15.15,2.09,378496.47,6.66
861266.34,15.15,2.08,378208.76,6.65
861110.95,15.15,2.08,378134.22,6.65
861110.95,15.15,2.08,378134.22,6.65
861133.41,15.15,2.09,378190.53,6.65
860978.02,15.15,2.09,378045.63,6.65
860978.02,15.15,2.09,378045.63,6.65
860811.74,15.15,2.09,378008.38,6.65
860656.36,15.15,2.09,377950.0,6.65
860334.69,15.15,2.08,377767.86,6.65
860168.42,15.15,2.08,377644.1,6.65
860168.42,15.15,2.08,377644.1,6.65
860013.03,15.15,2.08,377569.56,6.65
859691.37,15.15,2.08,377387.42,6.65
859525.09,15.15,2.08,377279.82,6.65
859813.77,15.15,2.09,377220.44,6.65
859836.23,15.16,2.09,377602.62,6.66
859680.84,15.16,2.09,377527.54,6.66
859514.56,15.16,2.09,377420.47,6.66
859359.18,15.16,2.09,377273.96,6.65
859192.9,15.16,2.09,377238.33,6.65
859037.51,15.16,2.09,377163.79,6.65
858871.24,15.16,2.09,377056.19,6.65
858904.58,15.16,2.09,376916.45,6.65
858904.58,15.16,2.09,376916.45,6.65
858738.31,15.16,2.09,377059.71,6.66
858582.92,15.16,2.09,376985.17,6.66
858416.64,15.16,2.09,376877.57,6.66
858449.99,15.16,2.1,376921.96,6.66
858283.71,15.16,2.1,376880.75,6.66
858057.01,15.16,2.09,376775.55,6.66
858337.46,15.16,2.1,376829.62,6.66
858171.19,15.16,2.1,377029.25,6.66
858036.94,15.16,2.1,376890.83,6.66
858036.94,15.16,2.1,376890.83,6.66
858070.29,15.16,2.1,376935.23,6.66
858070.29,15.16,2.1,376935.23,6.66
857025.13,15.17,2.1,376602.25,6.67
857047.59,15.17,2.11,376703.52,6.67
856892.2,15.17,2.11,376559.91,6.67
856892.2,15.17,2.11,376559.91,6.67
857053.28,15.17,2.11,376843.57,6.67
857086.62,15.18,2.11,376887.97,6.67
857086.62,15.18,2.11,376887.97,6.67
857086.62,15.18,2.11,376887.97,6.67
856920.35,15.18,2.11,376846.75,6.67
856622.99,15.17,2.11,376554.56,6.67
856994.49,15.18,2.12,376805.48,6.67
856557.6,15.17,2.11,376411.26,6.67
856391.33,15.17,2.11,376462.42,6.67
856563.29,15.18,2.11,376475.35,6.67
856397.02,15.18,2.11,376601.61,6.67
856397.02,15.18,2.11,376601.61,6.67
856568.99,15.18,2.12,376614.53,6.68
856402.71,15.18,2.12,376740.79,6.68
856436.05,15.19,2.12,376785.19,6.68
856436.05,15.19,2.12,376785.19,6.68
856327.32,15.18,2.12,376676.46,6.68
856327.32,15.18,2.12,376676.46,6.68
856596.89,15.19,2.13,376947.94,6.68
856299.54,15.19,2.12,376656.62,6.68
856299.54,15.19,2.12,376656.62,6.68
856144.15,15.19,2.12,376598.23,6.68
856144.15,15.19,2.12,376598.23,6.68
856305.23,15.19,2.13,376756.1,6.68
856338.57,15.19,2.13,376800.5,6.69
856172.29,15.19,2.13,376759.86,6.69
855796.45,15.19,2.12,376505.68,6.68
855796.45,15.19,2.12,376505.68,6.68
856076.91,15.19,2.13,376559.75,6.68
855910.63,15.19,2.13,376759.38,6.69
855588.97,15.19,2.13,376577.24,6.69
855433.58,15.19,2.13,376518.85,6.69
855136.23,15.19,2.12,376227.52,6.68
854969.95,15.19,2.12,376103.77,6.68
854748.35,15.18,2.12,375886.34,6.68
854920.32,15.19,2.13,375899.27,6.68
854920.32,15.19,2.13,375899.27,6.68
854754.04,15.19,2.13,376025.53,6.68
854598.66,15.19,2.13,375950.45,6.68
854401.3,15.19,2.12,375798.83,6.68
854401.3,15.19,2.12,375798.83,6.68
854235.03,15.19,2.12,375691.76,6.68
854079.64,15.19,2.12,375616.68,6.68
853913.36,15.19,2.12,375509.62,6.68
853757.98,15.19,2.12,375435.08,6.68
853591.7,15.19,2.12,375327.48,6.68
853591.7,15.19,2.12,375327.48,6.68
853591.7,15.19,2.12,375327.48,6.68
853436.31,15.19,2.12,375269.09,6.68
853270.04,15.19,2.12,375145.33,6.68
853042.79,15.18,2.12,374890.66,6.67
853042.79,15.18,2.12,374890.66,6.67
853331.47,15.19,2.12,374831.28,6.67
853165.2,15.19,2.12,375153.7,6.68
853009.81,15.19,2.12,375095.32,6.68
853032.26,15.19,2.13,375135.47,6.68
852876.88,15.19,2.13,375077.09,6.68
852710.6,15.19,2.13,374953.33,6.68
852555.21,15.19,2.13,374894.95,6.68
852388.94,15.19,2.13,374771.19,6.68
852233.55,15.19,2.13,374712.8,6.68
852067.28,15.19,2.13,374589.05,6.68
852100.62,15.19,2.13,374633.44,6.68
852100.62,15.19,2.13,374633.44,6.68
851803.26,15.19,2.12,374342.11,6.67
851636.99,15.19,2.12,374279.48,6.67
851636.99,15.19,2.12,374279.48,6.67
851481.6,15.19,2.12,374204.41,6.67
851315.33,15.19,2.12,374097.34,6.67
851159.94,15.19,2.12,374038.96,6.67
850993.66,15.19,2.12,373915.2,6.67
850838.28,15.19,2.12,373768.69,6.67
850672.0,15.19,2.12,373733.06,6.67
850516.61,15.19,2.12,373674.68,6.67
850142.55,15.18,2.12,373299.49,6.67
850420.34,15.19,2.12,373620.92,6.67
850264.95,15.19,2.12,373545.84,6.67
850287.41,15.19,2.13,373602.68,6.67
850287.41,15.19,2.13,373602.68,6.67
850287.41,15.19,2.13,373602.68,6.67
850132.02,15.19,2.13,373457.79,6.67
849965.74,15.19,2.13,373420.54,6.67
849810.36,15.19,2.13,373274.03,6.67
849644.08,15.19,2.13,373238.4,6.67
849677.42,15.19,2.13,373282.8,6.67
849303.36,15.19,2.12,372907.61,6.67
849137.08,15.19,2.12,372844.98,6.67
849170.43,15.19,2.13,372705.24,6.67
849004.15,15.19,2.12,372848.16,6.67
848848.76,15.19,2.12,372773.62,6.67
848527.1,15.19,2.12,372591.48,6.67
848796.67,15.2,2.13,372850.48,6.67
848641.28,15.19,2.13,372792.09,6.67
848475.01,15.19,2.13,372668.33,6.67
848475.01,15.19,2.13,372668.33,6.67
848646.97,15.2,2.14,372681.26,6.67
848480.7,15.2,2.13,372807.52,6.68
848325.31,15.2,2.13,372663.9,6.68
848159.03,15.2,2.13,372625.38,6.68
848159.03,15.2,2.13,372625.38,6.68
848192.38,15.2,2.14,372669.77,6.68
848026.1,15.2,2.14,372629.89,6.68
848059.44,15.2,2.14,372674.29,6.68
847762.09,15.2,2.14,372382.96,6.68
847595.82,15.2,2.14,372341.74,6.68
847440.43,15.2,2.14,372267.2,6.68
847274.15,15.2,2.13,372159.6,6.68
847118.77,15.2,2.13,372013.09,6.67
847141.22,15.2,2.14,372162.78,6.68
847141.22,15.2,2.14,372162.78,6.68
846985.83,15.2,2.14,372104.4,6.68
847200.75,15.21,2.14,372358.3,6.68
847045.36,15.21,2.14,372299.92,6.68
846879.08,15.21,2.14,372176.16,6.68
846735.11,15.2,2.14,372062.24,6.68
846413.45,15.2,2.14,371880.09,6.68
846693.91,15.21,2.15,371934.16,6.68
846527.63,15.21,2.15,372064.55,6.69
846372.24,15.21,2.15,372006.17,6.69
845754.65,15.21,2.15,371751.76,6.69
845588.38,15.21,2.15,371628.0,6.68
845432.99,15.21,2.15,371569.61,6.68
845647.9,15.22,2.15,371823.51,6.69
845681.24,15.22,2.15,371867.91,6.69
845514.97,15.22,2.15,371826.69,6.69
845514.97,15.22,2.15,371826.69,6.69
845139.13,15.21,2.15,371520.09,6.69
845139.13,15.21,2.15,371520.09,6.69
844983.74,15.21,2.15,371373.58,6.69
844817.47,15.21,2.15,371337.95,6.69
844850.81,15.22,2.15,371382.35,6.69
845011.89,15.22,2.16,371590.32,6.69
845045.23,15.22,2.16,371634.72,6.69
845045.23,15.22,2.16,371634.72,6.69
845067.69,15.23,2.16,371736.0,6.7
844912.3,15.23,2.16,371591.3,6.7
843867.14,15.23,2.16,371258.32,6.7
843700.87,15.23,2.16,371220.87,6.7
843545.48,15.23,2.16,371145.8,6.7
843379.2,15.23,2.16,371038.73,6.7
843551.17,15.23,2.17,371051.66,6.7
843384.89,15.23,2.17,371178.02,6.7
843384.89,15.23,2.17,371178.02,6.7
843229.51,15.23,2.17,371103.48,6.7
842938.32,15.23,2.16,370815.82,6.7
842960.77,15.23,2.17,370872.12,6.7
842994.12,15.23,2.17,370916.52,6.7
842827.84,15.23,2.17,370876.28,6.7
842827.84,15.23,2.17,370876.28,6.7
842672.45,15.23,2.17,370729.77,6.7
842942.02,15.24,2.17,371129.98,6.71
842786.63,15.24,2.17,371071.59,6.71
842620.36,15.24,2.17,370947.83,6.71
842620.36,15.24,2.17,370947.83,6.71
842464.97,15.24,2.17,370889.45,6.71
842298.69,15.24,2.17,370765.69,6.71
841922.85,15.23,2.17,370389.85,6.7
841767.47,15.23,2.17,370315.31,6.7
842037.03,15.24,2.17,370574.31,6.71
841881.64,15.24,2.17,370427.8,6.71
841881.64,15.24,2.17,370427.8,6.71
841715.37,15.24,2.17,370392.17,6.71
841715.37,15.24,2.17,370392.17,6.71
841339.53,15.23,2.17,370085.57,6.7
841619.98,15.24,2.18,370154.59,6.7
841453.71,15.24,2.18,370270.03,6.71
841298.32,15.24,2.18,370195.49,6.71
841320.77,15.24,2.18,370251.8,6.71
841098.9,15.24,2.17,370069.12,6.7
841132.25,15.24,2.18,370113.51,6.71
840965.97,15.24,2.18,370072.3,6.71
840999.31,15.24,2.18,370116.69,6.71
841160.39,15.25,2.18,370324.67,6.71
841193.73,15.25,2.19,370369.06,6.72
841216.19,15.25,2.19,370470.34,6.72
840840.35,15.25,2.18,370163.74,6.71
840684.96,15.25,2.18,370088.67,6.71
840518.69,15.25,2.18,369981.6,6.71
840363.3,15.25,2.18,369855.58,6.71
840197.02,15.25,2.18,369799.46,6.71
840041.64,15.25,2.18,369653.37,6.71
840064.09,15.25,2.19,369803.22,6.71
840064.09,15.25,2.19,369803.22,6.71
839908.7,15.25,2.19,369744.83,6.71
839931.16,15.25,2.19,369784.98,6.72
839775.77,15.25,2.19,369726.6,6.72
840045.34,15.26,2.2,369969.44,6.72
839889.95,15.26,2.2,369824.54,6.72
839912.41,15.26,2.2,369972.62,6.72
839757.02,15.26,2.2,369827.92,6.72
839590.74,15.26,2.2,369790.48,6.72
839435.36,15.26,2.2,369715.94,6.72
839269.08,15.26,2.2,369608.34,6.72
839113.69,15.26,2.2,369463.44,6.72
838947.42,15.26,2.2,369426.2,6.72
838792.03,15.26,2.2,369367.81,6.72
838814.49,15.26,2.2,369407.96,6.72
838659.1,15.26,2.2,369261.45,6.72
838492.82,15.26,2.2,369225.82,6.72
838116.98,15.26,2.19,368919.22,6.72
838150.32,15.26,2.2,368963.62,6.72
838150.32,15.26,2.2,368963.62,6.72
837984.05,15.26,2.2,368900.99,6.72
838264.5,15.27,2.2,368955.05,6.72
837973.31,15.26,2.2,368667.39,6.71
837807.04,15.26,2.2,368867.37,6.72
837651.65,15.26,2.2,368741.35,6.72
837674.11,15.27,2.2,368871.88,6.72
837674.11,15.27,2.2,368871.88,6.72
837376.75,15.26,2.2,368580.46,6.72
837548.72,15.27,2.2,368593.38,6.72
837763.63,15.27,2.21,369115.06,6.73
837608.25,15.27,2.21,369040.52,6.73
837441.97,15.27,2.21,368932.91,6.73
837475.31,15.27,2.21,368977.31,6.73
837177.96,15.27,2.2,368757.38,6.73
837177.96,15.27,2.2,368757.38,6.73
837011.69,15.27,2.2,368694.75,6.73
836856.3,15.27,2.2,368548.24,6.72
836690.02,15.27,2.2,368512.61,6.72
836314.18,15.26,2.2,368136.43,6.72
836158.79,15.26,2.2,367991.53,6.72
836428.36,15.27,2.2,368390.31,6.73
836428.36,15.27,2.2,368390.31,6.73
836428.36,15.27,2.2,368390.31,6.73
836428.36,15.27,2.2,368390.31,6.73
835383.2,15.27,2.21,368057.33,6.73
835383.2,15.27,2.21,368057.33,6.73
835227.82,15.27,2.21,367998.95,6.73
835061.54,15.27,2.21,367875.19,6.73
834685.7,15.27,2.2,367499.16,6.72
834966.15,15.27,2.21,367553.23,6.72
834799.88,15.27,2.21,367683.62,6.73
834799.88,15.27,2.21,367683.62,6.73
834644.49,15.27,2.21,367537.11,6.73
834805.57,15.28,2.21,367783.11,6.73
834805.57,15.28,2.21,367783.11,6.73
834429.73,15.27,2.21,367476.51,6.73
834274.34,15.27,2.21,367331.81,6.72
834274.34,15.27,2.21,367331.81,6.72
834108.06,15.27,2.21,367294.36,6.72
834141.41,15.27,2.21,367338.76,6.73
833975.13,15.27,2.21,367298.52,6.73
833975.13,15.27,2.21,367298.52,6.73
834255.59,15.28,2.22,367367.54,6.73
833879.74,15.28,2.21,367154.15,6.73
833713.47,15.28,2.21,367176.38,6.73
833558.08,15.27,2.21,367101.84,6.73
833580.54,15.28,2.21,367158.14,6.73
833425.15,15.28,2.21,367099.76,6.73
833258.87,15.28,2.21,366976.0,6.73
833547.55,15.28,2.22,366916.62,6.73
833547.55,15.28,2.22,366916.62,6.73
833381.28,15.28,2.22,367239.05,6.73
833225.89,15.28,2.22,367164.51,6.73
833225.89,15.28,2.22,367164.51,6.73
832904.23,15.28,2.22,366982.37,6.73
832904.23,15.28,2.22,366982.37,6.73
832904.23,15.28,2.22,366982.37,6.73
833065.3,15.29,2.22,367196.09,6.74
832909.92,15.29,2.22,367049.58,6.74
832932.37,15.29,2.23,367199.27,6.74
832776.99,15.29,2.23,367140.89,6.74
832610.71,15.29,2.23,367017.13,6.74
832455.32,15.29,2.23,366873.51,6.74
832477.78,15.29,2.23,367020.31,6.74
832322.39,15.29,2.23,366873.8,6.74
832156.12,15.29,2.23,366838.17,6.74
832156.12,15.29,2.23,366838.17,6.74
832000.73,15.29,2.23,366691.66,6.74
832000.73,15.29,2.23,366691.66,6.74
831834.45,15.29,2.23,366656.03,6.74
831460.39,15.29,2.22,366280.84,6.73
831460.39,15.29,2.22,366280.84,6.73
831253.03,15.28,2.22,366119.21,6.73
831097.65,15.28,2.22,365972.7,6.73
830900.29,15.28,2.22,365781.37,6.73
830900.29,15.28,2.22,365781.37,6.73
831260.91,15.29,2.22,366286.27,6.74
831105.52,15.29,2.22,366211.73,6.74
831105.52,15.29,2.22,366211.73,6.74
830915.34,15.29,2.22,365960.88,6.73
829870.18,15.29,2.22,365627.9,6.74
829573.47,15.28,2.22,365378.22,6.73
829573.47,15.28,2.22,365378.22,6.73
829407.2,15.28,2.22,365270.62,6.73
829251.81,15.28,2.22,365125.92,6.73
829085.54,15.28,2.22,365088.48,6.73
829257.5,15.29,2.22,365101.4,6.73
828022.32,15.29,2.22,364477.46,6.73
828274.42,15.29,2.23,365038.55,6.74
828554.87,15.3,2.24,365107.57,6.74
828388.6,15.3,2.24,365293.17,6.75
828091.24,15.3,2.23,365073.24,6.74
827715.4,15.29,2.23,364696.48,6.74
827715.4,15.29,2.23,364696.48,6.74
827560.01,15.29,2.23,364570.46,6.74
827560.01,15.29,2.23,364570.46,6.74
827393.74,15.29,2.23,364514.34,6.74
827393.74,15.29,2.23,364514.34,6.74
827427.08,15.29,2.23,364558.73,6.74
827696.65,15.3,2.24,364946.92,6.75
827729.99,15.3,2.24,364991.32,6.75
827563.72,15.3,2.24,364951.44,6.75
827563.72,15.3,2.24,364951.44,6.75
827408.33,15.3,2.24,364893.06,6.75
827242.05,15.3,2.24,364769.3,6.75
826876.21,15.3,2.23,364378.86,6.74
826717.48,15.29,2.23,364220.13,6.74
826562.09,15.29,2.23,364073.62,6.74
826395.82,15.29,2.23,364037.99,6.74
826567.79,15.3,2.23,364050.92,6.74
826401.51,15.3,2.23,364177.18,6.74
826401.51,15.3,2.23,364177.18,6.74
826401.51,15.3,2.23,364177.18,6.74
826434.85,15.3,2.24,364221.57,6.74
826457.31,15.3,2.24,364322.85,6.75
826301.92,15.3,2.24,364176.76,6.75
826004.57,15.3,2.24,363885.43,6.74
826027.02,15.3,2.24,364035.28,6.74
825917.02,15.3,2.24,363925.28,6.74
825917.02,15.3,2.24,363925.28,6.74
825950.37,15.3,2.24,363969.68,6.74
825950.37,15.3,2.24,363969.68,6.74
825784.09,15.3,2.24,363928.46,6.74
825784.09,15.3,2.24,363928.46,6.74
824738.93,15.31,2.24,363595.48,6.75
825027.61,15.31,2.25,363536.1,6.75
824700.26,15.31,2.24,363196.99,6.74
824336.19,15.3,2.24,363292.22,6.74
824169.92,15.3,2.24,363154.23,6.74
824014.53,15.3,2.24,363010.61,6.74
824175.61,15.31,2.24,363294.28,6.75
824208.95,15.31,2.25,363338.67,6.75
824042.68,15.31,2.25,363276.04,6.75
824042.68,15.31,2.25,363276.04,6.75
823887.29,15.31,2.25,363201.5,6.75
823721.01,15.31,2.25,363093.9,6.75
823754.36,15.31,2.25,363138.3,6.75
823588.08,15.31,2.25,363075.67,6.75
823432.69,15.31,2.25,363017.28,6.75
823266.42,15.31,2.25,362893.53,6.75
823266.42,15.31,2.25,362893.53,6.75
823111.03,15.31,2.25,362748.83,6.75
822065.88,15.32,2.25,362415.85,6.75
822088.33,15.32,2.25,362564.7,6.76
821932.94,15.32,2.25,362489.62,6.76
821955.4,15.32,2.26,362546.47,6.76
821800.01,15.32,2.26,362401.57,6.76
821633.74,15.32,2.26,362364.32,6.76
821336.38,15.32,2.25,362072.14,6.75
821180.99,15.32,2.25,362013.75,6.75
821014.72,15.32,2.25,361889.99,6.75
821048.06,15.32,2.25,361934.39,6.75
820002.91,15.32,2.26,361601.41,6.76
820002.91,15.32,2.26,361601.41,6.76
819836.63,15.32,2.26,361538.78,6.76
819634.24,15.32,2.25,361316.43,6.75
819475.64,15.32,2.25,361185.27,6.75
819320.25,15.32,2.25,361110.73,6.75
819589.82,15.32,2.26,361369.72,6.76
819815.62,15.33,2.26,361237.82,6.75
819671.65,15.33,2.26,361123.9,6.75
819505.38,15.33,2.26,361451.62,6.76
819349.99,15.33,2.26,361393.24,6.76
819183.72,15.33,2.26,361269.48,6.76
819455.95,15.33,2.27,361471.26,6.76
819289.67,15.33,2.27,361455.25,6.76
819134.28,15.33,2.27,361396.87,6.76
818968.01,15.33,2.27,361273.11,6.76
819001.35,15.33,2.27,361317.51,6.77
818835.08,15.33,2.27,361277.62,6.77
818679.69,15.33,2.27,361131.11,6.76
818702.14,15.34,2.27,361280.8,6.77
818410.96,15.33,2.27,360992.85,6.76
818410.96,15.33,2.27,360992.85,6.76
818255.57,15.33,2.27,360918.31,6.76
818043.7,15.33,2.26,360745.63,6.76
818043.7,15.33,2.26,360745.63,6.76
817877.42,15.33,2.26,360638.03,6.76
817539.04,15.32,2.26,360227.87,6.75
817383.65,15.32,2.26,360169.48,6.75
817217.38,15.32,2.26,360045.73,6.75
817061.99,15.32,2.26,359899.63,6.75
816764.64,15.32,2.25,359663.63,6.75
816598.36,15.32,2.25,359627.58,6.75
816631.71,15.32,2.26,359671.98,6.75
816631.71,15.32,2.26,359671.98,6.75
816402.75,15.32,2.25,359499.14,6.75
816425.21,15.32,2.26,359600.42,6.75
816375.21,15.32,2.26,359550.42,6.75
816219.82,15.32,2.26,359475.88,6.75
816053.54,15.32,2.26,359368.28,6.75
816086.89,15.32,2.26,359412.67,6.75
815920.61,15.32,2.26,359372.43,6.75
815920.61,15.32,2.26,359372.43,6.75
815953.96,15.33,2.26,359416.83,6.75
815787.68,15.33,2.26,359375.61,6.75
815632.29,15.33,2.26,359317.23,6.75
815466.02,15.32,2.26,359193.47,6.75
815310.63,15.32,2.26,359049.85,6.75
815333.09,15.33,2.26,359196.65,6.75
815333.09,15.33,2.26,359196.65,6.75
815366.43,15.33,2.27,359241.05,6.75
815366.43,15.33,2.27,359241.05,6.75
815200.15,15.33,2.27,359199.83,6.75
815044.77,15.33,2.27,359141.45,6.76
814878.49,15.33,2.27,359017.69,6.75
814723.1,15.33,2.27,358871.18,6.75
814556.83,15.33,2.27,358835.55,6.75
814401.44,15.33,2.27,358777.16,6.75
814235.17,15.33,2.27,358653.41,6.75
814079.78,15.33,2.26,358527.38,6.75
813913.5,15.33,2.26,358471.26,6.75
813758.11,15.33,2.26,358396.72,6.75
813919.19,15.33,2.27,358610.45,6.76
813919.19,15.33,2.27,358610.45,6.76
813763.81,15.33,2.27,358465.55,6.75
813763.81,15.33,2.27,358465.55,6.75
813786.26,15.34,2.27,358613.63,6.76
813168.67,15.34,2.27,358359.22,6.76
813013.28,15.34,2.27,358212.7,6.76
812847.01,15.34,2.27,358177.07,6.76
812847.01,15.34,2.27,358177.07,6.76
812880.35,15.34,2.27,358221.47,6.76
812583.0,15.33,2.27,357930.14,6.75
812416.72,15.33,2.27,357875.2,6.75
812697.17,15.34,2.28,357944.22,6.76
812530.9,15.34,2.28,358059.66,6.76
812303.65,15.34,2.27,357897.89,6.76
812303.65,15.34,2.27,357897.89,6.76
812148.27,15.34,2.27,357823.35,6.76
812170.72,15.34,2.28,357879.66,6.76
812204.07,15.34,2.28,357924.05,6.76
812037.79,15.34,2.28,357882.87,6.76
811882.4,15.34,2.28,357756.85,6.76
811716.13,15.34,2.28,357700.73,6.76
812079.88,15.35,2.29,357940.77,6.77
812102.34,15.35,2.29,358196.25,6.77
811946.95,15.35,2.29,358052.63,6.77
812224.74,15.36,2.3,358459.3,6.78
812069.35,15.36,2.3,358314.6,6.78
811705.29,15.35,2.29,357949.41,6.77
811705.29,15.35,2.29,357949.41,6.77
811384.81,15.35,2.29,357608.19,6.77
811407.26,15.35,2.29,357757.04,6.77
811251.88,15.35,2.29,357613.42,6.77
811085.6,15.35,2.29,357574.9,6.77
811366.06,15.36,2.29,357643.92,6.77
810990.21,15.35,2.29,357430.53,6.77
810823.94,15.35,2.29,357452.76,6.77
809778.78,15.36,2.29,357135.42,6.77
809812.13,15.36,2.29,357179.82,6.77
809645.85,15.36,2.29,357138.94,6.77
808600.69,15.36,2.3,356805.96,6.78
808826.5,15.37,2.3,356674.05,6.78
808660.22,15.37,2.3,357001.47,6.78
807615.06,15.37,2.31,356668.49,6.79
807459.68,15.37,2.31,356522.4,6.79
807459.68,15.37,2.31,356522.4,6.79
807293.4,15.37,2.31,356486.35,6.79
807138.01,15.37,2.31,356427.97,6.79
807390.12,15.38,2.31,356721.18,6.79
807562.08,15.38,2.32,356734.11,6.8
807562.08,15.38,2.32,356734.11,6.8
807562.08,15.38,2.32,356734.11,6.8
807395.81,15.38,2.32,356860.36,6.8
807240.42,15.38,2.32,356801.98,6.8
807240.42,15.38,2.32,356801.98,6.8
807509.99,15.39,2.32,357044.82,6.8
807509.99,15.39,2.32,357044.82,6.8
807134.14,15.38,2.32,356738.22,6.8
806978.76,15.38,2.32,356679.84,6.8
806812.48,15.38,2.32,356556.08,6.8
805767.33,15.39,2.32,356223.1,6.8
805611.94,15.39,2.32,356078.2,6.8
805634.39,15.39,2.33,356226.28,6.8
805475.8,15.39,2.32,356071.45,6.8
805320.41,15.39,2.32,356013.07,6.8
805154.13,15.39,2.32,355889.31,6.8
805154.13,15.39,2.32,355889.31,6.8
805187.48,15.39,2.33,355933.71,6.8
805021.2,15.39,2.33,355892.49,6.8
805021.2,15.39,2.33,355892.49,6.8
804723.85,15.38,2.32,355601.16,6.8
804568.46,15.38,2.32,355526.62,6.8
804277.27,15.38,2.32,355238.96,6.79
803955.61,15.38,2.32,355056.82,6.79
803978.06,15.38,2.32,355113.13,6.79
803689.69,15.38,2.31,354826.16,6.79
803534.3,15.38,2.31,354751.08,6.79
803368.02,15.38,2.31,354644.02,6.79
803212.64,15.38,2.31,354497.5,6.79
803573.25,15.39,2.32,355002.34,6.8
803136.36,15.38,2.31,354551.87,6.79
802518.77,15.38,2.31,354297.46,6.79
802518.77,15.38,2.31,354297.46,6.79
802363.38,15.38,2.31,354150.95,6.79
802524.46,15.38,2.32,354436.65,6.79
802369.07,15.38,2.32,354362.11,6.79
802071.72,15.38,2.31,354070.78,6.79
801905.44,15.38,2.31,353963.18,6.79
801583.78,15.38,2.31,353781.03,6.79
801864.23,15.39,2.32,353835.1,6.79
801697.96,15.39,2.32,354034.73,6.79
801542.57,15.39,2.32,353888.22,6.79
801542.57,15.39,2.32,353888.22,6.79
801222.57,15.38,2.32,353568.22,6.79
801222.57,15.38,2.32,353568.22,6.79
801056.3,15.38,2.32,353532.59,6.79
800900.91,15.38,2.32,353457.51,6.79
800624.0,15.38,2.31,353177.74,6.78
800457.72,15.38,2.31,353070.67,6.78
800302.33,15.38,2.31,352996.13,6.78
800136.06,15.37,2.31,352888.53,6.78
800136.06,15.37,2.31,352888.53,6.78
800416.51,15.38,2.32,352957.55,6.78
800040.67,15.38,2.31,352744.15,6.78
800040.67,15.38,2.31,352744.15,6.78
798995.52,15.38,2.31,352411.17,6.78
798995.52,15.38,2.31,352411.17,6.78
798829.24,15.38,2.31,352433.4,6.79
798673.85,15.38,2.31,352286.89,6.78
798696.31,15.38,2.32,352422.86,6.79
798540.92,15.38,2.32,352364.48,6.79
798374.65,15.38,2.32,352240.72,6.79
798219.26,15.38,2.32,352114.7,6.79
798241.71,15.38,2.32,352245.23,6.79
798275.06,15.39,2.32,352289.63,6.79
798108.78,15.39,2.32,352227.0,6.79
797953.39,15.39,2.32,352080.49,6.79
798222.96,15.39,2.33,352411.46,6.8
797901.3,15.39,2.33,352229.32,6.8
797934.64,15.4,2.33,352273.71,6.8
797768.37,15.4,2.33,352232.5,6.8
797392.52,15.39,2.33,351925.89,6.79
797392.52,15.39,2.33,351925.89,6.79
797564.49,15.4,2.33,351938.82,6.79
797398.21,15.4,2.33,352065.94,6.8
797242.83,15.4,2.33,351919.43,6.8
797242.83,15.4,2.33,351919.43,6.8
797242.83,15.4,2.33,351919.43,6.8
797076.55,15.4,2.33,351883.8,6.8
796921.16,15.4,2.33,351825.42,6.8
796754.89,15.4,2.33,351701.66,6.8
796557.54,15.39,2.33,351509.47,6.79
796402.15,15.39,2.33,351362.96,6.79
796235.87,15.39,2.33,351327.33,6.79
