ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
397484.91,24.41,12.14,354882.26,21.79
396467.48,24.47,12.2,354070.86,21.85
396330.43,24.47,12.21,353954.19,21.86
396152.97,24.48,12.21,354545.18,21.91
396327.53,24.5,12.24,354391.0,21.91
396596.29,24.54,12.27,354390.42,21.92
396681.31,24.57,12.31,354530.52,21.96
395964.58,24.54,12.28,353813.8,21.93
395344.49,24.52,12.25,353121.94,21.9
395344.49,24.52,12.25,353121.94,21.9
395160.75,24.52,12.26,352685.54,21.89
395165.82,24.54,12.27,353243.49,21.93
395165.82,24.54,12.27,353243.49,21.93
395165.82,24.54,12.27,353243.49,21.93
395013.44,24.54,12.28,353750.7,21.98
395018.5,24.55,12.29,353528.36,21.97
395095.35,24.57,12.31,353364.07,21.98
394905.34,24.57,12.31,352998.09,21.97
395147.61,24.6,12.33,352926.89,21.97
394777.67,24.58,12.32,352699.87,21.96
395028.22,24.6,12.34,353964.47,22.05
394891.17,24.61,12.34,353752.52,22.05
394891.17,24.61,12.34,353752.52,22.05
394855.7,24.62,12.36,354035.56,22.07
394598.33,24.67,12.4,353626.93,22.1
395055.9,24.71,12.44,353775.74,22.12
394878.43,24.71,12.45,354291.51,22.17
394496.82,24.69,12.43,353838.47,22.15
394501.89,24.71,12.44,353556.69,22.14
394676.46,24.73,12.47,353335.82,22.14
394517.65,24.73,12.46,353177.01,22.14
393500.23,24.79,12.52,352365.61,22.2
393132.75,24.79,12.53,351891.22,22.19
392115.32,24.86,12.59,351079.82,22.25
391495.23,24.83,12.57,350481.21,22.23
391763.99,24.87,12.6,350548.12,22.25
391580.25,24.87,12.6,350036.36,22.23
391287.3,24.86,12.59,349837.92,22.22
391287.3,24.86,12.59,349837.92,22.22
391103.56,24.86,12.6,350271.02,22.26
390944.9,24.87,12.6,349885.25,22.25
390949.97,24.88,12.61,349580.97,22.25
390812.92,24.89,12.62,349440.1,22.25
390635.45,24.89,12.63,349434.68,22.27
390453.57,24.89,12.63,349531.0,22.29
390722.33,24.93,12.66,349530.42,22.3
390980.2,24.95,12.69,350059.09,22.34
391057.04,24.97,12.7,349869.22,22.34
390793.39,24.97,12.7,349505.31,22.33
390774.54,24.98,12.72,349259.99,22.33
390590.8,24.98,12.72,348815.72,22.31
390308.33,25.03,12.77,348432.11,22.34
389290.91,25.09,12.83,347620.7,22.41
388273.49,25.16,12.89,346809.3,22.47
388273.49,25.16,12.89,346809.3,22.47
388121.11,25.16,12.9,347154.2,22.51
387931.1,25.17,12.9,346994.63,22.51
387794.05,25.18,12.91,346697.8,22.51
387794.05,25.18,12.91,346697.8,22.51
387412.44,25.16,12.89,346484.58,22.5
387234.98,25.16,12.9,347022.12,22.55
387234.98,25.16,12.9,347022.12,22.55
387238.46,25.18,12.92,346657.05,22.54
386789.45,25.17,12.9,346229.52,22.53
387058.2,25.2,12.94,346199.79,22.54
386874.46,25.21,12.94,345784.67,22.53
386722.08,25.21,12.95,346415.25,22.58
386719.84,25.23,12.96,347455.42,22.66
386928.83,25.25,12.98,347761.58,22.69
386545.56,25.23,12.96,347360.6,22.67
386225.93,25.24,12.98,347307.5,22.7
386229.51,25.24,12.98,347308.79,22.7
386687.07,25.29,13.02,347458.9,22.72
386497.06,25.29,13.02,347118.49,22.71
386405.31,25.3,13.04,346863.17,22.71
386405.31,25.3,13.04,346863.17,22.71
385424.12,25.37,13.1,346123.88,22.78
384442.94,25.44,13.17,345384.6,22.85
384672.67,25.47,13.21,346429.35,22.94
384672.67,25.47,13.21,346429.35,22.94
384672.67,25.47,13.21,346429.35,22.94
383655.25,25.54,13.27,345617.94,23.01
383399.97,25.54,13.27,344876.62,22.97
383399.97,25.54,13.27,344876.62,22.97
383668.72,25.57,13.31,344807.94,22.98
383484.98,25.58,13.31,344626.17,22.99
383490.05,25.59,13.33,344344.57,22.98
383495.12,25.61,13.34,344040.29,22.97
383342.74,25.61,13.35,343816.16,22.97
382325.32,25.68,13.42,343004.75,23.04
381682.58,25.66,13.39,342299.94,23.01
381492.56,25.66,13.4,342638.07,23.05
381371.54,25.67,13.41,342556.03,23.06
381649.72,25.7,13.43,343077.2,23.1
381726.57,25.72,13.45,342895.18,23.1
381649.68,25.73,13.46,342835.57,23.11
382087.54,25.77,13.51,343302.26,23.16
381715.62,25.76,13.49,342987.67,23.14
381949.56,25.78,13.52,343612.69,23.19
382218.32,25.82,13.55,343582.69,23.21
381802.99,25.82,13.56,343158.67,23.21
381802.99,25.82,13.56,343158.67,23.21
381800.74,25.84,13.57,343185.5,23.22
381765.28,25.85,13.58,343437.22,23.25
381581.54,25.85,13.59,343020.88,23.24
381429.15,25.86,13.6,343579.19,23.3
382026.65,25.91,13.65,343617.17,23.31
381836.64,25.92,13.65,343342.36,23.31
381699.59,25.93,13.66,343195.54,23.31
381784.61,25.97,13.7,343350.25,23.35
381784.61,25.97,13.7,343350.25,23.35
381645.12,25.96,13.7,343564.6,23.37
380627.7,26.03,13.77,342753.19,23.44
380772.7,26.06,13.79,342313.12,23.42
379755.27,26.13,13.87,341501.72,23.5
380013.14,26.16,13.89,342191.55,23.55
380013.14,26.16,13.89,342191.55,23.55
379791.02,26.14,13.88,341814.56,23.53
379613.64,26.14,13.87,341431.69,23.51
379436.18,26.14,13.88,341787.54,23.55
379610.74,26.17,13.91,341527.07,23.55
379609.54,26.19,13.92,341209.16,23.54
379242.06,26.2,13.93,340899.95,23.55
378621.96,26.17,13.91,340301.34,23.52
378890.72,26.21,13.95,340406.57,23.55
378942.48,26.23,13.96,340409.14,23.56
378758.74,26.23,13.97,339908.62,23.54
378575.0,26.24,13.97,340237.16,23.58
378416.35,26.25,13.98,340075.66,23.59
378117.61,26.23,13.97,340601.17,23.63
377980.56,26.24,13.98,340313.36,23.63
377772.89,26.24,13.98,340262.4,23.64
377591.59,26.25,13.98,340293.36,23.66
377271.96,26.26,14.0,339806.5,23.66
377540.72,26.3,14.04,339805.92,23.67
377356.98,26.31,14.04,339369.52,23.66
377356.98,26.31,14.04,339369.52,23.66
377356.98,26.31,14.04,339369.52,23.66
376339.56,26.38,14.12,338558.11,23.73
375957.95,26.36,14.1,338260.48,23.72
374976.77,26.44,14.18,337521.19,23.8
374742.74,26.45,14.18,337245.84,23.8
374590.36,26.45,14.19,337773.91,23.85
374400.35,26.46,14.19,337426.55,23.85
374263.3,26.47,14.2,337152.41,23.84
374670.75,26.5,14.24,337680.81,23.88
374463.09,26.51,14.24,337915.91,23.92
374463.09,26.51,14.24,337915.91,23.92
374047.76,26.51,14.25,337745.88,23.94
373866.46,26.52,14.25,337503.91,23.94
373864.21,26.53,14.27,337426.95,23.95
373864.21,26.53,14.27,337426.95,23.95
373630.18,26.54,14.27,337152.83,23.95
373594.71,26.55,14.28,337669.3,24.0
373638.8,26.57,14.3,337288.46,23.98
372903.84,26.59,14.33,336860.66,24.02
372988.86,26.64,14.37,337000.76,24.07
373257.62,26.67,14.41,337106.0,24.09
372772.5,26.65,14.39,336550.97,24.06
372613.69,26.64,14.38,336392.16,24.05
372429.95,26.65,14.38,336049.95,24.05
372725.44,26.68,14.41,335675.49,24.03
372724.24,26.69,14.43,335377.78,24.02
372491.32,26.68,14.42,336559.24,24.11
372684.26,26.71,14.44,335714.11,24.06
372531.88,26.72,14.45,335476.51,24.06
372777.78,26.75,14.48,336290.5,24.13
373022.41,26.77,14.51,335863.09,24.11
373022.41,26.77,14.51,335863.09,24.11
373022.41,26.77,14.51,335859.17,24.11
372832.39,26.78,14.51,336463.83,24.17
372695.34,26.79,14.52,336164.91,24.16
372375.34,26.77,14.51,335844.91,24.14
372055.34,26.75,14.49,335524.91,24.13
371877.88,26.76,14.5,335149.95,24.12
371669.09,26.75,14.49,334795.25,24.1
371774.14,26.77,14.5,336700.56,24.24
371707.66,26.78,14.51,336157.19,24.22
371628.05,26.78,14.52,335996.69,24.21
371446.17,26.79,14.52,335903.78,24.22
371182.52,26.79,14.52,335729.09,24.23
371451.28,26.83,14.56,335796.0,24.25
371451.28,26.83,14.56,335838.41,24.25
371267.54,26.83,14.57,335436.08,24.24
370250.12,26.91,14.65,334624.68,24.32
370707.68,26.96,14.7,334774.79,24.35
370523.94,26.97,14.7,334604.26,24.35
369506.52,27.05,14.79,333792.86,24.44
369764.39,27.08,14.82,333443.74,24.42
369382.78,27.06,14.8,333213.16,24.41
369648.98,27.09,14.83,333746.54,24.46
369490.33,27.1,14.83,333997.55,24.5
369353.28,27.11,14.84,333718.78,24.49
369145.61,27.11,14.85,333613.7,24.5
368797.03,27.1,14.83,333093.81,24.47
368615.73,27.1,14.84,333066.26,24.49
368381.7,27.11,14.84,332921.2,24.5
368380.5,27.12,14.86,332829.69,24.51
368013.02,27.14,14.87,332355.3,24.51
368325.91,27.17,14.9,332996.87,24.56
368594.66,27.21,14.94,333044.84,24.58
368410.92,27.21,14.95,332642.83,24.57
368030.99,27.2,14.93,332338.77,24.56
367847.25,27.2,14.94,332662.58,24.6
367847.25,27.2,14.94,332627.28,24.6
367663.51,27.21,14.94,332353.9,24.6
367551.54,27.22,14.96,332130.71,24.6
367392.74,27.21,14.95,331971.9,24.59
367185.07,27.22,14.95,332082.53,24.62
366994.01,27.22,14.96,331818.83,24.61
366994.01,27.22,14.96,331853.95,24.62
366769.74,27.23,14.96,331722.43,24.62
366769.74,27.23,14.96,331680.2,24.62
367038.5,27.27,15.0,331747.1,24.65
367170.26,27.29,15.02,331582.04,24.64
367482.69,27.32,15.06,332620.89,24.73
367298.95,27.33,15.06,332218.57,24.72
367115.21,27.33,15.07,332048.04,24.72
366931.47,27.34,15.08,332310.09,24.76
366819.5,27.35,15.09,332063.75,24.76
366611.84,27.36,15.09,332151.86,24.79
366420.78,27.36,15.1,331861.98,24.78
366101.15,27.38,15.12,331814.89,24.82
365876.88,27.38,15.12,331695.49,24.83
365981.34,27.41,15.14,331894.08,24.85
366250.1,27.45,15.18,331960.99,24.88
366250.1,27.45,15.18,332005.86,24.88
365900.78,27.43,15.16,331656.74,24.86
365717.04,27.44,15.17,331254.41,24.85
365533.3,27.44,15.18,331083.88,24.86
365117.97,27.45,15.19,330653.85,24.86
364959.32,27.46,15.2,331039.56,24.91
365669.68,27.53,15.26,331145.13,24.93
365532.63,27.54,15.27,330723.12,24.91
365324.96,27.54,15.28,330791.55,24.94
365173.28,27.55,15.29,330817.48,24.96
364983.33,27.54,15.28,330662.91,24.95
364719.69,27.54,15.28,330299.39,24.94
364719.69,27.54,15.28,330276.81,24.94
364724.75,27.56,15.29,329972.24,24.93
364993.51,27.6,15.33,329987.78,24.95
364809.77,27.61,15.34,329634.87,24.94
363792.35,27.7,15.43,328823.47,25.04
363792.35,27.7,15.43,328823.47,25.04
363792.35,27.7,15.43,328823.47,25.04
363797.42,27.71,15.45,328572.12,25.03
363799.8,27.72,15.45,328598.82,25.03
363616.06,27.72,15.46,328430.24,25.04
363616.06,27.72,15.46,328430.24,25.04
362598.64,27.81,15.55,327618.83,25.13
362217.04,27.8,15.53,328150.66,25.18
362217.04,27.8,15.53,328150.66,25.18
362058.38,27.8,15.54,328114.65,25.2
362063.45,27.82,15.56,327845.28,25.19
362393.09,27.86,15.59,327610.08,25.18
362374.24,27.87,15.61,327506.59,25.19
362253.21,27.89,15.62,328551.75,25.29
362242.99,27.91,15.64,328053.05,25.27
361861.39,27.89,15.62,328752.85,25.34
361976.84,27.92,15.65,328681.18,25.35
362245.59,27.96,15.69,328696.73,25.37
362496.14,27.99,15.72,328693.78,25.38
362496.14,27.99,15.72,328693.78,25.38
362312.4,28.0,15.73,328233.38,25.36
362416.87,28.02,15.75,328595.7,25.4
362134.41,28.08,15.82,328087.54,25.44
361982.02,28.09,15.83,328403.47,25.49
361610.42,28.07,15.81,328335.46,25.49
361610.42,28.07,15.81,328335.46,25.49
362067.98,28.13,15.86,328485.57,25.52
361050.56,28.22,15.96,327674.17,25.62
361308.43,28.25,15.99,327325.05,25.6
360573.47,28.29,16.02,327021.82,25.65
360383.46,28.29,16.03,326644.7,25.64
360074.72,28.28,16.01,326337.45,25.63
360079.79,28.29,16.03,326086.11,25.62
360316.36,28.33,16.06,326643.09,25.68
360316.36,28.33,16.06,326643.09,25.68
360113.57,28.31,16.05,326305.9,25.66
360113.57,28.31,16.05,326305.9,25.66
360110.66,28.34,16.07,327922.82,25.8
360110.66,28.34,16.07,327922.82,25.8
360327.44,28.37,16.1,327722.85,25.8
360118.7,28.36,16.09,328248.49,25.85
359836.24,28.42,16.16,327740.32,25.89
360364.58,28.49,16.22,327084.35,25.86
360633.34,28.53,16.27,327151.25,25.88
360633.34,28.53,16.27,327193.09,25.89
359889.08,28.5,16.23,326448.84,25.85
359870.23,28.51,16.25,326223.55,25.85
359870.23,28.51,16.25,326181.71,25.84
359488.62,28.49,16.23,325806.74,25.82
359486.37,28.51,16.25,325720.0,25.83
359869.34,28.55,16.28,327269.67,25.96
359710.53,28.54,16.27,327116.51,25.95
359526.79,28.55,16.28,326812.63,25.95
359984.35,28.6,16.34,326962.74,25.98
359989.42,28.62,16.35,326681.14,25.97
358972.0,28.72,16.46,325869.74,26.07
357954.58,28.82,16.56,325058.33,26.18
357770.84,28.83,16.57,324789.37,26.17
357612.19,28.84,16.58,325425.39,26.25
357297.32,28.83,16.56,325036.46,26.23
356562.36,28.86,16.6,324733.22,26.29
356828.56,28.89,16.63,324414.97,26.27
356691.51,28.91,16.64,323909.95,26.25
356514.04,28.92,16.65,323741.08,26.26
356599.06,28.97,16.71,323490.64,26.28
356366.64,28.96,16.69,323975.46,26.33
356637.84,29.0,16.74,324424.59,26.38
356355.38,29.08,16.81,324040.98,26.44
356613.24,29.11,16.84,323829.34,26.43
356613.24,29.11,16.84,323874.07,26.44
356613.24,29.11,16.84,323858.25,26.43
356380.32,29.1,16.83,323517.25,26.41
356457.16,29.12,16.86,324052.88,26.47
356725.92,29.17,16.9,324119.78,26.5
356542.18,29.18,16.91,323613.84,26.48
356389.8,29.19,16.92,323654.02,26.51
356389.8,29.19,16.92,323673.09,26.51
356718.39,29.22,16.96,323392.64,26.49
356399.66,29.21,16.94,323117.36,26.48
356397.41,29.23,16.96,324363.86,26.6
356361.94,29.24,16.98,324416.21,26.62
356076.46,29.24,16.98,324149.9,26.62
356076.46,29.24,16.98,324149.9,26.62
355886.45,29.25,16.99,324356.2,26.66
356483.95,29.32,17.05,324394.19,26.68
356346.9,29.33,17.07,324237.86,26.69
356169.43,29.34,17.07,324060.52,26.69
356038.3,29.35,17.09,324215.0,26.73
356307.06,29.4,17.13,324025.37,26.74
356564.92,29.43,17.17,323596.3,26.71
356569.99,29.45,17.19,324208.63,26.78
356255.59,29.45,17.19,323768.96,26.77
356255.59,29.45,17.19,323768.96,26.77
356033.22,29.44,17.17,323613.94,26.76
355651.62,29.42,17.15,323265.28,26.74
355467.88,29.43,17.16,323638.98,26.79
355498.03,29.45,17.18,323409.22,26.79
355549.79,29.47,17.21,323326.13,26.8
355530.93,29.49,17.23,323224.5,26.81
355378.55,29.5,17.24,322990.4,26.81
355629.1,29.54,17.27,324224.71,26.93
355629.1,29.54,17.27,324224.71,26.93
355439.09,29.54,17.28,323959.32,26.93
354704.13,29.58,17.32,323531.53,26.98
354704.13,29.58,17.32,323531.53,26.98
354704.13,29.58,17.32,323531.53,26.98
353686.71,29.69,17.43,322720.12,27.09
353549.66,29.71,17.44,322485.16,27.1
353431.42,29.72,17.46,323233.8,27.18
353049.82,29.7,17.44,322656.91,27.15
353154.28,29.73,17.46,323073.45,27.2
353366.25,29.77,17.51,322780.5,27.19
353823.81,29.83,17.57,322930.61,27.23
353828.88,29.85,17.59,322649.02,27.22
354086.75,29.88,17.62,322330.15,27.2
354086.75,29.88,17.62,322330.15,27.2
354355.5,29.93,17.67,322287.89,27.22
353638.78,29.9,17.63,321571.17,27.19
353638.78,29.9,17.63,321571.17,27.19
353638.78,29.9,17.63,321571.17,27.19
353296.39,29.92,17.65,321750.56,27.25
352278.96,30.04,17.77,320939.15,27.36
351964.45,30.06,17.8,320474.26,27.37
351780.71,30.07,17.81,320071.66,27.36
351628.33,30.08,17.82,320551.2,27.42
351438.31,30.09,17.83,320203.36,27.42
351317.29,30.11,17.84,320234.24,27.44
351183.03,30.12,17.86,320040.74,27.45
351328.03,30.15,17.89,320603.15,27.51
350971.51,30.13,17.87,320133.93,27.49
350672.77,30.12,17.85,320030.52,27.48
350724.53,30.14,17.88,319947.43,27.5
350705.67,30.16,17.9,319845.79,27.51
350917.64,30.2,17.94,320226.88,27.56
350915.39,30.23,17.96,321350.41,27.68
351184.14,30.27,18.01,321455.64,27.71
351184.14,30.27,18.01,321455.64,27.71
351148.68,30.29,18.03,321549.2,27.74
350964.94,30.3,18.04,321068.68,27.72
351675.3,30.38,18.11,321174.25,27.74
350657.88,30.5,18.23,320362.84,27.86
350276.27,30.48,18.21,319961.19,27.84
350092.53,30.49,18.22,320378.63,27.9
349933.88,30.5,18.24,320166.04,27.91
349796.83,30.52,18.25,319972.39,27.91
349599.85,30.53,18.26,319907.33,27.93
349599.85,30.53,18.26,319907.33,27.93
349477.44,30.54,18.28,319764.68,27.95
348460.01,30.67,18.4,318951.79,28.07
348726.21,30.7,18.44,319591.54,28.14
348726.21,30.7,18.44,319591.54,28.14
348902.57,30.74,18.47,319187.35,28.12
348902.57,30.74,18.47,319187.35,28.12
348598.97,30.74,18.47,318947.74,28.12
348381.45,30.72,18.46,318731.48,28.11
348650.21,30.77,18.51,318689.22,28.13
348650.21,30.77,18.51,318689.22,28.13
348650.21,30.77,18.51,318689.22,28.13
348270.27,30.75,18.49,318307.5,28.11
348160.27,30.75,18.48,318197.5,28.1
347443.54,30.71,18.45,317480.77,28.06
347442.34,30.73,18.47,318211.51,28.15
347442.34,30.73,18.47,318211.51,28.15
347258.6,30.74,18.48,317847.47,28.14
347074.86,30.75,18.49,318310.81,28.21
346916.21,30.77,18.5,318068.1,28.21
346779.16,30.78,18.52,317938.91,28.22
346784.97,30.81,18.55,318739.64,28.32
346502.5,30.9,18.63,318356.03,28.39
346873.7,30.96,18.69,318058.75,28.38
347142.46,31.01,18.74,318058.17,28.41
346958.72,31.02,18.75,317710.08,28.4
347010.48,31.05,18.78,317396.51,28.4
346858.09,31.06,18.8,317270.6,28.41
346668.08,31.07,18.81,317430.17,28.45
346547.06,31.09,18.82,317633.05,28.49
346528.2,31.11,18.84,317492.05,28.5
346319.46,31.1,18.83,317253.41,28.49
345999.46,31.08,18.81,316933.41,28.47
346228.72,31.11,18.85,316542.15,28.45
346069.91,31.1,18.84,316387.67,28.44
345052.49,31.24,18.97,315576.27,28.57
345269.82,31.27,19.0,317225.43,28.73
345192.93,31.29,19.03,316932.43,28.73
345650.5,31.36,19.09,317082.54,28.76
345351.76,31.34,19.07,316667.38,28.73
345789.62,31.41,19.14,317261.11,28.81
346058.38,31.46,19.19,317231.37,28.84
345874.64,31.47,19.21,316885.81,28.83
345874.64,31.47,19.21,316885.81,28.83
345690.9,31.48,19.22,317243.03,28.89
345775.92,31.55,19.28,317383.13,28.96
345617.26,31.56,19.3,316919.9,28.94
345622.33,31.59,19.32,316638.3,28.94
345627.4,31.61,19.34,316334.03,28.93
345259.92,31.63,19.37,316000.96,28.95
344878.32,31.61,19.35,315538.19,28.92
344786.56,31.63,19.37,315609.49,28.96
344786.56,31.63,19.37,315609.49,28.96
344725.47,31.66,19.39,316500.98,29.06
344725.47,31.66,19.39,316500.98,29.06
343708.05,31.8,19.53,315689.57,29.2
343708.05,31.8,19.53,315689.57,29.2
342991.33,31.76,19.5,314972.85,29.17
343384.12,31.83,19.56,314679.97,29.17
343652.88,31.88,19.62,314785.61,29.2
343469.14,31.89,19.63,314329.81,29.19
343316.76,31.91,19.64,314843.85,29.26
343316.76,31.91,19.64,314843.85,29.26
343126.75,31.92,19.66,314540.89,29.26
342989.7,31.94,19.67,314283.38,29.26
342792.72,31.95,19.68,314460.7,29.31
343050.58,31.99,19.72,315032.33,29.37
342888.21,32.0,19.74,314766.93,29.38
342965.06,32.03,19.77,314693.51,29.39
342701.41,32.04,19.77,314365.3,29.39
342381.79,32.07,19.8,314139.02,29.42
341966.45,32.09,19.82,313746.85,29.44
342235.21,32.14,19.88,313852.08,29.48
342051.47,32.16,19.89,313522.83,29.48
341867.73,32.17,19.91,313428.68,29.49
341709.08,32.19,19.92,313601.77,29.54
341709.08,32.19,19.92,313601.77,29.54
341690.22,32.21,19.94,313401.68,29.54
341598.47,32.23,19.97,313167.6,29.55
341375.7,32.24,19.98,313612.26,29.62
341380.47,32.24,19.98,313690.57,29.63
341577.68,32.29,20.02,313528.58,29.64
341577.68,32.29,20.02,313570.38,29.64
341320.31,32.39,20.12,313161.74,29.72
341405.33,32.46,20.19,312959.5,29.75
341246.52,32.45,20.18,312804.36,29.74
340229.1,32.6,20.33,311992.96,29.89
340497.85,32.66,20.39,312098.19,29.93
340497.85,32.66,20.39,312056.39,29.93
339855.11,32.63,20.36,311341.48,29.89
339671.37,32.64,20.37,310968.99,29.88
339487.63,32.65,20.39,310730.3,29.89
339106.03,32.63,20.37,310360.36,29.86
339106.03,32.63,20.37,310407.92,29.87
339335.28,32.67,20.41,311547.86,29.99
339337.67,32.67,20.41,311549.29,29.99
339337.67,32.67,20.41,311549.29,29.99
339442.13,32.7,20.44,311758.91,30.03
339283.48,32.72,20.45,312009.92,30.09
339283.48,32.72,20.45,312009.92,30.09
339993.84,32.8,20.54,312115.48,30.11
339012.66,32.96,20.7,311376.2,30.27
338875.61,32.98,20.71,311097.42,30.28
338716.8,32.97,20.7,310938.61,30.26
338519.82,32.98,20.72,311262.45,30.33
338357.45,33.0,20.73,311022.3,30.33
337975.84,32.98,20.71,310620.65,30.31
337677.1,32.96,20.69,310259.04,30.28
337945.86,33.02,20.75,310325.95,30.32
337682.21,33.02,20.76,309964.57,30.31
337687.28,33.05,20.78,309831.07,30.32
337503.54,33.06,20.8,309319.31,30.3
337319.8,33.08,20.81,309787.76,30.38
337161.15,33.09,20.83,309500.11,30.38
337024.1,33.11,20.85,309215.46,30.38
336827.12,33.13,20.86,309518.4,30.44
337116.34,33.17,20.91,310001.36,30.5
337115.14,33.2,20.93,309794.91,30.51
336733.54,33.17,20.91,309439.71,30.49
336979.44,33.22,20.95,310258.37,30.58
336960.58,33.24,20.98,309839.45,30.57
336670.27,33.22,20.96,309679.6,30.56
336670.27,33.22,20.96,309679.6,30.56
336461.53,33.21,20.95,309561.15,30.56
336119.14,33.24,20.98,309692.34,30.63
335956.77,33.26,20.99,309435.98,30.63
336104.21,33.3,21.03,309088.51,30.62
335840.56,33.3,21.04,308779.23,30.62
336109.32,33.36,21.1,308846.14,30.66
336204.03,33.39,21.13,310267.12,30.82
336661.59,33.47,21.2,310417.24,30.86
336661.59,33.47,21.2,310417.24,30.86
336661.59,33.47,21.2,310417.24,30.86
336661.59,33.47,21.2,310417.24,30.86
336666.66,33.49,21.23,310135.64,30.85
336666.66,33.49,21.23,310135.64,30.85
336671.73,33.52,21.26,309831.36,30.85
336676.8,33.55,21.28,309746.52,30.86
335941.84,33.61,21.34,309318.72,30.95
334960.65,33.78,21.52,308579.44,31.12
334960.65,33.78,21.52,308579.44,31.12
334960.65,33.78,21.52,308579.44,31.12
335037.5,33.82,21.55,309086.14,31.2
335158.57,33.85,21.59,308735.21,31.18
334974.83,33.87,21.6,308293.01,31.17
334684.52,33.85,21.58,307946.53,31.14
334532.14,33.87,21.6,308155.13,31.2
334342.13,33.88,21.62,307839.81,31.2
334250.37,33.91,21.64,307966.44,31.24
334027.61,33.92,21.65,308384.13,31.32
334224.82,33.97,21.71,308137.36,31.32
333582.08,33.94,21.68,307510.42,31.29
333579.83,33.97,21.71,307316.9,31.3
333848.59,34.03,21.77,307332.44,31.33
333664.85,34.05,21.78,306941.61,31.32
333481.11,34.06,21.8,306810.95,31.34
333322.46,34.08,21.82,306954.93,31.39
333481.13,34.12,21.86,308542.74,31.57
333344.08,34.14,21.88,308560.07,31.6
334054.45,34.23,21.97,308662.8,31.63
333846.78,34.24,21.98,308382.5,31.63
334045.99,34.29,22.02,307892.35,31.6
333731.48,34.32,22.06,307427.45,31.62
332714.05,34.5,22.24,306616.05,31.8
332332.45,34.48,22.21,307202.64,31.87
332151.15,34.5,22.23,307320.44,31.92
331917.12,34.51,22.24,307016.16,31.92
331316.89,34.59,22.32,306356.2,31.98
331461.89,34.63,22.36,306021.21,31.97
331466.95,34.66,22.39,305745.37,31.97
331735.71,34.72,22.46,305850.6,32.01
330718.29,34.91,22.64,305039.2,32.2
330718.29,34.91,22.64,305039.2,32.2
330718.29,34.91,22.64,305039.2,32.2
330534.55,34.93,22.66,304527.67,32.18
330534.55,34.93,22.66,304527.67,32.18
330350.81,34.94,22.68,304986.86,32.26
329333.39,35.13,22.87,304175.45,32.45
329050.93,35.25,22.99,303796.82,32.55
329267.7,35.3,23.04,304455.28,32.64
328250.28,35.5,23.23,303643.88,32.84
328091.63,35.52,23.25,303386.42,32.84
328091.63,35.52,23.25,303386.42,32.84
327110.44,35.72,23.46,302647.13,33.05
327091.59,35.75,23.49,302382.84,33.05
326874.07,35.74,23.47,302176.11,33.04
326737.02,35.76,23.49,301827.21,33.03
326739.4,35.76,23.49,301828.22,33.03
325758.21,35.97,23.7,301088.94,33.24
325758.21,35.97,23.7,301088.94,33.24
325758.21,35.97,23.7,301088.94,33.24
325758.21,35.97,23.7,301088.94,33.24
325580.75,35.99,23.72,301402.12,33.31
325369.25,36.0,23.74,300996.28,33.31
325135.22,36.02,23.75,300830.99,33.33
325272.9,36.06,23.79,300341.2,33.3
325541.66,36.13,23.86,300446.44,33.34
325541.66,36.13,23.86,300446.44,33.34
325700.34,36.17,23.91,302404.86,33.58
326157.9,36.25,23.99,302553.67,33.63
326407.44,36.3,24.04,302648.91,33.66
326223.7,36.32,24.06,302306.69,33.66
326039.96,36.34,24.08,302037.73,33.67
325822.43,36.33,24.06,301682.31,33.63
324805.01,36.54,24.27,300870.91,33.85
325041.59,36.59,24.32,300409.71,33.81
