ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
701668.37,12.19,1.97,184746.78,3.21
701566.15,12.19,1.97,184738.26,3.21
701652.56,12.2,1.97,184852.1,3.21
702064.75,12.2,1.98,184852.1,3.21
701962.53,12.2,1.98,184852.1,3.21
702048.93,12.21,1.99,184852.1,3.21
701946.71,12.21,1.99,184852.1,3.21
701844.49,12.21,1.99,184835.36,3.22
702234.91,12.22,2.0,184689.5,3.21
702560.86,12.22,2.0,184689.5,3.21
702458.64,12.22,2.0,184920.69,3.22
702356.42,12.22,2.0,184949.39,3.22
703510.13,12.25,2.02,185304.89,3.23
703596.54,12.25,2.03,185304.89,3.23
703494.31,12.25,2.03,185304.89,3.23
703392.09,12.25,2.03,185304.89,3.23
702896.52,12.24,2.02,184749.02,3.22
702896.52,12.24,2.02,184657.33,3.22
702896.52,12.24,2.02,184565.64,3.21
702794.3,12.24,2.02,184565.64,3.22
703273.72,12.25,2.03,184828.3,3.22
703171.5,12.25,2.03,184709.94,3.22
703581.72,12.26,2.04,184550.21,3.22
703668.13,12.26,2.04,184664.05,3.22
703754.53,12.27,2.05,184777.9,3.22
703665.42,12.27,2.05,184087.67,3.21
703563.2,12.27,2.05,184094.0,3.21
703662.72,12.27,2.05,183695.16,3.2
703762.24,12.28,2.05,183296.32,3.2
704088.19,12.28,2.06,183296.32,3.2
704088.19,12.28,2.06,183204.63,3.2
703985.97,12.28,2.06,183204.63,3.2
704466.24,12.29,2.07,183300.22,3.2
704364.02,12.29,2.07,183300.06,3.2
704261.8,12.29,2.07,183280.38,3.2
704159.58,12.29,2.07,183280.38,3.2
704159.58,12.29,2.07,183280.38,3.2
704571.77,12.3,2.08,183280.38,3.2
704469.55,12.3,2.08,183280.38,3.2
704367.33,12.3,2.08,183271.86,3.2
704107.81,12.3,2.08,183012.34,3.2
704194.21,12.3,2.08,183012.34,3.2
704606.4,12.31,2.09,183012.34,3.2
704504.18,12.31,2.09,183003.82,3.2
704401.96,12.31,2.09,183003.82,3.2
704299.74,12.31,2.09,183003.82,3.2
704711.93,12.32,2.1,183003.82,3.2
704609.71,12.32,2.1,182920.65,3.2
704696.12,12.32,2.1,182920.65,3.2
704593.9,12.32,2.1,182828.97,3.2
703908.32,12.31,2.09,182083.1,3.18
703994.73,12.32,2.09,182269.61,3.19
703892.51,12.32,2.09,182269.61,3.19
704218.45,12.32,2.1,182382.46,3.19
704304.86,12.33,2.1,182382.46,3.19
704391.27,12.33,2.11,182382.46,3.19
704391.27,12.33,2.11,182382.46,3.19
704614.55,12.33,2.11,182382.46,3.19
704512.33,12.34,2.11,182373.94,3.19
707757.18,12.39,2.17,184652.22,3.23
708033.8,12.4,2.18,184560.54,3.23
707931.58,12.4,2.18,184903.19,3.24
708257.53,12.41,2.18,184903.19,3.24
708155.31,12.41,2.18,184903.19,3.24
708053.09,12.41,2.18,184953.63,3.24
707950.87,12.41,2.18,184855.16,3.24
708037.27,12.41,2.19,184855.16,3.24
708447.5,12.42,2.2,184695.43,3.24
708890.18,12.43,2.2,184931.22,3.24
708976.59,12.43,2.21,184931.22,3.24
708874.37,12.43,2.21,184929.72,3.24
708772.15,12.43,2.21,184929.72,3.24
709162.57,12.44,2.22,184783.86,3.24
708753.68,12.44,2.22,184783.86,3.24
708651.46,12.44,2.22,184692.17,3.24
708737.87,12.45,2.22,184692.17,3.24
708737.87,12.45,2.22,184600.49,3.24
708635.65,12.45,2.22,184591.97,3.24
708533.43,12.45,2.22,184530.83,3.24
709021.27,12.46,2.23,184532.21,3.24
709107.67,12.46,2.24,184532.21,3.24
709005.45,12.46,2.24,184532.21,3.24
708903.23,12.46,2.24,184532.21,3.24
709229.18,12.47,2.24,184532.21,3.24
709126.96,12.47,2.24,184532.21,3.24
709024.74,12.47,2.24,184538.99,3.24
708922.52,12.47,2.24,184538.99,3.25
709402.79,12.48,2.25,184576.23,3.25
709728.74,12.48,2.26,184576.23,3.25
710062.77,12.49,2.27,184576.22,3.25
709960.55,12.49,2.27,184576.22,3.25
710046.95,12.49,2.27,184576.22,3.25
710046.95,12.49,2.27,184484.53,3.25
710046.95,12.49,2.27,184392.84,3.24
709944.73,12.49,2.27,184294.37,3.24
709944.73,12.49,2.27,184202.68,3.24
710168.02,12.5,2.28,184269.64,3.24
710580.21,12.51,2.28,184269.64,3.24
710666.62,12.51,2.29,184269.64,3.24
711146.89,12.52,2.3,184365.23,3.25
711044.67,12.52,2.3,184365.23,3.25
710942.45,12.52,2.3,184365.23,3.25
710952.93,12.52,2.3,184375.71,3.25
711039.34,12.52,2.3,184375.71,3.25
710970.83,12.53,2.3,184471.47,3.25
710868.61,12.53,2.3,184471.47,3.25
710955.02,12.53,2.31,184471.47,3.25
710492.52,12.52,2.3,184506.8,3.25
710882.94,12.53,2.31,184360.94,3.25
712036.65,12.55,2.33,184716.44,3.26
712448.84,12.56,2.34,184716.44,3.26
712346.62,12.56,2.34,184641.5,3.26
712758.81,12.57,2.35,184641.5,3.26
712656.59,12.57,2.35,184622.48,3.26
713066.82,12.58,2.36,184462.75,3.25
713392.76,12.59,2.36,184738.28,3.26
713479.17,12.59,2.37,184746.15,3.26
713376.95,12.59,2.37,184746.15,3.26
713463.36,12.59,2.37,184860.0,3.26
713361.13,12.59,2.37,184783.73,3.26
713447.54,12.6,2.37,184783.73,3.26
713345.32,12.6,2.38,184876.35,3.26
713671.27,12.6,2.38,184840.19,3.26
713894.56,12.61,2.39,184841.64,3.26
713980.96,12.61,2.39,184841.64,3.27
714314.99,12.62,2.4,184841.64,3.27
714624.53,12.63,2.4,185123.73,3.27
714522.31,12.63,2.41,185256.76,3.27
714420.09,12.63,2.41,185165.07,3.27
714317.87,12.63,2.41,185165.07,3.27
714643.81,12.63,2.41,185455.89,3.28
714743.33,12.64,2.42,185057.06,3.27
714641.11,12.64,2.42,185057.06,3.27
714538.89,12.64,2.42,185026.5,3.27
714470.39,12.64,2.42,185122.26,3.28
714311.76,12.64,2.42,185058.96,3.27
714209.54,12.64,2.42,185058.96,3.27
715075.44,12.65,2.43,185240.9,3.28
714973.22,12.65,2.43,185240.9,3.28
714870.99,12.66,2.43,185240.9,3.28
715358.83,12.66,2.44,185149.22,3.28
715256.61,12.66,2.44,185149.22,3.28
715154.39,12.67,2.44,185149.22,3.28
715052.17,12.67,2.44,185140.69,3.28
714949.95,12.67,2.44,185140.69,3.28
715036.36,12.67,2.45,185140.69,3.28
715277.99,12.67,2.45,185276.29,3.28
715603.94,12.68,2.46,185276.29,3.28
715501.72,12.68,2.46,185276.29,3.28
715399.5,12.68,2.46,185276.29,3.28
715879.77,12.69,2.47,185276.29,3.28
715777.55,12.69,2.47,185319.16,3.29
715675.33,12.69,2.47,185319.16,3.29
715573.11,12.69,2.47,185319.16,3.29
715573.11,12.69,2.47,185319.16,3.29
715886.69,12.7,2.48,185319.16,3.29
715784.47,12.7,2.48,185319.16,3.29
715682.25,12.7,2.48,185488.62,3.29
715768.65,12.7,2.48,185488.62,3.29
715666.43,12.7,2.48,185495.4,3.29
715298.26,12.7,2.48,185181.41,3.29
715521.55,12.7,2.48,185248.37,3.29
715419.33,12.7,2.48,185255.15,3.29
715407.82,12.71,2.48,185267.2,3.29
715305.6,12.71,2.48,185267.2,3.29
715203.38,12.71,2.48,185184.03,3.29
715101.16,12.71,2.49,185184.03,3.29
714895.11,12.71,2.48,184888.63,3.29
714981.52,12.71,2.49,184888.63,3.29
714981.52,12.71,2.49,184888.63,3.29
715299.39,12.72,2.49,184890.0,3.29
715197.17,12.72,2.49,184916.88,3.29
715531.19,12.72,2.5,184941.91,3.29
715428.97,12.72,2.5,184941.91,3.29
715326.75,12.72,2.5,184941.91,3.29
715413.16,12.73,2.51,185055.75,3.29
715413.16,12.73,2.51,184964.07,3.29
715310.94,12.73,2.51,184872.38,3.29
715208.72,12.73,2.51,184872.38,3.29
715106.49,12.73,2.51,184881.71,3.29
715106.49,12.73,2.51,184881.71,3.29
715106.49,12.73,2.51,184980.26,3.29
715004.27,12.73,2.51,184971.74,3.29
714902.05,12.73,2.51,184888.58,3.29
714799.83,12.73,2.51,184869.41,3.29
714697.61,12.73,2.51,184794.46,3.29
714595.39,12.73,2.51,184794.46,3.29
714493.17,12.73,2.51,185137.12,3.3
714905.36,12.74,2.52,185238.45,3.3
714803.14,12.74,2.52,185238.45,3.3
714803.14,12.74,2.52,185155.29,3.3
713985.37,12.74,2.52,185155.29,3.3
714311.32,12.75,2.53,185155.29,3.31
715195.72,12.77,2.54,185678.31,3.31
715093.5,12.77,2.55,185586.62,3.31
714991.28,12.77,2.55,185586.62,3.31
714991.28,12.77,2.55,185497.53,3.31
715365.64,12.78,2.55,185275.33,3.31
715263.42,12.78,2.55,185275.33,3.31
715263.42,12.78,2.55,185275.33,3.31
715161.2,12.78,2.56,185275.33,3.31
715058.98,12.78,2.56,185258.59,3.31
715384.93,12.78,2.56,185258.59,3.31
715384.93,12.78,2.56,185258.59,3.31
715471.33,12.79,2.57,185258.59,3.31
715369.11,12.79,2.57,185258.59,3.31
715811.8,12.8,2.57,185265.52,3.31
715709.58,12.8,2.58,185265.52,3.31
715607.36,12.8,2.58,185248.77,3.31
716095.2,12.81,2.58,185249.15,3.31
715992.98,12.81,2.59,185157.46,3.31
715992.98,12.81,2.59,185157.46,3.31
715890.75,12.81,2.59,185074.3,3.31
716371.03,12.82,2.59,185169.88,3.31
716268.81,12.82,2.6,185169.88,3.31
715784.51,12.81,2.59,184643.53,3.3
715682.29,12.81,2.59,184643.53,3.31
715580.07,12.81,2.59,184643.53,3.31
715477.85,12.81,2.59,184612.98,3.31
715375.63,12.81,2.59,184612.98,3.31
715540.17,12.82,2.59,184702.81,3.31
715437.95,12.82,2.59,184702.81,3.31
715335.73,12.82,2.6,184777.21,3.31
715233.51,12.82,2.6,184777.21,3.31
715645.7,12.83,2.6,185577.94,3.33
715732.1,12.83,2.61,185586.85,3.33
715818.51,12.83,2.61,185100.52,3.32
716041.8,12.84,2.62,185100.52,3.32
716367.75,12.85,2.62,185213.37,3.32
716265.52,12.85,2.62,185216.07,3.32
716351.93,12.85,2.63,185329.91,3.32
716249.71,12.85,2.63,185329.91,3.32
716661.9,12.86,2.64,185340.24,3.33
718366.74,12.89,2.67,186448.51,3.35
717681.17,12.88,2.66,185702.64,3.33
717612.66,12.88,2.66,185853.99,3.34
717612.66,12.88,2.66,185887.89,3.34
717699.07,12.88,2.66,185887.89,3.34
717596.85,12.88,2.66,185887.89,3.34
717494.63,12.88,2.66,186569.19,3.35
717828.66,12.89,2.67,186569.72,3.35
717828.66,12.89,2.67,186989.65,3.36
717726.43,12.89,2.67,186897.97,3.36
717812.84,12.89,2.67,186897.97,3.36
718225.03,12.9,2.68,186897.97,3.36
718619.38,12.91,2.69,187387.88,3.37
718517.16,12.91,2.69,187289.41,3.37
718414.93,12.91,2.69,187305.94,3.37
718740.88,12.92,2.7,187305.94,3.37
718638.66,12.92,2.7,187305.94,3.37
718536.44,12.92,2.7,187305.94,3.37
718434.22,12.92,2.7,187305.94,3.37
718332.0,12.92,2.7,187305.94,3.37
718229.78,12.92,2.7,187329.67,3.37
718127.56,12.92,2.7,187329.67,3.37
718607.83,12.93,2.71,187329.67,3.37
718694.24,12.93,2.71,187329.67,3.37
718780.64,12.94,2.72,187633.2,3.38
719003.93,12.94,2.72,187633.2,3.38
718901.71,12.94,2.72,187542.55,3.38
718901.71,12.94,2.72,187542.55,3.38
718988.12,12.95,2.72,187656.4,3.38
718885.9,12.95,2.73,187656.4,3.38
718616.57,12.94,2.72,187439.46,3.38
718716.09,12.95,2.73,187040.62,3.37
719042.04,12.95,2.73,187040.62,3.37
718939.82,12.95,2.73,187040.62,3.37
718837.6,12.96,2.73,187040.62,3.37
718924.0,12.96,2.74,187040.62,3.37
718924.0,12.96,2.74,187096.82,3.37
719249.33,12.97,2.74,187323.94,3.38
719147.11,12.97,2.74,187323.94,3.38
719589.79,12.97,2.75,187327.67,3.38
719676.2,12.98,2.76,187616.03,3.38
720002.15,12.98,2.76,187915.08,3.39
720002.15,12.98,2.76,187915.08,3.39
720406.77,12.99,2.77,187985.28,3.39
720493.18,13.0,2.77,188079.54,3.39
720390.96,13.0,2.77,188079.54,3.39
720390.96,13.0,2.77,188079.54,3.39
720288.74,13.0,2.78,188079.54,3.39
720186.52,13.0,2.78,188079.54,3.39
720272.92,13.0,2.78,188079.54,3.39
720272.92,13.0,2.78,188079.54,3.39
720359.33,13.0,2.78,188193.39,3.4
720359.33,13.0,2.78,188193.39,3.4
720769.55,13.01,2.79,188033.66,3.4
720667.33,13.01,2.79,188032.24,3.4
721174.18,13.02,2.8,188479.79,3.4
721586.37,13.03,2.81,188583.5,3.41
721672.78,13.04,2.81,188770.01,3.41
721570.56,13.04,2.81,188770.01,3.41
721570.56,13.04,2.81,188770.01,3.41
721656.96,13.04,2.82,188770.01,3.41
722067.18,13.05,2.83,188583.66,3.41
721964.96,13.05,2.83,188583.66,3.41
721862.74,13.05,2.83,188583.66,3.41
721862.74,13.05,2.83,188585.14,3.41
721949.15,13.05,2.83,188698.99,3.41
722035.55,13.06,2.84,188698.99,3.41
722369.58,13.07,2.84,188698.99,3.41
722267.36,13.07,2.84,188656.6,3.41
722165.14,13.07,2.84,188656.6,3.41
721685.62,13.06,2.84,188177.08,3.41
722059.98,13.07,2.85,187954.88,3.4
721957.76,13.07,2.85,187954.88,3.4
721855.54,13.07,2.85,187954.88,3.4
723455.22,13.1,2.88,189378.09,3.43
723054.07,13.1,2.87,188857.53,3.42
722951.85,13.1,2.87,188857.53,3.42
722849.63,13.1,2.87,188826.98,3.42
723261.82,13.1,2.88,189190.93,3.43
723587.77,13.11,2.89,189192.07,3.43
723485.55,13.11,2.89,189192.07,3.43
723383.32,13.11,2.89,189100.38,3.43
723281.1,13.11,2.89,189091.86,3.43
723178.88,13.11,2.89,189001.21,3.43
723265.29,13.12,2.9,189001.21,3.43
723591.24,13.12,2.9,189114.06,3.43
724003.31,13.13,2.91,189111.84,3.43
723901.09,13.13,2.91,189020.15,3.43
723798.87,13.13,2.91,189022.28,3.43
724279.15,13.14,2.92,189022.28,3.43
724378.66,13.15,2.92,188623.45,3.42
724465.07,13.15,2.93,188623.45,3.42
724799.1,13.16,2.93,188623.45,3.42
725022.38,13.16,2.94,188690.41,3.43
725108.79,13.17,2.94,188690.41,3.43
725434.74,13.17,2.95,188690.41,3.43
725332.52,13.17,2.95,188690.41,3.43
725230.3,13.17,2.95,188690.41,3.43
725128.08,13.17,2.95,188690.41,3.43
725214.48,13.18,2.96,189088.81,3.44
725548.51,13.19,2.96,189103.31,3.44
725446.29,13.19,2.96,189103.31,3.44
725446.29,13.19,2.96,189103.31,3.44
725722.91,13.19,2.97,189011.62,3.44
725620.69,13.19,2.97,189003.1,3.44
725707.09,13.2,2.97,189003.1,3.44
725604.87,13.2,2.97,189003.1,3.44
725502.65,13.2,2.98,188911.41,3.44
725914.84,13.21,2.98,188911.41,3.44
726001.25,13.21,2.99,189025.26,3.44
726327.2,13.22,2.99,189025.26,3.44
726640.78,13.22,3.0,189025.76,3.44
727121.05,13.23,3.01,189025.76,3.44
727018.83,13.23,3.01,189189.64,3.44
727242.12,13.24,3.02,189189.64,3.44
727328.53,13.24,3.02,189189.64,3.44
727226.31,13.24,3.02,189187.04,3.45
727552.25,13.25,3.03,189299.89,3.45
727450.03,13.25,3.03,189216.72,3.45
727283.34,13.25,3.03,189450.68,3.45
727181.12,13.25,3.03,189417.86,3.45
727078.9,13.25,3.03,189326.18,3.45
726976.68,13.25,3.03,189373.9,3.45
726874.45,13.25,3.03,189373.9,3.45
726862.95,13.25,3.03,189496.36,3.46
727188.9,13.26,3.04,189496.36,3.46
727275.3,13.26,3.04,189496.36,3.46
727361.71,13.27,3.04,189496.36,3.46
727259.49,13.27,3.05,189496.36,3.46
727157.27,13.27,3.05,189875.78,3.46
727055.05,13.27,3.05,189875.78,3.47
727141.45,13.27,3.05,189989.62,3.47
727467.4,13.28,3.06,189989.62,3.47
727793.35,13.29,3.06,190102.47,3.47
727691.13,13.29,3.06,190071.92,3.47
727588.91,13.29,3.07,190071.92,3.47
727486.69,13.29,3.07,190063.39,3.47
727486.69,13.29,3.07,190063.39,3.47
727831.48,13.3,3.07,190063.76,3.47
727917.88,13.3,3.08,190177.61,3.47
727815.66,13.3,3.08,190190.34,3.48
727713.44,13.3,3.08,190190.34,3.48
727611.22,13.3,3.08,190190.34,3.48
728023.29,13.31,3.09,190190.52,3.48
727921.07,13.31,3.09,190098.83,3.48
727818.85,13.31,3.09,190098.83,3.48
727905.26,13.31,3.09,190098.83,3.48
727991.66,13.32,3.09,190099.44,3.48
727956.88,13.32,3.1,193964.65,3.55
727854.65,13.32,3.1,193964.65,3.55
727941.06,13.32,3.1,194075.72,3.55
728027.47,13.33,3.1,194075.72,3.55
728520.85,13.34,3.11,193892.73,3.55
728933.05,13.34,3.12,193892.73,3.55
728830.83,13.34,3.12,193801.04,3.55
729054.11,13.35,3.13,193868.0,3.55
729388.14,13.36,3.14,193893.03,3.55
729611.43,13.36,3.14,193959.99,3.55
729509.21,13.36,3.14,194078.41,3.56
729921.4,13.37,3.15,194078.41,3.56
729559.39,13.37,3.15,193630.46,3.55
729457.17,13.37,3.15,193630.46,3.55
729354.95,13.37,3.15,193630.46,3.55
729252.73,13.37,3.15,193531.99,3.55
729586.76,13.38,3.15,193732.75,3.55
729912.7,13.38,3.16,193732.75,3.55
729810.48,13.38,3.16,193641.06,3.55
729708.26,13.38,3.16,193641.06,3.55
730098.68,13.39,3.17,193495.21,3.55
729996.46,13.4,3.17,193486.69,3.55
730904.7,13.41,3.19,193867.16,3.56
730802.48,13.41,3.19,193951.8,3.56
731214.55,13.42,3.2,193956.67,3.56
731300.96,13.42,3.2,193956.67,3.56
731300.96,13.42,3.2,193956.67,3.56
731198.74,13.43,3.2,193956.67,3.56
731096.52,13.43,3.2,193956.67,3.56
730994.3,13.43,3.2,193956.77,3.56
731093.82,13.43,3.21,193557.93,3.56
731193.33,13.43,3.21,193159.09,3.55
731605.53,13.44,3.22,193161.58,3.55
731503.3,13.44,3.22,193070.94,3.55
731401.08,13.44,3.22,192979.25,3.55
731298.86,13.44,3.22,193143.13,3.55
731522.15,13.45,3.23,193143.13,3.55
731419.93,13.45,3.23,193143.13,3.55
731900.2,13.46,3.24,193143.13,3.55
731900.2,13.46,3.24,193261.52,3.55
731986.61,13.46,3.24,193261.52,3.55
731884.39,13.46,3.24,193253.0,3.56
731884.39,13.46,3.24,193253.0,3.56
731782.17,13.47,3.24,193253.0,3.56
731679.95,13.47,3.24,193253.0,3.56
731679.95,13.47,3.24,193163.91,3.55
731766.35,13.47,3.25,193176.6,3.56
731607.73,13.47,3.24,193037.4,3.55
731607.73,13.47,3.24,192954.23,3.55
731694.13,13.47,3.25,193139.81,3.56
731591.91,13.47,3.25,193139.81,3.56
731678.32,13.47,3.25,193139.81,3.56
732090.39,13.48,3.26,193139.81,3.56
731988.17,13.48,3.26,193139.81,3.56
732715.5,13.5,3.28,194345.93,3.58
733105.92,13.51,3.29,194200.07,3.58
733003.7,13.51,3.29,194200.07,3.58
733090.1,13.51,3.29,194200.07,3.58
732987.88,13.51,3.29,194198.61,3.58
732885.66,13.51,3.29,194198.61,3.58
732885.66,13.51,3.29,194115.44,3.58
732783.44,13.51,3.29,194115.44,3.58
732681.22,13.51,3.29,194115.44,3.58
732579.0,13.51,3.29,194115.44,3.58
732713.62,13.52,3.3,194223.45,3.58
732611.4,13.52,3.3,194131.76,3.58
732509.18,13.52,3.3,194203.36,3.58
732509.18,13.52,3.3,194203.36,3.58
732509.18,13.52,3.3,194359.41,3.59
732835.13,13.53,3.3,194359.41,3.59
732732.9,13.53,3.3,194359.41,3.59
732732.9,13.53,3.3,194358.26,3.59
732630.68,13.53,3.3,194358.26,3.59
732528.46,13.53,3.31,194358.26,3.59
732854.41,13.53,3.31,194358.26,3.59
732836.99,13.54,3.31,194236.17,3.59
732734.77,13.54,3.32,194144.49,3.59
732632.55,13.54,3.32,194189.8,3.59
732530.33,13.54,3.32,194159.24,3.59
732428.11,13.54,3.32,194159.06,3.59
732762.13,13.55,3.32,194468.65,3.6
732985.42,13.55,3.33,194790.37,3.6
733071.83,13.56,3.33,194904.22,3.6
733071.83,13.56,3.33,194808.78,3.6
732969.61,13.56,3.33,194808.78,3.6
732969.61,13.56,3.33,194808.78,3.6
733381.8,13.56,3.34,194740.4,3.6
733279.58,13.57,3.34,194606.8,3.6
733365.98,13.57,3.35,194606.8,3.6
733691.93,13.58,3.35,194606.8,3.6
733589.71,13.58,3.35,194606.8,3.6
733915.66,13.58,3.36,195041.77,3.61
733813.44,13.58,3.36,195475.95,3.62
733956.84,13.59,3.37,194960.73,3.61
733854.62,13.59,3.37,194862.18,3.61
733854.62,13.59,3.37,194970.98,3.61
733752.4,13.59,3.37,194940.42,3.61
734078.35,13.6,3.38,195053.27,3.61
733976.13,13.6,3.38,195381.86,3.62
733873.91,13.6,3.38,195388.64,3.62
733960.31,13.6,3.38,195079.07,3.62
733858.09,13.6,3.38,195079.07,3.62
733755.87,13.6,3.38,195242.95,3.62
733653.65,13.6,3.38,195242.95,3.62
733551.43,13.61,3.38,195242.95,3.62
733869.3,13.61,3.39,195243.28,3.62
734281.49,13.62,3.4,194873.83,3.61
735109.69,13.64,3.42,195142.38,3.62
735435.64,13.65,3.42,195455.24,3.63
735761.59,13.65,3.43,195890.98,3.64
735659.37,13.65,3.43,195897.76,3.64
736071.56,13.66,3.44,195898.12,3.64
736559.4,13.67,3.45,195898.12,3.64
736971.48,13.68,3.46,195899.64,3.64
736971.48,13.68,3.46,195899.64,3.64
737057.88,13.68,3.46,195899.64,3.64
737144.29,13.69,3.47,195899.64,3.64
737230.7,13.69,3.47,195899.64,3.64
737128.47,13.69,3.47,195899.64,3.64
737026.25,13.69,3.47,196019.05,3.64
737112.66,13.7,3.47,196019.05,3.64
737010.44,13.7,3.47,196019.05,3.64
737336.39,13.7,3.48,196019.05,3.64
737131.71,13.7,3.48,195716.16,3.64
737870.81,13.72,3.5,195884.32,3.64
738196.76,13.73,3.5,195884.32,3.64
738283.17,13.73,3.51,195998.16,3.64
738180.95,13.73,3.51,195998.16,3.65
738078.73,13.73,3.51,195998.16,3.65
737976.51,13.73,3.51,195998.04,3.65
737874.29,13.73,3.51,195998.04,3.65
737772.06,13.73,3.51,195923.1,3.65
737669.84,13.73,3.51,195861.97,3.65
737080.07,13.72,3.5,195152.78,3.63
737080.07,13.72,3.5,195152.78,3.63
736977.84,13.73,3.5,195152.78,3.63
737201.13,13.73,3.51,195152.78,3.63
737682.9,13.74,3.52,194760.04,3.63
737580.67,13.74,3.52,194759.67,3.63
737667.08,13.75,3.52,195063.2,3.63
737564.86,13.75,3.52,195063.2,3.64
738269.7,13.76,3.54,195171.47,3.64
738167.48,13.76,3.54,195171.47,3.64
738065.26,13.76,3.54,195170.43,3.64
737963.04,13.76,3.54,195339.89,3.64
738062.56,13.77,3.55,194941.05,3.64
737960.34,13.77,3.55,194941.05,3.64
738046.74,13.77,3.55,194941.05,3.64
738046.74,13.77,3.55,195063.7,3.64
737645.59,13.77,3.54,194543.14,3.63
738057.78,13.78,3.55,194543.14,3.63
737955.56,13.78,3.55,194543.14,3.63
737955.56,13.78,3.55,194543.14,3.63
737853.34,13.78,3.55,194543.14,3.63
738179.29,13.78,3.56,194543.14,3.63
738077.07,13.78,3.56,194543.14,3.63
738403.02,13.79,3.57,194655.99,3.64
738815.21,13.8,3.58,194659.44,3.64
738712.99,13.8,3.58,194536.78,3.63
738610.77,13.8,3.58,194971.96,3.64
738508.55,13.8,3.58,194978.66,3.64
738913.17,13.81,3.59,194978.85,3.64
739012.69,13.81,3.59,194580.01,3.64
739338.64,13.82,3.6,194580.01,3.64
738859.0,13.82,3.59,194366.31,3.63
739184.95,13.82,3.6,194366.31,3.63
739082.73,13.82,3.6,194366.31,3.64
739408.68,13.83,3.61,194366.31,3.64
739408.68,13.83,3.61,194366.31,3.64
739306.46,13.83,3.61,194245.92,3.63
739204.24,13.83,3.61,194245.92,3.63
739102.02,13.83,3.61,194245.92,3.64
739378.64,13.84,3.62,194154.23,3.63
739712.67,13.85,3.63,194516.47,3.64
739610.44,13.85,3.63,194507.94,3.64
739944.47,13.86,3.63,194532.98,3.64
739842.25,13.86,3.63,194532.98,3.64
740176.28,13.86,3.64,194532.98,3.64
740262.68,13.87,3.65,194532.98,3.64
740588.63,13.87,3.65,194532.98,3.64
740486.41,13.88,3.65,194441.29,3.64
740384.19,13.88,3.65,194495.25,3.65
740384.19,13.88,3.65,194557.08,3.65
740281.97,13.88,3.65,194557.08,3.65
739827.13,13.87,3.65,194407.39,3.64
739913.54,13.87,3.65,194593.89,3.65
739811.32,13.88,3.65,194593.89,3.65
739897.73,13.88,3.66,194593.89,3.65
739795.5,13.88,3.66,194733.26,3.65
740129.53,13.89,3.66,194758.29,3.65
740215.94,13.89,3.67,195323.07,3.67
740215.94,13.89,3.67,195323.07,3.67
740113.72,13.89,3.67,195232.43,3.66
739807.79,13.89,3.66,195037.03,3.66
739705.57,13.89,3.67,195000.7,3.66
739501.12,13.89,3.67,195083.77,3.66
739587.53,13.89,3.67,195270.27,3.67
739673.94,13.9,3.67,195270.27,3.67
739760.34,13.9,3.68,195384.12,3.67
739658.12,13.9,3.68,195384.12,3.67
739555.9,13.9,3.68,195384.12,3.67
739642.31,13.91,3.68,195384.12,3.67
739728.71,13.91,3.69,195384.12,3.67
740054.66,13.92,3.69,195384.12,3.67
740263.92,13.92,3.7,196347.07,3.69
740350.33,13.93,3.7,196347.07,3.69
740436.73,13.93,3.71,196418.16,3.7
740479.1,13.93,3.71,196502.44,3.7
740479.1,13.93,3.71,196296.91,3.69
740376.88,13.93,3.71,196288.39,3.69
740702.83,13.94,3.72,196293.74,3.69
741190.67,13.95,3.73,196293.74,3.69
741585.01,13.96,3.74,196725.62,3.7
741482.79,13.96,3.74,196725.62,3.7
741380.57,13.96,3.74,196725.62,3.7
741278.35,13.96,3.74,196725.62,3.7
741604.3,13.97,3.75,197160.59,3.71
741502.08,13.97,3.75,197160.59,3.71
741601.59,13.97,3.75,196761.75,3.71
741499.37,13.97,3.75,196761.75,3.71
741585.78,13.98,3.75,196761.75,3.71
741862.4,13.98,3.76,196762.06,3.71
741760.18,13.98,3.76,196762.06,3.71
742150.6,13.99,3.77,196616.2,3.71
742464.18,14.0,3.78,196616.2,3.71
742550.58,14.01,3.78,196724.27,3.71
742636.99,14.01,3.79,196724.27,3.71
742723.4,14.01,3.79,196724.27,3.71
743203.67,14.02,3.8,196724.27,3.71
743101.45,14.02,3.8,196724.27,3.71
742999.23,14.02,3.8,196687.95,3.71
743085.64,14.03,3.81,196796.02,3.72
742983.42,14.03,3.81,196697.55,3.71
742983.42,14.03,3.81,196697.55,3.71
742881.19,14.03,3.81,196697.55,3.71
742967.6,14.03,3.81,196706.45,3.72
