ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1129200.5,56.0,42.43,986064.19,48.9
1129252.03,56.02,42.46,986063.96,48.92
1129270.49,56.02,42.46,986072.38,48.92
1129322.02,56.05,42.48,986072.01,48.94
1129520.3,56.08,42.51,986072.01,48.95
1129284.32,56.08,42.51,985840.89,48.95
1129284.32,56.08,42.51,985808.23,48.95
1129335.85,56.1,42.54,985808.23,48.97
1129387.38,56.13,42.56,986165.55,49.01
1129547.7,56.15,42.58,986100.73,49.02
1129400.95,56.15,42.58,985848.33,49.01
1129400.95,56.15,42.58,985848.33,49.01
1129631.8,56.17,42.61,986820.16,49.07
1129395.28,56.17,42.6,986198.04,49.05
1129297.1,56.17,42.6,986102.96,49.05
1128980.03,56.16,42.6,985770.4,49.04
1128744.05,56.16,42.6,985380.59,49.03
1128795.58,56.19,42.62,986695.29,49.12
1128652.42,56.19,42.62,986554.35,49.11
1128821.81,56.2,42.64,986553.75,49.12
1128723.65,56.21,42.65,986553.75,49.13
1128580.35,56.21,42.64,986396.11,49.13
1128734.61,56.23,42.67,986396.11,49.14
1128734.61,56.23,42.67,986260.88,49.14
1128932.89,56.26,42.69,986279.72,49.15
1128762.96,56.26,42.69,986260.88,49.16
1128606.36,56.26,42.69,986260.88,49.16
1128796.38,56.28,42.71,986615.57,49.19
1128638.19,56.28,42.72,986432.4,49.19
1128689.72,56.31,42.74,986372.5,49.21
1128582.52,56.31,42.74,986304.45,49.21
1129535.25,56.35,42.79,987946.87,49.29
1129341.4,56.37,42.8,988927.59,49.36
1130026.62,56.41,42.84,988902.84,49.37
1130026.62,56.41,42.84,989049.88,49.37
1130186.93,56.43,42.87,989049.67,49.38
1130238.46,56.46,42.89,989049.28,49.4
1130469.32,56.48,42.92,989049.28,49.42
1130520.85,56.51,42.94,989099.65,49.44
1130537.69,56.51,42.94,989103.15,49.44
1130589.22,56.54,42.97,989133.27,49.46
1130640.75,56.56,43.0,989282.16,49.49
1130404.77,56.56,43.0,989161.41,49.5
1130168.25,56.56,42.99,989052.78,49.5
1130328.57,56.58,43.02,990037.36,49.56
1130559.43,56.61,43.04,990235.19,49.58
1130323.45,56.61,43.04,990043.86,49.58
1130483.77,56.63,43.07,990043.66,49.6
1130535.3,56.66,43.09,990043.27,49.62
1130586.83,56.68,43.12,990043.27,49.64
1130586.83,56.68,43.12,990438.41,49.66
1130638.36,56.71,43.14,990438.41,49.68
1130792.62,56.73,43.17,990671.62,49.7
1130844.15,56.76,43.19,990853.35,49.73
1130998.42,56.79,43.22,991043.98,49.76
1130711.89,56.78,43.22,990654.49,49.75
1130866.16,56.81,43.24,991038.25,49.78
1130606.23,56.8,43.24,990978.21,49.79
1130370.25,56.81,43.24,991512.73,49.83
1130200.32,56.8,43.24,991224.18,49.82
1130360.64,56.83,43.26,991223.97,49.83
1130134.66,56.83,43.26,991223.58,49.84
1129817.58,56.82,43.25,990916.27,49.84
1129977.9,56.84,43.28,990916.27,49.85
1129839.56,56.85,43.28,990935.14,49.86
1129999.87,56.87,43.3,990926.64,49.87
1129739.95,56.86,43.3,990712.84,49.87
1129723.19,56.87,43.3,990702.47,49.87
1129774.72,56.9,43.33,991010.03,49.91
1129826.25,56.92,43.35,991021.94,49.93
1129683.39,56.92,43.35,990880.56,49.92
1129843.71,56.94,43.37,990790.46,49.93
1129634.48,56.94,43.37,990561.09,49.93
1129398.5,56.94,43.37,991622.41,49.99
1129558.82,56.96,43.39,991840.9,50.01
1130007.8,57.0,43.43,992167.56,50.05
1130059.33,57.03,43.46,992167.34,50.07
1130110.86,57.05,43.49,992166.96,50.09
1130162.39,57.08,43.51,992166.96,50.11
1130331.79,57.1,43.53,992166.96,50.12
1130383.32,57.12,43.56,992166.96,50.14
1130434.85,57.15,43.58,992649.05,50.18
1130419.72,57.16,43.59,992308.82,50.17
1130471.25,57.18,43.62,992335.41,50.2
1130522.78,57.21,43.64,993556.54,50.28
1130539.62,57.21,43.64,993559.15,50.28
1130591.15,57.24,43.67,993558.93,50.3
1130331.22,57.23,43.67,993324.76,50.29
1130331.22,57.23,43.67,993324.76,50.29
1130491.54,57.25,43.69,993324.39,50.31
1130543.07,57.28,43.71,993324.39,50.33
1130543.07,57.28,43.71,993516.38,50.34
1130453.99,57.28,43.72,993516.38,50.35
1130614.31,57.31,43.74,993575.09,50.36
1130378.33,57.31,43.74,993570.61,50.37
1130576.6,57.34,43.77,993517.25,50.38
1130628.13,57.36,43.8,993518.9,50.41
1130788.45,57.38,43.82,994706.09,50.48
1130839.98,57.41,43.84,995049.13,50.52
1131038.26,57.44,43.87,995049.13,50.53
1130802.28,57.44,43.87,994805.34,50.53
1130853.81,57.46,43.9,994805.34,50.55
1131014.13,57.49,43.92,994805.34,50.56
1131168.39,57.51,43.95,994841.86,50.58
1131168.39,57.51,43.95,994811.72,50.58
1130932.41,57.52,43.95,994796.4,50.59
1131086.68,57.54,43.98,994775.2,50.61
1131138.21,57.57,44.0,994775.2,50.63
1131298.53,57.59,44.02,994775.2,50.64
1131350.06,57.62,44.05,996585.42,50.75
1131504.32,57.64,44.08,996584.82,50.77
1131278.34,57.65,44.08,996291.59,50.77
1131438.66,57.67,44.1,996291.59,50.78
1131438.66,57.67,44.1,996291.59,50.78
1131202.68,57.67,44.1,996291.59,50.79
1131362.99,57.69,44.13,996588.21,50.82
1131414.52,57.72,44.15,996525.27,50.84
1131466.05,57.74,44.18,996483.54,50.86
1131230.07,57.75,44.18,996558.75,50.87
1131390.39,57.77,44.2,996446.71,50.88
1131154.41,57.77,44.2,996480.39,50.89
1132284.58,57.85,44.28,998548.79,51.01
1132444.89,57.87,44.3,998548.58,51.03
1132444.89,57.87,44.3,998548.58,51.03
1132218.91,57.87,44.3,998548.19,51.04
1131958.99,57.87,44.3,998042.65,51.02
1131970.21,57.87,44.3,998135.91,51.03
1132021.74,57.89,44.33,998135.91,51.05
1132073.27,57.92,44.35,998135.91,51.07
1132124.8,57.95,44.38,998238.23,51.09
1132144.75,57.95,44.38,998292.19,51.1
1131884.82,57.94,44.38,998350.66,51.11
1131640.88,57.94,44.38,998085.92,51.1
1131692.41,57.97,44.4,998180.99,51.13
1131535.81,57.97,44.4,998155.68,51.13
1131535.81,57.97,44.4,998190.52,51.14
1131705.2,57.99,44.42,998131.09,51.14
1131607.04,57.99,44.43,998109.46,51.15
1131761.31,58.02,44.46,997993.13,51.16
1131812.84,58.05,44.48,999489.11,51.26
1131864.37,58.08,44.51,999488.88,51.28
1131915.9,58.1,44.54,999488.51,51.3
1131915.9,58.1,44.54,999487.58,51.3
1131926.15,58.1,44.54,999501.29,51.31
1132092.05,58.12,44.56,999501.29,51.32
1132290.33,58.15,44.59,999534.88,51.33
1132488.61,58.18,44.61,999501.29,51.35
1132488.61,58.18,44.61,999513.35,51.35
1132540.14,58.21,44.64,999513.35,51.37
1132540.14,58.21,44.64,999500.94,51.37
1132591.67,58.23,44.67,999500.94,51.39
1132745.93,58.26,44.7,1001493.11,51.51
1132514.37,58.26,44.7,1001265.82,51.51
1132680.27,58.29,44.72,1001265.22,51.52
1132731.8,58.31,44.75,1001265.22,51.55
1132500.24,58.32,44.75,1001265.22,51.56
1132240.31,58.31,44.75,1000640.78,51.53
1132291.84,58.34,44.77,1000640.78,51.56
1131997.9,58.33,44.77,1000717.29,51.57
1131744.85,58.33,44.76,1000467.6,51.56
1131905.17,58.35,44.79,1000508.47,51.58
1132103.45,58.38,44.82,1000474.1,51.59
1132154.98,58.41,44.84,1000467.6,51.61
1131997.79,58.41,44.84,1000311.3,51.61
1131703.85,58.4,44.83,999927.96,51.6
1131703.85,58.4,44.83,999880.71,51.6
1131755.38,58.43,44.86,999880.71,51.62
1131511.43,58.43,44.86,1000837.27,51.68
1131665.7,58.45,44.89,1001152.44,51.71
1131405.77,58.45,44.88,1000506.44,51.69
1131169.79,58.45,44.88,1000883.52,51.72
1131379.56,58.47,44.9,1000883.52,51.72
1131431.09,58.5,44.93,1000883.3,51.75
1131596.99,58.52,44.95,1000882.93,51.76
1131751.26,58.55,44.98,1000882.93,51.78
1131982.12,58.57,45.01,1000904.99,51.79
1131982.12,58.57,45.01,1001124.79,51.8
1131750.55,58.58,45.01,1001071.44,51.81
1131750.55,58.58,45.01,1001041.3,51.81
1131916.45,58.6,45.03,1002790.67,51.91
1132070.72,58.63,45.06,1003495.09,51.97
1132580.19,58.67,45.1,1003589.78,51.99
1132740.5,58.69,45.12,1003589.57,52.0
1132633.31,58.69,45.12,1003517.18,52.0
1132633.31,58.69,45.12,1003556.93,52.0
1132319.16,58.68,45.12,1003239.61,51.99
1133193.23,58.74,45.17,1003662.61,52.02
1133025.14,58.75,45.18,1003662.61,52.04
1133076.67,58.77,45.21,1003662.61,52.06
1133128.2,58.8,45.23,1003675.9,52.08
1133179.73,58.83,45.26,1003699.61,52.11
1133340.04,58.85,45.28,1003684.77,52.12
1133391.57,58.88,45.31,1003735.3,52.14
1133155.59,58.88,45.31,1003662.61,52.15
1133207.12,58.91,45.34,1004873.73,52.24
1133367.44,58.93,45.36,1004972.79,52.25
1133278.36,58.94,45.37,1004852.0,52.26
1133329.89,58.96,45.4,1004851.61,52.28
1133329.89,58.96,45.4,1004772.38,52.27
1133103.91,58.97,45.4,1004772.38,52.29
1133258.17,58.99,45.43,1004836.84,52.31
1133309.7,59.02,45.46,1004832.02,52.33
1133361.23,59.05,45.48,1004871.75,52.35
1133412.76,59.08,45.51,1005009.77,52.38
1133152.84,59.07,45.51,1004772.38,52.38
1133204.37,59.1,45.53,1004772.38,52.4
1133255.9,59.13,45.56,1005999.95,52.49
1133416.21,59.15,45.58,1005999.74,52.5
1133467.74,59.18,45.61,1005999.35,52.52
1133666.02,59.21,45.64,1005999.35,52.54
1133717.55,59.24,45.67,1005999.35,52.56
1133423.61,59.23,45.66,1006001.17,52.57
1133334.53,59.24,45.67,1005999.35,52.58
1133494.84,59.26,45.69,1005999.35,52.59
1133546.37,59.29,45.72,1006417.02,52.64
1133310.39,59.29,45.72,1006345.84,52.65
1133470.71,59.31,45.75,1006349.17,52.66
1133234.73,59.31,45.75,1006071.63,52.66
1133286.26,59.34,45.78,1007122.26,52.74
1133446.58,59.37,45.8,1007122.05,52.75
1133429.83,59.37,45.81,1007125.56,52.76
1133481.36,59.4,45.83,1007125.43,52.78
1133532.89,59.43,45.86,1007127.72,52.8
1133546.77,59.43,45.86,1007169.73,52.8
1133707.09,59.45,45.89,1007171.01,52.82
1133707.09,59.45,45.89,1007171.01,52.82
1133618.01,59.46,45.89,1007163.67,52.82
1133669.54,59.48,45.92,1007163.67,52.85
1133829.85,59.51,45.94,1007989.39,52.9
1133881.38,59.54,45.97,1008177.39,52.94
1133932.91,59.56,46.0,1008642.47,52.98
1133932.91,59.56,46.0,1008745.72,52.99
1133932.91,59.56,46.0,1008745.72,52.99
1133984.45,59.59,46.03,1008745.49,53.01
1134035.98,59.62,46.05,1008745.12,53.03
1134087.51,59.65,46.08,1008745.12,53.06
1134139.04,59.68,46.11,1008745.12,53.08
1134190.57,59.7,46.14,1008745.12,53.1
1134462.5,59.72,46.15,1009256.33,53.13
1134514.03,59.75,46.18,1009256.33,53.15
1134565.56,59.78,46.21,1010595.66,53.24
1134617.09,59.8,46.24,1010742.77,53.27
1134301.51,59.8,46.23,1010435.8,53.27
1134353.04,59.82,46.26,1010435.57,53.29
1134522.44,59.84,46.28,1010435.2,53.3
1134573.97,59.87,46.31,1010435.2,53.32
1134625.5,59.9,46.33,1010435.2,53.34
1134686.96,59.91,46.34,1010510.22,53.35
1134847.28,59.93,46.37,1010510.96,53.37
1134610.76,59.93,46.37,1010450.34,53.37
1134384.78,59.93,46.37,1010673.44,53.4
1134436.31,59.96,46.4,1010933.34,53.44
1134650.56,59.98,46.42,1010619.33,53.42
1134702.09,60.01,46.44,1011039.2,53.47
1134640.71,60.02,46.46,1011855.66,53.53
1134810.1,60.04,46.47,1011855.07,53.54
1134861.63,60.07,46.5,1011855.07,53.56
1134913.16,60.1,46.53,1011855.07,53.58
1134964.69,60.13,46.56,1011855.07,53.6
1134957.85,60.14,46.57,1011908.68,53.62
1135009.38,60.16,46.6,1011888.24,53.64
1135060.91,60.19,46.63,1011963.87,53.67
1134862.37,60.19,46.62,1011643.06,53.65
1134694.16,60.19,46.62,1012264.38,53.69
1134705.39,60.19,46.62,1012267.52,53.69
1134756.92,60.22,46.65,1012677.58,53.74
1134808.45,60.25,46.68,1012964.38,53.78
1134859.98,60.27,46.71,1012964.15,53.8
1134543.74,60.27,46.7,1012646.82,53.79
1134595.27,60.3,46.73,1012646.45,53.82
1134749.53,60.33,46.76,1012646.45,53.83
1134980.39,60.36,46.79,1012739.37,53.86
1134810.46,60.35,46.79,1012646.45,53.86
1134861.99,60.38,46.82,1012646.45,53.88
1135027.89,60.41,46.84,1012646.45,53.89
1134796.33,60.41,46.84,1013390.27,53.95
1134807.56,60.41,46.84,1013476.68,53.95
1134708.79,60.41,46.84,1013369.05,53.95
1134760.32,60.44,46.87,1013722.0,53.99
1134760.32,60.44,46.87,1013712.4,53.99
1134606.56,60.44,46.87,1013231.97,53.97
1134606.56,60.44,46.87,1013195.74,53.97
1134658.09,60.46,46.9,1013710.17,54.02
1134818.41,60.49,46.92,1013709.96,54.03
1134869.94,60.52,46.95,1013709.57,54.06
1134853.18,60.52,46.96,1013713.34,54.06
1134904.71,60.55,46.99,1013715.63,54.09
1134904.71,60.55,46.99,1013623.95,54.08
1134956.24,60.58,47.02,1013619.76,54.11
1134973.09,60.58,47.02,1013760.1,54.11
1135163.11,60.6,47.04,1013758.23,54.12
1135214.64,60.63,47.07,1014292.16,54.18
1135368.9,60.66,47.1,1014492.36,54.2
1135200.85,60.67,47.1,1014447.36,54.22
1135200.85,60.67,47.1,1014581.98,54.22
1134883.78,60.66,47.1,1014264.65,54.22
1134935.31,60.69,47.13,1014794.68,54.27
1135166.17,60.72,47.16,1014794.08,54.28
1135326.48,60.75,47.18,1014794.08,54.3
1135177.71,60.74,47.18,1014648.12,54.29
1135229.24,60.77,47.21,1014648.12,54.32
1134993.26,60.77,47.21,1014668.4,54.33
1135153.58,60.8,47.23,1014656.79,54.34
1134917.6,60.8,47.24,1014654.74,54.36
1135071.86,60.83,47.26,1015156.73,54.4
1135226.13,60.86,47.29,1015283.43,54.43
1135323.37,60.87,47.3,1015824.27,54.46
1135374.9,60.89,47.33,1016114.49,54.5
1135535.22,60.92,47.35,1016451.22,54.53
1135535.22,60.92,47.35,1016673.46,54.54
1135299.24,60.92,47.36,1016763.34,54.56
1135307.66,60.92,47.36,1016796.1,54.56
1135359.19,60.95,47.38,1016795.87,54.59
1135160.46,60.95,47.38,1016582.87,54.58
1135211.99,60.98,47.41,1016582.49,54.6
1135226.03,60.98,47.41,1016588.22,54.61
1135277.56,61.01,47.44,1016588.22,54.63
1135329.09,61.04,47.47,1016588.22,54.65
1135489.4,61.06,47.49,1016588.22,54.67
1135643.67,61.09,47.52,1017003.16,54.71
1135797.93,61.12,47.55,1017193.79,54.74
1135780.49,61.13,47.56,1017328.98,54.75
1135780.49,61.13,47.56,1017142.36,54.74
1135544.51,61.13,47.56,1016897.9,54.74
1135284.58,61.13,47.56,1017788.05,54.8
1135336.11,61.15,47.59,1017838.12,54.83
1135387.64,61.18,47.62,1017837.89,54.85
1135217.71,61.18,47.62,1017565.28,54.84
1135269.24,61.21,47.65,1017564.91,54.87
1135320.77,61.24,47.68,1017564.91,54.89
1135372.3,61.27,47.7,1017564.91,54.91
1135538.21,61.3,47.73,1017612.69,54.93
1135589.74,61.32,47.76,1017695.56,54.96
1135788.02,61.36,47.79,1017564.91,54.97
1135556.45,61.36,47.79,1018793.32,55.05
1135312.51,61.36,47.79,1018442.76,55.04
1135472.83,61.38,47.81,1018658.9,55.07
1135456.07,61.39,47.82,1018935.33,55.09
1135507.6,61.42,47.85,1018935.1,55.11
1135559.13,61.45,47.88,1018934.73,55.14
1135725.03,61.47,47.9,1018934.73,55.15
1135776.56,61.5,47.93,1018934.73,55.17
1135776.56,61.5,47.93,1019151.72,55.19
1135828.09,61.53,47.96,1019151.72,55.21
1135879.62,61.56,47.99,1019667.33,55.26
1136077.9,61.59,48.02,1019635.29,55.28
1136276.18,61.62,48.05,1020994.43,55.37
1136044.62,61.62,48.06,1020771.34,55.37
1136204.93,61.65,48.08,1020771.14,55.38
1136094.93,61.65,48.08,1020697.31,55.38
1135858.95,61.65,48.08,1020696.92,55.4
1135910.48,61.68,48.11,1020696.92,55.42
1136070.8,61.7,48.14,1020696.92,55.44
1136070.8,61.7,48.14,1020824.87,55.44
1135834.82,61.71,48.14,1020974.1,55.47
1135886.35,61.74,48.17,1020831.12,55.48
1135937.88,61.77,48.2,1020824.87,55.51
1136103.78,61.79,48.22,1021508.4,55.56
1136103.78,61.79,48.22,1021451.41,55.55
1136155.31,61.82,48.25,1021637.84,55.59
1136206.84,61.85,48.28,1021978.21,55.63
1136072.77,61.86,48.29,1021867.53,55.64
1136072.77,61.86,48.29,1021945.35,55.64
1136072.77,61.86,48.29,1021643.32,55.63
1136233.08,61.88,48.31,1021643.12,55.64
1136284.61,61.91,48.34,1021642.73,55.66
1136284.61,61.91,48.34,1021839.56,55.67
1136319.42,61.91,48.35,1021858.31,55.68
1136172.67,61.91,48.35,1022076.95,55.69
1135928.73,61.91,48.34,1021834.26,55.69
1136083.0,61.94,48.37,1021834.26,55.71
1135923.07,61.94,48.37,1021865.55,55.72
1135687.09,61.94,48.37,1021848.95,55.73
1135847.41,61.97,48.4,1021834.26,55.75
1135847.41,61.97,48.4,1021747.97,55.74
1135758.32,61.97,48.41,1021747.97,55.75
1135950.15,61.99,48.43,1022500.63,55.8
1135956.6,62.0,48.44,1022210.97,55.79
1136116.92,62.03,48.46,1022234.44,55.81
1136116.92,62.03,48.46,1022328.03,55.81
1136168.45,62.06,48.49,1022226.85,55.83
1136168.45,62.06,48.49,1022212.16,55.83
1136219.98,62.09,48.52,1022758.31,55.89
1136219.98,62.09,48.52,1022745.56,55.89
1136271.51,62.12,48.55,1022745.34,55.91
1136323.04,62.15,48.58,1022744.97,55.94
1136171.22,62.16,48.59,1023250.85,55.98
1136325.48,62.19,48.62,1023250.85,56.0
1136377.01,62.22,48.65,1023250.85,56.02
1136428.54,62.25,48.68,1023250.85,56.05
1136582.81,62.28,48.71,1023885.69,56.1
1136634.34,62.31,48.74,1024296.18,56.15
1136374.41,62.31,48.74,1023883.42,56.14
1136534.73,62.33,48.76,1024037.24,56.16
1136586.26,62.36,48.79,1024037.24,56.19
1136326.33,62.36,48.79,1024533.46,56.22
1136090.35,62.36,48.79,1024309.39,56.22
1136141.88,62.39,48.82,1024309.39,56.25
1136340.16,62.42,48.86,1024321.03,56.27
1136500.48,62.45,48.88,1024316.99,56.28
1136343.88,62.45,48.88,1024309.39,56.29
1136107.9,62.45,48.88,1024309.39,56.3
1136127.69,62.45,48.88,1024330.57,56.31
1136325.97,62.48,48.92,1024578.39,56.34
1136377.5,62.51,48.95,1024831.05,56.38
1136537.82,62.54,48.97,1024843.3,56.39
1136589.35,62.57,49.0,1025419.44,56.45
1136432.75,62.57,49.0,1025760.17,56.47
1136484.28,62.6,49.03,1025759.94,56.5
1136682.56,62.63,49.06,1025759.94,56.52
1136734.09,62.66,49.09,1025759.94,56.54
1136498.11,62.66,49.1,1025540.27,56.55
1136204.16,62.66,49.09,1025541.2,56.56
1136364.48,62.69,49.12,1025540.83,56.57
1136364.48,62.69,49.12,1025677.76,56.58
1136128.5,62.69,49.12,1025677.76,56.59
1136282.77,62.72,49.15,1025677.76,56.61
1136334.3,62.75,49.18,1025750.22,56.64
1136494.61,62.78,49.21,1025784.66,56.66
1136234.69,62.77,49.21,1025677.76,56.66
1136388.95,62.8,49.24,1025677.76,56.68
1136543.22,62.83,49.27,1027132.15,56.79
1136488.51,62.85,49.28,1027007.89,56.79
1136648.82,62.87,49.31,1027006.95,56.81
1136665.37,62.87,49.31,1027010.37,56.81
1136429.39,62.88,49.31,1027010.37,56.82
1136588.6,62.9,49.34,1027406.2,56.86
1136558.22,62.91,49.34,1027230.24,56.86
1136718.53,62.93,49.37,1027230.24,56.87
1136770.06,62.96,49.4,1027230.24,56.9
1136631.72,62.97,49.4,1027440.26,56.92
1136792.04,62.99,49.43,1027398.31,56.93
1136702.95,63.0,49.43,1027230.24,56.93
1136754.48,63.03,49.47,1027230.24,56.96
1136914.8,63.06,49.49,1028530.86,57.05
1136907.35,63.06,49.5,1028303.62,57.04
1136958.88,63.1,49.53,1028303.39,57.07
1137010.41,63.13,49.56,1028303.02,57.09
1137170.73,63.15,49.59,1028303.02,57.11
1137170.73,63.15,49.59,1028554.51,57.12
1137081.65,63.16,49.59,1028564.94,57.13
1137083.84,63.16,49.59,1028546.85,57.13
1137135.37,63.19,49.62,1028537.98,57.16
1137295.69,63.22,49.65,1028536.42,57.17
1137347.22,63.25,49.68,1028536.42,57.2
1137501.48,63.28,49.71,1029670.62,57.28
1137265.5,63.28,49.72,1029515.44,57.29
1137005.57,63.28,49.71,1028613.17,57.25
1137057.1,63.31,49.74,1029644.95,57.33
1137108.63,63.34,49.78,1029644.72,57.36
1137262.9,63.37,49.81,1029644.35,57.38
1137423.22,63.4,49.83,1029644.35,57.39
1137474.75,63.43,49.86,1029644.35,57.42
1137526.28,63.46,49.9,1029877.56,57.46
1137577.81,63.49,49.93,1030059.29,57.49
1137629.34,63.52,49.96,1030421.86,57.54
1137680.87,63.56,49.99,1030980.31,57.6
1137835.13,63.59,50.02,1030979.72,57.62
1137575.2,63.59,50.02,1030362.5,57.59
1137339.22,63.59,50.02,1030688.72,57.63
1137390.75,63.62,50.05,1030688.72,57.65
1137442.28,63.65,50.09,1030688.72,57.68
1137493.81,63.68,50.12,1030688.72,57.7
1137648.08,63.72,50.15,1031050.54,57.75
1137846.36,63.75,50.18,1031117.17,57.77
1138006.68,63.77,50.21,1031072.03,57.78
1137746.75,63.77,50.2,1030688.72,57.77
1137510.77,63.77,50.21,1031990.72,57.86
1137709.05,63.81,50.24,1032212.82,57.89
1137874.95,63.83,50.27,1032212.22,57.9
1138105.81,63.86,50.3,1032212.22,57.92
1137811.86,63.86,50.3,1032036.53,57.92
1137580.3,63.87,50.3,1032060.14,57.94
1137580.3,63.87,50.3,1032227.01,57.95
1137631.83,63.9,50.33,1032222.01,57.98
1137683.36,63.93,50.36,1032213.7,58.0
1137734.89,63.96,50.39,1032204.15,58.03
1137474.96,63.96,50.39,1031867.78,58.02
1137635.28,63.98,50.42,1031867.03,58.04
1137686.81,64.02,50.45,1031867.03,58.06
1137738.34,64.05,50.48,1033482.57,58.18
1137789.87,64.08,50.51,1033482.34,58.21
1137841.4,64.11,50.55,1033481.97,58.23
1137731.4,64.11,50.54,1033371.97,58.23
1137505.42,64.11,50.55,1033038.17,58.23
1137505.42,64.11,50.55,1032944.07,58.22
1137556.95,64.15,50.58,1032944.07,58.25
1137556.95,64.15,50.58,1032880.04,58.24
1137321.43,64.14,50.58,1032782.1,58.25
1137481.75,64.17,50.6,1032782.1,58.26
1137680.02,64.2,50.64,1032956.81,58.29
1137731.55,64.24,50.67,1033149.51,58.33
1137544.72,64.23,50.67,1032972.73,58.33
1137308.74,64.24,50.67,1032875.36,58.34
1137072.22,64.23,50.67,1032875.28,58.35
1137232.53,64.26,50.69,1032856.58,58.36
1136988.59,64.26,50.69,1033666.35,58.42
1136971.84,64.27,50.7,1032645.54,58.37
1137023.37,64.3,50.73,1033969.87,58.47
1137074.9,64.33,50.76,1033969.65,58.5
1137244.29,64.35,50.79,1033969.28,58.51
1136969.24,64.36,50.79,1033969.28,58.53
1137135.14,64.39,50.82,1033996.63,58.55
1137186.67,64.42,50.85,1033991.0,58.57
1137238.2,64.45,50.89,1033994.33,58.6
1137392.46,64.48,50.92,1033969.28,58.62
1137132.53,64.48,50.91,1034518.24,58.66
1136900.97,64.48,50.92,1034446.8,58.67
1136691.74,64.48,50.92,1034244.18,58.67
1136890.02,64.51,50.95,1034050.95,58.68
1136941.55,64.55,50.98,1034697.57,58.74
1137101.87,64.57,51.01,1034697.36,58.76
1137153.4,64.61,51.04,1034696.97,58.78
1137204.93,64.64,51.07,1034696.97,58.81
1136887.85,64.63,51.07,1034392.98,58.81
1136651.87,64.64,51.07,1034392.98,58.82
1136817.77,64.66,51.1,1034435.54,58.84
1136586.21,64.67,51.1,1034410.15,58.85
1136637.74,64.7,51.13,1034398.11,58.88
1136689.27,64.73,51.17,1034392.98,58.91
1136740.8,64.76,51.2,1034392.98,58.93
1136792.33,64.8,51.23,1035648.67,59.03
1136806.66,64.8,51.23,1035665.36,59.03
1136659.91,64.8,51.23,1035692.22,59.04
1136825.81,64.82,51.26,1035691.62,59.06
1136980.08,64.86,51.29,1035691.62,59.08
1136980.08,64.86,51.29,1035681.91,59.08
1136748.51,64.86,51.3,1035681.91,59.1
1136488.59,64.86,51.29,1035704.2,59.11
1136540.12,64.89,51.33,1035693.05,59.13
1136591.65,64.92,51.36,1035688.13,59.16
1136801.41,64.95,51.38,1035681.91,59.17
1136822.5,64.96,51.39,1036132.76,59.2
1136836.54,64.96,51.39,1036150.46,59.21
1136836.54,64.96,51.39,1036078.32,59.2
1136888.07,64.99,51.43,1036202.95,59.24
1136735.62,64.99,51.43,1035627.47,59.21
1136787.15,65.02,51.46,1035627.47,59.24
1136838.68,65.06,51.49,1036871.89,59.34
1136624.61,65.05,51.49,1036603.78,59.33
1136834.38,65.07,51.51,1036603.78,59.34
1136885.91,65.11,51.54,1036603.55,59.36
1137040.17,65.14,51.57,1036603.18,59.39
1137091.7,65.17,51.61,1036603.18,59.41
1137143.23,65.21,51.64,1036603.18,59.44
1137194.76,65.24,51.67,1036603.18,59.47
1136934.83,65.24,51.67,1036783.32,59.49
1136986.36,65.27,51.7,1036972.03,59.53
1137037.89,65.3,51.74,1037332.57,59.58
1137089.42,65.34,51.77,1037758.59,59.63
1137255.33,65.36,51.8,1037757.99,59.65
1137023.76,65.37,51.8,1037757.99,59.66
1137178.03,65.4,51.84,1037757.99,59.68
1137338.34,65.43,51.86,1037766.29,59.7
1137102.36,65.43,51.87,1037812.43,59.72
1137256.63,65.47,51.9,1037815.48,59.74
1137308.16,65.5,51.93,1037794.45,59.77
1137359.69,65.53,51.97,1037877.58,59.8
1137520.01,65.56,51.99,1039050.19,59.89
1137260.08,65.56,51.99,1038175.43,59.85
1137311.61,65.59,52.02,1038523.45,59.89
1137143.52,65.6,52.04,1038523.45,59.91
1137195.05,65.64,52.07,1038523.45,59.94
1137046.28,65.63,52.07,1038365.81,59.94
1136810.3,65.64,52.07,1038517.6,59.96
1136824.33,65.64,52.07,1038601.19,59.97
1136875.86,65.67,52.11,1038614.48,60.0
1136927.39,65.71,52.14,1038638.19,60.03
1136978.92,65.74,52.17,1038700.94,60.06
