ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
490063.76,47.81,34.22,403639.55,39.38
490254.21,47.86,34.26,403764.53,39.42
490118.23,47.9,34.3,403654.47,39.45
489982.25,47.93,34.33,403786.04,39.5
489982.25,47.93,34.33,403786.04,39.5
489846.28,47.96,34.37,403727.3,39.53
489773.27,48.0,34.41,404262.67,39.62
489763.0,48.04,34.44,404142.43,39.64
489627.02,48.07,34.48,404142.12,39.68
489491.05,48.11,34.51,404142.12,39.72
489355.07,48.14,34.54,404207.26,39.77
489219.09,48.18,34.58,404188.28,39.8
489083.11,48.21,34.61,404173.24,39.84
488947.14,48.24,34.65,404149.02,39.88
488811.16,48.28,34.68,404309.45,39.93
488675.18,48.31,34.71,404142.12,39.96
488476.09,48.3,34.71,403937.63,39.94
488340.11,48.34,34.74,403937.78,39.98
488204.13,48.37,34.77,403937.31,40.02
488204.13,48.37,34.77,403937.31,40.02
488068.16,48.41,34.81,403937.31,40.06
487861.73,48.4,34.8,403743.32,40.05
487861.73,48.4,34.8,403743.32,40.05
487914.43,48.44,34.84,403747.68,40.08
487914.43,48.44,34.84,403747.68,40.08
487967.13,48.49,34.89,403743.46,40.12
487831.15,48.52,34.92,403743.81,40.16
488215.81,48.57,34.98,404491.68,40.24
487903.71,48.57,34.97,404248.65,40.24
487956.42,48.61,35.01,404440.96,40.29
487820.44,48.64,35.05,404441.12,40.33
487873.14,48.69,35.09,404440.65,40.36
487873.14,48.69,35.09,404436.67,40.36
487737.16,48.72,35.13,404436.67,40.4
487601.19,48.76,35.16,404513.19,40.45
487465.21,48.79,35.2,404501.06,40.49
487329.23,48.83,35.23,404521.99,40.53
487530.5,48.88,35.28,405104.32,40.62
487383.71,48.92,35.32,404898.73,40.64
487386.95,48.92,35.32,404961.17,40.64
487682.97,48.97,35.37,404960.86,40.66
487546.99,49.01,35.41,404960.86,40.7
487411.02,49.04,35.44,405057.32,40.75
487275.04,49.08,35.48,404979.15,40.79
487139.06,49.11,35.51,404961.3,40.83
487003.09,49.15,35.55,405055.33,40.88
486930.07,49.19,35.59,405717.57,40.99
486794.1,49.23,35.63,405736.9,41.03
486659.3,49.26,35.66,405476.33,41.04
486523.33,49.3,35.7,405460.68,41.08
486387.35,49.33,35.74,405495.92,41.13
486251.37,49.37,35.77,406299.11,41.25
486474.27,49.43,35.83,406758.86,41.33
487401.03,49.57,35.97,407064.55,41.4
487265.05,49.61,36.01,407064.24,41.44
487265.05,49.61,36.01,407145.49,41.45
486928.9,49.59,35.99,406809.34,41.43
486262.41,49.57,35.98,406329.61,41.43
485718.5,49.72,36.12,406366.39,41.6
485582.52,49.76,36.16,406344.88,41.64
485446.55,49.8,36.2,406350.85,41.68
485310.57,49.83,36.24,406329.61,41.72
485174.59,49.87,36.27,406329.77,41.77
485365.04,49.92,36.33,406329.3,41.79
485661.06,49.98,36.38,406329.3,41.81
485373.98,49.96,36.37,406082.42,41.8
485238.0,50.0,36.4,406185.29,41.86
485290.7,50.05,36.45,406282.15,41.9
485154.72,50.09,36.49,406256.51,41.94
485154.72,50.09,36.49,406256.51,41.94
485029.56,50.13,36.53,406182.11,41.98
484953.24,50.17,36.57,407136.92,42.12
484817.26,50.21,36.61,407136.61,42.16
484681.28,50.25,36.65,407136.61,42.21
484545.3,50.28,36.69,407154.17,42.25
484841.33,50.34,36.74,407188.4,42.28
484568.21,50.33,36.73,407137.38,42.29
484758.67,50.38,36.79,407619.69,42.37
484811.37,50.43,36.83,407441.3,42.38
485115.54,50.49,36.89,407220.25,42.38
484979.56,50.53,36.93,408275.26,42.53
484843.58,50.56,36.97,408274.95,42.58
484707.61,50.6,37.01,408274.95,42.62
484707.61,50.6,37.01,408274.95,42.62
484571.63,50.64,37.04,408274.95,42.67
484435.65,50.68,37.08,408279.21,42.71
484164.32,50.67,37.07,407931.23,42.69
484028.34,50.71,37.11,407952.7,42.74
483914.0,50.75,37.15,408580.3,42.85
483617.57,50.74,37.14,408338.48,42.84
483503.61,50.78,37.18,407766.16,42.82
483323.98,50.81,37.22,407685.16,42.86
483376.68,50.86,37.26,407685.23,42.9
483429.39,50.91,37.31,407684.85,42.93
483673.42,50.97,37.37,407684.85,42.96
483726.12,51.02,37.42,407686.02,43.0
483590.15,51.06,37.46,407684.94,43.04
483590.15,51.06,37.46,407684.94,43.04
483834.18,51.12,37.52,408381.98,43.14
483698.2,51.15,37.56,407858.42,43.13
483979.31,51.21,37.62,409463.95,43.33
484223.35,51.27,37.67,409463.63,43.36
484226.96,51.27,37.67,409464.77,43.36
484279.67,51.32,37.72,409464.77,43.39
484332.37,51.37,37.77,409464.77,43.43
484196.39,51.41,37.81,409467.46,43.48
484249.09,51.46,37.86,409464.77,43.51
484113.11,51.5,37.9,409464.77,43.56
483977.14,51.54,37.94,410350.14,43.7
483841.16,51.58,37.99,410346.49,43.75
483893.86,51.63,38.04,410346.56,43.79
483757.88,51.67,38.08,410346.18,43.83
483810.59,51.72,38.13,410346.18,43.87
483813.23,51.72,38.13,410347.31,43.87
483677.25,51.77,38.17,410409.49,43.92
483541.27,51.81,38.21,410388.66,43.97
483405.3,51.85,38.25,410347.31,44.01
483458.0,51.9,38.3,410347.31,44.05
483458.0,51.9,38.3,410347.31,44.05
483648.45,51.95,38.36,411233.38,44.18
483512.47,52.0,38.4,411233.07,44.22
483512.47,52.0,38.4,411233.07,44.22
483376.49,52.04,38.44,411233.07,44.27
483672.52,52.1,38.5,411269.1,44.3
483725.22,52.15,38.55,411247.68,44.33
483589.24,52.19,38.59,411234.18,44.38
483779.69,52.25,38.65,411781.71,44.47
483643.71,52.29,38.69,411331.98,44.47
483696.42,52.34,38.74,412135.8,44.6
483324.42,52.32,38.73,411997.95,44.6
483188.44,52.37,38.77,411997.64,44.65
483052.46,52.41,38.81,411997.64,44.7
482916.49,52.45,38.85,412039.54,44.75
482780.51,52.49,38.9,412036.52,44.8
482644.53,52.54,38.94,411997.84,44.85
482508.55,52.58,38.98,412167.19,44.91
482789.66,52.64,39.04,411997.64,44.92
482493.23,52.63,39.03,411666.14,44.9
482357.26,52.67,39.07,412087.51,45.0
482409.96,52.72,39.12,412087.57,45.04
482273.98,52.76,39.17,412087.2,45.09
482138.0,52.81,39.21,412087.2,45.13
482002.03,52.85,39.25,412115.3,45.19
481866.05,52.89,39.3,412115.3,45.24
481730.07,52.94,39.34,412096.1,45.28
481594.09,52.98,39.38,412105.81,45.34
481458.12,53.02,39.43,412274.36,45.4
481322.14,53.07,39.47,412274.05,45.45
481035.05,53.05,39.46,411982.68,45.44
481035.05,53.05,39.46,411982.68,45.44
481316.16,53.12,39.52,411984.08,45.47
481316.16,53.12,39.52,411987.33,45.47
481316.16,53.12,39.52,411987.33,45.47
481180.19,53.16,39.56,411987.96,45.52
480988.85,53.15,39.55,411861.87,45.51
481284.87,53.21,39.61,411859.84,45.54
481148.9,53.26,39.66,411859.84,45.59
481148.9,53.26,39.66,411859.84,45.59
481201.6,53.31,39.71,412344.39,45.68
480905.17,53.3,39.7,411994.98,45.66
480615.15,53.28,39.68,411579.37,45.63
480615.15,53.28,39.68,411614.88,45.63
480667.86,53.34,39.74,411820.09,45.7
480667.86,53.34,39.74,411820.09,45.7
480667.86,53.34,39.74,411882.31,45.7
480667.86,53.34,39.74,411882.31,45.7
480667.86,53.34,39.74,411882.31,45.7
480531.88,53.38,39.78,412116.14,45.78
480159.88,53.37,39.77,412048.21,45.8
480023.9,53.41,39.81,412047.9,45.85
480023.9,53.41,39.81,411961.91,45.84
480076.6,53.47,39.87,411961.91,45.88
479940.63,53.51,39.91,412008.7,45.94
479940.63,53.51,39.91,412008.7,45.94
479804.65,53.55,39.96,412017.84,45.99
479668.67,53.6,40.0,412021.03,46.04
479721.37,53.65,40.06,411964.58,46.08
479585.4,53.7,40.1,412494.4,46.19
479589.36,53.7,40.1,412495.54,46.19
479453.38,53.74,40.15,412331.35,46.22
479749.4,53.81,40.21,412331.03,46.24
479613.43,53.85,40.25,412331.03,46.3
479803.88,53.91,40.31,412331.03,46.33
479667.9,53.96,40.36,412879.31,46.44
479531.92,54.0,40.4,412475.92,46.45
479338.35,53.99,40.4,412283.39,46.44
479266.12,54.01,40.42,413164.83,46.56
479130.14,54.06,40.46,413184.16,46.62
480446.01,54.27,40.67,414567.82,46.83
480156.01,54.25,40.66,414277.82,46.81
480165.14,54.26,40.66,414284.69,46.81
480469.31,54.32,40.72,414267.83,46.83
480522.02,54.37,40.78,414266.05,46.88
480386.04,54.42,40.82,414310.62,46.93
480438.74,54.48,40.88,414285.5,46.97
480302.76,54.52,40.92,414265.06,47.03
480166.78,54.57,40.97,414929.94,47.15
480030.81,54.62,41.02,415022.33,47.22
480083.51,54.67,41.07,415022.39,47.26
479947.53,54.72,41.12,415022.01,47.32
479811.55,54.77,41.17,415079.3,47.38
479811.55,54.77,41.17,415064.4,47.38
480092.66,54.83,41.23,415013.94,47.4
479956.69,54.88,41.28,415007.13,47.45
479959.33,54.88,41.28,415018.83,47.45
480012.03,54.94,41.34,415546.83,47.56
480064.73,54.99,41.4,415736.79,47.62
479928.75,55.04,41.44,415825.51,47.69
479770.08,55.03,41.44,415666.62,47.68
479836.94,55.04,41.44,415909.12,47.71
479873.82,55.04,41.45,416122.42,47.73
479493.67,55.03,41.43,415799.25,47.72
479357.69,55.08,41.48,415799.41,47.78
479410.39,55.14,41.54,415798.94,47.82
479463.09,55.19,41.6,415798.94,47.87
479847.75,55.26,41.66,415811.53,47.88
479711.78,55.31,41.71,415807.39,47.94
479575.8,55.35,41.76,415798.94,47.99
479390.92,55.35,41.76,416601.99,48.1
479265.75,55.4,41.81,416306.92,48.13
479265.75,55.4,41.81,416266.36,48.12
479265.75,55.4,41.81,416266.36,48.12
479265.75,55.4,41.81,416266.36,48.12
479118.96,55.45,41.85,416375.56,48.19
479171.66,55.51,41.91,416375.62,48.23
479035.69,55.56,41.96,416375.25,48.29
479331.71,55.62,42.02,416410.83,48.32
479035.95,55.61,42.01,416212.42,48.32
478899.97,55.66,42.06,416194.84,48.37
478764.0,55.71,42.11,416563.89,48.47
478628.02,55.75,42.16,416176.83,48.48
478492.04,55.8,42.21,416735.8,48.6
478356.06,55.85,42.26,416700.09,48.65
478132.6,55.85,42.25,416574.15,48.66
478185.31,55.91,42.31,416574.21,48.7
478569.97,55.97,42.38,416573.83,48.72
478433.99,56.02,42.42,416588.72,48.78
478332.6,56.03,42.43,416573.84,48.79
478332.6,56.03,42.43,416573.84,48.79
478628.62,56.09,42.49,416573.83,48.82
478492.64,56.14,42.54,416671.94,48.89
478356.67,56.19,42.59,416689.01,48.95
477984.67,56.18,42.58,416675.03,48.97
477848.69,56.23,42.63,417315.0,49.11
477712.71,56.28,42.68,417176.19,49.15
477765.41,56.34,42.74,417176.25,49.19
477629.44,56.39,42.79,417175.87,49.25
477682.14,56.45,42.85,417175.87,49.3
477546.16,56.5,42.9,417179.98,49.36
477410.18,56.55,42.95,417185.95,49.42
477412.97,56.55,42.95,417187.08,49.42
477708.99,56.62,43.02,417177.0,49.44
477289.74,56.6,43.0,416822.87,49.43
477291.06,56.6,43.0,416840.61,49.43
477343.76,56.66,43.06,416840.61,49.48
476971.76,56.65,43.05,417622.63,49.6
476835.79,56.7,43.1,417421.53,49.63
476888.49,56.76,43.16,417421.59,49.68
476752.51,56.81,43.21,417421.22,49.74
476616.53,56.86,43.26,417421.22,49.8
476480.55,56.91,43.32,417449.32,49.86
476344.58,56.97,43.37,417446.93,49.92
476397.28,57.03,43.43,417421.29,49.97
476261.3,57.08,43.48,417866.57,50.08
476557.32,57.15,43.55,418139.5,50.14
476610.02,57.21,43.61,418139.57,50.19
476474.05,57.26,43.66,418139.19,50.25
476338.07,57.31,43.72,418194.33,50.32
476528.52,57.38,43.78,418179.18,50.36
476392.54,57.43,43.84,418165.99,50.41
476256.57,57.49,43.89,418715.61,50.54
476669.8,57.61,44.01,419293.15,50.67
476297.81,57.59,44.0,419008.96,50.67
476161.83,57.65,44.05,419009.12,50.73
476025.85,57.7,44.1,419008.65,50.79
475889.87,57.75,44.16,419031.61,50.85
475753.9,57.81,44.21,419015.03,50.91
475071.95,57.8,44.2,418385.57,50.9
475367.97,57.86,44.27,418379.19,50.93
475612.01,57.94,44.34,418985.88,51.04
475612.01,57.94,44.34,418984.46,51.04
475240.01,57.92,44.33,418900.33,51.06
475114.85,57.98,44.38,418906.29,51.12
474968.05,58.03,44.43,418802.2,51.17
475020.75,58.1,44.5,418802.26,51.22
474722.4,58.08,44.48,418497.77,51.2
474586.42,58.14,44.54,418497.39,51.27
474450.45,58.19,44.59,418497.39,51.33
474314.47,58.25,44.65,418498.3,51.39
474178.49,58.3,44.7,418498.29,51.45
474042.51,58.36,44.76,418773.96,51.55
473906.54,58.41,44.81,418676.17,51.6
474202.56,58.48,44.88,419013.24,51.68
474203.88,58.48,44.88,419015.02,51.68
474067.9,58.54,44.94,419015.18,51.74
473931.93,58.59,44.99,419014.71,51.8
473795.95,58.65,45.05,419014.71,51.87
473659.97,58.7,45.11,419069.23,51.94
473523.99,58.76,45.16,419128.86,52.01
473576.69,58.83,45.23,419373.11,52.09
473540.64,58.89,45.3,419270.83,52.14
473493.42,58.95,45.35,419393.59,52.21
473683.87,59.02,45.42,419393.28,52.25
473547.89,59.08,45.48,419412.77,52.32
473600.59,59.14,45.54,419393.28,52.37
473238.6,59.13,45.53,419133.79,52.37
473102.62,59.19,45.59,419133.79,52.44
472966.64,59.25,45.65,419346.23,52.53
472830.66,59.3,45.7,419224.63,52.58
472694.69,59.36,45.76,419701.52,52.71
472558.71,59.42,45.82,419613.51,52.76
472422.73,59.48,45.88,419613.2,52.83
472286.76,59.53,45.94,419613.2,52.89
472582.78,59.61,46.01,419861.25,52.96
472635.48,59.67,46.08,419747.48,53.0
472263.48,59.66,46.06,419633.27,53.01
472127.5,59.72,46.12,419760.33,53.1
472445.16,59.8,46.2,420842.79,53.26
472563.19,59.89,46.29,420761.14,53.32
472859.21,59.96,46.36,420760.83,53.35
472474.07,59.99,46.39,420269.05,53.36
472476.71,59.99,46.39,420274.95,53.36
472340.73,60.05,46.45,420274.95,53.43
472204.76,60.11,46.51,420274.95,53.5
472068.78,60.16,46.57,420416.23,53.58
471778.77,60.15,46.55,420141.8,53.57
471642.79,60.21,46.61,420026.41,53.62
471245.63,60.2,46.6,419680.24,53.61
471248.27,60.2,46.6,419681.48,53.61
470876.28,60.19,46.59,419655.6,53.64
471241.88,60.26,46.66,420264.92,53.74
470154.06,60.74,47.15,420264.61,54.3
470156.7,60.74,47.15,420311.07,54.3
470031.54,60.81,47.21,420305.06,54.37
469916.23,60.87,47.27,420269.13,54.44
469916.23,60.87,47.27,420269.13,54.44
469780.25,60.93,47.33,420268.82,54.51
469644.27,60.99,47.4,420268.82,54.58
469508.29,61.05,47.46,420387.37,54.67
469804.31,61.13,47.53,420344.01,54.69
469681.26,61.13,47.53,420246.63,54.7
469545.28,61.19,47.6,420211.42,54.76
469585.2,61.28,47.68,421790.49,55.04
469449.22,61.34,47.74,421790.18,55.11
469453.18,61.34,47.74,421839.25,55.12
469317.21,61.4,47.81,421839.25,55.19
469469.65,61.49,47.89,421349.54,55.19
469157.36,61.53,47.93,420940.2,55.21
469210.06,61.6,48.0,420957.25,55.27
469506.08,61.68,48.08,420947.34,55.3
468418.26,62.19,48.59,420947.03,55.89
468121.83,62.18,48.58,420685.52,55.88
467985.86,62.24,48.64,421070.06,56.0
467871.51,62.31,48.71,420809.37,56.04
468315.83,62.45,48.85,422149.45,56.29
467645.15,62.44,48.85,421356.57,56.26
467697.85,62.52,48.92,421356.63,56.32
467561.87,62.58,48.99,421356.26,56.4
467403.19,62.58,48.98,421197.37,56.39
467267.21,62.64,49.04,421197.37,56.47
467131.24,62.71,49.11,421273.89,56.55
467183.94,62.78,49.19,421243.92,56.61
467183.94,62.78,49.19,421244.18,56.61
467183.94,62.78,49.19,421234.56,56.61
467047.96,62.85,49.25,421192.96,56.68
467238.41,62.93,49.33,421209.99,56.73
466150.59,63.47,49.87,421209.68,57.35
466014.62,63.54,49.94,421850.19,57.51
466205.07,63.62,50.02,421849.88,57.57
466205.07,63.62,50.02,421849.88,57.57
466257.77,63.7,50.1,421849.88,57.63
466553.79,63.78,50.18,421849.88,57.67
466417.81,63.85,50.25,421870.8,57.75
466470.52,63.92,50.33,421855.03,57.81
466334.54,63.99,50.4,422579.74,57.99
466198.56,64.06,50.46,422526.07,58.06
466062.58,64.13,50.53,423008.67,58.21
466062.58,64.13,50.53,423008.67,58.21
465864.68,64.12,50.53,422820.48,58.2
465728.71,64.19,50.6,422820.18,58.28
465592.73,64.26,50.67,422820.17,58.36
465592.73,64.26,50.67,422820.17,58.36
465592.73,64.26,50.67,422815.81,58.36
465592.73,64.26,50.67,422815.81,58.36
465456.75,64.33,50.74,422884.45,58.45
465320.77,64.4,50.81,422884.52,58.53
465184.8,64.47,50.88,422927.84,58.62
465136.12,64.56,50.96,423671.16,58.8
465000.79,64.63,51.03,423122.79,58.81
465126.86,64.7,51.11,423165.81,58.87
465179.57,64.78,51.19,423165.87,58.93
465370.02,64.87,51.27,423165.5,58.99
465422.72,64.95,51.35,423165.5,59.05
465286.74,65.02,51.42,423191.45,59.14
465150.76,65.09,51.5,423170.7,59.22
464854.34,65.08,51.48,422755.7,59.19
464854.34,65.08,51.48,422755.7,59.19
464718.36,65.15,51.56,422750.5,59.27
464582.38,65.23,51.63,423523.24,59.46
464210.38,65.22,51.62,423248.34,59.46
464074.41,65.29,51.69,423144.14,59.53
464355.52,65.38,51.78,423143.83,59.58
464219.54,65.45,51.86,423143.83,59.66
464272.24,65.54,51.94,423149.66,59.73
464576.41,65.62,52.02,423144.39,59.77
464440.43,65.69,52.1,423263.41,59.87
464304.46,65.77,52.17,423330.18,59.96
464168.48,65.84,52.24,423533.86,60.08
464032.5,65.92,52.32,424205.54,60.26
463896.52,65.99,52.39,424205.54,60.34
463922.74,65.99,52.4,424266.99,60.35
463922.74,65.99,52.4,424213.33,60.35
463602.74,65.98,52.38,423893.33,60.33
463306.31,65.97,52.37,423693.26,60.33
463587.42,66.06,52.46,423693.26,60.37
463451.44,66.13,52.54,423693.54,60.46
463504.14,66.22,52.62,423693.26,60.53
463368.17,66.29,52.7,423693.26,60.62
463232.19,66.37,52.77,423693.26,60.7
462862.04,66.36,52.76,423250.92,60.68
462726.06,66.44,52.84,423831.97,60.85
462590.08,66.51,52.91,423833.45,60.94
462594.26,66.51,52.91,423850.04,60.94
462458.28,66.59,52.99,423850.04,61.03
462754.3,66.68,53.08,423850.04,61.07
462464.36,66.67,53.07,423570.92,61.06
462328.38,66.74,53.14,423570.92,61.15
462192.41,66.82,53.22,423570.92,61.24
462056.43,66.9,53.3,423570.92,61.32
461684.43,66.89,53.29,423570.92,61.37
461980.45,66.98,53.38,423757.18,61.43
462033.15,67.06,53.46,423953.74,61.54
461897.18,67.14,53.54,424241.41,61.67
461949.88,67.23,53.63,424241.41,61.74
462002.58,67.31,53.72,424241.41,61.81
461866.6,67.39,53.79,424241.41,61.9
461494.6,67.38,53.79,423848.19,61.89
461358.63,67.46,53.87,423848.41,61.98
461222.65,67.54,53.94,423848.19,62.07
461086.67,67.62,54.02,423848.19,62.16
460950.69,67.7,54.1,424277.13,62.31
461194.73,67.79,54.2,424472.98,62.4
461498.9,67.89,54.29,424472.98,62.44
461362.92,67.97,54.37,424472.98,62.53
461226.95,68.05,54.45,424472.98,62.62
460856.8,68.04,54.44,424472.98,62.67
460720.82,68.12,54.52,424472.98,62.76
460584.84,68.2,54.6,424483.5,62.85
460619.08,68.2,54.61,424574.13,62.87
460483.1,68.29,54.69,424567.77,62.96
460347.12,68.37,54.77,424563.62,63.05
460211.14,68.45,54.85,424633.62,63.16
460401.6,68.54,54.95,424633.62,63.22
460061.58,68.53,54.93,424419.87,63.22
460114.29,68.62,55.02,424419.87,63.3
460395.4,68.72,55.12,424419.87,63.35
460448.1,68.81,55.21,424419.87,63.43
460312.12,68.89,55.29,424419.87,63.52
460015.69,68.88,55.28,424463.0,63.56
459879.71,68.96,55.37,424437.7,63.65
459592.63,68.95,55.36,424419.87,63.68
459456.65,69.04,55.44,424984.61,63.86
459320.67,69.12,55.52,424882.69,63.94
459184.69,69.2,55.61,424882.69,64.03
459237.4,69.3,55.7,424882.69,64.11
459427.85,69.39,55.8,424882.69,64.18
459291.87,69.48,55.88,424882.93,64.27
459085.44,69.47,55.87,424883.7,64.3
458949.46,69.56,55.96,424883.42,64.39
458813.49,69.64,56.04,424882.69,64.49
458866.19,69.73,56.14,425423.07,64.65
459250.85,69.83,56.23,425625.7,64.71
459114.87,69.91,56.31,425625.7,64.81
458978.89,70.0,56.4,425625.7,64.91
458875.34,70.01,56.41,425794.04,64.96
458739.37,70.09,56.5,425794.66,65.06
458739.37,70.09,56.5,425794.66,65.06
458929.82,70.19,56.59,425794.04,65.12
459225.84,70.29,56.69,425794.04,65.17
459225.84,70.29,56.69,425794.04,65.17
459089.86,70.37,56.78,426152.31,65.33
459370.97,70.48,56.88,426034.86,65.36
459234.99,70.56,56.97,426987.41,65.61
459099.02,70.65,57.05,426987.41,65.71
458727.02,70.65,57.05,426540.38,65.69
458591.04,70.73,57.14,426540.38,65.79
458591.04,70.73,57.14,426571.95,65.8
458643.74,70.83,57.23,426571.95,65.88
458507.76,70.92,57.32,426572.16,65.98
458507.76,70.92,57.32,426572.16,65.98
458509.09,70.92,57.32,426573.33,65.98
458373.11,71.01,57.41,426573.11,66.08
458237.13,71.1,57.5,426573.11,66.18
458101.15,71.19,57.59,426835.29,66.33
457965.18,71.28,57.68,426743.63,66.42
457829.2,71.37,57.77,426743.63,66.52
457693.22,71.46,57.86,426743.63,66.62
457693.22,71.46,57.86,426834.34,66.64
457745.92,71.56,57.96,426834.34,66.72
457781.48,71.56,57.96,426872.99,66.73
457645.5,71.65,58.05,426873.58,66.83
457509.52,71.74,58.14,426873.67,66.94
457373.55,71.83,58.24,426872.99,67.04
457237.57,71.93,58.33,427150.66,67.19
457481.6,72.03,58.43,427349.32,67.29
457769.47,72.13,58.53,427349.32,67.34
457769.47,72.13,58.53,427442.03,67.35
457633.5,72.22,58.63,427442.03,67.46
457497.52,72.32,58.72,427442.03,67.56
457550.22,72.42,58.82,427442.03,67.65
457414.24,72.51,58.91,427442.03,67.76
457466.95,72.61,59.01,427442.03,67.85
457466.95,72.61,59.01,427405.54,67.84
457330.97,72.71,59.11,427998.78,68.04
457194.99,72.8,59.2,428133.28,68.17
457059.01,72.89,59.3,428133.28,68.28
456685.17,72.89,59.29,427774.08,68.27
456737.87,72.99,59.39,427774.08,68.36
456601.89,73.09,59.49,427774.08,68.47
456338.37,73.08,59.48,427477.03,68.46
456338.37,73.08,59.48,427477.03,68.46
456229.69,73.08,59.48,427368.14,68.45
456093.72,73.17,59.58,427368.14,68.56
455957.74,73.27,59.67,427368.14,68.67
455799.06,73.26,59.66,427209.67,68.67
455663.08,73.36,59.76,427209.67,68.78
455527.11,73.45,59.86,427472.01,68.93
455391.13,73.55,59.95,427372.52,69.03
455443.83,73.66,60.06,427372.52,69.12
455307.85,73.75,60.16,427372.52,69.23
455171.88,73.85,60.25,427372.79,69.34
455035.9,73.95,60.35,427372.52,69.45
455067.21,73.95,60.36,427439.97,69.46
454931.23,74.05,60.45,427439.97,69.58
455227.25,74.16,60.56,427726.62,69.68
454139.43,74.96,61.36,427726.62,70.6
454139.43,74.96,61.36,427750.43,70.6
454192.13,75.07,61.47,427910.27,70.72
454056.16,75.17,61.57,428081.77,70.87
453783.05,75.17,61.57,427997.92,70.9
454064.16,75.28,61.69,427997.92,70.96
453928.18,75.39,61.79,427997.92,71.08
453980.88,75.5,61.9,427997.92,71.18
453844.9,75.6,62.0,427997.92,71.29
453557.81,75.59,61.99,427998.43,71.33
453421.84,75.7,62.1,427997.92,71.45
453787.44,75.8,62.21,427997.92,71.5
453365.86,75.8,62.2,428240.09,71.6
453418.56,75.91,62.32,428489.4,71.74
453421.34,75.91,62.32,428501.71,71.74
453285.37,76.02,62.42,428515.9,71.86
453149.39,76.12,62.53,428515.9,71.99
453013.41,76.23,62.63,428515.9,72.11
453013.41,76.23,62.63,428517.93,72.11
452877.43,76.33,62.74,428517.93,72.23
453067.89,76.45,62.85,428518.16,72.31
453067.89,76.45,62.85,428466.99,72.3
452931.91,76.56,62.96,428466.76,72.42
452795.93,76.66,63.07,428466.76,72.54
452659.95,76.77,63.17,428803.64,72.72
452712.66,76.88,63.29,428950.96,72.85
452713.98,76.88,63.29,428958.96,72.85
452766.68,77.0,63.4,428958.96,72.95
452630.7,77.11,63.51,428958.96,73.08
452494.72,77.22,63.62,428958.96,73.2
452288.29,77.21,63.61,428778.06,73.2
452478.75,77.33,63.73,428778.06,73.28
452342.77,77.44,63.84,428778.06,73.4
452046.34,77.43,63.83,428786.12,73.45
452099.04,77.55,63.95,428816.31,73.55
452395.06,77.66,64.06,428778.06,73.61
452259.08,77.77,64.17,429598.87,73.87
452259.08,77.77,64.17,429563.47,73.87
452449.54,77.89,64.29,429563.47,73.95
452313.56,78.0,64.4,429563.47,74.08
452316.2,78.0,64.4,429607.82,74.09
452180.22,78.11,64.52,429608.1,74.21
452044.25,78.22,64.63,429607.82,74.34
451771.14,78.23,64.63,429275.54,74.33
451771.14,78.23,64.63,429331.44,74.34
451474.71,78.22,64.62,429331.44,74.38
451770.73,78.33,64.74,429361.4,74.45
451823.43,78.45,64.86,429399.47,74.56
