ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1127245.53,27.62,2.45,229615.62,5.63
1127087.39,27.62,2.45,229461.78,5.62
1127093.66,27.63,2.45,229862.68,5.63
1127093.66,27.63,2.45,229878.06,5.63
1126886.44,27.62,2.45,229670.42,5.63
1126620.72,27.62,2.45,230116.5,5.64
1126620.72,27.62,2.45,230116.5,5.64
1126388.19,27.62,2.45,230120.96,5.64
1126005.16,27.62,2.44,230125.28,5.64
1125740.6,27.62,2.44,230088.08,5.64
1125437.83,27.62,2.44,232432.13,5.7
1125665.35,27.63,2.45,232712.12,5.71
1125379.68,27.62,2.45,232410.69,5.7
1125176.54,27.62,2.44,232158.14,5.7
1125176.54,27.62,2.44,232158.14,5.7
1124802.82,27.61,2.44,231863.94,5.69
1124802.82,27.61,2.44,231861.52,5.69
1124538.26,27.61,2.44,231956.79,5.7
1124380.86,27.61,2.44,231801.67,5.69
1124174.66,27.61,2.44,231799.5,5.69
1124017.05,27.61,2.43,231641.2,5.69
1124135.59,27.62,2.44,231881.38,5.7
1123871.04,27.62,2.44,231977.62,5.7
1123871.04,27.62,2.44,231977.62,5.7
1123798.27,27.62,2.44,231780.16,5.7
1123551.4,27.62,2.45,232645.54,5.72
1123318.87,27.62,2.45,232642.11,5.72
1123497.33,27.63,2.45,232614.98,5.72
1123438.13,27.63,2.46,232268.57,5.71
1123135.35,27.63,2.46,232107.72,5.71
1123059.1,27.64,2.46,232212.15,5.71
1122794.54,27.64,2.46,232125.84,5.71
1122533.47,27.64,2.46,232364.43,5.72
1122267.75,27.64,2.46,232269.11,5.72
1122011.46,27.64,2.46,232220.41,5.72
1121716.72,27.63,2.46,231936.16,5.71
1121489.88,27.63,2.46,232489.24,5.73
1121700.37,27.64,2.47,232494.19,5.73
1121624.12,27.65,2.47,232473.54,5.73
1121424.96,27.64,2.47,232298.73,5.73
1121160.41,27.64,2.47,232280.54,5.73
1121160.41,27.64,2.47,232280.54,5.73
1120954.21,27.64,2.47,232209.46,5.73
1121341.54,27.66,2.48,232811.97,5.74
1121341.54,27.66,2.48,232811.97,5.74
1121076.99,27.66,2.48,232862.3,5.74
1121575.78,27.67,2.5,233015.0,5.75
1121575.78,27.67,2.5,232992.98,5.75
1121157.87,27.67,2.49,232584.4,5.74
1120896.8,27.67,2.49,232532.34,5.74
1120423.05,27.66,2.48,232027.71,5.73
1120373.5,27.66,2.48,231989.15,5.73
1120167.3,27.66,2.48,231918.08,5.73
1120089.89,27.66,2.49,231911.39,5.73
1119706.86,27.66,2.48,232319.53,5.74
1119768.14,27.66,2.49,232312.04,5.74
1119768.14,27.66,2.49,232334.32,5.74
1119502.42,27.66,2.49,232592.57,5.75
1119502.42,27.66,2.49,232587.71,5.75
1119269.88,27.66,2.49,232589.79,5.75
1119005.32,27.67,2.49,232555.35,5.75
1119183.79,27.67,2.5,232638.18,5.75
1118919.23,27.67,2.5,232621.57,5.75
1118846.47,27.68,2.5,232559.02,5.75
1118580.75,27.68,2.5,233195.98,5.77
1118503.34,27.68,2.51,233115.51,5.77
1118237.62,27.68,2.51,233205.32,5.77
1118005.08,27.68,2.51,233201.89,5.77
1117622.06,27.68,2.5,232964.11,5.77
1117333.94,27.67,2.5,232691.98,5.76
1117069.38,27.67,2.5,232665.61,5.76
1116993.13,27.67,2.5,232659.36,5.76
1116728.57,27.68,2.5,232758.93,5.77
1116467.5,27.68,2.5,232777.96,5.77
1116234.96,27.68,2.5,232773.73,5.77
1116234.96,27.68,2.5,232758.55,5.77
1116413.43,27.68,2.51,232732.57,5.77
1116207.23,27.69,2.51,232727.41,5.77
1115942.68,27.69,2.51,232876.03,5.78
1115559.65,27.68,2.51,232824.3,5.78
1115362.42,27.68,2.5,232717.98,5.77
1115749.75,27.69,2.51,232731.35,5.78
1115485.19,27.69,2.52,232775.82,5.78
1115069.8,27.68,2.51,232932.58,5.78
1114992.39,27.69,2.51,233531.61,5.8
1114992.39,27.69,2.51,233531.61,5.8
1114798.36,27.68,2.51,233309.22,5.79
1114565.57,27.68,2.51,234788.6,5.83
1114333.03,27.68,2.51,234783.57,5.83
1114262.92,27.69,2.52,234165.17,5.82
1114056.72,27.69,2.52,234071.82,5.82
1113792.17,27.69,2.52,234044.12,5.82
1113792.17,27.69,2.52,234066.45,5.82
1113327.74,27.69,2.51,233643.81,5.81
1113259.76,27.69,2.52,233546.84,5.81
1113053.56,27.69,2.52,233475.77,5.81
1113053.56,27.69,2.52,233522.27,5.81
1112847.36,27.69,2.52,233517.11,5.81
1112847.36,27.69,2.52,233494.78,5.81
1112572.22,27.69,2.52,233403.35,5.81
1112572.22,27.69,2.52,233410.46,5.81
1112634.66,27.7,2.52,233477.35,5.81
1112634.66,27.7,2.52,233496.75,5.81
1112370.1,27.7,2.52,233455.55,5.81
1112297.34,27.7,2.53,233424.23,5.81
1112031.62,27.7,2.53,233418.39,5.82
1111765.9,27.7,2.53,233995.71,5.83
1111589.6,27.7,2.53,233793.27,5.83
1111323.88,27.7,2.53,233689.77,5.83
1111117.68,27.7,2.53,233687.6,5.83
1110885.15,27.7,2.53,233665.05,5.83
1110678.95,27.71,2.53,233590.98,5.83
1110678.95,27.71,2.53,233624.18,5.83
1110857.42,27.71,2.54,233687.12,5.83
1110592.86,27.71,2.54,233659.43,5.83
1110209.83,27.71,2.53,233616.02,5.83
1110133.58,27.71,2.54,233606.76,5.83
1109872.51,27.71,2.54,233946.55,5.84
1109606.79,27.71,2.54,233850.27,5.84
1109722.33,27.72,2.54,233660.14,5.84
1109456.61,27.72,2.54,234224.19,5.85
1109224.07,27.72,2.55,234214.57,5.85
1108959.51,27.72,2.55,234318.68,5.86
1108694.95,27.72,2.55,234215.34,5.86
1108430.4,27.72,2.55,234186.95,5.86
1108430.4,27.72,2.55,234201.54,5.86
1108357.63,27.73,2.55,234197.94,5.86
1108125.09,27.73,2.55,234180.34,5.86
1108125.09,27.73,2.55,234147.14,5.86
1107859.38,27.73,2.55,234540.55,5.87
1107603.08,27.73,2.55,234391.66,5.87
1107781.55,27.73,2.56,234475.41,5.87
1107924.85,27.74,2.57,234826.51,5.88
1107660.29,27.74,2.57,234725.17,5.88
1107660.29,27.74,2.57,234725.17,5.88
1107395.74,27.74,2.57,234777.64,5.88
1107012.71,27.74,2.56,235609.18,5.9
1106806.52,27.74,2.56,235538.18,5.9
1106573.72,27.74,2.57,235595.49,5.91
1106668.18,27.75,2.57,235594.92,5.91
1107166.98,27.76,2.59,235747.61,5.91
1107166.98,27.76,2.59,235747.61,5.91
1106902.42,27.76,2.59,235716.89,5.91
1106637.86,27.76,2.59,235997.26,5.92
1106377.95,27.76,2.59,236192.09,5.93
1105960.04,27.76,2.59,235783.51,5.92
1105663.51,27.75,2.58,235514.84,5.91
1105576.67,27.76,2.58,234744.92,5.89
1105576.67,27.76,2.58,234780.02,5.89
1105287.98,27.75,2.58,234476.98,5.89
1105030.14,27.75,2.58,233808.59,5.87
1104681.92,27.75,2.58,233548.97,5.87
1104546.57,27.75,2.58,235734.84,5.92
1104356.93,27.75,2.57,235532.3,5.92
1104744.26,27.76,2.59,236135.12,5.93
1104700.03,27.76,2.59,236144.41,5.93
1104623.78,27.77,2.59,236123.79,5.94
1104359.22,27.77,2.59,236099.84,5.94
1104181.24,27.76,2.59,235843.54,5.93
1104104.99,27.77,2.6,235885.3,5.93
1103843.91,27.77,2.6,235855.91,5.93
1104029.58,27.78,2.6,236189.95,5.94
1103763.86,27.78,2.61,236360.1,5.95
1103763.86,27.78,2.61,236335.48,5.95
1103498.14,27.78,2.61,236580.25,5.96
1103453.91,27.78,2.61,236589.54,5.96
1103295.33,27.78,2.61,236407.86,5.95
1103030.78,27.78,2.61,236381.17,5.95
1102838.76,27.78,2.61,236182.93,5.95
1102632.56,27.78,2.61,236129.98,5.95
1102632.56,27.78,2.61,236158.58,5.95
1103539.34,27.81,2.64,235980.47,5.95
1103601.78,27.81,2.64,236023.3,5.95
1103337.22,27.81,2.64,235979.05,5.95
1103337.22,27.81,2.64,235979.05,5.95
1103337.22,27.81,2.64,235979.05,5.95
1103076.15,27.81,2.64,235964.23,5.95
1102810.43,27.81,2.64,235954.87,5.95
1102810.43,27.81,2.64,235954.87,5.95
1102871.71,27.82,2.65,236795.85,5.97
1102490.33,27.81,2.64,236645.61,5.97
1102224.61,27.81,2.64,236606.24,5.97
1101992.07,27.82,2.65,236608.32,5.97
1102170.54,27.82,2.65,236581.45,5.97
1101797.51,27.82,2.65,236628.0,5.97
1102025.03,27.83,2.66,237028.4,5.98
1101760.48,27.83,2.66,236995.61,5.99
1101495.92,27.83,2.66,236965.61,5.99
1101263.12,27.83,2.66,238361.07,6.02
1101030.58,27.83,2.66,238363.15,6.02
1101030.58,27.83,2.66,238392.06,6.03
1100766.03,27.83,2.66,238369.77,6.03
1100568.79,27.83,2.66,238198.45,6.02
1100568.79,27.83,2.66,238198.45,6.02
1100271.8,27.82,2.65,237891.86,6.02
1100065.6,27.82,2.65,237838.91,6.02
1100065.6,27.82,2.65,237838.91,6.02
1100219.49,27.83,2.66,237882.39,6.02
1100013.29,27.83,2.66,237859.1,6.02
1099639.58,27.83,2.65,237495.41,6.01
1100554.62,27.86,2.69,237323.0,6.01
1100290.06,27.86,2.69,237274.75,6.01
1100028.99,27.86,2.69,237566.18,6.02
1100206.29,27.86,2.69,237557.88,6.02
1099950.0,27.87,2.7,237369.62,6.01
1099653.0,27.86,2.69,237070.88,6.01
1099420.46,27.86,2.69,237067.45,6.01
1099420.46,27.86,2.69,237067.45,6.01
1099155.91,27.86,2.69,237037.57,6.01
1098997.13,27.86,2.69,236879.07,6.0
1098970.6,27.86,2.69,237919.35,6.03
1098706.04,27.86,2.69,237971.97,6.03
1098706.04,27.86,2.69,237994.0,6.04
1098706.04,27.86,2.69,237971.97,6.03
1099349.48,27.88,2.71,238301.66,6.04
1099084.92,27.88,2.71,238294.32,6.05
1099150.84,27.89,2.72,239429.56,6.07
1098918.31,27.89,2.72,239434.02,6.08
1099417.11,27.91,2.74,239586.72,6.08
1098887.6,27.9,2.73,239049.02,6.07
1098681.4,27.9,2.73,238978.39,6.07
1098243.31,27.89,2.72,238475.23,6.06
1097825.39,27.89,2.72,238066.65,6.05
1097560.83,27.89,2.72,238032.39,6.05
1097296.28,27.89,2.72,238166.14,6.05
1097474.74,27.9,2.73,238106.61,6.05
1097241.95,27.9,2.73,238372.63,6.06
1097009.41,27.9,2.73,238377.09,6.06
1096723.63,27.89,2.73,238152.18,6.06
1096723.63,27.89,2.73,238176.0,6.06
1096786.07,27.9,2.73,238143.37,6.06
1096727.51,27.91,2.74,237071.34,6.03
1096430.51,27.9,2.73,237136.19,6.03
1096165.95,27.9,2.73,237089.67,6.03
1097072.73,27.93,2.76,238484.12,6.07
1096808.17,27.93,2.76,238847.4,6.08
1096808.17,27.93,2.76,238847.4,6.08
1096521.22,27.93,2.76,238575.27,6.08
1096260.15,27.93,2.76,238506.41,6.08
1096260.15,27.93,2.76,238489.7,6.08
1096013.28,27.93,2.76,238256.88,6.07
1096013.28,27.93,2.76,238276.29,6.07
1095780.74,27.93,2.76,238271.26,6.07
1095516.18,27.93,2.76,238243.55,6.07
1095429.35,27.93,2.77,237656.82,6.06
1095164.79,27.93,2.77,237775.54,6.06
1094900.23,27.93,2.77,237711.39,6.06
1094900.23,27.93,2.77,237711.39,6.06
1094761.27,27.93,2.77,238959.12,6.1
1094743.11,27.94,2.77,239137.38,6.1
1095651.58,27.97,2.8,239732.51,6.12
1095390.51,27.97,2.8,239671.9,6.12
1095143.64,27.97,2.8,240315.92,6.14
1095056.8,27.97,2.81,241283.53,6.16
1095056.8,27.97,2.81,241283.53,6.16
1094824.27,27.97,2.81,241274.49,6.16
1095043.6,27.98,2.82,241206.11,6.16
1094779.04,27.98,2.82,241182.48,6.16
1094514.49,27.98,2.82,241291.19,6.17
1094444.95,27.99,2.82,240852.8,6.16
1094285.03,27.99,2.82,240730.18,6.16
1094020.48,27.99,2.82,240709.56,6.16
1093759.4,27.99,2.83,240772.22,6.16
1093526.87,27.99,2.83,240767.18,6.16
1093262.31,27.99,2.83,240739.48,6.16
1092997.75,27.99,2.83,240821.11,6.17
1092910.91,28.0,2.83,240496.93,6.16
1092910.91,28.0,2.83,240496.93,6.16
1092635.77,28.0,2.83,240346.58,6.16
1092371.21,28.0,2.83,240301.13,6.16
1092315.36,28.0,2.84,239896.62,6.15
1092352.93,28.01,2.85,239542.79,6.14
1091977.4,28.0,2.84,239689.59,6.15
1091977.4,28.0,2.84,239667.64,6.15
1091771.2,28.0,2.84,239562.99,6.14
1091657.56,28.0,2.84,239518.82,6.14
1091408.68,28.01,2.84,239437.44,6.14
1091524.21,28.01,2.85,240005.68,6.16
1091524.21,28.01,2.85,240019.3,6.16
1091506.05,28.02,2.85,240115.68,6.16
1091450.2,28.02,2.86,240513.93,6.18
1091450.2,28.02,2.86,240478.0,6.17
1091144.07,28.02,2.86,240172.45,6.17
1091326.02,28.03,2.87,240250.14,6.17
1091217.98,28.03,2.86,240146.91,6.17
1091333.52,28.04,2.87,240519.69,6.18
1091077.23,28.04,2.87,240364.33,6.18
1090820.93,28.04,2.87,239962.63,6.17
1090820.93,28.04,2.87,240003.72,6.17
1090545.79,28.04,2.87,240042.46,6.17
1090664.33,28.04,2.88,240294.3,6.18
1090577.49,28.05,2.88,240735.91,6.19
1090344.95,28.05,2.88,240713.35,6.19
1090087.11,28.05,2.89,240044.97,6.18
1089738.88,28.05,2.88,239785.34,6.17
1089474.33,28.05,2.88,239827.86,6.17
1089209.77,28.05,2.89,239801.8,6.18
1088826.74,28.04,2.88,239638.91,6.17
1088889.18,28.05,2.89,239614.51,6.17
1087862.97,28.05,2.89,239597.76,6.18
1087862.97,28.05,2.89,239597.76,6.18
1087666.02,28.05,2.89,239415.64,6.17
1087847.97,28.06,2.89,239778.73,6.18
1087847.97,28.06,2.89,239778.73,6.18
1087582.25,28.06,2.89,239674.56,6.18
1087423.48,28.05,2.89,239516.06,6.18
1087405.32,28.06,2.9,239612.44,6.18
1087139.6,28.06,2.9,240079.38,6.2
1087367.12,28.07,2.9,240387.93,6.21
1087297.58,28.07,2.91,239949.54,6.2
1086951.05,28.07,2.91,239649.93,6.19
1086951.05,28.07,2.91,239644.7,6.19
1086685.33,28.07,2.91,239542.56,6.19
1086424.26,28.07,2.91,240337.97,6.21
1086051.24,28.07,2.9,240083.7,6.2
1085818.7,28.07,2.9,240074.08,6.21
1085454.98,28.06,2.9,239844.06,6.2
1085190.42,28.06,2.9,239888.54,6.2
1085190.42,28.06,2.9,239888.54,6.2
1084925.87,28.06,2.9,239858.23,6.2
1084848.45,28.07,2.9,239401.95,6.19
1084848.45,28.07,2.9,239401.95,6.19
1084583.9,28.07,2.9,239382.87,6.19
1084327.6,28.07,2.9,239065.1,6.19
1084052.46,28.07,2.9,239190.37,6.19
1083791.38,28.07,2.91,239173.35,6.19
1083585.19,28.07,2.91,239171.33,6.2
1083585.19,28.07,2.91,239171.33,6.2
1083319.47,28.07,2.91,239493.27,6.21
1083319.47,28.07,2.91,239490.23,6.21
1083319.47,28.07,2.91,239490.23,6.21
1083242.05,28.07,2.91,239401.19,6.2
1083419.36,28.08,2.92,239650.64,6.21
1083375.13,28.09,2.92,239659.93,6.21
1083110.57,28.09,2.92,239634.56,6.21
1082907.71,28.08,2.92,239432.01,6.21
1083086.18,28.09,2.93,239414.21,6.21
1083086.18,28.09,2.93,239414.21,6.21
1082703.15,28.08,2.92,239153.49,6.2
1082438.6,28.08,2.92,239188.87,6.21
1082232.4,28.09,2.92,239114.66,6.21
1082159.63,28.09,2.93,239087.25,6.21
1081893.91,28.09,2.93,239443.22,6.22
1081687.72,28.09,2.93,239372.14,6.22
1081481.52,28.09,2.93,239366.98,6.22
1081215.8,28.1,2.93,239357.54,6.22
1081215.8,28.1,2.93,239335.52,6.22
1080926.24,28.09,2.93,239040.92,6.21
1081425.04,28.11,2.94,239193.61,6.22
1081042.01,28.1,2.94,238823.11,6.21
1080776.29,28.1,2.94,239247.88,6.22
1080776.29,28.1,2.94,239271.25,6.22
1080543.76,28.1,2.94,239275.71,6.22
1080498.89,28.1,2.94,239255.01,6.22
1080498.89,28.1,2.94,239238.76,6.22
1080561.33,28.11,2.95,239206.13,6.22
1080296.77,28.11,2.95,239238.96,6.23
1080032.21,28.11,2.95,239254.55,6.23
1079771.14,28.11,2.95,240459.46,6.26
1079538.6,28.11,2.95,240455.27,6.26
1079274.05,28.11,2.95,240428.02,6.26
1079009.49,28.11,2.95,240495.03,6.27
1079009.49,28.11,2.95,240513.57,6.27
1078744.93,28.11,2.95,240510.11,6.27
1078744.93,28.11,2.95,240503.88,6.27
1078686.37,28.12,2.96,240004.22,6.26
1078627.16,28.12,2.96,239528.47,6.25
1078366.09,28.12,2.96,239599.74,6.25
1078063.31,28.12,2.96,239999.34,6.26
1078259.47,28.13,2.97,240852.19,6.28
1078064.5,28.13,2.97,240699.75,6.28
1078064.5,28.13,2.97,240699.75,6.28
1078005.29,28.13,2.97,239829.48,6.26
1078005.29,28.13,2.97,239855.01,6.26
1077798.07,28.13,2.97,239648.39,6.25
1077582.73,28.13,2.97,240223.45,6.27
1077350.2,28.13,2.97,240213.64,6.27
1077144.0,28.13,2.97,240160.69,6.27
1076879.44,28.13,2.97,240227.24,6.28
1077007.14,28.14,2.98,240043.76,6.27
1076742.58,28.15,2.98,240017.76,6.27
1076478.02,28.15,2.98,239976.0,6.27
1075934.26,28.14,2.98,239421.46,6.26
1075673.19,28.14,2.98,239703.63,6.27
1075850.49,28.15,2.99,239635.0,6.27
1076078.01,28.16,2.99,239965.92,6.28
1075849.35,28.16,3.0,239834.42,6.28
1075849.35,28.16,3.0,239805.45,6.28
1075849.35,28.16,3.0,239806.31,6.28
1075934.81,28.16,3.0,240538.5,6.3
1075702.28,28.17,3.0,240528.88,6.3
1075328.56,28.16,3.0,240234.68,6.29
1075064.0,28.16,3.0,240317.09,6.29
1074799.44,28.16,3.0,240242.7,6.29
1074512.55,28.15,2.99,239983.21,6.29
1074305.34,28.15,2.99,239771.36,6.28
1074040.78,28.15,2.99,239733.16,6.28
1073779.71,28.15,2.99,239735.77,6.29
1073779.71,28.15,2.99,239735.77,6.29
1073532.84,28.15,2.99,240400.8,6.3
1073300.3,28.15,2.99,240390.99,6.31
1073241.1,28.16,3.0,240085.67,6.3
1072938.32,28.16,3.0,239893.87,6.3
1072673.76,28.16,3.0,239960.41,6.3
1072409.2,28.16,3.0,239930.34,6.3
1072144.65,28.16,3.0,239892.65,6.3
1072428.99,28.17,3.01,239485.48,6.29
1072222.79,28.17,3.01,239432.53,6.29
1071961.72,28.17,3.01,239871.72,6.3
1072605.16,28.19,3.03,240201.4,6.31
1072605.16,28.19,3.03,240232.63,6.31
1072358.29,28.19,3.04,240274.07,6.32
1071916.83,28.19,3.03,240202.19,6.32
1071916.83,28.19,3.03,240180.31,6.32
1072304.17,28.2,3.04,240764.77,6.33
1072071.63,28.2,3.05,240760.59,6.33
1072071.63,28.2,3.05,240730.45,6.33
1072071.63,28.2,3.05,240765.56,6.33
1071542.12,28.2,3.04,240227.87,6.32
1071277.56,28.2,3.04,240199.77,6.32
1071013.01,28.2,3.04,240246.09,6.32
1070539.26,28.19,3.03,239741.38,6.31
1070252.31,28.18,3.03,239469.25,6.31
1070252.31,28.18,3.03,239494.79,6.31
1070370.85,28.19,3.03,239483.33,6.31
1070311.64,28.2,3.04,239056.05,6.3
1070311.64,28.2,3.04,239057.23,6.3
1070008.86,28.2,3.04,239145.63,6.3
1070008.86,28.2,3.04,239145.63,6.3
1069851.49,28.19,3.03,239007.31,6.3
1069586.93,28.19,3.03,238963.38,6.3
1069586.93,28.19,3.03,238963.38,6.3
1069264.85,28.19,3.03,238611.66,6.29
1069264.85,28.19,3.03,238611.66,6.29
1069192.09,28.19,3.03,238623.68,6.29
1069192.09,28.19,3.03,238623.68,6.29
1069034.76,28.19,3.03,238465.61,6.29
1068769.04,28.19,3.03,238805.86,6.3
1068979.52,28.2,3.04,238810.81,6.3
1068586.5,28.19,3.03,238827.86,6.3
1068321.94,28.19,3.03,238800.96,6.3
1068027.2,28.19,3.03,238876.98,6.3
1067762.65,28.19,3.03,238845.37,6.3
1068038.93,28.2,3.04,239110.75,6.31
1067969.39,28.2,3.04,238672.36,6.3
1067622.86,28.2,3.04,238372.74,6.3
1067361.79,28.2,3.04,238338.41,6.3
1067105.49,28.2,3.04,238020.63,6.29
1067018.65,28.2,3.05,238334.87,6.3
1066771.79,28.2,3.05,238225.05,6.3
1066539.25,28.21,3.05,238219.84,6.3
1066521.09,28.21,3.05,238291.57,6.3
1066444.84,28.22,3.06,238267.86,6.3
1066426.68,28.22,3.06,238364.25,6.31
1066162.12,28.22,3.06,238427.8,6.31
1066284.63,28.23,3.07,237740.15,6.29
1066284.63,28.23,3.07,237740.15,6.29
1065965.1,28.23,3.07,237908.84,6.3
1065981.64,28.23,3.07,239344.15,6.34
1065717.08,28.23,3.07,239274.27,6.34
1065717.08,28.23,3.07,239289.49,6.34
1065717.08,28.23,3.07,239274.27,6.34
1065644.32,28.24,3.08,239293.66,6.34
1065378.6,28.24,3.08,239721.39,6.35
1065449.3,28.24,3.09,239672.45,6.35
1065639.42,28.25,3.09,240302.48,6.37
1065270.46,28.24,3.09,239934.25,6.36
1065226.23,28.25,3.09,239943.54,6.36
1065544.19,28.26,3.1,240308.98,6.37
1065544.19,28.26,3.1,240308.98,6.37
1065467.94,28.26,3.11,240288.36,6.37
1065203.39,28.26,3.11,240264.41,6.38
1065127.14,28.27,3.11,240294.63,6.38
1064920.94,28.27,3.11,240292.6,6.38
1064848.17,28.27,3.12,240277.66,6.38
1064658.03,28.27,3.11,240246.63,6.38
1064392.31,28.27,3.11,240223.56,6.38
1064098.3,28.27,3.11,239912.05,6.37
1063832.58,28.27,3.11,240636.92,6.39
1063832.58,28.27,3.11,240653.06,6.39
1063832.58,28.27,3.11,240641.78,6.39
1063561.65,28.26,3.1,240504.54,6.39
1063484.24,28.27,3.11,240684.46,6.4
1063206.29,28.26,3.1,240391.4,6.39
1063206.29,28.26,3.1,240391.4,6.39
1063000.09,28.26,3.1,240317.19,6.39
1063210.58,28.27,3.11,240322.15,6.39
1063210.58,28.27,3.11,240322.15,6.39
1062946.02,28.27,3.11,240295.45,6.39
1062563.0,28.27,3.11,240391.49,6.39
1062298.44,28.27,3.11,240387.21,6.4
1062033.88,28.27,3.11,240298.46,6.4
1062215.83,28.28,3.12,241620.7,6.43
1061968.96,28.28,3.12,240894.51,6.41
1061724.87,28.27,3.12,240595.18,6.41
1061512.34,28.28,3.12,239628.71,6.38
1061606.8,28.28,3.13,239628.14,6.38
1061785.27,28.29,3.13,239599.59,6.38
1061488.27,28.29,3.13,239666.24,6.39
1061598.41,28.3,3.14,239417.89,6.38
1061333.85,28.3,3.14,239389.13,6.38
1061176.05,28.29,3.14,239240.08,6.38
1060911.49,28.29,3.14,239194.71,6.38
1060650.42,28.29,3.14,239876.67,6.4
1060444.22,28.3,3.14,239805.59,6.4
1059918.02,28.29,3.13,239315.93,6.39
1060070.75,28.3,3.14,238784.18,6.37
1060070.75,28.3,3.14,238784.18,6.37
1059842.08,28.3,3.14,239736.71,6.4
1059842.08,28.3,3.14,239749.8,6.4
1059609.55,28.3,3.14,239745.57,6.4
1059360.31,28.3,3.14,239567.36,6.4
1059538.78,28.31,3.15,239541.38,6.4
1059462.53,28.31,3.16,239613.49,6.4
1059690.05,28.32,3.17,240031.83,6.42
1059613.8,28.33,3.17,239990.29,6.42
1059613.8,28.33,3.17,239980.06,6.42
1059352.73,28.33,3.17,239950.72,6.42
1059471.27,28.34,3.18,239939.26,6.42
1059453.11,28.34,3.18,240298.95,6.43
1059187.39,28.34,3.18,240889.66,6.45
1059109.97,28.35,3.19,240921.31,6.45
1058844.25,28.35,3.19,241079.45,6.45
1059118.56,28.36,3.2,240865.79,6.45
1058886.02,28.36,3.2,240860.59,6.45
1058886.02,28.36,3.2,240860.59,6.45
1058621.46,28.36,3.2,240833.06,6.45
1058356.91,28.36,3.2,240972.87,6.46
1058244.84,28.36,3.21,240966.99,6.46
1057950.1,28.36,3.2,240755.04,6.45
1057685.54,28.36,3.2,240699.97,6.45
1057612.78,28.36,3.2,240625.36,6.45
1057231.15,28.35,3.2,240444.4,6.45
1056857.43,28.35,3.19,240080.9,6.44
1057084.95,28.36,3.2,240144.62,6.44
1057084.95,28.36,3.2,240144.62,6.44
1057084.95,28.36,3.2,240144.62,6.44
1056711.24,28.35,3.19,240010.14,6.44
1056445.52,28.35,3.19,240406.87,6.45
1056077.21,28.35,3.19,240098.4,6.44
1055848.55,28.35,3.19,239965.43,6.44
1056045.58,28.36,3.2,240339.08,6.45
1056045.58,28.36,3.2,240339.08,6.45
1056231.5,28.36,3.21,240331.81,6.45
1055966.94,28.37,3.21,240308.19,6.46
1055702.38,28.37,3.21,240342.16,6.46
1055437.82,28.37,3.21,240299.96,6.46
1055176.75,28.37,3.21,240299.57,6.46
1054888.63,28.36,3.21,240027.45,6.45
1055016.33,28.37,3.22,239843.98,6.45
1055016.33,28.37,3.22,239843.98,6.45
1054621.31,28.37,3.21,239448.73,6.44
1054682.59,28.37,3.22,240102.71,6.46
1054426.3,28.37,3.22,240179.24,6.46
1053882.53,28.36,3.21,239624.71,6.45
1053795.7,28.37,3.21,239687.29,6.45
1053795.7,28.37,3.21,239687.29,6.45
1053563.16,28.37,3.21,239683.06,6.45
1053486.91,28.37,3.22,239659.09,6.45
1053222.35,28.37,3.22,239717.84,6.46
1052957.79,28.37,3.22,239682.94,6.46
1052885.03,28.38,3.23,239664.36,6.46
1053000.56,28.39,3.23,240060.91,6.47
1052734.84,28.39,3.23,240208.81,6.48
1052469.12,28.39,3.23,240385.28,6.48
1052424.89,28.39,3.24,240394.57,6.49
1052160.34,28.39,3.24,240358.75,6.49
1051895.78,28.39,3.24,240411.38,6.49
1051631.22,28.39,3.24,240376.29,6.49
1051558.46,28.4,3.25,240345.84,6.49
1051558.46,28.4,3.25,240345.84,6.49
1051744.12,28.41,3.25,240805.19,6.5
1051478.4,28.41,3.26,240462.64,6.5
1051400.99,28.41,3.26,241332.22,6.52
1051382.83,28.42,3.26,241568.24,6.53
1051124.98,28.42,3.27,240899.86,6.51
1051124.98,28.42,3.27,240939.45,6.51
1051124.98,28.42,3.27,240939.45,6.51
1050776.76,28.42,3.26,240679.83,6.51
1050544.22,28.42,3.27,240670.02,6.51
1050279.66,28.42,3.27,240647.11,6.51
1050507.18,28.43,3.28,240710.84,6.51
1050242.62,28.43,3.28,240774.28,6.52
1050036.43,28.43,3.28,241057.19,6.53
1049928.12,28.43,3.28,240947.67,6.52
1049663.56,28.43,3.28,240888.49,6.52
1049402.49,28.43,3.28,241861.4,6.55
1049169.95,28.43,3.28,241865.86,6.55
1048963.76,28.43,3.28,241863.69,6.56
