ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
931293.72,26.67,7.76,354394.36,10.15
930921.0,26.67,7.75,354623.34,10.16
930728.41,26.67,7.76,354472.66,10.16
930535.82,26.67,7.76,354384.16,10.16
930537.29,26.67,7.76,354407.81,10.16
930537.29,26.67,7.76,354407.81,10.16
930344.7,26.67,7.76,354715.46,10.17
930779.23,26.69,7.78,354714.96,10.17
930779.23,26.69,7.78,354714.96,10.17
930484.39,26.68,7.77,354685.23,10.17
930291.8,26.68,7.77,354739.37,10.17
930291.8,26.68,7.77,354739.37,10.17
930099.21,26.69,7.77,354709.31,10.18
929900.94,26.69,7.78,354724.2,10.18
929900.94,26.69,7.78,354684.56,10.18
930141.07,26.7,7.79,354653.55,10.18
930136.44,26.7,7.79,354646.21,10.18
929943.85,26.71,7.8,355145.95,10.2
929939.22,26.71,7.8,355301.88,10.21
929746.63,26.71,7.8,355489.41,10.21
929548.36,26.72,7.81,355379.4,10.21
929397.21,26.72,7.81,358296.89,10.3
929377.48,26.73,7.81,357429.97,10.28
930409.75,26.76,7.85,357126.81,10.27
930171.82,26.76,7.85,357452.44,10.28
930012.27,26.77,7.85,357457.85,10.29
929819.68,26.77,7.86,357431.23,10.29
929951.57,26.78,7.87,357524.7,10.29
929951.57,26.78,7.87,357524.7,10.29
929946.94,26.78,7.87,357503.68,10.3
929942.31,26.79,7.88,357443.12,10.3
929942.31,26.79,7.88,357443.12,10.3
929647.84,26.78,7.87,357406.83,10.3
929428.6,26.78,7.87,357438.13,10.3
929434.71,26.78,7.87,357502.44,10.3
929242.12,26.78,7.87,357862.54,10.31
929242.12,26.78,7.87,357862.54,10.31
929049.53,26.78,7.87,357875.82,10.32
928856.94,26.78,7.87,357892.08,10.32
928697.39,26.79,7.88,357887.4,10.32
928324.68,26.78,7.87,357498.27,10.31
928320.05,26.79,7.88,357474.1,10.31
928721.53,26.8,7.89,357509.1,10.32
928247.21,26.79,7.88,357468.8,10.32
928054.62,26.79,7.88,357627.95,10.32
927862.03,26.8,7.89,357656.28,10.33
927857.41,26.8,7.89,357549.24,10.33
927852.78,26.81,7.9,357620.68,10.33
927660.19,26.81,7.9,358121.84,10.35
927412.85,26.81,7.9,357530.02,10.34
927686.02,26.82,7.91,357534.67,10.34
927546.02,26.82,7.91,357394.67,10.33
927541.39,26.82,7.91,357372.85,10.34
927536.77,26.83,7.92,357353.87,10.34
927344.18,26.83,7.92,357390.91,10.34
927151.59,26.83,7.92,357362.3,10.34
926788.87,26.83,7.92,357343.13,10.34
926596.28,26.83,7.92,357775.77,10.36
926403.69,26.83,7.92,357477.14,10.35
926735.74,26.84,7.93,358331.88,10.38
926735.74,26.84,7.93,358331.88,10.38
926408.96,26.84,7.93,357924.76,10.37
926239.34,26.84,7.93,357923.34,10.37
926036.68,26.84,7.93,357893.72,10.37
925834.02,26.85,7.94,357923.51,10.38
925631.36,26.85,7.94,357900.39,10.38
925616.67,26.85,7.94,357886.88,10.38
925601.97,26.86,7.95,357878.77,10.38
925587.28,26.86,7.96,358448.33,10.4
925384.62,26.87,7.96,358406.67,10.41
925386.66,26.87,7.96,358425.78,10.41
925227.11,26.87,7.96,358420.21,10.41
925227.11,26.87,7.96,358420.21,10.41
925061.89,26.87,7.96,358445.58,10.41
925057.26,26.88,7.97,358421.82,10.41
925368.46,26.89,7.98,358455.93,10.42
925175.87,26.89,7.98,358419.87,10.42
925171.24,26.9,7.99,358406.82,10.42
925171.24,26.9,7.99,358406.82,10.42
925171.24,26.9,7.99,358406.82,10.42
925171.24,26.9,7.99,358406.82,10.42
924966.69,26.9,7.99,358544.58,10.43
924966.69,26.9,7.99,358544.58,10.43
924774.1,26.9,7.99,358535.2,10.43
924554.86,26.89,7.98,358492.26,10.43
924804.41,26.9,8.0,359315.77,10.45
924790.36,26.91,8.0,359435.98,10.46
924592.09,26.91,8.0,359402.29,10.46
924393.82,26.91,8.01,359373.8,10.46
924393.82,26.91,8.01,359395.82,10.46
924393.82,26.91,8.01,359373.8,10.46
924520.02,26.92,8.02,359843.43,10.48
924520.02,26.92,8.02,359843.43,10.48
924321.75,26.93,8.02,359729.56,10.48
923949.04,26.92,8.01,359369.04,10.47
923825.89,26.92,8.01,359219.04,10.47
923666.35,26.93,8.02,359215.04,10.47
923473.76,26.93,8.02,359188.7,10.47
923473.76,26.93,8.02,359213.86,10.47
923281.17,26.93,8.02,359204.21,10.48
923088.57,26.93,8.02,359421.87,10.49
923328.7,26.94,8.04,359209.37,10.48
923141.88,26.94,8.03,360215.38,10.51
922779.16,26.93,8.03,360967.47,10.54
923097.26,26.95,8.04,361240.13,10.54
923387.01,26.96,8.05,361278.12,10.55
922729.89,26.95,8.04,360787.38,10.54
923146.31,26.97,8.06,360579.18,10.53
922986.76,26.97,8.07,360581.7,10.54
922794.17,26.98,8.07,360546.44,10.54
922926.05,26.99,8.08,360608.46,10.54
923148.26,27.0,8.09,360554.78,10.54
922955.67,27.0,8.09,360533.73,10.55
922763.08,27.0,8.09,361113.27,10.57
923003.21,27.01,8.1,361295.66,10.57
922964.85,27.02,8.11,361847.12,10.59
922805.3,27.02,8.11,361843.12,10.6
922612.71,27.02,8.12,361812.52,10.6
922420.12,27.03,8.12,361862.66,10.6
922821.61,27.04,8.13,361954.39,10.61
922816.98,27.05,8.14,361804.76,10.6
922624.39,27.05,8.14,361798.2,10.61
922431.8,27.05,8.14,362408.43,10.63
922427.17,27.06,8.15,362717.84,10.64
922267.63,27.06,8.15,362713.16,10.64
922075.04,27.06,8.15,362685.56,10.64
921882.44,27.06,8.16,362727.14,10.65
920895.22,27.04,8.14,361729.53,10.62
920702.63,27.05,8.14,361696.5,10.63
920510.04,27.05,8.14,361671.77,10.63
920205.55,27.04,8.13,361326.86,10.62
920012.96,27.05,8.14,361684.13,10.63
920295.3,27.06,8.15,361850.75,10.64
920454.09,27.06,8.16,362236.92,10.65
919837.78,27.05,8.15,361524.18,10.63
920110.95,27.07,8.16,361528.87,10.63
920106.32,27.07,8.16,361507.01,10.64
919733.61,27.07,8.16,361489.47,10.64
919973.73,27.08,8.17,361556.03,10.64
919781.14,27.08,8.17,361517.58,10.64
919408.43,27.07,8.16,361480.84,10.64
919215.84,27.07,8.17,362320.8,10.67
919101.21,27.08,8.17,362358.15,10.68
919095.94,27.08,8.18,361755.97,10.66
918827.01,27.08,8.18,361961.03,10.67
918667.46,27.09,8.18,361956.76,10.67
918474.87,27.09,8.18,361925.84,10.67
918806.92,27.1,8.19,361962.38,10.68
918806.92,27.1,8.19,361962.38,10.68
918614.33,27.1,8.2,361935.02,10.68
918421.74,27.11,8.2,361915.83,10.68
918229.15,27.11,8.2,362068.22,10.69
918224.52,27.12,8.21,362246.39,10.7
918219.89,27.12,8.21,362555.84,10.71
918238.24,27.13,8.22,362569.1,10.71
917921.36,27.12,8.22,362492.3,10.71
917718.7,27.13,8.22,362455.59,10.71
917516.04,27.13,8.22,362478.27,10.72
917501.35,27.13,8.23,362460.21,10.72
917298.69,27.14,8.23,362437.28,10.72
917299.18,27.14,8.23,362439.12,10.72
917299.18,27.14,8.23,362439.12,10.72
917096.52,27.14,8.23,362649.36,10.73
917218.33,27.15,8.24,362751.05,10.74
916998.75,27.14,8.24,362607.65,10.73
916796.09,27.14,8.24,362967.38,10.75
916824.51,27.15,8.24,362977.23,10.75
916631.92,27.15,8.25,362949.72,10.75
916872.04,27.16,8.26,362930.43,10.75
916867.42,27.17,8.26,362970.17,10.76
916494.7,27.16,8.26,362946.29,10.76
916496.74,27.16,8.26,362948.64,10.76
916492.11,27.17,8.26,362927.08,10.76
916293.84,27.17,8.27,362941.97,10.76
916525.8,27.18,8.28,363348.34,10.78
916333.21,27.19,8.28,363432.09,10.78
916333.21,27.19,8.28,363432.09,10.78
914825.53,27.21,8.3,363370.95,10.81
914655.92,27.21,8.3,363365.69,10.81
914281.36,27.2,8.29,362926.91,10.8
914088.77,27.2,8.3,363534.13,10.82
914088.77,27.2,8.3,363534.13,10.82
913886.11,27.21,8.3,363508.34,10.82
913886.11,27.21,8.3,363508.34,10.82
913886.11,27.21,8.3,363508.34,10.82
913683.46,27.21,8.3,363536.88,10.83
913388.98,27.2,8.3,363199.54,10.82
913186.32,27.2,8.3,363176.41,10.82
913171.63,27.21,8.3,363161.73,10.82
912968.97,27.21,8.31,363292.85,10.83
913090.78,27.22,8.32,363380.13,10.83
913320.84,27.23,8.33,363860.29,10.85
913310.53,27.24,8.33,363737.84,10.85
913112.26,27.24,8.34,363689.63,10.85
912913.99,27.24,8.34,365455.98,10.91
912920.31,27.24,8.34,365481.58,10.91
912547.6,27.23,8.33,365332.12,10.9
912894.73,27.25,8.34,365205.05,10.9
912934.12,27.26,8.35,364071.38,10.87
913284.78,27.28,8.37,365278.92,10.91
913125.24,27.28,8.37,365273.35,10.91
913365.36,27.29,8.39,365245.49,10.91
913360.73,27.3,8.39,365302.4,10.92
913156.01,27.29,8.39,365066.04,10.91
913156.01,27.29,8.39,365066.04,10.91
912963.42,27.29,8.39,365035.27,10.91
912770.83,27.3,8.39,365001.46,10.92
912578.24,27.3,8.4,364992.86,10.92
912385.65,27.3,8.4,365505.2,10.94
912022.36,27.29,8.39,365255.25,10.93
912253.06,27.31,8.4,365542.13,10.94
912093.51,27.31,8.4,365547.55,10.94
911720.8,27.3,8.4,365293.52,10.94
911720.8,27.3,8.4,365293.52,10.94
911528.21,27.3,8.4,365268.73,10.94
911335.62,27.31,8.4,365248.1,10.94
911335.62,27.31,8.4,365262.14,10.94
911467.5,27.32,8.41,365424.62,10.95
911467.5,27.32,8.41,365410.58,10.95
911467.5,27.32,8.41,365425.69,10.95
911707.62,27.33,8.42,365432.44,10.95
911413.15,27.32,8.42,365263.8,10.95
911239.41,27.32,8.42,366322.08,10.98
911239.41,27.32,8.42,366322.08,10.98
911239.41,27.32,8.42,366323.71,10.98
911455.72,27.34,8.43,366403.29,10.99
911455.72,27.34,8.43,366382.33,10.99
911455.72,27.34,8.43,366382.33,10.99
911077.39,27.33,8.43,365909.33,10.98
910917.84,27.34,8.43,365911.86,10.98
910725.25,27.34,8.44,365887.2,10.98
910720.63,27.35,8.44,365871.16,10.99
910960.75,27.36,8.45,365896.41,10.99
910768.16,27.36,8.46,365867.77,10.99
910575.57,27.36,8.46,366302.23,11.01
910575.57,27.36,8.46,366302.23,11.01
910382.98,27.36,8.46,366105.12,11.0
910382.98,27.36,8.46,366105.12,11.0
910378.35,27.37,8.47,366533.18,11.02
910218.81,27.37,8.47,366527.61,11.02
910026.22,27.38,8.47,366496.82,11.03
909833.63,27.38,8.47,366535.6,11.03
909829.0,27.39,8.48,366636.16,11.04
909456.29,27.38,8.47,366386.01,11.03
909263.69,27.38,8.48,366374.13,11.03
909071.1,27.38,8.48,366333.19,11.03
909071.1,27.38,8.48,366317.97,11.03
908917.5,27.39,8.48,366310.01,11.04
908502.77,27.38,8.47,365913.42,11.03
908271.2,27.38,8.47,365997.73,11.03
908564.38,27.39,8.49,366025.24,11.03
908559.75,27.4,8.49,366001.03,11.04
908367.16,27.4,8.5,365965.27,11.04
908174.57,27.4,8.5,365956.21,11.04
907981.98,27.41,8.5,366137.08,11.05
907981.98,27.41,8.5,366153.21,11.05
907977.35,27.41,8.51,366068.39,11.05
907972.73,27.42,8.51,366242.76,11.06
907972.73,27.42,8.51,366242.76,11.06
907972.73,27.42,8.51,366242.76,11.06
907780.14,27.42,8.52,366951.95,11.08
907620.59,27.42,8.52,366937.77,11.09
907428.0,27.43,8.52,366917.79,11.09
907235.41,27.43,8.53,366957.87,11.09
906872.68,27.42,8.52,366571.85,11.08
906680.09,27.42,8.52,366545.32,11.09
906487.5,27.43,8.52,366522.33,11.09
906487.5,27.43,8.52,366521.05,11.09
906727.62,27.44,8.53,367038.66,11.11
906574.02,27.44,8.54,366637.33,11.1
906342.44,27.44,8.54,366892.71,11.11
906199.31,27.44,8.54,366794.1,11.11
906199.31,27.44,8.54,366794.1,11.11
906472.48,27.45,8.55,366798.79,11.11
906274.21,27.46,8.55,366813.68,11.11
906269.58,27.46,8.56,366791.82,11.11
906071.31,27.46,8.56,366850.23,11.12
906071.31,27.46,8.56,366850.23,11.12
905878.72,27.47,8.56,366830.45,11.12
905662.76,27.46,8.56,366609.44,11.12
905470.17,27.46,8.56,366634.96,11.12
905465.54,27.47,8.57,366606.53,11.12
905465.54,27.47,8.57,366606.53,11.12
905272.95,27.47,8.57,367044.96,11.14
905080.36,27.48,8.57,367011.28,11.14
904887.77,27.48,8.57,367401.4,11.16
904689.5,27.48,8.58,367358.72,11.16
903698.02,27.46,8.56,366367.49,11.13
903079.79,27.45,8.54,365732.91,11.12
904075.79,27.49,8.58,368897.84,11.22
904078.09,27.49,8.58,368908.91,11.22
903803.66,27.48,8.58,368579.44,11.21
903803.66,27.48,8.58,368579.44,11.21
903803.66,27.48,8.58,368579.44,11.21
903867.32,27.49,8.59,367910.26,11.19
902359.64,27.51,8.61,367849.11,11.21
902121.71,27.51,8.61,367096.81,11.19
901962.16,27.51,8.61,367090.93,11.2
901769.57,27.52,8.61,367063.67,11.2
901576.98,27.52,8.61,367117.1,11.21
901384.39,27.52,8.62,367071.49,11.21
901516.27,27.53,8.63,367049.51,11.21
901323.68,27.53,8.63,367376.36,11.22
901029.21,27.53,8.62,367137.39,11.22
901024.58,27.53,8.63,367040.71,11.22
901019.96,27.54,8.64,367437.54,11.23
900860.41,27.54,8.64,367432.28,11.23
900667.82,27.55,8.64,367404.92,11.24
900475.23,27.55,8.64,367459.99,11.24
900282.64,27.55,8.65,367448.57,11.25
900090.05,27.55,8.65,367395.13,11.25
899924.82,27.56,8.65,367401.3,11.25
899732.23,27.56,8.66,367599.35,11.26
899727.61,27.57,8.66,367620.62,11.26
899722.98,27.57,8.67,367719.7,11.27
899712.67,27.58,8.68,367699.79,11.27
899514.4,27.58,8.68,367676.13,11.27
899748.85,27.59,8.69,367776.42,11.28
899550.58,27.6,8.69,367843.27,11.28
899550.58,27.6,8.69,367843.27,11.28
899540.27,27.6,8.7,367666.71,11.28
899529.97,27.61,8.71,368514.35,11.31
899331.7,27.61,8.71,368429.96,11.31
899084.36,27.61,8.71,368042.01,11.3
898711.64,27.6,8.7,367895.1,11.3
898553.19,27.6,8.7,367737.21,11.3
898393.64,27.6,8.7,367742.63,11.3
898393.64,27.6,8.7,367742.63,11.3
898201.05,27.61,8.7,367716.01,11.3
898196.43,27.61,8.71,367698.02,11.3
897976.84,27.61,8.7,367477.42,11.3
898216.97,27.62,8.72,367565.12,11.3
898024.38,27.62,8.72,367559.25,11.31
898024.38,27.62,8.72,367559.25,11.31
898024.38,27.62,8.72,367559.25,11.31
898024.38,27.62,8.72,367559.25,11.31
897831.79,27.62,8.72,367523.42,11.31
897648.62,27.63,8.72,368209.34,11.33
897489.07,27.63,8.73,368200.75,11.34
897475.02,27.64,8.73,368239.28,11.34
897470.4,27.64,8.74,368212.91,11.34
897277.81,27.65,8.74,368374.8,11.35
897085.22,27.65,8.75,368217.27,11.35
897307.42,27.66,8.76,368486.17,11.36
897133.68,27.66,8.76,368588.69,11.37
897348.21,27.68,8.78,369515.26,11.4
897188.67,27.68,8.78,369511.25,11.4
896816.93,27.67,8.77,369155.27,11.39
896816.93,27.67,8.77,369155.27,11.39
896394.35,27.67,8.77,368626.14,11.38
896105.61,27.66,8.76,368336.75,11.37
896105.61,27.66,8.76,368336.75,11.37
896105.61,27.66,8.76,368336.75,11.37
896105.61,27.66,8.76,368336.75,11.37
895913.02,27.67,8.76,368304.48,11.37
895720.43,27.67,8.76,368542.4,11.38
895720.43,27.67,8.76,368542.4,11.38
895960.55,27.68,8.78,368488.67,11.38
895587.84,27.67,8.77,368448.36,11.38
895512.19,27.68,8.77,369982.4,11.44
896215.18,27.71,8.81,369864.81,11.44
896055.63,27.71,8.81,369860.42,11.44
895843.67,27.71,8.81,369522.53,11.43
895651.08,27.71,8.81,369491.51,11.43
895782.96,27.72,8.82,369579.08,11.44
895782.96,27.72,8.82,369579.08,11.44
896023.09,27.74,8.83,369566.4,11.44
895830.5,27.74,8.84,369481.8,11.44
895457.78,27.73,8.83,370824.74,11.48
895464.16,27.73,8.83,370851.03,11.48
895781.66,27.75,8.84,371055.92,11.49
895781.66,27.75,8.84,371055.92,11.49
895616.43,27.75,8.85,371059.18,11.5
896197.26,27.77,8.87,371553.88,11.51
895812.2,27.76,8.86,370883.74,11.5
895613.93,27.77,8.86,370858.81,11.5
895613.93,27.77,8.86,370858.81,11.5
895126.43,27.76,8.86,370457.58,11.49
894928.16,27.76,8.86,370441.08,11.49
894928.16,27.76,8.86,370441.08,11.49
894928.42,27.76,8.86,370444.64,11.49
894928.42,27.76,8.86,370444.64,11.49
894768.88,27.77,8.86,370440.63,11.49
894576.29,27.77,8.86,370414.29,11.5
894571.66,27.77,8.87,370405.45,11.5
894757.0,27.79,8.88,370466.3,11.5
894757.0,27.79,8.88,370466.3,11.5
894997.12,27.8,8.89,370443.45,11.51
894797.27,27.79,8.89,370844.61,11.52
894604.68,27.8,8.89,370723.5,11.52
894451.07,27.8,8.9,370541.44,11.52
894244.12,27.8,8.9,371230.37,11.54
894045.85,27.8,8.9,371304.24,11.55
894035.55,27.81,8.91,371250.19,11.55
893837.28,27.81,8.91,371219.53,11.55
893639.01,27.82,8.91,371529.53,11.56
893474.29,27.81,8.91,371334.06,11.56
893600.5,27.82,8.92,371458.13,11.57
893600.5,27.82,8.92,371458.13,11.57
893873.67,27.83,8.93,371462.82,11.57
893869.04,27.84,8.94,371440.96,11.57
893676.45,27.84,8.94,371522.98,11.58
893483.86,27.85,8.94,371442.12,11.58
893291.27,27.85,8.95,371414.09,11.58
893098.68,27.85,8.95,371534.52,11.59
892906.09,27.85,8.95,371985.19,11.6
892906.09,27.85,8.95,371985.19,11.6
892713.5,27.86,8.96,371961.59,11.61
892741.91,27.87,8.96,371971.44,11.61
892447.44,27.86,8.96,371744.84,11.6
892254.85,27.86,8.96,371714.95,11.61
892250.22,27.87,8.97,371696.59,11.61
892057.63,27.87,8.97,371729.36,11.61
891865.04,27.87,8.97,371705.21,11.62
891590.61,27.87,8.97,371487.4,11.61
891585.99,27.88,8.97,371466.65,11.61
891585.99,27.88,8.97,371466.65,11.61
891393.39,27.88,8.98,372060.61,11.64
891393.39,27.88,8.98,372060.61,11.64
891388.77,27.89,8.98,372101.84,11.64
891607.15,27.9,8.99,372096.17,11.64
891602.52,27.9,9.0,372068.73,11.64
891409.93,27.91,9.0,372103.58,11.65
891217.34,27.91,9.01,372080.25,11.65
891024.75,27.91,9.01,372055.65,11.65
891264.88,27.92,9.02,372577.06,11.67
891072.29,27.93,9.02,372500.68,11.67
890904.33,27.93,9.03,373115.62,11.7
890904.33,27.93,9.03,373115.62,11.7
890549.92,27.92,9.02,372708.8,11.69
890390.38,27.93,9.02,372703.54,11.69
890197.79,27.93,9.03,372676.18,11.69
890005.2,27.93,9.03,372668.8,11.7
890245.32,27.94,9.04,372743.51,11.7
890052.73,27.95,9.04,372665.79,11.7
889860.14,27.95,9.05,373022.46,11.72
889862.18,27.95,9.05,373030.07,11.72
889669.59,27.95,9.05,372932.86,11.72
888161.91,27.97,9.07,372871.72,11.74
887969.31,27.98,9.07,372983.33,11.75
887969.31,27.98,9.07,372983.33,11.75
887809.77,27.98,9.08,372988.75,11.76
887617.18,27.98,9.08,372947.63,11.76
887424.59,27.99,9.08,372966.88,11.76
887232.0,27.99,9.09,373140.98,11.77
887039.41,27.99,9.09,373062.89,11.77
887653.06,28.02,9.12,374511.97,11.82
887653.06,28.02,9.12,374511.97,11.82
886657.32,28.0,9.1,373513.56,11.79
886284.61,27.99,9.09,373184.36,11.79
886284.61,27.99,9.09,373184.36,11.79
886125.06,27.99,9.09,373176.1,11.79
886015.76,28.0,9.09,372546.03,11.77
885823.17,28.0,9.1,372518.66,11.77
885630.58,28.0,9.1,372558.33,11.78
885121.24,27.99,9.09,372179.79,11.77
885116.61,28.0,9.1,372166.76,11.77
884924.02,28.0,9.1,372127.8,11.78
884919.39,28.01,9.11,372612.47,11.79
884921.43,28.01,9.11,372615.15,11.79
884728.84,28.01,9.11,372276.84,11.79
884724.21,28.02,9.12,372622.98,11.8
884724.21,28.02,9.12,372622.98,11.8
884564.67,28.02,9.12,372618.98,11.8
884372.08,28.03,9.12,372590.24,11.81
884179.49,28.03,9.13,372936.47,11.82
884419.61,28.04,9.14,372930.88,11.82
884255.29,28.04,9.14,372741.83,11.82
884542.44,28.06,9.15,374940.55,11.89
884377.22,28.06,9.16,374943.81,11.9
884348.43,28.07,9.17,374140.46,11.88
884150.16,28.07,9.17,374108.33,11.88
883951.89,28.07,9.17,374099.02,11.88
883430.4,28.07,9.16,373262.94,11.86
883232.13,28.07,9.17,373635.81,11.87
883013.46,28.06,9.16,373424.41,11.87
882487.83,28.05,9.15,372935.13,11.86
882195.04,28.05,9.15,372633.95,11.85
881996.77,28.05,9.15,372516.98,11.85
881798.5,28.05,9.15,372327.46,11.85
881658.19,28.06,9.16,372574.2,11.86
881888.73,28.07,9.17,372725.62,11.86
881729.18,28.07,9.17,372728.14,11.87
881969.31,28.09,9.18,372699.88,11.87
881776.71,28.09,9.19,372754.84,11.87
881780.79,28.09,9.19,372767.99,11.87
881611.17,28.09,9.19,372777.17,11.88
881606.55,28.1,9.2,372740.65,11.88
881381.58,28.09,9.19,372708.66,11.88
881188.99,28.1,9.2,372812.97,11.89
880996.4,28.1,9.2,372719.36,11.89
880996.4,28.1,9.2,372719.36,11.89
881236.52,28.11,9.21,372694.77,11.89
881236.52,28.11,9.21,372694.77,11.89
881043.93,28.12,9.21,373511.21,11.92
881043.93,28.12,9.21,373533.41,11.92
880841.27,28.12,9.22,373496.08,11.92
880638.61,28.12,9.22,373521.17,11.93
880479.07,28.12,9.22,373526.58,11.93
880479.07,28.12,9.22,373526.58,11.93
880254.1,28.12,9.22,373243.35,11.92
880061.51,28.12,9.22,373216.74,11.93
879742.51,28.12,9.21,372897.64,11.92
879549.92,28.12,9.22,372954.43,11.92
879357.33,28.12,9.22,372877.03,11.92
879193.0,28.12,9.22,374001.38,11.96
879193.0,28.12,9.22,373979.18,11.96
879037.89,28.12,9.22,373820.38,11.96
879512.04,28.14,9.24,374325.52,11.98
879885.68,28.16,9.26,374298.49,11.98
879727.23,28.15,9.25,374140.53,11.97
879524.57,28.16,9.26,374119.02,11.98
879524.57,28.16,9.26,374119.02,11.98
879754.62,28.17,9.27,374104.79,11.98
879381.91,28.16,9.26,374130.87,11.98
879503.72,28.17,9.27,374107.79,11.98
879209.25,28.16,9.26,374096.4,11.98
879006.59,28.17,9.27,374330.0,11.99
878803.93,28.17,9.27,374177.76,11.99
878418.54,28.16,9.26,373646.35,11.98
878418.54,28.16,9.26,373670.13,11.98
878446.96,28.17,9.27,373679.98,11.98
878254.37,28.17,9.28,373635.17,11.99
878061.78,28.18,9.28,373900.68,12.0
877645.01,28.17,9.27,373485.49,11.99
877452.42,28.17,9.27,373358.14,11.99
877259.83,28.17,9.27,373326.39,11.99
877482.04,28.19,9.29,374030.31,12.01
877298.87,28.19,9.29,373697.6,12.01
877298.87,28.19,9.29,373698.98,12.01
877529.58,28.2,9.3,374034.13,12.02
877370.03,28.21,9.31,374039.54,12.02
877177.44,28.21,9.31,374014.76,12.03
876892.37,28.2,9.3,373946.14,12.03
876892.37,28.2,9.3,373946.14,12.03
876887.74,28.21,9.31,373926.31,12.03
876695.15,28.21,9.31,373952.18,12.03
876502.56,28.21,9.31,373920.55,12.04
876497.94,28.22,9.32,373914.19,12.04
876305.35,28.22,9.32,374373.14,12.06
876162.21,28.22,9.32,374186.49,12.05
875969.62,28.23,9.33,374072.14,12.05
875810.08,28.23,9.33,374074.66,12.06
876050.2,28.24,9.34,374046.44,12.06
875831.11,28.24,9.34,373851.0,12.05
875831.11,28.24,9.34,373847.82,12.05
875638.52,28.24,9.34,373835.75,12.06
875445.93,28.24,9.34,373904.21,12.06
875445.93,28.24,9.34,373927.91,12.06
875253.34,28.24,9.34,374028.23,12.07
875060.75,28.25,9.35,373997.12,12.07
875060.75,28.25,9.35,373980.53,12.07
875295.91,28.26,9.36,375002.25,12.11
875298.59,28.27,9.37,374874.96,12.11
875139.04,28.27,9.37,374877.49,12.11
875471.09,28.29,9.39,374848.22,12.11
875278.5,28.29,9.39,374837.84,12.11
875278.5,28.29,9.39,374837.84,12.11
875170.05,28.29,9.39,374729.39,12.11
874977.45,28.29,9.39,374814.98,12.12
874819.49,28.29,9.39,374661.56,12.11
874814.86,28.29,9.39,374606.8,12.12
874497.98,28.29,9.39,374568.52,12.12
874305.39,28.29,9.39,374951.28,12.13
873986.38,28.28,9.38,374629.33,12.12
874226.51,28.3,9.39,374682.43,12.13
874226.51,28.3,9.39,374682.43,12.13
874033.92,28.3,9.4,374885.44,12.14
873874.37,28.3,9.4,374880.62,12.14
873874.37,28.3,9.4,374899.7,12.14
873681.78,28.3,9.4,374868.76,12.14
873489.19,28.31,9.41,374954.51,12.15
873296.6,28.31,9.41,374876.78,12.15
873153.46,28.31,9.41,374911.16,12.15
873393.59,28.32,9.42,375037.27,12.16
873319.75,28.33,9.43,376313.83,12.21
873289.18,28.33,9.43,375846.33,12.19
873633.1,28.35,9.45,376127.76,12.21
873798.03,28.36,9.46,376126.68,12.21
873798.03,28.36,9.46,376126.68,12.21
873605.44,28.36,9.46,376093.47,12.21
873412.85,28.37,9.47,376172.1,12.22
873652.97,28.38,9.48,376088.13,12.22
873652.97,28.38,9.48,376065.89,12.22
873648.35,28.39,9.49,376066.49,12.22
873455.76,28.39,9.49,376057.06,12.22
873451.13,28.4,9.5,377017.7,12.26
873293.17,28.39,9.49,376860.06,12.25
873288.54,28.4,9.5,377141.44,12.26
873288.54,28.4,9.5,377163.72,12.27
873128.99,28.4,9.5,377169.13,12.27
872834.52,28.4,9.5,376710.84,12.26
872641.93,28.4,9.5,376672.28,12.26
872449.34,28.4,9.5,376697.56,12.26
872256.75,28.41,9.51,376684.84,12.27
872064.16,28.41,9.51,376665.09,12.27
872059.53,28.42,9.52,376660.19,12.27
872054.91,28.42,9.52,377099.35,12.29
871862.31,28.43,9.53,376997.87,12.29
871862.31,28.43,9.53,376975.59,12.29
871890.73,28.44,9.53,376985.45,12.29
872022.62,28.45,9.54,376951.25,12.3
871830.03,28.45,9.55,377013.04,12.3
871637.44,28.45,9.55,376961.76,12.3
871444.84,28.45,9.55,376929.76,12.31
871440.22,28.46,9.56,377403.45,12.33
871220.64,28.46,9.56,377180.46,12.32
871028.04,28.46,9.56,377039.68,12.32
871159.93,28.47,9.57,377729.36,12.34
871000.38,28.47,9.57,377731.88,12.35
870627.67,28.47,9.57,377591.42,12.35
870759.55,28.48,9.58,377557.84,12.35
870566.96,28.48,9.58,377661.16,12.35
870374.37,28.48,9.58,377623.69,12.36
870614.49,28.5,9.59,377558.75,12.36
870614.49,28.5,9.59,377558.75,12.36
870609.87,28.5,9.6,377540.44,12.36
