ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1258972.77,98.96,73.39,1253288.97,98.51
1258972.77,98.96,73.39,1253309.39,98.52
1258972.77,98.96,73.39,1253249.11,98.51
1258652.77,98.96,73.39,1252929.11,98.51
1258652.77,98.96,73.39,1252929.11,98.51
1258652.77,98.96,73.39,1252876.67,98.51
1258652.77,98.96,73.39,1252876.67,98.51
1258652.77,98.96,73.39,1252876.67,98.51
1258652.77,98.96,73.39,1252876.67,98.51
1258391.73,98.97,73.39,1252607.72,98.51
1258391.73,98.97,73.39,1252607.72,98.51
1258391.73,98.97,73.39,1252607.72,98.51
1258391.73,98.97,73.39,1252609.88,98.51
1258391.73,98.97,73.39,1252649.2,98.51
1258391.73,98.97,73.39,1252649.2,98.51
1258391.73,98.97,73.39,1252649.2,98.51
1258391.73,98.97,73.39,1252649.2,98.51
1258391.73,98.97,73.39,1252649.2,98.51
1258391.73,98.97,73.39,1252649.2,98.51
1258391.73,98.97,73.39,1252649.2,98.51
1258391.73,98.97,73.39,1252636.47,98.51
1258391.73,98.97,73.39,1252636.47,98.51
1258391.73,98.97,73.39,1252636.47,98.51
1258391.73,98.97,73.39,1252636.47,98.51
1258391.73,98.97,73.39,1252624.67,98.51
1258391.73,98.97,73.39,1252626.12,98.51
1258391.73,98.97,73.39,1252609.68,98.51
1258391.73,98.97,73.39,1252609.68,98.51
1258391.73,98.97,73.39,1252595.07,98.51
1258029.88,98.97,73.4,1252088.6,98.51
1258029.88,98.97,73.4,1252088.6,98.51
1257646.29,98.98,73.41,1251843.1,98.52
1257646.29,98.98,73.41,1251843.1,98.52
1257646.29,98.98,73.41,1251843.1,98.52
1257503.54,98.99,73.41,1251563.23,98.52
1257503.54,98.99,73.41,1251563.23,98.52
1256919.97,98.99,73.41,1250978.16,98.52
1256919.97,98.99,73.41,1250978.16,98.52
1256919.97,98.99,73.41,1250978.16,98.52
1256919.97,98.99,73.41,1250978.16,98.52
1256919.97,98.99,73.41,1250978.16,98.52
1256919.97,98.99,73.41,1250978.16,98.52
1256919.97,98.99,73.41,1251035.17,98.52
1256919.97,98.99,73.41,1251035.17,98.52
1256945.03,98.99,73.41,1251055.68,98.52
1256945.03,98.99,73.41,1251102.56,98.53
1256945.03,98.99,73.41,1251102.56,98.53
1256945.03,98.99,73.41,1251102.56,98.53
1256545.39,98.99,73.42,1250677.47,98.53
1256545.39,98.99,73.42,1250677.47,98.53
1256545.39,98.99,73.42,1250677.47,98.53
1256340.83,98.99,73.42,1250551.62,98.54
1256340.83,98.99,73.42,1250551.62,98.54
1255955.64,99.0,73.43,1250314.45,98.56
1255955.64,99.0,73.43,1250314.45,98.56
1255471.4,99.01,73.44,1249721.69,98.56
1255471.4,99.01,73.44,1249721.69,98.56
1255086.21,99.02,73.45,1249331.22,98.57
1255086.21,99.02,73.45,1249331.22,98.57
1255086.21,99.02,73.45,1249422.46,98.57
1254701.02,99.03,73.45,1249049.83,98.58
1254701.02,99.03,73.45,1249041.2,98.58
1254701.02,99.03,73.45,1249041.2,98.58
1254315.83,99.03,73.46,1248651.27,98.59
1254315.83,99.03,73.46,1248651.27,98.59
1254315.83,99.03,73.46,1248651.27,98.59
1254315.83,99.03,73.46,1248651.27,98.59
1254315.83,99.03,73.46,1248624.29,98.58
1254315.83,99.03,73.46,1248624.29,98.58
1254315.83,99.03,73.46,1248624.29,98.58
1254315.83,99.03,73.46,1248624.29,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248582.27,98.58
1254315.83,99.03,73.46,1248567.5,98.58
1254315.83,99.03,73.46,1248567.5,98.58
1254315.83,99.03,73.46,1248567.5,98.58
1254315.83,99.03,73.46,1248567.5,98.58
1254315.83,99.03,73.46,1248567.5,98.58
1254315.83,99.03,73.46,1248567.5,98.58
1253876.96,99.04,73.47,1248530.28,98.62
1253402.0,99.05,73.47,1248011.05,98.62
1253402.0,99.05,73.47,1248011.05,98.62
1253402.0,99.05,73.47,1247985.53,98.62
1253402.0,99.05,73.47,1247969.89,98.62
1253003.53,99.05,73.48,1247676.37,98.63
1252767.08,99.06,73.48,1247372.78,98.63
1252358.97,99.06,73.49,1246971.68,98.64
1252358.97,99.06,73.49,1246971.68,98.64
1252358.97,99.06,73.49,1246971.68,98.64
1252358.97,99.06,73.49,1246971.68,98.64
1252358.97,99.06,73.49,1246971.68,98.64
1252358.97,99.06,73.49,1246971.68,98.64
1252358.97,99.06,73.49,1246971.68,98.64
1252059.37,99.06,73.49,1246687.87,98.64
1252059.37,99.06,73.49,1246687.87,98.64
1252059.37,99.06,73.49,1246687.87,98.64
1251680.57,99.07,73.5,1246249.29,98.64
1251680.57,99.07,73.5,1246249.29,98.64
1251680.57,99.07,73.5,1246249.29,98.64
1251680.57,99.07,73.5,1246249.29,98.64
1251680.57,99.07,73.5,1246249.29,98.64
1251680.57,99.07,73.5,1246249.29,98.64
1251303.96,99.08,73.5,1245851.57,98.65
1251303.96,99.08,73.5,1245825.24,98.64
1251303.96,99.08,73.5,1245825.24,98.64
1251303.96,99.08,73.5,1245825.24,98.64
1251303.96,99.08,73.5,1245825.24,98.64
1251303.96,99.08,73.5,1245825.24,98.64
1251303.96,99.08,73.5,1245825.24,98.64
1251303.96,99.08,73.5,1245825.24,98.64
1251303.96,99.08,73.5,1245825.24,98.64
1250828.4,99.08,73.51,1245358.36,98.65
1250828.4,99.08,73.51,1245358.36,98.65
1250828.4,99.08,73.51,1245358.36,98.65
1250828.4,99.08,73.51,1245358.36,98.65
1250828.4,99.08,73.51,1245358.36,98.65
1250828.4,99.08,73.51,1245358.36,98.65
1250828.4,99.08,73.51,1245358.36,98.65
1250710.93,99.09,73.52,1245169.12,98.65
1250325.74,99.1,73.52,1244919.47,98.67
1250325.74,99.1,73.52,1244919.47,98.67
1250325.74,99.1,73.52,1244919.47,98.67
1250325.74,99.1,73.52,1244919.47,98.67
1250325.74,99.1,73.52,1244919.47,98.67
1250325.74,99.1,73.52,1244919.47,98.67
1249949.02,99.1,73.53,1244521.68,98.67
1249949.02,99.1,73.53,1244500.35,98.67
1249679.33,99.11,73.53,1244260.49,98.68
1249679.33,99.11,73.53,1244260.49,98.68
1249679.33,99.11,73.53,1244260.49,98.68
1249679.33,99.11,73.53,1244260.49,98.68
1249679.33,99.11,73.53,1244260.49,98.68
1249679.33,99.11,73.53,1244260.49,98.68
1249271.22,99.11,73.54,1243881.16,98.68
1249271.22,99.11,73.54,1243881.16,98.68
1249271.22,99.11,73.54,1243881.16,98.68
1249271.22,99.11,73.54,1243881.16,98.68
1249271.22,99.11,73.54,1243881.16,98.68
1249271.22,99.11,73.54,1243870.05,98.68
1249271.22,99.11,73.54,1243870.05,98.68
1249271.22,99.11,73.54,1243870.05,98.68
1249271.22,99.11,73.54,1243870.05,98.68
1248866.34,99.12,73.54,1243483.5,98.69
1248866.34,99.12,73.54,1243483.5,98.69
1248866.34,99.12,73.54,1243483.5,98.69
1248866.34,99.12,73.54,1243526.54,98.69
1248462.83,99.12,73.55,1243100.68,98.7
1248462.83,99.12,73.55,1243075.22,98.69
1248462.83,99.12,73.55,1243075.22,98.69
1248462.83,99.12,73.55,1243075.22,98.69
1248171.31,99.12,73.55,1242794.89,98.7
1248171.31,99.12,73.55,1242794.89,98.7
1248171.31,99.12,73.55,1242794.89,98.7
1248171.31,99.12,73.55,1242836.6,98.7
1247899.39,99.13,73.55,1242564.46,98.7
1247899.39,99.13,73.55,1242521.41,98.7
1247899.39,99.13,73.55,1242521.41,98.7
1247899.39,99.13,73.55,1242500.4,98.7
1247564.65,99.13,73.56,1242184.55,98.7
1247564.65,99.13,73.56,1242184.55,98.7
1247564.65,99.13,73.56,1242184.55,98.7
1247564.65,99.13,73.56,1242184.55,98.7
1247564.65,99.13,73.56,1242184.55,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247564.65,99.13,73.56,1242173.75,98.7
1247179.46,99.14,73.56,1242060.36,98.73
1246719.17,99.14,73.57,1241660.11,98.74
1246719.17,99.14,73.57,1241660.11,98.74
1246719.17,99.14,73.57,1241835.98,98.75
1246333.98,99.15,73.58,1241416.6,98.76
1246333.98,99.15,73.58,1241416.6,98.76
1246049.25,99.15,73.58,1241301.52,98.77
1246049.25,99.15,73.58,1241301.52,98.77
1246049.25,99.15,73.58,1241301.52,98.77
1246049.25,99.15,73.58,1241301.52,98.77
1246049.25,99.15,73.58,1241324.73,98.78
1246049.25,99.15,73.58,1241324.73,98.78
1246049.25,99.15,73.58,1241324.73,98.78
1246049.25,99.15,73.58,1241324.73,98.78
1246049.25,99.15,73.58,1241324.73,98.78
1245689.42,99.16,73.59,1240931.97,98.78
1245689.42,99.16,73.59,1240931.97,98.78
1245689.42,99.16,73.59,1240931.97,98.78
1245689.42,99.16,73.59,1241046.68,98.79
1245283.6,99.16,73.59,1240682.95,98.8
1245283.6,99.16,73.59,1240682.95,98.8
1245283.6,99.16,73.59,1240682.95,98.8
1245124.74,99.16,73.59,1240533.56,98.8
1245124.74,99.16,73.59,1240533.56,98.8
1245124.74,99.16,73.59,1240533.56,98.8
1245124.74,99.16,73.59,1240533.56,98.8
1245124.74,99.16,73.59,1240533.56,98.8
1245124.74,99.16,73.59,1240533.56,98.8
1245124.74,99.16,73.59,1240533.56,98.8
1245124.74,99.16,73.59,1240533.61,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1245124.74,99.16,73.59,1240604.92,98.8
1244915.14,99.17,73.59,1240400.44,98.81
1244915.14,99.17,73.59,1240400.44,98.81
1244915.14,99.17,73.59,1240322.91,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244653.8,99.17,73.6,1240024.34,98.8
1244494.95,99.17,73.6,1239890.22,98.8
1244494.95,99.17,73.6,1239890.22,98.8
1244494.95,99.17,73.6,1239890.22,98.8
1244494.95,99.17,73.6,1239890.22,98.8
1244494.95,99.17,73.6,1239890.22,98.8
1244494.95,99.17,73.6,1239890.22,98.8
1244494.95,99.17,73.6,1239898.32,98.8
1244494.95,99.17,73.6,1239898.32,98.8
1244494.95,99.17,73.6,1239898.32,98.8
1244494.95,99.17,73.6,1239898.32,98.8
1244502.27,99.17,73.6,1239982.36,98.81
1244502.27,99.17,73.6,1239982.36,98.81
1244502.27,99.17,73.6,1239982.36,98.81
1244082.17,99.17,73.6,1239595.12,98.82
1244082.17,99.17,73.6,1239595.12,98.82
1244082.17,99.17,73.6,1239595.12,98.82
1244082.17,99.17,73.6,1239595.12,98.82
1244082.17,99.17,73.6,1239590.28,98.82
1243788.12,99.18,73.6,1239400.4,98.83
1243494.7,99.18,73.6,1239261.71,98.84
1243494.7,99.18,73.6,1239261.71,98.84
1243494.7,99.18,73.6,1239261.71,98.84
1243494.7,99.18,73.6,1239261.71,98.84
1243494.7,99.18,73.6,1239261.71,98.84
1243494.7,99.18,73.6,1239261.71,98.84
1243195.1,99.18,73.61,1238903.59,98.84
1243195.1,99.18,73.61,1238903.59,98.84
1243195.1,99.18,73.61,1238903.59,98.84
1243195.1,99.18,73.61,1238903.59,98.84
1243195.1,99.18,73.61,1238903.59,98.84
1243195.1,99.18,73.61,1238903.59,98.84
1243195.1,99.18,73.61,1238903.59,98.84
1242969.52,99.19,73.61,1238679.76,98.84
1242969.52,99.19,73.61,1238679.76,98.84
1242969.52,99.19,73.61,1238679.76,98.84
1242969.52,99.19,73.61,1238721.09,98.85
1242969.52,99.19,73.61,1238721.09,98.85
1242419.37,99.19,73.62,1238174.47,98.85
1242419.37,99.19,73.62,1238174.47,98.85
1242419.37,99.19,73.62,1238174.47,98.85
1242419.37,99.19,73.62,1238174.47,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238144.28,98.85
1242419.37,99.19,73.62,1238189.43,98.85
1242419.37,99.19,73.62,1238189.43,98.85
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237811.47,98.86
1242083.16,99.2,73.63,1237829.96,98.86
1241763.16,99.2,73.63,1237509.96,98.86
1241763.16,99.2,73.63,1237509.96,98.86
1241528.18,99.21,73.63,1237214.57,98.86
1241528.18,99.21,73.63,1237255.47,98.86
1241528.18,99.21,73.63,1237255.47,98.86
1241318.58,99.21,73.63,1237045.87,98.87
1241318.58,99.21,73.63,1237045.87,98.87
1241018.39,99.21,73.63,1236779.41,98.87
1241018.39,99.21,73.63,1236779.41,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1241018.39,99.21,73.63,1236765.1,98.87
1240476.96,99.21,73.64,1236199.72,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239976.83,99.22,73.64,1235712.06,98.87
1239734.23,99.22,73.64,1235528.25,98.88
1239734.23,99.22,73.64,1235501.27,98.88
1239414.23,99.22,73.64,1235181.27,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239414.23,99.22,73.64,1235141.79,98.88
1239131.83,99.22,73.65,1234841.76,98.88
1239131.83,99.22,73.65,1234829.02,98.88
1239131.83,99.22,73.65,1234829.02,98.88
1238958.89,99.22,73.65,1234687.57,98.88
1238958.89,99.22,73.65,1234687.57,98.88
1238958.89,99.22,73.65,1234687.57,98.88
1238958.89,99.22,73.65,1234687.57,98.88
1238509.33,99.23,73.65,1234247.37,98.89
1237972.89,99.23,73.66,1233710.93,98.89
1237972.89,99.23,73.66,1233710.93,98.89
1237972.89,99.23,73.66,1233710.93,98.89
1237972.89,99.23,73.66,1233710.93,98.89
1237972.89,99.23,73.66,1233710.93,98.89
1237972.89,99.23,73.66,1233710.93,98.89
1237814.04,99.23,73.66,1233577.9,98.89
1237814.04,99.23,73.66,1233562.33,98.89
1237814.04,99.23,73.66,1233562.33,98.89
1237814.04,99.23,73.66,1233562.33,98.89
1237814.04,99.23,73.66,1233562.33,98.89
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237814.04,99.23,73.66,1233654.82,98.9
1237561.13,99.24,73.66,1233263.34,98.89
1237561.13,99.24,73.66,1233263.34,98.89
1237561.13,99.24,73.66,1233263.34,98.89
1237561.13,99.24,73.66,1233263.34,98.89
1237561.13,99.24,73.66,1233263.34,98.89
1237561.13,99.24,73.66,1233257.81,98.89
1237561.13,99.24,73.66,1233257.81,98.89
1237561.13,99.24,73.66,1233257.81,98.89
1237562.27,99.24,73.66,1233284.78,98.89
1237562.27,99.24,73.66,1233344.3,98.9
1237082.02,99.24,73.67,1232848.56,98.9
1237082.02,99.24,73.67,1232848.56,98.9
1237082.02,99.24,73.67,1232848.56,98.9
1237082.02,99.24,73.67,1232848.56,98.9
1237082.02,99.24,73.67,1232848.56,98.9
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232920.98,98.91
1237082.02,99.24,73.67,1232856.55,98.9
1237082.02,99.24,73.67,1232857.09,98.9
1237082.02,99.24,73.67,1232857.09,98.9
1237082.02,99.24,73.67,1232857.09,98.9
1237082.02,99.24,73.67,1232857.09,98.9
1236798.06,99.24,73.67,1232556.0,98.9
1236798.06,99.24,73.67,1232556.0,98.9
1236798.06,99.24,73.67,1232556.0,98.9
1236798.06,99.24,73.67,1232556.0,98.9
1236799.33,99.24,73.67,1232557.32,98.9
1236799.33,99.24,73.67,1232557.32,98.9
1236799.33,99.24,73.67,1232557.32,98.9
1236799.33,99.24,73.67,1232460.71,98.9
1236799.33,99.24,73.67,1232460.71,98.9
1236799.33,99.24,73.67,1232460.71,98.9
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236799.33,99.24,73.67,1232436.15,98.89
1236704.21,99.25,73.67,1232347.29,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236707.42,99.25,73.67,1232349.2,98.9
1236454.91,99.25,73.68,1231937.37,98.89
1236454.91,99.25,73.68,1231937.37,98.89
1236454.91,99.25,73.68,1231937.37,98.89
1236454.91,99.25,73.68,1231937.37,98.89
1235870.17,99.25,73.68,1231352.3,98.89
1235870.17,99.25,73.68,1231352.3,98.89
1235870.17,99.25,73.68,1231352.3,98.89
1235876.28,99.26,73.68,1231387.4,98.89
1235876.28,99.26,73.68,1231387.4,98.89
1235876.28,99.26,73.68,1231387.4,98.89
1235876.28,99.26,73.68,1231387.4,98.89
1235876.28,99.26,73.68,1231387.4,98.89
1235876.28,99.26,73.68,1231387.4,98.89
1235876.28,99.26,73.68,1231364.89,98.89
1235876.28,99.26,73.68,1231364.89,98.89
1235420.33,99.27,73.69,1230789.49,98.89
1235420.33,99.27,73.69,1230789.49,98.89
1235420.33,99.27,73.69,1230789.49,98.89
1235420.33,99.27,73.69,1230789.49,98.89
1235420.33,99.27,73.69,1230789.49,98.89
1235420.33,99.27,73.69,1230789.49,98.89
1235420.33,99.27,73.69,1230714.26,98.89
1235420.33,99.27,73.69,1230714.26,98.89
1235126.28,99.27,73.69,1230469.21,98.89
1234748.26,99.27,73.7,1230135.71,98.9
1234748.26,99.27,73.7,1230135.71,98.9
1234748.26,99.27,73.7,1230135.71,98.9
1234748.26,99.27,73.7,1230135.71,98.9
1234769.19,99.28,73.7,1230154.95,98.9
1234769.19,99.28,73.7,1230154.95,98.9
1234769.19,99.28,73.7,1230154.95,98.9
1234769.19,99.28,73.7,1230154.95,98.9
1234769.19,99.28,73.7,1230154.95,98.9
1234769.19,99.28,73.7,1230203.49,98.91
1234769.19,99.28,73.7,1230203.49,98.91
1234769.19,99.28,73.7,1230203.49,98.91
1234769.19,99.28,73.7,1230203.49,98.91
1234769.19,99.28,73.7,1230203.49,98.91
1234769.19,99.28,73.7,1230203.49,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234770.34,99.28,73.7,1230253.22,98.91
1234773.95,99.28,73.7,1230272.24,98.91
1234773.95,99.28,73.7,1230272.24,98.91
1234773.95,99.28,73.7,1230272.24,98.91
1234773.95,99.28,73.7,1230272.24,98.91
1234773.95,99.28,73.7,1230272.24,98.91
1234773.95,99.28,73.7,1230281.8,98.91
1234773.95,99.28,73.7,1230281.8,98.91
1234773.95,99.28,73.7,1230281.8,98.91
1234773.95,99.28,73.7,1230281.8,98.91
1234773.95,99.28,73.7,1230280.84,98.91
1234773.95,99.28,73.7,1230329.43,98.92
1234773.95,99.28,73.7,1230329.43,98.92
1234773.95,99.28,73.7,1230315.52,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230301.6,98.92
1234773.95,99.28,73.7,1230456.61,98.93
1234474.34,99.28,73.7,1230207.4,98.93
1234474.34,99.28,73.7,1230207.4,98.93
1234474.34,99.28,73.7,1230207.4,98.93
1234474.34,99.28,73.7,1230207.4,98.93
1234474.34,99.28,73.7,1230207.4,98.93
1234474.34,99.28,73.7,1230207.4,98.93
1234474.34,99.28,73.7,1230178.76,98.93
1234474.34,99.28,73.7,1230227.35,98.94
1234474.34,99.28,73.7,1230227.35,98.94
1234474.34,99.28,73.7,1230227.35,98.94
1234474.34,99.28,73.7,1230227.35,98.94
1234474.34,99.28,73.7,1230227.35,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230253.18,98.94
1234474.34,99.28,73.7,1230251.06,98.94
1234174.74,99.28,73.7,1229944.55,98.94
1234174.74,99.28,73.7,1229944.55,98.94
1234175.88,99.28,73.71,1229994.28,98.94
1234175.88,99.28,73.71,1229994.28,98.94
1234175.88,99.28,73.71,1229994.28,98.94
1234175.88,99.28,73.71,1229994.28,98.94
1234175.88,99.28,73.71,1230141.39,98.95
1234175.88,99.28,73.71,1230141.39,98.95
1233790.6,99.28,73.71,1229702.81,98.96
