ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
414166.66,27.6,22.42,352304.31,23.47
414114.94,27.61,22.44,352603.93,23.51
414251.76,27.64,22.46,352843.25,23.54
414388.59,27.66,22.49,353124.06,23.57
414525.42,27.68,22.51,353124.06,23.58
414162.97,27.67,22.5,352931.72,23.58
414111.25,27.68,22.51,352931.72,23.59
414111.25,27.68,22.51,352931.72,23.59
414059.53,27.7,22.53,352979.68,23.61
413852.63,27.76,22.59,353254.16,23.69
413800.9,27.77,22.6,353114.98,23.7
413749.18,27.79,22.62,353114.98,23.72
414119.9,27.82,22.65,353114.98,23.72
414068.17,27.84,22.67,353149.62,23.74
413705.73,27.82,22.65,353145.95,23.75
413654.01,27.84,22.67,353115.12,23.76
413790.83,27.86,22.69,353331.76,23.79
413739.11,27.88,22.7,353323.89,23.81
413699.26,27.89,22.72,353147.13,23.81
413824.21,27.92,22.74,353553.51,23.85
414186.96,27.95,22.78,353553.7,23.86
414323.78,27.98,22.8,353553.53,23.87
414272.06,27.99,22.82,353553.62,23.89
414408.89,28.02,22.84,353553.52,23.9
413408.89,27.97,22.79,352553.52,23.85
413220.35,27.96,22.79,352352.08,23.84
413357.17,27.98,22.81,352352.07,23.85
412992.7,27.97,22.79,352414.21,23.86
412940.98,27.98,22.81,352373.59,23.88
412889.25,28.0,22.83,352352.07,23.89
412837.53,28.01,22.84,352969.79,23.95
412785.81,28.03,22.86,352969.79,23.97
412734.08,28.04,22.87,352969.79,23.98
413187.46,28.08,22.91,352969.88,23.99
413135.73,28.1,22.92,352969.79,24.0
413084.01,28.11,22.94,352969.79,24.02
413220.83,28.14,22.96,353248.76,24.05
413169.11,28.15,22.98,353377.33,24.08
413117.39,28.17,23.0,353571.02,24.11
413254.21,28.19,23.02,353571.02,24.12
413202.49,28.21,23.04,353571.02,24.14
412727.39,28.19,23.02,353187.94,24.12
412675.66,28.2,23.03,353188.12,24.14
412677.27,28.2,23.03,353189.37,24.14
413002.63,28.24,23.07,353189.19,24.15
413373.35,28.27,23.1,353189.19,24.16
413321.63,28.29,23.12,353646.87,24.2
413123.16,28.28,23.11,353189.19,24.18
413259.99,28.3,23.13,353189.19,24.19
413208.26,28.32,23.15,354175.0,24.27
413156.54,28.34,23.16,354175.0,24.29
412794.1,28.32,23.15,353772.39,24.27
412930.92,28.35,23.17,353772.39,24.28
412879.2,28.36,23.19,353772.39,24.3
413249.92,28.4,23.22,353775.91,24.31
413198.19,28.41,23.24,353778.6,24.33
413146.47,28.43,23.26,353773.29,24.34
413094.75,28.44,23.27,354292.06,24.4
412831.08,28.43,23.26,353791.08,24.37
412779.36,28.45,23.28,354120.8,24.41
412727.63,28.47,23.29,354120.8,24.42
412675.91,28.48,23.31,354120.8,24.44
412675.91,28.48,23.31,354120.8,24.44
412812.74,28.51,23.33,354120.8,24.45
412761.01,28.52,23.35,354151.44,24.47
412897.84,28.55,23.38,354126.07,24.48
413276.53,28.58,23.41,354120.8,24.49
413063.1,28.58,23.4,354658.93,24.54
413199.92,28.6,23.43,354912.43,24.57
413148.2,28.62,23.44,354873.35,24.58
413096.48,28.63,23.46,354873.35,24.6
413044.75,28.65,23.48,354873.35,24.61
413415.47,28.68,23.51,354896.5,24.62
413363.75,28.7,23.53,354956.9,24.65
413363.75,28.7,23.53,354956.9,24.65
413312.02,28.72,23.54,354942.01,24.66
413448.85,28.74,23.57,354911.03,24.67
413338.85,28.74,23.57,354801.03,24.67
413338.85,28.74,23.57,354801.03,24.67
413701.0,28.77,23.6,355725.83,24.74
413649.28,28.79,23.62,355658.88,24.75
413786.1,28.82,23.64,355658.88,24.77
413734.38,28.83,23.66,355658.88,24.79
413682.65,28.85,23.68,355658.88,24.8
413324.79,28.83,23.66,355443.99,24.8
413273.07,28.85,23.68,355496.25,24.82
413643.78,28.89,23.71,355512.31,24.83
413615.8,28.9,23.73,355714.2,24.86
413457.25,28.9,23.72,355553.65,24.85
413393.66,28.91,23.74,356011.24,24.9
413359.12,28.93,23.76,355889.38,24.91
413162.12,28.92,23.75,355678.74,24.9
413110.39,28.94,23.76,355678.74,24.91
412817.67,28.92,23.75,355421.59,24.9
412765.94,28.94,23.77,355421.59,24.92
413219.32,28.98,23.81,355448.95,24.93
413167.59,29.0,23.82,355436.89,24.94
413115.87,29.01,23.84,355421.59,24.96
412819.17,29.0,23.83,356290.96,25.03
412979.74,29.03,23.86,355848.53,25.01
413104.69,29.05,23.88,355789.77,25.02
412887.71,29.04,23.87,355605.7,25.01
412824.11,29.06,23.89,355816.93,25.05
412772.39,29.08,23.9,355816.93,25.06
413044.8,29.11,23.94,355816.93,25.08
412993.07,29.13,23.95,355825.68,25.09
413363.79,29.16,23.99,355820.03,25.1
413205.24,29.15,23.98,355665.6,25.09
413153.51,29.17,24.0,355662.49,25.11
413101.79,29.19,24.01,356096.75,25.16
413050.07,29.2,24.03,356233.96,25.19
412998.34,29.22,24.05,356330.58,25.21
412946.62,29.24,24.07,356330.58,25.23
412894.89,29.26,24.08,356330.58,25.25
412843.17,29.27,24.1,356330.84,25.27
412480.73,29.26,24.08,356051.27,25.25
412429.0,29.27,24.1,356157.19,25.28
412377.28,29.29,24.12,356058.3,25.29
412173.15,29.28,24.11,355849.79,25.28
412121.42,29.3,24.13,356193.81,25.32
412179.37,29.32,24.15,356131.48,25.34
412017.98,29.33,24.16,355842.49,25.33
411966.25,29.35,24.18,355842.49,25.35
412336.97,29.39,24.21,355842.49,25.36
412473.8,29.41,24.24,355844.62,25.37
412422.07,29.43,24.26,355846.29,25.39
412370.35,29.45,24.27,355844.8,25.41
412318.62,29.46,24.29,355881.16,25.43
412278.77,29.48,24.31,356574.68,25.5
412276.59,29.5,24.33,356521.38,25.51
412224.87,29.52,24.35,356521.38,25.53
412361.7,29.55,24.38,356521.38,25.55
412361.7,29.55,24.38,356521.38,25.55
412309.97,29.57,24.39,356522.06,25.57
412258.25,29.58,24.41,356525.48,25.58
412206.52,29.6,24.43,356532.11,25.6
412154.8,29.62,24.45,356551.71,25.62
411742.39,29.6,24.43,356132.82,25.6
411782.1,29.62,24.45,356578.76,25.65
411638.94,29.63,24.46,356291.04,25.65
411775.77,29.66,24.49,356291.04,25.66
411724.04,29.68,24.51,356291.04,25.68
412094.76,29.72,24.54,356291.04,25.69
412043.04,29.73,24.56,356294.84,25.71
411991.31,29.75,24.58,356294.25,25.73
411832.76,29.74,24.57,356138.04,25.72
411781.04,29.76,24.59,356135.07,25.74
411917.86,29.79,24.62,356826.17,25.8
411866.14,29.81,24.63,356891.63,25.83
411814.41,29.82,24.65,356891.63,25.85
411762.69,29.84,24.67,356891.63,25.86
411899.52,29.87,24.7,356891.63,25.88
411899.52,29.87,24.7,356891.63,25.88
411847.79,29.89,24.71,356902.42,25.9
411796.07,29.9,24.73,356896.53,25.92
411744.34,29.92,24.75,356894.45,25.94
411692.62,29.94,24.77,357207.31,25.98
411965.03,29.97,24.8,357371.27,26.0
411913.3,29.99,24.82,357371.27,26.02
411550.86,29.98,24.8,357034.44,26.01
411913.61,30.01,24.84,357034.47,26.01
411861.88,30.03,24.86,357034.45,26.03
411810.16,30.05,24.88,357054.1,26.05
411946.99,30.08,24.9,357039.01,26.07
411895.26,30.1,24.92,357034.44,26.09
411843.54,30.11,24.94,357573.43,26.15
411791.81,30.13,24.96,357579.03,26.17
411740.09,30.15,24.98,357579.03,26.18
411688.36,30.17,25.0,357579.03,26.2
411688.36,30.17,25.0,357579.03,26.2
411825.19,30.2,25.02,357579.03,26.22
411621.06,30.19,25.01,357408.15,26.21
411757.89,30.21,25.04,357430.35,26.23
411706.16,30.23,25.06,357441.35,26.25
411351.69,30.22,25.04,357144.65,26.24
411299.97,30.24,25.06,357119.87,26.25
411260.11,30.25,25.08,357155.09,26.27
411610.4,30.29,25.12,357915.11,26.34
411558.67,30.31,25.14,357915.11,26.36
411929.39,30.35,25.18,357915.11,26.37
411715.34,30.34,25.17,357936.02,26.38
411663.62,30.36,25.19,357944.07,26.4
411611.9,30.38,25.21,357989.35,26.42
411560.17,30.4,25.22,357959.57,26.44
411697.0,30.42,25.25,358614.21,26.5
412154.46,30.48,25.31,358822.21,26.54
412211.76,30.49,25.32,358963.89,26.55
412160.03,30.51,25.34,358963.89,26.57
412160.03,30.51,25.34,358963.89,26.57
412432.44,30.55,25.37,358963.89,26.59
412380.72,30.56,25.39,358966.61,26.61
412086.59,30.55,25.38,358967.47,26.61
411928.04,30.54,25.37,358818.75,26.6
411644.16,30.53,25.36,358506.99,26.59
411592.43,30.55,25.37,358503.41,26.61
412112.66,30.59,25.42,358812.3,26.63
411831.42,30.58,25.41,358694.48,26.64
412210.11,30.62,25.45,358543.16,26.63
412697.18,30.68,25.51,360021.15,26.76
412169.24,30.66,25.49,359315.7,26.73
412306.07,30.69,25.52,359315.7,26.75
412442.89,30.72,25.55,359315.7,26.76
412179.19,30.71,25.53,359053.41,26.75
412127.46,30.73,25.55,359053.41,26.77
412075.74,30.75,25.57,359060.23,26.79
412529.12,30.79,25.61,359053.53,26.8
412477.39,30.81,25.63,359053.43,26.82
412425.67,30.82,25.65,359806.26,26.89
412267.12,30.82,25.64,359648.17,26.88
412403.94,30.85,25.67,359982.03,26.92
412115.83,30.83,25.66,359644.57,26.91
412252.65,30.86,25.69,359644.57,26.92
412389.48,30.89,25.72,359644.57,26.94
412337.76,30.91,25.74,359644.57,26.96
412474.58,30.94,25.77,359662.53,26.98
412422.86,30.96,25.79,359650.85,27.0
412371.13,30.98,25.81,359647.25,27.02
412371.13,30.98,25.81,359647.25,27.02
412331.28,31.0,25.83,360355.49,27.09
412267.69,31.02,25.85,360188.63,27.1
412404.51,31.05,25.87,360188.63,27.12
412775.23,31.09,25.91,360188.63,27.13
412912.05,31.12,25.94,360188.63,27.14
412860.33,31.14,25.96,360196.82,27.16
412646.29,31.13,25.95,360189.51,27.17
413024.97,31.17,25.99,360188.63,27.18
412664.56,31.15,25.98,360310.28,27.2
412612.84,31.17,26.0,360192.26,27.21
412561.11,31.19,26.02,360189.43,27.23
412509.39,31.21,26.04,360846.39,27.3
412880.11,31.25,26.08,360846.39,27.31
412828.38,31.27,26.1,360846.39,27.33
412776.66,31.29,26.11,360851.06,27.35
412414.22,31.27,26.1,360850.49,27.36
412784.93,31.31,26.14,360846.57,27.37
412259.78,31.28,26.11,360287.79,27.34
412208.06,31.3,26.13,360486.93,27.38
412208.06,31.3,26.13,360486.93,27.38
411994.01,31.3,26.12,360321.09,27.37
411966.03,31.32,26.14,360346.0,27.39
412399.75,31.37,26.2,361240.05,27.48
411840.44,31.36,26.18,360557.61,27.45
412112.85,31.39,26.22,360557.61,27.46
412061.12,31.41,26.24,360557.61,27.49
411766.99,31.4,26.22,360572.31,27.49
411903.82,31.43,26.25,360562.12,27.51
412282.51,31.47,26.29,360557.61,27.52
411922.09,31.45,26.28,360557.61,27.53
411870.37,31.47,26.3,361316.43,27.61
411713.27,31.46,26.29,361159.86,27.6
411880.88,31.5,26.33,361340.11,27.63
412280.0,31.55,26.38,361175.14,27.64
412280.0,31.55,26.38,361175.14,27.64
412228.28,31.57,26.4,361175.14,27.66
411883.47,31.56,26.39,361069.83,27.67
411831.75,31.58,26.41,361069.83,27.69
411968.58,31.61,26.44,361081.85,27.71
412105.4,31.64,26.47,361073.98,27.72
412053.68,31.66,26.49,361073.44,27.75
412424.4,31.7,26.53,361071.55,27.76
412061.95,31.69,26.51,361103.62,27.77
412452.51,31.73,26.56,361925.72,27.84
412388.92,31.75,26.58,361822.6,27.86
412337.19,31.77,26.6,361822.6,27.88
412474.02,31.8,26.63,361822.6,27.89
412474.02,31.8,26.63,361822.6,27.89
412610.85,31.83,26.66,361822.6,27.91
412559.12,31.85,26.68,361835.6,27.93
412342.14,31.84,26.67,361654.55,27.92
411981.72,31.82,26.65,361410.55,27.92
412118.55,31.85,26.68,361412.17,27.93
412066.83,31.87,26.7,361397.56,27.95
412015.1,31.89,26.72,362031.85,28.02
411963.38,31.91,26.74,361933.73,28.04
411911.65,31.94,26.76,361933.73,28.06
411859.93,31.96,26.78,361933.73,28.08
411808.21,31.98,26.8,361935.92,28.1
412080.61,32.01,26.84,361934.83,28.12
412451.33,32.05,26.88,361933.73,28.13
412399.61,32.08,26.9,362639.2,28.21
412395.79,32.1,26.93,362751.92,28.24
412361.14,32.12,26.95,362737.12,28.26
412309.41,32.14,26.97,362737.12,28.28
412257.69,32.16,26.99,362737.12,28.3
412205.97,32.19,27.01,362776.34,28.33
412576.68,32.23,27.05,362755.33,28.33
412524.96,32.25,27.08,362753.0,28.36
412162.52,32.23,27.06,362839.0,28.37
412293.66,32.27,27.09,362974.68,28.41
412168.74,32.28,27.11,362897.26,28.42
412117.01,32.3,27.13,362897.26,28.45
412065.29,32.32,27.15,362897.26,28.47
412013.56,32.35,27.17,362916.71,28.49
411961.84,32.37,27.19,362910.87,28.51
412296.67,32.41,27.23,363323.72,28.56
412244.94,32.43,27.25,363380.11,28.58
412376.09,32.46,27.29,363540.74,28.62
412740.7,32.52,27.34,364056.03,28.68
412089.77,32.49,27.32,363310.1,28.65
412038.05,32.51,27.34,363310.1,28.67
411876.49,32.51,27.33,363156.71,28.66
411824.77,32.53,27.36,363156.71,28.68
412195.49,32.57,27.4,363156.71,28.69
412036.94,32.56,27.39,362968.59,28.68
411985.21,32.58,27.41,362970.39,28.71
411985.21,32.58,27.41,362970.39,28.71
411933.49,32.6,27.43,362968.85,28.73
411881.77,32.63,27.45,362968.59,28.75
412243.92,32.67,27.5,363683.98,28.82
412192.19,32.69,27.52,363699.02,28.84
412329.02,32.72,27.55,363699.02,28.86
412277.3,32.74,27.57,363699.02,28.89
412225.57,32.77,27.59,363699.02,28.91
411863.13,32.75,27.58,363452.48,28.9
411605.32,32.74,27.56,363189.0,28.89
411553.59,32.76,27.59,363191.11,28.91
411501.87,32.78,27.61,363189.0,28.93
411638.69,32.81,27.64,363189.0,28.95
411586.97,32.83,27.66,363658.78,29.01
411303.09,32.82,27.65,363364.89,28.99
411251.37,32.84,27.67,363252.56,29.01
411523.77,32.88,27.71,363252.56,29.02
411660.6,32.91,27.74,363252.56,29.04
411797.43,32.95,27.77,363252.56,29.06
411934.25,32.98,27.81,363271.85,29.08
411934.25,32.98,27.81,363271.85,29.08
411882.53,33.0,27.83,363283.35,29.11
412019.35,33.03,27.86,363336.69,29.13
412156.18,33.06,27.89,363348.78,29.15
412481.54,33.11,27.93,364914.59,29.29
412429.82,33.13,27.96,364914.59,29.31
412808.51,33.17,28.0,364915.21,29.32
412756.78,33.19,28.02,364914.59,29.35
412396.37,33.18,28.01,364914.59,29.36
412192.24,33.17,28.0,364537.2,29.33
412140.52,33.19,28.02,364574.31,29.36
412088.79,33.21,28.04,364581.69,29.38
411930.24,33.2,28.03,364450.89,29.38
412300.96,33.25,28.07,364451.17,29.39
412034.33,33.24,28.07,365290.82,29.47
411982.61,33.26,28.09,365391.27,29.5
412115.06,33.29,28.12,365088.66,29.49
412134.56,33.32,28.15,365123.61,29.52
411991.4,33.34,28.16,364859.36,29.52
414865.88,33.58,28.41,369811.8,29.94
414814.16,33.61,28.43,369811.8,29.96
414615.69,33.6,28.42,369772.8,29.96
414447.23,33.61,28.44,368944.72,29.92
414817.95,33.65,28.48,368944.72,29.93
413817.95,33.6,28.43,367944.72,29.87
414450.36,33.67,28.5,367386.03,29.85
414398.63,33.69,28.52,367386.03,29.87
414346.91,33.72,28.55,367399.84,29.9
414295.19,33.74,28.57,367390.39,29.92
414295.19,33.74,28.57,367390.39,29.92
413932.74,33.72,28.55,367386.03,29.93
413881.02,33.75,28.58,367600.99,29.97
414017.84,33.78,28.61,367701.96,30.0
414388.56,33.82,28.65,367978.2,30.04
414388.56,33.82,28.65,367978.2,30.04
414525.39,33.86,28.69,367978.2,30.06
414525.39,33.86,28.69,367978.2,30.06
414366.84,33.85,28.68,367803.55,30.05
414004.4,33.83,28.66,367520.17,30.03
413952.67,33.86,28.68,367520.17,30.06
414323.39,33.9,28.73,367520.17,30.07
414460.22,33.93,28.76,367535.1,30.09
414408.49,33.96,28.78,367547.64,30.12
414046.05,33.94,28.77,367610.48,30.13
414182.88,33.97,28.8,367535.4,30.15
414131.15,34.0,28.83,367542.74,30.17
414079.43,34.02,28.85,368148.83,30.25
414027.7,34.04,28.87,368148.83,30.27
413975.98,34.07,28.9,368149.72,30.3
413924.26,34.09,28.92,368148.84,30.32
414286.41,34.14,28.97,368155.26,30.34
414286.41,34.14,28.97,368155.26,30.34
414234.68,34.16,28.99,368150.62,30.36
413900.81,34.14,28.97,368185.22,30.37
414262.96,34.19,29.02,368148.83,30.38
414211.24,34.21,29.04,368148.83,30.41
414159.51,34.24,29.07,368652.38,30.48
414107.79,34.26,29.09,368652.38,30.5
414056.06,34.29,29.11,368652.38,30.53
414004.34,34.31,29.14,368656.99,30.55
413720.46,34.3,29.12,368363.44,30.54
413668.74,34.32,29.15,368359.82,30.56
413617.01,34.34,29.17,368358.83,30.59
413565.29,34.37,29.2,368552.06,30.63
413943.98,34.41,29.24,368512.8,30.64
414080.8,34.45,29.28,368913.04,30.69
414029.08,34.47,29.3,368913.04,30.72
413977.36,34.5,29.32,368913.04,30.74
413925.63,34.52,29.35,368926.52,30.77
413873.91,34.55,29.37,368922.06,30.79
413822.18,34.57,29.4,368921.29,30.82
413822.18,34.57,29.4,368921.29,30.82
413959.01,34.6,29.43,368943.95,30.84
413919.16,34.63,29.46,369261.72,30.89
413855.56,34.65,29.48,369099.63,30.91
413803.84,34.68,29.51,369099.63,30.93
413752.11,34.7,29.53,369099.63,30.96
413888.94,34.74,29.57,369099.63,30.98
413837.21,34.76,29.59,369103.9,31.01
413974.04,34.8,29.63,369100.43,31.03
413922.32,34.82,29.65,369099.63,31.05
413870.59,34.85,29.68,369099.63,31.08
413818.87,34.87,29.7,369477.32,31.14
413955.69,34.91,29.74,369477.32,31.16
413903.97,34.93,29.76,369477.32,31.18
414040.8,34.97,29.8,369477.32,31.21
414177.62,35.0,29.83,369480.89,31.23
413827.21,34.99,29.82,369194.54,31.22
414099.62,35.03,29.86,369194.81,31.23
414047.89,35.06,29.88,369190.97,31.26
413996.17,35.08,29.91,370093.37,31.36
413944.44,35.11,29.93,370053.02,31.38
413892.72,35.13,29.96,370053.02,31.41
414029.54,35.17,30.0,370053.02,31.43
413977.82,35.19,30.02,370053.02,31.46
413926.1,35.22,30.05,370054.49,31.49
413874.37,35.24,30.07,370058.45,31.51
413822.65,35.27,30.1,370053.02,31.54
414148.01,35.32,30.14,370626.22,31.6
414096.29,35.34,30.17,370599.46,31.63
414044.56,35.37,30.2,370599.46,31.66
413992.84,35.39,30.22,370599.46,31.68
413941.12,35.42,30.25,370612.51,31.71
413889.39,35.45,30.27,370624.76,31.74
414260.11,35.49,30.32,370647.7,31.75
414260.11,35.49,30.32,370647.7,31.75
414396.94,35.53,30.36,370604.42,31.77
414044.49,35.51,30.34,370955.34,31.82
414004.64,35.54,30.37,370849.83,31.83
414392.55,35.59,30.41,371264.3,31.88
414098.42,35.57,30.4,370974.95,31.87
414046.69,35.6,30.42,370974.95,31.89
413994.97,35.62,30.45,370974.95,31.92
413943.25,35.65,30.48,370986.91,31.95
413891.52,35.68,30.5,370979.39,31.98
413554.43,35.66,30.49,370660.8,31.96
413502.71,35.68,30.51,370656.92,31.99
413450.99,35.71,30.54,370780.19,32.02
413399.26,35.74,30.56,370656.86,32.04
413019.21,35.72,30.55,370322.02,32.03
413019.21,35.72,30.55,370322.02,32.03
412860.66,35.71,30.54,370145.27,32.01
412808.93,35.74,30.56,370144.77,32.04
412757.21,35.76,30.59,370144.77,32.07
412705.48,35.79,30.62,370144.77,32.1
412653.76,35.82,30.64,370222.04,32.13
412790.59,35.85,30.68,370157.48,32.15
412790.59,35.85,30.68,370157.48,32.15
412583.69,35.96,30.79,370333.28,32.28
413111.34,36.01,30.84,370333.28,32.28
413059.62,36.04,30.87,370339.14,32.31
413059.62,36.04,30.87,370339.14,32.31
413007.9,36.07,30.89,370346.83,32.34
412956.17,36.09,30.92,371238.79,32.45
412542.38,36.31,31.14,371238.79,32.68
412526.27,36.34,31.17,371396.17,32.72
412651.22,36.38,31.21,370762.42,32.69
412855.74,36.42,31.25,370571.38,32.69
412712.58,36.44,31.27,371367.2,32.79
412660.86,36.47,31.3,371367.2,32.82
412394.38,36.46,31.29,371023.28,32.8
412342.66,36.49,31.32,371023.28,32.83
412479.48,36.53,31.35,371023.28,32.86
412616.31,36.57,31.39,371027.35,32.88
412202.51,36.79,31.62,371027.35,33.11
412150.79,36.82,31.65,371026.29,33.14
412099.07,36.85,31.67,371024.49,33.17
412047.34,36.87,31.7,371497.74,33.25
411995.62,36.9,31.73,371385.98,33.27
412268.02,36.95,31.78,371385.98,33.28
412404.85,36.99,31.82,371385.98,33.31
412353.13,37.02,31.84,371385.98,33.34
412301.4,37.05,31.87,371401.97,33.37
412249.68,37.07,31.9,371390.27,33.4
411955.55,37.06,31.89,371385.98,33.41
412475.77,37.11,31.94,371817.75,33.45
412475.77,37.11,31.94,371817.75,33.45
412424.05,37.14,31.97,371746.54,33.48
412424.05,37.14,31.97,371746.54,33.48
412190.72,37.14,31.96,371479.86,33.47
412091.09,37.16,31.99,371899.46,33.54
412039.37,37.19,32.02,371899.46,33.57
412311.77,37.24,32.06,371899.46,33.59
412104.88,37.35,32.18,372208.58,33.74
412241.7,37.39,32.22,372408.03,33.78
412378.53,37.43,32.26,372537.75,33.82
412326.8,37.46,32.29,372537.75,33.85
412275.08,37.49,32.32,372537.75,33.88
412223.36,37.52,32.35,372537.75,33.91
412014.09,37.51,32.34,372324.27,33.9
411962.37,37.54,32.37,372341.69,33.93
412099.19,37.58,32.41,372373.09,33.96
412047.47,37.61,32.44,372357.43,33.99
412007.61,37.64,32.47,372452.13,34.02
412007.61,37.64,32.47,372452.13,34.02
412427.88,37.69,32.52,372981.59,34.09
412133.75,37.68,32.5,372751.33,34.08
412587.12,37.73,32.56,372751.33,34.09
412723.95,37.77,32.6,372751.33,34.11
412427.25,37.76,32.59,372751.33,34.13
412564.07,37.8,32.63,372752.07,34.15
412512.35,37.83,32.66,372751.63,34.18
412512.35,37.83,32.66,372751.63,34.18
412353.8,37.82,32.65,372608.51,34.18
412807.17,37.87,32.7,372608.21,34.19
412755.45,37.9,32.73,373305.5,34.28
412715.6,37.93,32.76,373483.84,34.33
412463.52,37.93,32.75,372719.99,34.27
412353.52,37.92,32.75,372609.99,34.27
412630.98,37.97,32.79,373692.04,34.38
412956.34,38.02,32.85,373692.04,34.4
412904.62,38.05,32.88,373692.04,34.43
412904.62,38.05,32.88,373692.04,34.43
412852.89,38.08,32.91,373696.64,34.47
412801.17,38.11,32.94,373697.23,34.5
412749.44,38.14,32.97,373698.77,34.53
412697.72,38.17,33.0,373692.04,34.56
412657.87,38.2,33.03,374187.87,34.64
413045.78,38.25,33.08,374525.94,34.69
412994.05,38.28,33.11,374525.94,34.72
412942.33,38.32,33.14,374525.94,34.75
412528.53,38.56,33.39,374525.94,35.01
412211.45,38.55,33.37,374199.44,34.99
412348.27,38.59,33.42,374209.03,35.02
412296.55,38.62,33.45,374213.35,35.05
412244.82,38.65,33.48,374698.83,35.13
412288.92,38.69,33.52,374334.69,35.13
411996.54,38.68,33.5,374053.78,35.12
412372.55,38.73,33.56,374828.04,35.21
412248.73,38.76,33.58,374558.53,35.21
412702.1,38.81,33.64,374558.53,35.22
412650.38,38.84,33.67,374558.53,35.26
412598.65,38.87,33.7,374558.53,35.29
412735.48,38.92,33.75,374560.6,35.32
412683.76,38.95,33.78,374563.74,35.35
412632.03,38.98,33.81,374558.53,35.38
412343.92,38.97,33.8,375028.73,35.44
412714.64,39.02,33.85,375135.93,35.47
412662.91,39.06,33.88,375281.6,35.52
412304.93,39.04,33.87,375028.53,35.51
412253.21,39.07,33.9,375028.53,35.54
411839.42,39.33,34.16,375028.53,35.81
411787.69,39.36,34.19,375028.53,35.85
411735.97,39.4,34.22,375032.85,35.88
411684.25,39.43,34.26,375035.43,35.92
411632.52,39.46,34.29,375029.12,35.95
411769.35,39.5,34.33,375028.54,35.98
411489.0,39.49,34.32,374762.28,35.97
411437.27,39.52,34.35,375068.83,36.03
411807.99,39.58,34.41,375307.57,36.07
411944.81,39.62,34.45,375307.57,36.1
411944.81,39.62,34.45,375307.57,36.1
411944.81,39.62,34.45,375307.57,36.1
411658.6,39.61,34.43,375004.59,36.08
411606.87,39.64,34.47,375005.77,36.12
411244.43,39.62,34.45,374708.37,36.1
411244.43,39.62,34.45,374708.37,36.1
411615.15,39.68,34.5,374707.59,36.12
411252.7,39.66,34.49,374707.95,36.14
411254.31,39.66,34.49,374709.78,36.14
411625.03,39.71,34.54,374803.42,36.16
411573.3,39.75,34.57,374730.14,36.19
411359.26,39.74,34.57,374709.02,36.2
411307.53,39.77,34.6,375278.79,36.29
411444.36,39.82,34.64,375417.92,36.33
411815.08,39.87,34.7,375616.7,36.37
411951.9,39.92,34.74,375616.7,36.39
411951.9,39.92,34.74,375616.7,36.39
412322.62,39.97,34.8,375616.7,36.41
412270.9,40.0,34.83,375622.3,36.45
412270.9,40.0,34.83,375622.3,36.45
411908.45,39.99,34.81,375617.96,36.46
412428.68,40.05,34.87,375616.7,36.47
412376.96,40.08,34.91,375833.55,36.53
412095.72,40.07,34.9,375792.78,36.54
412490.18,40.13,34.95,375725.45,36.55
413256.3,40.24,35.07,377504.17,36.76
412891.28,40.23,35.06,377106.7,36.74
412839.56,40.26,35.09,377106.7,36.78
