ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
2135169.51,36.48,1.26,166970.2,2.85
2134924.68,36.48,1.26,166921.34,2.85
2134550.58,36.48,1.26,166560.84,2.85
2134185.71,36.48,1.26,166507.8,2.85
2133820.84,36.48,1.26,166501.74,2.85
2133644.36,36.48,1.26,166594.2,2.85
2133467.87,36.48,1.26,166765.55,2.85
2133223.03,36.49,1.26,166761.91,2.85
2133223.03,36.49,1.26,166761.91,2.85
2133223.03,36.49,1.26,166761.91,2.85
2132978.19,36.49,1.26,166768.7,2.85
2132779.53,36.49,1.26,166548.07,2.85
2132414.66,36.49,1.26,166492.38,2.85
2132169.82,36.49,1.26,166433.09,2.85
2131993.33,36.49,1.26,166613.43,2.85
2132073.11,36.5,1.27,166622.71,2.85
2132073.11,36.5,1.27,166616.88,2.85
2131828.27,36.5,1.27,166867.87,2.86
2131583.43,36.5,1.27,166874.66,2.86
2131663.45,36.5,1.27,166318.08,2.85
2131482.36,36.51,1.28,166147.38,2.85
2131112.59,36.51,1.28,166125.09,2.85
2130911.63,36.51,1.28,167147.28,2.86
2130618.14,36.51,1.28,166672.89,2.86
2131377.04,36.53,1.3,168280.34,2.88
2131008.55,36.53,1.3,167944.1,2.88
2131008.55,36.53,1.3,167944.1,2.88
2130763.71,36.53,1.3,167884.81,2.88
2130398.84,36.53,1.3,167830.76,2.88
2130029.07,36.53,1.3,167860.24,2.88
2130218.33,36.54,1.31,167917.16,2.88
2129853.46,36.54,1.31,167912.1,2.88
2129470.91,36.54,1.31,167336.9,2.87
2129470.91,36.54,1.31,167336.9,2.87
2129147.73,36.54,1.31,167211.58,2.87
2128957.6,36.54,1.31,167591.54,2.88
2128752.77,36.54,1.31,167381.8,2.87
2128308.43,36.53,1.31,167027.67,2.87
2127925.88,36.53,1.31,166452.46,2.86
2127543.33,36.53,1.31,166244.54,2.85
2127224.02,36.53,1.31,166528.59,2.86
2126849.92,36.53,1.3,166422.73,2.86
2126404.13,36.53,1.3,166057.11,2.85
2126040.94,36.53,1.3,165771.76,2.85
2126282.04,36.54,1.31,166329.48,2.86
2126037.2,36.54,1.31,166385.93,2.86
2125597.57,36.54,1.31,166215.36,2.86
2125232.7,36.54,1.31,166217.35,2.86
2124867.83,36.54,1.31,166156.26,2.86
2124623.0,36.54,1.31,166220.56,2.86
2124444.72,36.54,1.31,166081.13,2.86
2124444.72,36.54,1.31,166081.13,2.86
2124079.85,36.54,1.31,166025.38,2.86
2123491.37,36.54,1.31,165438.88,2.85
2123126.5,36.54,1.31,165435.53,2.85
2122881.67,36.54,1.31,165318.72,2.85
2123060.59,36.54,1.31,165339.92,2.85
2122695.72,36.54,1.31,165781.72,2.85
2122695.72,36.54,1.31,165781.72,2.85
2122450.88,36.54,1.31,165788.51,2.85
2122256.89,36.55,1.31,165270.4,2.85
2121842.86,36.54,1.31,164875.61,2.84
2121842.86,36.54,1.31,164875.61,2.84
2121684.48,36.54,1.31,164717.64,2.84
2121873.28,36.55,1.31,164515.51,2.83
2121696.06,36.55,1.32,165468.87,2.85
2121637.84,36.55,1.32,165468.24,2.85
2121274.65,36.55,1.32,165523.07,2.85
2120759.15,36.55,1.32,165197.53,2.85
2120948.4,36.55,1.32,165490.04,2.85
2121037.6,36.56,1.33,165436.11,2.85
2121278.7,36.57,1.34,165653.65,2.86
2120913.83,36.57,1.34,166006.93,2.86
2120532.05,36.57,1.34,165960.25,2.86
2120900.04,36.58,1.35,166601.1,2.87
2120900.04,36.58,1.35,166601.1,2.87
2120531.17,36.58,1.35,166549.46,2.87
2117599.83,36.57,1.35,166505.66,2.88
2117234.84,36.57,1.35,166698.3,2.88
2117011.93,36.58,1.35,166579.17,2.88
2117013.38,36.58,1.35,166594.99,2.88
2116631.6,36.58,1.35,166407.89,2.88
2116249.82,36.58,1.35,166697.0,2.88
2116096.14,36.57,1.35,166628.55,2.88
2116074.22,36.58,1.35,166544.4,2.88
2115666.33,36.58,1.35,166656.85,2.88
2115296.55,36.58,1.35,166631.6,2.88
2114914.78,36.58,1.35,166649.67,2.88
2114922.54,36.58,1.36,166625.52,2.88
2114733.19,36.58,1.36,167286.76,2.89
2114308.68,36.58,1.36,166971.43,2.89
2114388.46,36.59,1.36,166980.72,2.89
2114014.36,36.58,1.36,166688.91,2.88
2114014.36,36.58,1.36,166688.91,2.88
2113821.14,36.59,1.36,166540.16,2.88
2113893.36,36.59,1.37,166499.05,2.88
2113499.36,36.59,1.36,167064.58,2.89
2113688.62,36.59,1.37,167742.14,2.9
2113688.62,36.59,1.37,167742.14,2.9
2113501.85,36.59,1.37,167645.66,2.9
2113113.62,36.59,1.37,167592.26,2.9
2112813.24,36.59,1.37,167302.27,2.9
2112431.46,36.59,1.37,167254.16,2.9
2112238.24,36.59,1.37,167110.64,2.9
2112316.92,36.6,1.37,167814.75,2.91
2111948.32,36.6,1.37,167700.44,2.91
2111653.71,36.59,1.37,167332.81,2.9
2111460.49,36.6,1.37,167184.07,2.9
2111316.75,36.59,1.37,167044.76,2.9
2110934.98,36.59,1.37,167001.88,2.9
2111014.75,36.6,1.38,167011.16,2.9
2111014.75,36.6,1.38,167011.16,2.9
2110632.97,36.6,1.38,167323.39,2.9
2110705.2,36.6,1.38,167540.32,2.91
2110460.36,36.61,1.38,167793.52,2.91
2110195.13,36.6,1.38,167592.08,2.91
2109825.36,36.6,1.38,167575.68,2.91
2109455.58,36.6,1.38,167719.69,2.91
2109455.58,36.6,1.38,167719.69,2.91
2109085.81,36.6,1.38,167611.95,2.91
2108716.04,36.6,1.38,167565.38,2.91
2108471.2,36.6,1.38,167516.23,2.91
2108226.36,36.61,1.38,167512.88,2.91
2107229.33,36.6,1.37,166516.62,2.89
2106984.5,36.6,1.37,166523.41,2.89
2106739.66,36.6,1.37,166464.12,2.89
2106739.66,36.6,1.37,166464.12,2.89
2106739.66,36.6,1.37,166464.12,2.89
2106518.26,36.6,1.37,166240.19,2.89
2106273.42,36.6,1.37,166191.04,2.89
2106273.42,36.6,1.37,166184.08,2.89
2106273.42,36.6,1.37,166184.08,2.89
2105879.42,36.6,1.36,165894.89,2.88
2105634.58,36.6,1.36,165891.53,2.88
2105291.65,36.6,1.36,165887.55,2.88
2105046.82,36.6,1.36,165838.45,2.88
2104990.11,36.6,1.37,166019.11,2.89
2104933.41,36.61,1.37,166116.47,2.89
2104549.32,36.61,1.36,165824.75,2.88
2104166.77,36.6,1.36,165750.49,2.88
2103811.84,36.6,1.37,165754.23,2.88
2103567.0,36.61,1.37,165787.84,2.89
2103567.23,36.61,1.37,165797.5,2.89
2103322.4,36.61,1.37,165748.64,2.88
2103077.56,36.61,1.37,165745.0,2.89
2103020.86,36.62,1.37,165842.36,2.89
2102776.02,36.62,1.37,165875.96,2.89
2102965.28,36.62,1.37,165932.88,2.89
2102720.44,36.63,1.37,166175.26,2.89
2102663.74,36.63,1.38,166272.62,2.9
2102607.04,36.63,1.38,166445.67,2.9
2102362.2,36.64,1.38,166396.81,2.9
2101979.65,36.64,1.38,166364.81,2.9
2101734.82,36.64,1.38,166361.17,2.9
2101678.11,36.64,1.38,166458.53,2.9
2101533.87,36.64,1.38,166387.78,2.9
2101289.04,36.64,1.38,166421.41,2.9
2101289.04,36.64,1.38,166421.41,2.9
2101044.2,36.65,1.38,166372.26,2.9
2101044.2,36.65,1.38,166372.26,2.9
2101233.46,36.65,1.39,166789.39,2.91
2101176.76,36.66,1.39,166886.74,2.91
2100794.21,36.66,1.39,167603.72,2.92
2100418.24,36.66,1.39,167607.93,2.93
2100048.47,36.66,1.39,167588.25,2.93
2099854.47,36.66,1.39,167237.95,2.92
2099271.14,36.65,1.39,166656.02,2.91
2098888.59,36.65,1.39,166399.31,2.91
2095692.92,36.65,1.39,166357.74,2.91
2095733.08,36.65,1.39,166998.4,2.92
2095545.53,36.65,1.4,166320.37,2.91
2095545.53,36.65,1.4,166320.37,2.91
2095156.53,36.65,1.4,167031.91,2.92
2094911.69,36.65,1.4,167065.52,2.92
2094911.69,36.65,1.4,167050.68,2.92
2094666.85,36.66,1.4,167001.9,2.92
2094422.02,36.66,1.4,166998.18,2.92
2094216.84,36.66,1.39,166784.38,2.92
2093847.07,36.66,1.39,166841.37,2.92
2093688.94,36.65,1.39,166687.91,2.92
2093444.1,36.66,1.39,166639.05,2.92
2093199.26,36.66,1.39,166635.41,2.92
2092954.42,36.66,1.39,166586.26,2.92
2092580.33,36.66,1.39,166225.78,2.91
2092769.59,36.66,1.39,166642.91,2.92
2092395.49,36.66,1.39,166282.42,2.91
2092150.65,36.66,1.39,166233.28,2.91
2092150.65,36.66,1.39,166233.28,2.91
2091905.81,36.66,1.39,166229.92,2.91
2091503.0,36.66,1.39,166204.27,2.91
2091503.0,36.66,1.39,166204.27,2.91
2091446.3,36.67,1.39,166301.63,2.92
2091446.3,36.67,1.39,166301.63,2.92
2091635.56,36.67,1.4,166629.69,2.92
2091578.86,36.68,1.4,166727.05,2.92
2091204.76,36.67,1.4,166490.52,2.92
2090959.92,36.68,1.4,166524.13,2.92
2091149.18,36.68,1.4,166581.04,2.92
2091149.18,36.68,1.4,166600.1,2.92
2090854.57,36.68,1.4,166315.12,2.92
2090609.73,36.68,1.4,166557.51,2.92
2090364.9,36.68,1.4,166508.64,2.92
2090308.19,36.69,1.4,166688.47,2.93
2089925.64,36.69,1.4,166619.47,2.92
2089551.55,36.68,1.4,166327.67,2.92
2089266.39,36.68,1.39,166048.03,2.92
2089455.65,36.69,1.4,166104.94,2.92
2089398.95,36.69,1.4,166473.45,2.92
2089024.85,36.69,1.4,166236.92,2.92
2088780.02,36.69,1.4,166188.14,2.92
2088535.18,36.69,1.4,166184.42,2.92
2088290.34,36.7,1.4,166135.28,2.92
2088290.34,36.7,1.4,166135.28,2.92
2088370.12,36.7,1.4,166444.7,2.93
2088000.34,36.7,1.4,166409.5,2.93
2087819.12,36.7,1.4,166380.68,2.92
2087819.12,36.7,1.4,166380.68,2.92
2087637.91,36.71,1.41,166375.56,2.93
2087268.13,36.71,1.41,166849.25,2.93
2087023.3,36.71,1.41,166800.11,2.93
2087107.52,36.71,1.41,166995.78,2.94
2087149.94,36.71,1.41,167149.15,2.94
2087149.94,36.71,1.41,167149.15,2.94
2086767.39,36.71,1.41,167111.89,2.94
2086522.55,36.71,1.41,167108.54,2.94
2086277.71,36.72,1.41,167059.39,2.94
2086032.87,36.72,1.41,167056.04,2.94
2085650.32,36.72,1.41,169118.34,2.98
2085650.32,36.72,1.41,169118.34,2.98
2085307.4,36.72,1.41,169122.08,2.98
2085177.81,36.72,1.42,169386.17,2.98
2085177.81,36.72,1.42,169386.17,2.98
2085177.81,36.72,1.42,169386.17,2.98
2086385.74,36.75,1.45,170028.41,2.99
2086140.9,36.75,1.45,170035.2,3.0
2086330.16,36.76,1.45,170327.72,3.0
2086085.32,36.76,1.45,170278.57,3.0
2086086.94,36.76,1.45,170280.61,3.0
2086166.72,36.77,1.46,170590.2,3.01
2085921.88,36.77,1.46,170596.98,3.01
2085547.78,36.77,1.45,170305.18,3.0
2085547.78,36.77,1.45,170354.96,3.0
2085440.83,36.76,1.45,170249.24,3.0
2085630.09,36.77,1.46,170541.76,3.01
2085385.25,36.77,1.46,170492.98,3.01
2085385.25,36.77,1.46,170468.65,3.01
2085140.41,36.78,1.46,170464.93,3.01
2084895.58,36.78,1.46,170416.07,3.01
2084650.74,36.78,1.46,170412.43,3.01
2084405.9,36.78,1.46,170419.22,3.01
2084161.06,36.78,1.46,170359.93,3.01
2083916.23,36.79,1.46,170366.72,3.01
2083546.45,36.79,1.46,170339.31,3.01
2083352.93,36.78,1.46,170188.58,3.0
2082983.16,36.78,1.46,170234.75,3.01
2082738.32,36.79,1.46,170175.46,3.01
2082681.62,36.79,1.46,170272.82,3.01
2082436.78,36.79,1.46,170306.42,3.01
2082067.01,36.79,1.46,170272.72,3.01
2081702.92,36.79,1.46,169990.92,3.0
2081333.14,36.79,1.46,169968.38,3.0
2081425.94,36.79,1.46,170204.86,3.01
2081063.78,36.79,1.46,170136.33,3.01
2081007.08,36.8,1.46,170233.69,3.01
2081008.53,36.8,1.46,170236.37,3.01
2080011.49,36.79,1.45,169240.11,2.99
2079634.11,36.79,1.45,169517.65,3.0
2079389.27,36.79,1.45,169551.26,3.0
2079332.57,36.79,1.46,169648.61,3.0
2079465.77,36.8,1.46,170050.29,3.01
2079073.2,36.8,1.46,169664.73,3.0
2078828.36,36.8,1.46,169615.58,3.0
2077376.12,36.8,1.46,170164.03,3.01
2077376.12,36.8,1.46,170164.03,3.01
2077460.35,36.8,1.46,169981.78,3.01
2077460.35,36.8,1.46,169981.78,3.01
2077460.35,36.8,1.46,169981.78,3.01
2077279.13,36.8,1.47,169682.71,3.01
2077034.29,36.81,1.47,169679.35,3.01
2076789.45,36.81,1.47,169686.14,3.01
2076792.69,36.81,1.47,169717.77,3.01
2076547.85,36.81,1.47,169658.49,3.01
2076401.18,36.81,1.46,170572.46,3.02
2076156.34,36.81,1.46,170523.31,3.02
2075911.51,36.81,1.47,170519.96,3.02
2075666.67,36.82,1.47,170526.74,3.02
2075666.67,36.82,1.47,170526.74,3.02
2075421.83,36.82,1.47,170467.46,3.02
2075611.09,36.83,1.47,170524.37,3.03
2075690.87,36.83,1.48,171154.31,3.04
2075446.03,36.83,1.48,171105.17,3.04
2075103.1,36.83,1.48,171102.66,3.04
2075103.1,36.83,1.48,171102.66,3.04
2074749.33,36.83,1.48,170489.81,3.03
2074375.24,36.83,1.47,170071.23,3.02
2074080.62,36.83,1.47,169840.45,3.02
2074023.92,36.83,1.47,170020.55,3.02
2074023.92,36.83,1.47,170020.55,3.02
2074023.92,36.83,1.47,170020.55,3.02
2073779.08,36.83,1.47,169971.69,3.02
2073779.08,36.83,1.47,169971.69,3.02
2073396.53,36.83,1.47,169907.46,3.02
2073026.76,36.83,1.47,169886.78,3.02
2072781.92,36.84,1.47,169883.14,3.02
2072537.09,36.84,1.47,169889.93,3.02
2072322.45,36.84,1.47,169679.45,3.02
2072077.61,36.84,1.47,169620.17,3.02
2071707.84,36.84,1.47,169666.22,3.02
2071463.0,36.84,1.47,169617.44,3.02
2071406.3,36.84,1.47,169797.18,3.02
2071406.3,36.84,1.47,169797.18,3.02
2071603.75,36.85,1.48,170045.59,3.02
2071393.9,36.85,1.48,169844.53,3.02
2071149.06,36.85,1.48,169932.42,3.02
2070904.22,36.85,1.48,169883.56,3.02
2070531.93,36.85,1.47,169564.77,3.02
2070149.38,36.85,1.47,169522.74,3.02
2069904.55,36.85,1.47,169519.1,3.02
2069659.71,36.85,1.47,169469.96,3.02
2066728.37,36.85,1.47,169426.15,3.02
2066433.76,36.85,1.47,169143.21,3.02
2066433.76,36.85,1.47,169143.21,3.02
2066188.92,36.85,1.47,169139.85,3.02
2066188.92,36.85,1.47,169139.85,3.02
2065944.08,36.86,1.47,169090.99,3.02
2065944.08,36.86,1.47,169090.99,3.02
2066133.34,36.86,1.48,169507.84,3.02
2066076.64,36.87,1.48,169605.2,3.03
2065831.81,36.87,1.48,169616.8,3.03
2065615.55,36.87,1.48,169431.44,3.02
2065370.72,36.87,1.48,169382.66,3.02
2064996.62,36.86,1.47,169022.17,3.02
2064939.92,36.87,1.48,169201.91,3.02
2064695.08,36.87,1.48,169208.69,3.02
2064638.38,36.88,1.48,169310.86,3.02
2064343.77,36.87,1.47,169028.08,3.02
2064343.77,36.87,1.47,169028.08,3.02
2064287.07,36.88,1.48,169125.44,3.02
2064230.37,36.88,1.48,169298.49,3.02
2064230.37,36.88,1.48,169298.49,3.02
2064230.37,36.88,1.48,169298.49,3.02
2064173.66,36.89,1.48,169395.85,3.03
2063803.89,36.88,1.48,169378.58,3.03
2063803.89,36.88,1.48,169378.58,3.03
2063515.85,36.88,1.48,169064.98,3.02
2063459.15,36.89,1.48,169238.04,3.03
2063089.38,36.89,1.48,169206.93,3.03
2063089.38,36.89,1.48,169206.93,3.03
2062719.61,36.89,1.48,169510.52,3.03
2062349.83,36.89,1.48,169239.48,3.03
2062349.83,36.89,1.48,169239.48,3.03
2061980.06,36.89,1.48,169188.63,3.03
2062177.51,36.89,1.49,169141.3,3.03
2061932.67,36.9,1.49,169565.56,3.03
2061875.97,36.9,1.49,169662.91,3.04
2061631.13,36.9,1.49,169674.51,3.04
2061386.3,36.9,1.49,169681.3,3.04
2061141.46,36.91,1.49,169622.01,3.04
2061141.46,36.91,1.49,169622.01,3.04
2061084.76,36.91,1.49,169573.5,3.04
2060839.92,36.91,1.49,169752.97,3.04
2060839.92,36.91,1.49,169752.97,3.04
2060595.08,36.91,1.49,169759.76,3.04
2060538.38,36.92,1.5,169861.92,3.04
2060293.55,36.92,1.5,169812.78,3.04
2060048.71,36.92,1.5,169809.42,3.04
2059705.78,36.92,1.5,169809.34,3.04
2059649.08,36.93,1.5,169906.7,3.05
2059592.38,36.93,1.5,170079.75,3.05
2059447.17,36.93,1.5,169900.98,3.05
2059064.62,36.93,1.5,171504.3,3.08
2059170.45,36.94,1.51,170734.01,3.06
2059170.45,36.94,1.51,170734.01,3.06
2059698.58,36.95,1.52,171811.22,3.08
2059453.75,36.95,1.52,171818.01,3.08
2059071.2,36.95,1.52,171749.01,3.08
2058561.49,36.95,1.52,172030.19,3.09
2057816.85,36.95,1.52,171022.6,3.07
2057572.02,36.95,1.52,170963.32,3.07
2057572.02,36.95,1.52,170963.32,3.07
2057572.02,36.95,1.52,170963.32,3.07
2057327.18,36.95,1.52,170914.53,3.07
2057082.34,36.95,1.52,170910.81,3.07
2056837.51,36.95,1.52,170861.67,3.07
2056592.67,36.96,1.52,170858.31,3.07
2056347.83,36.96,1.52,170809.53,3.07
2056347.83,36.96,1.52,170809.53,3.07
2056347.83,36.96,1.52,170809.53,3.07
2056102.99,36.96,1.52,170805.81,3.07
2055539.43,36.96,1.51,170330.25,3.06
2055294.6,36.96,1.51,170281.47,3.06
2055294.6,36.96,1.51,170281.47,3.06
2055294.6,36.96,1.51,170281.47,3.06
2055049.76,36.96,1.51,170277.75,3.06
2054804.92,36.96,1.51,170228.61,3.06
2054560.08,36.97,1.51,170225.25,3.06
2054315.25,36.97,1.51,170176.39,3.06
2054315.25,36.97,1.51,170176.39,3.06
2054070.41,36.97,1.51,170172.75,3.06
2054013.71,36.97,1.52,170270.1,3.07
2053768.87,36.98,1.52,170303.71,3.07
2053524.03,36.98,1.52,170310.49,3.07
2053279.2,36.98,1.52,170251.21,3.07
2052896.65,36.98,1.52,170213.95,3.07
2052526.87,36.98,1.52,170190.36,3.07
2052606.65,36.99,1.52,170199.64,3.07
2052236.88,36.99,1.52,170222.79,3.07
2051992.04,36.99,1.52,170473.78,3.07
2051747.2,36.99,1.52,170480.57,3.07
2051690.5,37.0,1.53,170582.74,3.08
2051445.66,37.0,1.53,170533.64,3.08
2051148.58,36.99,1.52,170282.98,3.07
2050903.75,37.0,1.52,170279.58,3.07
2050658.91,37.0,1.52,170230.8,3.07
2050414.07,37.0,1.52,170227.08,3.07
2050414.07,37.0,1.52,170227.08,3.07
2050169.23,37.0,1.52,170177.93,3.07
2049924.4,37.01,1.52,170174.58,3.07
2049554.62,37.01,1.52,170145.93,3.07
2049184.85,37.01,1.52,170289.21,3.08
2048815.08,37.01,1.52,170202.63,3.07
2048758.38,37.01,1.53,170299.99,3.08
2048758.38,37.01,1.53,170299.99,3.08
2048758.38,37.01,1.53,170299.99,3.08
2048396.22,37.01,1.53,170454.06,3.08
2048349.0,37.01,1.53,170552.09,3.08
2048104.16,37.02,1.53,170585.7,3.08
2047859.33,37.02,1.53,170536.55,3.08
2047992.53,37.02,1.54,170900.64,3.09
2048011.59,37.02,1.54,170926.43,3.09
2047806.76,37.02,1.53,170716.69,3.09
2047561.92,37.02,1.53,170667.54,3.09
2047759.37,37.03,1.54,171093.62,3.09
2047514.54,37.03,1.54,171044.47,3.09
2047514.54,37.03,1.54,171044.47,3.09
2047269.7,37.04,1.54,171041.11,3.09
2046995.74,37.03,1.54,170775.83,3.09
2046750.91,37.04,1.54,170782.62,3.09
2046694.2,37.04,1.54,170884.79,3.09
2046291.39,37.04,1.54,170905.96,3.09
2046046.55,37.04,1.54,170856.81,3.09
2045801.72,37.04,1.54,170853.45,3.09
2045990.98,37.05,1.55,170910.37,3.1
2045746.14,37.05,1.55,171221.44,3.1
2045501.3,37.06,1.55,171228.23,3.1
2045256.46,37.06,1.55,171168.94,3.1
2045011.63,37.06,1.55,171175.73,3.1
2044766.79,37.06,1.55,171116.44,3.1
2044521.95,37.06,1.55,171067.66,3.1
2044521.95,37.06,1.55,171067.66,3.1
2044157.85,37.06,1.54,170717.17,3.1
2043913.02,37.06,1.54,170713.45,3.1
2043913.02,37.06,1.54,170713.45,3.1
2043668.18,37.07,1.54,170664.59,3.1
2043285.63,37.07,1.54,171638.65,3.11
2043285.63,37.07,1.54,171638.65,3.11
2043285.63,37.07,1.54,171638.65,3.11
2043040.79,37.07,1.54,171635.01,3.11
2043040.79,37.07,1.54,171635.01,3.11
2042795.96,37.07,1.54,171585.87,3.11
2042795.96,37.07,1.54,171585.87,3.11
2042637.03,37.07,1.54,171427.53,3.11
2042392.2,37.07,1.54,171424.18,3.11
2042198.2,37.07,1.55,170830.58,3.1
2041835.01,37.07,1.55,170590.55,3.1
2041835.01,37.07,1.55,170590.55,3.1
2042669.45,37.09,1.57,172619.98,3.13
2042424.61,37.1,1.57,172571.12,3.13
2042504.38,37.1,1.57,172880.26,3.14
2042166.34,37.1,1.57,172552.82,3.13
2041961.52,37.1,1.57,172343.08,3.13
2041618.59,37.1,1.57,172341.94,3.13
2041561.89,37.1,1.57,172439.3,3.13
2041920.88,37.11,1.58,173073.68,3.15
2041616.57,37.11,1.57,172701.68,3.14
2041786.65,37.11,1.58,172654.04,3.14
2041541.81,37.12,1.58,173055.16,3.15
2041296.97,37.12,1.58,173006.15,3.15
2041052.14,37.12,1.58,173002.66,3.15
2040766.98,37.12,1.58,172708.3,3.14
2040766.98,37.12,1.58,172708.3,3.14
2040522.15,37.12,1.58,172715.09,3.14
2040711.4,37.13,1.58,173007.6,3.15
2040654.7,37.13,1.58,173104.96,3.15
2040409.87,37.13,1.59,173138.57,3.15
2040035.77,37.13,1.58,172846.76,3.15
2039979.07,37.13,1.58,172944.12,3.15
2039734.23,37.14,1.58,172977.73,3.15
2039923.49,37.14,1.59,173034.64,3.15
2039678.65,37.15,1.59,173346.78,3.16
2039519.9,37.14,1.59,173188.45,3.15
2039463.2,37.15,1.59,173285.81,3.16
2039406.5,37.15,1.59,173458.86,3.16
2039409.74,37.15,1.59,173472.01,3.16
2039164.9,37.15,1.59,173422.86,3.16
2038920.06,37.16,1.59,173419.51,3.16
2038675.23,37.16,1.59,173370.72,3.16
2038430.39,37.16,1.59,173367.0,3.16
2038185.55,37.16,1.59,173317.86,3.16
2037803.0,37.16,1.59,173259.43,3.16
2037558.16,37.17,1.59,173256.07,3.16
2037313.33,37.17,1.59,173262.86,3.16
2037256.62,37.17,1.6,173365.03,3.16
2037011.79,37.18,1.6,173316.16,3.16
2036766.95,37.18,1.6,173312.53,3.16
2036522.11,37.18,1.6,173263.38,3.16
2036277.28,37.18,1.6,173260.02,3.16
2036032.44,37.18,1.6,173210.92,3.16
2035787.6,37.19,1.6,173207.52,3.16
2035423.5,37.18,1.59,172855.96,3.16
2035366.8,37.19,1.6,172953.32,3.16
2035121.97,37.19,1.6,172986.93,3.16
2035124.86,37.19,1.6,173002.15,3.16
2035258.06,37.2,1.6,172954.39,3.16
2035013.22,37.2,1.6,173316.76,3.17
2034768.39,37.2,1.6,173267.97,3.17
2034523.55,37.2,1.6,173264.25,3.17
2034278.71,37.21,1.6,173215.47,3.17
2034222.01,37.21,1.61,173395.21,3.17
2033977.17,37.21,1.61,173402.0,3.17
2034056.95,37.22,1.61,173655.5,3.18
2034056.95,37.22,1.61,173655.5,3.18
2033812.11,37.22,1.61,173606.63,3.18
2033755.41,37.23,1.61,173786.46,3.18
2033944.67,37.23,1.62,173843.38,3.18
2034114.75,37.24,1.63,174564.45,3.2
2034058.05,37.24,1.63,174661.81,3.2
2033813.21,37.25,1.63,174681.27,3.2
2033568.38,37.25,1.63,174632.26,3.2
2033511.67,37.25,1.63,174813.43,3.2
2033454.97,37.26,1.63,174910.78,3.2
2033072.42,37.26,1.63,175087.54,3.21
2032827.59,37.26,1.64,175099.13,3.21
2032453.49,37.26,1.63,174664.9,3.2
2032295.16,37.25,1.63,174510.75,3.2
2032515.03,37.26,1.64,178339.76,3.27
2032515.03,37.26,1.64,178339.76,3.27
2032515.03,37.26,1.64,178339.76,3.27
2032458.33,37.27,1.64,178437.11,3.27
2032209.24,37.27,1.64,177077.6,3.25
2031964.4,37.27,1.64,177111.2,3.25
2031719.56,37.27,1.64,177062.42,3.25
2031908.82,37.28,1.65,177479.18,3.26
2031534.72,37.28,1.64,177118.7,3.25
2031289.89,37.28,1.64,177069.92,3.25
2031045.05,37.28,1.64,177066.2,3.25
2030988.35,37.28,1.65,177163.56,3.25
2030585.53,37.28,1.65,177145.55,3.25
2030340.7,37.29,1.65,177165.0,3.25
2030660.41,37.3,1.66,176541.76,3.24
2030292.62,37.3,1.66,176937.98,3.25
2030199.58,37.3,1.66,176572.83,3.24
2030142.88,37.31,1.66,176670.18,3.25
2029898.04,37.31,1.66,176704.39,3.25
2029841.34,37.31,1.67,176801.74,3.25
2029841.34,37.31,1.67,176801.74,3.25
2029784.64,37.32,1.67,176974.8,3.25
2029402.09,37.32,1.67,176951.85,3.25
2029157.25,37.32,1.67,176903.07,3.25
2029100.55,37.32,1.67,177082.81,3.26
2029043.85,37.33,1.68,177180.17,3.26
2028987.15,37.33,1.68,177353.22,3.26
2028930.45,37.34,1.68,177450.58,3.27
2029010.23,37.34,1.69,177723.21,3.27
2028765.39,37.34,1.69,177674.07,3.27
2028765.39,37.34,1.69,177674.07,3.27
2028520.55,37.35,1.69,177670.71,3.27
2028520.55,37.35,1.69,177670.71,3.27
2028718.0,37.35,1.69,177623.38,3.27
2028473.16,37.36,1.69,178047.64,3.28
2028228.33,37.36,1.69,177998.54,3.28
2027983.49,37.36,1.69,177995.14,3.28
2027738.65,37.36,1.69,177946.36,3.28
2027738.65,37.36,1.69,177946.36,3.28
2024678.25,37.36,1.7,177819.97,3.28
2024433.41,37.36,1.7,177816.25,3.28
2024188.57,37.37,1.7,177767.39,3.28
2023816.29,37.36,1.69,177407.96,3.28
2023531.13,37.36,1.69,177197.09,3.27
2023236.52,37.36,1.68,176914.3,3.27
2023179.82,37.36,1.69,177094.13,3.27
2022810.05,37.36,1.69,177071.59,3.27
2022565.21,37.36,1.69,177022.6,3.27
2022565.21,37.36,1.69,177022.6,3.27
2022320.37,37.37,1.69,177019.09,3.27
2022263.67,37.37,1.69,177116.45,3.27
2022018.83,37.37,1.69,177150.05,3.27
2022018.83,37.37,1.69,177150.05,3.27
2021962.13,37.38,1.69,177247.41,3.28
2021962.13,37.38,1.69,177247.41,3.28
