ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
895960.5,23.25,9.66,426262.74,11.06
895704.89,23.25,9.66,426245.25,11.06
895755.34,23.25,9.66,426241.57,11.07
895915.02,23.26,9.67,426241.57,11.07
895864.2,23.26,9.67,426267.94,11.07
895914.65,23.27,9.68,426267.94,11.07
896100.31,23.28,9.68,427995.43,11.12
895824.73,23.27,9.68,427716.21,11.11
895573.16,23.27,9.68,427464.64,11.11
895752.86,23.27,9.68,427464.6,11.11
895616.96,23.28,9.69,427464.21,11.11
895667.41,23.28,9.69,427464.21,11.11
895872.8,23.29,9.7,427517.66,11.12
895923.24,23.3,9.71,427484.24,11.12
895923.24,23.3,9.71,427688.67,11.12
895667.63,23.29,9.7,427668.64,11.12
895671.64,23.29,9.7,427660.02,11.12
895831.32,23.3,9.71,427665.54,11.12
895831.32,23.3,9.71,427649.57,11.12
895666.57,23.3,9.71,427414.51,11.12
895846.28,23.31,9.72,428782.01,11.16
895602.5,23.3,9.71,428818.6,11.16
895628.01,23.3,9.71,428845.72,11.16
895578.25,23.3,9.71,428357.22,11.15
895417.65,23.31,9.71,428414.26,11.15
895597.36,23.31,9.72,428413.84,11.15
895597.36,23.31,9.72,428538.95,11.16
895340.37,23.31,9.72,428370.78,11.15
895084.76,23.3,9.71,428370.78,11.15
895264.46,23.31,9.72,428370.78,11.15
895314.91,23.32,9.73,428370.78,11.16
895474.59,23.33,9.74,428452.79,11.16
895228.98,23.32,9.73,428398.23,11.16
895444.64,23.33,9.74,428827.56,11.17
895250.0,23.33,9.74,428867.29,11.18
895250.0,23.33,9.74,428867.29,11.18
895300.45,23.33,9.74,428759.34,11.18
895486.11,23.34,9.75,428466.33,11.17
895486.11,23.34,9.75,428466.33,11.17
895701.67,23.35,9.76,430150.78,11.21
895552.23,23.35,9.76,430003.29,11.21
895602.68,23.36,9.76,430003.24,11.21
895602.68,23.36,9.76,430003.24,11.21
895653.13,23.36,9.77,430002.87,11.22
895703.58,23.37,9.78,430002.87,11.22
895567.67,23.37,9.78,430002.87,11.22
895747.38,23.38,9.79,430053.53,11.22
895797.82,23.38,9.79,430112.84,11.23
895848.27,23.39,9.8,430290.26,11.23
895592.66,23.39,9.8,430067.73,11.23
895450.3,23.38,9.79,429927.09,11.23
895500.75,23.39,9.8,431043.38,11.26
895551.2,23.4,9.81,431043.33,11.26
895358.71,23.39,9.8,430694.62,11.25
895358.71,23.39,9.8,430694.62,11.25
895358.71,23.39,9.8,430694.62,11.25
895409.16,23.4,9.81,430694.25,11.26
895568.84,23.41,9.82,430694.25,11.26
895303.25,23.4,9.81,430694.25,11.26
895518.91,23.41,9.82,430717.69,11.26
895569.36,23.42,9.83,430729.93,11.26
895433.45,23.42,9.83,430694.25,11.27
895238.82,23.42,9.83,430694.25,11.27
895102.91,23.42,9.83,431624.72,11.29
895282.61,23.43,9.84,431750.09,11.3
895333.06,23.43,9.84,431750.04,11.3
895223.42,23.43,9.84,431576.82,11.3
895087.52,23.44,9.85,431587.23,11.3
895137.97,23.44,9.85,431585.75,11.3
895323.63,23.45,9.86,431590.16,11.3
895374.07,23.46,9.87,431607.12,11.31
895122.51,23.45,9.86,431774.96,11.31
895302.21,23.46,9.87,431773.66,11.31
895166.31,23.46,9.87,431657.43,11.31
894918.16,23.46,9.87,432645.98,11.34
894961.14,23.47,9.87,432462.57,11.34
895011.59,23.47,9.88,432462.52,11.34
895191.3,23.48,9.89,432462.15,11.34
894935.68,23.48,9.89,432462.15,11.34
895132.25,23.48,9.89,432490.97,11.35
894996.34,23.49,9.89,432469.01,11.35
894967.9,23.49,9.9,432719.18,11.36
894703.87,23.48,9.89,432529.07,11.35
894944.44,23.49,9.9,432462.15,11.35
894889.53,23.49,9.9,432974.47,11.36
894744.96,23.49,9.9,432816.7,11.36
894693.64,23.49,9.9,432509.02,11.35
894549.35,23.48,9.89,432351.25,11.35
894599.8,23.49,9.9,432251.1,11.35
894791.34,23.5,9.91,433702.59,11.39
894929.05,23.5,9.91,433658.82,11.39
894929.05,23.5,9.91,433658.82,11.39
895125.62,23.51,9.92,433658.4,11.39
895167.74,23.51,9.92,433664.65,11.39
895089.29,23.52,9.93,433414.74,11.39
895327.98,23.53,9.93,433408.49,11.39
895487.66,23.53,9.94,433408.49,11.39
895502.23,23.53,9.94,433412.36,11.39
895552.68,23.54,9.95,433412.36,11.39
895603.13,23.55,9.96,433744.35,11.4
895653.58,23.55,9.96,434052.11,11.41
895704.03,23.56,9.97,434609.44,11.43
895754.47,23.57,9.98,435237.8,11.45
895618.57,23.57,9.98,435237.38,11.45
895778.25,23.58,9.99,435237.38,11.46
895828.69,23.58,9.99,435237.38,11.46
895879.14,23.59,10.0,435292.62,11.46
895703.56,23.59,10.0,434839.33,11.45
895541.43,23.58,9.99,435100.74,11.46
895246.84,23.58,9.99,434604.09,11.45
895246.84,23.58,9.99,434604.09,11.45
895426.54,23.59,9.99,434601.25,11.45
895170.93,23.58,9.99,434559.72,11.45
895330.61,23.59,10.0,434548.85,11.45
895381.06,23.6,10.01,435807.52,11.49
895431.51,23.6,10.01,435942.39,11.49
895295.6,23.61,10.01,435944.01,11.49
895153.63,23.6,10.01,435804.91,11.49
895153.63,23.6,10.01,435804.91,11.49
895333.33,23.61,10.02,435806.76,11.49
895077.72,23.61,10.02,435811.44,11.49
895237.4,23.61,10.02,435802.87,11.5
895423.06,23.62,10.03,436283.74,11.51
895473.51,23.63,10.04,436138.6,11.51
895221.94,23.63,10.03,435947.46,11.5
895381.62,23.63,10.04,435949.34,11.51
895821.83,23.65,10.06,437755.32,11.56
895666.61,23.65,10.06,437107.7,11.54
895846.32,23.65,10.06,437107.67,11.54
895853.65,23.65,10.06,437336.39,11.55
895726.0,23.66,10.06,437473.97,11.55
895590.09,23.66,10.07,437473.59,11.56
895640.54,23.66,10.07,437473.62,11.56
895800.22,23.67,10.08,437481.9,11.56
895664.31,23.68,10.08,438027.28,11.58
895437.63,23.67,10.08,437694.87,11.57
895272.04,23.67,10.08,437271.06,11.56
895322.49,23.67,10.08,437215.89,11.56
895156.9,23.67,10.08,437322.09,11.56
894901.29,23.67,10.08,437328.36,11.57
894951.74,23.67,10.08,437313.01,11.57
895002.19,23.68,10.09,437696.31,11.58
895181.9,23.69,10.1,437696.28,11.58
894926.28,23.68,10.09,437695.89,11.58
894976.73,23.69,10.1,437695.89,11.59
894711.15,23.69,10.1,437669.3,11.59
893623.89,23.71,10.12,437668.88,11.61
893862.58,23.72,10.13,437705.03,11.61
893877.15,23.72,10.13,437708.86,11.61
893877.15,23.72,10.13,437669.49,11.61
894115.84,23.73,10.14,437640.51,11.61
893979.93,23.73,10.14,437633.34,11.62
894139.61,23.74,10.15,438664.49,11.65
894313.36,23.75,10.16,437946.03,11.63
894363.81,23.75,10.16,438731.51,11.65
894104.15,23.75,10.16,439270.83,11.67
894154.6,23.76,10.16,439270.79,11.67
894018.69,23.76,10.17,439270.41,11.67
894036.72,23.76,10.17,439357.8,11.68
894222.38,23.77,10.18,439357.8,11.68
894272.83,23.77,10.18,439378.88,11.68
894272.83,23.77,10.18,439328.57,11.68
894021.26,23.77,10.18,439319.72,11.68
893885.35,23.77,10.18,439307.49,11.68
894045.03,23.78,10.19,439887.86,11.7
894230.69,23.79,10.2,439708.93,11.7
894094.78,23.79,10.2,440355.28,11.72
893829.2,23.79,10.19,439993.19,11.71
893691.06,23.78,10.19,439836.26,11.7
893741.51,23.79,10.2,439836.21,11.71
893489.94,23.79,10.19,439546.19,11.7
893669.64,23.79,10.2,439545.82,11.7
893720.09,23.8,10.21,439545.82,11.71
893958.78,23.81,10.22,439576.24,11.71
894009.23,23.82,10.23,439608.66,11.71
893873.32,23.82,10.23,439938.97,11.72
894033.0,23.83,10.24,440241.06,11.73
894238.39,23.84,10.25,440607.47,11.74
894102.48,23.84,10.25,440607.05,11.75
894262.16,23.85,10.26,440607.05,11.75
893967.57,23.84,10.25,440324.75,11.74
893806.6,23.84,10.25,440127.89,11.74
893560.99,23.84,10.24,440788.85,11.76
893295.4,23.83,10.24,440516.31,11.75
893455.08,23.84,10.25,440581.33,11.76
893505.53,23.85,10.25,440523.12,11.76
893685.24,23.85,10.26,440516.31,11.76
893419.65,23.85,10.26,440141.07,11.75
893470.1,23.85,10.26,440780.75,11.77
893305.35,23.85,10.26,440387.39,11.76
893305.35,23.85,10.26,440387.39,11.76
893049.74,23.85,10.26,440219.25,11.76
893209.42,23.86,10.27,440411.19,11.76
893063.07,23.85,10.26,440274.94,11.76
893113.52,23.86,10.27,440864.65,11.78
893163.97,23.87,10.28,440864.6,11.78
893343.68,23.87,10.28,440864.22,11.78
893503.36,23.88,10.29,440864.22,11.78
893301.77,23.88,10.29,440648.6,11.78
893301.77,23.88,10.29,440648.6,11.78
893036.19,23.87,10.28,440679.61,11.78
893086.63,23.88,10.29,440679.61,11.78
893292.02,23.89,10.3,440704.55,11.79
893342.47,23.9,10.31,440758.83,11.79
893086.86,23.89,10.3,440679.61,11.79
893272.52,23.9,10.31,440683.8,11.79
893020.95,23.9,10.31,441944.97,11.83
893071.4,23.9,10.31,442157.04,11.83
893078.69,23.9,10.31,442221.81,11.84
893129.14,23.91,10.32,442221.77,11.84
892993.23,23.91,10.32,442221.39,11.84
893172.94,23.92,10.33,442221.39,11.84
892927.32,23.92,10.33,442243.72,11.85
892945.35,23.92,10.33,442246.97,11.85
892729.76,23.91,10.32,442001.87,11.84
892464.18,23.91,10.32,441718.01,11.83
892219.58,23.9,10.31,441736.79,11.83
892270.03,23.91,10.32,441720.15,11.84
892508.72,23.92,10.33,441727.7,11.84
892372.81,23.92,10.33,442266.36,11.86
892552.52,23.93,10.34,442363.63,11.86
892574.38,23.93,10.34,442421.86,11.86
892438.47,23.93,10.34,442483.28,11.87
892442.48,23.93,10.34,442472.33,11.87
892442.48,23.93,10.34,442472.33,11.87
892492.93,23.94,10.35,442472.28,11.87
892543.38,23.95,10.36,442471.91,11.87
892353.63,23.94,10.35,442755.34,11.88
892353.63,23.94,10.35,442743.76,11.88
892189.15,23.94,10.35,442524.6,11.88
891923.56,23.94,10.35,442023.18,11.86
891923.56,23.94,10.35,442023.18,11.86
892103.27,23.94,10.35,442023.18,11.86
891847.65,23.94,10.35,442023.18,11.87
891711.75,23.94,10.35,442121.11,11.87
891762.2,23.95,10.36,442147.01,11.87
891626.29,23.95,10.36,442023.18,11.87
891805.99,23.96,10.37,442821.0,11.9
891805.99,23.96,10.37,442821.0,11.9
891550.38,23.96,10.37,442636.97,11.89
891600.83,23.96,10.37,442837.27,11.9
891780.54,23.97,10.38,442837.23,11.9
891644.63,23.97,10.38,442836.84,11.91
891508.72,23.98,10.39,442836.84,11.91
891668.4,23.99,10.39,442845.47,11.91
891412.79,23.98,10.39,442836.84,11.91
891276.88,23.98,10.39,443883.64,11.94
891462.54,23.99,10.4,443401.68,11.93
891462.54,23.99,10.4,443401.68,11.93
891520.45,24.0,10.41,443271.37,11.93
891680.13,24.01,10.42,443270.95,11.93
891723.12,24.01,10.42,443534.12,11.94
891773.56,24.02,10.43,443534.12,11.95
891563.86,24.02,10.43,443730.24,11.95
891563.86,24.02,10.43,443792.84,11.95
891614.31,24.02,10.43,443792.84,11.96
891794.01,24.03,10.44,443792.84,11.96
891844.46,24.04,10.45,443912.42,11.96
891689.52,24.04,10.44,444038.6,11.97
891433.91,24.03,10.44,444056.86,11.97
891613.61,24.04,10.45,443999.62,11.97
891664.06,24.05,10.46,444160.26,11.98
891664.06,24.05,10.46,444160.26,11.98
891869.45,24.06,10.46,445657.67,12.02
891733.54,24.06,10.47,445657.25,12.02
891584.47,24.06,10.46,445512.01,12.02
891584.47,24.06,10.46,445512.01,12.02
891634.92,24.06,10.47,445545.78,12.02
891840.31,24.07,10.48,445540.52,12.03
891544.87,24.07,10.48,445189.05,12.02
891289.26,24.06,10.47,444919.31,12.01
891289.26,24.06,10.47,444919.31,12.01
891339.71,24.07,10.48,444916.65,12.01
891390.16,24.08,10.48,444923.96,12.02
891124.57,24.07,10.48,444433.22,12.0
890873.28,24.07,10.47,444446.89,12.01
891052.98,24.07,10.48,444895.92,12.02
891103.43,24.08,10.49,445207.72,12.03
890938.68,24.08,10.49,444688.83,12.02
890683.07,24.07,10.48,444413.74,12.01
890868.73,24.08,10.49,445735.44,12.05
890919.18,24.09,10.5,445735.39,12.05
890969.63,24.09,10.5,445735.02,12.05
890718.06,24.09,10.5,445473.8,12.05
890958.63,24.1,10.51,445473.8,12.05
891009.08,24.11,10.51,445473.8,12.05
890873.17,24.11,10.52,445496.41,12.06
890784.83,24.11,10.52,445474.95,12.06
890784.83,24.11,10.52,445474.95,12.06
890648.92,24.11,10.52,445473.8,12.06
890864.58,24.12,10.53,446282.0,12.08
890669.95,24.12,10.53,446199.96,12.08
890687.97,24.12,10.53,446209.47,12.08
890552.07,24.12,10.53,446490.76,12.09
890416.16,24.12,10.53,446490.34,12.1
890654.85,24.13,10.54,446490.34,12.1
890506.16,24.13,10.54,446345.49,12.1
890370.25,24.13,10.54,446375.16,12.1
890420.7,24.14,10.55,446345.49,12.1
890471.15,24.15,10.56,446412.94,12.11
890521.6,24.15,10.56,446345.49,12.11
890521.6,24.15,10.56,446332.01,12.11
890277.01,24.15,10.56,446841.51,12.12
890141.1,24.15,10.56,446543.0,12.12
890320.8,24.16,10.57,447324.31,12.14
890371.25,24.17,10.58,447324.26,12.14
890530.93,24.18,10.58,447323.89,12.14
890690.61,24.18,10.59,447323.89,12.15
890741.06,24.19,10.6,447323.89,12.15
890631.42,24.19,10.6,447191.36,12.15
890646.38,24.19,10.6,447241.59,12.15
890826.08,24.2,10.61,447399.37,12.15
890617.95,24.19,10.6,447141.25,12.15
890617.95,24.19,10.6,447130.24,12.15
890668.4,24.2,10.61,447190.28,12.15
890532.49,24.2,10.61,447217.4,12.15
890356.9,24.2,10.61,447973.44,12.18
890207.47,24.2,10.61,447828.45,12.17
890257.92,24.2,10.61,448186.73,12.19
890002.3,24.2,10.61,447895.57,12.18
890052.75,24.21,10.62,447895.52,12.18
890052.75,24.21,10.62,447952.99,12.18
890258.14,24.22,10.63,447952.62,12.19
890437.85,24.22,10.63,447952.62,12.19
890676.53,24.23,10.64,447959.75,12.19
890726.98,24.24,10.65,447974.52,12.19
890736.76,24.24,10.65,448031.89,12.19
890787.21,24.25,10.66,448087.13,12.2
890531.59,24.24,10.65,448009.99,12.2
890531.59,24.24,10.65,448078.38,12.2
890270.81,24.24,10.65,447922.9,12.2
890106.06,24.24,10.65,448560.94,12.21
890106.06,24.24,10.65,448560.94,12.21
890156.51,24.24,10.65,448991.96,12.23
889911.91,24.24,10.65,448221.61,12.21
889962.36,24.25,10.65,449225.31,12.24
890122.04,24.25,10.66,449224.89,12.24
890172.49,24.26,10.67,449224.89,12.24
890222.94,24.27,10.68,449224.89,12.25
889957.35,24.26,10.67,449224.89,12.25
889640.56,24.26,10.67,448906.83,12.24
889484.2,24.25,10.66,448736.33,12.24
889663.91,24.26,10.67,448762.12,12.24
889714.36,24.27,10.68,448760.99,12.24
889686.88,24.27,10.68,448736.33,12.24
889866.59,24.28,10.69,449447.54,12.26
889917.04,24.28,10.69,449702.04,12.27
889661.42,24.28,10.69,449461.61,12.27
889877.08,24.29,10.7,450245.15,12.29
889682.45,24.29,10.69,450022.78,12.28
889921.14,24.3,10.7,450022.36,12.29
889772.07,24.29,10.7,449876.17,12.28
889772.07,24.29,10.7,449868.45,12.28
889636.16,24.3,10.7,449877.8,12.29
889391.56,24.29,10.7,449868.45,12.29
889391.56,24.29,10.7,449868.45,12.29
889442.01,24.3,10.71,449868.45,12.29
889621.72,24.31,10.71,449868.45,12.29
889672.17,24.31,10.72,450041.17,12.3
889722.62,24.32,10.73,450124.22,12.3
889467.0,24.32,10.72,450098.75,12.3
889705.69,24.33,10.73,449868.45,12.3
889944.38,24.34,10.74,451414.57,12.34
889994.83,24.34,10.75,451414.52,12.35
890045.28,24.35,10.76,451414.15,12.35
890095.73,24.36,10.77,451414.15,12.35
890275.43,24.36,10.77,451414.15,12.35
890325.88,24.37,10.78,451414.15,12.36
890485.56,24.38,10.79,451818.15,12.37
890485.56,24.38,10.79,451818.15,12.37
890339.56,24.38,10.79,451661.34,12.37
890390.01,24.38,10.79,452075.65,12.38
890145.41,24.38,10.79,451618.71,12.37
890195.86,24.39,10.79,452238.08,12.39
889987.72,24.38,10.79,452020.72,12.38
889987.72,24.38,10.79,452020.72,12.38
889732.11,24.38,10.79,451688.33,12.38
889487.52,24.37,10.78,451499.04,12.37
889667.22,24.38,10.79,451499.01,12.37
889411.61,24.38,10.79,451498.62,12.37
889462.06,24.38,10.79,451498.62,12.38
889621.74,24.39,10.8,451600.44,12.38
889827.13,24.4,10.81,451508.74,12.38
890006.83,24.41,10.82,451498.62,12.38
890021.21,24.41,10.82,451517.41,12.38
889885.31,24.41,10.82,452233.04,12.41
889709.72,24.41,10.82,452430.12,12.41
889408.42,24.4,10.81,451956.25,12.4
889090.36,24.4,10.81,451633.2,12.39
889140.81,24.4,10.81,451685.81,12.4
889191.26,24.41,10.82,452161.66,12.41
889241.71,24.42,10.83,452161.61,12.42
889149.93,24.42,10.83,452074.62,12.41
888894.31,24.41,10.82,452331.71,12.42
888894.31,24.41,10.82,452448.76,12.43
888944.76,24.42,10.83,452448.39,12.43
888995.21,24.43,10.84,452448.39,12.43
889045.66,24.43,10.84,452448.39,12.43
888909.75,24.44,10.85,452604.64,12.44
888960.2,24.44,10.85,452805.68,12.45
889139.91,24.45,10.86,452732.54,12.45
889190.36,24.46,10.87,453215.9,12.47
889014.77,24.45,10.86,453002.05,12.46
889174.45,24.46,10.87,453001.63,12.46
889038.54,24.47,10.88,453001.63,12.47
888772.93,24.46,10.87,453405.4,12.48
888958.59,24.47,10.88,453437.86,12.48
888717.02,24.47,10.88,453416.41,12.48
888902.68,24.48,10.88,453405.4,12.48
888766.77,24.48,10.89,453768.02,12.5
888766.77,24.48,10.89,453768.02,12.5
888817.22,24.49,10.89,453748.8,12.5
888817.22,24.49,10.89,453748.8,12.5
888867.67,24.49,10.9,453949.31,12.51
888616.11,24.49,10.9,453765.87,12.5
888616.11,24.49,10.9,453765.87,12.5
888666.55,24.5,10.9,454203.56,12.52
888666.55,24.5,10.9,454195.44,12.52
888717.0,24.5,10.91,454195.39,12.52
888767.45,24.51,10.92,454195.01,12.52
888947.16,24.52,10.93,454195.01,12.53
888691.55,24.51,10.92,454195.01,12.53
888425.96,24.51,10.92,454142.95,12.53
888605.67,24.52,10.93,454257.43,12.53
888605.67,24.52,10.93,454218.41,12.53
888656.11,24.52,10.93,454204.1,12.53
888338.29,24.52,10.93,453889.12,12.53
888072.68,24.51,10.92,453788.95,12.53
888252.38,24.52,10.93,454359.03,12.54
888302.83,24.53,10.94,454596.73,12.55
888353.28,24.53,10.94,455018.48,12.57
888097.67,24.53,10.94,454777.06,12.56
887779.79,24.52,10.93,454462.81,12.55
887830.24,24.53,10.94,454462.76,12.56
888009.94,24.54,10.95,454462.38,12.56
888060.39,24.55,10.95,454462.38,12.56
888110.84,24.55,10.96,454462.38,12.56
888270.52,24.56,10.97,454581.97,12.57
888121.45,24.56,10.97,454425.04,12.57
888360.14,24.57,10.98,454427.6,12.57
888094.55,24.56,10.97,454305.45,12.57
888254.23,24.57,10.98,455454.87,12.6
888118.32,24.58,10.98,455486.73,12.6
887852.74,24.57,10.98,455598.6,12.61
887710.38,24.57,10.98,455459.5,12.6
887454.77,24.56,10.97,455181.31,12.6
887634.47,24.57,10.98,455180.89,12.6
887388.86,24.57,10.98,455180.89,12.6
887439.31,24.57,10.98,455180.89,12.6
887489.76,24.58,10.99,455180.89,12.61
887649.44,24.59,11.0,455180.89,12.61
887699.88,24.6,11.01,455352.14,12.62
887750.33,24.6,11.01,455555.54,12.63
887800.78,24.61,11.02,455955.71,12.64
887556.19,24.61,11.02,455664.19,12.63
887420.28,24.61,11.02,456167.75,12.65
887244.69,24.61,11.02,455940.67,12.64
887088.34,24.6,11.01,455814.04,12.64
886952.43,24.61,11.02,455813.61,12.65
887002.88,24.61,11.02,455813.61,12.65
887053.33,24.62,11.03,455813.61,12.65
887075.19,24.62,11.03,455871.36,12.65
886919.84,24.62,11.03,455707.16,12.65
886783.93,24.62,11.03,455753.09,12.65
886963.63,24.63,11.04,455733.39,12.65
886708.02,24.62,11.03,455714.68,12.66
886572.11,24.63,11.04,456303.7,12.68
886572.11,24.63,11.04,456343.4,12.68
886751.82,24.64,11.05,456411.22,12.68
886508.05,24.63,11.04,456216.2,12.68
886717.59,24.64,11.05,456596.86,12.69
886914.15,24.65,11.06,456596.44,12.69
886914.15,24.65,11.06,456689.81,12.69
886611.68,24.65,11.06,456689.81,12.7
886662.13,24.65,11.06,456689.81,12.7
886344.85,24.65,11.06,456373.8,12.69
886355.78,24.65,11.06,456376.99,12.69
886406.23,24.65,11.06,456402.29,12.69
886406.23,24.65,11.06,456402.29,12.69
886270.32,24.66,11.07,456376.99,12.7
886288.54,24.66,11.07,456398.28,12.7
886485.11,24.67,11.07,456727.8,12.71
886182.63,24.66,11.07,456711.67,12.71
886423.2,24.67,11.08,456542.08,12.71
886423.2,24.67,11.08,456542.08,12.71
886421.32,24.67,11.08,457478.18,12.73
886421.32,24.67,11.08,457478.18,12.73
886421.32,24.67,11.08,457606.82,12.74
886608.49,24.68,11.09,457636.92,12.74
886367.25,24.68,11.09,457018.89,12.72
886405.86,24.68,11.09,457456.83,12.74
886585.57,24.69,11.1,457456.41,12.74
886636.02,24.7,11.11,457456.41,12.74
886646.95,24.7,11.11,457460.31,12.74
886806.63,24.71,11.12,457460.31,12.75
886572.96,24.7,11.11,457360.39,12.74
886587.54,24.7,11.11,457379.57,12.74
886451.63,24.71,11.12,457421.0,12.75
886315.72,24.71,11.12,457380.22,12.75
886366.17,24.72,11.13,457379.78,12.75
886120.56,24.71,11.12,457860.25,12.77
885854.97,24.71,11.12,457539.03,12.76
886034.68,24.72,11.13,457533.22,12.76
886085.13,24.72,11.13,457931.07,12.78
885975.49,24.72,11.13,458247.26,12.79
886025.94,24.73,11.14,458247.21,12.79
886205.64,24.74,11.15,458246.84,12.79
886096.0,24.74,11.15,458246.84,12.79
886336.57,24.75,11.15,458266.78,12.79
886387.02,24.75,11.16,458262.95,12.8
886289.38,24.75,11.16,458256.69,12.8
886449.06,24.76,11.17,458246.84,12.8
886499.51,24.77,11.18,458246.84,12.8
886659.19,24.78,11.19,459891.38,12.85
886659.19,24.78,11.19,459824.42,12.85
886838.9,24.79,11.2,460067.96,12.86
886702.99,24.79,11.2,460067.54,12.86
886447.38,24.79,11.19,459689.57,12.85
886607.05,24.79,11.2,459689.57,12.86
886527.76,24.79,11.2,459797.46,12.86
886707.47,24.8,11.21,460065.8,12.87
886451.86,24.8,11.21,460163.25,12.87
886657.25,24.81,11.22,459814.26,12.87
886707.7,24.81,11.22,459957.95,12.87
886571.79,24.82,11.23,460671.98,12.9
886622.24,24.83,11.23,460821.89,12.9
886781.92,24.83,11.24,461055.15,12.91
886516.33,24.83,11.24,460968.16,12.91
886228.66,24.82,11.23,460552.31,12.9
885956.73,24.82,11.23,460337.46,12.9
886148.41,24.83,11.23,460340.04,12.9
886198.86,24.83,11.24,460340.74,12.9
886213.82,24.83,11.24,460420.02,12.9
886082.4,24.83,11.24,460419.53,12.9
886242.08,24.84,11.25,460419.18,12.91
886292.53,24.85,11.26,460416.32,12.91
886472.23,24.86,11.27,460416.32,12.91
886216.62,24.85,11.26,460925.15,12.93
886216.62,24.85,11.26,460925.15,12.93
886238.48,24.85,11.26,460950.9,12.93
886418.19,24.86,11.27,460992.99,12.93
886468.63,24.87,11.28,461058.17,12.93
886309.95,24.87,11.28,461852.72,12.96
886134.37,24.86,11.27,461370.85,12.95
886184.82,24.87,11.28,461604.87,12.96
886344.5,24.88,11.29,461604.45,12.96
886208.59,24.88,11.29,461604.45,12.96
886388.29,24.89,11.3,461632.68,12.96
886438.74,24.9,11.31,461632.06,12.97
886456.96,24.9,11.31,461635.31,12.97
886211.35,24.9,11.3,461615.6,12.97
886371.03,24.9,11.31,461607.71,12.97
886371.03,24.9,11.31,461607.71,12.97
886550.73,24.91,11.32,462489.78,13.0
886295.12,24.91,11.32,462376.53,12.99
886345.57,24.92,11.33,462367.17,13.0
886396.02,24.92,11.33,462652.03,13.01
886130.43,24.92,11.33,462637.41,13.01
885973.07,24.91,11.32,462484.77,13.01
886132.75,24.92,11.33,462484.35,13.01
886154.23,24.92,11.33,462621.55,13.01
886018.32,24.93,11.34,462621.55,13.02
886257.01,24.94,11.35,462669.04,13.02
886307.46,24.95,11.35,462649.08,13.02
886307.46,24.95,11.35,462649.08,13.02
886357.91,24.95,11.36,462643.37,13.02
886517.58,24.96,11.37,462633.36,13.03
886252.0,24.96,11.37,462349.09,13.02
886431.7,24.96,11.37,463668.31,13.06
886482.15,24.97,11.38,464132.0,13.07
886532.6,24.98,11.39,464131.95,13.08
886583.05,24.99,11.4,464131.57,13.08
886583.05,24.99,11.4,464131.57,13.08
886337.44,24.98,11.39,463650.44,13.07
886517.14,24.99,11.4,463650.44,13.07
886261.53,24.99,11.4,463650.44,13.07
886085.95,24.98,11.39,463791.29,13.08
886265.65,24.99,11.4,463963.18,13.08
886425.33,25.0,11.41,464012.71,13.09
886270.98,25.0,11.41,463865.06,13.08
886321.43,25.0,11.41,463825.58,13.09
886065.81,25.0,11.41,463779.39,13.09
886116.26,25.01,11.42,463726.87,13.09
886116.26,25.01,11.42,463598.83,13.08
885980.36,25.01,11.42,464691.01,13.12
885727.34,25.01,11.42,464431.46,13.11
885777.79,25.01,11.42,464431.42,13.12
885531.56,25.01,11.42,464284.57,13.11
885265.97,25.0,11.41,464001.4,13.11
885265.97,25.0,11.41,464001.4,13.11
885265.97,25.0,11.41,464001.4,13.11
885130.06,25.01,11.42,464001.03,13.11
885326.63,25.01,11.42,464004.04,13.11
885200.13,25.01,11.42,464001.1,13.11
885415.79,25.02,11.43,464001.03,13.11
885466.24,25.03,11.44,464090.86,13.12
885271.6,25.03,11.44,464049.81,13.12
885451.31,25.04,11.45,464006.51,13.12
885501.76,25.04,11.45,464001.03,13.12
885246.14,25.04,11.45,465124.96,13.16
885296.59,25.05,11.46,465172.44,13.16
885296.59,25.05,11.46,465172.44,13.16
885314.81,25.05,11.46,465221.45,13.16
885365.26,25.05,11.46,465221.4,13.17
885415.71,25.06,11.47,465221.03,13.17
885656.28,25.07,11.48,465221.03,13.17
885399.8,25.07,11.48,465244.05,13.17
885579.51,25.08,11.49,465245.35,13.17
885629.96,25.08,11.49,465247.41,13.18
885629.96,25.08,11.49,465247.41,13.18
885629.96,25.08,11.49,465140.4,13.17
