ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
784972.0,22.35,3.5,199490.73,5.68
784779.41,22.35,3.5,199536.43,5.68
784586.82,22.36,3.5,199491.97,5.68
784394.23,22.36,3.51,199478.07,5.69
784099.76,22.35,3.5,199037.67,5.67
783907.17,22.35,3.5,199324.83,5.68
783534.45,22.34,3.49,199184.37,5.68
783341.86,22.34,3.49,199049.36,5.68
783182.31,22.35,3.5,199040.77,5.68
783177.69,22.35,3.5,199014.4,5.68
782985.1,22.35,3.5,199143.19,5.68
783225.22,22.36,3.51,199128.26,5.69
783032.63,22.36,3.51,199145.58,5.69
783032.63,22.36,3.51,199145.58,5.69
783028.0,22.37,3.52,200022.5,5.71
782868.46,22.37,3.52,200018.49,5.72
782524.59,22.36,3.51,199428.16,5.7
782524.59,22.36,3.51,199428.16,5.7
782519.96,22.37,3.52,199405.78,5.7
782872.15,22.38,3.53,200172.93,5.72
782640.57,22.38,3.53,199899.2,5.72
782635.95,22.38,3.53,199887.19,5.72
782631.32,22.39,3.54,199930.64,5.72
782626.69,22.39,3.54,199898.53,5.72
782434.1,22.4,3.54,199886.23,5.72
782118.74,22.39,3.54,199603.51,5.71
781926.15,22.39,3.54,199588.98,5.72
781921.52,22.4,3.54,200521.34,5.74
782194.69,22.41,3.56,200525.99,5.74
782190.07,22.41,3.56,200504.17,5.74
782185.44,22.42,3.57,200485.19,5.75
781992.85,22.42,3.57,200528.28,5.75
781835.94,22.41,3.56,200370.04,5.74
781643.35,22.41,3.56,200331.35,5.74
781270.63,22.41,3.56,200323.24,5.75
781266.01,22.41,3.56,200729.12,5.76
781073.42,22.41,3.56,200722.85,5.76
781205.3,22.42,3.57,201107.51,5.77
781370.23,22.43,3.58,201106.42,5.77
781365.6,22.43,3.58,201083.17,5.77
781365.6,22.43,3.58,201083.17,5.77
781173.01,22.44,3.59,201116.56,5.78
780980.42,22.44,3.59,201082.87,5.78
780787.83,22.44,3.59,201069.8,5.78
780595.24,22.44,3.59,201422.15,5.79
780590.61,22.44,3.59,201589.23,5.8
780385.89,22.44,3.59,201528.34,5.79
780193.3,22.44,3.59,201572.54,5.8
780033.75,22.44,3.59,201567.72,5.8
779841.16,22.44,3.59,201537.08,5.8
779648.57,22.44,3.59,201652.91,5.81
779643.95,22.45,3.6,201570.83,5.8
779325.22,22.44,3.59,201251.74,5.8
779132.63,22.44,3.59,201212.07,5.8
779128.01,22.45,3.6,201202.55,5.8
778935.42,22.45,3.6,201665.03,5.81
778930.79,22.45,3.6,201748.0,5.82
778771.24,22.46,3.61,201739.74,5.82
778766.62,22.46,3.61,201714.39,5.82
778766.62,22.46,3.61,201714.39,5.82
778574.03,22.46,3.61,201782.2,5.82
778381.44,22.46,3.61,201745.04,5.82
778188.85,22.46,3.61,201771.19,5.82
777996.26,22.46,3.61,201952.3,5.83
778244.54,22.47,3.62,202261.49,5.84
777883.09,22.47,3.62,201959.36,5.83
777869.04,22.47,3.62,202086.09,5.84
778142.21,22.48,3.63,202090.74,5.84
777779.49,22.48,3.63,202054.85,5.84
777779.49,22.48,3.63,202054.85,5.84
777485.02,22.47,3.62,201868.85,5.83
777725.14,22.48,3.63,201931.85,5.84
777532.55,22.48,3.63,201901.66,5.84
777339.96,22.48,3.63,201865.93,5.84
776967.25,22.47,3.62,201856.0,5.84
776774.66,22.47,3.62,202056.86,5.85
776582.07,22.48,3.62,201923.8,5.84
776582.07,22.48,3.62,201923.8,5.84
776582.07,22.48,3.62,201923.8,5.84
776389.47,22.48,3.63,201885.91,5.84
776790.96,22.49,3.64,202591.31,5.87
776790.96,22.49,3.64,202591.31,5.87
776496.12,22.48,3.63,202218.74,5.86
776336.57,22.49,3.64,202224.16,5.86
776336.57,22.49,3.64,202224.16,5.86
776143.98,22.49,3.64,202197.54,5.86
776143.98,22.49,3.64,202197.54,5.86
776143.98,22.49,3.64,202197.54,5.86
776384.11,22.5,3.65,202180.99,5.86
776379.48,22.5,3.65,202296.84,5.86
776186.89,22.5,3.65,202181.48,5.86
776182.27,22.51,3.66,202171.78,5.86
775989.67,22.51,3.66,202854.15,5.88
775797.08,22.51,3.66,202855.09,5.89
775637.54,22.51,3.66,202845.32,5.89
775632.91,22.52,3.67,202823.46,5.89
775440.32,22.52,3.67,202858.44,5.89
775435.7,22.52,3.67,202834.52,5.89
775243.1,22.52,3.67,202824.09,5.89
775050.51,22.52,3.67,202804.48,5.89
775182.4,22.53,3.68,203505.92,5.92
775182.4,22.53,3.68,203505.92,5.92
775177.77,22.54,3.69,203650.37,5.92
775206.19,22.54,3.69,203660.23,5.92
775206.19,22.54,3.69,203684.55,5.92
774911.72,22.54,3.69,203360.44,5.91
774692.48,22.53,3.68,203190.64,5.91
774692.48,22.53,3.68,203166.32,5.91
774499.89,22.53,3.68,203128.82,5.91
774499.89,22.53,3.68,203156.62,5.91
774307.3,22.53,3.68,203145.07,5.91
774114.71,22.54,3.69,203201.86,5.92
773922.12,22.54,3.69,203155.43,5.92
773550.38,22.53,3.68,202896.06,5.91
773545.76,22.53,3.68,202873.58,5.91
773947.24,22.55,3.7,203586.04,5.93
773472.92,22.54,3.69,203130.67,5.92
773280.33,22.54,3.69,203358.06,5.93
773120.78,22.54,3.69,203380.39,5.93
773116.15,22.55,3.7,203358.38,5.93
773111.53,22.55,3.7,203337.38,5.93
772918.94,22.55,3.7,203315.15,5.93
772914.31,22.56,3.71,203345.8,5.93
773154.44,22.57,3.72,203318.64,5.93
773014.44,22.56,3.71,203178.64,5.93
773009.81,22.57,3.72,203166.38,5.93
773005.18,22.57,3.72,204495.18,5.97
772845.64,22.58,3.73,204490.36,5.97
772653.05,22.58,3.73,204459.41,5.97
772290.33,22.57,3.72,203987.9,5.96
772097.74,22.57,3.72,204090.54,5.97
771905.15,22.57,3.72,204022.99,5.97
772237.2,22.58,3.73,204469.61,5.98
772237.2,22.58,3.73,204469.61,5.98
771910.42,22.58,3.73,203976.51,5.97
771750.87,22.58,3.73,203972.12,5.97
771558.28,22.58,3.73,203941.04,5.97
771384.54,22.58,3.73,204743.58,5.99
771191.95,22.58,3.73,204772.07,6.0
771177.9,22.59,3.74,204467.52,5.99
771163.85,22.59,3.74,204477.23,5.99
771159.22,22.6,3.75,204464.02,5.99
770966.63,22.6,3.75,204449.39,5.99
770966.63,22.6,3.75,204450.89,5.99
770792.88,22.6,3.75,205088.85,6.01
770792.88,22.6,3.75,205088.85,6.01
770792.88,22.6,3.75,205088.85,6.01
770778.84,22.61,3.75,204895.18,6.01
771080.61,22.62,3.77,205332.34,6.02
770921.06,22.62,3.77,205334.86,6.02
770916.44,22.62,3.77,205314.68,6.03
770916.44,22.62,3.77,205329.16,6.03
770916.44,22.62,3.77,205314.68,6.03
770916.44,22.62,3.77,205330.94,6.03
770711.89,22.62,3.77,205072.72,6.02
770711.89,22.62,3.77,205072.72,6.02
770519.3,22.62,3.77,205051.19,6.02
770301.04,22.62,3.77,204859.71,6.01
770541.17,22.63,3.78,204891.02,6.02
770536.54,22.63,3.78,204887.97,6.02
770343.95,22.63,3.78,204966.93,6.02
770184.4,22.63,3.78,204958.34,6.02
770184.4,22.63,3.78,204958.82,6.02
770184.4,22.63,3.78,204958.82,6.02
770316.29,22.64,3.79,205893.99,6.05
770316.29,22.64,3.79,205893.99,6.05
770123.7,22.64,3.79,205950.25,6.06
769757.43,22.64,3.79,205572.03,6.05
769564.84,22.64,3.79,205544.85,6.05
769372.25,22.64,3.79,206080.7,6.06
769179.66,22.64,3.79,205913.92,6.06
769179.66,22.64,3.79,205913.92,6.06
769015.33,22.64,3.79,205688.1,6.06
768855.79,22.64,3.79,205690.63,6.06
769095.91,22.65,3.8,205662.37,6.06
768799.06,22.65,3.8,205389.99,6.05
768436.35,22.64,3.79,205444.57,6.05
768676.47,22.65,3.8,205414.45,6.05
768483.88,22.65,3.8,205398.25,6.05
768291.29,22.65,3.8,205645.98,6.06
768098.7,22.65,3.8,205576.15,6.06
767915.53,22.65,3.8,205436.16,6.06
767738.15,22.65,3.8,205899.21,6.08
767903.08,22.66,3.81,205898.13,6.08
768125.28,22.67,3.82,205866.83,6.08
767932.69,22.68,3.82,205920.76,6.08
767740.1,22.68,3.83,205880.6,6.08
767980.23,22.69,3.84,205855.96,6.08
767806.48,22.69,3.84,207332.67,6.13
767646.94,22.69,3.84,207328.66,6.13
767454.35,22.69,3.84,207298.07,6.13
767261.76,22.69,3.84,207418.82,6.13
767057.03,22.69,3.84,206669.57,6.11
767052.41,22.69,3.84,206640.68,6.11
766859.82,22.69,3.84,206548.89,6.11
766687.36,22.7,3.84,205978.12,6.1
766643.76,22.7,3.85,207000.54,6.13
766451.16,22.7,3.85,207256.72,6.14
766258.57,22.7,3.85,207219.95,6.14
766065.98,22.7,3.85,207160.37,6.14
765811.17,22.7,3.85,206345.25,6.12
765651.63,22.7,3.85,206347.77,6.12
765459.04,22.7,3.85,206312.51,6.12
765122.53,22.7,3.85,205933.18,6.11
764929.94,22.7,3.85,206178.64,6.12
765170.06,22.71,3.86,206164.68,6.12
764922.72,22.7,3.85,205900.05,6.11
764730.13,22.71,3.85,205787.12,6.11
764385.68,22.7,3.85,207329.39,6.16
764414.1,22.7,3.85,207339.24,6.16
764654.22,22.71,3.86,207312.22,6.16
764281.51,22.71,3.86,207294.68,6.16
764088.92,22.71,3.86,207370.07,6.16
764329.04,22.72,3.87,207315.97,6.16
764136.45,22.72,3.87,207298.31,6.16
763943.86,22.72,3.87,207383.8,6.17
763939.24,22.73,3.87,208094.63,6.19
763746.65,22.73,3.88,207994.61,6.19
763622.73,22.73,3.88,209131.09,6.22
763479.83,22.73,3.88,208404.43,6.21
763254.87,22.73,3.88,208325.25,6.2
763254.87,22.73,3.88,208325.25,6.2
763095.32,22.73,3.88,208320.57,6.21
762902.73,22.73,3.88,208289.96,6.21
762714.79,22.73,3.88,207661.55,6.19
762627.55,22.73,3.88,207852.24,6.2
762622.92,22.74,3.89,207900.13,6.2
762618.29,22.75,3.89,207870.14,6.2
762858.42,22.76,3.91,207845.79,6.2
762665.83,22.76,3.91,208162.75,6.21
762473.24,22.76,3.91,208104.92,6.21
762468.61,22.76,3.91,208560.48,6.23
762309.07,22.77,3.91,208554.6,6.23
762309.07,22.77,3.91,208594.74,6.23
762309.07,22.77,3.91,208594.74,6.23
762116.48,22.77,3.92,208658.58,6.23
762248.36,22.77,3.92,208615.02,6.23
762043.64,22.77,3.92,208564.57,6.23
761851.05,22.77,3.92,208784.18,6.24
761846.42,22.78,3.93,208640.91,6.24
761653.83,22.78,3.93,208568.01,6.24
761281.11,22.77,3.92,208455.17,6.23
761276.49,22.77,3.92,208488.97,6.24
761516.61,22.79,3.93,209364.68,6.26
761516.61,22.79,3.93,209364.68,6.26
761545.03,22.79,3.94,209374.54,6.27
761545.03,22.79,3.94,209374.54,6.27
761162.32,22.78,3.93,208940.69,6.25
760969.73,22.78,3.93,208902.07,6.25
760969.73,22.78,3.93,208902.07,6.25
759462.04,22.79,3.94,208840.93,6.27
759462.04,22.79,3.94,208840.93,6.27
759702.17,22.8,3.95,208832.74,6.27
759509.58,22.81,3.95,208841.76,6.27
759509.58,22.81,3.95,208841.76,6.27
759316.99,22.81,3.96,208885.64,6.27
759316.99,22.81,3.96,208885.64,6.27
759316.99,22.81,3.96,208885.64,6.27
759124.4,22.81,3.96,208826.54,6.27
758899.43,22.8,3.95,209307.48,6.29
758706.84,22.8,3.95,209137.12,6.29
758702.22,22.81,3.96,209331.99,6.29
758542.67,22.81,3.96,209326.42,6.3
758674.55,22.82,3.97,209297.7,6.3
758914.68,22.83,3.98,209401.69,6.3
758910.05,22.84,3.99,209339.14,6.3
758717.46,22.84,3.99,209294.25,6.3
758524.87,22.84,3.99,209292.04,6.3
758524.87,22.84,3.99,209292.04,6.3
758171.0,22.83,3.98,210417.72,6.34
758444.17,22.84,3.99,210422.37,6.34
758430.12,22.85,4.0,210124.08,6.33
758232.67,22.85,4.0,210015.83,6.33
758040.08,22.85,4.0,209977.75,6.33
757667.36,22.84,3.99,210067.04,6.33
757662.74,22.85,4.0,210015.98,6.33
757457.77,22.84,3.99,209835.64,6.33
757457.77,22.84,3.99,209835.64,6.33
757265.18,22.84,3.99,209808.35,6.33
757072.59,22.84,3.99,209783.13,6.33
756880.0,22.85,3.99,210088.48,6.34
756687.41,22.85,4.0,210035.65,6.34
756927.53,22.86,4.01,210330.41,6.35
756554.82,22.85,4.0,210076.38,6.34
756395.27,22.85,4.0,210081.8,6.35
756635.4,22.86,4.01,210056.95,6.35
756635.4,22.86,4.01,210056.95,6.35
756442.81,22.86,4.01,210038.63,6.35
756250.22,22.86,4.01,210211.39,6.36
756250.22,22.86,4.01,210211.39,6.36
756382.1,22.87,4.02,210208.44,6.36
756382.1,22.87,4.02,210208.44,6.36
756382.1,22.87,4.02,210191.97,6.36
756009.38,22.86,4.01,210027.51,6.35
755714.91,22.86,4.01,211072.18,6.38
755555.36,22.86,4.01,211066.92,6.39
755555.36,22.86,4.01,211066.92,6.39
755555.36,22.86,4.01,211066.92,6.39
755362.77,22.86,4.01,211039.56,6.39
755362.77,22.86,4.01,211002.96,6.39
755362.77,22.86,4.01,211002.96,6.39
755358.15,22.87,4.02,210996.39,6.39
755165.56,22.87,4.02,211023.11,6.39
754972.97,22.87,4.02,211062.03,6.39
754968.34,22.87,4.02,211041.93,6.39
755208.47,22.88,4.03,211053.82,6.4
755015.87,22.89,4.03,211782.91,6.42
754856.33,22.89,4.04,211777.34,6.42
754856.33,22.89,4.04,211777.34,6.42
754663.74,22.89,4.04,211747.22,6.42
754663.74,22.89,4.04,211747.22,6.42
754659.11,22.89,4.04,211796.55,6.43
754466.52,22.9,4.04,211758.46,6.43
754273.93,22.9,4.05,211735.99,6.43
754081.34,22.9,4.05,212090.83,6.44
754076.71,22.9,4.05,211799.92,6.43
753704.0,22.89,4.04,211388.0,6.42
753511.41,22.9,4.05,211685.31,6.43
753351.86,22.9,4.05,211690.73,6.43
753351.86,22.9,4.05,211733.02,6.44
753159.27,22.9,4.05,211706.4,6.44
753426.41,22.91,4.06,211137.26,6.42
753253.95,22.91,4.06,210768.49,6.41
753300.06,22.92,4.07,211536.39,6.44
752869.95,22.91,4.06,211009.9,6.42
752677.36,22.91,4.06,211094.05,6.43
752484.77,22.91,4.06,211060.47,6.43
752292.18,22.91,4.06,211008.79,6.43
752292.18,22.91,4.06,211008.79,6.43
752287.56,22.92,4.07,210981.88,6.43
752282.93,22.92,4.07,211461.74,6.44
752282.93,22.92,4.07,211461.74,6.44
752282.93,22.92,4.07,211461.74,6.44
752090.34,22.92,4.07,211315.14,6.44
751930.79,22.93,4.08,211300.97,6.44
751738.2,22.93,4.08,211280.99,6.44
751545.61,22.93,4.08,211282.78,6.45
751785.74,22.94,4.09,211291.86,6.45
751593.15,22.94,4.09,211271.55,6.45
751400.56,22.94,4.09,211728.86,6.46
751400.56,22.94,4.09,211728.86,6.46
751046.69,22.93,4.08,211757.5,6.47
750887.14,22.94,4.09,211762.92,6.47
750714.69,22.94,4.09,211347.53,6.46
751077.19,22.95,4.1,211974.5,6.48
751077.19,22.95,4.1,211974.5,6.48
750783.11,22.95,4.09,211619.42,6.47
750783.11,22.95,4.09,211619.42,6.47
750778.49,22.95,4.1,211598.9,6.47
750778.49,22.95,4.1,211598.9,6.47
750778.49,22.95,4.1,211598.9,6.47
750585.9,22.95,4.1,211574.81,6.47
750369.93,22.95,4.1,211353.3,6.46
750177.34,22.95,4.1,211382.94,6.47
750172.71,22.95,4.1,211366.25,6.47
750172.71,22.95,4.1,211366.25,6.47
749980.12,22.95,4.1,211686.19,6.48
749787.53,22.96,4.11,211389.02,6.47
749594.94,22.96,4.11,211705.78,6.48
749435.39,22.96,4.11,211711.19,6.49
749180.58,22.96,4.11,211391.69,6.48
749175.96,22.96,4.11,211371.18,6.48
749175.96,22.96,4.11,211371.18,6.48
749175.96,22.96,4.11,211371.18,6.48
749487.16,22.98,4.13,211393.91,6.48
749487.16,22.98,4.13,211393.91,6.48
749487.16,22.98,4.13,211393.91,6.48
749482.53,22.98,4.13,211372.2,6.48
747974.85,22.99,4.14,211311.05,6.5
747970.22,23.0,4.15,211292.33,6.5
747777.63,23.0,4.15,211653.78,6.51
747585.04,23.0,4.15,211832.29,6.52
747392.45,23.0,4.15,212044.68,6.53
747268.53,23.0,4.15,211343.43,6.51
747433.46,23.01,4.16,211342.35,6.51
747240.87,23.01,4.16,211314.94,6.51
746946.4,23.01,4.16,211360.02,6.51
746941.77,23.01,4.16,211337.06,6.51
746937.14,23.02,4.17,211318.87,6.51
746744.55,23.02,4.17,211296.37,6.51
746551.96,23.02,4.17,211690.63,6.53
746359.37,23.02,4.17,211456.92,6.52
746166.78,23.02,4.17,211688.67,6.53
746023.89,23.03,4.18,212450.46,6.56
746023.89,23.03,4.18,212450.46,6.56
745864.34,23.03,4.18,212436.29,6.56
745859.71,23.03,4.18,212415.64,6.56
745855.09,23.04,4.19,212457.99,6.56
745850.46,23.05,4.19,212429.33,6.56
745657.87,23.05,4.2,212404.17,6.57
745312.37,23.04,4.19,212345.87,6.56
745119.78,23.04,4.19,212732.97,6.58
745119.78,23.04,4.19,212732.97,6.58
745115.15,23.05,4.2,212928.14,6.59
745110.53,23.05,4.2,213138.28,6.59
744950.98,23.05,4.2,213132.41,6.6
744946.35,23.06,4.21,213108.45,6.6
745186.48,23.07,4.22,213169.64,6.6
745030.55,23.07,4.22,213012.38,6.6
744837.96,23.07,4.22,212973.52,6.6
744837.96,23.07,4.22,212990.61,6.6
744645.37,23.07,4.22,212955.24,6.6
744640.74,23.07,4.22,212948.99,6.6
744497.61,23.07,4.22,213500.9,6.62
744737.73,23.08,4.23,213635.76,6.62
744545.14,23.08,4.23,213806.79,6.63
744545.14,23.08,4.23,213806.79,6.63
744545.14,23.08,4.23,213806.79,6.63
744545.14,23.08,4.23,213806.79,6.63
744385.6,23.09,4.24,213812.2,6.63
744193.01,23.09,4.24,213774.81,6.63
744000.42,23.09,4.24,213897.01,6.64
743995.79,23.09,4.24,213811.78,6.64
743991.16,23.1,4.25,213760.63,6.64
743798.57,23.1,4.25,214415.72,6.66
743615.41,23.1,4.25,213990.17,6.65
743852.46,23.11,4.26,213318.35,6.63
743692.91,23.12,4.27,213309.76,6.63
743490.9,23.12,4.27,213442.5,6.64
743298.31,23.12,4.27,213415.33,6.64
742940.08,23.11,4.26,213285.51,6.63
742940.08,23.11,4.26,213285.51,6.63
742842.64,23.11,4.26,213658.13,6.65
742558.07,23.11,4.26,213359.96,6.64
742558.07,23.11,4.26,213359.96,6.64
742558.07,23.11,4.26,213359.96,6.64
742558.07,23.11,4.26,213359.96,6.64
742365.48,23.11,4.26,213954.12,6.66
742172.89,23.11,4.26,213555.78,6.65
742172.89,23.11,4.26,213555.78,6.65
742446.06,23.12,4.27,213560.43,6.65
742073.34,23.11,4.26,213531.05,6.65
741880.75,23.11,4.26,213520.27,6.65
741688.16,23.12,4.26,213685.35,6.66
741495.57,23.12,4.27,213539.3,6.66
741490.94,23.12,4.27,214073.55,6.68
741317.2,23.12,4.27,213706.67,6.67
741482.13,23.13,4.28,213705.58,6.67
741482.13,23.13,4.28,213705.58,6.67
741722.25,23.14,4.29,213674.62,6.67
741529.66,23.15,4.3,213762.92,6.67
741156.94,23.14,4.29,213700.93,6.67
741156.94,23.14,4.29,213700.93,6.67
741288.83,23.15,4.3,213665.18,6.67
741288.83,23.15,4.3,213665.18,6.67
741288.83,23.15,4.3,213665.18,6.67
741600.03,23.16,4.31,214424.54,6.7
741136.24,23.15,4.3,213877.59,6.68
740962.49,23.15,4.3,213788.29,6.68
740962.49,23.15,4.3,213788.29,6.68
740986.14,23.16,4.31,215060.27,6.72
740784.12,23.16,4.31,214289.06,6.7
740784.12,23.16,4.31,214289.06,6.7
740784.12,23.16,4.31,214289.06,6.7
740784.12,23.16,4.31,214289.06,6.7
740624.58,23.16,4.31,214285.06,6.7
740431.99,23.16,4.31,214258.72,6.7
740427.36,23.17,4.32,214249.87,6.7
740612.7,23.18,4.33,214268.38,6.71
740612.7,23.18,4.33,214268.38,6.71
740852.82,23.19,4.34,214245.31,6.71
740652.97,23.18,4.33,214689.03,6.72
740460.37,23.18,4.33,214567.89,6.72
740306.77,23.19,4.34,214385.87,6.71
740099.82,23.19,4.34,215074.8,6.74
739940.28,23.19,4.34,215069.54,6.74
739935.65,23.2,4.35,215046.04,6.74
739743.06,23.2,4.35,215083.67,6.74
739550.47,23.2,4.35,215065.24,6.75
739385.75,23.2,4.34,214869.77,6.74
739517.64,23.2,4.35,214837.87,6.74
739517.64,23.2,4.35,214837.87,6.74
739757.76,23.21,4.36,215629.54,6.77
739753.14,23.22,4.37,215686.4,6.77
739585.17,23.22,4.37,215866.1,6.78
739425.63,23.22,4.37,215861.42,6.78
739233.04,23.23,4.38,215833.82,6.78
739040.45,23.23,4.38,215908.37,6.79
738871.22,23.23,4.38,215303.75,6.77
738871.22,23.23,4.38,215303.75,6.77
738636.91,23.23,4.38,215374.85,6.77
738632.28,23.24,4.38,215339.09,6.77
738367.23,23.23,4.38,215205.11,6.77
738194.77,23.23,4.38,215133.97,6.77
738151.16,23.24,4.38,215429.28,6.78
737958.57,23.24,4.39,215383.32,6.78
737765.98,23.24,4.39,215371.89,6.78
737443.29,23.23,4.38,215027.95,6.77
737438.67,23.24,4.39,215502.88,6.79
737438.67,23.24,4.39,215502.88,6.79
737246.07,23.24,4.39,215365.28,6.79
737246.07,23.24,4.39,215365.28,6.79
737261.59,23.24,4.39,216398.62,6.82
737407.94,23.25,4.4,216407.28,6.82
737436.36,23.26,4.41,216417.14,6.83
737243.77,23.26,4.41,216387.25,6.83
737051.18,23.26,4.41,216368.09,6.83
736858.59,23.26,4.41,216443.71,6.83
737098.71,23.27,4.42,216386.79,6.83
736906.12,23.28,4.43,217038.09,6.86
736746.58,23.28,4.43,217034.09,6.86
736746.58,23.28,4.43,217034.09,6.86
736402.71,23.27,4.42,216600.76,6.84
736210.11,23.27,4.42,216569.0,6.85
736017.52,23.27,4.42,216642.85,6.85
735824.93,23.27,4.42,216842.65,6.86
736065.06,23.29,4.43,216729.29,6.86
735863.05,23.29,4.44,216929.7,6.86
735661.03,23.29,4.44,216721.66,6.86
735661.03,23.29,4.44,216718.91,6.86
735487.29,23.29,4.44,216662.25,6.86
733979.61,23.3,4.45,216601.11,6.88
733820.06,23.3,4.45,216603.63,6.88
733820.06,23.3,4.45,216601.95,6.88
733627.47,23.3,4.45,216578.22,6.88
733434.88,23.31,4.45,216581.63,6.88
733242.29,23.31,4.46,216596.9,6.88
733049.7,23.31,4.46,216550.84,6.89
732890.15,23.31,4.46,216546.83,6.89
732697.56,23.31,4.46,216515.07,6.89
732697.56,23.31,4.46,216575.74,6.89
732412.16,23.31,4.46,215228.99,6.85
732652.29,23.32,4.47,215355.89,6.86
732652.29,23.32,4.47,215355.89,6.86
732459.7,23.32,4.47,215812.46,6.87
732552.22,23.33,4.48,216346.01,6.89
732359.63,23.33,4.48,216207.01,6.89
732200.09,23.33,4.48,216203.01,6.89
732195.46,23.34,4.49,216006.07,6.89
732190.83,23.35,4.49,215959.68,6.89
731998.24,23.35,4.5,215927.91,6.89
731993.62,23.35,4.5,216025.45,6.89
731993.62,23.35,4.5,216022.98,6.89
731801.03,23.35,4.5,215941.76,6.89
731796.4,23.36,4.51,215917.65,6.89
731796.4,23.36,4.51,215917.65,6.89
731603.81,23.36,4.51,215909.9,6.89
731420.64,23.36,4.51,216469.5,6.91
731222.7,23.36,4.51,216280.07,6.91
731035.6,23.36,4.51,217428.32,6.95
730876.06,23.36,4.51,217422.75,6.95
731116.18,23.37,4.52,217394.8,6.95
731116.18,23.37,4.52,217394.8,6.95
730933.02,23.38,4.53,217855.35,6.97
730731.0,23.38,4.53,217661.49,6.96
730538.41,23.38,4.53,217760.48,6.97
730345.82,23.38,4.53,217676.85,6.97
730153.23,23.38,4.53,217648.45,6.97
729948.51,23.38,4.53,217607.17,6.97
729943.88,23.38,4.53,218072.54,6.99
729656.99,23.38,4.52,217770.93,6.98
729464.4,23.38,4.53,217791.23,6.98
729271.8,23.38,4.53,217811.89,6.98
729112.26,23.38,4.53,217814.41,6.98
728739.54,23.37,4.52,217540.42,6.98
728546.95,23.37,4.52,217515.76,6.98
728787.08,23.38,4.53,217500.14,6.98
728594.49,23.39,4.54,217582.95,6.98
728594.49,23.39,4.54,217582.95,6.98
728594.49,23.39,4.54,217582.95,6.98
728589.86,23.39,4.54,217533.14,6.98
728300.73,23.39,4.53,217181.71,6.97
728108.14,23.39,4.54,217166.38,6.98
727915.55,23.39,4.54,217642.69,6.99
727915.55,23.39,4.54,217642.69,6.99
727542.83,23.38,4.53,217234.8,6.98
727542.83,23.38,4.53,217234.8,6.98
727350.24,23.38,4.53,217371.54,6.99
727350.24,23.38,4.53,217371.54,6.99
727190.7,23.38,4.53,217367.15,6.99
726998.11,23.38,4.53,217336.08,6.99
726805.52,23.39,4.53,217416.67,7.0
726805.52,23.39,4.53,217416.67,7.0
726514.53,23.38,4.53,217154.61,6.99
726321.94,23.38,4.53,217130.03,6.99
726002.93,23.37,4.52,216810.93,6.98
725810.34,23.37,4.52,217055.03,6.99
725650.79,23.38,4.53,217046.44,6.99
725458.2,23.38,4.53,216853.53,6.99
725458.2,23.38,4.53,216853.53,6.99
725304.38,23.37,4.52,216700.12,6.98
725544.51,23.38,4.53,216675.19,6.98
725729.85,23.4,4.54,217024.49,7.0
725571.88,23.39,4.54,216864.86,6.99
725379.29,23.39,4.54,216748.95,6.99
725379.29,23.39,4.54,216748.95,6.99
725006.58,23.38,4.53,216821.49,6.99
725246.7,23.4,4.54,216744.8,6.99
725416.28,23.41,4.56,219233.97,7.07
725128.35,23.4,4.55,218957.69,7.07
724968.8,23.4,4.55,218952.43,7.07
724776.21,23.4,4.55,218921.92,7.07
724762.16,23.41,4.56,218113.72,7.04
724762.16,23.41,4.56,218113.72,7.04
724757.54,23.41,4.56,218160.99,7.05
724564.95,23.42,4.56,218164.79,7.05
724400.62,23.42,4.57,219559.1,7.1
724204.68,23.42,4.56,220728.97,7.14
724002.67,23.42,4.57,219946.06,7.11
723843.12,23.42,4.57,219941.24,7.12
724065.33,23.43,4.58,219912.2,7.12
723896.1,23.43,4.58,219341.71,7.1
723896.1,23.43,4.58,219341.71,7.1
723773.55,23.43,4.58,218754.75,7.08
723539.24,23.43,4.58,218825.84,7.09
723346.65,23.43,4.58,218872.73,7.09
723061.58,23.43,4.58,218837.43,7.09
723061.58,23.43,4.58,218837.43,7.09
723056.95,23.43,4.58,218819.88,7.09
722864.36,23.43,4.58,218856.43,7.09
722671.77,23.43,4.58,218826.06,7.1
722667.15,23.44,4.59,219372.64,7.12
722474.56,23.44,4.59,219251.03,7.11
722255.89,23.44,4.59,219039.62,7.11
722096.35,23.44,4.59,219045.04,7.11
721903.76,23.44,4.59,219018.42,7.11
