ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
412,1116,947220,6212,947220
413,1118,948220,6212,948220
413,1118,949220,6212,949220
414,1120,950220,6212,950220
414,1120,951220,6212,951220
415,1122,952220,6212,952220
415,1122,952220,6212,952220
415,1122,953220,6212,953220
416,1124,954220,6212,954220
416,1124,954220,6212,954220
416,1124,954810,6212,954810
417,1126,955280,6212,955280
418,1130,959280,6212,959280
418,1130,959750,6212,959750
418,1130,960560,6212,960560
419,1132,961560,6212,961560
419,1132,962030,6212,962030
419,1132,962490,6212,962490
420,1134,963490,6212,963490
420,1134,964490,6212,964490
421,1136,965300,6212,965300
421,1136,966300,6212,966300
422,1138,967110,6212,967110
422,1138,968110,6212,968110
423,1140,969110,6212,969110
423,1140,969920,6212,969920
423,1140,969920,6212,969920
424,1142,970730,6212,970730
424,1142,971100,6212,971100
424,1142,972100,6212,972100
425,1144,973100,6212,973100
425,1144,973100,6212,973100
425,1144,973100,6212,973100
425,1144,974100,6212,974100
426,1146,974570,6212,974570
426,1146,975570,6212,975570
427,1148,976570,6212,976570
427,1148,977380,6212,977380
428,1150,978380,6212,978380
428,1150,978700,6212,978700
428,1150,979510,6212,979510
429,1152,980320,6212,980320
430,1160,988320,6212,988320
430,1160,989320,6212,989320
431,1162,989780,6212,989780
431,1162,990100,6212,990100
431,1162,990570,6212,990570
432,1166,994570,6212,994570
433,1168,995570,6212,995570
433,1168,996050,6212,996050
433,1168,997050,6212,997050
434,1170,998050,6212,998050
434,1170,998370,6212,998370
435,1172,999180,6212,999180
435,1172,999180,6212,999180
435,1172,1000180,6212,1000180
436,1174,1001180,6212,1001180
436,1174,1002180,6212,1002180
437,1176,1002990,6212,1002990
437,1176,1003990,6212,1003990
437,1176,1003990,6212,1003990
437,1176,1004450,6212,1004450
438,1178,1005450,6212,1005450
438,1178,1006450,6212,1006450
439,1180,1007450,6212,1007450
439,1180,1008450,6212,1008450
440,1182,1008920,6212,1008920
440,1182,1009390,6212,1009390
440,1182,1009860,6212,1009860
441,1184,1010410,6212,1010410
441,1184,1011410,6212,1011410
441,1184,1011870,6212,1011870
441,1184,1011870,6212,1011870
442,1186,1012870,6212,1012870
442,1186,1013870,6212,1013870
443,1188,1014870,6212,1014870
443,1188,1015680,6212,1015680
444,1190,1016680,6212,1016680
444,1190,1017680,6212,1017680
445,1194,1021680,6212,1021680
446,1196,1022140,6212,1022140
446,1196,1023140,6212,1023140
447,1198,1024140,6212,1024140
447,1198,1025140,6212,1025140
448,1200,1026140,6212,1026140
449,1208,1034140,6212,1034140
449,1208,1035140,6212,1035140
450,1210,1036140,6212,1036140
450,1210,1037140,6212,1037140
450,1210,1037610,6212,1037610
451,1214,1041610,6212,1041610
452,1216,1042610,6212,1042610
452,1216,1042830,6212,1042830
452,1216,1043830,6212,1043830
453,1218,1044300,6212,1044300
453,1218,1045300,6212,1045300
454,1220,1047300,6212,1047300
455,1222,1048300,6212,1048300
455,1222,1049110,6212,1049110
455,1222,1049580,6212,1049580
456,1224,1050580,6212,1050580
456,1224,1051580,6212,1051580
456,1224,1051800,6212,1051800
457,1226,1052800,6212,1052800
457,1226,1053800,6212,1053800
458,1228,1054800,6212,1054800
458,1228,1055610,6212,1055610
459,1230,1056610,6212,1056610
460,1238,1064610,6212,1064610
460,1238,1065420,6212,1065420
461,1240,1066230,6212,1066230
461,1240,1067230,6212,1067230
462,1242,1068040,6212,1068040
463,1246,1072040,6212,1072040
463,1246,1073040,6212,1073040
464,1248,1074040,6212,1074040
464,1248,1075040,6212,1075040
464,1248,1075200,6212,1075200
465,1252,1079200,6212,1079200
466,1254,1080200,6212,1080200
466,1254,1080750,6212,1080750
467,1256,1081220,6212,1081220
467,1256,1082220,6212,1082220
467,1256,1082550,6212,1082550
468,1258,1083200,6212,1083200
468,1258,1083790,6212,1083790
469,1260,1084790,6212,1084790
469,1260,1085600,6212,1085600
469,1260,1085600,6212,1085600
470,1262,1086600,6212,1086600
470,1262,1087600,6212,1087600
470,1262,1087600,6212,1087600
471,1264,1088600,6212,1088600
471,1264,1089070,6212,1089070
471,1264,1090070,6212,1090070
471,1264,1090070,6212,1090070
472,1266,1090620,6212,1090620
473,1274,1098620,6212,1098620
473,1274,1099090,6212,1099090
474,1276,1100090,6212,1100090
474,1276,1100560,6212,1100560
475,1284,1108560,6212,1108560
475,1284,1109560,6212,1109560
476,1286,1110370,6212,1110370
476,1286,1110370,6212,1110370
476,1286,1111180,6212,1111180
476,1286,1111180,6212,1111180
477,1288,1111640,6212,1111640
477,1288,1112640,6212,1112640
478,1290,1113640,6212,1113640
478,1290,1114230,6212,1114230
479,1292,1115230,6212,1115230
479,1292,1116230,6212,1116230
479,1292,1116450,6212,1116450
480,1296,1120450,6212,1120450
480,1296,1120610,6212,1120610
480,1296,1121080,6212,1121080
481,1298,1122080,6212,1122080
481,1298,1123080,6212,1123080
482,1300,1123890,6212,1123890
482,1300,1124890,6212,1124890
483,1302,1125890,6212,1125890
483,1302,1126890,6212,1126890
484,1304,1127540,6212,1127540
484,1304,1128010,6212,1128010
484,1304,1128010,6212,1128010
485,1306,1129010,6212,1129010
485,1306,1130010,6212,1130010
485,1306,1130330,6212,1130330
486,1308,1131330,6212,1131330
486,1308,1132140,6212,1132140
487,1310,1133140,6212,1133140
487,1310,1133140,6212,1133140
487,1310,1133610,6212,1133610
487,1310,1134080,6212,1134080
488,1312,1135080,6212,1135080
488,1312,1136080,6212,1136080
488,1312,1136080,6212,1136080
488,1312,1136080,6212,1136080
489,1314,1137080,6212,1137080
489,1314,1138080,6212,1138080
489,1314,1138550,6212,1138550
490,1316,1139200,6212,1139200
490,1316,1140010,6212,1140010
490,1316,1140010,6212,1140010
490,1316,1140330,6212,1140330
491,1318,1140800,6212,1140800
491,1318,1141610,6212,1141610
491,1318,1141610,6212,1141610
492,1320,1142610,6212,1142610
492,1320,1143080,6212,1143080
492,1320,1143080,6212,1143080
492,1320,1144080,6212,1144080
493,1322,1144550,6212,1144550
493,1322,1145550,6212,1145550
494,1324,1146550,6212,1146550
494,1324,1147550,6212,1147550
494,1324,1147550,6212,1147550
494,1324,1148010,6212,1148010
495,1326,1149010,6212,1149010
495,1326,1149330,6212,1149330
495,1326,1150330,6212,1150330
496,1334,1158330,6212,1158330
496,1334,1158330,6212,1158330
497,1336,1158800,6212,1158800
497,1336,1159800,6212,1159800
497,1336,1159960,6212,1159960
497,1336,1159960,6212,1159960
498,1338,1160960,6212,1160960
498,1338,1161770,6212,1161770
499,1340,1162770,6212,1162770
499,1340,1163770,6212,1163770
500,1342,1164580,6212,1164580
500,1342,1165580,6212,1165580
501,1344,1166580,6212,1166580
501,1344,1166740,6212,1166740
502,1352,1174740,6212,1174740
502,1352,1175060,6212,1175060
502,1352,1176060,6212,1176060
503,1354,1177060,6212,1177060
503,1354,1178060,6212,1178060
503,1354,1178530,6212,1178530
503,1354,1178530,6212,1178530
504,1356,1179080,6212,1179080
504,1356,1180080,6212,1180080
505,1358,1181080,6212,1181080
505,1358,1182080,6212,1182080
506,1360,1183080,6212,1183080
506,1360,1184080,6212,1184080
507,1362,1184890,6212,1184890
507,1362,1184890,6212,1184890
507,1362,1185700,6212,1185700
507,1362,1185930,6212,1185930
508,1364,1186400,6212,1186400
508,1364,1187050,6212,1187050
509,1366,1188050,6212,1188050
509,1366,1188510,6212,1188510
509,1366,1189510,6212,1189510
510,1368,1190320,6212,1190320
510,1368,1191320,6212,1191320
511,1370,1191970,6212,1191970
511,1370,1192970,6212,1192970
512,1372,1193970,6212,1193970
512,1372,1194970,6212,1194970
513,1374,1195970,6212,1195970
513,1374,1196970,6212,1196970
514,1376,1197970,6212,1197970
514,1376,1198620,6212,1198620
515,1378,1199620,6212,1199620
515,1378,1199620,6212,1199620
515,1378,1200620,6212,1200620
516,1380,1201620,6212,1201620
516,1380,1202620,6212,1202620
517,1388,1210620,6212,1210620
518,1390,1211270,6212,1211270
518,1390,1212080,6212,1212080
519,1392,1212890,6212,1212890
519,1392,1213700,6212,1213700
520,1394,1214170,6212,1214170
520,1394,1214170,6212,1214170
520,1394,1215170,6212,1215170
521,1396,1215980,6212,1215980
521,1396,1216980,6212,1216980
521,1396,1217450,6212,1217450
521,1396,1217610,6212,1217610
522,1398,1218610,6212,1218610
522,1398,1219080,6212,1219080
522,1398,1219300,6212,1219300
523,1400,1220300,6212,1220300
523,1400,1220300,6212,1220300
524,1408,1228300,6212,1228300
524,1408,1228300,6212,1228300
524,1408,1228300,6212,1228300
524,1408,1228460,6212,1228460
524,1408,1229460,6212,1229460
525,1410,1230460,6212,1230460
525,1410,1231270,6212,1231270
526,1412,1232270,6212,1232270
526,1412,1232270,6212,1232270
526,1412,1233080,6212,1233080
527,1414,1234080,6212,1234080
527,1414,1235080,6212,1235080
528,1416,1236080,6212,1236080
528,1416,1237080,6212,1237080
529,1418,1238080,6212,1238080
529,1418,1239080,6212,1239080
529,1418,1239550,6212,1239550
530,1420,1240550,6212,1240550
530,1420,1241020,6212,1241020
530,1420,1241490,6212,1241490
530,1420,1241710,6212,1241710
530,1420,1241710,6212,1241710
531,1428,1245710,6212,1245710
532,1430,1246520,6212,1246520
532,1430,1246520,6212,1246520
532,1430,1247520,6212,1247520
533,1438,1255520,6212,1255520
533,1438,1256520,6212,1256520
534,1440,1257520,6212,1257520
534,1440,1258520,6212,1258520
534,1440,1259520,6212,1259520
534,1440,1259520,6212,1259520
534,1440,1259520,6212,1259520
535,1442,1260520,6212,1260520
536,1444,1262520,6212,1262520
536,1444,1262520,6212,1262520
536,1444,1263330,6212,1263330
536,1444,1264140,6212,1264140
536,1444,1264690,6212,1264690
536,1444,1264690,6212,1264690
536,1444,1264690,6212,1264690
537,1452,1272690,6212,1272690
537,1452,1272690,6212,1272690
538,1454,1273690,6212,1273690
538,1454,1274690,6212,1274690
538,1454,1274690,6212,1274690
539,1456,1275690,6212,1275690
539,1456,1276500,6212,1276500
540,1458,1277500,6212,1277500
540,1458,1278500,6212,1278500
541,1466,1286500,6212,1286500
541,1466,1286500,6212,1286500
542,1468,1287310,6212,1287310
542,1468,1287310,6212,1287310
542,1468,1287860,6212,1287860
543,1470,1288320,6212,1288320
544,1478,1296320,6212,1296320
544,1478,1297320,6212,1297320
544,1478,1297640,6212,1297640
545,1480,1298640,6212,1298640
545,1480,1299110,6212,1299110
545,1480,1300110,6212,1300110
546,1482,1301110,6212,1301110
546,1482,1301110,6212,1301110
546,1482,1302110,6212,1302110
547,1484,1303110,6212,1303110
547,1484,1303110,6212,1303110
547,1484,1303580,6212,1303580
548,1486,1304580,6212,1304580
548,1486,1305580,6212,1305580
549,1488,1306580,6212,1306580
549,1488,1307050,6212,1307050
549,1488,1308050,6212,1308050
549,1488,1308050,6212,1308050
550,1490,1309050,6212,1309050
550,1490,1309860,6212,1309860
551,1498,1317860,6212,1317860
552,1500,1318860,6212,1318860
552,1500,1318860,6212,1318860
553,1508,1322860,6212,1322860
553,1508,1322860,6212,1322860
554,1516,1330860,6212,1330860
554,1516,1331180,6212,1331180
554,1516,1331660,6212,1331660
554,1516,1331660,6212,1331660
554,1516,1332660,6212,1332660
554,1516,1333660,6212,1333660
554,1516,1334470,6212,1334470
555,1518,1335470,6212,1335470
555,1518,1335940,6212,1335940
555,1518,1336750,6212,1336750
555,1518,1336800,6212,1336800
555,1518,1336800,6212,1336800
556,1526,1344800,6212,1344800
557,1528,1345260,6212,1345260
558,1536,1349260,6212,1349260
558,1536,1350260,6212,1350260
559,1538,1351260,6212,1351260
559,1538,1351850,6212,1351850
560,1546,1355850,6212,1355850
560,1546,1356320,6212,1356320
561,1554,1364320,6212,1364320
561,1554,1365320,6212,1365320
561,1554,1366130,6212,1366130
561,1554,1366940,6212,1366940
561,1554,1367170,6212,1367170
562,1556,1367980,6212,1367980
562,1556,1368980,6212,1368980
562,1556,1369450,6212,1369450
562,1556,1370450,6212,1370450
562,1556,1371450,6212,1371450
562,1556,1372450,6212,1372450
562,1556,1373000,6212,1373000
563,1558,1374000,6212,1374000
563,1558,1374000,6212,1374000
563,1558,1375000,6212,1375000
563,1558,1375000,6212,1375000
564,1560,1376000,6212,1376000
564,1560,1376320,6212,1376320
564,1560,1377320,6212,1377320
564,1560,1377550,6212,1377550
565,1562,1378550,6212,1378550
565,1562,1379550,6212,1379550
566,1564,1380550,6212,1380550
566,1564,1381550,6212,1381550
567,1566,1382550,6212,1382550
567,1566,1382550,6212,1382550
567,1566,1383550,6212,1383550
568,1568,1384550,6212,1384550
568,1568,1385550,6212,1385550
568,1568,1385710,6212,1385710
569,1570,1386710,6212,1386710
569,1570,1387710,6212,1387710
570,1572,1388710,6212,1388710
570,1572,1389710,6212,1389710
571,1574,1390520,6212,1390520
571,1574,1391520,6212,1391520
571,1574,1391520,6212,1391520
572,1576,1392520,6212,1392520
572,1576,1393520,6212,1393520
573,1584,1397520,6212,1397520
573,1584,1397520,6212,1397520
573,1584,1398520,6212,1398520
573,1584,1399330,6212,1399330
574,1592,1403330,6212,1403330
574,1592,1404330,6212,1404330
574,1592,1404980,6212,1404980
574,1592,1405980,6212,1405980
574,1592,1406980,6212,1406980
574,1592,1407980,6212,1407980
574,1592,1407980,6212,1407980
574,1592,1408980,6212,1408980
575,1594,1409980,6212,1409980
575,1594,1410450,6212,1410450
576,1596,1411450,6212,1411450
576,1596,1412450,6212,1412450
577,1598,1413450,6212,1413450
577,1598,1413450,6212,1413450
577,1598,1413920,6212,1413920
577,1598,1414920,6212,1414920
578,1600,1415570,6212,1415570
578,1600,1415570,6212,1415570
578,1600,1415680,6212,1415680
578,1600,1416680,6212,1416680
579,1602,1417680,6212,1417680
579,1602,1417680,6212,1417680
579,1602,1418680,6212,1418680
580,1604,1419680,6212,1419680
580,1604,1420680,6212,1420680
581,1606,1421680,6212,1421680
581,1606,1422680,6212,1422680
582,1608,1423680,6212,1423680
582,1608,1423680,6212,1423680
582,1608,1424680,6212,1424680
583,1610,1425490,6212,1425490
583,1610,1426140,6212,1426140
584,1612,1426950,6212,1426950
584,1612,1426950,6212,1426950
584,1612,1427950,6212,1427950
585,1614,1428420,6212,1428420
585,1614,1429420,6212,1429420
586,1616,1430420,6212,1430420
586,1616,1431420,6212,1431420
587,1618,1432230,6212,1432230
587,1618,1433040,6212,1433040
587,1618,1433040,6212,1433040
588,1620,1434040,6212,1434040
588,1620,1435040,6212,1435040
589,1622,1437040,6212,1437040
590,1624,1438040,6212,1438040
590,1624,1438360,6212,1438360
590,1624,1439360,6212,1439360
591,1626,1440360,6212,1440360
591,1626,1441170,6212,1441170
592,1628,1442170,6212,1442170
592,1628,1443170,6212,1443170
593,1630,1444170,6212,1444170
593,1630,1444640,6212,1444640
593,1630,1444640,6212,1444640
593,1630,1445640,6212,1445640
594,1632,1446640,6212,1446640
594,1632,1447640,6212,1447640
595,1634,1448640,6212,1448640
595,1634,1449450,6212,1449450
596,1642,1457450,6212,1457450
597,1644,1458450,6212,1458450
597,1644,1459450,6212,1459450
597,1644,1459450,6212,1459450
597,1644,1459770,6212,1459770
598,1646,1460580,6212,1460580
598,1646,1461390,6212,1461390
598,1646,1461390,6212,1461390
599,1648,1461850,6212,1461850
599,1648,1462310,6212,1462310
599,1648,1463310,6212,1463310
600,1650,1463780,6212,1463780
600,1650,1464250,6212,1464250
600,1650,1465250,6212,1465250
601,1652,1466250,6212,1466250
601,1652,1466480,6212,1466480
601,1652,1467480,6212,1467480
602,1654,1467940,6212,1467940
602,1654,1468750,6212,1468750
602,1654,1468750,6212,1468750
603,1656,1469750,6212,1469750
603,1656,1470750,6212,1470750
603,1656,1470750,6212,1470750
604,1664,1474750,6212,1474750
604,1664,1475750,6212,1475750
605,1672,1483750,6212,1483750
606,1674,1484750,6212,1484750
607,1682,1488750,6212,1488750
607,1682,1489220,6212,1489220
608,1684,1491220,6212,1491220
608,1684,1492220,6212,1492220
608,1684,1493220,6212,1493220
608,1684,1494030,6212,1494030
608,1684,1495030,6212,1495030
608,1684,1495500,6212,1495500
608,1684,1495500,6212,1495500
608,1684,1495820,6212,1495820
609,1686,1496820,6212,1496820
610,1694,1504820,6212,1504820
610,1694,1505820,6212,1505820
611,1696,1506820,6212,1506820
611,1696,1507820,6212,1507820
611,1696,1508630,6212,1508630
612,1704,1512630,6212,1512630
613,1706,1513630,6212,1513630
613,1706,1513630,6212,1513630
613,1706,1514630,6212,1514630
613,1706,1515630,6212,1515630
613,1706,1516100,6212,1516100
613,1706,1516910,6212,1516910
614,1714,1524910,6212,1524910
614,1714,1525130,6212,1525130
614,1714,1525600,6212,1525600
614,1714,1526600,6212,1526600
615,1716,1527600,6212,1527600
615,1716,1528070,6212,1528070
615,1716,1528530,6212,1528530
616,1724,1536530,6212,1536530
616,1724,1537530,6212,1537530
617,1726,1538530,6212,1538530
617,1726,1539530,6212,1539530
618,1728,1540530,6212,1540530
618,1728,1540760,6212,1540760
618,1728,1541570,6212,1541570
618,1728,1541570,6212,1541570
619,1730,1542380,6212,1542380
619,1730,1543380,6212,1543380
620,1732,1544380,6212,1544380
620,1732,1545190,6212,1545190
621,1734,1546000,6212,1546000
621,1734,1546370,6212,1546370
621,1734,1546370,6212,1546370
621,1734,1546920,6212,1546920
622,1742,1554920,6212,1554920
623,1744,1555920,6212,1555920
623,1744,1556920,6212,1556920
624,1746,1557920,6212,1557920
624,1746,1558920,6212,1558920
625,1748,1559920,6212,1559920
625,1748,1560390,6212,1560390
626,1750,1561390,6212,1561390
626,1750,1561850,6212,1561850
626,1750,1562850,6212,1562850
626,1750,1562850,6212,1562850
627,1752,1563850,6212,1563850
627,1752,1564660,6212,1564660
628,1754,1565660,6212,1565660
628,1754,1566130,6212,1566130
628,1754,1566600,6212,1566600
629,1756,1567410,6212,1567410
629,1756,1568410,6212,1568410
629,1756,1568410,6212,1568410
630,1758,1569410,6212,1569410
630,1758,1570060,6212,1570060
631,1760,1571060,6212,1571060
631,1760,1571380,6212,1571380
631,1760,1572190,6212,1572190
632,1762,1573000,6212,1573000
632,1762,1574000,6212,1574000
633,1764,1575000,6212,1575000
633,1764,1576000,6212,1576000
634,1772,1584000,6212,1584000
634,1772,1584000,6212,1584000
635,1774,1584810,6212,1584810
635,1774,1585620,6212,1585620
635,1774,1585730,6212,1585730
636,1776,1586200,6212,1586200
636,1776,1587200,6212,1587200
637,1778,1588010,6212,1588010
638,1786,1596010,6212,1596010
638,1786,1596010,6212,1596010
638,1786,1596010,6212,1596010
638,1786,1596820,6212,1596820
638,1786,1596820,6212,1596820
639,1788,1597820,6212,1597820
639,1788,1598630,6212,1598630
640,1790,1599440,6212,1599440
640,1790,1599440,6212,1599440
640,1790,1599440,6212,1599440
640,1790,1600440,6212,1600440
641,1792,1601440,6212,1601440
641,1792,1601910,6212,1601910
641,1792,1602140,6212,1602140
641,1792,1603140,6212,1603140
642,1794,1603610,6212,1603610
642,1794,1604610,6212,1604610
643,1796,1605610,6212,1605610
643,1796,1606610,6212,1606610
644,1798,1607420,6212,1607420
644,1798,1608230,6212,1608230
645,1800,1609230,6212,1609230
645,1800,1610230,6212,1610230
646,1802,1611230,6212,1611230
646,1802,1612230,6212,1612230
647,1804,1613040,6212,1613040
647,1804,1614040,6212,1614040
648,1806,1615040,6212,1615040
648,1806,1616040,6212,1616040
649,1814,1624040,6212,1624040
650,1816,1624850,6212,1624850
650,1816,1625850,6212,1625850
651,1818,1626850,6212,1626850
651,1818,1627850,6212,1627850
652,1820,1628850,6212,1628850
652,1820,1629850,6212,1629850
653,1822,1630850,6212,1630850
653,1822,1631850,6212,1631850
654,1824,1632850,6212,1632850
654,1824,1633850,6212,1633850
655,1826,1634850,6212,1634850
655,1826,1635320,6212,1635320
655,1826,1635870,6212,1635870
656,1828,1636340,6212,1636340
656,1828,1637340,6212,1637340
657,1836,1641340,6212,1641340
657,1836,1642340,6212,1642340
657,1836,1643340,6212,1643340
657,1836,1644340,6212,1644340
657,1836,1645340,6212,1645340
658,1838,1646150,6212,1646150
658,1838,1646620,6212,1646620
658,1838,1647620,6212,1647620
659,1840,1648430,6212,1648430
659,1840,1648900,6212,1648900
659,1840,1649370,6212,1649370
660,1842,1650370,6212,1650370
660,1842,1651370,6212,1651370
661,1844,1652370,6212,1652370
661,1844,1653370,6212,1653370
662,1846,1654370,6212,1654370
662,1846,1655370,6212,1655370
663,1848,1656370,6212,1656370
663,1848,1656840,6212,1656840
664,1856,1664840,6212,1664840
664,1856,1664840,6212,1664840
665,1858,1665840,6212,1665840
665,1858,1666840,6212,1666840
666,1860,1667840,6212,1667840
666,1860,1667840,6212,1667840
666,1860,1668840,6212,1668840
666,1860,1668840,6212,1668840
666,1860,1669160,6212,1669160
667,1862,1670160,6212,1670160
667,1862,1670710,6212,1670710
668,1864,1671710,6212,1671710
668,1864,1672520,6212,1672520
669,1866,1673330,6212,1673330
669,1866,1674330,6212,1674330
670,1868,1675330,6212,1675330
670,1868,1676330,6212,1676330
671,1876,1677330,6212,1677330
671,1876,1678140,6212,1678140
671,1876,1678140,6212,1678140
671,1876,1679140,6212,1679140
671,1876,1680140,6212,1680140
671,1876,1681140,6212,1681140
671,1876,1682140,6212,1682140
671,1876,1683140,6212,1683140
671,1876,1683950,6212,1683950
671,1876,1683950,6212,1683950
672,1884,1684950,6212,1684950
672,1884,1685950,6212,1685950
672,1884,1686950,6212,1686950
672,1884,1687760,6212,1687760
672,1884,1689760,6212,1689760
672,1884,1690760,6212,1690760
672,1884,1690760,6212,1690760
672,1884,1691760,6212,1691760
672,1884,1692760,6212,1692760
673,1892,1693760,6212,1693760
673,1892,1694760,6212,1694760
673,1892,1695760,6212,1695760
673,1892,1696230,6212,1696230
673,1892,1696700,6212,1696700
673,1892,1697700,6212,1697700
673,1892,1699700,6212,1699700
673,1892,1700700,6212,1700700
674,1900,1701700,6212,1701700
674,1900,1702700,6212,1702700
674,1900,1703510,6212,1703510
674,1900,1703730,6212,1703730
674,1900,1704730,6212,1704730
674,1900,1705730,6212,1705730
674,1900,1705890,6212,1705890
674,1900,1706890,6212,1706890
674,1900,1707890,6212,1707890
675,1908,1708360,6212,1708360
675,1908,1708360,6212,1708360
675,1908,1710360,6212,1710360
675,1908,1711360,6212,1711360
675,1908,1712360,6212,1712360
675,1908,1712830,6212,1712830
675,1908,1713830,6212,1713830
675,1908,1714480,6212,1714480
675,1908,1715480,6212,1715480
676,1916,1716480,6212,1716480
676,1916,1717290,6212,1717290
