ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
692663.74,17.17,4.48,435995.34,10.81
692978.22,17.18,4.49,435785.65,10.81
691962.84,17.19,4.5,435302.18,10.81
691962.84,17.19,4.5,435302.18,10.81
692243.48,17.2,4.51,436879.27,10.86
692197.99,17.2,4.51,437062.39,10.86
691909.53,17.2,4.51,437137.96,10.87
691740.54,17.2,4.51,436878.79,10.87
691448.53,17.2,4.51,436580.7,10.86
691255.02,17.2,4.51,436512.49,10.86
691234.17,17.2,4.51,435981.23,10.85
691234.17,17.2,4.51,435981.23,10.85
691160.88,17.2,4.51,435693.86,10.84
691284.68,17.21,4.52,435726.05,10.85
691121.94,17.21,4.52,435510.38,10.85
690959.19,17.21,4.52,435389.48,10.84
690813.28,17.21,4.52,435533.03,10.85
690689.24,17.21,4.52,435375.48,10.85
690696.76,17.22,4.52,435329.37,10.85
690527.77,17.22,4.52,435602.89,10.86
690488.83,17.22,4.53,435337.74,10.86
690295.32,17.22,4.53,435116.52,10.86
689916.54,17.22,4.52,434833.25,10.85
688901.16,17.23,4.53,434349.78,10.86
689339.98,17.24,4.54,434776.54,10.87
689382.84,17.24,4.55,434610.1,10.87
689382.84,17.24,4.55,434610.1,10.87
689073.38,17.24,4.54,434398.69,10.87
688949.34,17.24,4.54,434900.54,10.88
688791.93,17.23,4.54,434741.58,10.88
688610.68,17.23,4.54,434717.55,10.88
688630.46,17.24,4.55,434142.91,10.87
687615.08,17.25,4.55,433659.44,10.88
687615.08,17.25,4.55,433659.44,10.88
687421.57,17.25,4.55,434158.09,10.89
687545.36,17.25,4.56,434151.6,10.89
687571.39,17.26,4.57,433951.74,10.89
687736.65,17.26,4.57,434241.43,10.9
687762.68,17.27,4.58,434099.52,10.9
687474.21,17.27,4.58,433822.93,10.9
687305.22,17.27,4.58,434419.85,10.92
687007.22,17.26,4.57,433941.58,10.9
687141.71,17.27,4.58,434402.22,10.92
687265.51,17.28,4.59,434581.15,10.93
686670.08,17.28,4.59,434127.33,10.93
686488.83,17.28,4.59,434049.1,10.93
686319.84,17.28,4.59,434125.85,10.93
686126.33,17.28,4.59,433918.75,10.93
686250.13,17.29,4.6,433991.76,10.93
686087.39,17.29,4.6,433758.05,10.93
685924.65,17.29,4.6,433942.78,10.94
685761.91,17.29,4.6,433750.39,10.93
684746.52,17.3,4.61,433266.92,10.94
683731.14,17.31,4.61,432783.45,10.95
683623.93,17.31,4.62,432665.83,10.95
683631.44,17.31,4.62,432587.32,10.95
683462.45,17.31,4.62,432817.54,10.96
683268.94,17.31,4.62,432632.99,10.96
683392.74,17.32,4.63,432651.38,10.96
683230.0,17.32,4.63,432448.33,10.96
683230.0,17.32,4.63,432448.33,10.96
683505.78,17.33,4.64,432347.59,10.96
683359.87,17.33,4.64,432887.18,10.98
682344.49,17.34,4.65,432403.71,10.99
682220.45,17.34,4.65,431877.6,10.98
682220.45,17.34,4.65,431895.06,10.98
681205.06,17.35,4.66,431411.59,10.99
681212.58,17.35,4.66,431349.98,10.99
681053.69,17.35,4.66,432083.37,11.01
680902.31,17.35,4.66,431866.74,11.01
679886.93,17.36,4.67,431383.27,11.02
678871.55,17.37,4.68,430899.79,11.03
678874.01,17.37,4.68,430900.84,11.03
678997.81,17.38,4.69,430973.85,11.03
678835.07,17.38,4.69,430655.67,11.03
678676.43,17.38,4.69,430497.55,11.02
678534.73,17.38,4.69,430827.95,11.03
678243.74,17.38,4.69,430754.03,11.04
678031.64,17.38,4.68,430543.35,11.03
677850.39,17.38,4.68,430363.83,11.03
678019.49,17.38,4.69,430199.15,11.03
677815.89,17.38,4.69,430378.87,11.04
677939.68,17.39,4.7,430339.7,11.04
678240.71,17.4,4.71,430156.76,11.04
677821.18,17.39,4.7,429750.07,11.03
677654.23,17.39,4.7,430155.64,11.04
677356.24,17.38,4.69,429855.35,11.03
677378.06,17.39,4.7,429586.1,11.03
676362.67,17.4,4.71,429102.63,11.04
676238.63,17.4,4.71,428952.42,11.04
676239.87,17.4,4.71,428953.68,11.04
676058.62,17.4,4.71,429494.98,11.05
675889.63,17.4,4.71,429206.88,11.05
675521.2,17.39,4.7,428854.98,11.04
674505.81,17.4,4.71,428371.51,11.05
674490.97,17.41,4.71,428661.36,11.06
674614.77,17.41,4.72,428709.07,11.07
674452.03,17.41,4.72,428416.19,11.06
674289.29,17.41,4.72,428699.31,11.07
674315.32,17.42,4.73,428555.12,11.07
673987.32,17.41,4.72,428232.6,11.06
673880.11,17.41,4.72,428129.6,11.06
673880.11,17.41,4.72,428129.6,11.06
673698.86,17.41,4.72,427976.86,11.06
673968.39,17.42,4.73,428574.49,11.08
673963.65,17.43,4.73,428655.47,11.08
673963.65,17.43,4.73,428672.96,11.08
674087.45,17.43,4.74,428720.66,11.09
674113.47,17.44,4.74,428550.76,11.09
673950.73,17.44,4.75,428375.38,11.08
672950.73,17.42,4.72,427375.38,11.06
672976.76,17.42,4.73,427677.63,11.07
672869.55,17.42,4.73,427475.82,11.07
672723.13,17.42,4.73,427275.21,11.06
672541.88,17.42,4.73,427118.18,11.06
672372.89,17.42,4.73,427541.69,11.08
672179.38,17.42,4.73,427347.67,11.07
672183.08,17.42,4.73,427348.89,11.07
672185.54,17.42,4.73,427353.81,11.07
672309.34,17.43,4.73,427426.81,11.08
672047.24,17.42,4.73,427235.97,11.08
671884.5,17.42,4.73,427002.26,11.07
671884.5,17.42,4.73,427000.88,11.07
671910.52,17.43,4.73,426864.0,11.07
671747.78,17.43,4.73,427140.56,11.08
671640.57,17.43,4.74,426981.87,11.08
671416.63,17.42,4.73,426762.4,11.07
671235.38,17.42,4.73,426577.62,11.07
671066.38,17.42,4.73,426797.57,11.08
670872.88,17.42,4.73,426623.29,11.08
670996.67,17.43,4.74,426655.48,11.08
670833.93,17.43,4.74,426462.59,11.08
670859.96,17.43,4.74,426325.71,11.08
670714.05,17.44,4.74,426538.96,11.09
670778.77,17.44,4.75,426419.12,11.09
670597.52,17.44,4.75,426269.12,11.09
670597.52,17.44,4.75,426269.12,11.09
670867.06,17.45,4.76,427014.35,11.11
670862.31,17.45,4.76,427120.84,11.11
671174.88,17.47,4.77,427221.06,11.12
670895.32,17.46,4.77,426966.41,11.11
670896.55,17.46,4.77,426991.76,11.11
670733.81,17.46,4.77,426769.34,11.11
670571.07,17.46,4.77,426953.12,11.12
670425.16,17.46,4.77,426819.55,11.12
670425.16,17.46,4.77,426819.55,11.12
670301.12,17.46,4.77,426582.36,11.11
670558.39,17.47,4.78,427090.51,11.13
670558.39,17.47,4.78,427090.51,11.13
670578.17,17.48,4.78,427095.72,11.13
670230.57,17.48,4.79,426822.26,11.13
670037.06,17.48,4.79,426803.77,11.14
669021.68,17.49,4.8,426320.29,11.15
668875.26,17.49,4.8,426319.35,11.15
668751.22,17.49,4.8,426376.88,11.15
668875.02,17.5,4.81,426449.89,11.16
668713.96,17.5,4.81,426975.04,11.17
668716.43,17.5,4.81,426976.41,11.17
668567.99,17.5,4.81,426448.53,11.16
668405.25,17.5,4.81,426149.17,11.16
668263.54,17.5,4.81,426116.03,11.16
668218.05,17.51,4.81,426027.39,11.16
667995.95,17.5,4.81,425764.83,11.15
667995.95,17.5,4.81,425764.83,11.15
668430.56,17.51,4.82,426228.28,11.17
668121.11,17.51,4.81,426049.71,11.16
668435.59,17.52,4.83,425882.43,11.16
668559.39,17.53,4.83,425866.09,11.16
668459.63,17.53,4.84,427270.1,11.2
668735.41,17.54,4.84,427036.86,11.2
668737.88,17.54,4.84,427038.2,11.2
668575.14,17.54,4.84,427384.96,11.21
668305.19,17.54,4.85,427092.92,11.21
668123.94,17.54,4.85,427488.48,11.22
667108.55,17.55,4.86,427005.01,11.23
667128.33,17.55,4.86,426906.65,11.23
666934.82,17.55,4.86,426850.29,11.23
667058.62,17.56,4.87,426897.99,11.24
666895.88,17.56,4.87,426712.89,11.24
666921.9,17.57,4.87,426552.71,11.23
666775.99,17.57,4.87,426876.79,11.25
666840.72,17.57,4.88,426720.45,11.24
666462.19,17.56,4.87,426439.38,11.24
666719.47,17.57,4.88,426274.8,11.24
666550.48,17.57,4.88,426279.51,11.24
666192.05,17.57,4.87,426782.69,11.25
666192.05,17.57,4.87,426782.69,11.25
666316.44,17.57,4.88,426817.68,11.26
666768.24,17.59,4.89,426844.77,11.26
666768.24,17.59,4.89,426843.66,11.26
666442.76,17.59,4.9,426524.72,11.26
666726.82,17.6,4.91,426915.38,11.27
666619.61,17.6,4.91,426713.75,11.27
666438.36,17.6,4.91,426501.44,11.26
666597.36,17.61,4.91,427539.17,11.29
666592.62,17.61,4.92,427634.7,11.3
666384.62,17.61,4.91,427471.74,11.29
666508.42,17.61,4.92,427544.74,11.3
666508.42,17.61,4.92,427544.74,11.3
666508.42,17.61,4.92,427544.74,11.3
666131.62,17.61,4.91,427079.22,11.29
666296.88,17.61,4.92,426809.08,11.28
666134.14,17.61,4.92,426714.36,11.28
666426.75,17.62,4.93,427208.37,11.3
666426.75,17.62,4.93,427218.67,11.3
666048.23,17.62,4.92,426935.81,11.29
666252.19,17.62,4.93,426737.31,11.29
666091.13,17.62,4.93,427962.61,11.32
666100.81,17.63,4.94,427613.54,11.32
665942.44,17.63,4.94,427483.04,11.32
664927.06,17.64,4.95,426999.57,11.33
664629.06,17.63,4.94,426785.99,11.32
664752.85,17.64,4.95,426788.93,11.33
664590.11,17.64,4.95,426576.24,11.32
664382.12,17.64,4.94,426361.09,11.32
664828.75,17.65,4.96,426740.58,11.33
664662.37,17.65,4.95,426453.3,11.32
664684.19,17.65,4.96,426273.47,11.32
664016.4,17.65,4.96,426705.54,11.34
664016.4,17.65,4.96,426748.73,11.34
664140.2,17.66,4.97,426732.39,11.35
663977.46,17.66,4.97,426524.58,11.34
663835.75,17.66,4.97,426465.38,11.35
663668.81,17.66,4.97,426921.71,11.36
663733.53,17.67,4.98,426459.08,11.35
663451.57,17.66,4.97,426146.91,11.34
663598.32,17.67,4.98,426774.39,11.36
663470.08,17.67,4.98,426696.7,11.36
663424.59,17.67,4.98,426588.85,11.36
663385.65,17.68,4.99,426449.63,11.37
663661.43,17.69,5.0,426303.45,11.36
663381.87,17.68,4.99,426660.05,11.37
663173.87,17.68,4.99,426523.24,11.37
663027.95,17.68,4.99,426304.89,11.37
662903.92,17.68,4.99,426144.07,11.37
662553.68,17.68,4.99,426330.71,11.38
662360.17,17.68,4.99,426127.44,11.38
662672.73,17.69,5.0,426227.66,11.38
663041.24,17.71,5.01,425987.96,11.38
662878.5,17.71,5.01,426261.79,11.39
662732.59,17.71,5.01,426103.95,11.38
662732.59,17.71,5.01,426103.95,11.38
662797.31,17.71,5.02,425996.51,11.38
662616.06,17.71,5.02,425810.21,11.38
662504.09,17.71,5.02,426568.25,11.4
662345.2,17.71,5.02,425905.7,11.39
662141.59,17.71,5.02,426398.85,11.4
662265.39,17.72,5.03,426471.85,11.41
661976.11,17.71,5.02,426225.93,11.4
661813.37,17.71,5.02,425968.27,11.4
661839.4,17.72,5.02,425855.35,11.4
661676.66,17.72,5.02,426089.2,11.41
662100.7,17.73,5.04,425895.54,11.4
661085.31,17.74,5.05,425412.07,11.42
660904.06,17.74,5.05,425927.45,11.43
660745.17,17.74,5.05,425717.5,11.43
660730.33,17.74,5.05,425916.52,11.44
660618.36,17.74,5.05,425994.29,11.44
660329.08,17.74,5.04,425692.68,11.43
660452.88,17.74,5.05,425711.07,11.44
660452.88,17.74,5.05,425711.07,11.44
660478.9,17.75,5.06,425542.67,11.44
660316.16,17.75,5.06,425737.0,11.44
660170.25,17.75,5.06,425585.61,11.44
660577.46,17.76,5.07,425419.45,11.44
660577.46,17.76,5.07,425443.57,11.44
660396.21,17.76,5.07,425907.15,11.46
660227.22,17.76,5.07,425725.63,11.45
660033.71,17.76,5.07,425832.91,11.46
660157.51,17.77,5.08,425818.31,11.46
659834.9,17.76,5.07,425617.58,11.46
660110.68,17.77,5.08,425382.6,11.45
659095.3,17.78,5.09,424899.12,11.47
658079.91,17.8,5.1,424415.65,11.48
657917.17,17.8,5.1,424793.19,11.49
657771.26,17.8,5.1,424645.63,11.49
657647.22,17.8,5.11,424373.54,11.49
657486.16,17.8,5.11,425352.94,11.51
657731.31,17.81,5.12,425154.42,11.51
657855.11,17.82,5.13,425058.24,11.51
657855.11,17.82,5.13,425058.24,11.51
658020.37,17.83,5.13,425348.57,11.52
657878.66,17.83,5.14,425141.6,11.52
657303.05,17.82,5.12,424674.97,11.51
657136.11,17.82,5.12,424381.31,11.51
657012.07,17.82,5.13,425248.24,11.53
657289.53,17.83,5.14,425091.6,11.53
657232.8,17.83,5.14,424775.33,11.52
657356.6,17.84,5.15,424793.72,11.53
657356.6,17.84,5.15,424793.72,11.53
657193.86,17.84,5.15,424508.76,11.52
657031.12,17.84,5.15,424833.47,11.54
657323.73,17.85,5.16,424674.01,11.53
657164.97,17.85,5.15,424515.24,11.53
657040.93,17.85,5.16,424355.32,11.53
656928.45,17.85,5.16,424805.34,11.54
656935.97,17.85,5.16,424730.87,11.54
655920.58,17.86,5.17,424247.4,11.55
655761.69,17.87,5.17,424930.56,11.58
655558.08,17.86,5.17,424658.86,11.57
655870.65,17.88,5.18,424759.08,11.58
655896.67,17.88,5.19,424580.16,11.58
654881.29,17.89,5.2,424096.69,11.59
654718.55,17.89,5.2,423884.62,11.58
654555.81,17.89,5.2,424198.77,11.6
653904.84,17.9,5.2,424021.22,11.6
654028.64,17.9,5.21,424024.17,11.61
654029.88,17.9,5.21,424048.17,11.61
653839.12,17.9,5.21,423842.14,11.6
653676.38,17.9,5.21,423575.4,11.6
653367.72,17.9,5.21,424063.35,11.62
652989.2,17.89,5.2,423752.5,11.61
653053.93,17.9,5.21,423519.81,11.61
653311.2,17.91,5.22,423356.21,11.61
653182.96,17.91,5.22,423289.43,11.61
652948.7,17.91,5.22,423694.28,11.62
653491.78,17.93,5.23,423669.64,11.62
653517.8,17.93,5.24,423448.64,11.62
653355.06,17.93,5.24,423778.91,11.63
653357.53,17.93,5.24,423829.61,11.63
653357.53,17.93,5.24,423829.61,11.63
653194.79,17.93,5.24,423602.34,11.63
653276.34,17.94,5.25,423470.34,11.63
653283.86,17.94,5.25,424040.48,11.65
653114.87,17.94,5.25,424041.29,11.65
652921.36,17.94,5.25,424082.41,11.65
652921.36,17.94,5.25,424082.41,11.65
652542.84,17.93,5.24,423681.38,11.64
652340.99,17.93,5.24,423640.95,11.64
652653.56,17.94,5.25,423741.17,11.65
652818.82,17.95,5.26,423484.33,11.64
652844.84,17.96,5.26,423362.71,11.64
652844.84,17.96,5.26,423362.71,11.64
652870.87,17.96,5.27,423718.14,11.66
652763.66,17.96,5.27,423580.08,11.66
652766.25,17.96,5.27,423581.23,11.66
652585.0,17.96,5.27,423317.25,11.65
652854.54,17.97,5.28,424428.45,11.68
652854.54,17.97,5.28,424428.76,11.68
652849.8,17.98,5.28,424637.13,11.69
653162.36,17.99,5.3,424737.36,11.7
653188.39,17.99,5.3,424558.44,11.69
652809.86,17.98,5.29,424068.97,11.68
652651.1,17.98,5.29,423910.2,11.68
652488.36,17.98,5.29,423698.13,11.68
652325.62,17.98,5.29,423983.3,11.69
651310.23,17.99,5.3,423499.83,11.7
651391.79,18.0,5.31,423391.0,11.7
651178.05,18.0,5.3,423180.21,11.69
650996.8,18.0,5.3,423027.09,11.69
650996.8,18.0,5.3,423027.09,11.69
650827.81,18.0,5.3,423523.58,11.71
650634.3,18.0,5.3,423324.99,11.71
651196.62,18.01,5.32,423397.81,11.71
651222.65,18.02,5.33,423223.68,11.71
651059.91,18.02,5.33,423451.06,11.72
650712.42,18.01,5.32,423052.05,11.71
650545.47,18.01,5.32,423813.82,11.73
652673.84,18.07,5.38,426706.16,11.81
652494.88,18.07,5.38,425963.6,11.8
653037.95,18.09,5.39,425938.96,11.8
652739.96,18.08,5.39,425797.93,11.79
652577.22,18.08,5.39,425965.25,11.8
652341.25,18.08,5.39,425483.17,11.79
652341.25,18.08,5.39,425483.17,11.79
652145.92,18.07,5.38,425485.8,11.79
651983.18,18.07,5.38,425269.89,11.79
652026.03,18.08,5.39,425158.04,11.79
652229.99,18.09,5.4,425569.08,11.8
652048.74,18.09,5.4,425223.82,11.8
652068.52,18.09,5.4,425104.78,11.8
652063.78,18.1,5.4,425788.77,11.82
652376.34,18.11,5.42,425888.99,11.82
652376.34,18.11,5.42,425888.99,11.82
652213.6,18.11,5.42,425692.22,11.82
652050.86,18.11,5.42,425491.19,11.82
652076.89,18.12,5.42,425788.3,11.83
651969.68,18.12,5.43,425619.1,11.83
652226.95,18.13,5.44,425472.55,11.83
652246.73,18.13,5.44,426225.77,11.85
652246.73,18.13,5.44,426222.54,11.85
652053.22,18.13,5.44,426247.03,11.85
652053.22,18.13,5.44,426247.03,11.85
652014.28,18.14,5.45,425981.88,11.85
651635.75,18.13,5.44,425604.84,11.84
651635.75,18.13,5.44,425604.84,11.84
651327.1,18.13,5.44,425883.07,11.86
651641.58,18.15,5.45,425749.05,11.86
651482.82,18.14,5.45,425591.71,11.85
651184.82,18.13,5.44,425476.67,11.85
651003.57,18.13,5.44,425318.99,11.85
649988.18,18.15,5.45,424835.52,11.86
649774.24,18.14,5.45,424626.9,11.86
649627.82,18.14,5.45,424980.88,11.87
649627.82,18.14,5.45,424978.83,11.87
649458.83,18.14,5.45,424623.6,11.86
649458.83,18.14,5.45,424684.64,11.86
650113.87,18.16,5.47,424738.07,11.86
650113.87,18.16,5.47,424738.07,11.86
650109.13,18.16,5.47,424966.45,11.87
650109.13,18.16,5.47,424966.45,11.87
649946.39,18.16,5.47,424668.81,11.87
649783.65,18.16,5.47,425005.0,11.88
649783.65,18.16,5.47,425005.0,11.88
648768.27,18.18,5.48,424521.53,11.89
648768.27,18.18,5.48,424521.53,11.89
648605.53,18.18,5.49,424311.8,11.89
648498.31,18.18,5.49,424146.0,11.89
648317.06,18.18,5.49,424585.69,11.91
648148.07,18.18,5.49,424127.84,11.9
647835.56,18.17,5.48,424417.77,11.91
647835.56,18.17,5.48,424417.77,11.91
647820.72,18.18,5.48,424332.77,11.91
647661.95,18.17,5.48,424182.93,11.9
647785.75,18.18,5.49,424176.44,11.91
648061.53,18.19,5.5,423939.12,11.9
647898.79,18.19,5.5,424251.35,11.91
647736.05,18.19,5.5,424100.15,11.91
647085.09,18.2,5.5,424144.89,11.93
647208.89,18.2,5.51,424177.08,11.93
646830.36,18.2,5.5,423791.65,11.92
646667.62,18.2,5.5,423490.89,11.92
646667.62,18.2,5.5,423490.89,11.92
647114.26,18.21,5.52,423867.29,11.93
646827.76,18.2,5.51,423680.24,11.92
646660.81,18.2,5.51,423491.31,11.92
646918.78,18.22,5.52,424029.29,11.94
646737.53,18.22,5.52,423757.33,11.94
646757.31,18.22,5.53,423585.97,11.93
646563.8,18.22,5.53,424162.06,11.95
646271.79,18.21,5.52,423837.34,11.94
646395.59,18.22,5.53,423885.04,11.95
646671.37,18.23,5.54,423661.1,11.94
646697.4,18.24,5.54,423558.74,11.94
646551.48,18.24,5.55,423930.44,11.96
646182.96,18.23,5.54,423661.93,11.95
646058.92,18.23,5.54,423530.97,11.95
646066.44,18.24,5.54,424146.58,11.97
645911.37,18.23,5.54,423987.64,11.97
645752.48,18.23,5.54,423807.89,11.97
645551.34,18.23,5.54,423644.93,11.97
645551.34,18.23,5.54,423644.93,11.97
645675.13,18.24,5.55,423633.4,11.97
645512.39,18.24,5.55,423376.37,11.96
645538.42,18.25,5.55,423706.96,11.98
645392.51,18.25,5.56,423515.49,11.97
645268.47,18.25,5.56,423349.05,11.97
645618.47,18.26,5.57,424015.28,11.99
645638.25,18.27,5.57,423794.22,11.99
645638.25,18.27,5.57,423804.93,11.99
645444.74,18.27,5.57,423902.7,12.0
645568.53,18.27,5.58,423886.36,12.0
645594.56,18.28,5.59,423684.72,12.0
645431.82,18.28,5.59,423605.12,12.0
645109.21,18.27,5.58,423463.53,11.99
644963.29,18.27,5.58,423799.21,12.01
645028.02,18.28,5.59,423569.5,12.0
644846.77,18.28,5.59,423406.94,12.0
644677.78,18.28,5.59,423838.21,12.02
644330.19,18.29,5.6,423564.75,12.02
644575.2,18.3,5.61,423707.44,12.03
644451.16,18.3,5.61,424333.82,12.05
644458.68,18.31,5.61,423960.09,12.04
644289.69,18.31,5.61,423636.65,12.04
644284.94,18.31,5.62,423875.09,12.05
644408.74,18.32,5.63,423948.09,12.05
644030.22,18.31,5.62,423683.79,12.05
644056.25,18.32,5.62,423349.02,12.04
643893.5,18.32,5.62,423650.68,12.05
643747.59,18.32,5.63,423531.45,12.05
643747.59,18.32,5.63,423531.45,12.05
643623.55,18.32,5.63,423466.65,12.05
643442.3,18.32,5.63,423722.3,12.06
643442.3,18.32,5.63,423722.3,12.06
643283.41,18.32,5.63,423489.23,12.06
643543.04,18.33,5.64,423740.61,12.07
643855.61,18.34,5.65,423840.83,12.08
642840.22,18.36,5.66,423357.36,12.09
642840.22,18.36,5.66,423357.36,12.09
641824.84,18.37,5.68,422899.4,12.1
641422.83,18.36,5.67,422536.1,12.09
640827.4,18.36,5.67,422125.71,12.1
640646.15,18.36,5.67,422317.81,12.11
640477.16,18.36,5.67,422031.65,12.1
640472.42,18.37,5.68,422281.71,12.11
640260.58,18.36,5.67,422089.32,12.11
640221.63,18.37,5.68,421824.18,12.11
639607.69,18.38,5.68,422015.67,12.13
639448.8,18.38,5.69,421722.04,12.12
639451.26,18.38,5.69,421772.74,12.12
639436.42,18.38,5.69,421827.82,12.13
639560.22,18.39,5.7,421808.74,12.13
639234.74,18.39,5.7,421844.1,12.14
639072.0,18.39,5.7,421668.04,12.14
639403.31,18.4,5.71,421556.16,12.13
639222.06,18.4,5.71,421842.88,12.15
639222.06,18.4,5.71,421842.88,12.15
639222.06,18.4,5.71,421842.88,12.15
639222.06,18.4,5.71,421842.88,12.15
639381.07,18.41,5.72,421816.59,12.15
639187.56,18.41,5.72,422128.91,12.16
638908.0,18.41,5.71,421775.34,12.15
639031.8,18.41,5.72,421807.53,12.16
638869.06,18.42,5.72,421519.66,12.15
638706.32,18.42,5.72,421813.48,12.16
638560.4,18.42,5.72,421470.77,12.16
638436.37,18.42,5.73,421527.9,12.16
638436.37,18.42,5.73,421527.9,12.16
638255.12,18.42,5.73,421472.86,12.16
638096.22,18.42,5.73,421591.39,12.17
637080.84,18.43,5.74,421107.92,12.18
636877.23,18.43,5.74,420808.4,12.18
637439.55,18.45,5.76,420881.22,12.18
637604.81,18.46,5.77,420598.71,12.18
637463.1,18.46,5.77,420985.6,12.19
637484.92,18.47,5.77,420603.93,12.18
637484.92,18.47,5.77,420603.93,12.18
637360.89,18.47,5.78,420595.81,12.19
637179.64,18.47,5.78,420491.71,12.19
637020.74,18.47,5.78,421428.01,12.22
636880.04,18.47,5.78,421331.14,12.22
636880.04,18.47,5.78,421331.14,12.22
637192.61,18.48,5.79,421431.36,12.22
637029.87,18.48,5.79,421234.59,12.22
637029.87,18.48,5.79,421234.59,12.22
636867.13,18.48,5.79,421033.56,12.22
636721.22,18.49,5.79,421373.92,12.23
636785.94,18.49,5.8,421211.89,12.23
636604.69,18.49,5.8,420976.96,12.23
636435.7,18.49,5.8,421408.33,12.24
636242.19,18.49,5.8,421206.82,12.24
636365.99,18.5,5.81,421225.21,12.25
636203.25,18.5,5.81,420938.25,12.24
635905.25,18.49,5.8,420696.01,12.24
636189.31,18.51,5.81,421040.26,12.25
636215.34,18.51,5.82,420654.39,12.24
635199.95,18.52,5.83,420170.92,12.25
635273.99,18.53,5.83,420529.02,12.26
634937.58,18.52,5.83,422478.11,12.32
635969.31,18.55,5.86,422477.84,12.33
635759.04,18.55,5.86,421710.28,12.31
635580.84,18.55,5.86,421544.06,12.3
635704.64,18.56,5.87,421617.07,12.31
635541.9,18.56,5.87,421317.7,12.3
634861.37,18.54,5.85,420847.96,12.29
634698.63,18.54,5.85,420769.94,12.29
634753.54,18.55,5.86,420747.04,12.29
634753.54,18.55,5.86,420747.04,12.29
634607.63,18.55,5.86,421101.48,12.31
634811.59,18.56,5.87,420988.25,12.31
634630.34,18.56,5.87,420777.53,12.3
634631.38,18.56,5.87,420778.67,12.3
634651.16,18.56,5.87,421243.03,12.32
634896.17,18.57,5.88,421489.75,12.33
635208.74,18.59,5.89,421589.97,12.34
635465.27,18.6,5.9,421244.11,12.33
635302.53,18.6,5.91,421582.65,12.34
634947.24,18.59,5.9,421261.99,12.33
634784.5,18.59,5.9,421016.06,12.33
634133.54,18.59,5.9,421295.38,12.35
634257.34,18.6,5.91,421279.04,12.36
634257.34,18.6,5.91,421334.16,12.36
634533.12,18.61,5.92,421100.92,12.35
634391.42,18.61,5.92,421627.57,12.37
634224.47,18.61,5.92,421318.4,12.37
633935.19,18.61,5.92,420997.1,12.36
633811.15,18.61,5.92,421802.11,12.38
633818.67,18.61,5.92,421265.84,12.37
633731.77,18.62,5.93,420905.86,12.37
633731.77,18.62,5.93,420905.86,12.37
634078.88,18.63,5.94,421795.73,12.39
634391.44,18.64,5.95,421895.95,12.4
634228.7,18.64,5.95,421577.75,12.39
634065.96,18.65,5.95,421888.88,12.41
633920.05,18.65,5.95,421653.95,12.4
633984.78,18.65,5.96,421495.89,12.4
633803.53,18.65,5.96,421902.38,12.42
633439.1,18.66,5.97,421670.73,12.42
633270.11,18.66,5.97,421541.83,12.42
633076.6,18.66,5.97,421459.06,12.43
632969.39,18.67,5.97,421624.52,12.43
632788.14,18.67,5.97,421423.45,12.43
632807.92,18.67,5.98,421286.48,12.43
632614.41,18.67,5.98,421395.31,12.44
632614.41,18.67,5.98,421395.31,12.44
633066.21,18.69,6.0,421422.4,12.44
632903.47,18.69,6.0,421184.38,12.44
632929.49,18.69,6.0,421110.26,12.44
632783.58,18.7,6.0,421483.49,12.45
633169.67,18.71,6.02,421191.84,12.45
632988.42,18.71,6.02,421787.92,12.47
633147.43,18.72,6.03,421796.8,12.47
632859.53,18.71,6.02,421157.22,12.45
632655.92,18.71,6.02,422027.12,12.48
632968.49,18.72,6.03,422127.34,12.49
632994.52,18.73,6.04,421948.42,12.48
633020.54,18.73,6.04,421764.61,12.48
632857.8,18.74,6.04,422039.57,12.49
632750.59,18.74,6.05,421853.97,12.49
632569.34,18.74,6.05,421683.27,12.49
632569.34,18.74,6.05,421683.27,12.49
632400.35,18.74,6.05,422314.24,12.51
632206.84,18.74,6.05,422097.28,12.51
632330.64,18.75,6.06,422144.98,12.52
631315.25,18.76,6.07,421661.51,12.53
631152.51,18.76,6.07,421454.29,12.53
630989.77,18.76,6.07,421309.42,12.53
630843.86,18.76,6.07,421690.57,12.54
630843.86,18.76,6.07,421690.57,12.54
630719.82,18.77,6.07,421336.03,12.54
629704.44,18.78,6.09,420852.56,12.55
629523.19,18.78,6.09,420783.63,12.55
629364.29,18.78,6.09,420758.4,12.56
629364.29,18.78,6.09,420758.4,12.56
629160.69,18.78,6.09,420646.86,12.56
629078.11,18.78,6.09,420506.26,12.55
629201.91,18.79,6.1,420553.97,12.56
