ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359431.16,99.26,85.66,355474.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
359111.16,99.26,85.66,355154.2,98.17
358791.16,99.26,85.66,354834.2,98.16
358791.16,99.26,85.66,354834.2,98.16
358791.16,99.26,85.66,354834.2,98.16
358791.16,99.26,85.66,354834.2,98.16
358791.16,99.26,85.66,354834.2,98.16
358791.16,99.26,85.66,354834.2,98.16
358791.16,99.26,85.66,354831.74,98.16
358791.16,99.26,85.66,354831.74,98.16
358791.16,99.26,85.66,354831.74,98.16
358791.16,99.26,85.66,354831.74,98.16
358741.16,99.26,85.66,354781.74,98.16
358741.16,99.26,85.66,354781.74,98.16
358741.16,99.26,85.66,354781.74,98.16
358741.16,99.26,85.66,354781.74,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354777.89,98.16
358741.16,99.26,85.66,354803.72,98.17
358741.16,99.26,85.66,354803.72,98.17
358741.16,99.26,85.66,354803.72,98.17
358741.16,99.26,85.66,354803.72,98.17
358741.16,99.26,85.66,354774.3,98.16
358741.16,99.26,85.66,354774.3,98.16
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354806.95,98.17
358741.16,99.26,85.66,354783.63,98.16
358741.16,99.26,85.66,354783.63,98.16
358741.16,99.26,85.66,354783.63,98.16
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354805.71,98.17
358741.16,99.26,85.66,354789.94,98.17
358741.16,99.26,85.66,354789.94,98.17
358741.16,99.26,85.66,354789.94,98.17
358741.16,99.26,85.66,354789.94,98.17
358741.16,99.26,85.66,354790.72,98.17
358741.16,99.26,85.66,354790.72,98.17
358741.16,99.26,85.66,354790.72,98.17
358741.16,99.26,85.66,354790.72,98.17
358741.16,99.26,85.66,354790.72,98.17
358633.5,99.26,85.66,354683.07,98.17
358633.5,99.26,85.66,354683.07,98.17
358633.5,99.26,85.66,354683.07,98.17
358633.5,99.26,85.66,354683.07,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354701.77,98.17
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358633.5,99.26,85.66,354726.43,98.18
358365.38,99.27,85.68,354470.37,98.19
358365.38,99.27,85.68,354470.37,98.19
358365.38,99.27,85.68,354470.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
358045.38,99.27,85.68,354150.37,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357887.73,99.27,85.68,353992.72,98.19
357730.84,99.27,85.68,353847.3,98.2
357730.84,99.27,85.68,353847.3,98.2
357730.84,99.27,85.68,353847.3,98.2
357730.84,99.27,85.68,353847.3,98.2
357730.84,99.27,85.68,353847.3,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357580.23,99.28,85.68,353689.32,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357531.82,99.28,85.68,353640.66,98.2
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353531.32,98.19
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357424.93,99.28,85.68,353541.84,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357266.52,99.28,85.68,353383.18,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353249.84,98.2
357108.87,99.28,85.68,353317.74,98.22
357108.87,99.28,85.68,353317.74,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353162.69,98.22
356953.81,99.28,85.68,353188.39,98.23
356953.81,99.28,85.68,353188.39,98.23
356953.81,99.28,85.68,353188.39,98.23
356953.81,99.28,85.68,353188.39,98.23
356953.81,99.28,85.68,353211.41,98.24
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353200.55,98.23
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353214.18,98.24
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353214.66,98.24
356953.81,99.28,85.68,353214.66,98.24
356953.81,99.28,85.68,353206.29,98.24
356953.81,99.28,85.68,353206.29,98.24
356953.81,99.28,85.68,353206.29,98.24
356953.81,99.28,85.68,353206.29,98.24
356953.81,99.28,85.68,353206.29,98.24
356953.81,99.28,85.68,353206.29,98.24
356953.81,99.28,85.68,353206.29,98.24
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353191.66,98.23
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353162.71,98.22
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356953.81,99.28,85.68,353188.24,98.23
356796.16,99.28,85.68,353035.12,98.23
356796.16,99.28,85.68,353035.12,98.23
356796.16,99.28,85.68,353035.12,98.23
356796.16,99.28,85.68,353035.12,98.23
356796.16,99.28,85.68,353035.12,98.23
356796.16,99.28,85.68,353035.12,98.23
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353068.79,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.09,98.24
356796.16,99.28,85.68,353069.22,98.24
356796.16,99.28,85.68,353069.22,98.24
356796.16,99.28,85.68,353069.22,98.24
356796.16,99.28,85.68,353069.22,98.24
356796.16,99.28,85.68,353069.22,98.24
356796.16,99.28,85.68,353069.22,98.24
356796.16,99.28,85.68,353069.22,98.24
