ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
721,2276,1943260,6212,1943260
721,2276,1944070,6212,1944070
721,2276,1944530,6212,1944530
721,2276,1945340,6212,1945340
722,2284,1946340,6212,1946340
722,2284,1947340,6212,1947340
722,2284,1947930,6212,1947930
722,2284,1948400,6212,1948400
722,2284,1948400,6212,1948400
722,2284,1948860,6212,1948860
722,2284,1949670,6212,1949670
722,2284,1950670,6212,1950670
722,2284,1951140,6212,1951140
722,2284,1951950,6212,1951950
722,2284,1952950,6212,1952950
723,2292,1953950,6212,1953950
723,2292,1954950,6212,1954950
723,2292,1955420,6212,1955420
723,2292,1956420,6212,1956420
723,2292,1957420,6212,1957420
723,2292,1958070,6212,1958070
723,2292,1959070,6212,1959070
723,2292,1960070,6212,1960070
723,2292,1960530,6212,1960530
724,2300,1961530,6212,1961530
724,2300,1962000,6212,1962000
724,2300,1962230,6212,1962230
724,2300,1962880,6212,1962880
724,2300,1963880,6212,1963880
724,2300,1964880,6212,1964880
724,2300,1965530,6212,1965530
724,2300,1966340,6212,1966340
724,2300,1967340,6212,1967340
725,2308,1975340,6212,1975340
725,2308,1976150,6212,1976150
726,2316,1976800,6212,1976800
726,2316,1977800,6212,1977800
726,2316,1978800,6212,1978800
726,2316,1979610,6212,1979610
726,2316,1979840,6212,1979840
726,2316,1980840,6212,1980840
726,2316,1981650,6212,1981650
727,2324,1989650,6212,1989650
727,2324,1990650,6212,1990650
727,2324,1991460,6212,1991460
728,2332,1992460,6212,1992460
728,2332,1992930,6212,1992930
728,2332,1993740,6212,1993740
728,2332,1994550,6212,1994550
728,2332,1995200,6212,1995200
728,2332,1996200,6212,1996200
728,2332,1997200,6212,1997200
728,2332,1998200,6212,1998200
728,2332,1998430,6212,1998430
729,2340,1999430,6212,1999430
729,2340,2000430,6212,2000430
729,2340,2000890,6212,2000890
729,2340,2001360,6212,2001360
729,2340,2002360,6212,2002360
729,2340,2003360,6212,2003360
729,2340,2003630,6212,2003630
729,2340,2003630,6212,2003630
729,2340,2004630,6212,2004630
729,2340,2004740,6212,2004740
729,2340,2004740,6212,2004740
729,2340,2005740,6212,2005740
729,2340,2006740,6212,2006740
730,2348,2007740,6212,2007740
730,2348,2008210,6212,2008210
730,2348,2009210,6212,2009210
730,2348,2010020,6212,2010020
730,2348,2011020,6212,2011020
730,2348,2011830,6212,2011830
730,2348,2012640,6212,2012640
730,2348,2013640,6212,2013640
730,2348,2014640,6212,2014640
730,2348,2014960,6212,2014960
730,2348,2014960,6212,2014960
731,2356,2015960,6212,2015960
731,2356,2016430,6212,2016430
731,2356,2017430,6212,2017430
731,2356,2018430,6212,2018430
731,2356,2019240,6212,2019240
731,2356,2019240,6212,2019240
731,2356,2020240,6212,2020240
731,2356,2021240,6212,2021240
731,2356,2021240,6212,2021240
731,2356,2022240,6212,2022240
732,2364,2023240,6212,2023240
732,2364,2024240,6212,2024240
732,2364,2024240,6212,2024240
732,2364,2025050,6212,2025050
732,2364,2026050,6212,2026050
732,2364,2027050,6212,2027050
732,2364,2028050,6212,2028050
732,2364,2029050,6212,2029050
732,2364,2029700,6212,2029700
733,2372,2030700,6212,2030700
733,2372,2031700,6212,2031700
733,2372,2032700,6212,2032700
733,2372,2033700,6212,2033700
733,2372,2033700,6212,2033700
733,2372,2034510,6212,2034510
733,2372,2035100,6212,2035100
733,2372,2036100,6212,2036100
733,2372,2037100,6212,2037100
734,2380,2038100,6212,2038100
734,2380,2038650,6212,2038650
734,2380,2039650,6212,2039650
734,2380,2040650,6212,2040650
734,2380,2041650,6212,2041650
734,2380,2041650,6212,2041650
734,2380,2042460,6212,2042460
734,2380,2043270,6212,2043270
734,2380,2043740,6212,2043740
734,2380,2044740,6212,2044740
735,2388,2045740,6212,2045740
735,2388,2046210,6212,2046210
735,2388,2046670,6212,2046670
735,2388,2047480,6212,2047480
735,2388,2047950,6212,2047950
735,2388,2048420,6212,2048420
735,2388,2049420,6212,2049420
735,2388,2049890,6212,2049890
735,2388,2050890,6212,2050890
736,2396,2051360,6212,2051360
736,2396,2051360,6212,2051360
736,2396,2052360,6212,2052360
736,2396,2052360,6212,2052360
736,2396,2053360,6212,2053360
736,2396,2054360,6212,2054360
736,2396,2055170,6212,2055170
736,2396,2056170,6212,2056170
736,2396,2056650,6212,2056650
736,2396,2057120,6212,2057120
736,2396,2057120,6212,2057120
737,2404,2058120,6212,2058120
737,2404,2058120,6212,2058120
737,2404,2062120,6212,2062120
737,2404,2062120,6212,2062120
737,2404,2062580,6212,2062580
737,2404,2063580,6212,2063580
737,2404,2064580,6212,2064580
737,2404,2065050,6212,2065050
737,2404,2065700,6212,2065700
738,2412,2066700,6212,2066700
738,2412,2067700,6212,2067700
738,2412,2068170,6212,2068170
738,2412,2068980,6212,2068980
738,2412,2068980,6212,2068980
738,2412,2069790,6212,2069790
738,2412,2069790,6212,2069790
738,2412,2070260,6212,2070260
738,2412,2071070,6212,2071070
738,2412,2072070,6212,2072070
738,2412,2072880,6212,2072880
738,2412,2073350,6212,2073350
739,2420,2073820,6212,2073820
739,2420,2074820,6212,2074820
739,2420,2075820,6212,2075820
739,2420,2076820,6212,2076820
739,2420,2077290,6212,2077290
739,2420,2077290,6212,2077290
739,2420,2077610,6212,2077610
739,2420,2078080,6212,2078080
739,2420,2078550,6212,2078550
739,2420,2079360,6212,2079360
739,2420,2079820,6212,2079820
739,2420,2080630,6212,2080630
740,2428,2081180,6212,2081180
740,2428,2082180,6212,2082180
740,2428,2083180,6212,2083180
740,2428,2084180,6212,2084180
740,2428,2085180,6212,2085180
740,2428,2085990,6212,2085990
740,2428,2085990,6212,2085990
740,2428,2086100,6212,2086100
740,2428,2086570,6212,2086570
740,2428,2087570,6212,2087570
740,2428,2088570,6212,2088570
741,2436,2089220,6212,2089220
741,2436,2090220,6212,2090220
741,2436,2090220,6212,2090220
741,2436,2090220,6212,2090220
741,2436,2090330,6212,2090330
741,2436,2091140,6212,2091140
741,2436,2091360,6212,2091360
741,2436,2092360,6212,2092360
741,2436,2092360,6212,2092360
741,2436,2092830,6212,2092830
741,2436,2093300,6212,2093300
741,2436,2094300,6212,2094300
741,2436,2095300,6212,2095300
741,2436,2096300,6212,2096300
742,2444,2097300,6212,2097300
742,2444,2098300,6212,2098300
742,2444,2099110,6212,2099110
742,2444,2100110,6212,2100110
742,2444,2101110,6212,2101110
742,2444,2101270,6212,2101270
742,2444,2101740,6212,2101740
742,2444,2102740,6212,2102740
742,2444,2102740,6212,2102740
742,2444,2103740,6212,2103740
743,2452,2104390,6212,2104390
743,2452,2105200,6212,2105200
743,2452,2106200,6212,2106200
743,2452,2107200,6212,2107200
743,2452,2108200,6212,2108200
743,2452,2109200,6212,2109200
743,2452,2110200,6212,2110200
743,2452,2111010,6212,2111010
744,2460,2111480,6212,2111480
744,2460,2112130,6212,2112130
744,2460,2112680,6212,2112680
744,2460,2112910,6212,2112910
744,2460,2113910,6212,2113910
744,2460,2114910,6212,2114910
745,2468,2122910,6212,2122910
745,2468,2123720,6212,2123720
745,2468,2124720,6212,2124720
745,2468,2125720,6212,2125720
745,2468,2125720,6212,2125720
746,2476,2126720,6212,2126720
746,2476,2127720,6212,2127720
746,2476,2128720,6212,2128720
746,2476,2129190,6212,2129190
746,2476,2130190,6212,2130190
746,2476,2130510,6212,2130510
746,2476,2131510,6212,2131510
746,2476,2132510,6212,2132510
746,2476,2132980,6212,2132980
746,2476,2133980,6212,2133980
747,2484,2134980,6212,2134980
747,2484,2135790,6212,2135790
747,2484,2136790,6212,2136790
747,2484,2137790,6212,2137790
747,2484,2138260,6212,2138260
747,2484,2138260,6212,2138260
747,2484,2138850,6212,2138850
747,2484,2139850,6212,2139850
747,2484,2140320,6212,2140320
747,2484,2140320,6212,2140320
747,2484,2141320,6212,2141320
748,2492,2141910,6212,2141910
748,2492,2142560,6212,2142560
748,2492,2143370,6212,2143370
748,2492,2143530,6212,2143530
748,2492,2144180,6212,2144180
748,2492,2144180,6212,2144180
748,2492,2144410,6212,2144410
748,2492,2145410,6212,2145410
748,2492,2145410,6212,2145410
748,2492,2146410,6212,2146410
748,2492,2146880,6212,2146880
748,2492,2147880,6212,2147880
748,2492,2148880,6212,2148880
748,2492,2149350,6212,2149350
748,2492,2149670,6212,2149670
748,2492,2149900,6212,2149900
748,2492,2149900,6212,2149900
749,2500,2150370,6212,2150370
749,2500,2150370,6212,2150370
749,2500,2151370,6212,2151370
749,2500,2151530,6212,2151530
749,2500,2152530,6212,2152530
749,2500,2152690,6212,2152690
749,2500,2153340,6212,2153340
749,2500,2154340,6212,2154340
749,2500,2154340,6212,2154340
749,2500,2155150,6212,2155150
749,2500,2156150,6212,2156150
750,2508,2157150,6212,2157150
750,2508,2157620,6212,2157620
750,2508,2158430,6212,2158430
750,2508,2159430,6212,2159430
750,2508,2160240,6212,2160240
750,2508,2161240,6212,2161240
750,2508,2162240,6212,2162240
750,2508,2163240,6212,2163240
750,2508,2164240,6212,2164240
750,2508,2164560,6212,2164560
751,2516,2165560,6212,2165560
751,2516,2166030,6212,2166030
751,2516,2166840,6212,2166840
751,2516,2167060,6212,2167060
751,2516,2168060,6212,2168060
751,2516,2168060,6212,2168060
751,2516,2169060,6212,2169060
751,2516,2169290,6212,2169290
751,2516,2169290,6212,2169290
751,2516,2170290,6212,2170290
751,2516,2170760,6212,2170760
751,2516,2170760,6212,2170760
751,2516,2171570,6212,2171570
751,2516,2172570,6212,2172570
752,2524,2173220,6212,2173220
752,2524,2173270,6212,2173270
752,2524,2174270,6212,2174270
752,2524,2175080,6212,2175080
752,2524,2175550,6212,2175550
752,2524,2176200,6212,2176200
752,2524,2176200,6212,2176200
752,2524,2177200,6212,2177200
752,2524,2177200,6212,2177200
752,2524,2178200,6212,2178200
752,2524,2179200,6212,2179200
752,2524,2179670,6212,2179670
753,2532,2180670,6212,2180670
753,2532,2181480,6212,2181480
753,2532,2182480,6212,2182480
753,2532,2183290,6212,2183290
753,2532,2184290,6212,2184290
753,2532,2185290,6212,2185290
753,2532,2185760,6212,2185760
753,2532,2186080,6212,2186080
753,2532,2187080,6212,2187080
754,2540,2187890,6212,2187890
754,2540,2188890,6212,2188890
754,2540,2189890,6212,2189890
754,2540,2190890,6212,2190890
754,2540,2190890,6212,2190890
754,2540,2191360,6212,2191360
754,2540,2192360,6212,2192360
754,2540,2193360,6212,2193360
754,2540,2193830,6212,2193830
754,2540,2194050,6212,2194050
754,2540,2194280,6212,2194280
754,2540,2195280,6212,2195280
755,2548,2195870,6212,2195870
755,2548,2196680,6212,2196680
755,2548,2197680,6212,2197680
755,2548,2197910,6212,2197910
755,2548,2198910,6212,2198910
755,2548,2199910,6212,2199910
755,2548,2200910,6212,2200910
755,2548,2201910,6212,2201910
755,2548,2202910,6212,2202910
755,2548,2202910,6212,2202910
756,2556,2203720,6212,2203720
756,2556,2204530,6212,2204530
756,2556,2205530,6212,2205530
756,2556,2205530,6212,2205530
756,2556,2206530,6212,2206530
756,2556,2206530,6212,2206530
756,2556,2207530,6212,2207530
756,2556,2207530,6212,2207530
756,2556,2208180,6212,2208180
756,2556,2208180,6212,2208180
756,2556,2209180,6212,2209180
756,2556,2209990,6212,2209990
757,2564,2210990,6212,2210990
757,2564,2211990,6212,2211990
757,2564,2212210,6212,2212210
757,2564,2213210,6212,2213210
757,2564,2214210,6212,2214210
757,2564,2215210,6212,2215210
757,2564,2216210,6212,2216210
757,2564,2216210,6212,2216210
758,2572,2216680,6212,2216680
758,2572,2217680,6212,2217680
758,2572,2218150,6212,2218150
758,2572,2218960,6212,2218960
758,2572,2219960,6212,2219960
758,2572,2220960,6212,2220960
758,2572,2221550,6212,2221550
758,2572,2222550,6212,2222550
758,2572,2223550,6212,2223550
758,2572,2224550,6212,2224550
758,2572,2225550,6212,2225550
759,2580,2226550,6212,2226550
759,2580,2226550,6212,2226550
759,2580,2227360,6212,2227360
759,2580,2228360,6212,2228360
759,2580,2228360,6212,2228360
759,2580,2229360,6212,2229360
759,2580,2230360,6212,2230360
759,2580,2230830,6212,2230830
759,2580,2231380,6212,2231380
759,2580,2232380,6212,2232380
760,2588,2233380,6212,2233380
760,2588,2234380,6212,2234380
760,2588,2234850,6212,2234850
760,2588,2235850,6212,2235850
760,2588,2236850,6212,2236850
760,2588,2237500,6212,2237500
760,2588,2237970,6212,2237970
760,2588,2237970,6212,2237970
761,2596,2238970,6212,2238970
761,2596,2239970,6212,2239970
761,2596,2240970,6212,2240970
761,2596,2241780,6212,2241780
761,2596,2242100,6212,2242100
761,2596,2242910,6212,2242910
761,2596,2242910,6212,2242910
761,2596,2243230,6212,2243230
761,2596,2244230,6212,2244230
761,2596,2245230,6212,2245230
761,2596,2245550,6212,2245550
761,2596,2245780,6212,2245780
761,2596,2246010,6212,2246010
761,2596,2246820,6212,2246820
761,2596,2247630,6212,2247630
761,2596,2248630,6212,2248630
762,2604,2248950,6212,2248950
762,2604,2249760,6212,2249760
762,2604,2250760,6212,2250760
762,2604,2251220,6212,2251220
762,2604,2252220,6212,2252220
762,2604,2252220,6212,2252220
762,2604,2253220,6212,2253220
762,2604,2254030,6212,2254030
762,2604,2254190,6212,2254190
762,2604,2255190,6212,2255190
762,2604,2255410,6212,2255410
762,2604,2256410,6212,2256410
762,2604,2256410,6212,2256410
763,2612,2257410,6212,2257410
763,2612,2258060,6212,2258060
763,2612,2259060,6212,2259060
763,2612,2259060,6212,2259060
763,2612,2260060,6212,2260060
763,2612,2261060,6212,2261060
763,2612,2262060,6212,2262060
763,2612,2262060,6212,2262060
763,2612,2262710,6212,2262710
763,2612,2263180,6212,2263180
763,2612,2264180,6212,2264180
764,2620,2265180,6212,2265180
764,2620,2265650,6212,2265650
764,2620,2266110,6212,2266110
764,2620,2266580,6212,2266580
764,2620,2267580,6212,2267580
764,2620,2268580,6212,2268580
765,2628,2269580,6212,2269580
765,2628,2270580,6212,2270580
765,2628,2270580,6212,2270580
765,2628,2271580,6212,2271580
765,2628,2271800,6212,2271800
765,2628,2271800,6212,2271800
765,2628,2272120,6212,2272120
765,2628,2273120,6212,2273120
765,2628,2273120,6212,2273120
765,2628,2273670,6212,2273670
765,2628,2274670,6212,2274670
765,2628,2275140,6212,2275140
765,2628,2276140,6212,2276140
766,2636,2277140,6212,2277140
766,2636,2278140,6212,2278140
766,2636,2278610,6212,2278610
766,2636,2279610,6212,2279610
766,2636,2279930,6212,2279930
766,2636,2280930,6212,2280930
766,2636,2280930,6212,2280930
766,2636,2281930,6212,2281930
766,2636,2282090,6212,2282090
766,2636,2282560,6212,2282560
766,2636,2283560,6212,2283560
766,2636,2283560,6212,2283560
766,2636,2283560,6212,2283560
767,2644,2284030,6212,2284030
767,2644,2285030,6212,2285030
767,2644,2285680,6212,2285680
767,2644,2286680,6212,2286680
767,2644,2287150,6212,2287150
767,2644,2287960,6212,2287960
767,2644,2288960,6212,2288960
767,2644,2289770,6212,2289770
767,2644,2290580,6212,2290580
767,2644,2291580,6212,2291580
768,2652,2292580,6212,2292580
768,2652,2293050,6212,2293050
768,2652,2294050,6212,2294050
768,2652,2295050,6212,2295050
768,2652,2295370,6212,2295370
768,2652,2295370,6212,2295370
768,2652,2296020,6212,2296020
768,2652,2296830,6212,2296830
768,2652,2297150,6212,2297150
768,2652,2298150,6212,2298150
769,2660,2299150,6212,2299150
769,2660,2300150,6212,2300150
769,2660,2301150,6212,2301150
769,2660,2301470,6212,2301470
769,2660,2302470,6212,2302470
769,2660,2302470,6212,2302470
769,2660,2303470,6212,2303470
769,2660,2303470,6212,2303470
769,2660,2304470,6212,2304470
769,2660,2305470,6212,2305470
769,2660,2306280,6212,2306280
770,2668,2307280,6212,2307280
770,2668,2308280,6212,2308280
770,2668,2308280,6212,2308280
770,2668,2308600,6212,2308600
770,2668,2309410,6212,2309410
770,2668,2310410,6212,2310410
770,2668,2311410,6212,2311410
770,2668,2312410,6212,2312410
770,2668,2313220,6212,2313220
770,2668,2313220,6212,2313220
771,2676,2314220,6212,2314220
771,2676,2314700,6212,2314700
771,2676,2315700,6212,2315700
771,2676,2316700,6212,2316700
771,2676,2317510,6212,2317510
771,2676,2318320,6212,2318320
771,2676,2319320,6212,2319320
771,2676,2320320,6212,2320320
771,2676,2321320,6212,2321320
772,2684,2322320,6212,2322320
772,2684,2323320,6212,2323320
772,2684,2324130,6212,2324130
772,2684,2324130,6212,2324130
772,2684,2325130,6212,2325130
772,2684,2326130,6212,2326130
772,2684,2326940,6212,2326940
772,2684,2327940,6212,2327940
772,2684,2328410,6212,2328410
772,2684,2328410,6212,2328410
773,2692,2329410,6212,2329410
773,2692,2329880,6212,2329880
773,2692,2330880,6212,2330880
773,2692,2331470,6212,2331470
773,2692,2331470,6212,2331470
773,2692,2332280,6212,2332280
773,2692,2333090,6212,2333090
773,2692,2333090,6212,2333090
773,2692,2334090,6212,2334090
773,2692,2334560,6212,2334560
773,2692,2334670,6212,2334670
773,2692,2335260,6212,2335260
774,2700,2336260,6212,2336260
774,2700,2337260,6212,2337260
774,2700,2337260,6212,2337260
774,2700,2338260,6212,2338260
774,2700,2338910,6212,2338910
774,2700,2339720,6212,2339720
774,2700,2340720,6212,2340720
774,2700,2341720,6212,2341720
774,2700,2342720,6212,2342720
775,2708,2343720,6212,2343720
775,2708,2344720,6212,2344720
775,2708,2345190,6212,2345190
775,2708,2345840,6212,2345840
776,2716,2349840,6212,2349840
776,2716,2349840,6212,2349840
776,2716,2350070,6212,2350070
776,2716,2350540,6212,2350540
776,2716,2351540,6212,2351540
776,2716,2352540,6212,2352540
776,2716,2352700,6212,2352700
776,2716,2353510,6212,2353510
776,2716,2354510,6212,2354510
776,2716,2354980,6212,2354980
776,2716,2355790,6212,2355790
776,2716,2356790,6212,2356790
776,2716,2356790,6212,2356790
777,2724,2357790,6212,2357790
777,2724,2358790,6212,2358790
777,2724,2359250,6212,2359250
777,2724,2360250,6212,2360250
777,2724,2360710,6212,2360710
777,2724,2361710,6212,2361710
777,2724,2361710,6212,2361710
777,2724,2362710,6212,2362710
777,2724,2363520,6212,2363520
777,2724,2363520,6212,2363520
777,2724,2364520,6212,2364520
777,2724,2365520,6212,2365520
778,2732,2366520,6212,2366520
778,2732,2367520,6212,2367520
778,2732,2368520,6212,2368520
778,2732,2368520,6212,2368520
778,2732,2369520,6212,2369520
778,2732,2369520,6212,2369520
778,2732,2369520,6212,2369520
778,2732,2370330,6212,2370330
778,2732,2370800,6212,2370800
778,2732,2371610,6212,2371610
778,2732,2372610,6212,2372610
778,2732,2372840,6212,2372840
778,2732,2373310,6212,2373310
778,2732,2373310,6212,2373310
779,2740,2373780,6212,2373780
779,2740,2374780,6212,2374780
779,2740,2375780,6212,2375780
779,2740,2376590,6212,2376590
779,2740,2377590,6212,2377590
779,2740,2378590,6212,2378590
779,2740,2379590,6212,2379590
779,2740,2380590,6212,2380590
779,2740,2380590,6212,2380590
779,2740,2380910,6212,2380910
779,2740,2381380,6212,2381380
780,2748,2381850,6212,2381850
780,2748,2382850,6212,2382850
780,2748,2382850,6212,2382850
780,2748,2383850,6212,2383850
780,2748,2384320,6212,2384320
780,2748,2384320,6212,2384320
780,2748,2384970,6212,2384970
780,2748,2385970,6212,2385970
780,2748,2386970,6212,2386970
780,2748,2387970,6212,2387970
781,2756,2388970,6212,2388970
781,2756,2389970,6212,2389970
781,2756,2390970,6212,2390970
781,2756,2390970,6212,2390970
781,2756,2391970,6212,2391970
781,2756,2391970,6212,2391970
781,2756,2392780,6212,2392780
781,2756,2393590,6212,2393590
781,2756,2394590,6212,2394590
781,2756,2395590,6212,2395590
782,2764,2396060,6212,2396060
782,2764,2396280,6212,2396280
782,2764,2397280,6212,2397280
782,2764,2398090,6212,2398090
782,2764,2398090,6212,2398090
782,2764,2398320,6212,2398320
782,2764,2399320,6212,2399320
782,2764,2400320,6212,2400320
782,2764,2401320,6212,2401320
782,2764,2402320,6212,2402320
782,2764,2403320,6212,2403320
783,2772,2404320,6212,2404320
783,2772,2405320,6212,2405320
783,2772,2406130,6212,2406130
783,2772,2407130,6212,2407130
783,2772,2407600,6212,2407600
783,2772,2408070,6212,2408070
783,2772,2409070,6212,2409070
783,2772,2409070,6212,2409070
783,2772,2409070,6212,2409070
783,2772,2409720,6212,2409720
783,2772,2410720,6212,2410720
784,2780,2411190,6212,2411190
784,2780,2412190,6212,2412190
784,2780,2413190,6212,2413190
784,2780,2413510,6212,2413510
784,2780,2413740,6212,2413740
784,2780,2414740,6212,2414740
784,2780,2415740,6212,2415740
784,2780,2415740,6212,2415740
784,2780,2416740,6212,2416740
785,2788,2417740,6212,2417740
785,2788,2418550,6212,2418550
785,2788,2419550,6212,2419550
785,2788,2420550,6212,2420550
785,2788,2421550,6212,2421550
