ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1317035.33,29.94,3.75,255062.9,5.8
1316802.79,29.94,3.75,255067.37,5.8
1316524.54,29.94,3.75,255023.32,5.8
1316524.54,29.94,3.75,255023.32,5.8
1316703.01,29.95,3.76,254997.12,5.8
1316438.45,29.95,3.76,255047.23,5.8
1316119.27,29.95,3.76,254728.92,5.8
1316181.71,29.95,3.76,254690.95,5.8
1315884.71,29.95,3.76,254486.93,5.79
1315623.64,29.95,3.76,254459.25,5.79
1315376.77,29.95,3.76,255674.8,5.82
1315038.32,29.94,3.75,255415.87,5.82
1314794.22,29.94,3.75,255346.9,5.81
1314515.98,29.94,3.75,255258.85,5.81
1314515.98,29.94,3.75,255258.85,5.81
1314490.73,29.95,3.76,254666.96,5.8
1314490.73,29.95,3.76,254666.96,5.8
1314490.73,29.95,3.76,254666.96,5.8
1314039.76,29.94,3.75,254692.24,5.8
1313767.33,29.94,3.76,257096.35,5.86
1313708.77,29.95,3.76,256271.21,5.84
1313476.23,29.95,3.76,256266.18,5.84
1313211.67,29.95,3.76,256238.47,5.84
1312947.11,29.95,3.76,256279.96,5.85
1313009.55,29.96,3.77,256255.85,5.85
1312748.48,29.96,3.77,256232.98,5.85
1312748.48,29.96,3.77,256232.98,5.85
1312482.76,29.96,3.77,256484.1,5.85
1312482.76,29.96,3.77,256484.1,5.85
1312217.04,29.96,3.77,256225.91,5.85
1312967.2,29.98,3.8,256864.0,5.87
1312701.48,29.98,3.8,257173.07,5.87
1312701.48,29.98,3.8,257173.07,5.87
1312251.13,29.98,3.79,256413.48,5.86
1311732.69,29.97,3.79,256087.2,5.85
1311500.15,29.98,3.79,256089.29,5.85
1311423.9,29.98,3.79,256069.8,5.85
1311347.65,29.98,3.8,256051.93,5.85
1311347.65,29.98,3.8,256051.93,5.85
1311083.09,29.98,3.8,256100.97,5.86
1312088.0,30.01,3.83,257365.46,5.89
1312153.92,30.02,3.83,257330.43,5.89
1311888.2,30.02,3.83,257308.47,5.89
1311810.79,30.02,3.84,258127.34,5.91
1311988.09,30.03,3.84,258492.65,5.92
1311691.1,30.03,3.84,258201.56,5.91
1311483.88,30.02,3.84,258121.38,5.91
1311251.34,30.03,3.84,258125.84,5.91
1310986.79,30.03,3.84,258089.04,5.91
1310910.54,30.03,3.84,258125.88,5.91
1310645.98,30.03,3.84,258084.57,5.91
1310573.21,30.04,3.85,258083.7,5.91
1310573.21,30.04,3.85,258083.7,5.91
1310307.49,30.04,3.85,258350.68,5.92
1310307.49,30.04,3.85,258350.68,5.92
1310307.49,30.04,3.85,258350.68,5.92
1310307.49,30.04,3.85,258350.68,5.92
1309924.47,30.03,3.84,257955.85,5.91
1310110.13,30.04,3.85,257854.09,5.91
1309790.95,30.03,3.85,257535.48,5.91
1309790.95,30.03,3.85,257535.48,5.91
1309713.53,30.04,3.85,258092.43,5.92
1309481.0,30.04,3.85,258074.83,5.92
1309099.61,30.03,3.85,257965.7,5.92
1308835.06,30.03,3.85,257993.6,5.92
1308897.5,30.04,3.85,257973.21,5.92
1308632.94,30.04,3.85,257946.89,5.92
1308371.87,30.04,3.85,258321.39,5.93
1308106.15,30.04,3.85,258083.61,5.93
1308028.73,30.05,3.86,257994.46,5.93
1307951.32,30.05,3.86,258619.45,5.94
1307718.79,30.05,3.86,258614.24,5.94
1307454.23,30.05,3.86,258586.71,5.94
1307147.23,30.05,3.86,258287.22,5.94
1306882.67,30.05,3.86,258536.39,5.94
1306618.11,30.05,3.86,258288.27,5.94
1306618.11,30.05,3.86,258288.27,5.94
1306618.11,30.05,3.86,258288.27,5.94
1306357.04,30.05,3.86,258390.46,5.94
1306239.29,30.05,3.87,259280.3,5.97
1306102.35,30.06,3.87,258752.25,5.95
1305869.82,30.06,3.87,258743.21,5.96
1305517.35,30.06,3.87,258443.6,5.95
1305359.31,30.05,3.87,258285.56,5.95
1305094.75,30.06,3.87,258261.93,5.95
1305094.75,30.06,3.87,258261.93,5.95
1304830.19,30.06,3.87,258658.27,5.96
1304830.19,30.06,3.87,258739.14,5.96
1304565.63,30.06,3.87,258522.45,5.96
1304304.56,30.06,3.87,258445.97,5.96
1304215.73,30.06,3.87,259542.17,5.98
1304503.27,30.08,3.89,259314.01,5.98
1304508.35,30.08,3.89,259323.08,5.98
1304448.52,30.08,3.89,259223.44,5.98
1306288.85,30.12,3.93,260498.27,6.01
1307228.68,30.15,3.96,259917.08,5.99
1307228.68,30.15,3.96,259917.08,5.99
1307228.68,30.15,3.96,259917.08,5.99
1309178.07,30.2,4.01,262125.04,6.05
1309178.07,30.2,4.01,262125.04,6.05
1308945.54,30.2,4.01,262129.5,6.05
1308680.98,30.2,4.01,262092.93,6.05
1308604.73,30.2,4.02,262128.35,6.05
1308667.17,30.21,4.02,262104.07,6.05
1308733.1,30.22,4.03,262087.81,6.05
1308733.1,30.22,4.03,262087.81,6.05
1308733.1,30.22,4.03,262065.78,6.05
1308467.38,30.22,4.03,262605.17,6.06
1308201.66,30.22,4.03,262582.5,6.07
1308378.96,30.22,4.04,263047.85,6.08
1308334.73,30.23,4.04,263057.14,6.08
1308334.73,30.23,4.04,263057.14,6.08
1308127.52,30.23,4.04,263127.17,6.08
1307862.96,30.23,4.04,263101.79,6.08
1307862.96,30.23,4.04,263125.59,6.08
1307862.96,30.23,4.04,263125.59,6.08
1307598.4,30.23,4.04,263174.52,6.08
1307205.38,30.22,4.03,262787.32,6.08
1307392.2,30.23,4.04,262736.97,6.07
1307319.44,30.23,4.05,262717.39,6.08
1307242.02,30.24,4.05,263065.78,6.08
1307164.61,30.24,4.05,263299.47,6.09
1306898.89,30.24,4.05,263565.94,6.1
1306666.36,30.24,4.06,263560.57,6.1
1306401.8,30.24,4.06,263532.63,6.1
1306137.24,30.25,4.06,263539.99,6.1
1305872.68,30.25,4.06,263645.01,6.11
1305611.61,30.25,4.06,263561.78,6.11
1305453.3,30.24,4.06,263404.47,6.1
1305375.89,30.25,4.06,263362.67,6.1
1305375.89,30.25,4.06,263362.67,6.1
1305004.51,30.24,4.05,263323.68,6.1
1304738.79,30.24,4.06,263610.96,6.11
1304473.07,30.24,4.06,263497.66,6.11
1304240.53,30.25,4.06,263502.12,6.11
1304357.23,30.25,4.06,263466.68,6.11
1304092.67,30.25,4.07,263510.83,6.11
1304016.42,30.26,4.07,263482.74,6.11
1303755.35,30.26,4.07,263474.38,6.12
1303755.35,30.26,4.07,263474.38,6.12
1303758.73,30.26,4.07,263487.38,6.12
1303461.74,30.25,4.07,263179.05,6.11
1303461.74,30.25,4.07,263179.05,6.11
1303196.02,30.26,4.07,263158.43,6.11
1302904.76,30.25,4.06,263442.26,6.12
1302904.76,30.25,4.06,263442.26,6.12
1303179.88,30.26,4.07,263476.26,6.12
1303181.84,30.26,4.07,263480.95,6.12
1303181.84,30.26,4.07,263480.95,6.12
1303181.84,30.26,4.07,263480.95,6.12
1303181.84,30.26,4.07,263480.95,6.12
1302916.12,30.26,4.07,263968.37,6.13
1302683.59,30.26,4.07,263972.83,6.13
1302419.03,30.26,4.07,263936.26,6.13
1302086.32,30.26,4.07,263590.13,6.13
1302086.32,30.26,4.07,263590.13,6.13
1302086.32,30.26,4.07,263590.13,6.13
1301821.76,30.26,4.07,263634.26,6.13
1301557.2,30.26,4.07,263627.32,6.13
1301739.15,30.27,4.08,263593.23,6.13
1301473.43,30.27,4.08,263580.55,6.13
1301217.14,30.27,4.08,264101.97,6.14
1300941.99,30.27,4.08,263961.89,6.14
1300709.46,30.27,4.08,263963.97,6.14
1300709.92,30.27,4.08,263966.55,6.14
1300709.92,30.27,4.08,263944.39,6.14
1300445.37,30.27,4.08,263915.98,6.14
1300507.81,30.28,4.09,263984.72,6.15
1300243.25,30.28,4.09,264073.33,6.15
1300243.25,30.28,4.09,264073.33,6.15
1300093.35,30.28,4.09,265863.46,6.19
1300093.81,30.28,4.09,265889.61,6.19
1300093.81,30.28,4.09,265889.61,6.19
1300093.81,30.28,4.09,265889.61,6.19
1300055.26,30.29,4.1,265243.72,6.18
1299682.24,30.28,4.09,264916.74,6.17
1299543.24,30.29,4.1,264070.8,6.15
1299214.65,30.28,4.1,264312.46,6.16
1298968.42,30.29,4.1,264311.34,6.16
1299071.44,30.29,4.1,264283.13,6.16
1299236.22,30.3,4.11,264335.87,6.16
1299236.22,30.3,4.11,264335.87,6.16
1298863.19,30.29,4.11,264293.71,6.16
1298773.26,30.3,4.11,264276.04,6.17
1298498.5,30.3,4.11,264423.75,6.17
1298662.11,30.31,4.12,264355.17,6.17
1298662.11,30.31,4.12,264355.17,6.17
1298382.71,30.31,4.12,264268.71,6.17
1298103.3,30.31,4.12,265343.4,6.19
1297870.77,30.31,4.12,265345.48,6.2
1297487.74,30.3,4.12,264914.5,6.19
1297223.18,30.3,4.12,264892.2,6.19
1296944.94,30.3,4.12,264802.89,6.19
1296296.52,30.29,4.11,264153.01,6.17
1296031.96,30.29,4.11,264136.39,6.17
1295767.4,30.3,4.11,264271.66,6.18
1295957.72,30.3,4.12,264170.45,6.18
1295679.47,30.3,4.12,264126.04,6.18
1295298.09,30.3,4.11,264087.34,6.18
1295096.14,30.3,4.11,263930.4,6.17
1295096.14,30.3,4.11,263930.4,6.17
1294830.42,30.3,4.11,264382.97,6.19
1294930.61,30.31,4.12,264498.66,6.19
1294985.18,30.31,4.12,266460.15,6.24
1294541.85,30.31,4.12,266133.35,6.23
1294397.24,30.31,4.12,266491.63,6.24
1292312.8,30.32,4.13,266434.31,6.25
1292312.8,30.32,4.13,266434.31,6.25
1292312.8,30.32,4.13,266434.31,6.25
1293242.88,30.35,4.16,266705.57,6.26
1293242.88,30.35,4.16,266705.57,6.26
1293264.3,30.35,4.17,266617.23,6.26
1293644.19,30.36,4.18,266603.8,6.26
1293379.63,30.37,4.18,266587.0,6.26
1293303.38,30.37,4.18,266632.45,6.26
1291218.94,30.38,4.19,266575.12,6.27
1290954.38,30.38,4.19,266537.21,6.27
1290881.62,30.38,4.2,266524.06,6.27
1290615.9,30.38,4.2,266518.85,6.27
1290294.6,30.38,4.19,266924.68,6.28
1290294.6,30.38,4.19,266924.68,6.28
1290217.19,30.38,4.2,267153.18,6.29
1290278.47,30.39,4.2,267461.57,6.3
1290045.93,30.39,4.2,267463.65,6.3
1289781.38,30.39,4.21,267428.83,6.3
1289516.82,30.39,4.21,267607.08,6.31
1289295.69,30.39,4.2,267600.29,6.31
1289031.13,30.39,4.2,267604.33,6.31
1288768.38,30.39,4.2,267581.25,6.31
1288768.38,30.39,4.2,267581.25,6.31
1288950.33,30.4,4.21,267589.84,6.31
1288703.46,30.4,4.21,268595.43,6.34
1288425.22,30.4,4.21,268568.4,6.34
1288178.22,30.4,4.21,268330.44,6.33
1288178.22,30.4,4.21,268330.44,6.33
1288400.45,30.41,4.22,268328.37,6.33
1288292.14,30.41,4.22,268220.34,6.33
1288292.14,30.41,4.22,268220.34,6.33
1287575.94,30.4,4.21,267496.11,6.32
1287297.7,30.4,4.21,267900.04,6.33
1287019.45,30.4,4.21,267600.88,6.32
1287187.72,30.41,4.22,267488.74,6.32
1286924.58,30.41,4.22,268290.0,6.34
1286924.58,30.41,4.22,268290.0,6.34
1286637.04,30.41,4.22,267827.53,6.33
1286537.81,30.41,4.23,267978.64,6.33
1286493.58,30.42,4.23,267987.93,6.34
1286229.02,30.42,4.23,267962.56,6.34
1285964.46,30.42,4.23,267942.59,6.34
1285675.12,30.41,4.23,267657.83,6.33
1285675.12,30.41,4.23,267686.74,6.33
1285410.56,30.41,4.23,267717.17,6.33
1285028.01,30.41,4.22,267457.06,6.33
1285028.01,30.41,4.22,267457.06,6.33
1284766.93,30.41,4.22,267423.78,6.33
1284689.52,30.41,4.23,267808.82,6.34
1284689.52,30.41,4.23,267808.82,6.34
1284423.8,30.41,4.23,267697.94,6.34
1284158.08,30.42,4.23,267742.63,6.34
1284159.48,30.42,4.23,267768.19,6.34
1283926.94,30.42,4.23,267772.65,6.34
1283662.38,30.42,4.23,267790.27,6.35
1283397.83,30.42,4.23,267769.39,6.35
1283397.83,30.42,4.23,267753.89,6.35
1283321.58,30.42,4.24,267728.72,6.35
1283060.5,30.42,4.24,267713.24,6.35
1283060.5,30.42,4.24,267713.24,6.35
1283060.5,30.42,4.24,267713.24,6.35
1282794.79,30.42,4.24,267951.07,6.36
1282856.06,30.43,4.25,267943.54,6.36
1282590.34,30.43,4.25,268209.86,6.36
1282357.81,30.43,4.25,268205.63,6.37
1282093.25,30.43,4.25,268177.42,6.37
1281828.69,30.44,4.25,268371.42,6.37
1281828.69,30.44,4.25,268363.75,6.37
1281752.44,30.44,4.25,268258.57,6.37
1281872.62,30.45,4.26,268163.5,6.37
1281606.9,30.45,4.26,268704.66,6.38
1281350.61,30.45,4.26,268569.06,6.38
1281081.7,30.45,4.26,268725.64,6.39
1281267.61,30.46,4.27,268718.37,6.39
1281003.06,30.46,4.27,268741.87,6.39
1280738.5,30.46,4.27,268716.55,6.39
1280473.94,30.46,4.28,268696.49,6.39
1280473.94,30.46,4.28,268696.49,6.39
1280401.18,30.46,4.28,268687.12,6.39
1280323.76,30.47,4.28,269038.14,6.4
1280501.07,30.48,4.29,269147.27,6.41
1280235.35,30.48,4.29,269577.21,6.42
1280002.81,30.48,4.29,269573.78,6.42
1279619.79,30.47,4.29,269522.14,6.42
1279806.61,30.48,4.3,269495.05,6.42
1279730.36,30.49,4.3,269548.83,6.42
1279348.98,30.48,4.29,269514.92,6.42
1279527.44,30.49,4.3,269487.42,6.42
1279266.37,30.49,4.3,269855.62,6.43
1278883.35,30.48,4.3,269807.79,6.43
1278691.74,30.49,4.3,270650.98,6.45
1279327.51,30.5,4.32,270995.53,6.46
1279332.59,30.5,4.32,271018.34,6.46
1279100.05,30.51,4.32,271014.11,6.46
1279100.05,30.51,4.32,271014.11,6.46
1278835.49,30.51,4.32,270985.9,6.46
1278570.93,30.51,4.32,271227.75,6.47
1278050.08,30.5,4.32,270738.05,6.46
1277785.52,30.5,4.32,270530.34,6.46
1277959.11,30.51,4.32,271119.63,6.47
1277959.11,30.51,4.32,271119.63,6.47
1277959.11,30.51,4.32,271119.63,6.47
1277712.24,30.51,4.33,270911.2,6.47
1277712.24,30.51,4.33,270911.2,6.47
1276686.03,30.52,4.33,270870.26,6.47
1276686.03,30.52,4.33,270870.26,6.47
1276373.34,30.51,4.33,271402.57,6.49
1276115.24,30.51,4.33,270765.06,6.47
1275761.08,30.51,4.33,270490.38,6.47
1275943.03,30.52,4.33,270580.81,6.47
1275943.03,30.52,4.33,270580.81,6.47
1275677.31,30.52,4.33,270519.41,6.47
1275411.59,30.52,4.34,270481.89,6.47
1275028.57,30.52,4.33,270714.9,6.48
1275028.57,30.52,4.33,270714.9,6.48
1275028.57,30.52,4.33,270714.9,6.48
1274951.15,30.52,4.33,270707.28,6.48
1274951.15,30.52,4.33,270707.28,6.48
1275161.64,30.53,4.34,270711.79,6.48
1275085.39,30.53,4.35,270690.37,6.48
1274820.83,30.53,4.35,270673.4,6.48
1274744.58,30.54,4.35,270720.71,6.49
1274361.56,30.53,4.35,270693.21,6.49
1274543.51,30.54,4.35,270670.46,6.49
1274277.79,30.54,4.35,271145.59,6.5
1274012.07,30.54,4.35,271169.45,6.5
1274012.07,30.54,4.35,271169.45,6.5
1273685.99,30.54,4.35,270828.72,6.49
1273685.99,30.54,4.35,270828.72,6.49
1273388.99,30.53,4.35,270526.7,6.49
1273388.99,30.53,4.35,270526.7,6.49
1273598.48,30.54,4.35,271377.2,6.51
1273554.25,30.55,4.36,271386.49,6.51
1273741.08,30.55,4.37,271347.45,6.51
1273664.83,30.56,4.37,271386.46,6.51
1273818.72,30.56,4.38,271355.92,6.51
1273557.65,30.57,4.38,271419.45,6.51
1273557.65,30.57,4.38,271419.45,6.51
1273291.93,30.57,4.38,271378.33,6.51
1273026.21,30.57,4.38,271332.4,6.52
1272948.8,30.57,4.39,272715.35,6.55
1272948.8,30.57,4.39,272693.33,6.55
1272842.4,30.57,4.38,272586.43,6.55
1272461.01,30.56,4.38,272147.2,6.54
1272228.48,30.57,4.38,272142.0,6.54
1271963.92,30.57,4.38,272114.55,6.54
1272026.36,30.57,4.39,272175.18,6.54
1271761.8,30.57,4.39,272133.52,6.54
1271761.8,30.57,4.39,272155.81,6.54
1271761.8,30.57,4.39,272133.52,6.54
1271653.03,30.57,4.39,272025.02,6.54
1271653.03,30.57,4.39,272025.02,6.54
1271455.8,30.57,4.38,272216.16,6.54
1271194.72,30.57,4.38,272110.79,6.54
1271194.72,30.57,4.38,272136.47,6.54
1271372.03,30.58,4.39,272120.39,6.54
1271069.83,30.57,4.39,273089.87,6.57
1271199.08,30.59,4.4,272838.44,6.56
1270966.54,30.59,4.4,272833.62,6.57
1270225.26,30.58,4.39,272192.24,6.55
1269960.7,30.58,4.39,272164.36,6.55
1269696.15,30.58,4.39,272242.15,6.56
1269696.15,30.58,4.39,272242.15,6.56
1269431.59,30.58,4.39,272183.35,6.56
1269170.52,30.58,4.39,272463.27,6.56
1269012.21,30.58,4.39,272305.23,6.56
1269189.51,30.59,4.4,272397.79,6.56
1269012.24,30.59,4.4,272295.06,6.56
1269012.7,30.59,4.4,272296.37,6.56
1268766.48,30.59,4.4,272287.21,6.56
1268847.25,30.6,4.41,272853.09,6.58
1268847.25,30.6,4.41,272853.09,6.58
1268569.0,30.6,4.41,272831.16,6.58
1268290.76,30.6,4.41,272902.77,6.58
1268012.52,30.6,4.41,272866.33,6.58
1267757.51,30.6,4.41,272868.18,6.59
1267757.51,30.6,4.41,272868.18,6.59
1267658.8,30.6,4.42,272846.89,6.59
1267658.8,30.6,4.42,272846.89,6.59
1267698.77,30.61,4.43,272873.55,6.59
1267830.2,30.62,4.43,272846.82,6.59
1267622.98,30.61,4.43,272868.24,6.59
1267622.98,30.61,4.43,272868.24,6.59
1267348.22,30.61,4.43,272847.63,6.59
1265263.78,30.62,4.44,272790.31,6.6
1265168.55,30.63,4.44,272775.42,6.6
1264880.37,30.63,4.44,272751.49,6.6
1264592.18,30.63,4.45,273528.76,6.62
1264592.18,30.63,4.45,273528.76,6.62
1264303.99,30.63,4.45,273478.84,6.63
1264024.59,30.63,4.45,273899.15,6.64
1263782.24,30.63,4.45,273538.77,6.63
1263965.12,30.64,4.46,273949.65,6.64
1263732.58,30.64,4.46,273954.11,6.64
1263443.9,30.64,4.45,273646.55,6.64
1263179.34,30.64,4.45,273621.88,6.64
1262914.78,30.64,4.46,273693.19,6.64
1263093.25,30.65,4.46,273660.99,6.64
1262832.18,30.65,4.46,273618.97,6.64
1262566.46,30.65,4.47,273937.78,6.65
1262489.04,30.65,4.47,274022.67,6.65
1262223.32,30.65,4.47,274114.19,6.66
1262223.32,30.65,4.47,274114.19,6.66
1261840.3,30.65,4.47,273832.18,6.65
1261840.3,30.65,4.47,273832.18,6.65
1261989.02,30.65,4.47,273824.81,6.65
1261724.46,30.66,4.47,273847.48,6.65
1261902.93,30.66,4.48,273824.66,6.65
1261902.93,30.66,4.48,273824.66,6.65
1261902.93,30.66,4.48,273824.66,6.65
1262019.62,30.67,4.49,273796.27,6.65
1262085.55,30.68,4.5,273914.34,6.66
1262008.14,30.68,4.5,273977.96,6.66
1261849.83,30.68,4.5,273830.88,6.66
1261911.11,30.68,4.5,273644.52,6.65
1261911.11,30.68,4.5,273644.52,6.65
1261703.89,30.68,4.5,275163.71,6.69
1261438.17,30.68,4.5,275395.04,6.7
1261438.17,30.68,4.5,275395.04,6.7
1261205.64,30.68,4.5,275399.5,6.7
1260822.61,30.68,4.5,274893.68,6.69
1260558.05,30.68,4.5,274856.48,6.69
1259567.36,30.66,4.48,273859.07,6.67
1259567.36,30.66,4.48,273859.07,6.67
1259270.37,30.66,4.48,273786.9,6.67
1259064.57,30.65,4.47,273576.14,6.66
1259064.57,30.65,4.47,273576.14,6.66
1259243.03,30.66,4.48,273636.25,6.66
1259243.03,30.66,4.48,273681.44,6.66
1258978.48,30.66,4.48,273685.34,6.67
1258820.44,30.66,4.48,273529.63,6.66
1258820.44,30.66,4.48,273529.63,6.66
1258661.93,30.66,4.48,273371.13,6.66
1258661.93,30.66,4.48,273371.13,6.66
1258400.86,30.66,4.48,273432.94,6.66
1258400.86,30.66,4.48,273407.44,6.66
1258323.45,30.66,4.48,274071.37,6.68
1258289.91,30.67,4.49,274037.26,6.68
1258057.38,30.67,4.49,274033.83,6.68
1258235.84,30.68,4.5,274006.7,6.68
1257948.49,30.68,4.5,273985.02,6.68
1257683.93,30.68,4.5,274083.93,6.69
1257607.68,30.68,4.5,274013.92,6.69
1257346.61,30.69,4.5,273978.0,6.69
1257080.89,30.69,4.5,274320.52,6.7
1256815.17,30.69,4.5,274131.88,6.69
1256549.45,30.69,4.51,274596.6,6.71
1256549.45,30.69,4.51,274596.6,6.71
1256316.91,30.69,4.51,274591.78,6.71
1255935.58,30.68,4.5,274203.44,6.7
1255859.33,30.69,4.51,274179.46,6.7
1255664.08,30.69,4.5,274073.96,6.7
1255399.52,30.69,4.5,274101.63,6.7
1255399.52,30.69,4.5,274127.44,6.7
1255399.52,30.69,4.5,274127.44,6.7
1255399.52,30.69,4.5,274127.44,6.7
1255399.52,30.69,4.5,274101.63,6.7
1255134.96,30.69,4.5,274081.07,6.7
1255134.96,30.69,4.5,274081.07,6.7
1255134.96,30.69,4.5,274111.41,6.7
1255062.2,30.69,4.51,274094.19,6.7
1254796.48,30.69,4.51,274393.07,6.71
1254857.76,30.7,4.52,274406.83,6.71
1254807.76,30.7,4.52,274356.83,6.71
1254807.76,30.7,4.52,274356.83,6.71
1254730.34,30.7,4.52,274783.39,6.72
1254328.46,30.7,4.51,274464.84,6.72
1254422.93,30.7,4.52,274464.26,6.72
1254422.93,30.7,4.52,274464.26,6.72
1254158.37,30.7,4.52,274436.67,6.72
1254158.37,30.7,4.52,274437.04,6.72
1253893.81,30.71,4.52,274508.73,6.72
1253629.25,30.71,4.52,274472.44,6.72
1253811.2,30.71,4.53,274427.92,6.72
1253545.48,30.72,4.53,275427.67,6.75
1253477.5,30.72,4.54,275247.4,6.75
1253254.73,30.72,4.54,275387.53,6.75
1253210.5,30.73,4.54,275396.82,6.75
1252945.94,30.73,4.54,275370.13,6.75
1252681.39,30.73,4.55,275435.39,6.76
1252859.85,30.74,4.55,275381.58,6.76
1252562.85,30.73,4.55,275217.01,6.75
1252301.78,30.73,4.55,275193.32,6.75
1252224.37,30.74,4.55,275180.67,6.75
1251968.08,30.74,4.56,276033.31,6.78
1251750.18,30.74,4.56,276015.13,6.78
1251517.64,30.74,4.56,276010.9,6.78
1251517.64,30.74,4.56,276010.9,6.78
1251696.11,30.75,4.57,275984.91,6.78
1251696.11,30.75,4.57,275984.91,6.78
1251431.55,30.75,4.57,276136.53,6.79
1251048.53,30.75,4.56,276020.02,6.78
1250835.33,30.74,4.56,275746.17,6.78
1250835.33,30.74,4.56,275746.17,6.78
1250570.77,30.74,4.56,275700.36,6.78
1250690.96,30.75,4.57,276297.68,6.79
1250613.54,30.76,4.57,275931.44,6.79
1250367.32,30.76,4.57,275927.53,6.79
1250195.38,30.75,4.57,275787.14,6.78
1250018.1,30.76,4.57,275820.86,6.79
1249693.42,30.76,4.57,276198.12,6.8
1249415.18,30.76,4.57,276170.95,6.8
1249415.18,30.76,4.57,276170.95,6.8
1249136.94,30.76,4.58,276225.11,6.8
1249136.94,30.76,4.58,276225.11,6.8
1249047.0,30.76,4.58,276192.38,6.8
1248960.55,30.77,4.58,276177.76,6.8
1248960.55,30.77,4.58,276177.76,6.8
1248960.55,30.77,4.58,276177.76,6.8
1248960.55,30.77,4.58,276177.76,6.8
1248960.55,30.77,4.58,276155.73,6.8
1248681.14,30.77,4.59,276137.18,6.8
1248681.14,30.77,4.59,276159.56,6.8
1248728.73,30.77,4.59,276838.33,6.82
1248728.73,30.77,4.59,276815.96,6.82
1248449.33,30.77,4.59,276771.46,6.82
1248405.1,30.78,4.6,276780.75,6.82
1248140.54,30.78,4.6,276754.06,6.82
1247875.98,30.78,4.6,276735.41,6.83
1247678.75,30.78,4.6,276591.86,6.82
1247414.19,30.78,4.6,276597.14,6.82
1247414.19,30.78,4.6,276597.14,6.82
1247153.12,30.78,4.6,276599.02,6.83
1247153.12,30.78,4.6,276599.02,6.83
1247153.12,30.78,4.6,276625.54,6.83
1247330.42,30.79,4.61,277203.98,6.84
1247074.13,30.79,4.61,277217.99,6.84
1246891.62,30.79,4.61,277046.11,6.84
1246604.27,30.79,4.61,277034.25,6.84
1246371.73,30.79,4.61,277036.33,6.84
1246107.17,30.79,4.61,277014.04,6.84
1246223.87,30.8,4.62,277050.95,6.85
1245959.31,30.8,4.62,277000.45,6.85
1245698.24,30.8,4.62,276995.14,6.85
1245506.63,30.8,4.62,278201.34,6.88
1245631.22,30.81,4.63,278105.42,6.88
1245398.68,30.82,4.63,278109.88,6.88
1245398.68,30.82,4.63,278063.95,6.88
1245322.43,30.82,4.64,278043.4,6.88
1245057.87,30.82,4.64,278071.08,6.88
1245057.87,30.82,4.64,278098.47,6.88
1244793.31,30.82,4.64,278078.78,6.89
1244532.24,30.82,4.64,278092.78,6.89
1244709.55,30.83,4.65,278399.51,6.9
1244862.28,30.84,4.66,278170.14,6.89
1244596.56,30.84,4.66,279090.37,6.92
1244350.33,30.84,4.66,279087.91,6.92
1244072.09,30.84,4.66,279059.27,6.92
1244236.87,30.85,4.67,279190.68,6.92
1244236.87,30.85,4.67,279190.68,6.92
1243958.63,30.85,4.67,279122.46,6.92
1244010.87,30.86,4.68,279055.29,6.92
1244010.87,30.86,4.68,279055.29,6.92
1244012.83,30.86,4.68,279057.25,6.92
1244503.24,30.88,4.7,281515.92,6.98
1244270.7,30.88,4.7,281520.38,6.99
1244006.15,30.88,4.7,281483.19,6.99
1243929.9,30.88,4.7,281606.2,6.99
1243845.16,30.88,4.7,281308.14,6.98
1243768.91,30.89,4.71,281262.7,6.99
1243768.91,30.89,4.71,281262.7,6.99
1243477.65,30.88,4.7,280881.05,6.98
1243216.58,30.89,4.7,280801.38,6.98
1242950.86,30.89,4.71,281077.8,6.98
1242661.51,30.88,4.7,280850.18,6.98
1242459.71,30.88,4.7,280813.43,6.98
1242459.71,30.88,4.7,280813.43,6.98
1242382.3,30.88,4.7,280988.58,6.98
1242304.89,30.89,4.71,281160.6,6.99
1242072.35,30.89,4.71,281155.78,6.99
1242348.63,30.9,4.72,281130.65,6.99
1242272.38,30.9,4.72,281176.61,6.99
1242007.82,30.9,4.72,281143.67,7.0
1241634.8,30.9,4.72,280685.41,6.98
1241373.73,30.9,4.72,280665.1,6.99
1241373.73,30.9,4.72,280665.1,6.99
1241108.01,30.9,4.72,281131.47,7.0
1241030.6,30.9,4.72,281183.34,7.0
1240873.98,30.9,4.72,281025.93,7.0
1240608.26,30.9,4.72,281182.87,7.0
1240391.61,30.9,4.72,280902.09,7.0
1240391.61,30.9,4.72,280902.09,7.0
1240391.61,30.9,4.72,280902.09,7.0
