ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
918578.47,15.51,1.94,215099.78,3.63
918630.0,15.51,1.95,215099.55,3.63
918922.65,15.52,1.95,215041.43,3.63
918974.18,15.52,1.95,215041.2,3.63
918974.18,15.52,1.95,215051.29,3.63
919025.71,15.52,1.96,215169.76,3.63
919077.24,15.53,1.96,215169.54,3.64
919128.77,15.53,1.96,215169.54,3.64
919359.63,15.54,1.97,215168.94,3.64
919519.95,15.54,1.97,215140.17,3.64
919680.27,15.54,1.98,215107.0,3.64
919680.27,15.54,1.98,215908.58,3.65
919680.27,15.54,1.98,215766.06,3.65
919834.53,15.55,1.98,215986.46,3.65
919834.53,15.55,1.98,215884.76,3.65
919834.53,15.55,1.98,215884.39,3.65
919886.06,15.55,1.98,215566.63,3.64
920084.34,15.56,1.99,215566.63,3.64
920077.56,15.56,1.99,215567.14,3.64
920233.49,15.56,1.99,215672.65,3.65
920484.04,15.56,2.0,215698.88,3.65
920535.57,15.57,2.0,215698.66,3.65
920587.1,15.57,2.0,215817.13,3.65
920638.63,15.57,2.01,215935.61,3.65
920631.85,15.57,2.01,216065.17,3.65
920610.14,15.57,2.01,215893.87,3.65
920764.41,15.58,2.01,215893.28,3.65
920918.67,15.58,2.02,215893.28,3.65
920918.67,15.58,2.02,215893.28,3.65
920970.2,15.58,2.02,215940.12,3.65
921528.73,15.6,2.03,216037.89,3.66
921580.26,15.6,2.03,215791.67,3.65
921740.58,15.6,2.04,215756.51,3.65
921740.58,15.6,2.04,215766.59,3.65
921792.11,15.61,2.04,215766.37,3.65
921843.64,15.61,2.04,215546.28,3.65
921895.17,15.61,2.05,215545.89,3.65
921895.17,15.61,2.05,215545.89,3.65
921946.7,15.62,2.05,215545.66,3.65
921946.7,15.62,2.05,215545.06,3.65
922107.02,15.62,2.05,215558.07,3.65
922469.56,15.63,2.06,215754.56,3.65
922054.63,15.62,2.05,215329.58,3.65
922214.95,15.62,2.06,215329.37,3.65
922214.95,15.62,2.06,215329.37,3.65
923270.96,15.64,2.08,216120.34,3.66
923440.35,15.65,2.08,216119.75,3.66
923491.88,15.65,2.08,216119.36,3.66
923652.2,15.65,2.09,216090.59,3.66
923812.52,15.66,2.09,216090.39,3.66
923864.05,15.66,2.09,216208.86,3.66
924024.36,15.66,2.1,216208.65,3.67
924075.89,15.67,2.1,216267.7,3.67
924127.42,15.67,2.1,216386.17,3.67
924110.9,15.67,2.1,216310.22,3.67
923874.92,15.67,2.1,216234.03,3.67
923874.92,15.67,2.1,216233.43,3.67
923874.92,15.67,2.1,216243.49,3.67
924040.82,15.67,2.11,216172.67,3.67
924210.22,15.68,2.11,216178.46,3.67
924188.51,15.68,2.11,216178.96,3.67
924240.04,15.68,2.11,216178.96,3.67
924400.36,15.68,2.12,216178.76,3.67
924400.36,15.68,2.12,216188.84,3.67
924243.17,15.68,2.11,216188.49,3.67
924294.7,15.68,2.12,216188.27,3.67
924034.77,15.68,2.11,215923.77,3.66
924204.16,15.68,2.12,215754.32,3.66
924364.48,15.69,2.12,215767.85,3.66
924533.87,15.69,2.12,215749.12,3.66
924688.14,15.7,2.13,215719.11,3.66
924842.4,15.7,2.13,215718.52,3.66
925011.8,15.7,2.14,215717.92,3.66
925063.33,15.71,2.14,215717.7,3.66
925114.86,15.71,2.14,215836.17,3.67
925345.71,15.72,2.15,215835.57,3.67
925397.24,15.72,2.15,215835.35,3.67
925611.5,15.72,2.16,215834.75,3.67
925780.89,15.73,2.16,215834.75,3.67
925941.21,15.73,2.16,215804.75,3.67
926107.11,15.73,2.17,215804.75,3.67
926316.88,15.74,2.17,215723.81,3.67
926368.41,15.74,2.18,215723.59,3.67
926368.41,15.74,2.18,216050.55,3.67
926132.43,15.74,2.17,215974.36,3.67
926183.96,15.74,2.18,216163.62,3.67
926235.49,15.74,2.18,216103.53,3.67
926287.02,15.75,2.18,216103.31,3.67
926338.55,15.75,2.18,216103.08,3.67
926390.08,15.75,2.19,216221.56,3.68
926441.61,15.76,2.19,216221.33,3.68
926601.93,15.76,2.19,216192.57,3.68
926601.93,15.76,2.19,216090.87,3.68
926762.25,15.76,2.2,216178.45,3.68
926922.56,15.77,2.2,216178.25,3.68
927132.33,15.77,2.21,216181.69,3.68
927132.33,15.77,2.21,216079.99,3.68
927346.59,15.78,2.21,216000.01,3.67
927346.59,15.78,2.21,215989.33,3.67
927515.98,15.78,2.21,215988.73,3.67
927515.98,15.78,2.21,216211.14,3.68
927681.88,15.79,2.22,216322.93,3.68
927836.61,15.79,2.22,216323.68,3.68
927996.93,15.79,2.23,216323.47,3.68
928157.25,15.8,2.23,216341.21,3.68
928208.78,15.8,2.23,216459.68,3.68
928260.31,15.8,2.24,216459.46,3.69
928260.31,15.8,2.24,216482.16,3.69
928420.63,15.81,2.24,217170.62,3.7
928580.94,15.81,2.24,217141.86,3.7
928735.21,15.82,2.25,217141.26,3.7
928904.6,15.82,2.25,217140.66,3.7
928806.44,15.82,2.25,217057.66,3.7
928857.97,15.82,2.26,217057.43,3.7
929259.41,15.83,2.26,217115.6,3.7
929419.73,15.83,2.27,217168.68,3.7
929580.04,15.84,2.27,217168.48,3.7
929580.04,15.84,2.27,217025.96,3.7
929580.04,15.84,2.27,217236.32,3.7
929740.36,15.84,2.28,217207.56,3.7
929938.64,15.85,2.28,217131.63,3.7
929990.17,15.85,2.28,217131.26,3.7
930150.49,15.85,2.29,217131.05,3.7
930202.02,15.86,2.29,217130.83,3.7
930253.55,15.86,2.29,216995.32,3.7
930305.08,15.86,2.3,216995.09,3.7
930496.9,15.87,2.3,216995.52,3.7
930617.3,15.87,2.3,216798.76,3.7
930668.83,15.87,2.31,216452.46,3.69
930878.59,15.88,2.31,216456.41,3.69
931038.91,15.88,2.32,216427.65,3.69
931090.44,15.89,2.32,216427.65,3.69
931141.97,15.89,2.32,216427.42,3.69
931296.24,15.89,2.33,216426.07,3.69
931506.01,15.9,2.33,216431.76,3.69
931557.54,15.9,2.33,216550.23,3.7
931557.54,15.9,2.33,216448.54,3.69
931771.79,15.9,2.34,216447.94,3.69
931823.32,15.91,2.34,216566.41,3.7
931808.4,15.91,2.34,216683.27,3.7
931859.93,15.91,2.34,216858.23,3.7
931911.46,15.91,2.35,216857.86,3.7
931962.99,15.92,2.35,216857.63,3.7
932123.31,15.92,2.35,216828.87,3.7
932292.7,15.92,2.36,216828.5,3.7
932462.09,15.93,2.36,216827.9,3.7
932513.62,15.93,2.36,216874.74,3.71
932565.15,15.93,2.37,216528.43,3.7
932725.47,15.94,2.37,216499.67,3.7
932891.37,15.94,2.38,216499.67,3.7
933051.69,15.95,2.38,216527.4,3.7
933347.54,15.95,2.39,216406.0,3.7
933332.62,15.95,2.39,216417.56,3.7
933498.52,15.96,2.39,216364.84,3.7
933550.05,15.96,2.39,216364.84,3.7
933710.37,15.96,2.4,216392.57,3.7
933710.37,15.96,2.4,216220.04,3.7
933550.44,15.96,2.4,215872.31,3.69
933601.97,15.96,2.4,215872.31,3.69
933762.29,15.97,2.4,215872.1,3.69
933643.65,15.97,2.4,215987.12,3.69
933797.91,15.97,2.41,216089.37,3.7
933859.38,15.97,2.41,216006.37,3.69
933910.91,15.98,2.41,216006.14,3.7
934623.82,15.99,2.42,216304.92,3.7
934675.35,15.99,2.43,216304.53,3.7
934841.25,16.0,2.43,216303.94,3.7
935001.57,16.0,2.44,216303.56,3.7
935001.57,16.0,2.44,216302.97,3.7
934776.14,16.0,2.43,216302.04,3.7
934990.39,16.0,2.44,216301.45,3.7
935041.92,16.01,2.44,215955.14,3.7
935202.24,16.01,2.44,215954.93,3.7
935392.26,16.02,2.45,215956.64,3.7
935561.65,16.02,2.45,215787.19,3.69
935613.18,16.02,2.46,215962.16,3.7
935811.46,16.03,2.46,215961.56,3.7
935965.73,16.03,2.47,216053.53,3.7
935965.73,16.03,2.47,215781.26,3.7
935965.73,16.03,2.47,215781.26,3.7
936017.26,16.03,2.47,215828.1,3.7
936068.79,16.04,2.47,215946.57,3.7
936229.1,16.04,2.48,215974.3,3.7
936091.77,16.04,2.48,215441.58,3.69
936261.16,16.05,2.48,215441.58,3.69
936261.16,16.05,2.48,215440.98,3.69
936312.69,16.05,2.48,215441.84,3.69
936312.69,16.05,2.48,215441.24,3.69
936466.95,16.05,2.49,215446.49,3.69
936466.95,16.05,2.49,215303.97,3.69
936230.97,16.05,2.48,215227.78,3.69
936282.5,16.05,2.49,215227.56,3.69
936007.45,16.05,2.48,215167.88,3.69
936167.76,16.05,2.49,215195.61,3.69
936377.53,16.06,2.49,215196.22,3.69
936546.93,16.06,2.5,215201.21,3.69
936716.32,16.07,2.5,215202.75,3.69
936767.85,16.07,2.5,215202.15,3.69
936819.38,16.07,2.51,215201.93,3.69
936735.42,16.07,2.51,215200.7,3.69
936895.74,16.08,2.51,215200.49,3.69
937056.06,16.08,2.52,215214.02,3.69
936926.32,16.08,2.52,214817.75,3.69
937124.6,16.09,2.52,214892.07,3.69
937176.13,16.09,2.52,214891.69,3.69
937342.03,16.09,2.53,214838.98,3.69
937592.58,16.1,2.53,214865.21,3.69
937592.58,16.1,2.53,214864.62,3.69
937644.11,16.1,2.54,214864.39,3.69
937695.64,16.11,2.54,214864.02,3.69
937747.17,16.11,2.54,214864.02,3.69
937907.49,16.11,2.55,214863.81,3.69
938076.88,16.12,2.55,214774.29,3.69
938128.41,16.12,2.55,214774.07,3.69
938630.17,16.13,2.56,215311.52,3.7
938630.17,16.13,2.56,215467.43,3.7
938681.7,16.13,2.57,215428.93,3.7
938733.23,16.14,2.57,215429.81,3.7
938902.62,16.14,2.57,215340.29,3.7
938954.15,16.14,2.58,215458.76,3.7
939362.3,16.15,2.58,215390.02,3.7
939528.21,16.15,2.59,215390.02,3.7
939697.6,16.16,2.59,215220.57,3.7
939749.13,16.16,2.6,215219.85,3.7
939979.99,16.17,2.6,215224.89,3.7
939979.99,16.17,2.6,215234.98,3.7
940031.52,16.17,2.6,215235.85,3.7
940191.84,16.17,2.61,215237.87,3.7
940352.15,16.18,2.61,215243.94,3.7
940403.68,16.18,2.62,215243.94,3.7
940646.42,16.19,2.62,214906.73,3.7
940844.7,16.19,2.63,214981.04,3.7
940896.23,16.19,2.63,214980.65,3.7
940947.76,16.2,2.63,214980.43,3.7
940999.29,16.2,2.63,214980.2,3.7
940977.58,16.2,2.63,215004.72,3.7
941385.73,16.21,2.64,214935.98,3.7
941385.73,16.21,2.64,214935.59,3.7
941555.12,16.21,2.65,216067.57,3.72
941715.44,16.22,2.65,216067.36,3.72
941766.97,16.22,2.65,216067.36,3.72
941956.99,16.22,2.66,215990.15,3.72
942117.31,16.23,2.66,215990.15,3.72
942117.31,16.23,2.66,216000.24,3.72
942117.31,16.23,2.66,215999.64,3.72
942286.7,16.23,2.67,215999.27,3.72
942517.56,16.24,2.67,215998.67,3.72
942569.09,16.24,2.68,215998.45,3.72
942723.36,16.25,2.68,216052.95,3.72
942774.89,16.25,2.68,216171.42,3.73
942826.42,16.25,2.69,216289.9,3.73
942995.81,16.26,2.69,216213.97,3.73
943156.13,16.26,2.69,216213.76,3.73
942920.15,16.26,2.69,216070.01,3.73
943080.46,16.26,2.7,216074.8,3.73
943131.99,16.26,2.7,216074.57,3.73
943183.52,16.27,2.7,216188.48,3.73
943176.74,16.27,2.7,216188.98,3.73
943342.64,16.27,2.71,216192.3,3.73
943502.96,16.28,2.71,216192.98,3.73
943712.73,16.28,2.71,216192.98,3.73
943764.26,16.28,2.72,216192.59,3.73
943764.26,16.28,2.72,216167.87,3.73
943764.26,16.28,2.72,216167.27,3.73
943764.26,16.28,2.72,216166.9,3.73
943918.52,16.29,2.72,216166.3,3.73
944116.8,16.29,2.73,216240.61,3.73
944110.02,16.29,2.73,216216.77,3.73
944270.34,16.3,2.73,216188.01,3.73
944181.54,16.3,2.73,216188.15,3.73
944233.07,16.3,2.73,216187.92,3.73
944402.46,16.3,2.74,216528.53,3.74
944402.46,16.3,2.74,216506.41,3.74
944562.78,16.31,2.74,216477.64,3.74
944614.31,16.31,2.74,216477.27,3.74
944780.21,16.31,2.75,216424.55,3.74
944940.53,16.32,2.75,216424.18,3.74
945013.76,16.32,2.76,216421.63,3.74
945065.29,16.33,2.76,216540.1,3.74
944829.31,16.32,2.76,216396.34,3.74
944989.63,16.33,2.76,216424.07,3.74
945041.16,16.33,2.76,216542.54,3.74
945041.16,16.33,2.76,216701.66,3.74
945041.16,16.33,2.76,216701.66,3.74
945599.69,16.34,2.77,216799.44,3.75
945584.77,16.34,2.77,216782.65,3.75
945750.67,16.35,2.78,216782.65,3.75
945960.44,16.35,2.78,216782.05,3.75
946114.7,16.35,2.79,216781.46,3.75
947170.72,16.37,2.81,217572.43,3.76
947463.37,16.38,2.81,217514.3,3.76
947617.64,16.38,2.82,217513.93,3.76
947669.17,16.39,2.82,217276.56,3.76
947829.48,16.39,2.82,217290.11,3.76
948060.34,16.4,2.83,217433.57,3.76
948214.61,16.4,2.83,217433.57,3.76
948374.93,16.4,2.84,217455.54,3.76
948426.46,16.41,2.84,217455.54,3.76
948580.72,16.41,2.85,217455.17,3.76
948632.25,16.42,2.85,217573.65,3.76
948830.53,16.42,2.85,217589.66,3.77
948984.79,16.42,2.86,217672.73,3.77
949154.19,16.43,2.86,217672.13,3.77
949314.51,16.43,2.87,217643.37,3.77
949366.04,16.44,2.87,217643.14,3.77
949417.57,16.44,2.87,217761.61,3.77
949819.0,16.45,2.88,217819.78,3.77
949988.4,16.45,2.89,217819.18,3.77
950157.79,16.46,2.89,217818.58,3.77
950209.32,16.46,2.89,217818.21,3.77
950070.98,16.46,2.89,217674.45,3.77
949972.82,16.46,2.89,217794.56,3.77
950127.08,16.46,2.89,217794.56,3.77
950292.98,16.47,2.9,217796.69,3.77
950344.51,16.47,2.9,218039.25,3.78
950396.04,16.47,2.91,218039.03,3.78
950556.36,16.48,2.91,218010.27,3.78
950770.62,16.48,2.91,217930.29,3.78
950770.62,16.48,2.91,217847.28,3.78
950822.15,16.48,2.92,218007.74,3.78
950976.88,16.49,2.92,218008.5,3.78
950847.14,16.49,2.92,217612.23,3.77
950898.67,16.49,2.92,217730.71,3.78
950950.2,16.49,2.93,217730.62,3.78
951110.52,16.5,2.93,217736.8,3.78
951110.52,16.5,2.93,217746.41,3.78
951162.05,16.5,2.94,217746.18,3.78
951322.36,16.51,2.94,217717.42,3.78
951165.17,16.5,2.94,217733.11,3.78
951216.7,16.51,2.94,217703.25,3.78
951268.23,16.51,2.94,217821.73,3.78
951319.76,16.51,2.95,217821.35,3.78
951793.69,16.52,2.96,217804.05,3.78
951845.22,16.53,2.96,217804.05,3.78
951845.22,16.53,2.96,217661.53,3.78
951999.48,16.53,2.96,217660.93,3.78
952362.02,16.54,2.97,217857.42,3.78
952522.34,16.54,2.97,217828.65,3.78
952676.6,16.54,2.98,217828.06,3.78
952830.87,16.55,2.98,217828.06,3.78
952996.77,16.55,2.99,217840.67,3.78
953048.3,16.56,2.99,217959.15,3.79
953246.58,16.56,3.0,217958.76,3.79
953406.9,16.57,3.0,217930.0,3.79
953458.43,16.57,3.0,217929.61,3.79
953458.43,16.57,3.0,217929.61,3.79
953668.2,16.57,3.01,217848.67,3.79
953837.59,16.58,3.01,217849.07,3.79
953889.12,16.58,3.01,217502.76,3.78
954049.44,16.58,3.02,217474.0,3.78
954209.75,16.59,3.02,217473.79,3.78
954375.66,16.59,3.03,218029.24,3.79
954353.95,16.59,3.03,218041.63,3.79
954405.48,16.6,3.03,218041.41,3.79
954457.01,16.6,3.03,218123.21,3.79
954666.78,16.6,3.04,218122.61,3.79
954666.78,16.6,3.04,218122.61,3.79
954666.78,16.6,3.04,218134.85,3.79
954718.31,16.61,3.04,218309.82,3.8
954769.84,16.61,3.04,218309.59,3.8
954930.16,16.61,3.05,218309.38,3.8
955090.47,16.62,3.05,218309.38,3.8
955142.0,16.62,3.06,218309.38,3.8
955302.32,16.63,3.06,218280.62,3.8
955240.94,16.63,3.06,218188.08,3.8
955292.47,16.63,3.06,218187.85,3.8
955452.78,16.63,3.07,218215.58,3.8
955504.31,16.64,3.07,218215.58,3.8
955504.31,16.64,3.07,218071.82,3.8
955658.58,16.64,3.08,218061.14,3.8
955827.97,16.65,3.08,217971.62,3.8
956029.36,16.65,3.08,218067.23,3.8
956080.89,16.65,3.09,218066.64,3.8
956132.42,16.66,3.09,218066.64,3.8
956346.68,16.66,3.09,217986.66,3.8
957402.69,16.68,3.11,218777.63,3.81
957572.08,16.68,3.12,218777.03,3.81
957623.61,16.69,3.12,218776.8,3.81
959311.25,16.72,3.15,219029.62,3.82
959521.02,16.72,3.16,219062.11,3.82
960079.55,16.73,3.17,219159.88,3.82
960131.08,16.74,3.17,219159.49,3.82
960182.61,16.74,3.17,219159.27,3.82
959946.63,16.74,3.17,219015.51,3.82
960106.95,16.74,3.18,219043.24,3.82
960267.26,16.75,3.18,219042.87,3.82
960252.34,16.75,3.18,219071.82,3.82
960412.66,16.75,3.18,219099.54,3.82
960572.97,16.75,3.19,219099.33,3.82
960727.24,16.76,3.19,219099.33,3.82
960937.01,16.76,3.2,219018.4,3.82
961151.26,16.77,3.2,218938.42,3.82
961202.79,16.77,3.2,218938.42,3.82
961202.79,16.77,3.2,218948.48,3.82
961254.32,16.77,3.21,219066.96,3.82
961408.59,16.78,3.21,219066.36,3.82
961481.82,16.78,3.22,219065.13,3.82
961533.35,16.78,3.22,219183.61,3.83
961699.26,16.79,3.22,219183.01,3.83
961868.65,16.79,3.23,219188.8,3.83
961920.18,16.8,3.23,219307.28,3.83
962086.08,16.8,3.23,219250.16,3.83
962137.61,16.8,3.24,219249.94,3.83
962297.93,16.81,3.24,219221.17,3.83
962349.46,16.81,3.24,219289.59,3.83
962057.86,16.81,3.24,219163.63,3.83
962109.39,16.81,3.25,219163.32,3.83
962160.92,16.81,3.25,219163.32,3.83
962391.78,16.82,3.25,219163.32,3.83
962443.31,16.82,3.26,219281.8,3.83
962603.63,16.83,3.26,219253.03,3.83
962655.16,16.83,3.26,219312.08,3.83
962395.23,16.83,3.26,219143.36,3.83
962446.76,16.83,3.26,219150.43,3.83
962498.29,16.83,3.27,219150.21,3.83
962549.82,16.84,3.27,219268.68,3.84
962549.82,16.84,3.27,219263.69,3.84
962759.59,16.84,3.28,219113.07,3.83
962811.12,16.84,3.28,219113.07,3.83
963041.98,16.85,3.28,219112.47,3.83
963211.37,16.85,3.29,219022.95,3.83
963262.9,16.86,3.29,219022.72,3.83
963026.92,16.85,3.29,218878.97,3.83
963187.24,16.86,3.29,218878.97,3.83
963347.55,16.86,3.3,218878.76,3.83
963347.55,16.86,3.3,219100.79,3.84
963399.08,16.87,3.3,218754.49,3.83
963450.61,16.87,3.3,218754.1,3.83
963502.14,16.87,3.31,218754.1,3.83
963553.67,16.88,3.31,218800.94,3.83
963713.99,16.88,3.31,218800.73,3.83
963923.76,16.89,3.32,218719.8,3.83
964084.08,16.89,3.32,218719.42,3.83
964238.34,16.89,3.33,218718.83,3.83
964238.34,16.89,3.33,218718.23,3.83
964238.34,16.89,3.33,218575.71,3.83
964398.66,16.9,3.33,218575.71,3.83
964450.19,16.9,3.34,218575.49,3.83
964610.51,16.91,3.34,218546.72,3.83
964779.9,16.91,3.34,218475.9,3.83
964949.29,16.91,3.35,218475.3,3.83
965000.82,16.92,3.35,218475.07,3.83
965052.35,16.92,3.35,218474.85,3.83
965250.63,16.93,3.36,218474.85,3.83
965302.16,16.93,3.36,218593.32,3.83
965066.18,16.93,3.36,218592.93,3.83
965117.71,16.93,3.36,218711.41,3.84
965169.24,16.93,3.37,218770.45,3.84
965220.77,16.94,3.37,218770.08,3.84
965381.09,16.94,3.37,218741.32,3.84
965314.89,16.94,3.37,218740.61,3.84
965314.89,16.94,3.37,218598.09,3.84
965366.42,16.94,3.38,218597.87,3.84
965134.85,16.94,3.37,218478.06,3.83
965295.17,16.95,3.38,218477.85,3.84
965295.17,16.95,3.38,218477.85,3.84
965485.19,16.95,3.38,218492.75,3.84
965485.19,16.95,3.38,218350.24,3.83
965645.51,16.95,3.39,218386.11,3.83
966204.04,16.97,3.4,218483.88,3.84
966373.43,16.97,3.4,218486.0,3.84
966141.87,16.97,3.4,218485.38,3.84
966141.87,16.97,3.4,218329.65,3.83
966302.18,16.97,3.4,218299.65,3.83
966353.71,16.97,3.41,218299.42,3.83
966551.99,16.98,3.41,218373.74,3.84
966721.38,16.98,3.42,218284.21,3.83
966772.91,16.99,3.42,218339.78,3.84
966824.45,16.99,3.42,218339.78,3.84
966875.98,16.99,3.43,218339.39,3.84
966927.51,17.0,3.43,218339.02,3.84
966979.04,17.0,3.43,218338.8,3.84
967139.35,17.0,3.44,218338.8,3.84
967353.61,17.01,3.44,218338.2,3.84
967513.92,17.01,3.45,218337.99,3.84
967674.24,17.02,3.45,218693.56,3.85
967725.77,17.02,3.45,218693.56,3.85
967718.93,17.02,3.46,218693.56,3.85
967879.24,17.03,3.46,218721.29,3.85
968069.27,17.03,3.46,218720.69,3.85
968282.33,17.04,3.47,218667.23,3.85
968436.6,17.04,3.47,218754.54,3.85
968414.89,17.04,3.47,218758.93,3.85
968193.33,17.04,3.47,218745.75,3.85
968244.86,17.04,3.47,218745.38,3.85
968414.25,17.04,3.48,219008.76,3.85
968414.25,17.04,3.48,219218.1,3.86
968414.25,17.04,3.48,219217.73,3.86
968465.78,17.05,3.48,219217.5,3.86
968465.78,17.05,3.48,219302.3,3.86
968517.31,17.05,3.49,219302.07,3.86
968677.63,17.06,3.49,219842.69,3.87
968837.95,17.06,3.49,219813.92,3.87
968837.95,17.06,3.49,219813.33,3.87
969003.85,17.06,3.5,220362.52,3.88
969164.16,17.07,3.5,220362.31,3.88
969330.07,17.07,3.51,220361.94,3.88
969539.84,17.08,3.51,220361.94,3.88
969591.37,17.08,3.51,220574.53,3.89
969642.9,17.08,3.52,220574.53,3.89
969803.21,17.09,3.52,220574.53,3.89
969963.53,17.09,3.53,220574.32,3.89
970123.85,17.1,3.53,220573.95,3.89
970284.16,17.1,3.53,220594.11,3.89
970284.16,17.1,3.53,220593.52,3.89
970444.48,17.1,3.54,220593.31,3.89
970604.8,17.11,3.54,220592.94,3.89
970819.05,17.11,3.55,220605.5,3.89
970973.32,17.12,3.55,220658.67,3.89
970973.32,17.12,3.55,221011.15,3.9
970894.49,17.12,3.55,220684.19,3.89
970946.02,17.12,3.55,220743.23,3.89
971100.28,17.13,3.56,220742.63,3.89
971290.3,17.13,3.56,221302.17,3.9
971450.62,17.13,3.57,221302.17,3.9
971502.15,17.14,3.57,221301.79,3.9
971553.68,17.14,3.57,221490.62,3.91
971763.45,17.15,3.58,221490.62,3.91
971825.37,17.15,3.58,221996.09,3.92
971825.37,17.15,3.58,221823.56,3.91
972035.14,17.15,3.59,221833.0,3.91
971936.98,17.15,3.58,222197.63,3.92
972091.24,17.16,3.59,222197.03,3.92
972257.15,17.16,3.59,222223.12,3.92
972257.15,17.16,3.59,222121.42,3.92
972970.06,17.17,3.61,222420.2,3.93
973130.37,17.18,3.61,222387.49,3.93
973181.9,17.18,3.62,222505.96,3.93
973347.8,17.19,3.62,223066.06,3.94
973399.33,17.19,3.62,223179.97,3.94
973559.65,17.19,3.63,223179.77,3.94
973611.18,17.2,3.63,223179.54,3.94
973973.72,17.2,3.64,223376.02,3.95
974025.25,17.21,3.64,223367.72,3.95
974025.25,17.21,3.64,223367.72,3.95
974179.52,17.21,3.65,223367.35,3.95
974339.83,17.22,3.65,223338.58,3.95
974554.09,17.22,3.65,223347.85,3.95
974723.48,17.22,3.66,223329.12,3.95
974933.25,17.23,3.66,223892.27,3.96
975093.57,17.23,3.67,223892.06,3.96
975145.1,17.24,3.67,223891.69,3.96
975305.41,17.24,3.67,223891.48,3.96
975503.69,17.25,3.68,223965.79,3.96
975328.64,17.24,3.68,224005.11,3.96
975488.95,17.25,3.68,224017.03,3.96
975643.22,17.25,3.69,224016.43,3.96
975809.12,17.26,3.69,224358.63,3.97
975969.44,17.26,3.7,224329.86,3.97
976138.83,17.27,3.7,224311.86,3.97
976851.74,17.28,3.71,224610.64,3.97
977021.13,17.28,3.72,224612.51,3.97
977072.66,17.29,3.72,224612.29,3.97
977124.19,17.29,3.72,224612.06,3.97
977284.51,17.3,3.73,224616.85,3.98
977336.04,17.3,3.73,224616.63,3.98
977549.11,17.3,3.74,224563.17,3.98
977709.43,17.31,3.74,224670.73,3.98
977869.74,17.31,3.75,224670.52,3.98
978030.06,17.32,3.75,224641.76,3.98
978184.33,17.32,3.75,224641.16,3.98
978394.1,17.33,3.76,224643.67,3.98
978445.63,17.33,3.76,224643.45,3.98
978497.16,17.33,3.77,224643.45,3.98
978651.42,17.34,3.77,224643.08,3.98
978820.81,17.34,3.77,224644.22,3.98
978820.81,17.34,3.77,224471.69,3.98
979379.34,17.35,3.79,224569.47,3.98
979548.74,17.36,3.79,224558.79,3.98
979709.06,17.36,3.8,224572.32,3.98
979863.32,17.37,3.8,224610.42,3.98
980017.59,17.37,3.8,224610.03,3.98
980177.9,17.38,3.81,224632.37,3.98
980229.43,17.38,3.81,224750.85,3.98
980280.96,17.38,3.82,224750.85,3.99
980479.24,17.39,3.82,224747.81,3.99
980204.19,17.38,3.82,224688.14,3.98
980370.09,17.39,3.82,224687.54,3.99
980370.09,17.39,3.82,224585.84,3.98
980370.09,17.39,3.82,224458.24,3.98
980144.11,17.39,3.82,224314.48,3.98
980144.11,17.39,3.82,224279.7,3.98
980144.11,17.39,3.82,224279.7,3.98
980195.64,17.39,3.82,224279.7,3.98
980365.03,17.39,3.83,224280.36,3.98
980525.35,17.4,3.83,224280.15,3.98
980468.45,17.4,3.83,224129.47,3.98
980637.84,17.4,3.84,223960.02,3.97
980637.84,17.4,3.84,223959.63,3.97
980798.16,17.41,3.84,223959.63,3.97
981160.7,17.41,3.85,224156.11,3.98
982216.71,17.43,3.87,224947.08,3.99
982268.24,17.44,3.87,224947.08,3.99
982428.56,17.44,3.87,224974.81,3.99
982480.09,17.44,3.88,225056.61,4.0
982678.37,17.45,3.88,225056.01,4.0
982678.37,17.45,3.88,225056.01,4.0
982729.9,17.45,3.89,224808.91,3.99
982928.18,17.46,3.89,224883.23,3.99
982928.18,17.46,3.89,224882.63,3.99
982979.71,17.46,3.89,224882.41,3.99
982979.71,17.46,3.89,224738.65,3.99
983140.02,17.46,3.9,224709.88,3.99
983300.34,17.47,3.9,224709.68,3.99
983466.24,17.47,3.91,224776.08,3.99
983635.64,17.48,3.91,225278.07,4.0
983795.95,17.48,3.92,225277.86,4.0
983847.48,17.49,3.92,225396.33,4.01
983899.01,17.49,3.92,225396.33,4.01
984053.28,17.49,3.93,225396.33,4.01
984263.05,17.5,3.93,225398.85,4.01
984027.07,17.5,3.93,225653.71,4.01
984078.6,17.5,3.93,225653.49,4.01
984769.77,17.51,3.94,225809.89,4.02
984680.69,17.51,3.94,225809.5,4.02
984850.08,17.51,3.95,226311.49,4.02
984850.08,17.51,3.95,226260.53,4.02
