ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,4821900,6212,5312730
1213,6212,4821900,6212,5313540
1213,6212,4822220,6212,5313860
1213,6212,4822220,6212,5314330
1213,6212,4822220,6212,5314330
1213,6212,4822220,6212,5314980
1213,6212,4822440,6212,5315200
1213,6212,4822440,6212,5315850
1213,6212,4822440,6212,5316660
1213,6212,4822440,6212,5316660
1213,6212,4822440,6212,5317250
1213,6212,4822440,6212,5318060
1213,6212,4822440,6212,5318710
1213,6212,4822440,6212,5319180
1213,6212,4822810,6212,5319550
1213,6212,4823140,6212,5319880
1213,6212,4823140,6212,5319880
1213,6212,4823140,6212,5320530
1213,6212,4823140,6212,5321000
1213,6212,4823140,6212,5321810
1213,6212,4823140,6212,5322280
1213,6212,4823140,6212,5322280
1213,6212,4823140,6212,5323090
1213,6212,4823140,6212,5323900
1213,6212,4823140,6212,5324710
1213,6212,4823460,6212,5325030
1213,6212,4823460,6212,5325840
1213,6212,4823460,6212,5326650
1213,6212,4823460,6212,5326650
1213,6212,4823460,6212,5327120
1213,6212,4823460,6212,5327580
1213,6212,4823460,6212,5328050
1213,6212,4823460,6212,5328050
1213,6212,4823460,6212,5328860
1213,6212,4823460,6212,5329670
1213,6212,4823460,6212,5330140
1213,6212,4823460,6212,5330610
1213,6212,4823460,6212,5331070
1213,6212,4823780,6212,5331390
1213,6212,4823780,6212,5332200
1213,6212,4824010,6212,5332430
1213,6212,4824010,6212,5333240
1213,6212,4824170,6212,5333400
1213,6212,4824170,6212,5333870
1213,6212,4824170,6212,5333870
1213,6212,4824170,6212,5333870
1213,6212,4824490,6212,5334190
1213,6212,4824490,6212,5335000
1213,6212,4824490,6212,5335810
1213,6212,4824490,6212,5336620
1213,6212,4824490,6212,5337090
1213,6212,4824490,6212,5337900
1213,6212,4824490,6212,5338370
1213,6212,4824490,6212,5339180
1213,6212,4824490,6212,5339990
1213,6212,4824650,6212,5340150
1213,6212,4824650,6212,5340620
1213,6212,4824970,6212,5340940
1213,6212,4824970,6212,5341410
1213,6212,4824970,6212,5342000
1213,6212,4825200,6212,5342230
1213,6212,4825360,6212,5342390
1213,6212,4825680,6212,5342710
1213,6212,4825680,6212,5343520
1213,6212,4825680,6212,5344170
1213,6212,4826000,6212,5344490
1213,6212,4826320,6212,5344810
1213,6212,4826320,6212,5344810
1213,6212,4826320,6212,5345620
1213,6212,4826540,6212,5345840
1213,6212,4826540,6212,5346310
1213,6212,4826540,6212,5346780
1213,6212,4826540,6212,5347250
1213,6212,4826860,6212,5347570
1213,6212,4826860,6212,5348040
1213,6212,4826860,6212,5348040
1213,6212,4826860,6212,5348850
1213,6212,4826860,6212,5349660
1213,6212,4826860,6212,5350470
1213,6212,4826860,6212,5350940
1213,6212,4827180,6212,5351260
1213,6212,4827180,6212,5352070
1213,6212,4827180,6212,5352540
1213,6212,4827180,6212,5353350
1213,6212,4827180,6212,5353820
1213,6212,4827500,6212,5354140
1213,6212,4827500,6212,5354140
1213,6212,4827500,6212,5354950
1213,6212,4827500,6212,5355410
1213,6212,4827500,6212,5355410
1213,6212,4827500,6212,5356220
1213,6212,4827500,6212,5356680
1213,6212,4827820,6212,5357000
1213,6212,4827820,6212,5357000
1213,6212,4827820,6212,5357000
1213,6212,4827820,6212,5357550
1213,6212,4827820,6212,5357550
1213,6212,4828040,6212,5357770
1213,6212,4828040,6212,5358580
1213,6212,4828040,6212,5359390
1213,6212,4828040,6212,5360200
1213,6212,4828040,6212,5360750
1213,6212,4828040,6212,5361560
1213,6212,4828040,6212,5362030
1213,6212,4828040,6212,5362680
1213,6212,4828040,6212,5363490
1213,6212,4828040,6212,5364300
1213,6212,4828040,6212,5364950
1213,6212,4828040,6212,5364950
1213,6212,4828040,6212,5365760
1213,6212,4828270,6212,5365990
1213,6212,4828270,6212,5366800
1213,6212,4828270,6212,5367270
1213,6212,4828270,6212,5368080
1213,6212,4828270,6212,5368890
1213,6212,4828270,6212,5369360
1213,6212,4828270,6212,5370010
1213,6212,4828270,6212,5370010
1213,6212,4828270,6212,5370010
1213,6212,4828270,6212,5370480
1213,6212,4828270,6212,5370480
1213,6212,4828270,6212,5371130
1213,6212,4828270,6212,5371940
1213,6212,4828270,6212,5372750
1213,6212,4828270,6212,5373400
1213,6212,4828270,6212,5374210
1213,6212,4828270,6212,5374670
1213,6212,4828270,6212,5374670
1213,6212,4828270,6212,5375140
1213,6212,4828590,6212,5375460
1213,6212,4828590,6212,5375930
1213,6212,4828590,6212,5376740
1213,6212,4828590,6212,5377390
1213,6212,4828590,6212,5378200
1213,6212,4828590,6212,5379010
1213,6212,4828590,6212,5379480
1213,6212,4828590,6212,5380290
1213,6212,4828910,6212,5380610
1213,6212,4829140,6212,5380840
1213,6212,4829140,6212,5381300
1213,6212,4829460,6212,5381620
1213,6212,4829460,6212,5382090
1213,6212,4829460,6212,5382550
1213,6212,4829940,6212,5383030
1213,6212,4829940,6212,5383500
1213,6212,4829940,6212,5384310
1213,6212,4830260,6212,5384630
1213,6212,4830260,6212,5385100
1213,6212,4830260,6212,5385570
1213,6212,4830260,6212,5386040
1213,6212,4830260,6212,5386850
1213,6212,4830260,6212,5387660
1213,6212,4830580,6212,5387980
1213,6212,4830580,6212,5388790
1213,6212,4830900,6212,5389110
1213,6212,4830900,6212,5389570
1213,6212,4830900,6212,5390380
1213,6212,4830900,6212,5391030
1213,6212,4831270,6212,5391400
1213,6212,4831270,6212,5392210
1213,6212,4831270,6212,5392210
1213,6212,4831270,6212,5392680
1213,6212,4831270,6212,5393150
1213,6212,4831270,6212,5393800
1213,6212,4831270,6212,5394610
1213,6212,4831590,6212,5394930
1213,6212,4831590,6212,5395740
1213,6212,4831590,6212,5396550
1213,6212,4831590,6212,5397360
1213,6212,4831590,6212,5397830
1213,6212,4831590,6212,5398290
1213,6212,4831910,6212,5398610
1213,6212,4832230,6212,5398930
1213,6212,4832230,6212,5399400
1213,6212,4832550,6212,5399720
1213,6212,4832780,6212,5399950
1213,6212,4832780,6212,5400760
1213,6212,4832780,6212,5401570
1213,6212,4832940,6212,5401730
1213,6212,4832940,6212,5402200
1213,6212,4832940,6212,5402660
1213,6212,4832940,6212,5402660
1213,6212,4833160,6212,5402880
1213,6212,4833390,6212,5403110
1213,6212,4833390,6212,5403580
1213,6212,4833390,6212,5404390
1213,6212,4833710,6212,5404710
1213,6212,4833710,6212,5405520
1213,6212,4833710,6212,5405980
1213,6212,4833710,6212,5406450
1213,6212,4833710,6212,5407260
1213,6212,4833710,6212,5408070
1213,6212,4833710,6212,5408880
1213,6212,4833710,6212,5409690
1213,6212,4833710,6212,5410500
1213,6212,4833710,6212,5410970
1213,6212,4833870,6212,5411130
1213,6212,4834240,6212,5411500
1213,6212,4834240,6212,5412310
1213,6212,4834240,6212,5412780
1213,6212,4834240,6212,5412780
1213,6212,4834470,6212,5413010
1213,6212,4834690,6212,5413230
1213,6212,4834690,6212,5414040
1213,6212,4834690,6212,5414590
1213,6212,4834690,6212,5415400
1213,6212,4834690,6212,5416210
1213,6212,4834690,6212,5416670
1213,6212,4834690,6212,5417480
1213,6212,4834690,6212,5418290
1213,6212,4834690,6212,5419100
1213,6212,4834690,6212,5419750
1213,6212,4834690,6212,5419750
1213,6212,4834690,6212,5420220
1213,6212,4834690,6212,5420680
1213,6212,4834690,6212,5421490
1213,6212,4834690,6212,5421490
1213,6212,4834690,6212,5421960
1213,6212,4834690,6212,5422770
1213,6212,4834690,6212,5423420
1213,6212,4835170,6212,5423900
1213,6212,4835170,6212,5424710
1213,6212,4835490,6212,5425030
1213,6212,4835490,6212,5425840
1213,6212,4835490,6212,5425840
1213,6212,4835490,6212,5426650
1213,6212,4835490,6212,5426650
1213,6212,4835490,6212,5427300
1213,6212,4835490,6212,5427300
1213,6212,4835490,6212,5428110
1213,6212,4835810,6212,5428430
1213,6212,4835810,6212,5429240
1213,6212,4835810,6212,5430050
1213,6212,4835810,6212,5430860
1213,6212,4835810,6212,5431670
1213,6212,4835810,6212,5431670
1213,6212,4835810,6212,5432480
1213,6212,4835810,6212,5433030
1213,6212,4835810,6212,5433840
1213,6212,4835810,6212,5434310
1213,6212,4836130,6212,5434630
1213,6212,4836130,6212,5435100
1213,6212,4836130,6212,5435910
1213,6212,4836130,6212,5436380
1213,6212,4836130,6212,5436850
1213,6212,4836130,6212,5437660
1213,6212,4836130,6212,5438130
1213,6212,4836450,6212,5438450
1213,6212,4836450,6212,5438920
1213,6212,4836560,6212,5439030
1213,6212,4836560,6212,5439030
1213,6212,4836560,6212,5439620
1213,6212,4836560,6212,5440090
1213,6212,4836560,6212,5440680
1213,6212,4836560,6212,5441490
1213,6212,4836560,6212,5441950
1213,6212,4836560,6212,5441950
1213,6212,4836560,6212,5442760
1213,6212,4836560,6212,5443230
1213,6212,4836560,6212,5444040
1213,6212,4836560,6212,5444040
1213,6212,4836560,6212,5444850
1213,6212,4836880,6212,5445170
1213,6212,4836880,6212,5445640
1213,6212,4837110,6212,5445870
1213,6212,4837430,6212,5446190
1213,6212,4837430,6212,5447000
1213,6212,4837660,6212,5447230
1213,6212,4837820,6212,5447390
1213,6212,4837820,6212,5447860
1213,6212,4837820,6212,5448670
1213,6212,4837820,6212,5449480
1213,6212,4837820,6212,5449950
1213,6212,4837820,6212,5450760
1213,6212,4837820,6212,5451570
1213,6212,4837820,6212,5452380
1213,6212,4838140,6212,5452700
1213,6212,4838140,6212,5453350
1213,6212,4838460,6212,5453670
1213,6212,4838460,6212,5454320
1213,6212,4838460,6212,5454790
1213,6212,4838460,6212,5454790
1213,6212,4838460,6212,5455600
1213,6212,4838460,6212,5456410
1213,6212,4838460,6212,5457220
1213,6212,4838460,6212,5458030
1213,6212,4838780,6212,5458350
1213,6212,4839010,6212,5458580
1213,6212,4839240,6212,5458810
1213,6212,4839240,6212,5459620
1213,6212,4839560,6212,5459940
1213,6212,4839670,6212,5460050
1213,6212,4839670,6212,5460700
1213,6212,4839670,6212,5461350
1213,6212,4839670,6212,5461810
1213,6212,4839670,6212,5462280
1213,6212,4839900,6212,5462510
1213,6212,4839900,6212,5462980
1213,6212,4839900,6212,5462980
1213,6212,4839900,6212,5462980
1213,6212,4839900,6212,5463530
1213,6212,4839900,6212,5464340
1213,6212,4839900,6212,5464810
1213,6212,4839900,6212,5465460
1213,6212,4839900,6212,5465460
1213,6212,4840220,6212,5465780
1213,6212,4840220,6212,5466430
1213,6212,4840220,6212,5466900
1213,6212,4840220,6212,5467370
1213,6212,4840540,6212,5467690
1213,6212,4840540,6212,5468500
1213,6212,4840540,6212,5468960
1213,6212,4840540,6212,5469610
1213,6212,4840540,6212,5470420
1213,6212,4840540,6212,5471230
1213,6212,4840860,6212,5471550
1213,6212,4840860,6212,5472360
1213,6212,4840860,6212,5473170
1213,6212,4840860,6212,5473640
1213,6212,4840860,6212,5474110
1213,6212,4840860,6212,5474580
1213,6212,4841180,6212,5474900
1213,6212,4841410,6212,5475130
1213,6212,4841410,6212,5475940
1213,6212,4841410,6212,5476410
1213,6212,4841410,6212,5477220
1213,6212,4841410,6212,5477220
1213,6212,4841410,6212,5477690
1213,6212,4841410,6212,5477690
1213,6212,4841410,6212,5477690
1213,6212,4841410,6212,5478160
1213,6212,4841410,6212,5478630
1213,6212,4841730,6212,5478950
1213,6212,4841730,6212,5478950
1213,6212,4841730,6212,5478950
1213,6212,4841730,6212,5479420
1213,6212,4842050,6212,5479740
1213,6212,4842280,6212,5479970
1213,6212,4842600,6212,5480290
1213,6212,4842600,6212,5480290
1213,6212,4842600,6212,5480290
1213,6212,4842600,6212,5480760
1213,6212,4842920,6212,5481080
1213,6212,4842920,6212,5481670
1213,6212,4842920,6212,5482320
1213,6212,4843080,6212,5482480
1213,6212,4843080,6212,5482950
1213,6212,4843080,6212,5482950
1213,6212,4843300,6212,5483170
1213,6212,4843300,6212,5483640
1213,6212,4843620,6212,5483960
1213,6212,4843620,6212,5484770
1213,6212,4843620,6212,5485240
1213,6212,4843850,6212,5485470
1213,6212,4843850,6212,5485940
1213,6212,4843850,6212,5486400
1213,6212,4843850,6212,5486990
1213,6212,4844140,6212,5487280
1213,6212,4844140,6212,5488090
1213,6212,4844460,6212,5488410
1213,6212,4844460,6212,5489220
1213,6212,4844460,6212,5490030
1213,6212,4844620,6212,5490190
1213,6212,4844620,6212,5491000
1213,6212,4844620,6212,5491810
1213,6212,4844620,6212,5492620
1213,6212,4844620,6212,5492620
1213,6212,4844990,6212,5492990
1213,6212,4844990,6212,5493800
1213,6212,4845310,6212,5494120
1213,6212,4845310,6212,5494930
1213,6212,4845310,6212,5495400
1213,6212,4845310,6212,5495400
1213,6212,4845630,6212,5495720
1213,6212,4845630,6212,5495720
1213,6212,4845630,6212,5496530
1213,6212,4845630,6212,5497120
1213,6212,4845950,6212,5497440
1213,6212,4845950,6212,5497910
1213,6212,4845950,6212,5498380
1213,6212,4845950,6212,5498840
1213,6212,4845950,6212,5499650
1213,6212,4845950,6212,5499650
1213,6212,4845950,6212,5500460
1213,6212,4845950,6212,5500930
1213,6212,4846110,6212,5501090
1213,6212,4846110,6212,5501560
1213,6212,4846430,6212,5501880
1213,6212,4846750,6212,5502200
1213,6212,4846750,6212,5503010
1213,6212,4846800,6212,5503060
1213,6212,4847120,6212,5503380
1213,6212,4847120,6212,5503380
1213,6212,4847120,6212,5503850
1213,6212,4847440,6212,5504170
1213,6212,4847440,6212,5504980
1213,6212,4847440,6212,5505440
1213,6212,4847440,6212,5506250
1213,6212,4847600,6212,5506410
1213,6212,4847830,6212,5506640
1213,6212,4848150,6212,5506960
1213,6212,4848520,6212,5507330
1213,6212,4849000,6212,5507810
1213,6212,4849000,6212,5508620
1213,6212,4849160,6212,5508780
1213,6212,4849160,6212,5509590
1213,6212,4849160,6212,5510400
1213,6212,4849480,6212,5510720
1213,6212,4849480,6212,5510720
1213,6212,4849480,6212,5511370
1213,6212,4849480,6212,5512180
1213,6212,4849480,6212,5512990
1213,6212,4849480,6212,5513800
1213,6212,4849480,6212,5514270
1213,6212,4849480,6212,5515080
1213,6212,4849480,6212,5515890
1213,6212,4849480,6212,5516700
1213,6212,4849480,6212,5516700
1213,6212,4849480,6212,5517170
1213,6212,4849480,6212,5517640
1213,6212,4849850,6212,5518010
1213,6212,4849850,6212,5518010
1213,6212,4849850,6212,5518820
1213,6212,4850080,6212,5519050
1213,6212,4850080,6212,5519860
1213,6212,4850080,6212,5520670
1213,6212,4850240,6212,5520830
1213,6212,4850560,6212,5521150
1213,6212,4850560,6212,5521960
1213,6212,4850560,6212,5522430
1213,6212,4850560,6212,5523240
1213,6212,4850560,6212,5523240
1213,6212,4850560,6212,5523890
1213,6212,4850560,6212,5524700
1213,6212,4850560,6212,5525510
1213,6212,4850560,6212,5526320
1213,6212,4850560,6212,5526320
1213,6212,4850560,6212,5527130
1213,6212,4850560,6212,5527600
1213,6212,4850790,6212,5527830
1213,6212,4850790,6212,5528640
1213,6212,4850790,6212,5529110
1213,6212,4850790,6212,5529920
1213,6212,4850790,6212,5529920
1213,6212,4850790,6212,5530730
1213,6212,4850790,6212,5531540
1213,6212,4850790,6212,5532010
1213,6212,4850790,6212,5532820
1213,6212,4850790,6212,5533280
1213,6212,4850950,6212,5533440
1213,6212,4850950,6212,5533910
1213,6212,4850950,6212,5534720
1213,6212,4850950,6212,5535530
1213,6212,4851180,6212,5535760
1213,6212,4851180,6212,5536570
1213,6212,4851500,6212,5536890
1213,6212,4851500,6212,5537700
1213,6212,4851500,6212,5538170
1213,6212,4851500,6212,5538980
1213,6212,4851500,6212,5538980
1213,6212,4851500,6212,5539450
1213,6212,4851500,6212,5539920
1213,6212,4851500,6212,5540730
1213,6212,4851500,6212,5541540
1213,6212,4851610,6212,5541650
1213,6212,4851610,6212,5542460
1213,6212,4851610,6212,5543010
1213,6212,4851610,6212,5543820
1213,6212,4851610,6212,5544280
1213,6212,4851610,6212,5544280
1213,6212,4851610,6212,5545090
1213,6212,4851980,6212,5545460
1213,6212,4851980,6212,5545930
1213,6212,4851980,6212,5546740
1213,6212,4851980,6212,5547550
1213,6212,4851980,6212,5548360
1213,6212,4851980,6212,5549170
1213,6212,4851980,6212,5549640
1213,6212,4852200,6212,5549860
1213,6212,4852520,6212,5550180
1213,6212,4852520,6212,5550990
1213,6212,4852520,6212,5551460
1213,6212,4852520,6212,5552270
1213,6212,4852520,6212,5552920
1213,6212,4852520,6212,5553390
1213,6212,4852520,6212,5554200
1213,6212,4852520,6212,5554200
1213,6212,4852520,6212,5554200
1213,6212,4852520,6212,5555010
1213,6212,4852520,6212,5555010
1213,6212,4852520,6212,5555660
1213,6212,4852520,6212,5556470
1213,6212,4852520,6212,5556940
1213,6212,4852520,6212,5557590
1213,6212,4852520,6212,5557590
1213,6212,4852520,6212,5558400
1213,6212,4852520,6212,5559210
1213,6212,4852520,6212,5560020
1213,6212,4852520,6212,5560020
1213,6212,4852740,6212,5560240
1213,6212,4852740,6212,5560890
1213,6212,4852960,6212,5561110
1213,6212,4852960,6212,5561920
1213,6212,4853120,6212,5562080
1213,6212,4853340,6212,5562300
1213,6212,4853340,6212,5562760
1213,6212,4853710,6212,5563130
1213,6212,4853940,6212,5563360
1213,6212,4853940,6212,5563830
1213,6212,4853940,6212,5563830
1213,6212,4853940,6212,5564300
1213,6212,4853940,6212,5564770
1213,6212,4853940,6212,5564770
1213,6212,4853940,6212,5565240
1213,6212,4853940,6212,5565240
1213,6212,4853940,6212,5566050
1213,6212,4854260,6212,5566370
1213,6212,4854580,6212,5566690
1213,6212,4854580,6212,5567500
1213,6212,4854580,6212,5567970
1213,6212,4854580,6212,5568520
1213,6212,4854580,6212,5569330
1213,6212,4854580,6212,5570140
1213,6212,4854580,6212,5570950
1213,6212,4854580,6212,5571420
1213,6212,4854580,6212,5571890
1213,6212,4854580,6212,5572700
1213,6212,4854580,6212,5573510
1213,6212,4854580,6212,5573980
1213,6212,4854580,6212,5574450
1213,6212,4854580,6212,5574450
1213,6212,4854580,6212,5574920
1213,6212,4854580,6212,5575570
1213,6212,4854580,6212,5576380
1213,6212,4854900,6212,5576700
1213,6212,4854900,6212,5577510
1213,6212,4854900,6212,5578320
1213,6212,4854900,6212,5578320
1213,6212,4854900,6212,5579130
1213,6212,4855120,6212,5579350
1213,6212,4855120,6212,5579820
1213,6212,4855120,6212,5579820
1213,6212,4855440,6212,5580140
1213,6212,4855440,6212,5580610
1213,6212,4855440,6212,5581420
1213,6212,4855440,6212,5581890
1213,6212,4855760,6212,5582210
1213,6212,4855760,6212,5583020
1213,6212,4856080,6212,5583340
1213,6212,4856080,6212,5583810
1213,6212,4856080,6212,5583810
1213,6212,4856080,6212,5584620
1213,6212,4856080,6212,5585090
1213,6212,4856080,6212,5585900
1213,6212,4856080,6212,5586370
1213,6212,4856080,6212,5586830
1213,6212,4856080,6212,5587480
1213,6212,4856080,6212,5587950
1213,6212,4856080,6212,5588760
1213,6212,4856080,6212,5589570
1213,6212,4856080,6212,5590380
1213,6212,4856080,6212,5591190
1213,6212,4856080,6212,5591660
1213,6212,4856080,6212,5592130
1213,6212,4856080,6212,5592940
1213,6212,4856240,6212,5593100
1213,6212,4856240,6212,5593910
1213,6212,4856460,6212,5594130
1213,6212,4856620,6212,5594290
1213,6212,4856990,6212,5594660
1213,6212,4856990,6212,5594660
1213,6212,4857310,6212,5594980
1213,6212,4857360,6212,5595030
1213,6212,4857360,6212,5595840
1213,6212,4857360,6212,5596650
1213,6212,4857360,6212,5597300
1213,6212,4857360,6212,5597950
1213,6212,4857360,6212,5598760
1213,6212,4857360,6212,5599570
1213,6212,4857590,6212,5599800
1213,6212,4857590,6212,5600270
1213,6212,4857910,6212,5600590
1213,6212,4857910,6212,5601050
1213,6212,4858230,6212,5601370
1213,6212,4858600,6212,5601740
1213,6212,4858600,6212,5602210
1213,6212,4858600,6212,5603020
1213,6212,4858600,6212,5603610
1213,6212,4858600,6212,5604420
1213,6212,4858600,6212,5604420
1213,6212,4858600,6212,5605230
1213,6212,4858600,6212,5605230
1213,6212,4858600,6212,5606040
1213,6212,4858920,6212,5606360
1213,6212,4858920,6212,5607170
1213,6212,4859030,6212,5607280
1213,6212,4859030,6212,5608090
1213,6212,4859030,6212,5608550
1213,6212,4859030,6212,5608550
1213,6212,4859030,6212,5609020
1213,6212,4859030,6212,5609490
1213,6212,4859030,6212,5609490
1213,6212,4859400,6212,5609860
1213,6212,4859400,6212,5610330
1213,6212,4859400,6212,5610800
1213,6212,4859400,6212,5611270
1213,6212,4859400,6212,5611270
1213,6212,4859400,6212,5612080
1213,6212,4859620,6212,5612300
1213,6212,4859850,6212,5612530
1213,6212,4860170,6212,5612850
1213,6212,4860170,6212,5613320
1213,6212,4860390,6212,5613540
1213,6212,4860390,6212,5614190
1213,6212,4860390,6212,5615000
1213,6212,4860390,6212,5615460
1213,6212,4860390,6212,5616270
1213,6212,4860390,6212,5616750
1213,6212,4860390,6212,5617560
1213,6212,4860390,6212,5618370
1213,6212,4860390,6212,5618840
1213,6212,4860390,6212,5619650
1213,6212,4860390,6212,5620110
1213,6212,4860390,6212,5620920
1213,6212,4860390,6212,5620920
1213,6212,4860390,6212,5621730
1213,6212,4860390,6212,5622380
1213,6212,4860390,6212,5623190
1213,6212,4860390,6212,5624000
1213,6212,4860390,6212,5624650
1213,6212,4860390,6212,5625460
1213,6212,4860390,6212,5626270
1213,6212,4860390,6212,5627080
1213,6212,4860390,6212,5627080
1213,6212,4860620,6212,5627310
1213,6212,4860620,6212,5628120
1213,6212,4860620,6212,5628120
1213,6212,4860620,6212,5628930
1213,6212,4860620,6212,5628930
1213,6212,4860620,6212,5629740
1213,6212,4860620,6212,5630210
1213,6212,4860890,6212,5630480
1213,6212,4860890,6212,5630950
1213,6212,4861210,6212,5631270
1213,6212,4861210,6212,5631740
1213,6212,4861210,6212,5632210
1213,6212,4861210,6212,5633020
1213,6212,4861210,6212,5633830
1213,6212,4861210,6212,5634300
1213,6212,4861210,6212,5634300
1213,6212,4861210,6212,5634300
1213,6212,4861210,6212,5635110
1213,6212,4861210,6212,5635580
1213,6212,4861210,6212,5635580
