ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1216789.1,20.83,2.24,224592.76,3.84
1216817.37,20.83,2.24,226775.59,3.88
1216650.34,20.83,2.24,226758.09,3.88
1217447.88,20.85,2.26,226819.85,3.88
1217613.45,20.85,2.26,226740.86,3.88
1217634.38,20.85,2.26,226838.18,3.89
1217467.35,20.85,2.26,226820.68,3.89
1217300.32,20.86,2.26,226818.68,3.89
1217102.05,20.86,2.27,226721.5,3.89
1216935.01,20.86,2.27,226641.88,3.88
1216955.95,20.86,2.27,226739.2,3.89
1216955.95,20.86,2.27,226739.2,3.89
1216788.91,20.86,2.27,226743.71,3.89
1216621.88,20.86,2.27,226722.21,3.89
1216454.85,20.86,2.27,226662.09,3.89
1216716.84,20.87,2.28,226648.32,3.89
1216549.81,20.87,2.28,226633.1,3.89
1216382.77,20.87,2.28,226945.94,3.89
1216382.77,20.87,2.28,226945.94,3.89
1216215.74,20.87,2.28,227015.49,3.9
1216236.67,20.87,2.28,227112.81,3.9
1216097.24,20.87,2.28,227002.9,3.9
1215930.2,20.87,2.28,226985.4,3.9
1215763.17,20.87,2.28,226963.9,3.9
1215603.62,20.87,2.28,226964.98,3.9
1215436.59,20.87,2.28,226904.86,3.9
1215436.59,20.87,2.28,226904.86,3.9
1215269.56,20.88,2.28,226827.72,3.9
1215102.53,20.88,2.28,226823.24,3.9
1214935.5,20.88,2.28,226814.29,3.9
1214768.46,20.88,2.28,226741.61,3.9
1214789.39,20.88,2.28,226838.94,3.9
1214622.36,20.88,2.28,226821.44,3.9
1214455.33,20.88,2.28,226812.49,3.9
1213459.59,20.87,2.27,225814.82,3.88
1213240.01,20.87,2.27,225601.9,3.88
1213240.01,20.87,2.27,225601.9,3.88
1213072.97,20.87,2.27,225529.22,3.88
1213093.91,20.87,2.27,225626.54,3.88
1212926.87,20.87,2.27,225631.05,3.88
1212759.84,20.87,2.27,225629.05,3.88
1212475.53,20.87,2.27,225307.11,3.88
1212277.26,20.87,2.27,225251.87,3.88
1212277.26,20.87,2.27,225251.87,3.88
1212110.23,20.87,2.27,225172.25,3.88
1212131.16,20.87,2.27,225269.57,3.88
1212378.17,20.88,2.28,225685.38,3.89
1215396.37,20.93,2.33,231387.85,3.98
1217028.55,20.96,2.36,231500.59,3.99
1216744.24,20.95,2.35,231177.76,3.98
1216765.17,20.96,2.36,231275.09,3.98
1217027.16,20.96,2.36,231576.63,3.99
1216860.12,20.97,2.36,231574.62,3.99
1216881.06,20.97,2.37,231656.46,3.99
1216512.03,20.96,2.36,231417.36,3.99
1216782.12,20.97,2.37,231408.05,3.99
1216615.09,20.97,2.37,231767.76,3.99
1216448.05,20.97,2.37,231690.26,3.99
1216281.02,20.97,2.37,231686.13,3.99
1216065.05,20.97,2.37,231524.86,3.99
1216065.05,20.97,2.37,231524.86,3.99
1215898.02,20.97,2.37,231447.37,3.99
1214390.34,20.97,2.37,231388.54,4.0
1214223.31,20.97,2.37,231384.41,4.0
1214244.24,20.98,2.37,231481.73,4.0
1214244.24,20.98,2.37,231481.73,4.0
1214077.21,20.98,2.37,231487.54,4.0
1213910.18,20.98,2.37,231485.54,4.0
1213769.18,20.98,2.37,231340.1,4.0
1213926.04,20.98,2.38,231574.97,4.0
1213759.01,20.98,2.38,231566.03,4.0
1213591.97,20.98,2.38,231493.35,4.0
1213424.94,20.98,2.38,231416.2,4.0
1213581.8,20.99,2.38,231726.22,4.01
1213602.73,20.99,2.39,231823.54,4.01
1213435.7,20.99,2.39,231806.05,4.01
1213592.55,21.0,2.39,231843.66,4.01
1213854.54,21.0,2.4,232311.69,4.02
1213854.54,21.0,2.4,232311.69,4.02
1213875.47,21.01,2.4,232409.02,4.02
1213506.45,21.0,2.39,232193.46,4.02
1213768.44,21.01,2.4,232179.69,4.02
1214030.43,21.02,2.41,232481.23,4.02
1213661.41,21.01,2.4,232242.13,4.02
1213682.34,21.01,2.4,232339.46,4.02
1213515.31,21.02,2.41,232321.96,4.02
1213219.18,21.01,2.4,232035.38,4.02
1213052.15,21.01,2.4,232020.16,4.02
1213073.08,21.02,2.4,232457.3,4.03
1212704.06,21.01,2.4,232157.91,4.02
1212537.03,21.01,2.4,232251.99,4.02
1212243.14,21.01,2.4,231967.5,4.02
1212264.07,21.01,2.4,232064.82,4.02
1212106.11,21.01,2.4,231912.54,4.02
1211939.07,21.01,2.4,231895.04,4.02
1212095.93,21.01,2.4,231932.66,4.02
1212095.93,21.01,2.4,231932.66,4.02
1211903.34,21.01,2.4,231902.7,4.02
1212165.33,21.02,2.41,232370.73,4.03
1211998.29,21.02,2.41,232293.3,4.03
1211704.41,21.02,2.4,232011.58,4.02
1211537.38,21.02,2.4,232007.4,4.03
1211370.34,21.02,2.41,231930.25,4.02
1211099.61,21.02,2.4,231811.11,4.02
1210932.58,21.02,2.4,231806.63,4.02
1210765.54,21.02,2.4,231804.62,4.02
1210598.51,21.02,2.4,231725.0,4.02
1210431.48,21.02,2.4,231723.0,4.02
1210264.45,21.02,2.4,231643.38,4.02
1210071.85,21.02,2.4,231634.07,4.02
1209904.82,21.02,2.4,231612.57,4.02
1209904.82,21.02,2.4,231612.57,4.02
1209904.82,21.02,2.4,231612.57,4.02
1210306.31,21.03,2.41,231651.06,4.02
1210139.27,21.03,2.41,231590.93,4.02
1210139.27,21.03,2.41,231590.93,4.02
1209845.39,21.03,2.41,231284.26,4.02
1209540.9,21.02,2.4,231257.4,4.02
1209342.63,21.02,2.4,231228.97,4.02
1209150.03,21.02,2.41,231210.32,4.02
1208957.44,21.02,2.41,231470.81,4.03
1208952.82,21.03,2.41,231613.14,4.03
1208948.19,21.03,2.41,231758.19,4.03
1209202.09,21.03,2.42,231733.41,4.03
1209035.05,21.04,2.42,231655.92,4.03
1208868.02,21.04,2.42,231651.78,4.03
1208700.99,21.04,2.42,231574.29,4.03
1208700.99,21.04,2.42,231676.64,4.03
1208533.96,21.04,2.42,231672.51,4.03
1208366.92,21.04,2.42,231595.02,4.03
1208387.86,21.04,2.42,231774.86,4.04
1208220.82,21.04,2.42,231697.56,4.04
1208482.81,21.05,2.43,232115.17,4.04
1208315.78,21.05,2.43,232239.86,4.05
1208336.71,21.05,2.43,232430.89,4.05
1208357.64,21.06,2.43,232701.13,4.05
1208190.61,21.06,2.44,232623.99,4.05
1208031.07,21.06,2.44,232625.07,4.05
1207864.03,21.06,2.44,232620.59,4.06
1207884.97,21.06,2.44,232717.92,4.06
1207665.38,21.06,2.44,232453.29,4.05
1207498.35,21.06,2.44,232459.1,4.05
1207498.35,21.06,2.44,232506.79,4.06
1207331.32,21.06,2.44,232429.3,4.05
1207199.97,21.06,2.44,232484.26,4.06
1206830.95,21.05,2.43,232122.32,4.05
1206851.88,21.06,2.43,232287.5,4.05
1206684.85,21.06,2.43,232278.56,4.05
1206517.82,21.06,2.43,232205.88,4.05
1206350.79,21.06,2.43,232203.87,4.05
1206371.72,21.06,2.44,232285.7,4.06
1205789.04,21.06,2.43,231703.02,4.05
1205622.01,21.06,2.43,231681.52,4.05
1204033.78,21.06,2.43,231625.69,4.05
1204280.79,21.06,2.44,231974.22,4.06
1204301.72,21.07,2.44,231897.51,4.06
1204301.72,21.07,2.44,231897.51,4.06
1204134.69,21.07,2.44,232076.06,4.06
1203967.66,21.07,2.44,232067.11,4.06
1204033.62,21.07,2.44,232985.54,4.08
1203866.59,21.07,2.45,232912.86,4.08
1203699.55,21.07,2.45,232910.86,4.08
1203479.97,21.07,2.44,232637.67,4.07
1203312.94,21.07,2.44,232558.05,4.07
1203154.97,21.07,2.44,232398.02,4.07
1202987.94,21.07,2.44,232320.88,4.07
1202820.91,21.07,2.44,232316.4,4.07
1202653.88,21.07,2.44,232238.9,4.07
1202915.87,21.08,2.45,232657.54,4.08
1202546.84,21.07,2.44,232294.77,4.07
1202808.83,21.08,2.45,232390.11,4.07
1202641.8,21.08,2.45,232635.08,4.08
1202662.73,21.08,2.45,232732.4,4.08
1202495.7,21.08,2.45,232738.69,4.08
1202328.67,21.08,2.45,232661.55,4.08
1202034.78,21.08,2.45,232377.05,4.07
1202055.71,21.08,2.45,232556.26,4.08
1201771.4,21.08,2.45,232259.2,4.07
1201402.38,21.07,2.44,231897.27,4.07
1201423.31,21.08,2.45,231994.59,4.07
1201423.31,21.08,2.45,231994.59,4.07
1201256.28,21.08,2.45,231999.1,4.07
1203985.86,21.13,2.5,237067.85,4.16
1203985.86,21.13,2.5,237067.85,4.16
1204337.23,21.13,2.5,237145.32,4.16
1204170.2,21.14,2.5,237407.02,4.17
1203977.61,21.14,2.5,237377.06,4.17
1203998.54,21.14,2.51,237474.39,4.17
1203805.95,21.14,2.51,237504.23,4.17
1203495.29,21.14,2.5,237286.21,4.17
1203846.67,21.14,2.51,237808.71,4.18
1203536.01,21.14,2.51,237447.16,4.17
1203556.94,21.14,2.51,237544.48,4.17
1203797.07,21.15,2.52,237526.1,4.17
1203630.04,21.15,2.52,237508.6,4.17
1203463.0,21.15,2.52,237431.3,4.17
1203295.97,21.15,2.52,237426.98,4.17
1203295.97,21.15,2.52,237426.98,4.17
1203427.85,21.16,2.52,237401.58,4.17
1203235.26,21.16,2.52,237839.1,4.18
1203230.64,21.16,2.53,237967.08,4.18
1203230.64,21.16,2.53,237967.08,4.18
1203226.01,21.16,2.53,238226.42,4.19
1203058.98,21.16,2.53,238149.27,4.19
1202891.95,21.16,2.53,238144.79,4.19
1202519.23,21.16,2.52,238060.9,4.19
1202519.23,21.16,2.52,238015.1,4.19
1202519.23,21.16,2.52,238015.1,4.19
1202352.2,21.16,2.52,238013.09,4.19
1202185.17,21.16,2.52,237933.47,4.19
1202018.13,21.16,2.53,237855.98,4.19
1201851.1,21.16,2.53,237851.85,4.19
1201684.07,21.16,2.53,237774.7,4.19
1201390.58,21.16,2.52,237531.59,4.18
1201223.54,21.16,2.52,237527.11,4.18
1201056.51,21.16,2.52,237449.96,4.18
1201056.51,21.16,2.52,237449.96,4.18
1201056.51,21.16,2.52,237449.96,4.18
1200889.48,21.16,2.52,237445.48,4.18
1200722.45,21.16,2.52,237443.48,4.18
1200984.44,21.17,2.53,237717.56,4.19
1200817.4,21.17,2.53,237640.06,4.19
1203163.97,21.21,2.57,238034.11,4.2
1203320.82,21.22,2.58,238344.47,4.2
1203153.79,21.22,2.58,238342.47,4.2
1202784.77,21.21,2.57,238048.77,4.2
1202784.77,21.21,2.57,238048.77,4.2
1202676.81,21.21,2.57,237941.88,4.2
1202938.8,21.22,2.58,238215.96,4.2
1202771.76,21.22,2.58,238207.01,4.2
1202771.76,21.22,2.58,238207.01,4.2
1202604.73,21.22,2.58,238134.33,4.2
1202437.7,21.22,2.58,238112.83,4.2
1202270.67,21.22,2.58,238052.7,4.2
1202103.63,21.22,2.58,238050.7,4.2
1201936.6,21.22,2.58,237971.08,4.2
1201769.57,21.22,2.58,237969.07,4.2
1201602.54,21.22,2.58,237889.45,4.2
1201398.4,21.22,2.58,237677.97,4.2
1201231.37,21.22,2.58,237600.67,4.2
1201064.34,21.22,2.58,237596.34,4.2
1201085.27,21.23,2.58,237693.66,4.2
1200918.24,21.23,2.58,237698.17,4.2
1200751.2,21.23,2.58,237696.17,4.2
1200392.18,21.22,2.58,237412.47,4.2
1200225.15,21.22,2.58,237332.85,4.2
1200495.23,21.23,2.58,237323.54,4.2
1200328.2,21.23,2.58,237683.25,4.2
1200349.13,21.23,2.59,237780.58,4.21
1200349.13,21.23,2.59,237780.58,4.21
1200182.1,21.23,2.59,237785.09,4.21
1200015.07,21.24,2.59,237783.08,4.21
1199848.04,21.24,2.59,237703.46,4.21
1199868.97,21.24,2.59,237800.78,4.21
1200079.18,21.25,2.6,238177.47,4.22
1199712.06,21.24,2.59,237815.45,4.21
1199545.03,21.24,2.59,237738.15,4.21
1198876.9,21.25,2.59,237698.71,4.21
1198876.9,21.25,2.59,237698.71,4.21
1199138.89,21.25,2.6,238116.32,4.22
1199138.89,21.25,2.6,238116.32,4.22
1198851.65,21.25,2.6,237798.61,4.21
1198872.58,21.25,2.6,237895.93,4.22
1198705.55,21.25,2.6,237900.45,4.22
1198538.51,21.25,2.6,237898.44,4.22
1198538.51,21.25,2.6,237869.48,4.22
1198371.48,21.25,2.6,237789.86,4.22
1198232.04,21.25,2.6,237615.65,4.21
1198065.01,21.25,2.6,237538.16,4.21
1197897.98,21.25,2.6,237534.03,4.21
1197730.95,21.25,2.6,237532.02,4.22
1197730.95,21.25,2.6,237588.13,4.22
1197563.91,21.25,2.6,237508.51,4.22
1197825.9,21.26,2.61,237603.85,4.22
1197982.76,21.27,2.61,238014.15,4.23
1197815.72,21.27,2.61,237936.66,4.22
1197648.69,21.27,2.61,237932.53,4.23
1197648.69,21.27,2.61,237895.28,4.22
1197481.66,21.27,2.61,237873.78,4.22
1197112.64,21.26,2.61,237658.22,4.22
1197112.64,21.26,2.61,237658.22,4.22
1197133.57,21.27,2.61,237759.55,4.22
1197154.5,21.27,2.61,237856.87,4.23
1197154.5,21.27,2.61,237856.87,4.23
1196987.47,21.27,2.61,237839.38,4.23
1196991.54,21.27,2.61,237888.13,4.23
1196824.51,21.27,2.61,237810.63,4.23
1196657.48,21.27,2.61,237806.5,4.23
1196490.44,21.27,2.62,237785.0,4.23
1196323.41,21.28,2.62,237724.88,4.23
1196129.26,21.27,2.61,237538.49,4.22
1195962.22,21.27,2.61,237516.99,4.22
1195795.19,21.27,2.61,237456.87,4.22
1195628.16,21.28,2.61,237447.92,4.23
1195649.09,21.28,2.62,237536.69,4.23
1195649.09,21.28,2.62,237568.02,4.23
1195919.18,21.29,2.62,237811.71,4.23
1195709.59,21.28,2.62,237643.99,4.23
1195542.56,21.28,2.62,237718.17,4.23
1195122.31,21.28,2.62,236893.62,4.22
1194755.19,21.27,2.61,236564.13,4.21
1194325.99,21.27,2.61,235751.25,4.2
1194158.96,21.27,2.61,235729.75,4.2
1193991.93,21.27,2.61,235669.63,4.2
1192438.81,21.28,2.61,235610.8,4.2
1192790.18,21.28,2.62,235536.11,4.2
1192401.51,21.28,2.62,235743.59,4.21
1192234.48,21.28,2.62,235640.77,4.21
1192234.48,21.28,2.62,235618.8,4.21
1192067.44,21.28,2.62,235541.65,4.2
1192088.38,21.28,2.62,235720.86,4.21
1192350.37,21.29,2.63,235816.21,4.21
1192371.3,21.29,2.63,236119.73,4.22
1192204.26,21.29,2.63,236117.73,4.22
1192074.48,21.29,2.63,236113.55,4.22
1191907.45,21.29,2.63,236033.93,4.22
1192169.44,21.3,2.63,236129.27,4.22
1192190.37,21.3,2.64,236555.4,4.23
1192023.34,21.3,2.64,236553.39,4.23
1192023.34,21.3,2.64,236553.39,4.23
1191802.06,21.3,2.63,236290.2,4.22
1191802.06,21.3,2.63,236315.32,4.22
1191823.0,21.3,2.64,236397.15,4.23
1191843.93,21.31,2.64,236494.48,4.23
1191843.93,21.31,2.64,236494.48,4.23
1191843.93,21.31,2.64,236494.48,4.23
1191864.86,21.31,2.64,236638.43,4.23
1191697.83,21.31,2.64,236636.43,4.23
1191718.76,21.32,2.65,236718.26,4.23
1192070.13,21.32,2.65,236795.74,4.24
1192091.06,21.33,2.66,237175.01,4.24
1191924.03,21.33,2.66,237166.06,4.24
1191944.96,21.33,2.66,237254.83,4.25
1191777.93,21.33,2.66,237252.83,4.25
1191610.9,21.33,2.66,237173.21,4.25
1191425.63,21.33,2.66,237141.64,4.25
1191258.6,21.33,2.66,237064.5,4.24
1191528.69,21.34,2.67,237492.04,4.25
1191361.65,21.34,2.67,237414.55,4.25
1191382.59,21.34,2.67,237593.88,4.26
1191215.55,21.34,2.67,237591.87,4.26
1191048.52,21.34,2.67,237512.25,4.26
1190888.98,21.34,2.67,237502.33,4.26
1190888.98,21.34,2.67,237502.33,4.26
1190909.91,21.35,2.68,237425.62,4.26
1190711.64,21.35,2.68,237320.68,4.25
1190777.6,21.35,2.68,237605.33,4.26
1191061.71,21.36,2.69,242339.01,4.35
1191082.64,21.36,2.69,242702.14,4.35
1190915.61,21.36,2.69,242624.65,4.35
1190748.57,21.36,2.69,242620.52,4.35
1190555.98,21.36,2.69,242596.39,4.35
1190576.92,21.37,2.69,242693.72,4.36
1190597.85,21.37,2.7,242837.67,4.36
1191007.05,21.38,2.7,242914.69,4.36
1190840.01,21.38,2.71,242837.2,4.36
1190482.9,21.38,2.7,242485.17,4.35
1190503.83,21.38,2.7,242664.5,4.36
1190336.8,21.38,2.7,242587.36,4.36
1190169.77,21.38,2.7,242582.88,4.36
1190002.73,21.38,2.7,242505.58,4.36
1189835.7,21.38,2.71,242501.25,4.36
1189668.67,21.38,2.71,242479.75,4.36
1189501.64,21.38,2.71,242419.63,4.36
1193763.67,21.46,2.78,243329.04,4.37
1193763.67,21.46,2.78,243310.78,4.37
1193596.64,21.46,2.78,243301.83,4.37
1193429.61,21.46,2.78,243229.15,4.37
1193237.02,21.46,2.78,243347.37,4.38
1193161.37,21.47,2.79,245650.04,4.42
1193965.85,21.48,2.8,245636.15,4.42
1193965.85,21.48,2.8,245636.15,4.42
1193965.85,21.48,2.8,245636.15,4.42
1193638.39,21.48,2.8,244918.03,4.41
1193659.32,21.48,2.81,245015.35,4.41
1193492.29,21.49,2.81,244997.85,4.41
1193513.22,21.49,2.81,245095.18,4.41
1193513.22,21.49,2.81,245095.18,4.41
1193346.19,21.49,2.81,245077.68,4.41
1193179.16,21.49,2.81,245000.19,4.41
1193012.12,21.49,2.81,244996.05,4.41
1192845.09,21.49,2.81,244974.55,4.41
1192845.09,21.49,2.81,244974.55,4.41
1192678.06,21.49,2.81,244914.43,4.41
1192698.99,21.5,2.81,245011.75,4.42
1192531.96,21.5,2.82,245016.26,4.42
1192364.93,21.5,2.82,245014.26,4.42
1192197.89,21.5,2.82,244934.64,4.42
1192030.86,21.5,2.82,244913.13,4.42
1191863.83,21.5,2.82,244853.01,4.42
1192020.68,21.51,2.82,244890.62,4.42
1191853.65,21.51,2.82,245085.88,4.42
1191686.62,21.51,2.82,245083.87,4.42
1191519.59,21.51,2.82,245004.26,4.42
1191540.52,21.51,2.83,245101.58,4.43
1191373.49,21.51,2.83,245106.47,4.43
1191080.35,21.51,2.82,244795.1,4.42
1190913.31,21.51,2.82,244793.1,4.42
1190746.28,21.51,2.82,244713.48,4.42
1190579.25,21.51,2.82,244711.47,4.42
1190579.25,21.51,2.82,244711.47,4.42
1190412.22,21.51,2.82,244631.85,4.42
1190245.18,21.51,2.83,244554.36,4.42
1190078.15,21.51,2.83,244550.23,4.42
1189911.12,21.52,2.83,244541.28,4.42
1189744.09,21.52,2.83,244468.6,4.42
1189765.02,21.52,2.83,244565.93,4.42
1189765.02,21.52,2.83,244565.93,4.42
1189765.02,21.52,2.83,244565.93,4.42
1189597.99,21.52,2.83,244570.44,4.42
1189754.84,21.53,2.84,244523.8,4.42
1189587.81,21.53,2.84,244803.58,4.43
1189420.78,21.53,2.84,244726.28,4.43
1189630.98,21.53,2.84,245091.57,4.44
1189630.98,21.53,2.84,245091.57,4.44
1189411.75,21.53,2.84,244844.69,4.43
1189244.72,21.53,2.84,244767.54,4.43
1189514.8,21.54,2.85,245195.09,4.44
1189347.77,21.54,2.85,245117.59,4.44
1189348.26,21.54,2.85,245118.64,4.44
1189181.22,21.54,2.85,245114.51,4.44
1188843.98,21.54,2.84,244784.89,4.43
1188676.95,21.54,2.84,244782.88,4.44
1188697.88,21.54,2.85,244864.71,4.44
1188530.85,21.54,2.85,244787.57,4.44
1188363.82,21.54,2.85,244783.09,4.44
1188196.79,21.54,2.85,244705.79,4.44
1187829.67,21.54,2.84,244343.76,4.43
1187662.64,21.54,2.84,244339.44,4.43
1187503.09,21.54,2.84,244345.61,4.43
1187336.06,21.54,2.84,244336.67,4.43
1187169.03,21.54,2.84,244263.99,4.43
1187002.0,21.54,2.84,244255.04,4.43
1186834.96,21.54,2.84,244182.36,4.43
1186834.96,21.54,2.84,244182.36,4.43
1187105.05,21.55,2.85,244173.05,4.43
1186938.01,21.55,2.85,244532.77,4.44
1186938.01,21.55,2.85,244532.77,4.44
1186745.42,21.55,2.85,244500.45,4.44
1186578.39,21.55,2.85,244423.31,4.44
1186578.39,21.55,2.85,244423.31,4.44
1186578.39,21.55,2.85,244423.31,4.44
1186411.36,21.55,2.85,244418.83,4.44
1186411.36,21.55,2.85,244418.83,4.44
1186244.33,21.55,2.85,244341.68,4.44
1186244.33,21.55,2.85,244319.67,4.44
1186085.87,21.55,2.85,244161.71,4.44
1185887.6,21.55,2.85,244126.51,4.44
1185908.53,21.56,2.85,244305.49,4.44
1185741.5,21.56,2.86,244228.35,4.44
1185741.5,21.56,2.86,244377.29,4.44
1185574.47,21.56,2.86,244372.81,4.44
1185407.44,21.56,2.86,244351.3,4.44
1185759.02,21.57,2.87,249038.5,4.53
1185490.08,21.56,2.86,248770.62,4.53
1185891.56,21.57,2.87,248821.35,4.53
1185724.53,21.57,2.87,248761.23,4.53
1185675.6,21.58,2.87,248126.69,4.52
1187791.95,21.61,2.91,247260.86,4.5
1187487.45,21.61,2.91,247239.88,4.5
1187709.66,21.62,2.91,247198.78,4.5
1187517.07,21.62,2.92,247192.93,4.5
1187350.04,21.62,2.92,247115.61,4.5
1187157.45,21.62,2.92,247903.04,4.51
1186872.38,21.62,2.91,247380.04,4.51
1186950.35,21.62,2.91,247306.82,4.5
1187187.37,21.62,2.92,248301.58,4.52
1187449.36,21.63,2.93,248287.81,4.52
1186949.87,21.63,2.92,247706.35,4.51
1186782.84,21.63,2.92,247702.04,4.51
1186413.82,21.62,2.92,247689.02,4.51
1186434.75,21.63,2.92,247837.17,4.52
1186267.72,21.63,2.92,247793.24,4.52
1186529.71,21.63,2.93,248196.92,4.53
1186362.68,21.63,2.93,248119.77,4.52
1186204.71,21.63,2.93,247988.32,4.52
1186225.64,21.63,2.93,248167.3,4.53
1186246.58,21.64,2.93,248264.62,4.53
1188520.76,21.68,2.97,250282.3,4.57
1188353.73,21.68,2.97,250286.81,4.57
1188186.69,21.68,2.97,250209.32,4.57
1188019.66,21.68,2.98,250205.19,4.57
1187852.63,21.68,2.98,250196.24,4.57
1187654.36,21.68,2.98,250113.07,4.57
1187487.33,21.68,2.98,250040.39,4.57
1187320.29,21.69,2.98,249963.24,4.57
1187153.26,21.69,2.98,249958.76,4.57
1187174.19,21.69,2.98,250056.09,4.57
1187007.16,21.69,2.98,250060.82,4.57
1186840.13,21.69,2.98,250051.88,4.57
1186673.1,21.69,2.98,249979.2,4.57
1186506.06,21.69,2.98,249901.7,4.57
1186339.03,21.69,2.98,249897.57,4.57
1186172.0,21.7,2.98,249820.43,4.57
1185812.98,21.69,2.98,249611.73,4.57
1185833.91,21.69,2.98,249790.94,4.57
1185666.88,21.7,2.98,249713.8,4.57
1185666.88,21.7,2.98,249685.85,4.57
1185877.08,21.7,2.99,250051.87,4.58
1185710.05,21.7,2.99,250049.86,4.58
1185540.44,21.7,2.99,250056.13,4.58
1185373.41,21.7,2.99,249976.51,4.58
1185206.37,21.71,2.99,249967.57,4.58
1185227.3,21.71,2.99,250056.34,4.58
1185060.27,21.71,2.99,250054.33,4.58
1185217.13,21.72,3.0,250289.21,4.59
1185217.13,21.72,3.0,250320.35,4.59
1185050.09,21.72,3.0,250243.2,4.59
1185071.03,21.72,3.0,250422.41,4.59
1185333.02,21.73,3.01,250408.64,4.59
1185580.03,21.73,3.02,250395.29,4.59
1185600.96,21.74,3.02,251094.77,4.6
1185433.93,21.74,3.02,251163.78,4.61
1185266.89,21.74,3.02,251086.46,4.61
1185287.83,21.74,3.02,251267.4,4.61
1185308.76,21.75,3.03,251364.72,4.61
1185141.73,21.75,3.03,251369.23,4.61
1184974.69,21.75,3.03,251367.22,4.61
1184605.67,21.74,3.02,251239.83,4.61
1184448.76,21.74,3.02,251081.78,4.61
1184710.75,21.75,3.03,251355.85,4.61
1184996.28,21.75,3.03,251952.16,4.62
1184996.28,21.75,3.03,251953.69,4.62
1185017.21,21.76,3.04,252051.01,4.63
1184850.18,21.76,3.04,252057.3,4.63
1184683.15,21.76,3.04,252048.36,4.63
1184480.49,21.76,3.04,252023.42,4.63
1184111.47,21.75,3.03,251729.73,4.62
1184373.46,21.76,3.04,252010.74,4.63
1184206.42,21.76,3.04,252001.8,4.63
1184039.39,21.76,3.04,251929.12,4.63
1184060.32,21.77,3.04,252026.44,4.63
1183893.29,21.77,3.04,252008.94,4.63
1183726.26,21.77,3.04,251931.45,4.63
1183559.23,21.77,3.04,251927.32,4.63
1183580.16,21.77,3.05,252024.64,4.64
1183790.37,21.78,3.05,252401.33,4.64
1183811.3,21.78,3.06,252498.66,4.65
1183644.27,21.78,3.06,252503.55,4.65
1183665.2,21.79,3.06,252600.87,4.65
1188991.78,21.88,3.16,258910.54,4.77
1189012.71,21.89,3.16,259054.49,4.77
1188845.68,21.89,3.16,259052.49,4.77
1188678.64,21.89,3.16,258972.87,4.77
1188699.58,21.89,3.17,259070.19,4.77
1188720.51,21.9,3.17,259214.15,4.77
1188741.44,21.9,3.17,259311.47,4.78
1188762.37,21.9,3.18,259455.43,4.78
1188919.23,21.91,3.18,259493.04,4.78
1188752.19,21.91,3.18,259688.3,4.79
1188752.19,21.91,3.18,259688.3,4.79
1188585.16,21.91,3.18,259679.35,4.79
1188742.01,21.92,3.19,259921.27,4.79
1188382.99,21.91,3.18,259637.57,4.79
1188215.96,21.91,3.18,259560.43,4.79
1188048.93,21.91,3.18,259555.95,4.79
1187881.9,21.92,3.18,259534.44,4.79
1187714.86,21.92,3.18,259474.32,4.79
1187714.86,21.92,3.18,259474.32,4.79
1186128.7,21.92,3.19,259297.12,4.79
1185961.67,21.92,3.19,259288.17,4.79
1185794.64,21.92,3.19,259215.49,4.79
1186056.63,21.93,3.2,259201.73,4.79
1185772.31,21.92,3.19,258871.22,4.79
1185478.43,21.92,3.19,258586.72,4.78
1185499.36,21.92,3.19,258684.05,4.78
1185332.33,21.92,3.19,258666.55,4.78
1185165.29,21.93,3.19,258651.33,4.79
1185165.29,21.93,3.19,258651.33,4.79
1184998.26,21.93,3.19,258964.65,4.79
1185019.19,21.93,3.2,259218.26,4.8
1184852.16,21.93,3.2,259141.12,4.8
1184852.16,21.93,3.2,259141.12,4.8
1184873.09,21.94,3.2,259320.33,4.8
1184894.02,21.94,3.2,259417.65,4.8
1184726.99,21.94,3.2,259400.15,4.8
1184559.96,21.94,3.2,259398.15,4.8
1184392.93,21.94,3.2,259318.53,4.8
1184225.9,21.94,3.21,259241.38,4.8
1184058.86,21.94,3.21,259236.9,4.8
1183689.84,21.94,3.2,258871.95,4.8
1183522.81,21.94,3.2,258794.47,4.8
1183363.26,21.94,3.2,258800.64,4.8
1183196.23,21.94,3.2,258796.5,4.8
1183353.09,21.95,3.21,258834.12,4.8
1183186.05,21.95,3.21,259029.47,4.81
1183019.02,21.95,3.21,258952.15,4.8
1182851.99,21.95,3.21,258947.84,4.81
1182647.85,21.95,3.21,258736.36,4.8
1182804.71,21.95,3.21,258773.97,4.8
