ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
572861.32,45.01,34.79,492490.46,38.69
572947.73,45.04,34.82,492490.46,38.72
572845.51,45.07,34.85,492490.46,38.75
573257.7,45.12,34.89,492506.02,38.76
573344.11,45.15,34.93,492496.39,38.78
573241.89,45.18,34.96,492490.46,38.81
573328.29,45.21,34.99,492490.46,38.84
573226.07,45.24,35.02,493585.76,38.96
573322.24,45.25,35.03,493612.85,38.96
573408.65,45.29,35.06,493612.85,38.98
573495.05,45.32,35.1,493612.85,39.01
573392.83,45.35,35.13,493612.85,39.04
573290.61,45.38,35.16,493621.0,39.07
573188.39,45.41,35.18,493613.2,39.1
573188.39,45.41,35.18,493642.75,39.1
573411.68,45.45,35.22,493642.4,39.12
573737.63,45.49,35.27,494539.94,39.21
573635.4,45.52,35.29,494560.34,39.24
573267.23,45.5,35.28,494403.21,39.24
573165.01,45.53,35.31,494403.21,39.28
573251.42,45.57,35.35,494403.21,39.3
572774.96,45.55,35.33,493980.82,39.28
572672.74,45.58,35.36,493980.82,39.32
572570.52,45.61,35.39,494001.22,39.35
572468.29,45.64,35.41,493994.21,39.38
572554.7,45.67,35.45,493981.98,39.4
572397.45,45.67,35.44,493823.14,39.4
572295.22,45.69,35.47,494341.36,39.47
572193.0,45.72,35.5,494179.4,39.49
572193.0,45.72,35.5,494139.88,39.48
572090.78,45.75,35.53,494139.88,39.52
572404.36,45.8,35.57,494139.88,39.53
572108.85,45.78,35.56,493887.41,39.52
572006.63,45.81,35.59,493898.22,39.56
571904.41,45.84,35.62,493896.29,39.59
572238.44,45.88,35.66,493887.41,39.6
572324.85,45.92,35.7,493897.42,39.63
572222.63,45.95,35.73,494764.3,39.73
572120.4,45.98,35.76,494857.39,39.77
572018.18,46.01,35.78,494857.39,39.8
572241.47,46.05,35.83,494857.39,39.82
571905.67,46.04,35.81,494618.13,39.81
571905.67,46.04,35.81,494618.13,39.81
571540.79,46.02,35.8,494227.41,39.8
571866.74,46.07,35.85,494332.46,39.82
571866.74,46.07,35.85,494332.46,39.82
571764.52,46.1,35.87,494298.21,39.85
571662.3,46.13,35.9,494255.66,39.88
571650.79,46.16,35.94,495871.33,40.04
571750.31,46.2,35.98,495509.09,40.04
571858.99,46.23,36.0,495305.34,40.04
571858.99,46.23,36.0,495305.34,40.04
571756.77,46.25,36.03,495305.34,40.07
571299.74,46.25,36.03,495027.41,40.07
571523.03,46.29,36.07,495027.41,40.09
571609.43,46.33,36.11,495027.41,40.12
571507.21,46.36,36.14,495044.32,40.16
571351.33,46.35,36.13,494888.87,40.15
571249.11,46.38,36.16,494871.97,40.18
571562.69,46.43,36.2,495523.5,40.25
571460.47,46.46,36.23,495682.66,40.3
571358.25,46.49,36.26,495757.81,40.33
571256.02,46.51,36.29,495757.81,40.37
571153.8,46.54,36.32,495757.81,40.4
571051.58,46.57,36.35,495803.87,40.44
570949.36,46.6,36.38,495793.4,40.47
570949.36,46.6,36.38,495793.4,40.47
570131.59,46.84,36.62,495793.4,40.73
570218.0,46.88,36.66,495758.91,40.76
570115.78,46.91,36.69,496181.89,40.83
570104.94,46.95,36.73,496010.53,40.85
569911.34,46.97,36.75,495946.44,40.88
569997.74,47.01,36.79,495946.44,40.9
570323.69,47.06,36.83,495946.44,40.92
570221.47,47.09,36.86,495946.44,40.95
570119.25,47.12,36.89,496070.33,41.0
570205.66,47.15,36.93,495970.49,41.02
570103.43,47.19,36.96,495946.44,41.05
570001.21,47.22,36.99,496659.32,41.14
569633.04,47.2,36.98,496323.12,41.13
569530.82,47.23,37.01,496360.3,41.17
569428.6,47.27,37.04,496360.3,41.2
569428.6,47.27,37.04,496360.3,41.2
569326.38,47.3,37.07,496360.3,41.23
569224.16,47.33,37.1,496374.67,41.27
569550.11,47.37,37.15,496364.88,41.29
569447.89,47.4,37.18,496360.3,41.32
569345.67,47.43,37.21,496360.3,41.35
568977.5,47.42,37.2,496693.39,41.4
568920.63,47.46,37.24,496575.71,41.42
568961.68,47.49,37.27,496595.45,41.45
568859.46,47.52,37.3,496595.45,41.49
568945.87,47.56,37.34,496595.45,41.51
568945.87,47.56,37.34,496595.45,41.51
568843.65,47.59,37.37,496595.45,41.55
568741.42,47.63,37.4,496646.39,41.59
568639.2,47.66,37.43,496621.27,41.62
568725.61,47.7,37.47,496596.92,41.65
568623.39,47.73,37.51,496647.83,41.69
568521.17,47.76,37.54,496974.2,41.75
568847.12,47.81,37.58,496974.2,41.77
568933.52,47.85,37.62,496974.2,41.79
568933.52,47.85,37.62,496974.2,41.79
568565.35,47.83,37.61,496974.2,41.81
568841.97,47.88,37.66,496976.13,41.83
568841.97,47.88,37.66,497015.37,41.83
568739.75,47.91,37.69,497107.63,41.88
568911.68,47.97,37.75,499697.34,42.13
570363.4,48.13,37.91,499634.2,42.16
570697.43,48.18,37.96,499634.2,42.18
571011.01,48.23,38.0,499634.2,42.2
570908.79,48.26,38.04,499635.03,42.23
570806.57,48.29,38.07,499634.4,42.27
569988.8,48.55,38.33,499634.4,42.56
570075.2,48.59,38.37,499634.2,42.59
570161.61,48.63,38.41,499634.2,42.62
570059.39,48.66,38.44,500604.86,42.74
569693.14,48.65,38.43,500239.55,42.72
570027.17,48.7,38.48,500942.38,42.8
569924.95,48.73,38.51,500942.38,42.83
569822.73,48.77,38.54,500942.38,42.87
569456.48,48.75,38.53,500509.95,42.85
569245.56,48.75,38.52,500304.3,42.84
569282.5,48.75,38.53,500398.56,42.85
569608.45,48.8,38.57,500398.56,42.87
569449.83,48.79,38.57,500217.13,42.86
569347.61,48.82,38.6,500285.59,42.9
568979.44,48.81,38.59,500276.19,42.92
568820.81,48.8,38.58,500143.55,42.91
568718.59,48.84,38.61,500101.76,42.94
568995.21,48.89,38.66,500701.04,43.02
568995.21,48.89,38.66,500701.04,43.02
569308.79,48.94,38.71,500223.88,43.0
569585.41,48.98,38.76,501409.79,43.12
569671.81,49.03,38.8,501552.01,43.16
569569.59,49.06,38.84,501552.01,43.2
569569.59,49.06,38.84,501552.01,43.2
569895.54,49.11,38.88,501552.01,43.22
569898.29,49.11,38.89,501578.15,43.22
569899.66,49.11,38.89,501593.0,43.22
569797.44,49.14,38.92,501615.34,43.26
569439.27,49.13,38.91,501597.16,43.28
569765.22,49.18,38.96,501593.0,43.29
569663.0,49.21,38.99,502044.81,43.37
569294.83,49.2,38.98,502104.21,43.39
569403.71,49.24,39.02,501784.69,43.4
569078.2,49.23,39.01,501509.11,43.38
569455.18,49.28,39.06,502358.59,43.48
569355.45,49.32,39.09,502137.11,43.49
569681.4,49.36,39.14,502137.11,43.51
569579.17,49.4,39.18,502137.14,43.55
569476.95,49.43,39.21,502137.19,43.59
569374.73,49.47,39.24,502137.11,43.63
569377.48,49.47,39.24,502138.35,43.63
569009.31,49.45,39.23,502147.09,43.64
569095.71,49.5,39.28,502163.36,43.68
568993.49,49.53,39.31,502138.35,43.71
568993.49,49.53,39.31,502138.35,43.71
568891.27,49.57,39.34,502383.95,43.77
568891.27,49.57,39.34,502383.95,43.77
569225.3,49.61,39.39,502383.95,43.79
569123.08,49.65,39.43,502383.95,43.83
569020.86,49.68,39.46,502383.95,43.87
568654.61,49.67,39.45,502418.08,43.89
568552.39,49.71,39.48,502383.95,43.92
568450.17,49.74,39.52,502683.0,43.99
568536.57,49.78,39.56,502542.5,44.01
568873.76,49.83,39.61,502455.32,44.02
569113.32,49.88,39.66,503467.27,44.13
569199.73,49.93,39.7,503467.27,44.16
569097.51,49.96,39.74,503467.27,44.2
568995.29,50.0,39.77,503497.32,44.24
568893.07,50.03,39.81,503468.12,44.28
568893.07,50.03,39.81,503452.31,44.28
568790.85,50.07,39.84,503457.47,44.32
569116.79,50.12,39.89,503861.96,44.37
569025.81,50.15,39.93,503958.73,44.42
568939.87,50.19,39.97,504119.24,44.47
568837.65,50.22,40.0,504119.24,44.51
568924.05,50.27,40.05,504119.24,44.54
568554.23,50.26,40.03,503705.92,44.52
568640.64,50.3,40.08,503705.92,44.56
568917.26,50.35,40.13,503707.28,44.58
569003.66,50.39,40.17,503705.95,44.61
568901.44,50.43,40.21,503705.92,44.65
568799.22,50.46,40.24,504584.99,44.77
567981.45,50.75,40.53,504584.99,45.09
567879.23,50.79,40.57,504519.4,45.12
567686.69,50.78,40.56,504285.93,45.11
567584.47,50.82,40.6,504285.93,45.15
567295.63,50.81,40.58,503838.91,45.12
567082.37,50.8,40.58,503660.55,45.12
566877.93,50.87,40.65,503662.84,45.2
566492.24,50.86,40.63,503253.19,45.18
566203.4,50.85,40.62,503090.53,45.18
566101.18,50.88,40.66,503367.52,45.24
566135.03,50.93,40.71,503441.23,45.29
566483.23,50.99,40.77,504667.82,45.43
567102.3,51.09,40.87,504498.24,45.45
566817.87,51.08,40.86,504200.4,45.44
566715.65,51.12,40.89,504200.4,45.48
566802.05,51.16,40.94,504200.4,45.51
566699.83,51.2,40.98,504244.33,45.56
566786.24,51.24,41.02,504217.34,45.59
566786.24,51.24,41.02,504235.74,45.59
566684.02,51.28,41.06,504274.23,45.63
566770.42,51.33,41.1,504219.36,45.66
566771.8,51.33,41.1,504220.94,45.66
567097.75,51.38,41.16,504220.38,45.68
567143.1,51.38,41.16,505427.7,45.79
566860.31,51.37,41.15,505148.01,45.78
566901.36,51.41,41.19,505137.85,45.81
566987.77,51.46,41.24,505137.85,45.85
566625.09,51.45,41.23,504760.69,45.83
566951.04,51.5,41.28,504760.69,45.85
566662.2,51.49,41.27,504600.94,45.85
566559.97,51.53,41.3,504600.94,45.89
566457.75,51.56,41.34,504601.16,45.93
566457.75,51.56,41.34,504591.43,45.93
566355.53,51.6,41.38,504634.34,45.98
566135.85,51.6,41.37,504591.28,45.99
566033.62,51.63,41.41,504591.22,46.03
566033.62,51.63,41.41,504591.22,46.03
565931.4,51.67,41.45,505101.22,46.12
566343.6,51.72,41.5,505355.52,46.15
566241.37,51.76,41.54,505355.52,46.2
565935.44,51.76,41.53,505199.46,46.2
565833.22,51.79,41.57,505199.46,46.24
565731.0,51.83,41.61,505206.24,46.29
565731.0,51.83,41.61,505990.05,46.36
565322.12,51.99,41.76,505999.65,46.53
565264.85,52.03,41.81,505612.72,46.54
566563.89,52.2,41.97,506910.96,46.7
566461.67,52.23,42.01,506902.22,46.74
566359.45,52.27,42.05,507069.8,46.8
566134.24,52.29,42.07,507011.6,46.83
566336.57,52.33,42.11,507097.9,46.86
566234.35,52.37,42.15,507032.07,46.9
566132.13,52.41,42.19,506929.46,46.93
566458.08,52.46,42.24,506929.46,46.95
566089.91,52.45,42.23,506929.46,46.97
565987.69,52.49,42.27,506939.97,47.02
566467.96,52.55,42.32,506929.46,47.02
566365.74,52.59,42.36,506929.46,47.07
566263.52,52.63,42.4,507047.52,47.12
565263.52,52.58,42.36,506047.52,47.07
564972.23,52.58,42.36,506022.07,47.09
564870.01,52.62,42.39,505929.46,47.13
564956.42,52.66,42.44,506553.28,47.22
565282.37,52.72,42.5,506832.86,47.27
564924.2,52.71,42.49,506541.37,47.26
564821.98,52.75,42.53,506541.37,47.3
564719.76,52.79,42.56,506541.37,47.35
564617.53,52.83,42.6,506585.46,47.4
564515.31,52.87,42.64,506560.1,47.44
564841.26,52.92,42.7,506551.16,47.46
564621.57,52.92,42.69,506541.37,47.47
564939.44,52.97,42.75,507237.2,47.56
564942.19,52.97,42.75,507247.86,47.56
564839.97,53.01,42.79,506986.85,47.58
564844.38,53.01,42.79,506988.61,47.58
564844.38,53.01,42.79,506988.61,47.58
564769.15,53.05,42.83,507231.54,47.65
565095.1,53.11,42.88,507231.54,47.67
564992.88,53.15,42.93,507231.54,47.71
565079.28,53.2,42.97,507320.01,47.76
564977.06,53.24,43.01,507661.29,47.84
564874.84,53.28,43.05,507610.73,47.88
564629.27,53.27,43.05,507342.97,47.87
564738.16,53.32,43.1,507079.81,47.88
564717.29,53.37,43.15,508148.23,48.02
564615.81,53.41,43.19,507873.78,48.04
564513.59,53.45,43.23,507873.78,48.09
564411.37,53.49,43.27,507873.78,48.13
564497.78,53.54,43.32,507915.88,48.17
564584.18,53.59,43.37,507886.7,48.21
564584.18,53.59,43.37,507876.62,48.21
564481.96,53.63,43.41,507863.77,48.25
564568.37,53.68,43.46,507863.71,48.29
564980.56,53.74,43.51,508732.14,48.39
564878.34,53.78,43.56,508969.74,48.46
564776.12,53.82,43.6,508969.74,48.5
564673.9,53.86,43.64,508969.74,48.55
564571.68,53.9,43.68,508969.74,48.59
564255.82,53.9,43.68,508630.64,48.58
564153.6,53.94,43.72,508727.26,48.64
564051.38,53.98,43.76,508632.6,48.68
564137.78,54.03,43.81,508734.52,48.73
564140.53,54.03,43.81,508744.45,48.73
564049.55,54.07,43.85,509013.65,48.8
563829.71,54.07,43.84,508801.82,48.79
563717.62,54.11,43.88,508618.74,48.82
563615.4,54.15,43.93,508618.74,48.87
563513.18,54.19,43.97,508618.74,48.91
563513.18,54.19,43.97,508618.74,48.91
563410.96,54.23,44.01,508627.48,48.96
563308.74,54.28,44.05,508755.21,49.02
563206.52,54.32,44.1,508791.87,49.07
563311.95,54.38,44.16,509208.36,49.16
563484.15,54.45,44.23,509321.93,49.22
563381.93,54.49,44.27,509321.93,49.26
563279.7,54.54,44.31,509321.93,49.31
562695.41,54.53,44.31,508618.74,49.29
562593.19,54.58,44.35,508689.31,49.35
562919.14,54.63,44.41,508644.8,49.36
562816.92,54.67,44.45,508618.74,49.41
562737.18,54.72,44.5,509631.37,49.56
563095.97,54.81,44.59,509468.91,49.59
562993.75,54.85,44.63,509468.91,49.64
562857.87,54.86,44.63,509428.86,49.65
562189.86,54.84,44.62,508828.74,49.64
562087.64,54.89,44.67,508828.74,49.69
562413.59,54.94,44.72,508839.63,49.71
562276.63,54.94,44.72,508828.74,49.72
562363.04,55.0,44.77,508933.09,49.77
562260.82,55.04,44.82,508946.76,49.82
564010.88,55.21,44.99,511221.4,50.04
563193.12,55.57,45.34,511221.4,50.44
563926.55,55.65,45.43,512098.74,50.54
563824.33,55.7,45.47,512098.74,50.59
563722.11,55.74,45.52,512098.74,50.64
563619.89,55.79,45.56,512098.74,50.69
563517.67,55.83,45.61,512098.78,50.74
563843.61,55.89,45.67,512286.43,50.78
563509.16,55.88,45.66,512220.74,50.8
563900.19,55.95,45.72,513501.49,50.95
564407.37,56.02,45.8,513726.6,50.99
564407.37,56.02,45.8,513726.6,50.99
564305.14,56.07,45.85,513726.6,51.04
564202.92,56.11,45.89,513734.09,51.09
564100.7,56.16,45.94,513931.89,51.16
564323.99,56.22,46.0,513951.22,51.2
564255.49,56.27,46.04,513866.06,51.24
565589.71,56.4,46.18,516641.52,51.52
565589.71,56.4,46.18,516641.52,51.52
565421.13,56.44,46.22,516143.66,51.52
565771.01,56.53,46.31,515578.74,51.52
565668.79,56.58,46.35,515578.74,51.57
565668.79,56.58,46.35,515578.74,51.57
566002.82,56.64,46.41,515578.74,51.59
565900.6,56.68,46.46,515636.28,51.65
565900.6,56.68,46.46,515636.28,51.65
565681.49,56.68,46.46,515584.7,51.66
566161.77,56.74,46.52,515578.74,51.67
565699.27,56.73,46.51,516001.84,51.75
566012.85,56.79,46.57,515704.59,51.75
565910.63,56.84,46.62,515658.62,51.79
566340.41,56.91,46.69,517167.26,51.97
566273.24,56.96,46.74,516898.74,51.99
566273.24,56.96,46.74,516898.74,51.99
566171.02,57.01,46.79,516898.74,52.05
566496.97,57.07,46.85,516898.74,52.07
566496.97,57.07,46.85,516898.74,52.07
566394.75,57.12,46.89,516898.74,52.12
566292.53,57.16,46.94,517052.1,52.19
565924.36,57.15,46.93,517101.72,52.22
566258.39,57.21,46.99,516898.74,52.23
565925.86,57.21,46.98,518410.24,52.4
567218.34,57.36,47.14,519180.31,52.51
567116.12,57.41,47.19,519180.31,52.56
567013.9,57.46,47.24,519180.31,52.61
566759.4,57.48,47.26,518523.84,52.59
566301.03,57.48,47.26,517948.74,52.57
566198.81,57.53,47.31,517952.86,52.63
566096.59,57.58,47.36,517952.32,52.68
566183.0,57.63,47.41,517950.04,52.72
566080.78,57.68,47.46,518221.03,52.81
566414.8,57.74,47.52,518105.07,52.82
566279.47,57.74,47.52,518543.88,52.88
566177.25,57.79,47.57,518419.77,52.92
566263.66,57.85,47.63,518419.77,52.96
566161.44,57.9,47.67,518419.77,53.01
566059.22,57.95,47.72,518419.77,53.07
565956.99,57.99,47.77,518423.47,53.12
566282.94,58.06,47.83,518425.42,53.15
566063.26,58.05,47.83,518419.77,53.17
566389.21,58.11,47.89,518793.86,53.23
566031.04,58.1,47.88,518896.72,53.27
565940.05,58.15,47.93,518828.51,53.31
565950.51,58.16,47.93,518857.47,53.32
565837.05,58.2,47.98,518907.35,53.38
566231.39,58.27,48.04,518907.35,53.4
566129.17,58.32,48.09,518907.35,53.45
566026.95,58.37,48.14,518907.35,53.51
566250.24,58.43,48.21,518917.77,53.54
566148.02,58.48,48.26,518915.85,53.6
566473.97,58.54,48.32,518907.79,53.62
566178.46,58.53,48.31,519170.68,53.67
566076.24,58.58,48.36,519097.55,53.72
565974.02,58.63,48.41,518952.02,53.76
565974.02,58.63,48.41,518952.02,53.76
565848.3,58.63,48.41,519384.9,53.82
565734.84,58.68,48.46,519210.47,53.85
565821.24,58.74,48.52,519210.47,53.9
565577.06,58.73,48.51,519210.47,53.92
565577.06,58.73,48.51,519210.47,53.92
565474.84,58.78,48.56,519210.47,53.98
565474.84,58.78,48.56,519210.47,53.98
565372.62,58.84,48.61,519210.47,54.03
565270.39,58.89,48.66,519211.93,54.09
565168.17,58.94,48.71,519210.5,54.14
565065.95,58.99,48.77,519210.48,54.2
564963.73,59.04,48.82,519485.08,54.29
564861.51,59.09,48.87,519379.67,54.33
564870.3,59.09,48.87,519406.56,54.33
564768.08,59.14,48.92,519406.56,54.39
564768.08,59.14,48.92,519406.56,54.39
564665.86,59.19,48.97,519406.56,54.45
564508.6,59.19,48.96,519247.72,54.44
564595.01,59.25,49.02,519247.72,54.49
564871.63,59.31,49.09,519305.75,54.53
564871.63,59.31,49.09,519305.75,54.53
564769.41,59.36,49.14,519371.49,54.59
564667.19,59.41,49.19,519368.59,54.65
564993.14,59.48,49.26,520492.06,54.79
564890.92,59.53,49.31,520492.06,54.85
564522.75,59.52,49.3,520052.76,54.83
564609.15,59.58,49.36,520052.76,54.88
564506.93,59.63,49.41,520052.76,54.94
564404.71,59.69,49.46,520059.65,55.0
564302.49,59.74,49.52,520052.79,55.05
564200.27,59.79,49.57,520232.85,55.13
564286.68,59.85,49.63,520432.26,55.2
564184.45,59.9,49.68,520396.92,55.25
564510.4,59.97,49.75,520396.92,55.28
564511.78,59.97,49.75,520402.98,55.28
564511.78,59.97,49.75,520422.4,55.28
563511.78,59.93,49.7,519422.4,55.24
563143.61,59.92,49.69,519422.4,55.26
563041.38,59.97,49.75,519422.4,55.32
562939.16,60.02,49.8,519544.02,55.4
562836.94,60.08,49.85,519427.49,55.44
562728.32,60.07,49.85,519319.3,55.44
562814.72,60.13,49.91,519314.62,55.48
562712.5,60.19,49.96,519314.2,55.54
563038.45,60.25,50.03,519983.64,55.64
563261.74,60.32,50.09,520272.03,55.71
563159.52,60.37,50.15,520272.03,55.77
563057.29,60.42,50.2,520272.03,55.83
562955.07,60.48,50.26,520272.03,55.89
562852.85,60.53,50.31,520332.61,55.96
562852.85,60.53,50.31,520364.78,55.96
562939.26,60.59,50.37,520428.21,56.02
563265.21,60.66,50.44,520437.1,56.05
563174.23,60.72,50.49,520372.78,56.1
563060.77,60.77,50.55,520945.91,56.22
562693.97,60.76,50.54,520554.2,56.21
562591.75,60.81,50.59,520554.2,56.27
562678.15,60.88,50.66,520554.2,56.32
562575.93,60.93,50.71,520554.21,56.38
562901.88,61.0,50.78,520554.21,56.41
562799.66,61.05,50.83,520554.2,56.47
562697.44,61.11,50.89,520784.64,56.56
562329.27,61.1,50.88,520556.23,56.56
562415.68,61.16,50.94,520554.2,56.61
562126.83,61.15,50.93,520334.08,56.61
562024.61,61.21,50.99,520768.68,56.72
561922.39,61.26,51.04,520768.68,56.78
561820.17,61.32,51.1,520768.68,56.84
562232.36,61.39,51.16,520768.68,56.86
562027.92,61.5,51.28,520790.63,56.99
561925.7,61.55,51.33,520782.32,57.05
561619.77,61.55,51.33,520768.68,57.08
561517.55,61.61,51.39,521057.22,57.17
561415.33,61.67,51.44,520955.7,57.22
561415.33,61.67,51.44,520953.71,57.22
561741.28,61.73,51.51,520953.71,57.25
561639.06,61.79,51.57,520953.71,57.31
561725.46,61.85,51.63,520971.11,57.37
561623.24,61.91,51.69,520976.79,57.43
561355.25,61.9,51.68,520776.59,57.43
561253.03,61.96,51.74,520774.74,57.49
560435.26,62.42,52.2,520774.74,58.0
560333.04,62.48,52.26,520831.39,58.08
560642.89,62.56,52.34,522037.02,58.25
560898.79,62.62,52.4,522161.1,58.3
560796.57,62.68,52.46,522161.1,58.36
560694.35,62.74,52.52,522161.1,58.43
561083.85,62.81,52.58,522173.83,58.45
560981.63,62.87,52.64,522172.47,58.52
560879.4,62.92,52.7,522179.15,58.58
560777.18,62.98,52.76,522498.74,58.68
560592.37,62.99,52.76,522269.59,58.68
560501.39,63.05,52.82,522214.13,58.74
560816.1,63.12,52.89,522936.08,58.85
560713.88,63.17,52.95,522936.08,58.92
560838.8,63.19,52.97,523021.1,58.93
561164.75,63.26,53.04,523021.1,58.96
561062.53,63.32,53.1,523041.01,59.03
560685.54,63.32,53.1,522643.42,59.02
560583.31,63.38,53.16,522633.56,59.09
560859.93,63.45,53.23,522624.71,59.13
560859.93,63.45,53.23,522624.71,59.13
560757.71,63.51,53.29,523011.97,59.24
560655.49,63.57,53.35,523171.7,59.32
560553.27,63.63,53.41,523313.73,59.41
560451.05,63.69,53.47,523313.73,59.47
560584.04,63.71,53.49,523563.51,59.5
560481.82,63.77,53.55,523563.51,59.57
560379.6,63.83,53.61,523585.68,59.64
560277.38,63.89,53.67,523568.13,59.71
560363.78,63.96,53.74,523564.4,59.76
560261.56,64.02,53.8,523588.24,59.83
560587.51,64.09,53.87,523972.92,59.91
560485.29,64.16,53.93,524076.74,59.99
560383.07,64.22,54.0,524076.74,60.06
560469.47,64.29,54.07,524076.74,60.11
560555.88,64.36,54.13,524076.74,60.17
560779.17,64.43,54.21,524084.66,60.21
560865.57,64.5,54.28,524079.83,60.27
560763.35,64.56,54.34,524609.69,60.4
560661.13,64.63,54.4,524776.82,60.49
560558.91,64.69,54.47,524838.32,60.57
560190.74,64.68,54.46,524572.08,60.57
560277.15,64.75,54.53,524572.08,60.63
560054.77,64.74,54.52,524316.66,60.61
560372.64,64.82,54.59,524316.84,60.65
559554.87,65.33,55.1,524316.84,61.21
559554.87,65.33,55.1,524289.79,61.21
559452.65,65.39,55.17,524289.66,61.28
559082.56,65.38,55.16,524289.62,61.31
559408.5,65.46,55.23,524289.62,61.35
559494.91,65.53,55.31,524420.31,61.42
559581.32,65.6,55.38,524461.85,61.48
559667.72,65.67,55.45,524771.35,61.58
559565.5,65.74,55.52,525235.18,61.71
559269.99,65.73,55.51,525068.41,61.71
559161.37,65.72,55.5,524960.86,61.7
559059.15,65.79,55.57,524960.86,61.78
559059.15,65.79,55.57,524994.76,61.78
558839.46,65.79,55.57,525061.26,61.81
559251.65,65.86,55.64,525061.26,61.84
558945.72,65.86,55.64,525061.26,61.87
558843.5,65.93,55.71,525111.52,61.95
558741.28,65.99,55.77,525061.27,62.02
559067.23,66.07,55.85,525376.12,62.09
558965.01,66.14,55.91,525337.51,62.16
558908.14,66.21,55.99,525190.0,62.21
558805.92,66.27,56.05,525190.0,62.29
558848.37,66.32,56.09,526003.11,62.42
558746.15,66.38,56.16,526003.11,62.49
558643.93,66.45,56.23,526003.11,62.57
558541.71,66.52,56.29,526006.68,62.64
559021.99,66.59,56.37,526170.07,62.68
558919.77,66.66,56.44,526082.42,62.74
558576.89,66.66,56.44,526648.13,62.85
559166.77,66.77,56.55,527055.89,62.94
558994.28,66.81,56.59,526795.33,62.96
559217.57,66.89,56.67,526795.33,63.01
559303.98,66.97,56.75,526795.33,63.07
559201.76,67.04,56.81,526795.33,63.15
559099.53,67.1,56.88,526810.2,63.23
559185.94,67.18,56.96,526798.69,63.29
559409.23,67.26,57.04,526795.33,63.34
559495.63,67.33,57.11,527966.16,63.54
559445.63,67.33,57.11,527916.16,63.54
559445.63,67.33,57.11,527917.02,63.54
559343.41,67.4,57.18,527797.5,63.6
559429.82,67.48,57.26,527797.5,63.66
559516.23,67.55,57.33,527797.5,63.72
559414.0,67.62,57.4,527797.83,63.8
559311.78,67.69,57.47,527797.53,63.88
559133.78,67.69,57.47,527706.97,63.88
559459.73,67.77,57.55,527829.72,63.94
559091.56,67.76,57.54,527743.97,63.96
559094.31,67.76,57.54,527774.68,63.97
559420.26,67.84,57.62,527737.65,64.0
559363.39,67.92,57.69,528791.11,64.2
559273.96,67.99,57.76,528647.88,64.26
559171.74,68.06,57.84,528647.88,64.34
559258.15,68.13,57.91,528647.88,64.41
559584.1,68.21,57.99,528647.88,64.44
559481.87,68.28,58.06,528659.05,64.52
559379.65,68.36,58.13,528650.42,64.6
558966.08,68.34,58.12,528250.19,64.59
559052.49,68.42,58.2,528247.76,64.65
558950.27,68.49,58.27,528956.19,64.82
558593.34,68.49,58.27,528688.08,64.82
558297.83,68.48,58.26,528555.63,64.83
558195.61,68.55,58.33,528555.63,64.91
557900.1,68.54,58.32,528215.86,64.89
557786.64,68.61,58.39,528194.98,64.97
557684.42,68.68,58.46,528194.98,65.05
