ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1151,5716,5273020,6212,5273020
1151,5716,5273670,6212,5273670
1151,5716,5273670,6212,5273670
1151,5716,5274480,6212,5274480
1151,5716,5275290,6212,5275290
1151,5716,5275610,6212,5275610
1151,5716,5276610,6212,5276610
1151,5716,5276610,6212,5276610
1151,5716,5277610,6212,5277610
1151,5716,5278610,6212,5278610
1152,5724,5279420,6212,5279420
1152,5724,5280420,6212,5280420
1152,5724,5280890,6212,5280890
1152,5724,5281890,6212,5281890
1152,5724,5282890,6212,5282890
1152,5724,5283890,6212,5283890
1152,5724,5284700,6212,5284700
1152,5724,5285170,6212,5285170
1152,5724,5286170,6212,5286170
1153,5732,5287170,6212,5287170
1153,5732,5288170,6212,5288170
1153,5732,5288170,6212,5288170
1153,5732,5289170,6212,5289170
1153,5732,5289400,6212,5289400
1153,5732,5290400,6212,5290400
1153,5732,5290870,6212,5290870
1153,5732,5290870,6212,5290870
1153,5732,5290870,6212,5290870
1153,5732,5291340,6212,5291340
1153,5732,5292340,6212,5292340
1153,5732,5293340,6212,5293340
1153,5732,5294340,6212,5294340
1154,5740,5294810,6212,5294810
1154,5740,5295620,6212,5295620
1154,5740,5296620,6212,5296620
1154,5740,5297090,6212,5297090
1154,5740,5297900,6212,5297900
1154,5740,5298370,6212,5298370
1154,5740,5298370,6212,5298370
1154,5740,5298370,6212,5298370
1154,5740,5299370,6212,5299370
1154,5740,5300370,6212,5300370
1154,5740,5301180,6212,5301180
1154,5740,5301180,6212,5301180
1154,5740,5301500,6212,5301500
1155,5748,5302500,6212,5302500
1155,5748,5303310,6212,5303310
1155,5748,5303630,6212,5303630
1155,5748,5303630,6212,5303630
1155,5748,5304630,6212,5304630
1155,5748,5304630,6212,5304630
1155,5748,5305630,6212,5305630
1155,5748,5305630,6212,5305630
1155,5748,5306630,6212,5306630
1155,5748,5306630,6212,5306630
1155,5748,5307630,6212,5307630
1155,5748,5308630,6212,5308630
1156,5756,5309630,6212,5309630
1156,5756,5309790,6212,5309790
1156,5756,5310270,6212,5310270
1156,5756,5311080,6212,5311080
1156,5756,5311890,6212,5311890
1156,5756,5312700,6212,5312700
1156,5756,5312700,6212,5312700
1156,5756,5313700,6212,5313700
1156,5756,5314700,6212,5314700
1156,5756,5315700,6212,5315700
1156,5756,5316700,6212,5316700
1157,5764,5317700,6212,5317700
1157,5764,5317930,6212,5317930
1157,5764,5318930,6212,5318930
1157,5764,5319740,6212,5319740
1157,5764,5320740,6212,5320740
1157,5764,5321740,6212,5321740
1157,5764,5322740,6212,5322740
1157,5764,5323740,6212,5323740
1157,5764,5324060,6212,5324060
1158,5772,5325060,6212,5325060
1158,5772,5325870,6212,5325870
1158,5772,5326870,6212,5326870
1158,5772,5327680,6212,5327680
1158,5772,5328150,6212,5328150
1158,5772,5328620,6212,5328620
1158,5772,5328620,6212,5328620
1158,5772,5329620,6212,5329620
1158,5772,5330430,6212,5330430
1159,5780,5332430,6212,5332430
1159,5780,5332430,6212,5332430
1159,5780,5332430,6212,5332430
1159,5780,5333430,6212,5333430
1159,5780,5337430,6212,5337430
1159,5780,5338430,6212,5338430
1159,5780,5339430,6212,5339430
1160,5788,5340240,6212,5340240
1160,5788,5341240,6212,5341240
1160,5788,5342240,6212,5342240
1160,5788,5342710,6212,5342710
1160,5788,5343360,6212,5343360
1160,5788,5344360,6212,5344360
1160,5788,5345360,6212,5345360
1160,5788,5346170,6212,5346170
1161,5796,5347170,6212,5347170
1161,5796,5347390,6212,5347390
1161,5796,5347390,6212,5347390
1161,5796,5348390,6212,5348390
1161,5796,5348940,6212,5348940
1161,5796,5348940,6212,5348940
1161,5796,5349940,6212,5349940
1161,5796,5349940,6212,5349940
1161,5796,5350940,6212,5350940
1161,5796,5351750,6212,5351750
1161,5796,5352220,6212,5352220
1161,5796,5352590,6212,5352590
1161,5796,5352820,6212,5352820
1161,5796,5353290,6212,5353290
1162,5804,5357290,6212,5357290
1162,5804,5358290,6212,5358290
1162,5804,5358840,6212,5358840
1162,5804,5359000,6212,5359000
1162,5804,5359000,6212,5359000
1162,5804,5360000,6212,5360000
1162,5804,5361000,6212,5361000
1162,5804,5361810,6212,5361810
1163,5812,5362460,6212,5362460
1163,5812,5362460,6212,5362460
1163,5812,5363460,6212,5363460
1163,5812,5364270,6212,5364270
1163,5812,5364920,6212,5364920
1163,5812,5364920,6212,5364920
1163,5812,5365920,6212,5365920
1163,5812,5366920,6212,5366920
1163,5812,5366920,6212,5366920
1163,5812,5367920,6212,5367920
1163,5812,5368920,6212,5368920
1164,5820,5369730,6212,5369730
1164,5820,5370730,6212,5370730
1164,5820,5371730,6212,5371730
1164,5820,5372730,6212,5372730
1164,5820,5373380,6212,5373380
1164,5820,5374380,6212,5374380
1164,5820,5375380,6212,5375380
1164,5820,5376380,6212,5376380
1164,5820,5377030,6212,5377030
1165,5828,5378030,6212,5378030
1165,5828,5379030,6212,5379030
1165,5828,5380030,6212,5380030
1165,5828,5380030,6212,5380030
1165,5828,5381030,6212,5381030
1165,5828,5381840,6212,5381840
1165,5828,5382650,6212,5382650
1165,5828,5383120,6212,5383120
1165,5828,5384120,6212,5384120
1165,5828,5384590,6212,5384590
1166,5836,5385590,6212,5385590
1166,5836,5386060,6212,5386060
1166,5836,5387060,6212,5387060
1166,5836,5388060,6212,5388060
1166,5836,5388060,6212,5388060
1166,5836,5389060,6212,5389060
1166,5836,5390060,6212,5390060
1167,5844,5391060,6212,5391060
1167,5844,5392060,6212,5392060
1167,5844,5393060,6212,5393060
1167,5844,5394060,6212,5394060
1167,5844,5395060,6212,5395060
1167,5844,5395870,6212,5395870
1167,5844,5395870,6212,5395870
1167,5844,5396330,6212,5396330
1167,5844,5397330,6212,5397330
1167,5844,5397560,6212,5397560
1167,5844,5398560,6212,5398560
1167,5844,5398880,6212,5398880
1167,5844,5399340,6212,5399340
1167,5844,5399670,6212,5399670
1167,5844,5400670,6212,5400670
1168,5852,5401480,6212,5401480
1168,5852,5402480,6212,5402480
1168,5852,5402480,6212,5402480
1168,5852,5403290,6212,5403290
1168,5852,5404290,6212,5404290
1168,5852,5404290,6212,5404290
1168,5852,5404510,6212,5404510
1168,5852,5405320,6212,5405320
1168,5852,5406320,6212,5406320
1168,5852,5406790,6212,5406790
1168,5852,5407790,6212,5407790
1168,5852,5408790,6212,5408790
1169,5860,5409790,6212,5409790
1169,5860,5409790,6212,5409790
1169,5860,5410120,6212,5410120
1169,5860,5411120,6212,5411120
1169,5860,5412120,6212,5412120
1169,5860,5412590,6212,5412590
1169,5860,5413060,6212,5413060
1169,5860,5414060,6212,5414060
1169,5860,5414530,6212,5414530
1169,5860,5414850,6212,5414850
1169,5860,5415660,6212,5415660
1169,5860,5416210,6212,5416210
1170,5868,5417020,6212,5417020
1170,5868,5418020,6212,5418020
1170,5868,5418830,6212,5418830
1170,5868,5419640,6212,5419640
1170,5868,5420640,6212,5420640
1170,5868,5421640,6212,5421640
1170,5868,5422640,6212,5422640
1170,5868,5423450,6212,5423450
1171,5876,5424260,6212,5424260
1171,5876,5425260,6212,5425260
1171,5876,5425260,6212,5425260
1171,5876,5426070,6212,5426070
1171,5876,5426070,6212,5426070
1171,5876,5427070,6212,5427070
1171,5876,5428070,6212,5428070
1171,5876,5428720,6212,5428720
1171,5876,5429310,6212,5429310
1171,5876,5429780,6212,5429780
1172,5884,5430430,6212,5430430
1172,5884,5430660,6212,5430660
1172,5884,5431660,6212,5431660
1172,5884,5432660,6212,5432660
1172,5884,5432660,6212,5432660
1172,5884,5433660,6212,5433660
1172,5884,5434470,6212,5434470
1172,5884,5435470,6212,5435470
1172,5884,5436470,6212,5436470
1172,5884,5437280,6212,5437280
1172,5884,5437280,6212,5437280
1172,5884,5437750,6212,5437750
1172,5884,5437750,6212,5437750
1173,5892,5438750,6212,5438750
1173,5892,5439750,6212,5439750
1173,5892,5440750,6212,5440750
1173,5892,5441220,6212,5441220
1173,5892,5442220,6212,5442220
1173,5892,5443220,6212,5443220
1173,5892,5444220,6212,5444220
1173,5892,5445220,6212,5445220
1174,5900,5446030,6212,5446030
1174,5900,5447030,6212,5447030
1174,5900,5447840,6212,5447840
1174,5900,5448160,6212,5448160
1174,5900,5448160,6212,5448160
1174,5900,5448970,6212,5448970
1174,5900,5449970,6212,5449970
1174,5900,5450200,6212,5450200
1175,5908,5458200,6212,5458200
1175,5908,5458200,6212,5458200
1175,5908,5459200,6212,5459200
1175,5908,5460200,6212,5460200
1175,5908,5460420,6212,5460420
1175,5908,5460890,6212,5460890
1176,5916,5461700,6212,5461700
1176,5916,5461700,6212,5461700
1176,5916,5461930,6212,5461930
1176,5916,5462740,6212,5462740
1176,5916,5463210,6212,5463210
1176,5916,5464210,6212,5464210
1176,5916,5465210,6212,5465210
1176,5916,5465210,6212,5465210
1176,5916,5466020,6212,5466020
1176,5916,5466020,6212,5466020
1176,5916,5466020,6212,5466020
1176,5916,5466340,6212,5466340
1176,5916,5466800,6212,5466800
1176,5916,5467610,6212,5467610
1176,5916,5468610,6212,5468610
1177,5924,5469420,6212,5469420
1177,5924,5470420,6212,5470420
1177,5924,5471420,6212,5471420
1177,5924,5472230,6212,5472230
1177,5924,5472820,6212,5472820
1177,5924,5472820,6212,5472820
1177,5924,5473290,6212,5473290
1177,5924,5474290,6212,5474290
1177,5924,5474290,6212,5474290
1177,5924,5474290,6212,5474290
1177,5924,5475290,6212,5475290
1178,5932,5476290,6212,5476290
1178,5932,5476760,6212,5476760
1178,5932,5477760,6212,5477760
1178,5932,5478570,6212,5478570
1178,5932,5479570,6212,5479570
1178,5932,5480570,6212,5480570
1178,5932,5480890,6212,5480890
1178,5932,5481360,6212,5481360
1178,5932,5482360,6212,5482360
1178,5932,5483360,6212,5483360
1179,5940,5487360,6212,5487360
1179,5940,5487830,6212,5487830
1179,5940,5488830,6212,5488830
1179,5940,5489640,6212,5489640
1179,5940,5489640,6212,5489640
1179,5940,5490640,6212,5490640
1179,5940,5490640,6212,5490640
1179,5940,5491640,6212,5491640
1180,5948,5492110,6212,5492110
1180,5948,5492920,6212,5492920
1180,5948,5492920,6212,5492920
1180,5948,5493080,6212,5493080
1180,5948,5493080,6212,5493080
1180,5948,5493890,6212,5493890
1180,5948,5494890,6212,5494890
1180,5948,5495700,6212,5495700
1180,5948,5496510,6212,5496510
1180,5948,5497510,6212,5497510
1180,5948,5498060,6212,5498060
1180,5948,5498530,6212,5498530
1181,5956,5499000,6212,5499000
1181,5956,5500000,6212,5500000
1181,5956,5501000,6212,5501000
1181,5956,5502000,6212,5502000
1181,5956,5502000,6212,5502000
1181,5956,5502320,6212,5502320
1181,5956,5503320,6212,5503320
1181,5956,5504320,6212,5504320
1181,5956,5505320,6212,5505320
1181,5956,5506320,6212,5506320
1182,5964,5510320,6212,5510320
1182,5964,5510320,6212,5510320
1182,5964,5510790,6212,5510790
1182,5964,5511600,6212,5511600
1182,5964,5512600,6212,5512600
1182,5964,5513600,6212,5513600
1182,5964,5514600,6212,5514600
1183,5972,5515600,6212,5515600
1183,5972,5515600,6212,5515600
1183,5972,5515600,6212,5515600
1183,5972,5516600,6212,5516600
1183,5972,5517600,6212,5517600
1183,5972,5518600,6212,5518600
1183,5972,5518600,6212,5518600
1183,5972,5519600,6212,5519600
1183,5972,5520410,6212,5520410
1183,5972,5520640,6212,5520640
1183,5972,5521640,6212,5521640
1184,5980,5522640,6212,5522640
1184,5980,5523640,6212,5523640
1184,5980,5524640,6212,5524640
1184,5980,5525640,6212,5525640
1184,5980,5526450,6212,5526450
1184,5980,5527450,6212,5527450
1184,5980,5527920,6212,5527920
1184,5980,5528920,6212,5528920
1185,5988,5529920,6212,5529920
1185,5988,5530730,6212,5530730
1185,5988,5531730,6212,5531730
1185,5988,5533730,6212,5533730
1185,5988,5534540,6212,5534540
1185,5988,5535540,6212,5535540
1185,5988,5536540,6212,5536540
1185,5988,5537540,6212,5537540
1186,5996,5538350,6212,5538350
1186,5996,5538670,6212,5538670
1186,5996,5539670,6212,5539670
1186,5996,5540320,6212,5540320
1186,5996,5541130,6212,5541130
1186,5996,5541780,6212,5541780
1186,5996,5542250,6212,5542250
1186,5996,5543060,6212,5543060
1186,5996,5543650,6212,5543650
1186,5996,5543650,6212,5543650
1187,6004,5544650,6212,5544650
1187,6004,5544970,6212,5544970
1187,6004,5545970,6212,5545970
1187,6004,5546970,6212,5546970
1187,6004,5547780,6212,5547780
1187,6004,5548780,6212,5548780
1187,6004,5549780,6212,5549780
1187,6004,5550780,6212,5550780
1187,6004,5551590,6212,5551590
1188,6012,5559590,6212,5559590
1189,6020,5560590,6212,5560590
1189,6020,5560590,6212,5560590
1189,6020,5560820,6212,5560820
1189,6020,5560820,6212,5560820
1189,6020,5561820,6212,5561820
1189,6020,5562820,6212,5562820
1189,6020,5563820,6212,5563820
1189,6020,5564820,6212,5564820
1189,6020,5565140,6212,5565140
1189,6020,5566140,6212,5566140
1189,6020,5566620,6212,5566620
1189,6020,5566620,6212,5566620
1189,6020,5566780,6212,5566780
1189,6020,5566780,6212,5566780
1190,6028,5567430,6212,5567430
1190,6028,5568430,6212,5568430
1190,6028,5568900,6212,5568900
1190,6028,5570900,6212,5570900
1190,6028,5571900,6212,5571900
1190,6028,5571900,6212,5571900
1190,6028,5572120,6212,5572120
1190,6028,5572120,6212,5572120
1190,6028,5573120,6212,5573120
1190,6028,5573770,6212,5573770
1191,6036,5574770,6212,5574770
1191,6036,5575580,6212,5575580
1191,6036,5576580,6212,5576580
1191,6036,5576900,6212,5576900
1191,6036,5577900,6212,5577900
1191,6036,5577900,6212,5577900
1191,6036,5578710,6212,5578710
1191,6036,5578870,6212,5578870
1191,6036,5578870,6212,5578870
1191,6036,5582870,6212,5582870
1192,6044,5583870,6212,5583870
1192,6044,5584680,6212,5584680
1192,6044,5585680,6212,5585680
1192,6044,5586680,6212,5586680
1192,6044,5587680,6212,5587680
1192,6044,5588680,6212,5588680
1192,6044,5589680,6212,5589680
1192,6044,5590680,6212,5590680
1193,6052,5591680,6212,5591680
1193,6052,5592150,6212,5592150
1193,6052,5593150,6212,5593150
1193,6052,5594150,6212,5594150
1193,6052,5595150,6212,5595150
1193,6052,5596150,6212,5596150
1193,6052,5597150,6212,5597150
1193,6052,5597620,6212,5597620
1193,6052,5598620,6212,5598620
1194,6060,5599620,6212,5599620
1194,6060,5600620,6212,5600620
1194,6060,5600620,6212,5600620
1194,6060,5601620,6212,5601620
1194,6060,5602620,6212,5602620
1194,6060,5602990,6212,5602990
1194,6060,5603310,6212,5603310
1194,6060,5604310,6212,5604310
1194,6060,5604310,6212,5604310
1194,6060,5605310,6212,5605310
1194,6060,5605310,6212,5605310
1194,6060,5606120,6212,5606120
1194,6060,5606930,6212,5606930
1194,6060,5607930,6212,5607930
1195,6068,5608930,6212,5608930
1195,6068,5609930,6212,5609930
1195,6068,5610930,6212,5610930
1195,6068,5611930,6212,5611930
1195,6068,5612930,6212,5612930
1195,6068,5612930,6212,5612930
1195,6068,5613930,6212,5613930
1195,6068,5614160,6212,5614160
1195,6068,5615160,6212,5615160
1196,6076,5616160,6212,5616160
1196,6076,5616970,6212,5616970
1196,6076,5617440,6212,5617440
1196,6076,5618090,6212,5618090
1196,6076,5618900,6212,5618900
1196,6076,5618900,6212,5618900
1196,6076,5619900,6212,5619900
1196,6076,5619900,6212,5619900
1196,6076,5620900,6212,5620900
1196,6076,5621900,6212,5621900
1196,6076,5622900,6212,5622900
1197,6084,5623370,6212,5623370
1197,6084,5624370,6212,5624370
1197,6084,5625370,6212,5625370
1197,6084,5626180,6212,5626180
1197,6084,5626180,6212,5626180
1197,6084,5626650,6212,5626650
1197,6084,5627650,6212,5627650
1197,6084,5628650,6212,5628650
1197,6084,5628970,6212,5628970
1197,6084,5629780,6212,5629780
1198,6092,5637780,6212,5637780
1198,6092,5638330,6212,5638330
1199,6100,5639140,6212,5639140
1199,6100,5640140,6212,5640140
1199,6100,5641140,6212,5641140
1199,6100,5642140,6212,5642140
1199,6100,5643140,6212,5643140
1199,6100,5643460,6212,5643460
1199,6100,5643460,6212,5643460
1199,6100,5644270,6212,5644270
1199,6100,5644270,6212,5644270
1199,6100,5644270,6212,5644270
1199,6100,5645270,6212,5645270
1199,6100,5646270,6212,5646270
1200,6108,5646590,6212,5646590
1200,6108,5646910,6212,5646910
1200,6108,5647720,6212,5647720
1200,6108,5648530,6212,5648530
1200,6108,5649530,6212,5649530
1200,6108,5650530,6212,5650530
1200,6108,5651000,6212,5651000
1200,6108,5652000,6212,5652000
1200,6108,5653000,6212,5653000
1200,6108,5653000,6212,5653000
1200,6108,5653000,6212,5653000
1200,6108,5653000,6212,5653000
1201,6116,5653810,6212,5653810
1201,6116,5654620,6212,5654620
1201,6116,5655620,6212,5655620
1201,6116,5655780,6212,5655780
1201,6116,5656780,6212,5656780
1201,6116,5657100,6212,5657100
1201,6116,5658100,6212,5658100
1201,6116,5659100,6212,5659100
1201,6116,5660100,6212,5660100
1201,6116,5660420,6212,5660420
1201,6116,5661420,6212,5661420
1202,6124,5662420,6212,5662420
1202,6124,5662890,6212,5662890
1202,6124,5662890,6212,5662890
1202,6124,5663890,6212,5663890
1202,6124,5664890,6212,5664890
1202,6124,5664890,6212,5664890
1202,6124,5665890,6212,5665890
1202,6124,5666700,6212,5666700
1202,6124,5666700,6212,5666700
1202,6124,5667700,6212,5667700
1202,6124,5668170,6212,5668170
1202,6124,5668170,6212,5668170
1203,6132,5670170,6212,5670170
1203,6132,5670170,6212,5670170
1203,6132,5670490,6212,5670490
1203,6132,5670960,6212,5670960
1203,6132,5671190,6212,5671190
1203,6132,5671510,6212,5671510
1203,6132,5672320,6212,5672320
1203,6132,5672320,6212,5672320
1203,6132,5673320,6212,5673320
1203,6132,5674130,6212,5674130
1203,6132,5675130,6212,5675130
1204,6140,5676130,6212,5676130
1204,6140,5676130,6212,5676130
1204,6140,5676130,6212,5676130
1204,6140,5676600,6212,5676600
1204,6140,5676600,6212,5676600
1204,6140,5676920,6212,5676920
1204,6140,5677920,6212,5677920
1204,6140,5677920,6212,5677920
1204,6140,5678390,6212,5678390
1204,6140,5679200,6212,5679200
1204,6140,5680200,6212,5680200
1204,6140,5681200,6212,5681200
1204,6140,5682200,6212,5682200
1204,6140,5682670,6212,5682670
1204,6140,5683670,6212,5683670
1205,6148,5684480,6212,5684480
1205,6148,5684480,6212,5684480
1205,6148,5685480,6212,5685480
1205,6148,5685640,6212,5685640
1205,6148,5686640,6212,5686640
1205,6148,5687290,6212,5687290
1205,6148,5688290,6212,5688290
1205,6148,5689100,6212,5689100
1205,6148,5689750,6212,5689750
1205,6148,5689750,6212,5689750
1205,6148,5689910,6212,5689910
1205,6148,5690910,6212,5690910
1206,6156,5691910,6212,5691910
1206,6156,5692910,6212,5692910
1206,6156,5693910,6212,5693910
1206,6156,5693910,6212,5693910
1206,6156,5694910,6212,5694910
1206,6156,5695130,6212,5695130
1207,6164,5703130,6212,5703130
1207,6164,5704130,6212,5704130
1207,6164,5705130,6212,5705130
1207,6164,5706130,6212,5706130
1207,6164,5706940,6212,5706940
1207,6164,5706940,6212,5706940
1207,6164,5707260,6212,5707260
1208,6172,5708070,6212,5708070
1208,6172,5709070,6212,5709070
1208,6172,5710070,6212,5710070
1208,6172,5710540,6212,5710540
1208,6172,5711540,6212,5711540
1208,6172,5712540,6212,5712540
1208,6172,5713540,6212,5713540
1208,6172,5714540,6212,5714540
1208,6172,5714540,6212,5714540
1209,6180,5715540,6212,5715540
1209,6180,5716540,6212,5716540
1209,6180,5717540,6212,5717540
1209,6180,5718540,6212,5718540
1209,6180,5719540,6212,5719540
1209,6180,5720010,6212,5720010
1209,6180,5720820,6212,5720820
1209,6180,5721290,6212,5721290
1209,6180,5722290,6212,5722290
1209,6180,5722760,6212,5722760
1209,6180,5723220,6212,5723220
1209,6180,5723220,6212,5723220
1210,6188,5724030,6212,5724030
1210,6188,5724500,6212,5724500
1210,6188,5724820,6212,5724820
1211,6196,5732820,6212,5732820
1212,6204,5740820,6212,5740820
1212,6204,5741140,6212,5741140
1212,6204,5742140,6212,5742140
1212,6204,5742140,6212,5742140
1212,6204,5743140,6212,5743140
1212,6204,5743140,6212,5743140
1212,6204,5744140,6212,5744140
1212,6204,5744950,6212,5744950
1212,6204,5745950,6212,5745950
1213,6212,5746950,6212,5746950
1213,6212,5746950,6212,5746950
1213,6212,5747420,6212,5747420
1213,6212,5748230,6212,5748230
1213,6212,5749230,6212,5749230
1213,6212,5749700,6212,5749700
1213,6212,5749930,6212,5749930
1213,6212,5750930,6212,5750930
1213,6212,5750930,6212,5750930
1213,6212,5751930,6212,5751930
1213,6212,5751930,6212,5751930
1213,6212,5752740,6212,5752740
1213,6212,5753060,6212,5753060
1213,6212,5753060,6212,5754060
1213,6212,5753060,6212,5754060
1213,6212,5753060,6212,5755060
1213,6212,5753530,6212,5755530
1213,6212,5753530,6212,5756530
1213,6212,5753530,6212,5757530
1213,6212,5753530,6212,5758530
1213,6212,5753530,6212,5759530
1213,6212,5753530,6212,5759530
1213,6212,5753530,6212,5759760
1213,6212,5753530,6212,5761760
1213,6212,5753530,6212,5762760
1213,6212,5753530,6212,5763760
1213,6212,5753530,6212,5764760
1213,6212,5753530,6212,5764760
1213,6212,5753530,6212,5765760
1213,6212,5753530,6212,5766760
1213,6212,5753530,6212,5767760
1213,6212,5753530,6212,5768760
1213,6212,5753530,6212,5769230
1213,6212,5753760,6212,5769460
1213,6212,5753760,6212,5777460
1213,6212,5753760,6212,5777460
1213,6212,5753760,6212,5777780
1213,6212,5753760,6212,5778780
1213,6212,5753760,6212,5779430
1213,6212,5753760,6212,5781430
1213,6212,5753760,6212,5782430
1213,6212,5753760,6212,5783080
1213,6212,5753760,6212,5784080
1213,6212,5753760,6212,5792080
1213,6212,5753920,6212,5792240
1213,6212,5753920,6212,5793050
1213,6212,5753920,6212,5793050
1213,6212,5753920,6212,5793860
1213,6212,5753920,6212,5794670
1213,6212,5753920,6212,5795670
1213,6212,5753920,6212,5796670
1213,6212,5753920,6212,5797670
1213,6212,5753920,6212,5798670
