ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
522156.38,43.32,29.97,436205.02,36.19
522156.38,43.32,29.97,436223.41,36.19
522007.9,43.34,30.0,436710.16,36.26
522363.42,43.38,30.04,436897.83,36.28
522523.94,43.42,30.08,436935.65,36.31
522523.94,43.42,30.08,436935.65,36.31
522523.94,43.42,30.08,436935.65,36.31
522356.17,43.42,30.08,436937.43,36.32
522059.23,43.47,30.12,436781.8,36.37
521767.73,43.46,30.12,436418.38,36.35
522053.09,43.5,30.16,436527.73,36.37
522053.09,43.5,30.16,436527.73,36.37
522093.32,43.53,30.19,436452.04,36.39
521944.85,43.56,30.21,436407.02,36.42
522214.08,43.6,30.26,437358.29,36.52
522065.61,43.62,30.28,437475.59,36.56
522065.61,43.62,30.28,437475.59,36.56
522455.13,43.68,30.33,437457.46,36.57
522495.37,43.71,30.37,437357.65,36.59
522346.9,43.73,30.39,437493.65,36.63
522346.9,43.73,30.39,437493.65,36.63
522198.42,43.76,30.41,437369.15,36.65
521824.59,43.74,30.4,436919.35,36.63
522101.77,43.79,30.44,437048.92,36.65
522142.0,43.82,30.47,437059.75,36.68
521993.53,43.84,30.5,436982.93,36.7
521845.06,43.87,30.52,438028.32,36.82
522005.58,43.91,30.57,438066.13,36.85
521857.11,43.93,30.59,437928.85,36.87
521708.64,43.96,30.62,438033.14,36.91
521502.43,43.95,30.61,437778.29,36.89
521353.96,43.97,30.63,437697.32,36.92
521532.36,44.01,30.67,437629.42,36.93
521383.89,44.04,30.7,438184.44,37.01
521008.24,44.02,30.68,437732.62,36.99
521008.24,44.02,30.68,437732.62,36.99
520870.39,44.05,30.71,437612.54,37.01
520842.21,44.08,30.74,437583.4,37.04
520683.12,44.11,30.77,437579.05,37.07
520534.65,44.13,30.79,437480.63,37.09
520386.18,44.16,30.82,437528.59,37.13
520237.71,44.18,30.84,437465.15,37.15
520523.07,44.23,30.88,438073.3,37.22
520374.6,44.25,30.91,437769.5,37.23
520086.44,44.24,30.9,437594.67,37.23
520086.44,44.24,30.9,437594.67,37.23
520391.72,44.31,30.96,438224.73,37.31
520363.54,44.34,31.0,438250.3,37.35
520363.54,44.34,31.0,438250.3,37.35
520363.54,44.34,31.0,438250.3,37.35
520215.07,44.37,31.02,438167.18,37.37
520215.07,44.37,31.02,438167.18,37.37
520066.6,44.39,31.05,438082.14,37.39
519378.71,44.37,31.03,437307.82,37.36
519230.24,44.4,31.05,437405.22,37.4
519081.76,44.42,31.08,437307.79,37.42
518954.52,44.45,31.11,437945.81,37.51
518926.34,44.49,31.14,437938.56,37.54
517858.87,44.7,31.36,437720.78,37.78
516791.39,44.92,31.58,437503.0,38.03
517055.99,44.98,31.64,437450.4,38.06
516907.52,45.01,31.66,437348.73,38.08
517085.91,45.05,31.7,437486.08,38.11
517371.27,45.09,31.75,437386.97,38.12
517222.8,45.12,31.77,437298.22,38.15
516155.33,45.34,32.0,437080.44,38.39
516006.86,45.37,32.02,437751.35,38.49
515654.25,45.36,32.01,437705.73,38.5
516378.66,45.44,32.09,438107.31,38.55
516350.49,45.48,32.13,438106.02,38.58
516202.02,45.5,32.16,437979.76,38.61
516242.57,45.52,32.18,438364.54,38.66
516094.09,45.55,32.21,438661.3,38.72
515945.62,45.58,32.24,438754.2,38.76
515985.86,45.62,32.27,438481.22,38.76
516402.12,45.67,32.33,439937.82,38.91
516740.28,45.74,32.4,439757.21,38.93
517145.94,45.8,32.45,439780.55,38.95
516997.47,45.82,32.48,439683.14,38.97
516700.6,45.81,32.47,439397.33,38.96
516700.6,45.81,32.47,439397.33,38.96
516552.12,45.84,32.49,439336.77,38.99
516403.65,45.87,32.52,439560.96,39.04
516403.65,45.87,32.52,439560.96,39.04
516403.65,45.87,32.52,439594.01,39.04
515735.11,45.85,32.5,438831.12,39.01
515586.64,45.87,32.53,438888.72,39.05
515459.39,45.9,32.56,438681.38,39.07
515332.53,45.93,32.59,439241.28,39.15
515534.23,45.98,32.63,439348.63,39.18
515506.05,46.02,32.67,439341.68,39.22
515506.05,46.02,32.67,439341.68,39.22
515357.58,46.04,32.7,439231.11,39.24
515535.98,46.09,32.74,439348.0,39.28
515387.51,46.12,32.77,439255.56,39.3
515672.87,46.16,32.82,439199.23,39.31
514605.39,46.4,33.05,438981.45,39.58
514456.92,46.43,33.08,439268.05,39.64
514308.45,46.45,33.11,439215.97,39.67
513240.98,46.69,33.35,438998.19,39.94
513082.27,46.69,33.34,438839.49,39.93
513260.67,46.73,33.39,439643.47,40.03
513232.49,46.77,33.43,439618.84,40.06
512858.66,46.76,33.41,439187.63,40.04
512898.9,46.8,33.45,439102.57,40.06
512898.9,46.8,33.45,439102.57,40.06
512632.06,46.78,33.44,438837.73,40.05
512435.19,46.78,33.43,438688.1,40.04
512228.32,46.77,33.42,438482.09,40.03
512228.32,46.77,33.42,438482.09,40.03
512079.85,46.8,33.45,438607.97,40.08
511931.38,46.83,33.48,438524.5,40.11
511971.61,46.86,33.52,438460.09,40.13
511823.14,46.89,33.55,438409.79,40.17
512108.5,46.94,33.6,438480.27,40.19
511041.02,47.19,33.84,438262.49,40.47
510567.43,47.32,33.98,438197.21,40.61
510418.96,47.35,34.01,438925.15,40.72
510270.49,47.38,34.04,438861.77,40.75
510122.02,47.41,34.07,438812.76,40.78
509973.55,47.44,34.1,438915.59,40.83
510013.78,47.48,34.14,438953.6,40.86
510403.3,47.54,34.2,438935.47,40.88
510403.3,47.54,34.2,438935.47,40.88
510254.83,47.57,34.23,438832.8,40.91
510295.07,47.61,34.27,438968.06,40.96
510296.36,47.61,34.27,438969.2,40.96
509296.36,47.56,34.22,437969.2,40.9
509147.89,47.59,34.25,437852.62,40.93
509188.12,47.63,34.29,437806.85,40.95
509366.52,47.68,34.33,438452.28,41.04
509169.65,47.67,34.32,437789.0,40.99
509209.89,47.71,34.36,437769.29,41.01
508142.41,47.97,34.62,437551.51,41.3
507993.94,48.0,34.66,438625.21,41.44
507965.76,48.04,34.7,438611.93,41.48
507591.93,48.03,34.68,438214.73,41.46
507591.93,48.03,34.68,438214.73,41.46
507443.46,48.06,34.72,438110.78,41.49
507105.76,48.04,34.7,437918.34,41.49
506957.28,48.08,34.73,438045.2,41.54
507242.64,48.12,34.78,437955.04,41.55
507042.25,48.12,34.77,437832.69,41.55
506668.41,48.1,34.76,437756.49,41.56
506519.94,48.13,34.79,438134.41,41.63
506371.47,48.16,34.82,437888.85,41.65
506083.77,48.15,34.81,437530.82,41.63
506347.59,48.21,34.86,437547.65,41.66
506116.88,48.23,34.89,437732.2,41.71
506088.7,48.27,34.93,437672.15,41.75
505940.23,48.31,34.96,437749.46,41.8
505730.18,48.3,34.95,437534.67,41.78
505581.71,48.33,34.99,437513.3,41.82
505956.85,48.38,35.04,437652.32,41.85
505956.85,48.38,35.04,437652.32,41.85
505956.85,48.38,35.04,437652.32,41.85
505808.38,48.41,35.07,437672.28,41.89
505314.76,48.39,35.05,437456.23,41.9
505369.73,48.45,35.1,438565.9,42.04
505640.82,48.51,35.17,438169.55,42.04
505442.36,48.52,35.17,437912.32,42.04
505602.88,48.57,35.23,437950.13,42.07
505454.41,48.6,35.26,437808.55,42.1
505305.94,48.64,35.29,437772.58,42.14
505484.34,48.68,35.34,437877.58,42.17
505335.87,48.72,35.37,437813.95,42.21
505208.63,48.75,35.41,437966.59,42.26
505238.25,48.79,35.45,438560.01,42.35
504977.26,48.78,35.44,438099.57,42.32
504970.99,48.82,35.48,438248.67,42.37
505131.52,48.87,35.53,438286.49,42.41
504983.05,48.91,35.56,438154.54,42.43
504834.58,48.94,35.6,438247.38,42.48
504686.11,48.97,35.63,438162.6,42.52
504537.64,49.01,35.66,438100.9,42.55
504537.64,49.01,35.66,438100.9,42.55
504389.16,49.04,35.7,438299.83,42.61
504567.56,49.09,35.74,438381.96,42.65
504419.09,49.12,35.78,438513.4,42.7
504419.09,49.12,35.78,438513.4,42.7
504390.91,49.17,35.82,438500.12,42.74
504242.44,49.2,35.86,438385.84,42.77
504420.84,49.25,35.9,438530.29,42.81
504706.2,49.3,35.95,438443.46,42.83
504557.73,49.33,35.99,438353.97,42.86
504557.73,49.33,35.99,438353.97,42.86
504183.9,49.32,35.97,438686.09,42.91
504035.43,49.35,36.01,438453.0,42.93
503886.96,49.39,36.04,438368.93,42.96
503741.67,49.42,36.08,438690.41,43.04
503713.49,49.47,36.12,438689.12,43.08
503565.02,49.5,36.16,438570.65,43.11
503797.13,49.55,36.21,438696.72,43.15
503648.65,49.59,36.24,438610.05,43.18
503500.18,49.62,36.28,438524.81,43.22
503351.71,49.65,36.31,438972.6,43.3
503246.08,49.69,36.35,438895.91,43.34
503058.5,49.72,36.38,438856.94,43.38
502910.03,49.76,36.41,438807.33,43.42
502950.26,49.8,36.46,438614.58,43.43
502653.39,49.79,36.44,438350.54,43.42
501585.92,50.08,36.74,438132.76,43.74
501437.45,50.11,36.77,438018.73,43.78
501288.97,50.15,36.81,439879.86,44.01
501172.35,50.19,36.84,438981.4,43.96
501195.47,50.24,36.9,438336.13,43.94
501302.49,50.3,36.96,438847.46,44.03
501226.39,50.32,36.97,438660.69,44.04
501198.21,50.37,37.02,438636.05,44.08
501090.94,50.36,37.02,438527.14,44.07
500942.47,50.4,37.05,438425.78,44.11
499874.99,50.7,37.35,438208.0,44.44
500160.35,50.75,37.41,438388.3,44.48
500011.88,50.79,37.44,438233.78,44.51
499011.88,50.74,37.39,437233.78,44.46
498711.83,50.72,37.38,436928.99,44.44
498347.99,50.71,37.37,437367.43,44.5
498199.52,50.75,37.4,437117.96,44.52
498199.52,50.75,37.4,437101.85,44.52
497905.22,50.73,37.39,436807.54,44.51
497777.98,50.77,37.43,436659.22,44.54
497843.48,50.82,37.48,437054.73,44.61
497837.21,50.86,37.52,436947.88,44.64
497997.74,50.92,37.58,436985.69,44.68
497849.27,50.96,37.61,436853.04,44.71
497700.8,50.99,37.65,436945.19,44.77
497700.8,50.99,37.65,436977.21,44.77
497552.33,51.03,37.69,436883.89,44.81
497403.86,51.07,37.72,436810.09,44.85
497247.74,51.06,37.72,436654.59,44.84
497099.27,51.1,37.75,437033.43,44.92
496993.64,51.14,37.8,436822.27,44.95
497262.15,51.19,37.85,437277.43,45.02
497233.97,51.24,37.9,437270.17,45.06
497233.97,51.24,37.9,437288.37,45.06
497233.97,51.24,37.9,437288.56,45.06
496982.72,51.23,37.89,437015.03,45.05
497022.95,51.28,37.94,436939.88,45.08
496874.48,51.32,37.97,437047.65,45.14
496726.01,51.35,38.01,436933.54,45.17
496766.24,51.4,38.06,436866.8,45.2
497141.39,51.46,38.11,437191.0,45.25
496992.92,51.5,38.15,437253.52,45.31
496805.51,51.49,38.15,436830.67,45.28
496509.3,51.48,38.14,437301.75,45.34
496360.83,51.52,38.17,437183.01,45.38
496332.65,51.57,38.22,437172.56,45.42
496618.01,51.62,38.28,437066.2,45.43
496469.54,51.66,38.32,437198.58,45.49
496509.77,51.71,38.37,437103.11,45.52
496550.01,51.76,38.41,437043.76,45.55
496552.74,51.76,38.41,437074.34,45.56
496404.26,51.8,38.45,437040.59,45.6
496248.15,51.79,38.44,436881.69,45.59
496248.15,51.79,38.44,436881.69,45.59
495884.32,51.77,38.43,437233.01,45.65
496177.87,51.83,38.49,437157.22,45.67
496218.1,51.88,38.54,437645.34,45.75
496189.92,51.93,38.59,437670.91,45.81
496230.16,51.98,38.63,437595.48,45.84
495868.14,51.97,38.62,437499.83,45.85
496153.5,52.02,38.68,437417.92,45.86
496005.03,52.06,38.72,437550.22,45.92
496005.03,52.06,38.72,437550.22,45.92
496237.13,52.12,38.77,437412.84,45.94
496088.66,52.16,38.81,437378.98,45.98
495940.19,52.19,38.85,438276.18,46.13
495980.42,52.24,38.9,438506.81,46.19
495606.59,52.23,38.89,438038.64,46.16
495578.41,52.28,38.94,438046.17,46.21
495376.61,52.27,38.93,437957.48,46.21
495661.97,52.33,38.99,437857.22,46.23
495288.14,52.32,38.97,438002.66,46.27
495573.5,52.37,39.03,437929.42,46.28
495425.03,52.41,39.07,437896.72,46.33
495061.2,52.4,39.06,437794.27,46.34
494912.73,52.44,39.1,438402.64,46.45
494754.02,52.43,39.09,438244.14,46.44
494626.78,52.47,39.13,437976.26,46.46
494916.01,52.56,39.22,438421.94,46.56
494887.84,52.61,39.27,438491.3,46.62
494887.84,52.61,39.27,438491.3,46.62
494890.43,52.61,39.27,438502.78,46.62
495068.83,52.67,39.32,438418.41,46.64
494920.36,52.71,39.36,438324.03,46.68
495098.76,52.76,39.42,438406.44,46.72
495098.76,52.76,39.42,438406.44,46.72
494680.05,52.76,39.42,437875.99,46.71
494720.29,52.81,39.47,437813.86,46.74
494423.42,52.8,39.46,437748.91,46.75
494274.95,52.84,39.5,438090.08,46.84
494274.95,52.84,39.5,438090.08,46.84
494126.47,52.88,39.54,438045.11,46.88
493978.0,52.92,39.58,438237.05,46.95
494138.53,52.99,39.64,438274.86,47.0
493990.06,53.03,39.68,438140.17,47.03
494275.42,53.08,39.74,438277.65,47.07
494126.95,53.13,39.78,438165.18,47.11
493978.48,53.17,39.82,438097.52,47.15
493830.01,53.21,39.86,438548.7,47.25
493870.24,53.26,39.92,438621.37,47.3
493496.41,53.25,39.9,438093.69,47.27
493347.94,53.29,39.94,438458.05,47.36
493319.76,53.34,40.0,438483.61,47.41
493171.29,53.38,40.04,438385.04,47.45
493171.29,53.38,40.04,438385.04,47.45
493022.82,53.43,40.08,438475.55,47.51
492815.95,53.42,40.07,438238.5,47.5
492667.47,53.46,40.11,438161.48,47.54
492952.83,53.52,40.17,438068.6,47.56
492952.83,53.52,40.17,438068.6,47.56
492952.83,53.52,40.17,438068.6,47.56
492579.0,53.5,40.16,438745.14,47.66
492430.53,53.54,40.2,438239.72,47.65
492347.51,53.59,40.25,438140.11,47.69
492133.59,53.63,40.29,438063.22,47.74
492539.24,53.7,40.36,438085.46,47.76
492579.48,53.75,40.41,438008.49,47.8
492431.0,53.8,40.45,438091.47,47.86
492057.17,53.78,40.44,438013.14,47.87
492097.41,53.83,40.49,437952.3,47.91
492382.77,53.89,40.55,437906.03,47.93
492382.77,53.89,40.55,437892.12,47.93
492386.66,53.89,40.55,437909.34,47.93
492238.18,53.94,40.59,438327.54,48.03
492089.71,53.98,40.64,438404.82,48.09
492129.95,54.03,40.69,438643.48,48.16
492129.95,54.03,40.69,438643.48,48.16
491904.68,54.03,40.68,438681.16,48.18
491876.5,54.08,40.74,438696.11,48.23
491916.74,54.13,40.79,438623.94,48.27
492291.88,54.2,40.85,438664.89,48.29
492291.88,54.2,40.85,438687.96,48.29
492143.41,54.24,40.9,438596.17,48.34
492143.41,54.24,40.9,438573.1,48.33
491994.94,54.28,40.94,438521.57,48.38
491994.94,54.28,40.94,438546.04,48.38
491846.47,54.33,40.98,438636.17,48.45
491846.47,54.33,40.98,438632.61,48.45
491740.84,54.37,41.03,439478.27,48.59
491640.35,54.42,41.08,439270.41,48.63
491612.17,54.48,41.14,439295.98,48.68
491456.06,54.47,41.13,439137.07,48.67
491042.92,54.46,41.11,438740.95,48.66
491083.15,54.51,41.17,438665.52,48.69
491123.38,54.56,41.22,438587.59,48.73
491163.62,54.62,41.27,438566.32,48.77
491163.62,54.62,41.27,438566.32,48.77
491015.14,54.66,41.32,438606.25,48.83
490866.67,54.7,41.36,438538.86,48.87
490718.2,54.75,41.41,439144.41,49.0
490569.73,54.79,41.45,439032.17,49.04
490541.55,54.85,41.51,439047.13,49.09
490986.0,54.92,41.57,438916.19,49.09
490837.53,54.96,41.62,439060.65,49.16
490877.76,55.02,41.67,438920.72,49.19
490729.29,55.06,41.72,438878.11,49.24
490580.82,55.11,41.76,439469.37,49.36
490432.35,55.15,41.81,439224.94,49.39
490344.69,55.2,41.86,439712.32,49.5
490112.76,55.2,41.85,439414.28,49.49
490084.58,55.26,41.91,439439.85,49.55
490124.81,55.31,41.97,439364.42,49.58
489976.34,55.36,42.01,439274.55,49.63
490016.57,55.41,42.07,439393.57,49.69
490301.93,55.47,42.13,439321.58,49.71
489928.1,55.46,42.12,439249.7,49.72
489928.1,55.46,42.12,439254.14,49.72
489779.63,55.51,42.16,439237.64,49.78
489819.86,55.56,42.22,439911.4,49.9
489643.21,55.67,42.33,439951.26,50.02
489643.21,55.67,42.33,439951.26,50.02
489643.21,55.67,42.33,439951.26,50.02
489494.74,55.71,42.37,439813.09,50.06
488900.86,55.9,42.56,439586.37,50.26
488752.39,55.95,42.61,439739.27,50.34
488603.92,56.0,42.65,439555.46,50.37
488764.44,56.07,42.72,439593.27,50.43
488615.97,56.11,42.77,439461.33,50.47
488467.5,56.16,42.82,439417.54,50.52
488752.86,56.22,42.88,439518.79,50.56
488931.26,56.29,42.94,439563.79,50.6
488782.79,56.33,42.99,439555.65,50.66
488634.32,56.38,43.04,439368.8,50.7
488674.55,56.44,43.1,440473.1,50.87
488646.37,56.5,43.16,440465.84,50.93
488429.07,56.49,43.15,440210.31,50.91
488429.07,56.49,43.15,440210.31,50.91
488280.6,56.54,43.2,440118.79,50.96
488549.83,56.61,43.26,440257.59,51.01
488549.83,56.61,43.26,440305.68,51.02
488401.36,56.66,43.31,440181.12,51.06
488401.36,56.66,43.31,440146.96,51.06
488252.89,56.7,43.36,440067.14,51.11
488293.12,56.76,43.42,440523.37,51.21
487919.29,56.75,43.41,440082.54,51.19
487578.79,56.73,43.39,439752.65,51.17
487371.92,56.73,43.38,439616.18,51.17
487657.28,56.79,43.45,439804.09,51.22
487183.69,57.0,43.66,439775.88,51.45
487035.21,57.05,43.71,439922.77,51.53
487304.45,57.12,43.77,439813.91,51.55
487145.54,57.11,43.77,439655.0,51.54
487145.54,57.11,43.77,439655.0,51.54
486997.07,57.16,43.82,439914.83,51.63
486848.6,57.21,43.87,439865.07,51.69
486888.83,57.27,43.92,440082.97,51.76
487187.52,57.35,44.0,440086.3,51.8
487187.52,57.35,44.0,440123.08,51.81
487039.05,57.4,44.05,439997.46,51.85
487079.28,57.46,44.11,440145.35,51.92
487257.68,57.52,44.18,440052.71,51.95
487257.68,57.52,44.18,440052.71,51.95
487109.21,57.57,44.23,439962.83,52.0
486960.74,57.62,44.28,440618.87,52.14
486960.74,57.62,44.28,440618.87,52.14
486902.24,57.68,44.34,440508.99,52.19
486711.35,57.73,44.39,440791.97,52.28
486871.88,57.8,44.46,440829.79,52.34
486723.41,57.86,44.51,440667.63,52.38
486574.94,57.91,44.56,440798.3,52.46
486426.47,57.96,44.61,440716.44,52.51
486604.86,58.02,44.68,440637.25,52.54
486456.39,58.08,44.73,440612.39,52.6
486307.92,58.13,44.78,441205.61,52.74
486159.45,58.18,44.84,441049.79,52.78
485509.45,58.15,44.8,440399.79,52.74
485481.27,58.21,44.87,440407.32,52.81
485332.8,58.27,44.92,440290.86,52.86
485184.33,58.32,44.97,440428.14,52.94
485184.33,58.32,44.97,440428.14,52.94
485035.86,58.37,45.03,440345.75,52.99
485076.09,58.43,45.09,440235.96,53.03
485116.33,58.49,45.15,440659.46,53.13
484742.49,58.48,45.14,440494.29,53.14
484604.64,58.54,45.19,440372.79,53.19
484905.37,58.61,45.26,440785.07,53.27
484877.19,58.67,45.33,440771.79,53.34
485162.55,58.74,45.4,440665.48,53.35
485014.08,58.79,45.45,440821.27,53.44
484865.61,58.85,45.5,440752.19,53.49
484865.61,58.85,45.5,440752.19,53.49
484717.14,58.9,45.56,440620.37,53.54
484589.89,58.96,45.61,441472.72,53.71
484561.72,59.03,45.68,441443.58,53.77
484402.63,59.08,45.73,440987.54,53.78
484306.5,59.14,45.79,441049.92,53.86
484158.03,59.19,45.85,440951.5,53.91
484009.56,59.25,45.9,440982.2,53.98
484049.79,59.31,45.97,440935.92,54.03
484049.79,59.31,45.97,440954.28,54.03
483659.97,59.3,45.95,440634.97,54.02
483511.5,59.35,46.01,440608.3,54.08
483304.63,59.34,46.0,440441.56,54.08
483156.16,59.4,46.05,440736.99,54.18
482868.46,59.38,46.04,440435.11,54.17
483162.0,59.45,46.11,440344.31,54.19
482864.3,59.44,46.1,440141.49,54.18
482715.83,59.5,46.15,440446.9,54.29
482876.35,59.58,46.23,440484.72,54.35
482727.88,59.63,46.29,440382.85,54.4
482727.88,59.63,46.29,440382.85,54.4
482768.12,59.7,46.35,440310.02,54.45
482619.64,59.75,46.41,440400.33,54.52
482619.64,59.75,46.41,440400.36,54.52
482432.86,59.74,46.4,440198.59,54.51
482473.09,59.81,46.47,440132.87,54.56
482324.62,59.87,46.52,440085.2,54.62
481952.61,59.85,46.51,439785.37,54.62
481804.14,59.91,46.57,439751.16,54.68
481655.66,59.97,46.62,440290.34,54.82
481627.49,60.04,46.69,440325.5,54.89
481627.49,60.04,46.69,440325.5,54.89
481994.93,60.11,46.76,440358.76,54.92
481846.46,60.16,46.82,440261.12,54.97
481697.99,60.22,46.88,440192.26,55.03
481380.71,60.22,46.87,440145.75,55.06
481666.07,60.29,46.94,440249.19,55.1
481517.6,60.35,47.0,440436.43,55.2
481143.77,60.33,46.99,440227.53,55.2
481518.91,60.41,47.06,440111.77,55.21
481559.15,60.47,47.13,441065.92,55.39
481165.53,60.46,47.12,440602.5,55.37
481326.05,60.55,47.2,440640.32,55.43
481177.58,60.6,47.26,440508.37,55.48
481217.82,60.67,47.33,440467.51,55.53
481258.05,60.74,47.39,440556.64,55.6
481109.58,60.8,47.45,440449.44,55.66
480961.11,60.85,47.51,440804.27,55.77
480812.63,60.91,47.57,440890.63,55.85
480852.87,60.98,47.64,441038.13,55.93
481013.39,61.06,47.72,441085.63,55.99
480864.92,61.12,47.78,440984.12,56.05
480864.92,61.12,47.78,440984.12,56.05
480905.15,61.19,47.85,440911.29,56.1
480905.15,61.19,47.85,440911.29,56.1
480756.68,61.25,47.9,440991.83,56.18
480608.21,61.31,47.96,440911.67,56.24
480786.61,61.38,48.04,440871.44,56.29
481018.71,61.46,48.11,441840.87,56.45
481304.07,61.53,48.19,442245.94,56.54
481602.77,61.62,48.28,442249.27,56.58
481395.9,61.61,48.27,441820.29,56.55
481247.42,61.67,48.33,441694.66,56.6
481098.95,61.73,48.39,441931.5,56.71
481098.95,61.73,48.39,441931.5,56.71
480950.48,61.79,48.45,441730.66,56.75
480990.72,61.86,48.52,441662.06,56.8
480842.24,61.92,48.58,442077.42,56.93
480693.77,61.98,48.64,442108.92,57.01
480734.01,62.05,48.71,442210.28,57.08
480734.01,62.05,48.71,442210.28,57.08
480360.17,62.04,48.7,442147.31,57.11
480360.17,62.04,48.7,442147.31,57.11
480332.0,62.12,48.78,442162.27,57.18
480183.53,62.18,48.84,442078.83,57.25
480035.05,62.24,48.9,442004.72,57.31
480320.41,62.32,48.97,442164.63,57.37
480171.94,62.38,49.03,442059.47,57.43
480023.47,62.44,49.1,441967.58,57.49
479875.0,62.5,49.16,442423.97,57.62
479726.53,62.56,49.22,442321.73,57.69
479887.06,62.65,49.31,442359.54,57.75
479738.58,62.71,49.37,442222.26,57.81
479778.82,62.79,49.44,442184.85,57.87
479481.95,62.77,49.43,441980.81,57.86
479481.95,62.77,49.43,441980.81,57.86
479522.18,62.84,49.5,442079.44,57.94
479373.71,62.91,49.56,441987.98,58.0
479171.91,62.9,49.56,441700.59,57.98
478104.43,63.43,50.08,441492.86,58.57
478104.43,63.43,50.08,441492.86,58.57
477955.96,63.49,50.15,441443.43,58.64
477807.49,63.56,50.21,442085.86,58.8
477675.08,63.56,50.21,441996.45,58.81
477960.44,63.63,50.29,442240.68,58.88
478120.97,63.72,50.38,442278.49,58.95
478120.97,63.72,50.38,442278.49,58.95
477899.54,63.71,50.37,442055.71,58.94
477939.78,63.79,50.44,441976.46,58.99
477565.95,63.78,50.43,441632.99,58.98
477417.47,63.84,50.5,441691.59,59.07
477269.0,63.91,50.57,441536.8,59.12
477269.0,63.91,50.57,441511.35,59.12
477309.24,63.98,50.64,441485.66,59.18
477309.24,63.98,50.64,441514.28,59.19
477309.24,63.98,50.64,441514.28,59.19
477684.38,64.06,50.72,441889.76,59.26
477378.07,64.06,50.72,441526.34,59.25
477418.3,64.14,50.79,441489.59,59.31
477269.83,64.2,50.86,442429.17,59.52
477430.36,64.29,50.95,442466.98,59.59
477281.88,64.36,51.02,442365.12,59.65
477133.41,64.43,51.08,442289.43,59.72
477173.65,64.5,51.16,442385.66,59.8
477405.75,64.59,51.24,442301.71,59.84
477405.75,64.59,51.24,442301.71,59.84
477691.11,64.67,51.32,442261.31,59.87
477542.64,64.73,51.39,443157.55,60.07
477542.64,64.73,51.39,443157.55,60.07
477542.64,64.73,51.39,443157.55,60.07
477394.17,64.8,51.46,443271.2,60.17
477365.99,64.89,51.54,443296.77,60.25
476992.16,64.88,51.53,442943.68,60.24
476843.69,64.94,51.6,442860.56,60.32
476883.92,65.02,51.68,442778.37,60.37
476735.45,65.09,51.75,442922.29,60.47
476586.98,65.16,51.81,442832.23,60.54
476296.4,65.15,51.8,442651.7,60.55
476581.76,65.23,51.88,442568.07,60.57
476443.91,65.3,51.96,443248.23,60.75
476284.82,65.37,52.02,443115.27,60.81
475811.23,65.66,52.32,443087.05,61.15
475437.4,65.65,52.31,442739.88,61.14
475288.93,65.72,52.38,442641.33,61.21
475329.16,65.8,52.46,442806.22,61.3
475329.16,65.8,52.46,442806.22,61.3
475180.69,65.87,52.53,442714.15,61.37
475180.69,65.87,52.53,442714.15,61.37
475032.22,65.94,52.6,442738.83,61.46
475437.87,66.04,52.7,442762.17,61.5
475478.1,66.12,52.78,442686.5,61.56
475478.1,66.12,52.78,442711.07,61.57
475319.4,66.12,52.77,442552.37,61.56
