ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295125.35,96.82
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297336.67,97.54,84.85,295093.46,96.81
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295162.54,96.83
297341.61,97.54,84.85,295200.82,96.84
297341.61,97.54,84.85,295200.82,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295201.96,96.84
297344.2,97.54,84.85,295166.79,96.83
297344.2,97.54,84.85,295166.79,96.83
297344.2,97.54,84.85,295166.79,96.83
297344.2,97.54,84.85,295166.79,96.83
297344.2,97.54,84.85,295166.79,96.83
297344.2,97.54,84.85,295241.63,96.85
297344.2,97.54,84.85,295241.63,96.85
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295283.84,96.87
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295256.14,96.86
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297344.2,97.54,84.85,295285.16,96.87
297024.2,97.54,84.85,294965.16,96.87
297024.2,97.54,84.85,294965.16,96.87
297024.2,97.54,84.85,294965.16,96.87
297024.2,97.54,84.85,294965.16,96.87
297024.2,97.54,84.85,294965.16,96.87
297024.2,97.54,84.85,294965.16,96.87
297024.2,97.54,84.85,294965.16,96.87
297024.2,97.54,84.85,294965.16,96.87
296915.44,97.54,84.85,294856.39,96.86
296915.44,97.54,84.85,294856.39,96.86
296915.44,97.54,84.85,294856.39,96.86
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296756.67,97.54,84.85,294703.86,96.87
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296597.9,97.54,84.85,294545.48,96.86
296490.37,97.54,84.85,294436.52,96.86
296490.37,97.54,84.85,294436.52,96.86
296490.37,97.54,84.85,294436.52,96.86
296490.37,97.54,84.85,294436.52,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296381.6,97.54,84.85,294328.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
296061.6,97.54,84.84,294008.53,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
295952.83,97.54,84.84,293903.99,96.86
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294952.83,97.53,84.84,292903.99,96.85
294795.3,97.53,84.83,292745.03,96.85
294795.3,97.53,84.83,292745.03,96.85
294795.3,97.53,84.83,292745.03,96.85
294795.3,97.53,84.83,292745.03,96.85
294795.3,97.53,84.83,292745.03,96.85
294795.3,97.53,84.83,292745.03,96.85
294795.3,97.53,84.83,292745.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
294745.3,97.53,84.83,292695.03,96.85
