ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
328,816,671760,6212,680150
328,816,671760,6212,680150
329,818,672760,6212,681150
329,818,673760,6212,682150
330,820,674760,6212,683150
330,820,675760,6212,684150
331,822,676760,6212,685150
331,822,677570,6212,685960
331,822,677570,6212,685960
331,822,677570,6212,685960
332,824,678570,6212,686960
332,824,679220,6212,687610
333,826,680220,6212,688610
333,826,681220,6212,689610
333,826,681220,6212,690200
333,826,681220,6212,690200
333,826,681450,6212,690430
333,826,682450,6212,691430
334,828,682910,6212,691890
334,828,683910,6212,692890
334,828,683910,6212,692890
335,830,684910,6212,693890
335,830,685280,6212,694260
335,830,686280,6212,695260
336,832,687090,6212,696070
336,832,688090,6212,697070
337,834,689090,6212,698070
337,834,690090,6212,699070
338,836,690560,6212,699540
338,836,691560,6212,700540
339,838,692560,6212,701540
339,838,693560,6212,702540
340,840,694560,6212,703540
340,840,695560,6212,704540
341,842,696560,6212,705540
341,842,696560,6212,705540
341,842,697020,6212,706000
341,842,698020,6212,707000
341,842,698020,6212,707000
342,844,699020,6212,708000
342,844,700020,6212,709000
342,844,700020,6212,709000
342,844,700020,6212,709000
343,846,701020,6212,710000
343,846,701020,6212,710000
343,846,702020,6212,711000
343,846,702020,6212,711000
343,846,702180,6212,711160
344,854,703180,6212,712160
345,856,703990,6212,712970
345,856,704990,6212,713970
345,856,704990,6212,713970
345,856,705990,6212,714970
345,856,706990,6212,715970
345,856,707640,6212,716620
345,856,708010,6212,716990
345,856,708240,6212,717220
346,858,709240,6212,718220
346,858,710050,6212,719030
346,858,710270,6212,719250
346,858,710740,6212,719720
347,860,711290,6212,720270
347,860,712290,6212,721270
348,862,713290,6212,722270
348,862,714290,6212,723270
348,862,714610,6212,723590
348,862,714610,6212,723590
348,862,715610,6212,724590
349,864,716080,6212,725060
349,864,716890,6212,725870
350,866,717890,6212,726870
350,866,718360,6212,727340
350,866,719170,6212,728150
351,868,720170,6212,729150
351,868,720640,6212,729620
352,870,721640,6212,730620
352,870,721800,6212,730780
352,870,722610,6212,731590
353,872,723420,6212,732400
353,872,723420,6212,732400
353,872,724420,6212,733400
354,874,725420,6212,734400
354,874,726420,6212,735400
355,876,727420,6212,736400
355,876,728420,6212,737400
356,878,729420,6212,738400
356,878,730420,6212,739400
356,878,731420,6212,740400
356,878,732230,6212,741210
356,878,733230,6212,742210
356,878,734230,6212,743210
356,878,735230,6212,744210
357,886,736230,6212,745210
358,888,737230,6212,746210
358,888,738230,6212,747210
358,888,738690,6212,747670
359,890,739500,6212,748480
359,890,740500,6212,749480
359,890,740500,6212,749480
360,892,741090,6212,750070
360,892,742090,6212,751070
361,894,743090,6212,752070
361,894,744090,6212,753070
362,896,745090,6212,754070
362,896,745900,6212,754880
363,898,746900,6212,755880
363,898,747550,6212,756530
363,898,747550,6212,756530
364,900,748550,6212,757530
364,900,749360,6212,758340
365,902,749830,6212,758810
365,902,750380,6212,759360
366,904,751190,6212,760170
366,904,752190,6212,761170
367,906,753190,6212,762170
367,906,754000,6212,762980
368,908,754810,6212,763790
368,908,755810,6212,764790
369,910,756810,6212,765790
369,910,757280,6212,766260
369,910,757440,6212,766420
369,910,757910,6212,766890
369,910,757910,6212,766890
369,910,757910,6212,766890
370,912,758720,6212,767700
370,912,759720,6212,768700
371,914,760720,6212,769700
372,922,761720,6212,770700
372,922,762190,6212,771170
372,922,762660,6212,771640
373,924,763660,6212,772640
373,924,764660,6212,773640
374,926,765470,6212,774450
374,926,766470,6212,775450
375,928,767470,6212,776450
375,928,768470,6212,777450
376,930,769280,6212,778260
376,930,769870,6212,778850
377,932,770680,6212,779660
377,932,771680,6212,780660
378,934,772490,6212,781470
378,934,772490,6212,781470
378,934,772490,6212,782280
378,934,773490,6212,783280
379,936,774490,6212,784280
379,936,775300,6212,785090
380,938,776110,6212,785900
380,938,776920,6212,786710
381,940,777730,6212,787520
381,940,778380,6212,788170
382,942,779380,6212,789170
382,942,779380,6212,789170
382,942,780380,6212,790170
383,944,781030,6212,790820
383,944,781490,6212,791280
383,944,782490,6212,792280
384,952,783490,6212,793280
384,952,784490,6212,794280
384,952,785490,6212,795280
384,952,785490,6212,795280
385,960,793490,6212,803280
386,962,794490,6212,804280
386,962,795490,6212,805280
386,962,795960,6212,805750
386,962,796280,6212,806070
386,962,796600,6212,806390
386,962,797410,6212,807200
387,964,798410,6212,808200
387,964,799410,6212,809200
387,964,799410,6212,809200
387,964,800410,6212,810200
388,966,801220,6212,811010
388,966,802220,6212,812010
388,966,802220,6212,812820
388,966,803030,6212,813630
389,968,803840,6212,814440
389,968,804840,6212,815440
390,970,805840,6212,816440
390,970,806840,6212,817440
390,970,807840,6212,818440
390,970,808840,6212,819440
390,970,809310,6212,819910
391,972,810310,6212,820910
391,972,811310,6212,821910
391,972,812310,6212,822910
391,972,812960,6212,823560
392,974,813960,6212,824560
392,974,814960,6212,825560
393,976,815960,6212,826560
393,976,816190,6212,826790
393,976,816840,6212,827440
394,978,817840,6212,828440
394,978,818840,6212,829440
395,980,819840,6212,830440
395,980,820840,6212,831440
396,982,821650,6212,832250
396,982,822650,6212,833250
396,982,822650,6212,833250
397,984,823650,6212,834250
397,984,824120,6212,834720
398,986,824930,6212,835530
398,986,824930,6212,835850
398,986,824930,6212,835850
398,986,824930,6212,835850
398,986,825930,6212,836850
398,986,826150,6212,837070
399,988,827150,6212,838070
399,988,827380,6212,838300
399,988,828190,6212,839110
399,988,828190,6212,839110
400,990,829190,6212,840110
400,990,830190,6212,841110
400,990,830510,6212,841430
401,992,831510,6212,842430
401,992,832510,6212,843430
402,994,833510,6212,844430
402,994,834510,6212,845430
403,996,835320,6212,846240
403,996,836130,6212,847050
403,996,836360,6212,847280
404,998,837360,6212,848280
404,998,838360,6212,849280
405,1000,839360,6212,850280
405,1000,840360,6212,851280
406,1002,841360,6212,852280
406,1002,842360,6212,853280
406,1002,843360,6212,854280
406,1002,843680,6212,854600
407,1004,844680,6212,855600
407,1004,845680,6212,856600
407,1004,845680,6212,856600
408,1006,846680,6212,857600
408,1006,847680,6212,858600
409,1008,849680,6212,860600
409,1008,849900,6212,860820
409,1008,849900,6212,860820
409,1008,850900,6212,861820
410,1010,851900,6212,862820
411,1018,852900,6212,863820
411,1018,853060,6212,863980
411,1018,853060,6212,863980
411,1018,854060,6212,864980
412,1020,855060,6212,865980
412,1020,855870,6212,866790
413,1022,856870,6212,867790
413,1022,857340,6212,868260
413,1022,857570,6212,868490
414,1024,858380,6212,869300
414,1024,858700,6212,869620
414,1024,859510,6212,870430
414,1024,859830,6212,870750
415,1026,860290,6212,871210
415,1026,861290,6212,872210
416,1028,862290,6212,873210
416,1028,862940,6212,873860
417,1030,863940,6212,874860
417,1030,864940,6212,875860
418,1032,865940,6212,876860
418,1032,866940,6212,877860
419,1034,867940,6212,878860
419,1034,868940,6212,879860
420,1036,869750,6212,880670
420,1036,870560,6212,881480
421,1038,871560,6212,882480
421,1038,872560,6212,883480
422,1040,873560,6212,884480
422,1040,874560,6212,885480
423,1042,875560,6212,886480
423,1042,876560,6212,887480
424,1044,877370,6212,888290
424,1044,878370,6212,889290
425,1046,879370,6212,890290
425,1046,880370,6212,891290
426,1048,881180,6212,892100
426,1048,882180,6212,893100
427,1050,883180,6212,894100
427,1050,883770,6212,894690
428,1052,884770,6212,895690
428,1052,885770,6212,896690
428,1052,886770,6212,897690
428,1052,886770,6212,897690
428,1052,887090,6212,898010
428,1052,887090,6212,898010
428,1052,887090,6212,898010
429,1054,888090,6212,899010
429,1054,888090,6212,899010
429,1054,888900,6212,899820
430,1056,889900,6212,900820
430,1056,890060,6212,900980
430,1056,890870,6212,901790
430,1056,890870,6212,902020
430,1056,890870,6212,902020
431,1058,891680,6212,902830
431,1058,892050,6212,903200
431,1058,892700,6212,903850
432,1060,893700,6212,904850
432,1060,894700,6212,905850
432,1060,895020,6212,906170
432,1060,895020,6212,906640
432,1060,895250,6212,906870
432,1060,895250,6212,914870
432,1060,896060,6212,915680
432,1060,897060,6212,916680
433,1062,897870,6212,917490
433,1062,898870,6212,918490
433,1062,899870,6212,919490
433,1062,900870,6212,920490
433,1062,901870,6212,921490
434,1064,902680,6212,922300
434,1064,903680,6212,923300
435,1066,904490,6212,924110
435,1066,905490,6212,925110
436,1068,905960,6212,925580
436,1068,906430,6212,926050
436,1068,907430,6212,927050
436,1068,907750,6212,927370
437,1070,908220,6212,927840
437,1070,909220,6212,928840
438,1072,910220,6212,929840
438,1072,911220,6212,930840
438,1072,911540,6212,931160
438,1072,911770,6212,931390
439,1074,912770,6212,932390
439,1074,913770,6212,933390
440,1076,914770,6212,934390
440,1076,914770,6212,935200
440,1076,915580,6212,936010
441,1078,916580,6212,937010
441,1078,917050,6212,937480
442,1080,918050,6212,938480
442,1080,918520,6212,938950
442,1080,919520,6212,939950
443,1082,920520,6212,940950
443,1082,921520,6212,941950
444,1084,922520,6212,942950
444,1084,923110,6212,943540
445,1086,923580,6212,944010
445,1086,923580,6212,944010
445,1086,924390,6212,944820
445,1086,924390,6212,944820
445,1086,924390,6212,944820
446,1090,928390,6212,948820
447,1092,929390,6212,949820
448,1100,931390,6212,951820
448,1100,932200,6212,952630
449,1102,933010,6212,953440
449,1102,934010,6212,954440
450,1104,934560,6212,954990
450,1104,935560,6212,955990
450,1104,936560,6212,956990
450,1104,937560,6212,957990
450,1104,938560,6212,958990
451,1106,939560,6212,959990
451,1106,940560,6212,960990
451,1106,941020,6212,961450
452,1108,942020,6212,962450
452,1108,942490,6212,962920
452,1108,942960,6212,963390
453,1110,943960,6212,964390
453,1110,943960,6212,965390
453,1110,944960,6212,966390
454,1112,945770,6212,967200
454,1112,946140,6212,967570
454,1112,947140,6212,968570
454,1112,947140,6212,968570
455,1114,948140,6212,969570
455,1114,948610,6212,970040
456,1116,949610,6212,971040
456,1116,949830,6212,971260
456,1116,950830,6212,972260
457,1118,951830,6212,973260
457,1118,951830,6212,973260
457,1118,952830,6212,974260
458,1120,953830,6212,975260
458,1120,954830,6212,976260
458,1120,955830,6212,977260
459,1122,956640,6212,978070
459,1122,957640,6212,979070
460,1124,958640,6212,980070
460,1124,959640,6212,981070
461,1126,960640,6212,982070
461,1126,961640,6212,983070
462,1128,962640,6212,984070
462,1128,963110,6212,984540
462,1128,963920,6212,985350
463,1130,964390,6212,985820
463,1130,964860,6212,986290
463,1130,965860,6212,987290
463,1130,965860,6212,987290
464,1132,966330,6212,987760
464,1132,966700,6212,988130
464,1132,967700,6212,989130
464,1132,968170,6212,989600
465,1134,969170,6212,990600
465,1134,970170,6212,991600
465,1134,970400,6212,991830
466,1136,971050,6212,992480
466,1136,971420,6212,992850
466,1136,972230,6212,993660
467,1138,973230,6212,994660
467,1138,974230,6212,995660
468,1140,974700,6212,996130
468,1140,975700,6212,997130
468,1140,975700,6212,997130
469,1142,976700,6212,998130
469,1142,977700,6212,999130
469,1142,977700,6212,999130
469,1142,977700,6212,999130
469,1142,978170,6212,999600
470,1144,979170,6212,1000600
470,1144,979490,6212,1000920
470,1144,979720,6212,1001150
470,1144,979880,6212,1001310
470,1144,980880,6212,1002310
470,1144,981880,6212,1003310
471,1146,982880,6212,1004310
471,1146,982880,6212,1004310
471,1146,983350,6212,1004780
471,1146,984160,6212,1005590
472,1148,984750,6212,1006180
472,1148,985750,6212,1007180
473,1150,986400,6212,1007830
474,1152,988400,6212,1009830
474,1152,989400,6212,1010830
475,1154,990400,6212,1011830
475,1154,991400,6212,1012830
475,1154,992400,6212,1013830
476,1156,993400,6212,1014830
476,1156,994400,6212,1015830
477,1158,995400,6212,1016830
477,1158,995720,6212,1017150
477,1158,999720,6212,1021150
477,1158,1000720,6212,1022150
477,1158,1001720,6212,1023150
478,1160,1002370,6212,1023800
478,1160,1002370,6212,1023800
478,1160,1003370,6212,1024800
479,1162,1004370,6212,1025800
479,1162,1005180,6212,1026610
480,1164,1005990,6212,1027420
480,1164,1006990,6212,1028420
480,1164,1006990,6212,1028420
481,1166,1007460,6212,1028890
481,1166,1008460,6212,1029890
481,1166,1008690,6212,1030120
481,1166,1009690,6212,1031120
481,1166,1010690,6212,1032120
481,1166,1011690,6212,1033120
482,1174,1012690,6212,1034120
483,1182,1013690,6212,1035120
483,1182,1014690,6212,1036120
483,1182,1015690,6212,1037120
484,1184,1016690,6212,1038120
484,1184,1016690,6212,1038120
484,1184,1016690,6212,1038120
484,1184,1017500,6212,1038930
484,1184,1017500,6212,1038930
485,1186,1018310,6212,1039740
485,1186,1019310,6212,1040740
486,1188,1020310,6212,1041740
486,1188,1020310,6212,1041740
486,1188,1020470,6212,1041900
486,1188,1020790,6212,1042220
486,1188,1021790,6212,1043220
486,1188,1021790,6212,1043220
487,1190,1022790,6212,1044220
487,1190,1023790,6212,1045220
487,1190,1024790,6212,1046220
487,1190,1025110,6212,1046540
488,1198,1026110,6212,1047540
489,1200,1027110,6212,1048540
489,1200,1027920,6212,1049350
490,1202,1028920,6212,1050350
490,1202,1029730,6212,1051160
491,1204,1030730,6212,1052160
491,1204,1031730,6212,1053160
492,1206,1032730,6212,1054160
492,1206,1033380,6212,1054810
493,1208,1034380,6212,1055810
493,1208,1035190,6212,1056620
493,1208,1035190,6212,1056620
494,1210,1035840,6212,1057270
494,1210,1036840,6212,1058270
495,1212,1037840,6212,1059270
495,1212,1038840,6212,1060270
496,1214,1039840,6212,1061270
496,1214,1040650,6212,1062080
497,1216,1041120,6212,1062550
497,1216,1042120,6212,1063550
498,1218,1043120,6212,1064550
498,1218,1043930,6212,1065360
498,1218,1043930,6212,1065360
499,1220,1044930,6212,1066360
499,1220,1045740,6212,1067170
500,1222,1046290,6212,1067720
500,1222,1046610,6212,1068040
500,1222,1047610,6212,1069040
500,1222,1047610,6212,1069040
501,1224,1048610,6212,1070040
501,1224,1049610,6212,1071040
501,1224,1050610,6212,1072040
501,1224,1051610,6212,1073040
501,1224,1052080,6212,1073510
501,1224,1053080,6212,1074510
502,1226,1054080,6212,1075510
502,1226,1054890,6212,1076320
503,1228,1055890,6212,1077320
503,1228,1056890,6212,1078320
504,1230,1057700,6212,1079130
504,1230,1058700,6212,1080130
504,1230,1058700,6212,1080130
505,1232,1059700,6212,1081130
505,1232,1060700,6212,1082130
506,1234,1061700,6212,1083130
506,1234,1062700,6212,1084130
507,1236,1063170,6212,1084600
507,1236,1064170,6212,1085600
508,1238,1064820,6212,1086250
508,1238,1065820,6212,1087250
509,1240,1066820,6212,1088250
509,1240,1067140,6212,1088570
509,1240,1067950,6212,1089380
510,1242,1068950,6212,1090380
510,1242,1068950,6212,1090380
510,1242,1069950,6212,1091380
510,1242,1069950,6212,1091380
510,1242,1070950,6212,1092380
510,1242,1071760,6212,1093190
510,1242,1072760,6212,1094190
510,1242,1072760,6212,1094190
510,1242,1073760,6212,1095190
510,1242,1074230,6212,1095660
510,1242,1074230,6212,1096470
510,1242,1074230,6212,1096470
511,1250,1075230,6212,1097470
512,1252,1076230,6212,1098470
512,1252,1077040,6212,1099280
513,1254,1077850,6212,1100090
513,1254,1078500,6212,1100740
514,1256,1079310,6212,1101550
514,1256,1080120,6212,1102360
514,1256,1080120,6212,1102360
514,1256,1080120,6212,1102360
515,1258,1081120,6212,1103360
515,1258,1081120,6212,1103360
515,1258,1081440,6212,1103680
515,1258,1082440,6212,1104680
516,1260,1083440,6212,1105680
516,1260,1084440,6212,1106680
517,1262,1085250,6212,1107490
517,1262,1086250,6212,1108490
518,1264,1086840,6212,1109080
518,1264,1086840,6212,1109080
518,1264,1086840,6212,1109080
518,1264,1087840,6212,1110080
519,1266,1088840,6212,1111080
519,1266,1088840,6212,1111080
519,1266,1089840,6212,1112080
520,1268,1090840,6212,1113080
520,1268,1091210,6212,1113450
520,1268,1091440,6212,1113680
520,1268,1092440,6212,1114680
521,1270,1093440,6212,1115680
521,1270,1093440,6212,1116490
521,1270,1094090,6212,1117140
521,1270,1094090,6212,1117140
522,1272,1094900,6212,1117950
522,1272,1095710,6212,1118760
523,1274,1096710,6212,1119760
523,1274,1097080,6212,1120130
523,1274,1097080,6212,1120130
523,1274,1098080,6212,1121130
523,1274,1098550,6212,1121600
524,1276,1099550,6212,1122600
524,1276,1099550,6212,1122600
524,1276,1100550,6212,1123600
525,1278,1101550,6212,1124600
525,1278,1102550,6212,1125600
525,1278,1102870,6212,1125920
526,1280,1103870,6212,1126920
526,1280,1104870,6212,1127920
526,1280,1105870,6212,1128920
527,1282,1106680,6212,1129730
527,1282,1106900,6212,1129950
527,1282,1107220,6212,1130270
527,1282,1108030,6212,1131080
528,1284,1108500,6212,1131550
528,1284,1109500,6212,1132550
529,1286,1110500,6212,1133550
529,1286,1110970,6212,1134020
529,1286,1111970,6212,1135020
529,1286,1111970,6212,1135490
529,1286,1112970,6212,1136490
530,1288,1113970,6212,1137490
530,1288,1114780,6212,1138300
531,1290,1115250,6212,1138770
531,1290,1115250,6212,1139580
531,1290,1115570,6212,1139900
531,1290,1116380,6212,1140710
532,1292,1117380,6212,1141710
532,1292,1117380,6212,1142520
532,1292,1118380,6212,1143520
533,1294,1119380,6212,1144520
533,1294,1119380,6212,1144740
533,1294,1120380,6212,1145740
534,1296,1121190,6212,1146550
534,1296,1121560,6212,1146920
534,1296,1121670,6212,1147030
534,1296,1121670,6212,1147030
534,1296,1122670,6212,1148030
535,1298,1123670,6212,1149030
535,1298,1124670,6212,1150030
536,1300,1125670,6212,1151030
536,1300,1126670,6212,1152030
537,1302,1127670,6212,1153030
537,1302,1128670,6212,1154030
538,1304,1129670,6212,1155030
538,1304,1130670,6212,1156030
539,1306,1131670,6212,1157030
539,1306,1132670,6212,1158030
539,1306,1133140,6212,1158500
539,1306,1133460,6212,1158820
540,1308,1134270,6212,1159630
540,1308,1134270,6212,1159630
540,1308,1134920,6212,1160280
540,1308,1134920,6212,1160280
541,1310,1135920,6212,1161280
541,1310,1135920,6212,1161280
541,1310,1136920,6212,1162280
541,1310,1137920,6212,1163280
541,1310,1138240,6212,1163600
541,1310,1138240,6212,1164250
541,1310,1138240,6212,1164840
542,1312,1139050,6212,1165650
542,1312,1139520,6212,1166120
543,1314,1140330,6212,1166930
543,1314,1140650,6212,1167250
543,1314,1141650,6212,1168250
544,1316,1142650,6212,1169250
544,1316,1143020,6212,1169620
544,1316,1143490,6212,1170090
545,1318,1144300,6212,1170900
545,1318,1144300,6212,1171120
545,1318,1145300,6212,1172120
545,1318,1146300,6212,1173120
546,1320,1147300,6212,1174120
546,1320,1148300,6212,1175120
546,1320,1148300,6212,1175120
547,1322,1149300,6212,1176120
547,1322,1150110,6212,1176930
548,1324,1151110,6212,1177930
548,1324,1151430,6212,1178250
548,1324,1151900,6212,1178720
549,1326,1152900,6212,1179720
549,1326,1153900,6212,1180720
549,1326,1153900,6212,1180720
549,1326,1153900,6212,1180720
550,1328,1154550,6212,1181370
550,1328,1155550,6212,1182370
550,1328,1156100,6212,1182920
550,1328,1156910,6212,1183730
550,1328,1157910,6212,1184730
550,1328,1158910,6212,1185730
550,1328,1158910,6212,1185730
550,1328,1159560,6212,1186380
551,1336,1160560,6212,1187380
552,1338,1161560,6212,1188380
552,1338,1162560,6212,1189380
552,1338,1162880,6212,1189700
553,1340,1163350,6212,1190170
553,1340,1164350,6212,1191170
554,1342,1165350,6212,1192170
554,1342,1166350,6212,1193170
555,1344,1167350,6212,1194170
555,1344,1167350,6212,1194170
555,1344,1167350,6212,1194170
555,1344,1168350,6212,1195170
555,1344,1169160,6212,1195980
556,1346,1169970,6212,1196790
556,1346,1170970,6212,1197790
556,1346,1170970,6212,1197790
556,1346,1170970,6212,1197790
557,1348,1171970,6212,1198790
557,1348,1172290,6212,1199110
557,1348,1172610,6212,1199430
557,1348,1173610,6212,1200430
558,1350,1174420,6212,1201240
558,1350,1175420,6212,1202240
559,1352,1176420,6212,1203240
559,1352,1176890,6212,1203710
560,1354,1177700,6212,1204520
560,1354,1178170,6212,1204990
560,1354,1179170,6212,1205990
560,1354,1179330,6212,1206150
560,1354,1179330,6212,1206150
561,1356,1179920,6212,1206740
561,1356,1180920,6212,1207740
561,1356,1181390,6212,1208210
561,1356,1181710,6212,1208530
562,1358,1182710,6212,1209530
562,1358,1183710,6212,1210530
563,1360,1184710,6212,1211530
563,1360,1185710,6212,1212530
564,1362,1186520,6212,1213340
564,1362,1187520,6212,1214340
565,1364,1187990,6212,1214810
565,1364,1188540,6212,1215360
566,1366,1189540,6212,1216360
566,1366,1189540,6212,1216360
566,1366,1190540,6212,1217360
566,1366,1190540,6212,1217360
567,1368,1191540,6212,1218360
567,1368,1192540,6212,1219360
568,1370,1193540,6212,1220360
568,1370,1194010,6212,1220830
568,1370,1194010,6212,1220830
568,1370,1194230,6212,1221050
568,1370,1194880,6212,1221700
568,1370,1194880,6212,1221700
569,1372,1195690,6212,1222510
569,1372,1196690,6212,1223510
570,1374,1197500,6212,1224320
570,1374,1198500,6212,1225320
570,1374,1198500,6212,1225970
570,1374,1199500,6212,1226970
570,1374,1200050,6212,1227520
570,1374,1200510,6212,1227980
570,1374,1201510,6212,1228980
