ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
495164.35,13.52,3.29,228228.45,6.23
495062.12,13.52,3.29,228573.29,6.24
495148.53,13.52,3.3,228570.79,6.24
495046.31,13.52,3.3,228786.09,6.25
494944.09,13.52,3.3,228647.26,6.25
494944.09,13.52,3.3,228692.17,6.25
494841.87,13.52,3.3,228803.82,6.25
494739.65,13.53,3.3,228803.91,6.26
494650.54,13.53,3.3,228207.58,6.24
494444.49,13.52,3.3,227912.18,6.23
494530.9,13.53,3.31,227911.9,6.24
494530.9,13.53,3.31,227911.9,6.24
494428.68,13.53,3.31,227931.71,6.24
494203.13,13.53,3.31,227172.2,6.22
494100.91,13.53,3.31,227160.59,6.22
493998.69,13.53,3.31,227152.39,6.22
493692.76,13.53,3.31,226799.17,6.21
494018.7,13.54,3.32,227493.67,6.23
493916.48,13.54,3.32,227493.5,6.24
494139.77,13.55,3.33,227493.49,6.24
494037.55,13.55,3.33,227831.98,6.25
494123.96,13.55,3.33,227779.08,6.25
493777.03,13.55,3.32,227200.85,6.23
493663.57,13.55,3.32,227586.3,6.25
493749.97,13.55,3.33,227407.49,6.24
494075.92,13.56,3.34,227287.06,6.24
493973.7,13.56,3.34,228435.66,6.27
493871.48,13.56,3.34,228435.47,6.27
493969.12,13.57,3.35,228239.1,6.27
493866.9,13.57,3.35,228239.1,6.27
493780.96,13.57,3.35,228309.54,6.28
493780.96,13.57,3.35,228303.94,6.28
493678.74,13.57,3.35,228362.04,6.28
493576.51,13.57,3.35,228793.41,6.29
493474.29,13.58,3.35,228389.83,6.28
493474.29,13.58,3.35,228425.84,6.28
493372.07,13.58,3.35,228334.16,6.28
493480.96,13.58,3.36,228606.97,6.29
493378.74,13.58,3.36,228606.97,6.29
493276.51,13.58,3.36,228606.78,6.3
492908.07,13.58,3.35,228334.87,6.29
493221.65,13.59,3.36,228334.87,6.29
493119.43,13.59,3.37,228364.88,6.29
493445.38,13.6,3.38,228351.0,6.29
493343.15,13.6,3.38,228335.89,6.29
492984.99,13.59,3.37,228828.6,6.31
493310.93,13.6,3.38,228686.67,6.31
493208.71,13.6,3.38,228690.84,6.31
493106.49,13.6,3.38,228591.23,6.31
493004.27,13.6,3.38,228560.67,6.31
492828.09,13.6,3.38,228321.31,6.3
492828.09,13.6,3.38,228285.3,6.3
492725.87,13.6,3.38,228224.17,6.3
492853.02,13.61,3.38,229797.7,6.34
492750.8,13.61,3.39,229797.83,6.35
492648.58,13.61,3.39,229797.51,6.35
492546.36,13.61,3.39,229797.51,6.35
492444.13,13.61,3.39,229803.44,6.35
492879.21,13.62,3.4,230381.41,6.37
492879.21,13.62,3.4,230419.47,6.37
492879.21,13.62,3.4,230400.37,6.37
492776.98,13.62,3.4,231043.4,6.39
492674.76,13.63,3.4,231043.22,6.39
492728.35,13.63,3.41,231000.37,6.39
492824.15,13.63,3.41,231106.53,6.39
493218.49,13.65,3.42,230572.36,6.38
493088.42,13.64,3.42,231801.66,6.41
493139.1,13.65,3.43,231337.78,6.4
492554.81,13.64,3.41,230648.69,6.39
492452.59,13.64,3.41,230658.9,6.39
492864.78,13.65,3.43,230117.56,6.37
492694.92,13.65,3.42,230045.86,6.37
492781.33,13.65,3.43,230038.64,6.37
493107.28,13.66,3.44,230037.54,6.37
493107.28,13.66,3.44,230059.0,6.37
493005.06,13.66,3.44,230058.68,6.38
493091.46,13.67,3.45,230509.19,6.39
492989.24,13.67,3.45,230622.5,6.39
492887.02,13.67,3.45,230748.89,6.4
492973.43,13.68,3.45,230748.7,6.4
492871.21,13.68,3.45,230748.7,6.4
492957.61,13.68,3.46,230753.47,6.4
492855.39,13.68,3.46,230751.55,6.41
492941.8,13.69,3.47,230752.23,6.41
492576.37,13.68,3.46,230500.46,6.4
492474.15,13.68,3.46,230904.23,6.41
492371.93,13.68,3.46,230598.96,6.41
492269.71,13.68,3.46,231062.41,6.42
492167.49,13.68,3.46,231069.19,6.42
492065.27,13.69,3.46,230970.72,6.42
491963.05,13.69,3.46,230359.19,6.41
492397.72,13.7,3.48,230199.49,6.4
492077.72,13.69,3.47,229879.49,6.4
491861.95,13.69,3.46,229666.5,6.39
491937.11,13.69,3.47,230339.63,6.41
491834.89,13.69,3.47,230346.41,6.41
491732.67,13.69,3.47,230247.94,6.41
491630.45,13.69,3.47,230247.75,6.41
491565.96,13.69,3.47,229756.54,6.4
491565.96,13.69,3.47,229756.54,6.4
491743.89,13.7,3.48,230426.65,6.42
491830.29,13.71,3.48,230426.65,6.42
491728.07,13.71,3.49,230493.95,6.43
492054.02,13.72,3.5,230515.89,6.43
491951.8,13.72,3.5,230449.45,6.43
491746.29,13.71,3.49,230176.09,6.42
491644.07,13.72,3.49,230932.89,6.44
491730.48,13.72,3.5,230802.14,6.44
491628.26,13.72,3.5,230802.14,6.44
491526.03,13.72,3.5,230872.98,6.45
491612.44,13.73,3.51,230872.98,6.45
491244.27,13.72,3.5,230592.13,6.44
491142.05,13.72,3.5,230592.28,6.44
491468.0,13.73,3.51,230592.13,6.44
491468.0,13.73,3.51,230592.13,6.44
491099.83,13.72,3.5,230592.13,6.44
490997.61,13.72,3.5,230623.03,6.45
491220.9,13.73,3.51,230606.13,6.45
491118.67,13.73,3.51,230592.13,6.45
491513.02,13.75,3.52,231681.61,6.48
491410.8,13.75,3.53,231681.74,6.48
491308.58,13.75,3.53,231681.42,6.48
490970.85,13.74,3.52,231267.96,6.47
490868.63,13.74,3.52,231300.0,6.48
490766.41,13.74,3.52,231325.42,6.48
490852.82,13.75,3.53,231267.96,6.48
490750.6,13.75,3.53,231271.31,6.48
490659.62,13.75,3.53,231640.29,6.49
490546.16,13.75,3.53,231453.36,6.49
490872.1,13.76,3.54,231453.18,6.49
490769.88,13.76,3.54,231453.18,6.49
490667.66,13.76,3.54,231462.49,6.49
490565.44,13.77,3.54,231457.49,6.49
490463.22,13.77,3.54,231453.87,6.5
490361.0,13.77,3.55,231362.18,6.5
490447.41,13.77,3.55,231742.14,6.51
490447.41,13.77,3.55,231742.14,6.51
490345.18,13.77,3.55,231807.06,6.51
489527.42,13.78,3.56,231806.87,6.53
489170.49,13.77,3.55,231411.14,6.52
489245.65,13.78,3.56,231800.04,6.53
489143.43,13.78,3.56,231800.04,6.53
489041.21,13.78,3.56,231749.76,6.53
488835.7,13.78,3.55,231602.45,6.53
489161.65,13.79,3.57,231591.17,6.53
489059.43,13.79,3.57,232603.93,6.56
488691.26,13.78,3.56,232235.34,6.55
489009.13,13.79,3.57,232235.15,6.55
488906.91,13.79,3.57,231775.99,6.54
488804.69,13.79,3.57,231781.24,6.54
488924.81,13.8,3.58,231725.82,6.54
488822.59,13.8,3.58,231727.14,6.54
488720.37,13.8,3.58,231725.47,6.54
488606.91,13.8,3.58,232620.13,6.57
488693.32,13.81,3.59,232715.37,6.58
488591.09,13.81,3.59,232753.32,6.58
488221.0,13.8,3.58,232624.62,6.58
488455.53,13.81,3.59,233301.35,6.6
488342.07,13.81,3.59,233140.03,6.59
488239.85,13.81,3.59,233140.39,6.59
488565.8,13.82,3.6,233139.84,6.6
488463.58,13.82,3.6,233184.55,6.6
488361.36,13.82,3.6,233154.91,6.6
488065.85,13.82,3.59,232898.12,6.59
487963.63,13.82,3.6,232904.37,6.6
487743.94,13.81,3.59,233664.13,6.62
487743.94,13.81,3.59,233667.52,6.62
487641.72,13.81,3.59,233667.66,6.62
487728.12,13.82,3.6,233259.3,6.61
487625.9,13.82,3.6,233259.46,6.61
487951.85,13.83,3.61,233263.52,6.61
487583.68,13.82,3.6,233258.99,6.61
487481.46,13.82,3.6,234915.69,6.66
487807.41,13.84,3.61,235028.54,6.67
487807.41,13.84,3.61,235028.54,6.67
487705.19,13.84,3.61,235258.97,6.67
487337.02,13.83,3.61,234884.0,6.66
487234.8,13.83,3.61,234884.13,6.67
487132.58,13.83,3.61,234884.29,6.67
487041.59,13.83,3.61,234567.38,6.66
487116.76,13.84,3.61,235099.74,6.68
487562.67,13.85,3.63,234609.96,6.66
487460.45,13.85,3.63,234684.48,6.67
487460.45,13.85,3.63,234684.48,6.67
487358.23,13.85,3.63,234626.48,6.67
487256.01,13.85,3.63,234626.47,6.67
487153.79,13.85,3.63,234610.27,6.67
487377.07,13.86,3.64,235023.75,6.69
487092.8,13.86,3.63,234670.17,6.68
486981.66,13.85,3.63,235622.69,6.7
486868.2,13.86,3.63,235592.01,6.7
486765.98,13.86,3.63,235591.82,6.71
486663.76,13.86,3.64,235591.82,6.71
486940.38,13.87,3.65,235592.89,6.71
486838.16,13.87,3.65,235591.82,6.71
487164.11,13.88,3.66,235591.82,6.71
487164.11,13.88,3.66,235591.82,6.71
487061.89,13.88,3.66,235948.99,6.72
486693.72,13.87,3.65,235656.44,6.72
486591.5,13.87,3.65,235633.91,6.72
486591.5,13.87,3.65,235633.91,6.72
486917.45,13.88,3.66,236483.6,6.74
486917.45,13.88,3.66,236483.6,6.74
486917.45,13.88,3.66,236483.6,6.74
486917.45,13.88,3.66,236471.5,6.74
487140.73,13.89,3.67,236471.32,6.74
487038.51,13.89,3.67,236471.32,6.75
487124.92,13.9,3.68,236481.02,6.75
487022.7,13.9,3.68,236475.06,6.75
487022.7,13.9,3.68,236475.06,6.75
486920.48,13.9,3.68,236471.32,6.75
486818.26,13.9,3.68,236790.05,6.76
487094.88,13.91,3.69,236693.85,6.76
486726.71,13.9,3.68,236282.79,6.75
486624.48,13.91,3.68,236968.77,6.77
486950.43,13.92,3.69,237081.62,6.78
487173.72,13.93,3.7,237498.05,6.79
487397.01,13.93,3.71,237497.87,6.79
487483.41,13.94,3.72,237497.87,6.79
487115.24,13.93,3.71,237259.42,6.79
487013.02,13.93,3.71,237293.5,6.79
487013.02,13.93,3.71,237293.5,6.79
486910.8,13.93,3.71,237277.92,6.79
486997.21,13.94,3.72,237270.28,6.79
486894.99,13.94,3.72,237259.42,6.79
487220.94,13.95,3.73,238282.05,6.82
487118.72,13.95,3.73,238335.21,6.83
487118.72,13.95,3.73,238335.21,6.83
487016.49,13.95,3.73,238335.34,6.83
486914.27,13.96,3.73,238335.02,6.83
486556.1,13.95,3.72,238031.74,6.82
486642.51,13.95,3.73,238031.74,6.82
486540.29,13.95,3.73,238059.35,6.83
486626.7,13.96,3.74,238037.82,6.83
486524.47,13.96,3.74,238031.74,6.83
486422.25,13.96,3.74,238528.59,6.85
486422.25,13.96,3.74,238528.59,6.85
486645.54,13.97,3.75,238735.1,6.85
486645.54,13.97,3.75,238735.1,6.85
486979.57,13.98,3.76,238760.14,6.86
486877.35,13.98,3.76,239088.72,6.87
486775.13,13.98,3.76,239071.98,6.87
486861.53,13.99,3.77,239166.24,6.87
486495.28,13.98,3.76,238790.93,6.86
486821.23,13.99,3.77,238790.75,6.86
486719.01,13.99,3.77,238790.75,6.87
486805.42,14.0,3.78,238790.75,6.87
486891.82,14.01,3.78,238803.33,6.87
486552.98,14.0,3.77,238482.61,6.86
486347.47,13.99,3.77,238165.78,6.85
486245.25,13.99,3.77,238158.24,6.85
486143.03,13.99,3.77,238153.2,6.86
486229.44,14.0,3.78,239005.68,6.88
485940.6,13.99,3.77,238810.64,6.88
485838.38,13.99,3.77,238885.44,6.88
485470.21,13.99,3.76,238537.25,6.87
485367.99,13.99,3.76,238537.06,6.87
485265.76,13.99,3.77,238537.06,6.88
485163.54,13.99,3.77,238773.24,6.88
485163.54,13.99,3.77,238773.24,6.88
485440.16,14.0,3.78,238567.37,6.88
485337.94,14.0,3.78,239292.8,6.9
485235.72,14.0,3.78,239292.8,6.9
485133.5,14.0,3.78,239292.8,6.91
485031.28,14.0,3.78,239292.8,6.91
485117.69,14.01,3.79,238879.3,6.9
485015.46,14.01,3.79,238627.21,6.89
485238.75,14.02,3.8,239460.06,6.92
485238.75,14.02,3.8,239460.06,6.92
485136.53,14.02,3.8,239461.56,6.92
485034.31,14.02,3.8,239461.05,6.92
484932.09,14.02,3.8,239460.06,6.92
484829.87,14.02,3.8,239596.74,6.93
484491.03,14.02,3.79,239203.29,6.92
484577.43,14.02,3.8,239235.83,6.92
484577.43,14.02,3.8,239259.1,6.92
484475.21,14.02,3.8,239242.35,6.92
484475.21,14.02,3.8,239242.35,6.92
484372.99,14.02,3.8,239167.41,6.92
484270.77,14.02,3.8,239075.72,6.92
484168.55,14.03,3.8,239075.72,6.93
483873.04,14.02,3.8,238783.2,6.92
483503.04,14.01,3.79,238413.2,6.91
483779.66,14.02,3.8,238321.51,6.91
483677.44,14.02,3.8,238700.83,6.92
483575.22,14.02,3.8,238692.31,6.92
483575.22,14.02,3.8,238710.98,6.92
483473.0,14.02,3.8,238627.81,6.92
483370.78,14.02,3.8,238627.62,6.92
483268.55,14.02,3.8,238627.62,6.93
483166.33,14.03,3.8,238634.64,6.93
483064.11,14.03,3.8,238627.65,6.93
482961.89,14.03,3.81,238630.7,6.93
482859.67,14.03,3.81,238635.81,6.93
482768.69,14.03,3.81,238832.35,6.94
483110.91,14.04,3.82,239074.3,6.95
483008.69,14.04,3.82,239074.43,6.95
483008.69,14.04,3.82,239074.43,6.95
482906.47,14.04,3.82,239074.58,6.95
482804.25,14.05,3.82,239074.11,6.96
482702.03,14.05,3.82,239079.57,6.96
482306.34,14.04,3.82,238692.89,6.95
482392.75,14.04,3.82,238690.36,6.95
482290.53,14.04,3.82,238689.64,6.95
482188.31,14.05,3.82,238983.19,6.96
482086.09,14.05,3.82,238856.64,6.96
482412.04,14.06,3.84,238969.49,6.96
481594.27,14.07,3.84,238969.3,6.98
481492.05,14.07,3.85,239138.76,6.99
481591.57,14.07,3.85,238739.92,6.98
481574.15,14.08,3.85,238625.87,6.98
481660.55,14.08,3.86,238625.68,6.98
481551.92,14.08,3.86,238522.93,6.97
481449.7,14.08,3.86,238522.93,6.98
481347.48,14.08,3.86,238522.93,6.98
481245.26,14.08,3.86,238553.05,6.98
481143.04,14.08,3.86,238522.93,6.98
481040.82,14.09,3.86,238884.44,7.0
480845.31,14.08,3.86,238645.07,6.99
480549.8,14.07,3.85,238318.57,6.98
480343.75,14.07,3.85,237478.1,6.96
480241.53,14.07,3.85,237386.41,6.96
479873.36,14.06,3.84,237072.42,6.95
479668.47,14.06,3.84,236728.79,6.94
479374.34,14.05,3.83,236459.24,6.93
479608.86,14.06,3.84,236524.62,6.94
479495.4,14.07,3.84,236574.1,6.94
479772.02,14.08,3.85,236953.42,6.95
479669.8,14.08,3.85,236861.73,6.95
479567.58,14.08,3.86,236861.73,6.95
479465.36,14.08,3.86,236814.73,6.95
479551.77,14.09,3.86,236800.17,6.96
479449.55,14.09,3.86,236800.17,6.96
479347.32,14.09,3.87,237385.68,6.98
479673.27,14.1,3.88,237186.42,6.97
479571.05,14.1,3.88,237186.42,6.97
479468.83,14.1,3.88,237186.42,6.98
479366.61,14.1,3.88,236881.92,6.97
479264.39,14.1,3.88,236882.11,6.97
479162.17,14.1,3.88,236881.92,6.97
479259.81,14.11,3.89,237687.37,7.0
479334.98,14.12,3.89,237798.57,7.0
479232.76,14.12,3.9,237798.57,7.01
478943.92,14.11,3.89,237509.25,7.0
478841.7,14.11,3.89,237602.94,7.0
478546.19,14.1,3.88,237344.98,7.0
478443.97,14.11,3.88,237326.23,7.0
478341.75,14.11,3.88,237251.29,7.0
478239.53,14.11,3.89,237258.07,7.0
477871.36,14.1,3.88,236885.12,6.99
478197.3,14.11,3.89,237160.64,7.0
477829.13,14.1,3.88,236846.64,6.99
478155.08,14.11,3.89,236847.53,6.99
477746.2,14.12,3.9,236847.38,7.0
477643.98,14.12,3.9,237102.99,7.01
477541.76,14.12,3.9,237048.67,7.01
477541.76,14.12,3.9,237048.67,7.01
477541.76,14.12,3.9,237047.43,7.01
477541.76,14.12,3.9,237038.27,7.01
477628.16,14.13,3.9,237372.56,7.02
477714.57,14.13,3.91,237372.38,7.02
477612.35,14.13,3.91,237372.38,7.02
477510.13,14.13,3.91,237372.38,7.03
477733.41,14.14,3.92,237388.27,7.03
477631.19,14.14,3.92,237489.44,7.03
477717.6,14.15,3.93,237574.94,7.04
477359.43,14.14,3.92,237296.53,7.03
477685.38,14.15,3.93,237406.59,7.03
477396.54,14.15,3.92,237117.26,7.03
476984.44,14.14,3.92,235922.42,6.99
476882.22,14.14,3.92,236636.61,7.02
476780.0,14.14,3.92,236545.96,7.02
476780.0,14.14,3.92,236545.96,7.02
477003.29,14.15,3.93,236868.45,7.03
476901.07,14.16,3.93,236868.26,7.03
476811.96,14.16,3.93,236271.93,7.01
476794.54,14.16,3.94,236161.93,7.01
476436.37,14.15,3.93,235907.62,7.01
476659.65,14.16,3.94,235931.69,7.01
476557.43,14.16,3.94,235917.55,7.01
476455.21,14.16,3.94,235907.62,7.01
476352.99,14.16,3.94,236124.99,7.02
476057.48,14.16,3.93,235803.98,7.01
475955.26,14.16,3.94,235705.21,7.01
476281.21,14.17,3.95,235645.46,7.01
476178.99,14.17,3.95,235645.83,7.01
476076.77,14.17,3.95,235645.28,7.01
475974.55,14.17,3.95,236381.55,7.04
475872.33,14.17,3.95,236501.1,7.04
475507.53,14.16,3.94,236091.24,7.03
475202.02,14.16,3.94,235787.71,7.02
475099.8,14.16,3.94,235675.23,7.02
475099.8,14.16,3.94,235675.23,7.02
474997.58,14.16,3.94,236551.18,7.05
474997.58,14.16,3.94,236551.18,7.05
475220.87,14.17,3.95,236618.14,7.05
475118.64,14.17,3.95,236782.02,7.06
474913.14,14.17,3.94,236579.49,7.06
474810.92,14.17,3.94,236586.28,7.06
474708.69,14.17,3.95,236487.81,7.06
474606.47,14.17,3.95,236487.62,7.06
474504.25,14.17,3.95,236487.62,7.06
474504.25,14.17,3.95,236522.64,7.06
474504.25,14.17,3.95,236520.42,7.06
474830.2,14.18,3.96,236520.42,7.06
474727.98,14.18,3.96,236520.42,7.07
474625.76,14.18,3.96,236611.48,7.07
474625.76,14.18,3.96,236609.35,7.07
474523.54,14.19,3.96,236609.17,7.07
474421.32,14.19,3.96,236609.16,7.08
474319.1,14.19,3.97,236752.25,7.08
474229.99,14.19,3.97,236155.92,7.07
474023.94,14.19,3.96,235860.53,7.06
474132.82,14.19,3.97,235473.41,7.05
473798.37,14.19,3.96,236768.9,7.09
473798.37,14.19,3.96,236768.9,7.09
473873.54,14.19,3.97,236408.92,7.08
473760.08,14.19,3.97,236651.82,7.09
473835.24,14.2,3.98,236073.97,7.07
473733.02,14.2,3.98,236049.05,7.08
473630.8,14.2,3.98,236016.78,7.08
473541.69,14.2,3.98,235420.46,7.06
473865.65,14.21,3.99,235655.06,7.07
473974.53,14.22,4.0,236191.93,7.09
474462.37,14.24,4.01,236553.49,7.1
474360.15,14.24,4.02,236630.23,7.1
474257.93,14.24,4.02,236630.04,7.1
474155.71,14.24,4.02,236630.04,7.11
474004.67,14.24,4.01,236548.77,7.1
473902.45,14.24,4.02,236567.41,7.11
473902.45,14.24,4.02,236567.41,7.11
473902.45,14.24,4.02,236567.41,7.11
473800.23,14.24,4.02,236609.43,7.11
473800.23,14.24,4.02,236659.03,7.11
473686.77,14.24,4.02,236221.82,7.1
473761.94,14.25,4.02,236389.26,7.11
473659.72,14.25,4.02,236364.48,7.11
473300.69,14.24,4.02,235995.76,7.1
473695.03,14.25,4.03,235269.53,7.08
473695.03,14.25,4.03,235268.02,7.08
473536.41,14.25,4.02,235109.97,7.07
473434.19,14.25,4.03,235101.45,7.08
473434.19,14.25,4.03,235101.45,7.08
473331.97,14.25,4.03,235493.98,7.09
473555.25,14.26,4.04,235733.43,7.1
473453.03,14.26,4.04,235733.52,7.1
473453.03,14.26,4.04,235733.52,7.1
473350.81,14.26,4.04,235733.24,7.1
473350.81,14.26,4.04,235733.24,7.1
472967.96,14.25,4.03,236771.87,7.13
472772.45,14.25,4.02,236579.26,7.13
472670.23,14.25,4.03,236714.07,7.14
472624.72,14.25,4.03,236308.24,7.12
473025.68,14.26,4.04,235949.82,7.11
473025.68,14.26,4.04,235962.41,7.11
473134.96,14.27,4.05,235270.81,7.09
473176.01,14.27,4.05,236150.43,7.12
473085.03,14.27,4.05,235876.26,7.12
472971.57,14.28,4.05,235722.02,7.11
472869.35,14.28,4.05,235588.97,7.11
472767.13,14.28,4.06,235815.05,7.12
472664.91,14.28,4.06,235815.42,7.12
472575.8,14.28,4.06,235219.09,7.11
472575.8,14.28,4.06,235219.09,7.11
472274.13,14.27,4.05,234865.2,7.1
472068.08,14.27,4.05,234569.8,7.09
472480.27,14.29,4.06,235099.28,7.11
472203.51,14.28,4.06,235330.22,7.12
472203.51,14.28,4.06,235330.22,7.12
472101.29,14.28,4.06,235329.66,7.12
472101.29,14.28,4.06,235329.66,7.12
471999.07,14.28,4.06,235377.3,7.12
471999.07,14.28,4.06,235472.42,7.13
471896.85,14.28,4.06,235697.03,7.13
471794.63,14.28,4.06,235510.68,7.13
471881.04,14.29,4.07,235533.3,7.13
471778.82,14.29,4.07,235533.11,7.14
472116.0,14.3,4.08,235493.18,7.14
472191.17,14.31,4.09,236249.37,7.16
472290.69,14.32,4.09,235850.54,7.15
472273.27,14.32,4.1,235728.45,7.15
472359.67,14.33,4.1,235728.45,7.15
472257.45,14.33,4.11,235762.56,7.15
472480.74,14.34,4.11,235743.74,7.15
472378.52,14.34,4.12,236160.59,7.17
472276.3,14.34,4.12,236131.67,7.17
472174.08,14.34,4.12,236131.48,7.17
472397.37,14.35,4.13,236131.48,7.17
472192.92,14.35,4.13,236165.96,7.18
471824.75,14.34,4.12,235770.53,7.17
471722.53,14.34,4.12,235736.05,7.17
471620.31,14.35,4.12,235742.83,7.17
471968.74,14.36,4.14,237135.86,7.21
471866.52,14.36,4.14,237037.39,7.21
471764.3,14.36,4.14,237044.18,7.22
471662.08,14.36,4.14,236945.71,7.22
471559.85,14.36,4.14,236945.53,7.22
471457.63,14.36,4.14,236945.52,7.22
471355.41,14.37,4.14,237081.32,7.23
471355.41,14.37,4.14,237082.39,7.23
471355.41,14.37,4.14,237079.55,7.23
471172.42,14.36,4.14,237090.54,7.23
471498.37,14.37,4.15,237157.3,7.23
471721.65,14.38,4.16,237119.02,7.23
471489.56,14.38,4.16,239078.12,7.29
471387.33,14.38,4.16,239084.91,7.29
471285.11,14.38,4.16,238986.44,7.29
471611.06,14.39,4.17,238987.33,7.29
471508.84,14.4,4.17,238988.55,7.3
471406.62,14.4,4.17,238990.78,7.3
471504.27,14.4,4.18,238904.89,7.3
471579.43,14.41,4.19,239375.48,7.31
471211.26,14.4,4.18,239370.95,7.31
471310.78,14.41,4.18,238972.11,7.3
471106.11,14.4,4.18,238669.22,7.3
471003.89,14.41,4.18,238873.69,7.31
471090.29,14.41,4.19,238669.22,7.3
470988.07,14.41,4.19,238754.32,7.31
470988.07,14.41,4.19,238754.32,7.31
470988.07,14.41,4.19,238754.32,7.31
470885.85,14.41,4.19,239053.22,7.32
470783.63,14.42,4.19,238901.46,7.32
470681.41,14.42,4.19,238892.94,7.32
470579.19,14.42,4.2,238809.77,7.32
470476.97,14.42,4.2,238809.6,7.32
470374.74,14.42,4.2,238809.81,7.32
470374.74,14.42,4.2,238809.83,7.32
470272.52,14.42,4.2,238881.24,7.33
470170.3,14.42,4.2,238845.32,7.33
470068.08,14.42,4.2,238809.61,7.33
469909.45,14.42,4.2,238650.98,7.32
469807.23,14.42,4.2,238919.17,7.33
469705.01,14.42,4.2,238918.99,7.34
469602.79,14.42,4.2,238918.99,7.34
469602.79,14.42,4.2,238918.99,7.34
469602.79,14.42,4.2,238918.99,7.34
469511.81,14.43,4.2,238690.67,7.33
469216.3,14.42,4.2,238501.57,7.33
469291.47,14.42,4.2,238650.2,7.34
469189.25,14.43,4.2,238772.68,7.34
469189.25,14.43,4.2,238772.68,7.34
469087.03,14.43,4.2,238687.87,7.34
469186.54,14.43,4.21,238289.03,7.33
469084.32,14.43,4.21,238340.5,7.33
468878.28,14.43,4.21,237969.87,7.33
468672.23,14.43,4.21,237665.62,7.32
467854.46,14.44,4.22,237665.43,7.34
467752.24,14.44,4.22,237573.74,7.34
468078.19,14.45,4.23,238010.65,7.35
467975.97,14.46,4.23,237918.96,7.35
467975.97,14.46,4.23,237896.2,7.35
467975.97,14.46,4.23,237921.25,7.35
467873.74,14.46,4.24,237921.25,7.35
467771.52,14.46,4.24,237921.38,7.35
467669.3,14.46,4.24,237921.53,7.36
467301.13,14.45,4.23,237544.63,7.35
467301.13,14.45,4.23,237544.63,7.35
467198.91,14.45,4.23,237544.16,7.35
467524.86,14.46,4.24,237544.16,7.35
467305.17,14.46,4.24,237744.28,7.36
467202.95,14.46,4.24,237544.16,7.35
467426.24,14.47,4.25,237543.97,7.35
467535.12,14.48,4.25,238186.91,7.38
467432.9,14.48,4.26,238186.91,7.38
467330.68,14.48,4.26,238771.66,7.4
467228.46,14.48,4.26,238771.66,7.4
467228.46,14.48,4.26,238767.92,7.4
467228.46,14.48,4.26,238706.7,7.4
467115.0,14.48,4.26,238226.5,7.39
467190.17,14.49,4.27,238327.61,7.39
467087.95,14.49,4.27,238449.69,7.4
467087.95,14.49,4.27,238525.05,7.4
466985.73,14.49,4.27,238513.71,7.4
466985.73,14.49,4.27,238513.71,7.4
466985.73,14.49,4.27,238513.71,7.4
466985.73,14.49,4.27,238513.71,7.4
466827.1,14.49,4.26,238364.37,7.4
466737.99,14.49,4.27,237768.04,7.38
466531.94,14.49,4.26,237472.64,7.37
466440.96,14.49,4.27,237071.11,7.36
466516.13,14.49,4.27,237255.56,7.37
466516.13,14.49,4.27,237255.56,7.37
466739.42,14.5,4.28,237222.14,7.37
466837.06,14.51,4.29,238098.59,7.4
466912.23,14.52,4.29,238180.83,7.41
466912.23,14.52,4.29,238180.83,7.41
466810.01,14.52,4.3,238089.14,7.4
467135.96,14.53,4.31,238524.1,7.42
467222.36,14.54,4.31,238523.92,7.42
467120.14,14.54,4.32,238523.92,7.42
466751.97,14.53,4.31,238148.95,7.41
466838.38,14.53,4.31,238148.95,7.41
466736.16,14.54,4.31,238162.69,7.42
466633.93,14.54,4.32,238149.76,7.42
466959.88,14.55,4.33,238148.95,7.42
466857.66,14.55,4.33,238867.24,7.45
466489.49,14.54,4.32,238508.08,7.43
466712.78,14.55,4.33,238842.45,7.45
466610.56,14.55,4.33,238842.45,7.45
466610.56,14.55,4.33,238842.45,7.45
466508.34,14.55,4.33,238842.45,7.45
466834.29,14.57,4.34,238842.58,7.45
466920.69,14.57,4.35,238842.45,7.45
466818.47,14.57,4.35,238842.45,7.46
466904.88,14.58,4.36,238842.45,7.46
466802.66,14.58,4.36,239472.0,7.48
466700.44,14.58,4.36,239616.14,7.49
466494.93,14.58,4.36,239308.11,7.48
466594.45,14.58,4.36,238909.27,7.47
466226.28,14.58,4.35,238527.42,7.46
466021.6,14.57,4.35,238224.54,7.45
466108.01,14.58,4.36,238338.38,7.46
466331.3,14.59,4.37,238579.86,7.46
466229.07,14.59,4.37,238579.96,7.47
466229.07,14.59,4.37,238579.96,7.47
466126.85,14.59,4.37,238580.15,7.47
466024.63,14.59,4.37,238611.07,7.47
