ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
581238.67,16.78,6.56,251418.07,7.26
581136.45,16.79,6.56,251418.07,7.26
581359.73,16.8,6.57,251429.04,7.26
581359.73,16.8,6.57,251426.81,7.26
581257.51,16.8,6.58,251419.91,7.27
581155.29,16.8,6.58,251417.2,7.27
581053.07,16.8,6.58,251415.84,7.27
580962.09,16.8,6.58,251879.3,7.29
581345.19,16.82,6.59,252116.16,7.29
581431.6,16.82,6.6,252116.16,7.29
581431.6,16.82,6.6,252151.27,7.3
581329.38,16.83,6.6,252151.27,7.3
581329.38,16.83,6.6,252151.27,7.3
581227.16,16.83,6.61,252151.27,7.3
581124.94,16.83,6.61,252158.14,7.3
581022.72,16.83,6.61,252166.68,7.3
580727.21,16.82,6.6,252035.21,7.3
580357.21,16.82,6.59,251665.21,7.29
579900.64,16.8,6.58,251166.37,7.28
579798.42,16.81,6.58,251150.95,7.28
579696.2,16.81,6.59,251451.37,7.29
580279.56,16.83,6.6,252020.02,7.31
580177.33,16.83,6.61,252020.02,7.31
579493.13,16.81,6.59,251340.95,7.29
579390.91,16.81,6.59,251340.95,7.29
579288.69,16.82,6.59,251369.83,7.3
579186.47,16.82,6.6,251380.17,7.3
579084.25,16.82,6.6,251356.35,7.3
578982.03,16.82,6.6,251421.16,7.3
578983.63,16.83,6.6,251690.37,7.31
579307.58,16.84,6.62,251870.95,7.32
579205.36,16.84,6.62,251870.95,7.32
579205.36,16.84,6.62,251870.95,7.32
579103.14,16.84,6.62,251870.95,7.33
579000.92,16.84,6.62,251870.95,7.33
578898.7,16.85,6.62,251879.69,7.33
579224.65,16.86,6.64,251876.14,7.33
579311.05,16.86,6.64,251870.95,7.33
579208.83,16.87,6.64,252415.6,7.35
579106.61,16.87,6.65,252418.23,7.35
579004.39,16.87,6.65,252418.23,7.35
578636.22,16.86,6.64,252118.96,7.35
577818.45,16.88,6.66,252118.96,7.36
577716.23,16.88,6.66,252118.96,7.37
577802.64,16.89,6.66,252118.96,7.37
577889.04,16.89,6.67,252118.96,7.37
577975.45,16.9,6.68,252118.96,7.37
577868.2,16.9,6.67,252011.7,7.37
577765.98,16.9,6.68,252405.84,7.38
577663.75,16.9,6.68,252466.05,7.39
577561.53,16.9,6.68,252576.97,7.39
577459.31,16.9,6.68,252576.97,7.39
577357.09,16.91,6.68,252576.97,7.4
577844.93,16.92,6.7,252589.73,7.4
577672.53,16.92,6.7,252577.1,7.4
576672.53,16.89,6.67,251577.1,7.37
576570.31,16.9,6.67,251577.95,7.37
576896.25,16.91,6.69,251954.91,7.38
576794.03,16.91,6.69,251703.44,7.38
576538.85,16.9,6.68,252779.85,7.41
577249.25,16.93,6.71,253086.22,7.42
576707.47,16.92,6.69,252529.28,7.41
576984.09,16.93,6.71,252529.28,7.41
576881.87,16.93,6.71,252529.28,7.41
576779.65,16.93,6.71,252539.43,7.41
576677.43,16.93,6.71,252537.16,7.42
576763.84,16.94,6.72,252547.46,7.42
576661.61,16.94,6.72,252974.25,7.43
576559.39,16.94,6.72,252949.42,7.43
576885.34,16.96,6.73,253326.66,7.45
576783.12,16.96,6.74,253326.66,7.45
576680.9,16.96,6.74,253326.66,7.45
576578.68,16.96,6.74,253334.01,7.45
576476.46,16.96,6.74,253332.22,7.45
576374.24,16.97,6.74,253341.62,7.46
576460.64,16.97,6.75,253597.16,7.47
576547.05,16.98,6.76,253746.81,7.47
576444.83,16.98,6.76,253680.11,7.47
576181.12,16.98,6.75,253427.8,7.47
576078.9,16.98,6.75,253427.8,7.47
575790.06,16.97,6.75,253342.45,7.47
575687.84,16.97,6.75,253342.45,7.47
575585.62,16.97,6.75,253351.69,7.47
575483.4,16.98,6.75,253349.6,7.47
575115.23,16.97,6.75,252950.1,7.46
575441.17,16.98,6.76,252943.03,7.46
575073.01,16.97,6.75,253277.65,7.47
575421.43,16.98,6.76,253355.33,7.48
575012.55,16.99,6.77,253363.35,7.49
574991.68,17.0,6.77,253195.61,7.48
574889.45,17.0,6.78,253270.36,7.49
574889.45,17.0,6.78,253270.36,7.49
574892.2,17.0,6.78,253271.62,7.49
574892.2,17.0,6.78,253271.81,7.49
574902.29,17.0,6.78,253754.94,7.5
574988.7,17.01,6.79,253748.38,7.51
574886.48,17.01,6.79,253706.25,7.51
574784.26,17.01,6.79,253860.68,7.51
575007.54,17.02,6.8,253860.68,7.52
574905.32,17.03,6.8,253860.68,7.52
574991.73,17.03,6.81,253860.68,7.52
574607.42,17.02,6.8,253452.89,7.51
574933.37,17.03,6.81,253470.01,7.51
574637.86,17.03,6.81,253456.79,7.51
574433.42,17.03,6.81,253744.84,7.52
574331.2,17.03,6.81,253715.85,7.52
574228.98,17.04,6.81,254103.02,7.54
574233.09,17.04,6.81,254107.75,7.54
574456.38,17.05,6.82,254107.75,7.54
574354.16,17.05,6.83,254138.01,7.54
574251.94,17.05,6.83,254111.92,7.54
574338.34,17.06,6.83,254112.65,7.55
573980.18,17.05,6.83,253720.78,7.54
574203.46,17.06,6.84,253715.89,7.54
574101.24,17.06,6.84,254397.9,7.56
573999.02,17.06,6.84,254404.18,7.56
573896.8,17.06,6.84,254478.11,7.57
573601.29,17.06,6.83,254265.18,7.56
573499.07,17.06,6.84,254265.18,7.56
573825.02,17.07,6.85,254265.18,7.56
573722.8,17.07,6.85,254407.47,7.57
573620.58,17.08,6.85,254423.15,7.57
573518.36,17.08,6.86,254366.25,7.57
573438.61,17.08,6.86,255120.94,7.6
573178.82,17.07,6.85,255077.58,7.6
572873.31,17.07,6.85,254766.52,7.59
572771.09,17.07,6.85,254766.52,7.59
572772.46,17.07,6.85,254798.26,7.59
573106.69,17.08,6.86,254805.93,7.6
573106.69,17.08,6.86,254805.93,7.6
573329.97,17.09,6.87,254805.93,7.6
573227.75,17.1,6.87,255155.04,7.61
573320.51,17.1,6.88,255156.64,7.61
573218.28,17.1,6.88,255192.79,7.61
573116.06,17.1,6.88,254903.45,7.61
573531.64,17.12,6.9,256487.38,7.66
573833.89,17.14,6.91,256157.53,7.65
573833.89,17.14,6.91,256157.66,7.65
573835.26,17.14,6.91,256185.14,7.65
574161.21,17.15,6.93,256185.14,7.65
574058.99,17.15,6.93,256185.14,7.65
573956.77,17.15,6.93,256185.14,7.66
573956.77,17.15,6.93,256185.14,7.66
573854.55,17.15,6.93,256214.96,7.66
573752.33,17.16,6.93,256320.5,7.66
573672.59,17.16,6.94,256420.55,7.67
573613.31,17.16,6.94,256911.44,7.69
573512.32,17.16,6.94,256679.96,7.68
573598.73,17.17,6.95,256679.96,7.68
573924.68,17.18,6.96,256679.96,7.69
573924.68,17.18,6.96,256679.96,7.69
574011.09,17.19,6.97,256679.96,7.69
573908.86,17.19,6.97,256703.01,7.69
573995.27,17.2,6.98,256685.98,7.69
573893.05,17.2,6.98,256680.68,7.69
573790.83,17.2,6.98,256679.96,7.7
573688.61,17.21,6.98,257674.54,7.73
573320.44,17.2,6.97,257259.05,7.72
573406.84,17.2,6.98,257259.05,7.72
573894.68,17.22,7.0,257259.81,7.72
573792.46,17.22,7.0,257259.06,7.72
573690.24,17.22,7.0,257259.05,7.72
573588.02,17.23,7.0,257259.07,7.73
573393.19,17.22,7.0,257064.24,7.72
573290.97,17.22,7.0,257518.85,7.74
573290.97,17.22,7.0,257518.85,7.74
573290.97,17.22,7.0,257518.85,7.74
573199.99,17.23,7.0,257649.09,7.74
573199.99,17.23,7.0,257649.09,7.74
573086.53,17.23,7.01,257908.63,7.75
573172.94,17.23,7.01,257908.63,7.75
573070.72,17.24,7.01,257908.63,7.76
572781.57,17.23,7.01,257541.08,7.75
573175.92,17.24,7.02,257543.57,7.75
573175.92,17.24,7.02,257543.57,7.75
573017.29,17.24,7.02,257384.94,7.74
572915.07,17.24,7.02,257383.96,7.75
572915.07,17.24,7.02,257383.96,7.75
572812.85,17.24,7.02,257382.45,7.75
573036.13,17.25,7.03,257896.77,7.77
572933.91,17.26,7.03,258053.93,7.77
572933.91,17.26,7.03,258089.58,7.77
572831.69,17.26,7.04,258265.63,7.78
572831.69,17.26,7.04,258290.93,7.78
572415.13,17.25,7.03,258043.91,7.78
572204.21,17.24,7.02,257845.03,7.77
572101.99,17.25,7.02,257845.03,7.77
571896.48,17.24,7.02,257631.72,7.77
572308.67,17.25,7.03,257631.72,7.77
572311.42,17.25,7.03,257632.96,7.77
572397.82,17.26,7.04,257632.96,7.77
572484.23,17.27,7.05,257639.72,7.77
572382.01,17.27,7.05,257632.96,7.77
572279.79,17.27,7.05,257637.1,7.78
572177.57,17.27,7.05,258329.96,7.8
572075.35,17.28,7.05,258455.95,7.81
571973.12,17.28,7.06,258455.95,7.81
571870.9,17.28,7.06,258455.95,7.81
571870.9,17.28,7.06,258455.95,7.81
571564.97,17.27,7.05,258175.28,7.8
571462.75,17.28,7.05,258239.78,7.81
571874.94,17.29,7.07,258184.05,7.81
571390.53,17.28,7.06,258175.28,7.81
571390.53,17.28,7.06,258175.28,7.81
571288.31,17.28,7.06,258763.39,7.83
571288.31,17.28,7.06,258763.39,7.83
571186.09,17.28,7.06,258346.38,7.82
571186.09,17.28,7.06,258346.38,7.82
571422.91,17.3,7.07,258756.17,7.83
571320.69,17.3,7.08,258756.17,7.83
571068.05,17.29,7.07,258389.95,7.83
570965.83,17.3,7.07,258389.95,7.83
571291.78,17.31,7.09,258410.12,7.83
571378.19,17.32,7.09,258396.9,7.83
571464.59,17.32,7.1,258393.16,7.83
571551.0,17.33,7.11,258389.95,7.83
571637.41,17.34,7.11,259344.03,7.87
571535.18,17.34,7.12,259473.61,7.87
571758.47,17.35,7.13,259473.61,7.87
571656.25,17.35,7.13,259503.87,7.88
571554.03,17.35,7.13,259477.35,7.88
571451.81,17.36,7.13,259475.21,7.88
571675.1,17.37,7.14,259999.75,7.9
571470.65,17.37,7.15,259999.75,7.9
571102.48,17.36,7.14,259669.82,7.89
571000.26,17.36,7.14,259585.85,7.89
571001.87,17.37,7.15,259519.09,7.89
571327.82,17.38,7.16,259650.75,7.9
571225.6,17.38,7.16,259692.86,7.9
571123.38,17.39,7.16,259625.44,7.9
571194.29,17.39,7.17,260896.55,7.94
571092.07,17.4,7.17,260896.55,7.95
570989.85,17.4,7.18,260896.55,7.95
570887.63,17.4,7.18,261029.41,7.96
570887.63,17.4,7.18,261075.93,7.96
570887.63,17.4,7.18,261075.93,7.96
571213.57,17.41,7.19,260946.5,7.95
570845.4,17.4,7.18,260961.96,7.96
571102.41,17.41,7.19,262674.88,8.01
572386.3,17.46,7.23,263346.22,8.03
572284.08,17.46,7.24,263346.22,8.03
572127.01,17.46,7.24,263670.82,8.05
572452.96,17.47,7.25,263670.82,8.05
572350.74,17.47,7.25,263670.82,8.05
572248.52,17.48,7.25,263807.57,8.06
572265.62,17.48,7.26,262755.29,8.03
572275.71,17.49,7.26,263287.71,8.04
571907.54,17.48,7.25,263373.86,8.05
571631.11,17.47,7.25,262581.7,8.03
571528.89,17.47,7.25,262581.01,8.03
570925.54,17.46,7.24,262100.02,8.02
571034.43,17.47,7.25,261967.52,8.01
571168.63,17.48,7.26,262598.81,8.04
571168.63,17.48,7.26,262598.81,8.04
571168.63,17.48,7.26,262598.81,8.04
570807.51,17.47,7.25,262126.0,8.02
570705.29,17.48,7.25,262126.0,8.03
570603.07,17.48,7.26,262126.0,8.03
570500.84,17.48,7.26,262126.0,8.03
570398.62,17.48,7.26,262216.81,8.04
570296.4,17.48,7.26,262141.72,8.04
570296.4,17.48,7.26,262141.72,8.04
570216.66,17.49,7.27,262672.51,8.06
570239.4,17.49,7.27,262500.49,8.05
569989.74,17.49,7.27,262126.0,8.04
569831.11,17.49,7.26,261967.37,8.04
569728.89,17.49,7.27,261967.37,8.04
569626.67,17.49,7.27,261967.37,8.04
569524.45,17.49,7.27,262091.53,8.05
569524.45,17.49,7.27,262091.53,8.05
569524.45,17.49,7.27,262091.53,8.05
569422.23,17.5,7.27,261967.37,8.05
569834.42,17.51,7.29,262429.03,8.06
569920.83,17.52,7.3,262260.8,8.06
569829.84,17.52,7.3,262227.08,8.06
569829.84,17.52,7.3,262184.13,8.06
569716.38,17.52,7.3,262680.88,8.08
569802.79,17.53,7.31,262680.88,8.08
569700.57,17.53,7.31,262680.88,8.08
568700.57,17.51,7.28,261680.88,8.06
568598.35,17.51,7.29,261699.73,8.06
567780.58,17.53,7.3,261699.73,8.08
567678.36,17.53,7.31,261688.49,8.08
567375.32,17.52,7.3,261332.03,8.07
567273.1,17.52,7.3,261324.42,8.07
567273.1,17.52,7.3,261324.42,8.07
567273.1,17.52,7.3,261324.42,8.07
567170.88,17.53,7.3,261652.23,8.09
567079.89,17.53,7.31,261612.45,8.09
566966.43,17.53,7.31,261509.82,8.09
567292.38,17.54,7.32,261509.82,8.09
567296.65,17.54,7.32,261557.5,8.09
567194.42,17.55,7.32,261557.5,8.09
566826.26,17.54,7.31,261557.5,8.09
567238.45,17.55,7.33,261593.86,8.09
567136.23,17.55,7.33,261575.28,8.1
566651.81,17.54,7.32,261560.1,8.1
566738.22,17.55,7.33,262074.27,8.12
566658.48,17.55,7.33,262077.56,8.12
566637.6,17.56,7.33,261754.45,8.11
566432.93,17.56,7.33,261837.5,8.12
566434.3,17.56,7.33,261842.1,8.12
566434.3,17.56,7.33,261842.1,8.12
566332.08,17.56,7.34,261842.1,8.12
566418.49,17.57,7.34,261842.1,8.12
566316.27,17.57,7.35,261842.1,8.12
566316.27,17.57,7.35,261903.77,8.12
566214.04,17.57,7.35,261918.69,8.13
566214.04,17.57,7.35,261918.69,8.13
566214.04,17.57,7.35,261918.69,8.13
566214.04,17.57,7.35,261918.69,8.13
566055.42,17.57,7.34,261760.28,8.12
565953.2,17.57,7.35,261749.33,8.13
565850.98,17.57,7.35,261745.36,8.13
565748.75,17.57,7.35,262019.97,8.14
565835.16,17.58,7.36,262105.92,8.14
565835.16,17.58,7.36,262102.79,8.14
566058.45,17.59,7.37,262102.79,8.14
566144.85,17.6,7.38,262102.79,8.15
566231.26,17.6,7.38,262102.79,8.15
566231.26,17.6,7.38,262102.79,8.15
566129.04,17.61,7.38,262119.29,8.15
566454.99,17.62,7.4,262105.44,8.15
566541.39,17.63,7.4,262102.79,8.15
566439.17,17.63,7.41,262102.79,8.16
566071.0,17.62,7.4,263073.75,8.19
566157.41,17.63,7.4,263232.99,8.2
566055.19,17.63,7.41,263232.99,8.2
565952.97,17.63,7.41,263232.99,8.2
566278.92,17.64,7.42,263258.58,8.2
566176.7,17.65,7.42,263249.6,8.21
565808.53,17.64,7.42,263240.01,8.21
566031.81,17.65,7.43,264056.56,8.23
565952.07,17.65,7.43,264110.55,8.24
565952.07,17.65,7.43,264110.55,8.24
565849.85,17.65,7.43,264113.89,8.24
566636.81,17.68,7.46,264286.27,8.25
566267.24,17.67,7.45,264311.78,8.25
566165.02,17.68,7.45,264308.45,8.25
566251.42,17.68,7.46,264308.96,8.25
566149.2,17.69,7.46,264308.9,8.26
566046.98,17.69,7.47,264328.52,8.26
565883.81,17.68,7.46,264098.76,8.25
565970.22,17.69,7.47,264078.68,8.25
566296.16,17.7,7.48,264133.37,8.26
566193.94,17.71,7.48,264902.69,8.28
566280.35,17.71,7.49,264902.69,8.29
566503.64,17.72,7.5,264902.69,8.29
566401.42,17.73,7.5,264902.69,8.29
566401.42,17.73,7.5,264902.69,8.29
566299.19,17.73,7.51,264952.1,8.29
566196.97,17.73,7.51,264908.52,8.3
566510.55,17.74,7.52,265626.03,8.32
565510.55,17.72,7.5,264626.03,8.29
565408.33,17.72,7.5,264767.47,8.3
565188.65,17.72,7.49,264519.17,8.29
565086.42,17.72,7.5,264533.2,8.29
564984.2,17.72,7.5,264533.2,8.3
564881.98,17.72,7.5,264533.2,8.3
564968.39,17.73,7.51,264533.2,8.3
565294.34,17.74,7.52,264563.31,8.3
565192.12,17.75,7.52,264539.46,8.31
565089.9,17.75,7.53,264533.2,8.31
564987.67,17.75,7.53,264533.2,8.31
564630.74,17.74,7.52,264964.23,8.33
565107.35,17.76,7.54,265236.59,8.33
565005.12,17.76,7.54,265236.59,8.34
564882.64,17.76,7.54,265275.01,8.34
564499.71,17.75,7.53,264867.41,8.33
564397.48,17.75,7.53,264867.41,8.33
564238.86,17.75,7.52,264709.44,8.33
564136.64,17.75,7.53,264709.44,8.33
564136.64,17.75,7.53,264709.44,8.33
563969.75,17.74,7.52,264510.99,8.32
563972.49,17.74,7.52,264533.57,8.32
563763.17,17.74,7.52,264330.2,8.32
563849.58,17.75,7.52,264374.03,8.32
563747.36,17.75,7.53,264396.07,8.32
564081.39,17.76,7.54,264342.99,8.32
563979.17,17.76,7.54,264387.75,8.33
564065.57,17.77,7.55,265151.02,8.35
563963.35,17.77,7.55,265151.02,8.36
563744.25,17.77,7.55,264878.26,8.35
563448.74,17.76,7.54,264529.37,8.34
563346.52,17.76,7.54,264529.37,8.34
563244.3,17.77,7.54,264534.69,8.34
563142.08,17.77,7.55,264534.79,8.35
563468.02,17.78,7.56,264529.53,8.35
563365.8,17.78,7.56,264850.0,8.36
563263.58,17.79,7.56,264848.95,8.36
562906.65,17.78,7.56,264571.63,8.36
563375.69,17.79,7.57,265244.32,8.38
563273.47,17.8,7.57,265244.32,8.38
562991.89,17.79,7.57,264882.24,8.37
563078.29,17.8,7.57,264882.24,8.37
562976.07,17.8,7.58,264882.24,8.37
563062.48,17.81,7.58,264921.95,8.38
562960.26,17.81,7.59,264899.49,8.38
562858.04,17.81,7.59,264886.63,8.38
562858.04,17.81,7.59,264936.09,8.38
562755.81,17.81,7.59,265467.85,8.4
563081.76,17.83,7.6,265701.81,8.41
563168.17,17.83,7.61,265701.81,8.41
563168.17,17.83,7.61,265701.81,8.41
562800.0,17.83,7.6,265361.05,8.4
562697.78,17.83,7.61,265361.05,8.41
562784.19,17.83,7.61,265361.05,8.41
562784.19,17.83,7.61,265361.05,8.41
562681.96,17.84,7.62,265361.05,8.41
562768.37,17.84,7.62,265395.86,8.42
562991.66,17.86,7.63,265366.51,8.42
562889.44,17.86,7.64,265361.05,8.42
562307.16,17.84,7.62,264779.38,8.4
562204.94,17.85,7.62,265664.75,8.43
561909.43,17.84,7.62,265313.71,8.42
561909.43,17.84,7.62,265313.71,8.42
561807.21,17.84,7.62,265313.71,8.42
561807.21,17.84,7.62,265381.21,8.43
561893.62,17.85,7.63,265381.21,8.43
561791.4,17.85,7.63,265401.05,8.43
562117.35,17.86,7.64,265398.59,8.43
562015.13,17.87,7.64,265381.21,8.44
562016.5,17.87,7.64,265385.81,8.44
561914.28,17.87,7.65,265385.81,8.44
561812.06,17.87,7.65,265958.2,8.46
561767.98,17.87,7.65,266046.47,8.47
561493.04,17.87,7.65,265785.81,8.46
561390.82,17.87,7.65,265785.81,8.46
561477.22,17.88,7.66,265785.81,8.46
561375.0,17.88,7.66,265785.81,8.47
561272.78,17.88,7.66,265802.34,8.47
561170.56,17.88,7.66,265840.96,8.47
561068.34,17.89,7.66,265848.51,8.48
561378.19,17.9,7.68,266595.02,8.5
561189.41,17.9,7.68,266278.85,8.49
561087.18,17.9,7.68,266278.85,8.5
561413.13,17.92,7.69,266278.85,8.5
561310.91,17.92,7.7,266677.8,8.51
561397.32,17.93,7.7,266479.99,8.51
561295.1,17.93,7.71,266516.32,8.51
561283.59,17.93,7.71,267800.86,8.56
561283.59,17.93,7.71,267865.93,8.56
561600.24,17.95,7.73,267530.64,8.55
561498.02,17.95,7.73,267530.64,8.55
561395.8,17.95,7.73,267530.64,8.56
560887.2,17.94,7.72,267063.92,8.54
560682.75,17.95,7.73,267066.4,8.55
561008.7,17.96,7.74,267069.73,8.55
561095.11,17.97,7.75,267495.01,8.57
561181.51,17.98,7.75,267639.47,8.57
561404.8,17.99,7.77,267989.11,8.59
561302.58,17.99,7.77,267989.11,8.59
561200.36,17.99,7.77,267989.11,8.59
561098.14,17.99,7.77,268022.55,8.6
561411.72,18.01,7.79,267993.62,8.6
561309.5,18.01,7.79,267989.11,8.6
561207.28,18.01,7.79,268373.43,8.61
561293.68,18.02,7.8,268532.14,8.62
561191.46,18.02,7.8,268533.38,8.62
561089.24,18.03,7.8,268533.38,8.63
560987.02,18.03,7.81,268533.38,8.63
560884.8,18.03,7.81,268533.38,8.63
560971.21,18.04,7.82,268546.62,8.64
560971.21,18.04,7.82,268620.46,8.64
560868.98,18.04,7.82,268618.84,8.64
560955.39,18.05,7.83,268618.3,8.64
560853.17,18.05,7.83,268614.62,8.65
561076.46,18.06,7.84,269307.82,8.67
560974.24,18.06,7.84,269307.82,8.67
560872.01,18.07,7.84,269307.82,8.67
560769.79,18.07,7.85,269341.26,8.68
560771.17,18.07,7.85,269345.86,8.68
560857.57,18.08,7.85,269323.47,8.68
560755.35,18.08,7.86,269462.42,8.69
560387.18,18.07,7.85,269306.14,8.68
560391.3,18.07,7.85,269371.81,8.69
560289.08,18.07,7.85,269327.28,8.69
560130.45,18.07,7.85,269168.87,8.68
560039.47,18.07,7.85,269110.85,8.68
559937.25,18.07,7.85,269110.85,8.69
559835.03,18.08,7.85,269110.85,8.69
559732.81,18.08,7.86,269158.33,8.69
559619.35,18.08,7.86,269299.49,8.7
559517.13,18.08,7.86,269292.88,8.7
559843.07,18.1,7.88,269270.36,8.7
560066.36,18.11,7.89,269441.41,8.71
560067.97,18.11,7.89,270388.94,8.75
559988.24,18.12,7.9,270132.0,8.74
559886.02,18.12,7.9,270132.0,8.74
559886.02,18.12,7.9,270132.0,8.74
559887.39,18.12,7.9,270133.59,8.74
559785.17,18.12,7.9,270133.59,8.75
560111.12,18.14,7.91,270133.59,8.75
559742.95,18.13,7.9,270158.68,8.75
559532.04,18.12,7.9,269955.81,8.74
559618.44,18.13,7.91,269934.21,8.74
559516.22,18.13,7.91,269930.72,8.75
559414.0,18.13,7.91,270496.01,8.77
559738.82,18.15,7.93,270104.53,8.76
560045.45,18.16,7.94,271043.91,8.79
559943.23,18.16,7.94,271043.91,8.79
560166.52,18.17,7.95,271043.91,8.79
560389.8,18.19,7.96,271095.0,8.8
560094.29,18.18,7.96,270820.37,8.79
559992.07,18.18,7.96,270841.9,8.79
559889.85,18.18,7.96,270885.62,8.8
559787.63,18.19,7.96,271425.39,8.82
559501.83,18.18,7.96,271124.97,8.81
559588.24,18.19,7.96,271231.97,8.81
559486.02,18.19,7.97,271231.09,8.82
559383.79,18.19,7.97,271231.09,8.82
559281.57,18.19,7.97,271231.09,8.82
559281.57,18.19,7.97,271231.09,8.82
559367.98,18.2,7.98,271262.7,8.83
559454.39,18.21,7.99,271239.27,8.83
559731.01,18.22,8.0,271231.09,8.83
559628.79,18.22,8.0,271780.48,8.85
559526.56,18.23,8.0,271676.02,8.85
559428.29,18.23,8.01,272002.75,8.86
559326.07,18.23,8.01,272002.75,8.87
559223.85,18.23,8.01,272002.75,8.87
559121.63,18.24,8.01,272013.05,8.87
559208.04,18.24,8.02,272004.49,8.87
559294.44,18.25,8.03,272006.07,8.88
559192.22,18.25,8.03,272005.22,8.88
558374.45,18.28,8.05,272005.22,8.9
558008.7,18.27,8.04,271592.26,8.89
557906.48,18.27,8.05,272052.86,8.91
557992.88,18.28,8.05,272140.95,8.91
556992.88,18.25,8.03,271140.95,8.88
556890.66,18.25,8.03,271140.95,8.89
556788.44,18.26,8.03,271140.95,8.89
556686.22,18.26,8.04,271142.12,8.89
556584.0,18.26,8.04,271140.95,8.9
556670.4,18.27,8.05,271140.95,8.9
556374.9,18.26,8.04,270838.64,8.89
556461.3,18.27,8.05,270838.64,8.89
556359.08,18.27,8.05,271274.87,8.91
556445.49,18.28,8.06,271387.74,8.91
556531.89,18.29,8.06,271387.74,8.92
556429.67,18.29,8.07,271387.74,8.92
556516.08,18.3,8.07,271387.74,8.92
556413.86,18.3,8.08,271396.2,8.93
556223.81,18.29,8.07,271194.54,8.92
556121.59,18.3,8.07,271188.98,8.92
556208.0,18.3,8.08,271186.55,8.92
556214.74,18.3,8.08,271298.22,8.93
556540.69,18.32,8.1,271297.74,8.93
556438.47,18.32,8.1,272293.91,8.97
556438.47,18.32,8.1,272293.91,8.97
556336.25,18.32,8.1,272293.91,8.97
556234.03,18.33,8.1,272293.91,8.97
556131.8,18.33,8.11,272293.91,8.97
555773.64,18.32,8.1,271886.02,8.96
555860.04,18.33,8.11,271904.27,8.97
555757.82,18.33,8.11,271892.13,8.97
555469.06,18.32,8.1,271621.9,8.96
555366.84,18.33,8.1,271615.8,8.96
555264.61,18.33,8.11,271911.59,8.98
555351.02,18.34,8.11,271980.71,8.98
555574.31,18.35,8.13,271980.71,8.98
555472.09,18.35,8.13,271980.71,8.98
555472.09,18.35,8.13,271980.71,8.98
555369.87,18.35,8.13,271993.2,8.99
555369.87,18.35,8.13,272043.74,8.99
555267.65,18.36,8.13,272040.02,8.99
555165.42,18.36,8.14,272051.99,9.0
555063.2,18.36,8.14,272031.25,9.0
554960.98,18.36,8.14,272438.7,9.01
554858.76,18.37,8.14,272331.0,9.01
554756.54,18.37,8.15,272331.0,9.02
554599.29,18.36,8.14,272172.16,9.01
554497.06,18.37,8.15,272172.16,9.02
554497.06,18.37,8.15,272172.16,9.02
554773.68,18.38,8.16,272172.56,9.02
554671.46,18.38,8.16,272247.01,9.02
554569.24,18.39,8.16,272278.68,9.03
554467.02,18.39,8.17,272268.67,9.03
554376.04,18.39,8.17,272716.22,9.05
554080.53,18.38,8.16,272446.46,9.04
553971.02,18.39,8.16,272285.2,9.04
553868.8,18.39,8.17,272285.2,9.04
554194.75,18.4,8.18,272285.2,9.04
554092.53,18.4,8.18,272285.2,9.04
553990.31,18.41,8.19,272386.53,9.05
553888.09,18.41,8.19,272447.11,9.06
553785.86,18.41,8.19,272485.43,9.06
553775.03,18.42,8.2,272569.97,9.07
553797.56,18.42,8.2,272952.99,9.08
553883.97,18.43,8.21,272952.99,9.08
553781.75,18.44,8.21,272952.99,9.09
553868.15,18.44,8.22,272952.99,9.09
554091.44,18.45,8.23,272959.27,9.09
554417.39,18.47,8.25,272956.66,9.09
554315.17,18.47,8.25,272953.01,9.1
554212.95,18.47,8.25,273951.98,9.13
553920.16,18.47,8.24,273659.19,9.12
553817.94,18.47,8.25,273735.3,9.13
553715.72,18.47,8.25,273735.3,9.13
553613.49,18.47,8.25,273735.3,9.13
553511.27,18.48,8.25,273735.3,9.14
553356.96,18.47,8.25,273557.5,9.13
553254.74,18.48,8.25,273580.66,9.14
553152.52,18.48,8.26,273566.66,9.14
552876.13,18.47,8.25,273262.77,9.13
552773.91,18.47,8.25,273253.61,9.13
552671.69,18.48,8.25,273425.96,9.14
552569.47,18.48,8.26,273253.61,9.14
552273.96,18.47,8.25,272929.89,9.13
552273.96,18.47,8.25,272929.89,9.13
552171.74,18.47,8.25,272929.89,9.13
552258.15,18.48,8.26,272929.89,9.13
552155.93,18.49,8.26,272929.89,9.14
552053.7,18.49,8.27,272982.45,9.14
551685.54,18.48,8.26,272586.96,9.13
551583.31,18.48,8.26,272556.66,9.13
551481.09,18.48,8.26,272536.0,9.13
551818.28,18.5,8.28,273230.36,9.16
