ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
958844.82,16.11,2.54,243258.33,4.09
958844.82,16.11,2.54,243255.12,4.09
958807.67,16.11,2.54,243411.46,4.09
958961.93,16.11,2.55,243503.43,4.09
959122.25,16.12,2.55,243610.99,4.09
958886.27,16.11,2.55,243583.08,4.09
958937.8,16.12,2.55,243701.55,4.1
959098.12,16.12,2.56,243729.28,4.1
958872.14,16.12,2.55,243662.89,4.1
958923.67,16.12,2.56,243781.36,4.1
958663.74,16.12,2.55,243527.22,4.09
958829.64,16.12,2.56,243544.86,4.1
958608.08,16.12,2.55,243498.35,4.09
958773.98,16.12,2.56,243445.63,4.09
958928.25,16.13,2.56,243702.11,4.1
958719.71,16.13,2.56,243462.49,4.09
958771.24,16.13,2.56,243580.96,4.1
958779.22,16.13,2.56,243632.3,4.1
958609.29,16.13,2.56,243681.82,4.1
958377.73,16.12,2.56,243446.02,4.1
958538.04,16.13,2.56,243473.74,4.1
958589.57,16.13,2.56,243592.22,4.1
958787.85,16.14,2.57,243708.52,4.1
958793.47,16.14,2.57,243723.16,4.1
958655.12,16.13,2.57,243744.51,4.1
958706.65,16.14,2.57,243862.98,4.1
958758.18,16.14,2.57,243922.03,4.11
958809.71,16.14,2.58,244040.5,4.11
958861.24,16.15,2.58,244099.55,4.11
958912.77,16.15,2.58,244218.02,4.11
958964.3,16.15,2.59,244277.07,4.11
958807.7,16.15,2.58,244229.39,4.11
958968.02,16.15,2.59,244200.62,4.11
958951.27,16.16,2.59,244056.87,4.11
959120.66,16.16,2.59,244649.99,4.12
959113.81,16.16,2.59,244593.69,4.12
958855.6,16.16,2.59,244327.2,4.12
958867.13,16.16,2.59,244329.7,4.12
959021.39,16.16,2.59,244421.67,4.12
959021.39,16.16,2.59,244529.4,4.12
959021.39,16.16,2.59,244506.71,4.12
958772.16,16.16,2.59,244306.38,4.12
958823.69,16.16,2.59,244415.94,4.12
958984.01,16.16,2.6,244387.18,4.12
958984.01,16.16,2.6,244387.18,4.12
958814.08,16.16,2.6,244314.43,4.12
958865.61,16.17,2.6,244489.39,4.12
958917.14,16.17,2.6,244607.87,4.12
958968.67,16.17,2.61,244666.91,4.13
959020.2,16.17,2.61,244785.39,4.13
958931.12,16.17,2.61,244855.6,4.13
959097.02,16.18,2.61,245053.76,4.13
959097.02,16.18,2.61,245053.76,4.13
958939.83,16.18,2.61,244896.56,4.13
958785.59,16.17,2.61,244742.33,4.13
958696.79,16.17,2.61,244594.07,4.13
958857.11,16.18,2.61,244565.3,4.13
958908.64,16.18,2.61,244740.27,4.13
958672.66,16.18,2.61,244664.08,4.13
958459.89,16.17,2.61,244506.5,4.13
958511.42,16.18,2.61,244624.98,4.13
958680.82,16.18,2.61,244606.25,4.13
958732.35,16.18,2.62,244724.72,4.13
958783.88,16.19,2.62,244783.76,4.13
958777.03,16.19,2.62,244983.97,4.14
958777.03,16.19,2.62,244970.4,4.14
958828.56,16.19,2.62,245088.87,4.14
958570.35,16.19,2.62,244811.8,4.13
958621.88,16.19,2.62,244870.84,4.14
958621.88,16.19,2.62,244857.26,4.14
958673.41,16.19,2.63,244975.74,4.14
958724.94,16.2,2.63,245034.78,4.14
958776.47,16.2,2.63,245153.26,4.14
959007.33,16.21,2.64,245296.71,4.15
959167.65,16.21,2.64,245267.94,4.14
958931.67,16.21,2.64,245124.19,4.14
958931.67,16.21,2.64,245152.55,4.14
958931.67,16.21,2.64,245138.97,4.14
959085.93,16.21,2.64,245483.12,4.15
959085.93,16.21,2.64,245523.5,4.15
959085.93,16.21,2.64,245564.1,4.15
959137.46,16.21,2.65,245682.57,4.15
959335.74,16.22,2.65,245798.87,4.16
959285.74,16.22,2.65,245748.87,4.15
958995.81,16.21,2.65,245464.73,4.15
958759.29,16.21,2.64,245341.39,4.15
958810.82,16.21,2.65,245459.86,4.15
958862.35,16.22,2.65,245518.9,4.15
958913.88,16.22,2.65,245637.38,4.16
958869.5,16.22,2.65,245602.02,4.15
958712.3,16.22,2.65,245450.89,4.15
958866.57,16.22,2.66,245533.95,4.15
959020.83,16.23,2.66,245625.92,4.16
959026.45,16.23,2.66,245628.55,4.16
959077.98,16.23,2.66,245738.11,4.16
959232.24,16.23,2.67,245830.08,4.16
959283.77,16.24,2.67,245939.65,4.16
959444.09,16.24,2.67,245910.88,4.16
959444.09,16.24,2.67,245897.31,4.16
959495.62,16.24,2.68,246072.27,4.17
959547.15,16.25,2.68,246190.75,4.17
959598.68,16.25,2.68,246249.79,4.17
959598.68,16.25,2.68,246290.18,4.17
959650.21,16.25,2.69,246408.65,4.17
959655.82,16.25,2.69,246411.27,4.17
959419.84,16.25,2.68,246335.09,4.17
959425.46,16.25,2.68,246337.5,4.17
959476.99,16.25,2.69,246396.54,4.17
959637.31,16.26,2.69,246367.78,4.17
959637.31,16.26,2.69,246340.04,4.17
959637.31,16.26,2.69,246390.3,4.17
959321.73,16.25,2.69,246072.97,4.17
959373.26,16.26,2.69,246247.94,4.17
959137.28,16.25,2.69,246171.75,4.17
959297.6,16.26,2.69,246142.98,4.17
959349.13,16.26,2.69,246317.95,4.18
959113.15,16.26,2.69,246241.76,4.17
959164.68,16.26,2.7,246360.24,4.18
959216.21,16.26,2.7,246419.28,4.18
958922.27,16.26,2.69,246234.92,4.18
959082.58,16.26,2.7,246206.16,4.18
959082.58,16.26,2.7,246170.06,4.17
959082.58,16.26,2.7,246170.06,4.17
958856.6,16.26,2.7,246026.3,4.17
958596.68,16.26,2.69,245864.5,4.17
958442.29,16.26,2.69,245706.87,4.17
958493.82,16.26,2.69,245959.19,4.17
958654.14,16.26,2.7,245930.43,4.17
958654.14,16.26,2.7,245930.43,4.17
958502.56,16.26,2.7,245772.79,4.17
958554.09,16.26,2.7,245947.76,4.17
958294.16,16.26,2.69,245785.96,4.17
958034.23,16.26,2.69,245624.16,4.17
957798.25,16.25,2.69,245547.97,4.17
957967.65,16.26,2.69,245458.45,4.17
957692.59,16.26,2.69,245375.45,4.16
957846.86,16.26,2.69,245691.15,4.17
957586.93,16.26,2.69,245435.45,4.17
957638.46,16.26,2.69,245553.92,4.17
957689.99,16.26,2.7,245612.97,4.17
957920.85,16.27,2.7,245701.13,4.17
957972.38,16.27,2.71,245874.9,4.18
957819.93,16.27,2.7,245831.69,4.18
957989.32,16.27,2.71,245742.17,4.17
957891.16,16.27,2.71,245659.17,4.17
958057.06,16.28,2.71,246162.41,4.18
958044.03,16.28,2.71,246072.61,4.18
958095.56,16.28,2.71,246191.09,4.18
958095.56,16.28,2.71,246191.09,4.18
958255.88,16.28,2.72,246218.81,4.18
958307.41,16.29,2.72,246337.29,4.19
958358.94,16.29,2.72,246396.33,4.19
958410.47,16.29,2.73,246514.81,4.19
958462.0,16.3,2.73,246573.85,4.19
958513.53,16.3,2.73,246692.33,4.2
958565.06,16.3,2.74,246751.37,4.2
958329.08,16.3,2.73,246675.18,4.2
958329.08,16.3,2.73,246715.83,4.2
958489.4,16.3,2.74,246687.06,4.2
958253.42,16.3,2.74,246543.3,4.19
958044.88,16.3,2.73,246411.57,4.19
958044.88,16.3,2.73,246411.57,4.19
958259.14,16.3,2.74,246881.77,4.2
958259.14,16.3,2.74,246881.77,4.2
958267.28,16.3,2.74,246788.32,4.2
958267.28,16.3,2.74,246752.98,4.2
957909.22,16.3,2.73,246436.23,4.19
958063.95,16.3,2.74,246557.86,4.2
957823.56,16.3,2.73,246458.95,4.19
957983.88,16.3,2.74,246508.92,4.2
958035.41,16.31,2.74,246627.4,4.2
958086.94,16.31,2.74,246686.44,4.2
958086.94,16.31,2.74,246686.44,4.2
957850.96,16.31,2.74,246551.23,4.2
958011.27,16.31,2.75,246522.46,4.2
958165.54,16.32,2.75,246750.76,4.2
957905.61,16.31,2.75,246714.02,4.2
957669.63,16.31,2.74,246468.7,4.2
957721.16,16.31,2.75,246587.18,4.2
957881.48,16.32,2.75,246614.9,4.2
957645.5,16.31,2.75,246538.71,4.2
957805.81,16.32,2.75,246509.95,4.2
957805.81,16.32,2.75,246550.75,4.2
957805.81,16.32,2.75,246550.75,4.2
957569.83,16.32,2.75,246406.99,4.2
957768.11,16.32,2.75,246801.93,4.21
957819.64,16.32,2.76,246920.4,4.21
957979.96,16.33,2.76,246948.13,4.21
958031.49,16.33,2.77,247066.6,4.21
958083.02,16.33,2.77,247125.65,4.21
958134.55,16.34,2.77,247244.12,4.22
957940.61,16.34,2.77,247049.18,4.21
958138.89,16.34,2.77,247165.48,4.22
958190.42,16.34,2.78,247283.96,4.22
957976.34,16.34,2.77,247054.13,4.21
957740.36,16.34,2.77,246977.94,4.21
957791.89,16.34,2.77,247036.99,4.21
957843.42,16.34,2.78,247155.46,4.22
957997.69,16.35,2.78,247238.52,4.22
957827.76,16.35,2.78,247165.77,4.22
957879.29,16.35,2.78,247284.25,4.22
957879.29,16.35,2.78,247282.79,4.22
957732.54,16.35,2.78,247244.89,4.22
957784.07,16.35,2.78,247303.93,4.22
957682.49,16.35,2.78,247202.8,4.22
957734.02,16.35,2.79,247321.27,4.22
957785.55,16.36,2.79,247380.32,4.22
957837.08,16.36,2.79,247498.79,4.23
957997.4,16.36,2.8,247526.52,4.23
957908.32,16.36,2.8,247596.73,4.23
958077.71,16.37,2.8,247507.21,4.23
958129.24,16.37,2.8,247696.48,4.23
958180.77,16.37,2.81,247814.95,4.23
958082.61,16.37,2.81,247931.63,4.24
958248.51,16.38,2.81,247949.27,4.24
958016.95,16.37,2.81,247892.96,4.24
958177.27,16.38,2.81,247864.19,4.24
958070.37,16.38,2.81,247758.48,4.23
957844.39,16.37,2.81,247614.72,4.23
957895.92,16.38,2.81,247867.05,4.24
958056.24,16.38,2.81,247838.29,4.24
958056.24,16.38,2.81,247838.29,4.24
958048.79,16.38,2.81,248110.5,4.24
958100.32,16.38,2.82,248092.07,4.24
958260.64,16.39,2.82,248063.31,4.24
958142.0,16.39,2.82,248274.77,4.25
958296.26,16.39,2.83,248330.44,4.25
958126.34,16.39,2.82,248211.07,4.25
958177.87,16.39,2.83,248329.54,4.25
958338.18,16.4,2.83,248357.27,4.25
958389.71,16.4,2.83,248475.74,4.25
958163.73,16.4,2.83,248409.35,4.25
958324.05,16.4,2.83,248437.07,4.25
958324.05,16.4,2.83,248437.07,4.25
958478.32,16.41,2.84,248529.04,4.25
958279.78,16.4,2.84,248403.42,4.25
958331.31,16.41,2.84,248512.99,4.25
958095.33,16.4,2.84,248436.8,4.25
958285.35,16.41,2.84,248359.59,4.25
958025.42,16.4,2.84,248197.79,4.25
958076.95,16.41,2.84,248415.14,4.25
957791.27,16.4,2.84,248325.42,4.25
957945.54,16.41,2.84,248417.39,4.26
957945.54,16.41,2.84,248417.39,4.26
957945.54,16.41,2.84,248417.39,4.26
957997.07,16.41,2.85,248526.96,4.26
958048.6,16.41,2.85,248645.43,4.26
958208.91,16.42,2.85,248673.16,4.26
958260.44,16.42,2.86,248791.63,4.26
958000.52,16.42,2.85,248629.83,4.26
958000.52,16.42,2.85,248629.83,4.26
958052.05,16.42,2.86,248688.87,4.26
958052.05,16.42,2.86,248688.87,4.26
958206.31,16.43,2.86,248780.85,4.26
958206.31,16.43,2.86,248780.85,4.26
957970.33,16.42,2.86,248704.66,4.26
958021.86,16.43,2.86,248814.22,4.27
958176.13,16.43,2.86,248906.19,4.27
958336.44,16.43,2.87,249013.76,4.27
958166.51,16.43,2.87,249059.43,4.27
958077.43,16.43,2.87,248935.24,4.27
957761.94,16.43,2.86,248621.59,4.26
957813.47,16.43,2.86,248449.06,4.26
957865.0,16.43,2.87,248818.45,4.27
957916.53,16.44,2.87,248936.93,4.27
958076.85,16.44,2.87,248964.65,4.27
957840.87,16.44,2.87,248888.47,4.27
957892.4,16.44,2.88,249006.94,4.27
958090.68,16.45,2.88,249123.24,4.28
958142.21,16.45,2.88,249241.72,4.28
958308.11,16.45,2.89,249259.36,4.28
958048.18,16.45,2.88,249097.56,4.28
958048.18,16.45,2.88,249097.56,4.28
958099.71,16.45,2.89,249216.03,4.28
958151.24,16.46,2.89,249275.07,4.28
958202.77,16.46,2.89,249393.55,4.28
957971.21,16.46,2.89,249337.24,4.28
957727.26,16.45,2.89,249201.87,4.28
957778.79,16.46,2.89,249260.91,4.28
957939.11,16.46,2.89,249232.15,4.28
957950.34,16.46,2.9,249261.44,4.28
958001.87,16.46,2.9,249436.4,4.29
958053.4,16.47,2.9,249554.88,4.29
957964.32,16.47,2.9,249625.09,4.29
958015.85,16.47,2.9,249684.14,4.29
958181.75,16.47,2.91,249631.42,4.29
957960.18,16.47,2.91,249511.62,4.29
958129.58,16.48,2.91,249933.46,4.3
958181.11,16.48,2.91,250051.94,4.3
958006.05,16.48,2.91,249840.09,4.3
958006.05,16.48,2.91,249840.09,4.3
958057.58,16.48,2.91,249899.13,4.3
958217.9,16.48,2.92,249870.37,4.3
957981.92,16.48,2.92,249726.61,4.3
958033.45,16.49,2.92,249969.15,4.3
958243.22,16.49,2.92,249888.21,4.3
958075.13,16.49,2.92,250153.38,4.31
958126.66,16.49,2.93,250156.24,4.31
958178.19,16.49,2.93,250274.72,4.31
958229.72,16.5,2.93,250333.76,4.31
958075.33,16.5,2.93,250176.12,4.31
958241.23,16.5,2.93,250123.41,4.31
958241.23,16.5,2.93,250123.41,4.31
958152.43,16.5,2.93,250391.35,4.31
958312.75,16.5,2.94,250468.4,4.31
958364.28,16.51,2.94,250586.88,4.32
958225.94,16.51,2.94,250486.05,4.31
958386.25,16.51,2.94,250513.78,4.32
958386.25,16.51,2.94,250513.78,4.32
958386.25,16.51,2.94,250513.78,4.32
958297.17,16.51,2.94,250584.0,4.32
958528.03,16.51,2.95,250672.16,4.32
958579.56,16.52,2.95,250845.92,4.32
958733.82,16.52,2.96,250937.9,4.32
958785.35,16.52,2.96,251047.46,4.33
958836.88,16.53,2.96,251165.94,4.33
958576.96,16.52,2.96,251004.14,4.33
958737.27,16.53,2.96,251031.86,4.33
958501.29,16.53,2.96,250955.67,4.33
958661.61,16.53,2.96,250926.91,4.33
958713.14,16.53,2.97,251101.87,4.33
958764.67,16.54,2.97,251220.35,4.33
958714.67,16.54,2.97,251170.35,4.33
958488.69,16.53,2.97,251103.96,4.33
958649.01,16.54,2.97,251293.9,4.33
958495.25,16.54,2.97,251252.59,4.33
958546.78,16.54,2.97,251371.06,4.34
958546.78,16.54,2.97,251371.06,4.34
958546.78,16.54,2.97,251371.06,4.34
958546.78,16.54,2.97,251371.06,4.34
958701.05,16.54,2.98,251454.13,4.34
958899.33,16.55,2.98,251528.44,4.34
958849.33,16.55,2.98,251478.44,4.34
958613.35,16.54,2.98,251235.9,4.34
958353.42,16.54,2.97,251074.1,4.33
958404.95,16.54,2.98,251234.56,4.34
958161.01,16.54,2.97,251099.19,4.33
958161.01,16.54,2.97,251099.19,4.33
958321.32,16.55,2.98,251070.42,4.33
958372.85,16.55,2.98,251245.39,4.34
958146.87,16.55,2.98,251178.99,4.34
958307.19,16.55,2.98,251150.23,4.34
958461.46,16.55,2.99,251378.53,4.34
958512.99,16.56,2.99,251497.0,4.34
958277.01,16.55,2.99,251469.09,4.34
958437.32,16.56,2.99,251496.82,4.35
958488.85,16.56,3.0,251615.29,4.35
958488.85,16.56,3.0,251578.65,4.35
958488.85,16.56,3.0,251621.41,4.35
958643.12,16.57,3.0,251704.48,4.35
958533.12,16.57,3.0,251594.48,4.35
958307.14,16.56,3.0,251528.08,4.35
958137.21,16.56,2.99,251363.94,4.34
958291.47,16.56,3.0,251455.91,4.35
958291.47,16.56,3.0,251455.91,4.35
958031.55,16.56,2.99,251294.11,4.34
958185.81,16.57,3.0,251514.51,4.35
958237.34,16.57,3.0,251632.98,4.35
958397.66,16.57,3.01,251660.71,4.35
958628.52,16.58,3.01,251748.88,4.35
958782.78,16.58,3.02,252031.25,4.36
958546.8,16.58,3.01,251955.06,4.36
958598.33,16.58,3.02,252073.54,4.36
958752.6,16.59,3.02,252156.6,4.36
958804.13,16.59,3.03,252275.07,4.37
959002.41,16.6,3.03,252391.37,4.37
959156.67,16.6,3.03,252483.35,4.37
958896.74,16.6,3.03,252314.16,4.37
959057.06,16.6,3.04,252421.72,4.37
959108.59,16.6,3.04,252540.2,4.37
959160.12,16.61,3.04,252599.24,4.37
958924.14,16.61,3.04,252571.57,4.37
958664.21,16.6,3.04,252315.86,4.37
958404.28,16.6,3.03,252061.48,4.37
958455.81,16.6,3.04,252179.95,4.37
958169.29,16.6,3.03,251999.99,4.37
958329.61,16.6,3.04,252027.72,4.37
958483.88,16.61,3.04,252119.69,4.37
958257.9,16.6,3.04,252053.3,4.37
958309.43,16.61,3.04,252162.86,4.37
958360.96,16.61,3.04,252281.34,4.37
958521.27,16.61,3.05,252309.06,4.37
958308.51,16.61,3.04,252081.02,4.37
958308.51,16.61,3.04,252081.02,4.37
958360.04,16.61,3.05,252199.49,4.37
958114.06,16.61,3.05,252084.66,4.37
958165.59,16.61,3.05,252143.71,4.37
958217.12,16.62,3.05,252262.18,4.37
958268.65,16.62,3.05,252321.23,4.38
958428.97,16.63,3.06,252292.46,4.38
958428.97,16.63,3.06,252292.46,4.38
958480.5,16.63,3.06,252467.43,4.38
958244.52,16.63,3.06,252391.24,4.38
958087.17,16.62,3.06,252233.6,4.38
958138.71,16.63,3.06,252352.08,4.38
958190.24,16.63,3.06,252411.12,4.38
958241.77,16.63,3.07,252529.59,4.38
957981.84,16.63,3.06,252276.49,4.38
958033.37,16.63,3.07,252335.54,4.38
958033.37,16.63,3.07,252355.37,4.38
958187.63,16.64,3.07,252447.34,4.38
958187.63,16.64,3.07,252447.34,4.38
958347.95,16.64,3.08,252554.9,4.39
958502.21,16.65,3.08,252646.88,4.39
958656.48,16.65,3.08,252867.27,4.39
958430.5,16.65,3.08,252849.17,4.39
958482.03,16.65,3.08,252967.64,4.39
958680.31,16.66,3.09,253083.94,4.4
958840.63,16.66,3.09,253055.18,4.4
958892.16,16.66,3.1,253230.14,4.4
958892.16,16.66,3.1,253216.27,4.4
958722.23,16.66,3.1,253052.32,4.4
958462.3,16.66,3.09,252883.13,4.4
958513.83,16.66,3.09,253001.61,4.4
958277.85,16.66,3.09,252925.42,4.4
958438.17,16.66,3.1,252953.14,4.4
958212.19,16.66,3.09,252886.75,4.4
958063.41,16.66,3.09,252729.12,4.39
958114.94,16.66,3.09,252847.59,4.4
958166.47,16.66,3.1,252925.98,4.4
957996.55,16.66,3.1,252760.28,4.4
957996.55,16.66,3.1,252776.02,4.4
957996.55,16.66,3.1,252776.02,4.4
958048.08,16.67,3.1,252894.5,4.4
958099.61,16.67,3.1,252953.54,4.4
958259.92,16.67,3.11,252924.78,4.4
958023.94,16.67,3.1,252781.02,4.4
958075.47,16.67,3.11,253023.55,4.4
958235.79,16.68,3.11,252994.79,4.4
957999.81,16.67,3.11,252851.03,4.4
958051.34,16.68,3.11,253093.57,4.41
958211.66,16.68,3.12,253064.8,4.41
958263.19,16.69,3.12,253397.25,4.41
958263.19,16.69,3.12,253397.25,4.41
958417.45,16.69,3.12,253489.23,4.41
958157.53,16.69,3.12,253327.43,4.41
957987.6,16.68,3.12,253254.68,4.41
958039.13,16.69,3.12,253453.38,4.41
958090.66,16.69,3.12,253571.85,4.42
957930.73,16.69,3.12,253380.52,4.41
957930.73,16.69,3.12,253380.52,4.41
957841.65,16.69,3.12,253244.13,4.41
957893.18,16.69,3.12,253303.18,4.41
958047.44,16.7,3.13,253395.15,4.42
957890.84,16.69,3.13,253347.47,4.42
958045.11,16.7,3.13,253567.87,4.42
958096.64,16.7,3.13,253686.34,4.42
958148.17,16.7,3.14,253745.39,4.42
958308.48,16.71,3.14,253716.62,4.42
958072.5,16.71,3.14,253572.86,4.42
958232.82,16.71,3.14,253935.56,4.43
958125.18,16.71,3.14,253827.92,4.43
957889.2,16.71,3.14,253585.23,4.42
958049.52,16.71,3.14,253556.46,4.42
958203.79,16.71,3.15,253784.76,4.43
958033.86,16.71,3.15,253702.86,4.43
957873.93,16.71,3.14,253549.87,4.42
957925.46,16.71,3.15,253668.34,4.43
957925.46,16.71,3.15,253668.34,4.43
957976.99,16.72,3.15,253727.39,4.43
958131.26,16.72,3.15,253819.36,4.43
958285.52,16.73,3.16,254039.76,4.43
958337.05,16.73,3.16,254158.23,4.44
958111.07,16.73,3.16,254140.12,4.44
957851.14,16.72,3.16,253886.18,4.43
957902.67,16.73,3.16,253945.22,4.43
958068.58,16.73,3.16,253892.5,4.43
958120.11,16.73,3.17,254081.33,4.44
957888.54,16.73,3.16,254025.03,4.44
957940.07,16.73,3.17,254143.5,4.44
958094.34,16.74,3.17,254226.56,4.44
958145.87,16.74,3.18,254345.04,4.44
958197.4,16.75,3.18,254404.08,4.45
958428.25,16.75,3.18,254492.25,4.45
958479.78,16.75,3.19,254666.01,4.45
958640.1,16.76,3.19,254637.25,4.45
958691.63,16.76,3.2,254812.21,4.46
958431.7,16.76,3.19,254643.03,4.45
958483.23,16.76,3.2,254761.5,4.46
958534.76,16.76,3.2,254820.54,4.46
958586.29,16.77,3.2,254939.02,4.46
958586.29,16.77,3.2,254939.02,4.46
958416.37,16.77,3.2,254773.31,4.46
958467.9,16.77,3.2,254832.36,4.46
958698.75,16.77,3.21,254920.52,4.46
958438.83,16.77,3.2,254758.72,4.46
958490.36,16.77,3.21,254932.48,4.46
958254.38,16.77,3.21,254856.3,4.46
958414.69,16.78,3.21,254827.53,4.46
958178.71,16.77,3.21,254683.77,4.46
958178.71,16.77,3.21,254683.77,4.46
958230.24,16.78,3.21,254926.31,4.46
958281.77,16.78,3.21,255044.78,4.47
958333.3,16.78,3.22,255103.83,4.47
958384.83,16.79,3.22,255222.3,4.47
958545.15,16.79,3.22,255250.03,4.47
958528.4,16.79,3.22,255390.87,4.47
958688.71,16.79,3.23,255362.11,4.47
958842.98,16.8,3.23,255590.41,4.48
958842.98,16.8,3.23,255590.41,4.48
958842.98,16.8,3.23,255590.41,4.48
958607.0,16.8,3.23,255562.5,4.48
958658.53,16.8,3.23,255680.97,4.48
958818.85,16.8,3.24,255708.7,4.48
958558.92,16.8,3.23,255454.55,4.48
958469.84,16.8,3.23,255524.96,4.48
958521.37,16.8,3.24,255643.44,4.48
958572.9,16.81,3.24,255702.48,4.48
958771.17,16.81,3.25,255776.79,4.48
958822.7,16.81,3.25,255937.26,4.49
958983.02,16.82,3.25,255908.49,4.49
959034.55,16.82,3.26,256083.46,4.49
959086.08,16.83,3.26,256201.93,4.49
959137.61,16.83,3.26,256260.97,4.5
958901.63,16.83,3.26,256184.79,4.5
959061.95,16.83,3.26,256156.02,4.5
959061.95,16.83,3.26,256156.02,4.5
959113.48,16.83,3.27,256330.99,4.5
958877.5,16.83,3.26,256254.8,4.5
959037.82,16.84,3.27,256226.03,4.5
959037.82,16.84,3.27,256226.03,4.5
958743.87,16.83,3.26,256041.68,4.49
958743.87,16.83,3.26,256041.68,4.49
958507.89,16.83,3.26,255897.92,4.49
958662.16,16.83,3.27,256242.07,4.5
958402.23,16.83,3.26,255987.92,4.5
958562.55,16.83,3.27,255959.16,4.49
958562.55,16.83,3.27,255959.16,4.49
958326.57,16.83,3.26,255815.4,4.49
958378.1,16.83,3.27,256057.93,4.5
958576.38,16.84,3.27,256132.25,4.5
958260.8,16.83,3.27,255814.92,4.49
958312.33,16.84,3.27,255975.38,4.5
958363.86,16.84,3.28,256093.85,4.5
958415.39,16.84,3.28,256152.9,4.5
958466.92,16.85,3.28,256271.37,4.5
958518.45,16.85,3.29,256330.42,4.51
958678.77,16.86,3.29,256301.65,4.51
958479.54,16.85,3.29,256071.47,4.5
958243.56,16.85,3.28,255927.71,4.5
958403.88,16.85,3.29,256290.2,4.51
958455.41,16.86,3.29,256408.67,4.51
958366.33,16.86,3.29,256275.57,4.51
958526.65,16.86,3.29,256303.29,4.51
958388.3,16.86,3.29,256324.64,4.51
958548.62,16.86,3.3,256295.87,4.51
958702.88,16.87,3.3,256524.17,4.51
958545.99,16.87,3.3,256404.79,4.51
958320.01,16.86,3.3,256386.36,4.51
958371.54,16.87,3.3,256504.83,4.51
958111.61,16.86,3.3,256251.21,4.51
958111.61,16.86,3.3,256251.21,4.51
958111.61,16.86,3.3,256251.21,4.51
958163.14,16.87,3.3,256310.25,4.51
958163.14,16.87,3.3,256310.25,4.51
958214.67,16.87,3.3,256428.73,4.51
958374.99,16.87,3.31,256456.45,4.52
958139.01,16.87,3.31,256380.27,4.51
958139.01,16.87,3.31,256380.27,4.51
958304.91,16.88,3.31,256327.55,4.51
958073.34,16.87,3.31,256207.74,4.51
958239.24,16.88,3.31,256586.27,4.52
958226.21,16.88,3.31,256509.88,4.52
958277.74,16.88,3.31,256628.35,4.52
958329.27,16.88,3.32,256687.4,4.52
958489.59,16.89,3.32,256658.63,4.52
958253.61,16.89,3.32,256514.87,4.52
958413.93,16.89,3.32,256877.36,4.53
958177.95,16.89,3.32,256634.87,4.52
958177.95,16.89,3.32,256634.87,4.52
958338.27,16.89,3.33,256606.11,4.52
958102.29,16.89,3.32,256462.35,4.52
957903.75,16.89,3.32,256320.22,4.52
958058.02,16.89,3.32,256664.36,4.53
958058.02,16.89,3.32,256664.36,4.53
957901.12,16.89,3.32,256540.82,4.52
957952.65,16.89,3.33,256659.3,4.53
958106.91,16.9,3.33,256742.36,4.53
957820.39,16.89,3.33,256570.04,4.52
957980.71,16.9,3.33,256541.27,4.52
958032.24,16.9,3.33,256716.24,4.53
958083.77,16.9,3.34,256834.71,4.53
957913.84,16.9,3.33,256670.57,4.53
957701.08,16.9,3.33,256438.85,4.52
957701.08,16.9,3.33,256438.85,4.52
957531.15,16.9,3.33,256366.1,4.52
957295.17,16.89,3.33,256289.91,4.52
957449.43,16.9,3.33,256372.97,4.52
957615.34,16.9,3.34,256536.81,4.53
957615.34,16.9,3.34,256536.81,4.53
957383.77,16.9,3.33,256425.12,4.53
957544.09,16.9,3.34,256454.12,4.53
957595.62,16.91,3.34,256572.6,4.53
957369.64,16.9,3.34,256458.92,4.53
957421.17,16.91,3.34,256517.97,4.53
957581.49,16.91,3.35,256489.2,4.53
957633.02,16.91,3.35,256664.17,4.53
957633.02,16.91,3.35,256664.17,4.53
957684.55,16.92,3.35,256782.64,4.54
957684.55,16.92,3.35,256782.64,4.54
957838.81,16.92,3.36,256865.71,4.54
957602.83,16.92,3.35,256789.52,4.54
957442.9,16.92,3.35,256726.56,4.54
957182.98,16.91,3.35,256564.76,4.53
957029.22,16.91,3.35,256523.45,4.53
957189.54,16.92,3.35,256494.68,4.53
957241.07,16.92,3.35,256669.65,4.54
957005.09,16.92,3.35,256593.46,4.54
957203.36,16.92,3.36,256667.77,4.54
957434.22,16.93,3.36,257167.41,4.55
957594.54,16.93,3.37,257138.65,4.55
957748.81,16.94,3.37,257366.94,4.55
957522.83,16.93,3.37,257348.84,4.55
957683.14,16.94,3.37,257320.07,4.55
957423.21,16.93,3.37,257066.12,4.55
957187.23,16.93,3.37,256922.37,4.54
957356.63,16.94,3.37,257326.03,4.55
