ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
835,3188,2990490,6212,2990490
836,3196,2991490,6212,2991490
837,3204,2999490,6212,2999490
838,3212,3007490,6212,3007490
838,3212,3008490,6212,3008490
838,3212,3008490,6212,3008490
838,3212,3008490,6212,3008490
838,3212,3009490,6212,3009490
838,3212,3010490,6212,3010490
838,3212,3011490,6212,3011490
838,3212,3013490,6212,3013490
838,3212,3013960,6212,3013960
838,3212,3014960,6212,3014960
838,3212,3015960,6212,3015960
839,3220,3023960,6212,3023960
839,3220,3023960,6212,3023960
840,3228,3031960,6212,3031960
840,3228,3032960,6212,3032960
840,3228,3032960,6212,3032960
841,3236,3033960,6212,3033960
841,3236,3034960,6212,3034960
841,3236,3035770,6212,3035770
841,3236,3036770,6212,3036770
842,3244,3037420,6212,3037420
842,3244,3038420,6212,3038420
842,3244,3039420,6212,3039420
842,3244,3039420,6212,3039420
842,3244,3040420,6212,3040420
842,3244,3041420,6212,3041420
843,3252,3049420,6212,3049420
843,3252,3049420,6212,3049420
843,3252,3050420,6212,3050420
844,3260,3051420,6212,3051420
844,3260,3051890,6212,3051890
844,3260,3052480,6212,3052480
844,3260,3053290,6212,3053290
844,3260,3054290,6212,3054290
844,3260,3054450,6212,3054450
844,3260,3055450,6212,3055450
844,3260,3056450,6212,3056450
844,3260,3057260,6212,3057260
844,3260,3058260,6212,3058260
844,3260,3059260,6212,3059260
845,3268,3060260,6212,3060260
845,3268,3061260,6212,3061260
845,3268,3062260,6212,3062260
845,3268,3063260,6212,3063260
845,3268,3064260,6212,3064260
845,3268,3065260,6212,3065260
846,3276,3066260,6212,3066260
846,3276,3067070,6212,3067070
846,3276,3068070,6212,3068070
846,3276,3069070,6212,3069070
846,3276,3069530,6212,3069530
846,3276,3069530,6212,3069530
847,3284,3077530,6212,3077530
848,3292,3085530,6212,3085530
848,3292,3086530,6212,3086530
848,3292,3087340,6212,3087340
848,3292,3087990,6212,3087990
848,3292,3088990,6212,3088990
848,3292,3089360,6212,3089360
849,3300,3089830,6212,3089830
849,3300,3090480,6212,3090480
849,3300,3091290,6212,3091290
849,3300,3092290,6212,3092290
849,3300,3093290,6212,3093290
849,3300,3094290,6212,3094290
850,3308,3098290,6212,3098290
851,3316,3099290,6212,3099290
851,3316,3100290,6212,3100290
851,3316,3101290,6212,3101290
851,3316,3105290,6212,3105290
851,3316,3106290,6212,3106290
851,3316,3107290,6212,3107290
851,3316,3108290,6212,3108290
851,3316,3109290,6212,3109290
851,3316,3109880,6212,3109880
852,3324,3110880,6212,3110880
852,3324,3111690,6212,3111690
852,3324,3112160,6212,3112160
852,3324,3112630,6212,3112630
853,3332,3120630,6212,3120630
853,3332,3120950,6212,3120950
853,3332,3121950,6212,3121950
853,3332,3122950,6212,3122950
853,3332,3123950,6212,3123950
853,3332,3124180,6212,3124180
853,3332,3125180,6212,3125180
853,3332,3125990,6212,3125990
853,3332,3126990,6212,3126990
853,3332,3127990,6212,3127990
853,3332,3128460,6212,3128460
854,3340,3129460,6212,3129460
855,3348,3137460,6212,3137460
855,3348,3138460,6212,3138460
855,3348,3139460,6212,3139460
855,3348,3140460,6212,3140460
855,3348,3141270,6212,3141270
856,3356,3149270,6212,3149270
857,3364,3157270,6212,3157270
858,3372,3165270,6212,3165270
858,3372,3166270,6212,3166270
858,3372,3167270,6212,3167270
859,3380,3168270,6212,3168270
859,3380,3169270,6212,3169270
859,3380,3169590,6212,3169590
860,3388,3170050,6212,3170050
860,3388,3170860,6212,3170860
860,3388,3171860,6212,3171860
860,3388,3172080,6212,3172080
860,3388,3172890,6212,3172890
860,3388,3173700,6212,3173700
860,3388,3174020,6212,3174020
860,3388,3175020,6212,3175020
860,3388,3176020,6212,3176020
861,3396,3184020,6212,3184020
861,3396,3185020,6212,3185020
861,3396,3186020,6212,3186020
861,3396,3187020,6212,3187020
861,3396,3188020,6212,3188020
861,3396,3188020,6212,3188020
861,3396,3188390,6212,3188390
862,3404,3196390,6212,3196390
862,3404,3197200,6212,3197200
863,3412,3205200,6212,3205200
863,3412,3206010,6212,3206010
863,3412,3206230,6212,3206230
863,3412,3206230,6212,3206230
863,3412,3208230,6212,3208230
863,3412,3208700,6212,3208700
863,3412,3208700,6212,3208700
864,3420,3209700,6212,3209700
864,3420,3210700,6212,3210700
864,3420,3211700,6212,3211700
864,3420,3212700,6212,3212700
864,3420,3212700,6212,3212700
864,3420,3213510,6212,3213510
865,3428,3213830,6212,3213830
865,3428,3214830,6212,3214830
865,3428,3215830,6212,3215830
865,3428,3216830,6212,3216830
866,3436,3224830,6212,3224830
866,3436,3225830,6212,3225830
866,3436,3226830,6212,3226830
866,3436,3227830,6212,3227830
866,3436,3227830,6212,3227830
866,3436,3227990,6212,3227990
866,3436,3228800,6212,3228800
866,3436,3229260,6212,3229260
867,3444,3230260,6212,3230260
868,3452,3238260,6212,3238260
868,3452,3239260,6212,3239260
868,3452,3239260,6212,3239260
868,3452,3240070,6212,3240070
868,3452,3241070,6212,3241070
868,3452,3242070,6212,3242070
868,3452,3242420,6212,3242420
868,3452,3243420,6212,3243420
868,3452,3244420,6212,3244420
869,3460,3252420,6212,3252420
870,3468,3253420,6212,3253420
870,3468,3254230,6212,3254230
870,3468,3255230,6212,3255230
870,3468,3255700,6212,3255700
870,3468,3256700,6212,3256700
870,3468,3257290,6212,3257290
871,3476,3265290,6212,3265290
871,3476,3266290,6212,3266290
871,3476,3266760,6212,3266760
871,3476,3266870,6212,3266870
871,3476,3267870,6212,3267870
871,3476,3268330,6212,3268330
871,3476,3268700,6212,3268700
871,3476,3269700,6212,3269700
871,3476,3270700,6212,3270700
871,3476,3271170,6212,3271170
872,3484,3271820,6212,3271820
872,3484,3272820,6212,3272820
872,3484,3273820,6212,3273820
872,3484,3274630,6212,3274630
872,3484,3274630,6212,3274630
872,3484,3275630,6212,3275630
873,3492,3276630,6212,3276630
873,3492,3276950,6212,3276950
873,3492,3277950,6212,3277950
873,3492,3277950,6212,3277950
873,3492,3278760,6212,3278760
874,3500,3282760,6212,3282760
874,3500,3283760,6212,3283760
875,3508,3291760,6212,3291760
875,3508,3292220,6212,3292220
875,3508,3293220,6212,3293220
875,3508,3293690,6212,3293690
875,3508,3294240,6212,3294240
875,3508,3295240,6212,3295240
875,3508,3296050,6212,3296050
875,3508,3297050,6212,3297050
875,3508,3297700,6212,3297700
876,3516,3301700,6212,3301700
876,3516,3302160,6212,3302160
876,3516,3302480,6212,3302480
876,3516,3302700,6212,3302700
876,3516,3303700,6212,3303700
876,3516,3303700,6212,3303700
876,3516,3303700,6212,3303700
877,3524,3304700,6212,3304700
878,3532,3312700,6212,3312700
879,3540,3313510,6212,3313510
880,3548,3321510,6212,3321510
880,3548,3321510,6212,3321510
880,3548,3321980,6212,3321980
880,3548,3322980,6212,3322980
880,3548,3323980,6212,3323980
880,3548,3324980,6212,3324980
880,3548,3325300,6212,3325300
881,3556,3333300,6212,3333300
881,3556,3334300,6212,3334300
881,3556,3334770,6212,3334770
881,3556,3335580,6212,3335580
881,3556,3336390,6212,3336390
881,3556,3337390,6212,3337390
882,3564,3345390,6212,3345390
882,3564,3346040,6212,3346040
882,3564,3347040,6212,3347040
882,3564,3347850,6212,3347850
882,3564,3348850,6212,3348850
882,3564,3348850,6212,3348850
882,3564,3349320,6212,3349320
882,3564,3350320,6212,3350320
882,3564,3350320,6212,3350320
882,3564,3350970,6212,3350970
883,3572,3351970,6212,3351970
883,3572,3351970,6212,3351970
883,3572,3351970,6212,3351970
883,3572,3352970,6212,3352970
883,3572,3353970,6212,3353970
883,3572,3354440,6212,3354440
883,3572,3355440,6212,3355440
883,3572,3355920,6212,3355920
884,3580,3356390,6212,3356390
884,3580,3357200,6212,3357200
884,3580,3357850,6212,3357850
884,3580,3357850,6212,3357850
884,3580,3358850,6212,3358850
884,3580,3359850,6212,3359850
884,3580,3359850,6212,3359850
884,3580,3360170,6212,3360170
885,3588,3368170,6212,3368170
885,3588,3368820,6212,3368820
885,3588,3369630,6212,3369630
885,3588,3370630,6212,3370630
885,3588,3370850,6212,3370850
885,3588,3371660,6212,3371660
885,3588,3372660,6212,3372660
886,3596,3373660,6212,3373660
886,3596,3373820,6212,3373820
886,3596,3374820,6212,3374820
886,3596,3375820,6212,3375820
887,3604,3379820,6212,3379820
887,3604,3380820,6212,3380820
887,3604,3380820,6212,3380820
887,3604,3382820,6212,3382820
888,3612,3390820,6212,3390820
888,3612,3391140,6212,3391140
888,3612,3392140,6212,3392140
888,3612,3392610,6212,3392610
888,3612,3393610,6212,3393610
888,3612,3394420,6212,3394420
888,3612,3394880,6212,3394880
888,3612,3395880,6212,3395880
888,3612,3395880,6212,3395880
888,3612,3396690,6212,3396690
888,3612,3397690,6212,3397690
889,3620,3398690,6212,3398690
890,3628,3406690,6212,3406690
891,3636,3407500,6212,3407500
892,3644,3415500,6212,3415500
892,3644,3416310,6212,3416310
892,3644,3416630,6212,3416630
892,3644,3416630,6212,3416630
892,3644,3416630,6212,3416630
892,3644,3417630,6212,3417630
892,3644,3418630,6212,3418630
892,3644,3419630,6212,3419630
892,3644,3420440,6212,3420440
893,3652,3422440,6212,3422440
893,3652,3422440,6212,3422440
893,3652,3423440,6212,3423440
893,3652,3423440,6212,3423440
893,3652,3424440,6212,3424440
893,3652,3424440,6212,3424440
893,3652,3426440,6212,3426440
893,3652,3427030,6212,3427030
893,3652,3429030,6212,3429030
893,3652,3429840,6212,3429840
893,3652,3430490,6212,3430490
893,3652,3431490,6212,3431490
893,3652,3432490,6212,3432490
893,3652,3432960,6212,3432960
893,3652,3432960,6212,3432960
893,3652,3432960,6212,3432960
893,3652,3433280,6212,3433280
894,3660,3434280,6212,3434280
894,3660,3434740,6212,3434740
894,3660,3434970,6212,3434970
894,3660,3435440,6212,3435440
895,3668,3443440,6212,3443440
895,3668,3444250,6212,3444250
895,3668,3445250,6212,3445250
895,3668,3445250,6212,3445250
896,3676,3453250,6212,3453250
897,3684,3453840,6212,3453840
897,3684,3454840,6212,3454840
897,3684,3454840,6212,3454840
897,3684,3455650,6212,3455650
897,3684,3455650,6212,3455650
898,3692,3463650,6212,3463650
898,3692,3464120,6212,3464120
898,3692,3465120,6212,3465120
898,3692,3465930,6212,3465930
898,3692,3466930,6212,3466930
898,3692,3467930,6212,3467930
898,3692,3468390,6212,3468390
898,3692,3468550,6212,3468550
898,3692,3469020,6212,3469020
898,3692,3470020,6212,3470020
898,3692,3470340,6212,3470340
899,3700,3478340,6212,3478340
899,3700,3479340,6212,3479340
899,3700,3479340,6212,3479340
899,3700,3479990,6212,3479990
899,3700,3479990,6212,3479990
900,3708,3480990,6212,3480990
900,3708,3481990,6212,3481990
900,3708,3482990,6212,3482990
900,3708,3483990,6212,3483990
900,3708,3487990,6212,3487990
900,3708,3488990,6212,3488990
900,3708,3489800,6212,3489800
900,3708,3490800,6212,3490800
900,3708,3491610,6212,3491610
900,3708,3492080,6212,3492080
900,3708,3493080,6212,3493080
900,3708,3494080,6212,3494080
901,3716,3494550,6212,3494550
901,3716,3495140,6212,3495140
901,3716,3495790,6212,3495790
901,3716,3495790,6212,3495790
901,3716,3496600,6212,3496600
901,3716,3497070,6212,3497070
902,3724,3499070,6212,3499070
903,3732,3500070,6212,3500070
903,3732,3501070,6212,3501070
904,3740,3509070,6212,3509070
904,3740,3509880,6212,3509880
904,3740,3509880,6212,3509880
904,3740,3510880,6212,3510880
904,3740,3510880,6212,3510880
904,3740,3511880,6212,3511880
904,3740,3512350,6212,3512350
904,3740,3513160,6212,3513160
904,3740,3515160,6212,3515160
904,3740,3515970,6212,3515970
905,3748,3516780,6212,3516780
905,3748,3517780,6212,3517780
905,3748,3518780,6212,3518780
906,3756,3519780,6212,3519780
906,3756,3520780,6212,3520780
906,3756,3521000,6212,3521000
906,3756,3521470,6212,3521470
906,3756,3521940,6212,3521940
906,3756,3522750,6212,3522750
906,3756,3523750,6212,3523750
906,3756,3524560,6212,3524560
906,3756,3525560,6212,3525560
906,3756,3525560,6212,3525560
906,3756,3526560,6212,3526560
906,3756,3526560,6212,3526560
907,3764,3534560,6212,3534560
907,3764,3535560,6212,3535560
907,3764,3537560,6212,3537560
907,3764,3538560,6212,3538560
907,3764,3539560,6212,3539560
907,3764,3540560,6212,3540560
908,3772,3541560,6212,3541560
908,3772,3543560,6212,3543560
909,3780,3551560,6212,3551560
909,3780,3552560,6212,3552560
909,3780,3553370,6212,3553370
909,3780,3554370,6212,3554370
909,3780,3555020,6212,3555020
910,3788,3557020,6212,3557020
910,3788,3558020,6212,3558020
910,3788,3559020,6212,3559020
910,3788,3560020,6212,3560020
910,3788,3561020,6212,3561020
910,3788,3561480,6212,3561480
910,3788,3562480,6212,3562480
911,3796,3563480,6212,3563480
911,3796,3564290,6212,3564290
912,3804,3572290,6212,3572290
912,3804,3573290,6212,3573290
912,3804,3574290,6212,3574290
912,3804,3575100,6212,3575100
912,3804,3575100,6212,3575100
913,3812,3583100,6212,3583100
913,3812,3584100,6212,3584100
914,3820,3584910,6212,3584910
914,3820,3585500,6212,3585500
914,3820,3586500,6212,3586500
914,3820,3587500,6212,3587500
914,3820,3588500,6212,3588500
914,3820,3589500,6212,3589500
914,3820,3590500,6212,3590500
914,3820,3592500,6212,3592500
914,3820,3592970,6212,3592970
914,3820,3592970,6212,3592970
914,3820,3593440,6212,3593440
915,3828,3601440,6212,3601440
915,3828,3602250,6212,3602250
915,3828,3602480,6212,3602480
916,3836,3603480,6212,3603480
916,3836,3604290,6212,3604290
916,3836,3605100,6212,3605100
916,3836,3605420,6212,3605420
916,3836,3606230,6212,3606230
916,3836,3607230,6212,3607230
916,3836,3608230,6212,3608230
916,3836,3609230,6212,3609230
916,3836,3610230,6212,3610230
916,3836,3610550,6212,3610550
916,3836,3611550,6212,3611550
916,3836,3612360,6212,3612360
916,3836,3613360,6212,3613360
917,3844,3621360,6212,3621360
917,3844,3622360,6212,3622360
918,3852,3623170,6212,3623170
918,3852,3624170,6212,3624170
919,3860,3625170,6212,3625170
919,3860,3626170,6212,3626170
919,3860,3626980,6212,3626980
919,3860,3627450,6212,3627450
919,3860,3628450,6212,3628450
919,3860,3629450,6212,3629450
919,3860,3630450,6212,3630450
919,3860,3631450,6212,3631450
919,3860,3631920,6212,3631920
920,3868,3632920,6212,3632920
920,3868,3633730,6212,3633730
920,3868,3634280,6212,3634280
920,3868,3635280,6212,3635280
920,3868,3636280,6212,3636280
920,3868,3636740,6212,3636740
920,3868,3637550,6212,3637550
920,3868,3637550,6212,3637550
920,3868,3638360,6212,3638360
920,3868,3639360,6212,3639360
921,3876,3647360,6212,3647360
921,3876,3648360,6212,3648360
921,3876,3649360,6212,3649360
922,3884,3657360,6212,3657360
923,3892,3658170,6212,3658170
923,3892,3658170,6212,3658170
923,3892,3659170,6212,3659170
924,3900,3667170,6212,3667170
924,3900,3669170,6212,3669170
925,3908,3677170,6212,3677170
925,3908,3678170,6212,3678170
926,3916,3679170,6212,3679170
926,3916,3680170,6212,3680170
926,3916,3681170,6212,3681170
926,3916,3682170,6212,3682170
926,3916,3682980,6212,3682980
926,3916,3683980,6212,3683980
926,3916,3684980,6212,3684980
926,3916,3685980,6212,3685980
926,3916,3686980,6212,3686980
926,3916,3687790,6212,3687790
926,3916,3687790,6212,3687790
926,3916,3687790,6212,3687790
926,3916,3688380,6212,3688380
926,3916,3689380,6212,3689380
926,3916,3690380,6212,3690380
927,3924,3698380,6212,3698380
928,3932,3699380,6212,3699380
928,3932,3700380,6212,3700380
928,3932,3701380,6212,3701380
928,3932,3702380,6212,3702380
928,3932,3703380,6212,3703380
928,3932,3703430,6212,3703430
929,3940,3705430,6212,3705430
930,3948,3713430,6212,3713430
930,3948,3714430,6212,3714430
930,3948,3714660,6212,3714660
930,3948,3716660,6212,3716660
930,3948,3717130,6212,3717130
930,3948,3717940,6212,3717940
930,3948,3718750,6212,3718750
930,3948,3719750,6212,3719750
930,3948,3720220,6212,3720220
930,3948,3721220,6212,3721220
930,3948,3725220,6212,3725220
931,3956,3726220,6212,3726220
932,3964,3734220,6212,3734220
932,3964,3735220,6212,3735220
932,3964,3736220,6212,3736220
933,3972,3744220,6212,3744220
934,3980,3752220,6212,3752220
934,3980,3752690,6212,3752690
934,3980,3753150,6212,3753150
934,3980,3754150,6212,3754150
934,3980,3755150,6212,3755150
934,3980,3756150,6212,3756150
934,3980,3756620,6212,3756620
934,3980,3756850,6212,3756850
935,3988,3757440,6212,3757440
935,3988,3757810,6212,3757810
935,3988,3757810,6212,3757810
935,3988,3758810,6212,3758810
935,3988,3758810,6212,3758810
935,3988,3759460,6212,3759460
936,3996,3763460,6212,3763460
936,3996,3764460,6212,3764460
937,4004,3765460,6212,3765460
937,4004,3766270,6212,3766270
937,4004,3768270,6212,3768270
937,4004,3769080,6212,3769080
937,4004,3771080,6212,3771080
937,4004,3772080,6212,3772080
938,4012,3780080,6212,3780080
938,4012,3781080,6212,3781080
938,4012,3782080,6212,3782080
938,4012,3783080,6212,3783080
938,4012,3784080,6212,3784080
938,4012,3784670,6212,3784670
938,4012,3784670,6212,3784670
938,4012,3784990,6212,3784990
938,4012,3785210,6212,3785210
938,4012,3786210,6212,3786210
938,4012,3787210,6212,3787210
939,4020,3788210,6212,3788210
939,4020,3789210,6212,3789210
939,4020,3790210,6212,3790210
939,4020,3790210,6212,3790210
939,4020,3791020,6212,3791020
939,4020,3792020,6212,3792020
939,4020,3792020,6212,3792020
939,4020,3793020,6212,3793020
939,4020,3794020,6212,3794020
939,4020,3795020,6212,3795020
939,4020,3796020,6212,3796020
939,4020,3796830,6212,3796830
940,4028,3797830,6212,3797830
941,4036,3805830,6212,3805830
941,4036,3806830,6212,3806830
941,4036,3807830,6212,3807830
941,4036,3808830,6212,3808830
941,4036,3809830,6212,3809830
941,4036,3810830,6212,3810830
941,4036,3811300,6212,3811300
942,4044,3812110,6212,3812110
943,4052,3820110,6212,3820110
943,4052,3821110,6212,3821110
943,4052,3821580,6212,3821580
944,4060,3822580,6212,3822580
944,4060,3823580,6212,3823580
944,4060,3824580,6212,3824580
944,4060,3825580,6212,3825580
944,4060,3826390,6212,3826390
944,4060,3826860,6212,3826860
944,4060,3827860,6212,3827860
945,4068,3835860,6212,3835860
945,4068,3836860,6212,3836860
945,4068,3837670,6212,3837670
945,4068,3837990,6212,3837990
945,4068,3838990,6212,3838990
945,4068,3838990,6212,3838990
945,4068,3839990,6212,3839990
945,4068,3840460,6212,3840460
946,4076,3841460,6212,3841460
946,4076,3842460,6212,3842460
946,4076,3842930,6212,3842930
946,4076,3846930,6212,3846930
946,4076,3847740,6212,3847740
946,4076,3848740,6212,3848740
946,4076,3849210,6212,3849210
946,4076,3850020,6212,3850020
946,4076,3850490,6212,3850490
946,4076,3851490,6212,3851490
947,4084,3853490,6212,3853490
948,4092,3854300,6212,3854300
948,4092,3854410,6212,3854410
948,4092,3855000,6212,3855000
948,4092,3855160,6212,3855160
948,4092,3856160,6212,3856160
948,4092,3856390,6212,3856390
948,4092,3856710,6212,3856710
948,4092,3857710,6212,3857710
949,4100,3865710,6212,3865710
949,4100,3866710,6212,3866710
950,4108,3867710,6212,3867710
950,4108,3868710,6212,3868710
950,4108,3868710,6212,3868710
951,4116,3876710,6212,3876710
951,4116,3877710,6212,3877710
951,4116,3878710,6212,3878710
951,4116,3879710,6212,3879710
951,4116,3880710,6212,3880710
951,4116,3881180,6212,3881180
951,4116,3881180,6212,3881180
951,4116,3882180,6212,3882180
952,4124,3890180,6212,3890180
952,4124,3891180,6212,3891180
952,4124,3891990,6212,3891990
952,4124,3891990,6212,3891990
952,4124,3892990,6212,3892990
953,4132,3896990,6212,3896990
953,4132,3896990,6212,3896990
953,4132,3897800,6212,3897800
953,4132,3898800,6212,3898800
953,4132,3899260,6212,3899260
954,4140,3900260,6212,3900260
954,4140,3901260,6212,3901260
954,4140,3901260,6212,3901260
954,4140,3902260,6212,3902260
954,4140,3902910,6212,3902910
954,4140,3903910,6212,3903910
955,4148,3911910,6212,3911910
955,4148,3912230,6212,3912230
956,4156,3920230,6212,3920230
956,4156,3921230,6212,3921230
956,4156,3922230,6212,3922230
956,4156,3922700,6212,3922700
956,4156,3922700,6212,3922700
956,4156,3923700,6212,3923700
956,4156,3924700,6212,3924700
957,4164,3925700,6212,3925700
957,4164,3926700,6212,3926700
957,4164,3926700,6212,3926700
957,4164,3927510,6212,3927510
957,4164,3928510,6212,3928510
958,4172,3929160,6212,3929160
958,4172,3930160,6212,3930160
958,4172,3931160,6212,3931160
958,4172,3931970,6212,3931970
958,4172,3931970,6212,3931970
958,4172,3932970,6212,3932970
958,4172,3933440,6212,3933440
959,4180,3937440,6212,3937440
959,4180,3937900,6212,3937900
959,4180,3938130,6212,3938130
960,4188,3939130,6212,3939130
