ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
876394.77,75.08,49.51,782499.49,67.04
876394.77,75.08,49.51,782499.49,67.04
876139.04,75.13,49.55,782499.49,67.1
876328.49,75.17,49.6,782569.15,67.13
876072.75,75.21,49.64,782734.84,67.2
875687.56,75.21,49.64,782700.29,67.22
875687.56,75.21,49.64,782700.29,67.22
875687.56,75.21,49.64,782700.29,67.22
875431.82,75.25,49.68,782837.65,67.29
875272.96,75.25,49.68,782706.52,67.29
875017.22,75.29,49.72,782699.12,67.35
875017.22,75.29,49.72,782699.12,67.35
875091.09,75.34,49.77,782664.0,67.38
874854.07,75.39,49.81,782521.0,67.43
874854.07,75.39,49.81,782521.0,67.43
874598.33,75.43,49.86,782521.0,67.49
874342.59,75.47,49.9,782891.18,67.58
874470.9,75.52,49.95,783165.57,67.64
874215.16,75.57,49.99,782890.11,67.67
873959.43,75.61,50.03,782795.83,67.72
873703.69,75.65,50.08,783146.3,67.81
873447.95,75.7,50.12,782984.18,67.86
873381.07,75.74,50.17,782951.08,67.9
873381.07,75.74,50.17,782951.08,67.9
873125.33,75.79,50.21,782762.3,67.94
872869.59,75.83,50.26,782757.12,68.0
872869.59,75.83,50.26,782645.29,67.99
872802.71,75.88,50.3,782955.77,68.07
872983.76,75.92,50.35,784532.19,68.23
872983.76,75.92,50.35,784532.19,68.23
872916.88,75.97,50.4,784527.07,68.28
872661.14,76.02,50.44,784524.85,68.34
872661.14,76.02,50.44,784721.32,68.36
872405.4,76.06,50.49,784887.94,68.43
872109.41,76.06,50.48,784626.29,68.43
871853.67,76.1,50.53,784631.29,68.49
871786.79,76.15,50.57,784629.01,68.53
871409.99,76.15,50.57,784064.23,68.51
871154.26,76.19,50.62,783940.13,68.56
870862.56,76.19,50.61,783635.41,68.55
871060.41,76.23,50.66,783635.41,68.58
870880.22,76.28,50.71,784676.81,68.73
871034.78,76.37,50.79,784379.67,68.77
871034.78,76.37,50.79,784379.67,68.77
870967.9,76.41,50.84,784404.15,68.82
870712.16,76.46,50.88,784399.33,68.88
870456.42,76.5,50.93,784396.75,68.94
870200.68,76.55,50.97,784547.97,69.01
870200.68,76.55,50.97,784547.97,69.01
870328.99,76.6,51.02,784523.5,69.05
870029.39,76.59,51.02,784439.59,69.06
870029.39,76.59,51.02,784439.59,69.06
869773.65,76.64,51.06,784316.44,69.11
869517.91,76.68,51.11,784910.45,69.22
869451.03,76.73,51.16,785302.38,69.31
869451.03,76.73,51.16,785250.24,69.3
869156.98,76.73,51.15,784808.97,69.28
869156.98,76.73,51.15,784690.18,69.27
868901.24,76.77,51.2,784640.78,69.33
868683.28,76.82,51.25,784327.98,69.36
868389.23,76.82,51.24,784184.79,69.37
868389.23,76.82,51.24,784184.79,69.37
868005.64,76.82,51.24,783866.11,69.37
868005.64,76.82,51.24,783866.11,69.37
868195.09,76.86,51.29,784041.82,69.41
867939.35,76.91,51.34,784034.43,69.48
867554.16,76.91,51.33,783785.46,69.48
867298.42,76.95,51.38,783785.46,69.54
867188.42,76.95,51.38,783675.46,69.54
867377.87,77.0,51.43,785368.23,69.72
867543.65,77.05,51.48,785360.83,69.75
867287.91,77.1,51.52,785509.73,69.83
867287.91,77.1,51.52,785509.73,69.83
866776.44,77.19,51.62,785579.06,69.96
866571.3,77.19,51.61,785061.55,69.93
866186.11,77.19,51.61,784797.57,69.93
865930.37,77.23,51.66,784675.32,69.98
865863.49,77.28,51.71,784675.32,70.04
866052.94,77.33,51.76,784716.72,70.07
866052.94,77.33,51.76,784716.72,70.07
865311.36,77.33,51.76,783924.92,70.06
864926.17,77.33,51.76,783922.37,70.09
864926.17,77.33,51.76,783922.37,70.09
865115.62,77.38,51.81,783907.84,70.12
864740.43,77.38,51.81,784274.6,70.18
864740.43,77.38,51.81,784274.6,70.18
864484.69,77.43,51.85,784247.96,70.24
864492.69,77.43,51.85,784441.03,70.26
864492.69,77.43,51.85,784441.03,70.26
864492.69,77.43,51.85,784441.03,70.26
864236.95,77.47,51.9,784586.72,70.33
864170.07,77.52,51.95,784376.38,70.37
864170.07,77.52,51.95,784376.38,70.37
863952.11,77.57,52.0,784485.27,70.44
863952.11,77.57,52.0,784485.27,70.44
863885.23,77.62,52.05,784337.77,70.48
863591.71,77.67,52.09,784077.88,70.52
863298.2,77.71,52.14,783823.31,70.56
863042.46,77.76,52.18,783818.43,70.62
863042.46,77.76,52.18,783818.43,70.62
862975.58,77.81,52.23,783785.18,70.67
863165.03,77.86,52.28,785502.99,70.85
863165.03,77.86,52.28,785502.99,70.85
862909.29,77.91,52.33,785500.47,70.92
862909.29,77.91,52.33,785500.47,70.92
862653.55,77.95,52.38,785597.71,70.99
862653.55,77.95,52.38,785597.71,70.99
862653.55,77.95,52.38,785598.04,70.99
862397.81,78.0,52.43,785561.61,71.05
862193.92,78.0,52.42,785373.42,71.05
860148.01,78.38,52.81,785366.02,71.57
859892.27,78.43,52.85,785433.4,71.64
859655.81,78.43,52.86,785112.0,71.63
859588.93,78.48,52.91,785106.89,71.68
859522.05,78.53,52.96,785104.61,71.73
859711.5,78.58,53.01,785104.61,71.77
859711.5,78.58,53.01,785101.11,71.76
859711.5,78.58,53.01,785101.11,71.76
859711.5,78.58,53.01,785101.11,71.76
859336.31,78.58,53.01,785143.56,71.8
859525.76,78.63,53.06,785124.27,71.83
859270.02,78.68,53.11,785277.75,71.91
858884.83,78.68,53.11,785263.06,71.94
858629.09,78.73,53.16,785241.74,72.0
858629.09,78.73,53.16,785241.74,72.0
858373.35,78.78,53.21,784981.39,72.04
858117.62,78.83,53.25,784976.52,72.11
858315.47,78.88,53.31,785560.08,72.19
858059.73,78.93,53.36,785557.55,72.26
857803.99,78.98,53.4,786157.0,72.38
857548.25,79.03,53.45,785720.57,72.41
857164.66,79.03,53.45,785457.36,72.42
856908.92,79.08,53.5,786609.38,72.59
856908.92,79.08,53.5,786609.38,72.59
857037.23,79.13,53.56,786280.56,72.6
856933.71,79.19,53.62,786135.22,72.65
856933.71,79.19,53.62,786135.22,72.65
857270.02,79.3,53.72,785965.52,72.7
857014.28,79.35,53.77,785960.69,72.77
857014.28,79.35,53.77,785960.69,72.77
856758.54,79.4,53.82,785958.12,72.84
856758.54,79.4,53.82,785958.12,72.84
856758.54,79.4,53.82,785958.12,72.84
856947.99,79.45,53.88,787405.78,73.0
856947.99,79.45,53.88,787405.78,73.0
856881.11,79.5,53.93,787483.02,73.06
856954.97,79.56,53.98,787475.62,73.11
856954.97,79.56,53.98,787475.62,73.11
856699.23,79.61,54.03,787567.51,73.18
856632.35,79.66,54.09,787567.51,73.24
856565.47,79.72,54.14,787573.04,73.3
856309.73,79.77,54.19,787505.03,73.36
856053.99,79.82,54.24,787508.63,73.43
855759.94,79.81,54.24,786890.62,73.39
855693.06,79.87,54.29,786885.09,73.45
855626.18,79.92,54.35,786885.09,73.5
856173.42,80.05,54.47,788182.92,73.69
855917.69,80.1,54.52,788175.52,73.76
855917.69,80.1,54.52,788175.52,73.76
855917.69,80.1,54.52,788175.52,73.76
855532.49,80.1,54.52,788187.67,73.79
855276.76,80.15,54.58,788187.67,73.86
855021.02,80.2,54.63,788787.21,73.99
854811.42,80.2,54.62,788874.51,74.01
854811.42,80.2,54.62,788874.51,74.01
854811.42,80.2,54.62,788874.51,74.01
855000.87,80.25,54.68,788821.4,74.04
855000.87,80.25,54.68,788821.4,74.04
854933.98,80.31,54.73,788909.22,74.1
854697.53,80.31,54.73,790021.35,74.23
854771.39,80.36,54.79,790360.44,74.31
854185.14,80.38,54.81,789839.78,74.33
853456.93,80.39,54.82,789035.14,74.32
853456.93,80.39,54.82,789035.14,74.32
853201.19,80.44,54.87,789000.99,74.39
853134.31,80.5,54.92,788995.87,74.45
852906.65,80.55,54.98,788738.77,74.49
852795.78,80.62,55.04,789781.83,74.66
852924.09,80.68,55.1,789779.55,74.7
852857.2,80.73,55.16,789779.57,74.76
853172.78,80.84,55.26,789428.21,74.8
853362.23,80.89,55.32,789428.2,74.83
853106.5,80.94,55.37,789423.32,74.9
853106.5,80.94,55.37,789423.32,74.9
852786.5,80.94,55.36,789103.32,74.89
852530.76,80.99,55.42,789100.8,74.96
852145.57,80.99,55.42,789220.5,75.01
852145.57,80.99,55.42,789220.5,75.01
851889.83,81.04,55.47,789337.93,75.09
851889.83,81.04,55.47,789337.93,75.09
851634.09,81.1,55.52,789257.75,75.16
851634.09,81.1,55.52,789257.75,75.16
851334.49,81.09,55.52,788651.61,75.12
851078.75,81.14,55.57,789379.59,75.26
850823.01,81.2,55.62,788944.29,75.29
850756.13,81.25,55.68,788870.18,75.34
850953.98,81.31,55.73,788824.59,75.37
850736.36,81.31,55.73,788713.06,75.38
850736.36,81.31,55.73,788713.06,75.38
850531.22,81.3,55.73,789210.53,75.44
850295.26,81.31,55.73,788793.21,75.42
850228.37,81.36,55.79,788713.06,75.48
850069.52,81.36,55.79,788599.0,75.48
849900.25,81.42,55.85,788475.33,75.54
849900.25,81.42,55.85,788475.33,75.54
849833.37,81.48,55.9,789867.98,75.73
850191.47,81.53,55.96,789867.98,75.75
850191.47,81.53,55.96,789867.98,75.75
849870.31,81.54,55.96,789867.98,75.78
849870.31,81.54,55.96,789867.98,75.78
849528.1,81.58,56.01,789661.72,75.83
849272.36,81.64,56.06,789654.55,75.9
849016.62,81.69,56.12,789654.32,75.98
848949.74,81.75,56.17,789654.75,76.04
848694.0,81.8,56.23,789768.31,76.12
848438.26,81.86,56.28,789689.46,76.19
848512.12,81.91,56.34,789689.04,76.24
848256.38,81.97,56.39,789670.67,76.31
848000.65,82.02,56.45,790064.46,76.42
847782.68,82.08,56.51,789909.93,76.48
847489.17,82.13,56.56,789654.32,76.53
847563.03,82.19,56.62,789654.32,76.58
847563.03,82.19,56.62,789654.32,76.58
847563.03,82.19,56.62,789654.32,76.58
847563.03,82.19,56.62,789654.32,76.58
847496.15,82.25,56.68,789702.94,76.64
847429.27,82.31,56.73,789797.35,76.71
847503.13,82.37,56.79,789654.32,76.74
847247.39,82.42,56.85,789649.45,76.82
846991.65,82.48,56.9,789646.92,76.89
846924.77,82.54,56.96,791672.04,77.15
846924.77,82.54,56.96,791672.04,77.15
846857.89,82.59,57.02,791666.92,77.21
846931.75,82.65,57.08,791664.64,77.26
846676.01,82.71,57.14,791892.59,77.36
846676.01,82.71,57.14,791824.99,77.35
846676.01,82.71,57.14,791824.99,77.35
846676.01,82.71,57.14,791641.38,77.33
846676.01,82.71,57.14,791641.38,77.33
846609.13,82.77,57.19,791641.38,77.39
846353.39,82.82,57.25,791437.91,77.45
846353.39,82.82,57.25,791707.17,77.48
846353.39,82.82,57.25,791707.17,77.48
846097.65,82.88,57.31,791834.4,77.57
846097.65,82.88,57.31,791834.4,77.57
845860.64,82.94,57.37,792368.22,77.69
845595.54,82.99,57.42,791926.17,77.73
845330.44,83.05,57.48,791682.69,77.78
845263.55,83.11,57.54,791738.88,77.85
845263.55,83.11,57.54,791738.88,77.85
845196.67,83.17,57.6,791692.6,77.9
845129.79,83.23,57.65,791692.95,77.97
844874.05,83.29,57.71,791687.78,78.04
844618.31,83.34,57.77,791722.88,78.12
844362.57,83.4,57.83,791687.25,78.2
844062.97,83.4,57.82,791001.55,78.15
843807.23,83.45,57.88,791002.83,78.23
843740.35,83.51,57.94,792225.26,78.41
843484.61,83.57,58.0,792675.06,78.54
843492.62,83.57,58.0,792676.79,78.54
843193.01,83.57,57.99,792745.63,78.57
842937.27,83.63,58.05,792474.94,78.62
842681.54,83.68,58.11,792489.32,78.7
842862.59,83.74,58.17,793064.8,78.79
842606.85,83.8,58.23,792868.34,78.85
842351.11,83.86,58.28,792863.47,78.93
842095.37,83.92,58.34,792860.94,79.01
841839.63,83.97,58.4,793007.1,79.1
841583.89,84.03,58.46,793007.72,79.18
841583.89,84.03,58.46,793007.72,79.18
841517.01,84.09,58.52,793002.61,79.25
841517.01,84.09,58.52,793002.61,79.25
841130.22,84.09,58.52,792551.45,79.24
840830.62,84.09,58.52,792147.28,79.22
840830.62,84.09,58.52,792147.28,79.22
840830.62,84.09,58.52,792147.28,79.22
840830.62,84.09,58.52,792147.28,79.22
841020.07,84.15,58.58,792145.0,79.26
841020.07,84.15,58.58,792145.0,79.26
840634.88,84.15,58.58,792145.0,79.3
840379.14,84.21,58.64,792678.88,79.43
840312.26,84.27,58.7,792772.78,79.5
840312.26,84.27,58.7,792772.78,79.5
840312.26,84.27,58.7,793098.33,79.54
840245.38,84.33,58.76,793017.84,79.59
840252.24,84.33,58.76,793019.48,79.59
840252.24,84.33,58.76,793019.48,79.59
840418.02,84.4,58.82,793006.38,79.64
840607.47,84.46,58.88,793582.11,79.73
840351.73,84.52,58.94,793046.21,79.76
839328.77,84.75,59.18,792960.95,80.07
839261.89,84.82,59.24,793226.96,80.16
839043.93,84.88,59.31,793318.66,80.25
838788.19,84.94,59.37,793311.27,80.33
838825.63,84.94,59.37,795553.0,80.56
838825.63,84.94,59.37,795553.0,80.56
838532.12,85.0,59.43,795316.52,80.62
838532.12,85.0,59.43,795316.52,80.62
838532.12,85.0,59.43,795316.52,80.62
838276.38,85.06,59.49,795316.52,80.7
838020.64,85.12,59.55,795417.48,80.79
837764.9,85.18,59.61,795444.08,80.88
837764.9,85.18,59.61,795444.08,80.88
837509.16,85.24,59.67,795335.11,80.95
837509.16,85.24,59.67,795335.11,80.95
837509.16,85.24,59.67,795335.11,80.95
837253.42,85.3,59.73,795950.16,81.09
837377.45,85.4,59.83,795952.03,81.18
837377.45,85.4,59.83,795952.03,81.18
837451.31,85.47,59.89,796630.06,81.3
837525.17,85.53,59.96,796625.76,81.35
837458.29,85.59,60.02,796634.62,81.42
837202.55,85.66,60.08,796629.74,81.5
836567.05,85.68,60.1,795994.24,81.52
836311.31,85.74,60.17,795991.72,81.61
835926.12,85.74,60.17,796101.69,81.66
835926.12,85.74,60.17,796101.69,81.66
835926.12,85.74,60.17,796075.42,81.65
835670.38,85.8,60.23,796075.42,81.74
835414.64,85.87,60.29,796130.72,81.83
835158.9,85.93,60.35,796141.95,81.91
835161.19,85.93,60.35,796161.39,81.92
835094.31,85.99,60.42,796154.0,81.98
835094.31,85.99,60.42,796154.0,81.98
835094.31,85.99,60.42,796119.13,81.98
835094.31,85.99,60.42,796119.13,81.98
834857.29,86.06,60.48,796218.3,82.07
834931.15,86.12,60.55,796251.9,82.13
834668.48,86.12,60.55,796115.22,82.14
834866.49,86.23,60.65,796677.73,82.28
834610.75,86.29,60.72,796672.86,82.37
834610.75,86.29,60.72,796758.12,82.38
834610.75,86.29,60.72,796758.12,82.38
834311.15,86.29,60.72,796605.75,82.39
834385.01,86.35,60.78,796567.59,82.44
834385.01,86.35,60.78,796549.9,82.44
833656.8,86.37,60.79,795821.68,82.45
833656.8,86.37,60.79,795898.13,82.46
833401.06,86.43,60.86,795895.61,82.54
833334.18,86.5,60.92,795895.61,82.61
833267.3,86.56,60.99,797295.84,82.83
833011.56,86.63,61.05,797295.84,82.91
832944.68,86.69,61.12,797734.75,83.03
831921.72,86.95,61.37,797812.62,83.38
832111.17,87.01,61.44,797807.94,83.42
831901.57,87.01,61.44,797595.66,83.42
831903.86,87.01,61.44,797627.55,83.43
831686.23,87.01,61.43,797113.41,83.39
831686.23,87.01,61.43,797113.41,83.39
831311.04,87.01,61.44,797110.7,83.43
831311.04,87.01,61.44,797110.7,83.43
831055.31,87.07,61.5,797232.33,83.53
831055.31,87.07,61.5,797232.33,83.53
830988.42,87.14,61.57,797319.99,83.61
830732.68,87.21,61.63,797433.11,83.71
830476.95,87.27,61.7,797356.12,83.79
830674.8,87.33,61.76,797270.9,83.82
830428.42,87.4,61.83,797445.88,83.93
830163.32,87.46,61.89,797113.13,83.98
829907.58,87.53,61.96,797105.73,84.07
829907.58,87.53,61.96,797105.73,84.07
829523.99,87.53,61.96,797252.98,84.13
829457.11,87.6,62.03,797154.46,84.19
829201.37,87.67,62.09,797154.46,84.28
828945.63,87.73,62.16,797257.37,84.38
829135.08,87.79,62.22,797235.48,84.42
829135.08,87.79,62.22,797235.48,84.42
828879.34,87.86,62.29,797154.97,84.5
828623.6,87.93,62.35,797134.17,84.59
828367.87,87.99,62.42,797271.9,84.69
828367.87,87.99,62.42,797271.9,84.69
828441.73,88.06,62.49,798209.03,84.85
828046.54,88.06,62.49,798409.94,84.91
827979.66,88.13,62.56,798210.65,84.96
827912.77,88.2,62.63,798328.92,85.05
827657.04,88.27,62.7,798295.59,85.14
827854.89,88.33,62.76,798288.19,85.18
827854.89,88.33,62.76,798288.19,85.18
827857.29,88.33,62.76,798289.16,85.18
828023.07,88.4,62.83,798324.29,85.23
828023.07,88.4,62.83,798324.29,85.23
827767.33,88.47,62.9,798218.28,85.31
827700.45,88.54,62.97,798187.57,85.38
827444.71,88.61,63.03,798182.39,85.47
827061.12,88.61,63.04,798177.98,85.52
826805.38,88.68,63.1,798175.76,85.61
826549.65,88.75,63.17,798289.68,85.71
826293.91,88.81,63.24,798262.95,85.8
826227.02,88.88,63.31,798262.95,85.88
826416.48,88.95,63.38,798505.89,85.95
826160.74,89.02,63.44,798418.7,86.03
825905.0,89.09,63.51,798907.63,86.17
825905.0,89.09,63.51,798811.63,86.16
825838.12,89.16,63.58,798723.7,86.23
825591.74,89.23,63.65,798497.94,86.3
825326.64,89.29,63.72,798234.76,86.36
825070.9,89.36,63.79,798227.36,86.46
825070.9,89.36,63.79,798124.1,86.45
824815.16,89.43,63.86,798124.1,86.54
824559.42,89.5,63.93,798259.87,86.65
824559.42,89.5,63.93,798531.83,86.68
824492.54,89.57,64.0,798631.0,86.76
824492.54,89.57,64.0,798631.0,86.76
824236.8,89.64,64.07,798641.12,86.86
823981.06,89.71,64.14,798495.22,86.94
823914.18,89.79,64.21,799409.53,87.11
823612.66,89.78,64.21,799110.19,87.11
823612.66,89.78,64.21,799110.19,87.11
823356.92,89.85,64.28,799813.79,87.29
823057.32,89.85,64.28,799704.74,87.3
822682.13,89.86,64.28,800014.83,87.38
822682.13,89.86,64.28,800014.83,87.38
822990.58,89.89,64.32,798877.84,87.26
822670.58,89.89,64.31,798557.84,87.25
822501.31,89.97,64.39,798268.33,87.32
822501.31,89.97,64.39,798275.5,87.32
822434.43,90.04,64.47,798270.38,87.39
822092.22,90.1,64.53,797856.29,87.44
821836.48,90.17,64.6,797851.42,87.54
821544.96,90.17,64.6,797482.44,87.53
821289.22,90.24,64.67,797479.91,87.63
821289.22,90.24,64.67,797479.91,87.63
821289.22,90.24,64.67,797479.91,87.63
821289.22,90.24,64.67,797479.91,87.63
819243.31,90.82,65.24,797472.51,88.4
818987.57,90.89,65.31,797559.82,88.51
818987.57,90.89,65.31,797559.82,88.51
818731.84,90.96,65.39,797561.23,88.61
818476.1,91.03,65.46,797600.7,88.71
818220.36,91.11,65.53,797503.5,88.8
818220.36,91.11,65.53,797503.5,88.8
818153.48,91.18,65.61,797501.22,88.88
818153.48,91.18,65.61,797501.22,88.88
818153.48,91.18,65.61,797501.22,88.88
818153.48,91.18,65.61,797501.22,88.88
818153.48,91.18,65.61,797501.22,88.88
818153.48,91.18,65.61,797425.7,88.87
818086.59,91.26,65.68,797425.7,88.95
818086.59,91.26,65.68,797528.1,88.96
818276.05,91.33,65.75,797571.16,89.01
818029.67,91.4,65.83,797788.7,89.14
817644.48,91.4,65.83,797753.77,89.18
817379.38,91.48,65.9,797505.24,89.25
817123.64,91.55,65.98,797498.07,89.35
816924.04,91.55,65.98,797376.84,89.36
816857.15,91.63,66.05,797368.72,89.44
816985.46,91.7,66.13,797743.52,89.54
816729.73,91.78,66.2,797886.32,89.66
816662.84,91.85,66.28,797744.9,89.72
816595.96,91.93,66.36,798607.86,89.9
816340.22,92.0,66.43,798665.62,90.01
816340.22,92.0,66.43,798665.62,90.01
816340.22,92.0,66.43,798665.62,90.01
816340.22,92.0,66.43,798665.52,90.01
816340.22,92.0,66.43,798665.52,90.01
816340.22,92.0,66.43,798665.52,90.01
816273.34,92.08,66.51,798660.41,90.09
816206.46,92.16,66.58,798658.13,90.18
816395.91,92.23,66.65,798658.13,90.22
816140.17,92.3,66.73,798531.15,90.31
816140.17,92.3,66.73,798538.48,90.31
815930.57,92.3,66.73,798321.27,90.31
815674.83,92.38,66.8,798315.51,90.41
815289.64,92.38,66.81,798409.41,90.47
815033.9,92.46,66.89,799022.2,90.64
815107.76,92.54,66.96,798966.52,90.7
814938.5,92.62,67.05,798616.23,90.77
815127.95,92.69,67.12,798578.01,90.81
815061.07,92.77,67.2,798578.01,90.9
815067.93,92.77,67.2,798584.99,90.9
814682.74,92.78,67.2,798653.5,90.95
814682.74,92.78,67.2,798653.5,90.95
814682.74,92.78,67.2,798653.5,90.95
814881.55,92.85,67.28,800255.27,91.18
814625.81,92.93,67.35,800247.87,91.29
814283.6,92.99,67.42,799917.32,91.35
814027.86,93.07,67.5,799917.32,91.46
814027.86,93.07,67.5,799917.32,91.46
813772.12,93.15,67.57,800314.73,91.61
813516.38,93.23,67.65,799940.62,91.67
813373.97,93.32,67.74,801913.26,92.0
813373.97,93.32,67.74,801913.26,92.0
813373.97,93.32,67.74,801913.26,92.0
813949.86,93.49,67.92,801670.77,92.08
813694.12,93.57,67.99,801663.37,92.18
813438.38,93.65,68.07,801663.37,92.29
813182.64,93.72,68.15,801746.57,92.41
813182.64,93.72,68.15,801751.34,92.41
812726.21,93.78,68.21,800997.9,92.43
812726.21,93.78,68.21,800997.9,92.43
812649.97,93.86,68.29,800994.69,92.51
812394.23,93.94,68.36,801039.39,92.62
812394.23,93.94,68.36,801039.39,92.62
812138.49,94.02,68.44,801116.08,92.74
812212.35,94.1,68.52,801116.08,92.81
812212.35,94.1,68.52,801116.08,92.81
812286.22,94.18,68.6,801116.08,92.88
812219.34,94.26,68.68,801119.47,92.97
812385.11,94.34,68.76,801116.08,93.03
812550.89,94.42,68.84,801172.54,93.09
813098.14,94.59,69.02,802658.7,93.37
813098.14,94.59,69.02,802658.7,93.37
813098.14,94.59,69.02,802658.7,93.37
812712.95,94.6,69.02,802239.16,93.38
812413.35,94.6,69.02,801865.23,93.37
812602.8,94.67,69.1,801863.57,93.42
812602.8,94.67,69.1,801835.08,93.42
812535.92,94.75,69.18,802107.15,93.54
811963.04,94.8,69.22,801157.98,93.53
811967.61,94.8,69.22,801192.8,93.54
811711.88,94.88,69.3,801187.93,93.65
811456.14,94.96,69.38,801185.4,93.76
811161.11,94.96,69.39,800907.87,93.76
810905.37,95.04,69.47,801277.58,93.91
810838.49,95.12,69.55,802528.18,94.15
810463.3,95.13,69.56,803090.07,94.26
810207.56,95.21,69.64,803285.75,94.4
810281.42,95.29,69.72,803278.35,94.47
810281.42,95.29,69.72,803278.35,94.47
810053.76,95.38,69.81,803151.08,94.57
810053.76,95.38,69.81,803151.08,94.57
810243.21,95.45,69.88,803151.08,94.62
810243.21,95.45,69.88,803151.08,94.62
810132.34,95.55,69.98,804063.75,94.84
810447.92,95.7,70.13,803712.96,94.91
810192.18,95.79,70.21,803708.09,95.02
810192.18,95.79,70.21,803708.09,95.02
810192.18,95.79,70.21,803708.09,95.02
809936.44,95.87,70.3,803705.56,95.13
809680.7,95.95,70.38,803854.46,95.26
809846.48,96.04,70.46,803973.78,95.34
809846.48,96.04,70.46,803973.78,95.34
809590.74,96.12,70.55,803851.52,95.44
809590.74,96.12,70.55,803851.52,95.44
809590.74,96.12,70.55,804026.59,95.46
809335.0,96.2,70.63,804687.83,95.65
808593.42,96.23,70.66,803946.24,95.68
808398.22,96.23,70.66,804193.23,95.73
808013.03,96.24,70.67,804101.17,95.77
807946.15,96.32,70.75,804073.91,95.86
807690.41,96.41,70.83,803869.3,95.95
807510.78,96.5,70.93,803581.93,96.03
807510.78,96.5,70.93,803576.2,96.03
807255.04,96.59,71.01,803568.8,96.15
807444.49,96.66,71.09,804342.64,96.29
807451.35,96.66,71.09,804354.44,96.29
807151.75,96.67,71.09,803885.08,96.27
806819.9,96.74,71.17,803689.18,96.37
806564.17,96.83,71.25,803689.18,96.48
806564.17,96.83,71.25,803689.18,96.48
806308.43,96.91,71.34,804153.61,96.65
806052.69,97.0,71.43,803942.32,96.75
805667.5,97.01,71.43,803631.11,96.76
805411.76,97.09,71.52,803582.56,96.87
805344.88,97.18,71.61,803405.42,96.95
805277.99,97.27,71.69,803289.75,97.03
805174.47,97.37,71.8,803557.07,97.18
805174.47,97.37,71.8,803557.07,97.18
805333.38,97.51,71.94,803907.76,97.34
804510.78,97.53,71.95,803085.16,97.36
804027.6,97.59,72.01,802463.15,97.4
804225.46,97.67,72.09,804190.66,97.66
803969.72,97.75,72.18,804187.04,97.78
803713.98,97.84,72.27,804076.35,97.89
803713.98,97.84,72.27,804076.35,97.89
803330.39,97.85,72.28,803650.49,97.89
803330.39,97.85,72.28,803650.49,97.89
803074.65,97.94,72.37,803684.95,98.01
802818.91,98.03,72.45,803679.43,98.13
802519.31,98.03,72.46,803200.9,98.11
802263.57,98.12,72.54,803340.08,98.25
802007.83,98.21,72.63,803086.7,98.34
802007.83,98.21,72.63,803086.7,98.34
801716.31,98.21,72.64,803012.79,98.37
801716.31,98.21,72.64,803012.79,98.37
801716.31,98.21,72.64,803012.79,98.37
801716.31,98.21,72.64,803012.79,98.37
801374.79,98.21,72.64,802810.52,98.39
801374.79,98.21,72.64,802810.52,98.39
801374.79,98.21,72.64,802810.52,98.39
801274.4,98.3,72.72,802152.32,98.41
801274.4,98.3,72.72,802152.32,98.41
801274.4,98.3,72.72,802152.32,98.41
