ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
422999.64,20.57,15.39,333244.12,16.2
423370.35,20.59,15.42,333244.12,16.21
423318.63,20.6,15.42,333244.12,16.21
423455.46,20.61,15.44,333272.85,16.22
423592.28,20.63,15.45,333341.19,16.23
423460.55,20.62,15.45,333244.12,16.23
423408.83,20.63,15.46,333244.12,16.24
423357.11,20.64,15.46,333244.12,16.24
423305.38,20.64,15.47,333250.92,16.25
423442.21,20.66,15.49,333250.92,16.26
423812.93,20.68,15.51,334698.75,16.33
423949.75,20.7,15.52,335079.45,16.36
423898.03,20.7,15.53,335076.41,16.37
423683.98,20.7,15.52,334761.48,16.35
423632.26,20.7,15.53,334757.71,16.36
423580.53,20.71,15.54,334912.4,16.38
423528.81,20.72,15.55,334757.71,16.38
423477.09,20.73,15.56,334757.71,16.39
423425.36,20.74,15.56,334757.71,16.39
423796.08,20.76,15.59,334757.71,16.4
423433.64,20.75,15.57,334757.71,16.4
423437.91,20.75,15.57,334774.58,16.4
423800.07,20.77,15.6,334778.16,16.41
423748.34,20.78,15.6,334986.13,16.42
423748.34,20.78,15.6,335057.67,16.43
423696.62,20.78,15.61,334964.11,16.43
423696.62,20.78,15.61,334964.11,16.43
423644.89,20.79,15.62,334897.67,16.44
423688.99,20.8,15.63,335613.7,16.48
423275.19,20.87,15.69,335613.7,16.54
423726.86,20.9,15.73,335500.63,16.55
423675.14,20.91,15.73,335515.35,16.56
423391.26,20.9,15.72,335511.77,16.56
423339.53,20.9,15.73,335479.59,16.57
423287.81,20.91,15.74,336590.75,16.63
423283.57,20.92,15.75,336892.12,16.65
424711.92,21.0,15.83,337340.83,16.68
425165.29,21.03,15.86,337340.83,16.68
425113.57,21.04,15.86,337340.83,16.69
424941.86,21.03,15.86,337373.09,16.7
425078.69,21.05,15.87,337351.16,16.7
425215.51,21.06,15.89,337345.66,16.71
425163.79,21.07,15.9,337345.66,16.72
425300.62,21.08,15.91,337340.83,16.72
425248.89,21.09,15.92,337340.83,16.73
425197.17,21.1,15.93,337460.26,16.75
425145.44,21.11,15.94,337519.55,16.76
425313.05,21.13,15.95,337664.6,16.77
425638.42,21.15,15.98,339093.21,16.85
426315.64,21.19,16.02,339769.44,16.89
426263.91,21.2,16.03,339769.44,16.9
425970.52,21.19,16.02,339135.72,16.87
426107.35,21.21,16.03,339556.04,16.9
426055.62,21.21,16.04,339556.04,16.91
426003.9,21.22,16.05,339556.04,16.91
426140.72,21.24,16.06,339556.04,16.92
425489.79,21.21,16.04,338905.11,16.9
425860.51,21.24,16.07,338905.11,16.9
425498.07,21.23,16.05,338905.11,16.91
425446.34,21.23,16.06,338941.09,16.92
425247.88,21.23,16.05,338892.32,16.92
425196.16,21.23,16.06,338934.99,16.93
424815.29,21.23,16.05,338820.97,16.93
424763.57,21.23,16.06,338774.24,16.93
424723.71,21.24,16.07,338771.98,16.94
424564.93,21.24,16.06,338625.04,16.94
424837.34,21.26,16.08,338636.86,16.94
424773.75,21.26,16.09,338607.19,16.95
425136.49,21.29,16.11,338620.62,16.96
425136.49,21.29,16.11,338620.62,16.96
425084.77,21.3,16.12,338620.62,16.96
425033.05,21.3,16.13,338620.62,16.97
424981.32,21.31,16.14,338620.62,16.98
424760.61,21.3,16.13,338522.24,16.98
424456.48,21.29,16.12,338556.46,16.98
424082.0,21.28,16.1,338568.58,16.99
424030.28,21.29,16.11,338697.2,17.0
424550.51,21.31,16.14,338629.01,17.0
424269.27,21.3,16.13,338625.62,17.0
424639.99,21.33,16.16,339796.44,17.07
424588.26,21.34,16.16,339769.05,17.07
424560.28,21.35,16.17,339719.25,17.08
424363.31,21.34,16.17,339117.17,17.05
424797.03,21.37,16.2,339751.06,17.09
424745.31,21.38,16.21,339751.06,17.1
424685.65,21.38,16.21,340624.65,17.15
424836.33,21.39,16.22,340313.16,17.14
425207.05,21.42,16.25,340313.16,17.14
425479.45,21.44,16.27,340313.16,17.15
424918.54,21.42,16.25,339627.83,17.12
424866.82,21.43,16.26,339627.83,17.13
424504.38,21.42,16.24,339634.24,17.14
424452.65,21.43,16.25,339634.24,17.14
424400.93,21.43,16.26,339651.65,17.15
424349.2,21.44,16.27,339692.37,17.16
424376.36,21.45,16.28,339577.8,17.17
424739.11,21.48,16.3,339580.08,17.17
424474.64,21.47,16.29,339571.38,17.17
424474.64,21.47,16.29,339571.38,17.17
424747.05,21.49,16.31,339571.38,17.18
424695.32,21.49,16.32,339540.95,17.19
424832.15,21.51,16.34,339800.83,17.21
424530.28,21.51,16.33,339052.14,17.18
424892.44,21.53,16.36,338803.58,17.17
425254.59,21.56,16.38,340684.61,17.27
425214.74,21.56,16.39,340837.8,17.28
425585.46,21.59,16.42,341245.07,17.31
425722.28,21.6,16.43,341245.07,17.32
425359.84,21.59,16.42,340762.07,17.3
425296.24,21.6,16.43,340581.18,17.3
425666.96,21.62,16.45,340581.18,17.3
425666.96,21.62,16.45,340581.18,17.3
425333.08,21.61,16.44,340421.27,17.3
425281.36,21.62,16.45,340421.27,17.3
425229.64,21.63,16.45,340421.27,17.31
425177.91,21.63,16.46,340515.85,17.33
425126.19,21.64,16.47,340571.48,17.34
425110.08,21.65,16.48,340554.37,17.35
425985.99,21.71,16.54,341920.36,17.42
425934.27,21.72,16.54,341920.36,17.43
425882.55,21.73,16.55,341920.36,17.44
425830.82,21.73,16.56,341920.36,17.45
425779.1,21.74,16.57,341922.41,17.46
425416.66,21.73,16.56,341922.41,17.46
425364.93,21.74,16.57,341928.61,17.47
425170.8,21.73,16.56,341608.74,17.46
424755.03,21.72,16.55,340760.58,17.42
424703.31,21.73,16.56,340866.57,17.44
424761.25,21.74,16.57,340885.88,17.45
424599.86,21.75,16.57,340752.33,17.45
424305.73,21.73,16.56,340541.7,17.44
424254.0,21.74,16.57,340541.7,17.45
424526.41,21.76,16.59,340547.88,17.46
424474.68,21.77,16.6,340547.88,17.47
424422.96,21.78,16.61,340550.49,17.48
424371.24,21.79,16.62,340549.54,17.49
424508.06,21.81,16.63,340545.18,17.49
424878.78,21.83,16.66,340543.36,17.5
425151.19,21.85,16.68,341725.52,17.56
425099.46,21.86,16.69,341724.99,17.57
425047.74,21.87,16.7,341857.61,17.59
425184.56,21.88,16.71,341955.26,17.6
424843.99,21.87,16.7,340946.15,17.55
424792.27,21.88,16.71,340934.73,17.56
424917.22,21.9,16.72,342076.29,17.63
425287.94,21.92,16.75,342076.29,17.63
425236.22,21.93,16.76,341953.96,17.63
425184.49,21.94,16.77,341953.96,17.64
425132.77,21.95,16.77,341953.96,17.65
425081.05,21.95,16.78,341955.94,17.66
425029.32,21.96,16.79,341954.46,17.67
425166.15,21.98,16.81,341954.46,17.68
425114.42,21.99,16.82,341956.3,17.69
425251.25,22.0,16.83,341956.3,17.69
424888.81,21.99,16.82,341958.5,17.7
425161.21,22.01,16.84,341958.02,17.71
425531.93,22.04,16.87,341956.3,17.71
425480.21,22.05,16.87,342102.94,17.73
425428.48,22.06,16.88,342083.28,17.73
425376.76,22.06,16.89,341953.96,17.74
425325.04,22.07,16.9,341953.96,17.75
425273.31,22.08,16.91,341953.96,17.76
424989.43,22.07,16.9,341651.42,17.74
424937.71,22.08,16.91,341651.42,17.75
424885.99,22.09,16.92,341651.42,17.76
424834.26,22.1,16.92,341663.44,17.77
424471.82,22.08,16.91,341663.44,17.78
424420.09,22.09,16.92,341658.14,17.78
424790.81,22.12,16.94,342608.18,17.84
424377.02,22.19,17.02,342608.18,17.91
424513.85,22.2,17.03,342734.05,17.93
424163.27,22.19,17.02,341712.16,17.88
423512.34,22.17,17.0,341061.22,17.85
423460.62,22.18,17.01,341211.55,17.87
423256.49,22.17,17.0,341136.18,17.87
423680.31,22.2,17.02,342685.0,17.95
423628.59,22.21,17.03,342527.96,17.96
423628.59,22.21,17.03,342527.96,17.96
423576.87,22.22,17.04,342527.96,17.96
423525.14,22.22,17.05,342527.96,17.97
423473.42,22.23,17.06,342529.72,17.98
423179.29,22.22,17.05,342224.89,17.97
423451.69,22.24,17.07,342224.89,17.98
423399.97,22.25,17.08,342224.17,17.99
423399.97,22.25,17.08,342244.23,17.99
423152.77,22.24,17.07,341951.4,17.97
423101.04,22.25,17.08,341950.36,17.98
423049.32,22.26,17.09,342113.5,18.0
422997.59,22.27,17.1,342063.64,18.01
422945.87,22.28,17.11,341950.36,18.01
422894.14,22.29,17.12,341950.36,18.02
423264.86,22.31,17.14,341950.36,18.03
423060.73,22.3,17.13,341952.67,18.03
423197.56,22.32,17.15,341950.58,18.04
422825.12,22.31,17.14,341956.11,18.04
422773.39,22.32,17.14,341956.11,18.05
422721.67,22.33,17.15,341989.23,18.06
422669.94,22.33,17.16,341983.51,18.07
422618.22,22.34,17.17,341981.64,18.08
422618.22,22.34,17.17,341961.57,18.08
422590.24,22.35,17.18,342475.65,18.12
422996.4,22.39,17.22,342555.99,18.13
423367.12,22.41,17.24,342554.68,18.13
423315.39,22.42,17.25,342554.68,18.14
423452.22,22.44,17.27,342550.24,18.15
423400.49,22.45,17.28,342550.24,18.16
423348.77,22.46,17.28,342562.67,18.17
422348.77,22.42,17.24,341562.67,18.13
422485.6,22.43,17.26,341562.67,18.14
422433.87,22.44,17.27,341639.37,18.15
422570.7,22.46,17.29,342816.01,18.22
422554.59,22.47,17.3,343655.97,18.27
422340.54,22.46,17.29,343324.37,18.26
422288.82,22.47,17.3,343324.37,18.27
423399.9,22.54,17.37,343697.15,18.3
423348.17,22.55,17.38,343697.15,18.31
423296.45,22.56,17.39,343741.32,18.32
423568.86,22.58,17.41,344219.71,18.35
423517.13,22.59,17.42,344196.44,18.36
423465.41,22.6,17.43,344232.64,18.37
422932.06,22.59,17.41,343612.69,18.35
424776.88,22.7,17.52,345555.6,18.46
424725.16,22.71,17.53,345555.6,18.47
424091.19,22.68,17.51,345009.39,18.45
424039.46,22.69,17.52,345009.39,18.46
423987.74,22.7,17.53,345009.39,18.47
423936.01,22.71,17.54,345041.12,18.49
423884.29,22.72,17.55,345019.73,18.49
423832.57,22.73,17.56,345241.95,18.52
423538.43,22.72,17.55,345085.93,18.51
423428.43,22.71,17.54,344975.93,18.51
423468.15,22.73,17.56,344876.21,18.51
423921.52,22.76,17.58,344876.21,18.51
424058.35,22.77,17.6,344876.21,18.52
423915.19,22.78,17.61,344743.37,18.52
423863.46,22.79,17.62,344743.37,18.53
423811.74,22.8,17.63,344743.37,18.54
423948.56,22.82,17.64,344743.37,18.55
423896.84,22.82,17.65,344747.44,18.56
423421.74,22.81,17.63,344749.56,18.57
423370.02,22.82,17.64,344753.02,18.58
423642.42,22.84,17.67,344750.89,18.59
423779.25,22.86,17.68,344882.91,18.6
423485.12,22.84,17.67,344752.87,18.6
423621.94,22.86,17.69,344759.53,18.61
423570.22,22.87,17.7,344802.76,18.62
423940.94,22.9,17.73,344794.12,18.62
424082.26,22.92,17.75,345760.58,18.69
423719.82,22.9,17.73,346712.63,18.74
423668.09,22.91,17.74,346712.63,18.75
423254.3,22.99,17.82,346712.63,18.83
423781.96,23.02,17.85,346930.75,18.85
423730.23,23.03,17.86,346930.75,18.86
423591.51,23.03,17.85,347091.74,18.87
423240.85,23.01,17.84,346691.24,18.85
423189.13,23.02,17.85,346691.24,18.86
423137.41,23.03,17.86,346833.64,18.88
423274.23,23.05,17.88,346833.64,18.89
423222.51,23.06,17.89,346774.78,18.89
423266.6,23.08,17.9,346824.65,18.91
423295.29,23.09,17.92,346157.26,18.88
423432.11,23.11,17.93,346157.26,18.89
423883.78,23.14,17.97,346674.79,18.93
424254.5,23.17,18.0,346674.79,18.93
424040.46,23.16,17.99,346675.2,18.94
423988.73,23.17,18.0,346675.2,18.95
424125.56,23.19,18.02,346674.79,18.96
424496.27,23.22,18.04,346674.79,18.96
424444.55,23.23,18.05,346674.79,18.97
424392.83,23.24,18.06,346674.79,18.98
424529.65,23.25,18.08,346674.79,18.99
424666.48,23.27,18.1,348077.19,19.08
424341.29,23.27,18.09,347727.37,19.07
424289.57,23.28,18.1,347727.81,19.08
424237.85,23.29,18.11,347727.37,19.09
423586.91,23.26,18.09,347076.43,19.06
423535.19,23.27,18.1,347076.43,19.07
423483.47,23.28,18.11,347209.77,19.09
423431.74,23.29,18.12,347076.43,19.09
423380.02,23.3,18.13,347076.43,19.1
423516.84,23.32,18.15,347428.16,19.13
423465.12,23.33,18.16,347428.16,19.14
423102.68,23.32,18.15,347000.33,19.12
423050.95,23.33,18.16,347002.56,19.13
423323.36,23.35,18.18,347002.56,19.14
423271.64,23.36,18.19,347000.57,19.15
423219.91,23.37,18.2,347000.37,19.16
423168.19,23.38,18.21,347134.26,19.18
422961.29,23.42,18.25,347156.79,19.22
422909.57,23.43,18.26,347150.27,19.23
423280.28,23.46,18.29,347150.27,19.24
423228.56,23.47,18.3,347022.86,19.24
423365.39,23.49,18.31,347022.86,19.25
422951.59,23.57,18.4,347022.86,19.34
422899.87,23.58,18.41,347022.86,19.35
423172.28,23.6,18.43,347024.37,19.36
423120.55,23.61,18.44,347024.37,19.37
423068.83,23.62,18.45,347026.84,19.38
423068.83,23.62,18.45,347047.99,19.38
422706.38,23.61,18.44,347046.48,19.38
423077.1,23.64,18.46,347046.48,19.39
422714.66,23.62,18.45,348533.52,19.48
423100.56,23.65,18.48,347135.47,19.4
423557.2,23.68,18.51,347445.8,19.43
423557.2,23.68,18.51,347437.87,19.43
423505.47,23.69,18.52,347435.64,19.44
423453.75,23.7,18.53,347435.58,19.45
423402.03,23.71,18.54,347564.9,19.47
423557.79,23.73,18.56,349442.07,19.58
423506.06,23.74,18.57,349312.58,19.58
423105.78,23.73,18.55,348746.09,19.56
423559.15,23.76,18.58,348746.09,19.56
423507.43,23.77,18.59,348746.09,19.57
423455.71,23.78,18.61,348746.09,19.58
423403.98,23.79,18.62,348746.1,19.59
423107.28,23.78,18.61,348746.1,19.6
423055.56,23.79,18.62,348746.13,19.61
423003.83,23.8,18.63,348746.09,19.62
422952.11,23.81,18.64,348757.18,19.63
422900.38,23.82,18.65,348751.61,19.64
423271.1,23.85,18.67,348751.61,19.65
423407.93,23.87,18.69,348751.61,19.66
423407.93,23.87,18.69,348751.61,19.66
423356.2,23.88,18.7,348746.09,19.67
423224.48,23.87,18.7,348746.09,19.67
423361.3,23.89,18.72,348746.09,19.68
423309.58,23.9,18.73,348746.09,19.69
422939.58,23.89,18.71,348376.09,19.67
423310.3,23.91,18.74,348487.6,19.69
423258.57,23.92,18.75,348487.6,19.7
423206.85,23.93,18.76,348487.6,19.71
423155.12,23.94,18.77,348487.6,19.72
423480.49,23.97,18.8,348376.09,19.72
423428.76,23.98,18.81,348385.95,19.73
423066.32,23.97,18.79,348385.95,19.74
423066.32,23.97,18.79,348385.95,19.74
423014.6,23.98,18.81,348376.24,19.75
423287.01,24.0,18.83,349965.8,19.84
423235.28,24.01,18.84,349965.65,19.86
422821.49,24.1,18.93,349965.65,19.95
422769.76,24.11,18.94,350122.03,19.97
422475.63,24.1,18.92,349120.1,19.91
422612.46,24.12,18.94,349903.92,19.97
422509.01,24.14,18.97,350019.04,20.0
422457.29,24.15,18.98,349862.66,20.0
422405.56,24.16,18.99,349862.07,20.01
422542.39,24.18,19.01,349862.07,20.02
422490.66,24.19,19.02,349862.07,20.03
422861.38,24.22,19.04,349862.07,20.04
422861.38,24.22,19.04,349862.07,20.04
422809.66,24.23,19.06,349974.36,20.05
422946.48,24.25,19.07,349974.36,20.06
423308.64,24.28,19.1,349974.56,20.07
422308.64,24.23,19.06,348974.56,20.02
422304.4,24.25,19.07,349230.81,20.05
422441.22,24.26,19.09,349230.61,20.06
422154.14,24.25,19.08,349106.69,20.06
422290.96,24.27,19.1,349106.69,20.07
422132.41,24.26,19.09,348949.36,20.06
422362.2,24.29,19.12,348986.76,20.07
423213.81,24.36,19.18,350337.32,20.16
423162.09,24.37,19.19,350337.32,20.17
423434.5,24.39,19.22,350337.32,20.18
423382.77,24.4,19.23,350337.32,20.19
423331.05,24.41,19.24,350337.32,20.2
423467.87,24.43,19.26,352461.86,20.34
423467.87,24.43,19.26,352460.36,20.34
423604.7,24.45,19.28,352460.36,20.35
423242.26,24.44,19.27,352039.93,20.33
422948.13,24.42,19.25,351629.15,20.31
422612.34,24.42,19.25,350872.66,20.27
422560.62,24.43,19.26,350924.74,20.29
422508.89,24.44,19.27,351007.7,20.31
422480.91,24.45,19.28,350938.51,20.31
422453.36,24.47,19.29,351106.8,20.33
422353.72,24.48,19.3,350872.66,20.33
422724.44,24.5,19.33,350872.66,20.34
422861.27,24.52,19.35,350872.66,20.35
422498.82,24.51,19.34,350874.86,20.35
422340.27,24.5,19.33,350717.03,20.35
422288.55,24.51,19.34,350717.03,20.36
422236.83,24.52,19.35,350717.03,20.37
422607.54,24.55,19.38,350716.38,20.38
422555.82,24.56,19.39,350716.38,20.39
422504.1,24.58,19.4,350733.45,20.4
422640.92,24.59,19.42,350731.9,20.41
422482.37,24.59,19.42,350574.57,20.4
422119.93,24.57,19.4,350574.57,20.41
422256.76,24.59,19.42,351324.48,20.46
422393.58,24.61,19.44,351532.64,20.48
422341.86,24.62,19.45,351522.16,20.49
422712.57,24.65,19.48,351778.8,20.52
422984.98,24.68,19.5,351778.8,20.52
422571.19,24.77,19.6,351778.8,20.62
422543.21,24.78,19.61,351839.8,20.64
422815.61,24.81,19.63,351839.8,20.64
422443.17,24.79,19.62,351742.7,20.64
422443.17,24.79,19.62,351742.7,20.64
422641.16,24.82,19.65,351989.97,20.67
422315.98,24.81,19.64,351675.1,20.66
422002.1,24.8,19.63,351518.28,20.66
421950.38,24.81,19.64,351518.28,20.67
421898.65,24.82,19.65,351518.28,20.68
422269.37,24.85,19.68,351534.8,20.69
422217.65,24.86,19.69,351561.1,20.7
422165.92,24.88,19.7,351537.34,20.71
422114.2,24.89,19.71,351534.99,20.73
421751.76,24.87,19.7,351529.5,20.73
422130.45,24.9,19.73,351518.47,20.74
421810.45,24.89,19.72,351198.47,20.72
421516.32,24.87,19.7,351720.54,20.76
420516.32,24.83,19.66,350720.54,20.71
420653.14,24.85,19.68,350429.64,20.7
420789.97,24.87,19.7,350309.16,20.7
421074.25,24.9,19.72,350335.06,20.71
421199.2,24.92,19.74,351985.02,20.82
421147.48,24.93,19.76,351987.0,20.83
421107.62,24.94,19.77,352013.85,20.85
420693.83,25.03,19.86,352013.85,20.95
420333.42,25.02,19.85,351590.3,20.93
420269.82,25.03,19.86,351561.28,20.94
420542.23,25.06,19.88,351561.28,20.95
420278.32,25.05,19.87,351308.28,20.94
420278.32,25.05,19.87,351308.28,20.94
420226.59,25.06,19.89,351308.28,20.95
420363.42,25.08,19.91,351308.28,20.96
420311.69,25.09,19.92,351308.28,20.97
420259.97,25.1,19.93,351308.28,20.98
420396.8,25.12,19.95,351308.28,20.99
420722.16,25.15,19.98,351309.43,21.0
421092.88,25.18,20.01,351309.36,21.01
421041.15,25.19,20.02,351322.51,21.02
420989.43,25.2,20.03,351312.02,21.03
420669.43,25.19,20.02,350992.02,21.02
420349.43,25.18,20.0,350672.02,21.0
420486.26,25.2,20.02,350670.94,21.01
420434.53,25.21,20.04,350866.93,21.04
420382.81,25.22,20.05,350767.98,21.04
420331.08,25.23,20.06,350668.28,21.05
420467.91,25.25,20.08,350668.28,21.06
420604.74,25.27,20.1,352753.46,21.2
420553.01,25.28,20.11,352753.46,21.21
420501.29,25.3,20.12,352753.46,21.22
420638.11,25.32,20.14,352753.46,21.23
420638.11,25.32,20.14,352753.46,21.23
420275.67,25.3,20.13,352334.45,21.21
420412.5,25.32,20.15,352334.45,21.22
420549.32,25.34,20.17,352334.45,21.23
420686.15,25.36,20.19,352334.45,21.24
420686.15,25.36,20.19,352334.45,21.24
420634.42,25.38,20.2,352343.26,21.26
420771.25,25.4,20.22,352495.21,21.28
421141.97,25.43,20.25,352345.1,21.27
421090.24,25.44,20.27,352345.69,21.29
420727.8,25.42,20.25,352343.85,21.29
421106.49,25.45,20.28,353551.66,21.37
421054.77,25.47,20.29,353549.02,21.38
421054.77,25.47,20.29,353549.02,21.38
420694.35,25.45,20.28,353315.15,21.38
420738.45,25.47,20.3,354107.84,21.44
420686.72,25.48,20.31,354107.84,21.45
421012.09,25.51,20.34,354586.84,21.49
421480.71,25.56,20.38,354518.96,21.5
421428.99,25.57,20.4,354518.96,21.51
421377.27,25.58,20.41,354837.07,21.54
421514.09,25.6,20.43,354837.07,21.55
421509.85,25.62,20.44,355753.38,21.62
421700.21,25.64,20.47,355260.76,21.6
422805.5,25.73,20.55,356326.44,21.68
422753.77,25.74,20.57,356326.44,21.69
422753.77,25.74,20.57,356346.53,21.7
422702.05,25.75,20.58,356346.53,21.71
422838.88,25.77,20.6,356346.53,21.72
423201.03,25.8,20.63,356346.53,21.73
423571.75,25.83,20.66,356346.74,21.73
423520.02,25.85,20.67,356346.74,21.75
423468.3,25.86,20.69,356348.11,21.76
423105.86,25.84,20.67,356347.91,21.77
423054.13,25.86,20.68,356346.8,21.78
422054.13,25.81,20.64,355346.8,21.73
422002.41,25.82,20.65,355346.53,21.74
422274.82,25.85,20.68,355346.53,21.75
422223.09,25.86,20.69,355481.05,21.77
422171.37,25.88,20.7,355346.53,21.78
421884.28,25.86,20.69,354994.15,21.76
421663.56,25.85,20.68,354715.49,21.75
420995.67,25.83,20.66,353983.91,21.72
420445.64,25.81,20.64,353176.44,21.68
420393.92,25.82,20.65,353176.44,21.69
420342.2,25.84,20.66,353176.44,21.71
420479.02,25.86,20.68,354140.06,21.78
420427.3,25.87,20.7,354159.58,21.79
420375.57,25.88,20.71,354141.61,21.8
420512.4,25.9,20.73,354487.51,21.84
420460.68,25.92,20.74,354486.6,21.85
420591.82,25.94,20.77,354730.03,21.88
420728.65,25.96,20.79,354991.59,21.91
421217.34,26.01,20.84,355555.0,21.95
421165.62,26.02,20.85,355555.0,21.97
421165.62,26.02,20.85,355534.9,21.97
421055.62,26.02,20.84,355424.9,21.96
421003.89,26.03,20.86,355424.9,21.97
420228.88,26.0,20.82,354617.43,21.94
420177.16,26.01,20.84,354648.45,21.95
420125.43,26.02,20.85,354657.99,21.97
420262.26,26.04,20.87,354657.99,21.98
420210.53,26.06,20.89,354642.46,21.99
420347.36,26.08,20.91,354642.46,22.0
420718.08,26.11,20.94,354642.6,22.01
420690.1,26.12,20.95,354675.64,22.02
421096.26,26.17,20.99,355273.84,22.08
421044.53,26.18,21.01,355273.84,22.09
420511.18,26.16,20.99,354617.57,22.06
420511.18,26.16,20.99,354638.68,22.06
420783.59,26.19,21.02,354638.54,22.07
421145.74,26.22,21.05,354638.54,22.08
420731.95,26.33,21.15,354638.54,22.19
420680.22,26.34,21.17,354638.54,22.2
420680.22,26.34,21.17,354633.7,22.2
420817.05,26.36,21.19,355458.57,22.27
420765.33,26.37,21.2,355458.57,22.28
420713.6,26.39,21.22,355600.97,22.3
420850.43,26.41,21.24,356111.69,22.35
420556.3,26.4,21.22,355704.12,22.33
420504.57,26.41,21.24,355782.31,22.35
420591.06,26.43,21.26,355752.42,22.36
420487.61,26.46,21.29,355635.0,22.38
420624.44,26.48,21.31,356212.74,22.43
421157.79,26.53,21.36,356829.52,22.48
421106.07,26.54,21.37,356829.52,22.49
421054.34,26.56,21.39,356829.52,22.51
421002.62,26.57,21.4,356829.55,22.52
420804.16,26.56,21.39,356787.25,22.52
420752.43,26.58,21.4,356787.24,22.54
420389.99,26.56,21.39,356444.99,22.52
420338.27,26.58,21.4,356455.94,22.54
420144.14,26.57,21.39,356436.92,22.54
420144.14,26.57,21.39,356435.46,22.54
420092.41,26.58,21.41,356424.49,22.55
420092.41,26.58,21.41,356424.49,22.55
420040.69,26.59,21.42,356565.11,22.57
419265.67,26.56,21.39,355757.63,22.54
419265.67,26.56,21.39,355757.63,22.54
419636.39,26.59,21.42,355757.63,22.54
419352.51,26.58,21.41,355408.27,22.53
419300.79,26.59,21.42,355267.65,22.53
418300.79,26.55,21.37,354267.65,22.48
418437.62,26.57,21.4,354267.65,22.49
418385.89,26.58,21.41,354267.65,22.51
418181.76,26.57,21.4,354237.36,22.51
417819.32,26.56,21.39,354237.36,22.52
417767.59,26.57,21.4,354237.36,22.53
417767.59,26.57,21.4,354237.36,22.53
418138.31,26.6,21.43,354239.93,22.54
418138.31,26.6,21.43,354239.93,22.54
418275.14,26.63,21.45,354237.82,22.55
418116.59,26.62,21.45,354096.82,22.54
418064.86,26.63,21.46,354099.23,22.56
417906.31,26.63,21.45,353942.12,22.55
418178.72,26.65,21.48,353941.65,22.56
418127.0,26.67,21.5,353941.95,22.57
418263.82,26.69,21.52,353941.95,22.59
418400.65,26.71,21.54,355284.11,22.68
418038.21,26.7,21.52,354960.74,22.67
417986.48,26.71,21.54,354958.04,22.68
417934.76,26.72,21.55,355190.54,22.71
418364.66,26.77,21.6,355481.07,22.75
418312.94,26.78,21.61,355481.07,22.76
418261.21,26.8,21.62,355481.07,22.77
417727.86,26.78,21.61,354958.04,22.76
417676.14,26.79,21.62,354974.81,22.77
417624.41,26.81,21.64,355014.95,22.79
417995.13,26.84,21.67,355332.32,22.82
417943.41,26.85,21.68,355328.85,22.83
417987.5,26.87,21.7,355460.41,22.85
418439.17,26.92,21.75,356023.26,22.9
418575.99,26.94,21.77,356023.26,22.92
418379.1,26.93,21.76,355744.14,22.9
418327.38,26.95,21.78,355744.14,22.92
418275.65,26.96,21.79,355744.14,22.93
418223.93,26.98,21.8,355751.64,22.95
417851.49,26.96,21.79,355667.05,22.95
417200.55,26.94,21.76,354919.19,22.92
417148.83,26.95,21.78,354940.76,22.93
