ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
838,3212,3090830,6212,3090830
838,3212,3091830,6212,3091830
838,3212,3092830,6212,3092830
839,3220,3093830,6212,3093830
839,3220,3094310,6212,3094310
839,3220,3094770,6212,3094770
839,3220,3095090,6212,3095090
839,3220,3096090,6212,3096090
839,3220,3096090,6212,3096090
839,3220,3096320,6212,3096320
839,3220,3097320,6212,3097320
839,3220,3098320,6212,3098320
839,3220,3099320,6212,3099320
840,3228,3100320,6212,3100320
840,3228,3101320,6212,3101320
840,3228,3103320,6212,3103320
840,3228,3103870,6212,3103870
841,3236,3104870,6212,3104870
842,3244,3112870,6212,3112870
842,3244,3113340,6212,3113340
842,3244,3114340,6212,3114340
842,3244,3114810,6212,3114810
842,3244,3115810,6212,3115810
842,3244,3116810,6212,3116810
842,3244,3117280,6212,3117280
843,3252,3125280,6212,3125280
844,3260,3126280,6212,3126280
844,3260,3127280,6212,3127280
844,3260,3127600,6212,3127600
844,3260,3128600,6212,3128600
844,3260,3129070,6212,3129070
844,3260,3130070,6212,3130070
844,3260,3130880,6212,3130880
844,3260,3131880,6212,3131880
844,3260,3132880,6212,3132880
845,3268,3140880,6212,3140880
845,3268,3141880,6212,3141880
845,3268,3142690,6212,3142690
846,3276,3143690,6212,3143690
846,3276,3144690,6212,3144690
846,3276,3145690,6212,3145690
846,3276,3146160,6212,3146160
846,3276,3146160,6212,3146160
846,3276,3147160,6212,3147160
846,3276,3148160,6212,3148160
846,3276,3148620,6212,3148620
846,3276,3149430,6212,3149430
846,3276,3149750,6212,3149750
846,3276,3149750,6212,3149750
846,3276,3150560,6212,3150560
846,3276,3151560,6212,3151560
847,3284,3152560,6212,3152560
847,3284,3153560,6212,3153560
847,3284,3154560,6212,3154560
847,3284,3154720,6212,3154720
847,3284,3155720,6212,3155720
847,3284,3155950,6212,3155950
847,3284,3156950,6212,3156950
847,3284,3156950,6212,3156950
847,3284,3156950,6212,3156950
847,3284,3157950,6212,3157950
847,3284,3158950,6212,3158950
847,3284,3159270,6212,3159270
847,3284,3160080,6212,3160080
847,3284,3161080,6212,3161080
848,3292,3162080,6212,3162080
848,3292,3163080,6212,3163080
848,3292,3163730,6212,3163730
849,3300,3171730,6212,3171730
849,3300,3171730,6212,3171730
849,3300,3172730,6212,3172730
849,3300,3173730,6212,3173730
849,3300,3174730,6212,3174730
849,3300,3175540,6212,3175540
849,3300,3176090,6212,3176090
850,3308,3177090,6212,3177090
850,3308,3177560,6212,3177560
850,3308,3178560,6212,3178560
850,3308,3179560,6212,3179560
850,3308,3180560,6212,3180560
850,3308,3180560,6212,3180560
850,3308,3180790,6212,3180790
850,3308,3181600,6212,3181600
850,3308,3182250,6212,3182250
850,3308,3182250,6212,3182250
850,3308,3183060,6212,3183060
850,3308,3184060,6212,3184060
850,3308,3185060,6212,3185060
851,3316,3186060,6212,3186060
851,3316,3186060,6212,3186060
851,3316,3186060,6212,3186060
851,3316,3186870,6212,3186870
851,3316,3187870,6212,3187870
851,3316,3188870,6212,3188870
851,3316,3189870,6212,3189870
851,3316,3190870,6212,3190870
851,3316,3191190,6212,3191190
851,3316,3191190,6212,3191190
851,3316,3192190,6212,3192190
852,3324,3193190,6212,3193190
852,3324,3194190,6212,3194190
852,3324,3195190,6212,3195190
852,3324,3196190,6212,3196190
852,3324,3197190,6212,3197190
852,3324,3198190,6212,3198190
852,3324,3199190,6212,3199190
852,3324,3200190,6212,3200190
852,3324,3201190,6212,3201190
852,3324,3201650,6212,3201650
853,3332,3205650,6212,3205650
853,3332,3207650,6212,3207650
853,3332,3208120,6212,3208120
853,3332,3208580,6212,3208580
853,3332,3209580,6212,3209580
854,3340,3210580,6212,3210580
854,3340,3210580,6212,3210580
854,3340,3210580,6212,3210580
854,3340,3211580,6212,3211580
854,3340,3211580,6212,3211580
854,3340,3212580,6212,3212580
854,3340,3213580,6212,3213580
854,3340,3214580,6212,3214580
854,3340,3215050,6212,3215050
854,3340,3215520,6212,3215520
855,3348,3223520,6212,3223520
855,3348,3224520,6212,3224520
855,3348,3224990,6212,3224990
856,3356,3225990,6212,3225990
856,3356,3226640,6212,3226640
856,3356,3227640,6212,3227640
856,3356,3228110,6212,3228110
856,3356,3228580,6212,3228580
856,3356,3229580,6212,3229580
856,3356,3230580,6212,3230580
856,3356,3231580,6212,3231580
857,3364,3232580,6212,3232580
857,3364,3233390,6212,3233390
857,3364,3234200,6212,3234200
857,3364,3235200,6212,3235200
857,3364,3236010,6212,3236010
857,3364,3237010,6212,3237010
857,3364,3237820,6212,3237820
857,3364,3238050,6212,3238050
857,3364,3239050,6212,3239050
857,3364,3240050,6212,3240050
858,3372,3248050,6212,3248050
859,3380,3248860,6212,3248860
859,3380,3248860,6212,3248860
859,3380,3249180,6212,3249180
859,3380,3250180,6212,3250180
859,3380,3251180,6212,3251180
859,3380,3252180,6212,3252180
859,3380,3252500,6212,3252500
859,3380,3253500,6212,3253500
859,3380,3253970,6212,3253970
860,3388,3261970,6212,3261970
860,3388,3261970,6212,3261970
860,3388,3262970,6212,3262970
860,3388,3263970,6212,3263970
861,3396,3264970,6212,3264970
861,3396,3265430,6212,3265430
861,3396,3266240,6212,3266240
861,3396,3267240,6212,3267240
861,3396,3267710,6212,3267710
861,3396,3269710,6212,3269710
861,3396,3270710,6212,3270710
861,3396,3271710,6212,3271710
862,3404,3272710,6212,3272710
862,3404,3273030,6212,3273030
862,3404,3274030,6212,3274030
862,3404,3274840,6212,3274840
862,3404,3275490,6212,3275490
862,3404,3275490,6212,3275490
862,3404,3277490,6212,3277490
862,3404,3278490,6212,3278490
863,3412,3286490,6212,3286490
863,3412,3287490,6212,3287490
864,3420,3288040,6212,3288040
864,3420,3289040,6212,3289040
864,3420,3290040,6212,3290040
864,3420,3290270,6212,3290270
864,3420,3290740,6212,3290740
864,3420,3292740,6212,3292740
864,3420,3293740,6212,3293740
864,3420,3294740,6212,3294740
864,3420,3294740,6212,3294740
864,3420,3295550,6212,3295550
864,3420,3295550,6212,3295550
864,3420,3296550,6212,3296550
864,3420,3296870,6212,3296870
865,3428,3304870,6212,3304870
866,3436,3305680,6212,3305680
866,3436,3306680,6212,3306680
866,3436,3307680,6212,3307680
866,3436,3308680,6212,3308680
866,3436,3309680,6212,3309680
866,3436,3310490,6212,3310490
866,3436,3310960,6212,3310960
866,3436,3311310,6212,3311310
866,3436,3311310,6212,3311310
867,3444,3319310,6212,3319310
867,3444,3319530,6212,3319530
867,3444,3320530,6212,3320530
868,3452,3321340,6212,3321340
868,3452,3322340,6212,3322340
868,3452,3323150,6212,3323150
868,3452,3324150,6212,3324150
868,3452,3324620,6212,3324620
868,3452,3325620,6212,3325620
868,3452,3326620,6212,3326620
868,3452,3327620,6212,3327620
869,3460,3328620,6212,3328620
869,3460,3328780,6212,3328780
869,3460,3329780,6212,3329780
869,3460,3330780,6212,3330780
869,3460,3331100,6212,3331100
869,3460,3331570,6212,3331570
869,3460,3332380,6212,3332380
869,3460,3333380,6212,3333380
869,3460,3334380,6212,3334380
869,3460,3334750,6212,3334750
869,3460,3335750,6212,3335750
870,3468,3336750,6212,3336750
870,3468,3336750,6212,3336750
870,3468,3337750,6212,3337750
870,3468,3338750,6212,3338750
870,3468,3339070,6212,3339070
870,3468,3339540,6212,3339540
870,3468,3340540,6212,3340540
870,3468,3341540,6212,3341540
870,3468,3342540,6212,3342540
870,3468,3343010,6212,3343010
870,3468,3343010,6212,3343010
870,3468,3343820,6212,3343820
871,3476,3344290,6212,3344290
871,3476,3345290,6212,3345290
871,3476,3346290,6212,3346290
871,3476,3346510,6212,3346510
871,3476,3347510,6212,3347510
871,3476,3347510,6212,3347510
871,3476,3347510,6212,3347510
871,3476,3347740,6212,3347740
871,3476,3348740,6212,3348740
871,3476,3349550,6212,3349550
871,3476,3350550,6212,3350550
871,3476,3351550,6212,3351550
871,3476,3351550,6212,3351550
872,3484,3352020,6212,3352020
872,3484,3352020,6212,3352020
872,3484,3352130,6212,3352130
872,3484,3352290,6212,3352290
872,3484,3353100,6212,3353100
872,3484,3353570,6212,3353570
872,3484,3354570,6212,3354570
872,3484,3354570,6212,3354570
873,3492,3362570,6212,3362570
873,3492,3363120,6212,3363120
873,3492,3364120,6212,3364120
873,3492,3365120,6212,3365120
873,3492,3365590,6212,3365590
873,3492,3366060,6212,3366060
873,3492,3366870,6212,3366870
874,3500,3367680,6212,3367680
874,3500,3367910,6212,3367910
874,3500,3368720,6212,3368720
874,3500,3368830,6212,3368830
874,3500,3369480,6212,3369480
874,3500,3370480,6212,3370480
874,3500,3371290,6212,3371290
874,3500,3372290,6212,3372290
874,3500,3373290,6212,3373290
874,3500,3373760,6212,3373760
875,3508,3374570,6212,3374570
875,3508,3375380,6212,3375380
875,3508,3376380,6212,3376380
875,3508,3377190,6212,3377190
875,3508,3377840,6212,3377840
875,3508,3377840,6212,3377840
875,3508,3378840,6212,3378840
876,3516,3382840,6212,3382840
876,3516,3383840,6212,3383840
876,3516,3384840,6212,3384840
876,3516,3385840,6212,3385840
876,3516,3386840,6212,3386840
876,3516,3388840,6212,3388840
877,3524,3389840,6212,3389840
877,3524,3390840,6212,3390840
878,3532,3398840,6212,3398840
878,3532,3399840,6212,3399840
878,3532,3400000,6212,3400000
878,3532,3400460,6212,3400460
878,3532,3400780,6212,3400780
878,3532,3401780,6212,3401780
878,3532,3401780,6212,3401780
878,3532,3402780,6212,3402780
878,3532,3403430,6212,3403430
878,3532,3404430,6212,3404430
878,3532,3404430,6212,3404430
878,3532,3405430,6212,3405430
879,3540,3406240,6212,3406240
879,3540,3406710,6212,3406710
879,3540,3407520,6212,3407520
879,3540,3407520,6212,3407520
879,3540,3408520,6212,3408520
879,3540,3409330,6212,3409330
879,3540,3410330,6212,3410330
879,3540,3410980,6212,3410980
879,3540,3411790,6212,3411790
879,3540,3412260,6212,3412260
880,3548,3413260,6212,3413260
880,3548,3413260,6212,3413260
880,3548,3414260,6212,3414260
880,3548,3415260,6212,3415260
880,3548,3415490,6212,3415490
880,3548,3416490,6212,3416490
880,3548,3417490,6212,3417490
880,3548,3417810,6212,3417810
880,3548,3418810,6212,3418810
881,3556,3426810,6212,3426810
881,3556,3427280,6212,3427280
881,3556,3428280,6212,3428280
882,3564,3429280,6212,3429280
882,3564,3429870,6212,3429870
882,3564,3430870,6212,3430870
882,3564,3431340,6212,3431340
882,3564,3431340,6212,3431340
882,3564,3432340,6212,3432340
882,3564,3433340,6212,3433340
882,3564,3434150,6212,3434150
882,3564,3434150,6212,3434150
882,3564,3434370,6212,3434370
882,3564,3435370,6212,3435370
883,3572,3435840,6212,3435840
883,3572,3435840,6212,3435840
883,3572,3436840,6212,3436840
883,3572,3437490,6212,3437490
883,3572,3437490,6212,3437490
883,3572,3438490,6212,3438490
883,3572,3439490,6212,3439490
883,3572,3440040,6212,3440040
883,3572,3440270,6212,3440270
883,3572,3441270,6212,3441270
883,3572,3442270,6212,3442270
884,3580,3443270,6212,3443270
884,3580,3443920,6212,3443920
884,3580,3444920,6212,3444920
884,3580,3445920,6212,3445920
884,3580,3446730,6212,3446730
884,3580,3446730,6212,3446730
884,3580,3447540,6212,3447540
884,3580,3448350,6212,3448350
884,3580,3448350,6212,3448350
885,3588,3456350,6212,3456350
885,3588,3457160,6212,3457160
886,3596,3458160,6212,3458160
886,3596,3459160,6212,3459160
886,3596,3460160,6212,3460160
886,3596,3461160,6212,3461160
886,3596,3463160,6212,3463160
886,3596,3463970,6212,3463970
886,3596,3464970,6212,3464970
886,3596,3464970,6212,3464970
886,3596,3465200,6212,3465200
887,3604,3466010,6212,3466010
887,3604,3466820,6212,3466820
887,3604,3467820,6212,3467820
887,3604,3468630,6212,3468630
887,3604,3469180,6212,3469180
887,3604,3469180,6212,3469180
887,3604,3469400,6212,3469400
887,3604,3470400,6212,3470400
888,3612,3478400,6212,3478400
888,3612,3480400,6212,3480400
888,3612,3480720,6212,3480720
889,3620,3488720,6212,3488720
890,3628,3489530,6212,3489530
890,3628,3490180,6212,3490180
890,3628,3491180,6212,3491180
890,3628,3491410,6212,3491410
890,3628,3492410,6212,3492410
890,3628,3493410,6212,3493410
890,3628,3493880,6212,3493880
890,3628,3494880,6212,3494880
890,3628,3495880,6212,3495880
890,3628,3496880,6212,3496880
891,3636,3497880,6212,3497880
891,3636,3498690,6212,3498690
891,3636,3499690,6212,3499690
891,3636,3500690,6212,3500690
891,3636,3500690,6212,3500690
891,3636,3501340,6212,3501340
891,3636,3501340,6212,3501340
891,3636,3501810,6212,3501810
891,3636,3502620,6212,3502620
891,3636,3503620,6212,3503620
892,3644,3504620,6212,3504620
892,3644,3505430,6212,3505430
892,3644,3506240,6212,3506240
892,3644,3506710,6212,3506710
892,3644,3507710,6212,3507710
892,3644,3508180,6212,3508180
892,3644,3510180,6212,3510180
892,3644,3510640,6212,3510640
892,3644,3511640,6212,3511640
893,3652,3512640,6212,3512640
893,3652,3513450,6212,3513450
893,3652,3513770,6212,3513770
893,3652,3515770,6212,3515770
893,3652,3516770,6212,3516770
893,3652,3517770,6212,3517770
893,3652,3518420,6212,3518420
893,3652,3519420,6212,3519420
893,3652,3519650,6212,3519650
894,3660,3520460,6212,3520460
894,3660,3521270,6212,3521270
894,3660,3521740,6212,3521740
894,3660,3522740,6212,3522740
894,3660,3523210,6212,3523210
894,3660,3524210,6212,3524210
894,3660,3525210,6212,3525210
894,3660,3526210,6212,3526210
894,3660,3526210,6212,3526210
894,3660,3527210,6212,3527210
895,3668,3527860,6212,3527860
895,3668,3528860,6212,3528860
895,3668,3529080,6212,3529080
895,3668,3529550,6212,3529550
895,3668,3530200,6212,3530200
895,3668,3530670,6212,3530670
895,3668,3531670,6212,3531670
895,3668,3532140,6212,3532140
895,3668,3532140,6212,3532140
895,3668,3533140,6212,3533140
896,3676,3533610,6212,3533610
896,3676,3534070,6212,3534070
896,3676,3534300,6212,3534300
896,3676,3535110,6212,3535110
896,3676,3535580,6212,3535580
896,3676,3536040,6212,3536040
896,3676,3537040,6212,3537040
896,3676,3537850,6212,3537850
896,3676,3538080,6212,3538080
896,3676,3538890,6212,3538890
896,3676,3539890,6212,3539890
896,3676,3539890,6212,3539890
896,3676,3540890,6212,3540890
896,3676,3541700,6212,3541700
896,3676,3542700,6212,3542700
897,3684,3543170,6212,3543170
897,3684,3543170,6212,3543170
897,3684,3544170,6212,3544170
897,3684,3544980,6212,3544980
897,3684,3545980,6212,3545980
897,3684,3546980,6212,3546980
897,3684,3547450,6212,3547450
897,3684,3548450,6212,3548450
897,3684,3548920,6212,3548920
897,3684,3549920,6212,3549920
897,3684,3549920,6212,3549920
897,3684,3550030,6212,3550030
898,3692,3551030,6212,3551030
898,3692,3551680,6212,3551680
898,3692,3552680,6212,3552680
898,3692,3553490,6212,3553490
898,3692,3553810,6212,3553810
898,3692,3554810,6212,3554810
898,3692,3554810,6212,3554810
898,3692,3555810,6212,3555810
898,3692,3556620,6212,3556620
899,3700,3564620,6212,3564620
899,3700,3565620,6212,3565620
900,3708,3566620,6212,3566620
900,3708,3567620,6212,3567620
900,3708,3568430,6212,3568430
900,3708,3569430,6212,3569430
900,3708,3569750,6212,3569750
900,3708,3570750,6212,3570750
900,3708,3571750,6212,3571750
901,3716,3572750,6212,3572750
901,3716,3573750,6212,3573750
901,3716,3573750,6212,3573750
901,3716,3574560,6212,3574560
901,3716,3575210,6212,3575210
901,3716,3576210,6212,3576210
901,3716,3576210,6212,3576210
901,3716,3576680,6212,3576680
901,3716,3577150,6212,3577150
901,3716,3578150,6212,3578150
901,3716,3579150,6212,3579150
901,3716,3579620,6212,3579620
902,3724,3580620,6212,3580620
902,3724,3581620,6212,3581620
902,3724,3582170,6212,3582170
902,3724,3586170,6212,3586170
902,3724,3587170,6212,3587170
903,3732,3587980,6212,3587980
903,3732,3588980,6212,3588980
903,3732,3589980,6212,3589980
903,3732,3590980,6212,3590980
904,3740,3598980,6212,3598980
904,3740,3599980,6212,3599980
904,3740,3599980,6212,3599980
904,3740,3599980,6212,3599980
904,3740,3600980,6212,3600980
904,3740,3601300,6212,3601300
904,3740,3602300,6212,3602300
904,3740,3602300,6212,3602300
904,3740,3602620,6212,3602620
905,3748,3603620,6212,3603620
905,3748,3604270,6212,3604270
905,3748,3604740,6212,3604740
905,3748,3605740,6212,3605740
905,3748,3605740,6212,3605740
905,3748,3606740,6212,3606740
905,3748,3607740,6212,3607740
905,3748,3608550,6212,3608550
905,3748,3608870,6212,3608870
906,3756,3609340,6212,3609340
906,3756,3610340,6212,3610340
906,3756,3610810,6212,3610810
906,3756,3611620,6212,3611620
906,3756,3612090,6212,3612090
906,3756,3612560,6212,3612560
907,3764,3620560,6212,3620560
907,3764,3621560,6212,3621560
907,3764,3622560,6212,3622560
907,3764,3622880,6212,3622880
907,3764,3623350,6212,3623350
907,3764,3623670,6212,3623670
907,3764,3623670,6212,3623670
908,3772,3631670,6212,3631670
909,3780,3632670,6212,3632670
909,3780,3632670,6212,3632670
909,3780,3632670,6212,3632670
909,3780,3632670,6212,3632670
909,3780,3633480,6212,3633480
909,3780,3634480,6212,3634480
909,3780,3636480,6212,3636480
909,3780,3637480,6212,3637480
909,3780,3638480,6212,3638480
909,3780,3638700,6212,3638700
909,3780,3638700,6212,3638700
909,3780,3639160,6212,3639160
909,3780,3639970,6212,3639970
910,3788,3640780,6212,3640780
910,3788,3641780,6212,3641780
910,3788,3642780,6212,3642780
910,3788,3643250,6212,3643250
910,3788,3644250,6212,3644250
910,3788,3645250,6212,3645250
910,3788,3645720,6212,3645720
910,3788,3646190,6212,3646190
910,3788,3646840,6212,3646840
911,3796,3647650,6212,3647650
911,3796,3648000,6212,3648000
911,3796,3648000,6212,3648000
911,3796,3648000,6212,3648000
911,3796,3648810,6212,3648810
911,3796,3649810,6212,3649810
911,3796,3650810,6212,3650810
911,3796,3651040,6212,3651040
911,3796,3651520,6212,3651520
911,3796,3652330,6212,3652330
911,3796,3653330,6212,3653330
911,3796,3654330,6212,3654330
911,3796,3654650,6212,3654650
911,3796,3654650,6212,3654650
911,3796,3655650,6212,3655650
912,3804,3656120,6212,3656120
912,3804,3657120,6212,3657120
912,3804,3657120,6212,3657120
912,3804,3658120,6212,3658120
912,3804,3658120,6212,3658120
912,3804,3658590,6212,3658590
912,3804,3659590,6212,3659590
912,3804,3660140,6212,3660140
912,3804,3660950,6212,3660950
912,3804,3661950,6212,3661950
912,3804,3661950,6212,3661950
912,3804,3662420,6212,3662420
913,3812,3663420,6212,3663420
913,3812,3664230,6212,3664230
913,3812,3665230,6212,3665230
913,3812,3666230,6212,3666230
913,3812,3666880,6212,3666880
913,3812,3667880,6212,3667880
913,3812,3668880,6212,3668880
914,3820,3672880,6212,3672880
914,3820,3672880,6212,3672880
914,3820,3673690,6212,3673690
914,3820,3674690,6212,3674690
915,3828,3675690,6212,3675690
915,3828,3676500,6212,3676500
915,3828,3677500,6212,3677500
915,3828,3678500,6212,3678500
915,3828,3679500,6212,3679500
915,3828,3680050,6212,3680050
915,3828,3681050,6212,3681050
915,3828,3681050,6212,3681050
915,3828,3681520,6212,3681520
915,3828,3682520,6212,3682520
915,3828,3683520,6212,3683520
916,3836,3685520,6212,3685520
916,3836,3686520,6212,3686520
916,3836,3686990,6212,3686990
916,3836,3687460,6212,3687460
916,3836,3688460,6212,3688460
916,3836,3689270,6212,3689270
916,3836,3689270,6212,3689270
916,3836,3690080,6212,3690080
916,3836,3691080,6212,3691080
916,3836,3692080,6212,3692080
916,3836,3692080,6212,3692080
916,3836,3693080,6212,3693080
916,3836,3693240,6212,3693240
917,3844,3694050,6212,3694050
917,3844,3694520,6212,3694520
917,3844,3695330,6212,3695330
917,3844,3696330,6212,3696330
917,3844,3697330,6212,3697330
917,3844,3698330,6212,3698330
917,3844,3698330,6212,3698330
917,3844,3698790,6212,3698790
917,3844,3699260,6212,3699260
917,3844,3699260,6212,3699260
917,3844,3700260,6212,3700260
917,3844,3700260,6212,3700260
917,3844,3700730,6212,3700730
917,3844,3701050,6212,3701050
918,3852,3709050,6212,3709050
919,3860,3709860,6212,3709860
919,3860,3710670,6212,3710670
919,3860,3711670,6212,3711670
919,3860,3712670,6212,3712670
919,3860,3713670,6212,3713670
919,3860,3715670,6212,3715670
919,3860,3716670,6212,3716670
919,3860,3717480,6212,3717480
919,3860,3717940,6212,3717940
920,3868,3725940,6212,3725940
921,3876,3726750,6212,3726750
921,3876,3727560,6212,3727560
921,3876,3728370,6212,3728370
921,3876,3729370,6212,3729370
921,3876,3729370,6212,3729370
922,3884,3737370,6212,3737370
922,3884,3737690,6212,3737690
922,3884,3738690,6212,3738690
922,3884,3738690,6212,3738690
923,3892,3746690,6212,3746690
923,3892,3746690,6212,3746690
923,3892,3747150,6212,3747150
923,3892,3747800,6212,3747800
