ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
634751.81,17.76,5.49,545417.92,15.26
634614.76,17.76,5.5,545150.98,15.26
634357.38,17.77,5.51,544742.35,15.26
634179.92,17.77,5.51,544741.63,15.27
634186.96,17.77,5.51,544747.58,15.27
634186.96,17.77,5.51,544769.79,15.27
634388.03,17.78,5.52,545186.74,15.28
634296.28,17.78,5.52,546433.22,15.32
634059.68,17.78,5.52,546131.38,15.32
634328.43,17.79,5.53,546089.12,15.32
634144.69,17.79,5.53,545686.52,15.31
633960.95,17.79,5.53,546140.02,15.33
633962.15,17.79,5.53,546156.02,15.33
633803.49,17.8,5.53,545918.87,15.33
633666.44,17.8,5.53,545623.17,15.32
633469.46,17.8,5.53,545982.42,15.34
633686.19,17.81,5.54,545957.22,15.34
632668.77,17.82,5.55,545145.82,15.35
632214.83,17.81,5.54,544713.37,15.34
632483.59,17.82,5.56,544780.28,15.35
632741.46,17.83,5.57,544401.19,15.34
632359.85,17.82,5.56,544971.12,15.36
632362.23,17.82,5.56,545020.11,15.36
632387.51,17.83,5.56,544445.21,15.35
632281.09,17.83,5.56,544336.23,15.35
632128.7,17.83,5.56,544040.52,15.34
631938.34,17.83,5.56,543264.16,15.32
631748.33,17.83,5.56,542779.83,15.32
631656.58,17.83,5.56,544165.04,15.36
631622.62,17.83,5.57,543505.2,15.34
630605.2,17.84,5.58,542693.79,15.36
631160.87,17.86,5.6,542929.31,15.37
631618.43,17.88,5.62,543079.43,15.37
631250.95,17.88,5.62,542800.39,15.38
631067.21,17.88,5.62,542387.81,15.37
631144.06,17.89,5.62,542739.02,15.38
631125.2,17.89,5.63,542533.24,15.38
630934.14,17.89,5.63,542282.83,15.38
629916.72,17.9,5.64,541471.42,15.39
628899.3,17.91,5.65,540660.02,15.4
628863.83,17.92,5.65,541244.76,15.42
629132.59,17.93,5.66,541292.73,15.43
628983.36,17.93,5.66,541125.76,15.42
628799.62,17.93,5.66,540742.38,15.42
628615.88,17.93,5.66,540571.85,15.42
628432.14,17.93,5.66,540901.81,15.43
628276.71,17.92,5.66,540742.81,15.43
628353.56,17.93,5.66,540584.42,15.42
628353.56,17.93,5.66,540584.42,15.42
628587.5,17.94,5.67,540362.24,15.42
628585.25,17.94,5.68,540301.5,15.42
628360.98,17.94,5.68,540913.56,15.44
628629.73,17.95,5.69,540929.11,15.45
628445.99,17.95,5.69,540538.27,15.44
628064.39,17.94,5.68,540115.38,15.43
627880.65,17.94,5.68,540481.2,15.45
627722.0,17.95,5.68,540278.03,15.45
627584.95,17.95,5.68,540053.92,15.44
627566.09,17.95,5.69,539865.45,15.44
627375.03,17.95,5.68,540098.33,15.45
627375.03,17.95,5.68,540065.99,15.45
627375.03,17.95,5.68,540065.99,15.45
627150.76,17.95,5.68,539823.57,15.45
626926.61,17.94,5.68,539606.21,15.44
626928.99,17.94,5.68,539662.94,15.45
627526.49,17.96,5.7,540023.4,15.46
627342.75,17.96,5.7,539655.39,15.45
627159.01,17.96,5.7,539178.38,15.44
627000.36,17.96,5.7,539655.81,15.46
626863.31,17.97,5.7,539392.84,15.46
626705.82,17.96,5.7,539233.84,15.45
626498.15,17.96,5.7,538892.33,15.45
626307.09,17.96,5.7,539222.18,15.46
626392.11,17.97,5.71,539019.93,15.47
626496.58,17.98,5.71,539093.22,15.47
626312.84,17.98,5.71,538789.52,15.47
626154.03,17.98,5.71,538630.71,15.46
625995.38,17.98,5.71,538730.06,15.47
626278.64,17.99,5.72,539049.62,15.48
626070.97,17.99,5.72,538737.62,15.48
625879.92,17.99,5.72,538525.57,15.48
625984.38,17.99,5.73,539098.95,15.5
626253.14,18.01,5.74,539030.28,15.5
626258.21,18.01,5.74,538681.78,15.49
626516.07,18.02,5.75,539239.44,15.51
626134.47,18.01,5.75,538913.46,15.5
625835.73,18.0,5.74,538672.11,15.5
625536.99,18.0,5.73,538370.54,15.49
625378.34,18.0,5.73,538094.53,15.49
625661.6,18.01,5.74,538610.0,15.5
625453.93,18.01,5.74,538224.05,15.5
625272.63,18.01,5.74,537991.23,15.49
624255.21,18.02,5.76,537179.83,15.51
624356.61,18.03,5.76,537967.3,15.53
624814.18,18.04,5.78,538117.41,15.54
624814.18,18.04,5.78,538059.0,15.54
624630.44,18.04,5.78,537742.88,15.53
624635.2,18.04,5.78,537811.63,15.54
624451.46,18.04,5.78,537483.3,15.53
623757.04,18.04,5.78,537548.19,15.55
623458.3,18.04,5.77,537212.51,15.54
622440.88,18.05,5.79,536401.11,15.56
622216.6,18.05,5.78,536184.66,15.55
622926.97,18.07,5.81,536287.38,15.56
622743.23,18.07,5.81,535772.18,15.55
622400.83,18.07,5.81,536553.95,15.58
622066.8,18.07,5.81,535832.78,15.57
621955.19,18.08,5.81,536291.79,15.59
621957.57,18.08,5.81,536328.84,15.59
621675.11,18.09,5.82,535820.67,15.59
621384.59,18.08,5.82,535367.62,15.58
621461.44,18.09,5.83,535335.59,15.58
621636.72,18.1,5.83,535725.94,15.6
620619.3,18.11,5.85,534914.54,15.61
620869.85,18.12,5.86,534931.36,15.61
620488.25,18.11,5.85,534421.68,15.6
620592.71,18.12,5.85,535229.1,15.63
620392.4,18.12,5.85,535041.08,15.62
620661.15,18.13,5.86,535089.05,15.63
620666.22,18.13,5.87,534820.21,15.62
620482.48,18.13,5.87,535097.01,15.64
620298.74,18.13,5.87,534741.72,15.63
620114.19,18.13,5.86,534527.64,15.63
620002.23,18.13,5.87,534297.64,15.62
619794.56,18.13,5.86,534665.26,15.64
619613.26,18.13,5.86,534322.72,15.63
619568.04,18.13,5.87,534363.6,15.64
619836.8,18.15,5.88,534341.39,15.64
619653.06,18.15,5.88,533931.8,15.64
619489.68,18.14,5.88,533769.56,15.63
619305.94,18.14,5.88,534176.87,15.65
619122.2,18.14,5.88,533960.01,15.65
619199.05,18.15,5.88,533786.35,15.65
618991.38,18.15,5.88,533599.5,15.64
618648.43,18.14,5.87,533167.57,15.63
618439.69,18.13,5.87,533032.38,15.63
618157.23,18.15,5.88,532648.77,15.64
617966.17,18.15,5.88,532831.91,15.65
617741.9,18.15,5.88,532604.73,15.65
617741.9,18.15,5.88,532604.73,15.65
617629.94,18.15,5.88,532605.7,15.65
617422.27,18.15,5.88,532407.82,15.65
617231.21,18.15,5.88,532454.66,15.65
617543.2,18.16,5.89,532652.69,15.66
617811.96,18.17,5.91,532630.49,15.67
617817.03,18.18,5.91,532295.77,15.66
617633.29,18.18,5.91,532158.36,15.66
617449.55,18.18,5.91,532567.93,15.68
617337.58,18.18,5.91,532217.18,15.67
617129.92,18.18,5.91,532393.07,15.68
616938.86,18.18,5.91,531977.72,15.67
616941.24,18.18,5.91,532009.72,15.67
616941.24,18.18,5.91,532009.72,15.67
616622.51,18.17,5.91,531751.42,15.67
616623.7,18.17,5.91,531764.77,15.67
616399.42,18.17,5.9,531816.61,15.68
617118.12,18.19,5.93,532222.9,15.69
617123.19,18.2,5.93,531898.41,15.68
616939.45,18.2,5.93,531602.15,15.68
616780.79,18.2,5.93,531322.35,15.68
616572.05,18.19,5.93,531162.04,15.67
616424.23,18.19,5.92,531751.94,15.69
616728.79,18.2,5.94,531480.12,15.69
616521.12,18.2,5.94,531137.54,15.68
616339.82,18.2,5.94,531954.77,15.71
616105.79,18.2,5.93,531766.76,15.71
616563.36,18.22,5.95,531916.87,15.72
616379.62,18.22,5.95,531545.88,15.71
616195.88,18.22,5.95,531272.42,15.71
616012.14,18.22,5.95,531646.14,15.72
615900.17,18.22,5.95,531338.13,15.72
615501.45,18.22,5.95,531338.23,15.73
615119.85,18.21,5.94,530960.64,15.72
614895.57,18.21,5.94,530743.27,15.72
615353.14,18.23,5.96,530893.38,15.72
615358.21,18.23,5.97,530611.79,15.72
615358.21,18.23,5.97,530611.79,15.72
615358.21,18.23,5.97,530611.79,15.72
615616.07,18.24,5.98,530292.92,15.71
615458.45,18.24,5.97,530133.92,15.71
615274.71,18.24,5.97,530629.74,15.73
614257.29,18.25,5.98,529818.34,15.74
614145.33,18.25,5.99,529544.97,15.74
613127.91,18.26,6.0,528733.56,15.75
612920.24,18.26,6.0,528397.46,15.75
613112.14,18.27,6.01,529298.35,15.77
612819.19,18.27,6.0,528723.79,15.76
612819.19,18.27,6.0,528723.79,15.76
611801.76,18.28,6.01,527912.39,15.77
611584.24,18.27,6.01,527694.92,15.77
610566.82,18.29,6.02,526883.52,15.78
610531.36,18.29,6.03,527155.36,15.79
610988.92,18.31,6.04,527305.47,15.8
610621.44,18.31,6.04,527026.44,15.8
610229.84,18.3,6.03,526884.49,15.8
610046.1,18.3,6.03,526525.04,15.79
609934.13,18.3,6.04,526847.78,15.81
609934.13,18.3,6.04,526847.78,15.81
610168.07,18.31,6.05,526632.34,15.8
610165.82,18.32,6.05,526396.12,15.8
610130.36,18.32,6.05,527201.42,15.83
609748.75,18.31,6.05,526796.24,15.82
608731.33,18.32,6.06,525983.36,15.83
609000.09,18.34,6.07,526088.59,15.84
608891.28,18.33,6.07,525979.78,15.84
609149.15,18.34,6.08,525644.74,15.83
608965.41,18.34,6.08,526023.1,15.85
608970.48,18.35,6.08,525760.82,15.84
609187.25,18.36,6.09,525505.81,15.84
608966.33,18.35,6.09,525290.05,15.83
608584.72,18.35,6.08,525781.74,15.85
608584.72,18.35,6.08,525778.2,15.85
608377.06,18.34,6.08,525437.7,15.84
608377.06,18.34,6.08,525437.7,15.84
608554.11,18.35,6.09,525184.47,15.84
608479.28,18.36,6.09,525961.78,15.87
608480.47,18.36,6.09,525986.28,15.87
608749.22,18.37,6.1,526091.51,15.88
608565.48,18.37,6.1,525749.3,15.87
608823.35,18.38,6.11,525512.71,15.86
608664.7,18.38,6.12,525982.29,15.88
608856.39,18.39,6.13,525574.11,15.87
608648.72,18.39,6.12,526048.42,15.89
608648.72,18.39,6.12,526048.42,15.89
608457.66,18.39,6.12,525478.65,15.88
608233.39,18.39,6.12,525839.52,15.9
608690.96,18.41,6.14,525989.64,15.91
608507.22,18.41,6.14,525517.8,15.9
608323.48,18.41,6.14,525925.94,15.91
608323.48,18.41,6.14,525925.94,15.91
608433.13,18.41,6.14,526141.29,15.92
608274.48,18.41,6.15,525682.27,15.91
608137.43,18.41,6.15,525812.77,15.92
607940.45,18.41,6.15,525515.12,15.92
607778.08,18.41,6.15,525791.19,15.93
607582.27,18.41,6.14,525579.27,15.92
607318.62,18.4,6.14,525220.36,15.92
607587.38,18.42,6.15,525115.23,15.92
607845.24,18.43,6.16,524807.88,15.91
607692.86,18.43,6.17,525155.0,15.93
607694.05,18.43,6.17,525156.2,15.93
606676.63,18.44,6.18,524344.79,15.94
606486.62,18.44,6.18,524035.41,15.94
606204.01,18.44,6.17,524830.87,15.96
606066.96,18.44,6.17,524215.99,15.95
605085.78,18.45,6.19,523476.7,15.96
604786.49,18.45,6.18,523170.69,15.96
605125.77,18.46,6.19,522913.88,15.95
605112.84,18.46,6.2,523557.93,15.97
604696.71,18.45,6.19,523140.49,15.96
604382.3,18.45,6.18,522932.42,15.96
605258.3,18.48,6.21,522970.7,15.97
605258.3,18.48,6.21,522970.7,15.97
605071.38,18.47,6.21,522576.15,15.96
604868.58,18.47,6.2,523273.65,15.98
604684.84,18.47,6.2,522854.57,15.97
604974.07,18.48,6.22,522552.5,15.96
604975.26,18.48,6.22,522577.0,15.96
604785.25,18.48,6.22,523186.7,15.99
604648.2,18.48,6.22,522702.99,15.98
604440.53,18.48,6.22,523086.31,15.99
604390.53,18.48,6.22,523036.31,15.99
604199.48,18.48,6.21,522528.95,15.98
603975.2,18.48,6.21,522771.72,15.99
604432.77,18.5,6.23,522921.83,16.0
604249.03,18.5,6.23,522550.85,16.0
604065.29,18.5,6.23,522792.04,16.01
603769.58,18.5,6.23,522542.29,16.01
603536.66,18.49,6.23,522263.72,16.0
603536.66,18.49,6.23,522263.72,16.0
602519.24,18.51,6.24,521452.31,16.02
602500.38,18.51,6.25,521189.54,16.01
602309.33,18.51,6.25,521076.93,16.02
602085.05,18.51,6.25,521245.86,16.03
602353.81,18.52,6.26,521351.1,16.03
602170.07,18.52,6.26,520908.5,16.02
601986.33,18.52,6.26,520739.92,16.02
601827.68,18.53,6.26,520918.02,16.04
602148.26,18.54,6.27,522017.67,16.07
601954.76,18.54,6.27,520800.87,16.04
602297.76,18.55,6.29,521767.25,16.07
601597.63,18.54,6.27,520964.46,16.05
602195.13,18.56,6.3,521002.44,16.06
601531.95,18.56,6.3,520437.86,16.06
601324.28,18.56,6.3,520762.91,16.08
601133.22,18.56,6.3,520508.13,16.07
601097.76,18.57,6.3,520612.21,16.08
601366.51,18.58,6.31,520660.18,16.09
601182.77,18.58,6.32,520167.36,16.08
601182.77,18.58,6.32,520167.36,16.08
601440.64,18.59,6.33,520674.97,16.09
601256.9,18.59,6.33,520413.17,16.09
600958.16,18.58,6.32,520172.01,16.09
600601.64,18.57,6.31,519840.84,16.08
600464.59,18.58,6.31,520243.34,16.09
600256.93,18.58,6.31,519869.27,16.09
600258.12,18.58,6.31,519893.76,16.09
600067.06,18.58,6.31,519727.56,16.09
600031.6,18.58,6.31,519831.86,16.1
600300.35,18.59,6.33,519937.09,16.1
600300.35,18.59,6.33,519937.09,16.1
600305.42,18.6,6.33,519665.84,16.1
600121.68,18.6,6.33,519337.52,16.09
599937.94,18.6,6.33,519711.24,16.11
600267.58,18.61,6.35,519572.62,16.11
600059.92,18.61,6.35,519703.46,16.12
599868.86,18.61,6.35,519197.8,16.11
599833.4,18.61,6.35,519836.13,16.13
600102.15,18.63,6.36,519804.69,16.14
599918.41,18.63,6.36,519395.74,16.13
598900.99,18.64,6.38,518584.33,16.14
597919.81,18.66,6.39,517845.05,16.16
597767.43,18.66,6.39,518362.88,16.18
597767.43,18.66,6.39,518362.88,16.18
597767.43,18.66,6.39,518362.88,16.18
597577.41,18.66,6.39,518010.4,16.18
597440.36,18.66,6.4,517800.5,16.17
597262.9,18.66,6.4,518275.76,16.19
596817.37,18.66,6.39,517474.04,16.18
596435.76,18.65,6.39,517056.45,16.17
596704.52,18.66,6.4,517033.3,16.17
596520.78,18.66,6.4,516624.24,16.16
595503.36,18.68,6.41,515812.84,16.18
595503.36,18.68,6.41,515812.84,16.18
594485.94,18.69,6.43,515001.43,16.19
594333.56,18.7,6.43,515509.66,16.22
594333.56,18.7,6.43,515509.66,16.22
594143.54,18.7,6.43,515221.98,16.21
594006.49,18.7,6.43,514875.81,16.21
593987.64,18.7,6.44,515193.04,16.22
593796.58,18.7,6.44,514992.27,16.22
593901.05,18.71,6.44,515093.4,16.23
594169.8,18.72,6.46,515108.95,16.23
593986.06,18.72,6.46,514718.11,16.22
593986.06,18.72,6.46,514718.11,16.22
593802.32,18.72,6.46,515065.67,16.24
593643.67,18.72,6.46,514786.42,16.24
592626.25,18.74,6.47,513975.01,16.25
592626.25,18.74,6.47,513976.93,16.25
592489.2,18.74,6.48,513727.56,16.25
592281.53,18.74,6.47,513953.27,16.26
592541.84,18.75,6.49,513955.27,16.26
592690.76,18.76,6.49,514318.79,16.28
593148.33,18.78,6.51,514468.9,16.29
592964.59,18.78,6.51,514043.49,16.28
592805.78,18.77,6.51,513885.31,16.27
592622.04,18.77,6.51,513760.54,16.28
592463.39,18.78,6.51,513705.92,16.28
592515.14,18.78,6.52,513636.56,16.28
592307.48,18.78,6.52,513555.42,16.28
592126.18,18.78,6.52,513549.39,16.29
592394.93,18.8,6.53,513842.95,16.3
592211.2,18.8,6.53,513547.52,16.3
592058.81,18.8,6.53,513250.7,16.3
591868.8,18.8,6.53,513053.33,16.29
591747.78,18.8,6.53,513967.55,16.33
591715.96,18.8,6.54,513647.65,16.32
591984.71,18.82,6.55,513647.07,16.33
591939.49,18.82,6.56,514015.2,16.34
591755.75,18.82,6.56,513570.93,16.34
591603.37,18.82,6.56,514128.51,16.36
591231.77,18.81,6.55,513699.84,16.35
591231.77,18.81,6.55,513699.84,16.35
590214.34,18.83,6.56,512888.44,16.36
589196.92,18.85,6.58,512077.03,16.38
589006.91,18.85,6.58,512172.27,16.39
589107.1,18.85,6.59,511854.16,16.38
589314.82,18.86,6.6,511700.96,16.38
588796.24,18.85,6.59,511298.22,16.37
588453.28,18.84,6.58,510990.61,16.36
588854.7,18.86,6.6,510802.46,16.36
589452.2,18.88,6.62,510840.44,16.37
589686.15,18.9,6.63,511901.69,16.4
589502.41,18.9,6.63,511440.24,16.39
588882.31,18.88,6.62,510684.96,16.37
588729.93,18.88,6.62,511255.79,16.4
588472.56,18.9,6.63,510847.16,16.41
588351.54,18.9,6.64,510816.51,16.41
588161.52,18.9,6.64,510508.97,16.41
587968.03,18.9,6.64,510977.15,16.43
587207.98,18.9,6.64,510656.08,16.44
587476.74,18.92,6.65,510671.63,16.44
587293.0,18.92,6.65,510211.23,16.43
587140.62,18.92,6.65,510500.54,16.45
586950.61,18.92,6.65,510153.86,16.44
587196.51,18.93,6.66,510876.18,16.47
587019.04,18.93,6.66,510635.61,16.47
586996.35,18.93,6.67,510158.29,16.46
587227.81,18.94,6.68,510927.19,16.48
586850.56,18.93,6.67,510504.68,16.47
585833.14,18.95,6.69,509693.28,16.49
585534.4,18.94,6.68,509439.25,16.48
585803.16,18.96,6.69,509544.49,16.49
585619.42,18.96,6.69,509202.27,16.48
585435.68,18.96,6.69,508933.31,16.48
585226.94,18.95,6.69,508723.16,16.48
585068.28,18.95,6.69,508874.03,16.49
585120.04,18.96,6.7,508770.76,16.49
584912.38,18.96,6.7,508603.89,16.49
584760.69,18.96,6.7,508959.87,16.5
584996.51,18.97,6.71,509096.22,16.51
585265.27,18.99,6.72,509163.13,16.52
584247.85,19.0,6.74,508351.72,16.53
584064.11,19.0,6.74,507839.96,16.52
583911.73,19.0,6.74,508181.81,16.54
583721.72,19.0,6.74,508136.36,16.54
583773.48,19.01,6.75,507895.95,16.54
582756.05,19.03,6.76,507084.55,16.56
581738.63,19.04,6.78,506273.15,16.57
580721.21,19.06,6.8,505461.74,16.59
580513.55,19.06,6.8,505301.77,16.59
580379.28,19.06,6.8,505616.24,16.61
580648.04,19.08,6.81,505511.11,16.61
580366.97,19.07,6.81,505122.88,16.6
580078.7,19.07,6.8,504844.36,16.59
580344.89,19.08,6.81,504537.62,16.59
580349.96,19.08,6.82,505043.74,16.61
580191.31,19.08,6.82,504797.26,16.6
580041.93,19.08,6.82,504456.41,16.59
580093.69,19.09,6.82,504932.51,16.61
580074.84,19.09,6.83,504671.43,16.61
579774.27,19.08,6.82,504362.35,16.6
579583.22,19.08,6.82,504945.53,16.63
579358.94,19.08,6.82,504665.18,16.62
578341.52,19.1,6.84,503852.3,16.64
578610.28,19.12,6.85,503957.53,16.65
578426.54,19.12,6.85,503585.04,16.64
578242.8,19.12,6.85,503346.35,16.64
578084.15,19.12,6.85,503847.75,16.66
578084.15,19.12,6.85,503847.75,16.66
578461.27,19.13,6.87,503410.35,16.65
577443.84,19.15,6.88,502598.94,16.67
577424.99,19.15,6.89,502469.24,16.67
576407.57,19.17,6.91,501657.83,16.68
576405.32,19.18,6.91,502321.77,16.71
576274.1,19.17,6.91,501660.28,16.69
576274.1,19.17,6.91,501660.28,16.69
576359.12,19.19,6.92,501409.84,16.69
576576.45,19.2,6.93,502382.96,16.73
576576.45,19.2,6.93,502383.59,16.73
576424.07,19.2,6.93,502862.93,16.75
576234.05,19.2,6.93,502426.04,16.74
576097.0,19.2,6.94,502105.41,16.74
575919.54,19.2,6.94,502526.71,16.75
575919.54,19.2,6.94,502526.71,16.75
575896.85,19.21,6.94,502244.59,16.75
575603.89,19.2,6.93,501812.98,16.74
575369.86,19.2,6.93,501562.93,16.73
575638.62,19.21,6.95,501533.19,16.74
575454.88,19.21,6.95,501118.07,16.73
574437.46,19.23,6.97,500306.67,16.75
574253.72,19.23,6.97,500764.82,16.77
574095.07,19.23,6.97,500427.23,16.76
573958.02,19.23,6.97,500531.92,16.77
573958.02,19.23,6.97,500534.02,16.77
573799.21,19.23,6.96,500375.96,16.77
573780.35,19.23,6.97,500116.77,16.76
573408.75,19.22,6.96,499871.91,16.76
573217.69,19.22,6.96,499662.09,16.76
572200.27,19.24,6.98,498850.69,16.78
571975.99,19.24,6.98,498915.21,16.78
571975.99,19.24,6.98,498915.21,16.78
572433.56,19.26,7.0,499065.33,16.79
572249.82,19.26,7.0,498749.2,16.79
572066.08,19.26,7.0,498732.8,16.79
572394.94,19.28,7.01,498972.65,16.8
572282.98,19.28,7.01,498764.29,16.8
572075.31,19.28,7.01,498440.92,16.8
571094.13,19.3,7.03,497701.63,16.82
570912.83,19.3,7.03,498333.46,16.84
570867.61,19.3,7.04,498255.42,16.85
571136.36,19.32,7.05,498360.65,16.85
571394.23,19.33,7.06,498010.8,16.85
571210.49,19.33,7.06,498383.81,16.86
570757.89,19.32,7.05,497931.8,16.85
569740.47,19.33,7.07,497120.4,16.87
569581.81,19.34,7.07,496752.64,16.86
569200.21,19.33,7.06,496458.9,16.86
569092.59,19.32,7.06,496349.91,16.85
568955.54,19.33,7.06,497024.32,16.88
569208.5,19.34,7.07,496537.42,16.87
568947.01,19.33,7.07,496970.28,16.88
568782.55,19.33,7.07,496321.46,16.87
568501.48,19.33,7.06,496300.16,16.87
569211.84,19.36,7.09,496402.89,16.88
569356.84,19.36,7.1,495909.07,16.87
569173.1,19.37,7.1,495970.5,16.87
568989.36,19.37,7.1,496352.61,16.89
569066.21,19.37,7.11,496161.94,16.89
569066.21,19.37,7.11,496161.94,16.89
568858.54,19.37,7.11,495749.76,16.88
568667.48,19.37,7.11,495737.17,16.89
568368.74,19.36,7.1,496206.43,16.91
568144.47,19.36,7.1,496041.99,16.91
568145.66,19.36,7.1,496060.08,16.91
568603.23,19.38,7.12,496210.19,16.92
567940.05,19.39,7.12,495519.88,16.92
567732.38,19.39,7.12,495462.15,16.92
566714.96,19.41,7.14,494650.75,16.94
566343.35,19.4,7.13,494383.43,16.93
566152.3,19.4,7.13,494509.48,16.94
566369.63,19.41,7.14,494705.81,16.95
567058.7,19.43,7.17,494637.22,16.95
566874.96,19.44,7.17,494288.45,16.95
566880.03,19.44,7.18,494238.97,16.95
566696.29,19.44,7.18,494722.75,16.97
566913.06,19.45,7.19,494476.19,16.97
566655.69,19.47,7.21,494067.55,16.98
566284.08,19.46,7.2,493789.16,16.97
565985.34,19.45,7.19,493519.4,16.96
565789.18,19.45,7.18,494085.34,16.98
565592.2,19.45,7.18,493685.41,16.98
565592.2,19.45,7.18,493680.75,16.97
565592.2,19.45,7.18,493680.75,16.97
566173.23,19.47,7.21,494652.73,17.01
565155.8,19.49,7.23,493841.32,17.03
565207.56,19.5,7.24,493709.76,17.03
564226.38,19.52,7.26,492970.47,17.05
564226.38,19.52,7.26,493011.26,17.06
564490.51,19.53,7.27,494223.8,17.1
564759.27,19.55,7.28,494290.71,17.11
564577.39,19.55,7.28,493598.54,17.09
564393.65,19.55,7.28,493086.78,17.08
564746.17,19.56,7.3,493659.12,17.1
563764.99,19.58,7.32,492919.84,17.12
563501.34,19.58,7.32,492682.1,17.12
563205.12,19.57,7.31,492407.77,17.11
563203.92,19.58,7.32,492605.95,17.13
563255.68,19.59,7.32,492328.32,17.12
563048.01,19.59,7.32,492001.8,17.12
562030.59,19.61,7.34,491190.4,17.13
562168.27,19.62,7.35,491958.13,17.17
561944.0,19.61,7.35,491828.98,17.17
562401.56,19.64,7.37,491979.09,17.18
562217.82,19.64,7.37,491662.97,17.17
562217.82,19.64,7.37,491662.97,17.17
562475.69,19.65,7.38,491367.02,17.16
562317.04,19.65,7.39,491996.53,17.19
562317.04,19.65,7.39,491996.53,17.19
562508.73,19.66,7.4,491758.56,17.19
562331.26,19.66,7.4,491428.34,17.18
562331.26,19.66,7.4,491428.34,17.18
562331.26,19.66,7.4,491470.22,17.18
562237.99,19.67,7.4,492564.36,17.23
561996.58,19.66,7.4,492129.46,17.22
562706.94,19.69,7.43,492235.03,17.23
562523.2,19.69,7.43,491716.98,17.21
562131.59,19.68,7.42,492305.39,17.24
562389.46,19.69,7.43,491997.9,17.23
562419.61,19.7,7.44,491766.31,17.23
562611.3,19.71,7.45,492326.45,17.25
562611.3,19.71,7.45,492326.45,17.25
562403.64,19.71,7.45,491976.89,17.24
562212.58,19.71,7.45,491604.91,17.24
562214.97,19.71,7.45,491606.05,17.24
561894.97,19.7,7.44,491286.05,17.23
560877.54,19.72,7.46,490474.64,17.25
560412.44,19.71,7.45,489988.1,17.23
560376.98,19.72,7.45,490910.98,17.27
560645.74,19.73,7.47,491016.21,17.28
560447.0,19.73,7.46,490835.64,17.28
560452.07,19.73,7.47,490564.39,17.27
560268.33,19.73,7.47,490236.07,17.27
560084.59,19.73,7.47,490571.78,17.28
559925.78,19.73,7.46,490417.05,17.28
559813.81,19.73,7.47,490244.7,17.28
559606.15,19.73,7.47,489953.76,17.28
559348.77,19.75,7.48,489603.98,17.29
559157.72,19.75,7.49,489584.09,17.29
559157.72,19.75,7.49,489579.4,17.29
558902.43,19.75,7.49,490131.35,17.32
557885.01,19.77,7.51,489319.94,17.34
557586.27,19.77,7.5,488886.68,17.33
557362.0,19.77,7.5,488888.98,17.34
556980.39,19.76,7.49,488631.5,17.33
557192.35,19.77,7.51,488385.51,17.33
556665.63,19.76,7.49,487806.45,17.31
556294.02,19.75,7.48,487510.98,17.31
556562.78,19.76,7.5,487577.89,17.31
556562.78,19.76,7.5,487577.89,17.31
556567.85,19.77,7.5,487300.38,17.31
556384.11,19.77,7.51,487016.64,17.31
556200.37,19.77,7.51,487395.13,17.32
555182.95,19.79,7.53,486583.73,17.35
555259.79,19.8,7.53,486408.97,17.34
554242.37,19.82,7.55,485597.57,17.36
554223.52,19.82,7.56,485299.96,17.36
554568.72,19.84,7.57,486085.81,17.39
554568.72,19.84,7.57,486069.21,17.39
554568.72,19.84,7.57,486069.21,17.39
554344.44,19.84,7.57,486054.85,17.39
554613.2,19.85,7.59,486160.09,17.4
554429.46,19.86,7.59,485830.83,17.4
554434.53,19.86,7.6,485560.51,17.39
554138.83,19.86,7.6,486001.79,17.42
554138.83,19.86,7.6,486001.79,17.42
553941.85,19.86,7.6,485828.06,17.42
553941.85,19.86,7.6,485828.06,17.42
553779.48,19.87,7.6,485560.88,17.42
553779.48,19.87,7.6,485577.78,17.42
553864.5,19.88,7.62,485375.54,17.42
553983.8,19.89,7.63,485638.08,17.44
553641.41,19.89,7.63,485816.99,17.46
553693.17,19.9,7.64,485554.61,17.45
553186.91,19.89,7.62,485154.41,17.44
552979.24,19.89,7.62,484814.9,17.44
552797.94,19.89,7.62,485105.31,17.45
553029.4,19.9,7.64,485245.61,17.46
553029.4,19.9,7.64,485245.61,17.46
553029.4,19.9,7.64,485245.61,17.46
552709.4,19.89,7.63,484925.61,17.45
552978.16,19.91,7.64,484973.57,17.46
552582.67,19.9,7.63,484615.05,17.45
553006.16,19.91,7.65,484837.16,17.46
552691.3,19.91,7.64,484504.09,17.45
551673.88,19.93,7.66,483692.68,17.47
