ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
871004.54,37.61,23.98,637798.81,27.54
871056.47,37.62,24.0,638255.36,27.57
871108.41,37.64,24.02,638255.47,27.58
871160.34,37.65,24.03,638255.1,27.59
871160.34,37.65,24.03,638277.53,27.59
871381.66,37.67,24.05,638277.53,27.59
871433.59,37.68,24.06,638277.53,27.6
871605.4,37.7,24.08,638355.56,27.61
871657.33,37.72,24.1,638442.2,27.63
871521.13,37.73,24.11,638277.53,27.63
871521.13,37.73,24.11,638255.1,27.63
871521.13,37.73,24.11,638277.55,27.63
871573.06,37.74,24.12,639262.77,27.68
871275.53,37.74,24.12,639577.85,27.7
871087.52,37.73,24.11,639601.75,27.71
871139.45,37.75,24.13,639601.86,27.72
871139.45,37.75,24.13,639586.52,27.72
871191.38,37.76,24.14,639586.14,27.73
871013.37,37.76,24.14,639660.8,27.73
871233.64,37.78,24.16,639660.8,27.74
871097.44,37.79,24.17,639683.97,27.75
871097.44,37.79,24.17,639683.97,27.75
870961.23,37.8,24.18,639666.11,27.76
871133.04,37.82,24.2,639660.8,27.77
870996.84,37.83,24.21,640699.01,27.83
871048.77,37.85,24.22,640892.67,27.85
870770.75,37.84,24.22,640588.99,27.84
870634.55,37.85,24.23,640588.73,27.85
870498.34,37.86,24.24,640588.73,27.86
870498.34,37.86,24.24,640588.73,27.86
870187.08,37.85,24.23,640208.61,27.85
870187.08,37.85,24.23,640254.65,27.85
870408.4,37.87,24.25,640266.6,27.86
870110.88,37.86,24.24,640259.44,27.86
870332.2,37.88,24.26,640254.65,27.87
870384.13,37.9,24.28,640256.58,27.88
870106.11,37.89,24.27,639803.09,27.86
870158.05,37.91,24.29,639809.51,27.87
869860.52,37.9,24.28,640363.94,27.9
869729.22,37.91,24.29,639864.62,27.89
869776.25,37.93,24.31,640416.23,27.93
869640.04,37.94,24.32,640415.97,27.94
869895.1,37.96,24.34,640415.97,27.94
869845.1,37.96,24.34,640365.97,27.94
869708.89,37.97,24.35,640372.22,27.96
869760.82,37.98,24.36,640371.72,27.97
869499.56,37.98,24.36,640288.61,27.97
869499.56,37.98,24.36,640307.38,27.97
869720.88,37.99,24.37,640301.63,27.97
869584.68,38.0,24.38,640301.63,27.98
869636.61,38.02,24.4,641068.84,28.03
869349.08,38.02,24.4,640729.34,28.02
869087.82,38.01,24.39,640440.76,28.01
868821.34,38.0,24.38,640349.33,28.01
868873.27,38.02,24.4,640720.88,28.04
869094.59,38.04,24.42,640720.62,28.04
869146.53,38.05,24.43,640720.62,28.05
869318.34,38.07,24.45,640720.62,28.06
869182.13,38.08,24.46,640725.3,28.07
869182.13,38.08,24.46,640725.3,28.07
869402.41,38.1,24.48,640720.62,28.08
869266.2,38.11,24.49,641330.25,28.12
869130.0,38.12,24.5,640966.02,28.11
869133.72,38.12,24.5,640989.61,28.12
868855.71,38.12,24.5,640825.0,28.11
869027.52,38.13,24.51,642059.13,28.17
869027.52,38.13,24.51,642013.09,28.17
868891.31,38.14,24.52,642012.83,28.18
868755.11,38.16,24.53,642022.83,28.2
868807.04,38.17,24.55,642020.79,28.21
868509.51,38.17,24.55,641663.7,28.2
868561.44,38.18,24.56,641659.48,28.21
868567.03,38.18,24.56,641661.11,28.21
868430.83,38.19,24.57,641662.46,28.22
868602.64,38.21,24.59,641657.37,28.23
868466.43,38.22,24.6,642357.44,28.27
868466.43,38.22,24.6,642406.82,28.27
868687.75,38.24,24.62,642692.06,28.29
868400.23,38.24,24.61,642331.75,28.28
868621.55,38.25,24.63,642331.49,28.29
868673.48,38.27,24.65,642331.49,28.3
868725.41,38.28,24.66,642331.49,28.31
868777.34,38.3,24.68,642331.49,28.32
868505.62,38.29,24.67,642010.73,28.31
868397.48,38.29,24.67,641903.76,28.3
868569.29,38.31,24.69,641981.79,28.32
868621.23,38.33,24.71,642068.43,28.33
868673.16,38.34,24.72,642383.36,28.35
868375.63,38.34,24.72,642170.25,28.35
868427.56,38.35,24.73,643056.72,28.4
868642.14,38.37,24.75,643057.3,28.41
868505.93,38.38,24.76,643056.46,28.42
868369.73,38.39,24.77,643056.46,28.43
868068.95,38.39,24.77,643097.13,28.44
868290.27,38.4,24.78,643113.37,28.44
868342.2,38.42,24.8,643077.7,28.45
868394.13,38.44,24.82,643064.59,28.46
868446.07,38.45,24.83,643056.46,28.47
868309.86,38.46,24.84,644031.42,28.53
868153.59,38.46,24.84,643875.14,28.52
868205.52,38.48,24.86,643875.26,28.53
867897.99,38.47,24.85,643567.3,28.53
867761.79,38.48,24.86,643566.92,28.54
867771.29,38.48,24.86,643576.72,28.54
867943.11,38.5,24.88,643608.24,28.55
867806.9,38.51,24.89,643586.91,28.56
867858.83,38.53,24.91,643576.72,28.57
867858.83,38.53,24.91,643576.72,28.57
867722.63,38.54,24.92,644343.33,28.62
867948.85,38.56,24.94,644401.76,28.63
867807.74,38.57,24.95,644653.16,28.65
867520.22,38.56,24.94,644261.67,28.64
867242.2,38.56,24.94,644114.25,28.64
867106.0,38.57,24.95,644113.98,28.65
867106.0,38.57,24.95,644078.82,28.65
867157.93,38.58,24.96,644078.82,28.66
867379.25,38.6,24.98,644078.82,28.66
867379.25,38.6,24.98,644118.35,28.67
867081.72,38.6,24.98,644142.09,28.67
867303.04,38.61,24.99,644126.53,28.68
867005.52,38.61,24.99,644118.35,28.68
866869.31,38.62,25.0,644118.35,28.7
866869.31,38.62,25.0,644116.36,28.7
866742.91,38.63,25.01,645017.96,28.75
866554.89,38.63,25.01,645172.44,28.76
866994.52,38.66,25.04,645329.58,28.78
866858.32,38.67,25.05,645329.32,28.79
866328.34,38.67,25.04,644770.58,28.78
866380.27,38.68,25.06,644770.58,28.79
866244.06,38.69,25.07,644773.39,28.8
865966.05,38.69,25.07,644566.84,28.8
866221.1,38.71,25.09,644564.03,28.8
866084.9,38.72,25.1,644564.03,28.81
866084.9,38.72,25.1,644671.9,28.82
865948.69,38.73,25.11,645071.62,28.85
865812.49,38.74,25.12,644958.82,28.86
866040.55,38.76,25.14,645615.96,28.89
865904.35,38.77,25.15,645615.7,28.91
865729.11,38.77,25.15,645660.88,28.91
865434.84,38.76,25.14,645333.01,28.9
865656.16,38.78,25.16,645333.01,28.91
865876.44,38.8,25.18,645340.19,28.92
865555.53,38.79,25.17,645053.12,28.91
865607.46,38.81,25.19,645052.29,28.92
865319.93,38.8,25.18,645045.94,28.93
865371.87,38.82,25.2,645045.94,28.94
865423.8,38.84,25.22,645567.84,28.97
865475.73,38.85,25.23,645953.35,29.0
865696.01,38.87,25.25,646255.83,29.02
865404.75,38.87,25.24,645994.47,29.01
865252.1,38.86,25.24,645843.0,29.01
865423.91,38.88,25.26,645842.74,29.02
865107.43,38.87,25.25,645834.84,29.02
865159.36,38.89,25.27,645834.84,29.03
865159.36,38.89,25.27,645792.65,29.03
865023.15,38.9,25.28,645792.65,29.04
865244.47,38.92,25.3,645881.94,29.05
865244.47,38.92,25.3,645847.32,29.05
865296.41,38.94,25.31,645825.02,29.06
865296.41,38.94,25.31,645913.17,29.06
865160.2,38.95,25.33,645855.29,29.07
865332.01,38.97,25.35,645943.81,29.09
865039.39,38.96,25.34,647045.23,29.14
865302.09,38.98,25.36,647394.61,29.16
865165.88,38.99,25.37,647394.35,29.18
864842.82,38.99,25.37,646929.35,29.16
864706.61,39.0,25.38,646929.35,29.18
864758.55,39.01,25.39,646929.35,29.19
864810.48,39.03,25.41,646965.68,29.2
864982.29,39.05,25.43,646938.18,29.21
865237.34,39.07,25.45,646929.35,29.21
865289.28,39.09,25.47,648121.29,29.28
865153.07,39.1,25.48,647983.76,29.28
865153.07,39.1,25.48,647983.76,29.28
865153.07,39.1,25.48,647983.76,29.28
865324.88,39.12,25.5,647989.54,29.29
865376.81,39.13,25.51,647983.66,29.3
865218.68,39.13,25.51,647826.7,29.3
865440.0,39.15,25.53,647827.28,29.3
865491.93,39.17,25.55,647827.62,29.32
865543.86,39.18,25.56,647859.12,29.33
865246.34,39.18,25.56,647833.34,29.33
865467.66,39.2,25.57,647826.54,29.34
865222.53,39.19,25.57,647631.21,29.33
864925.0,39.18,25.56,647631.21,29.34
864788.8,39.2,25.58,648656.69,29.4
864600.78,39.19,25.57,648676.41,29.4
864464.58,39.2,25.58,648463.42,29.41
864516.51,39.22,25.6,648463.54,29.42
864380.3,39.23,25.61,648463.16,29.43
864222.16,39.23,25.61,648305.61,29.43
864443.49,39.25,25.63,648305.61,29.43
864307.28,39.26,25.64,648322.35,29.45
864152.87,39.25,25.63,648163.92,29.44
864016.66,39.27,25.64,648152.38,29.46
864068.59,39.28,25.66,648147.18,29.47
864120.53,39.3,25.68,648147.18,29.48
864172.46,39.32,25.7,649237.34,29.54
864172.46,39.32,25.7,649231.19,29.54
864172.46,39.32,25.7,649231.19,29.54
864066.18,39.31,25.69,649122.76,29.53
863793.77,39.34,25.72,649122.67,29.56
863793.77,39.34,25.72,649122.67,29.56
863515.76,39.33,25.71,649028.25,29.56
863299.73,39.32,25.7,648730.37,29.55
863163.52,39.34,25.71,648738.8,29.56
863215.46,39.35,25.73,648744.25,29.57
863079.25,39.36,25.74,648735.45,29.59
862812.77,39.36,25.74,648444.01,29.58
862551.51,39.35,25.73,648136.41,29.57
862603.44,39.37,25.75,648131.16,29.58
862655.37,39.39,25.76,648131.16,29.59
862910.43,39.41,25.79,649079.58,29.64
862962.36,39.42,25.8,649079.7,29.65
862664.83,39.42,25.8,648792.4,29.65
862836.64,39.44,25.82,648792.02,29.65
862836.64,39.44,25.82,648792.02,29.65
862888.58,39.45,25.83,648792.02,29.67
863109.9,39.47,25.85,648792.02,29.67
862973.69,39.49,25.86,648812.53,29.69
863025.62,39.5,25.88,648792.02,29.7
862728.1,39.5,25.88,648792.02,29.7
862728.1,39.5,25.88,648792.02,29.7
862550.08,39.49,25.87,649565.56,29.74
862776.3,39.51,25.89,649676.87,29.75
862681.48,39.53,25.91,649744.09,29.77
862901.75,39.55,25.93,649744.09,29.78
863123.07,39.57,25.94,649744.09,29.78
862811.81,39.56,25.94,649350.76,29.77
862863.75,39.57,25.95,649350.76,29.78
862727.54,39.59,25.97,649351.13,29.8
862461.06,39.58,25.96,649350.76,29.8
862122.84,39.57,25.95,649218.69,29.8
861825.31,39.57,25.95,649218.69,29.81
861689.11,39.58,25.96,649309.17,29.82
861741.04,39.6,25.98,649431.05,29.84
862010.48,39.62,26.0,649218.69,29.84
862010.48,39.62,26.0,649218.69,29.84
861874.27,39.63,26.01,650155.2,29.89
861874.27,39.63,26.01,650155.2,29.89
861548.63,39.62,26.0,649739.63,29.88
861412.42,39.64,26.01,649739.36,29.9
861276.22,39.65,26.03,649739.36,29.91
861328.15,39.66,26.04,649755.62,29.92
861556.22,39.68,26.06,649747.17,29.93
861420.01,39.7,26.07,649739.36,29.94
861420.01,39.7,26.07,649785.17,29.94
861271.77,39.69,26.07,650022.7,29.96
861135.56,39.71,26.09,649912.63,29.97
861307.37,39.73,26.11,649851.01,29.97
861307.37,39.73,26.11,649775.43,29.97
861479.18,39.75,26.13,650770.83,30.02
861531.12,39.76,26.14,650770.94,30.04
861531.12,39.76,26.14,650770.94,30.04
861394.91,39.78,26.15,650770.57,30.05
861616.23,39.79,26.17,650800.63,30.06
861480.03,39.81,26.19,650782.62,30.07
861480.03,39.81,26.19,650782.62,30.07
861292.01,39.8,26.18,650474.83,30.06
861292.01,39.8,26.18,650555.75,30.06
861343.94,39.82,26.2,650543.7,30.07
861207.74,39.83,26.21,650921.03,30.11
861071.53,39.84,26.22,650691.68,30.11
861123.46,39.86,26.24,651135.91,30.14
860825.94,39.86,26.24,651168.41,30.15
861095.38,39.87,26.25,651168.15,30.15
860959.17,39.89,26.27,651182.61,30.17
860711.96,39.88,26.26,651173.39,30.17
860933.28,39.9,26.28,651177.15,30.18
861105.09,39.92,26.3,651168.15,30.19
861360.15,39.95,26.32,651714.87,30.22
861223.94,39.96,26.34,651373.9,30.22
860936.22,39.95,26.33,651295.92,30.22
860983.25,39.97,26.35,652472.31,30.29
860854.42,39.98,26.36,652344.63,30.3
860576.4,39.98,26.36,652147.8,30.29
860797.72,39.99,26.37,652147.54,30.3
860656.93,39.99,26.37,651945.25,30.29
860359.4,39.99,26.37,651945.25,30.3
860580.72,40.01,26.39,651945.25,30.31
860444.52,40.02,26.4,651994.02,30.32
860156.99,40.01,26.39,651947.31,30.33
860377.27,40.04,26.41,652285.27,30.35
860241.06,40.05,26.43,652043.15,30.35
860293.0,40.06,26.44,651959.24,30.36
860344.93,40.08,26.46,651945.25,30.37
860572.99,40.1,26.48,653173.83,30.44
860436.79,40.11,26.49,653173.57,30.45
860300.58,40.13,26.51,653173.57,30.47
860164.38,40.14,26.52,653173.93,30.48
860164.38,40.14,26.52,653173.97,30.48
860028.17,40.15,26.53,653268.3,30.5
859733.9,40.15,26.53,652925.15,30.49
859955.22,40.17,26.54,653005.52,30.5
859819.02,40.18,26.56,652947.57,30.51
859552.53,40.17,26.55,652659.37,30.5
859394.4,40.17,26.55,652501.23,30.5
859394.4,40.17,26.55,652492.54,30.5
859263.09,40.18,26.56,653014.34,30.54
859310.12,40.2,26.58,652950.33,30.54
859311.99,40.2,26.58,652963.46,30.54
859311.99,40.2,26.58,652963.46,30.54
859016.32,40.19,26.57,652638.56,30.54
859068.25,40.21,26.59,652638.67,30.55
859120.19,40.23,26.61,652638.3,30.56
859172.12,40.25,26.62,652638.3,30.57
859393.44,40.26,26.64,652638.3,30.58
859095.91,40.26,26.64,652697.35,30.59
859099.64,40.26,26.64,652712.17,30.59
858963.43,40.27,26.65,652660.1,30.6
858963.43,40.27,26.65,652660.1,30.6
859015.37,40.29,26.67,652657.05,30.61
858879.16,40.3,26.68,653531.71,30.67
858879.16,40.3,26.68,653531.71,30.67
859100.48,40.32,26.7,653729.71,30.68
858802.95,40.32,26.7,653404.62,30.67
858666.75,40.33,26.71,653404.36,30.69
858934.88,40.35,26.73,653404.36,30.69
858986.81,40.37,26.74,653404.36,30.7
858850.6,40.38,26.76,653428.09,30.72
858850.6,40.38,26.76,653428.09,30.72
858902.54,40.4,26.78,653421.88,30.73
858766.33,40.41,26.79,653405.06,30.75
858753.26,40.41,26.79,653872.71,30.77
858974.58,40.43,26.81,653946.17,30.78
858713.32,40.43,26.8,653557.42,30.77
858765.25,40.44,26.82,654066.56,30.8
858629.05,40.46,26.84,654066.3,30.82
858800.86,40.48,26.86,654066.3,30.83
858852.79,40.49,26.87,654066.3,30.84
858716.58,40.51,26.89,654160.83,30.86
858716.58,40.51,26.89,654143.79,30.86
858768.52,40.52,26.9,654072.0,30.87
858490.5,40.52,26.9,654049.26,30.87
858745.56,40.54,26.92,654676.05,30.91
858917.37,40.56,26.94,654842.68,30.92
858969.3,40.58,26.96,655128.2,30.95
858791.28,40.57,26.95,655180.38,30.95
858791.28,40.57,26.95,655180.38,30.95
858791.28,40.57,26.95,655142.99,30.95
858843.21,40.59,26.97,655143.1,30.96
858555.69,40.59,26.97,655242.53,30.98
858777.01,40.61,26.99,655242.16,30.98
858828.94,40.63,27.0,655242.16,31.0
858692.74,40.64,27.02,655377.3,31.02
858744.67,40.66,27.04,655323.56,31.03
858744.67,40.66,27.04,655362.08,31.03
858608.46,40.67,27.05,655309.78,31.04
858310.94,40.66,27.04,655379.05,31.05
858049.67,40.66,27.04,655099.3,31.04
858049.67,40.66,27.04,655070.22,31.04
858317.8,40.68,27.06,655983.29,31.09
858325.45,40.68,27.06,656012.24,31.09
858242.83,40.68,27.06,655763.25,31.08
858507.37,40.7,27.08,656395.86,31.12
858559.3,40.72,27.1,656395.98,31.13
858423.1,40.73,27.11,656395.6,31.14
858146.28,40.72,27.1,656065.56,31.13
857780.64,40.72,27.1,655708.92,31.13
857832.57,40.74,27.11,655708.92,31.14
857618.4,40.73,27.11,655492.3,31.13
857618.4,40.73,27.11,655521.86,31.13
857670.34,40.75,27.13,655521.86,31.14
857938.47,40.77,27.15,655538.51,31.15
857664.13,40.76,27.14,655521.86,31.16
857664.13,40.76,27.14,655523.94,31.16
857716.06,40.78,27.16,655523.94,31.17
857716.06,40.78,27.16,655501.65,31.17
857887.87,40.8,27.18,656605.58,31.23
858157.31,40.82,27.2,656623.34,31.24
857999.18,40.82,27.2,656465.2,31.23
858170.99,40.84,27.22,656464.94,31.24
858012.85,40.83,27.21,656306.8,31.24
857765.64,40.83,27.21,656226.49,31.24
857629.43,40.85,27.22,656226.49,31.25
857681.36,40.86,27.24,656265.48,31.27
857902.68,40.88,27.26,656248.27,31.27
857954.62,40.9,27.28,656234.28,31.28
857818.41,40.91,27.29,656226.49,31.3
857870.34,40.93,27.31,657174.44,31.36
857572.82,40.93,27.31,657056.23,31.36
857572.82,40.93,27.31,657080.89,31.36
857800.88,40.95,27.33,657196.61,31.37
857516.61,40.94,27.32,657271.34,31.38
857380.41,40.96,27.34,657271.08,31.4
857224.13,40.95,27.33,657114.81,31.39
857445.45,40.97,27.35,657114.81,31.4
857497.38,40.99,27.37,657114.81,31.41
857361.18,41.0,27.38,657124.01,31.43
857581.46,41.02,27.4,657114.81,31.44
857283.93,41.02,27.4,657114.81,31.44
857005.91,41.01,27.39,657144.6,31.45
857227.23,41.03,27.41,657498.9,31.47
857279.17,41.05,27.43,657799.43,31.5
857331.1,41.07,27.45,658333.86,31.54
857383.03,41.09,27.47,658333.98,31.55
857246.83,41.1,27.48,658333.6,31.56
856968.81,41.09,27.47,658028.5,31.55
856671.28,41.09,27.47,657645.83,31.54
856892.6,41.11,27.49,657645.83,31.55
856756.4,41.12,27.5,657688.26,31.57
856458.87,41.12,27.5,657667.74,31.57
856680.19,41.14,27.52,657675.26,31.58
856583.46,41.15,27.53,659168.77,31.67
855493.81,41.26,27.64,659168.51,31.79
855543.04,41.28,27.66,658829.8,31.79
855543.13,41.3,27.68,658609.82,31.79
855543.13,41.3,27.68,658587.72,31.79
855764.45,41.32,27.7,658587.45,31.8
855497.96,41.31,27.69,658552.1,31.8
855426.08,41.31,27.69,658552.1,31.8
855597.89,41.33,27.71,658561.56,31.81
855597.89,41.33,27.71,658562.48,31.81
855319.88,41.33,27.71,658553.02,31.82
855183.67,41.34,27.72,658553.02,31.83
855183.67,41.34,27.72,658577.41,31.84
855047.47,41.35,27.73,658895.7,31.87
855047.47,41.35,27.73,658887.08,31.87
854911.26,41.37,27.75,658814.64,31.88
854784.86,41.38,27.76,658667.37,31.89
854682.31,41.38,27.76,658565.51,31.88
854729.34,41.4,27.78,659238.0,31.93
854992.04,41.42,27.8,659384.86,31.94
854855.83,41.43,27.81,659384.6,31.96
854907.77,41.45,27.83,659384.6,31.97
855079.58,41.47,27.85,659384.6,31.98
855079.58,41.47,27.85,659394.7,31.98
854923.49,41.47,27.85,659260.87,31.98
854645.48,41.46,27.84,659279.93,31.98
854697.41,41.48,27.86,659269.44,32.0
854697.41,41.48,27.86,659269.44,32.0
854315.9,41.47,27.85,658855.35,31.98
854179.7,41.48,27.86,658846.78,32.0
854351.51,41.51,27.89,659345.98,32.03
854572.83,41.53,27.91,659404.89,32.04
854275.31,41.52,27.9,659097.23,32.03
854327.24,41.54,27.92,659635.84,32.07
854327.24,41.54,27.92,659635.84,32.07
854191.03,41.55,27.93,659635.58,32.09
854003.02,41.55,27.93,659621.33,32.09
853866.81,41.56,27.94,659621.33,32.11
853730.6,41.58,27.96,659836.77,32.13
853594.4,41.59,27.97,659930.04,32.15
853856.58,41.61,27.99,660557.9,32.19
853680.84,41.61,27.99,660144.77,32.18
853680.84,41.61,27.99,660144.77,32.18
853933.67,41.63,28.01,659778.46,32.17
853982.89,41.65,28.03,660831.07,32.23
854045.22,41.67,28.05,660659.02,32.23
854045.22,41.67,28.05,660659.02,32.23
854097.15,41.69,28.07,660659.14,32.25
853980.89,41.69,28.07,660478.38,32.24
854032.82,41.71,28.09,660478.0,32.25
853896.62,41.72,28.1,660478.0,32.27
853760.41,41.73,28.11,660495.33,32.29
853624.21,41.75,28.13,660478.0,32.3
853676.14,41.77,28.15,660865.88,32.33
853676.14,41.77,28.15,660865.88,32.33
853539.94,41.78,28.16,660887.21,32.35
853760.21,41.8,28.18,661388.4,32.38
853493.73,41.8,28.18,661093.86,32.38
853545.66,41.82,28.2,661093.97,32.39
853409.46,41.83,28.21,661093.6,32.4
853461.39,41.85,28.23,661093.6,32.42
853682.71,41.87,28.25,661162.59,32.43
853546.5,41.88,28.26,661158.15,32.44
853546.5,41.88,28.26,661158.15,32.44
853598.44,41.9,28.28,661149.59,32.46
853598.44,41.9,28.28,661149.59,32.46
853598.44,41.9,28.28,661149.59,32.46
853448.85,41.9,28.28,661093.6,32.46
853670.17,41.92,28.3,661093.6,32.47
853722.1,41.94,28.32,662409.19,32.54
853585.9,41.96,28.34,662408.93,32.56
853288.37,41.95,28.33,662096.84,32.55
853340.31,41.97,28.35,662096.84,32.56
853204.1,41.98,28.36,662115.41,32.58
852994.72,41.98,28.36,661928.48,32.58
853046.65,42.0,28.38,661918.02,32.59
853098.58,42.02,28.4,661909.92,32.6
853150.51,42.04,28.42,661909.9,32.61
853371.84,42.06,28.44,661909.9,32.62
853053.91,42.05,28.43,661596.25,32.61
853105.84,42.07,28.45,662876.97,32.69
853105.84,42.07,28.45,662856.6,32.69
852969.64,42.08,28.46,662856.34,32.7
853021.57,42.1,28.48,662856.34,32.72
853193.38,42.12,28.5,662856.34,32.73
853057.18,42.14,28.52,662907.66,32.74
852920.97,42.15,28.53,662896.52,32.76
853092.78,42.17,28.55,662858.87,32.77
852956.58,42.19,28.57,663755.06,32.83
852820.37,42.2,28.58,663584.99,32.84
852632.36,42.2,28.58,663468.28,32.84
852496.15,42.21,28.59,663468.02,32.85
852548.08,42.23,28.61,663468.02,32.86
852548.08,42.23,28.61,663468.02,32.86
852719.89,42.25,28.63,663491.14,32.88
852771.83,42.27,28.65,663485.45,32.89
852474.3,42.27,28.65,663182.78,32.88
852338.09,42.28,28.66,663170.57,32.9
852150.08,42.28,28.66,662941.93,32.89
852150.08,42.28,28.66,662941.93,32.89
852047.23,42.27,28.65,662840.55,32.89
851911.03,42.29,28.67,662835.33,32.9
851633.01,42.28,28.66,663238.06,32.93
851684.94,42.3,28.68,663445.17,32.95
851906.26,42.32,28.7,663495.07,32.96
852078.08,42.34,28.72,663494.81,32.97
851780.55,42.34,28.72,663489.6,32.98
851502.53,42.33,28.71,663489.6,32.99
851554.47,42.35,28.73,663489.6,33.0
851606.4,42.37,28.75,663505.26,33.01
851827.72,42.39,28.77,663503.18,33.02
851678.13,42.39,28.77,663489.6,33.02
851899.45,42.41,28.79,663489.6,33.03
851899.45,42.41,28.79,663489.6,33.03
851591.93,42.41,28.79,663894.11,33.06
851643.86,42.43,28.81,663958.13,33.08
851507.66,42.44,28.82,663559.17,33.07
851559.59,42.46,28.84,664534.05,33.14
851611.52,42.48,28.86,664534.17,33.15
851663.45,42.5,28.88,664533.79,33.16
851884.77,42.52,28.9,664533.79,33.17
851886.63,42.52,28.9,664535.66,33.17
851750.43,42.54,28.92,664576.49,33.19
851802.36,42.56,28.94,664564.66,33.2
851854.29,42.58,28.96,664610.99,33.22
851718.09,42.59,28.97,665439.57,33.28
851581.88,42.61,28.98,665278.41,33.28
851753.69,42.63,29.01,665278.15,33.3
851456.17,42.62,29.0,665353.83,33.31
851268.15,42.62,29.0,665353.83,33.31
851131.95,42.63,29.01,665381.7,33.33
851183.88,42.65,29.03,665374.57,33.34
851191.33,42.65,29.03,665405.87,33.34
851055.12,42.67,29.05,665391.95,33.36
850918.92,42.68,29.06,665705.96,33.39
851140.24,42.7,29.08,665707.69,33.4
850990.65,42.7,29.08,665496.12,33.39
851047.49,42.72,29.1,665457.48,33.41
851047.49,42.72,29.1,665457.48,33.41
851047.49,42.72,29.1,665457.48,33.41
851263.91,42.74,29.12,666484.85,33.47
851127.7,42.76,29.14,666484.59,33.48
850835.96,42.75,29.13,666154.87,33.47
850835.96,42.75,29.13,666154.87,33.47
850699.75,42.77,29.15,666154.87,33.49
850381.83,42.76,29.14,665836.77,33.48
850381.83,42.76,29.14,665836.77,33.48
850245.62,42.77,29.15,665853.09,33.5
850500.68,42.8,29.18,665836.77,33.51
849506.61,42.77,29.15,664880.75,33.47
849354.06,42.77,29.15,664722.32,33.47
849217.86,42.78,29.16,665309.58,33.52
849700.51,42.83,29.21,665974.84,33.57
849582.52,42.84,29.22,665670.61,33.56
849584.38,42.84,29.22,665707.22,33.57
849247.17,42.84,29.22,665587.03,33.57
849299.11,42.86,29.24,665587.15,33.59
849299.11,42.86,29.24,665587.15,33.59
849162.9,42.87,29.25,665587.56,33.61
849214.83,42.89,29.27,665587.29,33.62
849436.15,42.92,29.29,665586.77,33.63
849488.09,42.94,29.31,665586.77,33.64
849416.2,42.94,29.32,665728.44,33.65
849280.0,42.95,29.33,665719.52,33.67
849508.07,42.97,29.35,665586.77,33.67
849371.86,42.99,29.37,666790.81,33.75
849077.59,42.98,29.36,666482.58,33.74
849298.91,43.0,29.38,666482.32,33.75
849001.38,43.0,29.38,666482.32,33.76
849173.19,43.02,29.4,666482.32,33.77
849394.51,43.04,29.42,666710.11,33.79
849195.42,43.04,29.42,666496.78,33.78
849247.35,43.06,29.44,666482.32,33.8
849419.16,43.09,29.46,667354.45,33.85
849101.24,43.08,29.46,667036.34,33.84
849322.56,43.1,29.48,666900.9,33.84
849111.71,43.1,29.48,667238.0,33.87
849375.04,43.13,29.51,667132.81,33.87
848951.51,43.13,29.51,667494.54,33.91
848815.3,43.14,29.52,667494.27,33.93
848987.11,43.17,29.55,667494.27,33.94
