ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
901161.5,19.16,5.56,305075.21,6.49
901311.55,19.17,5.57,305198.65,6.49
903182.35,19.21,5.61,304870.52,6.48
903046.38,19.21,5.61,304870.66,6.49
902910.4,19.21,5.61,304870.07,6.49
902910.4,19.21,5.61,304870.07,6.49
902910.4,19.21,5.61,304870.07,6.49
902774.42,19.21,5.62,304870.07,6.49
902774.42,19.21,5.62,304870.07,6.49
903070.44,19.22,5.62,304934.68,6.49
902934.47,19.22,5.62,304870.07,6.49
902644.45,19.22,5.62,304553.71,6.48
902272.45,19.21,5.61,304894.3,6.49
902136.48,19.21,5.61,304804.0,6.49
902443.31,19.22,5.62,304630.28,6.49
902499.34,19.22,5.63,305360.04,6.5
902795.36,19.23,5.63,305359.59,6.51
902409.22,19.23,5.63,304861.1,6.5
902273.24,19.23,5.63,304861.1,6.5
902137.27,19.23,5.63,304861.1,6.5
902137.27,19.23,5.63,304861.1,6.5
902001.29,19.23,5.63,304927.04,6.5
901865.31,19.23,5.63,305018.24,6.5
902146.42,19.24,5.64,305524.98,6.52
902010.45,19.24,5.64,305419.12,6.52
901874.47,19.24,5.65,305739.24,6.52
901512.47,19.24,5.64,305306.18,6.51
901512.47,19.24,5.64,305306.18,6.51
901512.47,19.24,5.64,305306.18,6.51
901376.49,19.24,5.64,305305.73,6.52
901240.52,19.24,5.64,305305.73,6.52
901293.22,19.24,5.65,305305.73,6.52
901589.24,19.25,5.65,305367.54,6.52
901453.26,19.25,5.66,305342.92,6.52
901116.17,19.25,5.65,304969.01,6.51
900980.2,19.25,5.65,305033.39,6.52
900980.2,19.25,5.65,305033.39,6.52
900907.19,19.25,5.65,305846.46,6.54
901018.19,19.26,5.66,305870.67,6.54
900720.06,19.25,5.65,305574.17,6.53
900584.08,19.25,5.66,305573.72,6.53
900636.78,19.26,5.66,305573.72,6.53
900636.78,19.26,5.66,305573.72,6.53
900500.8,19.26,5.66,305573.72,6.54
900307.23,19.26,5.66,305421.28,6.53
900171.25,19.26,5.66,305449.72,6.53
899947.74,19.25,5.66,305227.08,6.53
900243.76,19.26,5.66,305207.55,6.53
900107.78,19.26,5.66,305198.64,6.53
899809.43,19.26,5.66,304911.75,6.53
899684.27,19.26,5.66,305634.27,6.54
899537.47,19.26,5.66,305473.26,6.54
899401.5,19.26,5.66,305473.42,6.54
899401.5,19.26,5.66,305473.42,6.54
899265.52,19.26,5.66,305472.95,6.54
899129.54,19.26,5.67,305472.95,6.54
899182.24,19.27,5.67,305503.97,6.55
899132.24,19.27,5.67,305453.97,6.55
898996.27,19.27,5.67,305430.66,6.55
898772.81,19.26,5.67,305268.02,6.54
898636.83,19.27,5.67,305260.31,6.54
898500.85,19.27,5.67,305602.62,6.55
898364.88,19.27,5.67,305432.57,6.55
898228.9,19.27,5.67,305432.12,6.55
898092.92,19.27,5.67,305432.12,6.55
897956.94,19.27,5.67,305451.09,6.56
897956.94,19.27,5.67,305451.09,6.56
897820.97,19.27,5.68,305440.02,6.56
897684.99,19.27,5.68,305432.12,6.56
897981.01,19.28,5.69,305747.86,6.57
897788.52,19.28,5.68,305545.51,6.56
897516.56,19.28,5.68,305669.9,6.57
897516.56,19.28,5.68,305669.9,6.57
897380.59,19.28,5.69,305669.45,6.57
897244.61,19.28,5.69,305669.45,6.57
897297.31,19.29,5.69,305707.48,6.57
897161.33,19.29,5.69,305693.47,6.57
897161.33,19.29,5.69,305693.47,6.57
896937.87,19.29,5.69,305441.16,6.57
896801.9,19.29,5.69,305445.35,6.57
896854.6,19.29,5.69,305963.53,6.58
896854.6,19.29,5.69,305963.53,6.58
896854.6,19.29,5.69,305963.53,6.58
897161.44,19.3,5.7,306123.8,6.59
897027.78,19.3,5.7,305937.45,6.58
897027.78,19.3,5.7,305937.45,6.58
896645.29,19.3,5.7,305857.15,6.58
896509.31,19.3,5.7,305856.7,6.58
896562.01,19.3,5.7,305856.7,6.58
896614.71,19.31,5.71,305856.7,6.59
896478.73,19.31,5.71,305859.23,6.59
896342.76,19.31,5.71,305856.7,6.59
896206.78,19.31,5.71,306440.71,6.6
896081.62,19.31,5.71,306370.84,6.6
895934.82,19.31,5.71,306234.06,6.6
896239.0,19.32,5.72,306233.61,6.6
896103.02,19.32,5.72,306233.61,6.6
895732.87,19.32,5.72,306274.46,6.6
896028.89,19.32,5.73,306251.41,6.6
895892.91,19.33,5.73,306249.41,6.61
895945.62,19.33,5.73,306233.61,6.61
895809.64,19.33,5.73,307291.52,6.63
895809.64,19.33,5.73,307291.52,6.63
895873.16,19.34,5.74,307059.12,6.63
895827.01,19.34,5.74,307213.61,6.63
895691.03,19.34,5.74,307213.61,6.63
895743.73,19.35,5.75,307213.61,6.63
895607.75,19.35,5.75,307213.61,6.64
895798.2,19.35,5.76,307214.15,6.64
895662.23,19.35,5.76,307213.61,6.64
895906.26,19.36,5.76,307213.61,6.64
895770.29,19.36,5.77,308032.33,6.66
895822.99,19.37,5.77,308274.5,6.66
895687.01,19.37,5.77,308192.12,6.66
895687.01,19.37,5.77,308192.12,6.66
895687.01,19.37,5.77,308192.12,6.66
895687.01,19.37,5.77,308192.12,6.66
895983.03,19.38,5.78,308174.48,6.66
896264.14,19.39,5.79,309083.73,6.69
896508.18,19.39,5.8,308406.19,6.67
896372.2,19.39,5.8,308174.48,6.67
896372.2,19.39,5.8,308174.48,6.67
896372.2,19.39,5.8,308174.48,6.67
896000.2,19.39,5.79,309925.48,6.71
896074.54,19.39,5.8,309308.01,6.69
896355.76,19.4,5.81,309337.07,6.7
895788.92,19.4,5.8,309266.83,6.7
895582.49,19.39,5.79,308925.63,6.69
895446.51,19.39,5.8,308925.18,6.69
895446.51,19.39,5.8,308925.18,6.69
895287.84,19.39,5.79,308766.51,6.69
895583.86,19.4,5.8,308766.51,6.69
895392.52,19.4,5.8,308726.44,6.69
895256.55,19.4,5.8,308831.03,6.69
895309.25,19.4,5.8,308780.66,6.69
895361.95,19.41,5.81,308734.08,6.69
895225.97,19.41,5.81,308726.44,6.69
895416.42,19.41,5.82,309793.43,6.72
895416.42,19.41,5.82,309793.43,6.72
895280.45,19.42,5.82,309859.53,6.72
895280.45,19.42,5.82,309859.53,6.72
895144.47,19.42,5.82,309859.08,6.72
895008.49,19.42,5.82,309859.08,6.72
894872.51,19.42,5.82,309859.08,6.72
894872.51,19.42,5.82,309859.08,6.72
894736.54,19.42,5.82,309926.08,6.73
894600.56,19.42,5.82,309975.43,6.73
894600.56,19.42,5.82,309975.43,6.73
894464.58,19.42,5.83,309934.44,6.73
894372.26,19.43,5.83,310146.5,6.74
894102.31,19.42,5.82,309902.84,6.73
893966.33,19.42,5.82,309902.53,6.73
893975.38,19.43,5.83,309799.26,6.73
894028.08,19.43,5.83,309799.26,6.73
893639.6,19.42,5.83,309386.49,6.72
893095.69,19.43,5.83,309554.58,6.73
892959.72,19.43,5.83,309435.59,6.73
892959.72,19.43,5.83,309435.59,6.73
893150.17,19.44,5.84,309896.47,6.74
893014.19,19.44,5.84,309896.02,6.75
893016.83,19.44,5.84,309937.1,6.75
893016.83,19.44,5.84,309937.1,6.75
893297.94,19.45,5.85,309937.1,6.75
893161.96,19.45,5.85,309938.96,6.75
893161.96,19.45,5.85,309938.96,6.75
893352.42,19.46,5.86,309937.1,6.75
893216.44,19.46,5.86,309937.1,6.75
893504.31,19.46,5.87,310547.76,6.77
893368.33,19.47,5.87,310659.61,6.77
893232.36,19.47,5.87,310882.82,6.78
892858.51,19.46,5.86,310761.36,6.77
892722.53,19.46,5.86,310760.91,6.78
892586.55,19.46,5.87,310760.91,6.78
892882.57,19.47,5.87,310855.36,6.78
892686.14,19.47,5.87,310619.64,6.77
892738.85,19.47,5.88,310542.06,6.77
892602.87,19.47,5.88,310525.2,6.78
892230.87,19.47,5.87,311469.43,6.8
892548.52,19.48,5.88,311402.0,6.8
892434.57,19.48,5.88,310715.79,6.78
892434.57,19.48,5.88,310680.45,6.78
892138.14,19.47,5.88,310334.79,6.77
892147.19,19.48,5.88,311037.05,6.79
891988.51,19.48,5.88,310879.21,6.79
892041.21,19.48,5.88,310879.17,6.79
891905.23,19.48,5.88,310878.76,6.79
891545.88,19.48,5.88,310495.9,6.78
891545.88,19.48,5.88,310495.9,6.78
891409.9,19.48,5.88,310495.9,6.78
891600.35,19.48,5.89,310574.42,6.79
891464.37,19.48,5.89,310562.2,6.79
891517.07,19.49,5.89,310580.42,6.79
891381.1,19.49,5.89,310508.93,6.79
891381.1,19.49,5.89,310547.94,6.79
891245.12,19.49,5.89,311175.02,6.81
891245.12,19.49,5.89,311175.06,6.81
891245.12,19.49,5.89,311175.06,6.81
891109.14,19.49,5.9,311175.06,6.81
891299.59,19.5,5.9,311175.06,6.81
891163.62,19.5,5.9,311175.06,6.81
891027.64,19.5,5.9,311175.06,6.81
890891.66,19.5,5.91,311175.06,6.81
890755.69,19.51,5.91,311360.3,6.82
890619.71,19.51,5.91,311521.15,6.82
890622.35,19.51,5.91,311522.4,6.82
890918.37,19.52,5.92,311831.28,6.83
890782.39,19.52,5.92,311830.83,6.83
889694.58,19.53,5.93,311830.39,6.84
889558.6,19.53,5.93,311830.39,6.85
889558.6,19.53,5.93,311846.84,6.85
889558.6,19.53,5.93,311846.84,6.85
889262.17,19.52,5.93,311614.98,6.84
889126.19,19.52,5.93,311701.8,6.84
889126.19,19.52,5.93,311701.8,6.84
888990.21,19.53,5.93,311685.2,6.85
888990.21,19.53,5.93,311685.2,6.85
888854.24,19.53,5.93,311614.98,6.85
888739.89,19.53,5.93,312233.18,6.86
888443.46,19.52,5.93,312045.66,6.86
888334.78,19.52,5.92,311937.4,6.85
888738.6,19.53,5.94,312016.61,6.86
888474.84,19.53,5.93,311714.25,6.85
888338.87,19.53,5.93,311714.39,6.85
887966.87,19.53,5.93,311336.92,6.85
887459.47,19.52,5.92,310829.52,6.84
887459.47,19.52,5.92,310829.52,6.84
887323.49,19.52,5.92,310828.94,6.84
887187.51,19.52,5.92,310828.94,6.84
887187.51,19.52,5.92,310828.94,6.84
887051.54,19.52,5.92,310878.19,6.84
886915.56,19.52,5.93,310862.55,6.84
886779.58,19.52,5.93,310828.94,6.84
886592.49,19.52,5.92,310660.33,6.84
886456.52,19.52,5.92,310842.68,6.85
886509.22,19.53,5.93,310838.95,6.85
886805.24,19.54,5.94,310838.5,6.85
886433.24,19.53,5.93,310838.5,6.85
886297.26,19.53,5.93,310922.57,6.85
886161.29,19.53,5.93,310850.99,6.85
886351.74,19.54,5.94,311206.54,6.86
886215.76,19.54,5.94,310971.7,6.86
886079.78,19.54,5.94,310928.49,6.86
886143.3,19.55,5.95,311563.74,6.87
885996.51,19.55,5.95,311365.54,6.87
885700.08,19.54,5.94,311116.5,6.86
886084.74,19.55,5.95,311116.05,6.87
885948.76,19.55,5.96,311116.05,6.87
885812.79,19.55,5.96,311116.05,6.87
885676.81,19.56,5.96,311140.4,6.87
885540.83,19.56,5.96,311132.05,6.87
885050.19,19.55,5.95,311295.38,6.88
885346.21,19.56,5.96,311292.23,6.88
885253.89,19.56,5.96,311242.4,6.88
885172.26,19.56,5.97,311676.05,6.89
885224.96,19.57,5.97,311676.01,6.89
885088.98,19.57,5.97,311675.6,6.89
884953.01,19.57,5.97,311675.6,6.89
885005.71,19.57,5.98,311704.22,6.89
885309.88,19.58,5.99,311681.36,6.89
885173.9,19.58,5.99,311675.6,6.9
885037.93,19.59,5.99,312339.14,6.91
884667.78,19.58,5.98,312041.42,6.91
884531.8,19.58,5.98,312083.59,6.91
884584.5,19.59,5.99,312083.55,6.91
884637.2,19.59,5.99,312083.14,6.91
884501.22,19.59,5.99,312083.14,6.91
884501.22,19.59,5.99,312083.14,6.91
884365.25,19.59,6.0,312114.61,6.92
884417.95,19.6,6.0,312084.62,6.92
884281.97,19.6,6.0,312102.25,6.92
884281.97,19.6,6.0,312147.6,6.92
884145.99,19.6,6.0,312710.39,6.93
884010.02,19.6,6.0,312638.3,6.93
883874.04,19.6,6.01,312638.44,6.93
884170.06,19.61,6.01,312637.85,6.93
884034.08,19.61,6.02,312637.85,6.94
884086.78,19.62,6.02,312679.08,6.94
884277.24,19.63,6.03,312656.55,6.94
883905.24,19.62,6.02,312637.85,6.94
883608.81,19.61,6.02,313274.18,6.95
883494.46,19.62,6.02,312901.52,6.95
883775.69,19.63,6.03,313343.12,6.96
883639.71,19.63,6.03,313342.91,6.96
883639.71,19.63,6.03,313381.92,6.96
883596.22,19.63,6.03,313486.65,6.96
883596.22,19.63,6.03,313486.65,6.96
883460.24,19.63,6.03,313486.42,6.97
883324.27,19.63,6.03,313563.53,6.97
883376.97,19.64,6.04,313511.29,6.97
883240.99,19.64,6.04,313522.97,6.97
883105.01,19.64,6.04,313486.42,6.97
882969.04,19.64,6.04,313814.06,6.98
883265.06,19.65,6.05,314030.81,6.99
883129.08,19.65,6.05,314030.36,6.99
882905.62,19.65,6.05,313884.74,6.98
882769.64,19.65,6.05,313884.74,6.99
882633.67,19.65,6.05,314028.16,6.99
882633.67,19.65,6.05,314028.16,6.99
882929.69,19.66,6.06,313932.7,6.99
882982.39,19.66,6.06,313891.39,6.99
882982.39,19.66,6.06,313891.39,6.99
882846.41,19.66,6.07,313884.74,6.99
882496.05,19.66,6.06,314819.55,7.01
882971.63,19.67,6.07,314500.91,7.01
883191.4,19.68,6.08,314965.7,7.02
883191.4,19.68,6.08,314965.7,7.02
882503.78,19.67,6.07,314434.74,7.01
882807.95,19.67,6.08,314434.29,7.01
882437.8,19.67,6.07,314434.29,7.01
882301.82,19.67,6.07,314463.37,7.01
882606.0,19.68,6.08,314442.11,7.01
882658.7,19.68,6.09,314434.29,7.01
882660.02,19.68,6.09,314460.77,7.01
882524.04,19.68,6.09,314664.75,7.02
882388.06,19.69,6.09,314674.6,7.02
882252.09,19.69,6.09,314704.61,7.02
882116.11,19.69,6.09,315183.88,7.03
881980.13,19.69,6.09,315183.43,7.04
881980.13,19.69,6.09,315183.43,7.04
881981.45,19.69,6.09,315207.71,7.04
881611.3,19.68,6.09,314812.3,7.03
881611.3,19.68,6.09,314812.3,7.03
881664.01,19.69,6.09,314812.3,7.03
881528.03,19.69,6.09,314812.3,7.03
881392.05,19.69,6.09,314832.88,7.03
881444.75,19.7,6.1,314819.03,7.03
881740.77,19.7,6.11,314815.97,7.04
881793.48,19.71,6.11,314812.3,7.04
881657.5,19.71,6.11,315804.49,7.06
881521.52,19.71,6.11,315804.04,7.06
881711.97,19.72,6.12,315804.04,7.06
881576.0,19.72,6.12,315851.47,7.07
881576.0,19.72,6.12,315851.47,7.07
881440.02,19.72,6.12,315858.52,7.07
881304.04,19.72,6.13,315810.81,7.07
881189.7,19.73,6.13,316589.49,7.09
880893.27,19.72,6.12,316292.83,7.08
880669.81,19.72,6.12,316031.16,7.08
880555.85,19.72,6.12,315625.79,7.07
880376.22,19.72,6.12,315572.37,7.07
880240.24,19.72,6.12,315571.92,7.07
880104.27,19.72,6.12,315571.92,7.07
880156.97,19.73,6.13,315589.34,7.07
880156.97,19.73,6.13,315589.34,7.07
880452.99,19.73,6.14,315582.8,7.07
880317.01,19.74,6.14,315596.51,7.08
880181.03,19.74,6.14,315571.92,7.08
879957.58,19.73,6.14,316125.78,7.09
879832.41,19.74,6.14,316058.0,7.09
880144.1,19.74,6.15,316354.27,7.1
880196.8,19.75,6.15,316354.23,7.1
879946.86,19.75,6.15,316180.77,7.09
879946.86,19.75,6.15,316180.77,7.09
879946.86,19.75,6.15,316180.77,7.09
879950.83,19.75,6.15,316181.9,7.09
879814.85,19.75,6.15,316181.49,7.1
879678.87,19.75,6.15,316181.49,7.1
879731.57,19.75,6.16,316195.99,7.1
879731.57,19.75,6.16,316195.99,7.1
879784.27,19.76,6.16,316185.29,7.1
879784.27,19.76,6.16,316185.29,7.1
880080.29,19.77,6.17,316182.57,7.1
880082.94,19.77,6.17,316183.7,7.1
879946.96,19.77,6.17,316191.69,7.1
879810.98,19.77,6.17,317176.38,7.13
879810.98,19.77,6.17,317176.38,7.13
879863.68,19.77,6.18,317176.34,7.13
879491.69,19.77,6.17,316775.54,7.12
879355.71,19.77,6.17,316775.13,7.12
879599.74,19.78,6.18,316780.88,7.12
879309.73,19.77,6.17,316775.13,7.12
879309.73,19.77,6.17,316775.13,7.12
879173.75,19.77,6.18,316775.13,7.12
879037.78,19.78,6.18,316815.05,7.13
878901.8,19.78,6.18,316779.23,7.13
878765.82,19.78,6.18,316775.13,7.13
879046.93,19.79,6.19,317463.47,7.15
879046.93,19.79,6.19,317463.47,7.15
878910.95,19.79,6.19,317463.61,7.15
878774.98,19.79,6.19,317463.03,7.15
878774.98,19.79,6.19,317496.76,7.15
878774.98,19.79,6.19,317496.76,7.15
879056.09,19.8,6.2,317516.52,7.15
878920.11,19.8,6.2,317517.0,7.15
878784.13,19.8,6.2,317496.76,7.15
878648.15,19.8,6.2,318001.48,7.17
878454.58,19.8,6.2,317809.12,7.16
878758.75,19.81,6.21,317645.5,7.16
878622.78,19.81,6.21,318197.7,7.17
878866.81,19.82,6.22,318197.25,7.17
878730.83,19.82,6.22,318197.25,7.18
878594.86,19.82,6.22,318202.13,7.18
878458.88,19.82,6.22,318197.46,7.18
878322.9,19.82,6.23,318197.25,7.18
878186.93,19.82,6.23,318467.47,7.19
877899.84,19.82,6.22,318072.74,7.18
877899.84,19.82,6.22,318072.74,7.18
878143.87,19.83,6.23,317910.21,7.18
878143.87,19.83,6.23,317910.21,7.18
878143.87,19.83,6.23,317885.73,7.18
878143.87,19.83,6.23,317885.73,7.18
877773.72,19.82,6.22,317587.16,7.17
877637.75,19.82,6.22,318256.61,7.19
877690.45,19.83,6.23,318256.57,7.19
877690.45,19.83,6.23,318283.1,7.19
877400.44,19.82,6.22,317920.07,7.18
877264.46,19.82,6.23,317919.66,7.18
877128.48,19.83,6.23,317949.19,7.19
876992.5,19.83,6.23,317950.12,7.19
876856.53,19.83,6.23,317920.49,7.19
876909.23,19.83,6.24,318277.35,7.2
876773.25,19.83,6.24,318200.88,7.2
876637.27,19.84,6.24,318298.44,7.2
876501.3,19.84,6.24,318298.57,7.2
876365.32,19.84,6.24,318297.99,7.21
876229.34,19.84,6.24,318297.99,7.21
876510.45,19.85,6.25,318300.95,7.21
876563.15,19.85,6.26,318303.06,7.21
876563.15,19.85,6.26,318284.37,7.21
876427.17,19.85,6.26,318677.9,7.22
876427.17,19.85,6.26,318677.9,7.22
876291.2,19.86,6.26,318788.11,7.22
876155.22,19.86,6.26,318888.35,7.23
876345.67,19.87,6.27,318887.9,7.23
876345.67,19.87,6.27,318865.76,7.23
876209.69,19.87,6.27,318865.76,7.23
876073.72,19.87,6.27,318870.48,7.23
876073.72,19.87,6.27,318895.4,7.23
876126.42,19.87,6.28,318893.77,7.23
876126.42,19.87,6.28,318914.48,7.23
875990.44,19.87,6.28,318911.39,7.24
875694.01,19.87,6.27,318932.5,7.24
875558.04,19.87,6.27,318914.49,7.24
875422.06,19.87,6.27,318911.39,7.24
874334.24,19.88,6.29,318910.94,7.25
874198.26,19.88,6.29,319127.06,7.26
874388.71,19.89,6.29,319126.61,7.26
874252.74,19.89,6.3,319126.61,7.26
874252.74,19.89,6.3,319123.0,7.26
874116.76,19.89,6.3,319159.45,7.26
873980.78,19.9,6.3,319132.35,7.27
873844.8,19.9,6.3,319132.88,7.27
873708.83,19.9,6.3,319491.18,7.28
873708.83,19.9,6.3,319529.59,7.28
873761.53,19.9,6.31,319638.94,7.28
873625.55,19.91,6.31,319611.78,7.28
873489.57,19.91,6.31,319611.92,7.28
873353.6,19.91,6.31,319611.33,7.29
873027.17,19.9,6.3,319349.44,7.28
873323.19,19.91,6.31,319349.44,7.28
873187.21,19.91,6.31,319406.77,7.28
872887.54,19.91,6.31,319101.16,7.28
873077.99,19.91,6.32,319043.83,7.28
872781.56,19.91,6.31,319439.9,7.29
872667.21,19.91,6.31,319416.72,7.29
873111.54,19.93,6.33,320354.48,7.31
872771.52,19.92,6.32,320070.37,7.31
873067.54,19.93,6.33,320069.92,7.31
872931.57,19.93,6.33,320069.92,7.31
872641.62,19.93,6.33,319667.31,7.3
872694.33,19.93,6.33,319690.89,7.3
872694.33,19.93,6.33,319652.49,7.3
872558.35,19.93,6.33,319644.52,7.3
872422.37,19.93,6.34,319650.67,7.3
872286.39,19.94,6.34,319630.59,7.3
872339.09,19.94,6.34,320373.99,7.32
872203.12,19.94,6.34,320316.96,7.32
872067.14,19.94,6.35,320316.51,7.33
871931.16,19.94,6.35,320316.51,7.33
872121.61,19.95,6.35,320337.78,7.33
871985.64,19.95,6.36,320326.43,7.33
871849.66,19.95,6.36,320321.98,7.33
871713.68,19.96,6.36,320670.67,7.34
871341.68,19.95,6.35,320421.37,7.34
871205.71,19.95,6.35,320192.56,7.33
871069.73,19.95,6.36,320394.69,7.34
870933.75,19.95,6.36,320394.24,7.34
870933.75,19.95,6.36,320436.62,7.34
870797.77,19.96,6.36,320436.62,7.34
870850.48,19.96,6.36,320442.91,7.34
870714.5,19.96,6.36,320439.37,7.35
870767.2,19.97,6.37,320441.33,7.35
870819.9,19.97,6.37,320436.62,7.35
870819.9,19.97,6.37,320430.13,7.35
870683.92,19.97,6.38,321035.9,7.36
870547.95,19.97,6.38,320961.31,7.36
870738.4,19.98,6.38,320960.86,7.37
870602.42,19.98,6.39,320960.86,7.37
870655.12,19.99,6.39,320960.86,7.37
870951.14,20.0,6.4,321060.95,7.37
870654.72,19.99,6.39,320763.47,7.37
870431.2,19.99,6.39,320542.68,7.36
870295.22,19.99,6.39,320525.04,7.36
870159.25,19.99,6.39,320447.99,7.36
870211.95,20.0,6.4,321449.39,7.39
870075.97,20.0,6.4,321471.71,7.39
870128.67,20.0,6.4,321471.67,7.39
870128.67,20.0,6.4,321471.67,7.39
869992.7,20.0,6.41,321471.26,7.39
870183.15,20.01,6.41,321478.99,7.39
870183.15,20.01,6.41,321456.85,7.39
870183.15,20.01,6.41,321479.25,7.39
869811.15,20.0,6.41,321168.1,7.39
870115.32,20.01,6.42,321160.42,7.39
869818.89,20.01,6.41,320911.33,7.38
869682.91,20.01,6.41,320911.29,7.38
869735.62,20.02,6.42,321310.94,7.39
869599.64,20.02,6.42,321793.5,7.41
869229.49,20.01,6.41,321440.59,7.4
869093.51,20.01,6.41,321578.5,7.4
869283.96,20.02,6.42,321578.05,7.41
869147.99,20.02,6.42,321578.05,7.41
869012.01,20.02,6.42,321621.0,7.41
868876.03,20.02,6.43,321585.55,7.41
868928.73,20.03,6.43,321580.6,7.41
868981.43,20.03,6.44,321578.12,7.41
868845.46,20.03,6.44,322272.66,7.43
868709.48,20.04,6.44,322258.28,7.43
868403.05,20.03,6.43,322058.08,7.43
868267.07,20.03,6.43,322058.1,7.43
868131.1,20.03,6.44,322057.63,7.43
867995.12,20.04,6.44,322320.72,7.44
867997.9,20.04,6.44,322321.84,7.44
867861.92,20.04,6.44,322241.06,7.44
867725.95,20.04,6.44,322176.43,7.44
867800.28,20.04,6.45,322704.48,7.45
868081.51,20.06,6.46,322714.43,7.46
867945.53,20.06,6.46,322714.57,7.46
867786.85,20.05,6.46,322555.68,7.45
867650.87,20.06,6.46,322555.1,7.46
867264.74,20.05,6.45,322278.3,7.45
867128.76,20.05,6.45,322551.88,7.46
867128.76,20.05,6.45,322529.47,7.46
866992.78,20.05,6.46,322454.27,7.46
866856.81,20.05,6.46,322367.92,7.46
866887.45,20.06,6.46,323299.33,7.48
867243.88,20.07,6.47,323076.52,7.48
867245.2,20.07,6.47,323103.67,7.48
866948.77,20.07,6.47,322790.15,7.47
866661.68,20.06,6.46,322467.31,7.46
865866.68,20.05,6.45,321646.69,7.45
865866.68,20.05,6.45,321624.55,7.45
865868.0,20.05,6.45,321642.29,7.45
865708.04,20.05,6.45,321484.24,7.44
865952.07,20.05,6.46,321483.79,7.45
865816.09,20.06,6.46,321483.79,7.45
865680.12,20.06,6.46,321487.83,7.45
865732.82,20.06,6.46,321483.86,7.45
865923.27,20.07,6.47,321483.79,7.45
866113.72,20.08,6.48,322245.18,7.47
866166.42,20.08,6.48,322527.8,7.48
866166.42,20.08,6.48,322552.72,7.48
866030.45,20.08,6.49,322687.13,7.48
865894.47,20.08,6.49,322686.68,7.48
866190.49,20.09,6.5,322686.68,7.49
866243.19,20.1,6.5,322686.68,7.49
866243.19,20.1,6.5,322683.07,7.49
866036.76,20.1,6.5,322718.02,7.49
865900.78,20.1,6.5,322743.23,7.49
865900.78,20.1,6.5,322712.25,7.49
865953.49,20.1,6.5,322695.64,7.49
865817.51,20.1,6.51,322687.04,7.49
865435.51,20.1,6.5,323097.67,7.5
865739.68,20.11,6.51,323015.14,7.5
865792.38,20.11,6.51,323518.13,7.51
865845.08,20.12,6.52,323517.68,7.52
865897.79,20.12,6.52,323517.68,7.52
865761.81,20.12,6.52,323524.29,7.52
865625.83,20.12,6.53,323529.72,7.52
865489.85,20.13,6.53,323518.08,7.52
865353.88,20.13,6.53,323910.11,7.53
865217.9,20.13,6.53,323846.76,7.53
865081.92,20.13,6.53,323893.73,7.54
864924.56,20.13,6.53,323734.85,7.53
864977.27,20.13,6.53,323734.8,7.53
864841.29,20.13,6.54,323734.4,7.54
864481.14,20.13,6.53,323598.42,7.53
864345.16,20.13,6.53,323598.42,7.54
864209.18,20.13,6.53,323610.82,7.54
864073.21,20.13,6.53,323607.54,7.54
864317.24,20.14,6.54,323598.42,7.54
864181.27,20.14,6.54,324159.97,7.56
864233.97,20.15,6.55,324333.27,7.56
864097.99,20.15,6.55,324333.41,7.56
863891.56,20.14,6.55,323973.11,7.55
863891.56,20.14,6.55,323973.11,7.55
863601.55,20.14,6.54,323825.52,7.55
863654.25,20.14,6.55,323824.93,7.55
863518.27,20.15,6.55,323824.93,7.55
863228.26,20.14,6.54,323492.91,7.55
863593.86,20.15,6.55,323514.63,7.55
863393.54,20.15,6.55,323499.18,7.55
863393.54,20.15,6.55,323499.18,7.55
863393.54,20.15,6.55,323499.18,7.55
863689.56,20.16,6.56,323492.91,7.55
863689.56,20.16,6.56,323492.91,7.55
863553.58,20.16,6.56,324092.03,7.57
863417.61,20.16,6.56,324169.8,7.57
863281.63,20.16,6.56,324249.12,7.57
862909.63,20.16,6.56,324046.84,7.57
862773.65,20.16,6.56,324046.97,7.57
863069.67,20.17,6.57,324046.39,7.57
862933.7,20.17,6.57,324046.39,7.57
862797.72,20.17,6.57,324167.59,7.58
862425.72,20.16,6.56,324051.99,7.58
862289.74,20.16,6.57,324724.6,7.59
862175.4,20.17,6.57,324728.68,7.6
862061.44,20.17,6.57,324145.21,7.58
861881.81,20.17,6.57,324106.39,7.58
861881.81,20.17,6.57,324127.07,7.58
861881.81,20.17,6.57,324147.17,7.59
861745.83,20.17,6.57,324146.72,7.59
861936.29,20.18,6.58,324146.72,7.59
861800.31,20.18,6.58,324453.65,7.6
861664.33,20.18,6.58,324177.83,7.59
861528.35,20.18,6.58,324271.82,7.6
861528.35,20.18,6.58,324271.82,7.6
861528.35,20.18,6.58,324249.67,7.6
