ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
348,896,663570,6212,674020
349,898,664570,6212,675020
349,898,665380,6212,675830
350,900,666380,6212,676830
350,900,666700,6212,677150
350,900,667700,6212,678150
351,902,668700,6212,679150
351,902,669700,6212,680150
351,902,669700,6212,680150
352,904,670700,6212,681150
352,904,671700,6212,682150
352,904,672700,6212,683150
353,906,673700,6212,684150
353,906,674700,6212,685150
354,908,675510,6212,685960
354,908,675510,6212,685960
354,908,675510,6212,685960
354,908,676510,6212,686960
355,910,677160,6212,687610
355,910,678160,6212,688610
356,912,679160,6212,689610
356,912,679750,6212,690200
356,912,679750,6212,690200
356,912,679980,6212,690430
356,912,680980,6212,691430
357,914,681440,6212,691890
357,914,682440,6212,692890
357,914,682440,6212,692890
358,916,683440,6212,693890
358,916,683810,6212,694260
358,916,684810,6212,695260
359,918,685620,6212,696070
359,918,686620,6212,697070
359,918,687620,6212,698070
360,920,688620,6212,699070
360,920,689090,6212,699540
361,922,690090,6212,700540
361,922,691090,6212,701540
362,924,692090,6212,702540
362,924,693090,6212,703540
363,926,694090,6212,704540
363,926,695090,6212,705540
363,926,695090,6212,705540
363,926,695550,6212,706000
363,926,696550,6212,707000
363,926,696550,6212,707000
363,926,697550,6212,708000
364,934,698550,6212,709000
364,934,698550,6212,709000
364,934,698550,6212,709000
364,934,699550,6212,710000
364,934,699550,6212,710000
365,936,700550,6212,711000
365,936,700550,6212,711000
365,936,700710,6212,711160
365,936,701710,6212,712160
365,936,702520,6212,712970
366,938,703520,6212,713970
366,938,703520,6212,713970
366,938,704520,6212,714970
366,938,705520,6212,715970
367,940,706170,6212,716620
367,940,706540,6212,716990
367,940,706770,6212,717220
368,948,707770,6212,718220
368,948,708580,6212,719030
368,948,708800,6212,719250
369,950,709270,6212,719720
369,950,709820,6212,720270
370,952,710820,6212,721270
370,952,711820,6212,722270
371,954,712820,6212,723270
371,954,713140,6212,723590
371,954,713140,6212,723590
371,954,714140,6212,724590
371,954,714610,6212,725060
372,956,715420,6212,725870
372,956,716420,6212,726870
373,958,716890,6212,727340
373,958,717700,6212,728150
374,960,718700,6212,729150
374,960,719170,6212,729620
374,960,720170,6212,730620
374,960,720330,6212,730780
375,962,721140,6212,731590
375,962,721950,6212,732400
375,962,721950,6212,732400
376,964,722950,6212,733400
376,964,723950,6212,734400
377,966,724950,6212,735400
377,966,725950,6212,736400
378,968,726950,6212,737400
379,976,727950,6212,738400
379,976,728950,6212,739400
380,978,729950,6212,740400
380,978,730760,6212,741210
381,980,731760,6212,742210
381,980,732760,6212,743210
382,982,733760,6212,744210
382,982,734760,6212,745210
383,984,735760,6212,746210
383,984,736760,6212,747210
384,986,737220,6212,747670
384,986,738030,6212,748480
385,988,739030,6212,749480
385,988,739030,6212,749480
385,988,739620,6212,750070
386,990,740620,6212,751070
386,990,741620,6212,752070
387,992,742620,6212,753070
387,992,743620,6212,754070
388,994,744430,6212,754880
388,994,745430,6212,755880
389,996,746080,6212,756530
389,996,746080,6212,756530
389,996,747080,6212,757530
390,998,747890,6212,758340
390,998,748360,6212,758810
390,998,748910,6212,759360
391,1000,749720,6212,760170
391,1000,750720,6212,761170
392,1002,751720,6212,762170
392,1002,752530,6212,762980
393,1004,753340,6212,763790
393,1004,754340,6212,764790
393,1004,755340,6212,765790
393,1004,755810,6212,766260
393,1004,755970,6212,766420
393,1004,756440,6212,766890
393,1004,756440,6212,766890
393,1004,756440,6212,766890
394,1006,757250,6212,767700
394,1006,758250,6212,768700
395,1008,759250,6212,769700
395,1008,760250,6212,770700
396,1012,760720,6212,771170
396,1012,761190,6212,771640
396,1012,762190,6212,772640
396,1012,763190,6212,773640
396,1012,764000,6212,774450
396,1012,765000,6212,775450
397,1014,766000,6212,776450
397,1014,767000,6212,777450
398,1016,767810,6212,778260
398,1016,768400,6212,778850
399,1018,769210,6212,779660
399,1018,770210,6212,780660
400,1020,771020,6212,781470
400,1020,771020,6212,781470
400,1020,771830,6212,782280
401,1028,772830,6212,783280
402,1030,773830,6212,784280
402,1030,774640,6212,785090
403,1032,775450,6212,785900
403,1032,776260,6212,786710
404,1034,777070,6212,787520
404,1034,777720,6212,788170
405,1036,778720,6212,789170
405,1036,778720,6212,789170
405,1036,779720,6212,790170
405,1036,779720,6212,790820
405,1036,780180,6212,791280
406,1038,781180,6212,792280
406,1038,782180,6212,793280
407,1040,783180,6212,794280
407,1040,784180,6212,795280
407,1040,784180,6212,795280
408,1048,792180,6212,803280
409,1050,793180,6212,804280
409,1050,794180,6212,805280
409,1050,794650,6212,805750
409,1050,794970,6212,806070
409,1050,795290,6212,806390
409,1050,796100,6212,807200
409,1050,797100,6212,808200
410,1052,798100,6212,809200
410,1052,798100,6212,809200
410,1052,799100,6212,810200
410,1052,799910,6212,811010
410,1052,800910,6212,812010
410,1052,800910,6212,812820
411,1054,801720,6212,813630
411,1054,801720,6212,814440
411,1054,802720,6212,815440
411,1054,803720,6212,816440
412,1056,804720,6212,817440
412,1056,805720,6212,818440
413,1058,806720,6212,819440
413,1058,807190,6212,819910
413,1058,808190,6212,820910
413,1058,809190,6212,821910
414,1060,810190,6212,822910
414,1060,810840,6212,823560
414,1060,811840,6212,824560
415,1062,812840,6212,825560
415,1062,813840,6212,826560
415,1062,814070,6212,826790
415,1062,814720,6212,827440
415,1062,815720,6212,828440
416,1064,816720,6212,829440
417,1072,817720,6212,830440
417,1072,818720,6212,831440
417,1072,819530,6212,832250
418,1074,820530,6212,833250
418,1074,820530,6212,833250
418,1074,821530,6212,834250
418,1074,822000,6212,834720
419,1076,822810,6212,835530
419,1076,823130,6212,835850
419,1076,823130,6212,835850
419,1076,823130,6212,835850
419,1076,824130,6212,836850
419,1076,824350,6212,837070
420,1078,825350,6212,838070
420,1078,825580,6212,838300
420,1078,825580,6212,839110
420,1078,825580,6212,839110
420,1078,826580,6212,840110
420,1078,827580,6212,841110
420,1078,827900,6212,841430
421,1080,828900,6212,842430
421,1080,829900,6212,843430
421,1080,830900,6212,844430
422,1082,831900,6212,845430
422,1082,832710,6212,846240
423,1084,833520,6212,847050
423,1084,833750,6212,847280
423,1084,834750,6212,848280
423,1084,835750,6212,849280
423,1084,836750,6212,850280
423,1084,837750,6212,851280
423,1084,838750,6212,852280
424,1086,839750,6212,853280
424,1086,840750,6212,854280
424,1086,841070,6212,854600
424,1086,842070,6212,855600
425,1088,843070,6212,856600
425,1088,843070,6212,856600
426,1096,844070,6212,857600
426,1096,845070,6212,858600
426,1096,847070,6212,860600
426,1096,847290,6212,860820
426,1096,847290,6212,860820
426,1096,848290,6212,861820
427,1098,849290,6212,862820
427,1098,850290,6212,863820
427,1098,850450,6212,863980
427,1098,850450,6212,863980
427,1098,851450,6212,864980
428,1100,852450,6212,865980
428,1100,853260,6212,866790
429,1102,854260,6212,867790
429,1102,854730,6212,868260
430,1106,854960,6212,868490
430,1106,855770,6212,869300
430,1106,856090,6212,869620
431,1108,856900,6212,870430
431,1108,856900,6212,870750
431,1108,857360,6212,871210
432,1110,858360,6212,872210
432,1110,859360,6212,873210
432,1110,859360,6212,873860
433,1112,860360,6212,874860
433,1112,861360,6212,875860
434,1114,862360,6212,876860
434,1114,863360,6212,877860
434,1114,864360,6212,878860
435,1116,865360,6212,879860
435,1116,866170,6212,880670
436,1118,866980,6212,881480
436,1118,867980,6212,882480
437,1120,868980,6212,883480
437,1120,869980,6212,884480
438,1122,870980,6212,885480
438,1122,871980,6212,886480
439,1124,872980,6212,887480
439,1124,873790,6212,888290
440,1132,874790,6212,889290
441,1134,875790,6212,890290
441,1134,876790,6212,891290
442,1136,877600,6212,892100
442,1136,878600,6212,893100
442,1136,879600,6212,894100
443,1138,880190,6212,894690
443,1138,881190,6212,895690
444,1140,882190,6212,896690
444,1140,883190,6212,897690
444,1140,883190,6212,897690
444,1140,883510,6212,898010
444,1140,883510,6212,898010
444,1140,883510,6212,898010
445,1142,884510,6212,899010
445,1142,884510,6212,899010
445,1142,885320,6212,899820
446,1144,886320,6212,900820
446,1144,886480,6212,900980
446,1144,887290,6212,901790
446,1144,887520,6212,902020
446,1144,887520,6212,902020
447,1146,888330,6212,902830
447,1146,888700,6212,903200
447,1146,888700,6212,903850
447,1146,889700,6212,904850
447,1146,890700,6212,905850
447,1146,891020,6212,906170
447,1146,891490,6212,906640
447,1146,891720,6212,906870
448,1154,899720,6212,914870
448,1154,900530,6212,915680
449,1156,901530,6212,916680
449,1156,902340,6212,917490
449,1156,903340,6212,918490
450,1158,904340,6212,919490
450,1158,905340,6212,920490
451,1160,906340,6212,921490
451,1160,907150,6212,922300
451,1160,908150,6212,923300
452,1162,908960,6212,924110
452,1162,909960,6212,925110
452,1162,910430,6212,925580
452,1162,910900,6212,926050
453,1164,911900,6212,927050
453,1164,912220,6212,927370
453,1164,912690,6212,927840
453,1164,913690,6212,928840
453,1164,914690,6212,929840
454,1172,915690,6212,930840
454,1172,916010,6212,931160
454,1172,916240,6212,931390
454,1172,917240,6212,932390
455,1180,918240,6212,933390
455,1180,919240,6212,934390
456,1182,920050,6212,935200
456,1182,920860,6212,936010
456,1182,921860,6212,937010
456,1182,922330,6212,937480
457,1190,923330,6212,938480
457,1190,923800,6212,938950
457,1190,924800,6212,939950
457,1190,925800,6212,940950
457,1190,926800,6212,941950
457,1190,927800,6212,942950
458,1192,928390,6212,943540
458,1192,928860,6212,944010
458,1192,928860,6212,944010
459,1194,929670,6212,944820
459,1194,929670,6212,944820
459,1194,929670,6212,944820
460,1198,933670,6212,948820
460,1198,934670,6212,949820
461,1200,936670,6212,951820
462,1202,937480,6212,952630
462,1202,938290,6212,953440
463,1204,939290,6212,954440
463,1204,939840,6212,954990
464,1206,940840,6212,955990
464,1206,941840,6212,956990
465,1208,942840,6212,957990
465,1208,943840,6212,958990
466,1210,944840,6212,959990
466,1210,945840,6212,960990
466,1210,946300,6212,961450
466,1210,947300,6212,962450
466,1210,947300,6212,962920
466,1210,947770,6212,963390
467,1212,948770,6212,964390
467,1212,949770,6212,965390
467,1212,950770,6212,966390
468,1214,951580,6212,967200
468,1214,951950,6212,967570
468,1214,952950,6212,968570
468,1214,952950,6212,968570
468,1214,953950,6212,969570
468,1214,954420,6212,970040
468,1214,955420,6212,971040
468,1214,955640,6212,971260
469,1216,956640,6212,972260
469,1216,957640,6212,973260
469,1216,957640,6212,973260
469,1216,958640,6212,974260
470,1218,959640,6212,975260
471,1226,960640,6212,976260
471,1226,961640,6212,977260
471,1226,961640,6212,978070
471,1226,962640,6212,979070
471,1226,963640,6212,980070
472,1228,964640,6212,981070
472,1228,965640,6212,982070
472,1228,966640,6212,983070
472,1228,967640,6212,984070
472,1228,968110,6212,984540
473,1230,968920,6212,985350
473,1230,969390,6212,985820
473,1230,969860,6212,986290
473,1230,970860,6212,987290
473,1230,970860,6212,987290
473,1230,971330,6212,987760
473,1230,971700,6212,988130
474,1232,972700,6212,989130
474,1232,973170,6212,989600
475,1234,974170,6212,990600
475,1234,975170,6212,991600
475,1234,975400,6212,991830
475,1234,976050,6212,992480
475,1234,976420,6212,992850
475,1234,977230,6212,993660
476,1236,978230,6212,994660
476,1236,979230,6212,995660
476,1236,979700,6212,996130
477,1238,980700,6212,997130
477,1238,980700,6212,997130
477,1238,981700,6212,998130
478,1240,982700,6212,999130
478,1240,982700,6212,999130
478,1240,982700,6212,999130
478,1240,983170,6212,999600
479,1248,984170,6212,1000600
479,1248,984490,6212,1000920
480,1252,984720,6212,1001150
480,1252,984880,6212,1001310
481,1254,985880,6212,1002310
481,1254,986880,6212,1003310
481,1254,987880,6212,1004310
481,1254,987880,6212,1004310
481,1254,988350,6212,1004780
481,1254,989160,6212,1005590
482,1256,989750,6212,1006180
482,1256,990750,6212,1007180
482,1256,991400,6212,1007830
483,1264,993400,6212,1009830
483,1264,994400,6212,1010830
484,1272,995400,6212,1011830
485,1274,996400,6212,1012830
485,1274,997400,6212,1013830
485,1274,998400,6212,1014830
485,1274,999400,6212,1015830
485,1274,1000400,6212,1016830
485,1274,1000720,6212,1017150
486,1278,1004720,6212,1021150
487,1280,1005720,6212,1022150
487,1280,1006720,6212,1023150
488,1282,1007370,6212,1023800
488,1282,1007370,6212,1023800
488,1282,1008370,6212,1024800
488,1282,1009370,6212,1025800
488,1282,1010180,6212,1026610
488,1282,1010990,6212,1027420
489,1284,1011990,6212,1028420
489,1284,1011990,6212,1028420
489,1284,1012460,6212,1028890
489,1284,1013460,6212,1029890
489,1284,1013690,6212,1030120
489,1284,1014690,6212,1031120
490,1286,1015690,6212,1032120
490,1286,1016690,6212,1033120
490,1286,1017690,6212,1034120
490,1286,1018690,6212,1035120
490,1286,1019690,6212,1036120
491,1288,1020690,6212,1037120
491,1288,1021690,6212,1038120
491,1288,1021690,6212,1038120
491,1288,1021690,6212,1038120
492,1290,1022500,6212,1038930
492,1290,1022500,6212,1038930
492,1290,1023310,6212,1039740
493,1292,1024310,6212,1040740
493,1292,1025310,6212,1041740
493,1292,1025310,6212,1041740
493,1292,1025470,6212,1041900
493,1292,1025790,6212,1042220
494,1294,1026790,6212,1043220
494,1294,1026790,6212,1043220
494,1294,1027790,6212,1044220
495,1296,1028790,6212,1045220
495,1296,1029790,6212,1046220
495,1296,1030110,6212,1046540
495,1296,1031110,6212,1047540
496,1298,1032110,6212,1048540
496,1298,1032920,6212,1049350
497,1300,1033920,6212,1050350
497,1300,1034730,6212,1051160
498,1302,1035730,6212,1052160
498,1302,1036730,6212,1053160
499,1304,1037730,6212,1054160
499,1304,1038380,6212,1054810
500,1306,1039380,6212,1055810
500,1306,1040190,6212,1056620
500,1306,1040190,6212,1056620
501,1308,1040840,6212,1057270
501,1308,1041840,6212,1058270
502,1310,1042840,6212,1059270
502,1310,1043840,6212,1060270
503,1312,1044840,6212,1061270
503,1312,1045650,6212,1062080
504,1316,1046120,6212,1062550
505,1318,1047120,6212,1063550
505,1318,1048120,6212,1064550
506,1320,1048930,6212,1065360
506,1320,1048930,6212,1065360
506,1320,1049930,6212,1066360
507,1322,1050740,6212,1067170
507,1322,1051290,6212,1067720
507,1322,1051610,6212,1068040
508,1324,1052610,6212,1069040
508,1324,1052610,6212,1069040
508,1324,1053610,6212,1070040
508,1324,1054610,6212,1071040
509,1326,1055610,6212,1072040
509,1326,1056610,6212,1073040
509,1326,1057080,6212,1073510
509,1326,1058080,6212,1074510
509,1326,1059080,6212,1075510
510,1328,1059890,6212,1076320
510,1328,1060890,6212,1077320
510,1328,1061890,6212,1078320
511,1330,1062700,6212,1079130
511,1330,1063700,6212,1080130
511,1330,1063700,6212,1080130
511,1330,1064700,6212,1081130
511,1330,1065700,6212,1082130
511,1330,1066700,6212,1083130
511,1330,1067700,6212,1084130
511,1330,1068170,6212,1084600
511,1330,1069170,6212,1085600
512,1332,1069820,6212,1086250
512,1332,1070820,6212,1087250
513,1334,1071820,6212,1088250
513,1334,1072140,6212,1088570
513,1334,1072140,6212,1089380
513,1334,1073140,6212,1090380
513,1334,1073140,6212,1090380
514,1336,1074140,6212,1091380
514,1336,1074140,6212,1091380
514,1336,1075140,6212,1092380
515,1338,1075950,6212,1093190
515,1338,1076950,6212,1094190
515,1338,1076950,6212,1094190
515,1338,1076950,6212,1095190
516,1342,1077420,6212,1095660
516,1342,1077420,6212,1096470
516,1342,1077420,6212,1096470
516,1342,1078420,6212,1097470
516,1342,1079420,6212,1098470
516,1342,1080230,6212,1099280
517,1344,1081040,6212,1100090
517,1344,1081690,6212,1100740
518,1346,1082500,6212,1101550
518,1346,1083310,6212,1102360
518,1346,1083310,6212,1102360
518,1346,1083310,6212,1102360
519,1348,1084310,6212,1103360
519,1348,1084310,6212,1103360
519,1348,1084630,6212,1103680
519,1348,1085630,6212,1104680
520,1350,1086630,6212,1105680
520,1350,1087630,6212,1106680
521,1352,1088440,6212,1107490
521,1352,1089440,6212,1108490
522,1354,1090030,6212,1109080
522,1354,1090030,6212,1109080
522,1354,1090030,6212,1109080
523,1362,1091030,6212,1110080
523,1362,1092030,6212,1111080
523,1362,1092030,6212,1111080
523,1362,1093030,6212,1112080
524,1364,1094030,6212,1113080
524,1364,1094400,6212,1113450
524,1364,1094400,6212,1113680
524,1364,1095400,6212,1114680
525,1366,1096400,6212,1115680
525,1366,1097210,6212,1116490
526,1368,1097860,6212,1117140
526,1368,1097860,6212,1117140
526,1368,1098670,6212,1117950
527,1370,1099480,6212,1118760
527,1370,1100480,6212,1119760
527,1370,1100850,6212,1120130
527,1370,1100850,6212,1120130
527,1370,1101850,6212,1121130
527,1370,1102320,6212,1121600
527,1370,1103320,6212,1122600
527,1370,1103320,6212,1122600
528,1378,1104320,6212,1123600
529,1386,1105320,6212,1124600
529,1386,1106320,6212,1125600
529,1386,1106640,6212,1125920
529,1386,1107640,6212,1126920
529,1386,1108640,6212,1127920
530,1388,1109640,6212,1128920
530,1388,1110450,6212,1129730
530,1388,1110670,6212,1129950
530,1388,1110990,6212,1130270
531,1390,1111800,6212,1131080
531,1390,1112270,6212,1131550
532,1392,1113270,6212,1132550
532,1392,1114270,6212,1133550
532,1392,1114740,6212,1134020
533,1394,1115740,6212,1135020
533,1394,1116210,6212,1135490
533,1394,1117210,6212,1136490
534,1396,1118210,6212,1137490
534,1396,1119020,6212,1138300
534,1396,1119490,6212,1138770
535,1398,1120300,6212,1139580
535,1398,1120620,6212,1139900
535,1398,1121430,6212,1140710
536,1400,1122430,6212,1141710
536,1400,1123240,6212,1142520
537,1402,1124240,6212,1143520
537,1402,1125240,6212,1144520
537,1402,1125460,6212,1144740
538,1404,1126460,6212,1145740
538,1404,1127270,6212,1146550
539,1406,1127640,6212,1146920
539,1406,1127640,6212,1147030
539,1406,1127640,6212,1147030
539,1406,1128640,6212,1148030
540,1408,1129640,6212,1149030
540,1408,1130640,6212,1150030
541,1410,1131640,6212,1151030
541,1410,1132640,6212,1152030
541,1410,1133640,6212,1153030
542,1412,1134640,6212,1154030
542,1412,1135640,6212,1155030
542,1412,1136640,6212,1156030
542,1412,1137640,6212,1157030
543,1414,1138640,6212,1158030
543,1414,1139110,6212,1158500
543,1414,1139110,6212,1158820
543,1414,1139920,6212,1159630
543,1414,1139920,6212,1159630
543,1414,1140570,6212,1160280
543,1414,1140570,6212,1160280
543,1414,1141570,6212,1161280
543,1414,1141570,6212,1161280
544,1416,1142570,6212,1162280
544,1416,1143570,6212,1163280
544,1416,1143890,6212,1163600
545,1418,1144540,6212,1164250
545,1418,1145130,6212,1164840
545,1418,1145940,6212,1165650
545,1418,1146410,6212,1166120
546,1420,1147220,6212,1166930
546,1420,1147540,6212,1167250
546,1420,1148540,6212,1168250
546,1420,1149540,6212,1169250
546,1420,1149910,6212,1169620
546,1420,1150380,6212,1170090
546,1420,1151190,6212,1170900
546,1420,1151410,6212,1171120
546,1420,1152410,6212,1172120
547,1422,1153410,6212,1173120
547,1422,1154410,6212,1174120
548,1430,1155410,6212,1175120
548,1430,1155410,6212,1175120
549,1432,1156410,6212,1176120
549,1432,1157220,6212,1176930
550,1434,1158220,6212,1177930
550,1434,1158540,6212,1178250
550,1434,1158540,6212,1178720
550,1434,1159540,6212,1179720
551,1436,1160540,6212,1180720
551,1436,1160540,6212,1180720
551,1436,1160540,6212,1180720
551,1436,1161190,6212,1181370
552,1438,1162190,6212,1182370
552,1438,1162740,6212,1182920
552,1438,1162740,6212,1183730
552,1438,1163740,6212,1184730
553,1440,1164740,6212,1185730
553,1440,1164740,6212,1185730
553,1440,1165390,6212,1186380
554,1442,1166390,6212,1187380
554,1442,1167390,6212,1188380
554,1442,1168390,6212,1189380
554,1442,1168390,6212,1189700
555,1446,1168860,6212,1190170
556,1448,1169860,6212,1191170
556,1448,1170860,6212,1192170
556,1448,1171860,6212,1193170
556,1448,1172860,6212,1194170
556,1448,1172860,6212,1194170
556,1448,1172860,6212,1194170
556,1448,1173860,6212,1195170
557,1450,1174670,6212,1195980
557,1450,1175480,6212,1196790
558,1452,1176480,6212,1197790
558,1452,1176480,6212,1197790
558,1452,1176480,6212,1197790
558,1452,1177480,6212,1198790
558,1452,1177800,6212,1199110
558,1452,1178120,6212,1199430
558,1452,1179120,6212,1200430
559,1454,1179930,6212,1201240
559,1454,1180930,6212,1202240
559,1454,1181930,6212,1203240
559,1454,1182400,6212,1203710
559,1454,1182400,6212,1204520
559,1454,1182870,6212,1204990
560,1462,1183870,6212,1205990
560,1462,1184030,6212,1206150
560,1462,1184030,6212,1206150
560,1462,1184620,6212,1206740
561,1464,1185620,6212,1207740
561,1464,1186090,6212,1208210
561,1464,1186410,6212,1208530
561,1464,1187410,6212,1209530
561,1464,1188410,6212,1210530
562,1472,1189410,6212,1211530
562,1472,1190410,6212,1212530
562,1472,1191220,6212,1213340
562,1472,1192220,6212,1214340
562,1472,1192220,6212,1214810
563,1476,1192770,6212,1215360
563,1476,1193770,6212,1216360
563,1476,1193770,6212,1216360
564,1478,1194770,6212,1217360
564,1478,1194770,6212,1217360
564,1478,1195770,6212,1218360
565,1486,1196770,6212,1219360
565,1486,1197770,6212,1220360
565,1486,1198240,6212,1220830
565,1486,1198240,6212,1220830
565,1486,1198460,6212,1221050
566,1488,1199110,6212,1221700
566,1488,1199110,6212,1221700
566,1488,1199920,6212,1222510
566,1488,1200920,6212,1223510
566,1488,1201730,6212,1224320
566,1488,1202730,6212,1225320
