ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531011.34,98.81,85.21,525878.98,97.85
531011.34,98.81,85.21,525878.98,97.85
531011.34,98.81,85.21,525878.98,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530852.8,98.81,85.21,525725.31,97.85
530695.44,98.81,85.21,525566.43,97.85
530695.44,98.81,85.21,525566.43,97.85
530700.86,98.81,85.21,525567.59,97.85
530700.86,98.81,85.21,525567.59,97.85
530700.86,98.81,85.21,525567.59,97.85
530700.86,98.81,85.21,525567.59,97.85
530700.86,98.81,85.21,525567.59,97.85
530700.86,98.81,85.21,525567.59,97.85
530700.86,98.81,85.21,525567.59,97.85
530700.86,98.81,85.21,525567.59,97.85
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525456.09,97.86
530542.18,98.81,85.21,525631.78,97.89
530542.18,98.81,85.21,525631.78,97.89
530542.18,98.81,85.21,525631.78,97.89
530542.18,98.81,85.21,525631.78,97.89
530542.18,98.81,85.21,525631.78,97.89
530542.18,98.81,85.21,525631.78,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530550.11,98.81,85.21,525633.33,97.89
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530555.4,98.81,85.21,525709.67,97.91
530564.64,98.81,85.21,525710.85,97.91
530564.64,98.81,85.21,525710.85,97.91
530564.64,98.81,85.21,525710.85,97.91
530564.64,98.81,85.21,525710.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530244.64,98.81,85.21,525390.85,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
530135.96,98.81,85.21,525286.65,97.91
529977.29,98.81,85.21,525175.16,97.91
529977.29,98.81,85.21,525175.16,97.91
529977.29,98.81,85.21,525175.16,97.91
529977.29,98.81,85.21,525175.16,97.91
529977.29,98.81,85.21,525175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528977.29,98.81,85.21,524175.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528927.29,98.81,85.21,524125.16,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,523970.97,97.91
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528768.61,98.81,85.21,524080.68,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528609.93,98.81,85.21,523920.27,97.93
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
528501.25,98.81,85.21,523858.23,97.94
