ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
678058.03,18.59,5.53,372265.82,10.21
678085.93,18.59,5.53,372610.2,10.22
678119.28,18.6,5.54,372764.14,10.22
677953.0,18.6,5.54,372914.4,10.23
677655.65,18.59,5.53,372563.7,10.22
677691.28,18.6,5.54,372550.02,10.22
677536.88,18.6,5.54,372403.72,10.22
677379.42,18.6,5.53,372246.66,10.22
677413.75,18.6,5.54,372196.94,10.22
677448.08,18.61,5.54,372399.17,10.23
677448.08,18.61,5.54,372399.17,10.23
677448.08,18.61,5.54,372385.66,10.23
677220.84,18.6,5.54,372396.95,10.23
677085.74,18.6,5.54,372288.99,10.23
677451.8,18.62,5.55,372187.17,10.23
677485.14,18.62,5.56,372957.25,10.25
677326.41,18.62,5.55,372798.32,10.25
677348.87,18.62,5.56,373140.71,10.26
676303.71,18.63,5.57,372807.73,10.27
676303.71,18.63,5.57,372807.73,10.27
676339.34,18.64,5.58,372789.51,10.27
676184.94,18.64,5.58,372646.08,10.27
676219.27,18.65,5.58,372598.03,10.27
675782.39,18.64,5.57,372103.09,10.26
676154.88,18.65,5.58,372325.76,10.27
676009.18,18.65,5.58,372328.14,10.27
674964.02,18.66,5.59,371995.16,10.28
675156.27,18.67,5.6,371881.44,10.28
675184.17,18.67,5.61,371752.37,10.28
675472.85,18.68,5.62,373052.78,10.32
675306.58,18.68,5.62,373163.06,10.32
675342.21,18.69,5.63,373143.22,10.33
675187.81,18.69,5.63,373105.23,10.33
674890.46,18.68,5.62,372578.5,10.31
673845.3,18.7,5.63,372245.52,10.33
673481.23,18.69,5.62,372128.46,10.33
673515.57,18.69,5.63,372051.85,10.33
673361.17,18.69,5.63,372001.49,10.33
673670.13,18.71,5.64,372125.08,10.33
673530.09,18.71,5.64,372062.03,10.33
673530.09,18.71,5.64,372062.03,10.33
673959.71,18.72,5.66,373370.13,10.37
673995.34,18.73,5.67,373356.46,10.38
673704.15,18.72,5.66,373020.6,10.37
673704.15,18.72,5.66,372993.02,10.37
673549.75,18.72,5.66,372822.09,10.36
673122.18,18.73,5.67,373345.9,10.39
673345.62,18.74,5.68,373309.05,10.39
673440.76,18.75,5.68,373292.22,10.39
673286.36,18.75,5.68,373355.56,10.4
673459.31,18.76,5.69,373528.08,10.4
673241.95,18.75,5.69,373327.94,10.4
673241.95,18.75,5.69,373290.54,10.4
673241.95,18.75,5.69,373290.54,10.4
673106.86,18.75,5.69,373082.07,10.39
673381.87,18.76,5.7,373671.8,10.41
673226.48,18.76,5.7,373470.63,10.41
672860.64,18.76,5.69,373007.85,10.4
672860.64,18.76,5.69,373007.85,10.4
672573.67,18.75,5.69,373254.27,10.41
672778.2,18.76,5.69,373332.14,10.41
672813.83,18.76,5.7,373358.92,10.41
672505.03,18.77,5.7,373325.95,10.42
672508.84,18.77,5.7,373368.62,10.42
672354.44,18.77,5.7,373229.64,10.42
672371.95,18.77,5.71,372681.3,10.41
672236.85,18.77,5.71,372584.05,10.41
672076.02,18.77,5.71,372922.47,10.42
671962.57,18.78,5.71,372776.64,10.42
671965.11,18.78,5.71,372779.18,10.42
671756.89,18.78,5.71,372496.03,10.41
671792.52,18.78,5.72,372539.25,10.42
671847.02,18.79,5.72,373233.82,10.44
671692.62,18.79,5.72,373106.46,10.44
671538.23,18.79,5.73,372976.39,10.44
671518.74,18.79,5.73,372896.33,10.44
671364.34,18.79,5.73,372930.83,10.44
671229.25,18.8,5.73,373158.19,10.45
670184.09,18.81,5.74,372825.21,10.46
670187.9,18.81,5.74,372867.87,10.46
669971.27,18.81,5.75,372884.37,10.47
670006.9,18.82,5.76,372911.15,10.47
669852.5,18.82,5.76,372722.72,10.47
669698.1,18.82,5.76,373055.87,10.48
669543.71,18.82,5.76,372906.28,10.48
669252.52,18.82,5.75,372670.45,10.48
668207.36,18.83,5.76,372337.47,10.49
668103.44,18.83,5.77,372211.95,10.49
668459.1,18.84,5.78,373360.93,10.52
668494.73,18.85,5.79,373275.37,10.53
668498.67,18.85,5.79,373276.46,10.53
668339.94,18.85,5.78,373118.31,10.52
668780.84,18.86,5.8,373078.04,10.52
668626.44,18.86,5.8,373303.06,10.53
668411.62,18.86,5.8,373090.62,10.53
668334.48,18.86,5.8,372877.87,10.52
667650.16,18.85,5.78,372165.69,10.51
667495.76,18.85,5.78,371951.68,10.5
667341.36,18.85,5.79,371811.14,10.5
667346.44,18.85,5.79,371833.62,10.5
667211.34,18.85,5.79,372136.75,10.51
667050.51,18.85,5.79,371984.64,10.51
666937.06,18.85,5.79,371829.17,10.51
666917.58,18.86,5.79,371904.42,10.52
666953.21,18.86,5.8,371908.31,10.52
666988.84,18.87,5.81,371912.6,10.52
666834.44,18.87,5.81,371737.81,10.52
666680.04,18.87,5.81,371901.74,10.53
666680.04,18.87,5.81,371901.74,10.53
666525.65,18.87,5.81,371753.44,10.53
666525.65,18.87,5.81,371753.44,10.53
666390.55,18.88,5.81,371681.92,10.53
666229.72,18.88,5.81,371773.79,10.53
666074.33,18.88,5.81,371626.99,10.53
665908.05,18.88,5.81,371591.36,10.53
665942.39,18.88,5.82,371476.8,10.53
665626.48,18.88,5.81,371160.9,10.53
665472.08,18.88,5.81,371268.45,10.53
665753.52,18.89,5.82,371064.4,10.53
665377.68,18.88,5.82,371621.1,10.54
665431.32,18.89,5.82,371345.21,10.54
665270.48,18.89,5.82,371099.39,10.54
665157.04,18.89,5.82,371669.74,10.55
665446.3,18.9,5.83,371848.67,10.56
665481.93,18.91,5.84,371865.23,10.56
665327.53,18.91,5.84,371735.12,10.56
665173.13,18.91,5.84,371634.46,10.56
665173.13,18.91,5.84,371634.46,10.56
665454.58,18.92,5.85,371830.04,10.57
665646.83,18.93,5.86,371659.72,10.57
665486.0,18.93,5.86,371621.8,10.57
665341.0,18.93,5.86,372425.72,10.6
665341.0,18.93,5.86,372425.72,10.6
664913.44,18.94,5.87,372236.16,10.6
665089.57,18.95,5.88,372368.5,10.61
665143.2,18.95,5.89,372321.38,10.61
664982.37,18.95,5.89,372588.91,10.62
665015.71,18.96,5.89,372661.45,10.62
664849.44,18.96,5.9,372603.53,10.63
664849.44,18.96,5.9,372660.27,10.63
664564.5,18.95,5.89,372399.79,10.62
664564.5,18.95,5.89,372402.43,10.62
664600.13,18.96,5.9,372429.21,10.62
664600.13,18.96,5.9,372544.6,10.63
664304.01,18.95,5.89,372347.33,10.62
664585.46,18.96,5.9,372206.68,10.62
664431.06,18.96,5.9,372402.72,10.63
664276.66,18.97,5.9,372244.69,10.63
664141.56,18.97,5.9,372181.33,10.63
663980.73,18.97,5.9,372885.57,10.65
664024.46,18.97,5.91,372661.42,10.65
664024.46,18.97,5.91,372724.24,10.65
663873.24,18.98,5.91,372660.56,10.65
663683.37,18.97,5.91,372445.45,10.65
663683.37,18.97,5.91,372445.45,10.65
663683.37,18.97,5.91,372445.45,10.65
663719.0,18.98,5.91,372414.55,10.65
663564.6,18.98,5.91,372255.52,10.65
663164.58,18.97,5.9,371895.35,10.64
663164.58,18.97,5.9,371895.35,10.64
662559.86,18.97,5.91,372072.06,10.66
662404.47,18.97,5.91,371916.04,10.65
662238.19,18.98,5.91,371752.3,10.65
662800.71,18.99,5.93,371781.16,10.65
662646.32,18.99,5.93,371578.0,10.65
662680.65,19.0,5.94,371815.51,10.66
662183.76,18.99,5.92,371671.96,10.66
661894.26,18.99,5.93,371826.87,10.67
661733.43,18.99,5.93,371692.04,10.67
661578.04,18.99,5.93,371508.85,10.67
661411.77,18.99,5.93,371637.64,10.67
661891.46,19.01,5.95,371635.28,10.67
661737.07,19.01,5.95,371477.63,10.67
661771.4,19.02,5.95,371440.76,10.67
661617.0,19.02,5.95,371650.39,10.68
661481.9,19.02,5.96,371509.56,10.68
661321.07,19.02,5.96,371390.8,10.68
661165.68,19.02,5.96,371873.96,10.7
661020.91,19.02,5.95,371366.02,10.68
661181.99,19.03,5.96,372130.14,10.71
661653.46,19.04,5.98,372170.65,10.71
661277.62,19.03,5.97,371999.66,10.71
661311.95,19.04,5.98,371945.62,10.71
661157.56,19.04,5.98,372163.16,10.72
661191.89,19.05,5.98,372051.73,10.72
661056.79,19.05,5.98,371938.0,10.72
661331.8,19.06,5.99,372350.32,10.73
661054.89,19.05,5.99,371883.91,10.72
661406.12,19.06,6.0,372777.11,10.75
661239.85,19.07,6.0,372709.88,10.75
660194.69,19.08,6.01,372376.89,10.76
660419.05,19.09,6.03,372440.14,10.77
660264.65,19.09,6.03,372214.16,10.76
660110.25,19.09,6.03,372405.8,10.77
659955.86,19.09,6.03,372180.29,10.77
659656.56,19.09,6.02,371808.69,10.76
659521.46,19.09,6.02,371768.61,10.76
659444.51,19.09,6.03,372759.04,10.79
659733.39,19.11,6.04,372498.67,10.79
659385.7,19.1,6.03,372343.71,10.78
658692.55,19.08,6.02,371707.35,10.77
658728.18,19.09,6.03,371734.13,10.77
658573.78,19.09,6.03,371555.03,10.77
658863.45,19.1,6.04,371761.04,10.78
658863.45,19.1,6.04,371761.04,10.78
658709.05,19.1,6.04,371601.32,10.78
658762.68,19.11,6.04,371515.11,10.78
658790.58,19.11,6.05,371462.52,10.78
658635.2,19.12,6.05,372167.03,10.8
658657.65,19.12,6.06,372352.86,10.81
658693.28,19.13,6.06,372334.64,10.81
657648.13,19.14,6.08,372001.66,10.83
657493.73,19.14,6.08,371858.23,10.83
657335.0,19.14,6.07,371698.26,10.82
657180.6,19.14,6.08,371853.91,10.83
657026.2,19.14,6.08,371742.22,10.83
657079.83,19.15,6.08,371678.52,10.83
656919.0,19.15,6.08,371593.04,10.83
656763.61,19.15,6.08,371879.7,10.84
656786.07,19.15,6.09,371891.66,10.85
656412.0,19.15,6.08,371488.24,10.84
656447.63,19.15,6.09,371492.52,10.84
656293.24,19.15,6.09,371326.59,10.84
656138.84,19.15,6.09,371477.99,10.84
655931.48,19.15,6.09,371332.04,10.84
655774.02,19.15,6.08,371173.11,10.84
656146.51,19.16,6.09,371070.74,10.83
656011.42,19.16,6.1,370961.46,10.83
655850.58,19.16,6.1,371235.8,10.85
655695.2,19.16,6.1,371250.4,10.85
655528.92,19.16,6.1,371312.82,10.85
655219.39,19.16,6.09,371066.91,10.85
655255.02,19.16,6.1,371099.11,10.85
655100.62,19.16,6.1,370969.0,10.85
654946.23,19.17,6.1,371039.79,10.86
654791.83,19.17,6.1,370928.12,10.86
654656.73,19.17,6.1,370840.13,10.86
654229.17,19.18,6.11,370650.57,10.87
654254.9,19.18,6.11,371578.46,10.89
654125.24,19.18,6.12,370748.57,10.87
655490.02,19.22,6.16,372264.03,10.92
655329.19,19.22,6.16,372359.26,10.92
655173.8,19.23,6.16,372209.1,10.92
655007.53,19.23,6.16,372173.47,10.92
655011.34,19.23,6.16,372174.56,10.92
654528.36,19.22,6.15,371637.62,10.91
654533.44,19.22,6.15,371638.95,10.91
654537.96,19.22,6.15,371819.01,10.92
654573.6,19.23,6.16,371851.22,10.92
654607.93,19.23,6.17,371739.55,10.92
654453.53,19.23,6.17,371624.96,10.92
654453.53,19.23,6.17,371624.96,10.92
654734.97,19.24,6.18,371815.83,10.93
654599.88,19.24,6.18,371711.79,10.93
654439.04,19.25,6.18,371585.66,10.93
654283.66,19.25,6.18,372026.32,10.94
654056.41,19.24,6.18,371718.38,10.94
654078.87,19.25,6.18,372010.65,10.95
654114.5,19.25,6.19,371989.14,10.95
653960.1,19.25,6.19,371820.19,10.95
654133.05,19.26,6.2,372036.42,10.96
653978.66,19.26,6.2,371891.65,10.96
653978.66,19.26,6.2,371966.92,10.96
654287.62,19.28,6.21,371870.37,10.96
654126.79,19.28,6.21,372269.72,10.97
653971.4,19.28,6.21,372114.11,10.97
653805.13,19.28,6.21,372383.38,10.98
653840.76,19.29,6.22,372365.16,10.98
653686.36,19.29,6.22,372192.92,10.98
653720.69,19.29,6.23,372392.27,10.99
653431.2,19.3,6.23,372146.69,10.99
653270.37,19.3,6.23,372429.76,11.0
653533.36,19.31,6.24,372108.83,10.99
653367.08,19.31,6.24,372659.29,11.01
652939.52,19.32,6.25,373183.1,11.04
652993.15,19.32,6.26,372799.54,11.03
653021.05,19.33,6.27,372563.22,11.03
653246.85,19.34,6.28,373197.28,11.05
652872.78,19.33,6.27,372964.47,11.04
651827.63,19.35,6.28,372631.49,11.06
651661.35,19.35,6.28,372468.15,11.06
651696.98,19.35,6.29,372484.71,11.06
651542.59,19.36,6.29,372354.6,11.06
651545.12,19.36,6.29,372356.15,11.06
651390.73,19.36,6.29,372499.32,11.07
651672.17,19.37,6.3,372394.7,11.07
651296.33,19.36,6.29,372253.58,11.06
651349.96,19.37,6.3,372586.56,11.08
651624.97,19.38,6.31,372455.05,11.08
651479.98,19.38,6.31,372282.5,11.07
651177.37,19.37,6.31,372819.15,11.09
651178.64,19.37,6.31,372820.84,11.09
651280.0,19.38,6.31,372798.41,11.09
651315.64,19.39,6.32,372814.97,11.1
651542.43,19.4,6.33,372617.69,11.09
651388.03,19.4,6.33,372811.41,11.1
651233.63,19.4,6.33,372671.19,11.1
651287.26,19.4,6.34,372576.91,11.1
651291.2,19.4,6.34,372582.66,11.1
651548.75,19.41,6.35,373137.09,11.12
651393.36,19.42,6.35,373244.85,11.13
651393.36,19.42,6.35,373242.02,11.13
651227.09,19.42,6.35,373307.38,11.13
651698.56,19.43,6.37,373349.71,11.13
650653.4,19.45,6.38,373016.73,11.15
650499.01,19.45,6.39,372838.07,11.15
650190.21,19.45,6.39,373053.42,11.16
650192.75,19.45,6.39,373096.84,11.16
650057.65,19.45,6.39,372998.02,11.16
649896.82,19.46,6.39,372859.98,11.16
649825.06,19.46,6.39,373499.93,11.18
649617.71,19.45,6.39,373292.31,11.18
649432.39,19.45,6.39,372977.64,11.17
649432.39,19.45,6.39,372977.64,11.17
649468.02,19.46,6.4,372959.42,11.18
649313.62,19.46,6.4,372787.18,11.17
649159.22,19.46,6.4,373070.01,11.19
648870.84,19.46,6.39,372748.66,11.18
648716.45,19.46,6.39,372638.81,11.18
649017.19,19.47,6.41,372429.86,11.17
648856.36,19.47,6.41,373257.81,11.2
648800.56,19.48,6.41,373100.27,11.2
648748.87,19.48,6.41,372933.47,11.2
648748.87,19.48,6.41,372926.38,11.2
648973.23,19.49,6.43,372989.62,11.2
648818.83,19.49,6.43,372831.27,11.2
648664.43,19.49,6.43,372716.68,11.2
648698.76,19.5,6.43,372879.84,11.21
648752.4,19.5,6.44,372787.08,11.21
648591.57,19.51,6.44,372670.98,11.21
648624.91,19.51,6.45,373397.05,11.23
648647.36,19.52,6.45,373520.01,11.24
648682.99,19.52,6.46,373563.23,11.24
648528.6,19.52,6.46,373336.0,11.24
648528.6,19.52,6.46,373336.0,11.24
648528.6,19.52,6.46,373399.84,11.24
648792.58,19.54,6.47,373616.66,11.25
648792.58,19.54,6.47,373616.66,11.25
648392.56,19.53,6.46,373256.49,11.24
648238.16,19.53,6.46,373123.28,11.24
648291.8,19.53,6.47,373000.57,11.24
648000.61,19.53,6.46,372761.25,11.23
647839.78,19.53,6.46,372738.67,11.24
646794.62,19.54,6.48,372405.68,11.25
646639.23,19.55,6.48,373018.33,11.27
646472.96,19.55,6.48,372852.77,11.27
646944.43,19.56,6.5,372895.09,11.28
646978.76,19.57,6.5,372775.3,11.28
647013.09,19.57,6.51,372660.17,11.27
647047.43,19.58,6.52,372883.43,11.28
647239.68,19.59,6.53,372774.69,11.28
647037.29,19.59,6.52,372717.24,11.28
647037.29,19.59,6.52,372713.02,11.28
646836.27,19.58,6.52,372437.28,11.27
646675.44,19.58,6.52,372304.33,11.27
646520.05,19.58,6.52,373368.64,11.31
646353.78,19.58,6.52,373347.16,11.31
646578.14,19.6,6.53,373410.4,11.32
646423.74,19.6,6.53,373236.88,11.32
645378.58,19.61,6.55,372903.9,11.33
645378.58,19.61,6.55,372903.9,11.33
645002.74,19.6,6.54,372688.38,11.33
644848.34,19.61,6.54,372588.96,11.33
644882.68,19.61,6.55,372772.51,11.34
644936.31,19.62,6.55,372689.84,11.34
645102.83,19.63,6.56,372589.04,11.34
645328.63,19.64,6.57,373700.8,11.37
645351.09,19.64,6.58,373902.71,11.38
645386.72,19.65,6.59,373889.04,11.38
645421.05,19.66,6.59,373759.8,11.38
645266.65,19.66,6.59,373921.32,11.39
645300.99,19.66,6.6,373820.82,11.39
645165.89,19.66,6.6,373694.17,11.39
645449.12,19.68,6.61,374027.69,11.4
645075.06,19.67,6.6,373704.72,11.39
645075.06,19.67,6.6,373790.13,11.4
644919.67,19.67,6.6,373706.81,11.4
645181.01,19.68,6.62,374522.14,11.42
645181.01,19.68,6.62,374522.14,11.42
645216.64,19.69,6.62,374436.58,11.42
645009.29,19.68,6.62,374161.22,11.42
644791.93,19.68,6.61,373948.9,11.41
644484.58,19.67,6.6,373655.45,11.4
644330.18,19.67,6.61,373553.81,11.4
644175.78,19.67,6.61,373747.06,11.41
644021.38,19.67,6.61,373669.41,11.41
643886.28,19.67,6.61,373606.22,11.42
644073.59,19.68,6.62,374441.71,11.44
643695.97,19.68,6.61,374045.96,11.43
643731.6,19.68,6.62,373972.52,11.43
643980.64,19.7,6.63,373906.47,11.44
643980.64,19.7,6.63,373906.47,11.44
643581.0,19.69,6.62,373448.71,11.42
643581.0,19.69,6.62,373523.73,11.43
643581.0,19.69,6.62,373523.73,11.43
643615.33,19.7,6.63,373411.85,11.43
643896.78,19.71,6.64,373635.15,11.44
643520.94,19.7,6.63,373517.28,11.43
643802.38,19.71,6.64,373393.25,11.43
643426.54,19.7,6.64,374430.78,11.46
643727.28,19.71,6.65,374096.99,11.46
643727.28,19.71,6.65,374096.99,11.46
643727.28,19.71,6.65,374096.99,11.46
643753.51,19.72,6.66,373894.57,11.45
643753.51,19.72,6.66,373894.57,11.45
643861.72,19.73,6.66,374769.03,11.48
643298.55,19.72,6.65,374040.17,11.46
643522.92,19.73,6.66,374103.42,11.47
643695.87,19.74,6.67,373932.18,11.47
643541.47,19.74,6.68,373838.79,11.47
643822.92,19.75,6.69,374055.14,11.48
643687.82,19.75,6.69,373946.13,11.48
643526.99,19.75,6.69,373824.2,11.48
643532.1,19.75,6.69,373908.36,11.48
643532.1,19.75,6.69,373908.36,11.48
643190.91,19.75,6.68,373472.17,11.47
643035.52,19.75,6.68,374172.78,11.49
642869.25,19.75,6.68,374166.41,11.49
642590.91,19.74,6.68,373910.42,11.49
642432.18,19.74,6.67,373751.69,11.48
642467.81,19.75,6.68,373733.47,11.49
642502.14,19.75,6.69,373604.77,11.49
642347.74,19.75,6.69,373765.76,11.49
641302.59,19.77,6.7,373432.78,11.51
641336.92,19.78,6.71,373334.83,11.51
641201.82,19.78,6.71,373197.81,11.51
641044.36,19.77,6.71,373040.88,11.51
640883.53,19.77,6.71,373409.01,11.52
640507.69,19.77,6.7,373175.99,11.52
640352.3,19.77,6.7,372750.81,11.51
640186.02,19.77,6.7,373073.34,11.52
640221.65,19.78,6.71,373116.56,11.52
640067.25,19.78,6.71,372911.69,11.52
639912.86,19.78,6.71,373067.81,11.53
639758.46,19.78,6.71,372932.54,11.53
639812.09,19.79,6.72,372862.37,11.53
639839.99,19.79,6.73,372812.2,11.53
639684.6,19.79,6.73,373211.62,11.55
639899.52,19.8,6.74,373371.63,11.55
639935.15,19.81,6.75,373375.92,11.56
639935.15,19.81,6.75,373389.88,11.56
639969.48,19.82,6.75,373275.32,11.56
639815.08,19.82,6.75,373337.84,11.56
639660.68,19.82,6.75,373220.56,11.56
639525.58,19.82,6.76,373149.67,11.57
638480.43,19.84,6.77,372816.69,11.58
638755.44,19.85,6.78,373483.17,11.61
638610.44,19.85,6.79,373425.11,11.61
638678.62,19.86,6.79,373471.96,11.61
638251.06,19.87,6.8,373282.4,11.62
638115.96,19.87,6.8,373410.21,11.63
637955.13,19.87,6.81,373288.75,11.63
637525.71,19.86,6.8,372976.43,11.62
637380.71,19.86,6.8,373080.52,11.63
637083.36,19.86,6.79,372774.01,11.62
637083.36,19.86,6.79,372765.22,11.62
636906.69,19.86,6.79,372511.36,11.61
636942.32,19.86,6.8,372473.65,11.62
636787.93,19.87,6.8,372320.9,11.62
636633.53,19.87,6.8,372946.47,11.64
636940.7,19.88,6.82,372918.16,11.64
638097.28,19.92,6.86,374185.54,11.68
637806.1,19.91,6.85,374017.51,11.68
637525.93,19.91,6.85,374337.24,11.69
637888.91,19.93,6.86,374347.85,11.69
637734.51,19.93,6.86,374155.1,11.69
637580.12,19.93,6.87,374139.55,11.7
637425.72,19.93,6.87,374342.44,11.71
637190.14,19.93,6.87,373735.55,11.69
637490.88,19.94,6.88,373643.34,11.69
637490.88,19.94,6.88,373754.87,11.69
637330.05,19.94,6.88,373595.84,11.69
637512.41,19.95,6.89,374724.78,11.73
637335.74,19.95,6.89,374622.18,11.73
637371.37,19.96,6.9,374608.51,11.73
637371.37,19.96,6.9,374608.51,11.73
637216.97,19.96,6.9,374431.72,11.73
637251.31,19.97,6.9,374640.79,11.74
637096.91,19.97,6.91,374453.65,11.74
636961.81,19.97,6.91,374561.6,11.74
636800.98,19.97,6.91,374668.08,11.75
636619.06,19.97,6.9,374402.25,11.74
636619.06,19.97,6.9,374402.25,11.74
636463.68,19.97,6.91,374108.48,11.74
636297.4,19.97,6.91,374212.08,11.75
636333.03,19.98,6.91,374255.3,11.75
636178.63,19.98,6.92,374059.24,11.75
636024.24,19.98,6.92,373997.87,11.75
635869.84,19.98,6.92,374438.49,11.77
635734.74,19.99,6.92,374460.87,11.77
635783.98,19.99,6.93,374274.5,11.77
635819.61,20.0,6.94,374267.96,11.77
637287.88,20.05,6.98,375872.56,11.82
636909.24,20.04,6.97,375555.11,11.82
636909.24,20.04,6.97,375555.11,11.82
636943.57,20.04,6.98,375441.12,11.81
636789.17,20.05,6.98,375620.8,11.82
636634.78,20.05,6.98,375430.62,11.82
636499.68,20.05,6.98,375324.96,11.82
636527.58,20.05,6.99,375681.24,11.84
636560.92,20.06,7.0,375800.71,11.84
636394.64,20.06,7.0,375740.84,11.85
636238.59,20.06,6.99,375585.18,11.84
636021.23,20.05,6.99,375349.35,11.83
636056.86,20.06,7.0,375342.81,11.84
636059.4,20.06,7.0,375355.82,11.84
636340.84,20.07,7.01,375202.09,11.83
636186.44,20.07,7.01,375569.28,11.85
635959.2,20.07,7.0,375280.91,11.84
636132.15,20.08,7.01,375137.69,11.84
635997.05,20.08,7.02,376209.72,11.88
635997.05,20.08,7.02,376202.58,11.88
635699.7,20.07,7.01,375640.39,11.86
635699.7,20.07,7.01,375654.5,11.86
636076.29,20.09,7.02,375548.38,11.86
636324.78,20.1,7.04,376491.1,11.89
636360.41,20.11,7.04,376517.88,11.9
636474.24,20.11,7.05,376523.12,11.9
636508.57,20.12,7.06,376407.54,11.9
636542.9,20.13,7.06,376291.15,11.9
636388.51,20.13,7.06,376458.3,11.91
636253.41,20.13,7.07,376370.08,11.91
636092.58,20.13,7.07,376244.31,11.91
636125.92,20.14,7.07,376219.3,11.91
635959.64,20.14,7.07,376726.53,11.93
635995.27,20.15,7.08,376769.75,11.94
635997.81,20.15,7.08,376770.92,11.94
635843.41,20.15,7.08,376643.56,11.94
635689.02,20.15,7.09,376580.11,11.94
635534.62,20.15,7.09,376571.53,11.94
635399.52,20.15,7.09,376487.35,11.94
635238.69,20.15,7.09,376684.28,11.95
634811.12,20.17,7.1,376494.72,11.96
634666.13,20.17,7.1,376313.9,11.96
634489.46,20.17,7.11,376205.16,11.96
634354.36,20.17,7.11,376152.3,11.96
634193.53,20.17,7.11,376246.1,11.97
634197.34,20.17,7.11,376252.93,11.97
634041.95,20.17,7.11,376104.2,11.97
634311.52,20.19,7.12,376518.02,11.98
634674.5,20.2,7.14,376528.62,11.99
634699.94,20.2,7.14,376528.32,11.99
634699.94,20.2,7.14,376530.0,11.99
634308.66,20.19,7.13,376150.85,11.97
634342.99,20.2,7.14,376246.03,11.98
634188.6,20.2,7.14,376111.41,11.98
633891.24,20.19,7.13,375942.18,11.98
634172.69,20.21,7.14,375920.09,11.98
633897.54,20.21,7.15,377141.95,12.02
633601.97,20.2,7.14,376502.46,12.01
633982.01,20.22,7.15,377097.54,12.03
632936.85,20.24,7.17,376764.56,12.05
631936.85,20.21,7.15,375764.56,12.02
631972.48,20.22,7.15,375791.34,12.02
632145.44,20.23,7.16,375613.2,12.02
631932.15,20.23,7.16,375189.4,12.01
631777.75,20.23,7.16,375546.51,12.02
631623.35,20.23,7.17,375463.35,12.03
631488.25,20.23,7.17,375165.53,12.02
631327.42,20.23,7.17,375489.56,12.03
631172.04,20.24,7.17,375322.01,12.03
631005.76,20.24,7.17,375338.2,12.04
631469.01,20.25,7.19,375516.45,12.04
631101.39,20.25,7.18,375327.85,12.04
630804.04,20.24,7.17,375027.43,12.03
630839.67,20.25,7.18,374989.71,12.03
630844.74,20.25,7.18,374990.81,12.03
631286.97,20.26,7.2,375195.81,12.04
631132.57,20.26,7.2,375025.77,12.04
630978.17,20.26,7.2,374852.27,12.04
630843.08,20.27,7.2,375214.44,12.05
630703.03,20.27,7.2,375277.33,12.06
630626.45,20.27,7.21,375786.34,12.08
630317.65,20.28,7.21,375797.47,12.09
630288.13,20.28,7.21,375429.8,12.08
630133.74,20.28,7.22,375292.55,12.08
629088.58,20.3,7.23,374959.57,12.1
629389.32,20.31,7.25,374887.07,12.1
629228.49,20.31,7.25,375248.7,12.11
628852.65,20.3,7.24,375049.28,12.11
628739.2,20.31,7.24,374905.76,12.11
628530.99,20.31,7.24,374898.7,12.11
629002.46,20.33,7.26,374941.02,12.12
627957.3,20.34,7.28,374608.04,12.14
627802.9,20.35,7.28,374387.84,12.13
627648.51,20.35,7.28,374657.19,12.15
627658.8,20.35,7.29,374806.74,12.15
627504.4,20.35,7.29,374749.86,12.15
627128.56,20.34,7.28,374579.73,12.15
626993.46,20.34,7.28,375246.44,12.18
627021.36,20.35,7.29,374792.2,12.16
626876.37,20.35,7.29,374507.44,12.16
626699.7,20.35,7.29,374630.61,12.17
625654.54,20.37,7.31,374297.63,12.19
625690.17,20.38,7.32,374266.72,12.19
625724.5,20.39,7.32,374134.89,12.19
625570.11,20.39,7.32,374344.17,12.2
625415.71,20.39,7.33,374196.76,12.2
625280.61,20.39,7.33,374254.46,12.21
625555.62,20.4,7.34,374046.75,12.2
625555.62,20.4,7.34,374046.75,12.2
625400.23,20.41,7.34,374585.69,12.22
625233.96,20.41,7.34,374507.65,12.22
624868.12,20.4,7.33,374222.91,12.22
625092.48,20.41,7.35,374286.15,12.22
624829.21,20.4,7.34,373993.48,12.21
624829.21,20.4,7.34,373993.48,12.21
624863.54,20.41,7.35,373873.05,12.21
624709.15,20.41,7.35,373725.05,12.21
624554.75,20.41,7.35,373917.45,12.22
624419.65,20.42,7.35,373768.86,12.22
624258.82,20.42,7.35,373681.66,12.22
624101.36,20.41,7.35,373524.2,12.22
623945.97,20.42,7.35,373942.76,12.24
624376.32,20.43,7.37,374180.62,12.24
624411.95,20.44,7.37,374223.84,12.25
624413.22,20.44,7.37,374232.11,12.25
