ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1147,5778,2087570,6212,2087570
1147,5778,2088570,6212,2088570
1148,5780,2089220,6212,2089220
1148,5780,2090220,6212,2090220
1148,5780,2090220,6212,2090220
1148,5780,2090220,6212,2090220
1148,5780,2090330,6212,2090330
1148,5780,2091140,6212,2091140
1148,5780,2091360,6212,2091360
1148,5780,2092360,6212,2092360
1148,5780,2092360,6212,2092360
1148,5780,2092830,6212,2092830
1148,5780,2093300,6212,2093300
1148,5780,2094300,6212,2094300
1148,5780,2095300,6212,2095300
1148,5780,2096300,6212,2096300
1148,5780,2097300,6212,2097300
1148,5780,2098300,6212,2098300
1148,5780,2099110,6212,2099110
1148,5780,2100110,6212,2100110
1148,5780,2101110,6212,2101110
1148,5780,2101270,6212,2101270
1149,5782,2101740,6212,2101740
1149,5782,2102740,6212,2102740
1149,5782,2102740,6212,2102740
1149,5782,2103740,6212,2103740
1149,5782,2104390,6212,2104390
1149,5782,2105200,6212,2105200
1149,5782,2106200,6212,2106200
1149,5782,2107200,6212,2107200
1149,5782,2108200,6212,2108200
1149,5782,2109200,6212,2109200
1149,5782,2110200,6212,2110200
1149,5782,2111010,6212,2111010
1149,5782,2111480,6212,2111480
1149,5782,2112130,6212,2112130
1149,5782,2112680,6212,2112680
1149,5782,2112910,6212,2112910
1149,5782,2113910,6212,2113910
1149,5782,2114910,6212,2114910
1150,5790,2122910,6212,2122910
1150,5790,2123720,6212,2123720
1150,5790,2124720,6212,2124720
1151,5798,2125720,6212,2125720
1151,5798,2125720,6212,2125720
1151,5798,2126720,6212,2126720
1151,5798,2127720,6212,2127720
1151,5798,2128720,6212,2128720
1151,5798,2129190,6212,2129190
1151,5798,2130190,6212,2130190
1151,5798,2130510,6212,2130510
1151,5798,2131510,6212,2131510
1151,5798,2132510,6212,2132510
1152,5806,2132980,6212,2132980
1152,5806,2133980,6212,2133980
1152,5806,2134980,6212,2134980
1152,5806,2135790,6212,2135790
1152,5806,2136790,6212,2136790
1153,5814,2137790,6212,2137790
1153,5814,2138260,6212,2138260
1153,5814,2138260,6212,2138260
1153,5814,2138850,6212,2138850
1153,5814,2139850,6212,2139850
1153,5814,2140320,6212,2140320
1153,5814,2140320,6212,2140320
1153,5814,2141320,6212,2141320
1153,5814,2141910,6212,2141910
1153,5814,2142560,6212,2142560
1153,5814,2143370,6212,2143370
1153,5814,2143530,6212,2143530
1153,5814,2144180,6212,2144180
1153,5814,2144180,6212,2144180
1153,5814,2144410,6212,2144410
1153,5814,2145410,6212,2145410
1153,5814,2145410,6212,2145410
1153,5814,2146410,6212,2146410
1153,5814,2146880,6212,2146880
1153,5814,2147880,6212,2147880
1153,5814,2148880,6212,2148880
1153,5814,2149350,6212,2149350
1153,5814,2149670,6212,2149670
1154,5822,2149900,6212,2149900
1154,5822,2149900,6212,2149900
1154,5822,2150370,6212,2150370
1154,5822,2150370,6212,2150370
1154,5822,2151370,6212,2151370
1154,5822,2151530,6212,2151530
1154,5822,2152530,6212,2152530
1154,5822,2152690,6212,2152690
1154,5822,2153340,6212,2153340
1154,5822,2154340,6212,2154340
1154,5822,2154340,6212,2154340
1154,5822,2155150,6212,2155150
1154,5822,2156150,6212,2156150
1154,5822,2157150,6212,2157150
1154,5822,2157620,6212,2157620
1154,5822,2158430,6212,2158430
1154,5822,2159430,6212,2159430
1155,5824,2160240,6212,2160240
1155,5824,2161240,6212,2161240
1156,5832,2162240,6212,2162240
1156,5832,2163240,6212,2163240
1156,5832,2164240,6212,2164240
1156,5832,2164560,6212,2164560
1156,5832,2165560,6212,2165560
1156,5832,2166030,6212,2166030
1156,5832,2166840,6212,2166840
1156,5832,2167060,6212,2167060
1156,5832,2168060,6212,2168060
1156,5832,2168060,6212,2168060
1156,5832,2169060,6212,2169060
1156,5832,2169290,6212,2169290
1156,5832,2169290,6212,2169290
1156,5832,2170290,6212,2170290
1156,5832,2170760,6212,2170760
1156,5832,2170760,6212,2170760
1156,5832,2171570,6212,2171570
1156,5832,2172570,6212,2172570
1156,5832,2173220,6212,2173220
1156,5832,2173270,6212,2173270
1156,5832,2174270,6212,2174270
1156,5832,2175080,6212,2175080
1156,5832,2175550,6212,2175550
1156,5832,2176200,6212,2176200
1156,5832,2176200,6212,2176200
1156,5832,2177200,6212,2177200
1157,5840,2177200,6212,2177200
1157,5840,2178200,6212,2178200
1157,5840,2179200,6212,2179200
1157,5840,2179670,6212,2179670
1157,5840,2180670,6212,2180670
1157,5840,2181480,6212,2181480
1157,5840,2182480,6212,2182480
1157,5840,2183290,6212,2183290
1157,5840,2184290,6212,2184290
1157,5840,2185290,6212,2185290
1157,5840,2185760,6212,2185760
1157,5840,2186080,6212,2186080
1158,5848,2187080,6212,2187080
1158,5848,2187890,6212,2187890
1158,5848,2188890,6212,2188890
1158,5848,2189890,6212,2189890
1158,5848,2190890,6212,2190890
1158,5848,2190890,6212,2190890
1158,5848,2191360,6212,2191360
1159,5856,2192360,6212,2192360
1159,5856,2193360,6212,2193360
1159,5856,2193830,6212,2193830
1159,5856,2194050,6212,2194050
1159,5856,2194280,6212,2194280
1159,5856,2195280,6212,2195280
1159,5856,2195870,6212,2195870
1159,5856,2196680,6212,2196680
1159,5856,2197680,6212,2197680
1159,5856,2197910,6212,2197910
1160,5864,2198910,6212,2198910
1160,5864,2199910,6212,2199910
1160,5864,2200910,6212,2200910
1160,5864,2201910,6212,2201910
1161,5866,2202910,6212,2202910
1161,5866,2202910,6212,2202910
1161,5866,2203720,6212,2203720
1161,5866,2204530,6212,2204530
1161,5866,2205530,6212,2205530
1161,5866,2205530,6212,2205530
1161,5866,2206530,6212,2206530
1161,5866,2206530,6212,2206530
1161,5866,2207530,6212,2207530
1162,5874,2207530,6212,2207530
1162,5874,2208180,6212,2208180
1162,5874,2208180,6212,2208180
1162,5874,2209180,6212,2209180
1162,5874,2209990,6212,2209990
1162,5874,2210990,6212,2210990
1162,5874,2211990,6212,2211990
1162,5874,2212210,6212,2212210
1162,5874,2213210,6212,2213210
1162,5874,2214210,6212,2214210
1163,5882,2215210,6212,2215210
1163,5882,2216210,6212,2216210
1163,5882,2216210,6212,2216210
1163,5882,2216680,6212,2216680
1163,5882,2217680,6212,2217680
1163,5882,2218150,6212,2218150
1163,5882,2218960,6212,2218960
1163,5882,2219960,6212,2219960
1163,5882,2220960,6212,2220960
1163,5882,2221550,6212,2221550
1163,5882,2222550,6212,2222550
1163,5882,2223550,6212,2223550
1163,5882,2224550,6212,2224550
1163,5882,2225550,6212,2225550
1164,5890,2226550,6212,2226550
1164,5890,2226550,6212,2226550
1164,5890,2227360,6212,2227360
1164,5890,2228360,6212,2228360
1164,5890,2228360,6212,2228360
1164,5890,2229360,6212,2229360
1164,5890,2230360,6212,2230360
1164,5890,2230830,6212,2230830
1164,5890,2231380,6212,2231380
1164,5890,2232380,6212,2232380
1164,5890,2233380,6212,2233380
1164,5890,2234380,6212,2234380
1164,5890,2234850,6212,2234850
1164,5890,2235850,6212,2235850
1164,5890,2236850,6212,2236850
1164,5890,2237500,6212,2237500
1164,5890,2237970,6212,2237970
1164,5890,2237970,6212,2237970
1164,5890,2238970,6212,2238970
1164,5890,2239970,6212,2239970
1164,5890,2240970,6212,2240970
1164,5890,2241780,6212,2241780
1164,5890,2242100,6212,2242100
1164,5890,2242910,6212,2242910
1164,5890,2242910,6212,2242910
1164,5890,2243230,6212,2243230
1164,5890,2244230,6212,2244230
1164,5890,2245230,6212,2245230
1164,5890,2245550,6212,2245550
1164,5890,2245780,6212,2245780
1164,5890,2246010,6212,2246010
1164,5890,2246820,6212,2246820
1165,5892,2247630,6212,2247630
1165,5892,2248630,6212,2248630
1165,5892,2248950,6212,2248950
1165,5892,2249760,6212,2249760
1165,5892,2250760,6212,2250760
1165,5892,2251220,6212,2251220
1165,5892,2252220,6212,2252220
1165,5892,2252220,6212,2252220
1165,5892,2253220,6212,2253220
1165,5892,2254030,6212,2254030
1165,5892,2254190,6212,2254190
1165,5892,2255190,6212,2255190
1165,5892,2255410,6212,2255410
1165,5892,2256410,6212,2256410
1165,5892,2256410,6212,2256410
1166,5900,2257410,6212,2257410
1166,5900,2258060,6212,2258060
1166,5900,2259060,6212,2259060
1166,5900,2259060,6212,2259060
1167,5904,2260060,6212,2260060
1167,5904,2261060,6212,2261060
1167,5904,2262060,6212,2262060
1167,5904,2262060,6212,2262060
1168,5912,2262710,6212,2262710
1168,5912,2263180,6212,2263180
1169,5920,2264180,6212,2264180
1169,5920,2265180,6212,2265180
1169,5920,2265650,6212,2265650
1169,5920,2266110,6212,2266110
1169,5920,2266580,6212,2266580
1169,5920,2267580,6212,2267580
1169,5920,2268580,6212,2268580
1169,5920,2269580,6212,2269580
1170,5928,2270580,6212,2270580
1170,5928,2270580,6212,2270580
1170,5928,2271580,6212,2271580
1170,5928,2271800,6212,2271800
1170,5928,2271800,6212,2271800
1170,5928,2272120,6212,2272120
1170,5928,2273120,6212,2273120
1170,5928,2273120,6212,2273120
1170,5928,2273670,6212,2273670
1170,5928,2274670,6212,2274670
1170,5928,2275140,6212,2275140
1170,5928,2276140,6212,2276140
1170,5928,2277140,6212,2277140
1170,5928,2278140,6212,2278140
1170,5928,2278610,6212,2278610
1170,5928,2279610,6212,2279610
1170,5928,2279930,6212,2279930
1170,5928,2280930,6212,2280930
1170,5928,2280930,6212,2280930
1170,5928,2281930,6212,2281930
1170,5928,2282090,6212,2282090
1170,5928,2282560,6212,2282560
1170,5928,2283560,6212,2283560
1170,5928,2283560,6212,2283560
1170,5928,2283560,6212,2283560
1170,5928,2284030,6212,2284030
1170,5928,2285030,6212,2285030
1170,5928,2285680,6212,2285680
1170,5928,2286680,6212,2286680
1170,5928,2287150,6212,2287150
1170,5928,2287960,6212,2287960
1170,5928,2288960,6212,2288960
1170,5928,2289770,6212,2289770
1170,5928,2290580,6212,2290580
1170,5928,2291580,6212,2291580
1170,5928,2292580,6212,2292580
1170,5928,2293050,6212,2293050
1171,5936,2294050,6212,2294050
1171,5936,2295050,6212,2295050
1171,5936,2295370,6212,2295370
1171,5936,2295370,6212,2295370
1172,5938,2296020,6212,2296020
1172,5938,2296830,6212,2296830
1172,5938,2297150,6212,2297150
1172,5938,2298150,6212,2298150
1172,5938,2299150,6212,2299150
1172,5938,2300150,6212,2300150
1172,5938,2301150,6212,2301150
1172,5938,2301470,6212,2301470
1172,5938,2302470,6212,2302470
1172,5938,2302470,6212,2302470
1172,5938,2303470,6212,2303470
1172,5938,2303470,6212,2303470
1173,5946,2304470,6212,2304470
1173,5946,2305470,6212,2305470
1173,5946,2306280,6212,2306280
1173,5946,2307280,6212,2307280
1173,5946,2308280,6212,2308280
1173,5946,2308280,6212,2308280
1173,5946,2308600,6212,2308600
1173,5946,2309410,6212,2309410
1173,5946,2310410,6212,2310410
1173,5946,2311410,6212,2311410
1173,5946,2312410,6212,2312410
1173,5946,2313220,6212,2313220
1173,5946,2313220,6212,2313220
1173,5946,2314220,6212,2314220
1173,5946,2314700,6212,2314700
1173,5946,2315700,6212,2315700
1173,5946,2316700,6212,2316700
1173,5946,2317510,6212,2317510
1173,5946,2318320,6212,2318320
1173,5946,2319320,6212,2319320
1174,5954,2320320,6212,2320320
1174,5954,2321320,6212,2321320
1174,5954,2322320,6212,2322320
1174,5954,2323320,6212,2323320
1174,5954,2324130,6212,2324130
1174,5954,2324130,6212,2324130
1174,5954,2325130,6212,2325130
1174,5954,2326130,6212,2326130
1174,5954,2326940,6212,2326940
1174,5954,2327940,6212,2327940
1175,5956,2328410,6212,2328410
1175,5956,2328410,6212,2328410
1175,5956,2329410,6212,2329410
1175,5956,2329880,6212,2329880
1175,5956,2330880,6212,2330880
1175,5956,2331470,6212,2331470
1175,5956,2331470,6212,2331470
1175,5956,2332280,6212,2332280
1175,5956,2333090,6212,2333090
1175,5956,2333090,6212,2333090
1175,5956,2334090,6212,2334090
1175,5956,2334560,6212,2334560
1176,5964,2334670,6212,2334670
1176,5964,2335260,6212,2335260
1176,5964,2336260,6212,2336260
1176,5964,2337260,6212,2337260
1176,5964,2337260,6212,2337260
1176,5964,2338260,6212,2338260
1176,5964,2338910,6212,2338910
1176,5964,2339720,6212,2339720
1176,5964,2340720,6212,2340720
1176,5964,2341720,6212,2341720
1176,5964,2342720,6212,2342720
1176,5964,2343720,6212,2343720
1176,5964,2344720,6212,2344720
1176,5964,2345190,6212,2345190
1176,5964,2345840,6212,2345840
1176,5964,2349840,6212,2349840
1176,5964,2349840,6212,2349840
1176,5964,2350070,6212,2350070
1176,5964,2350540,6212,2350540
1176,5964,2351540,6212,2351540
1176,5964,2352540,6212,2352540
1176,5964,2352700,6212,2352700
1176,5964,2353510,6212,2353510
1176,5964,2354510,6212,2354510
1176,5964,2354980,6212,2354980
1176,5964,2355790,6212,2355790
1176,5964,2356790,6212,2356790
1176,5964,2356790,6212,2356790
1176,5964,2357790,6212,2357790
1176,5964,2358790,6212,2358790
1176,5964,2359250,6212,2359250
1176,5964,2360250,6212,2360250
1176,5964,2360710,6212,2360710
1176,5964,2361710,6212,2361710
1176,5964,2361710,6212,2361710
1176,5964,2362710,6212,2362710
1176,5964,2363520,6212,2363520
1176,5964,2363520,6212,2363520
1176,5964,2364520,6212,2364520
1176,5964,2365520,6212,2365520
1176,5964,2366520,6212,2366520
1176,5964,2367520,6212,2367520
1176,5964,2368520,6212,2368520
1176,5964,2368520,6212,2368520
1177,5972,2369520,6212,2369520
1177,5972,2369520,6212,2369520
1177,5972,2369520,6212,2369520
1177,5972,2370330,6212,2370330
1177,5972,2370800,6212,2370800
1177,5972,2371610,6212,2371610
1177,5972,2372610,6212,2372610
1177,5972,2372840,6212,2372840
1177,5972,2373310,6212,2373310
1177,5972,2373310,6212,2373310
1177,5972,2373780,6212,2373780
1177,5972,2374780,6212,2374780
1177,5972,2375780,6212,2375780
1177,5972,2376590,6212,2376590
1177,5972,2377590,6212,2377590
1177,5972,2378590,6212,2378590
1177,5972,2379590,6212,2379590
1177,5972,2380590,6212,2380590
1177,5972,2380590,6212,2380590
1177,5972,2380910,6212,2380910
1177,5972,2381380,6212,2381380
1177,5972,2381850,6212,2381850
1177,5972,2382850,6212,2382850
1177,5972,2382850,6212,2382850
1177,5972,2383850,6212,2383850
1177,5972,2384320,6212,2384320
1177,5972,2384320,6212,2384320
1177,5972,2384970,6212,2384970
1177,5972,2385970,6212,2385970
1177,5972,2386970,6212,2386970
1178,5980,2387970,6212,2387970
1178,5980,2388970,6212,2388970
1178,5980,2389970,6212,2389970
1178,5980,2390970,6212,2390970
1178,5980,2390970,6212,2390970
1179,5988,2391970,6212,2391970
1179,5988,2391970,6212,2391970
1179,5988,2392780,6212,2392780
1179,5988,2393590,6212,2393590
1179,5988,2394590,6212,2394590
1179,5988,2395590,6212,2395590
1179,5988,2396060,6212,2396060
1179,5988,2396280,6212,2396280
1179,5988,2397280,6212,2397280
1179,5988,2398090,6212,2398090
1179,5988,2398090,6212,2398090
1179,5988,2398320,6212,2398320
1179,5988,2399320,6212,2399320
1179,5988,2400320,6212,2400320
1179,5988,2401320,6212,2401320
1179,5988,2402320,6212,2402320
1179,5988,2403320,6212,2403320
1179,5988,2404320,6212,2404320
1179,5988,2405320,6212,2405320
1179,5988,2406130,6212,2406130
1179,5988,2407130,6212,2407130
1179,5988,2407600,6212,2407600
1179,5988,2408070,6212,2408070
1179,5988,2409070,6212,2409070
1179,5988,2409070,6212,2409070
1179,5988,2409070,6212,2409070
1180,5990,2409720,6212,2409720
1180,5990,2410720,6212,2410720
1180,5990,2411190,6212,2411190
1180,5990,2411190,6212,2412190
1180,5990,2412190,6212,2413190
1180,5990,2412510,6212,2413510
1180,5990,2412740,6212,2413740
1180,5990,2413740,6212,2414740
1180,5990,2414740,6212,2415740
1180,5990,2414740,6212,2415740
1181,5998,2415740,6212,2416740
1181,5998,2416740,6212,2417740
1181,5998,2417550,6212,2418550
1181,5998,2418550,6212,2419550
1181,5998,2418550,6212,2420550
1181,5998,2418550,6212,2421550
1181,5998,2418550,6212,2422550
1181,5998,2419100,6212,2423100
1181,5998,2420100,6212,2424100
1181,5998,2421100,6212,2425100
1181,5998,2421570,6212,2425570
1181,5998,2421570,6212,2425570
1181,5998,2421570,6212,2426570
1181,5998,2422570,6212,2427570
1181,5998,2422570,6212,2427570
1181,5998,2422800,6212,2427800
1181,5998,2423800,6212,2428800
1181,5998,2423800,6212,2428800
1181,5998,2423800,6212,2428800
1181,5998,2424610,6212,2429610
1181,5998,2425610,6212,2430610
1181,5998,2426610,6212,2431610
1181,5998,2427260,6212,2432260
1181,5998,2427580,6212,2432580
1181,5998,2427580,6212,2432580
1181,5998,2428230,6212,2433230
1181,5998,2429040,6212,2434040
1181,5998,2429040,6212,2434040
1181,5998,2430040,6212,2435040
1181,5998,2430040,6212,2435040
1181,5998,2430200,6212,2435200
1181,5998,2431200,6212,2436200
1181,5998,2431200,6212,2436200
1181,5998,2431570,6212,2436570
1181,5998,2431570,6212,2436570
1181,5998,2432380,6212,2437380
1181,5998,2432380,6212,2437380
1181,5998,2432540,6212,2437540
1181,5998,2433540,6212,2438540
1181,5998,2434010,6212,2439010
1181,5998,2434490,6212,2439490
1181,5998,2435490,6212,2440490
1181,5998,2435810,6212,2440810
1181,5998,2436810,6212,2441810
1182,6006,2437130,6212,2442130
1182,6006,2437940,6212,2442940
1182,6006,2437940,6212,2443940
1182,6006,2438940,6212,2444940
1182,6006,2439940,6212,2445940
1182,6006,2440750,6212,2446750
1182,6006,2440750,6212,2447750
1182,6006,2441750,6212,2448750
1183,6014,2442560,6212,2449560
1183,6014,2443370,6212,2450370
1183,6014,2444180,6212,2451180
1183,6014,2444180,6212,2452180
1183,6014,2444770,6212,2452770
1183,6014,2445770,6212,2453770
1183,6014,2446770,6212,2454770
1183,6014,2447000,6212,2455000
1183,6014,2448000,6212,2456000
1183,6014,2448000,6212,2456000
1183,6014,2448000,6212,2456000
1183,6014,2448810,6212,2456810
1183,6014,2448810,6212,2457810
1183,6014,2449460,6212,2458460
1183,6014,2449930,6212,2458930
1183,6014,2450300,6212,2459300
1183,6014,2451110,6212,2460110
1183,6014,2451430,6212,2460430
1183,6014,2452430,6212,2461430
1183,6014,2453240,6212,2462240
1183,6014,2454240,6212,2463240
1183,6014,2455050,6212,2464050
1183,6014,2456050,6212,2465050
1183,6014,2456860,6212,2465860
1183,6014,2457180,6212,2466180
1183,6014,2458180,6212,2467180
1183,6014,2458500,6212,2467500
1183,6014,2459500,6212,2468500
1183,6014,2459500,6212,2468500
1183,6014,2459500,6212,2468500
1183,6014,2459820,6212,2468820
1183,6014,2460630,6212,2469630
1183,6014,2460950,6212,2469950
1183,6014,2461950,6212,2470950
1183,6014,2462950,6212,2471950
1183,6014,2463420,6212,2472420
1183,6014,2463420,6212,2472420
1183,6014,2464420,6212,2473420
1183,6014,2464890,6212,2473890
1183,6014,2465890,6212,2474890
1183,6014,2466890,6212,2475890
1183,6014,2467360,6212,2476360
1183,6014,2468360,6212,2477360
1183,6014,2468830,6212,2477830
1183,6014,2469830,6212,2478830
1183,6014,2470480,6212,2479480
1183,6014,2470950,6212,2479950
1183,6014,2471270,6212,2480270
1183,6014,2472270,6212,2481270
1183,6014,2473270,6212,2482270
1183,6014,2473430,6212,2482430
1183,6014,2474430,6212,2483430
1183,6014,2475430,6212,2484430
1183,6014,2476430,6212,2485430
1183,6014,2477240,6212,2486240
1183,6014,2477790,6212,2486790
1183,6014,2478790,6212,2487790
1183,6014,2478790,6212,2488790
1183,6014,2478790,6212,2488790
1183,6014,2479790,6212,2489790
1183,6014,2480790,6212,2490790
1183,6014,2481260,6212,2491260
1183,6014,2482070,6212,2492070
1183,6014,2482540,6212,2492540
1183,6014,2483350,6212,2493350
1183,6014,2483350,6212,2493350
1183,6014,2483350,6212,2494350
1183,6014,2484000,6212,2495000
1183,6014,2484810,6212,2495810
1183,6014,2485810,6212,2496810
1183,6014,2485810,6212,2497620
1183,6014,2486810,6212,2498620
1183,6014,2487130,6212,2498940
1183,6014,2488130,6212,2499940
1183,6014,2488130,6212,2499940
1183,6014,2489130,6212,2500940
1183,6014,2490130,6212,2501940
1183,6014,2490940,6212,2502750
1183,6014,2491260,6212,2503070
1183,6014,2492260,6212,2504070
1183,6014,2493070,6212,2504880
1183,6014,2493540,6212,2505350
1183,6014,2494010,6212,2505820
1183,6014,2494480,6212,2506290
1183,6014,2494480,6212,2506290
1183,6014,2495480,6212,2507290
1183,6014,2495950,6212,2507760
1183,6014,2496950,6212,2508760
1183,6014,2497420,6212,2509230
1183,6014,2498420,6212,2510230
1183,6014,2498890,6212,2510700
1183,6014,2498890,6212,2510700
1183,6014,2499440,6212,2511250
1183,6014,2500440,6212,2512250
1183,6014,2501440,6212,2513250
1183,6014,2502440,6212,2514250
1183,6014,2503440,6212,2515250
1184,6015,2503760,6212,2515570
1184,6015,2504760,6212,2516570
1184,6015,2504760,6212,2516570
1184,6015,2505220,6212,2517030
1184,6015,2505870,6212,2517680
1184,6015,2506870,6212,2518680
1184,6015,2507680,6212,2519490
1184,6015,2508490,6212,2520300
1184,6015,2508490,6212,2520300
1184,6015,2509490,6212,2521300
1184,6015,2510300,6212,2522110
1184,6015,2511300,6212,2523110
1184,6015,2512300,6212,2524110
1184,6015,2513110,6212,2524920
1184,6015,2513700,6212,2525510
1184,6015,2513700,6212,2526510
1184,6015,2514700,6212,2527510
1184,6015,2515510,6212,2528320
1185,6023,2516510,6212,2529320
1185,6023,2517510,6212,2530320
1185,6023,2518510,6212,2531320
1185,6023,2519320,6212,2532130
1185,6023,2520320,6212,2533130
1185,6023,2520780,6212,2533590
1185,6023,2520780,6212,2534590
1185,6023,2521590,6212,2535400
1185,6023,2521590,6212,2536210
1185,6023,2522590,6212,2537210
1185,6023,2522590,6212,2537210
1185,6023,2522590,6212,2537210
1185,6023,2523590,6212,2538210
1185,6023,2524590,6212,2539210
1185,6023,2524590,6212,2540210
1185,6023,2525060,6212,2540680
1185,6023,2525060,6212,2541680
1185,6023,2526060,6212,2542680
1186,6024,2526170,6212,2542790
1186,6024,2527170,6212,2543790
