ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
874156.87,98.44,62.21,865948.15,97.52
874156.87,98.44,62.21,865967.23,97.52
873781.58,98.45,62.22,865716.76,97.54
873781.58,98.45,62.22,865716.76,97.54
873781.58,98.45,62.22,865716.76,97.54
873781.58,98.45,62.22,865716.76,97.54
873781.58,98.45,62.22,865716.76,97.54
873387.57,98.46,62.22,865326.14,97.55
873044.87,98.46,62.23,865202.93,97.58
872744.7,98.46,62.23,864793.55,97.57
872350.7,98.47,62.24,864348.93,97.57
872350.7,98.47,62.24,864348.93,97.57
872350.7,98.47,62.24,864348.93,97.57
871956.7,98.48,62.25,864178.78,97.6
871956.7,98.48,62.25,864178.78,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871373.46,98.48,62.25,863595.2,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
871095.76,98.48,62.25,863312.1,97.6
870702.49,98.49,62.26,862919.52,97.61
870702.49,98.49,62.26,862919.52,97.61
870702.49,98.49,62.26,862919.52,97.61
870290.3,98.5,62.27,862505.82,97.62
870290.3,98.5,62.27,862505.82,97.62
870290.3,98.5,62.27,862505.82,97.62
870290.3,98.5,62.27,862505.82,97.62
870290.3,98.5,62.27,862505.82,97.62
870291.92,98.5,62.27,862507.8,97.62
870291.92,98.5,62.27,862507.8,97.62
870291.92,98.5,62.27,862507.8,97.62
869897.92,98.51,62.28,862014.76,97.61
869848.72,98.51,62.28,861965.6,97.61
869848.72,98.51,62.28,861965.6,97.61
869848.72,98.51,62.28,861965.6,97.61
869848.72,98.51,62.28,861965.6,97.61
869848.72,98.51,62.28,861967.6,97.61
869479.91,98.51,62.29,861677.97,97.63
869479.91,98.51,62.29,861677.97,97.63
869479.91,98.51,62.29,861677.97,97.63
869479.91,98.51,62.29,861677.97,97.63
869321.36,98.51,62.29,861520.35,97.63
869321.36,98.51,62.29,861520.35,97.63
869321.36,98.51,62.29,861520.35,97.63
869321.36,98.51,62.29,861520.35,97.63
869321.36,98.51,62.29,861520.35,97.63
869321.36,98.51,62.29,861520.35,97.63
869321.36,98.51,62.29,861520.35,97.63
869321.36,98.51,62.29,861520.35,97.63
869324.02,98.51,62.29,861559.83,97.63
868824.0,98.52,62.29,861041.66,97.64
868824.0,98.52,62.29,861041.66,97.64
868824.0,98.52,62.29,861041.66,97.64
868861.78,98.52,62.3,861182.83,97.65
868545.5,98.54,62.31,860867.51,97.67
868545.5,98.54,62.31,860867.51,97.67
868545.5,98.54,62.31,860867.51,97.67
868545.5,98.54,62.31,860867.51,97.67
868545.5,98.54,62.31,860867.51,97.67
868545.5,98.54,62.31,860867.51,97.67
868545.5,98.54,62.31,860867.51,97.67
868171.13,98.55,62.32,860800.89,97.71
868171.13,98.55,62.32,860774.26,97.71
868171.13,98.55,62.32,860774.26,97.71
867959.03,98.55,62.33,860567.33,97.71
867959.03,98.55,62.33,860567.33,97.71
867959.03,98.55,62.33,860567.33,97.71
867959.03,98.55,62.33,860567.33,97.71
867959.03,98.55,62.33,860567.33,97.71
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867573.38,98.56,62.33,860154.76,97.72
867318.83,98.57,62.34,859891.51,97.72
867318.83,98.57,62.34,859891.51,97.72
867018.66,98.57,62.34,859489.39,97.71
867018.66,98.57,62.34,859489.39,97.71
867018.66,98.57,62.34,859489.39,97.71
867018.66,98.57,62.34,859489.39,97.71
866753.0,98.59,62.37,859282.2,97.74
866542.2,98.6,62.38,859028.18,97.75
866195.22,98.62,62.39,858624.46,97.75
866195.22,98.62,62.39,858624.46,97.75
866195.22,98.62,62.39,858624.46,97.75
866195.22,98.62,62.39,858624.46,97.75
866195.22,98.62,62.39,858624.46,97.75
866195.22,98.62,62.39,858624.46,97.75
866195.22,98.62,62.39,858624.46,97.75
866303.68,98.63,62.4,858874.52,97.78
866303.68,98.63,62.4,858874.52,97.78
866145.84,98.63,62.4,858719.52,97.78
866145.84,98.63,62.4,858719.52,97.78
866145.84,98.63,62.4,858719.52,97.78
865845.67,98.63,62.41,858386.82,97.78
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858296.49,97.79
865645.27,98.63,62.41,858284.76,97.79
865645.27,98.63,62.41,858284.76,97.79
865645.27,98.63,62.41,858284.76,97.79
865438.77,98.63,62.41,858158.42,97.8
865438.77,98.63,62.41,858158.42,97.8
865438.77,98.63,62.41,858158.42,97.8
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
865043.33,98.64,62.42,857774.59,97.81
864826.26,98.64,62.42,857684.03,97.83
864901.09,98.65,62.43,857848.79,97.85
864901.09,98.65,62.43,857848.79,97.85
864791.31,98.65,62.42,857741.41,97.85
864791.31,98.65,62.42,857741.41,97.85
864493.75,98.65,62.43,857485.74,97.85
864493.75,98.65,62.43,857485.74,97.85
864493.75,98.65,62.43,857485.74,97.85
864493.75,98.65,62.43,857485.74,97.85
864493.75,98.65,62.43,857463.47,97.85
864493.75,98.65,62.43,857463.47,97.85
864493.75,98.65,62.43,857463.47,97.85
864493.75,98.65,62.43,857463.47,97.85
864493.75,98.65,62.43,857463.47,97.85
864493.75,98.65,62.43,857463.47,97.85
864493.75,98.65,62.43,857463.47,97.85
864493.75,98.65,62.43,857463.47,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857050.54,97.85
864149.38,98.67,62.44,857076.8,97.86
863849.21,98.67,62.44,856851.37,97.87
863641.4,98.67,62.45,856682.04,97.87
863641.4,98.67,62.45,856682.04,97.87
863641.4,98.67,62.45,856714.01,97.88
863641.4,98.67,62.45,856714.01,97.88
863641.4,98.67,62.45,856714.01,97.88
863641.4,98.67,62.45,856714.01,97.88
863256.51,98.68,62.46,856301.55,97.88
863256.51,98.68,62.46,856301.55,97.88
863256.51,98.68,62.46,856301.55,97.88
863256.51,98.68,62.46,856301.55,97.88
863256.51,98.68,62.46,856301.55,97.88
863256.51,98.68,62.46,856301.55,97.88
862862.51,98.69,62.46,855911.08,97.89
862862.51,98.69,62.46,855911.08,97.89
862862.51,98.69,62.46,855911.08,97.89
862862.51,98.69,62.46,855911.08,97.89
862862.51,98.69,62.46,855911.08,97.89
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862468.51,98.69,62.47,855528.22,97.9
862168.91,98.7,62.47,855324.32,97.91
862168.91,98.7,62.47,855324.32,97.91
862168.91,98.7,62.47,855324.32,97.91
862168.91,98.7,62.47,855324.32,97.91
862168.91,98.7,62.47,855324.32,97.91
862168.91,98.7,62.47,855324.32,97.91
862168.91,98.7,62.47,855324.32,97.91
861617.47,98.71,62.48,854932.02,97.94
861617.47,98.71,62.48,854932.02,97.94
861617.47,98.71,62.48,854932.02,97.94
861617.47,98.71,62.48,854932.02,97.94
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861267.38,98.72,62.5,854822.27,97.98
861091.11,98.73,62.5,854634.36,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
861091.11,98.73,62.5,854617.54,97.98
860667.59,98.73,62.51,854185.73,97.99
860667.59,98.73,62.51,854185.73,97.99
860403.96,98.73,62.51,853924.12,97.99
860421.73,98.74,62.52,853972.63,98.0
860421.73,98.74,62.52,853972.63,98.0
860421.73,98.74,62.52,853972.63,98.0
860421.73,98.74,62.52,854010.78,98.0
860421.73,98.74,62.52,854010.78,98.0
860027.93,98.74,62.52,853597.27,98.01
860027.93,98.74,62.52,853597.27,98.01
860032.66,98.75,62.52,853596.92,98.01
860032.66,98.75,62.52,853596.92,98.01
859639.54,98.75,62.53,853236.21,98.02
859639.54,98.75,62.53,853236.21,98.02
859639.54,98.75,62.53,853236.21,98.02
859639.54,98.75,62.53,853236.21,98.02
859274.16,98.76,62.54,852974.96,98.04
859277.73,98.76,62.54,853096.53,98.05
859277.73,98.76,62.54,853096.53,98.05
859277.73,98.76,62.54,853096.53,98.05
859277.73,98.76,62.54,853096.53,98.05
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858891.24,98.77,62.55,852696.73,98.06
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852554.93,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858608.99,98.79,62.57,852580.57,98.1
858275.2,98.81,62.59,852242.25,98.11
858275.2,98.81,62.59,852242.25,98.11
858275.2,98.81,62.59,852242.25,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852240.47,98.11
858275.2,98.81,62.59,852260.43,98.12
858275.2,98.81,62.59,852260.43,98.12
858275.2,98.81,62.59,852260.43,98.12
858275.2,98.81,62.59,852260.43,98.12
857975.03,98.81,62.59,852072.06,98.13
857975.03,98.81,62.59,852072.06,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851858.81,98.13
857768.68,98.81,62.59,851885.09,98.13
857386.46,98.82,62.6,851473.91,98.14
857386.46,98.82,62.6,851473.91,98.14
857386.46,98.82,62.6,851473.91,98.14
857386.46,98.82,62.6,851473.91,98.14
857386.46,98.82,62.6,851473.91,98.14
857386.46,98.82,62.6,851473.91,98.14
857200.83,98.83,62.61,851275.55,98.14
857200.83,98.83,62.61,851275.55,98.14
857200.83,98.83,62.61,851275.55,98.14
857200.83,98.83,62.61,851275.55,98.14
857200.83,98.83,62.61,851275.55,98.14
857200.83,98.83,62.61,851275.55,98.14
857200.83,98.83,62.61,851275.55,98.14
857200.83,98.83,62.61,851275.55,98.14
856732.38,98.84,62.62,851029.09,98.18
856732.38,98.84,62.62,851029.09,98.18
856732.38,98.84,62.62,851076.96,98.19
856732.38,98.84,62.62,851076.96,98.19
856732.38,98.84,62.62,851076.96,98.19
856732.38,98.84,62.62,851076.96,98.19
856732.38,98.84,62.62,851076.96,98.19
856437.25,98.84,62.62,850902.23,98.2
856437.25,98.84,62.62,850902.23,98.2
856437.25,98.84,62.62,850902.23,98.2
856437.25,98.84,62.62,850902.23,98.2
856437.25,98.84,62.62,850902.23,98.2
856437.25,98.84,62.62,850902.23,98.2
856437.25,98.84,62.62,850902.23,98.2
856082.79,98.85,62.64,850480.47,98.21
856082.79,98.85,62.64,850480.47,98.21
856082.79,98.85,62.64,850503.83,98.21
856082.79,98.85,62.64,850503.83,98.21
856082.79,98.85,62.64,850503.83,98.21
856082.79,98.85,62.64,850503.83,98.21
855782.62,98.85,62.64,850291.56,98.22
855782.62,98.85,62.64,850291.56,98.22
855782.62,98.85,62.64,850291.56,98.22
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
855353.94,98.87,62.65,849975.4,98.25
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849564.69,98.27
854855.59,98.88,62.66,849590.21,98.27
854553.85,98.88,62.66,849290.36,98.27
854373.82,98.88,62.67,849092.1,98.27
854373.82,98.88,62.67,849092.1,98.27
854373.82,98.88,62.67,849092.1,98.27
854373.82,98.88,62.67,849092.1,98.27
854373.82,98.88,62.67,849092.1,98.27
854373.82,98.88,62.67,849092.1,98.27
854373.82,98.88,62.67,849092.1,98.27
854373.82,98.88,62.67,849115.46,98.28
854373.82,98.88,62.67,849115.46,98.28
854373.82,98.88,62.67,849115.46,98.28
854373.82,98.88,62.67,849115.46,98.28
854373.82,98.88,62.67,849115.46,98.28
854373.82,98.88,62.67,849115.46,98.28
854083.23,98.89,62.67,848815.67,98.28
854083.23,98.89,62.67,848815.67,98.28
854083.23,98.89,62.67,848815.67,98.28
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853716.64,98.9,62.68,848493.44,98.29
853558.51,98.9,62.68,848361.99,98.3
853558.51,98.9,62.68,848361.99,98.3
853133.54,98.9,62.68,847930.52,98.3
853133.54,98.9,62.68,847930.52,98.3
853133.54,98.9,62.68,847930.52,98.3
852833.37,98.9,62.69,847734.43,98.31
852833.37,98.9,62.69,847734.43,98.31
852833.37,98.9,62.69,847734.43,98.31
852833.37,98.9,62.69,847734.43,98.31
852622.27,98.9,62.69,847556.55,98.32
852622.27,98.9,62.69,847556.55,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.47,98.91,62.69,847256.68,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847276.11,98.32
852322.84,98.91,62.69,847314.9,98.32
852322.84,98.91,62.69,847314.9,98.32
852322.84,98.91,62.69,847314.9,98.32
852322.84,98.91,62.69,847314.9,98.32
852322.84,98.91,62.69,847314.9,98.32
852322.84,98.91,62.69,847314.9,98.32
852322.84,98.91,62.69,847314.9,98.32
852322.84,98.91,62.69,847314.9,98.32
852326.07,98.91,62.69,847328.04,98.33
851918.12,98.91,62.7,846907.08,98.33
851918.12,98.91,62.7,846907.08,98.33
851918.12,98.91,62.7,846907.08,98.33
851918.12,98.91,62.7,846907.08,98.33
851918.12,98.91,62.7,846907.08,98.33
851918.12,98.91,62.7,846907.08,98.33
851918.12,98.91,62.7,846907.08,98.33
851918.12,98.91,62.7,846957.05,98.34
851918.12,98.91,62.7,846957.05,98.34
851918.12,98.91,62.7,846957.05,98.34
851918.12,98.91,62.7,846957.05,98.34
851485.62,98.92,62.71,846549.46,98.35
851485.62,98.92,62.71,846549.46,98.35
851485.62,98.92,62.71,846549.46,98.35
851485.62,98.92,62.71,846549.46,98.35
851485.62,98.92,62.71,846549.46,98.35
851485.62,98.92,62.71,846549.46,98.35
851485.62,98.92,62.71,846549.46,98.35
851348.73,98.93,62.72,846406.6,98.35
850940.77,98.93,62.72,846018.74,98.36
850940.77,98.93,62.72,846018.74,98.36
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850730.39,98.93,62.72,845863.12,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
850147.54,98.93,62.72,845290.69,98.37
849844.32,98.94,62.73,844988.85,98.37
849844.32,98.94,62.73,844988.85,98.37
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849844.32,98.94,62.73,845032.88,98.38
849634.43,98.94,62.73,844843.01,98.38
849634.43,98.94,62.73,844843.01,98.38
849634.43,98.94,62.73,844843.01,98.38
849634.43,98.94,62.73,844843.01,98.38
849634.43,98.94,62.73,844843.01,98.38
849634.43,98.94,62.73,844843.01,98.38
849634.43,98.94,62.73,844843.01,98.38
849183.61,98.95,62.74,844494.94,98.4
848669.99,98.96,62.75,843955.94,98.41
848669.99,98.96,62.75,843955.94,98.41
848669.99,98.96,62.75,843955.94,98.41
848669.99,98.96,62.75,843955.94,98.41
848669.99,98.96,62.75,843955.94,98.41
848669.99,98.96,62.75,843955.94,98.41
848669.99,98.96,62.75,843955.94,98.41
848727.72,98.96,62.75,843985.08,98.41
848727.72,98.96,62.75,843985.08,98.41
848727.72,98.96,62.75,843985.08,98.41
848727.72,98.96,62.75,843985.08,98.41
848730.39,98.96,62.75,844016.71,98.41
848730.39,98.96,62.75,844016.71,98.41
848730.39,98.96,62.75,844016.71,98.41
848730.39,98.96,62.75,844016.71,98.41
848730.39,98.96,62.75,844016.71,98.41
848730.39,98.96,62.75,844016.71,98.41
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
848536.03,98.97,62.76,843811.94,98.42
