ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
720,2268,1956880,6212,2000890
720,2268,1957350,6212,2001360
720,2268,1958350,6212,2002360
720,2268,1959350,6212,2003360
720,2268,1959620,6212,2003630
720,2268,1959620,6212,2003630
720,2268,1960620,6212,2004630
720,2268,1960730,6212,2004740
720,2268,1960730,6212,2004740
721,2276,1961730,6212,2005740
721,2276,1962730,6212,2006740
721,2276,1963730,6212,2007740
721,2276,1963730,6212,2008210
721,2276,1964730,6212,2009210
721,2276,1965540,6212,2010020
721,2276,1966540,6212,2011020
721,2276,1967350,6212,2011830
721,2276,1968160,6212,2012640
721,2276,1969160,6212,2013640
721,2276,1970160,6212,2014640
721,2276,1970480,6212,2014960
721,2276,1970480,6212,2014960
721,2276,1971480,6212,2015960
721,2276,1971950,6212,2016430
721,2276,1972950,6212,2017430
721,2276,1973950,6212,2018430
722,2284,1974760,6212,2019240
722,2284,1974760,6212,2019240
722,2284,1975760,6212,2020240
722,2284,1976760,6212,2021240
722,2284,1976760,6212,2021240
722,2284,1977760,6212,2022240
722,2284,1978760,6212,2023240
722,2284,1979760,6212,2024240
722,2284,1979760,6212,2024240
722,2284,1980570,6212,2025050
722,2284,1981570,6212,2026050
723,2292,1982570,6212,2027050
723,2292,1983570,6212,2028050
723,2292,1984570,6212,2029050
723,2292,1985220,6212,2029700
723,2292,1986220,6212,2030700
723,2292,1987220,6212,2031700
723,2292,1988220,6212,2032700
724,2300,1989220,6212,2033700
724,2300,1989220,6212,2033700
724,2300,1990030,6212,2034510
724,2300,1990620,6212,2035100
724,2300,1991620,6212,2036100
724,2300,1992620,6212,2037100
724,2300,1993620,6212,2038100
724,2300,1994170,6212,2038650
724,2300,1995170,6212,2039650
725,2308,1996170,6212,2040650
725,2308,1997170,6212,2041650
725,2308,1997170,6212,2041650
725,2308,1997980,6212,2042460
725,2308,1998790,6212,2043270
725,2308,1999260,6212,2043740
725,2308,2000260,6212,2044740
725,2308,2001260,6212,2045740
725,2308,2001730,6212,2046210
725,2308,2002190,6212,2046670
725,2308,2003000,6212,2047480
726,2316,2003470,6212,2047950
726,2316,2003940,6212,2048420
726,2316,2004940,6212,2049420
726,2316,2005410,6212,2049890
726,2316,2006410,6212,2050890
726,2316,2006880,6212,2051360
726,2316,2006880,6212,2051360
726,2316,2007880,6212,2052360
726,2316,2007880,6212,2052360
727,2324,2008880,6212,2053360
727,2324,2009880,6212,2054360
727,2324,2010690,6212,2055170
727,2324,2011690,6212,2056170
727,2324,2012170,6212,2056650
727,2324,2012640,6212,2057120
727,2324,2012640,6212,2057120
727,2324,2013640,6212,2058120
727,2324,2013640,6212,2058120
728,2332,2017640,6212,2062120
728,2332,2017640,6212,2062120
728,2332,2018100,6212,2062580
728,2332,2018100,6212,2063580
728,2332,2019100,6212,2064580
728,2332,2019570,6212,2065050
728,2332,2020220,6212,2065700
728,2332,2021220,6212,2066700
728,2332,2022220,6212,2067700
728,2332,2022690,6212,2068170
728,2332,2023500,6212,2068980
728,2332,2023500,6212,2068980
729,2340,2024310,6212,2069790
729,2340,2024310,6212,2069790
729,2340,2024780,6212,2070260
729,2340,2025590,6212,2071070
729,2340,2026590,6212,2072070
729,2340,2027400,6212,2072880
729,2340,2027870,6212,2073350
729,2340,2028340,6212,2073820
729,2340,2029340,6212,2074820
729,2340,2030340,6212,2075820
730,2348,2031340,6212,2076820
730,2348,2031810,6212,2077290
730,2348,2031810,6212,2077290
730,2348,2032130,6212,2077610
730,2348,2032600,6212,2078080
730,2348,2033070,6212,2078550
730,2348,2033880,6212,2079360
730,2348,2034340,6212,2079820
730,2348,2035150,6212,2080630
730,2348,2035700,6212,2081180
730,2348,2036700,6212,2082180
730,2348,2037700,6212,2083180
731,2356,2038700,6212,2084180
731,2356,2038700,6212,2085180
731,2356,2039510,6212,2085990
731,2356,2039510,6212,2085990
731,2356,2039620,6212,2086100
731,2356,2040090,6212,2086570
731,2356,2041090,6212,2087570
731,2356,2042090,6212,2088570
731,2356,2042740,6212,2089220
731,2356,2043740,6212,2090220
731,2356,2043740,6212,2090220
731,2356,2043740,6212,2090220
731,2356,2043850,6212,2090330
731,2356,2044660,6212,2091140
731,2356,2044880,6212,2091360
732,2364,2045880,6212,2092360
732,2364,2045880,6212,2092360
732,2364,2046350,6212,2092830
732,2364,2046820,6212,2093300
732,2364,2047820,6212,2094300
732,2364,2048820,6212,2095300
732,2364,2049820,6212,2096300
732,2364,2050820,6212,2097300
732,2364,2051820,6212,2098300
732,2364,2052630,6212,2099110
732,2364,2053630,6212,2100110
733,2372,2054630,6212,2101110
733,2372,2054790,6212,2101270
733,2372,2055260,6212,2101740
733,2372,2056260,6212,2102740
733,2372,2056260,6212,2102740
733,2372,2057260,6212,2103740
733,2372,2057260,6212,2104390
733,2372,2057260,6212,2105200
733,2372,2058260,6212,2106200
733,2372,2058260,6212,2107200
733,2372,2059260,6212,2108200
733,2372,2060260,6212,2109200
733,2372,2061260,6212,2110200
734,2380,2062070,6212,2111010
734,2380,2062540,6212,2111480
734,2380,2063190,6212,2112130
734,2380,2063740,6212,2112680
734,2380,2063740,6212,2112910
734,2380,2064740,6212,2113910
734,2380,2065740,6212,2114910
735,2388,2073740,6212,2122910
735,2388,2074550,6212,2123720
735,2388,2075550,6212,2124720
736,2396,2076550,6212,2125720
736,2396,2076550,6212,2125720
736,2396,2077550,6212,2126720
736,2396,2078550,6212,2127720
736,2396,2079550,6212,2128720
736,2396,2080020,6212,2129190
736,2396,2081020,6212,2130190
736,2396,2081340,6212,2130510
736,2396,2082340,6212,2131510
736,2396,2083340,6212,2132510
736,2396,2083810,6212,2132980
737,2404,2084810,6212,2133980
737,2404,2085810,6212,2134980
737,2404,2086620,6212,2135790
737,2404,2087620,6212,2136790
737,2404,2088620,6212,2137790
737,2404,2089090,6212,2138260
737,2404,2089090,6212,2138260
737,2404,2089680,6212,2138850
737,2404,2090680,6212,2139850
737,2404,2091150,6212,2140320
737,2404,2091150,6212,2140320
738,2412,2092150,6212,2141320
738,2412,2092740,6212,2141910
738,2412,2093390,6212,2142560
738,2412,2094200,6212,2143370
738,2412,2094360,6212,2143530
738,2412,2094360,6212,2144180
738,2412,2094360,6212,2144180
738,2412,2094590,6212,2144410
738,2412,2095590,6212,2145410
738,2412,2095590,6212,2145410
738,2412,2095590,6212,2146410
738,2412,2096060,6212,2146880
738,2412,2097060,6212,2147880
738,2412,2098060,6212,2148880
738,2412,2098530,6212,2149350
738,2412,2098530,6212,2149670
738,2412,2098760,6212,2149900
738,2412,2098760,6212,2149900
738,2412,2099230,6212,2150370
738,2412,2099230,6212,2150370
739,2420,2100230,6212,2151370
739,2420,2100390,6212,2151530
739,2420,2101390,6212,2152530
739,2420,2101550,6212,2152690
739,2420,2101550,6212,2153340
739,2420,2102550,6212,2154340
739,2420,2102550,6212,2154340
739,2420,2103360,6212,2155150
739,2420,2104360,6212,2156150
739,2420,2105360,6212,2157150
739,2420,2105830,6212,2157620
740,2428,2106640,6212,2158430
740,2428,2107640,6212,2159430
740,2428,2108450,6212,2160240
741,2436,2109450,6212,2161240
741,2436,2110450,6212,2162240
741,2436,2111450,6212,2163240
741,2436,2112450,6212,2164240
741,2436,2112770,6212,2164560
741,2436,2113770,6212,2165560
741,2436,2114240,6212,2166030
742,2444,2115050,6212,2166840
742,2444,2115270,6212,2167060
742,2444,2116270,6212,2168060
742,2444,2116270,6212,2168060
742,2444,2117270,6212,2169060
742,2444,2117500,6212,2169290
742,2444,2117500,6212,2169290
742,2444,2118500,6212,2170290
742,2444,2118970,6212,2170760
742,2444,2118970,6212,2170760
742,2444,2119780,6212,2171570
742,2444,2119780,6212,2172570
742,2444,2120430,6212,2173220
742,2444,2120480,6212,2173270
742,2444,2121480,6212,2174270
742,2444,2122290,6212,2175080
742,2444,2122760,6212,2175550
742,2444,2123410,6212,2176200
742,2444,2123410,6212,2176200
742,2444,2124410,6212,2177200
742,2444,2124410,6212,2177200
742,2444,2125410,6212,2178200
742,2444,2126410,6212,2179200
743,2452,2126880,6212,2179670
743,2452,2127880,6212,2180670
743,2452,2128690,6212,2181480
743,2452,2129690,6212,2182480
743,2452,2130500,6212,2183290
743,2452,2131500,6212,2184290
743,2452,2132500,6212,2185290
743,2452,2132970,6212,2185760
743,2452,2133290,6212,2186080
744,2460,2134290,6212,2187080
744,2460,2135100,6212,2187890
744,2460,2136100,6212,2188890
744,2460,2137100,6212,2189890
744,2460,2138100,6212,2190890
744,2460,2138100,6212,2190890
744,2460,2138570,6212,2191360
744,2460,2139570,6212,2192360
744,2460,2140570,6212,2193360
744,2460,2141040,6212,2193830
745,2468,2141260,6212,2194050
745,2468,2141490,6212,2194280
745,2468,2142490,6212,2195280
745,2468,2143080,6212,2195870
745,2468,2143890,6212,2196680
745,2468,2144890,6212,2197680
745,2468,2145120,6212,2197910
745,2468,2146120,6212,2198910
745,2468,2147120,6212,2199910
745,2468,2148120,6212,2200910
746,2476,2149120,6212,2201910
746,2476,2149120,6212,2202910
746,2476,2149120,6212,2202910
746,2476,2149930,6212,2203720
746,2476,2150740,6212,2204530
746,2476,2151740,6212,2205530
746,2476,2151740,6212,2205530
746,2476,2152740,6212,2206530
746,2476,2152740,6212,2206530
746,2476,2153740,6212,2207530
746,2476,2153740,6212,2207530
746,2476,2154390,6212,2208180
746,2476,2154390,6212,2208180
746,2476,2155390,6212,2209180
747,2484,2156200,6212,2209990
747,2484,2157200,6212,2210990
747,2484,2158200,6212,2211990
747,2484,2158420,6212,2212210
747,2484,2159420,6212,2213210
747,2484,2160420,6212,2214210
747,2484,2161420,6212,2215210
747,2484,2162420,6212,2216210
747,2484,2162420,6212,2216210
748,2492,2162890,6212,2216680
748,2492,2163890,6212,2217680
748,2492,2164360,6212,2218150
748,2492,2165170,6212,2218960
748,2492,2166170,6212,2219960
748,2492,2166170,6212,2220960
748,2492,2166760,6212,2221550
748,2492,2167760,6212,2222550
748,2492,2168760,6212,2223550
749,2500,2169760,6212,2224550
749,2500,2170760,6212,2225550
749,2500,2171760,6212,2226550
749,2500,2171760,6212,2226550
749,2500,2172570,6212,2227360
749,2500,2173570,6212,2228360
749,2500,2173570,6212,2228360
749,2500,2174570,6212,2229360
749,2500,2175570,6212,2230360
750,2508,2176040,6212,2230830
750,2508,2176590,6212,2231380
750,2508,2177590,6212,2232380
750,2508,2178590,6212,2233380
750,2508,2179590,6212,2234380
750,2508,2180060,6212,2234850
750,2508,2181060,6212,2235850
750,2508,2182060,6212,2236850
750,2508,2182710,6212,2237500
750,2508,2183180,6212,2237970
750,2508,2183180,6212,2237970
751,2516,2184180,6212,2238970
751,2516,2185180,6212,2239970
751,2516,2186180,6212,2240970
751,2516,2186990,6212,2241780
751,2516,2187310,6212,2242100
751,2516,2188120,6212,2242910
751,2516,2188120,6212,2242910
751,2516,2188440,6212,2243230
751,2516,2189440,6212,2244230
751,2516,2189440,6212,2245230
751,2516,2189760,6212,2245550
751,2516,2189990,6212,2245780
752,2524,2190220,6212,2246010
752,2524,2191030,6212,2246820
753,2532,2191840,6212,2247630
753,2532,2192840,6212,2248630
753,2532,2193160,6212,2248950
753,2532,2193970,6212,2249760
753,2532,2194970,6212,2250760
753,2532,2195430,6212,2251220
753,2532,2196430,6212,2252220
753,2532,2196430,6212,2252220
753,2532,2197430,6212,2253220
753,2532,2198240,6212,2254030
753,2532,2198400,6212,2254190
754,2540,2199400,6212,2255190
754,2540,2199620,6212,2255410
754,2540,2200620,6212,2256410
754,2540,2200620,6212,2256410
754,2540,2200620,6212,2257410
754,2540,2200620,6212,2258060
754,2540,2201620,6212,2259060
754,2540,2201620,6212,2259060
754,2540,2202620,6212,2260060
754,2540,2203620,6212,2261060
754,2540,2204620,6212,2262060
754,2540,2204620,6212,2262060
754,2540,2205270,6212,2262710
754,2540,2205740,6212,2263180
754,2540,2206740,6212,2264180
754,2540,2207740,6212,2265180
754,2540,2208210,6212,2265650
754,2540,2208670,6212,2266110
754,2540,2209140,6212,2266580
754,2540,2210140,6212,2267580
754,2540,2211140,6212,2268580
754,2540,2212140,6212,2269580
755,2548,2213140,6212,2270580
755,2548,2213140,6212,2270580
755,2548,2214140,6212,2271580
755,2548,2214360,6212,2271800
755,2548,2214360,6212,2271800
755,2548,2214680,6212,2272120
755,2548,2215680,6212,2273120
755,2548,2215680,6212,2273120
755,2548,2216230,6212,2273670
755,2548,2217230,6212,2274670
755,2548,2217700,6212,2275140
755,2548,2218700,6212,2276140
756,2556,2219700,6212,2277140
756,2556,2220700,6212,2278140
756,2556,2221170,6212,2278610
756,2556,2222170,6212,2279610
756,2556,2222490,6212,2279930
756,2556,2223490,6212,2280930
756,2556,2223490,6212,2280930
757,2564,2224490,6212,2281930
757,2564,2224650,6212,2282090
757,2564,2225120,6212,2282560
757,2564,2226120,6212,2283560
757,2564,2226120,6212,2283560
757,2564,2226120,6212,2283560
757,2564,2226590,6212,2284030
757,2564,2227590,6212,2285030
758,2572,2228240,6212,2285680
758,2572,2229240,6212,2286680
758,2572,2229710,6212,2287150
758,2572,2230520,6212,2287960
758,2572,2231520,6212,2288960
758,2572,2232330,6212,2289770
758,2572,2233140,6212,2290580
758,2572,2234140,6212,2291580
758,2572,2235140,6212,2292580
758,2572,2235610,6212,2293050
759,2580,2236610,6212,2294050
759,2580,2237610,6212,2295050
759,2580,2237930,6212,2295370
759,2580,2237930,6212,2295370
759,2580,2238580,6212,2296020
759,2580,2239390,6212,2296830
759,2580,2239710,6212,2297150
759,2580,2240710,6212,2298150
759,2580,2241710,6212,2299150
759,2580,2242710,6212,2300150
760,2588,2243710,6212,2301150
760,2588,2244030,6212,2301470
760,2588,2244030,6212,2302470
760,2588,2244030,6212,2302470
760,2588,2245030,6212,2303470
760,2588,2245030,6212,2303470
760,2588,2246030,6212,2304470
760,2588,2247030,6212,2305470
760,2588,2247840,6212,2306280
760,2588,2248840,6212,2307280
760,2588,2249840,6212,2308280
760,2588,2249840,6212,2308280
760,2588,2250160,6212,2308600
760,2588,2250970,6212,2309410
760,2588,2251970,6212,2310410
761,2596,2252970,6212,2311410
761,2596,2253970,6212,2312410
761,2596,2254780,6212,2313220
761,2596,2254780,6212,2313220
761,2596,2255780,6212,2314220
761,2596,2256260,6212,2314700
761,2596,2257260,6212,2315700
761,2596,2258260,6212,2316700
761,2596,2259070,6212,2317510
761,2596,2259880,6212,2318320
762,2604,2260880,6212,2319320
763,2612,2261880,6212,2320320
763,2612,2262880,6212,2321320
763,2612,2263880,6212,2322320
763,2612,2264880,6212,2323320
763,2612,2265690,6212,2324130
763,2612,2265690,6212,2324130
763,2612,2266690,6212,2325130
763,2612,2267690,6212,2326130
763,2612,2268500,6212,2326940
763,2612,2269500,6212,2327940
763,2612,2269970,6212,2328410
763,2612,2269970,6212,2328410
763,2612,2270970,6212,2329410
763,2612,2271440,6212,2329880
763,2612,2272440,6212,2330880
763,2612,2273030,6212,2331470
763,2612,2273030,6212,2331470
764,2620,2273840,6212,2332280
764,2620,2274650,6212,2333090
764,2620,2274650,6212,2333090
764,2620,2274650,6212,2334090
764,2620,2275120,6212,2334560
764,2620,2275230,6212,2334670
764,2620,2275820,6212,2335260
764,2620,2276820,6212,2336260
764,2620,2277820,6212,2337260
764,2620,2277820,6212,2337260
764,2620,2278820,6212,2338260
764,2620,2279470,6212,2338910
765,2628,2280280,6212,2339720
765,2628,2281280,6212,2340720
765,2628,2282280,6212,2341720
765,2628,2283280,6212,2342720
765,2628,2284280,6212,2343720
765,2628,2285280,6212,2344720
765,2628,2285750,6212,2345190
765,2628,2286400,6212,2345840
766,2636,2290400,6212,2349840
766,2636,2290400,6212,2349840
766,2636,2290630,6212,2350070
766,2636,2291100,6212,2350540
766,2636,2292100,6212,2351540
766,2636,2292100,6212,2352540
766,2636,2292260,6212,2352700
766,2636,2293070,6212,2353510
767,2644,2294070,6212,2354510
767,2644,2294070,6212,2354980
767,2644,2294880,6212,2355790
767,2644,2295880,6212,2356790
767,2644,2295880,6212,2356790
767,2644,2296880,6212,2357790
768,2652,2297880,6212,2358790
768,2652,2297880,6212,2359250
768,2652,2298880,6212,2360250
768,2652,2299340,6212,2360710
768,2652,2300340,6212,2361710
768,2652,2300340,6212,2361710
768,2652,2301340,6212,2362710
768,2652,2302150,6212,2363520
768,2652,2302150,6212,2363520
768,2652,2303150,6212,2364520
768,2652,2304150,6212,2365520
768,2652,2305150,6212,2366520
768,2652,2306150,6212,2367520
768,2652,2307150,6212,2368520
768,2652,2307150,6212,2368520
768,2652,2308150,6212,2369520
768,2652,2308150,6212,2369520
768,2652,2308150,6212,2369520
768,2652,2308960,6212,2370330
768,2652,2309430,6212,2370800
769,2660,2310240,6212,2371610
769,2660,2311240,6212,2372610
769,2660,2311470,6212,2372840
769,2660,2311940,6212,2373310
769,2660,2311940,6212,2373310
769,2660,2311940,6212,2373780
769,2660,2312940,6212,2374780
769,2660,2313940,6212,2375780
769,2660,2314750,6212,2376590
769,2660,2315750,6212,2377590
769,2660,2316750,6212,2378590
770,2668,2317750,6212,2379590
770,2668,2318750,6212,2380590
770,2668,2318750,6212,2380590
770,2668,2319070,6212,2380910
770,2668,2319540,6212,2381380
770,2668,2320010,6212,2381850
770,2668,2321010,6212,2382850
770,2668,2321010,6212,2382850
770,2668,2322010,6212,2383850
771,2676,2322480,6212,2384320
771,2676,2322480,6212,2384320
771,2676,2323130,6212,2384970
771,2676,2324130,6212,2385970
771,2676,2325130,6212,2386970
771,2676,2326130,6212,2387970
771,2676,2327130,6212,2388970
771,2676,2328130,6212,2389970
772,2684,2329130,6212,2390970
772,2684,2329130,6212,2390970
772,2684,2330130,6212,2391970
772,2684,2330130,6212,2391970
772,2684,2330940,6212,2392780
772,2684,2331750,6212,2393590
772,2684,2332750,6212,2394590
772,2684,2333750,6212,2395590
772,2684,2334220,6212,2396060
772,2684,2334440,6212,2396280
772,2684,2335440,6212,2397280
772,2684,2336250,6212,2398090
772,2684,2336250,6212,2398090
772,2684,2336250,6212,2398320
773,2692,2337250,6212,2399320
773,2692,2338250,6212,2400320
773,2692,2339250,6212,2401320
773,2692,2340250,6212,2402320
773,2692,2341250,6212,2403320
773,2692,2342250,6212,2404320
773,2692,2343250,6212,2405320
773,2692,2343250,6212,2406130
773,2692,2344250,6212,2407130
773,2692,2344250,6212,2407600
774,2700,2344720,6212,2408070
774,2700,2345720,6212,2409070
774,2700,2345720,6212,2409070
774,2700,2345720,6212,2409070
774,2700,2346370,6212,2409720
774,2700,2347370,6212,2410720
774,2700,2347840,6212,2411190
774,2700,2348840,6212,2412190
774,2700,2349840,6212,2413190
774,2700,2350160,6212,2413510
774,2700,2350390,6212,2413740
774,2700,2351390,6212,2414740
775,2708,2352390,6212,2415740
775,2708,2352390,6212,2415740
775,2708,2353390,6212,2416740
775,2708,2354390,6212,2417740
775,2708,2355200,6212,2418550
775,2708,2356200,6212,2419550
775,2708,2357200,6212,2420550
775,2708,2358200,6212,2421550
776,2716,2359200,6212,2422550
776,2716,2359750,6212,2423100
776,2716,2360750,6212,2424100
776,2716,2361750,6212,2425100
776,2716,2362220,6212,2425570
776,2716,2362220,6212,2425570
776,2716,2363220,6212,2426570
776,2716,2364220,6212,2427570
776,2716,2364220,6212,2427570
776,2716,2364450,6212,2427800
776,2716,2365450,6212,2428800
776,2716,2365450,6212,2428800
776,2716,2365450,6212,2428800
776,2716,2366260,6212,2429610
776,2716,2367260,6212,2430610
777,2724,2368260,6212,2431610
777,2724,2368910,6212,2432260
777,2724,2369230,6212,2432580
777,2724,2369230,6212,2432580
777,2724,2369880,6212,2433230
777,2724,2370690,6212,2434040
777,2724,2370690,6212,2434040
777,2724,2371690,6212,2435040
777,2724,2371690,6212,2435040
777,2724,2371850,6212,2435200
777,2724,2372850,6212,2436200
777,2724,2372850,6212,2436200
777,2724,2373220,6212,2436570
777,2724,2373220,6212,2436570
777,2724,2374030,6212,2437380
777,2724,2374030,6212,2437380
777,2724,2374190,6212,2437540
778,2732,2375190,6212,2438540
778,2732,2375660,6212,2439010
778,2732,2376140,6212,2439490
778,2732,2377140,6212,2440490
778,2732,2377460,6212,2440810
779,2740,2378460,6212,2441810
779,2740,2378780,6212,2442130
779,2740,2378780,6212,2442940
779,2740,2379780,6212,2443940
779,2740,2379780,6212,2444940
779,2740,2380780,6212,2445940
779,2740,2381590,6212,2446750
779,2740,2382590,6212,2447750
779,2740,2383590,6212,2448750
779,2740,2384400,6212,2449560
779,2740,2384400,6212,2450370
779,2740,2385210,6212,2451180
779,2740,2386210,6212,2452180
779,2740,2386210,6212,2452770
779,2740,2387210,6212,2453770
779,2740,2388210,6212,2454770
779,2740,2388440,6212,2455000
779,2740,2389440,6212,2456000
779,2740,2389440,6212,2456000
779,2740,2389440,6212,2456000
