ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
898927.22,15.81,2.47,323653.98,5.69
898778.75,15.81,2.47,323698.05,5.7
898458.75,15.81,2.47,323378.05,5.69
898498.98,15.81,2.47,323458.16,5.69
898350.51,15.81,2.47,323413.25,5.69
898635.87,15.82,2.47,323500.54,5.69
898635.87,15.82,2.47,323500.54,5.69
898338.93,15.82,2.48,323372.39,5.69
898608.16,15.82,2.48,324006.55,5.71
898786.56,15.83,2.49,324045.49,5.71
898638.09,15.83,2.49,324198.92,5.71
898264.26,15.82,2.48,323773.42,5.7
898115.79,15.83,2.48,323746.88,5.7
898115.79,15.83,2.48,323746.88,5.7
898115.79,15.83,2.48,323746.88,5.7
898115.79,15.83,2.48,323746.88,5.7
897908.92,15.82,2.48,323546.37,5.7
897621.22,15.82,2.47,323312.28,5.7
897472.74,15.82,2.47,323210.67,5.7
897472.74,15.82,2.47,323210.67,5.7
896405.27,15.82,2.48,322992.89,5.7
896108.4,15.82,2.47,322702.37,5.7
896108.4,15.82,2.47,322702.37,5.7
895811.53,15.81,2.47,322452.2,5.69
895851.76,15.82,2.47,322532.32,5.69
895851.76,15.82,2.47,322532.32,5.69
895651.36,15.81,2.47,322329.36,5.69
895502.89,15.81,2.47,322284.45,5.69
895788.25,15.82,2.48,322356.61,5.69
895639.78,15.82,2.48,322519.41,5.7
895491.31,15.82,2.48,322407.0,5.7
895669.71,15.82,2.48,322711.78,5.7
895521.24,15.82,2.48,322668.89,5.7
894453.76,15.83,2.48,322451.11,5.71
894453.76,15.83,2.48,322451.11,5.71
894305.29,15.83,2.49,322365.86,5.71
894305.29,15.83,2.49,322365.86,5.71
894345.52,15.83,2.49,322445.97,5.71
894197.05,15.83,2.49,322401.06,5.71
894000.18,15.83,2.49,322210.55,5.7
893851.71,15.83,2.49,322097.44,5.7
893851.71,15.83,2.49,322097.44,5.7
893703.24,15.83,2.49,322082.4,5.7
893554.77,15.83,2.49,322039.51,5.7
893595.0,15.83,2.49,322117.61,5.71
893221.17,15.83,2.48,321814.5,5.7
893399.57,15.83,2.49,322032.87,5.71
893399.57,15.83,2.49,322032.87,5.71
893251.1,15.83,2.49,321989.74,5.71
893536.46,15.84,2.5,322061.9,5.71
893239.59,15.83,2.49,321788.51,5.7
893239.59,15.83,2.49,321788.51,5.7
893091.12,15.83,2.49,322023.21,5.71
892942.65,15.83,2.49,321911.63,5.71
892794.17,15.83,2.49,321895.06,5.71
892645.7,15.83,2.49,321822.61,5.71
892497.23,15.84,2.49,321766.92,5.71
892348.76,15.84,2.49,321654.5,5.71
892200.29,15.84,2.49,321638.77,5.71
892051.82,15.84,2.49,321595.88,5.71
892092.05,15.84,2.5,321673.98,5.71
891943.58,15.84,2.5,321647.44,5.71
891983.81,15.84,2.5,321709.18,5.71
891609.98,15.84,2.49,321334.17,5.71
891609.98,15.84,2.49,321334.17,5.71
891650.21,15.84,2.5,321414.29,5.71
891501.74,15.84,2.5,321369.38,5.71
891451.74,15.84,2.5,321319.38,5.71
891303.27,15.84,2.5,321206.27,5.71
891343.51,15.84,2.5,321376.38,5.71
891718.65,15.85,2.51,321458.05,5.71
891758.89,15.85,2.51,321802.07,5.72
891265.27,15.85,2.5,321462.62,5.72
891116.8,15.85,2.5,321436.08,5.72
890968.32,15.85,2.5,321334.47,5.72
890819.85,15.85,2.5,321222.89,5.71
890671.38,15.85,2.5,321206.32,5.71
890522.91,15.85,2.5,321093.21,5.71
890522.91,15.85,2.5,321093.21,5.71
890374.44,15.85,2.5,321078.18,5.71
890414.67,15.85,2.51,321158.29,5.72
890454.91,15.85,2.51,321276.73,5.72
890454.91,15.85,2.51,321276.73,5.72
890454.91,15.85,2.51,321276.73,5.72
890306.43,15.85,2.51,321164.87,5.72
890346.67,15.86,2.51,321333.73,5.72
890198.2,15.86,2.51,321221.32,5.72
890049.72,15.86,2.51,321205.59,5.72
890335.08,15.86,2.52,321292.87,5.72
890186.61,15.86,2.52,321510.76,5.73
890038.14,15.86,2.52,321468.1,5.73
890038.14,15.86,2.52,321468.1,5.73
889664.31,15.86,2.51,321094.78,5.72
889704.54,15.86,2.52,321172.65,5.73
890148.99,15.87,2.53,321207.33,5.73
890148.99,15.87,2.53,321207.33,5.73
890189.23,15.87,2.53,321655.63,5.74
890229.46,15.88,2.53,321735.74,5.74
890080.99,15.88,2.53,321690.83,5.74
889932.52,15.88,2.53,321664.3,5.74
889784.05,15.88,2.53,321562.69,5.74
889635.57,15.88,2.53,321450.27,5.74
889344.08,15.87,2.53,321322.29,5.73
889195.6,15.87,2.53,321306.56,5.74
889195.6,15.87,2.53,321306.56,5.74
888128.13,15.88,2.53,321088.78,5.74
888421.67,15.88,2.54,321051.03,5.74
888059.66,15.88,2.53,321158.79,5.74
888345.02,15.88,2.54,321413.2,5.75
888123.6,15.88,2.54,321162.18,5.74
888123.6,15.88,2.54,321162.18,5.74
888123.6,15.88,2.54,321162.18,5.74
887848.67,15.88,2.53,320943.49,5.74
887700.2,15.88,2.53,320900.83,5.74
887878.6,15.88,2.54,321108.47,5.74
887730.13,15.88,2.54,320995.36,5.74
887581.66,15.88,2.54,320980.32,5.74
887433.19,15.88,2.54,320985.73,5.74
887718.55,15.89,2.55,321240.57,5.75
887570.08,15.89,2.55,321127.46,5.75
887196.25,15.88,2.54,320799.07,5.74
887047.77,15.88,2.54,320784.03,5.74
887088.01,15.89,2.54,320864.14,5.75
886791.14,15.88,2.54,320601.02,5.74
886642.67,15.88,2.54,320556.11,5.74
886494.2,15.88,2.54,320443.0,5.74
886494.2,15.88,2.54,320443.0,5.74
886672.59,15.89,2.54,320748.48,5.75
886524.12,15.89,2.54,320721.94,5.75
886809.48,15.89,2.55,320983.45,5.75
886661.01,15.89,2.55,320870.34,5.75
886512.54,15.89,2.55,320855.3,5.75
886364.07,15.9,2.55,320742.19,5.75
886215.6,15.9,2.55,320727.15,5.75
886067.13,15.9,2.55,320614.04,5.75
886107.36,15.9,2.56,320784.24,5.76
885958.89,15.9,2.56,320671.13,5.75
885999.12,15.9,2.56,320841.24,5.76
885850.65,15.9,2.56,320814.71,5.76
885890.88,15.9,2.56,320876.45,5.76
885890.88,15.9,2.56,320876.45,5.76
885742.41,15.91,2.56,320763.34,5.76
885593.94,15.91,2.56,320748.3,5.76
885220.11,15.9,2.56,320445.19,5.76
885505.47,15.91,2.56,320396.07,5.76
885357.0,15.91,2.56,320339.36,5.76
885060.13,15.9,2.56,320048.84,5.75
885100.36,15.91,2.56,320498.32,5.76
885100.36,15.91,2.56,320498.32,5.76
885140.59,15.91,2.56,320778.08,5.77
884992.12,15.91,2.57,320735.42,5.77
884843.65,15.91,2.57,320649.94,5.76
884695.18,15.91,2.57,320607.05,5.77
884695.18,15.91,2.57,320607.05,5.77
884927.28,15.91,2.57,320898.48,5.77
884967.52,15.92,2.57,320978.6,5.77
884593.68,15.91,2.57,320589.6,5.77
884879.04,15.92,2.58,320874.62,5.77
884879.04,15.92,2.58,320874.62,5.77
884505.21,15.91,2.57,320624.95,5.77
884356.74,15.91,2.57,320512.54,5.77
884208.27,15.91,2.57,320496.81,5.77
884059.8,15.91,2.57,320383.88,5.77
884100.03,15.92,2.57,320554.74,5.77
884385.39,15.92,2.58,320505.65,5.77
884385.39,15.92,2.58,320505.65,5.77
884654.62,15.93,2.59,320455.67,5.77
884280.79,15.92,2.58,320725.47,5.78
884132.32,15.92,2.58,320791.87,5.78
883844.62,15.92,2.58,320428.75,5.77
883696.15,15.92,2.58,320600.86,5.78
883547.68,15.92,2.58,320487.75,5.77
883399.21,15.92,2.58,320472.71,5.78
883439.44,15.92,2.58,320552.83,5.78
883290.97,15.92,2.58,320529.72,5.78
883142.5,15.92,2.58,320503.18,5.78
883142.5,15.92,2.58,320503.18,5.78
882851.92,15.92,2.58,320216.49,5.77
882703.45,15.92,2.58,320114.88,5.77
882935.55,15.93,2.58,320007.93,5.77
882787.08,15.93,2.58,320363.42,5.78
882638.61,15.93,2.58,320250.31,5.78
882348.04,15.92,2.58,319963.62,5.77
882199.57,15.92,2.58,319948.59,5.77
882051.1,15.92,2.58,319905.93,5.77
882336.46,15.93,2.59,320183.55,5.78
882187.99,15.93,2.59,320070.62,5.78
882187.99,15.93,2.59,320070.62,5.78
882228.22,15.93,2.59,320241.48,5.78
881854.39,15.93,2.58,319938.37,5.78
881854.39,15.93,2.58,319997.0,5.78
881705.92,15.93,2.58,319884.59,5.78
881991.28,15.93,2.59,320302.17,5.79
881627.45,15.93,2.59,319938.85,5.78
881478.97,15.93,2.59,319912.32,5.78
881330.5,15.93,2.59,319810.71,5.78
881182.03,15.93,2.59,319697.6,5.78
881182.03,15.93,2.59,319697.6,5.78
881033.56,15.93,2.59,319682.56,5.78
880885.09,15.93,2.59,319569.63,5.78
880736.62,15.93,2.59,319554.42,5.78
880736.62,15.93,2.59,319554.42,5.78
880588.15,15.93,2.59,319527.88,5.78
880439.68,15.93,2.59,319426.27,5.78
879372.2,15.93,2.59,319208.49,5.78
879372.2,15.93,2.59,319198.29,5.78
879223.73,15.93,2.59,319085.87,5.78
879402.13,15.94,2.6,319390.66,5.79
879253.66,15.94,2.6,319348.0,5.79
879293.89,15.94,2.6,319425.86,5.79
879145.42,15.94,2.6,319399.33,5.79
878848.55,15.94,2.59,319108.81,5.79
878848.55,15.94,2.59,319108.81,5.79
878888.78,15.94,2.6,319170.55,5.79
878740.31,15.94,2.6,319127.66,5.79
878740.31,15.94,2.6,319127.66,5.79
878591.84,15.94,2.6,319042.41,5.79
878632.07,15.94,2.6,319122.52,5.79
878810.47,15.95,2.61,319399.01,5.8
878850.7,15.95,2.61,319479.12,5.8
878702.23,15.95,2.61,319434.21,5.8
878553.76,15.95,2.61,319391.55,5.8
878405.29,15.95,2.61,319306.07,5.8
878405.29,15.95,2.61,319306.07,5.8
878108.42,15.95,2.61,319035.7,5.79
878393.78,15.96,2.61,319107.86,5.8
878434.01,15.96,2.62,319400.84,5.8
878474.25,15.96,2.62,319480.95,5.8
878100.41,15.96,2.61,319231.28,5.8
878385.77,15.96,2.62,319516.31,5.81
878385.77,15.96,2.62,319516.31,5.81
878011.94,15.96,2.61,319266.64,5.8
877863.47,15.96,2.61,319240.1,5.8
877715.0,15.96,2.61,319138.49,5.8
877566.53,15.96,2.61,319066.04,5.8
877418.06,15.96,2.61,319010.35,5.8
877418.06,15.96,2.61,319010.35,5.8
877418.06,15.96,2.61,319010.35,5.8
877269.59,15.96,2.62,318983.81,5.8
877121.12,15.96,2.62,318882.2,5.8
876972.65,15.96,2.62,318839.31,5.8
876824.17,15.96,2.62,318754.05,5.8
876864.41,15.96,2.62,318834.17,5.8
876715.94,15.96,2.62,318811.05,5.8
876567.47,15.96,2.62,318768.39,5.8
876418.99,15.96,2.62,318682.91,5.8
876270.52,15.96,2.62,318656.37,5.8
876310.76,15.97,2.62,318718.11,5.81
876162.28,15.97,2.62,318606.53,5.81
876013.81,15.97,2.62,318589.97,5.81
875865.34,15.97,2.62,318547.31,5.81
875905.57,15.97,2.63,318625.17,5.81
875905.57,15.97,2.63,318625.17,5.81
875757.1,15.97,2.63,318582.51,5.81
875608.63,15.97,2.63,318497.03,5.81
875893.99,15.98,2.63,318447.9,5.81
876126.1,15.98,2.64,318340.96,5.81
875977.62,15.98,2.64,318696.53,5.81
875977.62,15.98,2.64,318696.53,5.81
875829.15,15.98,2.64,318643.24,5.81
875680.68,15.98,2.64,318958.63,5.82
875532.21,15.98,2.64,319004.18,5.82
875532.21,15.98,2.64,319004.18,5.82
875572.44,15.99,2.64,319084.3,5.83
875572.44,15.99,2.64,319064.42,5.83
875598.43,15.99,2.64,319162.03,5.83
875598.43,15.99,2.64,319162.03,5.83
875208.61,15.98,2.64,318751.89,5.82
875060.14,15.98,2.64,318728.78,5.82
874911.67,15.98,2.64,318686.12,5.82
874694.37,15.98,2.64,318473.09,5.82
874979.73,15.99,2.64,318750.71,5.82
874979.73,15.99,2.64,318750.71,5.82
874605.9,15.98,2.64,318447.6,5.82
874457.42,15.98,2.64,318421.07,5.82
874457.42,15.98,2.64,318421.07,5.82
874308.95,15.98,2.64,318319.46,5.82
874160.48,15.98,2.64,318206.35,5.82
874160.48,15.98,2.64,318206.35,5.82
874012.01,15.98,2.64,318191.31,5.82
873903.31,15.98,2.64,318087.7,5.82
873754.84,15.98,2.64,317975.28,5.82
873606.37,15.98,2.64,317959.55,5.82
873606.37,15.98,2.64,317959.55,5.82
873457.89,15.98,2.64,317847.13,5.81
873743.25,15.99,2.64,318264.72,5.82
873743.25,15.99,2.64,318264.72,5.82
873594.78,15.99,2.64,318221.83,5.82
873635.02,15.99,2.65,318299.92,5.83
873635.02,15.99,2.65,318299.92,5.83
873675.25,15.99,2.65,318380.04,5.83
873526.78,15.99,2.65,318335.13,5.83
873378.31,15.99,2.65,318222.71,5.83
873378.31,15.99,2.65,318222.71,5.83
873004.48,15.99,2.64,317849.4,5.82
872856.0,15.99,2.64,317833.67,5.82
872856.0,15.99,2.64,317833.67,5.82
872856.0,15.99,2.64,317833.67,5.82
872707.53,15.99,2.64,317720.56,5.82
872992.89,15.99,2.65,318138.83,5.83
872844.42,15.99,2.65,318066.38,5.83
872553.85,15.99,2.65,317779.61,5.82
872594.08,15.99,2.65,317887.27,5.83
872445.61,15.99,2.65,317774.16,5.83
872445.61,15.99,2.65,317774.16,5.83
872297.14,15.99,2.65,317759.12,5.83
872475.54,16.0,2.66,317798.07,5.83
872515.77,16.0,2.66,318063.23,5.83
872367.3,16.0,2.66,317950.12,5.83
872257.3,16.0,2.66,317840.12,5.83
872108.83,16.0,2.66,317825.09,5.83
872108.83,16.0,2.66,317825.09,5.83
872108.83,16.0,2.66,317825.09,5.83
871960.36,16.0,2.66,317798.55,5.83
872000.59,16.0,2.66,317860.29,5.83
871852.12,16.0,2.66,317817.63,5.83
871478.29,16.0,2.66,317444.32,5.83
871478.29,16.0,2.66,317444.32,5.83
871763.65,16.01,2.66,317721.94,5.83
871615.18,16.01,2.66,317679.28,5.83
871793.58,16.01,2.67,317914.31,5.84
871793.58,16.01,2.67,317914.31,5.84
871466.71,16.01,2.66,317652.96,5.83
871092.87,16.0,2.66,317349.85,5.83
871362.11,16.01,2.66,317280.68,5.83
871213.64,16.01,2.66,317242.81,5.83
871065.16,16.01,2.66,317638.3,5.84
870916.69,16.01,2.66,317563.63,5.84
870618.99,16.0,2.66,317325.97,5.83
870470.52,16.0,2.66,317283.08,5.83
870510.75,16.01,2.66,317361.18,5.84
870796.11,16.01,2.67,317448.46,5.84
870499.24,16.01,2.67,317157.95,5.83
870125.41,16.0,2.66,316958.45,5.83
869976.94,16.0,2.66,317002.51,5.83
869828.47,16.0,2.66,316890.1,5.83
870006.87,16.01,2.67,317194.88,5.84
869858.4,16.01,2.67,317152.22,5.84
869709.93,16.01,2.67,317066.74,5.84
869561.45,16.01,2.67,316954.32,5.84
869412.98,16.01,2.67,316938.59,5.84
869264.51,16.01,2.67,316912.06,5.84
869116.04,16.01,2.67,316810.45,5.84
868967.57,16.01,2.67,316767.55,5.84
868819.1,16.01,2.67,316682.3,5.84
868670.63,16.01,2.67,316609.85,5.84
868522.16,16.01,2.67,316554.15,5.84
868373.69,16.01,2.67,316511.49,5.84
868225.21,16.01,2.67,316426.01,5.84
868265.45,16.01,2.67,316506.12,5.84
868116.98,16.01,2.67,316461.21,5.84
867968.51,16.01,2.67,316349.63,5.84
867820.03,16.01,2.67,316333.07,5.84
867523.16,16.01,2.67,316042.55,5.83
867898.31,16.02,2.67,315827.53,5.83
867749.84,16.02,2.68,315755.08,5.83
867601.37,16.02,2.68,315699.38,5.83
867452.9,16.02,2.68,315586.27,5.83
867304.43,16.02,2.68,315571.24,5.83
867304.43,16.02,2.68,315571.24,5.83
867344.66,16.02,2.68,315651.35,5.83
867384.89,16.03,2.68,315769.79,5.83
867236.42,16.03,2.68,315657.93,5.83
867087.95,16.03,2.68,315641.65,5.83
867128.18,16.03,2.69,315721.76,5.84
866979.71,16.03,2.69,315676.85,5.84
866831.24,16.03,2.69,315604.4,5.84
866871.47,16.03,2.69,315712.06,5.84
866911.71,16.04,2.69,315792.17,5.84
866914.3,16.04,2.69,315805.46,5.84
865846.82,16.04,2.7,315597.72,5.85
865698.35,16.04,2.7,315574.63,5.85
865876.75,16.05,2.7,315613.58,5.85
865728.28,16.05,2.7,315767.0,5.85
865768.51,16.05,2.71,315847.12,5.85
865620.04,16.05,2.71,315802.21,5.86
865304.99,16.04,2.7,315691.21,5.85
865156.52,16.04,2.7,315578.1,5.85
865156.52,16.04,2.7,315578.1,5.85
865156.52,16.04,2.7,315578.1,5.85
865008.05,16.04,2.7,315563.07,5.85
865452.5,16.05,2.71,316853.8,5.88
865452.5,16.05,2.71,317110.31,5.88
866605.68,16.08,2.73,317686.76,5.89
866457.2,16.08,2.73,317660.23,5.89
866457.2,16.08,2.73,317660.23,5.89
866308.73,16.08,2.74,317558.62,5.89
866487.13,16.08,2.74,317597.56,5.9
868145.83,16.12,2.77,320703.31,5.95
868431.19,16.12,2.78,321139.12,5.96
868471.42,16.13,2.78,321219.24,5.96
868097.59,16.12,2.78,320996.24,5.96
867949.12,16.12,2.78,320951.33,5.96
867800.65,16.12,2.78,320924.79,5.96
867652.18,16.12,2.78,320823.18,5.96
867503.7,16.12,2.78,320796.64,5.96
867355.23,16.12,2.78,320695.03,5.96
867206.76,16.12,2.78,320652.37,5.96
867058.29,16.12,2.78,320566.89,5.96
867058.29,16.12,2.78,320566.89,5.96
866909.82,16.12,2.78,320455.02,5.96
866761.35,16.12,2.78,320438.74,5.96
866801.58,16.13,2.78,320518.86,5.96
866653.11,16.13,2.78,320473.95,5.96
866504.64,16.13,2.78,320447.41,5.96
865437.16,16.13,2.79,320229.63,5.97
865278.46,16.13,2.78,320076.27,5.97
865129.99,16.13,2.78,319974.66,5.97
865423.54,16.13,2.79,319936.91,5.96
865051.52,16.13,2.79,320036.99,5.97
864903.05,16.13,2.79,319916.52,5.97
864943.28,16.13,2.79,319996.63,5.97
864794.81,16.13,2.79,319951.72,5.97
864646.34,16.13,2.79,319908.83,5.97
864497.87,16.13,2.79,319823.57,5.97
864783.23,16.14,2.8,319774.45,5.97
864823.46,16.14,2.8,319854.57,5.97
864674.99,16.14,2.8,319831.54,5.97
864526.52,16.14,2.8,319778.25,5.97
864378.05,16.14,2.8,320102.77,5.98
864229.58,16.14,2.8,320099.9,5.98
864461.68,16.15,2.81,319992.95,5.98
864097.85,16.15,2.8,319699.84,5.97
863949.38,16.15,2.8,320055.33,5.98
863800.9,16.15,2.8,320012.44,5.98
863800.9,16.15,2.8,320012.44,5.98
863652.43,16.15,2.8,319927.19,5.98
863503.96,16.15,2.8,319815.61,5.98
863355.49,16.15,2.8,319799.04,5.98
863207.02,16.15,2.8,319686.11,5.98
863492.38,16.15,2.81,320104.21,5.99
863492.38,16.15,2.81,320104.21,5.99
863343.91,16.15,2.81,320077.67,5.99
863047.04,16.15,2.81,319787.77,5.98
863087.27,16.15,2.81,319849.51,5.99
862938.8,16.15,2.81,319777.06,5.99
862938.8,16.15,2.81,319777.06,5.99
862938.8,16.15,2.81,319777.06,5.99
862979.03,16.16,2.81,319884.72,5.99
862830.56,16.16,2.81,319858.18,5.99
862682.09,16.16,2.81,319756.57,5.99
862318.26,16.15,2.81,319393.26,5.98
861977.69,16.15,2.8,319056.57,5.98
862246.92,16.15,2.81,318987.4,5.98
862532.28,16.16,2.82,318957.5,5.98
862158.45,16.15,2.81,319223.51,5.98
861838.45,16.15,2.8,318903.51,5.98
861689.98,16.15,2.81,318971.86,5.98
861975.34,16.16,2.81,319305.21,5.98
862244.57,16.16,2.82,319236.04,5.98
861956.87,16.16,2.81,319142.74,5.98
861808.39,16.16,2.81,319070.29,5.98
861659.92,16.16,2.81,319014.59,5.98
861700.16,16.16,2.82,319094.7,5.98
861551.68,16.16,2.82,319049.79,5.98
861177.85,16.16,2.81,318680.58,5.98
861029.38,16.16,2.81,318886.32,5.98
860880.91,16.16,2.81,318910.14,5.99
860732.44,16.16,2.81,318963.53,5.99
860910.84,16.16,2.82,319002.47,5.99
860752.14,16.16,2.82,318847.33,5.99
860752.14,16.16,2.82,318847.33,5.99
860455.19,16.16,2.82,318719.18,5.99
860306.72,16.16,2.82,318832.25,5.99
860158.25,16.16,2.82,318719.15,5.99
860009.78,16.16,2.82,318704.11,5.99
859861.31,16.16,2.82,318677.57,5.99
859712.84,16.16,2.82,318575.96,5.99
859564.37,16.16,2.82,318549.43,5.99
859415.9,16.16,2.82,318447.82,5.99
859267.42,16.16,2.82,318336.24,5.99
859118.95,16.16,2.82,318319.67,5.99
858970.48,16.16,2.82,318293.13,5.99
858682.78,16.16,2.81,318065.48,5.99
857615.3,16.16,2.82,317847.7,5.99
857466.83,16.16,2.82,317746.09,5.99
857318.36,16.16,2.82,317633.67,5.99
857169.89,16.16,2.82,317617.94,5.99
857021.42,16.16,2.82,317575.05,5.99
856724.55,16.16,2.82,317284.53,5.98
856576.08,16.16,2.82,317199.28,5.98
856576.08,16.16,2.82,317199.28,5.98
856754.48,16.16,2.82,317238.23,5.99
856754.48,16.16,2.82,317238.23,5.99
855687.0,16.17,2.83,317020.45,5.99
855538.53,16.17,2.83,317174.48,5.99
855578.76,16.17,2.83,317254.59,6.0
855430.29,16.17,2.83,317231.5,6.0
855281.82,16.17,2.83,317119.64,6.0
855637.34,16.18,2.84,317616.96,6.01
855488.86,16.18,2.84,317574.07,6.01
855933.31,16.19,2.85,317520.74,6.01
855933.31,16.19,2.85,317520.74,6.01
855784.84,16.19,2.85,317435.48,6.01
855784.84,16.19,2.85,317435.48,6.01
855636.37,16.19,2.85,317322.37,6.0
855487.9,16.19,2.85,317307.34,6.01
855337.0,16.19,2.84,317349.58,6.01
855377.23,16.19,2.85,317429.69,6.01
855228.76,16.19,2.85,317384.78,6.01
855088.16,16.19,2.85,317329.67,6.01
854743.09,16.18,2.84,316953.63,6.0
854743.09,16.18,2.84,316953.63,6.0
854594.62,16.19,2.84,316910.69,6.0
854594.62,16.19,2.84,316910.69,6.0
854634.85,16.19,2.84,317397.35,6.01
854486.38,16.19,2.85,317295.4,6.01
854337.91,16.19,2.85,317182.98,6.01
854189.44,16.19,2.85,317167.25,6.01
854189.44,16.19,2.85,317167.25,6.01
854189.44,16.19,2.85,317167.25,6.01
854040.96,16.19,2.85,317124.59,6.01
853892.49,16.19,2.85,317039.11,6.01
853892.49,16.19,2.85,317039.11,6.01
854186.04,16.2,2.85,317269.31,6.02
854226.27,16.2,2.86,317518.61,6.02
854226.27,16.2,2.86,317518.61,6.02
854077.8,16.2,2.86,317475.72,6.02
854077.8,16.2,2.86,317475.72,6.02
853705.78,16.19,2.85,317121.43,6.02
853557.31,16.19,2.85,317036.17,6.02
853408.84,16.2,2.85,317009.64,6.02
853111.9,16.2,2.85,316881.49,6.02
852963.43,16.2,2.85,316779.88,6.01
852853.43,16.19,2.85,316669.88,6.01
852853.43,16.19,2.85,316669.88,6.01
852704.96,16.19,2.85,316556.95,6.01
852556.49,16.19,2.85,316541.73,6.01
852408.01,16.19,2.85,316515.2,6.01
852693.38,16.2,2.86,316776.7,6.02
852099.49,16.2,2.86,316632.82,6.02
851824.57,16.2,2.86,316425.62,6.02
851527.7,16.19,2.85,316175.46,6.01
851379.23,16.19,2.85,316062.35,6.01
851230.76,16.19,2.85,316047.31,6.01
850933.89,16.19,2.85,315756.19,6.01
850785.41,16.19,2.85,315729.65,6.01
850825.65,16.19,2.85,315791.39,6.01
850677.18,16.19,2.85,315678.28,6.01
850528.7,16.19,2.85,315663.25,6.01
850814.06,16.2,2.86,315750.53,6.01
850665.59,16.2,2.86,315969.48,6.02
850517.12,16.2,2.86,315926.82,6.02
850143.29,16.2,2.85,315552.44,6.01
850428.65,16.2,2.86,315830.07,6.02
850280.18,16.2,2.86,315787.17,6.02
850131.71,16.2,2.86,315701.92,6.02
850171.94,16.21,2.86,315782.03,6.02
850023.47,16.21,2.86,315759.01,6.02
850023.47,16.21,2.86,315759.01,6.02
850063.7,16.21,2.87,315839.12,6.02
849699.87,16.2,2.86,315546.01,6.02
849551.4,16.2,2.86,315501.1,6.02
849551.4,16.2,2.86,315501.1,6.02
849551.4,16.2,2.86,315501.1,6.02
849402.93,16.2,2.86,315389.24,6.02
849402.93,16.2,2.86,315389.24,6.02
849688.29,16.21,2.87,315807.05,6.03
849539.82,16.21,2.87,315764.39,6.03
849391.35,16.21,2.87,315678.91,6.03
849166.08,16.21,2.87,315425.36,6.02
848098.61,16.21,2.87,315207.58,6.03
847950.14,16.21,2.87,315181.04,6.03
847801.67,16.21,2.87,315079.43,6.03
847801.67,16.21,2.87,315079.43,6.03
847653.2,16.21,2.87,315006.98,6.03
847693.43,16.22,2.87,315136.43,6.03
847544.96,16.22,2.87,315024.57,6.03
847396.49,16.22,2.87,315008.29,6.03
847248.01,16.22,2.87,314981.75,6.03
847099.54,16.22,2.87,314880.14,6.03
846951.07,16.22,2.88,314767.73,6.03
846991.31,16.22,2.88,314937.14,6.03
846842.83,16.22,2.88,314864.69,6.03
846694.36,16.22,2.88,314809.0,6.03
846694.36,16.22,2.88,314809.0,6.03
846545.89,16.22,2.88,314736.55,6.03
846831.25,16.23,2.89,315071.55,6.04
846682.78,16.23,2.89,314959.14,6.04
846534.31,16.23,2.89,314943.41,6.04
846385.84,16.23,2.89,314916.87,6.04
846426.07,16.23,2.89,314978.61,6.04
846277.6,16.23,2.89,314952.08,6.04
846129.13,16.23,2.89,314850.47,6.04
845061.65,16.24,2.9,314632.69,6.05
844687.82,16.23,2.89,314301.99,6.04
844539.35,16.23,2.89,314259.33,6.04
844539.35,16.23,2.89,314259.33,6.04
844390.88,16.23,2.89,314173.84,6.04
843323.41,16.24,2.89,313956.06,6.05
843174.93,16.24,2.89,313929.53,6.05
843026.46,16.24,2.9,313827.92,6.05
843066.7,16.24,2.9,313908.03,6.05
842918.22,16.24,2.9,313885.85,6.05
842918.22,16.24,2.9,313885.85,6.05
842621.28,16.24,2.9,313757.7,6.05
841553.81,16.25,2.9,313549.96,6.05
841594.04,16.25,2.91,313630.08,6.06
841879.4,16.26,2.91,313580.96,6.06
841730.93,16.26,2.91,313558.05,6.06
842000.16,16.26,2.92,313508.1,6.06
841851.69,16.26,2.92,314141.01,6.07
841563.99,16.26,2.92,313682.2,6.06
841190.16,16.25,2.91,313481.19,6.06
841041.68,16.25,2.91,313653.29,6.06
840893.21,16.26,2.91,313540.18,6.06
840893.21,16.26,2.91,313540.18,6.06
840744.74,16.26,2.91,313525.15,6.06
840596.27,16.26,2.91,313452.7,6.06
840636.5,16.26,2.92,313582.15,6.07
840488.03,16.26,2.92,313539.26,6.07
840528.27,16.26,2.92,313617.35,6.07
840706.66,16.27,2.92,313656.3,6.07
840746.9,16.27,2.93,313921.47,6.08
840746.9,16.27,2.93,313921.47,6.08
840787.13,16.27,2.93,314001.58,6.08
841072.49,16.28,2.94,313952.46,6.08
