ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047610.71,99.53,85.91,1041315.47,98.93
1047293.85,99.53,85.91,1040989.12,98.93
1047078.69,99.53,85.91,1040761.59,98.93
1047078.69,99.53,85.91,1040761.59,98.93
1047078.69,99.53,85.91,1040761.59,98.93
1047078.69,99.53,85.91,1040761.59,98.93
1047078.69,99.53,85.91,1040727.1,98.93
1047078.69,99.53,85.91,1040727.1,98.93
1047078.69,99.53,85.91,1040727.1,98.93
1047078.69,99.53,85.91,1040727.1,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1047078.69,99.53,85.91,1040742.91,98.93
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040598.72,98.94
1046871.13,99.54,85.91,1040568.48,98.94
1046871.13,99.54,85.91,1040568.48,98.94
1046871.13,99.54,85.91,1040568.48,98.94
1046871.13,99.54,85.91,1040568.48,98.94
1046871.13,99.54,85.91,1040568.48,98.94
1046871.13,99.54,85.91,1040568.48,98.94
1046871.13,99.54,85.91,1040568.48,98.94
1046871.13,99.54,85.91,1040593.12,98.94
1046871.13,99.54,85.91,1040593.12,98.94
1046871.13,99.54,85.91,1040593.12,98.94
1046871.13,99.54,85.91,1040654.75,98.94
1046871.13,99.54,85.91,1040631.98,98.94
1046871.13,99.54,85.91,1040631.98,98.94
1046871.13,99.54,85.91,1040631.98,98.94
1046871.13,99.54,85.91,1040631.98,98.94
1046553.2,99.54,85.91,1040308.34,98.94
1046553.2,99.54,85.91,1040308.34,98.94
1046553.2,99.54,85.91,1040308.34,98.94
1046553.2,99.54,85.91,1040279.04,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040081.63,98.94
1046337.56,99.54,85.92,1040109.38,98.94
1046337.56,99.54,85.92,1040109.38,98.94
1046337.56,99.54,85.92,1040109.38,98.94
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040203.81,98.95
1046347.17,99.54,85.92,1040228.19,98.96
1046347.17,99.54,85.92,1040228.19,98.96
1046347.17,99.54,85.92,1040228.19,98.96
1046347.17,99.54,85.92,1040228.19,98.96
1046347.17,99.54,85.92,1040228.19,98.96
1046347.17,99.54,85.92,1040228.19,98.96
1046347.17,99.54,85.92,1040228.19,98.96
1046030.9,99.54,85.92,1039914.84,98.96
1046030.9,99.54,85.92,1039914.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039804.84,98.96
1045920.9,99.54,85.92,1039836.66,98.96
1045920.9,99.54,85.92,1039836.66,98.96
1045920.9,99.54,85.92,1039860.06,98.96
1045920.9,99.54,85.92,1039860.06,98.96
1045920.9,99.54,85.92,1039860.06,98.96
1045920.9,99.54,85.92,1039860.06,98.96
1045920.9,99.54,85.92,1039860.06,98.96
1045920.9,99.54,85.92,1039860.06,98.96
1045920.9,99.54,85.92,1039860.06,98.96
1045920.9,99.54,85.92,1039885.15,98.96
1045928.35,99.54,85.92,1039960.36,98.97
1045928.35,99.54,85.92,1039960.36,98.97
1045928.35,99.54,85.92,1039938.75,98.97
1045928.35,99.54,85.92,1039938.75,98.97
1045928.35,99.54,85.92,1039933.92,98.97
1045928.35,99.54,85.92,1039933.92,98.97
1045928.35,99.54,85.92,1039933.92,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045928.35,99.54,85.92,1039906.81,98.97
1045611.5,99.54,85.92,1039579.86,98.96
1045611.5,99.54,85.92,1039579.86,98.96
1045611.5,99.54,85.92,1039579.86,98.96
1045611.5,99.54,85.92,1039579.86,98.96
1045611.5,99.54,85.92,1039579.86,98.96
1045611.5,99.54,85.92,1039579.86,98.96
1045611.5,99.54,85.92,1039579.86,98.96
1045613.07,99.54,85.92,1039582.27,98.96
1045624.34,99.54,85.92,1039623.0,98.97
1045626.4,99.54,85.92,1039649.98,98.97
1045626.4,99.54,85.92,1039649.98,98.97
1045626.4,99.54,85.92,1039649.98,98.97
1045626.4,99.54,85.92,1039649.98,98.97
1045626.4,99.54,85.92,1039649.98,98.97
1045626.4,99.54,85.92,1039649.98,98.97
1045626.4,99.54,85.92,1039649.98,98.97
1045518.26,99.54,85.92,1039541.55,98.97
1045518.26,99.54,85.92,1039541.55,98.97
1045518.26,99.54,85.92,1039541.55,98.97
1045518.26,99.54,85.92,1039541.55,98.97
1045408.26,99.54,85.92,1039457.5,98.97
1045408.26,99.54,85.92,1039457.5,98.97
1045408.26,99.54,85.92,1039457.5,98.97
1045408.26,99.54,85.92,1039457.5,98.97
1045408.26,99.54,85.92,1039457.5,98.97
1045408.26,99.54,85.92,1039425.84,98.97
1045408.26,99.54,85.92,1039425.84,98.97
1045408.26,99.54,85.92,1039425.84,98.97
1045408.26,99.54,85.92,1039432.04,98.97
1045408.26,99.54,85.92,1039432.04,98.97
1045408.26,99.54,85.92,1039432.04,98.97
1045408.26,99.54,85.92,1039432.04,98.97
1045408.26,99.54,85.92,1039432.04,98.97
1045408.26,99.54,85.92,1039432.04,98.97
1045408.26,99.54,85.92,1039432.93,98.97
1045408.26,99.54,85.92,1039432.93,98.97
1045408.26,99.54,85.92,1039432.93,98.97
1045408.26,99.54,85.92,1039432.93,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045250.12,99.54,85.92,1039309.43,98.97
1045091.99,99.54,85.92,1039129.22,98.97
1045091.99,99.54,85.92,1039129.22,98.97
1044775.13,99.54,85.92,1038811.12,98.97
1044725.13,99.54,85.92,1038761.12,98.97
1044725.13,99.54,85.92,1038761.12,98.97
1044725.13,99.54,85.92,1038735.53,98.97
1044725.13,99.54,85.92,1038735.53,98.97
1044725.13,99.54,85.92,1038735.53,98.97
1044725.13,99.54,85.92,1038781.14,98.97
1044725.13,99.54,85.92,1038781.14,98.97
1044725.13,99.54,85.92,1038781.14,98.97
1044725.13,99.54,85.92,1038781.14,98.97
1044725.13,99.54,85.92,1038781.14,98.97
1044725.13,99.54,85.92,1038781.14,98.97
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044725.13,99.54,85.92,1038823.93,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038666.44,98.98
1044566.99,99.54,85.92,1038705.49,98.98
1044566.99,99.54,85.92,1038705.49,98.98
1044566.99,99.54,85.92,1038705.49,98.98
1044566.99,99.54,85.92,1038705.49,98.98
1044409.05,99.54,85.92,1038576.15,98.98
1044409.05,99.54,85.92,1038576.15,98.98
1044414.64,99.54,85.92,1038601.06,98.99
1044414.64,99.54,85.92,1038601.06,98.99
1044414.64,99.54,85.92,1038601.06,98.99
1044414.64,99.54,85.92,1038601.06,98.99
1044414.64,99.54,85.92,1038601.06,98.99
1044414.64,99.54,85.92,1038601.06,98.99
1044414.64,99.54,85.92,1038601.06,98.99
1044206.45,99.54,85.92,1038381.3,98.99
1044206.45,99.54,85.92,1038381.3,98.99
1044206.45,99.54,85.92,1038381.3,98.99
1044206.45,99.54,85.92,1038381.3,98.99
1044206.45,99.54,85.92,1038381.3,98.99
1044206.45,99.54,85.92,1038381.3,98.99
1044206.45,99.54,85.92,1038381.3,98.99
1044206.45,99.54,85.92,1038380.28,98.99
1044206.45,99.54,85.92,1038380.28,98.99
1044206.45,99.54,85.92,1038380.28,98.99
1044206.45,99.54,85.92,1038380.28,98.99
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038318.2,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044206.45,99.54,85.92,1038335.23,98.98
1044098.31,99.54,85.92,1038264.65,98.99
1044098.31,99.54,85.92,1038264.65,98.99
1044098.31,99.54,85.92,1038264.65,98.99
1044098.31,99.54,85.92,1038264.65,98.99
1044098.31,99.54,85.92,1038292.68,98.99
1044098.31,99.54,85.92,1038292.68,98.99
1044098.31,99.54,85.92,1038292.68,98.99
1043879.79,99.54,85.92,1038347.93,99.02
1043879.79,99.54,85.92,1038347.93,99.02
1043879.79,99.54,85.92,1038347.93,99.02
1043879.79,99.54,85.92,1038347.93,99.02
1043879.79,99.54,85.92,1038347.93,99.02
1043879.79,99.54,85.92,1038347.93,99.02
1043879.79,99.54,85.92,1038347.93,99.02
1043721.65,99.54,85.92,1038187.99,99.02
1043721.65,99.54,85.92,1038187.99,99.02
1043721.65,99.54,85.92,1038187.99,99.02
1043362.33,99.55,85.92,1037829.8,99.02
1043362.33,99.55,85.92,1037829.8,99.02
1043362.33,99.55,85.92,1037829.8,99.02
1043362.33,99.55,85.92,1037860.41,99.02
1043362.33,99.55,85.92,1037860.41,99.02
1043362.33,99.55,85.92,1037860.41,99.02
1043146.69,99.55,85.93,1037614.99,99.02
1043146.69,99.55,85.93,1037614.99,99.02
1043146.69,99.55,85.93,1037614.99,99.02
1043146.69,99.55,85.93,1037614.99,99.02
1043146.69,99.55,85.93,1037614.99,99.02
1043157.87,99.55,85.93,1037690.83,99.03
1043157.87,99.55,85.93,1037690.83,99.03
1043157.87,99.55,85.93,1037690.83,99.03
1043157.87,99.55,85.93,1037690.83,99.03
1043157.87,99.55,85.93,1037690.83,99.03
1043157.87,99.55,85.93,1037690.83,99.03
1043157.87,99.55,85.93,1037690.83,99.03
1043051.84,99.55,85.93,1037591.77,99.03
1042733.74,99.55,85.93,1037280.38,99.03
1042733.74,99.55,85.93,1037280.38,99.03
1042733.74,99.55,85.93,1037280.38,99.03
1042575.6,99.55,85.93,1037189.17,99.03
1042575.6,99.55,85.93,1037189.17,99.03
1042575.6,99.55,85.93,1037189.17,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037185.35,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042575.6,99.55,85.93,1037120.18,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036968.59,99.03
1042417.46,99.55,85.93,1036988.93,99.03
1042417.46,99.55,85.93,1036988.93,99.03
1042417.46,99.55,85.93,1036988.93,99.03
1042417.46,99.55,85.93,1036988.93,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036725.12,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036753.89,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036776.72,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036751.13,99.03
1042199.9,99.55,85.93,1036725.64,99.03
1042199.9,99.55,85.93,1036725.64,99.03
1042199.9,99.55,85.93,1036725.64,99.03
1042199.9,99.55,85.93,1036725.64,99.03
1041981.39,99.55,85.93,1036503.85,99.03
1041981.39,99.55,85.93,1036503.85,99.03
1041981.39,99.55,85.93,1036503.85,99.03
1041981.39,99.55,85.93,1036503.85,99.03
1041981.39,99.55,85.93,1036591.34,99.04
1041981.39,99.55,85.93,1036591.34,99.04
1041981.39,99.55,85.93,1036591.34,99.04
1041981.39,99.55,85.93,1036591.34,99.04
1041981.39,99.55,85.93,1036591.34,99.04
1041981.39,99.55,85.93,1036591.34,99.04
1041981.39,99.55,85.93,1036591.34,99.04
1041981.39,99.55,85.93,1036591.34,99.04
1041823.45,99.55,85.93,1036467.84,99.04
1041665.31,99.55,85.93,1036323.21,99.04
1041507.17,99.55,85.93,1036195.33,99.04
1041507.17,99.55,85.93,1036195.33,99.04
1041507.17,99.55,85.93,1036195.33,99.04
1041507.17,99.55,85.93,1036178.71,99.04
1041507.17,99.55,85.93,1036178.71,99.04
1041507.17,99.55,85.93,1036178.71,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036213.47,99.04
1041509.03,99.55,85.93,1036237.79,99.05
1041509.03,99.55,85.93,1036237.79,99.05
1041509.03,99.55,85.93,1036237.79,99.05
1041509.03,99.55,85.93,1036237.79,99.05
1041509.03,99.55,85.93,1036237.79,99.05
1041509.03,99.55,85.93,1036237.79,99.05
1041509.03,99.55,85.93,1036237.79,99.05
1041509.03,99.55,85.93,1036237.79,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041350.9,99.55,85.93,1036084.19,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041192.76,99.55,85.93,1035929.1,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1041084.62,99.55,85.93,1035840.76,99.05
1040926.48,99.55,85.93,1035675.54,99.05
1040926.48,99.55,85.93,1035675.54,99.05
1040926.48,99.55,85.93,1035675.54,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039932.42,99.55,85.93,1034696.63,99.05
1039824.28,99.55,85.93,1034618.75,99.05
1039824.28,99.55,85.93,1034618.75,99.05
1039824.28,99.55,85.93,1034618.75,99.05
1039824.28,99.55,85.93,1034618.75,99.05
1039824.28,99.55,85.93,1034618.75,99.05
1039824.28,99.55,85.93,1034618.75,99.05
