ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,4138510,6212,4396350
1213,6212,4139320,6212,4397160
1213,6212,4139480,6212,4397320
1213,6212,4139480,6212,4398320
1213,6212,4140130,6212,4398970
1213,6212,4140360,6212,4399200
1213,6212,4140680,6212,4399520
1213,6212,4141680,6212,4400520
1213,6212,4141910,6212,4400750
1213,6212,4142720,6212,4401560
1213,6212,4143720,6212,4402560
1213,6212,4144720,6212,4403560
1213,6212,4145190,6212,4404030
1213,6212,4146190,6212,4405030
1213,6212,4146660,6212,4405500
1213,6212,4147660,6212,4406500
1213,6212,4147660,6212,4406500
1213,6212,4148660,6212,4407500
1213,6212,4148660,6212,4415500
1213,6212,4149660,6212,4416500
1213,6212,4149660,6212,4416500
1213,6212,4150120,6212,4416960
1213,6212,4150590,6212,4417430
1213,6212,4150590,6212,4418430
1213,6212,4150810,6212,4418650
1213,6212,4151810,6212,4419650
1213,6212,4151810,6212,4419650
1213,6212,4152620,6212,4420460
1213,6212,4152620,6212,4420460
1213,6212,4153620,6212,4421460
1213,6212,4154430,6212,4422270
1213,6212,4155430,6212,4423270
1213,6212,4156430,6212,4424270
1213,6212,4157430,6212,4425270
1213,6212,4157430,6212,4425270
1213,6212,4157430,6212,4426270
1213,6212,4157750,6212,4426590
1213,6212,4158220,6212,4427060
1213,6212,4159220,6212,4428060
1213,6212,4160220,6212,4429060
1213,6212,4161220,6212,4430060
1213,6212,4162220,6212,4431060
1213,6212,4162540,6212,4431380
1213,6212,4163350,6212,4432190
1213,6212,4164350,6212,4433190
1213,6212,4164350,6212,4433660
1213,6212,4164350,6212,4434660
1213,6212,4165160,6212,4435470
1213,6212,4165160,6212,4436280
1213,6212,4165160,6212,4436280
1213,6212,4165160,6212,4437280
1213,6212,4165160,6212,4437280
1213,6212,4166160,6212,4438280
1213,6212,4167160,6212,4439280
1213,6212,4167970,6212,4440090
1213,6212,4168970,6212,4441090
1213,6212,4168970,6212,4441090
1213,6212,4169190,6212,4441310
1213,6212,4170190,6212,4442310
1213,6212,4170510,6212,4442630
1213,6212,4171510,6212,4443630
1213,6212,4171510,6212,4444630
1213,6212,4172510,6212,4445630
1213,6212,4172830,6212,4445950
1213,6212,4173830,6212,4446950
1213,6212,4174830,6212,4447950
1213,6212,4174830,6212,4448950
1213,6212,4175200,6212,4449320
1213,6212,4175790,6212,4449910
1213,6212,4176790,6212,4450910
1213,6212,4177250,6212,4451370
1213,6212,4177250,6212,4451370
1213,6212,4178250,6212,4452370
1213,6212,4179060,6212,4453180
1213,6212,4180060,6212,4454180
1213,6212,4181060,6212,4455180
1213,6212,4181380,6212,4455500
1213,6212,4181380,6212,4455500
1213,6212,4182380,6212,4456500
1213,6212,4183190,6212,4457310
1213,6212,4183650,6212,4457770
1213,6212,4184110,6212,4458230
1213,6212,4184760,6212,4458880
1213,6212,4185760,6212,4459880
1213,6212,4186230,6212,4460350
1213,6212,4187230,6212,4461350
1213,6212,4187230,6212,4461350
1213,6212,4187230,6212,4461350
1213,6212,4188230,6212,4462350
1213,6212,4188230,6212,4462350
1213,6212,4189230,6212,4463350
1213,6212,4190230,6212,4464350
1213,6212,4190230,6212,4464350
1213,6212,4190230,6212,4464350
1213,6212,4191230,6212,4465350
1213,6212,4192230,6212,4466350
1213,6212,4193040,6212,4467160
1213,6212,4193040,6212,4468160
1213,6212,4194040,6212,4469160
1213,6212,4194510,6212,4469630
1213,6212,4195320,6212,4470440
1213,6212,4196320,6212,4471440
1213,6212,4197320,6212,4472440
1213,6212,4197320,6212,4473440
1213,6212,4197480,6212,4473600
1213,6212,4198480,6212,4474600
1213,6212,4199480,6212,4475600
1213,6212,4200480,6212,4476600
1213,6212,4200480,6212,4476600
1213,6212,4201480,6212,4477600
1213,6212,4201700,6212,4477820
1213,6212,4202020,6212,4478140
1213,6212,4202830,6212,4478950
1213,6212,4203830,6212,4479950
1213,6212,4203830,6212,4480760
1213,6212,4204830,6212,4481760
1213,6212,4204830,6212,4481760
1213,6212,4204830,6212,4482230
1213,6212,4204830,6212,4482230
1213,6212,4204830,6212,4483040
1213,6212,4204830,6212,4483040
1213,6212,4205830,6212,4484040
1213,6212,4205830,6212,4484040
1213,6212,4205830,6212,4484850
1213,6212,4206830,6212,4485850
1213,6212,4207830,6212,4486850
1213,6212,4208300,6212,4487320
1213,6212,4209300,6212,4488320
1213,6212,4210300,6212,4489320
1213,6212,4210300,6212,4489320
1213,6212,4211300,6212,4490320
1213,6212,4211300,6212,4490320
1213,6212,4212300,6212,4491320
1213,6212,4213300,6212,4492320
1213,6212,4214300,6212,4493320
1213,6212,4214950,6212,4493970
1213,6212,4215760,6212,4494780
1213,6212,4215760,6212,4495780
1213,6212,4215760,6212,4495780
1213,6212,4216230,6212,4496250
1213,6212,4217040,6212,4497060
1213,6212,4217040,6212,4498060
1213,6212,4217040,6212,4498060
1213,6212,4217040,6212,4498060
1213,6212,4218040,6212,4499060
1213,6212,4218850,6212,4499870
1213,6212,4219850,6212,4500870
1213,6212,4220850,6212,4501870
1213,6212,4220850,6212,4502870
1213,6212,4221850,6212,4503870
1213,6212,4222660,6212,4504680
1213,6212,4222660,6212,4512680
1213,6212,4223660,6212,4513680
1213,6212,4224660,6212,4514680
1213,6212,4225660,6212,4515680
1213,6212,4226470,6212,4516490
1213,6212,4227470,6212,4517490
1213,6212,4228470,6212,4518490
1213,6212,4228470,6212,4519300
1213,6212,4228470,6212,4519300
1213,6212,4228470,6212,4519300
1213,6212,4229020,6212,4519850
1213,6212,4229020,6212,4519850
1213,6212,4230020,6212,4520850
1213,6212,4230130,6212,4520960
1213,6212,4231130,6212,4521960
1213,6212,4232130,6212,4522960
1213,6212,4233130,6212,4523960
1213,6212,4233130,6212,4523960
1213,6212,4233940,6212,4524770
1213,6212,4234530,6212,4525360
1213,6212,4235530,6212,4526360
1213,6212,4236180,6212,4527010
1213,6212,4237180,6212,4528010
1213,6212,4238180,6212,4529010
1213,6212,4239180,6212,4530010
1213,6212,4239180,6212,4531010
1213,6212,4240180,6212,4532010
1213,6212,4241180,6212,4533010
1213,6212,4241180,6212,4533820
1213,6212,4242180,6212,4534820
1213,6212,4243180,6212,4535820
1213,6212,4243830,6212,4536470
1213,6212,4243830,6212,4536470
1213,6212,4243830,6212,4537470
1213,6212,4244380,6212,4538020
1213,6212,4244380,6212,4539020
1213,6212,4245380,6212,4540020
1213,6212,4245380,6212,4540670
1213,6212,4246190,6212,4541480
1213,6212,4247190,6212,4542480
1213,6212,4247190,6212,4542480
1213,6212,4247190,6212,4543480
1213,6212,4248190,6212,4544480
1213,6212,4248660,6212,4544950
1213,6212,4249310,6212,4545600
1213,6212,4250120,6212,4546410
1213,6212,4251120,6212,4547410
1213,6212,4251590,6212,4547880
1213,6212,4251590,6212,4547880
1213,6212,4251590,6212,4548530
1213,6212,4252590,6212,4549530
1213,6212,4252590,6212,4549530
1213,6212,4253590,6212,4550530
1213,6212,4254400,6212,4551340
1213,6212,4255210,6212,4552150
1213,6212,4255530,6212,4552470
1213,6212,4255530,6212,4553470
1213,6212,4256340,6212,4554280
1213,6212,4257340,6212,4555280
1213,6212,4257340,6212,4555280
1213,6212,4258340,6212,4556280
1213,6212,4259340,6212,4557280
1213,6212,4260340,6212,4558280
1213,6212,4260800,6212,4558740
1213,6212,4261800,6212,4559740
1213,6212,4261800,6212,4560740
1213,6212,4262350,6212,4561290
1213,6212,4263000,6212,4561940
1213,6212,4263320,6212,4562260
1213,6212,4264320,6212,4563260
1213,6212,4264320,6212,4563260
1213,6212,4264320,6212,4563260
1213,6212,4265320,6212,4564260
1213,6212,4266320,6212,4565260
1213,6212,4267320,6212,4566260
1213,6212,4268320,6212,4567260
1213,6212,4268320,6212,4567260
1213,6212,4268790,6212,4567730
1213,6212,4269110,6212,4568050
1213,6212,4269110,6212,4568700
1213,6212,4270110,6212,4569700
1213,6212,4271110,6212,4570700
1213,6212,4271580,6212,4571170
1213,6212,4271580,6212,4579170
1213,6212,4271580,6212,4579170
1213,6212,4272580,6212,4580170
1213,6212,4273580,6212,4581170
1213,6212,4273900,6212,4581490
1213,6212,4274900,6212,4582490
1213,6212,4275710,6212,4583300
1213,6212,4275710,6212,4584300
1213,6212,4275710,6212,4584300
1213,6212,4275710,6212,4584300
1213,6212,4275710,6212,4584300
1213,6212,4276710,6212,4585300
1213,6212,4276710,6212,4585300
1213,6212,4277710,6212,4586300
1213,6212,4278710,6212,4587300
1213,6212,4279180,6212,4587770
1213,6212,4279180,6212,4587770
1213,6212,4279180,6212,4587770
1213,6212,4279990,6212,4588580
1213,6212,4279990,6212,4588580
1213,6212,4280990,6212,4589580
1213,6212,4281990,6212,4590580
1213,6212,4282460,6212,4591050
1213,6212,4282460,6212,4592050
1213,6212,4283460,6212,4593050
1213,6212,4284460,6212,4594050
1213,6212,4284730,6212,4594320
1213,6212,4285540,6212,4595130
1213,6212,4285540,6212,4595130
1213,6212,4286540,6212,4596130
1213,6212,4287540,6212,4597130
1213,6212,4288540,6212,4598130
1213,6212,4289540,6212,4599130
1213,6212,4290540,6212,4600130
1213,6212,4291010,6212,4600600
1213,6212,4291820,6212,4601410
1213,6212,4291820,6212,4601410
1213,6212,4291820,6212,4602220
1213,6212,4292820,6212,4603220
1213,6212,4292820,6212,4603220
1213,6212,4293820,6212,4604220
1213,6212,4294630,6212,4605030
1213,6212,4295630,6212,4606030
1213,6212,4296630,6212,4607030
1213,6212,4297630,6212,4608030
1213,6212,4298630,6212,4609030
1213,6212,4298630,6212,4609840
1213,6212,4299440,6212,4610650
1213,6212,4299440,6212,4611460
1213,6212,4299440,6212,4612460
1213,6212,4299440,6212,4612460
1213,6212,4299440,6212,4612460
1213,6212,4299440,6212,4613460
1213,6212,4299440,6212,4613460
1213,6212,4300440,6212,4614460
1213,6212,4300670,6212,4614690
1213,6212,4301670,6212,4615690
1213,6212,4302260,6212,4616280
1213,6212,4302910,6212,4616930
1213,6212,4303910,6212,4617930
1213,6212,4304370,6212,4618390
1213,6212,4305180,6212,4619200
1213,6212,4306180,6212,4620200
1213,6212,4307180,6212,4621200
1213,6212,4308180,6212,4622200
1213,6212,4309180,6212,4623200
1213,6212,4309410,6212,4623430
1213,6212,4310220,6212,4624240
1213,6212,4310450,6212,4624470
1213,6212,4311450,6212,4625470
1213,6212,4311450,6212,4625470
1213,6212,4311450,6212,4625470
1213,6212,4312450,6212,4626470
1213,6212,4312450,6212,4626470
1213,6212,4313260,6212,4627280
1213,6212,4314260,6212,4628280
1213,6212,4315260,6212,4629280
1213,6212,4315580,6212,4629600
1213,6212,4316580,6212,4630600
1213,6212,4317580,6212,4631600
1213,6212,4318580,6212,4632600
1213,6212,4318580,6212,4633600
1213,6212,4319580,6212,4634600
1213,6212,4320580,6212,4635600
1213,6212,4321390,6212,4636410
1213,6212,4321390,6212,4637410
1213,6212,4322200,6212,4638220
1213,6212,4322360,6212,4638380
1213,6212,4323360,6212,4639380
1213,6212,4323830,6212,4639850
1213,6212,4324830,6212,4640850
1213,6212,4325830,6212,4641850
1213,6212,4326830,6212,4642850
1213,6212,4327830,6212,4643850
1213,6212,4328300,6212,4644320
1213,6212,4328780,6212,4644800
1213,6212,4329780,6212,4645800
1213,6212,4330780,6212,4646800
1213,6212,4331780,6212,4647800
1213,6212,4331780,6212,4648120
1213,6212,4332780,6212,4649120
1213,6212,4333240,6212,4649580
1213,6212,4333240,6212,4649580
1213,6212,4333240,6212,4649580
1213,6212,4334240,6212,4650580
1213,6212,4335240,6212,4651580
1213,6212,4335240,6212,4652050
1213,6212,4336240,6212,4653050
1213,6212,4336240,6212,4653860
1213,6212,4336240,6212,4653860
1213,6212,4336240,6212,4654860
1213,6212,4336240,6212,4655860
1213,6212,4337240,6212,4656860
1213,6212,4337890,6212,4657510
1213,6212,4338890,6212,4658510
1213,6212,4338890,6212,4658510
1213,6212,4339890,6212,4659510
1213,6212,4340890,6212,4660510
1213,6212,4341890,6212,4661510
1213,6212,4342890,6212,4662510
1213,6212,4343890,6212,4663510
1213,6212,4343890,6212,4663510
1213,6212,4343890,6212,4664510
1213,6212,4344890,6212,4665510
1213,6212,4344890,6212,4666160
1213,6212,4344890,6212,4666160
1213,6212,4344890,6212,4666810
1213,6212,4345700,6212,4667620
1213,6212,4346510,6212,4668430
1213,6212,4347510,6212,4669430
1213,6212,4347510,6212,4669430
1213,6212,4347830,6212,4669750
1213,6212,4348830,6212,4670750
1213,6212,4349830,6212,4671750
1213,6212,4349830,6212,4671750
1213,6212,4350480,6212,4672400
1213,6212,4351480,6212,4673400
1213,6212,4351480,6212,4673400
1213,6212,4351480,6212,4673400
1213,6212,4352480,6212,4674400
1213,6212,4353130,6212,4675050
1213,6212,4353130,6212,4676050
1213,6212,4354130,6212,4677050
1213,6212,4355130,6212,4678050
1213,6212,4355600,6212,4678520
1213,6212,4355970,6212,4678890
1213,6212,4356970,6212,4679890
1213,6212,4356970,6212,4680890
1213,6212,4357440,6212,4681360
1213,6212,4357440,6212,4681360
1213,6212,4357910,6212,4681830
1213,6212,4358910,6212,4682830
1213,6212,4359910,6212,4683830
1213,6212,4360560,6212,4684480
1213,6212,4360560,6212,4685290
1213,6212,4360560,6212,4685290
1213,6212,4360560,6212,4685290
1213,6212,4361560,6212,4686290
1213,6212,4362560,6212,4687290
1213,6212,4363560,6212,4688290
1213,6212,4363560,6212,4688290
1213,6212,4363560,6212,4696290
1213,6212,4364560,6212,4697290
1213,6212,4365560,6212,4698290
1213,6212,4365560,6212,4698290
1213,6212,4365560,6212,4698290
1213,6212,4365560,6212,4698290
1213,6212,4365560,6212,4699290
1213,6212,4366560,6212,4700290
1213,6212,4366560,6212,4700290
1213,6212,4366560,6212,4700760
1213,6212,4366880,6212,4701080
1213,6212,4367880,6212,4702080
1213,6212,4368880,6212,4703080
1213,6212,4369690,6212,4703890
1213,6212,4369690,6212,4704360
1213,6212,4369690,6212,4712360
1213,6212,4369690,6212,4713360
1213,6212,4369690,6212,4713360
1213,6212,4370690,6212,4714360
1213,6212,4370690,6212,4714830
1213,6212,4371690,6212,4715830
1213,6212,4372500,6212,4716640
1213,6212,4373500,6212,4717640
1213,6212,4374500,6212,4718640
1213,6212,4375500,6212,4719640
1213,6212,4376500,6212,4720640
1213,6212,4376500,6212,4720640
1213,6212,4377500,6212,4721640
1213,6212,4378500,6212,4722640
1213,6212,4379500,6212,4723640
1213,6212,4380500,6212,4724640
1213,6212,4380500,6212,4724640
1213,6212,4381310,6212,4725450
1213,6212,4382120,6212,4726260
1213,6212,4383120,6212,4727260
1213,6212,4383120,6212,4728260
1213,6212,4383590,6212,4728730
1213,6212,4384590,6212,4729730
1213,6212,4384590,6212,4730200
1213,6212,4385590,6212,4731200
1213,6212,4385820,6212,4731430
1213,6212,4386820,6212,4732430
1213,6212,4386820,6212,4733080
1213,6212,4386820,6212,4734080
1213,6212,4387630,6212,4734890
1213,6212,4388630,6212,4735890
1213,6212,4389100,6212,4736360
1213,6212,4390100,6212,4737360
1213,6212,4391100,6212,4738360
1213,6212,4391100,6212,4738680
1213,6212,4392100,6212,4739680
1213,6212,4392570,6212,4740150
1213,6212,4393040,6212,4740620
1213,6212,4394040,6212,4741620
1213,6212,4395040,6212,4742620
1213,6212,4396040,6212,4743620
1213,6212,4397040,6212,4744620
1213,6212,4398040,6212,4745620
1213,6212,4398040,6212,4745620
1213,6212,4399040,6212,4746620
1213,6212,4400040,6212,4747620
1213,6212,4400040,6212,4747620
1213,6212,4401040,6212,4748620
1213,6212,4401510,6212,4749090
1213,6212,4402510,6212,4750090
1213,6212,4403510,6212,4751090
1213,6212,4404320,6212,4751900
1213,6212,4404790,6212,4752370
1213,6212,4405790,6212,4753370
1213,6212,4405790,6212,4753370
1213,6212,4406110,6212,4753690
1213,6212,4406430,6212,4754010
1213,6212,4407430,6212,4755010
1213,6212,4408240,6212,4755820
1213,6212,4409240,6212,4756820
1213,6212,4409470,6212,4757050
1213,6212,4410470,6212,4758050
1213,6212,4410940,6212,4758520
1213,6212,4410940,6212,4759520
1213,6212,4411940,6212,4760520
1213,6212,4412100,6212,4760680
1213,6212,4412100,6212,4761680
1213,6212,4412100,6212,4762680
1213,6212,4413100,6212,4763680
1213,6212,4414100,6212,4764680
1213,6212,4415100,6212,4765680
1213,6212,4416100,6212,4766680
1213,6212,4416910,6212,4767490
1213,6212,4416910,6212,4767810
1213,6212,4417380,6212,4768280
1213,6212,4418380,6212,4769280
1213,6212,4419380,6212,4770280
1213,6212,4420380,6212,4771280
1213,6212,4421380,6212,4772280
1213,6212,4421380,6212,4772280
1213,6212,4421610,6212,4772510
1213,6212,4422610,6212,4773510
1213,6212,4423610,6212,4774510
1213,6212,4424610,6212,4775510
1213,6212,4425610,6212,4776510
1213,6212,4425930,6212,4776830
1213,6212,4425930,6212,4777420
1213,6212,4426400,6212,4777890
1213,6212,4427400,6212,4778890
1213,6212,4427400,6212,4779890
1213,6212,4427870,6212,4780360
1213,6212,4428870,6212,4781360
1213,6212,4429190,6212,4781680
1213,6212,4429190,6212,4781680
1213,6212,4430190,6212,4782680
1213,6212,4431190,6212,4783680
1213,6212,4432190,6212,4784680
1213,6212,4433190,6212,4785680
1213,6212,4433660,6212,4786150
1213,6212,4434210,6212,4786700
1213,6212,4434210,6212,4787700
1213,6212,4435020,6212,4788510
1213,6212,4435670,6212,4789160
1213,6212,4436670,6212,4790160
1213,6212,4436890,6212,4790380
1213,6212,4436890,6212,4790380
1213,6212,4436890,6212,4790380
1213,6212,4436890,6212,4790380
1213,6212,4437890,6212,4791380
1213,6212,4437890,6212,4791380
1213,6212,4437890,6212,4791380
1213,6212,4438890,6212,4792380
1213,6212,4439890,6212,4793380
1213,6212,4443890,6212,4797380
1213,6212,4444890,6212,4798380
1213,6212,4445360,6212,4798850
1213,6212,4446170,6212,4799660
1213,6212,4447170,6212,4800660
1213,6212,4448170,6212,4801660
1213,6212,4448170,6212,4802660
1213,6212,4449170,6212,4803660
1213,6212,4449170,6212,4804660
1213,6212,4449170,6212,4804660
1213,6212,4449170,6212,4804660
1213,6212,4450170,6212,4805660
1213,6212,4451170,6212,4806660
1213,6212,4451980,6212,4807470
1213,6212,4451980,6212,4807470
1213,6212,4452980,6212,4808470
1213,6212,4452980,6212,4809470
1213,6212,4453790,6212,4810280
1213,6212,4453790,6212,4810280
1213,6212,4454790,6212,4811280
1213,6212,4455600,6212,4812090
1213,6212,4455920,6212,4812410
1213,6212,4456920,6212,4813410
1213,6212,4457920,6212,4814410
1213,6212,4457920,6212,4815220
1213,6212,4458390,6212,4815690
1213,6212,4459390,6212,4816690
1213,6212,4459980,6212,4817280
1213,6212,4460450,6212,4817750
1213,6212,4461260,6212,4818560
1213,6212,4462260,6212,4819560
1213,6212,4462730,6212,4820030
1213,6212,4463730,6212,4821030
1213,6212,4464730,6212,4822030
1213,6212,4464890,6212,4822190
1213,6212,4465890,6212,4823190
1213,6212,4466700,6212,4824000
1213,6212,4466700,6212,4825000
1213,6212,4466700,6212,4825000
1213,6212,4467510,6212,4825810
1213,6212,4467980,6212,4826280
1213,6212,4468300,6212,4826600
1213,6212,4469110,6212,4827410
1213,6212,4469340,6212,4827640
1213,6212,4470340,6212,4828640
1213,6212,4471340,6212,4829640
1213,6212,4471660,6212,4829960
1213,6212,4472470,6212,4830770
1213,6212,4473470,6212,4831770
1213,6212,4474280,6212,4832580
1213,6212,4475280,6212,4833580
1213,6212,4475280,6212,4833580
1213,6212,4475930,6212,4834230
1213,6212,4476160,6212,4834460
1213,6212,4477160,6212,4835460
1213,6212,4478160,6212,4836460
1213,6212,4478160,6212,4837460
1213,6212,4478160,6212,4837460
1213,6212,4478970,6212,4838270
1213,6212,4479970,6212,4839270
1213,6212,4479970,6212,4839270
1213,6212,4480970,6212,4840270
1213,6212,4481970,6212,4841270
1213,6212,4481970,6212,4842080
1213,6212,4482190,6212,4842300
1213,6212,4482780,6212,4842890
1213,6212,4483780,6212,4843890
1213,6212,4484780,6212,4844890
1213,6212,4485780,6212,4845890
1213,6212,4486780,6212,4846890
1213,6212,4487130,6212,4847240
1213,6212,4487780,6212,4847890
1213,6212,4488780,6212,4848890
1213,6212,4488780,6212,4849890
1213,6212,4488780,6212,4849890
1213,6212,4489590,6212,4850700
1213,6212,4489590,6212,4850700
1213,6212,4490400,6212,4851510
1213,6212,4491400,6212,4852510
1213,6212,4492210,6212,4853320
1213,6212,4493210,6212,4854320
1213,6212,4494210,6212,4855320
1213,6212,4495210,6212,4856320
1213,6212,4496210,6212,4857320
1213,6212,4496530,6212,4857640
1213,6212,4497530,6212,4858640
1213,6212,4498530,6212,4859640
1213,6212,4499530,6212,4860640
1213,6212,4500530,6212,4861640
1213,6212,4500760,6212,4861870
1213,6212,4500760,6212,4862870
1213,6212,4501760,6212,4863870
1213,6212,4501760,6212,4863870
1213,6212,4502080,6212,4864190
1213,6212,4502670,6212,4864780
1213,6212,4503320,6212,4865430
1213,6212,4504320,6212,4866430
1213,6212,4505320,6212,4867430
1213,6212,4505320,6212,4867430
1213,6212,4506320,6212,4868430
1213,6212,4507320,6212,4869430
1213,6212,4507690,6212,4869800
1213,6212,4508010,6212,4870120
1213,6212,4509010,6212,4871120
1213,6212,4509470,6212,4871580
1213,6212,4510470,6212,4872580
1213,6212,4511470,6212,4873580
1213,6212,4512470,6212,4874580
1213,6212,4513280,6212,4875390
1213,6212,4514280,6212,4876390
1213,6212,4515280,6212,4877390
1213,6212,4516090,6212,4878200
1213,6212,4517090,6212,4879200
1213,6212,4518090,6212,4880200
1213,6212,4519090,6212,4881200
1213,6212,4519900,6212,4882010
1213,6212,4520710,6212,4882820
1213,6212,4521710,6212,4883820
1213,6212,4521710,6212,4883820
1213,6212,4521940,6212,4884050
1213,6212,4522410,6212,4884520
1213,6212,4523410,6212,4885520
1213,6212,4523410,6212,4885520
1213,6212,4524410,6212,4886520
1213,6212,4525410,6212,4887520
1213,6212,4526410,6212,4888520
1213,6212,4527410,6212,4889520
1213,6212,4527960,6212,4890070
1213,6212,4528280,6212,4890390
1213,6212,4529090,6212,4891200
1213,6212,4529200,6212,4891310
