ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
590838.63,10.15,0.67,308590.35,5.3
590502.53,10.14,0.67,308236.53,5.29
590397.26,10.14,0.67,308214.17,5.29
590292.0,10.14,0.67,308065.57,5.29
590186.74,10.14,0.67,308032.65,5.29
590081.47,10.14,0.67,307894.61,5.29
590162.21,10.15,0.67,307975.31,5.29
590056.95,10.15,0.67,307891.65,5.29
589951.68,10.14,0.67,307858.74,5.29
589835.89,10.14,0.67,307013.62,5.28
589612.42,10.14,0.67,306794.15,5.28
589612.42,10.14,0.67,306794.15,5.28
589507.16,10.14,0.67,306656.1,5.28
589587.89,10.14,0.67,306736.81,5.28
589482.63,10.14,0.67,306669.06,5.28
589377.37,10.14,0.67,306644.02,5.28
589751.68,10.15,0.68,306913.26,5.28
589646.42,10.15,0.68,306888.22,5.28
589646.42,10.15,0.68,306859.7,5.28
589541.16,10.15,0.68,306713.79,5.28
589621.89,10.15,0.68,306794.49,5.28
589272.32,10.15,0.67,306509.33,5.28
589272.32,10.15,0.67,306509.33,5.28
589124.32,10.15,0.67,306352.7,5.28
589498.63,10.15,0.68,306632.2,5.28
589579.37,10.16,0.68,306712.9,5.28
589305.37,10.15,0.68,306573.4,5.28
589200.11,10.15,0.68,306489.74,5.28
589280.84,10.15,0.68,306570.44,5.28
589571.68,10.16,0.69,306788.67,5.29
589245.58,10.16,0.68,306572.56,5.28
589140.32,10.16,0.68,306545.82,5.28
589035.05,10.16,0.68,306407.34,5.28
588929.79,10.16,0.68,306374.42,5.28
588719.05,10.15,0.68,306165.74,5.28
588719.05,10.15,0.68,306165.74,5.28
588613.79,10.15,0.68,306027.7,5.28
587855.89,10.15,0.68,305859.88,5.28
587750.63,10.15,0.68,305845.12,5.28
587831.37,10.16,0.68,305862.22,5.28
587831.37,10.16,0.68,305862.22,5.28
587726.11,10.16,0.68,305839.37,5.28
587620.84,10.16,0.68,305691.27,5.28
588065.68,10.16,0.69,305754.92,5.28
587645.58,10.16,0.68,305532.2,5.28
587540.32,10.16,0.68,305650.31,5.28
587435.05,10.16,0.68,305511.72,5.28
587329.79,10.16,0.68,305479.35,5.28
587534.0,10.16,0.69,305550.15,5.29
587614.74,10.17,0.69,305734.71,5.29
587509.47,10.17,0.69,305691.51,5.29
587713.68,10.17,0.7,305658.84,5.29
588004.53,10.18,0.7,306211.39,5.3
588004.53,10.18,0.7,306206.16,5.3
588085.26,10.18,0.7,306515.52,5.31
587749.16,10.17,0.7,306097.78,5.3
588040.0,10.18,0.71,306163.47,5.3
587703.89,10.17,0.7,305948.09,5.3
587994.74,10.18,0.71,306397.64,5.3
588075.47,10.18,0.71,306478.35,5.31
587970.21,10.18,0.71,306394.68,5.31
587690.74,10.18,0.71,306182.59,5.3
587585.47,10.18,0.71,306157.54,5.3
587666.21,10.18,0.71,306179.63,5.3
587330.11,10.18,0.7,305828.81,5.3
587224.84,10.18,0.7,305795.9,5.3
586945.37,10.17,0.7,305596.02,5.3
587026.11,10.18,0.7,305625.98,5.3
586874.11,10.17,0.7,305469.35,5.29
586768.84,10.17,0.7,305444.3,5.3
586973.05,10.18,0.7,305574.7,5.3
586973.05,10.18,0.7,305574.7,5.3
586867.79,10.18,0.7,305493.08,5.3
587158.63,10.18,0.71,305749.64,5.3
587053.37,10.18,0.71,305727.99,5.3
586773.89,10.18,0.71,305481.67,5.3
586668.63,10.18,0.71,305332.36,5.3
691382.84,12.0,1.47,340339.01,5.91
691130.0,11.99,1.47,340072.76,5.9
691014.21,11.99,1.47,339999.81,5.9
690898.42,11.99,1.47,339945.12,5.9
690782.63,11.99,1.47,340132.32,5.91
690666.84,11.99,1.47,340077.3,5.91
690582.63,11.99,1.47,339385.07,5.89
690487.89,12.0,1.47,339320.31,5.89
690361.58,12.0,1.47,339422.03,5.9
690361.58,12.0,1.47,339422.03,5.9
690361.58,12.0,1.47,339422.03,5.9
690818.84,12.0,1.48,339743.14,5.9
690703.05,12.0,1.48,339646.08,5.9
690703.05,12.0,1.48,339646.08,5.9
690531.58,12.0,1.48,339495.13,5.9
690828.63,12.01,1.48,339424.05,5.9
690712.84,12.01,1.48,339519.86,5.9
690597.05,12.01,1.48,339448.79,5.9
690481.26,12.01,1.48,339382.66,5.9
690555.47,12.01,1.48,339741.93,5.91
690629.68,12.01,1.49,339898.2,5.91
690266.84,12.01,1.48,339922.27,5.91
690151.05,12.01,1.48,339772.13,5.91
690035.26,12.01,1.48,339690.51,5.91
689919.47,12.01,1.48,339619.01,5.91
689919.47,12.01,1.48,339619.01,5.91
689803.68,12.01,1.48,339594.55,5.91
689687.89,12.01,1.48,339676.45,5.91
689762.11,12.01,1.49,339589.16,5.91
689646.32,12.01,1.49,339535.53,5.91
689943.37,12.02,1.49,340116.3,5.92
689827.58,12.02,1.49,340103.87,5.93
689901.79,12.02,1.49,340037.67,5.92
689976.0,12.02,1.5,339983.46,5.92
689860.21,12.02,1.5,339953.47,5.93
689744.42,12.02,1.5,339890.32,5.93
689628.63,12.02,1.5,339962.2,5.93
689702.84,12.03,1.5,340032.14,5.93
689510.74,12.02,1.5,339827.61,5.93
689394.95,12.02,1.5,339656.22,5.92
689394.95,12.02,1.5,339656.22,5.92
689279.16,12.02,1.5,340209.69,5.94
689163.26,12.02,1.5,340108.72,5.93
689460.32,12.03,1.5,340039.45,5.93
689534.53,12.03,1.51,339977.39,5.93
689418.74,12.03,1.51,339911.89,5.93
689302.95,12.03,1.51,340003.67,5.94
689187.16,12.03,1.51,339947.32,5.94
689261.37,12.04,1.51,339907.96,5.94
689512.42,12.04,1.51,340818.27,5.95
689396.63,12.04,1.51,340936.57,5.95
688554.53,12.04,1.52,340770.72,5.96
688841.37,12.05,1.52,340654.23,5.96
688915.58,12.05,1.53,340710.76,5.96
688915.58,12.05,1.53,340710.76,5.96
688799.79,12.05,1.53,340638.2,5.96
688684.0,12.05,1.53,340580.95,5.96
688684.0,12.05,1.53,340580.95,5.96
688568.21,12.05,1.53,340549.38,5.96
688452.42,12.05,1.53,340975.16,5.97
688235.47,12.05,1.52,340754.73,5.97
688119.68,12.05,1.52,340743.57,5.97
687959.68,12.05,1.52,340583.57,5.96
687843.89,12.05,1.52,340649.38,5.97
687728.11,12.05,1.52,340524.19,5.97
687612.32,12.05,1.52,340706.44,5.97
687259.47,12.04,1.52,340307.88,5.96
687556.53,12.05,1.52,340301.22,5.96
687203.68,12.04,1.52,340096.28,5.96
687087.89,12.04,1.52,340009.5,5.96
687162.11,12.05,1.52,340040.03,5.96
687046.32,12.05,1.52,341081.79,5.98
686930.53,12.05,1.52,341045.74,5.98
686653.68,12.04,1.52,340886.79,5.98
686727.89,12.05,1.52,340841.2,5.98
686455.26,12.04,1.51,340642.47,5.98
686752.32,12.05,1.52,340600.92,5.97
686826.53,12.05,1.52,340745.21,5.98
686473.68,12.05,1.52,340693.43,5.98
686357.89,12.05,1.52,340636.42,5.98
686676.0,12.05,1.53,341628.17,6.0
686676.0,12.05,1.53,341628.17,6.0
686515.26,12.05,1.52,341385.37,5.99
686336.32,12.05,1.52,341201.24,5.99
686241.58,12.05,1.52,340507.4,5.98
686305.26,12.05,1.53,340084.46,5.97
686178.95,12.05,1.53,340463.82,5.98
686476.0,12.06,1.53,340427.62,5.98
686273.16,12.06,1.53,340338.23,5.98
686570.21,12.06,1.54,340275.12,5.98
686644.42,12.06,1.54,340381.01,5.98
686291.58,12.06,1.53,340330.78,5.98
686175.79,12.06,1.53,340271.18,5.98
686060.0,12.06,1.53,340501.77,5.99
685944.21,12.06,1.53,340328.61,5.98
685944.21,12.06,1.53,340328.61,5.98
686155.79,12.06,1.54,341105.0,6.0
686029.47,12.06,1.54,340962.7,6.0
686103.68,12.07,1.54,340896.49,6.0
686103.68,12.07,1.54,340896.49,6.0
944024.21,16.61,0.82,227733.75,4.01
943855.79,16.61,0.82,227561.53,4.0
943687.37,16.61,0.82,227514.49,4.0
943953.47,16.61,0.82,227503.09,4.0
943953.47,16.61,0.82,227503.09,4.0
943953.47,16.61,0.82,227503.09,4.0
943785.05,16.61,0.82,227395.39,4.0
943616.63,16.61,0.82,227313.83,4.0
943448.21,16.61,0.82,227247.01,4.0
943279.79,16.61,0.82,227185.22,4.0
943111.37,16.61,0.82,227012.43,4.0
942817.16,16.61,0.82,226712.01,3.99
942648.74,16.61,0.82,226643.24,3.99
942480.32,16.61,0.82,226432.09,3.99
942480.32,16.61,0.82,226432.09,3.99
942480.32,16.61,0.82,226432.09,3.99
942311.89,16.61,0.82,226351.27,3.99
942143.47,16.61,0.82,226303.49,3.99
941779.47,16.6,0.81,226287.42,3.99
941611.05,16.6,0.81,226220.6,3.99
941611.05,16.6,0.81,226220.6,3.99
941766.84,16.61,0.82,226475.49,3.99
941598.42,16.61,0.82,226406.72,3.99
941864.53,16.61,0.82,226394.34,3.99
941864.53,16.61,0.82,226394.34,3.99
941754.53,16.61,0.82,226284.34,3.99
941390.53,16.61,0.82,226277.41,3.99
941222.11,16.61,0.82,226066.26,3.99
941222.11,16.61,0.82,226066.26,3.99
941053.68,16.61,0.82,226046.44,3.99
940885.26,16.61,0.82,224981.04,3.97
940716.84,16.61,0.82,224872.26,3.97
940548.42,16.61,0.82,224852.43,3.97
940380.0,16.61,0.82,224927.53,3.97
940211.58,16.61,0.82,224694.54,3.97
940043.16,16.61,0.82,224585.76,3.97
939838.95,16.6,0.81,224389.08,3.96
939670.53,16.6,0.81,224286.44,3.96
939502.11,16.6,0.81,224260.48,3.96
939534.21,16.61,0.82,224401.94,3.97
939365.79,16.61,0.82,224052.6,3.96
939197.37,16.61,0.82,224032.78,3.96
939471.47,16.61,0.82,224245.75,3.97
939303.05,16.61,0.82,224320.84,3.97
938951.05,16.61,0.82,224150.36,3.96
938782.63,16.61,0.82,223917.37,3.96
938814.74,16.61,0.82,223874.1,3.96
938814.74,16.61,0.82,223874.1,3.96
938646.32,16.61,0.82,223702.32,3.96
938477.89,16.61,0.82,223593.54,3.96
938309.47,16.61,0.82,223476.9,3.96
938341.58,16.61,0.82,223463.18,3.96
938563.47,16.62,0.83,223487.12,3.96
938829.58,16.62,0.84,223468.03,3.96
938661.16,16.62,0.84,223456.06,3.96
938040.11,16.63,0.84,223572.17,3.96
938040.11,16.63,0.84,223572.17,3.96
937791.89,16.62,0.83,224479.29,3.98
937791.89,16.62,0.83,224479.29,3.98
938153.16,16.63,0.84,225061.97,3.99
938185.26,16.63,0.84,225048.25,3.99
938016.84,16.63,0.84,225001.2,3.99
937848.42,16.63,0.84,224919.65,3.99
937848.42,16.63,0.84,224919.65,3.99
937680.0,16.63,0.84,224899.82,3.99
937630.32,16.63,0.84,224581.99,3.98
937431.89,16.63,0.84,224609.24,3.99
937263.47,16.63,0.84,224500.46,3.98
937095.05,16.63,0.84,224473.37,3.98
937095.05,16.63,0.84,224473.37,3.98
936926.63,16.63,0.84,224362.02,3.98
937192.74,16.64,0.85,224355.26,3.98
937348.53,16.64,0.85,224285.42,3.98
937180.11,16.64,0.85,224543.33,3.99
937011.68,16.64,0.85,224534.7,3.99
937011.68,16.64,0.85,224534.7,3.99
936843.26,16.64,0.85,223652.82,3.97
936479.26,16.64,0.85,223646.55,3.97
936185.05,16.63,0.84,223359.88,3.97
936217.16,16.64,0.85,223366.71,3.97
936249.26,16.64,0.85,223539.02,3.97
936515.37,16.65,0.86,223526.64,3.97
936346.95,16.65,0.86,223406.66,3.97
936346.95,16.65,0.86,223406.66,3.97
936178.53,16.65,0.86,223288.58,3.97
936010.11,16.65,0.86,223278.06,3.97
935841.68,16.65,0.86,223252.36,3.97
935673.26,16.65,0.86,223149.45,3.97
935546.21,16.64,0.85,223134.54,3.97
935377.79,16.64,0.85,223108.84,3.97
935209.37,16.64,0.85,223005.93,3.97
935040.95,16.64,0.85,222952.45,3.97
935073.05,16.65,0.86,223057.12,3.97
935073.05,16.65,0.86,223057.12,3.97
935347.16,16.65,0.86,223229.61,3.97
935140.21,16.65,0.86,223024.28,3.97
934971.79,16.65,0.86,222949.15,3.97
934803.37,16.65,0.86,222923.46,3.97
934494.0,16.65,0.86,222907.95,3.97
934325.58,16.65,0.86,223326.26,3.98
754944.11,13.45,0.82,303925.78,5.42
754807.26,13.45,0.82,303676.05,5.41
753796.74,13.45,0.82,303498.38,5.42
754261.16,13.46,0.83,304625.58,5.44
753789.89,13.46,0.82,304347.93,5.43
753653.05,13.46,0.82,304217.46,5.43
753653.05,13.46,0.82,304217.46,5.43
753516.21,13.45,0.82,304079.56,5.43
753569.37,13.46,0.83,304024.06,5.43
753906.74,13.47,0.83,304883.7,5.45
753959.89,13.47,0.84,304997.29,5.45
753823.05,13.47,0.84,305101.15,5.45
753652.32,13.47,0.83,304978.44,5.45
753515.47,13.47,0.83,304890.69,5.45
753852.84,13.47,0.84,304810.11,5.45
753906.0,13.48,0.84,306051.59,5.47
753769.16,13.48,0.84,306069.2,5.47
753822.32,13.48,0.85,305912.25,5.47
753558.11,13.47,0.84,305649.89,5.47
753558.11,13.47,0.84,305649.89,5.47
753611.26,13.48,0.85,305619.13,5.47
753664.42,13.48,0.85,305826.89,5.47
753664.42,13.48,0.85,305826.89,5.47
753664.42,13.48,0.85,305826.89,5.47
753717.58,13.48,0.85,306532.05,5.48
753580.74,13.48,0.85,306416.94,5.48
753633.89,13.49,0.85,306519.22,5.48
754098.32,13.49,0.86,306925.18,5.49
754151.47,13.5,0.87,307027.46,5.5
754014.63,13.5,0.87,306964.05,5.5
754067.79,13.5,0.87,307066.34,5.5
753930.95,13.5,0.87,307002.92,5.5
753794.11,13.5,0.87,306966.91,5.5
753530.11,13.5,0.87,306829.48,5.5
753393.26,13.5,0.87,306714.37,5.49
753739.58,13.5,0.87,306798.56,5.5
753602.74,13.5,0.87,307050.11,5.5
753655.89,13.51,0.88,307152.4,5.5
753519.05,13.51,0.88,307088.98,5.5
753382.21,13.51,0.88,307037.21,5.5
753245.37,13.51,0.88,306937.86,5.5
753245.37,13.51,0.88,306937.86,5.5
753298.53,13.51,0.88,306886.44,5.5
753161.68,13.51,0.88,306976.73,5.51
753161.68,13.51,0.88,306976.73,5.51
753024.84,13.51,0.88,306924.95,5.51
753078.0,13.51,0.88,307015.6,5.51
752941.16,13.51,0.88,306912.0,5.51
752804.32,13.51,0.88,306864.48,5.51
752667.47,13.51,0.88,306760.87,5.51
752720.63,13.52,0.88,306903.35,5.51
752773.79,13.52,0.89,307005.64,5.51
752560.32,13.52,0.88,306791.4,5.51
752423.47,13.51,0.88,306727.99,5.51
752020.32,13.51,0.88,306321.12,5.5
752073.47,13.51,0.88,305810.13,5.49
751936.63,13.51,0.88,305706.53,5.49
751799.79,13.51,0.88,305659.01,5.49
751662.95,13.51,0.88,305518.96,5.49
751526.11,13.51,0.88,305009.07,5.48
751399.79,13.51,0.88,304834.87,5.48
751252.42,13.51,0.88,304926.24,5.48
751252.42,13.51,0.88,304926.24,5.48
751252.42,13.51,0.88,304926.24,5.48
751115.58,13.51,0.88,304915.16,5.49
750978.74,13.51,0.88,304863.39,5.49
750841.89,13.51,0.88,304764.04,5.48
750705.05,13.51,0.88,304623.99,5.48
750568.21,13.51,0.88,304612.91,5.48
750568.21,13.51,0.88,304612.91,5.48
750568.21,13.51,0.88,304612.91,5.48
750431.37,13.51,0.88,304185.06,5.48
750484.53,13.51,0.88,303863.76,5.47
750347.68,13.51,0.88,303794.63,5.47
750411.37,13.52,0.89,303678.68,5.47
750411.37,13.52,0.89,303678.68,5.47
750264.0,13.52,0.89,303630.08,5.47
750127.16,13.52,0.89,303548.08,5.47
749990.32,13.52,0.89,303478.95,5.47
749853.47,13.52,0.89,303396.95,5.47
749853.47,13.52,0.89,303396.95,5.47
749716.63,13.52,0.89,303360.94,5.47
749769.79,13.52,0.89,303435.83,5.47
749632.95,13.52,0.89,303295.78,5.47
749496.11,13.52,0.89,303284.7,5.47
749359.26,13.52,0.89,303215.57,5.47
749222.42,13.52,0.89,303133.57,5.47
749085.58,13.52,0.89,303097.56,5.47
749276.63,13.52,0.89,303266.13,5.47
749139.79,13.52,0.89,303214.35,5.47
749002.95,13.52,0.89,303115.0,5.47
748866.11,13.52,0.89,303063.23,5.47
748919.26,13.53,0.9,303153.88,5.48
748782.42,13.53,0.9,303014.27,5.47
748485.16,13.52,0.89,302722.33,5.47
748348.32,13.52,0.89,302710.81,5.47
748211.47,13.52,0.89,302641.68,5.47
748074.63,13.52,0.89,302559.68,5.47
748074.63,13.52,0.89,302559.68,5.47
747937.79,13.52,0.89,302456.08,5.47
860733.79,15.57,0.83,199233.95,3.6
860586.42,15.57,0.83,199236.29,3.6
860439.05,15.57,0.83,199221.03,3.6
860291.68,15.57,0.83,199192.05,3.6
860330.32,15.57,0.83,199745.43,3.61
860330.32,15.57,0.83,199745.43,3.61
860330.32,15.57,0.83,199701.57,3.61
860182.95,15.57,0.83,199701.57,3.61
860370.84,15.57,0.84,200001.27,3.62
860202.42,15.57,0.84,199174.17,3.61
859907.68,15.57,0.83,198910.42,3.6
860144.42,15.58,0.84,198622.25,3.6
860144.42,15.58,0.84,198622.25,3.6
859929.16,15.57,0.84,198410.88,3.59
859781.79,15.57,0.84,198735.97,3.6
860094.84,15.58,0.84,198735.97,3.6
859947.47,15.58,0.84,199127.77,3.61
859947.47,15.58,0.84,199127.77,3.61
859800.11,15.58,0.84,199160.46,3.61
859474.74,15.58,0.84,198850.46,3.6
859327.37,15.58,0.84,198805.51,3.6
859366.0,15.58,0.84,198512.18,3.6
859218.63,15.58,0.84,198511.93,3.6
859071.26,15.58,0.84,198509.0,3.6
858923.89,15.58,0.84,198610.46,3.6
858828.21,15.58,0.84,200107.73,3.63
858659.79,15.58,0.84,199280.63,3.62
858365.05,15.58,0.84,199016.88,3.61
858217.68,15.58,0.84,199017.67,3.61
858070.32,15.58,0.84,199035.64,3.61
857922.95,15.58,0.84,198978.58,3.61
857775.58,15.58,0.84,198978.17,3.61
857775.58,15.58,0.84,198974.59,3.61
858088.63,15.58,0.85,198971.82,3.61
857941.26,15.58,0.85,198995.4,3.61
857941.26,15.58,0.85,198984.08,3.61
857793.89,15.58,0.85,198985.25,3.62
857646.53,15.59,0.85,198986.75,3.62
857646.53,15.59,0.85,198986.75,3.62
857646.53,15.59,0.85,198986.75,3.62
857499.16,15.59,0.85,198960.5,3.62
857499.16,15.59,0.85,198960.5,3.62
857351.79,15.59,0.85,198963.4,3.62
857351.79,15.59,0.85,198963.4,3.62
857203.79,15.58,0.85,198806.77,3.61
857056.42,15.58,0.85,198805.95,3.61
857095.05,15.59,0.85,199394.07,3.63
856947.68,15.59,0.85,199420.31,3.63
856947.68,15.59,0.85,199393.5,3.63
856800.32,15.59,0.85,199402.41,3.63
856631.89,15.59,0.85,198575.31,3.61
856687.16,15.59,0.85,198661.56,3.62
856393.16,15.58,0.85,198403.13,3.61
856878.0,15.59,0.86,199748.57,3.64
856730.63,15.59,0.86,199751.47,3.64
856769.26,15.6,0.86,199119.16,3.62
856606.0,15.6,0.86,200372.28,3.65
856659.16,15.6,0.86,200835.2,3.66
856933.37,15.6,0.87,200860.45,3.66
856786.0,15.6,0.87,200851.94,3.66
856617.58,15.6,0.87,200163.83,3.65
856322.84,15.6,0.86,199761.09,3.64
856031.26,15.6,0.86,199899.29,3.64
856031.26,15.6,0.86,199896.2,3.64
855883.89,15.6,0.86,199876.19,3.64
856188.42,15.6,0.87,199790.33,3.64
856227.05,15.61,0.87,199825.18,3.64
856100.74,15.61,0.87,200706.56,3.66
856287.79,15.61,0.88,200920.48,3.66
855726.42,15.6,0.87,200293.18,3.65
855579.05,15.6,0.87,200292.92,3.65
855883.58,15.61,0.87,200291.46,3.65
855736.21,15.61,0.87,200293.0,3.65
855580.21,15.61,0.87,200136.37,3.65
855618.84,15.61,0.88,200449.86,3.66
855657.47,15.62,0.88,200251.12,3.65
855657.47,15.62,0.88,200303.76,3.66
855510.11,15.62,0.88,200185.99,3.65
855383.79,15.62,0.88,201232.16,3.67
855243.26,15.62,0.88,201065.47,3.67
855095.89,15.62,0.88,201065.05,3.67
854948.53,15.62,0.88,201062.29,3.67
854801.16,15.62,0.88,201062.3,3.67
854653.79,15.62,0.88,201441.73,3.68
854506.42,15.62,0.88,201363.9,3.68
854545.05,15.62,0.88,201156.46,3.68
854418.74,15.62,0.88,201124.91,3.68
854250.32,15.62,0.88,201248.28,3.68
854102.95,15.62,0.88,201245.87,3.68
853955.58,15.62,0.88,201258.77,3.68
853808.21,15.62,0.88,201248.01,3.68
853660.84,15.62,0.88,202140.55,3.7
853259.05,15.62,0.88,201711.07,3.69
853297.68,15.62,0.88,201224.36,3.68
853150.32,15.62,0.88,201224.36,3.68
853150.32,15.62,0.88,201212.44,3.68
853387.05,15.62,0.89,200885.81,3.68
853239.68,15.62,0.89,200885.81,3.68
853092.32,15.62,0.89,200885.81,3.68
852944.95,15.62,0.89,200887.71,3.68
628429.89,11.51,0.99,298369.72,5.47
628472.53,11.52,0.99,298329.32,5.47
628356.74,11.52,0.99,298281.7,5.47
628579.89,11.52,1.0,298245.15,5.47
628579.89,11.52,1.0,298245.15,5.47
628464.11,11.52,1.0,298631.41,5.47
628538.32,11.53,1.0,298744.51,5.48
628891.16,11.53,1.01,299032.67,5.48
629211.16,11.54,1.01,299059.4,5.48
629285.37,11.54,1.02,298701.18,5.48
629169.58,11.54,1.02,298648.12,5.48
629064.32,11.54,1.02,298292.27,5.47
629128.0,11.55,1.02,298337.33,5.48
629202.21,11.55,1.02,298402.65,5.48
629086.42,11.55,1.02,298235.44,5.48
628970.63,11.55,1.02,298224.92,5.48
628562.0,11.54,1.02,297872.08,5.47
628402.0,11.54,1.01,297712.08,5.47
628754.84,11.55,1.02,297861.45,5.47
628754.84,11.55,1.02,297861.45,5.47
628754.84,11.55,1.02,297861.45,5.47
628829.05,11.55,1.02,298095.19,5.48
628723.79,11.55,1.02,297612.92,5.47
628597.47,11.55,1.02,297963.34,5.47
628481.68,11.55,1.02,297904.33,5.47
628073.05,11.54,1.02,297593.49,5.47
628425.89,11.55,1.02,297887.6,5.48
628310.11,11.55,1.02,297828.6,5.48
628194.32,11.55,1.02,297709.87,5.47
628268.53,11.55,1.03,297800.58,5.48
628184.32,11.55,1.03,297029.98,5.46
628068.53,11.55,1.03,296951.53,5.46
627952.74,11.55,1.03,296879.8,5.46
628026.95,11.56,1.03,296963.8,5.47
628308.21,11.56,1.04,297239.74,5.47
628382.42,11.57,1.04,297367.32,5.47
628266.63,11.57,1.04,297204.05,5.47
628340.84,11.57,1.04,297379.59,5.48
628340.84,11.57,1.04,297379.59,5.48
628415.05,11.57,1.05,297470.3,5.48
628299.26,11.57,1.05,297391.85,5.48
628215.05,11.57,1.05,297355.77,5.48
628289.26,11.58,1.05,297446.48,5.48
628363.47,11.58,1.05,297558.03,5.48
628437.68,11.58,1.06,297648.75,5.49
628511.89,11.59,1.06,297760.3,5.49
628735.05,11.59,1.07,297853.71,5.49
628619.26,11.59,1.07,297916.48,5.49
628619.26,11.59,1.07,297916.48,5.49
628503.47,11.59,1.07,297857.47,5.49
628726.63,11.6,1.07,298040.85,5.5
628328.0,11.59,1.06,297698.01,5.49
628212.21,11.59,1.06,297530.8,5.49
628096.42,11.59,1.06,297520.27,5.49
628012.21,11.59,1.07,296702.0,5.48
627896.42,11.59,1.07,296642.99,5.48
627896.42,11.59,1.07,296642.99,5.48
627054.32,11.59,1.07,296474.98,5.48
626938.53,11.59,1.07,296356.26,5.48
626854.32,11.59,1.07,296443.28,5.48
627157.05,11.6,1.07,296630.64,5.49
626850.0,11.6,1.07,296321.54,5.48
626541.05,11.59,1.06,296017.45,5.48
626615.26,11.59,1.07,296104.33,5.48
626499.47,11.59,1.07,296031.14,5.48
626383.68,11.59,1.07,295863.94,5.48
626383.68,11.59,1.07,295863.94,5.48
626267.89,11.59,1.07,295853.41,5.48
626342.11,11.6,1.07,295944.12,5.48
626226.32,11.6,1.07,295865.68,5.48
626300.53,11.6,1.07,295956.39,5.48
626374.74,11.6,1.08,296067.95,5.48
626448.95,11.61,1.08,296158.66,5.49
626354.21,11.61,1.08,295606.38,5.48
626133.16,11.6,1.08,295274.91,5.47
626017.37,11.6,1.08,295196.46,5.47
625901.58,11.6,1.08,295095.65,5.47
625785.79,11.6,1.08,295018.73,5.47
626138.63,11.61,1.09,295132.64,5.47
626022.84,11.61,1.09,295308.98,5.48
625907.05,11.61,1.09,295250.11,5.48
625812.32,11.61,1.09,294649.06,5.47
625941.26,11.62,1.09,294716.36,5.47
625846.53,11.62,1.09,294164.08,5.46
625625.47,11.61,1.09,293832.61,5.46
625509.68,11.61,1.09,293713.75,5.45
625293.89,11.61,1.09,293493.86,5.45
625517.05,11.62,1.09,293587.27,5.45
625401.26,11.62,1.09,293619.18,5.45
625285.47,11.62,1.09,293451.97,5.45
625169.68,11.62,1.09,293441.44,5.45
625053.89,11.62,1.09,293382.57,5.45
625128.11,11.62,1.09,293453.71,5.45
625012.32,11.62,1.09,293330.51,5.45
625012.32,11.62,1.09,293330.51,5.45
624896.53,11.62,1.09,293275.98,5.45
624487.89,11.61,1.09,292868.0,5.45
624562.11,11.62,1.09,292958.71,5.45
624255.05,11.61,1.09,292657.46,5.44
624255.05,11.61,1.09,292657.46,5.44
614723.58,11.43,1.96,335916.9,6.25
614618.32,11.43,1.96,335826.34,6.25
614442.53,11.43,1.96,335646.76,6.24
614337.26,11.43,1.96,335572.74,6.24
614151.47,11.43,1.96,335383.17,6.24
614213.16,11.43,1.96,334966.72,6.23
614213.16,11.43,1.96,334966.72,6.23
614004.63,11.43,1.96,334634.79,6.23
613899.37,11.43,1.96,334602.3,6.23
613646.32,11.43,1.95,334319.98,6.23
613541.05,11.43,1.95,334466.24,6.23
613435.79,11.43,1.95,334388.61,6.23
613330.53,11.43,1.95,334330.51,6.23
613225.26,11.43,1.95,334214.71,6.23
613286.95,11.43,1.96,333798.26,6.22
613264.42,11.43,1.96,333654.65,6.22
613078.63,11.43,1.95,333465.07,6.22
612973.37,11.43,1.95,333410.68,6.22
612868.11,11.43,1.95,333524.81,6.22
612762.84,11.43,1.95,333451.23,6.22
612657.58,11.43,1.95,333382.91,6.22
612552.32,11.43,1.96,333769.11,6.23
612341.79,11.43,1.95,332915.94,6.21
612133.26,11.43,1.95,332576.77,6.21
611813.26,11.42,1.95,332256.77,6.2
611708.0,11.42,1.95,332167.35,6.2
611581.68,11.42,1.95,331485.4,6.19
611581.68,11.42,1.95,331485.4,6.19
611371.16,11.42,1.94,331228.97,6.19
611244.84,11.42,1.94,330582.64,6.18
610929.05,11.42,1.94,329686.95,6.16
611416.42,11.43,1.95,330144.48,6.17
611416.42,11.43,1.95,330144.48,6.17
611311.16,11.43,1.95,330087.81,6.17
611205.89,11.43,1.95,330036.82,6.17
611079.58,11.43,1.95,329390.49,6.16
610919.58,11.42,1.95,329230.49,6.16
610919.58,11.42,1.95,329230.49,6.16
610709.05,11.42,1.95,328938.45,6.15
