ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
902790.25,15.32,1.73,266979.89,4.53
902524.67,15.32,1.73,266808.37,4.53
902273.37,15.31,1.72,266660.86,4.53
902453.08,15.32,1.73,266651.99,4.53
902207.46,15.32,1.73,266770.28,4.53
902257.91,15.32,1.73,266760.39,4.53
902417.59,15.32,1.73,266853.8,4.53
902597.3,15.33,1.74,267017.52,4.53
902647.75,15.33,1.74,267144.13,4.54
902403.15,15.33,1.74,267008.14,4.54
902403.15,15.33,1.74,267000.61,4.54
902147.54,15.32,1.73,266946.03,4.53
902197.99,15.33,1.74,267020.28,4.54
901932.4,15.32,1.73,266760.42,4.53
902171.09,15.33,1.74,266820.37,4.53
902171.09,15.33,1.74,272468.0,4.63
902221.54,15.33,1.74,272706.51,4.63
902271.99,15.33,1.74,272833.12,4.64
902322.44,15.34,1.75,272907.37,4.64
905133.25,15.39,1.79,274773.12,4.67
905292.93,15.39,1.8,274866.53,4.67
905292.93,15.39,1.8,274866.11,4.67
905157.02,15.39,1.8,274775.59,4.67
905157.02,15.39,1.8,274775.59,4.67
904944.55,15.39,1.8,274543.23,4.67
905124.25,15.39,1.8,274706.95,4.67
905124.25,15.39,1.8,274706.95,4.67
905124.25,15.39,1.8,275243.8,4.68
905171.62,15.39,1.8,274902.1,4.68
905210.22,15.4,1.81,274692.98,4.67
905260.67,15.4,1.81,274815.2,4.68
905311.12,15.4,1.81,274889.05,4.68
905358.48,15.41,1.82,274547.35,4.67
905102.87,15.4,1.81,274492.77,4.67
905411.77,15.41,1.82,274538.98,4.67
906154.15,15.42,1.83,274849.98,4.68
905845.03,15.42,1.83,274344.49,4.67
906024.74,15.42,1.83,274335.63,4.67
906024.74,15.42,1.83,274473.39,4.67
908835.55,15.47,1.88,280075.55,4.77
908886.0,15.48,1.88,280268.01,4.77
908936.45,15.48,1.89,280394.62,4.77
908680.83,15.48,1.88,280304.98,4.77
908731.28,15.48,1.89,280379.23,4.78
908781.73,15.48,1.89,280505.85,4.78
908781.73,15.48,1.89,280512.96,4.78
908583.68,15.48,1.89,280425.69,4.78
908634.13,15.48,1.89,280499.94,4.78
908684.58,15.48,1.89,280352.63,4.78
908864.29,15.49,1.9,280845.11,4.79
908608.68,15.49,1.9,280574.2,4.78
909055.96,15.49,1.9,280665.27,4.78
909215.64,15.5,1.91,280755.24,4.79
909541.61,15.51,1.92,280809.68,4.79
909248.6,15.5,1.91,280540.68,4.78
909408.28,15.51,1.92,280794.12,4.79
909587.98,15.51,1.92,280785.25,4.79
909638.43,15.51,1.92,280977.71,4.79
909798.11,15.52,1.93,281071.12,4.79
909662.2,15.52,1.93,280923.8,4.79
909406.59,15.52,1.92,280834.09,4.79
909611.98,15.52,1.93,281122.73,4.8
910199.5,15.53,1.94,281247.96,4.8
910385.16,15.54,1.95,281218.77,4.8
910050.9,15.53,1.94,280719.05,4.79
910050.9,15.53,1.94,280812.47,4.79
909809.33,15.53,1.94,280694.35,4.79
909859.78,15.53,1.94,280955.01,4.8
910307.07,15.54,1.95,281046.08,4.8
910041.48,15.54,1.95,280786.22,4.79
909905.58,15.54,1.95,280786.22,4.8
909739.99,15.54,1.95,280488.43,4.79
910065.96,15.54,1.95,280542.86,4.79
910271.35,15.55,1.96,280628.36,4.79
910271.35,15.55,1.96,286175.03,4.89
909868.34,15.54,1.95,285796.03,4.88
909732.43,15.54,1.95,285648.72,4.88
909912.14,15.55,1.96,285847.93,4.88
912722.95,15.6,2.0,287713.68,4.92
912961.63,15.6,2.01,287773.64,4.92
912961.63,15.6,2.01,287773.22,4.92
912825.73,15.6,2.01,287773.22,4.92
912825.73,15.6,2.01,287773.22,4.92
912570.11,15.6,2.01,287742.32,4.92
912620.56,15.6,2.01,287980.83,4.92
912825.95,15.61,2.02,288066.32,4.92
912985.63,15.61,2.02,288362.87,4.93
912823.51,15.61,2.02,288293.73,4.93
912687.6,15.61,2.02,288146.42,4.93
912687.6,15.61,2.02,288572.8,4.94
913429.97,15.62,2.03,288883.8,4.94
913609.67,15.63,2.04,288874.93,4.94
913397.21,15.62,2.03,288670.09,4.94
913635.89,15.63,2.04,288982.04,4.94
912548.63,15.63,2.04,288981.62,4.95
912459.52,15.63,2.04,288696.13,4.95
912323.61,15.63,2.04,288696.13,4.95
912158.86,15.63,2.04,288497.8,4.94
912206.22,15.63,2.04,288156.09,4.94
912206.22,15.63,2.04,290858.5,4.98
915662.59,15.69,2.1,294113.02,5.04
915418.0,15.69,2.1,293976.58,5.04
915456.61,15.69,2.1,293767.47,5.04
915616.29,15.7,2.11,293860.87,5.04
915350.7,15.69,2.1,293689.17,5.04
915401.15,15.7,2.11,293831.11,5.04
915135.56,15.69,2.1,293566.77,5.03
915182.93,15.7,2.1,293225.07,5.03
915047.02,15.7,2.11,293077.76,5.03
914781.43,15.69,2.1,292906.25,5.02
914535.82,15.69,2.1,292869.42,5.02
914574.43,15.69,2.1,292660.3,5.02
914329.83,15.69,2.1,292446.73,5.02
914509.54,15.69,2.1,292437.86,5.02
914353.18,15.69,2.1,292288.26,5.02
914558.57,15.7,2.11,292581.83,5.02
914609.02,15.7,2.11,292708.44,5.02
914473.11,15.7,2.11,292708.44,5.03
916294.48,15.73,2.14,294476.6,5.06
916158.57,15.73,2.14,294535.09,5.06
916209.02,15.73,2.14,294609.34,5.06
916368.7,15.74,2.15,294702.75,5.06
916203.11,15.74,2.15,294642.51,5.06
916362.79,15.74,2.15,294897.82,5.07
916522.47,15.75,2.15,294991.23,5.07
916266.86,15.74,2.15,294960.33,5.07
916317.31,15.75,2.15,295189.69,5.07
916476.98,15.75,2.16,295283.09,5.07
916225.69,15.75,2.16,295033.97,5.07
915974.39,15.74,2.15,294782.86,5.07
916024.84,15.75,2.16,294924.8,5.07
916204.54,15.75,2.16,294915.93,5.07
916254.99,15.75,2.16,295108.39,5.07
916305.44,15.76,2.17,295235.01,5.08
916465.12,15.76,2.17,295343.74,5.08
916515.57,15.76,2.17,295470.35,5.08
916566.02,15.77,2.18,295544.6,5.08
916616.47,15.77,2.18,295671.21,5.09
916616.47,15.77,2.18,295693.43,5.09
916350.88,15.77,2.18,295409.23,5.08
916401.33,15.77,2.18,295483.48,5.08
916145.72,15.77,2.18,295393.77,5.08
916196.17,15.77,2.18,295515.99,5.09
915930.58,15.77,2.17,295344.47,5.08
916090.26,15.77,2.18,295452.28,5.09
915824.68,15.77,2.18,295280.76,5.08
916004.38,15.77,2.18,295271.9,5.08
915868.47,15.77,2.18,295066.09,5.08
915622.86,15.77,2.18,294927.65,5.08
915486.95,15.77,2.18,294870.86,5.08
915486.95,15.77,2.18,294835.19,5.08
915537.4,15.77,2.18,295086.11,5.08
915697.08,15.78,2.19,295179.52,5.09
915561.17,15.78,2.19,295089.0,5.08
915740.88,15.78,2.19,295252.72,5.09
915791.33,15.78,2.19,295379.33,5.09
915841.78,15.79,2.2,295453.58,5.09
915892.23,15.79,2.2,295580.19,5.1
915636.61,15.79,2.2,295525.62,5.1
915687.06,15.79,2.2,295599.87,5.1
920730.05,15.88,2.29,298654.53,5.15
920730.05,15.88,2.29,298696.17,5.15
920464.46,15.87,2.28,298525.42,5.15
920644.17,15.88,2.29,298516.55,5.15
920694.62,15.88,2.29,298709.01,5.15
920555.62,15.88,2.29,297871.35,5.14
920606.07,15.88,2.29,297997.97,5.14
920606.07,15.88,2.29,297997.97,5.14
920656.52,15.89,2.3,298072.22,5.14
920656.52,15.89,2.3,298071.8,5.14
920400.91,15.88,2.29,297982.16,5.14
920400.91,15.88,2.29,297982.16,5.14
920448.27,15.89,2.3,297640.45,5.14
920486.88,15.89,2.3,297431.34,5.13
920185.58,15.89,2.3,297231.89,5.13
920232.94,15.89,2.3,296890.19,5.13
920438.84,15.89,2.3,296857.4,5.13
920618.54,15.9,2.31,296848.54,5.13
920362.93,15.9,2.3,296710.09,5.12
920542.63,15.9,2.31,297091.62,5.13
920277.02,15.9,2.31,296820.09,5.13
920327.47,15.9,2.31,296946.7,5.13
920487.15,15.9,2.31,297055.44,5.13
920311.56,15.9,2.31,296885.52,5.13
920491.27,15.91,2.32,296876.66,5.13
920235.66,15.9,2.31,296738.21,5.13
920415.36,15.91,2.32,297119.14,5.14
920465.81,15.91,2.32,297245.75,5.14
920210.2,15.91,2.32,296984.82,5.13
920210.2,15.91,2.32,296984.82,5.13
920062.45,15.91,2.32,296907.99,5.13
920242.15,15.91,2.32,296964.97,5.13
920401.83,15.92,2.33,297194.72,5.14
920452.28,15.92,2.33,297283.13,5.14
920206.67,15.92,2.33,297203.15,5.14
919941.08,15.91,2.32,296943.29,5.14
919991.53,15.92,2.33,297069.9,5.14
919998.82,15.92,2.33,297073.01,5.14
919733.23,15.91,2.32,296901.5,5.14
919467.65,15.91,2.32,296621.91,5.13
919641.4,15.91,2.32,296674.29,5.13
919375.81,15.91,2.32,296498.75,5.13
919426.26,15.91,2.32,296625.37,5.13
919476.71,15.92,2.33,296699.62,5.14
919636.39,15.92,2.33,296929.37,5.14
919370.8,15.92,2.33,296668.87,5.14
920078.01,15.93,2.34,296752.45,5.14
920172.73,15.93,2.34,301787.89,5.23
920223.18,15.94,2.35,301876.29,5.23
920461.87,15.94,2.35,301936.24,5.23
920202.21,15.94,2.35,301841.39,5.23
920252.66,15.94,2.35,302079.9,5.23
919987.08,15.94,2.35,301800.31,5.23
919742.48,15.93,2.34,301663.88,5.23
919586.51,15.93,2.34,301541.1,5.22
919772.17,15.94,2.35,301511.91,5.22
919615.81,15.93,2.34,301360.98,5.22
919775.49,15.94,2.35,301651.89,5.23
919523.92,15.94,2.35,301602.08,5.23
926293.55,16.05,2.46,304518.25,5.28
926473.26,16.06,2.47,304509.39,5.28
926227.64,16.06,2.46,304370.94,5.28
926278.09,16.06,2.47,304621.86,5.28
926142.19,16.06,2.47,304673.79,5.28
926192.63,16.06,2.47,304800.41,5.29
926192.63,16.06,2.47,304800.41,5.29
926192.63,16.06,2.47,304800.41,5.29
926243.08,16.06,2.47,304874.66,5.29
926067.5,16.06,2.47,304705.44,5.29
925957.5,16.06,2.47,304595.44,5.28
926117.18,16.07,2.47,304688.85,5.29
926296.88,16.07,2.48,304852.56,5.29
926347.33,16.07,2.48,304979.18,5.29
926211.42,16.07,2.48,304779.94,5.29
925955.81,16.07,2.48,304725.36,5.29
925819.9,16.07,2.48,304668.57,5.29
925684.0,16.07,2.48,304578.05,5.29
925734.45,16.07,2.48,304652.3,5.29
925784.89,16.08,2.49,304778.91,5.29
925519.31,16.07,2.48,304519.05,5.29
925569.76,16.08,2.49,304593.3,5.29
925620.21,16.08,2.49,304719.91,5.29
926327.41,16.1,2.5,304803.49,5.3
926507.12,16.1,2.51,304860.47,5.3
926507.12,16.1,2.51,304860.47,5.3
926507.12,16.1,2.51,304860.47,5.3
926507.12,16.1,2.51,304860.47,5.3
926712.51,16.1,2.51,304945.96,5.3
926762.96,16.11,2.52,305131.07,5.3
926507.35,16.1,2.51,305041.43,5.3
926371.44,16.11,2.51,304894.12,5.3
926421.89,16.11,2.52,305020.74,5.3
926472.34,16.11,2.52,305094.99,5.31
927059.85,16.12,2.53,305220.21,5.31
927059.85,16.12,2.53,305256.44,5.31
926895.1,16.12,2.53,305197.03,5.31
927054.78,16.13,2.54,305290.44,5.31
926918.88,16.13,2.54,305290.44,5.31
926584.62,16.12,2.53,304790.72,5.3
926635.06,16.13,2.54,304932.66,5.31
926499.16,16.13,2.54,304785.35,5.31
926678.86,16.13,2.54,304776.48,5.31
926729.31,16.13,2.54,304968.94,5.31
926593.4,16.13,2.54,304968.94,5.31
926593.4,16.13,2.54,305438.65,5.32
929404.21,16.18,2.59,310167.6,5.4
929563.89,16.19,2.6,310415.26,5.41
929308.28,16.18,2.59,310325.55,5.4
929487.99,16.19,2.6,310489.85,5.41
929535.35,16.19,2.6,310148.15,5.4
929269.76,16.19,2.6,309976.63,5.4
929269.76,16.19,2.6,309949.0,5.4
929004.18,16.19,2.59,309647.08,5.39
928868.27,16.19,2.59,309499.77,5.39
928758.63,16.18,2.59,309473.85,5.39
928797.24,16.19,2.6,309264.74,5.39
928976.94,16.19,2.6,309252.68,5.39
928841.03,16.19,2.6,309252.68,5.39
928891.48,16.2,2.6,309443.01,5.4
928635.87,16.19,2.6,309354.15,5.39
928686.32,16.2,2.6,309206.84,5.39
928736.77,16.2,2.61,309575.16,5.4
928916.47,16.2,2.61,309566.29,5.4
928966.92,16.21,2.62,309758.75,5.4
928930.15,16.21,2.62,309886.83,5.41
928980.6,16.21,2.62,310013.45,5.41
929031.05,16.21,2.62,310087.7,5.41
929210.76,16.22,2.63,310078.83,5.41
929001.92,16.21,2.62,309839.52,5.41
928746.3,16.21,2.62,309701.08,5.41
928926.01,16.22,2.62,310082.0,5.41
929131.4,16.22,2.63,310167.49,5.41
929094.63,16.22,2.63,310072.25,5.41
929274.33,16.23,2.63,310271.46,5.42
929321.69,16.23,2.64,309929.76,5.41
929112.85,16.23,2.63,309774.07,5.41
928976.94,16.23,2.64,309626.76,5.41
929015.55,16.23,2.64,309417.64,5.41
928759.94,16.23,2.64,309386.74,5.41
928930.6,16.23,2.64,308799.34,5.4
928930.6,16.23,2.64,308850.49,5.4
929343.2,16.24,2.65,309393.4,5.41
929393.64,16.24,2.65,309520.02,5.41
929444.09,16.25,2.65,309594.27,5.41
929623.8,16.25,2.66,309585.4,5.41
929487.89,16.25,2.66,309585.4,5.41
929538.34,16.25,2.66,309777.86,5.42
929545.63,16.25,2.66,309785.64,5.42
929784.32,16.26,2.67,309845.59,5.42
929834.76,16.26,2.67,310196.76,5.43
929885.21,16.27,2.68,310323.37,5.43
929935.66,16.27,2.68,310397.62,5.43
929986.11,16.27,2.68,310524.23,5.43
930036.56,16.28,2.68,310598.48,5.44
930196.24,16.28,2.69,310691.89,5.44
930401.63,16.29,2.69,310980.53,5.44
930401.63,16.29,2.69,310987.64,5.44
930146.02,16.28,2.69,310897.93,5.44
930146.02,16.28,2.69,310897.93,5.44
930196.47,16.29,2.69,311024.54,5.45
929945.17,16.28,2.69,310773.43,5.44
929995.62,16.29,2.69,310847.68,5.44
929751.02,16.28,2.69,310559.62,5.44
929956.41,16.29,2.7,310645.11,5.44
929690.83,16.28,2.69,310487.43,5.44
929891.34,16.29,2.7,310251.11,5.43
929941.79,16.29,2.7,310436.22,5.44
929941.79,16.29,2.7,310428.68,5.44
929777.04,16.29,2.7,310234.44,5.44
929956.75,16.3,2.7,310225.57,5.44
930195.44,16.3,2.71,310537.52,5.44
930355.11,16.31,2.71,310630.93,5.44
930405.56,16.31,2.72,310860.29,5.45
930154.27,16.31,2.71,310712.77,5.45
930310.85,16.31,2.72,310511.19,5.44
930349.46,16.31,2.72,310287.54,5.44
930399.91,16.32,2.73,310414.16,5.44
930450.36,16.32,2.73,310488.41,5.45
930450.36,16.32,2.73,312206.76,5.48
933899.53,16.38,2.79,318115.66,5.58
933733.94,16.38,2.79,317915.96,5.58
933478.33,16.37,2.78,317904.95,5.58
933528.78,16.38,2.79,318027.17,5.58
933284.18,16.37,2.78,317777.78,5.58
933022.24,16.37,2.78,317508.52,5.57
933262.81,16.38,2.78,317572.57,5.57
933251.46,16.38,2.79,317020.91,5.56
932915.65,16.37,2.78,316772.06,5.56
932827.31,16.37,2.78,316902.5,5.56
933023.88,16.38,2.79,316839.98,5.56
933023.88,16.38,2.79,316839.56,5.56
932897.38,16.38,2.79,316754.76,5.56
933093.94,16.38,2.79,317307.34,5.57
932606.69,16.38,2.79,316629.18,5.56
932657.14,16.38,2.79,316755.79,5.56
932707.58,16.38,2.79,316830.04,5.56
932581.08,16.38,2.79,316662.29,5.56
932581.08,16.38,2.79,316662.29,5.56
933168.6,16.39,2.8,316787.52,5.57
933032.69,16.39,2.8,316640.21,5.56
932698.43,16.39,2.8,316140.49,5.56
932748.88,16.39,2.8,316267.1,5.56
932928.59,16.4,2.81,316324.08,5.56
932818.95,16.4,2.81,316380.97,5.56
932869.4,16.4,2.81,316507.58,5.56
932919.85,16.4,2.81,316581.83,5.57
933099.55,16.41,2.82,316572.96,5.57
933259.23,16.41,2.82,316838.96,5.57
933309.68,16.42,2.83,316965.57,5.58
933173.77,16.42,2.83,316965.57,5.58
933037.86,16.42,2.83,316818.26,5.57
933088.31,16.42,2.83,316892.51,5.58
932952.41,16.42,2.83,316892.51,5.58
933157.8,16.43,2.84,316978.0,5.58
932902.18,16.42,2.83,316923.42,5.58
932902.18,16.42,2.83,318641.78,5.61
932694.05,16.42,2.83,318400.56,5.61
932873.75,16.42,2.83,318599.77,5.61
932924.2,16.43,2.84,318726.39,5.61
932974.65,16.43,2.84,318800.64,5.61
933025.1,16.43,2.84,318927.25,5.62
932779.49,16.43,2.84,318867.02,5.62
932965.15,16.44,2.85,318928.59,5.62
932713.58,16.43,2.84,318844.01,5.62
932893.28,16.44,2.85,318835.15,5.62
932637.67,16.43,2.84,318696.7,5.62
932481.32,16.43,2.84,318547.36,5.61
932661.02,16.44,2.85,318928.29,5.62
932395.44,16.43,2.84,318668.43,5.62
932445.88,16.44,2.85,318790.65,5.62
932496.33,16.44,2.85,318864.5,5.62
932339.98,16.44,2.85,318713.57,5.62
932390.43,16.44,2.85,318566.26,5.62
932139.13,16.44,2.85,318354.48,5.61
932298.81,16.44,2.85,318824.56,5.62
932043.19,16.44,2.85,318563.63,5.62
932281.88,16.44,2.85,318623.59,5.62
932467.54,16.45,2.86,319106.16,5.63
932467.54,16.45,2.86,318588.58,5.62
932225.97,16.45,2.85,318267.9,5.61
932385.65,16.45,2.86,318361.3,5.62
932120.07,16.45,2.86,318077.11,5.61
932170.52,16.45,2.86,318219.05,5.62
932220.97,16.45,2.86,318345.66,5.62
932380.64,16.46,2.87,318454.39,5.62
932431.09,16.46,2.87,318581.0,5.62
932616.75,16.47,2.87,318642.58,5.63
932711.48,16.47,2.88,319048.7,5.63
932459.91,16.46,2.87,318964.13,5.63
932510.36,16.47,2.88,319090.74,5.63
932374.45,16.47,2.88,318943.43,5.63
932554.16,16.47,2.88,319000.41,5.63
932418.25,16.47,2.88,319000.41,5.64
932173.65,16.47,2.88,318841.25,5.63
932224.1,16.47,2.88,318967.86,5.64
932383.78,16.48,2.89,319076.59,5.64
939201.8,16.6,3.01,325469.69,5.75
939201.8,16.6,3.01,325469.69,5.75
939252.25,16.6,3.01,325596.31,5.75
939116.34,16.6,3.01,325539.51,5.75
939166.79,16.61,3.01,325613.76,5.76
939326.47,16.61,3.02,325843.52,5.76
939486.15,16.61,3.02,326043.11,5.77
939645.82,16.62,3.03,326133.08,5.77
939696.27,16.62,3.03,326273.14,5.77
939560.37,16.62,3.03,326182.62,5.77
939720.05,16.63,3.04,326276.02,5.77
939879.72,16.63,3.04,326531.34,5.78
939624.11,16.63,3.04,326441.71,5.78
940366.48,16.64,3.05,326752.7,5.78
940546.19,16.65,3.06,326743.84,5.78
940290.57,16.65,3.05,326605.39,5.78
940470.28,16.65,3.06,326986.92,5.79
940470.28,16.65,3.06,326986.92,5.79
940214.67,16.65,3.06,326725.39,5.78
939949.08,16.64,3.05,326553.88,5.78
939639.97,16.64,3.05,326048.39,5.77
939639.97,16.64,3.05,326048.39,5.77
939819.67,16.64,3.05,326039.53,5.77
939819.67,16.64,3.05,326039.53,5.77
940025.06,16.65,3.06,326333.09,5.78
939769.45,16.65,3.06,326302.2,5.78
939819.9,16.65,3.06,326154.88,5.78
939870.35,16.65,3.06,326523.2,5.79
939870.35,16.65,3.06,326523.2,5.79
940050.05,16.66,3.07,326514.33,5.79
939794.44,16.65,3.06,326375.89,5.78
940033.13,16.66,3.07,326815.28,5.79
939857.54,16.66,3.07,326732.23,5.79
940037.25,16.66,3.07,326723.36,5.79
939791.63,16.66,3.07,326584.91,5.79
939842.08,16.66,3.07,326835.84,5.79
939706.18,16.66,3.07,326888.32,5.8
939570.27,16.66,3.07,326688.53,5.79
939304.68,16.66,3.07,326517.01,5.79
939543.37,16.67,3.08,326576.97,5.79
939407.46,16.67,3.08,326429.66,5.79
939457.91,16.67,3.08,326668.17,5.8
939282.33,16.67,3.08,326587.28,5.8
940024.7,16.68,3.09,326898.28,5.8
940478.98,16.69,3.1,326879.69,5.8
940169.86,16.69,3.1,326374.21,5.79
940355.52,16.69,3.1,326534.86,5.8
940103.95,16.69,3.1,326483.63,5.8
939852.66,16.69,3.1,326232.51,5.79
939608.06,16.68,3.09,325983.13,5.79
939658.51,16.69,3.1,325973.24,5.79
939502.15,16.68,3.09,325842.71,5.79
939502.15,16.68,3.09,325842.71,5.79
939502.15,16.68,3.09,325815.6,5.79
939661.83,16.69,3.1,325909.01,5.79
939661.83,16.69,3.1,325956.21,5.79
939549.18,16.69,3.1,325657.83,5.78
939413.27,16.69,3.1,325657.83,5.79
939592.97,16.69,3.1,325821.55,5.79
939592.97,16.69,3.1,325774.35,5.79
939430.85,16.69,3.1,325721.45,5.79
939481.3,16.7,3.1,325848.07,5.79
939225.68,16.69,3.1,325793.49,5.79
939276.13,16.7,3.11,325867.74,5.79
939723.42,16.71,3.11,325958.81,5.79
940465.79,16.72,3.13,326269.81,5.8
940746.1,16.73,3.14,325922.37,5.8
940655.08,16.73,3.14,325535.81,5.79
940345.96,16.73,3.13,325030.32,5.78
940396.41,16.73,3.14,325156.94,5.78
940396.41,16.73,3.14,325205.45,5.79
940576.12,16.73,3.14,325262.43,5.79
940626.57,16.74,3.15,325389.04,5.79
940450.98,16.73,3.14,325219.18,5.79
940185.4,16.73,3.14,324963.02,5.78
940185.4,16.73,3.14,324963.02,5.78
939919.81,16.73,3.14,324702.52,5.78
939664.2,16.72,3.13,324612.88,5.78
939528.29,16.72,3.13,324465.57,5.78
939262.7,16.72,3.13,324290.03,5.77
939442.41,16.72,3.13,324347.01,5.77
939489.77,16.73,3.14,324005.31,5.77
939264.16,16.73,3.13,323944.8,5.77
939302.77,16.73,3.14,323735.68,5.77
939166.86,16.73,3.14,323735.68,5.77
939166.86,16.73,3.14,323701.35,5.77
939217.31,16.73,3.14,323827.96,5.77
939267.76,16.74,3.15,323902.21,5.77
939447.46,16.74,3.15,323893.35,5.77
939181.88,16.74,3.15,323632.85,5.77
939181.88,16.74,3.15,323673.57,5.77
938969.41,16.73,3.14,323441.22,5.76
938813.05,16.73,3.14,323290.08,5.76
938677.14,16.73,3.14,323340.36,5.76
938421.53,16.73,3.14,323201.92,5.76
938203.17,16.73,3.13,323014.39,5.76
938408.56,16.73,3.14,323415.57,5.77
938588.26,16.74,3.14,323406.7,5.77
938588.26,16.74,3.14,323394.4,5.77
938342.65,16.73,3.14,323255.96,5.76
938342.65,16.73,3.14,323263.07,5.76
938522.36,16.74,3.15,323651.84,5.77
938386.45,16.74,3.15,323454.24,5.77
938436.9,16.74,3.15,323580.86,5.77
938185.6,16.74,3.15,323329.67,5.77
938236.05,16.74,3.15,323403.92,5.77
937980.44,16.74,3.15,323145.15,5.77
937844.53,16.74,3.15,323197.08,5.77
937601.52,16.73,3.14,322978.09,5.76
937651.97,16.74,3.15,323104.7,5.77
937084.92,16.73,3.14,322537.65,5.76
937258.67,16.74,3.14,322590.03,5.76
937464.06,16.74,3.15,322675.52,5.76
937328.15,16.74,3.15,322476.28,5.76
937378.6,16.74,3.15,322661.39,5.76
937127.3,16.74,3.15,322513.87,5.76
936867.64,16.74,3.15,322419.02,5.76
936757.64,16.74,3.15,322309.02,5.76
936805.0,16.74,3.15,321967.31,5.75
937113.91,16.75,3.16,322013.53,5.75
937273.59,16.75,3.16,322106.93,5.76
937117.23,16.75,3.16,321956.01,5.75
936964.22,16.75,3.16,321827.01,5.75
937014.67,16.75,3.16,321968.95,5.76
936878.76,16.75,3.16,321821.64,5.75
936742.86,16.75,3.16,321821.64,5.76
936606.95,16.75,3.16,321674.33,5.75
936341.36,16.75,3.16,321502.81,5.75
936581.93,16.75,3.16,321449.07,5.75
936632.38,16.76,3.17,321699.64,5.76
936679.74,16.76,3.17,321357.93,5.75
936718.35,16.76,3.17,321148.82,5.75
936718.35,16.76,3.17,321141.28,5.75
936461.87,16.76,3.17,321096.75,5.75
936641.58,16.77,3.17,321087.88,5.75
936692.03,16.77,3.18,321280.34,5.75
936533.35,16.77,3.18,321288.43,5.75
936980.64,16.78,3.19,321379.5,5.75
937160.34,16.78,3.19,321370.63,5.75
937069.32,16.78,3.19,320984.07,5.75
936813.71,16.78,3.19,320845.62,5.75
936864.15,16.78,3.19,321086.89,5.75
936914.6,16.79,3.19,321213.5,5.75
937094.31,16.79,3.2,321270.48,5.76
937094.31,16.79,3.2,323214.02,5.79
937094.31,16.79,3.2,324399.27,5.81
936838.7,16.79,3.2,324309.63,5.81
936845.98,16.79,3.2,324325.97,5.81
936845.98,16.79,3.2,324333.08,5.81
936896.43,16.79,3.2,324459.69,5.81
937076.14,16.79,3.2,324516.67,5.82
936833.13,16.79,3.2,324297.68,5.81
936992.81,16.8,3.21,324391.08,5.81
937043.26,16.8,3.21,324533.02,5.82
939854.07,16.85,3.26,326639.11,5.86
939904.52,16.85,3.26,326761.34,5.86
939904.52,16.85,3.26,326753.8,5.86
939904.52,16.85,3.26,327739.05,5.88
939728.93,16.85,3.26,327656.0,5.88
939473.32,16.85,3.26,327566.29,5.87
939337.41,16.85,3.26,327566.29,5.88
939387.86,16.85,3.26,327640.14,5.88
939387.86,16.85,3.26,328169.18,5.89
939438.31,16.85,3.26,328021.87,5.89
939488.76,16.86,3.27,328390.19,5.89
939548.47,16.86,3.27,330828.73,5.94
939392.12,16.86,3.27,330677.59,5.93
939392.12,16.86,3.27,330684.7,5.93
939839.41,16.87,3.28,330775.78,5.94
939700.41,16.87,3.28,329998.73,5.92
939552.66,16.87,3.28,329861.29,5.92
939669.08,16.87,3.28,329592.89,5.92
939907.77,16.88,3.29,329652.85,5.92
939547.32,16.87,3.28,329405.68,5.92
939349.27,16.87,3.28,329536.06,5.92
939399.72,16.87,3.28,329556.92,5.92
939579.43,16.88,3.29,329548.06,5.92
939629.88,16.88,3.29,329740.51,5.92
939493.97,16.88,3.29,329593.2,5.92
941255.62,16.91,3.32,329806.04,5.93
941228.14,16.91,3.32,329944.76,5.93
941407.84,16.92,3.33,329935.89,5.93
941407.84,16.92,3.33,329928.36,5.93
941162.23,16.91,3.32,329789.91,5.93
941358.8,16.92,3.33,330221.42,5.94
941160.66,16.92,3.33,329988.37,5.93
941211.11,16.92,3.33,330114.99,5.93
941211.11,16.92,3.33,331624.08,5.96
941084.61,16.92,3.33,331440.29,5.96
941135.06,16.92,3.33,331514.54,5.96
941185.51,16.93,3.33,331641.16,5.96
941235.96,16.93,3.34,331715.41,5.97
941683.25,16.94,3.35,331806.48,5.97
941592.22,16.94,3.35,331419.92,5.96
941482.22,16.94,3.35,331309.92,5.96
941661.93,16.94,3.35,331301.05,5.96
941712.38,16.95,3.35,331493.51,5.97
942127.9,16.95,3.36,331281.0,5.96
941872.29,16.95,3.36,331191.36,5.96
941736.38,16.95,3.36,331191.36,5.96
