ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1256785.6,34.22,4.69,259567.5,7.07
1256487.48,34.22,4.69,259678.75,7.07
1256189.35,34.22,4.69,259573.0,7.07
1256081.78,34.23,4.7,259559.45,7.07
1255782.88,34.23,4.7,259882.94,7.08
1255672.98,34.23,4.7,259904.34,7.09
1255373.3,34.23,4.7,259882.16,7.09
1255105.13,34.24,4.71,259884.49,7.09
1255134.27,34.24,4.71,259855.4,7.09
1255135.84,34.24,4.71,259906.73,7.09
1255025.95,34.25,4.72,259960.89,7.09
1255025.95,34.25,4.72,259960.89,7.09
1255031.25,34.25,4.72,259963.52,7.09
1254733.98,34.24,4.71,259921.61,7.09
1255051.55,34.25,4.72,259904.27,7.09
1255055.08,34.25,4.72,259947.15,7.09
1254731.52,34.25,4.72,259918.64,7.1
1254738.85,34.25,4.72,260055.4,7.1
1254443.05,34.26,4.73,260244.5,7.11
1254144.14,34.26,4.73,260163.63,7.11
1253846.02,34.26,4.73,260733.93,7.12
1253846.02,34.26,4.73,260733.93,7.12
1253734.57,34.26,4.73,260996.77,7.13
1253734.57,34.26,4.73,260996.77,7.13
1253238.61,34.26,4.72,260522.58,7.12
1252915.04,34.26,4.73,260546.53,7.12
1252591.48,34.26,4.73,260515.09,7.12
1252458.47,34.26,4.73,260532.19,7.13
1252322.37,34.26,4.74,260519.01,7.13
1251998.81,34.26,4.74,260507.42,7.13
1251998.81,34.26,4.74,260507.42,7.13
1251998.81,34.26,4.74,260507.42,7.13
1251858.81,34.26,4.73,260367.42,7.13
1251858.81,34.26,4.73,260367.42,7.13
1251721.93,34.27,4.74,260917.26,7.14
1251721.93,34.27,4.74,260917.26,7.14
1251453.75,34.27,4.74,260914.29,7.14
1251608.82,34.28,4.75,260891.22,7.14
1251310.69,34.28,4.75,260965.24,7.15
1251012.57,34.28,4.75,260913.75,7.15
1250776.1,34.28,4.75,261287.13,7.16
1250507.03,34.28,4.75,261585.01,7.17
1250635.63,34.29,4.76,262285.44,7.19
1250943.42,34.3,4.78,262373.98,7.19
1250675.25,34.31,4.78,262372.72,7.2
1250377.12,34.31,4.78,262348.53,7.2
1250078.99,34.31,4.78,262511.16,7.2
1249432.43,34.3,4.77,261933.91,7.19
1249322.54,34.3,4.78,261807.09,7.19
1249214.97,34.31,4.78,261791.8,7.19
1248916.06,34.31,4.78,261759.09,7.19
1248916.46,34.31,4.78,261792.44,7.19
1248618.33,34.31,4.78,262298.14,7.21
1248763.45,34.32,4.79,262458.72,7.21
1248495.28,34.32,4.79,262435.18,7.21
1248495.28,34.32,4.79,262435.18,7.21
1248208.99,34.32,4.79,262291.69,7.21
1247910.86,34.32,4.79,262333.19,7.21
1247800.97,34.32,4.79,262292.03,7.21
1247800.97,34.32,4.79,262270.91,7.21
1247804.5,34.32,4.79,262302.56,7.21
1247808.3,34.32,4.79,262346.7,7.22
1247808.3,34.32,4.79,262346.7,7.22
1247808.3,34.32,4.79,262359.86,7.22
1247510.17,34.32,4.8,262354.58,7.22
1247830.07,34.33,4.81,262512.25,7.22
1247505.42,34.33,4.8,262436.87,7.22
1247394.75,34.33,4.81,262344.64,7.22
1247096.62,34.34,4.81,263066.73,7.24
1246799.36,34.34,4.81,262992.69,7.24
1246799.36,34.34,4.81,262997.41,7.24
1246799.36,34.34,4.81,262997.41,7.24
1246858.45,34.34,4.82,262998.76,7.24
1246561.18,34.34,4.81,262973.2,7.24
1246267.57,34.34,4.81,262978.24,7.25
1246414.25,34.35,4.82,263040.66,7.25
1246116.12,34.35,4.82,263013.2,7.25
1245817.99,34.35,4.82,262968.99,7.25
1245817.99,34.35,4.82,262968.99,7.25
1245817.99,34.35,4.82,262968.99,7.25
1245817.99,34.35,4.82,262968.99,7.25
1245522.19,34.35,4.83,264182.9,7.29
1245164.11,34.35,4.82,264168.53,7.29
1245527.6,34.36,4.83,263386.1,7.27
1245527.6,34.36,4.83,263386.1,7.27
1245527.6,34.36,4.83,263386.1,7.27
1245259.43,34.36,4.84,263390.62,7.27
1245060.75,34.37,4.84,264148.98,7.29
1244762.63,34.37,4.84,264127.47,7.29
1244464.5,34.37,4.84,264112.65,7.29
1244166.37,34.37,4.84,264132.12,7.3
1244197.84,34.38,4.85,264109.06,7.3
1243977.2,34.38,4.85,263741.77,7.29
1243678.3,34.38,4.85,264182.8,7.3
1243389.08,34.38,4.85,263812.34,7.29
1243546.23,34.39,4.86,264550.28,7.32
1243278.06,34.39,4.86,264542.85,7.32
1243278.06,34.39,4.86,264542.85,7.32
1242979.93,34.39,4.86,264629.33,7.32
1242681.81,34.39,4.87,264593.16,7.32
1242681.81,34.39,4.87,264593.16,7.32
1242132.54,34.39,4.86,264175.97,7.31
1241834.41,34.39,4.86,264133.41,7.31
1241834.41,34.39,4.86,264133.41,7.31
1241726.84,34.39,4.86,264365.57,7.32
1241427.94,34.39,4.87,264233.24,7.32
1241427.94,34.39,4.87,264233.24,7.32
1241129.81,34.39,4.87,264407.57,7.33
1240134.47,34.38,4.85,263413.58,7.3
1239834.79,34.38,4.85,263257.12,7.3
1239566.62,34.38,4.85,263254.15,7.3
1239713.3,34.39,4.86,263231.04,7.3
1239415.17,34.39,4.86,263492.24,7.31
1239030.37,34.38,4.86,263488.99,7.31
1238797.35,34.38,4.85,263225.34,7.31
1238502.32,34.38,4.85,263113.31,7.3
1238756.29,34.39,4.86,265132.12,7.36
1238682.94,34.4,4.87,264477.63,7.34
1239030.74,34.41,4.88,264505.51,7.35
1239207.37,34.42,4.89,264509.8,7.35
1239207.37,34.42,4.89,264509.8,7.35
1238822.57,34.42,4.89,264481.41,7.35
1238524.44,34.42,4.89,264536.03,7.35
1238226.31,34.42,4.89,264512.27,7.35
1238226.31,34.42,4.89,264512.27,7.35
1238226.31,34.42,4.89,264512.27,7.35
1238226.31,34.42,4.89,264512.27,7.35
1238226.31,34.42,4.89,264512.27,7.35
1238426.92,34.43,4.9,264937.31,7.36
1238426.92,34.43,4.9,264937.31,7.36
1238128.79,34.43,4.9,264901.52,7.37
1237832.99,34.43,4.9,265212.35,7.38
1237534.09,34.43,4.9,265019.94,7.37
1237424.19,34.43,4.91,264939.07,7.37
1237424.19,34.43,4.91,264939.07,7.37
1237312.75,34.44,4.91,265311.47,7.38
1237489.38,34.45,4.92,265316.32,7.39
1237191.25,34.45,4.92,265285.97,7.39
1236893.12,34.45,4.92,265333.65,7.39
1236783.23,34.46,4.93,265301.53,7.39
1236487.42,34.46,4.93,265277.74,7.39
1236489.19,34.46,4.93,265299.19,7.39
1236190.29,34.46,4.93,265667.13,7.41
1235892.16,34.46,4.93,265395.4,7.4
1235919.75,34.47,4.94,266256.42,7.43
1235699.82,34.46,4.94,266046.27,7.42
1235431.65,34.47,4.94,266044.34,7.42
1235321.75,34.47,4.94,266019.58,7.42
1235023.63,34.47,4.94,266055.99,7.43
1234642.62,34.47,4.94,265643.36,7.42
1234532.72,34.47,4.94,265636.27,7.42
1234681.72,34.48,4.95,265618.97,7.42
1234681.72,34.48,4.95,265618.97,7.42
1234571.05,34.48,4.96,265597.58,7.42
1234272.93,34.48,4.96,266327.69,7.44
1233878.12,34.48,4.95,265591.68,7.42
1233578.45,34.48,4.95,266193.65,7.44
1233755.08,34.49,4.96,266198.5,7.44
1231400.01,34.5,4.97,266147.97,7.46
1231101.88,34.5,4.97,266117.03,7.46
1230717.08,34.5,4.97,266463.98,7.47
1230418.95,34.5,4.97,266146.14,7.46
1230568.72,34.51,4.98,266350.3,7.47
1230377.89,34.51,4.98,268345.14,7.53
1230377.89,34.51,4.98,268345.14,7.53
1230377.89,34.51,4.98,268345.14,7.53
1230730.14,34.53,5.0,267913.4,7.52
1230430.84,34.52,5.0,267631.98,7.51
1230430.84,34.52,5.0,267631.98,7.51
1230047.44,34.52,4.99,267017.05,7.49
1230047.44,34.52,4.99,267017.05,7.49
1230106.54,34.53,5.0,267018.4,7.5
1230253.21,34.54,5.01,266992.28,7.5
1230253.21,34.54,5.01,266992.28,7.5
1230253.21,34.54,5.01,266992.28,7.5
1229955.09,34.54,5.01,267076.19,7.5
1229955.09,34.54,5.01,267076.19,7.5
1229570.28,34.53,5.0,267024.22,7.5
1229716.96,34.54,5.01,266985.02,7.5
1229207.36,34.54,5.01,266748.42,7.49
1229207.36,34.54,5.01,266748.42,7.49
1229207.36,34.54,5.01,266748.42,7.49
1228822.56,34.53,5.0,267764.65,7.52
1228822.56,34.53,5.0,267764.65,7.52
1228618.13,34.53,5.0,267115.53,7.51
1228567.51,34.53,5.01,269088.66,7.56
1229415.03,34.57,5.04,268961.24,7.56
1229146.86,34.57,5.04,268961.68,7.56
1228848.73,34.57,5.04,268935.79,7.57
1228550.61,34.57,5.04,268973.47,7.57
1228697.28,34.58,5.05,268951.35,7.57
1228312.48,34.57,5.05,268929.43,7.57
1228016.67,34.58,5.05,268924.54,7.57
1228162.57,34.58,5.06,269450.85,7.59
1228162.57,34.58,5.06,269415.92,7.59
1227873.36,34.59,5.06,269386.36,7.59
1227873.36,34.59,5.06,269386.36,7.59
1227876.89,34.59,5.06,269429.82,7.59
1227945.83,34.59,5.07,269777.56,7.6
1227945.83,34.59,5.07,269717.05,7.6
1227947.01,34.59,5.07,269785.74,7.6
1228123.64,34.6,5.08,269790.03,7.6
1227886.88,34.6,5.07,269762.2,7.6
1227588.76,34.6,5.07,269813.86,7.61
1227185.66,34.6,5.07,269434.49,7.6
1227185.66,34.6,5.07,269434.49,7.6
1226887.53,34.6,5.07,269401.35,7.6
1226887.53,34.6,5.07,269401.35,7.6
1226887.53,34.6,5.07,269401.35,7.6
1226887.53,34.6,5.07,269401.35,7.6
1226589.4,34.6,5.07,269371.59,7.6
1226293.6,34.6,5.07,269370.33,7.6
1226182.93,34.6,5.08,269859.38,7.62
1226338.51,34.61,5.08,270037.71,7.62
1226050.87,34.61,5.09,270230.61,7.63
1225782.69,34.62,5.09,270227.32,7.63
1225782.69,34.62,5.09,270227.32,7.63
1225782.69,34.62,5.09,270227.32,7.63
1225782.69,34.62,5.09,270227.32,7.63
1225672.8,34.62,5.09,270203.25,7.63
1225374.67,34.62,5.09,270246.44,7.64
1225076.54,34.62,5.1,270215.58,7.64
1224780.74,34.63,5.1,270460.85,7.65
1224670.07,34.63,5.1,270196.15,7.64
1224268.05,34.62,5.09,269781.37,7.63
1223969.92,34.63,5.1,270284.77,7.65
1223670.24,34.63,5.1,270131.6,7.64
1223670.24,34.63,5.1,270131.6,7.64
1223402.07,34.63,5.1,270133.94,7.65
1223557.13,34.64,5.11,270105.56,7.65
1223259.01,34.64,5.11,270142.68,7.65
1223259.01,34.64,5.11,270142.68,7.65
1223149.11,34.64,5.11,270120.47,7.65
1222853.31,34.65,5.12,270097.92,7.65
1222554.41,34.65,5.12,270340.17,7.66
1222554.41,34.65,5.12,270340.17,7.66
1222557.94,34.65,5.12,270353.86,7.66
1222448.05,34.65,5.12,270528.54,7.67
1222336.6,34.66,5.13,270832.85,7.68
1221953.41,34.65,5.12,270724.88,7.68
1221685.23,34.65,5.12,270729.4,7.68
1221387.11,34.65,5.12,270697.41,7.68
1221088.98,34.66,5.13,270734.34,7.68
1220790.85,34.66,5.13,270707.14,7.68
1220790.85,34.66,5.13,270707.14,7.68
1220939.85,34.67,5.14,270690.68,7.69
1220939.85,34.67,5.14,270690.68,7.69
1220640.95,34.67,5.14,270978.57,7.7
1220646.25,34.67,5.14,270988.45,7.7
1220261.44,34.66,5.13,270856.43,7.69
1219999.34,34.66,5.13,270773.59,7.69
1219663.64,34.66,5.13,270744.22,7.69
1220011.17,34.68,5.15,270746.34,7.7
1219015.04,34.66,5.13,269750.21,7.67
1218690.39,34.65,5.12,269724.89,7.67
1218392.26,34.65,5.12,269778.28,7.67
1218282.37,34.66,5.13,269746.67,7.67
1218282.37,34.66,5.13,269746.67,7.67
1218282.37,34.66,5.13,269746.67,7.67
1217984.24,34.66,5.13,269716.61,7.68
1217984.24,34.66,5.13,269716.61,7.68
1217984.24,34.66,5.13,269716.61,7.68
1217876.67,34.66,5.14,269714.19,7.68
1217876.67,34.66,5.14,269714.19,7.68
1217577.77,34.67,5.14,270213.33,7.69
1217279.64,34.67,5.14,270121.48,7.69
1216979.96,34.67,5.14,270364.81,7.7
1216711.79,34.67,5.14,270369.33,7.7
1215715.66,34.65,5.12,269371.03,7.68
1215715.66,34.65,5.12,269371.03,7.68
1215715.66,34.65,5.12,269371.03,7.68
1215719.2,34.65,5.12,269386.25,7.68
1215719.2,34.65,5.12,269386.25,7.68
1215498.14,34.65,5.12,269131.52,7.67
1215200.02,34.65,5.12,269098.93,7.67
1215090.12,34.66,5.13,269104.07,7.68
1212531.57,34.66,5.14,269056.24,7.69
1212421.67,34.67,5.14,269063.57,7.69
1212421.67,34.67,5.14,269063.57,7.69
1212125.87,34.67,5.14,269046.83,7.69
1211826.97,34.67,5.14,269285.08,7.7
1211528.84,34.67,5.15,269229.81,7.7
1211556.43,34.68,5.15,269719.05,7.72
1211556.43,34.68,5.15,269719.05,7.72
1211259.16,34.67,5.15,269392.37,7.71
1211179.22,34.68,5.15,269401.32,7.71
1211069.33,34.68,5.16,269381.78,7.71
1210771.2,34.68,5.16,269361.98,7.72
1210473.07,34.69,5.16,269403.45,7.72
1210177.27,34.69,5.16,269374.45,7.72
1210177.27,34.69,5.16,269374.45,7.72
1210177.27,34.69,5.16,269374.45,7.72
1209878.37,34.69,5.16,269352.59,7.72
1209580.24,34.69,5.17,269817.89,7.74
1209468.8,34.69,5.17,269883.49,7.74
1209388.86,34.7,5.18,269892.44,7.74
1209278.96,34.71,5.18,269872.89,7.75
1208980.83,34.71,5.18,269893.87,7.75
1209127.51,34.72,5.19,269872.75,7.75
1208831.71,34.72,5.19,269853.23,7.75
1208835.24,34.72,5.19,269890.71,7.75
1208724.57,34.72,5.2,269884.44,7.75
1208614.68,34.73,5.2,270792.06,7.78
1208315.0,34.73,5.2,270776.51,7.78
1208235.06,34.73,5.21,270785.46,7.78
1207850.26,34.73,5.2,270696.22,7.78
1207692.79,34.72,5.2,270538.18,7.78
1207692.79,34.72,5.2,270538.18,7.78
1207694.36,34.73,5.2,270534.24,7.78
1207396.23,34.73,5.2,270509.52,7.78
1207286.33,34.73,5.21,270494.9,7.78
1207603.91,34.74,5.22,270534.95,7.78
1207603.91,34.74,5.22,270534.95,7.78
1207308.1,34.74,5.22,270516.86,7.79
1207308.1,34.74,5.22,270516.86,7.79
1207308.1,34.74,5.22,270559.61,7.79
1207308.1,34.74,5.22,270584.42,7.79
1207009.2,34.75,5.22,270559.62,7.79
1206711.07,34.75,5.22,271308.11,7.81
1206460.41,34.75,5.22,271474.19,7.82
1206380.47,34.76,5.23,271483.14,7.82
1206270.58,34.76,5.24,271463.59,7.82
1205972.45,34.76,5.24,271443.8,7.82
1205674.32,34.76,5.24,271479.06,7.83
1205226.74,34.76,5.23,271143.61,7.82
1204930.93,34.76,5.23,271111.44,7.82
1204632.03,34.76,5.23,271529.8,7.83
1204401.56,34.76,5.24,271416.29,7.83
1204566.6,34.77,5.25,271997.51,7.85
1204566.6,34.77,5.25,271997.51,7.85
1204486.66,34.78,5.25,272006.46,7.85
1204732.26,34.79,5.26,271978.2,7.85
1204622.37,34.79,5.27,271969.67,7.86
1204627.67,34.79,5.27,271971.33,7.86
1204631.2,34.79,5.27,271974.85,7.86
1204333.07,34.79,5.27,272012.58,7.86
1204037.27,34.8,5.27,271991.21,7.86
1204037.27,34.8,5.27,271991.21,7.86
1203701.58,34.79,5.27,271968.38,7.86
1203847.48,34.8,5.27,272515.36,7.88
1203549.35,34.8,5.28,272622.36,7.88
1203249.68,34.8,5.28,272795.08,7.89
1202981.5,34.81,5.28,272792.0,7.89
1202871.61,34.81,5.28,272814.08,7.9
1202573.48,34.81,5.29,272793.49,7.9
1202602.62,34.82,5.29,272764.07,7.9
1202602.62,34.82,5.29,272764.07,7.9
1202223.31,34.81,5.29,272571.14,7.89
1201927.5,34.81,5.29,272913.9,7.91
1201927.5,34.81,5.29,272913.9,7.91
1201927.5,34.81,5.29,272913.9,7.91
1201955.87,34.82,5.3,272811.61,7.9
1201955.87,34.82,5.3,272811.61,7.9
1201693.76,34.82,5.3,272710.97,7.9
1201877.68,34.83,5.31,273959.77,7.94
1201398.06,34.83,5.3,273387.84,7.92
1201129.89,34.83,5.3,273390.18,7.93
1201129.89,34.83,5.3,273390.18,7.93
1201020.0,34.83,5.31,273372.07,7.93
1201020.0,34.83,5.31,273372.07,7.93
1200721.87,34.83,5.31,273356.74,7.93
1200726.89,34.83,5.31,273361.04,7.93
1200726.89,34.83,5.31,273361.04,7.93
1200428.76,34.84,5.31,273402.5,7.93
1200132.96,34.84,5.31,273400.22,7.94
1200132.96,34.84,5.31,273400.22,7.94
1200215.73,34.85,5.32,273802.28,7.95
1200215.73,34.85,5.32,273802.28,7.95
1200362.41,34.85,5.33,273936.56,7.95
1200362.41,34.85,5.33,273936.56,7.95
1200062.73,34.86,5.33,274168.71,7.96
1199794.56,34.86,5.33,274173.23,7.97
1199496.43,34.86,5.33,274140.64,7.97
1199198.3,34.86,5.34,274184.67,7.97
1199088.41,34.87,5.34,274158.65,7.97
1198792.6,34.87,5.34,274133.0,7.97
1198493.7,34.87,5.34,274397.1,7.98
1198289.97,34.87,5.34,274242.84,7.98
1198319.11,34.87,5.35,274255.69,7.98
1198319.11,34.87,5.35,274255.69,7.98
1197963.49,34.87,5.34,274087.14,7.98
1197852.05,34.87,5.35,274394.63,7.99
1197852.05,34.87,5.35,274394.63,7.99
1197583.87,34.87,5.35,274392.2,7.99
1197285.75,34.88,5.35,274366.56,7.99
1196987.62,34.88,5.35,274419.77,8.0
1196689.49,34.88,5.35,274381.93,8.0
1196694.79,34.88,5.35,274385.47,8.0
1196398.99,34.88,5.35,274361.54,8.0
1196398.99,34.88,5.35,274361.54,8.0
1196099.95,34.88,5.35,274059.58,7.99
1196099.95,34.88,5.35,274059.58,7.99
1195989.28,34.88,5.35,274241.65,8.0
1195691.15,34.88,5.36,274113.1,8.0
1195391.48,34.88,5.36,274232.13,8.0
1195642.92,34.89,5.37,274224.66,8.0
1195533.03,34.9,5.37,274207.13,8.0
1195533.03,34.9,5.37,274207.13,8.0
1195234.9,34.9,5.37,274248.58,8.01
1195234.9,34.9,5.37,274248.58,8.01
1195234.9,34.9,5.37,274248.58,8.01
1194755.28,34.89,5.37,274210.64,8.01
1194755.28,34.89,5.37,274210.64,8.01
1194457.15,34.89,5.37,274197.43,8.01
1194161.35,34.9,5.37,274249.73,8.01
1193862.45,34.9,5.37,274199.85,8.02
1194009.12,34.91,5.38,274832.44,8.03
1193730.39,34.91,5.38,274812.66,8.04
1193462.21,34.91,5.38,274811.4,8.04
1193462.21,34.91,5.38,274811.4,8.04
1193462.21,34.91,5.38,274811.4,8.04
1193462.21,34.91,5.38,274811.4,8.04
1193164.09,34.91,5.39,274787.21,8.04
1192865.96,34.91,5.39,274921.79,8.05
1193012.63,34.92,5.4,274998.8,8.05
1192716.83,34.92,5.4,274778.07,8.05
1192716.83,34.92,5.4,274778.07,8.05
1192716.83,34.92,5.4,274778.07,8.05
1192417.93,34.93,5.4,275388.24,8.07
1190062.86,34.94,5.41,275337.71,8.08
1189803.21,34.94,5.42,275258.09,8.08
1189803.21,34.94,5.42,275255.05,8.08
1189803.21,34.94,5.42,275255.05,8.08
1189549.09,34.94,5.42,275237.38,8.09
1189280.91,34.95,5.42,275241.9,8.09
1189280.91,34.95,5.42,275241.9,8.09
1188982.79,34.95,5.42,275211.93,8.09
1188684.66,34.95,5.42,275545.5,8.1
1188688.45,34.95,5.42,275658.09,8.1
1188688.45,34.95,5.42,275658.09,8.1
1188835.13,34.96,5.43,275684.32,8.11
1188835.13,34.96,5.43,275684.32,8.11
1188566.05,34.96,5.43,275483.57,8.1
1188694.15,34.97,5.44,276986.08,8.15
1188814.14,34.99,5.46,276918.12,8.15
1188814.14,34.99,5.46,276918.12,8.15
1188814.14,34.99,5.46,276918.12,8.15
1188325.75,34.98,5.45,276426.96,8.14
1188325.75,34.98,5.45,276426.96,8.14
1188245.81,34.99,5.46,276435.91,8.14
1188245.81,34.99,5.46,276435.91,8.14
1188245.81,34.99,5.46,276435.91,8.14
1188135.92,34.99,5.46,276416.36,8.14
1188135.92,34.99,5.46,276416.36,8.14
1187837.79,34.99,5.46,276396.57,8.14
1187539.66,34.99,5.47,276464.56,8.15
1187216.1,34.99,5.47,276434.15,8.15
1187365.1,35.0,5.48,276407.85,8.15
1187066.2,35.0,5.48,276359.17,8.15
1186699.21,35.0,5.47,277169.47,8.17
1186465.25,35.0,5.48,277012.16,8.17
1186083.59,35.0,5.48,276770.79,8.17
1185760.02,35.0,5.48,276794.69,8.17
1185491.85,35.0,5.48,276797.03,8.17
1185491.85,35.0,5.48,276797.03,8.17
1185168.29,35.01,5.48,276778.48,8.17
1184960.76,35.0,5.48,276566.62,8.17
1184960.76,35.0,5.48,276566.62,8.17
1184703.89,35.0,5.47,276373.56,8.16
1184382.65,35.0,5.47,276359.3,8.17
1184382.65,35.0,5.47,276359.3,8.17
1184058.31,35.0,5.48,276490.83,8.17
1184179.55,35.01,5.48,276537.39,8.18
1183854.44,35.01,5.49,276718.01,8.18
1183469.63,35.0,5.48,276405.74,8.17
1183171.5,35.0,5.48,276375.34,8.18
1183173.27,35.0,5.48,276381.91,8.18
1183173.27,35.0,5.48,276381.91,8.18
1183173.27,35.0,5.48,276381.91,8.18
1183418.88,35.01,5.49,276433.04,8.18
1183418.88,35.01,5.49,276433.04,8.18
1183120.75,35.02,5.49,276398.8,8.18
1182913.63,35.01,5.49,276375.77,8.18
1182913.63,35.01,5.49,276375.77,8.18
1182913.63,35.01,5.49,276375.77,8.18
1182617.83,35.01,5.49,276613.11,8.19
1182617.83,35.01,5.49,276613.11,8.19
1182318.93,35.02,5.49,276520.58,8.19
1182020.8,35.02,5.49,276798.92,8.2
1181721.12,35.02,5.5,276682.63,8.2
1181721.12,35.02,5.5,276682.63,8.2
1181721.12,35.02,5.5,276682.63,8.2
1181452.95,35.02,5.5,276684.97,8.2
1181133.72,35.02,5.49,276366.15,8.19
1180835.59,35.02,5.49,276375.44,8.2
1180537.46,35.02,5.5,276466.14,8.2
1180239.34,35.02,5.5,276331.79,8.2
1180239.34,35.02,5.5,276331.79,8.2
1180081.1,35.02,5.49,276174.47,8.19
1180081.1,35.02,5.49,276174.47,8.19
1180166.98,35.03,5.5,276848.11,8.22
1180008.35,35.02,5.5,276690.88,8.21
1179727.27,35.02,5.5,276690.2,8.21
1179730.8,35.02,5.5,276705.42,8.21
1179907.43,35.03,5.51,276710.28,8.22
1179522.62,35.03,5.51,276684.48,8.22
1179551.77,35.04,5.51,276780.86,8.22
1179255.15,35.03,5.51,276497.67,8.21
1179307.57,35.04,5.52,276609.42,8.22
1179009.44,35.04,5.52,276542.73,8.22
1178535.32,35.04,5.52,276318.93,8.22
1178535.32,35.04,5.52,276318.93,8.22
1178425.42,35.04,5.52,276276.88,8.22
1178425.42,35.04,5.52,276276.88,8.22
1178156.34,35.05,5.52,277899.57,8.27
1178355.96,35.06,5.53,277138.45,8.24
1178067.77,35.06,5.54,276619.13,8.23
1177746.45,35.06,5.54,277379.5,8.26
1177897.19,35.07,5.55,277374.96,8.26
1177599.06,35.07,5.55,277353.11,8.26
1177599.06,35.07,5.55,277353.11,8.26
1177745.74,35.08,5.56,277388.48,8.26
1177447.61,35.08,5.56,277359.41,8.26
1177151.81,35.08,5.56,277346.95,8.27
1177151.81,35.08,5.56,277346.95,8.27
1176852.9,35.08,5.56,277777.88,8.28
1176743.01,35.09,5.57,277951.52,8.29
1176443.33,35.09,5.57,278106.95,8.3
1176175.16,35.09,5.57,278103.86,8.3
1176065.26,35.1,5.58,278125.94,8.3
1176065.26,35.1,5.58,278125.94,8.3
1175886.22,35.1,5.57,277916.1,8.29
1175588.1,35.1,5.57,277885.21,8.3
1175289.97,35.1,5.58,277865.45,8.3
1174905.17,35.09,5.57,277748.84,8.3
1174905.17,35.09,5.57,277748.84,8.3
1174905.17,35.09,5.57,277713.17,8.29
1174609.36,35.09,5.57,277907.13,8.3
1174609.36,35.09,5.57,277907.13,8.3
1174609.36,35.09,5.57,277907.13,8.3
1174328.28,35.1,5.57,278029.28,8.31
1174094.32,35.1,5.58,278255.25,8.32
1174710.55,35.12,5.6,278879.68,8.34
1174442.37,35.12,5.6,278878.43,8.34
1174589.05,35.13,5.61,278853.6,8.34
1174290.92,35.13,5.61,278880.74,8.34
1174001.72,35.13,5.6,278632.38,8.34
1173703.59,35.13,5.61,278619.42,8.34
1173328.79,35.12,5.6,278607.44,8.34
1173221.68,35.12,5.6,278499.44,8.34
1173221.68,35.12,5.6,278499.44,8.34
1173063.73,35.12,5.59,278342.09,8.33
1172956.16,35.12,5.6,278695.95,8.35
1172956.16,35.12,5.6,278695.95,8.35
1172657.26,35.12,5.6,278465.62,8.34
1172338.03,35.12,5.59,278146.68,8.33
1172493.61,35.13,5.6,278091.25,8.33
1172493.61,35.13,5.6,278091.25,8.33
1172205.97,35.13,5.61,278731.11,8.35
1172205.97,35.13,5.61,278731.11,8.35
1172205.97,35.13,5.61,278731.11,8.35
1171937.79,35.13,5.61,278729.86,8.36
1171639.67,35.13,5.61,278703.04,8.36
1171341.54,35.13,5.61,278857.34,8.36
1171167.86,35.13,5.61,278665.22,8.36
1171314.53,35.14,5.62,278565.3,8.36
1171018.73,35.14,5.62,278656.39,8.36
1170925.88,35.15,5.63,278630.34,8.36
1171223.58,35.16,5.64,280312.32,8.42
1171282.67,35.17,5.65,280313.67,8.42
1171282.67,35.17,5.65,280313.67,8.42
1170984.55,35.17,5.65,280285.56,8.42
1170984.55,35.17,5.65,280285.56,8.42
1170984.55,35.17,5.65,280285.56,8.42
1170984.55,35.17,5.65,280285.56,8.42
1170612.55,35.17,5.65,279612.34,8.4
1170314.42,35.17,5.65,279625.49,8.4
1169765.94,35.16,5.64,279099.39,8.39
1169615.64,35.16,5.64,278956.89,8.39
1169505.75,35.17,5.64,278947.18,8.39
1169505.75,35.17,5.64,278947.18,8.39
1169212.14,35.17,5.65,278954.41,8.39
1168914.87,35.16,5.64,278943.0,8.39
1168591.31,35.16,5.64,278910.41,8.39
1168295.5,35.17,5.64,279158.57,8.4
1167996.6,35.17,5.64,279064.63,8.4
1167698.47,35.17,5.65,278946.75,8.4
1167587.03,35.17,5.65,279299.29,8.41
1167451.7,35.18,5.66,279325.63,8.42
1167451.7,35.18,5.66,279325.63,8.42
1167451.7,35.18,5.66,279326.55,8.42
1167316.37,35.18,5.66,279312.24,8.42
1167322.4,35.19,5.67,279294.6,8.42
1166998.06,35.19,5.67,279579.5,8.43
1166674.5,35.19,5.67,279287.34,8.42
1166406.32,35.19,5.67,279287.78,8.43
1166406.32,35.19,5.67,279287.78,8.43
1166198.79,35.19,5.67,279805.44,8.44
1165873.68,35.19,5.67,279703.04,8.44
1165902.82,35.2,5.68,279675.84,8.44
